Data file,,DELRINNC010_ISO10_12C_005.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,31/03/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:24:38 on 31/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,10:49:27,4,3600,1488.4,0.99,13.3,7,13.3,0.149,10,0.7,0.93
,10:49:28,4,3600,1489.4,0.99,13.3,7,13.3,0.143,10,0.7,0.93
,10:49:29,4,3600,1490.4,0.99,13.3,7,13.3,0.143,10,0.8,0.93
,10:49:30,4,3600,1491.4,0.99,13.3,7,13.3,0.143,10,0.8,0.92
,10:49:31,4,3600,1492.4,0.98,13.3,7,13.3,0.142,10,0.8,0.92
,10:49:32,4,3600,1493.4,0.98,13.3,7,13.3,0.142,10,0.8,0.92
,10:49:33,4,3600,1494.4,0.98,13.3,7,13.3,0.142,10,0.8,0.92
,10:49:34,4,3600,1495.4,0.98,13.3,7,13.3,0.142,10,0.8,0.92
,10:49:35,4,3600,1496.4,0.99,13.3,7,13.3,0.143,10,0.8,0.93
,10:49:36,4,3600,1497.4,0.99,13.3,7,13.3,0.138,10,0.8,0.93
,10:49:37,4,3600,1498.4,0.99,13.3,7,13.3,0.133,10,0.8,0.93
,10:49:38,4,3600,1499.4,0.99,13.3,7,13.3,0.133,10,0.8,0.92
,10:49:39,4,3600,1500.4,0.99,13.3,7,13.3,0.133,10,0.8,0.92
,10:49:40,4,3600,1501.4,0.99,13.3,7,13.2,0.133,10,0.8,0.93
,10:49:41,4,3600,1502.4,0.99,13.3,7,13.2,0.138,10,0.8,0.92
,10:49:42,4,3600,1503.4,0.98,13.3,7,13.2,0.148,10,0.8,0.92
,10:49:43,4,3600,1504.4,0.98,13.3,7,13.2,0.147,10,0.8,0.92
,10:49:44,4,3600,1505.4,0.98,13.3,7,13.2,0.147,10,0.8,0.91
,10:49:45,4,3600,1506.4,0.97,13.3,7,13.2,0.146,10,0.8,0.91
,10:49:46,4,3600,1507.4,0.98,13.3,6,13.2,0.152,10,0.8,0.91
,10:49:47,4,3600,1508.4,0.98,13.3,7,13.2,0.147,10,0.8,0.92
,10:49:48,4,3600,1509.4,0.98,13.3,7,13.2,0.147,10,0.8,0.92
,10:49:49,4,3600,1510.4,0.98,13.3,7,13.2,0.148,10,0.7,0.92
,10:49:50,4,3600,1511.4,0.98,13.3,7,13.2,0.142,10,0.8,0.92
,10:49:51,4,3600,1512.4,0.99,13.3,7,13.2,0.143,10,0.8,0.92
,10:49:52,4,3600,1513.4,0.98,13.3,7,13.2,0.142,10,0.8,0.92
,10:49:53,4,3600,1514.4,0.99,13.3,7,13.1,0.148,10,0.8,0.92
,10:49:54,4,3600,1515.4,0.99,13.3,7,13.1,0.148,10,0.8,0.92
,10:49:55,4,3600,1516.4,0.99,13.3,7,13.1,0.148,10,0.8,0.92
,10:49:56,4,3600,1517.4,0.99,13.3,7,13.1,0.143,10,0.8,0.92
,10:49:57,4,3600,1518.4,0.99,13.3,7,13.1,0.143,10,0.8,0.92
,10:49:58,4,3600,1519.4,0.98,13.3,7,13.1,0.148,10,0.8,0.92
,10:49:59,4,3600,1520.4,0.98,13.3,7,13.1,0.148,10,0.8,0.92
,10:50:00,4,3600,1521.4,0.98,13.3,7,13.1,0.148,10,0.8,0.92
,10:50:01,4,3600,1522.4,0.98,13.3,7,13.1,0.148,10,0.7,0.92
,10:50:02,4,3600,1523.4,0.98,13.3,7,13.1,0.148,10,0.8,0.92
,10:50:03,4,3600,1524.4,0.98,13.3,7,13.1,0.148,10,0.8,0.92
,10:50:04,4,3600,1525.4,0.98,13.3,7,13.1,0.148,10,0.8,0.92
,10:50:05,4,3600,1526.4,0.98,13.3,7,13.1,0.148,10,0.8,0.92
,10:50:06,4,3600,1527.4,0.98,13.3,7,13,0.148,10,0.8,0.92
,10:50:07,4,3600,1528.4,0.99,13.3,7,13,0.148,10,0.8,0.93
,10:50:08,4,3600,1529.4,0.99,13.3,7,13,0.149,10,0.8,0.93
,10:50:09,4,3600,1530.4,0.99,13.3,7,13,0.143,10,0.8,0.93
,10:50:10,4,3600,1531.4,0.99,13.3,7,13,0.143,10,0.8,0.93
,10:50:11,4,3600,1532.4,0.99,13.3,7,13,0.143,10,0.8,0.93
,10:50:12,4,3600,1533.4,0.99,13.3,7,13,0.143,10,0.8,0.92
,10:50:13,4,3600,1534.4,0.98,13.3,7,13,0.142,10,0.8,0.92
,10:50:14,4,3600,1535.4,0.98,13.3,7,13,0.142,10,0.8,0.92
,10:50:15,4,3600,1536.4,0.98,13.3,7,13,0.142,10,0.8,0.92
,10:50:16,4,3600,1537.4,0.98,13.3,7,12.9,0.147,10,0.8,0.92
,10:50:17,4,3600,1538.4,0.98,13.3,7,12.9,0.142,10,0.8,0.92
,10:50:18,4,3600,1539.4,0.98,13.3,7,12.9,0.142,10,0.8,0.92
,10:50:19,4,3600,1540.4,0.98,13.3,7,12.9,0.142,10,0.8,0.92
,10:50:20,4,3600,1541.4,0.98,13.3,7,12.9,0.137,10,0.8,0.92
,10:50:21,4,3600,1542.4,0.98,13.3,7,12.9,0.142,10,0.8,0.92
,10:50:22,4,3600,1543.4,0.99,13.3,7,12.9,0.148,10,0.8,0.92
,10:50:23,4,3600,1544.4,0.99,13.3,7,12.9,0.148,10,0.8,0.92
,10:50:24,4,3600,1545.4,0.99,13.3,7,12.9,0.143,10,0.8,0.92
,10:50:25,4,3600,1546.4,0.98,13.3,7,12.9,0.137,10,0.8,0.92
,10:50:26,4,3600,1547.4,0.98,13.3,7,12.9,0.137,10,0.8,0.92
,10:50:27,4,3600,1548.4,0.98,13.3,7,12.9,0.137,10,0.8,0.92
,10:50:28,4,3600,1549.4,0.98,13.3,7,12.8,0.137,10,0.8,0.92
,10:50:29,4,3600,1550.4,0.98,13.3,7,12.8,0.136,10,0.8,0.92
,10:50:30,4,3600,1551.4,0.97,13.3,7,12.8,0.136,10,0.8,0.91
,10:50:31,4,3600,1552.4,0.97,13.3,7,12.8,0.135,10,0.8,0.91
,10:50:32,4,3600,1553.4,0.97,13.3,7,12.8,0.14,10,0.8,0.91
,10:50:33,4,3600,1554.4,0.97,13.3,7,12.8,0.14,10,0.8,0.91
,10:50:34,4,3600,1555.4,0.97,13.3,7,12.8,0.14,10,0.8,0.91
,10:50:35,4,3600,1556.4,0.97,13.3,7,12.8,0.14,10,0.8,0.91
,10:50:36,4,3600,1557.4,0.97,13.3,7,12.7,0.14,10,0.8,0.91
,10:50:37,4,3600,1558.4,0.96,13.3,7,12.7,0.139,10,0.8,0.9
,10:50:38,4,3600,1559.4,0.96,13.3,7,12.7,0.134,10,0.8,0.9
,10:50:39,4,3600,1560.4,0.96,13.3,7,12.7,0.134,10,0.8,0.9
,10:50:40,4,3600,1561.4,0.96,13.3,7,12.7,0.139,10,0.8,0.9
,10:50:41,4,3600,1562.4,0.96,13.3,7,12.7,0.139,10,0.8,0.9
,10:50:42,4,3600,1563.4,0.96,13.3,7,12.7,0.139,10,0.8,0.9
,10:50:43,4,3600,1564.4,0.96,13.3,7,12.7,0.143,10,0.8,0.9
,10:50:44,4,3600,1565.4,0.95,13.3,7,12.7,0.143,10,0.8,0.89
,10:50:45,4,3600,1566.4,0.95,13.3,7,12.7,0.143,10,0.8,0.89
,10:50:46,4,3600,1567.4,0.96,13.3,7,12.6,0.143,10,0.8,0.89
,10:50:47,4,3600,1568.4,0.95,13.3,7,12.6,0.143,10,0.8,0.89
,10:50:48,4,3600,1569.4,0.96,13.3,6,12.6,0.149,10,0.8,0.9
,10:50:49,4,3600,1570.4,0.96,13.3,6,12.6,0.15,10,0.8,0.9
,10:50:50,4,3600,1571.4,0.96,13.3,6,12.6,0.15,10,0.8,0.9
,10:50:51,4,3600,1572.4,0.97,13.3,6,12.6,0.158,10,0.8,0.91
,10:50:52,4,3600,1573.4,0.97,13.3,6,12.6,0.158,10,0.8,0.91
,10:50:53,4,3600,1574.4,0.97,13.3,7,12.6,0.146,10,0.8,0.91
,10:50:54,4,3600,1575.4,0.98,13.3,7,12.5,0.147,10,0.8,0.91
,10:50:55,4,3600,1576.4,0.98,13.3,7,12.5,0.141,10,0.8,0.91
,10:50:56,4,3600,1577.4,0.98,13.3,7,12.5,0.136,10,0.8,0.91
,10:50:57,4,3600,1578.4,0.98,13.3,7,12.5,0.136,10,0.8,0.91
,10:50:58,4,3600,1579.4,0.98,13.3,7,12.5,0.142,10,0.8,0.92
,10:50:59,4,3600,1580.4,0.98,13.3,7,12.5,0.142,10,0.8,0.92
,10:51:00,4,3600,1581.4,0.98,13.3,7,12.5,0.141,10,0.8,0.91
,10:51:01,4,3600,1582.4,0.98,13.3,7,12.5,0.136,10,0.8,0.91
,10:51:02,4,3600,1583.4,0.97,13.3,7,12.5,0.136,10,0.8,0.91
,10:51:03,4,3600,1584.4,0.97,13.3,7,12.5,0.135,10,0.8,0.91
,10:51:04,4,3600,1585.4,0.97,13.3,7,12.4,0.135,10,0.8,0.9
,10:51:05,4,3600,1586.4,0.96,13.3,7,12.4,0.139,10,0.8,0.9
,10:51:06,4,3600,1587.4,0.96,13.3,7,12.4,0.139,10,0.8,0.9
,10:51:07,4,3600,1588.4,0.96,13.3,7,12.4,0.139,10,0.8,0.9
,10:51:08,4,3600,1589.4,0.96,13.3,7,12.4,0.139,10,0.8,0.9
,10:51:09,4,3600,1590.4,0.96,13.3,7,12.4,0.139,10,0.8,0.9
,10:51:10,4,3600,1591.4,0.96,13.3,7,12.4,0.144,10,0.8,0.9
,10:51:11,4,3600,1592.4,0.96,13.3,6,12.4,0.15,10,0.8,0.9
,10:51:12,4,3600,1593.4,0.96,13.3,6,12.3,0.15,10,0.8,0.9
,10:51:13,4,3600,1594.4,0.96,13.3,6,12.3,0.15,10,0.8,0.9
,10:51:14,4,3600,1595.4,0.96,13.3,7,12.3,0.144,10,0.8,0.9
,10:51:15,4,3600,1596.4,0.97,13.3,7,12.3,0.145,10,0.8,0.91
,10:51:16,4,3600,1597.4,0.97,13.3,7,12.3,0.145,10,0.8,0.91
,10:51:17,4,3600,1598.4,0.97,13.3,7,12.3,0.146,10,0.8,0.91
,10:51:18,4,3600,1599.4,0.97,13.3,7,12.3,0.146,10,0.8,0.91
,10:51:19,4,3600,1600.4,0.97,13.3,6,12.2,0.152,10,0.8,0.91
,10:51:20,4,3600,1601.4,0.97,13.3,7,12.2,0.146,10,0.8,0.91
,10:51:21,4,3600,1602.4,0.97,13.3,6,12.2,0.152,10,0.8,0.91
,10:51:22,4,3600,1603.4,0.97,13.3,7,12.2,0.146,10,0.8,0.91
,10:51:23,4,3600,1604.4,0.97,13.3,7,12.2,0.14,10,0.8,0.91
,10:51:24,4,3600,1605.4,0.97,13.3,7,12.2,0.136,10,0.8,0.91
,10:51:25,4,3600,1606.4,0.97,13.3,7,12.2,0.136,10,0.8,0.91
,10:51:26,4,3600,1607.4,0.97,13.3,7,12.2,0.136,10,0.8,0.91
,10:51:27,4,3600,1608.4,0.97,13.3,7,12.2,0.136,10,0.8,0.91
,10:51:28,4,3600,1609.4,0.97,13.3,7,12.2,0.131,10,0.8,0.91
,10:51:29,4,3600,1610.4,0.97,13.3,7,12.1,0.136,10,0.8,0.91
,10:51:30,4,3600,1611.4,0.97,13.3,7,12.1,0.14,10,0.8,0.91
,10:51:31,4,3600,1612.4,0.97,13.3,7,12.1,0.145,10,0.8,0.9
,10:51:32,4,3600,1613.4,0.96,13.3,7,12.1,0.145,10,0.8,0.9
,10:51:33,4,3600,1614.4,0.96,13.3,7,12.1,0.139,10,0.8,0.9
,10:51:34,4,3600,1615.4,0.97,13.3,7,12.1,0.14,10,0.8,0.91
,10:51:35,4,3600,1616.4,0.96,13.3,7,12,0.139,10,0.8,0.9
,10:51:36,4,3600,1617.4,0.96,13.3,7,12,0.144,10,0.8,0.9
,10:51:37,4,3600,1618.4,0.96,13.3,7,12,0.139,10,0.8,0.9
,10:51:38,4,3600,1619.4,0.96,13.3,7,12,0.144,10,0.8,0.9
,10:51:39,4,3600,1620.4,0.96,13.3,7,12,0.144,10,0.8,0.9
,10:51:40,4,3600,1621.4,0.96,13.3,7,12,0.144,10,0.8,0.9
,10:51:41,4,3600,1622.4,0.96,13.3,7,12,0.144,10,0.8,0.9
,10:51:42,4,3600,1623.4,0.96,13.3,7,12,0.144,10,0.8,0.9
,10:51:43,4,3600,1624.4,0.96,13.3,7,12,0.145,10,0.8,0.9
,10:51:44,4,3600,1625.4,0.97,13.3,7,12,0.14,10,0.8,0.91
,10:51:45,4,3600,1626.4,0.97,13.3,7,11.9,0.14,10,0.8,0.91
,10:51:46,4,3600,1627.4,0.97,13.3,7,11.9,0.14,10,0.8,0.91
,10:51:47,4,3600,1628.4,0.97,13.3,7,11.9,0.135,10,0.8,0.91
,10:51:48,4,3600,1629.4,0.97,13.3,7,11.9,0.135,10,0.8,0.91
,10:51:49,4,3600,1630.4,0.97,13.3,7,11.9,0.135,10,0.8,0.91
,10:51:50,4,3600,1631.4,0.97,13.3,7,11.9,0.135,10,0.8,0.91
,10:51:51,4,3600,1632.4,0.97,13.3,7,11.9,0.135,10,0.8,0.9
,10:51:52,4,3600,1633.4,0.96,13.3,7,11.8,0.134,10,0.8,0.9
,10:51:53,4,3600,1634.4,0.96,13.3,7,11.8,0.139,10,0.8,0.9
,10:51:54,4,3600,1635.4,0.96,13.3,7,11.8,0.144,10,0.8,0.9
,10:51:55,4,3600,1636.4,0.96,13.3,7,11.8,0.143,10,0.8,0.9
,10:51:56,4,3600,1637.4,0.95,13.3,7,11.8,0.143,10,0.8,0.89
,10:51:57,4,3600,1638.4,0.96,13.3,7,11.8,0.143,10,0.8,0.9
,10:51:58,4,3600,1639.4,0.96,13.3,7,11.7,0.138,10,0.8,0.9
,10:51:59,4,3600,1640.4,0.96,13.3,7,11.8,0.133,10,0.8,0.9
,10:52:00,4,3600,1641.4,0.96,13.3,8,11.7,0.124,10,0.8,0.9
,10:52:01,4,3600,1642.4,0.96,13.3,7,11.7,0.129,10,0.8,0.9
,10:52:02,4,3600,1643.4,0.96,13.3,7,11.7,0.138,10,0.8,0.9
,10:52:03,4,3600,1644.4,0.95,13.3,7,11.7,0.143,10,0.8,0.89
,10:52:04,4,3600,1645.4,0.95,13.3,7,11.7,0.143,10,0.8,0.89
,10:52:05,4,3600,1646.4,0.95,13.3,7,11.7,0.143,10,0.8,0.89
,10:52:06,4,3600,1647.4,0.95,13.3,7,11.7,0.143,10,0.8,0.89
,10:52:07,4,3600,1648.4,0.95,13.3,6,11.6,0.148,10,0.8,0.89
,10:52:08,4,3600,1649.4,0.95,13.3,6,11.6,0.148,10,0.8,0.89
,10:52:09,4,3600,1650.4,0.95,13.3,7,11.6,0.143,10,0.8,0.89
,10:52:10,4,3600,1651.4,0.95,13.3,7,11.6,0.138,10,0.8,0.89
,10:52:11,4,3600,1652.4,0.96,13.3,7,11.6,0.138,10,0.8,0.9
,10:52:12,4,3600,1653.4,0.95,13.3,7,11.6,0.143,10,0.8,0.89
,10:52:13,4,3600,1654.4,0.95,13.3,6,11.6,0.149,10,0.8,0.89
,10:52:14,4,3600,1655.4,0.96,13.3,6,11.6,0.149,10,0.8,0.9
,10:52:15,4,3600,1656.4,0.96,13.3,7,11.5,0.143,10,0.8,0.9
,10:52:16,4,3600,1657.4,0.96,13.3,7,11.5,0.139,10,0.8,0.9
,10:52:17,4,3600,1658.4,0.96,13.3,7,11.5,0.134,10,0.8,0.9
,10:52:18,4,3600,1659.4,0.96,13.3,7,11.5,0.139,10,0.8,0.9
,10:52:19,4,3600,1660.4,0.96,13.3,7,11.5,0.144,10,0.8,0.9
,10:52:20,4,3600,1661.4,0.96,13.3,7,11.5,0.144,10,0.8,0.9
,10:52:21,4,3600,1662.4,0.96,13.3,7,11.5,0.139,10,0.8,0.9
,10:52:22,4,3600,1663.4,0.96,13.3,7,11.5,0.129,10,0.8,0.9
,10:52:23,4,3600,1664.4,0.96,13.3,7,11.4,0.134,10,0.8,0.9
,10:52:24,4,3600,1665.4,0.96,13.3,7,11.4,0.139,10,0.8,0.9
,10:52:25,4,3600,1666.4,0.96,13.3,7,11.4,0.144,10,0.8,0.9
,10:52:26,4,3600,1667.4,0.96,13.3,7,11.4,0.143,10,0.8,0.89
,10:52:27,4,3600,1668.4,0.95,13.3,7,11.4,0.143,10,0.8,0.89
,10:52:28,4,3600,1669.4,0.96,13.3,7,11.4,0.143,10,0.8,0.9
,10:52:29,4,3600,1670.4,0.96,13.3,7,11.3,0.144,10,0.8,0.9
,10:52:30,4,3600,1671.4,0.96,13.3,7,11.3,0.144,10,0.8,0.9
,10:52:31,4,3600,1672.4,0.96,13.3,7,11.3,0.139,10,0.8,0.9
,10:52:32,4,3600,1673.4,0.96,13.3,7,11.3,0.139,10,0.8,0.9
,10:52:33,4,3600,1674.4,0.96,13.3,7,11.3,0.139,10,0.8,0.9
,10:52:34,4,3600,1675.4,0.96,13.3,7,11.3,0.134,10,0.8,0.9
,10:52:35,4,3600,1676.4,0.96,13.3,7,11.3,0.139,10,0.8,0.9
,10:52:36,4,3600,1677.4,0.96,13.3,7,11.2,0.139,10,0.8,0.9
,10:52:37,4,3600,1678.4,0.96,13.3,7,11.2,0.143,10,0.8,0.9
,10:52:38,4,3600,1679.4,0.95,13.3,7,11.2,0.138,10,0.8,0.89
,10:52:39,4,3600,1680.4,0.96,13.3,7,11.2,0.138,10,0.8,0.9
,10:52:40,4,3600,1681.4,0.96,13.3,7,11.2,0.144,10,0.8,0.9
,10:52:41,4,3600,1682.4,0.96,13.3,7,11.2,0.144,10,0.8,0.9
,10:52:42,4,3600,1683.4,0.96,13.3,6,11.2,0.15,10,0.8,0.9
,10:52:43,4,3600,1684.4,0.96,13.3,6,11.2,0.15,10,0.8,0.9
,10:52:44,4,3600,1685.4,0.96,13.3,7,11.2,0.144,10,0.8,0.9
,10:52:45,4,3600,1686.4,0.96,13.3,7,11.1,0.144,10,0.8,0.9
,10:52:46,4,3600,1687.4,0.96,13.3,7,11.1,0.139,10,0.8,0.9
,10:52:47,4,3600,1688.4,0.96,13.3,7,11.1,0.139,10,0.8,0.9
,10:52:48,4,3600,1689.4,0.96,13.3,7,11.1,0.139,10,0.8,0.9
,10:52:49,4,3600,1690.4,0.96,13.3,7,11.1,0.139,10,0.8,0.9
,10:52:50,4,3600,1691.4,0.96,13.3,7,11.1,0.139,10,0.8,0.9
,10:52:51,4,3600,1692.4,0.96,13.3,7,11.1,0.139,10,0.8,0.9
,10:52:52,4,3600,1693.4,0.96,13.3,7,11,0.139,10,0.8,0.9
,10:52:53,4,3600,1694.4,0.96,13.3,7,11,0.139,10,0.8,0.9
,10:52:54,4,3600,1695.4,0.96,13.3,7,11,0.139,10,0.8,0.9
,10:52:55,4,3600,1696.4,0.96,13.3,7,11,0.144,10,0.8,0.9
,10:52:56,4,3600,1697.4,0.96,13.3,7,11,0.143,10,0.8,0.9
,10:52:57,4,3600,1698.4,0.95,13.3,7,11,0.143,10,0.8,0.89
,10:52:58,4,3600,1699.4,0.95,13.3,7,11,0.137,10,0.8,0.89
,10:52:59,4,3600,1700.4,0.96,13.3,7,11,0.133,10,0.8,0.9
,10:53:00,4,3600,1701.4,0.96,13.3,7,10.9,0.139,10,0.8,0.9
,10:53:01,4,3600,1702.4,0.96,13.3,7,10.9,0.138,10,0.8,0.9
,10:53:02,4,3600,1703.4,0.95,13.3,7,10.9,0.143,10,0.8,0.89
,10:53:03,4,3600,1704.4,0.95,13.3,7,10.9,0.142,10,0.8,0.89
,10:53:04,4,3600,1705.4,0.95,13.3,7,10.9,0.142,10,0.8,0.89
,10:53:05,4,3600,1706.4,0.95,13.3,7,10.9,0.143,10,0.8,0.89
,10:53:06,4,3600,1707.4,0.96,13.3,7,10.9,0.138,10,0.8,0.9
,10:53:07,4,3600,1708.4,0.96,13.3,7,10.9,0.139,10,0.8,0.9
,10:53:08,4,3600,1709.4,0.96,13.3,7,10.9,0.139,10,0.8,0.9
,10:53:09,4,3600,1710.4,0.96,13.3,7,10.8,0.139,10,0.8,0.9
,10:53:10,4,3600,1711.4,0.96,13.3,7,10.8,0.139,10,0.8,0.9
,10:53:11,4,3600,1712.4,0.96,13.3,7,10.8,0.139,10,0.8,0.9
,10:53:12,4,3600,1713.4,0.96,13.3,7,10.8,0.134,10,0.8,0.9
,10:53:13,4,3600,1714.4,0.96,13.3,7,10.8,0.134,10,0.8,0.9
,10:53:14,4,3600,1715.4,0.96,13.3,7,10.8,0.138,10,0.8,0.9
,10:53:15,4,3600,1716.4,0.95,13.3,7,10.8,0.143,10,0.8,0.89
,10:53:16,4,3600,1717.4,0.95,13.3,7,10.8,0.143,10,0.8,0.89
,10:53:17,4,3600,1718.4,0.96,13.3,7,10.8,0.139,10,0.8,0.9
,10:53:18,4,3600,1719.4,0.96,13.3,7,10.7,0.134,10,0.8,0.9
,10:53:19,4,3600,1720.4,0.96,13.3,7,10.7,0.139,10,0.8,0.9
,10:53:20,4,3600,1721.4,0.96,13.3,7,10.7,0.139,10,0.8,0.9
,10:53:21,4,3600,1722.4,0.96,13.3,7,10.7,0.144,10,0.8,0.9
,10:53:22,4,3600,1723.4,0.96,13.3,7,10.7,0.143,10,0.8,0.9
,10:53:23,4,3600,1724.4,0.95,13.3,7,10.7,0.138,10,0.8,0.89
,10:53:24,4,3600,1725.4,0.96,13.3,7,10.7,0.138,10,0.8,0.9
,10:53:25,4,3600,1726.4,0.96,13.3,7,10.7,0.139,10,0.8,0.9
,10:53:26,4,3600,1727.4,0.96,13.3,7,10.7,0.144,10,0.8,0.9
,10:53:27,4,3600,1728.4,0.96,13.3,6,10.7,0.15,10,0.8,0.9
,10:53:28,4,3600,1729.4,0.96,13.3,7,10.6,0.143,10,0.8,0.9
,10:53:29,4,3600,1730.4,0.96,13.3,7,10.6,0.144,10,0.8,0.9
,10:53:30,4,3600,1731.4,0.96,13.3,7,10.6,0.139,10,0.8,0.9
,10:53:31,4,3600,1732.4,0.96,13.3,7,10.6,0.139,10,0.8,0.91
,10:53:32,4,3600,1733.4,0.97,13.3,7,10.6,0.14,10,0.8,0.91
,10:53:33,4,3600,1734.4,0.97,13.3,7,10.6,0.135,10,0.8,0.91
,10:53:34,4,3600,1735.4,0.97,13.3,7,10.6,0.135,10,0.8,0.91
,10:53:35,4,3600,1736.4,0.97,13.3,7,10.6,0.14,10,0.8,0.91
,10:53:36,4,3600,1737.4,0.96,13.3,7,10.6,0.145,10,0.8,0.9
,10:53:37,4,3600,1738.4,0.96,13.3,7,10.6,0.145,10,0.8,0.9
,10:53:38,4,3600,1739.4,0.96,13.3,7,10.6,0.139,10,0.8,0.9
,10:53:39,4,3600,1740.4,0.96,13.3,7,10.6,0.144,10,0.8,0.9
,10:53:40,4,3600,1741.4,0.96,13.3,7,10.6,0.139,10,0.8,0.9
,10:53:41,4,3600,1742.4,0.96,13.3,7,10.5,0.139,10,0.8,0.9
,10:53:42,4,3600,1743.4,0.96,13.3,7,10.5,0.129,10,0.8,0.9
,10:53:43,4,3600,1744.4,0.96,13.3,7,10.5,0.129,10,0.8,0.9
,10:53:44,4,3600,1745.4,0.96,13.3,7,10.5,0.134,10,0.8,0.9
,10:53:45,4,3600,1746.4,0.96,13.3,7,10.5,0.139,10,0.8,0.9
,10:53:46,4,3600,1747.4,0.96,13.3,7,10.5,0.143,10,0.8,0.9
,10:53:47,4,3600,1748.4,0.96,13.3,7,10.5,0.143,10,0.8,0.9
,10:53:48,4,3600,1749.4,0.96,13.3,7,10.5,0.143,10,0.8,0.9
,10:53:49,4,3600,1750.4,0.96,13.3,7,10.5,0.138,10,0.8,0.89
,10:53:50,4,3600,1751.4,0.95,13.3,7,10.5,0.138,10,0.8,0.89
,10:53:51,4,3600,1752.4,0.95,13.3,7,10.5,0.137,10,0.8,0.89
,10:53:52,4,3600,1753.4,0.95,13.3,6,10.5,0.148,10,0.8,0.89
,10:53:53,4,3600,1754.4,0.95,13.3,7,10.5,0.142,10,0.8,0.89
,10:53:54,4,3600,1755.4,0.95,13.3,7,10.5,0.143,10,0.8,0.89
,10:53:55,4,3600,1756.4,0.95,13.3,7,10.5,0.143,10,0.8,0.89
,10:53:56,4,3600,1757.4,0.95,13.3,7,10.5,0.143,10,0.8,0.89
,10:53:57,4,3600,1758.4,0.96,13.3,7,10.5,0.138,10,0.8,0.9
,10:53:58,4,3600,1759.4,0.96,13.3,7,10.4,0.139,10,0.8,0.9
,10:53:59,4,3600,1760.4,0.96,13.3,7,10.4,0.144,10,0.8,0.9
,10:54:00,4,3600,1761.4,0.96,13.3,7,10.4,0.143,10,0.8,0.9
,10:54:01,4,3600,1762.4,0.95,13.3,7,10.4,0.143,10,0.8,0.89
,10:54:02,4,3600,1763.4,0.96,13.3,7,10.4,0.138,10,0.8,0.9
,10:54:03,4,3600,1764.4,0.96,13.3,7,10.4,0.138,10,0.8,0.9
,10:54:04,4,3600,1765.4,0.96,13.3,7,10.4,0.139,10,0.8,0.9
,10:54:05,4,3600,1766.4,0.96,13.3,7,10.4,0.144,10,0.8,0.9
,10:54:06,4,3600,1767.4,0.96,13.3,6,10.4,0.15,10,0.8,0.9
,10:54:07,4,3600,1768.4,0.96,13.3,6,10.4,0.15,10,0.8,0.9
,10:54:08,4,3600,1769.4,0.96,13.3,7,10.4,0.139,10,0.8,0.9
,10:54:09,4,3600,1770.4,0.96,13.3,7,10.4,0.134,10,0.8,0.9
,10:54:10,4,3600,1771.4,0.97,13.3,7,10.4,0.135,10,0.8,0.91
,10:54:11,4,3600,1772.4,0.97,13.3,7,10.4,0.135,10,0.8,0.91
,10:54:12,4,3600,1773.4,0.97,13.3,7,10.4,0.14,10,0.8,0.91
,10:54:13,4,3600,1774.4,0.96,13.3,7,10.4,0.139,10,0.8,0.9
,10:54:14,4,3600,1775.4,0.96,13.3,7,10.4,0.139,10,0.8,0.9
,10:54:15,4,3600,1776.4,0.96,13.3,7,10.4,0.138,10,0.8,0.9
,10:54:16,4,3600,1777.4,0.96,13.3,7,10.4,0.134,10,0.8,0.9
,10:54:17,4,3600,1778.4,0.96,13.3,7,10.4,0.133,10,0.8,0.9
,10:54:18,4,3600,1779.4,0.96,13.3,7,10.4,0.139,10,0.8,0.9
,10:54:19,4,3600,1780.4,0.96,13.3,7,10.4,0.138,10,0.8,0.9
,10:54:20,4,3600,1781.4,0.96,13.3,7,10.4,0.143,10,0.8,0.9
,10:54:21,4,3600,1782.4,0.96,13.3,7,10.4,0.143,10,0.8,0.9
,10:54:22,4,3600,1783.4,0.96,13.3,7,10.4,0.138,10,0.8,0.9
,10:54:23,4,3600,1784.4,0.96,13.3,7,10.4,0.138,10,0.8,0.9
,10:54:24,4,3600,1785.4,0.96,13.3,7,10.4,0.139,10,0.8,0.9
,10:54:25,4,3600,1786.4,0.96,13.3,7,10.4,0.139,10,0.8,0.9
,10:54:26,4,3600,1787.4,0.96,13.3,7,10.4,0.138,10,0.8,0.9
,10:54:27,4,3600,1788.4,0.96,13.3,7,10.4,0.143,10,0.8,0.9
,10:54:28,4,3600,1789.4,0.96,13.3,7,10.4,0.143,10,0.8,0.9
