Data file,,ZYTEL_ISO10_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,06/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Zytel on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 15:55:53 on 06/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:21:16,6,3590,1523,0.34,13.3,7,12.3,0.05,10,49.9,0.32
,16:21:17,6,3590,1524,0.34,13.3,7,12.3,0.051,10,49.9,0.33
,16:21:18,6,3590,1525,0.34,13.3,7,12.3,0.049,10,49.9,0.33
,16:21:19,6,3590,1526,0.34,13.3,7,12.4,0.051,10,49.9,0.33
,16:21:20,6,3590,1527,0.34,13.3,7,12.4,0.051,10,49.9,0.33
,16:21:21,6,3590,1528,0.34,13.3,7,12.4,0.049,10,49.9,0.32
,16:21:22,6,3590,1529,0.34,13.3,7,12.4,0.049,10,49.9,0.32
,16:21:23,6,3590,1530,0.33,13.3,7,12.4,0.048,10,49.9,0.32
,16:21:24,6,3590,1531,0.34,13.3,7,12.4,0.05,10,49.9,0.32
,16:21:25,6,3590,1532,0.34,13.3,7,12.5,0.051,10,49.9,0.33
,16:21:26,6,3590,1533,0.34,13.3,7,12.5,0.049,10,49.9,0.33
,16:21:27,6,3590,1534,0.34,13.3,7,12.5,0.05,10,49.9,0.33
,16:21:28,6,3590,1535,0.34,13.3,7,12.5,0.049,10,49.9,0.33
,16:21:29,6,3590,1536,0.34,13.3,7,12.5,0.048,10,49.9,0.33
,16:21:30,6,3590,1537,0.34,13.3,7,12.6,0.047,10,49.9,0.33
,16:21:31,6,3590,1538,0.34,13.3,7,12.6,0.049,10,49.9,0.32
,16:21:32,6,3590,1539,0.34,13.3,7,12.6,0.049,10,49.9,0.32
,16:21:33,6,3590,1540,0.34,13.3,7,12.6,0.049,10,49.9,0.32
,16:21:34,6,3590,1541,0.34,13.3,7,12.7,0.049,10,49.9,0.32
,16:21:35,6,3590,1542,0.34,13.3,7,12.7,0.049,10,49.9,0.33
,16:21:36,6,3590,1543,0.34,13.3,7,12.7,0.049,10,49.9,0.33
,16:21:37,6,3590,1544,0.34,13.3,7,12.7,0.051,10,49.9,0.33
,16:21:38,6,3590,1545,0.34,13.3,7,12.7,0.051,10,49.9,0.33
,16:21:39,6,3590,1546,0.34,13.3,7,12.8,0.049,10,49.9,0.33
,16:21:40,6,3590,1547,0.34,13.3,7,12.8,0.051,10,49.9,0.33
,16:21:41,6,3590,1548,0.34,13.3,7,12.8,0.052,10,49.9,0.33
,16:21:42,6,3590,1549,0.35,13.3,7,12.9,0.052,10,49.9,0.33
,16:21:43,6,3590,1550,0.34,13.3,7,12.8,0.05,10,49.9,0.33
,16:21:44,6,3590,1551,0.34,13.3,7,12.8,0.049,10,49.9,0.33
,16:21:45,6,3590,1552,0.34,13.3,7,12.9,0.051,10,49.9,0.33
,16:21:46,6,3590,1553,0.34,13.3,7,12.9,0.051,10,49.9,0.33
,16:21:47,6,3590,1554,0.34,13.3,7,12.9,0.052,10,49.9,0.33
,16:21:48,6,3590,1555,0.34,13.3,7,13,0.052,10,49.9,0.33
,16:21:49,6,3590,1556,0.34,13.3,7,13,0.052,10,49.9,0.33
,16:21:50,6,3590,1557,0.34,13.3,7,13,0.051,10,49.9,0.33
,16:21:51,6,3590,1558,0.34,13.3,7,13,0.051,10,49.9,0.33
,16:21:52,6,3590,1559,0.34,13.3,7,13,0.05,10,49.9,0.33
,16:21:53,6,3590,1560,0.35,13.3,7,13.1,0.05,10,49.9,0.34
,16:21:54,6,3590,1561,0.35,13.3,7,13.1,0.051,10,49.9,0.34
,16:21:55,6,3590,1562,0.35,13.3,7,13.1,0.049,10,49.9,0.34
,16:21:56,6,3590,1563,0.35,13.3,7,13.1,0.049,10,49.9,0.34
,16:21:57,6,3590,1564,0.35,13.3,7,13.1,0.048,10,49.9,0.33
,16:21:58,6,3590,1565,0.35,13.3,7,13.2,0.05,10,49.9,0.33
,16:21:59,6,3590,1566,0.35,13.3,7,13.2,0.052,10,49.9,0.33
,16:22:00,6,3590,1567,0.35,13.3,7,13.2,0.052,10,49.9,0.33
,16:22:01,6,3590,1568,0.35,13.3,7,13.3,0.052,10,49.9,0.33
,16:22:02,6,3590,1569,0.35,13.3,7,13.3,0.052,10,49.9,0.34
,16:22:03,6,3590,1570,0.35,13.3,7,13.2,0.051,10,49.9,0.34
,16:22:04,6,3590,1571,0.35,13.3,7,13.3,0.051,10,49.9,0.34
,16:22:05,6,3590,1572,0.35,13.3,7,13.3,0.049,10,49.9,0.34
,16:22:06,6,3590,1573,0.35,13.3,7,13.3,0.049,10,49.9,0.34
,16:22:07,6,3590,1574,0.35,13.3,7,13.3,0.051,10,49.9,0.34
,16:22:08,6,3590,1575,0.35,13.3,7,13.3,0.051,10,49.9,0.34
,16:22:09,6,3590,1576,0.35,13.3,7,13.4,0.053,10,49.9,0.34
,16:22:10,6,3590,1577,0.35,13.3,7,13.4,0.053,10,49.9,0.34
,16:22:11,6,3590,1578,0.35,13.3,7,13.4,0.052,10,49.9,0.34
,16:22:12,6,3590,1579,0.34,13.3,7,13.4,0.052,10,49.9,0.33
,16:22:13,6,3590,1580,0.34,13.3,7,13.5,0.052,10,49.9,0.33
,16:22:14,6,3590,1581,0.35,13.3,7,13.5,0.052,10,49.9,0.33
,16:22:15,6,3590,1582,0.35,13.3,7,13.5,0.05,10,49.9,0.34
,16:22:16,6,3590,1583,0.35,13.3,7,13.5,0.049,10,49.9,0.34
,16:22:17,6,3590,1584,0.35,13.3,7,13.5,0.051,10,49.9,0.34
,16:22:18,6,3590,1585,0.35,13.3,7,13.6,0.051,10,49.9,0.34
,16:22:19,6,3590,1586,0.36,13.3,7,13.6,0.053,10,49.9,0.34
,16:22:20,6,3590,1587,0.35,13.3,7,13.6,0.053,10,49.9,0.34
,16:22:21,6,3590,1588,0.35,13.3,7,13.6,0.053,10,49.9,0.34
,16:22:22,6,3590,1589,0.35,13.3,7,13.6,0.051,10,49.9,0.34
,16:22:23,6,3590,1590,0.35,13.3,7,13.6,0.05,10,49.9,0.34
,16:22:24,6,3590,1591,0.35,13.3,7,13.6,0.051,10,49.9,0.34
,16:22:25,6,3590,1592,0.35,13.3,7,13.6,0.05,10,49.9,0.33
,16:22:26,6,3590,1593,0.35,13.3,7,13.6,0.048,10,49.9,0.33
,16:22:27,6,3590,1594,0.34,13.3,7,13.7,0.048,10,49.9,0.33
,16:22:28,6,3590,1595,0.35,13.3,7,13.7,0.05,10,49.9,0.33
,16:22:29,6,3590,1596,0.35,13.3,7,13.7,0.052,10,49.9,0.33
,16:22:30,6,3590,1597,0.35,13.3,7,13.7,0.052,10,49.9,0.33
,16:22:31,6,3590,1598,0.34,13.3,7,13.8,0.052,10,49.9,0.33
,16:22:32,6,3590,1599,0.34,13.3,7,13.8,0.052,10,49.9,0.33
,16:22:33,6,3590,1600,0.35,13.3,7,13.8,0.05,10,49.9,0.33
,16:22:34,6,3590,1601,0.35,13.3,7,13.8,0.05,10,49.9,0.33
,16:22:35,6,3590,1602,0.35,13.3,7,13.8,0.05,10,49.9,0.34
,16:22:36,6,3590,1603,0.35,13.3,7,13.8,0.05,10,49.9,0.34
,16:22:37,6,3590,1604,0.35,13.3,7,13.8,0.05,10,49.9,0.34
,16:22:38,6,3590,1605,0.35,13.3,7,13.8,0.052,10,49.9,0.34
,16:22:39,6,3590,1606,0.35,13.3,7,13.9,0.052,10,49.9,0.33
,16:22:40,6,3590,1607,0.35,13.3,7,13.9,0.05,10,49.9,0.33
,16:22:41,6,3590,1608,0.35,13.3,7,13.9,0.05,10,49.9,0.34
,16:22:42,6,3590,1609,0.35,13.3,7,13.9,0.05,10,49.9,0.34
,16:22:43,6,3590,1610,0.35,13.3,7,13.9,0.049,10,49.9,0.34
,16:22:44,6,3590,1611,0.35,13.3,7,13.9,0.049,10,49.9,0.34
,16:22:45,6,3590,1612,0.35,13.3,7,13.9,0.05,10,49.9,0.34
,16:22:46,6,3590,1613,0.34,13.3,7,13.9,0.052,10,49.9,0.33
,16:22:47,6,3590,1614,0.34,13.3,7,14,0.051,10,49.9,0.33
,16:22:48,6,3590,1615,0.34,13.3,6,14,0.053,10,49.9,0.33
,16:22:49,6,3590,1616,0.35,13.3,6,14,0.054,10,49.9,0.33
,16:22:50,6,3590,1617,0.35,13.3,7,14,0.053,10,49.9,0.34
,16:22:51,6,3590,1618,0.35,13.3,7,14,0.051,10,49.9,0.34
,16:22:52,6,3590,1619,0.36,13.3,7,14,0.052,10,49.9,0.35
,16:22:53,6,3590,1620,0.36,13.3,7,14,0.05,10,49.9,0.35
,16:22:54,6,3590,1621,0.36,13.3,7,14,0.05,10,49.9,0.35
,16:22:55,6,3590,1622,0.36,13.3,7,14.1,0.052,10,49.9,0.35
,16:22:56,6,3590,1623,0.36,13.3,7,14.1,0.053,10,49.9,0.34
,16:22:57,6,3590,1624,0.36,13.3,7,14.1,0.052,10,49.9,0.35
,16:22:58,6,3590,1625,0.36,13.3,7,14.1,0.052,10,49.9,0.35
,16:22:59,6,3590,1626,0.36,13.3,7,14.1,0.052,10,49.9,0.35
,16:23:00,6,3590,1627,0.36,13.3,7,14.1,0.052,10,49.9,0.35
,16:23:01,6,3590,1628,0.36,13.3,7,14.1,0.051,10,49.9,0.34
,16:23:02,6,3590,1629,0.36,13.3,7,14.1,0.053,10,49.9,0.35
,16:23:03,6,3590,1630,0.36,13.3,7,14.1,0.052,10,49.9,0.35
,16:23:04,6,3590,1631,0.36,13.3,7,14.1,0.051,10,49.9,0.34
,16:23:05,6,3590,1632,0.36,13.3,7,14.1,0.051,10,49.9,0.34
,16:23:06,6,3590,1633,0.35,13.3,7,14.1,0.051,10,49.9,0.34
,16:23:07,6,3590,1634,0.35,13.3,7,14.1,0.051,10,49.9,0.34
,16:23:08,6,3590,1635,0.35,13.3,7,14.1,0.052,10,49.9,0.34
,16:23:09,6,3590,1636,0.35,13.3,6,14.2,0.054,10,49.9,0.34
,16:23:10,6,3590,1637,0.35,13.3,7,14.2,0.052,10,49.9,0.34
,16:23:11,6,3590,1638,0.35,13.3,7,14.2,0.052,10,49.9,0.34
,16:23:12,6,3590,1639,0.35,13.3,7,14.2,0.051,10,49.9,0.34
,16:23:13,6,3590,1640,0.35,13.3,7,14.2,0.051,10,49.9,0.34
,16:23:14,6,3590,1641,0.36,13.3,7,14.2,0.054,10,49.9,0.35
,16:23:15,6,3590,1642,0.36,13.3,7,14.2,0.054,10,49.9,0.35
,16:23:16,6,3590,1643,0.36,13.3,7,14.2,0.053,10,49.9,0.34
,16:23:17,6,3590,1644,0.35,13.3,7,14.2,0.053,10,49.9,0.34
,16:23:18,6,3590,1645,0.35,13.3,7,14.2,0.05,10,49.9,0.34
,16:23:19,6,3590,1646,0.35,13.3,7,14.2,0.051,10,49.9,0.34
,16:23:20,6,3590,1647,0.35,13.3,7,14.2,0.051,10,49.9,0.34
,16:23:21,6,3590,1648,0.35,13.3,7,14.2,0.053,10,49.9,0.34
,16:23:22,6,3590,1649,0.35,13.3,7,14.2,0.053,10,49.9,0.34
,16:23:23,6,3590,1650,0.35,13.3,7,14.2,0.052,10,49.9,0.34
,16:23:24,6,3590,1651,0.35,13.3,7,14.2,0.052,10,49.9,0.33
,16:23:25,6,3590,1652,0.35,13.3,7,14.3,0.05,10,49.9,0.34
,16:23:26,6,3590,1653,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:23:27,6,3590,1654,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:23:28,6,3590,1655,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:23:29,6,3590,1656,0.35,13.3,7,14.3,0.05,10,49.9,0.34
,16:23:30,6,3590,1657,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:23:31,6,3590,1658,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:23:32,6,3590,1659,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:23:33,6,3590,1660,0.35,13.3,7,14.3,0.052,10,49.9,0.34
,16:23:34,6,3590,1661,0.35,13.3,7,14.3,0.052,10,49.9,0.34
,16:23:35,6,3590,1662,0.35,13.3,6,14.3,0.054,10,49.9,0.33
,16:23:36,6,3590,1663,0.35,13.3,7,14.3,0.052,10,49.9,0.34
,16:23:37,6,3590,1664,0.35,13.3,7,14.3,0.05,10,49.9,0.33
,16:23:38,6,3590,1665,0.35,13.3,7,14.3,0.049,10,49.9,0.34
,16:23:39,6,3590,1666,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:23:40,6,3590,1667,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:23:41,6,3590,1668,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:23:42,6,3590,1669,0.35,13.3,7,14.3,0.052,10,49.9,0.33
,16:23:43,6,3590,1670,0.35,13.3,7,14.3,0.05,10,49.9,0.33
,16:23:44,6,3590,1671,0.35,13.3,7,14.3,0.052,10,49.9,0.33
,16:23:45,6,3590,1672,0.35,13.3,7,14.3,0.052,10,49.9,0.34
,16:23:46,6,3590,1673,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:23:47,6,3590,1674,0.35,13.3,7,14.3,0.049,10,49.9,0.34
,16:23:48,6,3590,1675,0.36,13.3,7,14.3,0.05,10,49.9,0.35
,16:23:49,6,3590,1676,0.35,13.3,7,14.3,0.049,10,49.9,0.34
,16:23:50,6,3590,1677,0.35,13.3,7,14.3,0.05,10,49.9,0.34
,16:23:51,6,3590,1678,0.35,13.3,7,14.3,0.052,10,49.9,0.33
,16:23:52,6,3590,1679,0.34,13.3,7,14.3,0.052,10,49.9,0.33
,16:23:53,6,3590,1680,0.35,13.3,7,14.3,0.052,10,49.9,0.33
,16:23:54,6,3590,1681,0.34,13.3,7,14.3,0.052,10,49.9,0.33
,16:23:55,6,3590,1682,0.35,13.3,7,14.3,0.052,10,49.9,0.33
,16:23:56,6,3590,1683,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:23:57,6,3590,1684,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:23:58,6,3590,1685,0.36,13.3,7,14.3,0.054,10,49.9,0.35
,16:23:59,6,3590,1686,0.36,13.3,7,14.3,0.051,10,49.9,0.34
,16:24:00,6,3590,1687,0.35,13.3,7,14.3,0.049,10,49.9,0.34
,16:24:01,6,3590,1688,0.35,13.3,7,14.3,0.049,10,49.9,0.34
,16:24:02,6,3590,1689,0.35,13.3,7,14.3,0.049,10,49.9,0.34
,16:24:03,6,3590,1690,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:24:04,6,3590,1691,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:24:05,6,3590,1692,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:24:06,6,3590,1693,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:24:07,6,3590,1694,0.35,13.3,7,14.3,0.052,10,49.9,0.34
,16:24:08,6,3590,1695,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:24:09,6,3590,1696,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:24:10,6,3590,1697,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:24:11,6,3590,1698,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:24:12,6,3590,1699,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:24:13,6,3590,1700,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:24:14,6,3590,1701,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:24:15,6,3590,1702,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:24:16,6,3590,1703,0.36,13.3,7,14.3,0.052,10,49.9,0.35
,16:24:17,6,3590,1704,0.37,13.3,7,14.3,0.053,10,49.9,0.35
,16:24:18,6,3590,1705,0.36,13.3,7,14.3,0.053,10,49.9,0.35
,16:24:19,6,3590,1706,0.36,13.3,7,14.3,0.053,10,49.9,0.34
,16:24:20,6,3590,1707,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:24:21,6,3590,1708,0.35,13.3,7,14.3,0.053,10,49.9,0.34
,16:24:22,6,3590,1709,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:24:23,6,3590,1710,0.35,13.3,7,14.3,0.051,10,49.9,0.34
,16:24:24,6,3590,1711,0.35,13.3,7,14.2,0.052,10,49.9,0.33
,16:24:25,6,3590,1712,0.35,13.3,7,14.2,0.05,10,49.9,0.34
,16:24:26,6,3590,1713,0.35,13.3,7,14.2,0.051,10,49.9,0.34
,16:24:27,6,3590,1714,0.35,13.3,7,14.2,0.05,10,49.9,0.34
,16:24:28,6,3590,1715,0.35,13.3,7,14.2,0.05,10,49.9,0.34
,16:24:29,6,3590,1716,0.35,13.3,7,14.2,0.05,10,49.9,0.34
,16:24:30,6,3590,1717,0.35,13.3,7,14.2,0.053,10,49.9,0.34
,16:24:31,6,3590,1718,0.35,13.3,7,14.2,0.05,10,49.9,0.33
,16:24:32,6,3590,1719,0.35,13.3,7,14.2,0.05,10,49.9,0.33
,16:24:33,6,3590,1720,0.34,13.3,7,14.2,0.05,10,49.9,0.33
,16:24:34,6,3590,1721,0.34,13.3,7,14.2,0.05,10,49.9,0.33
,16:24:35,6,3590,1722,0.34,13.3,7,14.2,0.05,10,49.9,0.33
,16:24:36,6,3590,1723,0.35,13.3,7,14.2,0.052,10,49.9,0.33
,16:24:37,6,3590,1724,0.35,13.3,7,14.2,0.052,10,49.9,0.34
,16:24:38,6,3590,1725,0.36,13.3,7,14.2,0.051,10,49.9,0.34
,16:24:39,6,3590,1726,0.36,13.3,7,14.2,0.051,10,49.9,0.35
,16:24:40,6,3590,1727,0.36,13.3,7,14.2,0.05,10,49.9,0.34
,16:24:41,6,3590,1728,0.35,13.3,7,14.2,0.053,10,49.9,0.34
,16:24:42,6,3590,1729,0.35,13.3,7,14.2,0.05,10,49.9,0.34
,16:24:43,6,3590,1730,0.35,13.3,7,14.1,0.052,10,49.9,0.34
,16:24:44,6,3590,1731,0.35,13.3,7,14.1,0.051,10,49.9,0.34
,16:24:45,6,3590,1732,0.35,13.3,7,14.1,0.051,10,49.9,0.34
,16:24:46,6,3590,1733,0.35,13.3,7,14.1,0.051,10,49.9,0.34
,16:24:47,6,3590,1734,0.35,13.3,7,14.1,0.051,10,49.9,0.34
,16:24:48,6,3590,1735,0.35,13.3,7,14.1,0.053,10,49.9,0.34
,16:24:49,6,3590,1736,0.35,13.3,7,14.1,0.052,10,49.9,0.34
,16:24:50,6,3590,1737,0.35,13.3,7,14.1,0.053,10,49.9,0.34
,16:24:51,6,3590,1738,0.35,13.3,7,14.1,0.049,10,49.9,0.34
,16:24:52,6,3590,1739,0.36,13.3,7,14.1,0.05,10,49.9,0.34
,16:24:53,6,3590,1740,0.35,13.3,7,14.1,0.049,10,49.9,0.34
,16:24:54,6,3590,1741,0.35,13.3,7,14.1,0.051,10,49.9,0.34
,16:24:55,6,3590,1742,0.35,13.3,7,14.1,0.053,10,49.9,0.34
,16:24:56,6,3590,1743,0.35,13.3,7,14.1,0.053,10,49.9,0.34
,16:24:57,6,3590,1744,0.36,13.3,7,14.1,0.053,10,49.9,0.34
,16:24:58,6,3590,1745,0.36,13.3,7,14.1,0.053,10,49.9,0.34
,16:24:59,6,3590,1746,0.36,13.3,7,14,0.051,10,49.9,0.34
,16:25:00,6,3590,1747,0.36,13.3,7,14,0.052,10,49.9,0.35
,16:25:01,6,3590,1748,0.36,13.3,7,14,0.052,10,49.9,0.35
,16:25:02,6,3590,1749,0.36,13.3,7,14,0.052,10,49.9,0.35
,16:25:03,6,3590,1750,0.36,13.3,7,14,0.052,10,49.9,0.34
,16:25:04,6,3590,1751,0.35,13.3,7,14,0.053,10,49.9,0.34
,16:25:05,6,3590,1752,0.35,13.3,7,14,0.052,10,49.9,0.33
,16:25:06,6,3590,1753,0.34,13.3,7,14,0.052,10,49.9,0.33
,16:25:07,6,3590,1754,0.35,13.3,7,14,0.05,10,49.9,0.33
,16:25:08,6,3590,1755,0.35,13.3,7,14,0.049,10,49.9,0.34
,16:25:09,6,3590,1756,0.35,13.3,7,14,0.047,10,49.9,0.34
,16:25:10,6,3590,1757,0.35,13.3,7,13.9,0.051,10,49.9,0.34
,16:25:11,6,3590,1758,0.35,13.3,7,13.9,0.053,10,49.9,0.34
,16:25:12,6,3590,1759,0.35,13.3,7,13.9,0.053,10,49.9,0.34
,16:25:13,6,3590,1760,0.35,13.3,7,13.9,0.053,10,49.9,0.34
,16:25:14,6,3590,1761,0.35,13.3,7,13.9,0.05,10,49.9,0.34
,16:25:15,6,3590,1762,0.35,13.3,7,13.9,0.05,10,49.9,0.33
,16:25:16,6,3590,1763,0.35,13.3,7,13.9,0.05,10,49.9,0.33
,16:25:17,6,3590,1764,0.35,13.3,7,13.9,0.052,10,49.9,0.33
,16:25:18,6,3590,1765,0.35,13.3,7,13.9,0.052,10,49.9,0.33
,16:25:19,6,3590,1766,0.35,13.3,7,13.9,0.053,10,49.9,0.34
,16:25:20,6,3590,1767,0.35,13.3,7,13.9,0.051,10,49.9,0.34
,16:25:21,6,3590,1768,0.35,13.3,7,13.9,0.053,10,49.9,0.34
,16:25:22,6,3590,1769,0.35,13.3,7,13.8,0.052,10,49.9,0.33
,16:25:23,6,3590,1770,0.34,13.3,7,13.8,0.05,10,49.9,0.33
,16:25:24,6,3590,1771,0.34,13.3,7,13.8,0.05,10,49.9,0.33
,16:25:25,6,3590,1772,0.35,13.3,7,13.8,0.05,10,49.9,0.33
,16:25:26,6,3590,1773,0.35,13.3,7,13.8,0.048,10,49.9,0.34
,16:25:27,6,3590,1774,0.35,13.3,7,13.8,0.05,10,49.9,0.34
,16:25:28,6,3590,1775,0.35,13.3,7,13.8,0.05,10,49.9,0.34
,16:25:29,6,3590,1776,0.35,13.3,7,13.8,0.052,10,49.9,0.34
,16:25:30,6,3590,1777,0.35,13.3,7,13.8,0.052,10,49.9,0.33
,16:25:31,6,3590,1778,0.35,13.3,7,13.7,0.05,10,49.9,0.33
,16:25:32,6,3590,1779,0.34,13.3,7,13.7,0.048,10,49.9,0.33
,16:25:33,6,3590,1780,0.35,13.3,7,13.7,0.05,10,49.9,0.34
,16:25:34,6,3590,1781,0.35,13.3,7,13.7,0.053,10,49.9,0.34
,16:25:35,6,3590,1782,0.36,13.3,7,13.7,0.051,10,49.9,0.34
,16:25:36,6,3590,1783,0.35,13.3,7,13.7,0.051,10,49.9,0.34
,16:25:37,6,3590,1784,0.36,13.3,7,13.7,0.053,10,49.9,0.34
,16:25:38,6,3590,1785,0.35,13.3,7,13.7,0.053,10,49.9,0.34
,16:25:39,6,3590,1786,0.35,13.3,7,13.7,0.051,10,49.9,0.34
,16:25:40,6,3590,1787,0.35,13.3,7,13.7,0.051,10,49.9,0.34
,16:25:41,6,3590,1788,0.35,13.3,7,13.7,0.051,10,49.9,0.34
,16:25:42,6,3590,1789,0.35,13.3,7,13.6,0.05,10,49.9,0.34
,16:25:43,6,3590,1790,0.35,13.3,7,13.6,0.05,10,49.9,0.34
,16:25:44,6,3590,1791,0.35,13.3,7,13.6,0.05,10,49.9,0.33
,16:25:45,6,3590,1792,0.35,13.3,7,13.6,0.052,10,49.9,0.33
,16:25:46,6,3590,1793,0.35,13.3,7,13.6,0.05,10,49.9,0.33
,16:25:47,6,3590,1794,0.35,13.3,7,13.6,0.05,10,49.9,0.34
,16:25:48,6,3590,1795,0.35,13.3,7,13.6,0.05,10,49.9,0.34
,16:25:49,6,3590,1796,0.35,13.3,7,13.6,0.052,10,49.9,0.34
,16:25:50,6,3590,1797,0.35,13.3,7,13.6,0.052,10,49.9,0.34
,16:25:51,6,3590,1798,0.35,13.3,7,13.5,0.052,10,49.9,0.34
,16:25:52,6,3590,1799,0.35,13.3,7,13.5,0.05,10,49.9,0.33
,16:25:53,6,3590,1800,0.34,13.3,7,13.5,0.048,10,49.9,0.33
,16:25:54,6,3590,1801,0.35,13.3,7,13.5,0.048,10,49.9,0.33
,16:25:55,6,3590,1802,0.35,13.3,7,13.5,0.05,10,49.9,0.34
,16:25:56,6,3590,1803,0.35,13.3,7,13.5,0.053,10,49.9,0.34
,16:25:57,6,3590,1804,0.35,13.3,7,13.5,0.052,10,49.9,0.33
,16:25:58,6,3590,1805,0.35,13.3,7,13.5,0.052,10,49.9,0.33
,16:25:59,6,3590,1806,0.34,13.3,7,13.5,0.052,10,49.9,0.33
,16:26:00,6,3590,1807,0.34,13.3,7,13.5,0.052,10,49.9,0.33
,16:26:01,6,3590,1808,0.34,13.3,7,13.4,0.052,10,49.9,0.33
,16:26:02,6,3590,1809,0.34,13.3,7,13.4,0.051,10,49.9,0.33
,16:26:03,6,3590,1810,0.34,13.3,7,13.4,0.051,10,49.9,0.33
,16:26:04,6,3590,1811,0.35,13.3,7,13.4,0.05,10,49.9,0.33
,16:26:05,6,3590,1812,0.35,13.3,7,13.4,0.048,10,49.9,0.33
,16:26:06,6,3590,1813,0.35,13.3,7,13.4,0.049,10,49.9,0.34
,16:26:07,6,3590,1814,0.35,13.3,7,13.4,0.05,10,49.9,0.34
,16:26:08,6,3590,1815,0.35,13.3,7,13.4,0.052,10,49.9,0.34
,16:26:09,6,3590,1816,0.35,13.3,7,13.3,0.052,10,49.9,0.33
,16:26:10,6,3590,1817,0.34,13.3,7,13.3,0.049,10,49.9,0.33
,16:26:11,6,3590,1818,0.34,13.3,7,13.3,0.049,10,49.9,0.33
,16:26:12,6,3590,1819,0.34,13.3,7,13.3,0.049,10,49.9,0.33
,16:26:13,6,3590,1820,0.34,13.3,7,13.3,0.051,10,49.9,0.33
,16:26:14,6,3590,1821,0.34,13.3,7,13.3,0.052,10,49.9,0.33
,16:26:15,6,3590,1822,0.35,13.3,7,13.3,0.05,10,49.9,0.34
,16:26:16,6,3590,1823,0.35,13.3,7,13.3,0.051,10,49.9,0.34
,16:26:17,6,3590,1824,0.36,13.3,7,13.3,0.051,10,49.9,0.34
,16:26:18,6,3590,1825,0.35,13.3,7,13.2,0.051,10,49.9,0.34
,16:26:19,6,3590,1826,0.35,13.3,7,13.2,0.053,10,49.9,0.34
,16:26:20,6,3590,1827,0.35,13.3,7,13.2,0.052,10,49.9,0.34
,16:26:21,6,3590,1828,0.35,13.3,7,13.2,0.052,10,49.9,0.33
,16:26:22,6,3590,1829,0.34,13.3,7,13.2,0.05,10,49.9,0.33
,16:26:23,6,3590,1830,0.35,13.3,7,13.2,0.048,10,49.9,0.33
,16:26:24,6,3590,1831,0.35,13.3,7,13.2,0.05,10,49.9,0.33
,16:26:25,6,3590,1832,0.35,13.3,7,13.1,0.052,10,49.9,0.34
,16:26:26,6,3590,1833,0.35,13.3,7,13.1,0.052,10,49.9,0.34
,16:26:27,6,3590,1834,0.35,13.3,7,13.1,0.052,10,49.9,0.34
,16:26:28,6,3590,1835,0.35,13.3,7,13.1,0.052,10,49.9,0.33
,16:26:29,6,3590,1836,0.35,13.3,7,13.1,0.05,10,49.9,0.33
