Data file,,DELRINNC010_PDMS_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,01/12/2016,,,,,,,,,,
Lubricant,,PDMS,,,,,,,,,,
Specimens,,POM NC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 14:19:44 on 01/12/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,15:07:07,8,1795,2843.5,0.28,13.3,7,10.6,0.04,10,0.8,0.27
,15:07:08,8,1795,2844.5,0.27,13.3,7,10.5,0.04,10,0.8,0.26
,15:07:09,8,1795,2845.5,0.27,13.3,7,10.5,0.041,10,0.8,0.26
,15:07:10,8,1795,2846.5,0.27,13.3,7,10.5,0.041,10,0.8,0.26
,15:07:11,8,1795,2847.5,0.27,13.3,7,10.5,0.041,10,0.8,0.26
,15:07:12,8,1795,2848.5,0.27,13.3,7,10.5,0.039,10,0.8,0.26
,15:07:13,8,1795,2849.5,0.27,13.3,7,10.5,0.04,10,0.8,0.26
,15:07:14,8,1795,2850.5,0.28,13.3,7,10.4,0.04,10,0.8,0.27
,15:07:15,8,1795,2851.5,0.28,13.3,7,10.4,0.042,10,0.8,0.27
,15:07:16,8,1795,2852.5,0.28,13.3,7,10.4,0.042,10,0.8,0.27
,15:07:17,8,1795,2853.5,0.28,13.3,7,10.4,0.042,10,0.8,0.27
,15:07:18,8,1795,2854.5,0.28,13.3,7,10.4,0.042,10,0.8,0.27
,15:07:19,8,1795,2855.5,0.28,13.3,7,10.4,0.04,10,0.8,0.27
,15:07:20,8,1795,2856.5,0.28,13.3,7,10.3,0.04,10,0.8,0.27
,15:07:21,8,1795,2857.5,0.28,13.3,7,10.3,0.041,10,0.8,0.27
,15:07:22,8,1795,2858.5,0.28,13.3,7,10.3,0.042,10,0.8,0.27
,15:07:23,8,1795,2859.5,0.28,13.3,7,10.3,0.041,10,0.8,0.27
,15:07:24,8,1795,2860.5,0.28,13.3,7,10.3,0.041,10,0.8,0.27
,15:07:25,8,1795,2861.5,0.28,13.3,7,10.3,0.038,10,0.8,0.27
,15:07:26,8,1795,2862.5,0.28,13.3,7,10.3,0.039,10,0.8,0.27
,15:07:27,8,1795,2863.5,0.28,13.3,7,10.3,0.038,10,0.8,0.27
,15:07:28,8,1795,2864.5,0.27,13.3,7,10.2,0.04,10,0.8,0.26
,15:07:29,8,1795,2865.5,0.27,13.3,7,10.2,0.039,10,0.8,0.26
,15:07:30,8,1795,2866.5,0.27,13.3,7,10.2,0.04,10,0.8,0.26
,15:07:31,8,1795,2867.5,0.27,13.3,7,10.2,0.04,10,0.8,0.26
,15:07:32,8,1795,2868.5,0.27,13.3,7,10.2,0.039,10,0.8,0.26
,15:07:33,8,1795,2869.5,0.28,13.3,7,10.2,0.04,10,0.8,0.27
,15:07:34,8,1795,2870.5,0.28,13.3,7,10.2,0.042,10,0.8,0.27
,15:07:35,8,1795,2871.5,0.28,13.3,7,10.2,0.042,10,0.8,0.27
,15:07:36,8,1795,2872.5,0.28,13.3,7,10.1,0.041,10,0.8,0.27
,15:07:37,8,1795,2873.5,0.27,13.3,7,10.1,0.04,10,0.8,0.26
,15:07:38,8,1795,2874.5,0.27,13.3,7,10.1,0.038,10,0.8,0.26
,15:07:39,8,1795,2875.5,0.27,13.3,7,10.1,0.04,10,0.8,0.27
,15:07:40,8,1795,2876.5,0.28,13.3,7,10.1,0.04,10,0.8,0.27
,15:07:41,8,1795,2877.5,0.28,13.3,7,10.1,0.041,10,0.8,0.27
,15:07:42,8,1795,2878.5,0.28,13.3,7,10.1,0.041,10,0.8,0.27
,15:07:43,8,1795,2879.5,0.28,13.3,7,10.1,0.04,10,0.8,0.27
,15:07:44,8,1795,2880.5,0.28,13.3,7,10.1,0.04,10,0.8,0.27
,15:07:45,8,1795,2881.5,0.28,13.3,7,10.1,0.041,10,0.8,0.27
,15:07:46,8,1795,2882.5,0.28,13.3,7,10,0.042,10,0.8,0.27
,15:07:47,8,1795,2883.5,0.28,13.3,7,10,0.042,10,0.8,0.27
,15:07:48,8,1795,2884.5,0.28,13.3,7,10,0.041,10,0.8,0.27
,15:07:49,8,1795,2885.5,0.28,13.3,7,10,0.04,10,0.8,0.27
,15:07:50,8,1795,2886.5,0.28,13.3,7,10,0.04,10,0.8,0.27
,15:07:51,8,1795,2887.5,0.28,13.3,7,10,0.042,10,0.8,0.27
,15:07:52,8,1795,2888.5,0.28,13.3,7,10,0.042,10,0.8,0.27
,15:07:53,8,1795,2889.5,0.28,13.3,7,10,0.04,10,0.8,0.27
,15:07:54,8,1795,2890.5,0.27,13.3,7,10,0.04,10,0.8,0.26
,15:07:55,8,1795,2891.5,0.28,13.3,7,10,0.041,10,0.8,0.27
,15:07:56,8,1795,2892.5,0.29,13.3,7,9.9,0.041,10,0.8,0.28
,15:07:57,8,1795,2893.5,0.28,13.3,7,9.9,0.042,10,0.8,0.27
,15:07:58,8,1795,2894.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:07:59,8,1795,2895.5,0.27,13.3,7,9.9,0.041,10,0.8,0.26
,15:08:00,8,1795,2896.5,0.28,13.3,7,9.9,0.04,10,0.8,0.27
,15:08:01,8,1795,2897.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:08:02,8,1795,2898.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:08:03,8,1795,2899.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:08:04,8,1795,2900.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:08:05,8,1795,2901.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:08:06,8,1795,2902.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:08:07,8,1795,2903.5,0.28,13.3,7,9.9,0.042,10,0.8,0.27
,15:08:08,8,1795,2904.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:08:09,8,1795,2905.5,0.28,13.3,7,9.9,0.042,10,0.8,0.27
,15:08:10,8,1795,2906.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:08:11,8,1795,2907.5,0.28,13.3,7,9.8,0.039,10,0.8,0.27
,15:08:12,8,1795,2908.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:08:13,8,1795,2909.5,0.29,13.3,7,9.8,0.041,10,0.8,0.28
,15:08:14,8,1795,2910.5,0.29,13.3,7,9.8,0.043,10,0.8,0.28
,15:08:15,8,1795,2911.5,0.29,13.3,7,9.8,0.041,10,0.8,0.28
,15:08:16,8,1795,2912.5,0.29,13.3,7,9.8,0.041,10,0.8,0.28
,15:08:17,8,1795,2913.5,0.29,13.3,7,9.8,0.041,10,0.8,0.28
,15:08:18,8,1795,2914.5,0.29,13.3,7,9.8,0.043,10,0.8,0.28
,15:08:19,8,1795,2915.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:08:20,8,1795,2916.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:08:21,8,1795,2917.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:08:22,8,1795,2918.5,0.28,13.3,7,9.8,0.043,10,0.8,0.27
,15:08:23,8,1795,2919.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:08:24,8,1795,2920.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:08:25,8,1795,2921.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:08:26,8,1795,2922.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:08:27,8,1795,2923.5,0.28,13.3,7,9.8,0.042,10,0.8,0.27
,15:08:28,8,1795,2924.5,0.28,13.3,7,9.8,0.042,10,0.8,0.27
,15:08:29,8,1795,2925.5,0.28,13.3,7,9.8,0.042,10,0.8,0.27
,15:08:30,8,1795,2926.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:08:31,8,1795,2927.5,0.29,13.3,7,9.8,0.041,10,0.8,0.28
,15:08:32,8,1795,2928.5,0.29,13.3,7,9.8,0.043,10,0.8,0.28
,15:08:33,8,1795,2929.5,0.28,13.3,7,9.8,0.043,10,0.8,0.27
,15:08:34,8,1795,2930.5,0.28,13.3,7,9.8,0.043,10,0.8,0.27
,15:08:35,8,1795,2931.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:08:36,8,1795,2932.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:08:37,8,1795,2933.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:08:38,8,1795,2934.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:08:39,8,1795,2935.5,0.27,13.3,7,9.8,0.04,10,0.8,0.26
,15:08:40,8,1795,2936.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:08:41,8,1795,2937.5,0.28,13.3,7,9.8,0.038,10,0.8,0.27
,15:08:42,8,1795,2938.5,0.28,13.3,7,9.8,0.039,10,0.8,0.27
,15:08:43,8,1795,2939.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:08:44,8,1795,2940.5,0.28,13.3,7,9.8,0.042,10,0.8,0.27
,15:08:45,8,1795,2941.5,0.28,13.3,7,9.8,0.043,10,0.8,0.27
,15:08:46,8,1795,2942.5,0.29,13.3,7,9.8,0.043,10,0.8,0.28
,15:08:47,8,1795,2943.5,0.29,13.3,7,9.8,0.044,10,0.8,0.28
,15:08:48,8,1795,2944.5,0.29,13.3,7,9.8,0.042,10,0.8,0.28
,15:08:49,8,1795,2945.5,0.29,13.3,7,9.8,0.042,10,0.8,0.28
,15:08:50,8,1795,2946.5,0.29,13.3,7,9.8,0.043,10,0.8,0.28
,15:08:51,8,1795,2947.5,0.28,13.3,7,9.8,0.043,10,0.8,0.27
,15:08:52,8,1795,2948.5,0.28,13.3,7,9.8,0.043,10,0.8,0.27
,15:08:53,8,1795,2949.5,0.29,13.3,7,9.8,0.041,10,0.8,0.28
,15:08:54,8,1795,2950.5,0.29,13.3,7,9.8,0.041,10,0.8,0.28
,15:08:55,8,1795,2951.5,0.29,13.3,7,9.8,0.041,10,0.8,0.28
,15:08:56,8,1795,2952.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:08:57,8,1795,2953.5,0.28,13.3,7,9.8,0.042,10,0.8,0.27
,15:08:58,8,1795,2954.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:08:59,8,1795,2955.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:09:00,8,1795,2956.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:09:01,8,1795,2957.5,0.28,13.3,7,9.8,0.043,10,0.8,0.27
,15:09:02,8,1795,2958.5,0.28,13.3,7,9.8,0.042,10,0.8,0.27
,15:09:03,8,1795,2959.5,0.28,13.3,7,9.8,0.042,10,0.8,0.27
,15:09:04,8,1795,2960.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:09:05,8,1795,2961.5,0.28,13.3,7,9.8,0.039,10,0.8,0.27
,15:09:06,8,1795,2962.5,0.28,13.3,7,9.8,0.039,10,0.8,0.27
,15:09:07,8,1795,2963.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:09:08,8,1795,2964.5,0.28,13.3,7,9.8,0.042,10,0.8,0.27
,15:09:09,8,1795,2965.5,0.28,13.3,7,9.8,0.041,10,0.8,0.27
,15:09:10,8,1795,2966.5,0.27,13.3,7,9.8,0.041,10,0.8,0.26
,15:09:11,8,1795,2967.5,0.28,13.3,7,9.8,0.04,10,0.8,0.27
,15:09:12,8,1795,2968.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:09:13,8,1795,2969.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:09:14,8,1795,2970.5,0.28,13.3,7,9.9,0.042,10,0.8,0.27
,15:09:15,8,1795,2971.5,0.28,13.3,7,9.9,0.042,10,0.8,0.27
,15:09:16,8,1795,2972.5,0.28,13.3,7,9.9,0.042,10,0.8,0.27
,15:09:17,8,1795,2973.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:09:18,8,1795,2974.5,0.28,13.3,7,9.9,0.039,10,0.8,0.27
,15:09:19,8,1795,2975.5,0.28,13.3,7,9.9,0.039,10,0.8,0.27
,15:09:20,8,1795,2976.5,0.28,13.3,7,9.9,0.04,10,0.8,0.27
,15:09:21,8,1795,2977.5,0.28,13.3,7,9.9,0.04,10,0.8,0.27
,15:09:22,8,1795,2978.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:09:23,8,1795,2979.5,0.28,13.3,7,9.9,0.041,10,0.9,0.26
,15:09:24,8,1795,2980.5,0.27,13.3,7,9.9,0.041,10,0.9,0.26
,15:09:25,8,1795,2981.5,0.28,13.3,7,9.9,0.04,10,0.8,0.27
,15:09:26,8,1795,2982.5,0.28,13.3,7,9.9,0.039,10,0.8,0.27
,15:09:27,8,1795,2983.5,0.28,13.3,7,9.9,0.041,10,0.8,0.27
,15:09:28,8,1795,2984.5,0.28,13.3,7,10,0.042,10,0.8,0.27
,15:09:29,8,1795,2985.5,0.28,13.3,7,10,0.04,10,0.8,0.27
,15:09:30,8,1795,2986.5,0.27,13.3,7,10,0.04,10,0.8,0.26
,15:09:31,8,1795,2987.5,0.27,13.3,7,10,0.039,10,0.8,0.26
,15:09:32,8,1795,2988.5,0.27,13.3,7,10,0.04,10,0.8,0.26
,15:09:33,8,1795,2989.5,0.28,13.3,7,10,0.04,10,0.8,0.27
,15:09:34,8,1795,2990.5,0.28,13.3,7,10,0.039,10,0.8,0.27
,15:09:35,8,1795,2991.5,0.28,13.3,7,10,0.041,10,0.8,0.27
,15:09:36,8,1795,2992.5,0.28,13.3,7,10,0.042,10,0.8,0.27
,15:09:37,8,1795,2993.5,0.28,13.3,7,10,0.042,10,0.8,0.27
,15:09:38,8,1795,2994.5,0.28,13.3,7,10.1,0.042,10,0.8,0.27
,15:09:39,8,1795,2995.5,0.28,13.3,7,10.1,0.041,10,0.8,0.27
,15:09:40,8,1795,2996.5,0.28,13.3,7,10.1,0.043,10,0.8,0.27
,15:09:41,8,1795,2997.5,0.28,13.3,7,10.1,0.041,10,0.8,0.27
,15:09:42,8,1795,2998.5,0.28,13.3,7,10.1,0.041,10,0.8,0.27
,15:09:43,8,1795,2999.5,0.28,13.3,7,10.1,0.041,10,0.8,0.27
,15:09:44,8,1795,3000.5,0.28,13.3,7,10.1,0.043,10,0.8,0.27
,15:09:45,8,1795,3001.5,0.28,13.3,7,10.1,0.042,10,0.8,0.27
,15:09:46,8,1795,3002.5,0.28,13.3,7,10.1,0.042,10,0.8,0.27
,15:09:47,8,1795,3003.5,0.28,13.3,7,10.1,0.042,10,0.8,0.27
,15:09:48,8,1795,3004.5,0.28,13.3,7,10.1,0.041,10,0.8,0.27
,15:09:49,8,1795,3005.5,0.27,13.3,7,10.1,0.04,10,0.8,0.26
,15:09:50,8,1795,3006.5,0.27,13.3,7,10.2,0.038,10,0.8,0.26
,15:09:51,8,1795,3007.5,0.27,13.3,7,10.2,0.04,10,0.8,0.26
,15:09:52,8,1795,3008.5,0.28,13.3,7,10.2,0.04,10,0.8,0.27
,15:09:53,8,1795,3009.5,0.28,13.3,7,10.2,0.042,10,0.8,0.27
,15:09:54,8,1795,3010.5,0.28,13.3,7,10.2,0.042,10,0.8,0.27
,15:09:55,8,1795,3011.5,0.28,13.3,7,10.2,0.041,10,0.8,0.27
,15:09:56,8,1795,3012.5,0.28,13.3,7,10.2,0.042,10,0.8,0.27
,15:09:57,8,1795,3013.5,0.28,13.3,7,10.3,0.042,10,0.8,0.27
,15:09:58,8,1795,3014.5,0.29,13.3,7,10.3,0.042,10,0.8,0.28
,15:09:59,8,1795,3015.5,0.29,13.3,7,10.3,0.042,10,0.8,0.28
,15:10:00,8,1795,3016.5,0.29,13.3,7,10.3,0.042,10,0.8,0.28
,15:10:01,8,1795,3017.5,0.28,13.3,7,10.3,0.043,10,0.8,0.27
,15:10:02,8,1795,3018.5,0.28,13.3,7,10.3,0.042,10,0.8,0.27
,15:10:03,8,1795,3019.5,0.28,13.3,7,10.3,0.041,10,0.8,0.27
,15:10:04,8,1795,3020.5,0.28,13.3,7,10.3,0.041,10,0.8,0.27
,15:10:05,8,1795,3021.5,0.28,13.3,7,10.3,0.041,10,0.8,0.27
,15:10:06,8,1795,3022.5,0.28,13.3,7,10.4,0.04,10,0.8,0.27
,15:10:07,8,1795,3023.5,0.28,13.3,7,10.4,0.039,10,0.8,0.27
,15:10:08,8,1795,3024.5,0.28,13.3,7,10.4,0.041,10,0.8,0.27
,15:10:09,8,1795,3025.5,0.28,13.3,7,10.4,0.042,10,0.8,0.27
,15:10:10,8,1795,3026.5,0.28,13.3,7,10.4,0.042,10,0.8,0.27
,15:10:11,8,1795,3027.5,0.28,13.3,7,10.4,0.042,10,0.9,0.27
,15:10:12,8,1795,3028.5,0.28,13.3,7,10.5,0.041,10,0.9,0.27
,15:10:13,8,1795,3029.5,0.28,13.3,7,10.5,0.041,10,0.8,0.28
,15:10:14,8,1795,3030.5,0.29,13.3,7,10.5,0.041,10,0.8,0.28
,15:10:15,8,1795,3031.5,0.29,13.3,7,10.5,0.041,10,0.8,0.27
,15:10:16,8,1795,3032.5,0.28,13.3,7,10.5,0.041,10,0.8,0.27
,15:10:17,8,1795,3033.5,0.27,13.3,7,10.5,0.04,10,0.8,0.26
,15:10:18,8,1795,3034.5,0.27,13.3,7,10.5,0.039,10,0.8,0.26
,15:10:19,8,1795,3035.5,0.27,13.3,7,10.5,0.041,10,0.8,0.26
,15:10:20,8,1795,3036.5,0.28,13.3,7,10.6,0.04,10,0.8,0.27
,15:10:21,8,1795,3037.5,0.28,13.3,7,10.6,0.04,10,0.8,0.27
,15:10:22,8,1795,3038.5,0.28,13.3,7,10.6,0.041,10,0.8,0.27
,15:10:23,8,1795,3039.5,0.29,13.3,7,10.6,0.041,10,0.8,0.27
,15:10:24,8,1795,3040.5,0.28,13.3,7,10.6,0.041,10,0.8,0.27
,15:10:25,8,1795,3041.5,0.29,13.3,7,10.6,0.041,10,0.8,0.28
,15:10:26,8,1795,3042.5,0.28,13.3,7,10.6,0.041,10,0.8,0.27
,15:10:27,8,1795,3043.5,0.29,13.3,7,10.7,0.042,10,0.8,0.28
,15:10:28,8,1795,3044.5,0.29,13.3,7,10.7,0.042,10,0.8,0.28
,15:10:29,8,1795,3045.5,0.29,13.3,7,10.7,0.044,10,0.8,0.28
,15:10:30,8,1795,3046.5,0.29,13.3,7,10.7,0.042,10,0.8,0.28
,15:10:31,8,1795,3047.5,0.28,13.3,7,10.7,0.041,10,0.8,0.27
,15:10:32,8,1795,3048.5,0.28,13.3,7,10.8,0.039,10,0.8,0.27
,15:10:33,8,1795,3049.5,0.28,13.3,7,10.8,0.041,10,0.8,0.27
,15:10:34,8,1795,3050.5,0.28,13.3,7,10.8,0.042,10,0.8,0.27
,15:10:35,8,1795,3051.5,0.28,13.3,7,10.8,0.042,10,0.8,0.27
,15:10:36,8,1795,3052.5,0.28,13.3,7,10.8,0.042,10,0.8,0.27
,15:10:37,8,1795,3053.5,0.28,13.3,7,10.8,0.042,10,0.9,0.27
,15:10:38,8,1795,3054.5,0.28,13.3,7,10.8,0.04,10,0.8,0.27
,15:10:39,8,1795,3055.5,0.28,13.3,7,10.9,0.041,10,0.8,0.27
,15:10:40,8,1795,3056.5,0.28,13.3,7,10.9,0.041,10,0.8,0.27
,15:10:41,8,1795,3057.5,0.29,13.3,7,10.9,0.042,10,0.8,0.28
,15:10:42,8,1795,3058.5,0.29,13.3,7,10.9,0.041,10,0.8,0.28
,15:10:43,8,1795,3059.5,0.29,13.3,7,10.9,0.041,10,0.8,0.28
,15:10:44,8,1795,3060.5,0.28,13.3,7,10.9,0.041,10,0.8,0.27
,15:10:45,8,1795,3061.5,0.28,13.3,7,11,0.042,10,0.8,0.27
,15:10:46,8,1795,3062.5,0.28,13.3,7,11,0.043,10,0.8,0.27
,15:10:47,8,1795,3063.5,0.29,13.3,7,11,0.041,10,0.8,0.28
,15:10:48,8,1795,3064.5,0.29,13.3,7,11,0.04,10,0.8,0.28
,15:10:49,8,1795,3065.5,0.29,13.3,7,11,0.04,10,0.8,0.28
,15:10:50,8,1795,3066.5,0.28,13.3,7,11.1,0.041,10,0.8,0.27
,15:10:51,8,1795,3067.5,0.28,13.3,7,11.1,0.042,10,0.8,0.27
,15:10:52,8,1795,3068.5,0.28,13.3,7,11.1,0.043,10,0.8,0.27
,15:10:53,8,1795,3069.5,0.29,13.3,7,11.1,0.041,10,0.8,0.28
,15:10:54,8,1795,3070.5,0.29,13.3,7,11.2,0.041,10,0.8,0.28
,15:10:55,8,1795,3071.5,0.28,13.3,7,11.2,0.043,10,0.8,0.27
,15:10:56,8,1795,3072.5,0.28,13.3,7,11.2,0.042,10,0.8,0.27
,15:10:57,8,1795,3073.5,0.28,13.3,7,11.2,0.041,10,0.8,0.27
,15:10:58,8,1795,3074.5,0.28,13.3,7,11.2,0.04,10,0.8,0.27
,15:10:59,8,1795,3075.5,0.28,13.3,7,11.2,0.041,10,0.8,0.27
,15:11:00,8,1795,3076.5,0.29,13.3,7,11.2,0.041,10,0.8,0.28
,15:11:01,8,1795,3077.5,0.29,13.3,7,11.2,0.043,10,0.8,0.28
,15:11:02,8,1795,3078.5,0.28,13.3,7,11.3,0.042,10,0.8,0.27
,15:11:03,8,1795,3079.5,0.28,13.3,7,11.3,0.04,10,0.8,0.27
,15:11:04,8,1795,3080.5,0.28,13.3,7,11.3,0.041,10,0.8,0.27
,15:11:05,8,1795,3081.5,0.28,13.3,7,11.3,0.041,10,0.8,0.27
,15:11:06,8,1795,3082.5,0.28,13.3,7,11.4,0.043,10,0.8,0.27
,15:11:07,8,1795,3083.5,0.29,13.3,7,11.4,0.043,10,0.8,0.28
,15:11:08,8,1795,3084.5,0.28,13.3,7,11.4,0.041,10,0.8,0.27
,15:11:09,8,1795,3085.5,0.28,13.3,7,11.4,0.041,10,0.8,0.27
,15:11:10,8,1795,3086.5,0.28,13.3,7,11.5,0.04,10,0.8,0.27
,15:11:11,8,1795,3087.5,0.28,13.3,7,11.5,0.041,10,0.8,0.27
,15:11:12,8,1795,3088.5,0.29,13.3,7,11.5,0.041,10,0.8,0.28
,15:11:13,8,1795,3089.5,0.29,13.3,7,11.5,0.04,10,0.8,0.28
,15:11:14,8,1795,3090.5,0.28,13.3,7,11.5,0.041,10,0.8,0.27
,15:11:15,8,1795,3091.5,0.28,13.3,7,11.6,0.042,10,0.8,0.27
,15:11:16,8,1795,3092.5,0.28,13.3,7,11.5,0.042,10,0.8,0.27
,15:11:17,8,1795,3093.5,0.28,13.3,7,11.6,0.042,10,0.8,0.27
,15:11:18,8,1795,3094.5,0.28,13.3,7,11.6,0.04,10,0.8,0.27
,15:11:19,8,1795,3095.5,0.28,13.3,7,11.6,0.041,10,0.8,0.27
,15:11:20,8,1795,3096.5,0.28,13.3,7,11.6,0.043,10,0.8,0.27
,15:11:21,8,1795,3097.5,0.28,13.3,7,11.7,0.043,10,0.8,0.27
,15:11:22,8,1795,3098.5,0.28,13.3,7,11.7,0.041,10,0.8,0.27
,15:11:23,8,1795,3099.5,0.28,13.3,7,11.7,0.039,10,0.8,0.27
,15:11:24,8,1795,3100.5,0.28,13.3,7,11.7,0.04,10,0.8,0.27
,15:11:25,8,1795,3101.5,0.28,13.3,7,11.7,0.043,10,0.8,0.27
,15:11:26,8,1795,3102.5,0.28,13.3,7,11.8,0.043,10,0.8,0.27
,15:11:27,8,1795,3103.5,0.29,13.3,7,11.8,0.041,10,0.8,0.28
,15:11:28,8,1795,3104.5,0.29,13.3,7,11.8,0.042,10,0.8,0.28
,15:11:29,8,1795,3105.5,0.29,13.3,7,11.8,0.042,10,0.8,0.28
,15:11:30,8,1795,3106.5,0.28,13.3,7,11.9,0.043,10,0.8,0.27
,15:11:31,8,1795,3107.5,0.28,13.3,7,11.9,0.041,10,0.8,0.27
,15:11:32,8,1795,3108.5,0.29,13.3,7,11.9,0.041,10,0.8,0.28
,15:11:33,8,1795,3109.5,0.29,13.3,7,11.9,0.042,10,0.8,0.28
,15:11:34,8,1795,3110.5,0.29,13.3,7,12,0.041,10,0.8,0.28
,15:11:35,8,1795,3111.5,0.28,13.3,7,11.9,0.041,10,0.8,0.27
,15:11:36,8,1795,3112.5,0.28,13.3,7,12,0.042,10,0.8,0.27
,15:11:37,8,1795,3113.5,0.28,13.3,7,12,0.04,10,0.8,0.27
,15:11:38,8,1795,3114.5,0.28,13.3,7,12,0.04,10,0.8,0.27
,15:11:39,8,1795,3115.5,0.28,13.3,7,12,0.04,10,0.8,0.27
,15:11:40,8,1795,3116.5,0.27,13.3,7,12.1,0.04,10,0.8,0.26
,15:11:41,8,1795,3117.5,0.28,13.3,7,12.1,0.041,10,0.8,0.27
,15:11:42,8,1795,3118.5,0.28,13.3,7,12.1,0.042,10,0.8,0.27
,15:11:43,8,1795,3119.5,0.28,13.3,7,12.1,0.042,10,0.8,0.27
,15:11:44,8,1795,3120.5,0.28,13.3,7,12.1,0.041,10,0.8,0.27
,15:11:45,8,1795,3121.5,0.28,13.3,7,12.2,0.041,10,0.8,0.27
,15:11:46,8,1795,3122.5,0.28,13.3,7,12.2,0.04,10,0.8,0.27
,15:11:47,8,1795,3123.5,0.28,13.3,7,12.2,0.042,10,0.8,0.27
,15:11:48,8,1795,3124.5,0.29,13.3,7,12.3,0.043,10,0.8,0.28
,15:11:49,8,1795,3125.5,0.29,13.3,7,12.3,0.041,10,0.8,0.28
,15:11:50,8,1795,3126.5,0.29,13.3,7,12.3,0.042,10,0.8,0.28
,15:11:51,8,1795,3127.5,0.29,13.3,7,12.3,0.041,10,0.8,0.28
,15:11:52,8,1795,3128.5,0.29,13.3,7,12.3,0.043,10,0.8,0.28
,15:11:53,8,1795,3129.5,0.28,13.3,7,12.4,0.041,10,0.8,0.27
,15:11:54,8,1795,3130.5,0.28,13.3,7,12.4,0.04,10,0.8,0.27
,15:11:55,8,1795,3131.5,0.28,13.3,7,12.4,0.04,10,0.8,0.27
,15:11:56,8,1795,3132.5,0.28,13.3,7,12.4,0.04,10,0.8,0.27
,15:11:57,8,1795,3133.5,0.28,13.3,7,12.4,0.041,10,0.8,0.27
,15:11:58,8,1795,3134.5,0.28,13.3,7,12.4,0.042,10,0.8,0.27
,15:11:59,8,1795,3135.5,0.28,13.3,7,12.5,0.042,10,0.8,0.27
,15:12:00,8,1795,3136.5,0.28,13.3,7,12.5,0.043,10,0.8,0.27
,15:12:01,8,1795,3137.5,0.29,13.3,7,12.5,0.041,10,0.8,0.28
,15:12:02,8,1795,3138.5,0.28,13.3,7,12.5,0.041,10,0.8,0.27
,15:12:03,8,1795,3139.5,0.29,13.3,7,12.6,0.043,10,0.8,0.28
,15:12:04,8,1795,3140.5,0.29,13.3,7,12.6,0.043,10,0.8,0.28
,15:12:05,8,1795,3141.5,0.29,13.3,7,12.6,0.043,10,0.8,0.28
,15:12:06,8,1795,3142.5,0.28,13.3,7,12.6,0.041,10,0.8,0.27
