Data file,,DELRIN500AF-UNHONED_ISO10_12DEG_006.TSV,,,,,,,,,,
,15:51:37,6,3590,2290.3,0.78,13.3,7,9.6,0.112,10,0.4,0.75
,15:51:38,6,3590,2291.3,0.78,13.3,7,9.6,0.116,10,0.4,0.75
,15:51:39,6,3590,2292.3,0.78,13.3,7,9.6,0.117,10,0.4,0.75
,15:51:40,6,3590,2293.3,0.79,13.3,7,9.6,0.114,10,0.4,0.76
,15:51:41,6,3590,2294.3,0.79,13.3,7,9.6,0.119,10,0.4,0.76
,15:51:42,6,3590,2295.3,0.79,13.3,7,9.6,0.114,10,0.4,0.76
,15:51:43,6,3590,2296.3,0.79,13.3,7,9.6,0.118,10,0.4,0.76
,15:51:44,6,3590,2297.3,0.79,13.3,7,9.6,0.118,10,0.4,0.76
,15:51:45,6,3590,2298.3,0.78,13.3,7,9.6,0.117,10,0.4,0.75
,15:51:46,6,3590,2299.3,0.78,13.3,7,9.6,0.113,10,0.4,0.75
,15:51:47,6,3590,2300.3,0.78,13.3,7,9.6,0.113,10,0.4,0.76
,15:51:48,6,3590,2301.3,0.78,13.3,7,9.6,0.109,10,0.4,0.75
,15:51:49,6,3590,2302.3,0.78,13.3,7,9.6,0.113,10,0.4,0.75
,15:51:50,6,3590,2303.3,0.78,13.3,7,9.6,0.116,10,0.4,0.75
,15:51:51,6,3590,2304.3,0.78,13.3,7,9.6,0.117,10,0.4,0.75
,15:51:52,6,3590,2305.3,0.78,13.3,7,9.6,0.113,10,0.4,0.75
,15:51:53,6,3590,2306.3,0.79,13.3,7,9.6,0.114,10,0.4,0.76
,15:51:54,6,3590,2307.3,0.78,13.3,7,9.6,0.118,10,0.4,0.75
,15:51:55,6,3590,2308.3,0.78,13.3,7,9.6,0.117,10,0.4,0.75
,15:51:56,6,3590,2309.3,0.78,13.3,7,9.6,0.117,10,0.4,0.75
,15:51:57,6,3590,2310.3,0.79,13.3,7,9.6,0.118,10,0.4,0.76
,15:51:58,6,3590,2311.3,0.8,13.3,7,9.6,0.119,10,0.4,0.77
,15:51:59,6,3590,2312.3,0.8,13.3,7,9.7,0.12,10,0.4,0.77
,15:52:00,6,3590,2313.3,0.8,13.3,7,9.7,0.115,10,0.4,0.77
,15:52:01,6,3590,2314.3,0.8,13.3,7,9.7,0.111,10,0.4,0.76
,15:52:02,6,3590,2315.3,0.79,13.3,7,9.7,0.114,10,0.4,0.76
,15:52:03,6,3590,2316.3,0.78,13.3,7,9.7,0.112,10,0.4,0.75
,15:52:04,6,3590,2317.3,0.78,13.3,7,9.7,0.116,10,0.4,0.75
,15:52:05,6,3590,2318.3,0.78,13.3,7,9.7,0.118,10,0.4,0.75
,15:52:06,6,3590,2319.3,0.79,13.3,7,9.7,0.115,10,0.4,0.76
,15:52:07,6,3590,2320.3,0.8,13.3,7,9.7,0.115,10,0.4,0.77
,15:52:08,6,3590,2321.3,0.79,13.3,7,9.7,0.115,10,0.4,0.76
,15:52:09,6,3590,2322.3,0.78,13.3,7,9.7,0.113,10,0.4,0.75
,15:52:10,6,3590,2323.3,0.78,13.3,7,9.7,0.108,10,0.4,0.75
,15:52:11,6,3590,2324.3,0.77,13.3,7,9.7,0.112,10,0.4,0.74
,15:52:12,6,3590,2325.3,0.77,13.3,7,9.7,0.116,10,0.4,0.74
,15:52:13,6,3590,2326.3,0.77,13.3,7,9.7,0.116,10,0.4,0.74
,15:52:14,6,3590,2327.3,0.77,13.3,7,9.7,0.115,10,0.4,0.74
,15:52:15,6,3590,2328.3,0.77,13.3,7,9.7,0.116,10,0.4,0.75
,15:52:16,6,3590,2329.3,0.79,13.3,7,9.7,0.114,10,0.4,0.76
,15:52:17,6,3590,2330.3,0.8,13.3,7,9.8,0.111,10,0.4,0.77
,15:52:18,6,3590,2331.3,0.79,13.3,7,9.8,0.115,10,0.4,0.76
,15:52:19,6,3590,2332.3,0.78,13.3,7,9.8,0.117,10,0.4,0.75
,15:52:20,6,3590,2333.3,0.78,13.3,7,9.8,0.117,10,0.4,0.75
,15:52:21,6,3590,2334.3,0.78,13.3,7,9.8,0.116,10,0.4,0.75
,15:52:22,6,3590,2335.3,0.78,13.3,7,9.8,0.116,10,0.4,0.75
,15:52:23,6,3590,2336.3,0.78,13.3,7,9.8,0.112,10,0.4,0.75
,15:52:24,6,3590,2337.3,0.78,13.3,7,9.8,0.109,10,0.4,0.75
,15:52:25,6,3590,2338.3,0.78,13.3,7,9.8,0.117,10,0.4,0.75
,15:52:26,6,3590,2339.3,0.78,13.3,6,9.8,0.121,10,0.4,0.75
,15:52:27,6,3590,2340.3,0.78,13.3,6,9.8,0.122,10,0.4,0.75
,15:52:28,6,3590,2341.3,0.78,13.3,7,9.8,0.118,10,0.4,0.75
,15:52:29,6,3590,2342.3,0.79,13.3,7,9.8,0.114,10,0.4,0.76
,15:52:30,6,3590,2343.3,0.79,13.3,7,9.8,0.109,10,0.4,0.76
,15:52:31,6,3590,2344.3,0.78,13.3,7,9.9,0.108,10,0.4,0.75
,15:52:32,6,3590,2345.3,0.77,13.3,7,9.9,0.111,10,0.4,0.74
,15:52:33,6,3590,2346.3,0.77,13.3,7,9.9,0.115,10,0.4,0.74
,15:52:34,6,3590,2347.3,0.77,13.3,7,9.9,0.116,10,0.4,0.74
,15:52:35,6,3590,2348.3,0.78,13.3,7,9.9,0.117,10,0.4,0.75
,15:52:36,6,3590,2349.3,0.78,13.3,7,9.9,0.118,10,0.4,0.75
,15:52:37,6,3590,2350.3,0.79,13.3,7,9.9,0.114,10,0.4,0.76
,15:52:38,6,3590,2351.3,0.79,13.3,7,9.9,0.114,10,0.4,0.76
,15:52:39,6,3590,2352.3,0.78,13.3,7,9.9,0.109,10,0.4,0.75
,15:52:40,6,3590,2353.3,0.77,13.3,7,9.9,0.112,10,0.4,0.74
,15:52:41,6,3590,2354.3,0.77,13.3,7,10,0.115,10,0.4,0.74
,15:52:42,6,3590,2355.3,0.77,13.3,7,10,0.115,10,0.4,0.74
,15:52:43,6,3590,2356.3,0.78,13.3,7,10,0.117,10,0.4,0.75
,15:52:44,6,3590,2357.3,0.79,13.3,7,10,0.114,10,0.4,0.76
,15:52:45,6,3590,2358.3,0.79,13.3,7,10,0.115,10,0.4,0.76
,15:52:46,6,3590,2359.3,0.79,13.3,7,10,0.118,10,0.4,0.76
,15:52:47,6,3590,2360.3,0.78,13.3,7,10,0.113,10,0.4,0.75
,15:52:48,6,3590,2361.3,0.78,13.3,7,10,0.108,10,0.4,0.75
,15:52:49,6,3590,2362.3,0.78,13.3,7,10,0.112,10,0.4,0.74
,15:52:50,6,3590,2363.3,0.77,13.3,7,10.1,0.116,10,0.4,0.74
,15:52:51,6,3590,2364.3,0.78,13.3,7,10.1,0.116,10,0.4,0.75
,15:52:52,6,3590,2365.3,0.78,13.3,7,10.1,0.113,10,0.4,0.75
,15:52:53,6,3590,2366.3,0.78,13.3,7,10.1,0.113,10,0.4,0.75
,15:52:54,6,3590,2367.3,0.78,13.3,7,10.1,0.117,10,0.4,0.75
,15:52:55,6,3590,2368.3,0.78,13.3,7,10.1,0.113,10,0.4,0.75
,15:52:56,6,3590,2369.3,0.79,13.3,7,10.1,0.109,10,0.4,0.76
,15:52:57,6,3590,2370.3,0.79,13.3,7,10.1,0.114,10,0.4,0.76
,15:52:58,6,3590,2371.3,0.78,13.3,6,10.1,0.121,10,0.4,0.75
,15:52:59,6,3590,2372.3,0.77,13.3,6,10.2,0.121,10,0.4,0.74
,15:53:00,6,3590,2373.3,0.78,13.3,7,10.2,0.117,10,0.4,0.75
,15:53:01,6,3590,2374.3,0.79,13.3,7,10.2,0.114,10,0.4,0.76
,15:53:02,6,3590,2375.3,0.79,13.3,7,10.2,0.115,10,0.4,0.76
,15:53:03,6,3590,2376.3,0.79,13.3,7,10.2,0.114,10,0.4,0.76
,15:53:04,6,3590,2377.3,0.79,13.3,7,10.2,0.114,10,0.4,0.76
,15:53:05,6,3590,2378.3,0.78,13.3,7,10.2,0.113,10,0.4,0.75
,15:53:06,6,3590,2379.3,0.78,13.3,7,10.2,0.112,10,0.4,0.75
,15:53:07,6,3590,2380.3,0.78,13.3,7,10.3,0.112,10,0.4,0.74
,15:53:08,6,3590,2381.3,0.77,13.3,7,10.3,0.112,10,0.4,0.74
,15:53:09,6,3590,2382.3,0.77,13.3,7,10.3,0.111,10,0.4,0.74
,15:53:10,6,3590,2383.3,0.77,13.3,7,10.3,0.111,10,0.4,0.74
,15:53:11,6,3590,2384.3,0.77,13.3,7,10.3,0.111,10,0.4,0.73
,15:53:12,6,3590,2385.3,0.77,13.3,7,10.3,0.115,10,0.4,0.74
,15:53:13,6,3590,2386.3,0.78,13.3,7,10.3,0.112,10,0.4,0.75
,15:53:14,6,3590,2387.3,0.78,13.3,7,10.4,0.109,10,0.4,0.75
,15:53:15,6,3590,2388.3,0.78,13.3,7,10.4,0.112,10,0.4,0.75
,15:53:16,6,3590,2389.3,0.78,13.3,7,10.4,0.116,10,0.4,0.75
,15:53:17,6,3590,2390.3,0.78,13.3,6,10.4,0.121,10,0.4,0.75
,15:53:18,6,3590,2391.3,0.78,13.3,7,10.4,0.116,10,0.4,0.75
,15:53:19,6,3590,2392.3,0.78,13.3,7,10.4,0.117,10,0.4,0.75
,15:53:20,6,3590,2393.3,0.78,13.3,7,10.4,0.113,10,0.4,0.75
,15:53:21,6,3590,2394.3,0.78,13.3,7,10.4,0.113,10,0.4,0.75
,15:53:22,6,3590,2395.3,0.78,13.3,7,10.4,0.113,10,0.4,0.75
,15:53:23,6,3590,2396.3,0.78,13.3,7,10.5,0.113,10,0.4,0.75
,15:53:24,6,3590,2397.3,0.78,13.3,7,10.5,0.109,10,0.4,0.75
,15:53:25,6,3590,2398.3,0.78,13.3,7,10.5,0.113,10,0.4,0.75
,15:53:26,6,3590,2399.3,0.78,13.3,7,10.5,0.112,10,0.4,0.75
,15:53:27,6,3590,2400.3,0.78,13.3,7,10.5,0.112,10,0.4,0.75
,15:53:28,6,3590,2401.3,0.78,13.3,7,10.5,0.116,10,0.4,0.75
,15:53:29,6,3590,2402.3,0.77,13.3,7,10.6,0.116,10,0.4,0.74
,15:53:30,6,3590,2403.3,0.77,13.3,7,10.6,0.111,10,0.4,0.74
,15:53:31,6,3590,2404.3,0.77,13.3,7,10.6,0.115,10,0.4,0.74
,15:53:32,6,3590,2405.3,0.77,13.3,7,10.6,0.116,10,0.4,0.74
,15:53:33,6,3590,2406.3,0.78,13.3,7,10.6,0.117,10,0.4,0.75
,15:53:34,6,3590,2407.3,0.79,13.3,7,10.6,0.114,10,0.4,0.76
,15:53:35,6,3590,2408.3,0.79,13.3,7,10.7,0.114,10,0.4,0.76
,15:53:36,6,3590,2409.3,0.79,13.3,7,10.7,0.114,10,0.4,0.76
,15:53:37,6,3590,2410.3,0.78,13.3,7,10.7,0.113,10,0.4,0.75
,15:53:38,6,3590,2411.3,0.77,13.3,7,10.7,0.111,10,0.4,0.74
,15:53:39,6,3590,2412.3,0.77,13.3,7,10.7,0.115,10,0.4,0.74
,15:53:40,6,3590,2413.3,0.77,13.3,7,10.7,0.116,10,0.4,0.74
,15:53:41,6,3590,2414.3,0.78,13.3,7,10.7,0.117,10,0.4,0.75
,15:53:42,6,3590,2415.3,0.79,13.3,7,10.8,0.119,10,0.4,0.76
,15:53:43,6,3590,2416.3,0.79,13.3,7,10.8,0.115,10,0.4,0.76
,15:53:44,6,3590,2417.3,0.79,13.3,7,10.8,0.118,10,0.4,0.75
,15:53:45,6,3590,2418.3,0.78,13.3,7,10.8,0.116,10,0.4,0.75
,15:53:46,6,3590,2419.3,0.78,13.3,6,10.8,0.121,10,0.4,0.75
,15:53:47,6,3590,2420.3,0.78,13.3,7,10.9,0.117,10,0.4,0.75
,15:53:48,6,3590,2421.3,0.79,13.3,7,10.9,0.114,10,0.4,0.76
,15:53:49,6,3590,2422.3,0.79,13.3,7,10.9,0.114,10,0.4,0.76
,15:53:50,6,3590,2423.3,0.79,13.3,7,10.9,0.114,10,0.4,0.76
,15:53:51,6,3590,2424.3,0.79,13.3,7,10.9,0.114,10,0.4,0.76
,15:53:52,6,3590,2425.3,0.8,13.3,7,10.9,0.111,10,0.4,0.77
,15:53:53,6,3590,2426.3,0.8,13.3,7,11,0.111,10,0.4,0.77
,15:53:54,6,3590,2427.3,0.79,13.3,7,11,0.11,10,0.4,0.76
,15:53:55,6,3590,2428.3,0.78,13.3,7,11,0.113,10,0.4,0.75
,15:53:56,6,3590,2429.3,0.77,13.3,7,11,0.116,10,0.4,0.74
,15:53:57,6,3590,2430.3,0.77,13.3,7,11.1,0.116,10,0.4,0.74
,15:53:58,6,3590,2431.3,0.78,13.3,7,11.1,0.112,10,0.4,0.75
,15:53:59,6,3590,2432.3,0.78,13.3,7,11,0.117,10,0.4,0.75
,15:54:00,6,3590,2433.3,0.78,13.3,7,11.1,0.118,10,0.4,0.75
,15:54:01,6,3590,2434.3,0.79,13.3,7,11.1,0.114,10,0.4,0.76
,15:54:02,6,3590,2435.3,0.79,13.3,7,11.1,0.11,10,0.4,0.76
,15:54:03,6,3590,2436.3,0.79,13.3,7,11.1,0.114,10,0.4,0.75
,15:54:04,6,3590,2437.3,0.78,13.3,7,11.1,0.117,10,0.4,0.75
,15:54:05,6,3590,2438.3,0.78,13.3,6,11.2,0.122,10,0.4,0.75
,15:54:06,6,3590,2439.3,0.79,13.3,7,11.2,0.118,10,0.4,0.76
,15:54:07,6,3590,2440.3,0.79,13.3,7,11.2,0.119,10,0.4,0.76
,15:54:08,6,3590,2441.3,0.79,13.3,7,11.2,0.114,10,0.4,0.76
,15:54:09,6,3590,2442.3,0.79,13.3,7,11.3,0.114,10,0.4,0.76
,15:54:10,6,3590,2443.3,0.79,13.3,7,11.3,0.115,10,0.4,0.76
,15:54:11,6,3590,2444.3,0.8,13.3,7,11.3,0.111,10,0.4,0.77
,15:54:12,6,3590,2445.3,0.79,13.3,7,11.3,0.111,10,0.4,0.76
,15:54:13,6,3590,2446.3,0.78,13.3,7,11.3,0.109,10,0.4,0.75
,15:54:14,6,3590,2447.3,0.78,13.3,7,11.4,0.108,10,0.4,0.75
,15:54:15,6,3590,2448.3,0.77,13.3,7,11.4,0.107,10,0.4,0.74
,15:54:16,6,3590,2449.3,0.77,13.3,7,11.4,0.107,10,0.4,0.74
,15:54:17,6,3590,2450.3,0.77,13.3,7,11.4,0.111,10,0.4,0.74
,15:54:18,6,3590,2451.3,0.77,13.3,7,11.4,0.111,10,0.4,0.74
,15:54:19,6,3590,2452.3,0.77,13.3,7,11.4,0.111,10,0.4,0.74
,15:54:20,6,3590,2453.3,0.77,13.3,7,11.5,0.107,10,0.4,0.74
,15:54:21,6,3590,2454.3,0.77,13.3,7,11.5,0.104,10,0.4,0.74
,15:54:22,6,3590,2455.3,0.77,13.3,7,11.5,0.103,10,0.4,0.74
,15:54:23,6,3590,2456.3,0.76,13.3,7,11.5,0.106,10,0.4,0.73
,15:54:24,6,3590,2457.3,0.75,13.3,7,11.5,0.108,10,0.4,0.72
,15:54:25,6,3590,2458.3,0.75,13.3,7,11.6,0.108,10,0.4,0.72
,15:54:26,6,3590,2459.3,0.75,13.3,7,11.6,0.104,10,0.4,0.72
,15:54:27,6,3590,2460.3,0.75,13.3,7,11.6,0.108,10,0.4,0.72
,15:54:28,6,3590,2461.3,0.75,13.3,7,11.6,0.108,10,0.4,0.72
,15:54:29,6,3590,2462.3,0.75,13.3,7,11.6,0.112,10,0.4,0.72
,15:54:30,6,3590,2463.3,0.75,13.3,7,11.7,0.108,10,0.4,0.72
,15:54:31,6,3590,2464.3,0.76,13.3,7,11.7,0.109,10,0.4,0.73
,15:54:32,6,3590,2465.3,0.76,13.3,7,11.7,0.114,10,0.4,0.73
,15:54:33,6,3590,2466.3,0.76,13.3,7,11.8,0.114,10,0.4,0.73
,15:54:34,6,3590,2467.3,0.76,13.3,7,11.8,0.114,10,0.4,0.73
,15:54:35,6,3590,2468.3,0.76,13.3,7,11.8,0.109,10,0.4,0.73
,15:54:36,6,3590,2469.3,0.75,13.3,7,11.8,0.113,10,0.4,0.72
,15:54:37,6,3590,2470.3,0.75,13.3,7,11.8,0.112,10,0.4,0.72
,15:54:38,6,3590,2471.3,0.75,13.3,7,11.8,0.112,10,0.4,0.72
,15:54:39,6,3590,2472.3,0.75,13.3,7,11.8,0.113,10,0.4,0.72
,15:54:40,6,3590,2473.3,0.76,13.3,7,11.8,0.114,10,0.4,0.73
,15:54:41,6,3590,2474.3,0.77,13.3,6,11.9,0.119,10,0.4,0.74
,15:54:42,6,3590,2475.3,0.77,13.3,7,11.9,0.116,10,0.4,0.74
,15:54:43,6,3590,2476.3,0.77,13.3,7,11.9,0.116,10,0.4,0.74
,15:54:44,6,3590,2477.3,0.77,13.3,7,12,0.116,10,0.4,0.74
,15:54:45,6,3590,2478.3,0.77,13.3,7,12,0.116,10,0.4,0.74
,15:54:46,6,3590,2479.3,0.77,13.3,7,12,0.115,10,0.4,0.74
,15:54:47,6,3590,2480.3,0.77,13.3,7,12,0.111,10,0.4,0.74
,15:54:48,6,3590,2481.3,0.77,13.3,7,12,0.116,10,0.4,0.74
,15:54:49,6,3590,2482.3,0.77,13.3,7,12.1,0.116,10,0.4,0.74
,15:54:50,6,3590,2483.3,0.78,13.3,7,12.1,0.116,10,0.4,0.75
,15:54:51,6,3590,2484.3,0.78,13.3,7,12.1,0.116,10,0.4,0.75
,15:54:52,6,3590,2485.3,0.78,13.3,7,12.1,0.117,10,0.4,0.75
,15:54:53,6,3590,2486.3,0.78,13.3,7,12.2,0.117,10,0.4,0.75
,15:54:54,6,3590,2487.3,0.79,13.3,7,12.2,0.118,10,0.4,0.76
,15:54:55,6,3590,2488.3,0.79,13.3,7,12.2,0.114,10,0.4,0.76
,15:54:56,6,3590,2489.3,0.78,13.3,7,12.2,0.113,10,0.4,0.75
,15:54:57,6,3590,2490.3,0.78,13.3,7,12.2,0.116,10,0.4,0.75
,15:54:58,6,3590,2491.3,0.78,13.3,7,12.2,0.117,10,0.4,0.75
,15:54:59,6,3590,2492.3,0.79,13.3,7,12.2,0.118,10,0.4,0.76
,15:55:00,6,3590,2493.3,0.79,13.3,7,12.3,0.119,10,0.4,0.76
,15:55:01,6,3590,2494.3,0.79,13.3,7,12.3,0.115,10,0.4,0.76
,15:55:02,6,3590,2495.3,0.79,13.3,7,12.3,0.114,10,0.4,0.76
,15:55:03,6,3590,2496.3,0.78,13.3,7,12.4,0.118,10,0.4,0.75
,15:55:04,6,3590,2497.3,0.78,13.3,7,12.4,0.117,10,0.4,0.75
,15:55:05,6,3590,2498.3,0.78,13.3,7,12.4,0.116,10,0.4,0.75
,15:55:06,6,3590,2499.3,0.79,13.3,7,12.4,0.114,10,0.4,0.76
,15:55:07,6,3590,2500.3,0.79,13.3,7,12.5,0.115,10,0.4,0.76
,15:55:08,6,3590,2501.3,0.8,13.3,7,12.5,0.115,10,0.4,0.77
,15:55:09,6,3590,2502.3,0.8,13.3,7,12.5,0.115,10,0.4,0.77
,15:55:10,6,3590,2503.3,0.79,13.3,7,12.5,0.119,10,0.4,0.76
,15:55:11,6,3590,2504.3,0.79,13.3,7,12.5,0.118,10,0.4,0.76
,15:55:12,6,3590,2505.3,0.79,13.3,7,12.6,0.114,10,0.4,0.76
,15:55:13,6,3590,2506.3,0.78,13.3,7,12.6,0.113,10,0.4,0.75
,15:55:14,6,3590,2507.3,0.79,13.3,7,12.6,0.114,10,0.4,0.76
,15:55:15,6,3590,2508.3,0.79,13.3,7,12.6,0.114,10,0.4,0.76
,15:55:16,6,3590,2509.3,0.79,13.3,7,12.6,0.114,10,0.4,0.76
,15:55:17,6,3590,2510.3,0.78,13.3,7,12.6,0.113,10,0.4,0.75
,15:55:18,6,3590,2511.3,0.77,13.3,7,12.7,0.112,10,0.4,0.74
,15:55:19,6,3590,2512.3,0.77,13.3,7,12.7,0.116,10,0.4,0.74
,15:55:20,6,3590,2513.3,0.77,13.3,7,12.7,0.116,10,0.4,0.74
,15:55:21,6,3590,2514.3,0.78,13.3,7,12.7,0.116,10,0.4,0.75
,15:55:22,6,3590,2515.3,0.78,13.3,7,12.7,0.112,10,0.4,0.75
,15:55:23,6,3590,2516.3,0.78,13.3,7,12.8,0.113,10,0.4,0.75
,15:55:24,6,3590,2517.3,0.79,13.3,7,12.8,0.114,10,0.4,0.76
,15:55:25,6,3590,2518.3,0.79,13.3,7,12.8,0.114,10,0.4,0.76
,15:55:26,6,3590,2519.3,0.79,13.3,7,12.9,0.114,10,0.4,0.76
,15:55:27,6,3590,2520.3,0.78,13.3,7,12.9,0.117,10,0.4,0.75
,15:55:28,6,3590,2521.3,0.78,13.3,7,12.9,0.117,10,0.4,0.75
,15:55:29,6,3590,2522.3,0.78,13.3,7,12.9,0.113,10,0.4,0.75
,15:55:30,6,3590,2523.3,0.79,13.3,7,12.9,0.109,10,0.4,0.76
,15:55:31,6,3590,2524.3,0.79,13.3,7,13,0.106,10,0.4,0.76
,15:55:32,6,3590,2525.3,0.78,13.3,7,13,0.105,10,0.4,0.75
,15:55:33,6,3590,2526.3,0.78,13.3,7,13,0.108,10,0.4,0.75
,15:55:34,6,3590,2527.3,0.77,13.3,7,13,0.108,10,0.4,0.75
,15:55:35,6,3590,2528.3,0.78,13.3,7,13,0.108,10,0.4,0.75
,15:55:36,6,3590,2529.3,0.78,13.3,7,13,0.108,10,0.4,0.75
,15:55:37,6,3590,2530.3,0.77,13.3,7,13.1,0.116,10,0.4,0.74
,15:55:38,6,3590,2531.3,0.77,13.3,6,13.1,0.12,10,0.4,0.74
,15:55:39,6,3590,2532.3,0.76,13.3,6,13.1,0.124,10,0.4,0.73
,15:55:40,6,3590,2533.3,0.77,13.3,6,13.1,0.125,10,0.4,0.74
,15:55:41,6,3590,2534.3,0.78,13.3,7,13.1,0.116,10,0.4,0.75
,15:55:42,6,3590,2535.3,0.78,13.3,7,13.2,0.113,10,0.4,0.75
,15:55:43,6,3590,2536.3,0.79,13.3,7,13.2,0.114,10,0.4,0.76
,15:55:44,6,3590,2537.3,0.79,13.3,7,13.2,0.118,10,0.4,0.76
,15:55:45,6,3590,2538.3,0.79,13.3,7,13.2,0.118,10,0.4,0.76
,15:55:46,6,3590,2539.3,0.79,13.3,7,13.2,0.118,10,0.4,0.76
,15:55:47,6,3590,2540.3,0.79,13.3,7,13.3,0.118,10,0.4,0.76
,15:55:48,6,3590,2541.3,0.79,13.3,7,13.3,0.119,10,0.4,0.76
,15:55:49,6,3590,2542.3,0.79,13.3,7,13.3,0.119,10,0.4,0.76
,15:55:50,6,3590,2543.3,0.79,13.3,7,13.3,0.114,10,0.4,0.76
,15:55:51,6,3590,2544.3,0.79,13.3,7,13.4,0.114,10,0.4,0.76
,15:55:52,6,3590,2545.3,0.79,13.3,7,13.4,0.118,10,0.4,0.76
,15:55:53,6,3590,2546.3,0.79,13.3,7,13.4,0.119,10,0.4,0.76
,15:55:54,6,3590,2547.3,0.8,13.3,7,13.4,0.115,10,0.4,0.77
,15:55:55,6,3590,2548.3,0.8,13.3,7,13.4,0.116,10,0.4,0.77
,15:55:56,6,3590,2549.3,0.8,13.3,7,13.4,0.116,10,0.4,0.77
,15:55:57,6,3590,2550.3,0.8,13.3,7,13.4,0.116,10,0.4,0.77
,15:55:58,6,3590,2551.3,0.8,13.3,7,13.4,0.115,10,0.4,0.77
,15:55:59,6,3590,2552.3,0.8,13.3,7,13.5,0.115,10,0.4,0.76
,15:56:00,6,3590,2553.3,0.79,13.3,7,13.5,0.114,10,0.4,0.76
,15:56:01,6,3590,2554.3,0.78,13.3,7,13.5,0.113,10,0.4,0.75
,15:56:02,6,3590,2555.3,0.78,13.3,7,13.5,0.112,10,0.4,0.75
,15:56:03,6,3590,2556.3,0.78,13.3,7,13.6,0.112,10,0.4,0.75
,15:56:04,6,3590,2557.3,0.78,13.3,7,13.6,0.113,10,0.4,0.75
,15:56:05,6,3590,2558.3,0.78,13.3,7,13.6,0.109,10,0.4,0.75
,15:56:06,6,3590,2559.3,0.78,13.3,7,13.6,0.108,10,0.4,0.75
,15:56:07,6,3590,2560.3,0.78,13.3,7,13.6,0.108,10,0.4,0.75
,15:56:08,6,3590,2561.3,0.78,13.3,7,13.6,0.112,10,0.4,0.75
,15:56:09,6,3590,2562.3,0.78,13.3,7,13.7,0.116,10,0.4,0.75
,15:56:10,6,3590,2563.3,0.78,13.3,6,13.7,0.121,10,0.4,0.74
,15:56:11,6,3590,2564.3,0.78,13.3,6,13.7,0.121,10,0.4,0.75
,15:56:12,6,3590,2565.3,0.79,13.3,7,13.7,0.118,10,0.4,0.76
,15:56:13,6,3590,2566.3,0.8,13.3,7,13.7,0.119,10,0.4,0.77
,15:56:14,6,3590,2567.3,0.8,13.3,7,13.7,0.115,10,0.4,0.77
,15:56:15,6,3590,2568.3,0.79,13.3,7,13.7,0.114,10,0.4,0.76
,15:56:16,6,3590,2569.3,0.79,13.3,7,13.7,0.118,10,0.4,0.76
,15:56:17,6,3590,2570.3,0.79,13.3,7,13.7,0.118,10,0.4,0.76
,15:56:18,6,3590,2571.3,0.79,13.3,7,13.8,0.114,10,0.4,0.76
,15:56:19,6,3590,2572.3,0.78,13.3,7,13.8,0.118,10,0.4,0.75
,15:56:20,6,3590,2573.3,0.78,13.3,7,13.8,0.118,10,0.4,0.75
,15:56:21,6,3590,2574.3,0.79,13.3,7,13.8,0.118,10,0.4,0.76
,15:56:22,6,3590,2575.3,0.79,13.3,7,13.8,0.114,10,0.4,0.76
,15:56:23,6,3590,2576.3,0.8,13.3,7,13.8,0.115,10,0.4,0.77
,15:56:24,6,3590,2577.3,0.8,13.3,7,13.8,0.115,10,0.4,0.77
,15:56:25,6,3590,2578.3,0.8,13.3,7,13.9,0.116,10,0.4,0.77
,15:56:26,6,3590,2579.3,0.8,13.3,7,13.9,0.115,10,0.4,0.77
,15:56:27,6,3590,2580.3,0.79,13.3,7,13.9,0.114,10,0.4,0.76
,15:56:28,6,3590,2581.3,0.79,13.3,7,13.9,0.114,10,0.4,0.75
,15:56:29,6,3590,2582.3,0.78,13.3,7,13.9,0.113,10,0.4,0.75
,15:56:30,6,3590,2583.3,0.78,13.3,7,13.9,0.113,10,0.4,0.75
,15:56:31,6,3590,2584.3,0.78,13.3,7,13.9,0.113,10,0.4,0.75
,15:56:32,6,3590,2585.3,0.78,13.3,7,13.9,0.109,10,0.4,0.75
,15:56:33,6,3590,2586.3,0.78,13.3,7,13.9,0.105,10,0.4,0.75
,15:56:34,6,3590,2587.3,0.78,13.3,7,13.9,0.109,10,0.4,0.75
,15:56:35,6,3590,2588.3,0.78,13.3,7,14,0.109,10,0.4,0.75
,15:56:36,6,3590,2589.3,0.78,13.3,7,14,0.109,10,0.4,0.75
,15:56:37,6,3590,2590.3,0.78,13.3,7,14,0.109,10,0.4,0.75
,15:56:38,6,3590,2591.3,0.78,13.3,7,14,0.108,10,0.4,0.75
,15:56:39,6,3590,2592.3,0.77,13.3,7,14,0.107,10,0.4,0.74
,15:56:40,6,3590,2593.3,0.77,13.3,7,14,0.111,10,0.4,0.74
,15:56:41,6,3590,2594.3,0.77,13.3,7,14,0.115,10,0.4,0.74
,15:56:42,6,3590,2595.3,0.77,13.3,7,14,0.116,10,0.4,0.74
,15:56:43,6,3590,2596.3,0.78,13.3,6,14.1,0.121,10,0.4,0.75
,15:56:44,6,3590,2597.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,15:56:45,6,3590,2598.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,15:56:46,6,3590,2599.3,0.78,13.3,7,14.1,0.117,10,0.4,0.75
,15:56:47,6,3590,2600.3,0.78,13.3,6,14.1,0.121,10,0.4,0.75
