Data file,,DELRINNC010_PDMS_12DEG_003.TSV,,,,,,,,,,
,12:37:17,6,1795,1815.1,0.5,13.3,7,12.6,0.075,10,0.6,0.48
,12:37:18,6,1795,1816.1,0.49,13.3,7,12.7,0.069,10,0.6,0.48
,12:37:19,6,1795,1817.1,0.49,13.3,7,12.7,0.069,10,0.6,0.47
,12:37:20,6,1795,1818.1,0.49,13.3,7,12.7,0.073,10,0.6,0.47
,12:37:21,6,1795,1819.1,0.48,13.3,7,12.7,0.073,10,0.6,0.47
,12:37:22,6,1795,1820.1,0.48,13.3,7,12.7,0.072,10,0.6,0.46
,12:37:23,6,1795,1821.1,0.48,13.3,7,12.8,0.07,10,0.6,0.47
,12:37:24,6,1795,1822.1,0.48,13.3,7,12.8,0.067,10,0.6,0.46
,12:37:25,6,1795,1823.1,0.48,13.3,7,12.8,0.072,10,0.6,0.46
,12:37:26,6,1795,1824.1,0.48,13.3,6,12.9,0.075,10,0.6,0.46
,12:37:27,6,1795,1825.1,0.48,13.3,7,12.9,0.069,10,0.6,0.46
,12:37:28,6,1795,1826.1,0.48,13.3,7,12.9,0.07,10,0.6,0.46
,12:37:29,6,1795,1827.1,0.48,13.3,7,12.9,0.07,10,0.7,0.47
,12:37:30,6,1795,1828.1,0.48,13.3,7,12.9,0.07,10,0.7,0.46
,12:37:31,6,1795,1829.1,0.48,13.3,7,12.9,0.069,10,0.7,0.46
,12:37:32,6,1795,1830.1,0.48,13.3,7,12.9,0.072,10,0.7,0.46
,12:37:33,6,1795,1831.1,0.48,13.3,6,13,0.075,10,0.7,0.46
,12:37:34,6,1795,1832.1,0.48,13.3,7,13,0.072,10,0.7,0.47
,12:37:35,6,1795,1833.1,0.49,13.3,7,13,0.07,10,0.7,0.47
,12:37:36,6,1795,1834.1,0.49,13.3,7,13,0.071,10,0.7,0.47
,12:37:37,6,1795,1835.1,0.49,13.3,7,13.1,0.07,10,0.7,0.47
,12:37:38,6,1795,1836.1,0.49,13.3,7,13.1,0.07,10,0.7,0.47
,12:37:39,6,1795,1837.1,0.49,13.3,7,13.1,0.07,10,0.7,0.47
,12:37:40,6,1795,1838.1,0.48,13.3,7,13.1,0.07,10,0.7,0.47
,12:37:41,6,1795,1839.1,0.48,13.3,7,13.1,0.073,10,0.7,0.47
,12:37:42,6,1795,1840.1,0.48,13.3,7,13.2,0.07,10,0.7,0.47
,12:37:43,6,1795,1841.1,0.48,13.3,7,13.2,0.07,10,0.7,0.47
,12:37:44,6,1795,1842.1,0.48,13.3,7,13.2,0.072,10,0.7,0.46
,12:37:45,6,1795,1843.1,0.48,13.3,7,13.2,0.073,10,0.7,0.47
,12:37:46,6,1795,1844.1,0.49,13.3,7,13.2,0.073,10,0.7,0.47
,12:37:47,6,1795,1845.1,0.49,13.3,7,13.3,0.071,10,0.6,0.47
,12:37:48,6,1795,1846.1,0.49,13.3,7,13.3,0.069,10,0.6,0.47
,12:37:49,6,1795,1847.1,0.49,13.3,7,13.3,0.069,10,0.6,0.48
,12:37:50,6,1795,1848.1,0.49,13.3,7,13.3,0.071,10,0.6,0.48
,12:37:51,6,1795,1849.1,0.49,13.3,7,13.3,0.074,10,0.7,0.48
,12:37:52,6,1795,1850.1,0.49,13.3,7,13.3,0.074,10,0.7,0.48
,12:37:53,6,1795,1851.1,0.49,13.3,7,13.3,0.071,10,0.7,0.48
,12:37:54,6,1795,1852.1,0.5,13.3,7,13.4,0.072,10,0.7,0.48
,12:37:55,6,1795,1853.1,0.5,13.3,7,13.4,0.072,10,0.7,0.48
,12:37:56,6,1795,1854.1,0.49,13.3,7,13.4,0.074,10,0.7,0.47
,12:37:57,6,1795,1855.1,0.49,13.3,7,13.4,0.07,10,0.7,0.47
,12:37:58,6,1795,1856.1,0.49,13.3,7,13.4,0.07,10,0.7,0.47
,12:37:59,6,1795,1857.1,0.49,13.3,7,13.5,0.071,10,0.7,0.47
,12:38:00,6,1795,1858.1,0.49,13.3,7,13.5,0.07,10,0.6,0.47
,12:38:01,6,1795,1859.1,0.48,13.3,7,13.5,0.07,10,0.7,0.47
Fast data in,,delrinnc010_pdms_12deg_003-h002.tsv,,,,,,,,,,
,12:38:02,7,5,1860.1,0.48,13.3,7,13.5,0.072,10,0.7,0.46
,12:38:03,7,5,1861.1,0.48,13.3,7,13.5,0.073,10,0.7,0.47
,12:38:04,7,5,1862.1,0.49,13.3,7,13.5,0.073,10,0.7,0.47
,12:38:05,7,5,1863.1,0.49,13.3,7,13.6,0.073,10,0.7,0.47
,12:38:06,7,5,1864.1,0.49,13.3,7,13.6,0.07,10,0.7,0.47
,12:38:07,8,1795,1865.1,0.49,13.3,7,13.6,0.068,10,0.7,0.47
,12:38:08,8,1795,1866.1,0.49,13.3,7,13.6,0.068,10,0.7,0.47
,12:38:09,8,1795,1867.1,0.49,13.3,7,13.6,0.073,10,0.7,0.47
,12:38:10,8,1795,1868.1,0.49,13.3,7,13.6,0.073,10,0.7,0.47
,12:38:11,8,1795,1869.1,0.49,13.3,7,13.6,0.073,10,0.7,0.47
,12:38:12,8,1795,1870.1,0.49,13.3,7,13.6,0.074,10,0.7,0.47
,12:38:13,8,1795,1871.1,0.49,13.3,7,13.7,0.074,10,0.6,0.48
,12:38:14,8,1795,1872.1,0.5,13.3,7,13.7,0.072,10,0.6,0.48
,12:38:15,8,1795,1873.1,0.5,13.3,7,13.7,0.07,10,0.6,0.48
,12:38:16,8,1795,1874.1,0.5,13.3,7,13.7,0.069,10,0.7,0.48
,12:38:17,8,1795,1875.1,0.49,13.3,7,13.7,0.074,10,0.7,0.48
,12:38:18,8,1795,1876.1,0.49,13.3,7,13.7,0.074,10,0.7,0.47
,12:38:19,8,1795,1877.1,0.49,13.3,7,13.8,0.074,10,0.7,0.47
,12:38:20,8,1795,1878.1,0.49,13.3,7,13.8,0.073,10,0.7,0.47
,12:38:21,8,1795,1879.1,0.49,13.3,7,13.8,0.07,10,0.7,0.47
,12:38:22,8,1795,1880.1,0.49,13.3,7,13.8,0.071,10,0.7,0.47
,12:38:23,8,1795,1881.1,0.49,13.3,7,13.8,0.068,10,0.7,0.47
,12:38:24,8,1795,1882.1,0.49,13.3,7,13.8,0.068,10,0.7,0.47
,12:38:25,8,1795,1883.1,0.49,13.3,7,13.8,0.07,10,0.7,0.47
,12:38:26,8,1795,1884.1,0.49,13.3,7,13.8,0.073,10,0.7,0.47
,12:38:27,8,1795,1885.1,0.49,13.3,7,13.9,0.073,10,0.6,0.47
,12:38:28,8,1795,1886.1,0.49,13.3,7,13.9,0.073,10,0.6,0.47
,12:38:29,8,1795,1887.1,0.49,13.3,7,13.9,0.074,10,0.6,0.47
,12:38:30,8,1795,1888.1,0.49,13.3,7,13.9,0.073,10,0.7,0.47
,12:38:31,8,1795,1889.1,0.49,13.3,7,13.9,0.071,10,0.7,0.48
,12:38:32,8,1795,1890.1,0.5,13.3,7,13.9,0.07,10,0.7,0.48
,12:38:33,8,1795,1891.1,0.5,13.3,7,13.9,0.07,10,0.7,0.48
,12:38:34,8,1795,1892.1,0.5,13.3,7,13.9,0.072,10,0.7,0.48
,12:38:35,8,1795,1893.1,0.49,13.3,7,13.9,0.071,10,0.7,0.47
,12:38:36,8,1795,1894.1,0.49,13.3,7,13.9,0.071,10,0.7,0.47
,12:38:37,8,1795,1895.1,0.49,13.3,7,13.9,0.073,10,0.7,0.47
,12:38:38,8,1795,1896.1,0.48,13.3,7,14,0.073,10,0.7,0.47
,12:38:39,8,1795,1897.1,0.49,13.3,7,14,0.073,10,0.7,0.47
,12:38:40,8,1795,1898.1,0.49,13.3,7,14,0.073,10,0.7,0.47
,12:38:41,8,1795,1899.1,0.49,13.3,7,14,0.071,10,0.6,0.47
,12:38:42,8,1795,1900.1,0.49,13.3,7,14,0.07,10,0.7,0.47
,12:38:43,8,1795,1901.1,0.48,13.3,7,14,0.07,10,0.7,0.47
,12:38:44,8,1795,1902.1,0.48,13.3,7,14,0.072,10,0.7,0.46
,12:38:45,8,1795,1903.1,0.48,13.3,7,14,0.072,10,0.7,0.46
,12:38:46,8,1795,1904.1,0.48,13.3,7,14,0.072,10,0.7,0.46
,12:38:47,8,1795,1905.1,0.49,13.3,7,14,0.073,10,0.7,0.47
,12:38:48,8,1795,1906.1,0.49,13.3,7,14,0.073,10,0.7,0.47
,12:38:49,8,1795,1907.1,0.49,13.3,7,14,0.071,10,0.7,0.47
,12:38:50,8,1795,1908.1,0.49,13.3,7,14,0.069,10,0.7,0.47
,12:38:51,8,1795,1909.1,0.49,13.3,7,14.1,0.068,10,0.7,0.47
,12:38:52,8,1795,1910.1,0.49,13.3,7,14.1,0.073,10,0.7,0.47
,12:38:53,8,1795,1911.1,0.49,13.3,7,14.1,0.073,10,0.7,0.47
,12:38:54,8,1795,1912.1,0.49,13.3,7,14.1,0.07,10,0.7,0.47
,12:38:55,8,1795,1913.1,0.48,13.3,7,14.1,0.07,10,0.7,0.47
,12:38:56,8,1795,1914.1,0.49,13.3,7,14.1,0.073,10,0.7,0.47
,12:38:57,8,1795,1915.1,0.49,13.3,7,14.1,0.073,10,0.7,0.47
,12:38:58,8,1795,1916.1,0.49,13.3,7,14.1,0.073,10,0.7,0.47
,12:38:59,8,1795,1917.1,0.48,13.3,7,14.1,0.067,10,0.7,0.47
,12:39:00,8,1795,1918.1,0.49,13.3,7,14.1,0.07,10,0.6,0.47
,12:39:01,8,1795,1919.1,0.49,13.3,7,14.1,0.073,10,0.6,0.47
,12:39:02,8,1795,1920.1,0.49,13.3,7,14.1,0.073,10,0.6,0.47
,12:39:03,8,1795,1921.1,0.49,13.3,7,14.1,0.073,10,0.6,0.47
,12:39:04,8,1795,1922.1,0.49,13.3,7,14.1,0.071,10,0.7,0.47
,12:39:05,8,1795,1923.1,0.49,13.3,7,14.1,0.071,10,0.7,0.47
,12:39:06,8,1795,1924.1,0.49,13.3,7,14.1,0.069,10,0.7,0.47
,12:39:07,8,1795,1925.1,0.49,13.3,7,14.1,0.07,10,0.6,0.47
,12:39:08,8,1795,1926.1,0.48,13.3,7,14.1,0.07,10,0.6,0.47
,12:39:09,8,1795,1927.1,0.48,13.3,7,14.1,0.073,10,0.6,0.47
,12:39:10,8,1795,1928.1,0.48,13.3,7,14.1,0.073,10,0.6,0.47
,12:39:11,8,1795,1929.1,0.48,13.3,7,14.1,0.07,10,0.6,0.47
,12:39:12,8,1795,1930.1,0.48,13.3,7,14.1,0.072,10,0.7,0.46
,12:39:13,8,1795,1931.1,0.48,13.3,7,14.1,0.072,10,0.7,0.46
,12:39:14,8,1795,1932.1,0.48,13.3,7,14.2,0.069,10,0.6,0.46
,12:39:15,8,1795,1933.1,0.48,13.3,7,14.2,0.066,10,0.6,0.46
,12:39:16,8,1795,1934.1,0.47,13.3,7,14.2,0.071,10,0.6,0.46
,12:39:17,8,1795,1935.1,0.47,13.3,7,14.2,0.071,10,0.6,0.45
,12:39:18,8,1795,1936.1,0.47,13.3,7,14.2,0.071,10,0.6,0.45
,12:39:19,8,1795,1937.1,0.47,13.3,7,14.2,0.071,10,0.6,0.46
,12:39:20,8,1795,1938.1,0.48,13.3,7,14.2,0.072,10,0.6,0.46
,12:39:21,8,1795,1939.1,0.48,13.3,7,14.2,0.067,10,0.6,0.46
,12:39:22,8,1795,1940.1,0.48,13.3,7,14.2,0.067,10,0.6,0.47
,12:39:23,8,1795,1941.1,0.48,13.3,7,14.2,0.067,10,0.6,0.47
,12:39:24,8,1795,1942.1,0.48,13.3,7,14.2,0.07,10,0.6,0.46
,12:39:25,8,1795,1943.1,0.48,13.3,7,14.2,0.072,10,0.6,0.46
,12:39:26,8,1795,1944.1,0.48,13.3,7,14.2,0.073,10,0.6,0.47
,12:39:27,8,1795,1945.1,0.49,13.3,6,14.2,0.076,10,0.6,0.47
,12:39:28,8,1795,1946.1,0.49,13.3,7,14.2,0.073,10,0.6,0.47
,12:39:29,8,1795,1947.1,0.49,13.3,7,14.2,0.071,10,0.6,0.47
,12:39:30,8,1795,1948.1,0.49,13.3,7,14.2,0.069,10,0.6,0.48
,12:39:31,8,1795,1949.1,0.5,13.3,7,14.2,0.072,10,0.6,0.48
,12:39:32,8,1795,1950.1,0.5,13.3,7,14.2,0.075,10,0.6,0.48
,12:39:33,8,1795,1951.1,0.5,13.3,7,14.2,0.075,10,0.6,0.48
,12:39:34,8,1795,1952.1,0.5,13.3,7,14.2,0.072,10,0.6,0.48
,12:39:35,8,1795,1953.1,0.5,13.3,7,14.2,0.072,10,0.6,0.48
,12:39:36,8,1795,1954.1,0.5,13.3,7,14.2,0.073,10,0.6,0.48
,12:39:37,8,1795,1955.1,0.5,13.3,7,14.2,0.073,10,0.6,0.49
,12:39:38,8,1795,1956.1,0.5,13.3,7,14.2,0.076,10,0.6,0.49
,12:39:39,8,1795,1957.1,0.5,13.3,7,14.2,0.076,10,0.6,0.49
,12:39:40,8,1795,1958.1,0.51,13.3,7,14.2,0.076,10,0.6,0.49
,12:39:41,8,1795,1959.1,0.51,13.3,7,14.2,0.076,10,0.7,0.49
,12:39:42,8,1795,1960.1,0.51,13.3,7,14.2,0.073,10,0.6,0.49
,12:39:43,8,1795,1961.1,0.5,13.3,7,14.2,0.073,10,0.6,0.49
,12:39:44,8,1795,1962.1,0.5,13.3,7,14.2,0.07,10,0.6,0.49
,12:39:45,8,1795,1963.1,0.5,13.3,7,14.2,0.073,10,0.6,0.48
,12:39:46,8,1795,1964.1,0.5,13.3,7,14.2,0.073,10,0.6,0.49
,12:39:47,8,1795,1965.1,0.5,13.3,7,14.2,0.073,10,0.6,0.49
,12:39:48,8,1795,1966.1,0.5,13.3,7,14.2,0.076,10,0.6,0.48
,12:39:49,8,1795,1967.1,0.5,13.3,7,14.1,0.072,10,0.6,0.48
,12:39:50,8,1795,1968.1,0.5,13.3,7,14.1,0.073,10,0.6,0.48
,12:39:51,8,1795,1969.1,0.5,13.3,7,14.1,0.07,10,0.6,0.48
,12:39:52,8,1795,1970.1,0.5,13.3,7,14.1,0.07,10,0.6,0.48
,12:39:53,8,1795,1971.1,0.5,13.3,7,14.1,0.072,10,0.6,0.48
,12:39:54,8,1795,1972.1,0.49,13.3,7,14.1,0.074,10,0.6,0.47
,12:39:55,8,1795,1973.1,0.49,13.3,7,14.1,0.074,10,0.6,0.47
,12:39:56,8,1795,1974.1,0.49,13.3,7,14.1,0.073,10,0.6,0.47
,12:39:57,8,1795,1975.1,0.49,13.3,7,14.1,0.073,10,0.6,0.47
,12:39:58,8,1795,1976.1,0.49,13.3,7,14.1,0.07,10,0.6,0.47
,12:39:59,8,1795,1977.1,0.49,13.3,7,14.1,0.071,10,0.6,0.47
,12:40:00,8,1795,1978.1,0.49,13.3,7,14.1,0.069,10,0.6,0.47
,12:40:01,8,1795,1979.1,0.49,13.3,7,14.1,0.066,10,0.6,0.47
,12:40:02,8,1795,1980.1,0.49,13.3,7,14.1,0.068,10,0.6,0.47
,12:40:03,8,1795,1981.1,0.49,13.3,7,14.1,0.07,10,0.6,0.47
,12:40:04,8,1795,1982.1,0.49,13.3,7,14.1,0.073,10,0.6,0.47
,12:40:05,8,1795,1983.1,0.48,13.3,6,14.1,0.076,10,0.6,0.47
,12:40:06,8,1795,1984.1,0.48,13.3,7,14.1,0.073,10,0.6,0.47
,12:40:07,8,1795,1985.1,0.48,13.3,7,14.1,0.07,10,0.6,0.47
,12:40:08,8,1795,1986.1,0.49,13.3,7,14.1,0.07,10,0.6,0.47
,12:40:09,8,1795,1987.1,0.49,13.3,7,14.1,0.068,10,0.6,0.47
,12:40:10,8,1795,1988.1,0.49,13.3,7,14.1,0.068,10,0.6,0.47
,12:40:11,8,1795,1989.1,0.48,13.3,7,14.1,0.07,10,0.6,0.47
,12:40:12,8,1795,1990.1,0.49,13.3,7,14.1,0.073,10,0.6,0.47
,12:40:13,8,1795,1991.1,0.49,13.3,6,14.1,0.076,10,0.6,0.47
,12:40:14,8,1795,1992.1,0.49,13.3,6,14.1,0.076,10,0.6,0.47
,12:40:15,8,1795,1993.1,0.49,13.3,6,14,0.076,10,0.6,0.47
,12:40:16,8,1795,1994.1,0.49,13.3,7,14,0.074,10,0.6,0.47
,12:40:17,8,1795,1995.1,0.49,13.3,7,14,0.071,10,0.6,0.47
,12:40:18,8,1795,1996.1,0.49,13.3,7,14,0.071,10,0.6,0.47
,12:40:19,8,1795,1997.1,0.49,13.3,7,14,0.074,10,0.6,0.47
,12:40:20,8,1795,1998.1,0.49,13.3,6,14,0.077,10,0.6,0.47
,12:40:21,8,1795,1999.1,0.49,13.3,7,14,0.074,10,0.6,0.47
,12:40:22,8,1795,2000.1,0.49,13.3,7,14,0.071,10,0.6,0.47
,12:40:23,8,1795,2001.1,0.5,13.3,7,14,0.072,10,0.6,0.48
,12:40:24,8,1795,2002.1,0.5,13.3,7,14,0.072,10,0.6,0.48
,12:40:25,8,1795,2003.1,0.5,13.3,7,14,0.069,10,0.6,0.48
,12:40:26,8,1795,2004.1,0.49,13.3,7,14,0.069,10,0.6,0.48
,12:40:27,8,1795,2005.1,0.49,13.3,7,14,0.071,10,0.6,0.47
,12:40:28,8,1795,2006.1,0.49,13.3,7,14,0.074,10,0.6,0.47
,12:40:29,8,1795,2007.1,0.49,13.3,7,14,0.074,10,0.6,0.47
,12:40:30,8,1795,2008.1,0.49,13.3,7,14,0.071,10,0.6,0.47
,12:40:31,8,1795,2009.1,0.49,13.3,7,13.9,0.071,10,0.6,0.47
,12:40:32,8,1795,2010.1,0.49,13.3,7,13.9,0.071,10,0.6,0.48
,12:40:33,8,1795,2011.1,0.5,13.3,7,13.9,0.072,10,0.6,0.48
,12:40:34,8,1795,2012.1,0.5,13.3,7,13.9,0.069,10,0.6,0.48
,12:40:35,8,1795,2013.1,0.49,13.3,7,13.9,0.071,10,0.6,0.47
,12:40:36,8,1795,2014.1,0.49,13.3,7,13.9,0.073,10,0.6,0.47
,12:40:37,8,1795,2015.1,0.49,13.3,7,13.9,0.073,10,0.6,0.47
,12:40:38,8,1795,2016.1,0.49,13.3,7,13.9,0.073,10,0.6,0.47
,12:40:39,8,1795,2017.1,0.49,13.3,7,13.9,0.073,10,0.6,0.47
,12:40:40,8,1795,2018.1,0.49,13.3,7,13.9,0.071,10,0.6,0.47
,12:40:41,8,1795,2019.1,0.49,13.3,7,13.9,0.071,10,0.6,0.47
,12:40:42,8,1795,2020.1,0.49,13.3,7,13.9,0.071,10,0.6,0.47
,12:40:43,8,1795,2021.1,0.49,13.3,7,13.9,0.074,10,0.6,0.47
,12:40:44,8,1795,2022.1,0.49,13.3,7,13.9,0.073,10,0.6,0.47
,12:40:45,8,1795,2023.1,0.49,13.3,6,13.8,0.076,10,0.6,0.47
,12:40:46,8,1795,2024.1,0.49,13.3,7,13.8,0.073,10,0.6,0.47
,12:40:47,8,1795,2025.1,0.49,13.3,7,13.8,0.071,10,0.6,0.47
,12:40:48,8,1795,2026.1,0.49,13.3,7,13.8,0.071,10,0.6,0.47
,12:40:49,8,1795,2027.1,0.49,13.3,7,13.8,0.073,10,0.6,0.47
,12:40:50,8,1795,2028.1,0.48,13.3,7,13.8,0.073,10,0.6,0.47
,12:40:51,8,1795,2029.1,0.49,13.3,7,13.8,0.07,10,0.6,0.47
,12:40:52,8,1795,2030.1,0.49,13.3,7,13.8,0.071,10,0.6,0.47
,12:40:53,8,1795,2031.1,0.49,13.3,7,13.8,0.071,10,0.6,0.47
,12:40:54,8,1795,2032.1,0.49,13.3,7,13.8,0.069,10,0.6,0.48
,12:40:55,8,1795,2033.1,0.5,13.3,7,13.8,0.069,10,0.6,0.48
,12:40:56,8,1795,2034.1,0.49,13.3,7,13.7,0.069,10,0.6,0.48
,12:40:57,8,1795,2035.1,0.49,13.3,7,13.7,0.069,10,0.6,0.47
,12:40:58,8,1795,2036.1,0.49,13.3,7,13.7,0.071,10,0.6,0.47
,12:40:59,8,1795,2037.1,0.49,13.3,7,13.7,0.071,10,0.6,0.47
,12:41:00,8,1795,2038.1,0.49,13.3,7,13.7,0.074,10,0.6,0.47
,12:41:01,8,1795,2039.1,0.49,13.3,7,13.7,0.074,10,0.6,0.48
,12:41:02,8,1795,2040.1,0.49,13.3,7,13.7,0.074,10,0.6,0.47
,12:41:03,8,1795,2041.1,0.49,13.3,7,13.7,0.074,10,0.6,0.47
,12:41:04,8,1795,2042.1,0.49,13.3,7,13.7,0.074,10,0.6,0.47
,12:41:05,8,1795,2043.1,0.5,13.3,7,13.7,0.072,10,0.6,0.48
,12:41:06,8,1795,2044.1,0.5,13.3,7,13.7,0.07,10,0.6,0.48
,12:41:07,8,1795,2045.1,0.5,13.3,7,13.6,0.07,10,0.6,0.48
,12:41:08,8,1795,2046.1,0.5,13.3,7,13.6,0.07,10,0.6,0.48
,12:41:09,8,1795,2047.1,0.5,13.3,7,13.6,0.072,10,0.6,0.48
,12:41:10,8,1795,2048.1,0.5,13.3,6,13.6,0.078,10,0.6,0.48
,12:41:11,8,1795,2049.1,0.5,13.3,7,13.6,0.075,10,0.6,0.48
,12:41:12,8,1795,2050.1,0.5,13.3,7,13.6,0.075,10,0.6,0.48
,12:41:13,8,1795,2051.1,0.5,13.3,7,13.6,0.076,10,0.6,0.49
,12:41:14,8,1795,2052.1,0.5,13.3,7,13.6,0.075,10,0.6,0.48
,12:41:15,8,1795,2053.1,0.5,13.3,7,13.6,0.075,10,0.6,0.48
,12:41:16,8,1795,2054.1,0.5,13.3,7,13.6,0.075,10,0.6,0.48
,12:41:17,8,1795,2055.1,0.51,13.3,7,13.5,0.071,10,0.6,0.49
,12:41:18,8,1795,2056.1,0.51,13.3,7,13.5,0.068,10,0.6,0.49
,12:41:19,8,1795,2057.1,0.51,13.3,7,13.5,0.073,10,0.6,0.49
,12:41:20,8,1795,2058.1,0.5,13.3,7,13.5,0.073,10,0.6,0.49
,12:41:21,8,1795,2059.1,0.51,13.3,7,13.5,0.076,10,0.6,0.49
,12:41:22,8,1795,2060.1,0.51,13.3,7,13.5,0.076,10,0.6,0.49
,12:41:23,8,1795,2061.1,0.51,13.3,7,13.5,0.076,10,0.6,0.49
,12:41:24,8,1795,2062.1,0.5,13.3,7,13.5,0.076,10,0.6,0.49
,12:41:25,8,1795,2063.1,0.51,13.3,7,13.5,0.076,10,0.6,0.49
,12:41:26,8,1795,2064.1,0.51,13.3,7,13.5,0.077,10,0.6,0.49
,12:41:27,8,1795,2065.1,0.51,13.3,7,13.4,0.077,10,0.6,0.49
,12:41:28,8,1795,2066.1,0.51,13.3,7,13.4,0.074,10,0.6,0.49
,12:41:29,8,1795,2067.1,0.51,13.3,7,13.4,0.072,10,0.6,0.49
,12:41:30,8,1795,2068.1,0.51,13.3,7,13.4,0.074,10,0.6,0.5
,12:41:31,8,1795,2069.1,0.51,13.3,7,13.4,0.074,10,0.6,0.49
,12:41:32,8,1795,2070.1,0.51,13.3,7,13.4,0.077,10,0.6,0.49
,12:41:33,8,1795,2071.1,0.51,13.3,7,13.4,0.076,10,0.6,0.49
,12:41:34,8,1795,2072.1,0.51,13.3,7,13.4,0.076,10,0.6,0.49
,12:41:35,8,1795,2073.1,0.51,13.3,7,13.4,0.076,10,0.6,0.49
,12:41:36,8,1795,2074.1,0.51,13.3,7,13.3,0.077,10,0.6,0.49
,12:41:37,8,1795,2075.1,0.52,13.3,7,13.3,0.075,10,0.6,0.5
,12:41:38,8,1795,2076.1,0.52,13.3,7,13.3,0.076,10,0.6,0.5
,12:41:39,8,1795,2077.1,0.52,13.3,7,13.3,0.076,10,0.6,0.5
,12:41:40,8,1795,2078.1,0.52,13.3,7,13.3,0.072,10,0.6,0.5
,12:41:41,8,1795,2079.1,0.52,13.3,7,13.3,0.072,10,0.6,0.5
,12:41:42,8,1795,2080.1,0.51,13.3,7,13.3,0.074,10,0.6,0.49
,12:41:43,8,1795,2081.1,0.51,13.3,7,13.3,0.077,10,0.6,0.49
,12:41:44,8,1795,2082.1,0.51,13.3,7,13.2,0.077,10,0.6,0.49
,12:41:45,8,1795,2083.1,0.51,13.3,7,13.2,0.077,10,0.6,0.49
,12:41:46,8,1795,2084.1,0.52,13.3,7,13.2,0.075,10,0.6,0.5
,12:41:47,8,1795,2085.1,0.52,13.3,7,13.2,0.075,10,0.6,0.5
,12:41:48,8,1795,2086.1,0.51,13.3,7,13.2,0.077,10,0.6,0.49
,12:41:49,8,1795,2087.1,0.51,13.3,7,13.2,0.077,10,0.6,0.49
,12:41:50,8,1795,2088.1,0.51,13.3,7,13.2,0.076,10,0.6,0.49
,12:41:51,8,1795,2089.1,0.51,13.3,7,13.2,0.074,10,0.6,0.49
,12:41:52,8,1795,2090.1,0.51,13.3,7,13.2,0.074,10,0.6,0.49
,12:41:53,8,1795,2091.1,0.51,13.3,7,13.1,0.074,10,0.6,0.49
,12:41:54,8,1795,2092.1,0.51,13.3,7,13.1,0.074,10,0.6,0.49
,12:41:55,8,1795,2093.1,0.51,13.3,7,13.1,0.074,10,0.6,0.49
,12:41:56,8,1795,2094.1,0.51,13.3,7,13.1,0.074,10,0.6,0.49
,12:41:57,8,1795,2095.1,0.51,13.3,7,13.1,0.077,10,0.6,0.49
,12:41:58,8,1795,2096.1,0.51,13.3,7,13.1,0.077,10,0.6,0.49
,12:41:59,8,1795,2097.1,0.51,13.3,7,13.1,0.077,10,0.6,0.49
,12:42:00,8,1795,2098.1,0.51,13.3,7,13,0.076,10,0.6,0.49
,12:42:01,8,1795,2099.1,0.51,13.3,7,13.1,0.076,10,0.6,0.49
,12:42:02,8,1795,2100.1,0.51,13.3,7,13,0.074,10,0.6,0.49
,12:42:03,8,1795,2101.1,0.51,13.3,7,13,0.073,10,0.6,0.49
,12:42:04,8,1795,2102.1,0.5,13.3,7,13,0.073,10,0.6,0.49
,12:42:05,8,1795,2103.1,0.5,13.3,7,13,0.073,10,0.6,0.49
,12:42:06,8,1795,2104.1,0.51,13.3,7,13,0.076,10,0.6,0.49
,12:42:07,8,1795,2105.1,0.51,13.3,7,13,0.077,10,0.6,0.49
,12:42:08,8,1795,2106.1,0.51,13.3,7,12.9,0.071,10,0.6,0.49
,12:42:09,8,1795,2107.1,0.51,13.3,7,12.9,0.069,10,0.6,0.49
,12:42:10,8,1795,2108.1,0.5,13.3,7,12.9,0.07,10,0.6,0.49
,12:42:11,8,1795,2109.1,0.5,13.3,7,12.9,0.072,10,0.6,0.48
,12:42:12,8,1795,2110.1,0.5,13.3,7,12.9,0.072,10,0.6,0.48
,12:42:13,8,1795,2111.1,0.49,13.3,7,12.9,0.074,10,0.6,0.48
,12:42:14,8,1795,2112.1,0.5,13.3,7,12.9,0.075,10,0.6,0.48
,12:42:15,8,1795,2113.1,0.5,13.3,7,12.8,0.072,10,0.6,0.48
,12:42:16,8,1795,2114.1,0.5,13.3,7,12.8,0.073,10,0.6,0.48
,12:42:17,8,1795,2115.1,0.5,13.3,7,12.8,0.075,10,0.6,0.48
,12:42:18,8,1795,2116.1,0.5,13.3,7,12.8,0.075,10,0.6,0.48
,12:42:19,8,1795,2117.1,0.49,13.3,6,12.8,0.077,10,0.6,0.48
,12:42:20,8,1795,2118.1,0.49,13.3,6,12.8,0.077,10,0.6,0.48
,12:42:21,8,1795,2119.1,0.5,13.3,7,12.8,0.075,10,0.6,0.48
,12:42:22,8,1795,2120.1,0.5,13.3,7,12.8,0.072,10,0.6,0.48
,12:42:23,8,1795,2121.1,0.5,13.3,7,12.8,0.073,10,0.6,0.48
,12:42:24,8,1795,2122.1,0.5,13.3,7,12.7,0.073,10,0.6,0.49
,12:42:25,8,1795,2123.1,0.5,13.3,7,12.7,0.07,10,0.6,0.49
,12:42:26,8,1795,2124.1,0.5,13.3,7,12.7,0.07,10,0.6,0.48
,12:42:27,8,1795,2125.1,0.5,13.3,7,12.7,0.07,10,0.6,0.48
