Data file,,DELRINNC010_ISO10_-8C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,31/03/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin NC010 on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:45:01 on 31/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:01:01,4,3600,4559.5,1.01,13.3,7,-6.3,0.152,10,0.5,0.95
,16:01:02,4,3600,4560.5,1.01,13.3,7,-6.3,0.152,10,0.6,0.95
,16:01:03,4,3600,4561.5,1.02,13.3,7,-6.3,0.147,10,0.5,0.96
,16:01:04,4,3600,4562.5,1.02,13.3,7,-6.3,0.147,10,0.6,0.96
,16:01:05,4,3600,4563.5,1.02,13.3,7,-6.3,0.142,10,0.5,0.95
,16:01:06,4,3600,4564.5,1.01,13.3,7,-6.3,0.141,10,0.6,0.95
,16:01:07,4,3600,4565.5,1.01,13.3,7,-6.3,0.146,10,0.6,0.95
,16:01:08,4,3600,4566.5,1.01,13.3,7,-6.3,0.152,10,0.5,0.95
,16:01:09,4,3600,4567.5,1.01,13.3,7,-6.3,0.152,10,0.6,0.95
,16:01:10,4,3600,4568.5,1.01,13.3,7,-6.3,0.151,10,0.6,0.94
,16:01:11,4,3600,4569.5,1.01,13.3,7,-6.3,0.145,10,0.5,0.94
,16:01:12,4,3600,4570.5,1.01,13.3,7,-6.3,0.146,10,0.6,0.94
,16:01:13,4,3600,4571.5,1.01,13.3,7,-6.3,0.146,10,0.5,0.94
,16:01:14,4,3600,4572.5,1.01,13.3,7,-6.3,0.146,10,0.5,0.95
,16:01:15,4,3600,4573.5,1.01,13.3,7,-6.3,0.146,10,0.5,0.95
,16:01:16,4,3600,4574.5,1.01,13.3,7,-6.3,0.14,10,0.5,0.94
,16:01:17,4,3600,4575.5,1.01,13.3,7,-6.3,0.14,10,0.6,0.94
,16:01:18,4,3600,4576.5,1.01,13.3,7,-6.3,0.14,10,0.5,0.94
,16:01:19,4,3600,4577.5,1.01,13.3,7,-6.3,0.146,10,0.5,0.95
,16:01:20,4,3600,4578.5,1.01,13.3,7,-6.3,0.152,10,0.6,0.95
,16:01:21,4,3600,4579.5,1.01,13.3,7,-6.3,0.151,10,0.6,0.94
,16:01:22,4,3600,4580.5,1,13.3,7,-6.3,0.15,10,0.5,0.94
,16:01:23,4,3600,4581.5,1,13.3,7,-6.3,0.15,10,0.5,0.94
,16:01:24,4,3600,4582.5,1.01,13.3,7,-6.3,0.151,10,0.6,0.94
,16:01:25,4,3600,4583.5,1.01,13.3,7,-6.3,0.151,10,0.5,0.94
,16:01:26,4,3600,4584.5,1.01,13.3,7,-6.2,0.145,10,0.6,0.94
,16:01:27,4,3600,4585.5,1.01,13.3,7,-6.2,0.145,10,0.5,0.94
,16:01:28,4,3600,4586.5,1.01,13.3,7,-6.2,0.14,10,0.5,0.94
,16:01:29,4,3600,4587.5,1.01,13.3,7,-6.2,0.146,10,0.5,0.94
,16:01:30,4,3600,4588.5,1.01,13.3,6,-6.2,0.157,10,0.6,0.94
,16:01:31,4,3600,4589.5,1.01,13.3,6,-6.2,0.158,10,0.5,0.95
,16:01:32,4,3600,4590.5,1.02,13.3,7,-6.2,0.152,10,0.5,0.95
,16:01:33,4,3600,4591.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.96
,16:01:34,4,3600,4592.5,1.02,13.3,7,-6.2,0.148,10,0.6,0.96
,16:01:35,4,3600,4593.5,1.02,13.3,7,-6.2,0.153,10,0.6,0.95
,16:01:36,4,3600,4594.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.95
,16:01:37,4,3600,4595.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.96
,16:01:38,4,3600,4596.5,1.02,13.3,7,-6.2,0.142,10,0.5,0.96
,16:01:39,4,3600,4597.5,1.01,13.3,7,-6.2,0.146,10,0.6,0.95
,16:01:40,4,3600,4598.5,1.01,13.3,7,-6.2,0.151,10,0.5,0.94
,16:01:41,4,3600,4599.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:01:42,4,3600,4600.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:01:43,4,3600,4601.5,1.02,13.3,7,-6.2,0.152,10,0.5,0.95
,16:01:44,4,3600,4602.5,1.02,13.3,7,-6.2,0.153,10,0.6,0.95
,16:01:45,4,3600,4603.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.96
,16:01:46,4,3600,4604.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.96
,16:01:47,4,3600,4605.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.95
,16:01:48,4,3600,4606.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.95
,16:01:49,4,3600,4607.5,1.01,13.3,7,-6.2,0.146,10,0.5,0.95
,16:01:50,4,3600,4608.5,1.01,13.3,7,-6.2,0.146,10,0.6,0.95
,16:01:51,4,3600,4609.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:01:52,4,3600,4610.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:01:53,4,3600,4611.5,1.01,13.3,7,-6.2,0.146,10,0.5,0.95
,16:01:54,4,3600,4612.5,1.02,13.3,7,-6.1,0.147,10,0.6,0.95
,16:01:55,4,3600,4613.5,1.02,13.3,7,-6.1,0.147,10,0.6,0.95
,16:01:56,4,3600,4614.5,1.02,13.3,7,-6.1,0.152,10,0.5,0.95
,16:01:57,4,3600,4615.5,1.01,13.3,7,-6.1,0.146,10,0.5,0.95
,16:01:58,4,3600,4616.5,1.02,13.3,7,-6.1,0.147,10,0.5,0.95
,16:01:59,4,3600,4617.5,1.01,13.3,7,-6.1,0.141,10,0.5,0.95
,16:02:00,4,3600,4618.5,1.01,13.3,7,-6.1,0.146,10,0.6,0.95
,16:02:01,4,3600,4619.5,1.01,13.3,7,-6.1,0.145,10,0.5,0.94
,16:02:02,4,3600,4620.5,1.01,13.3,7,-6.1,0.151,10,0.5,0.94
,16:02:03,4,3600,4621.5,1.01,13.3,7,-6.1,0.151,10,0.5,0.94
,16:02:04,4,3600,4622.5,1.01,13.3,6,-6.1,0.157,10,0.5,0.94
,16:02:05,4,3600,4623.5,1.01,13.3,6,-6.1,0.157,10,0.5,0.94
,16:02:06,4,3600,4624.5,1.01,13.3,7,-6.1,0.151,10,0.5,0.94
,16:02:07,4,3600,4625.5,1.01,13.3,7,-6.1,0.146,10,0.5,0.95
,16:02:08,4,3600,4626.5,1.02,13.3,7,-6.1,0.147,10,0.5,0.95
,16:02:09,4,3600,4627.5,1.02,13.3,7,-6.1,0.142,10,0.5,0.95
,16:02:10,4,3600,4628.5,1.01,13.3,7,-6.1,0.146,10,0.5,0.95
,16:02:11,4,3600,4629.5,1.01,13.3,7,-6.1,0.152,10,0.6,0.95
,16:02:12,4,3600,4630.5,1.02,13.3,7,-6.1,0.152,10,0.6,0.95
,16:02:13,4,3600,4631.5,1.02,13.3,7,-6.1,0.142,10,0.6,0.95
,16:02:14,4,3600,4632.5,1.02,13.3,7,-6.1,0.142,10,0.5,0.96
,16:02:15,4,3600,4633.5,1.02,13.3,7,-6.1,0.147,10,0.5,0.95
,16:02:16,4,3600,4634.5,1.01,13.3,7,-6.1,0.152,10,0.5,0.95
,16:02:17,4,3600,4635.5,1.02,13.3,7,-6.1,0.152,10,0.5,0.95
,16:02:18,4,3600,4636.5,1.02,13.3,7,-6.1,0.153,10,0.5,0.96
,16:02:19,4,3600,4637.5,1.03,13.3,7,-6.1,0.148,10,0.5,0.96
,16:02:20,4,3600,4638.5,1.03,13.3,7,-6.1,0.148,10,0.5,0.96
,16:02:21,4,3600,4639.5,1.02,13.3,7,-6.1,0.148,10,0.6,0.96
,16:02:22,4,3600,4640.5,1.02,13.3,7,-6.1,0.142,10,0.6,0.96
,16:02:23,4,3600,4641.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.95
,16:02:24,4,3600,4642.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.95
,16:02:25,4,3600,4643.5,1.02,13.3,7,-6.2,0.152,10,0.5,0.95
,16:02:26,4,3600,4644.5,1.02,13.3,7,-6.2,0.152,10,0.5,0.95
,16:02:27,4,3600,4645.5,1.02,13.3,7,-6.2,0.153,10,0.5,0.95
,16:02:28,4,3600,4646.5,1.02,13.3,7,-6.2,0.153,10,0.6,0.96
,16:02:29,4,3600,4647.5,1.02,13.3,7,-6.2,0.154,10,0.6,0.96
,16:02:30,4,3600,4648.5,1.02,13.3,7,-6.2,0.148,10,0.6,0.96
,16:02:31,4,3600,4649.5,1.02,13.3,7,-6.2,0.148,10,0.5,0.96
,16:02:32,4,3600,4650.5,1.02,13.3,7,-6.2,0.153,10,0.5,0.96
,16:02:33,4,3600,4651.5,1.02,13.3,6,-6.2,0.158,10,0.5,0.95
,16:02:34,4,3600,4652.5,1.02,13.3,7,-6.2,0.153,10,0.5,0.95
,16:02:35,4,3600,4653.5,1.02,13.3,7,-6.2,0.153,10,0.6,0.96
,16:02:36,4,3600,4654.5,1.02,13.3,7,-6.2,0.148,10,0.6,0.96
,16:02:37,4,3600,4655.5,1.02,13.3,7,-6.2,0.143,10,0.5,0.96
,16:02:38,4,3600,4656.5,1.02,13.3,7,-6.2,0.143,10,0.6,0.96
,16:02:39,4,3600,4657.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.96
,16:02:40,4,3600,4658.5,1.02,13.3,7,-6.2,0.152,10,0.5,0.95
,16:02:41,4,3600,4659.5,1.02,13.3,7,-6.2,0.152,10,0.5,0.95
,16:02:42,4,3600,4660.5,1.02,13.3,7,-6.2,0.153,10,0.5,0.95
,16:02:43,4,3600,4661.5,1.02,13.3,7,-6.2,0.148,10,0.5,0.96
,16:02:44,4,3600,4662.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.95
,16:02:45,4,3600,4663.5,1.01,13.3,7,-6.2,0.146,10,0.5,0.95
,16:02:46,4,3600,4664.5,1.01,13.3,7,-6.2,0.146,10,0.5,0.94
,16:02:47,4,3600,4665.5,1.01,13.3,7,-6.2,0.14,10,0.5,0.94
,16:02:48,4,3600,4666.5,1.01,13.3,7,-6.2,0.146,10,0.5,0.95
,16:02:49,4,3600,4667.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:02:50,4,3600,4668.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:02:51,4,3600,4669.5,1.01,13.3,7,-6.2,0.151,10,0.5,0.94
,16:02:52,4,3600,4670.5,1.01,13.3,7,-6.2,0.151,10,0.5,0.94
,16:02:53,4,3600,4671.5,1.01,13.3,7,-6.2,0.146,10,0.5,0.95
,16:02:54,4,3600,4672.5,1.02,13.3,7,-6.2,0.152,10,0.5,0.95
,16:02:55,4,3600,4673.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.95
,16:02:56,4,3600,4674.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.95
,16:02:57,4,3600,4675.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.95
,16:02:58,4,3600,4676.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.95
,16:02:59,4,3600,4677.5,1.01,13.3,7,-6.2,0.141,10,0.5,0.95
,16:03:00,4,3600,4678.5,1.01,13.3,7,-6.2,0.141,10,0.5,0.95
,16:03:01,4,3600,4679.5,1.01,13.3,7,-6.2,0.141,10,0.6,0.95
,16:03:02,4,3600,4680.5,1.01,13.3,7,-6.2,0.141,10,0.5,0.95
,16:03:03,4,3600,4681.5,1.01,13.3,7,-6.2,0.146,10,0.6,0.95
,16:03:04,4,3600,4682.5,1.01,13.3,7,-6.2,0.152,10,0.6,0.95
,16:03:05,4,3600,4683.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:03:06,4,3600,4684.5,1.01,13.3,7,-6.2,0.151,10,0.5,0.94
,16:03:07,4,3600,4685.5,1.01,13.3,7,-6.2,0.151,10,0.6,0.94
,16:03:08,4,3600,4686.5,1.01,13.3,7,-6.2,0.151,10,0.5,0.94
,16:03:09,4,3600,4687.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:03:10,4,3600,4688.5,1.02,13.3,7,-6.2,0.153,10,0.5,0.95
,16:03:11,4,3600,4689.5,1.02,13.3,7,-6.2,0.153,10,0.5,0.95
,16:03:12,4,3600,4690.5,1.02,13.3,7,-6.2,0.153,10,0.5,0.95
,16:03:13,4,3600,4691.5,1.02,13.3,7,-6.2,0.152,10,0.6,0.95
,16:03:14,4,3600,4692.5,1.02,13.3,7,-6.2,0.153,10,0.5,0.95
,16:03:15,4,3600,4693.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.96
,16:03:16,4,3600,4694.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.95
,16:03:17,4,3600,4695.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.95
,16:03:18,4,3600,4696.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:03:19,4,3600,4697.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:03:20,4,3600,4698.5,1.01,13.3,7,-6.2,0.146,10,0.6,0.95
,16:03:21,4,3600,4699.5,1.02,13.3,7,-6.2,0.142,10,0.5,0.95
,16:03:22,4,3600,4700.5,1.01,13.3,7,-6.2,0.141,10,0.5,0.95
,16:03:23,4,3600,4701.5,1.01,13.3,7,-6.2,0.141,10,0.5,0.95
,16:03:24,4,3600,4702.5,1.01,13.3,7,-6.2,0.141,10,0.6,0.95
,16:03:25,4,3600,4703.5,1.01,13.3,7,-6.2,0.141,10,0.5,0.95
,16:03:26,4,3600,4704.5,1.01,13.3,7,-6.2,0.141,10,0.6,0.95
,16:03:27,4,3600,4705.5,1.01,13.3,7,-6.2,0.14,10,0.6,0.94
,16:03:28,4,3600,4706.5,1.01,13.3,7,-6.2,0.146,10,0.6,0.94
,16:03:29,4,3600,4707.5,1,13.3,7,-6.2,0.145,10,0.6,0.94
,16:03:30,4,3600,4708.5,1,13.3,7,-6.2,0.144,10,0.5,0.93
,16:03:31,4,3600,4709.5,1,13.3,7,-6.2,0.149,10,0.6,0.93
,16:03:32,4,3600,4710.5,1,13.3,7,-6.2,0.15,10,0.6,0.94
,16:03:33,4,3600,4711.5,1.01,13.3,7,-6.2,0.151,10,0.6,0.94
,16:03:34,4,3600,4712.5,1.01,13.3,7,-6.2,0.152,10,0.6,0.95
,16:03:35,4,3600,4713.5,1.01,13.3,6,-6.2,0.158,10,0.5,0.95
,16:03:36,4,3600,4714.5,1.01,13.3,6,-6.2,0.158,10,0.5,0.95
,16:03:37,4,3600,4715.5,1.02,13.3,7,-6.2,0.152,10,0.6,0.95
,16:03:38,4,3600,4716.5,1.02,13.3,7,-6.2,0.153,10,0.5,0.95
,16:03:39,4,3600,4717.5,1.02,13.3,7,-6.2,0.153,10,0.5,0.95
,16:03:40,4,3600,4718.5,1.02,13.3,7,-6.2,0.152,10,0.5,0.95
,16:03:41,4,3600,4719.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.95
,16:03:42,4,3600,4720.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.96
,16:03:43,4,3600,4721.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.95
,16:03:44,4,3600,4722.5,1.01,13.3,7,-6.2,0.146,10,0.6,0.95
,16:03:45,4,3600,4723.5,1.01,13.3,7,-6.2,0.151,10,0.5,0.94
,16:03:46,4,3600,4724.5,1.01,13.3,7,-6.2,0.152,10,0.6,0.95
,16:03:47,4,3600,4725.5,1.01,13.3,7,-6.2,0.146,10,0.6,0.95
,16:03:48,4,3600,4726.5,1.02,13.3,7,-6.2,0.153,10,0.6,0.95
,16:03:49,4,3600,4727.5,1.02,13.3,7,-6.2,0.153,10,0.6,0.95
,16:03:50,4,3600,4728.5,1.02,13.3,7,-6.2,0.153,10,0.6,0.95
,16:03:51,4,3600,4729.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.95
,16:03:52,4,3600,4730.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.96
,16:03:53,4,3600,4731.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.96
,16:03:54,4,3600,4732.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.96
,16:03:55,4,3600,4733.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.96
,16:03:56,4,3600,4734.5,1.02,13.3,7,-6.2,0.142,10,0.6,0.95
,16:03:57,4,3600,4735.5,1.02,13.3,7,-6.2,0.142,10,0.5,0.95
,16:03:58,4,3600,4736.5,1.01,13.3,7,-6.2,0.141,10,0.5,0.95
,16:03:59,4,3600,4737.5,1.01,13.3,7,-6.2,0.146,10,0.6,0.95
,16:04:00,4,3600,4738.5,1.01,13.3,7,-6.2,0.152,10,0.6,0.95
,16:04:01,4,3600,4739.5,1.01,13.3,7,-6.2,0.152,10,0.6,0.95
,16:04:02,4,3600,4740.5,1.01,13.3,7,-6.2,0.151,10,0.5,0.95
,16:04:03,4,3600,4741.5,1.01,13.3,7,-6.2,0.152,10,0.5,0.95
,16:04:04,4,3600,4742.5,1.02,13.3,7,-6.2,0.152,10,0.5,0.95
,16:04:05,4,3600,4743.5,1.02,13.3,7,-6.2,0.153,10,0.6,0.96
,16:04:06,4,3600,4744.5,1.03,13.3,7,-6.2,0.148,10,0.5,0.96
,16:04:07,4,3600,4745.5,1.02,13.3,7,-6.2,0.148,10,0.5,0.96
,16:04:08,4,3600,4746.5,1.02,13.3,7,-6.2,0.148,10,0.6,0.96
,16:04:09,4,3600,4747.5,1.02,13.3,7,-6.2,0.147,10,0.5,0.95
,16:04:10,4,3600,4748.5,1.02,13.3,7,-6.2,0.152,10,0.5,0.95
,16:04:11,4,3600,4749.5,1.01,13.3,7,-6.2,0.146,10,0.5,0.95
,16:04:12,4,3600,4750.5,1.01,13.3,7,-6.2,0.146,10,0.6,0.95
,16:04:13,4,3600,4751.5,1.01,13.3,7,-6.2,0.146,10,0.5,0.95
,16:04:14,4,3600,4752.5,1.01,13.3,7,-6.2,0.141,10,0.5,0.95
,16:04:15,4,3600,4753.5,1.01,13.3,7,-6.2,0.141,10,0.6,0.95
,16:04:16,4,3600,4754.5,1.01,13.3,7,-6.2,0.141,10,0.6,0.95
,16:04:17,4,3600,4755.5,1.01,13.3,7,-6.2,0.141,10,0.6,0.95
,16:04:18,4,3600,4756.5,1.02,13.3,7,-6.2,0.147,10,0.6,0.95
,16:04:19,4,3600,4757.5,1.01,13.3,7,-6.2,0.152,10,0.6,0.95
,16:04:20,4,3600,4758.5,1.01,13.3,7,-6.3,0.152,10,0.6,0.95
,16:04:21,4,3600,4759.5,1.01,13.3,7,-6.3,0.152,10,0.6,0.95
,16:04:22,4,3600,4760.5,1.01,13.3,7,-6.3,0.152,10,0.5,0.95
,16:04:23,4,3600,4761.5,1.02,13.3,7,-6.3,0.152,10,0.5,0.95
,16:04:24,4,3600,4762.5,1.02,13.3,7,-6.3,0.152,10,0.5,0.95
,16:04:25,4,3600,4763.5,1.02,13.3,7,-6.3,0.152,10,0.5,0.95
,16:04:26,4,3600,4764.5,1.01,13.3,7,-6.3,0.152,10,0.5,0.95
,16:04:27,4,3600,4765.5,1.01,13.3,7,-6.3,0.152,10,0.6,0.95
,16:04:28,4,3600,4766.5,1.01,13.3,7,-6.3,0.146,10,0.6,0.95
,16:04:29,4,3600,4767.5,1.02,13.3,7,-6.3,0.147,10,0.6,0.95
,16:04:30,4,3600,4768.5,1.02,13.3,7,-6.3,0.147,10,0.5,0.95
,16:04:31,4,3600,4769.5,1.01,13.3,7,-6.3,0.146,10,0.5,0.95
,16:04:32,4,3600,4770.5,1.02,13.3,7,-6.3,0.147,10,0.5,0.95
,16:04:33,4,3600,4771.5,1.02,13.3,7,-6.3,0.142,10,0.6,0.95
,16:04:34,4,3600,4772.5,1.02,13.3,7,-6.3,0.142,10,0.6,0.95
,16:04:35,4,3600,4773.5,1.01,13.3,7,-6.3,0.141,10,0.5,0.95
,16:04:36,4,3600,4774.5,1.01,13.3,7,-6.3,0.146,10,0.5,0.95
,16:04:37,4,3600,4775.5,1.01,13.3,7,-6.3,0.146,10,0.6,0.95
,16:04:38,4,3600,4776.5,1.01,13.3,7,-6.3,0.146,10,0.6,0.94
,16:04:39,4,3600,4777.5,1.01,13.3,7,-6.3,0.145,10,0.6,0.94
,16:04:40,4,3600,4778.5,1,13.3,7,-6.3,0.15,10,0.5,0.94
,16:04:41,4,3600,4779.5,1.01,13.3,7,-6.3,0.151,10,0.6,0.94
,16:04:42,4,3600,4780.5,1.01,13.3,7,-6.3,0.151,10,0.6,0.94
,16:04:43,4,3600,4781.5,1.01,13.3,7,-6.3,0.151,10,0.5,0.94
,16:04:44,4,3600,4782.5,1.01,13.3,7,-6.3,0.151,10,0.6,0.94
,16:04:45,4,3600,4783.5,1.01,13.3,7,-6.3,0.151,10,0.6,0.94
,16:04:46,4,3600,4784.5,1.01,13.3,7,-6.3,0.151,10,0.5,0.94
,16:04:47,4,3600,4785.5,1.01,13.3,7,-6.3,0.152,10,0.5,0.95
,16:04:48,4,3600,4786.5,1.02,13.3,7,-6.3,0.147,10,0.6,0.95
,16:04:49,4,3600,4787.5,1.02,13.3,7,-6.3,0.147,10,0.5,0.96
,16:04:50,4,3600,4788.5,1.02,13.3,7,-6.3,0.143,10,0.5,0.96
,16:04:51,4,3600,4789.5,1.02,13.3,7,-6.3,0.142,10,0.5,0.96
,16:04:52,4,3600,4790.5,1.02,13.3,7,-6.3,0.142,10,0.6,0.95
,16:04:53,4,3600,4791.5,1.01,13.3,7,-6.3,0.14,10,0.6,0.94
,16:04:54,4,3600,4792.5,1,13.3,7,-6.3,0.145,10,0.6,0.94
,16:04:55,4,3600,4793.5,1,13.3,7,-6.3,0.15,10,0.6,0.94
,16:04:56,4,3600,4794.5,1,13.3,7,-6.3,0.15,10,0.5,0.94
,16:04:57,4,3600,4795.5,1.01,13.3,7,-6.3,0.151,10,0.6,0.94
,16:04:58,4,3600,4796.5,1.01,13.3,7,-6.3,0.152,10,0.6,0.95
,16:04:59,4,3600,4797.5,1.01,13.3,7,-6.3,0.152,10,0.6,0.95
,16:05:00,4,3600,4798.5,1.02,13.3,7,-6.3,0.152,10,0.6,0.95
,16:05:01,4,3600,4799.5,1.02,13.3,7,-6.3,0.153,10,0.6,0.95
,16:05:02,4,3600,4800.5,1.02,13.3,7,-6.3,0.152,10,0.6,0.95
,16:05:03,4,3600,4801.5,1.02,13.3,7,-6.3,0.152,10,0.5,0.95
,16:05:04,4,3600,4802.5,1.02,13.3,7,-6.3,0.147,10,0.5,0.95
,16:05:05,4,3600,4803.5,1.02,13.3,7,-6.3,0.142,10,0.5,0.95
,16:05:06,4,3600,4804.5,1.02,13.3,7,-6.3,0.143,10,0.5,0.96
,16:05:07,4,3600,4805.5,1.02,13.3,7,-6.3,0.148,10,0.5,0.96
,16:05:08,4,3600,4806.5,1.02,13.3,7,-6.3,0.147,10,0.6,0.96
,16:05:09,4,3600,4807.5,1.02,13.3,7,-6.3,0.147,10,0.6,0.95
,16:05:10,4,3600,4808.5,1.01,13.3,7,-6.3,0.152,10,0.5,0.95
,16:05:11,4,3600,4809.5,1.01,13.3,7,-6.3,0.152,10,0.6,0.95
,16:05:12,4,3600,4810.5,1.01,13.3,7,-6.3,0.152,10,0.5,0.95
,16:05:13,4,3600,4811.5,1.01,13.3,6,-6.3,0.158,10,0.5,0.95
,16:05:14,4,3600,4812.5,1.02,13.3,6,-6.3,0.158,10,0.5,0.95
,16:05:15,4,3600,4813.5,1.02,13.3,7,-6.4,0.152,10,0.5,0.95
,16:05:16,4,3600,4814.5,1.02,13.3,7,-6.4,0.147,10,0.5,0.96
,16:05:17,4,3600,4815.5,1.02,13.3,7,-6.4,0.154,10,0.5,0.96
,16:05:18,4,3600,4816.5,1.02,13.3,7,-6.4,0.148,10,0.6,0.96
,16:05:19,4,3600,4817.5,1.02,13.3,7,-6.4,0.142,10,0.6,0.96
,16:05:20,4,3600,4818.5,1.02,13.3,7,-6.4,0.142,10,0.5,0.95
,16:05:21,4,3600,4819.5,1.01,13.3,7,-6.4,0.146,10,0.6,0.95
,16:05:22,4,3600,4820.5,1.01,13.3,7,-6.4,0.152,10,0.6,0.95
,16:05:23,4,3600,4821.5,1.01,13.3,7,-6.4,0.151,10,0.6,0.94
,16:05:24,4,3600,4822.5,1.01,13.3,6,-6.4,0.158,10,0.5,0.95
,16:05:25,4,3600,4823.5,1.02,13.3,7,-6.4,0.152,10,0.5,0.95
,16:05:26,4,3600,4824.5,1.02,13.3,7,-6.4,0.154,10,0.6,0.96
,16:05:27,4,3600,4825.5,1.02,13.3,7,-6.4,0.148,10,0.5,0.96
,16:05:28,4,3600,4826.5,1.02,13.3,6,-6.4,0.159,10,0.5,0.96
,16:05:29,4,3600,4827.5,1.02,13.3,7,-6.4,0.153,10,0.6,0.96
,16:05:30,4,3600,4828.5,1.03,13.3,7,-6.4,0.148,10,0.5,0.96
,16:05:31,4,3600,4829.5,1.03,13.3,7,-6.4,0.143,10,0.6,0.96
,16:05:32,4,3600,4830.5,1.02,13.3,7,-6.4,0.142,10,0.6,0.96
,16:05:33,4,3600,4831.5,1.02,13.3,7,-6.4,0.147,10,0.6,0.95
,16:05:34,4,3600,4832.5,1.01,13.3,7,-6.4,0.152,10,0.5,0.95
,16:05:35,4,3600,4833.5,1.01,13.3,7,-6.4,0.152,10,0.5,0.95
,16:05:36,4,3600,4834.5,1.02,13.3,7,-6.4,0.153,10,0.6,0.95
,16:05:37,4,3600,4835.5,1.02,13.3,7,-6.4,0.153,10,0.5,0.96
,16:05:38,4,3600,4836.5,1.03,13.3,7,-6.4,0.148,10,0.6,0.96
,16:05:39,4,3600,4837.5,1.03,13.3,7,-6.4,0.149,10,0.6,0.96
,16:05:40,4,3600,4838.5,1.03,13.3,7,-6.4,0.143,10,0.6,0.96
,16:05:41,4,3600,4839.5,1.02,13.3,7,-6.4,0.143,10,0.6,0.96
,16:05:42,4,3600,4840.5,1.02,13.3,7,-6.4,0.147,10,0.6,0.95
,16:05:43,4,3600,4841.5,1.02,13.3,7,-6.4,0.152,10,0.6,0.95
,16:05:44,4,3600,4842.5,1.02,13.3,7,-6.4,0.147,10,0.6,0.95
,16:05:45,4,3600,4843.5,1.01,13.3,7,-6.4,0.146,10,0.6,0.95
,16:05:46,4,3600,4844.5,1.01,13.3,7,-6.4,0.152,10,0.5,0.95
,16:05:47,4,3600,4845.5,1.01,13.3,7,-6.4,0.152,10,0.5,0.95
,16:05:48,4,3600,4846.5,1.01,13.3,7,-6.4,0.152,10,0.5,0.95
,16:05:49,4,3600,4847.5,1.02,13.3,7,-6.4,0.152,10,0.5,0.95
,16:05:50,4,3600,4848.5,1.02,13.3,7,-6.4,0.147,10,0.6,0.95
,16:05:51,4,3600,4849.5,1.02,13.3,7,-6.4,0.147,10,0.6,0.96
,16:05:52,4,3600,4850.5,1.02,13.3,7,-6.4,0.147,10,0.5,0.95
,16:05:53,4,3600,4851.5,1.01,13.3,7,-6.4,0.146,10,0.6,0.95
,16:05:54,4,3600,4852.5,1.01,13.3,7,-6.4,0.151,10,0.5,0.94
