Data file,,PEEK_ISO10_-8C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,16/03/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PEEK on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 15:41:15 on 16/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:10:21,4,3600,1745.2,1.1,13.3,7,-5.5,0.165,10,0.3,0.99
,16:10:22,4,3600,1746.2,1.1,13.3,7,-5.5,0.159,10,0.3,0.99
,16:10:23,4,3600,1747.2,1.11,13.3,7,-5.5,0.16,10,0.3,1
,16:10:24,4,3600,1748.2,1.11,13.3,7,-5.5,0.16,10,0.3,1
,16:10:25,4,3600,1749.2,1.11,13.3,7,-5.5,0.16,10,0.3,1
,16:10:26,4,3600,1750.2,1.11,13.3,7,-5.5,0.161,10,0.3,1.01
,16:10:27,4,3600,1751.2,1.11,13.3,7,-5.5,0.16,10,0.3,1
,16:10:28,4,3600,1752.2,1.11,13.3,7,-5.5,0.166,10,0.3,0.99
,16:10:29,4,3600,1753.2,1.1,13.3,7,-5.5,0.165,10,0.3,0.99
,16:10:30,4,3600,1754.2,1.11,13.3,7,-5.5,0.16,10,0.3,1
,16:10:31,4,3600,1755.2,1.11,13.3,7,-5.5,0.16,10,0.3,1
,16:10:32,4,3600,1756.2,1.11,13.3,7,-5.5,0.166,10,0.3,1
,16:10:33,4,3600,1757.2,1.11,13.3,7,-5.5,0.16,10,0.3,1
,16:10:34,4,3600,1758.2,1.11,13.3,7,-5.5,0.154,10,0.3,1
,16:10:35,4,3600,1759.2,1.11,13.3,7,-5.5,0.16,10,0.3,1
,16:10:36,4,3600,1760.2,1.1,13.3,7,-5.5,0.159,10,0.3,0.99
,16:10:37,4,3600,1761.2,1.1,13.3,7,-5.5,0.165,10,0.3,0.99
,16:10:38,4,3600,1762.2,1.09,13.3,7,-5.5,0.164,10,0.3,0.99
,16:10:39,4,3600,1763.2,1.1,13.3,7,-5.5,0.164,10,0.3,0.99
,16:10:40,4,3600,1764.2,1.1,13.3,7,-5.5,0.159,10,0.3,0.99
,16:10:41,4,3600,1765.2,1.11,13.3,7,-5.5,0.16,10,0.3,1
,16:10:42,4,3600,1766.2,1.11,13.3,7,-5.5,0.16,10,0.3,1
,16:10:43,4,3600,1767.2,1.11,13.3,7,-5.5,0.166,10,0.3,1
,16:10:44,4,3600,1768.2,1.11,13.3,7,-5.6,0.16,10,0.3,1
,16:10:45,4,3600,1769.2,1.11,13.3,7,-5.6,0.155,10,0.3,1
,16:10:46,4,3600,1770.2,1.11,13.3,7,-5.6,0.16,10,0.3,1
,16:10:47,4,3600,1771.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:10:48,4,3600,1772.2,1.09,13.3,7,-5.6,0.158,10,0.3,0.98
,16:10:49,4,3600,1773.2,1.09,13.3,7,-5.6,0.163,10,0.3,0.98
,16:10:50,4,3600,1774.2,1.09,13.3,7,-5.6,0.163,10,0.3,0.98
,16:10:51,4,3600,1775.2,1.09,13.3,7,-5.6,0.158,10,0.3,0.99
,16:10:52,4,3600,1776.2,1.1,13.3,7,-5.6,0.165,10,0.3,0.99
,16:10:53,4,3600,1777.2,1.1,13.3,7,-5.6,0.165,10,0.3,0.99
,16:10:54,4,3600,1778.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:10:55,4,3600,1779.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:10:56,4,3600,1780.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:10:57,4,3600,1781.2,1.1,13.3,7,-5.6,0.158,10,0.3,0.99
,16:10:58,4,3600,1782.2,1.09,13.3,7,-5.6,0.157,10,0.3,0.98
,16:10:59,4,3600,1783.2,1.07,13.3,7,-5.6,0.161,10,0.3,0.97
,16:11:00,4,3600,1784.2,1.07,13.3,7,-5.6,0.161,10,0.3,0.97
,16:11:01,4,3600,1785.2,1.08,13.3,7,-5.6,0.161,10,0.3,0.97
,16:11:02,4,3600,1786.2,1.09,13.3,7,-5.6,0.157,10,0.3,0.98
,16:11:03,4,3600,1787.2,1.1,13.3,7,-5.6,0.158,10,0.3,0.99
,16:11:04,4,3600,1788.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:11:05,4,3600,1789.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:11:06,4,3600,1790.2,1.1,13.3,7,-5.6,0.164,10,0.3,0.99
,16:11:07,4,3600,1791.2,1.09,13.3,7,-5.6,0.164,10,0.3,0.99
,16:11:08,4,3600,1792.2,1.09,13.3,7,-5.6,0.164,10,0.3,0.99
,16:11:09,4,3600,1793.2,1.1,13.3,7,-5.6,0.164,10,0.3,0.99
,16:11:10,4,3600,1794.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:11:11,4,3600,1795.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:11:12,4,3600,1796.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:11:13,4,3600,1797.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:11:14,4,3600,1798.2,1.1,13.3,7,-5.6,0.159,10,0.3,0.99
,16:11:15,4,3600,1799.2,1.1,13.3,7,-5.7,0.159,10,0.3,0.99
,16:11:16,4,3600,1800.2,1.1,13.3,7,-5.7,0.165,10,0.3,0.99
,16:11:17,4,3600,1801.2,1.1,13.3,7,-5.7,0.159,10,0.3,0.99
,16:11:18,4,3600,1802.2,1.1,13.3,7,-5.7,0.159,10,0.3,0.99
,16:11:19,4,3600,1803.2,1.1,13.3,7,-5.7,0.165,10,0.3,0.99
,16:11:20,4,3600,1804.2,1.1,13.3,7,-5.7,0.159,10,0.3,0.99
,16:11:21,4,3600,1805.2,1.1,13.3,7,-5.7,0.153,10,0.3,0.99
,16:11:22,4,3600,1806.2,1.1,13.3,7,-5.7,0.164,10,0.3,0.99
,16:11:23,4,3600,1807.2,1.09,13.3,7,-5.7,0.157,10,0.3,0.98
,16:11:24,4,3600,1808.2,1.08,13.3,7,-5.7,0.163,10,0.3,0.98
,16:11:25,4,3600,1809.2,1.09,13.3,7,-5.7,0.163,10,0.3,0.99
,16:11:26,4,3600,1810.2,1.1,13.3,7,-5.7,0.158,10,0.3,0.99
,16:11:27,4,3600,1811.2,1.1,13.3,7,-5.7,0.159,10,0.3,0.99
,16:11:28,4,3600,1812.2,1.1,13.3,7,-5.7,0.159,10,0.3,0.99
,16:11:29,4,3600,1813.2,1.1,13.3,7,-5.7,0.159,10,0.3,0.99
,16:11:30,4,3600,1814.2,1.1,13.3,7,-5.7,0.158,10,0.3,0.99
,16:11:31,4,3600,1815.2,1.09,13.3,7,-5.7,0.157,10,0.3,0.98
,16:11:32,4,3600,1816.2,1.08,13.3,7,-5.7,0.163,10,0.3,0.98
,16:11:33,4,3600,1817.2,1.09,13.3,7,-5.7,0.163,10,0.3,0.98
,16:11:34,4,3600,1818.2,1.09,13.3,7,-5.7,0.158,10,0.3,0.99
,16:11:35,4,3600,1819.2,1.1,13.3,7,-5.7,0.159,10,0.3,0.99
,16:11:36,4,3600,1820.2,1.1,13.3,7,-5.7,0.164,10,0.3,0.99
,16:11:37,4,3600,1821.2,1.1,13.3,7,-5.7,0.158,10,0.3,0.99
,16:11:38,4,3600,1822.2,1.1,13.3,7,-5.7,0.164,10,0.3,0.99
,16:11:39,4,3600,1823.2,1.1,13.3,7,-5.7,0.165,10,0.3,0.99
,16:11:40,4,3600,1824.2,1.1,13.3,7,-5.7,0.159,10,0.3,0.99
,16:11:41,4,3600,1825.2,1.11,13.3,7,-5.7,0.154,10,0.3,1
,16:11:42,4,3600,1826.2,1.11,13.3,7,-5.7,0.16,10,0.3,1
,16:11:43,4,3600,1827.2,1.11,13.3,7,-5.7,0.16,10,0.3,1
,16:11:44,4,3600,1828.2,1.1,13.3,7,-5.7,0.159,10,0.3,0.99
,16:11:45,4,3600,1829.2,1.1,13.3,7,-5.8,0.164,10,0.3,0.99
,16:11:46,4,3600,1830.2,1.09,13.3,7,-5.8,0.163,10,0.3,0.98
,16:11:47,4,3600,1831.2,1.09,13.3,7,-5.8,0.163,10,0.3,0.98
,16:11:48,4,3600,1832.2,1.1,13.3,7,-5.8,0.158,10,0.3,0.99
,16:11:49,4,3600,1833.2,1.1,13.3,7,-5.8,0.159,10,0.3,0.99
,16:11:50,4,3600,1834.2,1.1,13.3,7,-5.8,0.159,10,0.3,0.99
,16:11:51,4,3600,1835.2,1.1,13.3,7,-5.8,0.153,10,0.3,0.99
,16:11:52,4,3600,1836.2,1.08,13.3,7,-5.8,0.157,10,0.3,0.98
,16:11:53,4,3600,1837.2,1.07,13.3,7,-5.8,0.161,10,0.3,0.97
,16:11:54,4,3600,1838.2,1.07,13.3,7,-5.8,0.161,10,0.3,0.97
,16:11:55,4,3600,1839.2,1.08,13.3,7,-5.8,0.155,10,0.3,0.97
,16:11:56,4,3600,1840.2,1.08,13.3,7,-5.8,0.162,10,0.3,0.98
,16:11:57,4,3600,1841.2,1.08,13.3,7,-5.8,0.162,10,0.3,0.97
,16:11:58,4,3600,1842.2,1.08,13.3,7,-5.8,0.156,10,0.3,0.98
,16:11:59,4,3600,1843.2,1.09,13.3,7,-5.8,0.157,10,0.3,0.98
,16:12:00,4,3600,1844.2,1.1,13.3,7,-5.8,0.159,10,0.3,0.99
,16:12:01,4,3600,1845.2,1.1,13.3,7,-5.8,0.159,10,0.3,0.99
,16:12:02,4,3600,1846.2,1.1,13.3,7,-5.8,0.159,10,0.3,0.99
,16:12:03,4,3600,1847.2,1.1,13.3,7,-5.8,0.164,10,0.3,0.99
,16:12:04,4,3600,1848.2,1.09,13.3,7,-5.8,0.157,10,0.3,0.98
,16:12:05,4,3600,1849.2,1.08,13.3,7,-5.8,0.155,10,0.3,0.97
,16:12:06,4,3600,1850.2,1.07,13.3,7,-5.8,0.16,10,0.3,0.96
,16:12:07,4,3600,1851.2,1.07,13.3,6,-5.8,0.167,10,0.3,0.96
,16:12:08,4,3600,1852.2,1.08,13.3,7,-5.8,0.162,10,0.3,0.98
,16:12:09,4,3600,1853.2,1.09,13.3,7,-5.8,0.157,10,0.3,0.99
,16:12:10,4,3600,1854.2,1.1,13.3,7,-5.8,0.158,10,0.3,0.99
,16:12:11,4,3600,1855.2,1.1,13.3,7,-5.9,0.153,10,0.3,0.99
,16:12:12,4,3600,1856.2,1.1,13.3,7,-5.9,0.153,10,0.3,0.99
,16:12:13,4,3600,1857.2,1.09,13.3,7,-5.9,0.157,10,0.3,0.98
,16:12:14,4,3600,1858.2,1.08,13.3,7,-5.9,0.162,10,0.3,0.97
,16:12:15,4,3600,1859.2,1.07,13.3,7,-5.9,0.161,10,0.3,0.97
,16:12:16,4,3600,1860.2,1.08,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:17,4,3600,1861.2,1.08,13.3,7,-5.9,0.162,10,0.3,0.97
,16:12:18,4,3600,1862.2,1.08,13.3,7,-5.9,0.156,10,0.3,0.97
,16:12:19,4,3600,1863.2,1.07,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:20,4,3600,1864.2,1.07,13.3,7,-5.9,0.16,10,0.3,0.96
,16:12:21,4,3600,1865.2,1.07,13.3,7,-5.9,0.16,10,0.3,0.96
,16:12:22,4,3600,1866.2,1.07,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:23,4,3600,1867.2,1.08,13.3,7,-5.9,0.156,10,0.3,0.97
,16:12:24,4,3600,1868.2,1.08,13.3,7,-5.9,0.162,10,0.3,0.97
,16:12:25,4,3600,1869.2,1.08,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:26,4,3600,1870.2,1.08,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:27,4,3600,1871.2,1.08,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:28,4,3600,1872.2,1.07,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:29,4,3600,1873.2,1.06,13.3,7,-5.9,0.154,10,0.3,0.96
,16:12:30,4,3600,1874.2,1.05,13.3,7,-5.9,0.158,10,0.3,0.95
,16:12:31,4,3600,1875.2,1.05,13.3,7,-5.9,0.158,10,0.3,0.95
,16:12:32,4,3600,1876.2,1.05,13.3,7,-5.9,0.158,10,0.3,0.95
,16:12:33,4,3600,1877.2,1.07,13.3,7,-5.9,0.154,10,0.3,0.96
,16:12:34,4,3600,1878.2,1.07,13.3,7,-5.9,0.16,10,0.3,0.96
,16:12:35,4,3600,1879.2,1.07,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:36,4,3600,1880.2,1.07,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:37,4,3600,1881.2,1.07,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:38,4,3600,1882.2,1.07,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:39,4,3600,1883.2,1.07,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:40,4,3600,1884.2,1.07,13.3,7,-5.9,0.155,10,0.3,0.97
,16:12:41,4,3600,1885.2,1.07,13.3,7,-5.9,0.16,10,0.3,0.96
,16:12:42,4,3600,1886.2,1.06,13.3,7,-5.9,0.153,10,0.3,0.95
,16:12:43,4,3600,1887.2,1.05,13.3,7,-5.9,0.158,10,0.3,0.95
,16:12:44,4,3600,1888.2,1.05,13.3,7,-6,0.158,10,0.3,0.95
,16:12:45,4,3600,1889.2,1.06,13.3,7,-5.9,0.154,10,0.3,0.96
,16:12:46,4,3600,1890.2,1.07,13.3,7,-6,0.154,10,0.3,0.96
,16:12:47,4,3600,1891.2,1.07,13.3,7,-6,0.155,10,0.3,0.97
,16:12:48,4,3600,1892.2,1.07,13.3,7,-6,0.155,10,0.3,0.97
,16:12:49,4,3600,1893.2,1.06,13.3,7,-6,0.154,10,0.3,0.96
,16:12:50,4,3600,1894.2,1.05,13.3,7,-6,0.158,10,0.3,0.95
,16:12:51,4,3600,1895.2,1.04,13.3,7,-6,0.156,10,0.3,0.94
,16:12:52,4,3600,1896.2,1.05,13.3,7,-6,0.157,10,0.3,0.95
,16:12:53,4,3600,1897.2,1.06,13.3,7,-6,0.153,10,0.3,0.96
,16:12:54,4,3600,1898.2,1.07,13.3,7,-6,0.154,10,0.3,0.97
,16:12:55,4,3600,1899.2,1.07,13.3,7,-6,0.154,10,0.3,0.96
,16:12:56,4,3600,1900.2,1.06,13.3,7,-6,0.154,10,0.3,0.96
,16:12:57,4,3600,1901.2,1.05,13.3,7,-6,0.157,10,0.3,0.95
,16:12:58,4,3600,1902.2,1.04,13.3,7,-6,0.156,10,0.3,0.94
,16:12:59,4,3600,1903.2,1.04,13.3,7,-6,0.157,10,0.3,0.94
,16:13:00,4,3600,1904.2,1.05,13.3,7,-6,0.158,10,0.3,0.95
,16:13:01,4,3600,1905.2,1.06,13.3,7,-6,0.159,10,0.3,0.95
,16:13:02,4,3600,1906.2,1.06,13.3,7,-6,0.159,10,0.3,0.95
,16:13:03,4,3600,1907.2,1.06,13.3,7,-6,0.154,10,0.3,0.96
,16:13:04,4,3600,1908.2,1.06,13.3,7,-6,0.154,10,0.3,0.96
,16:13:05,4,3600,1909.2,1.06,13.3,7,-6,0.154,10,0.3,0.96
,16:13:06,4,3600,1910.2,1.06,13.3,7,-6,0.148,10,0.3,0.96
,16:13:07,4,3600,1911.2,1.06,13.3,7,-6,0.148,10,0.3,0.96
,16:13:08,4,3600,1912.2,1.06,13.3,7,-6,0.153,10,0.3,0.95
,16:13:09,4,3600,1913.2,1.05,13.3,7,-6,0.157,10,0.3,0.94
,16:13:10,4,3600,1914.2,1.04,13.3,7,-6,0.157,10,0.3,0.94
,16:13:11,4,3600,1915.2,1.04,13.3,7,-6,0.151,10,0.3,0.94
,16:13:12,4,3600,1916.2,1.05,13.3,7,-6,0.152,10,0.3,0.95
,16:13:13,4,3600,1917.2,1.06,13.3,7,-6,0.159,10,0.3,0.96
,16:13:14,4,3600,1918.2,1.06,13.3,7,-6,0.159,10,0.3,0.95
,16:13:15,4,3600,1919.2,1.06,13.3,7,-6,0.153,10,0.3,0.96
,16:13:16,4,3600,1920.2,1.06,13.3,7,-6,0.154,10,0.3,0.96
,16:13:17,4,3600,1921.2,1.06,13.3,7,-6,0.154,10,0.3,0.96
,16:13:18,4,3600,1922.2,1.06,13.3,7,-6,0.154,10,0.3,0.96
,16:13:19,4,3600,1923.2,1.06,13.3,7,-6,0.153,10,0.3,0.96
,16:13:20,4,3600,1924.2,1.06,13.3,7,-6,0.153,10,0.3,0.96
,16:13:21,4,3600,1925.2,1.05,13.3,7,-6,0.152,10,0.3,0.95
,16:13:22,4,3600,1926.2,1.05,13.3,7,-6,0.157,10,0.3,0.95
,16:13:23,4,3600,1927.2,1.05,13.3,7,-6,0.157,10,0.3,0.94
,16:13:24,4,3600,1928.2,1.05,13.3,7,-6,0.152,10,0.3,0.95
,16:13:25,4,3600,1929.2,1.06,13.3,7,-6,0.153,10,0.3,0.96
,16:13:26,4,3600,1930.2,1.06,13.3,7,-6,0.153,10,0.3,0.96
,16:13:27,4,3600,1931.2,1.06,13.3,7,-6,0.159,10,0.3,0.96
,16:13:28,4,3600,1932.2,1.06,13.3,7,-6.1,0.153,10,0.3,0.96
,16:13:29,4,3600,1933.2,1.06,13.3,7,-6.1,0.153,10,0.3,0.95
,16:13:30,4,3600,1934.2,1.06,13.3,7,-6.1,0.148,10,0.3,0.96
,16:13:31,4,3600,1935.2,1.06,13.3,7,-6.1,0.153,10,0.3,0.95
,16:13:32,4,3600,1936.2,1.05,13.3,7,-6.1,0.157,10,0.3,0.95
,16:13:33,4,3600,1937.2,1.04,13.3,7,-6.1,0.157,10,0.3,0.94
,16:13:34,4,3600,1938.2,1.04,13.3,7,-6.1,0.15,10,0.3,0.94
,16:13:35,4,3600,1939.2,1.05,13.3,7,-6.1,0.151,10,0.3,0.94
,16:13:36,4,3600,1940.2,1.04,13.3,7,-6.1,0.151,10,0.3,0.94
,16:13:37,4,3600,1941.2,1.04,13.3,7,-6.1,0.155,10,0.3,0.93
,16:13:38,4,3600,1942.2,1.04,13.3,6,-6.1,0.162,10,0.3,0.93
,16:13:39,4,3600,1943.2,1.04,13.3,7,-6.1,0.15,10,0.3,0.94
,16:13:40,4,3600,1944.2,1.05,13.3,7,-6.1,0.147,10,0.3,0.95
,16:13:41,4,3600,1945.2,1.06,13.3,7,-6.1,0.153,10,0.3,0.95
,16:13:42,4,3600,1946.2,1.05,13.3,7,-6.1,0.158,10,0.3,0.95
,16:13:43,4,3600,1947.2,1.05,13.3,7,-6.1,0.157,10,0.3,0.95
,16:13:44,4,3600,1948.2,1.05,13.3,7,-6.1,0.157,10,0.3,0.94
,16:13:45,4,3600,1949.2,1.05,13.3,7,-6.1,0.152,10,0.3,0.95
,16:13:46,4,3600,1950.2,1.06,13.3,7,-6.1,0.153,10,0.3,0.95
,16:13:47,4,3600,1951.2,1.06,13.3,7,-6.1,0.153,10,0.3,0.95
,16:13:48,4,3600,1952.2,1.05,13.3,7,-6.1,0.158,10,0.3,0.95
,16:13:49,4,3600,1953.2,1.05,13.3,7,-6.1,0.158,10,0.3,0.95
,16:13:50,4,3600,1954.2,1.05,13.3,7,-6.1,0.158,10,0.3,0.95
,16:13:51,4,3600,1955.2,1.05,13.3,7,-6.1,0.152,10,0.3,0.95
,16:13:52,4,3600,1956.2,1.06,13.3,7,-6.1,0.147,10,0.3,0.96
,16:13:53,4,3600,1957.2,1.06,13.3,7,-6.1,0.153,10,0.3,0.95
,16:13:54,4,3600,1958.2,1.05,13.3,7,-6.1,0.158,10,0.3,0.95
,16:13:55,4,3600,1959.2,1.05,13.3,7,-6.1,0.157,10,0.3,0.95
,16:13:56,4,3600,1960.2,1.05,13.3,7,-6.1,0.152,10,0.3,0.95
,16:13:57,4,3600,1961.2,1.05,13.3,7,-6.1,0.152,10,0.3,0.95
,16:13:58,4,3600,1962.2,1.06,13.3,7,-6.1,0.153,10,0.3,0.95
,16:13:59,4,3600,1963.2,1.06,13.3,7,-6.1,0.159,10,0.3,0.96
,16:14:00,4,3600,1964.2,1.06,13.3,7,-6.1,0.159,10,0.3,0.96
,16:14:01,4,3600,1965.2,1.06,13.3,7,-6.2,0.159,10,0.3,0.96
,16:14:02,4,3600,1966.2,1.06,13.3,7,-6.1,0.153,10,0.3,0.96
,16:14:03,4,3600,1967.2,1.06,13.3,7,-6.2,0.148,10,0.3,0.96
,16:14:04,4,3600,1968.2,1.06,13.3,7,-6.2,0.153,10,0.3,0.96
,16:14:05,4,3600,1969.2,1.05,13.3,7,-6.2,0.158,10,0.3,0.95
,16:14:06,4,3600,1970.2,1.05,13.3,6,-6.2,0.163,10,0.3,0.94
,16:14:07,4,3600,1971.2,1.05,13.3,7,-6.2,0.157,10,0.3,0.94
,16:14:08,4,3600,1972.2,1.05,13.3,7,-6.2,0.152,10,0.3,0.95
,16:14:09,4,3600,1973.2,1.05,13.3,7,-6.2,0.147,10,0.3,0.95
,16:14:10,4,3600,1974.2,1.05,13.3,7,-6.2,0.147,10,0.3,0.95
,16:14:11,4,3600,1975.2,1.05,13.3,7,-6.2,0.152,10,0.3,0.95
,16:14:12,4,3600,1976.2,1.05,13.3,7,-6.2,0.157,10,0.3,0.94
,16:14:13,4,3600,1977.2,1.04,13.3,7,-6.2,0.156,10,0.3,0.94
,16:14:14,4,3600,1978.2,1.04,13.3,7,-6.2,0.156,10,0.3,0.94
,16:14:15,4,3600,1979.2,1.04,13.3,7,-6.2,0.15,10,0.3,0.94
,16:14:16,4,3600,1980.2,1.04,13.3,7,-6.2,0.145,10,0.3,0.94
,16:14:17,4,3600,1981.2,1.05,13.3,7,-6.2,0.146,10,0.3,0.94
,16:14:18,4,3600,1982.2,1.04,13.3,7,-6.2,0.151,10,0.3,0.94
,16:14:19,4,3600,1983.2,1.04,13.3,7,-6.2,0.156,10,0.3,0.94
,16:14:20,4,3600,1984.2,1.04,13.3,7,-6.2,0.155,10,0.3,0.93
,16:14:21,4,3600,1985.2,1.04,13.3,7,-6.2,0.156,10,0.3,0.94
,16:14:22,4,3600,1986.2,1.05,13.3,7,-6.2,0.157,10,0.3,0.95
,16:14:23,4,3600,1987.2,1.05,13.3,7,-6.2,0.158,10,0.3,0.95
,16:14:24,4,3600,1988.2,1.05,13.3,7,-6.2,0.158,10,0.3,0.95
,16:14:25,4,3600,1989.2,1.05,13.3,7,-6.2,0.151,10,0.3,0.94
,16:14:26,4,3600,1990.2,1.05,13.3,7,-6.2,0.146,10,0.3,0.94
,16:14:27,4,3600,1991.2,1.05,13.3,7,-6.2,0.146,10,0.3,0.95
,16:14:28,4,3600,1992.2,1.05,13.3,7,-6.2,0.152,10,0.3,0.95
,16:14:29,4,3600,1993.2,1.05,13.3,7,-6.2,0.157,10,0.3,0.95
,16:14:30,4,3600,1994.2,1.04,13.3,7,-6.2,0.157,10,0.3,0.94
,16:14:31,4,3600,1995.2,1.04,13.3,7,-6.2,0.156,10,0.3,0.94
,16:14:32,4,3600,1996.2,1.04,13.3,7,-6.3,0.157,10,0.3,0.94
,16:14:33,4,3600,1997.2,1.05,13.3,7,-6.3,0.157,10,0.3,0.95
,16:14:34,4,3600,1998.2,1.05,13.3,7,-6.3,0.151,10,0.3,0.94
,16:14:35,4,3600,1999.2,1.04,13.3,7,-6.3,0.145,10,0.3,0.94
,16:14:36,4,3600,2000.2,1.04,13.3,7,-6.3,0.145,10,0.3,0.94
,16:14:37,4,3600,2001.2,1.04,13.3,7,-6.3,0.15,10,0.3,0.94
,16:14:38,4,3600,2002.2,1.04,13.3,7,-6.3,0.151,10,0.3,0.94
,16:14:39,4,3600,2003.2,1.04,13.3,7,-6.3,0.151,10,0.3,0.94
,16:14:40,4,3600,2004.2,1.04,13.3,7,-6.3,0.156,10,0.3,0.94
,16:14:41,4,3600,2005.2,1.04,13.3,7,-6.3,0.155,10,0.3,0.93
,16:14:42,4,3600,2006.2,1.04,13.3,7,-6.3,0.156,10,0.3,0.94
,16:14:43,4,3600,2007.2,1.04,13.3,7,-6.3,0.156,10,0.3,0.94
,16:14:44,4,3600,2008.2,1.04,13.3,7,-6.3,0.156,10,0.3,0.94
,16:14:45,4,3600,2009.2,1.04,13.3,7,-6.3,0.156,10,0.3,0.94
,16:14:46,4,3600,2010.2,1.04,13.3,7,-6.3,0.157,10,0.3,0.94
,16:14:47,4,3600,2011.2,1.05,13.3,7,-6.3,0.151,10,0.3,0.94
,16:14:48,4,3600,2012.2,1.05,13.3,7,-6.3,0.141,10,0.3,0.95
,16:14:49,4,3600,2013.2,1.05,13.3,7,-6.3,0.141,10,0.3,0.95
,16:14:50,4,3600,2014.2,1.05,13.3,7,-6.3,0.146,10,0.3,0.94
,16:14:51,4,3600,2015.2,1.04,13.3,7,-6.3,0.151,10,0.3,0.94
,16:14:52,4,3600,2016.2,1.04,13.3,7,-6.3,0.155,10,0.3,0.93
,16:14:53,4,3600,2017.2,1.03,13.3,7,-6.3,0.155,10,0.3,0.93
,16:14:54,4,3600,2018.2,1.03,13.3,7,-6.3,0.155,10,0.3,0.93
,16:14:55,4,3600,2019.2,1.04,13.3,7,-6.3,0.155,10,0.3,0.93
,16:14:56,4,3600,2020.2,1.04,13.3,7,-6.3,0.15,10,0.3,0.94
,16:14:57,4,3600,2021.2,1.04,13.3,7,-6.3,0.15,10,0.3,0.94
,16:14:58,4,3600,2022.2,1.04,13.3,7,-6.3,0.15,10,0.3,0.94
,16:14:59,4,3600,2023.2,1.03,13.3,7,-6.3,0.155,10,0.3,0.93
,16:15:00,4,3600,2024.2,1.03,13.3,7,-6.3,0.155,10,0.3,0.93
,16:15:01,4,3600,2025.2,1.03,13.3,7,-6.3,0.154,10,0.3,0.93
,16:15:02,4,3600,2026.2,1.03,13.3,7,-6.3,0.155,10,0.3,0.93
,16:15:03,4,3600,2027.2,1.03,13.3,7,-6.3,0.155,10,0.3,0.93
,16:15:04,4,3600,2028.2,1.03,13.3,7,-6.4,0.155,10,0.3,0.93
,16:15:05,4,3600,2029.2,1.03,13.3,7,-6.4,0.149,10,0.3,0.93
,16:15:06,4,3600,2030.2,1.04,13.3,7,-6.4,0.144,10,0.3,0.93
,16:15:07,4,3600,2031.2,1.04,13.3,7,-6.4,0.139,10,0.3,0.93
,16:15:08,4,3600,2032.2,1.04,13.3,7,-6.4,0.14,10,0.3,0.94
,16:15:09,4,3600,2033.2,1.04,13.3,7,-6.4,0.144,10,0.3,0.93
,16:15:10,4,3600,2034.2,1.03,13.3,7,-6.4,0.155,10,0.3,0.93
,16:15:11,4,3600,2035.2,1.03,13.3,6,-6.4,0.16,10,0.3,0.92
,16:15:12,4,3600,2036.2,1.03,13.3,7,-6.4,0.154,10,0.3,0.92
,16:15:13,4,3600,2037.2,1.03,13.3,7,-6.4,0.155,10,0.3,0.93
,16:15:14,4,3600,2038.2,1.03,13.3,7,-6.4,0.155,10,0.3,0.93
,16:15:15,4,3600,2039.2,1.04,13.3,7,-6.4,0.155,10,0.3,0.93
,16:15:16,4,3600,2040.2,1.04,13.3,7,-6.4,0.15,10,0.3,0.93
,16:15:17,4,3600,2041.2,1.04,13.3,7,-6.4,0.15,10,0.3,0.93
