Data file,,COLSIBRO_HEF_T13_C4.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,23/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Colsibro,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 12:11:35 on 23/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,colsibro_hef_t13_c4-h001.tsv,,,,,,,,,,
,12:58:39,5,3590,2824.1,1.82,13.3,7,21,0.244,10,49.8,1.75
,12:58:40,5,3590,2825.1,1.81,13.3,7,21,0.252,10,49.8,1.75
,12:58:41,5,3590,2826.1,1.81,13.3,7,21,0.252,10,49.9,1.75
,12:58:42,5,3590,2827.1,1.8,13.3,7,21,0.26,10,49.8,1.74
,12:58:43,5,3590,2828.1,1.8,13.3,7,21,0.26,10,49.8,1.74
,12:58:44,5,3590,2829.1,1.81,13.3,7,21,0.261,10,49.8,1.74
,12:58:45,5,3590,2830.1,1.82,13.3,7,21,0.254,10,49.8,1.76
,12:58:46,5,3590,2831.1,1.83,13.3,7,21,0.255,10,49.8,1.77
,12:58:47,5,3590,2832.1,1.84,13.3,7,21,0.256,10,49.8,1.78
,12:58:48,5,3590,2833.1,1.85,13.3,7,21,0.257,10,49.8,1.78
,12:58:49,5,3590,2834.1,1.86,13.3,7,21,0.25,10,49.8,1.8
,12:58:50,5,3590,2835.1,1.87,13.3,7,21,0.261,10,49.8,1.81
,12:58:51,5,3590,2836.1,1.87,13.3,7,21,0.261,10,49.8,1.81
,12:58:52,5,3590,2837.1,1.88,13.3,7,21,0.271,10,49.8,1.81
,12:58:53,5,3590,2838.1,1.89,13.3,7,21,0.272,10,49.8,1.82
,12:58:54,5,3590,2839.1,1.89,13.3,7,21,0.273,10,49.8,1.83
,12:58:55,5,3590,2840.1,1.89,13.3,7,22,0.273,10,49.8,1.82
,12:58:56,5,3590,2841.1,1.89,13.3,7,22,0.273,10,49.8,1.83
,12:58:57,5,3590,2842.1,1.9,13.3,7,22,0.265,10,49.8,1.84
,12:58:58,5,3590,2843.1,1.92,13.3,8,22,0.25,10,49.8,1.86
,12:58:59,5,3590,2844.1,1.94,13.3,7,21,0.261,10,49.8,1.87
,12:59:00,5,3590,2845.1,1.96,13.3,7,21,0.272,10,49.8,1.89
,12:59:01,5,3590,2846.1,1.97,13.3,7,21,0.284,10,49.8,1.9
,12:59:02,5,3590,2847.1,1.96,13.3,7,21,0.283,10,49.8,1.89
,12:59:03,5,3590,2848.1,1.94,13.3,7,21,0.28,10,49.8,1.87
,12:59:04,5,3590,2849.1,1.91,13.3,7,21,0.276,10,49.8,1.84
,12:59:05,5,3590,2850.1,1.89,13.3,7,21,0.263,10,49.8,1.82
,12:59:06,5,3590,2851.1,1.87,13.3,7,21,0.252,10,49.8,1.81
,12:59:07,5,3590,2852.1,1.86,13.3,7,21,0.26,10,49.8,1.8
,12:59:08,5,3590,2853.1,1.86,13.3,7,21,0.268,10,49.8,1.79
,12:59:09,5,3590,2854.1,1.86,13.3,7,21,0.268,10,49.8,1.8
,12:59:10,5,3590,2855.1,1.94,13.3,7,21,0.28,10,49.8,1.88
,12:59:11,5,3590,2856.1,2.12,13.3,7,21,0.306,10,49.8,2.07
,12:59:12,5,3590,2857.1,2.35,13.3,7,21,0.34,10,49.8,2.29
,12:59:13,5,3590,2858.1,2.42,13.3,7,21,0.35,10,49.8,2.35
,12:59:14,5,3590,2859.1,2.37,13.3,7,21,0.342,10,49.8,2.27
,12:59:15,5,3590,2860.1,2.25,13.3,7,22,0.314,10,49.8,2.17
,12:59:16,5,3590,2861.1,2.2,13.3,7,21,0.296,10,49.8,2.12
,12:59:17,5,3590,2862.1,2.16,13.3,7,21,0.301,10,49.8,2.08
,12:59:18,5,3590,2863.1,2.09,13.3,7,21,0.302,10,49.8,2.01
,12:59:19,5,3590,2864.1,2.02,13.3,7,21,0.292,10,49.8,1.95
,12:59:20,5,3590,2865.1,1.97,13.3,7,21,0.284,10,49.8,1.9
,12:59:21,5,3590,2866.1,1.94,13.3,7,21,0.28,10,49.8,1.87
,12:59:22,5,3590,2867.1,1.95,13.3,7,21,0.281,10,49.8,1.88
,12:59:23,5,3590,2868.1,1.95,13.3,7,21,0.272,10,49.8,1.89
,12:59:24,5,3590,2869.1,1.94,13.3,7,21,0.261,10,49.8,1.87
,12:59:25,5,3590,2870.1,1.91,13.3,7,21,0.257,10,49.8,1.84
,12:59:26,5,3590,2871.1,1.89,13.3,7,21,0.263,10,49.8,1.82
,12:59:27,5,3590,2872.1,1.89,13.3,7,21,0.273,10,49.8,1.82
,12:59:28,5,3590,2873.1,1.9,13.3,7,21,0.274,10,49.8,1.83
,12:59:29,5,3590,2874.1,1.9,13.3,7,21,0.274,10,49.8,1.83
,12:59:30,5,3590,2875.1,1.89,13.3,7,21,0.273,10,49.8,1.82
,12:59:31,5,3590,2876.1,1.87,13.3,7,21,0.271,10,49.8,1.81
,12:59:32,5,3590,2877.1,1.87,13.3,7,21,0.26,10,49.8,1.8
,12:59:33,5,3590,2878.1,1.86,13.3,7,21,0.259,10,49.8,1.8
,12:59:34,5,3590,2879.1,1.86,13.3,7,21,0.268,10,49.8,1.79
,12:59:35,5,3590,2880.1,1.84,13.3,7,21,0.257,10,49.8,1.78
,12:59:36,5,3590,2881.1,1.85,13.3,7,21,0.267,10,49.8,1.78
,12:59:37,5,3590,2882.1,1.83,13.3,7,21,0.264,10,49.8,1.76
,12:59:38,5,3590,2883.1,1.83,13.3,7,21,0.264,10,49.8,1.76
,12:59:39,5,3590,2884.1,1.81,13.3,7,21,0.252,10,49.8,1.75
,12:59:40,5,3590,2885.1,1.83,13.3,7,21,0.254,10,49.8,1.76
,12:59:41,5,3590,2886.1,1.85,13.3,7,21,0.249,10,49.8,1.78
,12:59:42,5,3590,2887.1,1.86,13.3,7,21,0.259,10,49.8,1.8
,12:59:43,5,3590,2888.1,1.86,13.3,7,21,0.259,10,49.8,1.8
,12:59:44,5,3590,2889.1,1.85,13.3,7,21,0.267,10,49.8,1.78
,12:59:45,5,3590,2890.1,1.85,13.3,7,21,0.267,10,49.8,1.78
,12:59:46,5,3590,2891.1,1.82,13.3,7,21,0.263,10,49.8,1.76
,12:59:47,5,3590,2892.1,1.78,13.3,7,21,0.258,10,49.8,1.72
,12:59:48,5,3590,2893.1,1.74,13.3,7,21,0.242,10,49.8,1.68
,12:59:49,5,3590,2894.1,1.72,13.3,7,22,0.239,10,49.8,1.66
,12:59:50,5,3590,2895.1,1.74,13.3,7,22,0.242,10,49.8,1.69
,12:59:51,5,3590,2896.1,2.01,13.3,7,22,0.29,10,49.8,1.97
,12:59:52,5,3590,2897.1,2.34,13.3,7,21,0.337,10,49.8,2.28
,12:59:53,5,3590,2898.1,2.6,13.3,7,21,0.375,10,49.8,2.52
,12:59:54,5,3590,2899.1,2.63,13.3,7,21,0.366,10,49.8,2.53
,12:59:55,5,3590,2900.1,2.57,13.3,7,21,0.358,10,49.8,2.47
,12:59:56,5,3590,2901.1,2.49,13.3,7,21,0.347,10,49.8,2.39
,12:59:57,5,3590,2902.1,2.33,13.3,7,21,0.336,10,49.8,2.23
,12:59:58,5,3590,2903.1,2.16,13.3,7,21,0.324,10,49.8,2.07
,12:59:59,5,3590,2904.1,2.04,13.3,7,21,0.306,10,49.8,1.96
,13:00:00,5,3590,2905.1,1.97,13.3,7,21,0.285,10,49.8,1.9
,13:00:01,5,3590,2906.1,1.94,13.3,7,21,0.27,10,49.8,1.87
,13:00:02,5,3590,2907.1,1.95,13.3,7,21,0.271,10,49.8,1.88
,13:00:03,5,3590,2908.1,1.97,13.3,7,21,0.274,10,49.8,1.9
,13:00:04,5,3590,2909.1,1.98,13.3,7,21,0.276,10,49.8,1.91
,13:00:05,5,3590,2910.1,1.94,13.3,7,21,0.28,10,49.8,1.87
,13:00:06,5,3590,2911.1,1.89,13.3,7,21,0.263,10,49.8,1.82
,13:00:07,5,3590,2912.1,1.85,13.3,7,21,0.267,10,49.8,1.79
,13:00:08,5,3590,2913.1,1.84,13.3,7,21,0.257,10,49.8,1.78
,13:00:09,5,3590,2914.1,1.85,13.3,7,21,0.249,10,49.8,1.78
,13:00:10,5,3590,2915.1,1.85,13.3,7,21,0.249,10,49.8,1.78
,13:00:11,5,3590,2916.1,1.83,13.3,7,21,0.255,10,49.8,1.76
,13:00:12,5,3590,2917.1,1.8,13.3,7,21,0.26,10,49.8,1.74
,13:00:13,5,3590,2918.1,1.79,13.3,7,21,0.258,10,49.8,1.72
,13:00:14,5,3590,2919.1,1.79,13.3,7,21,0.249,10,49.8,1.73
,13:00:15,5,3590,2920.1,1.79,13.3,7,21,0.24,10,49.8,1.73
,13:00:16,5,3590,2921.1,1.79,13.3,7,21,0.24,10,49.8,1.73
,13:00:17,5,3590,2922.1,1.78,13.3,7,21,0.248,10,49.8,1.72
,13:00:18,5,3590,2923.1,1.77,13.3,7,21,0.256,10,49.8,1.71
,13:00:19,5,3590,2924.1,1.77,13.3,7,21,0.255,10,49.8,1.7
,13:00:20,5,3590,2925.1,1.77,13.3,7,21,0.255,10,49.8,1.71
,13:00:21,5,3590,2926.1,1.82,13.3,7,22,0.263,10,49.8,1.78
,13:00:22,5,3590,2927.1,2.15,13.3,7,22,0.31,10,49.8,2.11
,13:00:23,5,3590,2928.1,2.55,13.3,7,21,0.356,10,49.8,2.51
,13:00:24,5,3590,2929.1,2.95,13.3,7,21,0.411,10,49.8,2.87
,13:00:25,5,3590,2930.1,3.18,13.3,7,21,0.459,10,49.8,3.08
,13:00:26,5,3590,2931.1,3.3,13.3,7,21,0.477,10,49.8,3.2
,13:00:27,5,3590,2932.1,3.41,13.3,7,21,0.475,10,49.8,3.3
,13:00:28,5,3590,2933.1,3.52,13.3,7,22,0.49,10,49.8,3.42
,13:00:29,5,3590,2934.1,3.64,13.3,7,22,0.507,10,49.8,3.51
,13:00:30,5,3590,2935.1,3.63,13.3,7,22,0.525,10,49.8,3.51
,13:00:31,5,3590,2936.1,3.52,13.3,7,22,0.508,10,49.8,3.38
,13:00:32,5,3590,2937.1,3.34,13.3,7,21,0.466,10,49.8,3.22
,13:00:33,5,3590,2938.1,3.22,13.3,7,21,0.434,10,49.8,3.1
,13:00:34,5,3590,2939.1,3.06,13.3,7,21,0.427,10,49.8,2.95
,13:00:35,5,3590,2940.1,2.94,13.3,7,21,0.425,10,49.8,2.83
,13:00:36,5,3590,2941.1,2.86,13.3,7,21,0.413,10,49.8,2.75
,13:00:37,5,3590,2942.1,2.77,13.3,7,21,0.401,10,49.8,2.67
,13:00:38,5,3590,2943.1,2.69,13.3,7,21,0.374,10,49.8,2.58
,13:00:39,5,3590,2944.1,2.6,13.3,7,22,0.362,10,49.8,2.5
,13:00:40,5,3590,2945.1,2.52,13.3,7,22,0.365,10,49.8,2.43
,13:00:41,5,3590,2946.1,2.47,13.3,7,22,0.356,10,49.8,2.38
,13:00:42,5,3590,2947.1,2.43,13.3,7,21,0.338,10,49.8,2.34
,13:00:43,5,3590,2948.1,2.4,13.3,7,21,0.334,10,49.8,2.31
,13:00:44,5,3590,2949.1,2.36,13.3,7,21,0.341,10,49.8,2.28
,13:00:45,5,3590,2950.1,2.32,13.3,7,21,0.335,10,49.9,2.23
,13:00:46,5,3590,2951.1,2.26,13.3,7,21,0.315,10,49.8,2.18
,13:00:47,5,3590,2952.1,2.23,13.3,7,21,0.311,10,49.8,2.15
,13:00:48,5,3590,2953.1,2.2,13.3,7,21,0.306,10,49.8,2.12
,13:00:49,5,3590,2954.1,2.17,13.3,7,21,0.313,10,49.8,2.09
,13:00:50,5,3590,2955.1,2.13,13.3,7,21,0.297,10,49.8,2.05
,13:00:51,5,3590,2956.1,2.1,13.3,7,21,0.292,10,49.8,2.02
,13:00:52,5,3590,2957.1,2.07,13.3,7,21,0.289,10,49.8,2
,13:00:53,5,3590,2958.1,2.06,13.3,7,22,0.297,10,49.8,1.98
,13:00:54,5,3590,2959.1,2.04,13.3,7,21,0.285,10,49.8,1.97
,13:00:55,5,3590,2960.1,2.03,13.3,7,21,0.283,10,49.8,1.96
,13:00:56,5,3590,2961.1,2.01,13.3,7,21,0.28,10,49.8,1.94
,13:00:57,5,3590,2962.1,1.99,13.3,7,21,0.287,10,49.8,1.92
,13:00:58,5,3590,2963.1,1.97,13.3,7,21,0.285,10,49.8,1.9
,13:00:59,5,3590,2964.1,1.96,13.3,7,21,0.283,10,49.8,1.89
,13:01:00,5,3590,2965.1,1.96,13.3,7,21,0.283,10,49.8,1.89
,13:01:01,5,3590,2966.1,1.95,13.3,7,21,0.272,10,49.8,1.88
,13:01:02,5,3590,2967.1,1.94,13.3,7,21,0.27,10,49.8,1.87
,13:01:03,5,3590,2968.1,1.91,13.3,7,21,0.267,10,49.8,1.84
,13:01:04,5,3590,2969.1,1.91,13.3,7,21,0.276,10,49.8,1.84
,13:01:05,5,3590,2970.1,1.93,13.3,7,21,0.269,10,49.8,1.86
,13:01:06,5,3590,2971.1,1.93,13.3,7,21,0.269,10,49.8,1.87
,13:01:07,5,3590,2972.1,1.91,13.3,7,21,0.287,10,49.8,1.84
,13:01:08,5,3590,2973.1,1.9,13.3,7,21,0.275,10,49.8,1.83
,13:01:09,5,3590,2974.1,1.91,13.3,7,21,0.265,10,49.8,1.84
,13:01:10,5,3590,2975.1,1.91,13.3,7,21,0.267,10,49.8,1.84
,13:01:11,5,3590,2976.1,1.89,13.3,7,21,0.273,10,49.8,1.82
,13:01:12,5,3590,2977.1,1.88,13.3,7,21,0.272,10,49.8,1.82
,13:01:13,5,3590,2978.1,1.88,13.3,7,21,0.262,10,49.8,1.82
,13:01:14,5,3590,2979.1,1.87,13.3,7,21,0.261,10,49.8,1.81
,13:01:15,5,3590,2980.1,1.83,13.3,7,21,0.264,10,49.8,1.76
,13:01:16,5,3590,2981.1,1.8,13.3,7,21,0.26,10,49.8,1.74
,13:01:17,5,3590,2982.1,1.8,13.3,7,21,0.251,10,49.8,1.74
,13:01:18,5,3590,2983.1,1.82,13.3,7,21,0.245,10,49.8,1.76
,13:01:19,5,3590,2984.1,1.83,13.3,7,21,0.255,10,49.8,1.76
,13:01:20,5,3590,2985.1,1.83,13.3,7,21,0.264,10,49.8,1.77
,13:01:21,5,3590,2986.1,1.84,13.3,7,21,0.266,10,49.8,1.79
,13:01:22,5,3590,2987.1,2.13,13.3,7,21,0.297,10,49.8,2.08
,13:01:23,5,3590,2988.1,2.31,13.3,7,22,0.322,10,49.8,2.24
,13:01:24,5,3590,2989.1,2.4,13.3,7,22,0.347,10,49.8,2.31
,13:01:25,5,3590,2990.1,2.18,13.3,7,22,0.315,10,49.8,2.09
,13:01:26,5,3590,2991.1,2.04,13.3,7,22,0.284,10,49.8,1.96
,13:01:27,5,3590,2992.1,1.96,13.3,7,22,0.283,10,49.8,1.88
,13:01:28,5,3590,2993.1,1.91,13.3,7,22,0.276,10,49.8,1.84
,13:01:29,5,3590,2994.1,1.89,13.3,7,21,0.273,10,49.8,1.82
,13:01:30,5,3590,2995.1,1.88,13.3,7,21,0.271,10,49.8,1.81
,13:01:31,5,3590,2996.1,1.85,13.3,7,21,0.268,10,49.8,1.79
,13:01:32,5,3590,2997.1,1.83,13.3,7,21,0.265,10,49.8,1.77
,13:01:33,5,3590,2998.1,1.82,13.3,7,21,0.253,10,49.8,1.76
,13:01:34,5,3590,2999.1,1.81,13.3,7,21,0.252,10,49.8,1.74
,13:01:35,5,3590,3000.1,1.85,13.3,7,21,0.267,10,49.8,1.81
,13:01:36,5,3590,3001.1,2.06,13.3,7,21,0.287,10,49.8,2
,13:01:37,5,3590,3002.1,2.18,13.3,7,21,0.304,10,49.8,2.12
,13:01:38,5,3590,3003.1,2.21,13.3,7,21,0.297,10,49.8,2.11
,13:01:39,5,3590,3004.1,2.05,13.3,7,21,0.296,10,49.8,1.97
,13:01:40,5,3590,3005.1,1.95,13.3,7,21,0.272,10,49.8,1.88
,13:01:41,5,3590,3006.1,1.89,13.3,7,21,0.273,10,49.8,1.82
,13:01:42,5,3590,3007.1,1.85,13.3,7,21,0.257,10,49.8,1.78
,13:01:43,5,3590,3008.1,1.83,13.3,7,21,0.264,10,49.8,1.76
,13:01:44,5,3590,3009.1,1.83,13.3,7,21,0.254,10,49.8,1.76
,13:01:45,5,3590,3010.1,1.83,13.3,7,21,0.255,10,49.8,1.76
,13:01:46,5,3590,3011.1,1.82,13.3,7,21,0.253,10,49.8,1.76
,13:01:47,5,3590,3012.1,1.8,13.3,7,21,0.26,10,49.8,1.73
,13:01:48,5,3590,3013.1,1.78,13.3,7,21,0.257,10,49.8,1.72
,13:01:49,5,3590,3014.1,1.77,13.3,7,21,0.247,10,49.8,1.71
,13:01:50,5,3590,3015.1,1.77,13.3,7,21,0.246,10,49.8,1.71
,13:01:51,5,3590,3016.1,1.76,13.3,7,21,0.254,10,49.8,1.7
,13:01:52,5,3590,3017.1,1.76,13.3,7,22,0.254,10,49.8,1.7
,13:01:53,5,3590,3018.1,1.78,13.3,7,22,0.247,10,49.8,1.71
,13:01:54,5,3590,3019.1,1.78,13.3,7,22,0.24,10,49.8,1.72
,13:01:55,5,3590,3020.1,1.77,13.3,7,22,0.247,10,49.8,1.71
,13:01:56,5,3590,3021.1,1.82,13.3,7,21,0.253,10,49.8,1.77
,13:01:57,5,3590,3022.1,1.94,13.3,7,21,0.27,10,49.8,1.88
,13:01:58,5,3590,3023.1,2.07,13.3,7,21,0.298,10,49.8,2.01
,13:01:59,5,3590,3024.1,2.12,13.3,7,21,0.306,10,49.8,2.04
,13:02:00,5,3590,3025.1,2.07,13.3,7,21,0.289,10,49.8,2
,13:02:01,5,3590,3026.1,2.14,13.3,7,21,0.288,10,49.8,2.09
,13:02:02,5,3590,3027.1,2.38,13.3,7,21,0.321,10,49.8,2.32
,13:02:03,5,3590,3028.1,2.55,13.3,7,21,0.369,10,49.8,2.47
,13:02:04,5,3590,3029.1,2.55,13.3,7,21,0.368,10,49.8,2.44
,13:02:05,5,3590,3030.1,2.32,13.3,7,21,0.336,10,49.8,2.22
,13:02:06,5,3590,3031.1,2.16,13.3,7,21,0.312,10,49.8,2.07
,13:02:07,5,3590,3032.1,2.04,13.3,7,21,0.294,10,49.8,1.96
,13:02:08,5,3590,3033.1,1.95,13.3,7,21,0.272,10,49.8,1.88
,13:02:09,5,3590,3034.1,1.91,13.3,7,21,0.267,10,49.8,1.84
,13:02:10,5,3590,3035.1,1.89,13.3,7,21,0.263,10,49.8,1.82
,13:02:11,5,3590,3036.1,1.88,13.3,7,21,0.262,10,49.8,1.82
,13:02:12,5,3590,3037.1,1.88,13.3,7,21,0.262,10,49.8,1.81
,13:02:13,5,3590,3038.1,1.87,13.3,7,21,0.27,10,49.8,1.81
,13:02:14,5,3590,3039.1,1.86,13.3,7,21,0.269,10,49.8,1.8
,13:02:15,5,3590,3040.1,1.87,13.3,7,22,0.27,10,49.8,1.8
,13:02:16,5,3590,3041.1,1.87,13.3,7,21,0.27,10,49.8,1.8
,13:02:17,5,3590,3042.1,1.88,13.3,7,21,0.262,10,49.8,1.81
,13:02:18,5,3590,3043.1,1.87,13.3,7,21,0.261,10,49.8,1.81
,13:02:19,5,3590,3044.1,1.89,13.3,7,21,0.263,10,49.8,1.83
,13:02:20,5,3590,3045.1,1.94,13.3,7,21,0.27,10,49.8,1.88
,13:02:21,5,3590,3046.1,2.05,13.3,7,21,0.286,10,49.8,1.99
,13:02:22,5,3590,3047.1,2.23,13.3,7,22,0.31,10,49.8,2.17
,13:02:23,5,3590,3048.1,2.37,13.3,7,21,0.343,10,49.8,2.29
,13:02:24,5,3590,3049.1,2.38,13.3,7,22,0.344,10,49.8,2.3
,13:02:25,5,3590,3050.1,2.38,13.3,7,21,0.344,10,49.8,2.3
,13:02:26,5,3590,3051.1,2.52,13.3,7,21,0.364,10,49.8,2.46
,13:02:27,5,3590,3052.1,2.85,13.3,7,21,0.411,10,49.8,2.78
,13:02:28,5,3590,3053.1,3.18,13.3,7,21,0.46,10,49.8,3.1
,13:02:29,5,3590,3054.1,3.34,13.3,7,21,0.483,10,49.8,3.23
,13:02:30,5,3590,3055.1,3.26,13.3,7,21,0.454,10,49.8,3.13
,13:02:31,5,3590,3056.1,3.08,13.3,7,21,0.429,10,49.8,2.95
,13:02:32,5,3590,3057.1,2.86,13.3,7,21,0.399,10,49.8,2.75
,13:02:33,5,3590,3058.1,2.71,13.3,7,21,0.392,10,49.8,2.6
,13:02:34,5,3590,3059.1,2.55,13.3,7,21,0.369,10,49.8,2.45
,13:02:35,5,3590,3060.1,2.4,13.3,7,21,0.334,10,49.8,2.3
,13:02:36,5,3590,3061.1,2.26,13.3,7,22,0.304,10,49.8,2.17
,13:02:37,5,3590,3062.1,2.15,13.3,7,21,0.289,10,49.8,2.07
,13:02:38,5,3590,3063.1,2.08,13.3,7,21,0.289,10,49.8,2
,13:02:39,5,3590,3064.1,2.03,13.3,7,21,0.293,10,49.8,1.96
,13:02:40,5,3590,3065.1,2,13.3,7,21,0.301,10,49.8,1.93
,13:02:41,5,3590,3066.1,1.99,13.3,7,21,0.277,10,49.8,1.92
,13:02:42,5,3590,3067.1,1.97,13.3,7,21,0.264,10,49.8,1.9
,13:02:43,5,3590,3068.1,1.93,13.3,7,21,0.269,10,49.8,1.86
,13:02:44,5,3590,3069.1,1.88,13.3,7,21,0.272,10,49.8,1.81
,13:02:45,5,3590,3070.1,1.85,13.3,7,21,0.277,10,49.8,1.78
,13:02:46,5,3590,3071.1,1.84,13.3,7,21,0.276,10,49.8,1.77
,13:02:47,5,3590,3072.1,1.84,13.3,7,21,0.275,10,49.8,1.77
,13:02:48,5,3590,3073.1,1.83,13.3,7,21,0.255,10,49.8,1.77
,13:02:49,5,3590,3074.1,1.81,13.3,7,21,0.252,10,49.8,1.75
,13:02:50,5,3590,3075.1,1.8,13.3,7,21,0.251,10,49.8,1.74
,13:02:51,5,3590,3076.1,1.79,13.3,7,21,0.259,10,49.8,1.73
,13:02:52,5,3590,3077.1,1.82,13.3,7,21,0.263,10,49.8,1.76
,13:02:53,5,3590,3078.1,1.86,13.3,7,21,0.268,10,49.8,1.79
,13:02:54,5,3590,3079.1,1.87,13.3,7,21,0.261,10,49.8,1.81
,13:02:55,5,3590,3080.1,1.85,13.3,7,21,0.248,10,49.8,1.77
,13:02:56,5,3590,3081.1,1.82,13.3,7,22,0.245,10,49.8,1.76
,13:02:57,5,3590,3082.1,1.83,13.3,7,22,0.255,10,49.8,1.77
,13:02:58,5,3590,3083.1,1.84,13.3,7,22,0.266,10,49.8,1.78
,13:02:59,5,3590,3084.1,1.84,13.3,7,22,0.266,10,49.8,1.77
,13:03:00,5,3590,3085.1,1.81,13.3,7,22,0.253,10,49.8,1.75
,13:03:01,5,3590,3086.1,1.79,13.3,7,21,0.249,10,49.8,1.72
,13:03:02,5,3590,3087.1,1.74,13.3,7,21,0.234,10,49.8,1.68
,13:03:03,5,3590,3088.1,1.7,13.3,7,21,0.228,10,49.8,1.64
,13:03:04,5,3590,3089.1,1.79,13.3,7,21,0.249,10,49.8,1.74
,13:03:05,5,3590,3090.1,1.95,13.3,7,21,0.282,10,49.8,1.9
,13:03:06,5,3590,3091.1,2.14,13.3,7,21,0.31,10,49.8,2.08
,13:03:07,5,3590,3092.1,2.21,13.3,7,21,0.319,10,49.8,2.13
,13:03:08,5,3590,3093.1,2.23,13.3,7,21,0.31,10,49.8,2.15
,13:03:09,5,3590,3094.1,2.21,13.3,7,22,0.308,10,49.8,2.13
,13:03:10,5,3590,3095.1,2.16,13.3,7,22,0.312,10,49.8,2.08
,13:03:11,5,3590,3096.1,2.07,13.3,7,22,0.299,10,49.8,1.99
,13:03:12,5,3590,3097.1,1.98,13.3,7,22,0.285,10,49.8,1.9
,13:03:13,5,3590,3098.1,1.92,13.3,7,22,0.278,10,49.8,1.85
,13:03:14,5,3590,3099.1,1.89,13.3,7,22,0.264,10,49.8,1.83
,13:03:15,5,3590,3100.1,1.86,13.3,7,22,0.259,10,49.8,1.79
,13:03:16,5,3590,3101.1,1.82,13.3,7,22,0.245,10,49.8,1.76
,13:03:17,5,3590,3102.1,1.8,13.3,7,22,0.243,10,49.8,1.74
,13:03:18,5,3590,3103.1,1.81,13.3,7,22,0.252,10,49.8,1.75
,13:03:19,5,3590,3104.1,1.82,13.3,7,21,0.253,10,49.8,1.76
,13:03:20,5,3590,3105.1,1.81,13.3,7,21,0.252,10,49.8,1.74
,13:03:21,5,3590,3106.1,1.79,13.3,7,21,0.258,10,49.8,1.73
,13:03:22,5,3590,3107.1,1.79,13.3,7,21,0.259,10,49.8,1.73
,13:03:23,5,3590,3108.1,1.81,13.3,7,21,0.253,10,49.8,1.75
,13:03:24,5,3590,3109.1,1.82,13.3,7,21,0.254,10,49.8,1.76
,13:03:25,5,3590,3110.1,1.82,13.3,7,21,0.245,10,49.8,1.76
,13:03:26,5,3590,3111.1,1.83,13.3,7,21,0.254,10,49.8,1.76
,13:03:27,5,3590,3112.1,1.84,13.3,7,21,0.266,10,49.8,1.78
,13:03:28,5,3590,3113.1,1.86,13.3,7,21,0.269,10,49.8,1.8
,13:03:29,5,3590,3114.1,1.87,13.3,7,21,0.28,10,49.8,1.8
,13:03:30,5,3590,3115.1,1.86,13.3,7,21,0.279,10,49.8,1.8
,13:03:31,5,3590,3116.1,1.86,13.3,7,22,0.269,10,49.8,1.8
,13:03:32,5,3590,3117.1,1.88,13.3,7,22,0.262,10,49.8,1.82
,13:03:33,5,3590,3118.1,1.89,13.3,7,22,0.254,10,49.8,1.82
,13:03:34,5,3590,3119.1,1.87,13.3,7,22,0.251,10,49.8,1.8
,13:03:35,5,3590,3120.1,1.82,13.3,7,21,0.263,10,49.8,1.76
,13:03:36,5,3590,3121.1,1.8,13.3,7,21,0.26,10,49.8,1.74
,13:03:37,5,3590,3122.1,1.79,13.3,7,21,0.258,10,49.8,1.72
,13:03:38,5,3590,3123.1,1.8,13.3,7,21,0.259,10,49.8,1.73
,13:03:39,5,3590,3124.1,1.8,13.3,7,21,0.251,10,49.8,1.74
,13:03:40,5,3590,3125.1,1.8,13.3,7,22,0.25,10,49.8,1.74
,13:03:41,5,3590,3126.1,1.78,13.3,7,21,0.239,10,49.8,1.71
,13:03:42,5,3590,3127.1,1.77,13.3,7,21,0.246,10,49.8,1.71
,13:03:43,5,3590,3128.1,1.78,13.3,7,21,0.257,10,49.8,1.72
,13:03:44,5,3590,3129.1,1.8,13.3,7,21,0.259,10,49.8,1.73
,13:03:45,5,3590,3130.1,1.8,13.3,7,21,0.26,10,49.8,1.74
,13:03:46,5,3590,3131.1,1.78,13.3,7,21,0.258,10,49.8,1.72
,13:03:47,5,3590,3132.1,1.77,13.3,7,22,0.256,10,49.8,1.71
,13:03:48,5,3590,3133.1,1.77,13.3,7,22,0.247,10,49.8,1.71
,13:03:49,5,3590,3134.1,1.77,13.3,7,22,0.246,10,49.8,1.71
,13:03:50,5,3590,3135.1,1.75,13.3,7,22,0.235,10,49.8,1.68
,13:03:51,5,3590,3136.1,1.72,13.3,7,22,0.239,10,49.8,1.65
,13:03:52,5,3590,3137.1,1.7,13.3,7,21,0.245,10,49.8,1.64
