Data file,,RA0.3_HEF65_12C_003_45MINS.TSV,,,,,,,,,,
,13:06:50,4,2700,1171.8,1.28,13.3,9,12.9,0.143,10,0.2,1.2
,13:06:51,4,2700,1172.8,1.28,13.3,9,12.9,0.139,10,0.2,1.2
,13:06:52,4,2700,1173.8,1.28,13.3,9,13,0.139,10,0.2,1.2
,13:06:53,4,2700,1174.8,1.28,13.3,9,13,0.139,10,0.2,1.2
,13:06:54,4,2700,1175.8,1.28,13.3,9,13,0.139,10,0.2,1.2
,13:06:55,4,2700,1176.8,1.28,13.3,9,13,0.135,10,0.2,1.2
,13:06:56,4,2700,1177.8,1.28,13.3,9,13,0.135,10,0.2,1.2
,13:06:57,4,2700,1178.8,1.28,13.3,10,13,0.132,10,0.2,1.2
,13:06:58,4,2700,1179.8,1.28,13.3,10,13,0.131,10,0.2,1.2
,13:06:59,4,2700,1180.8,1.27,13.3,9,13,0.134,10,0.2,1.19
,13:07:00,4,2700,1181.8,1.27,13.3,9,13,0.134,10,0.2,1.19
,13:07:01,4,2700,1182.8,1.27,13.3,9,13,0.137,10,0.2,1.18
,13:07:02,4,2700,1183.8,1.26,13.3,9,13,0.14,10,0.2,1.18
,13:07:03,4,2700,1184.8,1.25,13.3,9,13,0.139,10,0.2,1.17
,13:07:04,4,2700,1185.8,1.24,13.3,9,13.1,0.138,10,0.2,1.16
,13:07:05,4,2700,1186.8,1.24,13.3,9,13.1,0.138,10,0.2,1.16
,13:07:06,4,2700,1187.8,1.24,13.3,9,13.1,0.142,10,0.2,1.16
,13:07:07,4,2700,1188.8,1.24,13.3,9,13.1,0.142,10,0.2,1.16
,13:07:08,4,2700,1189.8,1.24,13.3,9,13.1,0.142,10,0.2,1.16
,13:07:09,4,2700,1190.8,1.24,13.3,9,13.1,0.138,10,0.2,1.16
,13:07:10,4,2700,1191.8,1.25,13.3,9,13.1,0.143,10,0.2,1.17
,13:07:11,4,2700,1192.8,1.25,13.3,9,13.1,0.139,10,0.2,1.17
,13:07:12,4,2700,1193.8,1.25,13.3,9,13.1,0.139,10,0.2,1.17
,13:07:13,4,2700,1194.8,1.25,13.3,9,13.1,0.14,10,0.2,1.18
,13:07:14,4,2700,1195.8,1.26,13.3,9,13.1,0.144,10,0.2,1.18
,13:07:15,4,2700,1196.8,1.26,13.3,9,13.1,0.144,10,0.2,1.18
,13:07:16,4,2700,1197.8,1.26,13.3,9,13.1,0.141,10,0.2,1.18
,13:07:17,4,2700,1198.8,1.27,13.3,9,13.1,0.141,10,0.2,1.19
,13:07:18,4,2700,1199.8,1.27,13.3,9,13.1,0.141,10,0.2,1.19
,13:07:19,4,2700,1200.8,1.27,13.3,9,13.1,0.141,10,0.2,1.19
,13:07:20,4,2700,1201.8,1.27,13.3,9,13.2,0.142,10,0.2,1.19
,13:07:21,4,2700,1202.8,1.27,13.3,9,13.2,0.142,10,0.2,1.19
,13:07:22,4,2700,1203.8,1.27,13.3,9,13.2,0.138,10,0.2,1.19
,13:07:23,4,2700,1204.8,1.27,13.3,9,13.2,0.137,10,0.2,1.19
,13:07:24,4,2700,1205.8,1.26,13.3,9,13.2,0.133,10,0.2,1.18
,13:07:25,4,2700,1206.8,1.26,13.3,9,13.2,0.133,10,0.2,1.18
,13:07:26,4,2700,1207.8,1.26,13.3,9,13.2,0.133,10,0.2,1.18
,13:07:27,4,2700,1208.8,1.26,13.3,9,13.2,0.133,10,0.2,1.18
,13:07:28,4,2700,1209.8,1.26,13.3,9,13.2,0.133,10,0.2,1.18
,13:07:29,4,2700,1210.8,1.26,13.3,9,13.2,0.136,10,0.2,1.18
,13:07:30,4,2700,1211.8,1.25,13.3,9,13.2,0.139,10,0.2,1.17
,13:07:31,4,2700,1212.8,1.24,13.3,9,13.2,0.138,10,0.2,1.16
,13:07:32,4,2700,1213.8,1.23,13.3,9,13.2,0.141,10,0.2,1.15
,13:07:33,4,2700,1214.8,1.23,13.3,9,13.2,0.141,10,0.2,1.15
,13:07:34,4,2700,1215.8,1.24,13.3,9,13.2,0.142,10,0.2,1.16
,13:07:35,4,2700,1216.8,1.24,13.3,9,13.2,0.142,10,0.2,1.16
,13:07:36,4,2700,1217.8,1.24,13.3,9,13.2,0.138,10,0.2,1.16
,13:07:37,4,2700,1218.8,1.24,13.3,9,13.2,0.138,10,0.2,1.16
,13:07:38,4,2700,1219.8,1.24,13.3,9,13.2,0.142,10,0.2,1.16
,13:07:39,4,2700,1220.8,1.24,13.3,9,13.2,0.138,10,0.2,1.16
,13:07:40,4,2700,1221.8,1.24,13.3,9,13.2,0.138,10,0.2,1.16
,13:07:41,4,2700,1222.8,1.24,13.3,9,13.2,0.138,10,0.2,1.16
,13:07:42,4,2700,1223.8,1.25,13.3,9,13.2,0.139,10,0.2,1.17
,13:07:43,4,2700,1224.8,1.24,13.3,9,13.2,0.143,10,0.2,1.16
,13:07:44,4,2700,1225.8,1.25,13.3,9,13.2,0.143,10,0.2,1.17
,13:07:45,4,2700,1226.8,1.25,13.3,9,13.2,0.139,10,0.2,1.17
,13:07:46,4,2700,1227.8,1.25,13.3,9,13.2,0.139,10,0.2,1.17
,13:07:47,4,2700,1228.8,1.25,13.3,9,13.2,0.14,10,0.2,1.17
,13:07:48,4,2700,1229.8,1.25,13.3,9,13.2,0.14,10,0.2,1.17
,13:07:49,4,2700,1230.8,1.25,13.3,9,13.2,0.14,10,0.2,1.17
,13:07:50,4,2700,1231.8,1.25,13.3,9,13.2,0.139,10,0.2,1.17
,13:07:51,4,2700,1232.8,1.25,13.3,9,13.2,0.14,10,0.2,1.17
,13:07:52,4,2700,1233.8,1.26,13.3,9,13.2,0.14,10,0.2,1.18
,13:07:53,4,2700,1234.8,1.27,13.3,9,13.2,0.141,10,0.2,1.19
,13:07:54,4,2700,1235.8,1.27,13.3,9,13.2,0.141,10,0.2,1.19
,13:07:55,4,2700,1236.8,1.26,13.3,9,13.2,0.141,10,0.2,1.18
,13:07:56,4,2700,1237.8,1.26,13.3,9,13.2,0.14,10,0.2,1.18
,13:07:57,4,2700,1238.8,1.25,13.3,9,13.2,0.14,10,0.2,1.17
,13:07:58,4,2700,1239.8,1.25,13.3,9,13.2,0.14,10,0.2,1.17
,13:07:59,4,2700,1240.8,1.26,13.3,9,13.2,0.14,10,0.2,1.18
,13:08:00,4,2700,1241.8,1.26,13.3,9,13.2,0.14,10,0.2,1.18
,13:08:01,4,2700,1242.8,1.27,13.3,9,13.2,0.141,10,0.2,1.19
,13:08:02,4,2700,1243.8,1.27,13.3,9,13.2,0.142,10,0.2,1.19
,13:08:03,4,2700,1244.8,1.27,13.3,9,13.2,0.142,10,0.2,1.19
,13:08:04,4,2700,1245.8,1.27,13.3,9,13.2,0.141,10,0.2,1.19
,13:08:05,4,2700,1246.8,1.26,13.3,9,13.2,0.137,10,0.2,1.18
,13:08:06,4,2700,1247.8,1.26,13.3,9,13.2,0.137,10,0.2,1.18
,13:08:07,4,2700,1248.8,1.26,13.3,9,13.2,0.136,10,0.2,1.18
,13:08:08,4,2700,1249.8,1.26,13.3,9,13.2,0.136,10,0.2,1.18
,13:08:09,4,2700,1250.8,1.26,13.3,9,13.2,0.136,10,0.2,1.18
,13:08:10,4,2700,1251.8,1.26,13.3,9,13.2,0.133,10,0.2,1.18
,13:08:11,4,2700,1252.8,1.26,13.3,9,13.2,0.132,10,0.2,1.18
,13:08:12,4,2700,1253.8,1.25,13.3,9,13.2,0.132,10,0.2,1.17
,13:08:13,4,2700,1254.8,1.24,13.3,9,13.2,0.131,10,0.2,1.16
,13:08:14,4,2700,1255.8,1.24,13.3,9,13.2,0.131,10,0.2,1.16
,13:08:15,4,2700,1256.8,1.24,13.3,9,13.2,0.131,10,0.2,1.16
,13:08:16,4,2700,1257.8,1.24,13.3,9,13.2,0.134,10,0.2,1.16
,13:08:17,4,2700,1258.8,1.23,13.3,9,13.2,0.134,10,0.2,1.15
,13:08:18,4,2700,1259.8,1.22,13.3,9,13.2,0.132,10,0.2,1.14
,13:08:19,4,2700,1260.8,1.22,13.3,9,13.2,0.132,10,0.2,1.14
,13:08:20,4,2700,1261.8,1.21,13.3,9,13.1,0.135,10,0.2,1.14
,13:08:21,4,2700,1262.8,1.22,13.3,9,13.1,0.136,10,0.2,1.14
,13:08:22,4,2700,1263.8,1.21,13.3,9,13.1,0.132,10,0.2,1.14
,13:08:23,4,2700,1264.8,1.21,13.3,9,13.1,0.131,10,0.2,1.13
,13:08:24,4,2700,1265.8,1.21,13.3,9,13.1,0.131,10,0.2,1.13
,13:08:25,4,2700,1266.8,1.2,13.3,9,13.1,0.13,10,0.2,1.13
,13:08:26,4,2700,1267.8,1.2,13.3,9,13.1,0.13,10,0.2,1.13
,13:08:27,4,2700,1268.8,1.2,13.3,9,13.1,0.127,10,0.2,1.13
,13:08:28,4,2700,1269.8,1.2,13.3,9,13.1,0.13,10,0.2,1.13
,13:08:29,4,2700,1270.8,1.2,13.3,9,13.1,0.13,10,0.2,1.12
,13:08:30,4,2700,1271.8,1.19,13.3,9,13.1,0.129,10,0.2,1.11
,13:08:31,4,2700,1272.8,1.18,13.3,9,13.1,0.127,10,0.2,1.1
,13:08:32,4,2700,1273.8,1.17,13.3,9,13.1,0.13,10,0.2,1.1
,13:08:33,4,2700,1274.8,1.17,13.3,9,13.1,0.135,10,0.2,1.1
,13:08:34,4,2700,1275.8,1.18,13.3,9,13.1,0.135,10,0.2,1.11
,13:08:35,4,2700,1276.8,1.18,13.3,9,13.1,0.136,10,0.2,1.11
,13:08:36,4,2700,1277.8,1.19,13.3,9,13.1,0.136,10,0.2,1.11
,13:08:37,4,2700,1278.8,1.19,13.3,9,13.1,0.136,10,0.2,1.11
,13:08:38,4,2700,1279.8,1.19,13.3,8,13.1,0.14,10,0.2,1.11
,13:08:39,4,2700,1280.8,1.19,13.3,8,13,0.141,10,0.2,1.12
,13:08:40,4,2700,1281.8,1.2,13.3,8,13,0.142,10,0.2,1.13
,13:08:41,4,2700,1282.8,1.21,13.3,9,13,0.139,10,0.2,1.14
,13:08:42,4,2700,1283.8,1.22,13.3,9,13,0.14,10,0.2,1.15
,13:08:43,4,2700,1284.8,1.23,13.3,9,13,0.137,10,0.2,1.15
,13:08:44,4,2700,1285.8,1.23,13.3,9,13,0.141,10,0.2,1.15
,13:08:45,4,2700,1286.8,1.23,13.3,9,13,0.137,10,0.2,1.16
,13:08:46,4,2700,1287.8,1.24,13.3,9,13,0.138,10,0.2,1.16
,13:08:47,4,2700,1288.8,1.24,13.3,9,13,0.142,10,0.2,1.16
,13:08:48,4,2700,1289.8,1.24,13.3,9,13,0.142,10,0.2,1.16
,13:08:49,4,2700,1290.8,1.24,13.3,9,13,0.138,10,0.2,1.16
,13:08:50,4,2700,1291.8,1.25,13.3,9,13,0.139,10,0.2,1.17
,13:08:51,4,2700,1292.8,1.25,13.3,9,13,0.139,10,0.2,1.17
,13:08:52,4,2700,1293.8,1.25,13.3,9,13,0.139,10,0.2,1.17
,13:08:53,4,2700,1294.8,1.25,13.3,9,12.9,0.14,10,0.2,1.17
,13:08:54,4,2700,1295.8,1.25,13.3,9,12.9,0.144,10,0.2,1.17
,13:08:55,4,2700,1296.8,1.25,13.3,9,12.9,0.143,10,0.2,1.17
,13:08:56,4,2700,1297.8,1.25,13.3,9,12.9,0.139,10,0.2,1.17
,13:08:57,4,2700,1298.8,1.25,13.3,9,12.9,0.139,10,0.2,1.17
,13:08:58,4,2700,1299.8,1.25,13.3,9,12.9,0.139,10,0.2,1.17
,13:08:59,4,2700,1300.8,1.25,13.3,9,12.9,0.139,10,0.2,1.17
,13:09:00,4,2700,1301.8,1.25,13.3,9,12.9,0.135,10,0.2,1.17
,13:09:01,4,2700,1302.8,1.25,13.3,9,12.9,0.135,10,0.2,1.17
,13:09:02,4,2700,1303.8,1.25,13.3,9,12.9,0.135,10,0.2,1.17
,13:09:03,4,2700,1304.8,1.25,13.3,9,12.9,0.135,10,0.2,1.17
,13:09:04,4,2700,1305.8,1.25,13.3,9,12.9,0.132,10,0.2,1.17
,13:09:05,4,2700,1306.8,1.25,13.3,9,12.8,0.131,10,0.2,1.16
,13:09:06,4,2700,1307.8,1.24,13.3,9,12.8,0.13,10,0.2,1.16
,13:09:07,4,2700,1308.8,1.23,13.3,9,12.8,0.129,10,0.2,1.15
,13:09:08,4,2700,1309.8,1.22,13.3,9,12.8,0.129,10,0.2,1.14
,13:09:09,4,2700,1310.8,1.22,13.3,9,12.8,0.129,10,0.2,1.14
,13:09:10,4,2700,1311.8,1.21,13.3,9,12.8,0.128,10,0.2,1.13
,13:09:11,4,2700,1312.8,1.2,13.3,9,12.8,0.127,10,0.2,1.13
,13:09:12,4,2700,1313.8,1.19,13.3,9,12.8,0.126,10,0.2,1.12
,13:09:13,4,2700,1314.8,1.18,13.3,9,12.8,0.128,10,0.2,1.11
,13:09:14,4,2700,1315.8,1.18,13.3,9,12.8,0.128,10,0.2,1.11
,13:09:15,4,2700,1316.8,1.18,13.3,9,12.8,0.128,10,0.2,1.1
,13:09:16,4,2700,1317.8,1.18,13.3,9,12.8,0.127,10,0.2,1.1
,13:09:17,4,2700,1318.8,1.18,13.3,9,12.8,0.127,10,0.2,1.1
,13:09:18,4,2700,1319.8,1.17,13.3,9,12.8,0.127,10,0.2,1.1
,13:09:19,4,2700,1320.8,1.17,13.3,9,12.7,0.13,10,0.2,1.1
,13:09:20,4,2700,1321.8,1.17,13.3,9,12.7,0.13,10,0.2,1.09
,13:09:21,4,2700,1322.8,1.17,13.3,9,12.7,0.134,10,0.2,1.09
,13:09:22,4,2700,1323.8,1.17,13.3,9,12.7,0.134,10,0.2,1.09
,13:09:23,4,2700,1324.8,1.17,13.3,9,12.7,0.134,10,0.2,1.1
,13:09:24,4,2700,1325.8,1.17,13.3,9,12.7,0.135,10,0.2,1.1
,13:09:25,4,2700,1326.8,1.18,13.3,9,12.7,0.135,10,0.2,1.11
,13:09:26,4,2700,1327.8,1.19,13.3,9,12.7,0.137,10,0.2,1.12
,13:09:27,4,2700,1328.8,1.2,13.3,9,12.7,0.138,10,0.2,1.12
,13:09:28,4,2700,1329.8,1.2,13.3,9,12.7,0.138,10,0.2,1.12
,13:09:29,4,2700,1330.8,1.2,13.3,9,12.6,0.133,10,0.2,1.12
,13:09:30,4,2700,1331.8,1.19,13.3,9,12.6,0.137,10,0.2,1.12
,13:09:31,4,2700,1332.8,1.19,13.3,9,12.6,0.137,10,0.2,1.12
,13:09:32,4,2700,1333.8,1.19,13.3,9,12.6,0.136,10,0.2,1.11
,13:09:33,4,2700,1334.8,1.18,13.3,9,12.6,0.136,10,0.2,1.11
,13:09:34,4,2700,1335.8,1.19,13.3,9,12.6,0.136,10,0.2,1.11
,13:09:35,4,2700,1336.8,1.19,13.3,9,12.6,0.137,10,0.2,1.12
,13:09:36,4,2700,1337.8,1.2,13.3,9,12.6,0.134,10,0.2,1.13
,13:09:37,4,2700,1338.8,1.2,13.3,9,12.6,0.134,10,0.2,1.13
,13:09:38,4,2700,1339.8,1.2,13.3,9,12.6,0.134,10,0.2,1.13
,13:09:39,4,2700,1340.8,1.2,13.3,9,12.5,0.134,10,0.2,1.13
,13:09:40,4,2700,1341.8,1.21,13.3,9,12.5,0.134,10,0.2,1.13
,13:09:41,4,2700,1342.8,1.21,13.3,9,12.5,0.134,10,0.2,1.13
,13:09:42,4,2700,1343.8,1.21,13.3,9,12.5,0.135,10,0.2,1.13
,13:09:43,4,2700,1344.8,1.21,13.3,9,12.5,0.135,10,0.2,1.14
,13:09:44,4,2700,1345.8,1.21,13.3,9,12.5,0.135,10,0.2,1.14
,13:09:45,4,2700,1346.8,1.21,13.3,9,12.5,0.135,10,0.2,1.14
,13:09:46,4,2700,1347.8,1.22,13.3,9,12.5,0.136,10,0.2,1.14
,13:09:47,4,2700,1348.8,1.22,13.3,9,12.5,0.136,10,0.2,1.14
,13:09:48,4,2700,1349.8,1.22,13.3,9,12.5,0.136,10,0.2,1.15
,13:09:49,4,2700,1350.8,1.23,13.3,9,12.5,0.137,10,0.2,1.15
,13:09:50,4,2700,1351.8,1.23,13.3,9,12.4,0.137,10,0.2,1.15
,13:09:51,4,2700,1352.8,1.23,13.3,9,12.4,0.137,10,0.2,1.15
,13:09:52,4,2700,1353.8,1.23,13.3,9,12.4,0.133,10,0.2,1.15
,13:09:53,4,2700,1354.8,1.23,13.3,9,12.4,0.137,10,0.2,1.15
,13:09:54,4,2700,1355.8,1.23,13.3,9,12.4,0.137,10,0.2,1.15
,13:09:55,4,2700,1356.8,1.22,13.3,9,12.4,0.133,10,0.2,1.15
,13:09:56,4,2700,1357.8,1.23,13.3,9,12.4,0.133,10,0.2,1.15
,13:09:57,4,2700,1358.8,1.23,13.3,9,12.4,0.137,10,0.2,1.15
,13:09:58,4,2700,1359.8,1.23,13.3,9,12.3,0.137,10,0.2,1.15
,13:09:59,4,2700,1360.8,1.22,13.3,9,12.3,0.136,10,0.2,1.14
,13:10:00,4,2700,1361.8,1.22,13.3,9,12.3,0.136,10,0.2,1.14
,13:10:01,4,2700,1362.8,1.21,13.3,9,12.3,0.135,10,0.2,1.13
,13:10:02,4,2700,1363.8,1.21,13.3,9,12.3,0.131,10,0.2,1.13
,13:10:03,4,2700,1364.8,1.21,13.3,9,12.3,0.134,10,0.2,1.13
,13:10:04,4,2700,1365.8,1.21,13.3,9,12.3,0.131,10,0.2,1.13
,13:10:05,4,2700,1366.8,1.21,13.3,9,12.3,0.135,10,0.2,1.14
,13:10:06,4,2700,1367.8,1.22,13.3,9,12.3,0.136,10,0.2,1.14
,13:10:07,4,2700,1368.8,1.22,13.3,9,12.3,0.136,10,0.2,1.14
,13:10:08,4,2700,1369.8,1.22,13.3,9,12.2,0.132,10,0.2,1.14
,13:10:09,4,2700,1370.8,1.22,13.3,9,12.2,0.132,10,0.2,1.14
,13:10:10,4,2700,1371.8,1.21,13.3,9,12.2,0.132,10,0.2,1.14
,13:10:11,4,2700,1372.8,1.21,13.3,9,12.2,0.127,10,0.2,1.13
,13:10:12,4,2700,1373.8,1.2,13.3,9,12.2,0.127,10,0.2,1.13
,13:10:13,4,2700,1374.8,1.2,13.3,9,12.2,0.126,10,0.2,1.12
,13:10:14,4,2700,1375.8,1.2,13.3,9,12.2,0.126,10,0.2,1.12
,13:10:15,4,2700,1376.8,1.2,13.3,10,12.2,0.123,10,0.2,1.12
,13:10:16,4,2700,1377.8,1.2,13.3,10,12.1,0.123,10,0.2,1.13
,13:10:17,4,2700,1378.8,1.19,13.3,9,12.1,0.126,10,0.2,1.12
,13:10:18,4,2700,1379.8,1.18,13.3,9,12.1,0.128,10,0.2,1.11
,13:10:19,4,2700,1380.8,1.17,13.3,9,12.1,0.13,10,0.2,1.09
,13:10:20,4,2700,1381.8,1.17,13.3,9,12.1,0.13,10,0.2,1.09
,13:10:21,4,2700,1382.8,1.16,13.3,9,12.1,0.133,10,0.2,1.09
,13:10:22,4,2700,1383.8,1.17,13.3,9,12.1,0.134,10,0.2,1.09
,13:10:23,4,2700,1384.8,1.17,13.3,9,12.1,0.135,10,0.2,1.1
,13:10:24,4,2700,1385.8,1.18,13.3,9,12.1,0.132,10,0.2,1.11
,13:10:25,4,2700,1386.8,1.18,13.3,9,12,0.132,10,0.2,1.11
,13:10:26,4,2700,1387.8,1.18,13.3,9,12,0.135,10,0.2,1.11
,13:10:27,4,2700,1388.8,1.18,13.3,9,12,0.135,10,0.2,1.1
,13:10:28,4,2700,1389.8,1.18,13.3,9,12,0.135,10,0.2,1.1
,13:10:29,4,2700,1390.8,1.17,13.3,9,12,0.135,10,0.2,1.1
,13:10:30,4,2700,1391.8,1.18,13.3,9,12,0.135,10,0.2,1.1
,13:10:31,4,2700,1392.8,1.19,13.3,9,12,0.132,10,0.2,1.11
,13:10:32,4,2700,1393.8,1.2,13.3,9,12,0.133,10,0.2,1.12
,13:10:33,4,2700,1394.8,1.19,13.3,9,11.9,0.133,10,0.2,1.12
,13:10:34,4,2700,1395.8,1.19,13.3,9,11.9,0.132,10,0.2,1.11
,13:10:35,4,2700,1396.8,1.18,13.3,9,11.9,0.132,10,0.2,1.11
,13:10:36,4,2700,1397.8,1.18,13.3,9,11.9,0.135,10,0.2,1.1
,13:10:37,4,2700,1398.8,1.18,13.3,9,11.9,0.132,10,0.2,1.11
,13:10:38,4,2700,1399.8,1.18,13.3,9,11.9,0.132,10,0.2,1.11
,13:10:39,4,2700,1400.8,1.18,13.3,9,11.9,0.132,10,0.2,1.11
,13:10:40,4,2700,1401.8,1.19,13.3,9,11.8,0.132,10,0.2,1.11
,13:10:41,4,2700,1402.8,1.19,13.3,9,11.8,0.133,10,0.2,1.12
,13:10:42,4,2700,1403.8,1.2,13.3,9,11.8,0.134,10,0.2,1.13
,13:10:43,4,2700,1404.8,1.21,13.3,9,11.8,0.134,10,0.2,1.13
,13:10:44,4,2700,1405.8,1.21,13.3,9,11.8,0.135,10,0.2,1.13
,13:10:45,4,2700,1406.8,1.21,13.3,9,11.8,0.135,10,0.2,1.13
,13:10:46,4,2700,1407.8,1.21,13.3,9,11.8,0.135,10,0.2,1.13
,13:10:47,4,2700,1408.8,1.21,13.3,9,11.8,0.134,10,0.2,1.13
,13:10:48,4,2700,1409.8,1.2,13.3,9,11.8,0.134,10,0.2,1.13
,13:10:49,4,2700,1410.8,1.2,13.3,9,11.8,0.13,10,0.2,1.12
,13:10:50,4,2700,1411.8,1.19,13.3,9,11.7,0.126,10,0.2,1.12
,13:10:51,4,2700,1412.8,1.19,13.3,9,11.7,0.125,10,0.2,1.11
,13:10:52,4,2700,1413.8,1.19,13.3,9,11.7,0.126,10,0.2,1.12
,13:10:53,4,2700,1414.8,1.19,13.3,9,11.7,0.125,10,0.2,1.11
,13:10:54,4,2700,1415.8,1.18,13.3,9,11.7,0.125,10,0.2,1.11
,13:10:55,4,2700,1416.8,1.18,13.3,9,11.7,0.124,10,0.2,1.1
,13:10:56,4,2700,1417.8,1.18,13.3,9,11.7,0.127,10,0.2,1.1
,13:10:57,4,2700,1418.8,1.17,13.3,9,11.6,0.127,10,0.2,1.1
,13:10:58,4,2700,1419.8,1.16,13.3,9,11.6,0.129,10,0.2,1.09
,13:10:59,4,2700,1420.8,1.15,13.3,9,11.6,0.132,10,0.2,1.08
,13:11:00,4,2700,1421.8,1.15,13.3,9,11.6,0.132,10,0.2,1.08
,13:11:01,4,2700,1422.8,1.16,13.3,9,11.6,0.133,10,0.2,1.09
,13:11:02,4,2700,1423.8,1.17,13.3,9,11.6,0.134,10,0.2,1.09
,13:11:03,4,2700,1424.8,1.17,13.3,9,11.5,0.134,10,0.2,1.09
,13:11:04,4,2700,1425.8,1.17,13.3,9,11.6,0.134,10,0.2,1.1
,13:11:05,4,2700,1426.8,1.18,13.3,9,11.5,0.135,10,0.2,1.11
,13:11:06,4,2700,1427.8,1.19,13.3,9,11.5,0.133,10,0.2,1.12
,13:11:07,4,2700,1428.8,1.2,13.3,9,11.5,0.133,10,0.2,1.12
,13:11:08,4,2700,1429.8,1.19,13.3,9,11.5,0.133,10,0.2,1.12
,13:11:09,4,2700,1430.8,1.19,13.3,9,11.5,0.132,10,0.2,1.11
,13:11:10,4,2700,1431.8,1.18,13.3,9,11.5,0.132,10,0.2,1.11
,13:11:11,4,2700,1432.8,1.18,13.3,9,11.5,0.132,10,0.2,1.11
,13:11:12,4,2700,1433.8,1.19,13.3,9,11.5,0.132,10,0.2,1.11
,13:11:13,4,2700,1434.8,1.19,13.3,9,11.4,0.129,10,0.2,1.12
,13:11:14,4,2700,1435.8,1.19,13.3,9,11.4,0.129,10,0.2,1.12
,13:11:15,4,2700,1436.8,1.19,13.3,9,11.4,0.129,10,0.2,1.11
,13:11:16,4,2700,1437.8,1.19,13.3,9,11.4,0.128,10,0.2,1.11
,13:11:17,4,2700,1438.8,1.18,13.3,9,11.4,0.128,10,0.2,1.11
,13:11:18,4,2700,1439.8,1.18,13.3,9,11.4,0.128,10,0.2,1.1
,13:11:19,4,2700,1440.8,1.18,13.3,9,11.3,0.124,10,0.2,1.1
,13:11:20,4,2700,1441.8,1.17,13.3,9,11.3,0.124,10,0.2,1.1
,13:11:21,4,2700,1442.8,1.17,13.3,9,11.3,0.123,10,0.2,1.1
,13:11:22,4,2700,1443.8,1.17,13.3,9,11.3,0.123,10,0.2,1.09
,13:11:23,4,2700,1444.8,1.16,13.3,9,11.3,0.122,10,0.2,1.08
,13:11:24,4,2700,1445.8,1.15,13.3,9,11.3,0.121,10,0.2,1.07
,13:11:25,4,2700,1446.8,1.14,13.3,9,11.3,0.123,10,0.2,1.06
,13:11:26,4,2700,1447.8,1.13,13.3,9,11.3,0.123,10,0.2,1.06
,13:11:27,4,2700,1448.8,1.13,13.3,9,11.3,0.126,10,0.2,1.06
,13:11:28,4,2700,1449.8,1.13,13.3,9,11.2,0.129,10,0.2,1.06
,13:11:29,4,2700,1450.8,1.13,13.3,9,11.2,0.129,10,0.2,1.06
,13:11:30,4,2700,1451.8,1.13,13.3,9,11.2,0.13,10,0.2,1.06
,13:11:31,4,2700,1452.8,1.14,13.3,9,11.2,0.13,10,0.2,1.06
,13:11:32,4,2700,1453.8,1.14,13.3,9,11.2,0.131,10,0.2,1.07
,13:11:33,4,2700,1454.8,1.15,13.3,9,11.2,0.132,10,0.2,1.07
,13:11:34,4,2700,1455.8,1.15,13.3,9,11.2,0.128,10,0.2,1.08
,13:11:35,4,2700,1456.8,1.16,13.3,9,11.1,0.129,10,0.2,1.08
,13:11:36,4,2700,1457.8,1.16,13.3,9,11.1,0.125,10,0.2,1.08
,13:11:37,4,2700,1458.8,1.16,13.3,9,11.1,0.129,10,0.2,1.09
,13:11:38,4,2700,1459.8,1.16,13.3,9,11.1,0.126,10,0.2,1.09
,13:11:39,4,2700,1460.8,1.16,13.3,9,11.1,0.126,10,0.2,1.09
,13:11:40,4,2700,1461.8,1.15,13.3,9,11.1,0.121,10,0.2,1.08
,13:11:41,4,2700,1462.8,1.14,13.3,9,11.1,0.124,10,0.2,1.07
,13:11:42,4,2700,1463.8,1.14,13.3,9,11.1,0.123,10,0.2,1.06
,13:11:43,4,2700,1464.8,1.13,13.3,9,11.1,0.126,10,0.2,1.06
,13:11:44,4,2700,1465.8,1.13,13.3,9,11.1,0.13,10,0.2,1.06
,13:11:45,4,2700,1466.8,1.13,13.3,9,11,0.13,10,0.2,1.06
,13:11:46,4,2700,1467.8,1.14,13.3,8,11,0.135,10,0.2,1.07
,13:11:47,4,2700,1468.8,1.15,13.3,9,11,0.132,10,0.2,1.08
,13:11:48,4,2700,1469.8,1.17,13.3,9,11,0.134,10,0.2,1.09
,13:11:49,4,2700,1470.8,1.17,13.3,9,11,0.131,10,0.2,1.1
,13:11:50,4,2700,1471.8,1.18,13.3,9,11,0.131,10,0.2,1.1
,13:11:51,4,2700,1472.8,1.17,13.3,9,11,0.131,10,0.2,1.1
,13:11:52,4,2700,1473.8,1.17,13.3,9,11,0.131,10,0.2,1.1
,13:11:53,4,2700,1474.8,1.18,13.3,9,10.9,0.131,10,0.2,1.1
,13:11:54,4,2700,1475.8,1.18,13.3,9,10.9,0.135,10,0.2,1.1
,13:11:55,4,2700,1476.8,1.18,13.3,9,10.9,0.135,10,0.2,1.11
,13:11:56,4,2700,1477.8,1.18,13.3,9,10.9,0.132,10,0.2,1.11
,13:11:57,4,2700,1478.8,1.19,13.3,9,10.9,0.132,10,0.2,1.11
,13:11:58,4,2700,1479.8,1.19,13.3,9,10.9,0.132,10,0.2,1.11
,13:11:59,4,2700,1480.8,1.19,13.3,9,10.9,0.132,10,0.2,1.11
,13:12:00,4,2700,1481.8,1.19,13.3,9,10.9,0.132,10,0.2,1.11
,13:12:01,4,2700,1482.8,1.19,13.3,9,10.9,0.133,10,0.2,1.12
