Data file,,DELRIN500AF_ISO10_12C_006.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,05/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Delrin AF500 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:39:17 on 05/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,13:13:35,4,3600,2044.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:13:36,4,3600,2045.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:13:37,4,3600,2046.6,1.25,13.3,7,13.6,0.18,10,0,1.17
,13:13:38,4,3600,2047.6,1.24,13.3,7,13.6,0.18,10,0,1.16
,13:13:39,4,3600,2048.6,1.24,13.3,7,13.6,0.178,10,0,1.16
,13:13:40,4,3600,2049.6,1.23,13.3,7,13.6,0.184,10,0,1.15
,13:13:41,4,3600,2050.6,1.23,13.3,7,13.6,0.177,10,0,1.15
,13:13:42,4,3600,2051.6,1.23,13.3,7,13.6,0.178,10,0,1.15
,13:13:43,4,3600,2052.6,1.23,13.3,7,13.6,0.178,10,0,1.15
,13:13:44,4,3600,2053.6,1.23,13.3,7,13.6,0.178,10,0,1.15
,13:13:45,4,3600,2054.6,1.24,13.3,7,13.6,0.178,10,0,1.16
,13:13:46,4,3600,2055.6,1.24,13.3,7,13.6,0.185,10,0,1.16
,13:13:47,4,3600,2056.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:13:48,4,3600,2057.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:13:49,4,3600,2058.6,1.25,13.3,7,13.6,0.18,10,0,1.17
,13:13:50,4,3600,2059.6,1.25,13.3,7,13.6,0.18,10,0,1.17
,13:13:51,4,3600,2060.6,1.24,13.3,7,13.6,0.179,10,0,1.16
,13:13:52,4,3600,2061.6,1.24,13.3,7,13.6,0.179,10,0,1.16
,13:13:53,4,3600,2062.6,1.24,13.3,7,13.6,0.185,10,0,1.16
,13:13:54,4,3600,2063.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:13:55,4,3600,2064.6,1.24,13.3,7,13.6,0.18,10,0,1.17
,13:13:56,4,3600,2065.6,1.25,13.3,7,13.6,0.18,10,0,1.17
,13:13:57,4,3600,2066.6,1.25,13.3,7,13.6,0.18,10,0,1.16
,13:13:58,4,3600,2067.6,1.24,13.3,7,13.6,0.179,10,0,1.16
,13:13:59,4,3600,2068.6,1.24,13.3,7,13.6,0.179,10,0,1.16
,13:14:00,4,3600,2069.6,1.24,13.3,7,13.6,0.179,10,0,1.16
,13:14:01,4,3600,2070.6,1.24,13.3,7,13.6,0.18,10,0,1.17
,13:14:02,4,3600,2071.6,1.25,13.3,7,13.6,0.18,10,0.1,1.17
,13:14:03,4,3600,2072.6,1.25,13.3,7,13.6,0.18,10,0,1.17
,13:14:04,4,3600,2073.6,1.25,13.3,7,13.6,0.18,10,0.1,1.17
,13:14:05,4,3600,2074.6,1.24,13.3,7,13.6,0.186,10,0.1,1.16
,13:14:06,4,3600,2075.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:14:07,4,3600,2076.6,1.24,13.3,7,13.6,0.185,10,0.1,1.16
,13:14:08,4,3600,2077.6,1.24,13.3,7,13.6,0.185,10,0.1,1.16
,13:14:09,4,3600,2078.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:14:10,4,3600,2079.6,1.25,13.3,7,13.6,0.187,10,0,1.17
,13:14:11,4,3600,2080.6,1.25,13.3,7,13.6,0.187,10,0,1.17
,13:14:12,4,3600,2081.6,1.25,13.3,7,13.6,0.181,10,0,1.17
,13:14:13,4,3600,2082.6,1.25,13.3,7,13.6,0.18,10,0,1.17
,13:14:14,4,3600,2083.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:14:15,4,3600,2084.6,1.25,13.3,7,13.6,0.18,10,0,1.17
,13:14:16,4,3600,2085.6,1.25,13.3,7,13.6,0.181,10,0.1,1.17
,13:14:17,4,3600,2086.6,1.25,13.3,7,13.6,0.181,10,0,1.17
,13:14:18,4,3600,2087.6,1.25,13.3,7,13.6,0.18,10,0,1.17
,13:14:19,4,3600,2088.6,1.24,13.3,7,13.6,0.179,10,0,1.16
,13:14:20,4,3600,2089.6,1.24,13.3,7,13.6,0.179,10,0,1.16
,13:14:21,4,3600,2090.6,1.24,13.3,7,13.6,0.179,10,0,1.16
,13:14:22,4,3600,2091.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:14:23,4,3600,2092.6,1.24,13.3,7,13.6,0.186,10,0,1.16
,13:14:24,4,3600,2093.6,1.25,13.3,7,13.6,0.18,10,0.1,1.17
,13:14:25,4,3600,2094.6,1.25,13.3,7,13.5,0.174,10,0,1.17
,13:14:26,4,3600,2095.6,1.25,13.3,7,13.5,0.18,10,0,1.17
,13:14:27,4,3600,2096.6,1.24,13.3,7,13.5,0.179,10,0,1.16
,13:14:28,4,3600,2097.6,1.24,13.3,7,13.5,0.179,10,0,1.16
,13:14:29,4,3600,2098.6,1.24,13.3,7,13.5,0.179,10,0,1.16
,13:14:30,4,3600,2099.6,1.24,13.3,7,13.5,0.172,10,0,1.16
,13:14:31,4,3600,2100.6,1.24,13.3,7,13.5,0.172,10,0.1,1.16
,13:14:32,4,3600,2101.6,1.23,13.3,7,13.5,0.172,10,0,1.15
,13:14:33,4,3600,2102.6,1.23,13.3,7,13.5,0.178,10,0,1.15
,13:14:34,4,3600,2103.6,1.23,13.3,7,13.5,0.178,10,0,1.15
,13:14:35,4,3600,2104.6,1.23,13.3,7,13.5,0.178,10,0,1.15
,13:14:36,4,3600,2105.6,1.23,13.3,7,13.5,0.184,10,0,1.15
,13:14:37,4,3600,2106.6,1.23,13.3,6,13.5,0.192,10,0,1.15
,13:14:38,4,3600,2107.6,1.24,13.3,7,13.5,0.185,10,0,1.16
,13:14:39,4,3600,2108.6,1.24,13.3,7,13.5,0.185,10,0,1.16
,13:14:40,4,3600,2109.6,1.24,13.3,7,13.5,0.185,10,0,1.16
,13:14:41,4,3600,2110.6,1.23,13.3,7,13.5,0.185,10,0,1.15
,13:14:42,4,3600,2111.6,1.23,13.3,7,13.5,0.184,10,0,1.15
,13:14:43,4,3600,2112.6,1.23,13.3,7,13.5,0.178,10,0.1,1.15
,13:14:44,4,3600,2113.6,1.23,13.3,7,13.5,0.178,10,0,1.15
,13:14:45,4,3600,2114.6,1.23,13.3,7,13.5,0.178,10,0,1.15
,13:14:46,4,3600,2115.6,1.24,13.3,7,13.5,0.172,10,0,1.16
,13:14:47,4,3600,2116.6,1.24,13.3,7,13.4,0.172,10,0,1.16
,13:14:48,4,3600,2117.6,1.24,13.3,7,13.4,0.166,10,0,1.16
,13:14:49,4,3600,2118.6,1.24,13.3,7,13.4,0.172,10,0,1.16
,13:14:50,4,3600,2119.6,1.24,13.3,7,13.4,0.185,10,0,1.16
,13:14:51,4,3600,2120.6,1.23,13.3,6,13.4,0.192,10,0,1.15
,13:14:52,4,3600,2121.6,1.23,13.3,6,13.4,0.192,10,0,1.15
,13:14:53,4,3600,2122.6,1.24,13.3,7,13.4,0.186,10,0,1.16
,13:14:54,4,3600,2123.6,1.24,13.3,7,13.4,0.186,10,0,1.16
,13:14:55,4,3600,2124.6,1.24,13.3,7,13.4,0.186,10,0,1.16
,13:14:56,4,3600,2125.6,1.24,13.3,7,13.4,0.185,10,0,1.16
,13:14:57,4,3600,2126.6,1.24,13.3,6,13.4,0.193,10,0,1.16
,13:14:58,4,3600,2127.6,1.24,13.3,7,13.4,0.186,10,0,1.16
,13:14:59,4,3600,2128.6,1.25,13.3,7,13.4,0.187,10,0,1.17
,13:15:00,4,3600,2129.6,1.25,13.3,7,13.4,0.181,10,0,1.17
,13:15:01,4,3600,2130.6,1.25,13.3,7,13.4,0.175,10,0,1.17
,13:15:02,4,3600,2131.6,1.24,13.3,7,13.4,0.18,10,0,1.16
,13:15:03,4,3600,2132.6,1.24,13.3,7,13.3,0.178,10,0,1.16
,13:15:04,4,3600,2133.6,1.23,13.3,7,13.3,0.171,10,0,1.15
,13:15:05,4,3600,2134.6,1.23,13.3,7,13.3,0.171,10,0,1.15
,13:15:06,4,3600,2135.6,1.23,13.3,7,13.3,0.172,10,0,1.15
,13:15:07,4,3600,2136.6,1.24,13.3,7,13.3,0.172,10,0,1.16
,13:15:08,4,3600,2137.6,1.23,13.3,7,13.3,0.166,10,0.1,1.15
,13:15:09,4,3600,2138.6,1.23,13.3,7,13.3,0.172,10,0,1.15
,13:15:10,4,3600,2139.6,1.23,13.3,7,13.3,0.177,10,0,1.15
,13:15:11,4,3600,2140.6,1.22,13.3,7,13.3,0.176,10,0,1.14
,13:15:12,4,3600,2141.6,1.21,13.3,7,13.3,0.175,10,0,1.13
,13:15:13,4,3600,2142.6,1.21,13.3,7,13.3,0.174,10,0,1.13
,13:15:14,4,3600,2143.6,1.2,13.3,7,13.3,0.174,10,0,1.13
,13:15:15,4,3600,2144.6,1.2,13.3,7,13.3,0.18,10,0,1.13
,13:15:16,4,3600,2145.6,1.2,13.3,7,13.3,0.181,10,0,1.13
,13:15:17,4,3600,2146.6,1.21,13.3,7,13.3,0.182,10,0,1.14
,13:15:18,4,3600,2147.6,1.23,13.3,7,13.2,0.184,10,0,1.15
,13:15:19,4,3600,2148.6,1.23,13.3,7,13.2,0.184,10,0,1.15
,13:15:20,4,3600,2149.6,1.23,13.3,7,13.2,0.184,10,0.1,1.15
,13:15:21,4,3600,2150.6,1.23,13.3,7,13.2,0.184,10,0,1.15
,13:15:22,4,3600,2151.6,1.23,13.3,7,13.2,0.184,10,0.1,1.15
,13:15:23,4,3600,2152.6,1.23,13.3,7,13.2,0.184,10,0,1.15
,13:15:24,4,3600,2153.6,1.24,13.3,7,13.2,0.178,10,0,1.16
,13:15:25,4,3600,2154.6,1.24,13.3,7,13.2,0.185,10,0,1.16
,13:15:26,4,3600,2155.6,1.24,13.3,7,13.2,0.186,10,0,1.16
,13:15:27,4,3600,2156.6,1.24,13.3,7,13.2,0.186,10,0.1,1.16
,13:15:28,4,3600,2157.6,1.24,13.3,7,13.2,0.179,10,0,1.16
,13:15:29,4,3600,2158.6,1.24,13.3,7,13.2,0.186,10,0.1,1.16
,13:15:30,4,3600,2159.6,1.24,13.3,7,13.1,0.186,10,0.1,1.16
,13:15:31,4,3600,2160.6,1.24,13.3,7,13.1,0.186,10,0,1.16
,13:15:32,4,3600,2161.6,1.24,13.3,7,13.1,0.186,10,0,1.16
,13:15:33,4,3600,2162.6,1.24,13.3,7,13.1,0.186,10,0.1,1.16
,13:15:34,4,3600,2163.6,1.24,13.3,7,13.1,0.186,10,0,1.16
,13:15:35,4,3600,2164.6,1.25,13.3,7,13.1,0.18,10,0,1.17
,13:15:36,4,3600,2165.6,1.25,13.3,7,13.1,0.175,10,0.1,1.17
,13:15:37,4,3600,2166.6,1.25,13.3,7,13.1,0.173,10,0,1.17
,13:15:38,4,3600,2167.6,1.24,13.3,7,13.1,0.172,10,0,1.16
,13:15:39,4,3600,2168.6,1.23,13.3,7,13.1,0.171,10,0.1,1.15
,13:15:40,4,3600,2169.6,1.23,13.3,7,13.1,0.178,10,0,1.15
,13:15:41,4,3600,2170.6,1.23,13.3,7,13,0.178,10,0,1.15
,13:15:42,4,3600,2171.6,1.24,13.3,7,13,0.178,10,0.1,1.16
,13:15:43,4,3600,2172.6,1.24,13.3,7,13,0.185,10,0,1.16
,13:15:44,4,3600,2173.6,1.23,13.3,7,13,0.178,10,0.1,1.15
,13:15:45,4,3600,2174.6,1.23,13.3,7,13,0.178,10,0,1.15
,13:15:46,4,3600,2175.6,1.23,13.3,7,13,0.185,10,0,1.16
,13:15:47,4,3600,2176.6,1.24,13.3,7,13,0.185,10,0,1.16
,13:15:48,4,3600,2177.6,1.24,13.3,7,13,0.178,10,0,1.16
,13:15:49,4,3600,2178.6,1.23,13.3,7,13,0.178,10,0,1.15
,13:15:50,4,3600,2179.6,1.23,13.3,7,13,0.178,10,0,1.15
,13:15:51,4,3600,2180.6,1.23,13.3,7,12.9,0.185,10,0,1.15
,13:15:52,4,3600,2181.6,1.24,13.3,7,12.9,0.185,10,0,1.16
,13:15:53,4,3600,2182.6,1.24,13.3,7,12.9,0.185,10,0,1.16
,13:15:54,4,3600,2183.6,1.24,13.3,7,12.9,0.178,10,0,1.16
,13:15:55,4,3600,2184.6,1.23,13.3,7,12.9,0.178,10,0,1.15
,13:15:56,4,3600,2185.6,1.23,13.3,7,12.9,0.178,10,0.1,1.15
,13:15:57,4,3600,2186.6,1.23,13.3,7,12.9,0.184,10,0.1,1.15
,13:15:58,4,3600,2187.6,1.23,13.3,7,12.9,0.178,10,0,1.15
,13:15:59,4,3600,2188.6,1.23,13.3,7,12.9,0.178,10,0,1.15
,13:16:00,4,3600,2189.6,1.23,13.3,7,12.8,0.178,10,0,1.15
,13:16:01,4,3600,2190.6,1.23,13.3,7,12.8,0.178,10,0.1,1.15
,13:16:02,4,3600,2191.6,1.23,13.3,7,12.8,0.185,10,0,1.15
,13:16:03,4,3600,2192.6,1.24,13.3,7,12.8,0.185,10,0,1.16
,13:16:04,4,3600,2193.6,1.24,13.3,7,12.8,0.185,10,0.1,1.16
,13:16:05,4,3600,2194.6,1.24,13.3,7,12.8,0.185,10,0,1.15
,13:16:06,4,3600,2195.6,1.23,13.3,7,12.8,0.184,10,0,1.15
,13:16:07,4,3600,2196.6,1.23,13.3,7,12.8,0.178,10,0,1.15
,13:16:08,4,3600,2197.6,1.23,13.3,7,12.8,0.178,10,0,1.15
,13:16:09,4,3600,2198.6,1.24,13.3,7,12.8,0.185,10,0.1,1.16
,13:16:10,4,3600,2199.6,1.24,13.3,7,12.8,0.178,10,0,1.16
,13:16:11,4,3600,2200.6,1.24,13.3,7,12.7,0.185,10,0,1.16
,13:16:12,4,3600,2201.6,1.23,13.3,7,12.7,0.178,10,0,1.15
,13:16:13,4,3600,2202.6,1.23,13.3,7,12.7,0.178,10,0,1.15
,13:16:14,4,3600,2203.6,1.23,13.3,7,12.7,0.178,10,0,1.15
,13:16:15,4,3600,2204.6,1.23,13.3,7,12.7,0.178,10,0,1.15
,13:16:16,4,3600,2205.6,1.23,13.3,7,12.7,0.178,10,0,1.15
,13:16:17,4,3600,2206.6,1.23,13.3,7,12.7,0.172,10,0,1.15
,13:16:18,4,3600,2207.6,1.23,13.3,7,12.6,0.165,10,0,1.15
,13:16:19,4,3600,2208.6,1.23,13.3,7,12.6,0.166,10,0.1,1.15
,13:16:20,4,3600,2209.6,1.22,13.3,7,12.6,0.17,10,0,1.14
,13:16:21,4,3600,2210.6,1.21,13.3,7,12.6,0.169,10,0,1.14
,13:16:22,4,3600,2211.6,1.21,13.3,7,12.6,0.174,10,0,1.13
,13:16:23,4,3600,2212.6,1.2,13.3,7,12.6,0.181,10,0,1.13
,13:16:24,4,3600,2213.6,1.21,13.3,6,12.6,0.188,10,0,1.13
,13:16:25,4,3600,2214.6,1.21,13.3,6,12.6,0.188,10,0,1.13
,13:16:26,4,3600,2215.6,1.21,13.3,6,12.6,0.189,10,0,1.14
,13:16:27,4,3600,2216.6,1.22,13.3,7,12.5,0.183,10,0,1.14
,13:16:28,4,3600,2217.6,1.22,13.3,7,12.5,0.184,10,0,1.15
,13:16:29,4,3600,2218.6,1.22,13.3,7,12.5,0.177,10,0,1.14
,13:16:30,4,3600,2219.6,1.22,13.3,7,12.5,0.184,10,0,1.15
,13:16:31,4,3600,2220.6,1.22,13.3,7,12.5,0.184,10,0,1.15
,13:16:32,4,3600,2221.6,1.23,13.3,7,12.5,0.184,10,0,1.15
,13:16:33,4,3600,2222.6,1.23,13.3,7,12.5,0.184,10,0,1.15
,13:16:34,4,3600,2223.6,1.23,13.3,7,12.5,0.184,10,0,1.15
,13:16:35,4,3600,2224.6,1.23,13.3,7,12.5,0.184,10,0,1.15
,13:16:36,4,3600,2225.6,1.23,13.3,7,12.4,0.177,10,0,1.15
,13:16:37,4,3600,2226.6,1.23,13.3,7,12.4,0.184,10,0.1,1.15
,13:16:38,4,3600,2227.6,1.23,13.3,7,12.4,0.184,10,0,1.15
,13:16:39,4,3600,2228.6,1.23,13.3,6,12.4,0.192,10,0,1.15
,13:16:40,4,3600,2229.6,1.24,13.3,7,12.4,0.185,10,0.1,1.16
,13:16:41,4,3600,2230.6,1.24,13.3,7,12.4,0.186,10,0,1.16
,13:16:42,4,3600,2231.6,1.25,13.3,7,12.4,0.18,10,0,1.17
,13:16:43,4,3600,2232.6,1.25,13.3,7,12.4,0.181,10,0,1.17
,13:16:44,4,3600,2233.6,1.25,13.3,7,12.4,0.18,10,0,1.17
,13:16:45,4,3600,2234.6,1.24,13.3,7,12.3,0.179,10,0.1,1.16
,13:16:46,4,3600,2235.6,1.24,13.3,7,12.3,0.179,10,0,1.16
,13:16:47,4,3600,2236.6,1.24,13.3,7,12.3,0.186,10,0.1,1.16
,13:16:48,4,3600,2237.6,1.24,13.3,7,12.3,0.186,10,0,1.16
,13:16:49,4,3600,2238.6,1.25,13.3,7,12.3,0.18,10,0.1,1.17
,13:16:50,4,3600,2239.6,1.24,13.3,7,12.3,0.18,10,0,1.16
,13:16:51,4,3600,2240.6,1.24,13.3,7,12.3,0.179,10,0,1.16
,13:16:52,4,3600,2241.6,1.23,13.3,7,12.3,0.178,10,0,1.15
,13:16:53,4,3600,2242.6,1.23,13.3,7,12.2,0.184,10,0,1.15
,13:16:54,4,3600,2243.6,1.24,13.3,7,12.2,0.185,10,0,1.16
,13:16:55,4,3600,2244.6,1.24,13.3,7,12.2,0.186,10,0,1.16
,13:16:56,4,3600,2245.6,1.25,13.3,7,12.2,0.18,10,0.1,1.17
,13:16:57,4,3600,2246.6,1.25,13.3,7,12.2,0.18,10,0,1.17
,13:16:58,4,3600,2247.6,1.24,13.3,7,12.2,0.186,10,0,1.16
,13:16:59,4,3600,2248.6,1.24,13.3,7,12.2,0.186,10,0,1.16
,13:17:00,4,3600,2249.6,1.25,13.3,7,12.1,0.187,10,0,1.17
,13:17:01,4,3600,2250.6,1.26,13.3,7,12.1,0.188,10,0,1.18
,13:17:02,4,3600,2251.6,1.26,13.3,7,12.1,0.181,10,0,1.18
,13:17:03,4,3600,2252.6,1.26,13.3,7,12.1,0.181,10,0,1.18
,13:17:04,4,3600,2253.6,1.26,13.3,7,12.1,0.175,10,0,1.17
,13:17:05,4,3600,2254.6,1.26,13.3,7,12.1,0.175,10,0,1.18
,13:17:06,4,3600,2255.6,1.25,13.3,7,12.1,0.174,10,0,1.17
,13:17:07,4,3600,2256.6,1.25,13.3,7,12.1,0.18,10,0,1.17
,13:17:08,4,3600,2257.6,1.24,13.3,7,12.1,0.179,10,0,1.16
,13:17:09,4,3600,2258.6,1.24,13.3,7,12,0.185,10,0,1.16
,13:17:10,4,3600,2259.6,1.24,13.3,7,12,0.186,10,0,1.16
,13:17:11,4,3600,2260.6,1.25,13.3,7,12,0.187,10,0.1,1.17
,13:17:12,4,3600,2261.6,1.25,13.3,7,12,0.181,10,0.1,1.17
,13:17:13,4,3600,2262.6,1.25,13.3,7,12,0.18,10,0,1.17
,13:17:14,4,3600,2263.6,1.24,13.3,7,12,0.186,10,0,1.16
,13:17:15,4,3600,2264.6,1.24,13.3,7,11.9,0.186,10,0,1.16
,13:17:16,4,3600,2265.6,1.25,13.3,7,11.9,0.187,10,0.1,1.17
,13:17:17,4,3600,2266.6,1.25,13.3,7,11.9,0.181,10,0,1.17
,13:17:18,4,3600,2267.6,1.26,13.3,7,11.9,0.182,10,0.1,1.18
,13:17:19,4,3600,2268.6,1.26,13.3,7,11.9,0.182,10,0,1.18
,13:17:20,4,3600,2269.6,1.26,13.3,7,11.9,0.181,10,0,1.17
,13:17:21,4,3600,2270.6,1.25,13.3,7,11.9,0.18,10,0,1.17
,13:17:22,4,3600,2271.6,1.24,13.3,7,11.9,0.186,10,0,1.16
,13:17:23,4,3600,2272.6,1.24,13.3,7,11.9,0.186,10,0,1.16
,13:17:24,4,3600,2273.6,1.24,13.3,7,11.9,0.186,10,0,1.16
,13:17:25,4,3600,2274.6,1.24,13.3,7,11.8,0.18,10,0,1.16
,13:17:26,4,3600,2275.6,1.24,13.3,7,11.8,0.186,10,0,1.16
,13:17:27,4,3600,2276.6,1.24,13.3,7,11.8,0.186,10,0,1.16
,13:17:28,4,3600,2277.6,1.24,13.3,7,11.8,0.186,10,0,1.16
,13:17:29,4,3600,2278.6,1.24,13.3,7,11.8,0.18,10,0,1.16
,13:17:30,4,3600,2279.6,1.25,13.3,7,11.8,0.181,10,0,1.17
,13:17:31,4,3600,2280.6,1.26,13.3,7,11.8,0.175,10,0,1.18
,13:17:32,4,3600,2281.6,1.25,13.3,7,11.7,0.18,10,0,1.17
,13:17:33,4,3600,2282.6,1.24,13.3,7,11.7,0.179,10,0,1.16
,13:17:34,4,3600,2283.6,1.23,13.3,7,11.7,0.178,10,0,1.15
,13:17:35,4,3600,2284.6,1.23,13.3,7,11.7,0.184,10,0,1.15
,13:17:36,4,3600,2285.6,1.24,13.3,7,11.7,0.185,10,0,1.16
,13:17:37,4,3600,2286.6,1.24,13.3,7,11.7,0.179,10,0,1.16
,13:17:38,4,3600,2287.6,1.24,13.3,7,11.7,0.179,10,0.1,1.16
,13:17:39,4,3600,2288.6,1.23,13.3,7,11.6,0.178,10,0,1.15
,13:17:40,4,3600,2289.6,1.22,13.3,7,11.6,0.177,10,0,1.15
,13:17:41,4,3600,2290.6,1.22,13.3,7,11.6,0.177,10,0.1,1.15
,13:17:42,4,3600,2291.6,1.22,13.3,7,11.6,0.183,10,0,1.14
,13:17:43,4,3600,2292.6,1.23,13.3,7,11.6,0.177,10,0,1.15
,13:17:44,4,3600,2293.6,1.23,13.3,7,11.6,0.178,10,0,1.15
,13:17:45,4,3600,2294.6,1.24,13.3,7,11.6,0.178,10,0,1.16
,13:17:46,4,3600,2295.6,1.23,13.3,7,11.6,0.178,10,0,1.15
,13:17:47,4,3600,2296.6,1.23,13.3,7,11.6,0.178,10,0,1.15
,13:17:48,4,3600,2297.6,1.23,13.3,7,11.5,0.178,10,0,1.15
,13:17:49,4,3600,2298.6,1.23,13.3,7,11.5,0.178,10,0,1.15
,13:17:50,4,3600,2299.6,1.23,13.3,7,11.5,0.184,10,0,1.15
,13:17:51,4,3600,2300.6,1.24,13.3,7,11.5,0.186,10,0.1,1.16
,13:17:52,4,3600,2301.6,1.24,13.3,7,11.5,0.186,10,0.1,1.17
,13:17:53,4,3600,2302.6,1.25,13.3,7,11.5,0.18,10,0,1.17
,13:17:54,4,3600,2303.6,1.25,13.3,7,11.4,0.187,10,0.1,1.17
,13:17:55,4,3600,2304.6,1.24,13.3,7,11.4,0.18,10,0,1.16
,13:17:56,4,3600,2305.6,1.24,13.3,7,11.4,0.173,10,0,1.16
,13:17:57,4,3600,2306.6,1.24,13.3,7,11.4,0.172,10,0.1,1.16
,13:17:58,4,3600,2307.6,1.23,13.3,7,11.4,0.172,10,0,1.15
,13:17:59,4,3600,2308.6,1.23,13.3,7,11.4,0.172,10,0,1.15
,13:18:00,4,3600,2309.6,1.23,13.3,7,11.4,0.172,10,0,1.15
,13:18:01,4,3600,2310.6,1.23,13.3,7,11.4,0.178,10,0,1.15
,13:18:02,4,3600,2311.6,1.23,13.3,7,11.4,0.178,10,0,1.15
,13:18:03,4,3600,2312.6,1.23,13.3,7,11.3,0.178,10,0,1.15
,13:18:04,4,3600,2313.6,1.23,13.3,7,11.3,0.177,10,0.1,1.15
,13:18:05,4,3600,2314.6,1.22,13.3,7,11.3,0.177,10,0,1.14
,13:18:06,4,3600,2315.6,1.22,13.3,7,11.3,0.183,10,0,1.14
,13:18:07,4,3600,2316.6,1.22,13.3,7,11.3,0.183,10,0,1.14
,13:18:08,4,3600,2317.6,1.22,13.3,7,11.3,0.183,10,0,1.14
,13:18:09,4,3600,2318.6,1.22,13.3,7,11.2,0.183,10,0,1.14
,13:18:10,4,3600,2319.6,1.21,13.3,7,11.2,0.182,10,0,1.14
,13:18:11,4,3600,2320.6,1.21,13.3,7,11.2,0.175,10,0,1.13
,13:18:12,4,3600,2321.6,1.21,13.3,7,11.2,0.175,10,0,1.13
,13:18:13,4,3600,2322.6,1.22,13.3,7,11.2,0.176,10,0,1.14
,13:18:14,4,3600,2323.6,1.22,13.3,7,11.2,0.183,10,0,1.14
,13:18:15,4,3600,2324.6,1.22,13.3,7,11.2,0.177,10,0,1.14
,13:18:16,4,3600,2325.6,1.22,13.3,7,11.2,0.183,10,0,1.14
,13:18:17,4,3600,2326.6,1.22,13.3,7,11.1,0.183,10,0.1,1.14
,13:18:18,4,3600,2327.6,1.22,13.3,6,11.1,0.191,10,0,1.15
,13:18:19,4,3600,2328.6,1.22,13.3,7,11.1,0.183,10,0.1,1.14
,13:18:20,4,3600,2329.6,1.23,13.3,7,11.1,0.184,10,0,1.15
,13:18:21,4,3600,2330.6,1.24,13.3,7,11.1,0.178,10,0,1.16
,13:18:22,4,3600,2331.6,1.24,13.3,7,11.1,0.179,10,0,1.16
,13:18:23,4,3600,2332.6,1.24,13.3,7,11.1,0.179,10,0,1.16
,13:18:24,4,3600,2333.6,1.23,13.3,7,11.1,0.178,10,0,1.15
,13:18:25,4,3600,2334.6,1.23,13.3,7,11.1,0.171,10,0,1.15
,13:18:26,4,3600,2335.6,1.22,13.3,7,11,0.177,10,0.1,1.15
,13:18:27,4,3600,2336.6,1.22,13.3,7,11,0.177,10,0,1.14
,13:18:28,4,3600,2337.6,1.22,13.3,7,11,0.177,10,0,1.14
,13:18:29,4,3600,2338.6,1.22,13.3,7,11,0.177,10,0,1.14
,13:18:30,4,3600,2339.6,1.22,13.3,7,11,0.177,10,0,1.14
,13:18:31,4,3600,2340.6,1.22,13.3,7,11,0.177,10,0,1.14
,13:18:32,4,3600,2341.6,1.22,13.3,7,11,0.176,10,0,1.14
,13:18:33,4,3600,2342.6,1.22,13.3,7,10.9,0.17,10,0,1.14
,13:18:34,4,3600,2343.6,1.22,13.3,7,10.9,0.17,10,0,1.14
,13:18:35,4,3600,2344.6,1.22,13.3,7,10.9,0.176,10,0,1.14
,13:18:36,4,3600,2345.6,1.22,13.3,7,10.9,0.183,10,0,1.14
,13:18:37,4,3600,2346.6,1.22,13.3,7,10.9,0.183,10,0,1.14
,13:18:38,4,3600,2347.6,1.22,13.3,7,10.9,0.183,10,0,1.14
,13:18:39,4,3600,2348.6,1.22,13.3,7,10.9,0.183,10,0,1.14
,13:18:40,4,3600,2349.6,1.22,13.3,7,10.9,0.183,10,0,1.14
,13:18:41,4,3600,2350.6,1.22,13.3,7,10.9,0.183,10,0,1.14
,13:18:42,4,3600,2351.6,1.21,13.3,7,10.9,0.182,10,0,1.14
,13:18:43,4,3600,2352.6,1.21,13.3,7,10.8,0.182,10,0,1.14
,13:18:44,4,3600,2353.6,1.21,13.3,7,10.8,0.182,10,0,1.13
,13:18:45,4,3600,2354.6,1.22,13.3,7,10.8,0.176,10,0,1.14
,13:18:46,4,3600,2355.6,1.22,13.3,7,10.8,0.184,10,0,1.15
,13:18:47,4,3600,2356.6,1.23,13.3,7,10.8,0.178,10,0,1.15
