Data file,,DELRIN_HEF_T34_PO10.TSV,,,,,,,,,,
,16:06:48,6,10790,3183.8,0.66,13.3,7,21,0.096,10,49.9,0.64
,16:06:49,6,10790,3184.8,0.67,13.3,7,21,0.097,10,49.9,0.65
,16:06:50,6,10790,3185.8,0.67,13.3,7,21,0.094,10,50,0.65
,16:06:51,6,10790,3186.8,0.67,13.3,7,21,0.093,10,49.9,0.65
,16:06:52,6,10790,3187.8,0.66,13.3,7,21,0.095,10,49.9,0.64
,16:06:53,6,10790,3188.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:06:54,6,10790,3189.8,0.67,13.3,7,21,0.097,10,49.9,0.65
,16:06:55,6,10790,3190.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:06:56,6,10790,3191.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:06:57,6,10790,3192.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:06:58,6,10790,3193.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:06:59,6,10790,3194.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:07:00,6,10790,3195.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:07:01,6,10790,3196.8,0.67,13.3,7,21,0.09,10,49.9,0.65
,16:07:02,6,10790,3197.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:07:03,6,10790,3198.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:07:04,6,10790,3199.8,0.66,13.3,7,21,0.092,10,49.9,0.63
,16:07:05,6,10790,3200.8,0.66,13.3,7,21,0.095,10,49.9,0.64
,16:07:06,6,10790,3201.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:07:07,6,10790,3202.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:07:08,6,10790,3203.8,0.66,13.3,7,21,0.096,10,49.9,0.64
,16:07:09,6,10790,3204.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:07:10,6,10790,3205.8,0.68,13.3,7,21,0.099,10,50,0.66
,16:07:11,6,10790,3206.8,0.7,13.3,7,21,0.101,10,49.9,0.68
,16:07:12,6,10790,3207.8,0.71,13.3,7,21,0.096,10,49.9,0.69
,16:07:13,6,10790,3208.8,0.7,13.3,7,21,0.094,10,50,0.67
,16:07:14,6,10790,3209.8,0.68,13.3,7,21,0.091,10,50,0.66
,16:07:15,6,10790,3210.8,0.67,13.3,7,21,0.09,10,49.9,0.64
,16:07:16,6,10790,3211.8,0.66,13.3,7,21,0.089,10,49.9,0.64
,16:07:17,6,10790,3212.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:07:18,6,10790,3213.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:07:19,6,10790,3214.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:07:20,6,10790,3215.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:07:21,6,10790,3216.8,0.67,13.3,7,21,0.097,10,50,0.64
,16:07:22,6,10790,3217.8,0.66,13.3,7,21,0.095,10,49.9,0.63
,16:07:23,6,10790,3218.8,0.66,13.3,7,21,0.099,10,49.9,0.63
,16:07:24,6,10790,3219.8,0.66,13.3,7,21,0.099,10,49.9,0.64
,16:07:25,6,10790,3220.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:07:26,6,10790,3221.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:07:27,6,10790,3222.8,0.66,13.3,7,21,0.092,10,49.9,0.64
,16:07:28,6,10790,3223.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:07:29,6,10790,3224.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:07:30,6,10790,3225.8,0.68,13.3,7,21,0.098,10,50,0.65
,16:07:31,6,10790,3226.8,0.67,13.3,7,21,0.097,10,49.9,0.65
,16:07:32,6,10790,3227.8,0.66,13.3,7,21,0.095,10,49.9,0.64
,16:07:33,6,10790,3228.8,0.66,13.3,7,21,0.091,10,49.9,0.63
,16:07:34,6,10790,3229.8,0.66,13.3,7,21,0.092,10,49.9,0.64
,16:07:35,6,10790,3230.8,0.66,13.3,7,21,0.092,10,49.9,0.64
,16:07:36,6,10790,3231.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:07:37,6,10790,3232.8,0.66,13.3,7,21,0.092,10,49.9,0.64
,16:07:38,6,10790,3233.8,0.67,13.3,7,21,0.093,10,50,0.64
,16:07:39,6,10790,3234.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:07:40,6,10790,3235.8,0.68,13.3,7,21,0.098,10,50,0.66
,16:07:41,6,10790,3236.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:07:42,6,10790,3237.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:07:43,6,10790,3238.8,0.68,13.3,7,21,0.098,10,50,0.65
,16:07:44,6,10790,3239.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:07:45,6,10790,3240.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:07:46,6,10790,3241.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:07:47,6,10790,3242.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:07:48,6,10790,3243.8,0.66,13.3,7,21,0.096,10,49.9,0.64
,16:07:49,6,10790,3244.8,0.67,13.3,7,21,0.096,10,50,0.65
,16:07:50,6,10790,3245.8,0.68,13.3,7,21,0.094,10,49.9,0.66
,16:07:51,6,10790,3246.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:07:52,6,10790,3247.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:07:53,6,10790,3248.8,0.69,13.3,7,21,0.1,10,50,0.67
,16:07:54,6,10790,3249.8,0.68,13.3,7,21,0.095,10,49.9,0.65
,16:07:55,6,10790,3250.8,0.67,13.3,7,21,0.097,10,49.9,0.65
,16:07:56,6,10790,3251.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:07:57,6,10790,3252.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:07:58,6,10790,3253.8,0.7,13.3,7,21,0.094,10,49.9,0.67
,16:07:59,6,10790,3254.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:08:00,6,10790,3255.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:08:01,6,10790,3256.8,0.7,13.3,7,21,0.101,10,49.9,0.67
,16:08:02,6,10790,3257.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:08:03,6,10790,3258.8,0.69,13.3,7,21,0.096,10,50,0.67
,16:08:04,6,10790,3259.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:08:05,6,10790,3260.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:08:06,6,10790,3261.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:08:07,6,10790,3262.8,0.68,13.3,7,21,0.099,10,49.9,0.66
,16:08:08,6,10790,3263.8,0.67,13.3,7,21,0.093,10,49.9,0.65
,16:08:09,6,10790,3264.8,0.67,13.3,7,21,0.089,10,50,0.64
,16:08:10,6,10790,3265.8,0.67,13.3,8,21,0.086,10,49.9,0.64
,16:08:11,6,10790,3266.8,0.67,13.3,7,21,0.09,10,49.9,0.65
,16:08:12,6,10790,3267.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:08:13,6,10790,3268.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:08:14,6,10790,3269.8,0.66,13.3,7,21,0.095,10,50,0.63
,16:08:15,6,10790,3270.8,0.65,13.3,7,21,0.094,10,49.9,0.63
,16:08:16,6,10790,3271.8,0.65,13.3,7,21,0.093,10,49.9,0.62
,16:08:17,6,10790,3272.8,0.64,13.3,7,21,0.092,10,49.9,0.62
,16:08:18,6,10790,3273.8,0.64,13.3,7,21,0.093,10,49.9,0.62
,16:08:19,6,10790,3274.8,0.65,13.3,7,21,0.09,10,49.9,0.62
,16:08:20,6,10790,3275.8,0.65,13.3,7,21,0.091,10,49.9,0.63
,16:08:21,6,10790,3276.8,0.66,13.3,7,21,0.092,10,49.9,0.63
,16:08:22,6,10790,3277.8,0.67,13.3,7,21,0.096,10,50,0.64
,16:08:23,6,10790,3278.8,0.67,13.3,7,21,0.093,10,50,0.64
,16:08:24,6,10790,3279.8,0.67,13.3,7,21,0.089,10,50,0.64
,16:08:25,6,10790,3280.8,0.66,13.3,7,21,0.088,10,49.9,0.63
,16:08:26,6,10790,3281.8,0.66,13.3,7,21,0.088,10,49.9,0.63
,16:08:27,6,10790,3282.8,0.66,13.3,7,21,0.089,10,49.9,0.64
,16:08:28,6,10790,3283.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:08:29,6,10790,3284.8,0.67,13.3,7,21,0.1,10,49.9,0.64
,16:08:30,6,10790,3285.8,0.66,13.3,7,21,0.099,10,49.9,0.64
,16:08:31,6,10790,3286.8,0.66,13.3,7,21,0.096,10,49.9,0.64
,16:08:32,6,10790,3287.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:08:33,6,10790,3288.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:08:34,6,10790,3289.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:08:35,6,10790,3290.8,0.68,13.3,7,21,0.098,10,50,0.65
,16:08:36,6,10790,3291.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:08:37,6,10790,3292.8,0.67,13.3,7,21,0.097,10,50,0.65
,16:08:38,6,10790,3293.8,0.68,13.3,7,21,0.094,10,50,0.65
,16:08:39,6,10790,3294.8,0.69,13.3,7,21,0.095,10,49.9,0.66
,16:08:40,6,10790,3295.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:08:41,6,10790,3296.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:08:42,6,10790,3297.8,0.71,13.3,7,21,0.099,10,50,0.68
,16:08:43,6,10790,3298.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:08:44,6,10790,3299.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:08:45,6,10790,3300.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:08:46,6,10790,3301.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:08:47,6,10790,3302.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:08:48,6,10790,3303.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:08:49,6,10790,3304.8,0.68,13.3,7,21,0.094,10,50,0.65
,16:08:50,6,10790,3305.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:08:51,6,10790,3306.8,0.68,13.3,7,21,0.094,10,50,0.65
,16:08:52,6,10790,3307.8,0.68,13.3,7,21,0.099,10,50,0.66
,16:08:53,6,10790,3308.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:08:54,6,10790,3309.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:08:55,6,10790,3310.8,0.69,13.3,8,21,0.09,10,49.9,0.67
,16:08:56,6,10790,3311.8,0.7,13.3,7,21,0.094,10,49.9,0.67
,16:08:57,6,10790,3312.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:08:58,6,10790,3313.8,0.71,13.3,7,21,0.099,10,49.9,0.69
,16:08:59,6,10790,3314.8,0.71,13.3,7,21,0.103,10,49.9,0.69
,16:09:00,6,10790,3315.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:09:01,6,10790,3316.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:09:02,6,10790,3317.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:09:03,6,10790,3318.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:09:04,6,10790,3319.8,0.72,13.3,7,21,0.104,10,50,0.7
,16:09:05,6,10790,3320.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:09:06,6,10790,3321.8,0.72,13.3,7,21,0.104,10,50,0.69
,16:09:07,6,10790,3322.8,0.71,13.3,7,21,0.099,10,49.9,0.69
,16:09:08,6,10790,3323.8,0.71,13.3,7,21,0.099,10,49.9,0.69
,16:09:09,6,10790,3324.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:09:10,6,10790,3325.8,0.69,13.3,7,21,0.1,10,49.9,0.66
,16:09:11,6,10790,3326.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:09:12,6,10790,3327.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:09:13,6,10790,3328.8,0.69,13.3,7,21,0.1,10,50,0.67
,16:09:14,6,10790,3329.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:09:15,6,10790,3330.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:09:16,6,10790,3331.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:09:17,6,10790,3332.8,0.67,13.3,7,21,0.096,10,50,0.64
,16:09:18,6,10790,3333.8,0.66,13.3,7,21,0.092,10,50,0.63
,16:09:19,6,10790,3334.8,0.66,13.3,7,21,0.092,10,49.9,0.64
,16:09:20,6,10790,3335.8,0.67,13.3,7,21,0.09,10,49.9,0.65
,16:09:21,6,10790,3336.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:09:22,6,10790,3337.8,0.69,13.3,7,21,0.099,10,50,0.66
,16:09:23,6,10790,3338.8,0.69,13.3,7,21,0.099,10,50,0.66
,16:09:24,6,10790,3339.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:09:25,6,10790,3340.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:09:26,6,10790,3341.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:09:27,6,10790,3342.8,0.69,13.3,7,21,0.095,10,49.9,0.66
,16:09:28,6,10790,3343.8,0.69,13.3,7,21,0.092,10,50,0.66
,16:09:29,6,10790,3344.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:09:30,6,10790,3345.8,0.7,13.3,7,21,0.097,10,50,0.67
,16:09:31,6,10790,3346.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:09:32,6,10790,3347.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:09:33,6,10790,3348.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:09:34,6,10790,3349.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:09:35,6,10790,3350.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:09:36,6,10790,3351.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:09:37,6,10790,3352.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:09:38,6,10790,3353.8,0.69,13.3,7,21,0.092,10,49.9,0.66
,16:09:39,6,10790,3354.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:09:40,6,10790,3355.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:09:41,6,10790,3356.8,0.69,13.3,7,21,0.103,10,49.9,0.66
,16:09:42,6,10790,3357.8,0.69,13.3,7,21,0.099,10,50,0.66
,16:09:43,6,10790,3358.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:09:44,6,10790,3359.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:09:45,6,10790,3360.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:09:46,6,10790,3361.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:09:47,6,10790,3362.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:09:48,6,10790,3363.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:09:49,6,10790,3364.8,0.7,13.3,7,21,0.098,10,50,0.68
,16:09:50,6,10790,3365.8,0.7,13.3,7,21,0.094,10,50,0.68
,16:09:51,6,10790,3366.8,0.7,13.3,8,21,0.091,10,50,0.67
,16:09:52,6,10790,3367.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:09:53,6,10790,3368.8,0.69,13.3,7,21,0.1,10,49.9,0.67
,16:09:54,6,10790,3369.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:09:55,6,10790,3370.8,0.7,13.3,7,21,0.101,10,49.9,0.68
,16:09:56,6,10790,3371.8,0.7,13.3,7,21,0.101,10,49.9,0.68
,16:09:57,6,10790,3372.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:09:58,6,10790,3373.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:09:59,6,10790,3374.8,0.71,13.3,7,21,0.098,10,49.9,0.68
,16:10:00,6,10790,3375.8,0.71,13.3,7,21,0.098,10,49.9,0.68
,16:10:01,6,10790,3376.8,0.7,13.3,7,21,0.102,10,49.9,0.68
,16:10:02,6,10790,3377.8,0.7,13.3,7,21,0.102,10,49.9,0.68
,16:10:03,6,10790,3378.8,0.7,13.3,7,21,0.102,10,49.9,0.68
,16:10:04,6,10790,3379.8,0.7,13.3,7,21,0.102,10,49.9,0.68
,16:10:05,6,10790,3380.8,0.7,13.3,7,21,0.101,10,49.9,0.68
,16:10:06,6,10790,3381.8,0.7,13.3,7,21,0.101,10,49.9,0.67
,16:10:07,6,10790,3382.8,0.7,13.3,7,21,0.101,10,49.9,0.68
,16:10:08,6,10790,3383.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:10:09,6,10790,3384.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:10:10,6,10790,3385.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:10:11,6,10790,3386.8,0.71,13.3,7,21,0.095,10,49.9,0.68
,16:10:12,6,10790,3387.8,0.72,13.3,7,21,0.096,10,49.9,0.69
,16:10:13,6,10790,3388.8,0.72,13.3,7,21,0.1,10,49.9,0.69
,16:10:14,6,10790,3389.8,0.72,13.3,7,21,0.1,10,49.9,0.69
,16:10:15,6,10790,3390.8,0.71,13.3,7,21,0.103,10,49.9,0.69
,16:10:16,6,10790,3391.8,0.71,13.3,7,21,0.099,10,49.9,0.68
,16:10:17,6,10790,3392.8,0.7,13.3,7,21,0.102,10,49.9,0.68
,16:10:18,6,10790,3393.8,0.7,13.3,7,21,0.101,10,49.9,0.68
,16:10:19,6,10790,3394.8,0.71,13.3,7,21,0.102,10,49.9,0.68
,16:10:20,6,10790,3395.8,0.71,13.3,7,21,0.102,10,49.9,0.68
,16:10:21,6,10790,3396.8,0.71,13.3,7,21,0.103,10,50,0.69
,16:10:22,6,10790,3397.8,0.7,13.3,7,21,0.101,10,49.9,0.67
,16:10:23,6,10790,3398.8,0.69,13.3,7,21,0.095,10,49.9,0.66
,16:10:24,6,10790,3399.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:10:25,6,10790,3400.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:10:26,6,10790,3401.8,0.68,13.3,7,21,0.099,10,50,0.66
,16:10:27,6,10790,3402.8,0.69,13.3,7,21,0.096,10,50,0.67
,16:10:28,6,10790,3403.8,0.7,13.3,7,21,0.097,10,49.9,0.68
,16:10:29,6,10790,3404.8,0.72,13.3,7,21,0.1,10,49.9,0.69
,16:10:30,6,10790,3405.8,0.72,13.3,7,21,0.097,10,49.9,0.7
,16:10:31,6,10790,3406.8,0.73,13.3,7,21,0.098,10,49.9,0.7
,16:10:32,6,10790,3407.8,0.73,13.3,7,21,0.098,10,49.9,0.7
,16:10:33,6,10790,3408.8,0.73,13.3,7,21,0.099,10,50,0.71
,16:10:34,6,10790,3409.8,0.73,13.3,7,21,0.102,10,49.9,0.71
,16:10:35,6,10790,3410.8,0.73,13.3,7,21,0.106,10,50,0.71
,16:10:36,6,10790,3411.8,0.74,13.3,7,21,0.11,10,49.9,0.71
,16:10:37,6,10790,3412.8,0.73,13.3,7,21,0.106,10,50,0.71
,16:10:38,6,10790,3413.8,0.73,13.3,7,21,0.105,10,49.9,0.7
,16:10:39,6,10790,3414.8,0.73,13.3,7,21,0.101,10,49.9,0.7
,16:10:40,6,10790,3415.8,0.72,13.3,7,21,0.1,10,49.9,0.69
,16:10:41,6,10790,3416.8,0.7,13.3,7,21,0.102,10,49.9,0.68
,16:10:42,6,10790,3417.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:10:43,6,10790,3418.8,0.68,13.3,7,21,0.099,10,49.9,0.66
,16:10:44,6,10790,3419.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:10:45,6,10790,3420.8,0.68,13.3,8,21,0.088,10,49.9,0.65
,16:10:46,6,10790,3421.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:10:47,6,10790,3422.8,0.66,13.3,7,21,0.096,10,49.9,0.64
,16:10:48,6,10790,3423.8,0.66,13.3,7,21,0.098,10,49.9,0.63
,16:10:49,6,10790,3424.8,0.66,13.3,7,21,0.095,10,49.9,0.63
,16:10:50,6,10790,3425.8,0.66,13.3,7,21,0.095,10,49.9,0.64
,16:10:51,6,10790,3426.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:10:52,6,10790,3427.8,0.69,13.3,7,21,0.097,10,49.9,0.67
,16:10:53,6,10790,3428.8,0.71,13.3,7,21,0.102,10,50,0.68
,16:10:54,6,10790,3429.8,0.71,13.3,7,21,0.103,10,49.9,0.69
,16:10:55,6,10790,3430.8,0.72,13.3,7,21,0.104,10,49.9,0.7
,16:10:56,6,10790,3431.8,0.72,13.3,7,21,0.1,10,49.9,0.7
,16:10:57,6,10790,3432.8,0.71,13.3,7,21,0.099,10,49.9,0.69
,16:10:58,6,10790,3433.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:10:59,6,10790,3434.8,0.68,13.3,7,21,0.102,10,49.9,0.65
,16:11:00,6,10790,3435.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:11:01,6,10790,3436.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:11:02,6,10790,3437.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:11:03,6,10790,3438.8,0.71,13.3,7,21,0.099,10,50,0.69
,16:11:04,6,10790,3439.8,0.71,13.3,7,21,0.102,10,49.9,0.68
,16:11:05,6,10790,3440.8,0.7,13.3,7,21,0.101,10,49.9,0.67
,16:11:06,6,10790,3441.8,0.69,13.3,7,21,0.099,10,50,0.66
,16:11:07,6,10790,3442.8,0.67,13.3,7,21,0.097,10,49.9,0.65
,16:11:08,6,10790,3443.8,0.67,13.3,7,21,0.093,10,49.9,0.65
,16:11:09,6,10790,3444.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:11:10,6,10790,3445.8,0.67,13.3,7,21,0.093,10,49.9,0.65
,16:11:11,6,10790,3446.8,0.67,13.3,7,21,0.093,10,50,0.64
,16:11:12,6,10790,3447.8,0.67,13.3,7,21,0.093,10,50,0.65
,16:11:13,6,10790,3448.8,0.67,13.3,7,21,0.09,10,49.9,0.65
,16:11:14,6,10790,3449.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:11:15,6,10790,3450.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:11:16,6,10790,3451.8,0.68,13.3,7,21,0.098,10,49.9,0.66
,16:11:17,6,10790,3452.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:11:18,6,10790,3453.8,0.69,13.3,7,21,0.099,10,50,0.66
,16:11:19,6,10790,3454.8,0.69,13.3,7,21,0.095,10,49.9,0.66
,16:11:20,6,10790,3455.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:11:21,6,10790,3456.8,0.68,13.3,7,21,0.094,10,50,0.65
,16:11:22,6,10790,3457.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:11:23,6,10790,3458.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:11:24,6,10790,3459.8,0.68,13.3,7,21,0.098,10,50,0.65
,16:11:25,6,10790,3460.8,0.68,13.3,7,21,0.091,10,49.9,0.65
,16:11:26,6,10790,3461.8,0.68,13.3,7,21,0.092,10,49.9,0.66
,16:11:27,6,10790,3462.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:11:28,6,10790,3463.8,0.67,13.3,7,21,0.097,10,49.9,0.64
,16:11:29,6,10790,3464.8,0.67,13.3,7,21,0.1,10,49.9,0.64
,16:11:30,6,10790,3465.8,0.67,13.3,7,21,0.101,10,49.9,0.65
,16:11:31,6,10790,3466.8,0.68,13.3,7,21,0.094,10,50,0.65
,16:11:32,6,10790,3467.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:11:33,6,10790,3468.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:11:34,6,10790,3469.8,0.68,13.3,7,21,0.098,10,49.9,0.65
,16:11:35,6,10790,3470.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:11:36,6,10790,3471.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:11:37,6,10790,3472.8,0.69,13.3,7,21,0.095,10,49.9,0.66
,16:11:38,6,10790,3473.8,0.7,13.3,7,21,0.1,10,49.9,0.67
,16:11:39,6,10790,3474.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:11:40,6,10790,3475.8,0.7,13.3,7,21,0.098,10,49.9,0.68
,16:11:41,6,10790,3476.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:11:42,6,10790,3477.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:11:43,6,10790,3478.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:11:44,6,10790,3479.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:11:45,6,10790,3480.8,0.67,13.3,7,21,0.093,10,49.9,0.64
,16:11:46,6,10790,3481.8,0.66,13.3,7,21,0.092,10,49.9,0.64
,16:11:47,6,10790,3482.8,0.66,13.3,7,21,0.095,10,49.9,0.63
,16:11:48,6,10790,3483.8,0.66,13.3,7,21,0.095,10,50,0.63
,16:11:49,6,10790,3484.8,0.66,13.3,7,21,0.095,10,49.9,0.63
,16:11:50,6,10790,3485.8,0.67,13.3,7,21,0.093,10,49.9,0.65
,16:11:51,6,10790,3486.8,0.68,13.3,7,21,0.095,10,49.9,0.66
,16:11:52,6,10790,3487.8,0.69,13.3,7,21,0.1,10,49.9,0.66
,16:11:53,6,10790,3488.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:11:54,6,10790,3489.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:11:55,6,10790,3490.8,0.69,13.3,7,21,0.096,10,49.9,0.66
,16:11:56,6,10790,3491.8,0.68,13.3,7,21,0.092,10,49.9,0.66
,16:11:57,6,10790,3492.8,0.68,13.3,7,21,0.094,10,49.9,0.65
,16:11:58,6,10790,3493.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:11:59,6,10790,3494.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:12:00,6,10790,3495.8,0.67,13.3,7,21,0.094,10,49.9,0.65
,16:12:01,6,10790,3496.8,0.69,13.3,7,21,0.096,10,49.9,0.67
,16:12:02,6,10790,3497.8,0.71,13.3,7,21,0.102,10,49.9,0.68
,16:12:03,6,10790,3498.8,0.72,13.3,7,21,0.104,10,49.9,0.69
,16:12:04,6,10790,3499.8,0.72,13.3,7,21,0.108,10,49.9,0.69
,16:12:05,6,10790,3500.8,0.72,13.3,7,21,0.104,10,49.9,0.69
,16:12:06,6,10790,3501.8,0.71,13.3,7,21,0.103,10,50,0.68
,16:12:07,6,10790,3502.8,0.7,13.3,7,21,0.097,10,49.9,0.67
,16:12:08,6,10790,3503.8,0.69,13.3,7,21,0.093,10,50,0.66
,16:12:09,6,10790,3504.8,0.69,13.3,7,21,0.092,10,49.9,0.66
,16:12:10,6,10790,3505.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:12:11,6,10790,3506.8,0.69,13.3,7,21,0.099,10,49.9,0.66
,16:12:12,6,10790,3507.8,0.68,13.3,7,21,0.098,10,50,0.65
,16:12:13,6,10790,3508.8,0.67,13.3,7,21,0.096,10,49.9,0.64
,16:12:14,6,10790,3509.8,0.66,13.3,7,21,0.096,10,49.9,0.64
