Data file,,RA0.3_HEF_-8C_001_45MINS.TSV,,,,,,,,,,
,16:41:52,4,2700,1207,1.41,13.3,9,-5.9,0.148,10,0.3,1.32
,16:41:53,4,2700,1208,1.41,13.3,9,-5.9,0.153,10,0.3,1.32
,16:41:54,4,2700,1209,1.4,13.3,9,-5.9,0.152,10,0.3,1.31
,16:41:55,4,2700,1210,1.39,13.3,9,-5.9,0.155,10,0.3,1.31
,16:41:56,4,2700,1211,1.39,13.3,9,-5.9,0.155,10,0.3,1.3
,16:41:57,4,2700,1212,1.39,13.3,9,-5.9,0.159,10,0.3,1.3
,16:41:58,4,2700,1213,1.39,13.3,9,-5.9,0.159,10,0.3,1.3
,16:41:59,4,2700,1214,1.39,13.3,9,-5.9,0.159,10,0.3,1.3
,16:42:00,4,2700,1215,1.39,13.3,9,-5.9,0.159,10,0.3,1.3
,16:42:01,4,2700,1216,1.39,13.3,9,-5.9,0.159,10,0.3,1.3
,16:42:02,4,2700,1217,1.39,13.3,9,-5.9,0.16,10,0.3,1.31
,16:42:03,4,2700,1218,1.41,13.3,9,-5.9,0.157,10,0.3,1.32
,16:42:04,4,2700,1219,1.41,13.3,9,-5.9,0.153,10,0.3,1.32
,16:42:05,4,2700,1220,1.42,13.3,9,-5.9,0.158,10,0.3,1.33
,16:42:06,4,2700,1221,1.42,13.3,9,-5.9,0.158,10,0.3,1.33
,16:42:07,4,2700,1222,1.42,13.3,9,-5.9,0.158,10,0.3,1.32
,16:42:08,4,2700,1223,1.41,13.3,9,-6,0.153,10,0.3,1.32
,16:42:09,4,2700,1224,1.41,13.3,9,-6,0.148,10,0.3,1.32
,16:42:10,4,2700,1225,1.41,13.3,9,-6,0.149,10,0.3,1.32
,16:42:11,4,2700,1226,1.41,13.3,9,-6,0.149,10,0.3,1.32
,16:42:12,4,2700,1227,1.41,13.3,9,-6,0.153,10,0.3,1.32
,16:42:13,4,2700,1228,1.41,13.3,9,-6,0.153,10,0.3,1.32
,16:42:14,4,2700,1229,1.41,13.3,9,-6,0.152,10,0.3,1.32
,16:42:15,4,2700,1230,1.4,13.3,9,-6,0.156,10,0.3,1.31
,16:42:16,4,2700,1231,1.38,13.3,9,-6,0.159,10,0.3,1.3
,16:42:17,4,2700,1232,1.38,13.3,9,-6,0.158,10,0.3,1.29
,16:42:18,4,2700,1233,1.37,13.3,9,-6,0.158,10,0.3,1.29
,16:42:19,4,2700,1234,1.38,13.3,9,-6,0.158,10,0.3,1.29
,16:42:20,4,2700,1235,1.38,13.3,9,-6,0.158,10,0.3,1.29
,16:42:21,4,2700,1236,1.38,13.3,9,-6,0.159,10,0.3,1.3
,16:42:22,4,2700,1237,1.39,13.3,9,-6,0.155,10,0.3,1.31
,16:42:23,4,2700,1238,1.41,13.3,9,-6,0.157,10,0.3,1.32
,16:42:24,4,2700,1239,1.41,13.3,9,-6,0.157,10,0.3,1.32
,16:42:25,4,2700,1240,1.41,13.3,9,-6,0.153,10,0.3,1.32
,16:42:26,4,2700,1241,1.41,13.3,9,-6,0.149,10,0.3,1.32
,16:42:27,4,2700,1242,1.42,13.3,9,-6,0.149,10,0.3,1.33
,16:42:28,4,2700,1243,1.42,13.3,9,-6,0.158,10,0.3,1.33
,16:42:29,4,2700,1244,1.41,13.3,9,-6,0.157,10,0.3,1.32
,16:42:30,4,2700,1245,1.41,13.3,9,-6.1,0.161,10,0.3,1.31
,16:42:31,4,2700,1246,1.4,13.3,9,-6.1,0.156,10,0.3,1.31
,16:42:32,4,2700,1247,1.39,13.3,9,-6.1,0.151,10,0.3,1.31
,16:42:33,4,2700,1248,1.39,13.3,9,-6.1,0.155,10,0.3,1.3
,16:42:34,4,2700,1249,1.39,13.3,9,-6.1,0.151,10,0.3,1.3
,16:42:35,4,2700,1250,1.38,13.3,9,-6.1,0.15,10,0.3,1.3
,16:42:36,4,2700,1251,1.38,13.3,9,-6.1,0.146,10,0.3,1.3
,16:42:37,4,2700,1252,1.38,13.3,9,-6.1,0.146,10,0.3,1.29
,16:42:38,4,2700,1253,1.38,13.3,9,-6.1,0.149,10,0.3,1.29
,16:42:39,4,2700,1254,1.37,13.3,9,-6.1,0.153,10,0.3,1.28
,16:42:40,4,2700,1255,1.36,13.3,9,-6.1,0.151,10,0.3,1.27
,16:42:41,4,2700,1256,1.34,13.3,9,-6.1,0.15,10,0.3,1.26
,16:42:42,4,2700,1257,1.34,13.3,9,-6.1,0.149,10,0.3,1.25
,16:42:43,4,2700,1258,1.34,13.3,9,-6.1,0.145,10,0.3,1.25
,16:42:44,4,2700,1259,1.33,13.3,9,-6.1,0.149,10,0.3,1.25
,16:42:45,4,2700,1260,1.33,13.3,9,-6.1,0.153,10,0.3,1.25
,16:42:46,4,2700,1261,1.33,13.3,9,-6.1,0.153,10,0.3,1.25
,16:42:47,4,2700,1262,1.33,13.3,9,-6.1,0.149,10,0.3,1.25
,16:42:48,4,2700,1263,1.33,13.3,9,-6.1,0.149,10,0.3,1.25
,16:42:49,4,2700,1264,1.34,13.3,9,-6.1,0.149,10,0.3,1.25
,16:42:50,4,2700,1265,1.34,13.3,9,-6.1,0.145,10,0.3,1.26
,16:42:51,4,2700,1266,1.35,13.3,9,-6.1,0.146,10,0.3,1.26
,16:42:52,4,2700,1267,1.35,13.3,9,-6.1,0.154,10,0.3,1.26
,16:42:53,4,2700,1268,1.34,13.3,9,-6.1,0.154,10,0.3,1.26
,16:42:54,4,2700,1269,1.34,13.3,9,-6.1,0.154,10,0.3,1.25
,16:42:55,4,2700,1270,1.34,13.3,9,-6.1,0.149,10,0.3,1.25
,16:42:56,4,2700,1271,1.33,13.3,9,-6.1,0.149,10,0.3,1.25
,16:42:57,4,2700,1272,1.33,13.3,9,-6.1,0.153,10,0.3,1.25
,16:42:58,4,2700,1273,1.34,13.3,9,-6.2,0.149,10,0.3,1.25
,16:42:59,4,2700,1274,1.35,13.3,9,-6.2,0.146,10,0.3,1.26
,16:43:00,4,2700,1275,1.35,13.3,9,-6.2,0.143,10,0.3,1.27
,16:43:01,4,2700,1276,1.36,13.3,9,-6.2,0.147,10,0.3,1.27
,16:43:02,4,2700,1277,1.36,13.3,9,-6.2,0.151,10,0.3,1.27
,16:43:03,4,2700,1278,1.36,13.3,9,-6.2,0.151,10,0.3,1.27
,16:43:04,4,2700,1279,1.36,13.3,9,-6.2,0.151,10,0.2,1.27
,16:43:05,4,2700,1280,1.36,13.3,9,-6.2,0.147,10,0.3,1.27
,16:43:06,4,2700,1281,1.36,13.3,9,-6.2,0.151,10,0.3,1.27
,16:43:07,4,2700,1282,1.36,13.3,9,-6.2,0.147,10,0.3,1.27
,16:43:08,4,2700,1283,1.35,13.3,9,-6.2,0.143,10,0.3,1.27
,16:43:09,4,2700,1284,1.35,13.3,9,-6.2,0.143,10,0.3,1.27
,16:43:10,4,2700,1285,1.35,13.3,9,-6.2,0.146,10,0.3,1.26
,16:43:11,4,2700,1286,1.34,13.3,9,-6.2,0.15,10,0.3,1.26
,16:43:12,4,2700,1287,1.34,13.3,9,-6.2,0.149,10,0.3,1.25
,16:43:13,4,2700,1288,1.33,13.3,9,-6.2,0.153,10,0.3,1.24
,16:43:14,4,2700,1289,1.33,13.3,9,-6.2,0.152,10,0.3,1.24
,16:43:15,4,2700,1290,1.33,13.3,9,-6.2,0.153,10,0.3,1.25
,16:43:16,4,2700,1291,1.34,13.3,9,-6.2,0.149,10,0.3,1.25
,16:43:17,4,2700,1292,1.34,13.3,9,-6.2,0.146,10,0.3,1.26
,16:43:18,4,2700,1293,1.35,13.3,9,-6.2,0.146,10,0.3,1.26
,16:43:19,4,2700,1294,1.35,13.3,9,-6.2,0.151,10,0.3,1.27
,16:43:20,4,2700,1295,1.35,13.3,9,-6.2,0.151,10,0.3,1.27
,16:43:21,4,2700,1296,1.35,13.3,9,-6.2,0.155,10,0.3,1.27
,16:43:22,4,2700,1297,1.35,13.3,9,-6.2,0.155,10,0.3,1.27
,16:43:23,4,2700,1298,1.35,13.3,9,-6.2,0.155,10,0.3,1.27
,16:43:24,4,2700,1299,1.36,13.3,9,-6.2,0.151,10,0.3,1.27
,16:43:25,4,2700,1300,1.37,13.3,9,-6.3,0.153,10,0.3,1.28
,16:43:26,4,2700,1301,1.37,13.3,9,-6.3,0.149,10,0.3,1.28
,16:43:27,4,2700,1302,1.37,13.3,9,-6.3,0.145,10,0.3,1.28
,16:43:28,4,2700,1303,1.37,13.3,9,-6.3,0.144,10,0.3,1.28
,16:43:29,4,2700,1304,1.37,13.3,9,-6.3,0.145,10,0.3,1.29
,16:43:30,4,2700,1305,1.37,13.3,9,-6.3,0.149,10,0.3,1.28
,16:43:31,4,2700,1306,1.36,13.3,9,-6.3,0.152,10,0.3,1.28
,16:43:32,4,2700,1307,1.35,13.3,9,-6.3,0.154,10,0.3,1.26
,16:43:33,4,2700,1308,1.33,13.3,9,-6.3,0.149,10,0.3,1.25
,16:43:34,4,2700,1309,1.33,13.3,9,-6.3,0.148,10,0.3,1.24
,16:43:35,4,2700,1310,1.33,13.3,9,-6.3,0.148,10,0.3,1.24
,16:43:36,4,2700,1311,1.33,13.3,9,-6.3,0.148,10,0.3,1.24
,16:43:37,4,2700,1312,1.32,13.3,9,-6.3,0.147,10,0.3,1.24
,16:43:38,4,2700,1313,1.32,13.3,9,-6.3,0.147,10,0.3,1.24
,16:43:39,4,2700,1314,1.32,13.3,9,-6.3,0.143,10,0.3,1.24
,16:43:40,4,2700,1315,1.32,13.3,9,-6.3,0.143,10,0.3,1.24
,16:43:41,4,2700,1316,1.32,13.3,9,-6.3,0.143,10,0.3,1.24
,16:43:42,4,2700,1317,1.32,13.3,9,-6.3,0.147,10,0.3,1.24
,16:43:43,4,2700,1318,1.32,13.3,9,-6.3,0.147,10,0.3,1.24
,16:43:44,4,2700,1319,1.32,13.3,9,-6.3,0.147,10,0.3,1.24
,16:43:45,4,2700,1320,1.32,13.3,9,-6.3,0.147,10,0.3,1.24
,16:43:46,4,2700,1321,1.32,13.3,9,-6.3,0.151,10,0.3,1.24
,16:43:47,4,2700,1322,1.32,13.3,9,-6.3,0.151,10,0.3,1.24
,16:43:48,4,2700,1323,1.32,13.3,9,-6.3,0.147,10,0.3,1.24
,16:43:49,4,2700,1324,1.32,13.3,9,-6.3,0.147,10,0.3,1.24
,16:43:50,4,2700,1325,1.32,13.3,9,-6.3,0.147,10,0.3,1.23
,16:43:51,4,2700,1326,1.32,13.3,9,-6.3,0.147,10,0.3,1.23
,16:43:52,4,2700,1327,1.32,13.3,9,-6.4,0.143,10,0.3,1.23
,16:43:53,4,2700,1328,1.32,13.3,9,-6.4,0.143,10,0.3,1.24
,16:43:54,4,2700,1329,1.33,13.3,9,-6.4,0.144,10,0.3,1.24
,16:43:55,4,2700,1330,1.33,13.3,9,-6.4,0.148,10,0.3,1.24
,16:43:56,4,2700,1331,1.33,13.3,9,-6.4,0.148,10,0.3,1.24
,16:43:57,4,2700,1332,1.32,13.3,9,-6.4,0.147,10,0.3,1.24
,16:43:58,4,2700,1333,1.32,13.3,9,-6.4,0.151,10,0.3,1.24
,16:43:59,4,2700,1334,1.32,13.3,9,-6.4,0.151,10,0.3,1.23
,16:44:00,4,2700,1335,1.32,13.3,9,-6.4,0.151,10,0.3,1.24
,16:44:01,4,2700,1336,1.33,13.3,9,-6.4,0.148,10,0.3,1.24
,16:44:02,4,2700,1337,1.33,13.3,9,-6.4,0.144,10,0.3,1.25
,16:44:03,4,2700,1338,1.33,13.3,9,-6.4,0.144,10,0.3,1.25
,16:44:04,4,2700,1339,1.33,13.3,9,-6.4,0.14,10,0.3,1.24
,16:44:05,4,2700,1340,1.33,13.3,9,-6.4,0.14,10,0.3,1.24
,16:44:06,4,2700,1341,1.33,13.3,9,-6.4,0.14,10,0.3,1.24
,16:44:07,4,2700,1342,1.33,13.3,9,-6.5,0.144,10,0.3,1.25
,16:44:08,4,2700,1343,1.33,13.3,9,-6.5,0.148,10,0.3,1.24
,16:44:09,4,2700,1344,1.31,13.3,9,-6.5,0.147,10,0.3,1.23
,16:44:10,4,2700,1345,1.3,13.3,9,-6.5,0.149,10,0.3,1.21
,16:44:11,4,2700,1346,1.3,13.3,9,-6.5,0.145,10,0.3,1.21
,16:44:12,4,2700,1347,1.3,13.3,9,-6.5,0.149,10,0.3,1.22
,16:44:13,4,2700,1348,1.31,13.3,9,-6.5,0.15,10,0.3,1.22
,16:44:14,4,2700,1349,1.31,13.3,9,-6.5,0.15,10,0.3,1.23
,16:44:15,4,2700,1350,1.31,13.3,9,-6.5,0.151,10,0.3,1.23
,16:44:16,4,2700,1351,1.32,13.3,9,-6.5,0.151,10,0.3,1.23
,16:44:17,4,2700,1352,1.33,13.3,9,-6.5,0.148,10,0.3,1.24
,16:44:18,4,2700,1353,1.33,13.3,9,-6.5,0.14,10,0.3,1.25
,16:44:19,4,2700,1354,1.34,13.3,9,-6.5,0.141,10,0.3,1.25
,16:44:20,4,2700,1355,1.34,13.3,10,-6.5,0.138,10,0.3,1.26
,16:44:21,4,2700,1356,1.35,13.3,9,-6.5,0.142,10,0.3,1.26
,16:44:22,4,2700,1357,1.34,13.3,9,-6.5,0.145,10,0.3,1.25
,16:44:23,4,2700,1358,1.33,13.3,9,-6.5,0.148,10,0.3,1.24
,16:44:24,4,2700,1359,1.31,13.3,9,-6.5,0.146,10,0.3,1.23
,16:44:25,4,2700,1360,1.3,13.3,9,-6.5,0.145,10,0.3,1.22
,16:44:26,4,2700,1361,1.29,13.3,9,-6.5,0.144,10,0.3,1.21
,16:44:27,4,2700,1362,1.29,13.3,9,-6.5,0.148,10,0.3,1.21
,16:44:28,4,2700,1363,1.29,13.3,9,-6.5,0.148,10,0.3,1.21
,16:44:29,4,2700,1364,1.3,13.3,9,-6.5,0.145,10,0.3,1.21
,16:44:30,4,2700,1365,1.3,13.3,9,-6.5,0.145,10,0.3,1.22
,16:44:31,4,2700,1366,1.3,13.3,9,-6.6,0.141,10,0.3,1.22
,16:44:32,4,2700,1367,1.31,13.3,9,-6.6,0.142,10,0.3,1.22
,16:44:33,4,2700,1368,1.31,13.3,9,-6.6,0.146,10,0.3,1.23
,16:44:34,4,2700,1369,1.31,13.3,9,-6.6,0.146,10,0.3,1.23
,16:44:35,4,2700,1370,1.3,13.3,9,-6.6,0.145,10,0.3,1.22
,16:44:36,4,2700,1371,1.3,13.3,9,-6.6,0.149,10,0.3,1.22
,16:44:37,4,2700,1372,1.29,13.3,9,-6.6,0.144,10,0.3,1.21
,16:44:38,4,2700,1373,1.29,13.3,9,-6.6,0.144,10,0.3,1.21
,16:44:39,4,2700,1374,1.29,13.3,9,-6.6,0.14,10,0.3,1.21
,16:44:40,4,2700,1375,1.29,13.3,9,-6.6,0.14,10,0.3,1.21
,16:44:41,4,2700,1376,1.29,13.3,9,-6.6,0.144,10,0.3,1.21
,16:44:42,4,2700,1377,1.29,13.3,9,-6.6,0.148,10,0.3,1.21
,16:44:43,4,2700,1378,1.29,13.3,9,-6.6,0.148,10,0.3,1.21
,16:44:44,4,2700,1379,1.3,13.3,9,-6.6,0.145,10,0.3,1.21
,16:44:45,4,2700,1380,1.3,13.3,9,-6.6,0.141,10,0.3,1.22
,16:44:46,4,2700,1381,1.31,13.3,9,-6.6,0.138,10,0.3,1.22
,16:44:47,4,2700,1382,1.31,13.3,9,-6.6,0.138,10,0.3,1.22
,16:44:48,4,2700,1383,1.31,13.3,9,-6.6,0.142,10,0.3,1.22
,16:44:49,4,2700,1384,1.3,13.3,9,-6.6,0.145,10,0.3,1.22
,16:44:50,4,2700,1385,1.29,13.3,9,-6.7,0.144,10,0.3,1.21
,16:44:51,4,2700,1386,1.29,13.3,9,-6.7,0.144,10,0.3,1.21
,16:44:52,4,2700,1387,1.29,13.3,9,-6.7,0.143,10,0.3,1.2
,16:44:53,4,2700,1388,1.28,13.3,9,-6.7,0.143,10,0.3,1.2
,16:44:54,4,2700,1389,1.28,13.3,9,-6.7,0.147,10,0.3,1.2
,16:44:55,4,2700,1390,1.28,13.3,9,-6.7,0.147,10,0.3,1.2
,16:44:56,4,2700,1391,1.28,13.3,9,-6.7,0.143,10,0.3,1.2
,16:44:57,4,2700,1392,1.28,13.3,9,-6.7,0.143,10,0.3,1.2
,16:44:58,4,2700,1393,1.28,13.3,9,-6.7,0.143,10,0.3,1.2
,16:44:59,4,2700,1394,1.28,13.3,9,-6.7,0.143,10,0.3,1.2
,16:45:00,4,2700,1395,1.28,13.3,9,-6.7,0.143,10,0.3,1.2
,16:45:01,4,2700,1396,1.28,13.3,9,-6.7,0.139,10,0.3,1.2
,16:45:02,4,2700,1397,1.28,13.3,9,-6.7,0.135,10,0.3,1.2
,16:45:03,4,2700,1398,1.28,13.3,9,-6.7,0.135,10,0.3,1.2
,16:45:04,4,2700,1399,1.28,13.3,9,-6.7,0.138,10,0.3,1.2
,16:45:05,4,2700,1400,1.27,13.3,9,-6.7,0.142,10,0.3,1.19
,16:45:06,4,2700,1401,1.27,13.3,9,-6.7,0.141,10,0.3,1.19
,16:45:07,4,2700,1402,1.27,13.3,9,-6.7,0.146,10,0.3,1.19
,16:45:08,4,2700,1403,1.28,13.3,9,-6.7,0.146,10,0.3,1.2
,16:45:09,4,2700,1404,1.28,13.3,9,-6.7,0.143,10,0.3,1.2
,16:45:10,4,2700,1405,1.28,13.3,9,-6.7,0.143,10,0.3,1.2
,16:45:11,4,2700,1406,1.28,13.3,9,-6.7,0.147,10,0.3,1.2
,16:45:12,4,2700,1407,1.28,13.3,9,-6.7,0.147,10,0.3,1.2
,16:45:13,4,2700,1408,1.28,13.3,9,-6.8,0.143,10,0.3,1.2
,16:45:14,4,2700,1409,1.28,13.3,9,-6.8,0.143,10,0.3,1.2
,16:45:15,4,2700,1410,1.29,13.3,9,-6.8,0.143,10,0.3,1.2
,16:45:16,4,2700,1411,1.28,13.3,9,-6.8,0.143,10,0.3,1.2
,16:45:17,4,2700,1412,1.28,13.3,9,-6.8,0.143,10,0.3,1.2
,16:45:18,4,2700,1413,1.28,13.3,9,-6.8,0.143,10,0.3,1.2
,16:45:19,4,2700,1414,1.28,13.3,9,-6.8,0.147,10,0.3,1.2
,16:45:20,4,2700,1415,1.28,13.3,9,-6.8,0.147,10,0.3,1.2
,16:45:21,4,2700,1416,1.28,13.3,9,-6.8,0.143,10,0.3,1.2
,16:45:22,4,2700,1417,1.29,13.3,9,-6.8,0.143,10,0.3,1.2
,16:45:23,4,2700,1418,1.28,13.3,9,-6.8,0.143,10,0.3,1.2
,16:45:24,4,2700,1419,1.28,13.3,9,-6.8,0.143,10,0.3,1.2
,16:45:25,4,2700,1420,1.28,13.3,9,-6.8,0.139,10,0.3,1.2
,16:45:26,4,2700,1421,1.29,13.3,9,-6.8,0.14,10,0.3,1.21
,16:45:27,4,2700,1422,1.29,13.3,9,-6.8,0.14,10,0.3,1.21
,16:45:28,4,2700,1423,1.29,13.3,9,-6.8,0.144,10,0.3,1.21
,16:45:29,4,2700,1424,1.29,13.3,9,-6.8,0.14,10,0.3,1.21
,16:45:30,4,2700,1425,1.29,13.3,9,-6.8,0.139,10,0.3,1.2
,16:45:31,4,2700,1426,1.28,13.3,9,-6.8,0.135,10,0.3,1.2
,16:45:32,4,2700,1427,1.28,13.3,9,-6.9,0.135,10,0.3,1.2
,16:45:33,4,2700,1428,1.28,13.3,9,-6.9,0.135,10,0.3,1.2
,16:45:34,4,2700,1429,1.28,13.3,9,-6.9,0.135,10,0.3,1.2
,16:45:35,4,2700,1430,1.28,13.3,9,-6.9,0.135,10,0.3,1.2
,16:45:36,4,2700,1431,1.27,13.3,9,-6.9,0.134,10,0.3,1.19
,16:45:37,4,2700,1432,1.26,13.3,9,-6.9,0.133,10,0.3,1.18
,16:45:38,4,2700,1433,1.25,13.3,9,-6.9,0.132,10,0.3,1.17
,16:45:39,4,2700,1434,1.25,13.3,9,-6.9,0.135,10,0.3,1.17
,16:45:40,4,2700,1435,1.24,13.3,9,-6.9,0.138,10,0.3,1.16
,16:45:41,4,2700,1436,1.24,13.3,9,-6.9,0.142,10,0.3,1.16
,16:45:42,4,2700,1437,1.24,13.3,9,-6.9,0.142,10,0.3,1.16
,16:45:43,4,2700,1438,1.24,13.3,9,-6.9,0.138,10,0.3,1.16
,16:45:44,4,2700,1439,1.25,13.3,9,-6.9,0.139,10,0.3,1.17
,16:45:45,4,2700,1440,1.25,13.3,9,-6.9,0.139,10,0.3,1.17
,16:45:46,4,2700,1441,1.25,13.3,9,-6.9,0.135,10,0.3,1.17
,16:45:47,4,2700,1442,1.25,13.3,9,-6.9,0.132,10,0.3,1.17
,16:45:48,4,2700,1443,1.25,13.3,9,-6.9,0.132,10,0.3,1.17
,16:45:49,4,2700,1444,1.25,13.3,9,-6.9,0.135,10,0.3,1.17
,16:45:50,4,2700,1445,1.25,13.3,9,-6.9,0.135,10,0.3,1.17
,16:45:51,4,2700,1446,1.24,13.3,9,-6.9,0.134,10,0.3,1.16
,16:45:52,4,2700,1447,1.23,13.3,9,-6.9,0.137,10,0.3,1.15
,16:45:53,4,2700,1448,1.22,13.3,9,-6.9,0.14,10,0.3,1.14
,16:45:54,4,2700,1449,1.22,13.3,9,-6.9,0.136,10,0.3,1.14
,16:45:55,4,2700,1450,1.22,13.3,9,-6.9,0.14,10,0.3,1.14
,16:45:56,4,2700,1451,1.23,13.3,9,-6.9,0.141,10,0.3,1.15
,16:45:57,4,2700,1452,1.23,13.3,9,-6.9,0.141,10,0.3,1.15
,16:45:58,4,2700,1453,1.23,13.3,9,-7,0.141,10,0.3,1.15
,16:45:59,4,2700,1454,1.23,13.3,9,-7,0.137,10,0.3,1.15
,16:46:00,4,2700,1455,1.24,13.3,9,-7,0.138,10,0.3,1.16
,16:46:01,4,2700,1456,1.24,13.3,9,-7,0.138,10,0.3,1.16
,16:46:02,4,2700,1457,1.24,13.3,9,-7,0.138,10,0.3,1.16
,16:46:03,4,2700,1458,1.24,13.3,9,-7,0.138,10,0.3,1.15
,16:46:04,4,2700,1459,1.23,13.3,9,-7,0.137,10,0.3,1.15
,16:46:05,4,2700,1460,1.22,13.3,9,-7,0.132,10,0.3,1.14
,16:46:06,4,2700,1461,1.22,13.3,9,-7,0.132,10,0.3,1.14
,16:46:07,4,2700,1462,1.22,13.3,9,-7,0.132,10,0.3,1.14
,16:46:08,4,2700,1463,1.22,13.3,9,-7,0.132,10,0.3,1.14
,16:46:09,4,2700,1464,1.22,13.3,9,-7,0.136,10,0.3,1.14
,16:46:10,4,2700,1465,1.23,13.3,9,-7,0.137,10,0.3,1.15
,16:46:11,4,2700,1466,1.23,13.3,9,-7,0.137,10,0.3,1.15
,16:46:12,4,2700,1467,1.24,13.3,9,-7,0.138,10,0.3,1.16
,16:46:13,4,2700,1468,1.24,13.3,9,-7,0.142,10,0.3,1.16
,16:46:14,4,2700,1469,1.24,13.3,9,-7,0.142,10,0.3,1.16
,16:46:15,4,2700,1470,1.25,13.3,9,-7,0.143,10,0.3,1.17
,16:46:16,4,2700,1471,1.25,13.3,9,-7,0.144,10,0.3,1.18
,16:46:17,4,2700,1472,1.26,13.3,9,-7,0.14,10,0.3,1.18
,16:46:18,4,2700,1473,1.26,13.3,9,-7,0.144,10,0.3,1.18
,16:46:19,4,2700,1474,1.26,13.3,9,-7,0.144,10,0.3,1.18
,16:46:20,4,2700,1475,1.26,13.3,9,-7,0.144,10,0.3,1.18
,16:46:21,4,2700,1476,1.26,13.3,9,-7,0.145,10,0.3,1.18
,16:46:22,4,2700,1477,1.27,13.3,9,-7,0.141,10,0.3,1.19
,16:46:23,4,2700,1478,1.28,13.3,9,-7,0.139,10,0.3,1.2
,16:46:24,4,2700,1479,1.29,13.3,9,-7.1,0.139,10,0.3,1.2
,16:46:25,4,2700,1480,1.28,13.3,9,-7.1,0.139,10,0.3,1.2
,16:46:26,4,2700,1481,1.28,13.3,9,-7.1,0.138,10,0.3,1.19
,16:46:27,4,2700,1482,1.27,13.3,9,-7.1,0.138,10,0.3,1.19
,16:46:28,4,2700,1483,1.27,13.3,9,-7.1,0.137,10,0.3,1.19
,16:46:29,4,2700,1484,1.27,13.3,9,-7.1,0.141,10,0.3,1.19
,16:46:30,4,2700,1485,1.27,13.3,9,-7.1,0.137,10,0.3,1.19
,16:46:31,4,2700,1486,1.26,13.3,9,-7.1,0.141,10,0.3,1.18
,16:46:32,4,2700,1487,1.26,13.3,9,-7.1,0.141,10,0.3,1.18
,16:46:33,4,2700,1488,1.27,13.3,9,-7.1,0.145,10,0.3,1.19
,16:46:34,4,2700,1489,1.27,13.3,9,-7.1,0.146,10,0.3,1.19
,16:46:35,4,2700,1490,1.27,13.3,9,-7.1,0.142,10,0.3,1.19
,16:46:36,4,2700,1491,1.27,13.3,9,-7.1,0.142,10,0.3,1.19
,16:46:37,4,2700,1492,1.27,13.3,9,-7.1,0.142,10,0.3,1.19
,16:46:38,4,2700,1493,1.27,13.3,9,-7.1,0.142,10,0.3,1.19
,16:46:39,4,2700,1494,1.27,13.3,9,-7.1,0.142,10,0.3,1.19
,16:46:40,4,2700,1495,1.27,13.3,9,-7.1,0.142,10,0.3,1.19
,16:46:41,4,2700,1496,1.28,13.3,9,-7.1,0.142,10,0.3,1.2
,16:46:42,4,2700,1497,1.27,13.3,9,-7.1,0.142,10,0.3,1.19
,16:46:43,4,2700,1498,1.27,13.3,9,-7.1,0.146,10,0.3,1.19
,16:46:44,4,2700,1499,1.26,13.3,9,-7.1,0.145,10,0.3,1.18
,16:46:45,4,2700,1500,1.27,13.3,9,-7.1,0.141,10,0.3,1.19
,16:46:46,4,2700,1501,1.27,13.3,9,-7.1,0.138,10,0.3,1.19
,16:46:47,4,2700,1502,1.27,13.3,9,-7.1,0.138,10,0.3,1.19
,16:46:48,4,2700,1503,1.27,13.3,9,-7.1,0.138,10,0.3,1.19
,16:46:49,4,2700,1504,1.27,13.3,9,-7.1,0.134,10,0.3,1.19
,16:46:50,4,2700,1505,1.26,13.3,9,-7.1,0.133,10,0.3,1.18
,16:46:51,4,2700,1506,1.26,13.3,9,-7.1,0.137,10,0.3,1.18
,16:46:52,4,2700,1507,1.27,13.3,9,-7.1,0.133,10,0.3,1.19
,16:46:53,4,2700,1508,1.27,13.3,10,-7.1,0.13,10,0.3,1.19
,16:46:54,4,2700,1509,1.27,13.3,9,-7.1,0.134,10,0.3,1.19
,16:46:55,4,2700,1510,1.26,13.3,9,-7.2,0.137,10,0.3,1.18
,16:46:56,4,2700,1511,1.26,13.3,9,-7.2,0.136,10,0.3,1.18
,16:46:57,4,2700,1512,1.26,13.3,9,-7.2,0.136,10,0.3,1.18
,16:46:58,4,2700,1513,1.26,13.3,9,-7.2,0.136,10,0.3,1.18
,16:46:59,4,2700,1514,1.26,13.3,9,-7.2,0.133,10,0.3,1.18
,16:47:00,4,2700,1515,1.26,13.3,9,-7.2,0.136,10,0.3,1.18
,16:47:01,4,2700,1516,1.26,13.3,9,-7.2,0.14,10,0.3,1.18
,16:47:02,4,2700,1517,1.25,13.3,9,-7.2,0.139,10,0.3,1.16
,16:47:03,4,2700,1518,1.23,13.3,9,-7.2,0.141,10,0.3,1.15
,16:47:04,4,2700,1519,1.22,13.3,9,-7.2,0.14,10,0.3,1.14
,16:47:05,4,2700,1520,1.22,13.3,8,-7.2,0.144,10,0.3,1.14
,16:47:06,4,2700,1521,1.22,13.3,8,-7.2,0.144,10,0.3,1.14
,16:47:07,4,2700,1522,1.22,13.3,9,-7.2,0.14,10,0.3,1.14
,16:47:08,4,2700,1523,1.22,13.3,9,-7.2,0.136,10,0.3,1.14
,16:47:09,4,2700,1524,1.22,13.3,9,-7.2,0.136,10,0.3,1.15
,16:47:10,4,2700,1525,1.23,13.3,9,-7.2,0.137,10,0.3,1.15
