Data file,,RA0.3_PDMS_-8C_003.TSV,,,,,,,,,,
,12:42:16,4,2700,1364.2,1.15,13.3,9,-8.3,0.128,10,0,1.08
,12:42:17,4,2700,1365.2,1.16,13.3,9,-8.3,0.129,10,0,1.08
,12:42:18,4,2700,1366.2,1.16,13.3,9,-8.3,0.129,10,0,1.08
,12:42:19,4,2700,1367.2,1.16,13.3,9,-8.3,0.129,10,0,1.08
,12:42:20,4,2700,1368.2,1.16,13.3,9,-8.3,0.129,10,0,1.08
,12:42:21,4,2700,1369.2,1.16,13.3,9,-8.3,0.129,10,0,1.08
,12:42:22,4,2700,1370.2,1.16,13.3,9,-8.4,0.129,10,0,1.08
,12:42:23,4,2700,1371.2,1.16,13.3,9,-8.3,0.129,10,0,1.08
,12:42:24,4,2700,1372.2,1.16,13.3,9,-8.4,0.125,10,0,1.08
,12:42:25,4,2700,1373.2,1.16,13.3,9,-8.4,0.125,10,0,1.08
,12:42:26,4,2700,1374.2,1.16,13.3,9,-8.4,0.125,10,0,1.08
,12:42:27,4,2700,1375.2,1.16,13.3,9,-8.4,0.129,10,0,1.08
,12:42:28,4,2700,1376.2,1.16,13.3,9,-8.4,0.129,10,0,1.08
,12:42:29,4,2700,1377.2,1.16,13.3,9,-8.4,0.129,10,0,1.09
,12:42:30,4,2700,1378.2,1.16,13.3,9,-8.4,0.133,10,0,1.09
,12:42:31,4,2700,1379.2,1.16,13.3,9,-8.4,0.133,10,0,1.09
,12:42:32,4,2700,1380.2,1.16,13.3,9,-8.4,0.133,10,0,1.09
,12:42:33,4,2700,1381.2,1.16,13.3,9,-8.4,0.13,10,0,1.09
,12:42:34,4,2700,1382.2,1.17,13.3,9,-8.4,0.127,10,0,1.09
,12:42:35,4,2700,1383.2,1.17,13.3,9,-8.4,0.127,10,0,1.09
,12:42:36,4,2700,1384.2,1.17,13.3,9,-8.4,0.127,10,0,1.09
,12:42:37,4,2700,1385.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:42:38,4,2700,1386.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:42:39,4,2700,1387.2,1.16,13.3,9,-8.4,0.13,10,0,1.09
,12:42:40,4,2700,1388.2,1.16,13.3,9,-8.4,0.129,10,0,1.09
,12:42:41,4,2700,1389.2,1.16,13.3,9,-8.4,0.129,10,0,1.09
,12:42:42,4,2700,1390.2,1.16,13.3,9,-8.4,0.13,10,0,1.09
,12:42:43,4,2700,1391.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:42:44,4,2700,1392.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:42:45,4,2700,1393.2,1.17,13.3,9,-8.4,0.13,10,0,1.1
,12:42:46,4,2700,1394.2,1.17,13.3,9,-8.4,0.127,10,0,1.1
,12:42:47,4,2700,1395.2,1.17,13.3,9,-8.4,0.127,10,0,1.1
,12:42:48,4,2700,1396.2,1.17,13.3,9,-8.4,0.127,10,0,1.1
,12:42:49,4,2700,1397.2,1.17,13.3,9,-8.4,0.127,10,0,1.09
,12:42:50,4,2700,1398.2,1.17,13.3,9,-8.4,0.126,10,0,1.09
,12:42:51,4,2700,1399.2,1.16,13.3,9,-8.4,0.123,10,0,1.09
,12:42:52,4,2700,1400.2,1.16,13.3,9,-8.4,0.123,10,0,1.09
,12:42:53,4,2700,1401.2,1.17,13.3,9,-8.4,0.123,10,0,1.09
,12:42:54,4,2700,1402.2,1.17,13.3,9,-8.4,0.127,10,0,1.1
,12:42:55,4,2700,1403.2,1.17,13.3,9,-8.4,0.127,10,0,1.09
,12:42:56,4,2700,1404.2,1.16,13.3,9,-8.4,0.126,10,0,1.09
,12:42:57,4,2700,1405.2,1.16,13.3,9,-8.4,0.129,10,0,1.08
,12:42:58,4,2700,1406.2,1.16,13.3,9,-8.4,0.129,10,0,1.08
,12:42:59,4,2700,1407.2,1.15,13.3,9,-8.4,0.132,10,0,1.08
,12:43:00,4,2700,1408.2,1.16,13.3,9,-8.4,0.133,10,0,1.08
,12:43:01,4,2700,1409.2,1.16,13.3,9,-8.4,0.133,10,0,1.08
,12:43:02,4,2700,1410.2,1.16,13.3,9,-8.4,0.133,10,0,1.09
,12:43:03,4,2700,1411.2,1.16,13.3,9,-8.4,0.13,10,0,1.09
,12:43:04,4,2700,1412.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:43:05,4,2700,1413.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:43:06,4,2700,1414.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:43:07,4,2700,1415.2,1.17,13.3,9,-8.4,0.126,10,0,1.09
,12:43:08,4,2700,1416.2,1.17,13.3,9,-8.4,0.123,10,0,1.09
,12:43:09,4,2700,1417.2,1.17,13.3,9,-8.4,0.123,10,0,1.1
,12:43:10,4,2700,1418.2,1.17,13.3,9,-8.4,0.127,10,0,1.1
,12:43:11,4,2700,1419.2,1.17,13.3,9,-8.4,0.13,10,0,1.1
,12:43:12,4,2700,1420.2,1.17,13.3,9,-8.4,0.13,10,0,1.1
,12:43:13,4,2700,1421.2,1.17,13.3,9,-8.4,0.13,10,0,1.1
,12:43:14,4,2700,1422.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:43:15,4,2700,1423.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:43:16,4,2700,1424.2,1.16,13.3,9,-8.4,0.129,10,0,1.09
,12:43:17,4,2700,1425.2,1.16,13.3,9,-8.4,0.129,10,0,1.09
,12:43:18,4,2700,1426.2,1.16,13.3,9,-8.4,0.133,10,0,1.09
,12:43:19,4,2700,1427.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:43:20,4,2700,1428.2,1.17,13.3,9,-8.4,0.13,10,0,1.09
,12:43:21,4,2700,1429.2,1.17,13.3,9,-8.4,0.127,10,0,1.1
,12:43:22,4,2700,1430.2,1.17,13.3,9,-8.4,0.124,10,0,1.1
,12:43:23,4,2700,1431.2,1.17,13.3,9,-8.4,0.127,10,0,1.1
,12:43:24,4,2700,1432.2,1.17,13.3,9,-8.4,0.127,10,0,1.09
,12:43:25,4,2700,1433.2,1.16,13.3,9,-8.4,0.129,10,0,1.09
,12:43:26,4,2700,1434.2,1.15,13.3,9,-8.4,0.132,10,0.1,1.08
,12:43:27,4,2700,1435.2,1.15,13.3,9,-8.4,0.132,10,0,1.08
,12:43:28,4,2700,1436.2,1.15,13.3,9,-8.4,0.132,10,0,1.08
,12:43:29,4,2700,1437.2,1.15,13.3,9,-8.4,0.128,10,0,1.08
,12:43:30,4,2700,1438.2,1.16,13.3,9,-8.4,0.129,10,0,1.08
,12:43:31,4,2700,1439.2,1.16,13.3,9,-8.4,0.129,10,0,1.08
,12:43:32,4,2700,1440.2,1.16,13.3,9,-8.4,0.129,10,0,1.08
,12:43:33,4,2700,1441.2,1.15,13.3,9,-8.4,0.125,10,0,1.08
,12:43:34,4,2700,1442.2,1.15,13.3,9,-8.4,0.125,10,0,1.08
,12:43:35,4,2700,1443.2,1.16,13.3,9,-8.4,0.125,10,0,1.08
,12:43:36,4,2700,1444.2,1.15,13.3,9,-8.4,0.125,10,0,1.08
,12:43:37,4,2700,1445.2,1.15,13.3,9,-8.5,0.128,10,0,1.08
,12:43:38,4,2700,1446.2,1.15,13.3,9,-8.5,0.132,10,0,1.07
,12:43:39,4,2700,1447.2,1.15,13.3,9,-8.5,0.128,10,0,1.07
,12:43:40,4,2700,1448.2,1.15,13.3,9,-8.5,0.128,10,0,1.08
,12:43:41,4,2700,1449.2,1.15,13.3,9,-8.5,0.128,10,0,1.08
,12:43:42,4,2700,1450.2,1.15,13.3,9,-8.5,0.128,10,0,1.08
,12:43:43,4,2700,1451.2,1.15,13.3,9,-8.5,0.125,10,0,1.08
,12:43:44,4,2700,1452.2,1.15,13.3,9,-8.5,0.121,10,0,1.08
,12:43:45,4,2700,1453.2,1.16,13.3,9,-8.5,0.122,10,0,1.08
,12:43:46,4,2700,1454.2,1.15,13.3,9,-8.5,0.125,10,0,1.08
,12:43:47,4,2700,1455.2,1.15,13.3,9,-8.5,0.128,10,0,1.08
,12:43:48,4,2700,1456.2,1.15,13.3,9,-8.5,0.132,10,0,1.07
,12:43:49,4,2700,1457.2,1.14,13.3,9,-8.5,0.128,10,0,1.07
,12:43:50,4,2700,1458.2,1.15,13.3,9,-8.5,0.128,10,0,1.07
,12:43:51,4,2700,1459.2,1.15,13.3,9,-8.5,0.132,10,0,1.08
,12:43:52,4,2700,1460.2,1.15,13.3,9,-8.5,0.132,10,0,1.08
,12:43:53,4,2700,1461.2,1.15,13.3,9,-8.5,0.128,10,0,1.08
,12:43:54,4,2700,1462.2,1.15,13.3,9,-8.5,0.125,10,0,1.08
,12:43:55,4,2700,1463.2,1.15,13.3,9,-8.5,0.125,10,0,1.08
,12:43:56,4,2700,1464.2,1.15,13.3,9,-8.5,0.128,10,0,1.08
,12:43:57,4,2700,1465.2,1.15,13.3,9,-8.5,0.128,10,0,1.08
,12:43:58,4,2700,1466.2,1.15,13.3,9,-8.4,0.128,10,0,1.08
,12:43:59,4,2700,1467.2,1.15,13.3,9,-8.5,0.128,10,0,1.08
,12:44:00,4,2700,1468.2,1.15,13.3,9,-8.4,0.128,10,0,1.08
,12:44:01,4,2700,1469.2,1.15,13.3,9,-8.4,0.132,10,0,1.08
,12:44:02,4,2700,1470.2,1.15,13.3,9,-8.4,0.132,10,0,1.08
,12:44:03,4,2700,1471.2,1.15,13.3,9,-8.4,0.125,10,0,1.08
,12:44:04,4,2700,1472.2,1.16,13.3,9,-8.4,0.122,10,0,1.08
,12:44:05,4,2700,1473.2,1.16,13.3,9,-8.4,0.122,10,0,1.08
,12:44:06,4,2700,1474.2,1.16,13.3,9,-8.4,0.125,10,0,1.08
,12:44:07,4,2700,1475.2,1.16,13.3,9,-8.4,0.129,10,0,1.08
,12:44:08,4,2700,1476.2,1.16,13.3,9,-8.4,0.125,10,0,1.08
,12:44:09,4,2700,1477.2,1.15,13.3,9,-8.4,0.128,10,0,1.08
,12:44:10,4,2700,1478.2,1.15,13.3,9,-8.4,0.128,10,0,1.08
,12:44:11,4,2700,1479.2,1.15,13.3,9,-8.4,0.128,10,0,1.07
,12:44:12,4,2700,1480.2,1.14,13.3,9,-8.4,0.128,10,0,1.07
,12:44:13,4,2700,1481.2,1.15,13.3,9,-8.4,0.128,10,0,1.07
,12:44:14,4,2700,1482.2,1.15,13.3,9,-8.4,0.128,10,0,1.08
,12:44:15,4,2700,1483.2,1.15,13.3,9,-8.4,0.125,10,0,1.08
,12:44:16,4,2700,1484.2,1.15,13.3,9,-8.4,0.121,10,0,1.08
,12:44:17,4,2700,1485.2,1.15,13.3,10,-8.4,0.118,10,0,1.08
,12:44:18,4,2700,1486.2,1.15,13.3,9,-8.4,0.121,10,0,1.08
,12:44:19,4,2700,1487.2,1.15,13.3,9,-8.4,0.124,10,0,1.07
,12:44:20,4,2700,1488.2,1.14,13.3,9,-8.4,0.127,10,0,1.07
,12:44:21,4,2700,1489.2,1.14,13.3,9,-8.4,0.131,10,0,1.07
,12:44:22,4,2700,1490.2,1.14,13.3,9,-8.4,0.131,10,0,1.07
,12:44:23,4,2700,1491.2,1.14,13.3,9,-8.4,0.131,10,0,1.07
,12:44:24,4,2700,1492.2,1.14,13.3,9,-8.4,0.127,10,0,1.07
,12:44:25,4,2700,1493.2,1.14,13.3,9,-8.4,0.128,10,0,1.07
,12:44:26,4,2700,1494.2,1.14,13.3,9,-8.4,0.124,10,0,1.07
,12:44:27,4,2700,1495.2,1.14,13.3,9,-8.4,0.128,10,0,1.07
,12:44:28,4,2700,1496.2,1.15,13.3,9,-8.4,0.128,10,0,1.07
,12:44:29,4,2700,1497.2,1.15,13.3,9,-8.4,0.128,10,0,1.07
,12:44:30,4,2700,1498.2,1.15,13.3,9,-8.4,0.128,10,0,1.08
,12:44:31,4,2700,1499.2,1.15,13.3,9,-8.4,0.125,10,0,1.08
,12:44:32,4,2700,1500.2,1.15,13.3,9,-8.4,0.125,10,0,1.08
,12:44:33,4,2700,1501.2,1.15,13.3,9,-8.4,0.125,10,0,1.08
,12:44:34,4,2700,1502.2,1.15,13.3,9,-8.4,0.128,10,0,1.07
,12:44:35,4,2700,1503.2,1.14,13.3,9,-8.4,0.131,10,0,1.07
,12:44:36,4,2700,1504.2,1.14,13.3,9,-8.4,0.127,10,0,1.07
,12:44:37,4,2700,1505.2,1.14,13.3,9,-8.4,0.127,10,0,1.07
,12:44:38,4,2700,1506.2,1.14,13.3,9,-8.4,0.127,10,0,1.07
,12:44:39,4,2700,1507.2,1.14,13.3,9,-8.4,0.128,10,0,1.07
,12:44:40,4,2700,1508.2,1.14,13.3,9,-8.4,0.128,10,0,1.07
,12:44:41,4,2700,1509.2,1.15,13.3,9,-8.4,0.124,10,0,1.08
,12:44:42,4,2700,1510.2,1.15,13.3,9,-8.4,0.125,10,0,1.08
,12:44:43,4,2700,1511.2,1.15,13.3,9,-8.4,0.125,10,0,1.08
,12:44:44,4,2700,1512.2,1.15,13.3,9,-8.4,0.128,10,0,1.08
,12:44:45,4,2700,1513.2,1.15,13.3,9,-8.4,0.128,10,0,1.08
,12:44:46,4,2700,1514.2,1.15,13.3,9,-8.4,0.128,10,0,1.08
,12:44:47,4,2700,1515.2,1.15,13.3,9,-8.4,0.128,10,0,1.07
,12:44:48,4,2700,1516.2,1.15,13.3,9,-8.4,0.128,10,0,1.07
,12:44:49,4,2700,1517.2,1.14,13.3,9,-8.4,0.128,10,0,1.07
,12:44:50,4,2700,1518.2,1.15,13.3,9,-8.3,0.124,10,0,1.07
,12:44:51,4,2700,1519.2,1.15,13.3,9,-8.3,0.124,10,0,1.07
,12:44:52,4,2700,1520.2,1.15,13.3,9,-8.3,0.128,10,0,1.07
,12:44:53,4,2700,1521.2,1.15,13.3,9,-8.3,0.125,10,0,1.08
,12:44:54,4,2700,1522.2,1.15,13.3,9,-8.3,0.121,10,0,1.08
,12:44:55,4,2700,1523.2,1.15,13.3,9,-8.3,0.124,10,0,1.07
,12:44:56,4,2700,1524.2,1.14,13.3,9,-8.3,0.128,10,0,1.07
,12:44:57,4,2700,1525.2,1.14,13.3,9,-8.3,0.127,10,0,1.07
,12:44:58,4,2700,1526.2,1.14,13.3,9,-8.3,0.13,10,0,1.07
,12:44:59,4,2700,1527.2,1.14,13.3,9,-8.3,0.131,10,0,1.07
,12:45:00,4,2700,1528.2,1.14,13.3,9,-8.3,0.131,10,0,1.07
,12:45:01,4,2700,1529.2,1.14,13.3,9,-8.3,0.131,10,0,1.07
,12:45:02,4,2700,1530.2,1.14,13.3,9,-8.3,0.131,10,0,1.07
,12:45:03,4,2700,1531.2,1.15,13.3,9,-8.3,0.128,10,0,1.07
,12:45:04,4,2700,1532.2,1.15,13.3,9,-8.3,0.124,10,0,1.07
,12:45:05,4,2700,1533.2,1.15,13.3,9,-8.3,0.125,10,0,1.08
,12:45:06,4,2700,1534.2,1.15,13.3,9,-8.3,0.121,10,0,1.08
,12:45:07,4,2700,1535.2,1.15,13.3,9,-8.3,0.125,10,0,1.08
,12:45:08,4,2700,1536.2,1.15,13.3,9,-8.3,0.128,10,0,1.08
,12:45:09,4,2700,1537.2,1.15,13.3,9,-8.3,0.128,10,0,1.07
,12:45:10,4,2700,1538.2,1.14,13.3,9,-8.3,0.127,10,0,1.07
,12:45:11,4,2700,1539.2,1.14,13.3,9,-8.3,0.131,10,0,1.07
,12:45:12,4,2700,1540.2,1.14,13.3,9,-8.3,0.131,10,0,1.07
,12:45:13,4,2700,1541.2,1.14,13.3,9,-8.2,0.127,10,0,1.07
,12:45:14,4,2700,1542.2,1.14,13.3,9,-8.2,0.127,10,0,1.07
,12:45:15,4,2700,1543.2,1.14,13.3,9,-8.2,0.12,10,0,1.07
,12:45:16,4,2700,1544.2,1.14,13.3,9,-8.2,0.12,10,0,1.07
,12:45:17,4,2700,1545.2,1.14,13.3,9,-8.2,0.12,10,0,1.07
,12:45:18,4,2700,1546.2,1.14,13.3,9,-8.2,0.123,10,0,1.07
,12:45:19,4,2700,1547.2,1.13,13.3,9,-8.2,0.126,10,0,1.06
,12:45:20,4,2700,1548.2,1.13,13.3,9,-8.2,0.13,10,0,1.06
,12:45:21,4,2700,1549.2,1.13,13.3,9,-8.2,0.13,10,0,1.06
,12:45:22,4,2700,1550.2,1.13,13.3,9,-8.2,0.13,10,0,1.06
,12:45:23,4,2700,1551.2,1.13,13.3,9,-8.2,0.13,10,0,1.06
,12:45:24,4,2700,1552.2,1.14,13.3,9,-8.2,0.127,10,0,1.06
,12:45:25,4,2700,1553.2,1.14,13.3,9,-8.2,0.12,10,0,1.07
,12:45:26,4,2700,1554.2,1.14,13.3,9,-8.2,0.12,10,0,1.07
,12:45:27,4,2700,1555.2,1.14,13.3,9,-8.2,0.123,10,0,1.07
,12:45:28,4,2700,1556.2,1.14,13.3,9,-8.2,0.127,10,0,1.06
,12:45:29,4,2700,1557.2,1.13,13.3,9,-8.2,0.13,10,0,1.06
,12:45:30,4,2700,1558.2,1.13,13.3,8,-8.1,0.133,10,0,1.06
,12:45:31,4,2700,1559.2,1.13,13.3,9,-8.1,0.13,10,0,1.06
,12:45:32,4,2700,1560.2,1.13,13.3,9,-8.1,0.126,10,0,1.06
,12:45:33,4,2700,1561.2,1.13,13.3,9,-8.1,0.126,10,0,1.06
,12:45:34,4,2700,1562.2,1.14,13.3,9,-8.1,0.13,10,0,1.06
,12:45:35,4,2700,1563.2,1.14,13.3,9,-8.1,0.13,10,0,1.06
,12:45:36,4,2700,1564.2,1.14,13.3,9,-8.1,0.123,10,0,1.06
,12:45:37,4,2700,1565.2,1.14,13.3,9,-8.1,0.12,10,0,1.06
,12:45:38,4,2700,1566.2,1.14,13.3,9,-8.1,0.12,10,0,1.06
,12:45:39,4,2700,1567.2,1.14,13.3,9,-8.1,0.12,10,0,1.06
,12:45:40,4,2700,1568.2,1.14,13.3,9,-8.1,0.12,10,0,1.06
,12:45:41,4,2700,1569.2,1.13,13.3,9,-8.1,0.12,10,0,1.06
,12:45:42,4,2700,1570.2,1.13,13.3,9,-8.1,0.123,10,0,1.06
,12:45:43,4,2700,1571.2,1.13,13.3,9,-8.1,0.126,10,0,1.06
,12:45:44,4,2700,1572.2,1.12,13.3,9,-8.1,0.129,10,0,1.05
,12:45:45,4,2700,1573.2,1.13,13.3,9,-8.1,0.129,10,0,1.06
,12:45:46,4,2700,1574.2,1.13,13.3,9,-8.1,0.126,10,0,1.06
,12:45:47,4,2700,1575.2,1.13,13.3,9,-8,0.126,10,0,1.06
,12:45:48,4,2700,1576.2,1.13,13.3,9,-8,0.126,10,0,1.06
,12:45:49,4,2700,1577.2,1.13,13.3,9,-8,0.126,10,0,1.06
,12:45:50,4,2700,1578.2,1.13,13.3,9,-8,0.126,10,0,1.06
,12:45:51,4,2700,1579.2,1.13,13.3,9,-8,0.126,10,0,1.06
,12:45:52,4,2700,1580.2,1.13,13.3,9,-8,0.126,10,0,1.06
,12:45:53,4,2700,1581.2,1.13,13.3,9,-8,0.126,10,0,1.06
,12:45:54,4,2700,1582.2,1.13,13.3,9,-8,0.13,10,0,1.06
,12:45:55,4,2700,1583.2,1.13,13.3,9,-8,0.13,10,0,1.06
,12:45:56,4,2700,1584.2,1.13,13.3,9,-8,0.126,10,0,1.06
,12:45:57,4,2700,1585.2,1.13,13.3,9,-8,0.126,10,0,1.06
,12:45:58,4,2700,1586.2,1.13,13.3,9,-8,0.13,10,0,1.06
,12:45:59,4,2700,1587.2,1.13,13.3,9,-8,0.126,10,0,1.06
,12:46:00,4,2700,1588.2,1.14,13.3,9,-7.9,0.127,10,0,1.06
,12:46:01,4,2700,1589.2,1.13,13.3,9,-7.9,0.126,10,0,1.06
,12:46:02,4,2700,1590.2,1.13,13.3,9,-7.9,0.123,10,0,1.06
,12:46:03,4,2700,1591.2,1.13,13.3,9,-7.9,0.126,10,0,1.06
,12:46:04,4,2700,1592.2,1.14,13.3,9,-7.9,0.127,10,0,1.06
,12:46:05,4,2700,1593.2,1.14,13.3,9,-7.9,0.127,10,0,1.06
,12:46:06,4,2700,1594.2,1.14,13.3,9,-7.9,0.123,10,0,1.06
,12:46:07,4,2700,1595.2,1.13,13.3,9,-7.9,0.123,10,0,1.06
,12:46:08,4,2700,1596.2,1.13,13.3,9,-7.9,0.123,10,0,1.06
,12:46:09,4,2700,1597.2,1.13,13.3,9,-7.9,0.12,10,0,1.06
,12:46:10,4,2700,1598.2,1.14,13.3,10,-7.8,0.117,10,0,1.06
,12:46:11,4,2700,1599.2,1.14,13.3,10,-7.8,0.117,10,0,1.06
,12:46:12,4,2700,1600.2,1.13,13.3,9,-7.8,0.12,10,0,1.06
,12:46:13,4,2700,1601.2,1.13,13.3,9,-7.8,0.119,10,0,1.06
,12:46:14,4,2700,1602.2,1.13,13.3,9,-7.8,0.122,10,0,1.06
,12:46:15,4,2700,1603.2,1.12,13.3,9,-7.8,0.125,10,0.1,1.05
,12:46:16,4,2700,1604.2,1.12,13.3,9,-7.8,0.125,10,0,1.05
,12:46:17,4,2700,1605.2,1.12,13.3,9,-7.8,0.129,10,0,1.05
,12:46:18,4,2700,1606.2,1.12,13.3,8,-7.8,0.133,10,0,1.05
,12:46:19,4,2700,1607.2,1.12,13.3,9,-7.8,0.129,10,0,1.05
,12:46:20,4,2700,1608.2,1.12,13.3,9,-7.8,0.129,10,0,1.05
,12:46:21,4,2700,1609.2,1.13,13.3,9,-7.8,0.126,10,0,1.06
,12:46:22,4,2700,1610.2,1.13,13.3,9,-7.7,0.129,10,0,1.06
,12:46:23,4,2700,1611.2,1.13,13.3,9,-7.7,0.126,10,0,1.06
,12:46:24,4,2700,1612.2,1.13,13.3,9,-7.7,0.122,10,0,1.06
,12:46:25,4,2700,1613.2,1.13,13.3,9,-7.7,0.126,10,0,1.06
,12:46:26,4,2700,1614.2,1.13,13.3,9,-7.7,0.126,10,0,1.06
,12:46:27,4,2700,1615.2,1.13,13.3,9,-7.7,0.126,10,0,1.06
,12:46:28,4,2700,1616.2,1.13,13.3,9,-7.7,0.126,10,0,1.06
,12:46:29,4,2700,1617.2,1.13,13.3,9,-7.7,0.126,10,0,1.06
,12:46:30,4,2700,1618.2,1.13,13.3,9,-7.7,0.126,10,0,1.06
,12:46:31,4,2700,1619.2,1.13,13.3,9,-7.6,0.126,10,0.1,1.06
,12:46:32,4,2700,1620.2,1.13,13.3,9,-7.7,0.126,10,0,1.06
,12:46:33,4,2700,1621.2,1.12,13.3,9,-7.7,0.122,10,0,1.05
,12:46:34,4,2700,1622.2,1.12,13.3,9,-7.6,0.118,10,0,1.05
,12:46:35,4,2700,1623.2,1.12,13.3,9,-7.6,0.118,10,0,1.05
,12:46:36,4,2700,1624.2,1.12,13.3,9,-7.6,0.122,10,0,1.05
,12:46:37,4,2700,1625.2,1.12,13.3,9,-7.6,0.122,10,0,1.05
,12:46:38,4,2700,1626.2,1.12,13.3,9,-7.6,0.125,10,0,1.05
,12:46:39,4,2700,1627.2,1.12,13.3,9,-7.6,0.129,10,0,1.05
,12:46:40,4,2700,1628.2,1.13,13.3,9,-7.6,0.129,10,0,1.06
,12:46:41,4,2700,1629.2,1.13,13.3,9,-7.6,0.126,10,0.1,1.06
,12:46:42,4,2700,1630.2,1.13,13.3,9,-7.5,0.126,10,0,1.06
,12:46:43,4,2700,1631.2,1.13,13.3,9,-7.5,0.126,10,0,1.06
,12:46:44,4,2700,1632.2,1.13,13.3,9,-7.5,0.126,10,0,1.06
,12:46:45,4,2700,1633.2,1.13,13.3,9,-7.5,0.126,10,0,1.06
,12:46:46,4,2700,1634.2,1.13,13.3,9,-7.5,0.126,10,0,1.06
,12:46:47,4,2700,1635.2,1.13,13.3,9,-7.5,0.126,10,0.1,1.06
,12:46:48,4,2700,1636.2,1.13,13.3,9,-7.5,0.126,10,0,1.06
,12:46:49,4,2700,1637.2,1.13,13.3,9,-7.5,0.126,10,0,1.06
,12:46:50,4,2700,1638.2,1.13,13.3,9,-7.5,0.126,10,0,1.06
,12:46:51,4,2700,1639.2,1.13,13.3,9,-7.5,0.123,10,0,1.06
,12:46:52,4,2700,1640.2,1.13,13.3,9,-7.5,0.122,10,0,1.06
,12:46:53,4,2700,1641.2,1.13,13.3,9,-7.5,0.122,10,0,1.05
,12:46:54,4,2700,1642.2,1.12,13.3,9,-7.4,0.122,10,0,1.05
,12:46:55,4,2700,1643.2,1.13,13.3,9,-7.4,0.122,10,0,1.06
,12:46:56,4,2700,1644.2,1.13,13.3,9,-7.4,0.122,10,0,1.06
,12:46:57,4,2700,1645.2,1.13,13.3,9,-7.4,0.126,10,0,1.06
,12:46:58,4,2700,1646.2,1.12,13.3,9,-7.4,0.129,10,0,1.05
,12:46:59,4,2700,1647.2,1.12,13.3,9,-7.4,0.129,10,0,1.06
,12:47:00,4,2700,1648.2,1.13,13.3,9,-7.4,0.129,10,0,1.06
,12:47:01,4,2700,1649.2,1.13,13.3,9,-7.4,0.126,10,0,1.06
,12:47:02,4,2700,1650.2,1.13,13.3,9,-7.4,0.126,10,0,1.06
,12:47:03,4,2700,1651.2,1.13,13.3,9,-7.4,0.126,10,0,1.06
,12:47:04,4,2700,1652.2,1.12,13.3,9,-7.3,0.129,10,0,1.05
,12:47:05,4,2700,1653.2,1.12,13.3,9,-7.3,0.125,10,0,1.05
,12:47:06,4,2700,1654.2,1.13,13.3,9,-7.3,0.126,10,0,1.06
,12:47:07,4,2700,1655.2,1.13,13.3,9,-7.3,0.122,10,0,1.06
,12:47:08,4,2700,1656.2,1.13,13.3,9,-7.3,0.119,10,0,1.06
,12:47:09,4,2700,1657.2,1.13,13.3,9,-7.3,0.12,10,0,1.06
,12:47:10,4,2700,1658.2,1.13,13.3,9,-7.3,0.123,10,0,1.06
,12:47:11,4,2700,1659.2,1.13,13.3,9,-7.3,0.126,10,0,1.06
,12:47:12,4,2700,1660.2,1.13,13.3,9,-7.3,0.126,10,0,1.06
,12:47:13,4,2700,1661.2,1.12,13.3,9,-7.3,0.129,10,0,1.05
,12:47:14,4,2700,1662.2,1.12,13.3,9,-7.2,0.129,10,0,1.05
,12:47:15,4,2700,1663.2,1.12,13.3,9,-7.2,0.125,10,0,1.05
,12:47:16,4,2700,1664.2,1.12,13.3,9,-7.2,0.125,10,0,1.06
,12:47:17,4,2700,1665.2,1.13,13.3,9,-7.2,0.129,10,0,1.06
,12:47:18,4,2700,1666.2,1.13,13.3,9,-7.2,0.126,10,0,1.06
,12:47:19,4,2700,1667.2,1.14,13.3,9,-7.2,0.123,10,0,1.06
,12:47:20,4,2700,1668.2,1.14,13.3,9,-7.2,0.123,10,0,1.07
,12:47:21,4,2700,1669.2,1.14,13.3,9,-7.2,0.127,10,0,1.07
,12:47:22,4,2700,1670.2,1.14,13.3,9,-7.2,0.127,10,0,1.07
,12:47:23,4,2700,1671.2,1.14,13.3,9,-7.2,0.13,10,0,1.06
,12:47:24,4,2700,1672.2,1.13,13.3,9,-7.1,0.126,10,0.1,1.06
,12:47:25,4,2700,1673.2,1.13,13.3,9,-7.1,0.126,10,0,1.06
,12:47:26,4,2700,1674.2,1.13,13.3,9,-7.1,0.126,10,0,1.06
,12:47:27,4,2700,1675.2,1.13,13.3,9,-7.1,0.123,10,0,1.06
,12:47:28,4,2700,1676.2,1.13,13.3,9,-7.1,0.119,10,0,1.06
,12:47:29,4,2700,1677.2,1.13,13.3,9,-7.1,0.119,10,0,1.06
,12:47:30,4,2700,1678.2,1.13,13.3,9,-7.1,0.119,10,0,1.06
,12:47:31,4,2700,1679.2,1.13,13.3,9,-7.1,0.119,10,0,1.06
,12:47:32,4,2700,1680.2,1.13,13.3,9,-7.1,0.119,10,0,1.06
