Data file,,DURATRON_DRY_T15_D6.TSV,,,,,,,,,,
,10:25:11,5,3590,382.1,5.33,13.3,7,22,0.742,10,49.8,5.14
,10:25:12,5,3590,383.1,5.31,13.3,7,22,0.74,10,49.7,5.13
,10:25:13,5,3590,384.1,5.31,13.3,7,22,0.74,10,49.8,5.13
,10:25:14,5,3590,385.1,5.34,13.3,7,22,0.771,10,49.7,5.15
,10:25:15,5,3590,386.1,5.35,13.3,7,22,0.773,10,49.8,5.17
,10:25:16,5,3590,387.1,5.36,13.3,7,22,0.775,10,49.7,5.18
,10:25:17,5,3590,388.1,5.34,13.3,7,22,0.744,10,49.7,5.16
,10:25:18,5,3590,389.1,5.31,13.3,7,22,0.74,10,49.8,5.13
,10:25:19,5,3590,390.1,5.3,13.3,7,22,0.739,10,49.7,5.12
,10:25:20,5,3590,391.1,5.33,13.3,7,22,0.742,10,49.8,5.14
,10:25:21,5,3590,392.1,5.38,13.3,7,22,0.749,10,49.8,5.2
,10:25:22,5,3590,393.1,5.44,13.3,7,22,0.786,10,49.8,5.25
,10:25:23,5,3590,394.1,5.47,13.3,7,22,0.762,10,49.8,5.28
,10:25:24,5,3590,395.1,5.48,13.3,7,22,0.763,10,49.8,5.29
,10:25:25,5,3590,396.1,5.49,13.3,7,22,0.793,10,49.7,5.3
,10:25:26,5,3590,397.1,5.53,13.3,7,22,0.798,10,49.7,5.34
,10:25:27,5,3590,398.1,5.59,13.3,7,22,0.807,10,49.8,5.4
,10:25:28,5,3590,399.1,5.65,13.3,7,22,0.816,10,49.7,5.46
,10:25:29,5,3590,400.1,5.68,13.3,7,23,0.79,10,49.8,5.48
,10:25:30,5,3590,401.1,5.69,13.3,7,22,0.765,10,49.8,5.49
,10:25:31,5,3590,402.1,5.71,13.3,7,22,0.796,10,49.8,5.52
,10:25:32,5,3590,403.1,5.76,13.3,7,23,0.802,10,49.8,5.57
,10:25:33,5,3590,404.1,5.81,13.3,7,23,0.809,10,49.8,5.61
,10:25:34,5,3590,405.1,5.84,13.3,7,22,0.843,10,49.7,5.64
,10:25:35,5,3590,406.1,5.81,13.3,7,22,0.839,10,49.8,5.6
,10:25:36,5,3590,407.1,5.73,13.3,7,22,0.798,10,49.8,5.53
,10:25:37,5,3590,408.1,5.66,13.3,7,22,0.817,10,49.8,5.45
,10:25:38,5,3590,409.1,5.63,13.3,7,22,0.784,10,49.8,5.43
,10:25:39,5,3590,410.1,5.67,13.3,7,22,0.79,10,49.8,5.48
,10:25:40,5,3590,411.1,5.74,13.3,7,22,0.799,10,49.8,5.55
,10:25:41,5,3590,412.1,5.8,13.3,7,22,0.807,10,49.8,5.6
,10:25:42,5,3590,413.1,5.81,13.3,7,22,0.809,10,49.8,5.6
,10:25:43,5,3590,414.1,5.78,13.3,7,22,0.835,10,49.8,5.58
,10:25:44,5,3590,415.1,5.77,13.3,7,22,0.803,10,49.8,5.56
,10:25:45,5,3590,416.1,5.76,13.3,7,22,0.802,10,49.7,5.55
,10:25:46,5,3590,417.1,5.74,13.3,7,23,0.799,10,49.7,5.53
,10:25:47,5,3590,418.1,5.7,13.3,7,23,0.794,10,49.8,5.5
,10:25:48,5,3590,419.1,5.7,13.3,7,23,0.823,10,49.8,5.5
,10:25:49,5,3590,420.1,5.71,13.3,7,23,0.795,10,49.8,5.51
,10:25:50,5,3590,421.1,5.72,13.3,7,23,0.796,10,49.7,5.51
,10:25:51,5,3590,422.1,5.7,13.3,7,22,0.823,10,49.7,5.49
,10:25:52,5,3590,423.1,5.68,13.3,7,23,0.82,10,49.7,5.48
,10:25:53,5,3590,424.1,5.7,13.3,7,23,0.823,10,49.8,5.5
,10:25:54,5,3590,425.1,5.73,13.3,7,22,0.828,10,49.8,5.54
,10:25:55,5,3590,426.1,5.74,13.3,7,22,0.8,10,49.8,5.54
,10:25:56,5,3590,427.1,5.71,13.3,7,22,0.825,10,49.8,5.51
,10:25:57,5,3590,428.1,5.68,13.3,7,22,0.821,10,49.8,5.48
,10:25:58,5,3590,429.1,5.68,13.3,7,22,0.82,10,49.8,5.48
,10:25:59,5,3590,430.1,5.69,13.3,7,22,0.822,10,49.8,5.49
,10:26:00,5,3590,431.1,5.71,13.3,7,22,0.796,10,49.7,5.52
,10:26:01,5,3590,432.1,5.73,13.3,7,22,0.797,10,49.8,5.53
,10:26:02,5,3590,433.1,5.72,13.3,7,22,0.796,10,49.8,5.51
,10:26:03,5,3590,434.1,5.67,13.3,7,23,0.79,10,49.8,5.47
,10:26:04,5,3590,435.1,5.61,13.3,7,23,0.81,10,49.8,5.41
,10:26:05,5,3590,436.1,5.57,13.3,7,23,0.775,10,49.8,5.37
,10:26:06,5,3590,437.1,5.53,13.3,7,23,0.77,10,49.7,5.33
,10:26:07,5,3590,438.1,5.53,13.3,7,23,0.798,10,49.8,5.33
,10:26:08,5,3590,439.1,5.55,13.3,7,23,0.802,10,49.8,5.36
,10:26:09,5,3590,440.1,5.62,13.3,7,22,0.811,10,49.8,5.43
,10:26:10,5,3590,441.1,5.68,13.3,7,23,0.82,10,49.8,5.49
,10:26:11,5,3590,442.1,5.72,13.3,7,23,0.827,10,49.8,5.53
,10:26:12,5,3590,443.1,5.77,13.3,7,23,0.803,10,49.8,5.57
,10:26:13,5,3590,444.1,5.79,13.3,7,23,0.806,10,49.8,5.59
,10:26:14,5,3590,445.1,5.77,13.3,7,23,0.776,10,49.8,5.57
,10:26:15,5,3590,446.1,5.73,13.3,7,23,0.771,10,49.8,5.53
,10:26:16,5,3590,447.1,5.7,13.3,7,23,0.794,10,49.8,5.5
,10:26:18,5,3590,448.1,5.67,13.3,7,23,0.789,10,49.7,5.47
,10:26:19,5,3590,449.1,5.61,13.3,7,23,0.782,10,49.8,5.41
,10:26:20,5,3590,450.1,5.58,13.3,7,22,0.805,10,49.8,5.38
,10:26:21,5,3590,451.1,5.61,13.3,7,22,0.781,10,49.8,5.41
,10:26:22,5,3590,452.1,5.63,13.3,7,22,0.785,10,49.8,5.44
,10:26:23,5,3590,453.1,5.63,13.3,7,22,0.784,10,49.8,5.43
,10:26:24,5,3590,454.1,5.58,13.3,7,22,0.806,10,49.7,5.38
,10:26:25,5,3590,455.1,5.53,13.3,7,23,0.798,10,49.7,5.33
,10:26:26,5,3590,456.1,5.5,13.3,7,23,0.766,10,49.8,5.31
,10:26:27,5,3590,457.1,5.48,13.3,7,23,0.763,10,49.8,5.28
,10:26:28,5,3590,458.1,5.43,13.3,7,23,0.757,10,49.8,5.24
,10:26:29,5,3590,459.1,5.35,13.3,7,23,0.772,10,49.7,5.15
,10:26:30,5,3590,460.1,5.29,13.3,7,23,0.764,10,49.8,5.11
,10:26:31,5,3590,461.1,5.28,13.3,7,23,0.736,10,49.8,5.1
,10:26:32,5,3590,462.1,5.29,13.3,7,23,0.738,10,49.7,5.11
,10:26:33,5,3590,463.1,5.31,13.3,7,23,0.74,10,49.8,5.13
,10:26:34,5,3590,464.1,5.32,13.3,7,23,0.769,10,49.8,5.14
,10:26:35,5,3590,465.1,5.36,13.3,7,23,0.775,10,49.7,5.18
,10:26:36,5,3590,466.1,5.4,13.3,7,23,0.78,10,49.8,5.21
,10:26:37,5,3590,467.1,5.43,13.3,7,23,0.785,10,49.8,5.25
,10:26:38,5,3590,468.1,5.44,13.3,7,23,0.758,10,49.7,5.26
,10:26:39,5,3590,469.1,5.43,13.3,7,23,0.784,10,49.8,5.24
,10:26:40,5,3590,470.1,5.4,13.3,7,23,0.752,10,49.8,5.21
,10:26:41,5,3590,471.1,5.38,13.3,7,23,0.75,10,49.8,5.2
,10:26:42,5,3590,472.1,5.37,13.3,7,23,0.748,10,49.8,5.18
,10:26:43,5,3590,473.1,5.33,13.3,7,23,0.717,10,49.8,5.15
,10:26:44,5,3590,474.1,5.28,13.3,7,23,0.735,10,49.7,5.09
,10:26:45,5,3590,475.1,5.23,13.3,7,23,0.729,10,49.8,5.05
,10:26:46,5,3590,476.1,5.21,13.3,7,23,0.726,10,49.8,5.03
,10:26:47,5,3590,477.1,5.19,13.3,7,23,0.724,10,49.8,5.01
,10:26:48,5,3590,478.1,5.2,13.3,7,23,0.751,10,49.8,5.02
,10:26:49,5,3590,479.1,5.21,13.3,7,23,0.753,10,49.8,5.03
,10:26:50,5,3590,480.1,5.24,13.3,7,23,0.731,10,49.7,5.07
,10:26:51,5,3590,481.1,5.26,13.3,7,23,0.733,10,49.7,5.08
,10:26:52,5,3590,482.1,5.26,13.3,7,23,0.733,10,49.8,5.07
,10:26:53,5,3590,483.1,5.23,13.3,7,23,0.755,10,49.8,5.04
,10:26:54,5,3590,484.1,5.21,13.3,7,23,0.726,10,49.8,5.03
,10:26:55,5,3590,485.1,5.21,13.3,7,23,0.753,10,49.8,5.03
,10:26:56,5,3590,486.1,5.24,13.3,7,23,0.73,10,49.8,5.06
,10:26:57,5,3590,487.1,5.26,13.3,7,23,0.732,10,49.8,5.07
,10:26:58,5,3590,488.1,5.24,13.3,7,23,0.731,10,49.7,5.06
,10:26:59,5,3590,489.1,5.23,13.3,7,23,0.756,10,49.8,5.05
,10:27:00,5,3590,490.1,5.24,13.3,7,23,0.757,10,49.7,5.06
,10:27:01,5,3590,491.1,5.27,13.3,7,23,0.735,10,49.8,5.1
,10:27:02,5,3590,492.1,5.29,13.3,7,23,0.737,10,49.8,5.11
,10:27:03,5,3590,493.1,5.28,13.3,7,23,0.736,10,49.7,5.1
,10:27:04,5,3590,494.1,5.24,13.3,7,23,0.758,10,49.7,5.06
,10:27:05,5,3590,495.1,5.2,13.3,7,23,0.751,10,49.8,5.01
,10:27:06,5,3590,496.1,5.14,13.3,7,23,0.743,10,49.8,4.96
,10:27:07,5,3590,497.1,5.12,13.3,7,23,0.713,10,49.8,4.94
,10:27:08,5,3590,498.1,5.13,13.3,7,23,0.715,10,49.8,4.96
,10:27:09,5,3590,499.1,5.16,13.3,7,23,0.719,10,49.8,4.99
,10:27:10,5,3590,500.1,5.15,13.3,7,23,0.718,10,49.8,4.97
,10:27:11,5,3590,501.1,5.13,13.3,7,23,0.741,10,49.8,4.95
,10:27:12,5,3590,502.1,5.12,13.3,7,23,0.74,10,49.7,4.94
,10:27:13,5,3590,503.1,5.15,13.3,7,23,0.744,10,49.7,4.97
,10:27:14,5,3590,504.1,5.16,13.3,7,23,0.718,10,49.7,4.98
,10:27:15,5,3590,505.1,5.17,13.3,7,23,0.72,10,49.8,5
,10:27:16,5,3590,506.1,5.19,13.3,7,23,0.723,10,49.7,5.01
,10:27:17,5,3590,507.1,5.18,13.3,7,23,0.721,10,49.7,5
,10:27:18,5,3590,508.1,5.15,13.3,7,23,0.744,10,49.8,4.97
,10:27:19,5,3590,509.1,5.11,13.3,7,23,0.738,10,49.8,4.93
,10:27:20,5,3590,510.1,5.11,13.3,7,23,0.712,10,49.8,4.93
,10:27:21,5,3590,511.1,5.12,13.3,7,23,0.714,10,49.8,4.95
,10:27:22,5,3590,512.1,5.14,13.3,7,23,0.716,10,49.8,4.97
,10:27:23,5,3590,513.1,5.16,13.3,7,23,0.719,10,49.7,4.98
,10:27:24,5,3590,514.1,5.16,13.3,7,23,0.719,10,49.8,4.99
,10:27:25,5,3590,515.1,5.16,13.3,7,23,0.719,10,49.8,4.98
,10:27:26,5,3590,516.1,5.16,13.3,7,23,0.775,10,49.8,4.99
,10:27:27,5,3590,517.1,5.19,13.3,7,23,0.75,10,49.8,5.02
,10:27:28,5,3590,518.1,5.25,13.3,7,23,0.706,10,49.8,5.08
,10:27:29,5,3590,519.1,5.31,13.3,7,23,0.74,10,49.8,5.13
,10:27:30,5,3590,520.1,5.35,13.3,7,23,0.746,10,49.8,5.17
,10:27:31,5,3590,521.1,5.37,13.3,7,23,0.775,10,49.7,5.18
,10:27:32,5,3590,522.1,5.39,13.3,7,23,0.779,10,49.8,5.2
,10:27:33,5,3590,523.1,5.41,13.3,7,23,0.782,10,49.8,5.23
,10:27:34,5,3590,524.1,5.44,13.3,7,23,0.787,10,49.8,5.26
,10:27:35,5,3590,525.1,5.44,13.3,7,23,0.758,10,49.7,5.25
,10:27:36,5,3590,526.1,5.4,13.3,7,23,0.752,10,49.8,5.21
,10:27:37,5,3590,527.1,5.37,13.3,7,23,0.775,10,49.8,5.18
,10:27:38,5,3590,528.1,5.35,13.3,7,23,0.773,10,49.8,5.17
,10:27:39,5,3590,529.1,5.4,13.3,7,23,0.781,10,49.7,5.22
,10:27:40,5,3590,530.1,5.47,13.3,7,23,0.789,10,49.8,5.28
,10:27:41,5,3590,531.1,5.51,13.3,7,23,0.796,10,49.8,5.32
,10:27:42,5,3590,532.1,5.52,13.3,7,23,0.769,10,49.8,5.33
,10:27:43,5,3590,533.1,5.53,13.3,7,23,0.743,10,49.8,5.34
,10:27:44,5,3590,534.1,5.55,13.3,7,23,0.747,10,49.8,5.36
,10:27:45,5,3590,535.1,5.56,13.3,7,23,0.748,10,49.8,5.37
,10:27:46,5,3590,536.1,5.56,13.3,7,23,0.802,10,49.7,5.36
,10:27:47,5,3590,537.1,5.55,13.3,7,23,0.801,10,49.7,5.35
,10:27:48,5,3590,538.1,5.56,13.3,7,23,0.803,10,49.8,5.37
,10:27:49,5,3590,539.1,5.6,13.3,7,23,0.809,10,49.7,5.41
,10:27:50,5,3590,540.1,5.64,13.3,7,23,0.814,10,49.7,5.44
,10:27:51,5,3590,541.1,5.68,13.3,7,23,0.82,10,49.8,5.48
,10:27:52,5,3590,542.1,5.7,13.3,7,23,0.824,10,49.7,5.51
,10:27:53,5,3590,543.1,5.71,13.3,7,23,0.795,10,49.8,5.5
,10:27:54,5,3590,544.1,5.68,13.3,7,23,0.764,10,49.7,5.48
,10:27:55,5,3590,545.1,5.65,13.3,7,23,0.76,10,49.8,5.45
,10:27:56,5,3590,546.1,5.62,13.3,7,23,0.755,10,49.8,5.42
,10:27:57,5,3590,547.1,5.58,13.3,7,23,0.806,10,49.8,5.38
,10:27:58,5,3590,548.1,5.57,13.3,7,23,0.805,10,49.8,5.38
,10:27:59,5,3590,549.1,5.59,13.3,7,23,0.807,10,49.7,5.39
,10:28:00,5,3590,550.1,5.62,13.3,7,23,0.811,10,49.7,5.42
,10:28:01,5,3590,551.1,5.64,13.3,7,23,0.814,10,49.8,5.44
,10:28:02,5,3590,552.1,5.62,13.3,7,23,0.811,10,49.7,5.42
,10:28:03,5,3590,553.1,5.59,13.3,7,23,0.778,10,49.7,5.39
,10:28:04,5,3590,554.1,5.54,13.3,7,23,0.8,10,49.8,5.34
,10:28:05,5,3590,555.1,5.56,13.3,7,23,0.802,10,49.8,5.37
,10:28:06,5,3590,556.1,5.6,13.3,7,23,0.809,10,49.8,5.41
,10:28:07,5,3590,557.1,5.65,13.3,7,23,0.816,10,49.7,5.46
,10:28:08,5,3590,558.1,5.68,13.3,7,23,0.82,10,49.8,5.49
,10:28:09,5,3590,559.1,5.71,13.3,7,23,0.795,10,49.7,5.51
,10:28:10,5,3590,560.1,5.74,13.3,7,23,0.771,10,49.8,5.54
,10:28:11,5,3590,561.1,5.76,13.3,8,23,0.749,10,49.8,5.56
,10:28:12,5,3590,562.1,5.77,13.3,7,23,0.776,10,49.7,5.57
,10:28:13,5,3590,563.1,5.77,13.3,7,23,0.804,10,49.8,5.57
,10:28:14,5,3590,564.1,5.79,13.3,7,23,0.868,10,49.8,5.59
,10:28:15,5,3590,565.1,5.82,13.3,7,23,0.873,10,49.8,5.62
,10:28:16,5,3590,566.1,5.86,13.3,7,23,0.846,10,49.8,5.65
,10:28:17,5,3590,567.1,5.89,13.3,7,23,0.85,10,49.8,5.69
,10:28:18,5,3590,568.1,5.91,13.3,7,23,0.854,10,49.7,5.71
,10:28:19,5,3590,569.1,5.94,13.3,7,23,0.858,10,49.8,5.73
,10:28:20,5,3590,570.1,5.96,13.3,7,23,0.861,10,49.8,5.76
,10:28:21,5,3590,571.1,5.97,13.3,7,23,0.832,10,49.8,5.76
,10:28:22,5,3590,572.1,5.93,13.3,7,23,0.797,10,49.7,5.71
,10:28:23,5,3590,573.1,5.81,13.3,7,23,0.81,10,49.8,5.6
,10:28:24,5,3590,574.1,5.69,13.3,7,23,0.793,10,49.8,5.49
,10:28:25,5,3590,575.1,5.63,13.3,7,23,0.814,10,49.8,5.43
,10:28:26,5,3590,576.1,5.63,13.3,7,23,0.813,10,49.8,5.43
,10:28:27,5,3590,577.1,5.65,13.3,7,23,0.816,10,49.8,5.46
,10:28:28,5,3590,578.1,5.68,13.3,7,23,0.791,10,49.8,5.48
,10:28:29,5,3590,579.1,5.7,13.3,7,23,0.767,10,49.8,5.5
,10:28:30,5,3590,580.1,5.71,13.3,7,23,0.768,10,49.8,5.51
,10:28:31,5,3590,581.1,5.73,13.3,7,23,0.77,10,49.8,5.53
,10:28:32,5,3590,582.1,5.74,13.3,7,23,0.772,10,49.8,5.54
,10:28:33,5,3590,583.1,5.74,13.3,8,23,0.746,10,49.7,5.54
,10:28:34,5,3590,584.1,5.69,13.3,7,23,0.765,10,49.8,5.48
,10:28:35,5,3590,585.1,5.63,13.3,7,23,0.757,10,49.8,5.43
,10:28:36,5,3590,586.1,5.6,13.3,7,23,0.753,10,49.7,5.41
,10:28:37,5,3590,587.1,5.63,13.3,7,23,0.784,10,49.8,5.44
,10:28:38,5,3590,588.1,5.67,13.3,7,23,0.79,10,49.8,5.48
,10:28:39,5,3590,589.1,5.7,13.3,7,23,0.823,10,49.8,5.5
,10:28:40,5,3590,590.1,5.69,13.3,7,23,0.822,10,49.8,5.49
,10:28:41,5,3590,591.1,5.67,13.3,7,23,0.819,10,49.8,5.47
,10:28:42,5,3590,592.1,5.65,13.3,7,23,0.815,10,49.8,5.45
,10:28:43,5,3590,593.1,5.63,13.3,7,23,0.844,10,49.7,5.43
,10:28:44,5,3590,594.1,5.61,13.3,7,23,0.841,10,49.8,5.42
,10:28:45,5,3590,595.1,5.62,13.3,7,23,0.843,10,49.8,5.43
,10:28:46,5,3590,596.1,5.66,13.3,7,23,0.817,10,49.8,5.46
,10:28:47,5,3590,597.1,5.69,13.3,7,23,0.822,10,49.8,5.49
,10:28:48,5,3590,598.1,5.7,13.3,7,23,0.823,10,49.7,5.49
,10:28:49,5,3590,599.1,5.68,13.3,7,23,0.82,10,49.8,5.48
,10:28:50,5,3590,600.1,5.66,13.3,7,23,0.788,10,49.7,5.46
,10:28:51,5,3590,601.1,5.66,13.3,7,23,0.817,10,49.8,5.46
,10:28:52,5,3590,602.1,5.63,13.3,7,23,0.784,10,49.8,5.43
,10:28:53,5,3590,603.1,5.61,13.3,7,23,0.781,10,49.7,5.41
,10:28:54,5,3590,604.1,5.59,13.3,7,23,0.779,10,49.8,5.4
,10:28:55,5,3590,605.1,5.62,13.3,7,23,0.782,10,49.8,5.42
,10:28:56,5,3590,606.1,5.65,13.3,7,23,0.76,10,49.8,5.46
,10:28:57,5,3590,607.1,5.65,13.3,7,23,0.76,10,49.8,5.46
,10:28:58,5,3590,608.1,5.63,13.3,7,23,0.757,10,49.8,5.43
,10:28:59,5,3590,609.1,5.59,13.3,7,23,0.779,10,49.8,5.39
,10:29:00,5,3590,610.1,5.56,13.3,7,23,0.775,10,49.8,5.37
,10:29:01,5,3590,611.1,5.55,13.3,7,23,0.773,10,49.8,5.36
,10:29:02,5,3590,612.1,5.57,13.3,7,23,0.775,10,49.8,5.38
,10:29:03,5,3590,613.1,5.58,13.3,7,23,0.805,10,49.8,5.38
,10:29:04,5,3590,614.1,5.57,13.3,7,23,0.835,10,49.8,5.37
,10:29:05,5,3590,615.1,5.57,13.3,7,23,0.836,10,49.8,5.38
,10:29:06,5,3590,616.1,5.59,13.3,7,23,0.807,10,49.7,5.39
,10:29:07,5,3590,617.1,5.6,13.3,7,23,0.78,10,49.7,5.41
,10:29:08,5,3590,618.1,5.6,13.3,7,23,0.809,10,49.7,5.4
,10:29:09,5,3590,619.1,5.59,13.3,7,23,0.807,10,49.8,5.4
,10:29:10,5,3590,620.1,5.6,13.3,7,23,0.808,10,49.8,5.4
,10:29:11,5,3590,621.1,5.6,13.3,7,23,0.809,10,49.8,5.41
,10:29:12,5,3590,622.1,5.62,13.3,7,23,0.812,10,49.8,5.43
,10:29:13,5,3590,623.1,5.65,13.3,7,23,0.815,10,49.8,5.45
,10:29:14,5,3590,624.1,5.67,13.3,7,23,0.819,10,49.8,5.48
,10:29:15,5,3590,625.1,5.7,13.3,7,23,0.823,10,49.8,5.5
,10:29:16,5,3590,626.1,5.73,13.3,7,23,0.797,10,49.7,5.53
,10:29:17,5,3590,627.1,5.74,13.3,7,23,0.799,10,49.8,5.54
,10:29:18,5,3590,628.1,5.73,13.3,7,23,0.771,10,49.8,5.53
,10:29:19,5,3590,629.1,5.73,13.3,7,23,0.77,10,49.8,5.53
,10:29:20,5,3590,630.1,5.72,13.3,7,23,0.769,10,49.8,5.52
,10:29:21,5,3590,631.1,5.7,13.3,7,23,0.794,10,49.8,5.5
,10:29:22,5,3590,632.1,5.69,13.3,7,23,0.822,10,49.8,5.49
,10:29:23,5,3590,633.1,5.69,13.3,7,23,0.822,10,49.8,5.49
,10:29:24,5,3590,634.1,5.71,13.3,7,23,0.825,10,49.8,5.51
,10:29:25,5,3590,635.1,5.72,13.3,7,23,0.797,10,49.8,5.52
,10:29:26,5,3590,636.1,5.72,13.3,7,23,0.826,10,49.8,5.52
,10:29:27,5,3590,637.1,5.71,13.3,7,23,0.825,10,49.7,5.51
,10:29:28,5,3590,638.1,5.69,13.3,7,23,0.792,10,49.8,5.49
,10:29:29,5,3590,639.1,5.69,13.3,7,23,0.792,10,49.8,5.49
,10:29:30,5,3590,640.1,5.7,13.3,7,23,0.794,10,49.8,5.51
,10:29:31,5,3590,641.1,5.73,13.3,7,23,0.798,10,49.8,5.54
,10:29:32,5,3590,642.1,5.78,13.3,7,23,0.777,10,49.8,5.58
,10:29:33,5,3590,643.1,5.79,13.3,8,23,0.752,10,49.7,5.58
,10:29:34,5,3590,644.1,5.77,13.3,7,23,0.776,10,49.8,5.56
,10:29:35,5,3590,645.1,5.7,13.3,7,23,0.794,10,49.8,5.49
,10:29:36,5,3590,646.1,5.63,13.3,7,23,0.814,10,49.8,5.43
,10:29:37,5,3590,647.1,5.59,13.3,7,23,0.808,10,49.8,5.4
,10:29:38,5,3590,648.1,5.59,13.3,7,23,0.838,10,49.7,5.39
,10:29:39,5,3590,649.1,5.59,13.3,7,23,0.807,10,49.8,5.39
,10:29:40,5,3590,650.1,5.59,13.3,7,23,0.807,10,49.8,5.4
,10:29:41,5,3590,651.1,5.61,13.3,7,23,0.81,10,49.8,5.41
,10:29:42,5,3590,652.1,5.63,13.3,7,23,0.785,10,49,5.44
,10:29:43,5,3590,653.1,5.64,13.3,7,23,0.786,10,45.2,5.45
,10:29:44,5,3590,654.1,5.66,13.3,7,23,0.788,10,42.9,5.46
,10:29:45,5,3590,655.1,5.67,13.3,7,23,0.819,10,44.3,5.47
,10:29:46,5,3590,656.1,5.7,13.3,7,23,0.855,10,42.3,5.5
,10:29:47,5,3590,657.1,5.72,13.3,7,23,0.858,10,40.5,5.52
,10:29:48,5,3590,658.1,5.74,13.3,7,23,0.829,10,40,5.54
,10:29:49,5,3590,659.1,5.77,13.3,7,23,0.803,10,39,5.57
,10:29:50,5,3590,660.1,5.8,13.3,7,23,0.837,10,36,5.6
,10:29:51,5,3590,661.1,5.8,13.3,7,23,0.838,10,37.7,5.6
,10:29:52,5,3590,662.1,5.76,13.3,7,23,0.832,10,38,5.56
,10:29:53,5,3590,663.1,5.72,13.3,7,23,0.826,10,27.7,5.52
,10:29:54,5,3590,664.1,5.69,13.3,7,23,0.793,10,19.5,5.49
,10:29:55,5,3590,665.1,5.7,13.3,7,23,0.767,10,17.7,5.5
,10:29:56,5,3590,666.1,5.71,13.3,8,23,0.742,10,19.1,5.51
,10:29:57,5,3590,667.1,5.71,13.3,7,23,0.768,10,19.1,5.51
,10:29:58,5,3590,668.1,5.68,13.3,7,23,0.791,10,19.3,5.48
,10:29:59,5,3590,669.1,5.63,13.3,7,23,0.814,10,19.3,5.43
,10:30:00,5,3590,670.1,5.59,13.3,7,23,0.807,10,19.1,5.39
,10:30:01,5,3590,671.1,5.58,13.3,7,23,0.837,10,18.9,5.39
,10:30:02,5,3590,672.1,5.62,13.3,7,23,0.811,10,18.3,5.42
,10:30:03,5,3590,673.1,5.66,13.3,7,23,0.849,10,18.2,5.46
,10:30:04,5,3590,674.1,5.67,13.3,7,23,0.819,10,18.2,5.48
,10:30:05,5,3590,675.1,5.67,13.3,7,23,0.819,10,18.1,5.47
,10:30:06,5,3590,676.1,5.67,13.3,7,23,0.789,10,16.8,5.47
,10:30:07,5,3590,677.1,5.7,13.3,7,23,0.793,10,20.4,5.5
,10:30:08,5,3590,678.1,5.74,13.3,7,23,0.799,10,29.4,5.54
,10:30:09,5,3590,679.1,5.76,13.3,7,23,0.775,10,29.5,5.56
,10:30:10,5,3590,680.1,5.75,13.3,7,23,0.801,10,29.2,5.55
,10:30:11,5,3590,681.1,5.71,13.3,7,23,0.795,10,29.3,5.5
,10:30:12,5,3590,682.1,5.65,13.3,7,23,0.787,10,29.1,5.45
,10:30:13,5,3590,683.1,5.61,13.3,7,23,0.811,10,27.3,5.41
,10:30:14,5,3590,684.1,5.61,13.3,7,23,0.81,10,24.7,5.42
,10:30:15,5,3590,685.1,5.64,13.3,7,23,0.846,10,23.1,5.45
,10:30:16,5,3590,686.1,5.67,13.3,7,23,0.818,10,30.2,5.47
,10:30:17,5,3590,687.1,5.67,13.3,7,23,0.818,10,35.3,5.47
,10:30:18,5,3590,688.1,5.64,13.3,7,23,0.815,10,36.7,5.44
,10:30:19,5,3590,689.1,5.64,13.3,7,23,0.814,10,27.5,5.44
,10:30:20,5,3590,690.1,5.64,13.3,7,23,0.815,10,19.4,5.44
,10:30:21,5,3590,691.1,5.65,13.3,7,23,0.816,10,16.7,5.45
,10:30:22,5,3590,692.1,5.65,13.3,7,23,0.787,10,15.6,5.45
,10:30:23,5,3590,693.1,5.66,13.3,7,23,0.788,10,17.2,5.46
,10:30:24,5,3590,694.1,5.67,13.3,7,23,0.79,10,18.7,5.48
,10:30:25,5,3590,695.1,5.69,13.3,7,23,0.793,10,26.6,5.49
,10:30:26,5,3590,696.1,5.71,13.3,7,23,0.824,10,32.9,5.51
,10:30:27,5,3590,697.1,5.72,13.3,7,23,0.797,10,33.8,5.52
,10:30:28,5,3590,698.1,5.72,13.3,7,23,0.826,10,34.1,5.52
,10:30:29,5,3590,699.1,5.72,13.3,7,23,0.826,10,34,5.52
,10:30:30,5,3590,700.1,5.73,13.3,7,23,0.827,10,33.9,5.53
,10:30:31,5,3590,701.1,5.74,13.3,7,23,0.828,10,34.1,5.54
,10:30:32,5,3590,702.1,5.75,13.3,7,23,0.831,10,34.3,5.55
,10:30:33,5,3590,703.1,5.77,13.3,7,23,0.803,10,34.2,5.57
,10:30:34,5,3590,704.1,5.79,13.3,7,23,0.806,10,34.1,5.59
,10:30:35,5,3590,705.1,5.78,13.3,7,23,0.835,10,34.2,5.58
,10:30:36,5,3590,706.1,5.77,13.3,7,23,0.833,10,31,5.56
,10:30:37,5,3590,707.1,5.78,13.3,7,23,0.835,10,29.4,5.58
,10:30:38,5,3590,708.1,5.81,13.3,7,23,0.81,10,32.6,5.62
,10:30:39,5,3590,709.1,5.83,13.3,7,23,0.812,10,33.5,5.63
,10:30:40,5,3590,710.1,5.82,13.3,7,23,0.81,10,33.7,5.61
,10:30:41,5,3590,711.1,5.81,13.3,7,23,0.809,10,29.8,5.61
,10:30:42,5,3590,712.1,5.82,13.3,7,23,0.81,10,29.4,5.62
,10:30:43,5,3590,713.1,5.83,13.3,7,23,0.842,10,27.4,5.63
