Data file,,RA0.3_HEF_-8C_002_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_-8DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,23/03/2016,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:15:31 on 23/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:12:21,4,2700,3410.2,0.93,13.3,9,-7.6,0.103,10,0.3,0.87
,11:12:22,4,2700,3411.2,0.93,13.3,9,-7.6,0.104,10,0.3,0.87
,11:12:23,4,2700,3412.2,0.94,13.3,9,-7.7,0.102,10,0.3,0.88
,11:12:24,4,2700,3413.2,0.94,13.3,9,-7.7,0.105,10,0.2,0.88
,11:12:25,4,2700,3414.2,0.94,13.3,9,-7.7,0.105,10,0.3,0.88
,11:12:26,4,2700,3415.2,0.94,13.3,9,-7.7,0.105,10,0.3,0.89
,11:12:27,4,2700,3416.2,0.95,13.3,9,-7.8,0.106,10,0.2,0.89
,11:12:28,4,2700,3417.2,0.95,13.3,9,-7.8,0.106,10,0.3,0.89
,11:12:29,4,2700,3418.2,0.96,13.3,9,-7.8,0.104,10,0.3,0.9
,11:12:30,4,2700,3419.2,0.96,13.3,9,-7.8,0.104,10,0.2,0.9
,11:12:31,4,2700,3420.2,0.95,13.3,9,-7.8,0.106,10,0.3,0.89
,11:12:32,4,2700,3421.2,0.94,13.3,9,-7.9,0.108,10,0.3,0.88
,11:12:33,4,2700,3422.2,0.93,13.3,9,-7.8,0.107,10,0.2,0.88
,11:12:34,4,2700,3423.2,0.94,13.3,9,-7.9,0.108,10,0.2,0.88
,11:12:35,4,2700,3424.2,0.94,13.3,9,-7.9,0.105,10,0.3,0.88
,11:12:36,4,2700,3425.2,0.94,13.3,9,-7.9,0.102,10,0.2,0.88
,11:12:37,4,2700,3426.2,0.94,13.3,9,-7.9,0.105,10,0.2,0.88
,11:12:38,4,2700,3427.2,0.94,13.3,9,-7.9,0.102,10,0.2,0.88
,11:12:39,4,2700,3428.2,0.94,13.3,9,-7.9,0.102,10,0.2,0.88
,11:12:40,4,2700,3429.2,0.94,13.3,9,-7.9,0.102,10,0.2,0.88
,11:12:41,4,2700,3430.2,0.94,13.3,9,-7.9,0.105,10,0.3,0.88
,11:12:42,4,2700,3431.2,0.94,13.3,9,-7.9,0.105,10,0.2,0.88
,11:12:43,4,2700,3432.2,0.94,13.3,9,-8,0.105,10,0.2,0.88
,11:12:44,4,2700,3433.2,0.95,13.3,9,-8,0.105,10,0.2,0.89
,11:12:45,4,2700,3434.2,0.95,13.3,9,-8,0.105,10,0.2,0.89
,11:12:46,4,2700,3435.2,0.95,13.3,9,-8,0.105,10,0.2,0.89
,11:12:47,4,2700,3436.2,0.95,13.3,9,-8,0.103,10,0.3,0.89
,11:12:48,4,2700,3437.2,0.95,13.3,9,-8,0.103,10,0.3,0.89
,11:12:49,4,2700,3438.2,0.95,13.3,9,-8,0.103,10,0.3,0.89
,11:12:50,4,2700,3439.2,0.94,13.3,9,-8,0.105,10,0.2,0.88
,11:12:51,4,2700,3440.2,0.94,13.3,9,-8,0.104,10,0.2,0.88
,11:12:52,4,2700,3441.2,0.94,13.3,9,-8,0.107,10,0.2,0.88
,11:12:53,4,2700,3442.2,0.94,13.3,9,-8,0.105,10,0.2,0.88
,11:12:54,4,2700,3443.2,0.95,13.3,9,-8,0.105,10,0.2,0.89
,11:12:55,4,2700,3444.2,0.95,13.3,9,-8.1,0.103,10,0.2,0.89
,11:12:56,4,2700,3445.2,0.95,13.3,9,-8.1,0.1,10,0.2,0.89
,11:12:57,4,2700,3446.2,0.95,13.3,9,-8.1,0.103,10,0.2,0.89
,11:12:58,4,2700,3447.2,0.95,13.3,9,-8.1,0.106,10,0.3,0.89
,11:12:59,4,2700,3448.2,0.95,13.3,9,-8.1,0.109,10,0.2,0.89
,11:13:00,4,2700,3449.2,0.95,13.3,9,-8.1,0.109,10,0.3,0.89
,11:13:01,4,2700,3450.2,0.95,13.3,9,-8.1,0.106,10,0.2,0.89
,11:13:02,4,2700,3451.2,0.95,13.3,9,-8.1,0.106,10,0.3,0.89
,11:13:03,4,2700,3452.2,0.95,13.3,9,-8.1,0.106,10,0.3,0.89
,11:13:04,4,2700,3453.2,0.95,13.3,9,-8.1,0.106,10,0.2,0.89
,11:13:05,4,2700,3454.2,0.94,13.3,9,-8.1,0.102,10,0.2,0.88
,11:13:06,4,2700,3455.2,0.94,13.3,9,-8.1,0.102,10,0.2,0.88
,11:13:07,4,2700,3456.2,0.94,13.3,9,-8.1,0.105,10,0.3,0.88
,11:13:08,4,2700,3457.2,0.94,13.3,9,-8.1,0.104,10,0.3,0.88
,11:13:09,4,2700,3458.2,0.94,13.3,9,-8.1,0.105,10,0.3,0.88
Test completed at 11:13:10 on 23/03/2016,,,,,,,,,,,,
