Data file,,PEEK_DRY_T18_PE2.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,27/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,PEEK,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 13:02:49 on 27/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,peek_dry_t18_pe2-h001.tsv,,,,,,,,,,
,13:24:35,5,3590,1305.9,3.75,13.3,7,23,0.522,10,49.9,3.62
,13:24:36,5,3590,1306.9,3.8,13.3,7,23,0.549,10,49.9,3.68
,13:24:37,5,3590,1307.9,3.89,13.3,7,23,0.561,10,49.9,3.76
,13:24:38,5,3590,1308.9,3.97,13.3,7,23,0.573,10,49.9,3.84
,13:24:39,5,3590,1309.9,4.05,13.3,7,23,0.585,10,49.9,3.91
,13:24:40,5,3590,1310.9,4.1,13.3,7,23,0.592,10,49.9,3.96
,13:24:41,5,3590,1311.9,4.13,13.3,7,23,0.575,10,49.9,3.99
,13:24:42,5,3590,1312.9,4.15,13.3,7,23,0.578,10,49.9,4.01
,13:24:43,5,3590,1313.9,4.16,13.3,7,23,0.579,10,49.9,4.01
,13:24:44,5,3590,1314.9,4.16,13.3,7,23,0.579,10,49.9,4.01
,13:24:45,5,3590,1315.9,4.15,13.3,7,23,0.578,10,49.9,4.01
,13:24:46,5,3590,1316.9,4.14,13.3,7,23,0.599,10,49.9,4
,13:24:47,5,3590,1317.9,4.16,13.3,7,23,0.624,10,49.9,4.02
,13:24:48,5,3590,1318.9,4.19,13.3,7,23,0.629,10,49.9,4.05
,13:24:49,5,3590,1319.9,4.25,13.3,7,23,0.592,10,49.9,4.1
,13:24:50,5,3590,1320.9,4.28,13.3,7,23,0.576,10,49.9,4.14
,13:24:51,5,3590,1321.9,4.29,13.3,7,23,0.598,10,49.9,4.15
,13:24:52,5,3590,1322.9,4.27,13.3,7,23,0.595,10,49.9,4.12
,13:24:53,5,3590,1323.9,4.24,13.3,7,23,0.591,10,49.9,4.09
,13:24:54,5,3590,1324.9,4.22,13.3,7,23,0.588,10,49.9,4.07
,13:24:55,5,3590,1325.9,4.21,13.3,7,23,0.608,10,49.9,4.07
,13:24:56,5,3590,1326.9,4.22,13.3,7,23,0.633,10,49.9,4.07
,13:24:57,5,3590,1327.9,4.2,13.3,7,23,0.63,10,49.9,4.06
,13:24:58,5,3590,1328.9,4.2,13.3,7,23,0.586,10,49.9,4.06
,13:24:59,5,3590,1329.9,4.21,13.3,7,23,0.566,10,49.9,4.07
,13:25:00,5,3590,1330.9,4.23,13.3,7,23,0.569,10,49.9,4.08
,13:25:01,5,3590,1331.9,4.23,13.3,7,23,0.589,10,49.9,4.08
,13:25:02,5,3590,1332.9,4.18,13.3,7,23,0.582,10,49.9,4.03
,13:25:03,5,3590,1333.9,4.13,13.3,7,23,0.597,10,49.9,3.98
,13:25:04,5,3590,1334.9,4.11,13.3,7,23,0.594,10,49.9,3.97
,13:25:05,5,3590,1335.9,4.14,13.3,7,23,0.599,10,49.9,4
,13:25:06,5,3590,1336.9,4.19,13.3,7,23,0.605,10,49.9,4.05
,13:25:07,5,3590,1337.9,4.22,13.3,7,23,0.588,10,49.9,4.08
,13:25:08,5,3590,1338.9,4.24,13.3,7,23,0.591,10,49.9,4.09
,13:25:09,5,3590,1339.9,4.26,13.3,7,23,0.594,10,49.9,4.11
,13:25:10,5,3590,1340.9,4.28,13.3,7,23,0.596,10,49.9,4.13
,13:25:11,5,3590,1341.9,4.29,13.3,7,23,0.598,10,49.9,4.14
,13:25:12,5,3590,1342.9,4.3,13.3,7,23,0.6,10,49.9,4.16
,13:25:13,5,3590,1343.9,4.31,13.3,7,23,0.601,10,49.9,4.16
,13:25:14,5,3590,1344.9,4.29,13.3,7,23,0.598,10,49.8,4.14
,13:25:15,5,3590,1345.9,4.25,13.3,7,23,0.592,10,49.9,4.09
,13:25:16,5,3590,1346.9,4.19,13.3,7,23,0.584,10,49.9,4.05
,13:25:17,5,3590,1347.9,4.16,13.3,7,23,0.601,10,49.9,4.01
,13:25:18,5,3590,1348.9,4.13,13.3,7,23,0.596,10,49.8,3.99
,13:25:19,5,3590,1349.9,4.13,13.3,7,23,0.597,10,49.9,3.99
,13:25:20,5,3590,1350.9,4.14,13.3,7,23,0.577,10,49.9,4
,13:25:21,5,3590,1351.9,4.16,13.3,7,23,0.58,10,49.9,4.01
,13:25:22,5,3590,1352.9,4.14,13.3,7,23,0.598,10,49.9,3.99
,13:25:23,5,3590,1353.9,4.12,13.3,7,23,0.573,10,49.9,3.98
,13:25:24,5,3590,1354.9,4.1,13.3,7,23,0.571,10,49.8,3.95
,13:25:25,5,3590,1355.9,4.08,13.3,7,23,0.569,10,49.9,3.94
,13:25:26,5,3590,1356.9,4.02,13.3,7,23,0.581,10,49.9,3.87
,13:25:27,5,3590,1357.9,3.93,13.3,7,23,0.59,10,49.9,3.79
,13:25:28,5,3590,1358.9,3.81,13.3,7,23,0.55,10,49.9,3.66
,13:25:29,5,3590,1359.9,3.72,13.3,7,23,0.518,10,49.9,3.58
,13:25:30,5,3590,1360.9,3.66,13.3,7,23,0.509,10,49.9,3.53
,13:25:31,5,3590,1361.9,3.67,13.3,7,23,0.53,10,49.9,3.55
,13:25:32,5,3590,1362.9,3.73,13.3,7,23,0.519,10,49.9,3.61
,13:25:33,5,3590,1363.9,3.82,13.3,7,23,0.532,10,49.9,3.69
,13:25:34,5,3590,1364.9,3.85,13.3,7,23,0.537,10,49.9,3.72
,13:25:35,5,3590,1365.9,3.87,13.3,7,23,0.54,10,49.9,3.74
,13:25:36,5,3590,1366.9,3.92,13.3,7,23,0.566,10,49.9,3.79
,13:25:37,5,3590,1367.9,4.01,13.3,7,23,0.558,10,49.9,3.88
,13:25:38,5,3590,1368.9,4.08,13.3,7,23,0.569,10,49.9,3.94
,13:25:39,5,3590,1369.9,4.12,13.3,7,23,0.574,10,49.9,3.98
,13:25:40,5,3590,1370.9,4.1,13.3,7,23,0.592,10,49.9,3.96
,13:25:41,5,3590,1371.9,4.09,13.3,7,23,0.57,10,49.9,3.95
,13:25:42,5,3590,1372.9,4.1,13.3,7,23,0.571,10,49.9,3.95
,13:25:43,5,3590,1373.9,4.12,13.3,7,23,0.595,10,49.9,3.98
,13:25:44,5,3590,1374.9,4.15,13.3,7,23,0.599,10,49.9,4.01
,13:25:45,5,3590,1375.9,4.17,13.3,7,23,0.581,10,49.9,4.03
,13:25:46,5,3590,1376.9,4.2,13.3,7,23,0.585,10,49.9,4.05
,13:25:47,5,3590,1377.9,4.19,13.3,7,23,0.606,10,49.9,4.05
,13:25:48,5,3590,1378.9,4.19,13.3,7,23,0.606,10,49.9,4.05
,13:25:49,5,3590,1379.9,4.2,13.3,7,23,0.586,10,49.9,4.06
,13:25:50,5,3590,1380.9,4.2,13.3,7,23,0.585,10,49.9,4.05
,13:25:51,5,3590,1381.9,4.17,13.3,7,23,0.581,10,49.9,4.02
,13:25:52,5,3590,1382.9,4.1,13.3,7,23,0.571,10,49.9,3.95
,13:25:53,5,3590,1383.9,4.08,13.3,7,23,0.589,10,49.9,3.93
,13:25:54,5,3590,1384.9,4.07,13.3,7,23,0.588,10,49.9,3.93
,13:25:55,5,3590,1385.9,4.1,13.3,7,23,0.572,10,49.8,3.96
,13:25:56,5,3590,1386.9,4.14,13.3,7,23,0.576,10,49.9,4
,13:25:57,5,3590,1387.9,4.14,13.3,7,23,0.577,10,49.8,4
,13:25:58,5,3590,1388.9,4.11,13.3,7,23,0.594,10,49.8,3.97
,13:25:59,5,3590,1389.9,4.09,13.3,7,23,0.591,10,49.8,3.95
,13:26:00,5,3590,1390.9,4.09,13.3,7,23,0.569,10,49.9,3.95
,13:26:01,5,3590,1391.9,4.12,13.3,7,23,0.595,10,49.9,3.98
,13:26:02,5,3590,1392.9,4.13,13.3,7,23,0.576,10,49.9,3.99
,13:26:03,5,3590,1393.9,4.15,13.3,7,23,0.578,10,49.9,4.01
,13:26:04,5,3590,1394.9,4.15,13.3,7,23,0.599,10,49.9,4.01
,13:26:05,5,3590,1395.9,4.13,13.3,7,23,0.575,10,49.9,3.98
,13:26:06,5,3590,1396.9,4.08,13.3,7,23,0.569,10,49.9,3.94
,13:26:07,5,3590,1397.9,4.03,13.3,7,23,0.582,10,49.8,3.88
,13:26:08,5,3590,1398.9,4.01,13.3,7,23,0.579,10,49.9,3.87
,13:26:09,5,3590,1399.9,4.01,13.3,7,23,0.579,10,49.9,3.87
,13:26:10,5,3590,1400.9,4,13.3,7,23,0.558,10,49.9,3.87
,13:26:11,5,3590,1401.9,3.98,13.3,7,23,0.575,10,49.9,3.84
,13:26:12,5,3590,1402.9,3.94,13.3,7,23,0.569,10,49.8,3.8
,13:26:13,5,3590,1403.9,3.92,13.3,7,23,0.566,10,49.9,3.79
,13:26:14,5,3590,1404.9,3.91,13.3,7,23,0.565,10,49.8,3.77
,13:26:15,5,3590,1405.9,3.85,13.3,7,23,0.537,10,49.9,3.71
,13:26:16,5,3590,1406.9,3.79,13.3,7,23,0.548,10,49.9,3.65
,13:26:17,5,3590,1407.9,3.72,13.3,7,23,0.538,10,49.8,3.59
,13:26:18,5,3590,1408.9,3.72,13.3,7,23,0.518,10,49.8,3.59
,13:26:19,5,3590,1409.9,3.71,13.3,7,23,0.498,10,49.9,3.58
,13:26:20,5,3590,1410.9,3.7,13.3,7,23,0.497,10,49.9,3.57
,13:26:21,5,3590,1411.9,3.68,13.3,7,23,0.532,10,49.9,3.56
,13:26:22,5,3590,1412.9,3.69,13.3,7,23,0.514,10,49.9,3.56
,13:26:23,5,3590,1413.9,3.71,13.3,7,23,0.517,10,49.9,3.59
,13:26:24,5,3590,1414.9,3.73,13.3,7,23,0.52,10,49.9,3.6
,13:26:25,5,3590,1415.9,3.74,13.3,7,23,0.522,10,49.8,3.62
,13:26:26,5,3590,1416.9,3.77,13.3,7,23,0.525,10,49.9,3.65
,13:26:27,5,3590,1417.9,3.81,13.3,7,23,0.551,10,49.9,3.68
,13:26:28,5,3590,1418.9,3.85,13.3,7,23,0.536,10,49.9,3.72
,13:26:29,5,3590,1419.9,3.89,13.3,7,23,0.542,10,49.9,3.76
,13:26:30,5,3590,1420.9,3.95,13.3,7,23,0.55,10,49.9,3.82
,13:26:31,5,3590,1421.9,4.01,13.3,7,23,0.558,10,49.9,3.87
,13:26:32,5,3590,1422.9,4.04,13.3,7,23,0.562,10,49.9,3.89
,13:26:33,5,3590,1423.9,3.99,13.3,7,23,0.577,10,49.8,3.84
,13:26:34,5,3590,1424.9,3.89,13.3,7,23,0.561,10,49.9,3.74
,13:26:35,5,3590,1425.9,3.81,13.3,7,23,0.531,10,49.9,3.67
,13:26:36,5,3590,1426.9,3.79,13.3,7,23,0.548,10,49.9,3.66
,13:26:37,5,3590,1427.9,3.85,13.3,7,23,0.537,10,49.9,3.73
,13:26:38,5,3590,1428.9,3.94,13.3,7,23,0.549,10,49.9,3.81
,13:26:39,5,3590,1429.9,4.02,13.3,7,23,0.56,10,49.9,3.88
,13:26:40,5,3590,1430.9,4.06,13.3,7,23,0.586,10,49.9,3.92
,13:26:41,5,3590,1431.9,4.07,13.3,7,23,0.589,10,49.9,3.93
,13:26:42,5,3590,1432.9,4.07,13.3,7,23,0.588,10,49.9,3.93
,13:26:43,5,3590,1433.9,4.1,13.3,7,23,0.592,10,49.9,3.96
,13:26:44,5,3590,1434.9,4.12,13.3,7,23,0.574,10,49.9,3.98
,13:26:45,5,3590,1435.9,4.15,13.3,7,23,0.578,10,49.9,4.01
,13:26:46,5,3590,1436.9,4.17,13.3,7,23,0.602,10,49.8,4.02
,13:26:47,5,3590,1437.9,4.17,13.3,7,23,0.581,10,49.9,4.03
,13:26:48,5,3590,1438.9,4.2,13.3,7,23,0.585,10,49.9,4.05
,13:26:49,5,3590,1439.9,4.23,13.3,7,23,0.589,10,49.9,4.08
,13:26:50,5,3590,1440.9,4.27,13.3,7,23,0.574,10,49.9,4.12
,13:26:51,5,3590,1441.9,4.27,13.3,7,23,0.595,10,49.9,4.12
,13:26:52,5,3590,1442.9,4.22,13.3,7,23,0.609,10,49.9,4.07
,13:26:53,5,3590,1443.9,4.21,13.3,7,23,0.608,10,49.9,4.06
,13:26:54,5,3590,1444.9,4.24,13.3,7,23,0.59,10,49.8,4.1
,13:26:55,5,3590,1445.9,4.33,13.3,7,23,0.603,10,49.9,4.18
,13:26:56,5,3590,1446.9,4.32,13.3,7,23,0.625,10,49.9,4.17
,13:26:57,5,3590,1447.9,4.21,13.3,7,23,0.587,10,49.9,4.05
,13:26:58,5,3590,1448.9,4.07,13.3,7,23,0.567,10,49.9,3.92
,13:26:59,5,3590,1449.9,3.95,13.3,7,23,0.55,10,49.9,3.8
,13:27:00,5,3590,1450.9,3.87,13.3,7,23,0.539,10,49.9,3.73
,13:27:01,5,3590,1451.9,3.83,13.3,7,23,0.533,10,49.9,3.69
,13:27:02,5,3590,1452.9,3.8,13.3,7,23,0.529,10,49.8,3.67
,13:27:03,5,3590,1453.9,3.81,13.3,7,23,0.551,10,49.9,3.68
,13:27:04,5,3590,1454.9,3.83,13.3,7,23,0.533,10,49.9,3.7
,13:27:05,5,3590,1455.9,3.88,13.3,7,23,0.54,10,49.9,3.75
,13:27:06,5,3590,1456.9,3.96,13.3,7,23,0.572,10,49.9,3.83
,13:27:07,5,3590,1457.9,4.02,13.3,7,23,0.56,10,49.9,3.88
,13:27:08,5,3590,1458.9,4.08,13.3,7,23,0.569,10,49.9,3.95
,13:27:09,5,3590,1459.9,4.13,13.3,7,23,0.576,10,49.8,3.99
,13:27:10,5,3590,1460.9,4.15,13.3,7,23,0.6,10,49.9,4.01
,13:27:11,5,3590,1461.9,4.16,13.3,7,23,0.58,10,49.9,4.02
,13:27:12,5,3590,1462.9,4.14,13.3,7,23,0.577,10,49.9,4
,13:27:13,5,3590,1463.9,4.13,13.3,7,23,0.596,10,49.8,3.98
,13:27:14,5,3590,1464.9,4.11,13.3,7,23,0.594,10,49.8,3.97
,13:27:15,5,3590,1465.9,4.13,13.3,7,23,0.596,10,49.9,3.99
,13:27:16,5,3590,1466.9,4.17,13.3,7,23,0.602,10,49.8,4.02
,13:27:17,5,3590,1467.9,4.14,13.3,7,23,0.577,10,49.9,3.99
,13:27:18,5,3590,1468.9,4.1,13.3,7,23,0.571,10,49.9,3.95
,13:27:19,5,3590,1469.9,4.05,13.3,7,23,0.585,10,49.9,3.9
,13:27:20,5,3590,1470.9,4.07,13.3,7,23,0.587,10,49.9,3.93
,13:27:21,5,3590,1471.9,4.09,13.3,7,23,0.57,10,49.9,3.95
,13:27:22,5,3590,1472.9,4.16,13.3,7,23,0.58,10,49.8,4.02
,13:27:23,5,3590,1473.9,4.24,13.3,7,23,0.612,10,49.9,4.1
,13:27:24,5,3590,1474.9,4.32,13.3,7,23,0.602,10,49.9,4.18
,13:27:25,5,3590,1475.9,4.38,13.3,7,23,0.589,10,49.9,4.23
,13:27:26,5,3590,1476.9,4.41,13.3,7,23,0.614,10,49.9,4.25
,13:27:27,5,3590,1477.9,4.38,13.3,7,23,0.61,10,49.9,4.22
,13:27:28,5,3590,1478.9,4.35,13.3,7,23,0.605,10,49.9,4.19
,13:27:29,5,3590,1479.9,4.35,13.3,7,23,0.628,10,49.9,4.2
,13:27:30,5,3590,1480.9,4.37,13.3,7,23,0.609,10,49.8,4.22
,13:27:31,5,3590,1481.9,4.36,13.3,7,23,0.607,10,49.9,4.2
,13:27:32,5,3590,1482.9,4.32,13.3,7,23,0.649,10,49.9,4.17
,13:27:33,5,3590,1483.9,4.33,13.3,7,23,0.625,10,49.9,4.18
,13:27:34,5,3590,1484.9,4.28,13.3,7,23,0.596,10,49.9,4.13
,13:27:35,5,3590,1485.9,4.15,13.3,7,23,0.6,10,49.9,3.99
,13:27:36,5,3590,1486.9,3.97,13.3,7,23,0.554,10,49.9,3.82
,13:27:37,5,3590,1487.9,3.93,13.3,7,23,0.547,10,49.9,3.79
,13:27:38,5,3590,1488.9,3.97,13.3,7,23,0.554,10,49.9,3.84
,13:27:39,5,3590,1489.9,4.07,13.3,7,23,0.587,10,49.9,3.93
,13:27:40,5,3590,1490.9,4.14,13.3,7,23,0.577,10,49.9,4
,13:27:41,5,3590,1491.9,4.22,13.3,7,23,0.588,10,49.9,4.09
,13:27:42,5,3590,1492.9,4.31,13.3,7,23,0.623,10,49.9,4.17
,13:27:43,5,3590,1493.9,4.32,13.3,7,23,0.602,10,49.9,4.17
,13:27:44,5,3590,1494.9,4.29,13.3,7,23,0.598,10,49.9,4.14
,13:27:45,5,3590,1495.9,4.23,13.3,7,23,0.589,10,49.9,4.08
,13:27:46,5,3590,1496.9,4.15,13.3,7,23,0.599,10,49.9,4
,13:27:47,5,3590,1497.9,4.08,13.3,7,23,0.589,10,49.9,3.93
,13:27:48,5,3590,1498.9,4.03,13.3,7,23,0.583,10,49.9,3.89
,13:27:49,5,3590,1499.9,4.04,13.3,7,23,0.583,10,49.8,3.9
,13:27:50,5,3590,1500.9,4.04,13.3,7,23,0.563,10,49.9,3.91
,13:27:51,5,3590,1501.9,4.08,13.3,7,23,0.568,10,49.9,3.94
,13:27:52,5,3590,1502.9,4.17,13.3,7,23,0.581,10,49.9,4.04
,13:27:53,5,3590,1503.9,4.29,13.3,7,23,0.62,10,49.9,4.15
,13:27:54,5,3590,1504.9,4.3,13.3,7,23,0.599,10,49.9,4.15
,13:27:55,5,3590,1505.9,4.27,13.3,7,23,0.595,10,49.9,4.12
,13:27:56,5,3590,1506.9,4.21,13.3,7,23,0.586,10,49.9,4.06
,13:27:57,5,3590,1507.9,4.2,13.3,7,23,0.586,10,49.9,4.06
,13:27:58,5,3590,1508.9,4.18,13.3,7,23,0.582,10,49.9,4.03
,13:27:59,5,3590,1509.9,4.21,13.3,7,23,0.608,10,49.9,4.07
,13:28:00,5,3590,1510.9,4.27,13.3,7,23,0.595,10,49.9,4.13
,13:28:01,5,3590,1511.9,4.37,13.3,7,23,0.609,10,49.9,4.22
,13:28:02,5,3590,1512.9,4.44,13.3,7,23,0.618,10,49.9,4.29
,13:28:03,5,3590,1513.9,4.49,13.3,7,23,0.649,10,49.9,4.34
,13:28:04,5,3590,1514.9,4.54,13.3,7,23,0.655,10,49.9,4.38
,13:28:05,5,3590,1515.9,4.58,13.3,7,23,0.661,10,49.9,4.42
,13:28:06,5,3590,1516.9,4.61,13.3,7,23,0.666,10,49.9,4.45
,13:28:07,5,3590,1517.9,4.63,13.3,7,23,0.646,10,49.9,4.48
,13:28:08,5,3590,1518.9,4.67,13.3,7,23,0.651,10,49.9,4.52
,13:28:09,5,3590,1519.9,4.7,13.3,7,23,0.655,10,49.9,4.54
,13:28:10,5,3590,1520.9,4.72,13.3,7,23,0.682,10,49.9,4.56
,13:28:11,5,3590,1521.9,4.72,13.3,7,23,0.658,10,49.9,4.56
,13:28:12,5,3590,1522.9,4.72,13.3,7,23,0.657,10,49.9,4.56
,13:28:13,5,3590,1523.9,4.74,13.3,7,23,0.661,10,49.9,4.58
,13:28:14,5,3590,1524.9,4.78,13.3,7,23,0.666,10,49.9,4.62
,13:28:15,5,3590,1525.9,4.82,13.3,7,23,0.672,10,49.9,4.66
,13:28:16,5,3590,1526.9,4.83,13.3,7,23,0.672,10,49.9,4.65
,13:28:17,5,3590,1527.9,4.76,13.3,7,23,0.687,10,49.9,4.58
,13:28:18,5,3590,1528.9,4.68,13.3,7,23,0.676,10,49.8,4.51
,13:28:19,5,3590,1529.9,4.65,13.3,7,23,0.672,10,49.9,4.49
,13:28:20,5,3590,1530.9,4.69,13.3,7,23,0.653,10,49.9,4.53
,13:28:21,5,3590,1531.9,4.69,13.3,7,23,0.654,10,49.9,4.52
,13:28:22,5,3590,1532.9,4.55,13.3,7,23,0.658,10,49.9,4.37
,13:28:23,5,3590,1533.9,4.32,13.3,7,23,0.625,10,49.9,4.15
,13:28:24,5,3590,1534.9,4.13,13.3,7,23,0.596,10,49.9,3.97
,13:28:25,5,3590,1535.9,4.07,13.3,7,23,0.567,10,49.9,3.93
,13:28:26,5,3590,1536.9,4.13,13.3,7,23,0.575,10,49.9,3.99
,13:28:27,5,3590,1537.9,4.21,13.3,7,23,0.587,10,49.8,4.08
,13:28:28,5,3590,1538.9,4.3,13.3,7,23,0.599,10,49.9,4.16
,13:28:29,5,3590,1539.9,4.36,13.3,7,23,0.607,10,49.8,4.21
,13:28:30,5,3590,1540.9,4.38,13.3,7,23,0.61,10,49.9,4.23
,13:28:31,5,3590,1541.9,4.38,13.3,7,23,0.61,10,49.9,4.23
,13:28:32,5,3590,1542.9,4.37,13.3,7,23,0.631,10,49.8,4.21
,13:28:33,5,3590,1543.9,4.36,13.3,7,23,0.63,10,49.8,4.21
,13:28:34,5,3590,1544.9,4.39,13.3,7,23,0.612,10,49.9,4.24
,13:28:35,5,3590,1545.9,4.39,13.3,7,23,0.612,10,49.9,4.24
,13:28:36,5,3590,1546.9,4.36,13.3,7,23,0.607,10,49.9,4.2
,13:28:37,5,3590,1547.9,4.28,13.3,7,23,0.619,10,49.9,4.13
,13:28:38,5,3590,1548.9,4.28,13.3,7,23,0.618,10,49.9,4.14
,13:28:39,5,3590,1549.9,4.38,13.3,7,23,0.61,10,49.9,4.24
,13:28:40,5,3590,1550.9,4.51,13.3,7,23,0.628,10,49.8,4.36
,13:28:41,5,3590,1551.9,4.61,13.3,7,23,0.667,10,49.9,4.46
,13:28:42,5,3590,1552.9,4.53,13.3,7,23,0.655,10,49.8,4.36
,13:28:43,5,3590,1553.9,4.4,13.3,7,23,0.636,10,49.9,4.24
,13:28:44,5,3590,1554.9,4.31,13.3,7,23,0.601,10,49.9,4.17
,13:28:45,5,3590,1555.9,4.45,13.3,7,23,0.62,10,49.9,4.32
,13:28:46,5,3590,1556.9,4.68,13.3,7,23,0.651,10,49.9,4.54
,13:28:47,5,3590,1557.9,4.86,13.3,7,23,0.702,10,49.9,4.7
,13:28:48,5,3590,1558.9,4.95,13.3,7,23,0.715,10,49.9,4.79
,13:28:49,5,3590,1559.9,4.98,13.3,7,23,0.694,10,49.9,4.81
,13:28:50,5,3590,1560.9,4.91,13.3,7,23,0.66,10,49.9,4.72
,13:28:51,5,3590,1561.9,4.67,13.3,7,23,0.651,10,49.9,4.49
,13:28:52,5,3590,1562.9,4.42,13.3,7,23,0.639,10,49.9,4.25
,13:28:53,5,3590,1563.9,4.28,13.3,7,23,0.618,10,49.9,4.13
,13:28:54,5,3590,1564.9,4.19,13.3,7,23,0.584,10,49.9,4.04
,13:28:55,5,3590,1565.9,4.11,13.3,7,23,0.572,10,49.9,3.96
,13:28:56,5,3590,1566.9,3.97,13.3,7,23,0.553,10,49.9,3.82
,13:28:57,5,3590,1567.9,3.93,13.3,7,23,0.567,10,49.9,3.79
,13:28:58,5,3590,1568.9,3.91,13.3,7,23,0.565,10,49.8,3.77
,13:28:59,5,3590,1569.9,3.89,13.3,7,23,0.562,10,49.9,3.75
,13:29:00,5,3590,1570.9,3.85,13.3,7,23,0.556,10,49.9,3.71
,13:29:01,5,3590,1571.9,3.8,13.3,7,23,0.55,10,49.9,3.67
,13:29:02,5,3590,1572.9,3.8,13.3,7,23,0.529,10,49.9,3.66
,13:29:03,5,3590,1573.9,3.78,13.3,7,23,0.546,10,49.8,3.65
,13:29:04,5,3590,1574.9,3.74,13.3,7,23,0.541,10,49.9,3.61
,13:29:05,5,3590,1575.9,3.69,13.3,7,23,0.534,10,49.9,3.57
,13:29:06,5,3590,1576.9,3.68,13.3,7,23,0.512,10,49.9,3.55
,13:29:07,5,3590,1577.9,3.69,13.3,7,23,0.514,10,49.9,3.57
,13:29:08,5,3590,1578.9,3.71,13.3,7,23,0.499,10,49.9,3.58
,13:29:09,5,3590,1579.9,3.72,13.3,7,23,0.518,10,49.8,3.59
,13:29:10,5,3590,1580.9,3.72,13.3,7,23,0.537,10,49.9,3.59
,13:29:11,5,3590,1581.9,3.72,13.3,7,23,0.538,10,49.9,3.59
,13:29:12,5,3590,1582.9,3.72,13.3,7,23,0.537,10,49.8,3.59
,13:29:13,5,3590,1583.9,3.69,13.3,7,23,0.534,10,49.9,3.56
,13:29:14,5,3590,1584.9,3.67,13.3,7,23,0.53,10,49.9,3.54
,13:29:15,5,3590,1585.9,3.67,13.3,7,23,0.511,10,49.9,3.54
,13:29:16,5,3590,1586.9,3.67,13.3,7,23,0.494,10,49.9,3.54
,13:29:17,5,3590,1587.9,3.64,13.3,7,23,0.489,10,49.9,3.51
,13:29:18,5,3590,1588.9,3.59,13.3,7,22,0.5,10,49.9,3.46
,13:29:19,5,3590,1589.9,3.55,13.3,7,22,0.513,10,49.9,3.42
,13:29:20,5,3590,1590.9,3.53,13.3,7,23,0.51,10,49.8,3.41
,13:29:21,5,3590,1591.9,3.52,13.3,7,23,0.509,10,49.8,3.4
,13:29:22,5,3590,1592.9,3.51,13.3,7,23,0.507,10,49.9,3.39
,13:29:23,5,3590,1593.9,3.5,13.3,7,23,0.506,10,49.9,3.38
,13:29:24,5,3590,1594.9,3.51,13.3,7,23,0.508,10,49.9,3.39
,13:29:25,5,3590,1595.9,3.53,13.3,7,23,0.509,10,49.9,3.41
,13:29:26,5,3590,1596.9,3.53,13.3,7,23,0.51,10,49.8,3.41
,13:29:27,5,3590,1597.9,3.52,13.3,7,23,0.49,10,49.9,3.39
,13:29:28,5,3590,1598.9,3.51,13.3,7,23,0.489,10,49.9,3.39
,13:29:29,5,3590,1599.9,3.5,13.3,7,23,0.487,10,49.9,3.38
,13:29:30,5,3590,1600.9,3.49,13.3,7,23,0.47,10,49.9,3.37
,13:29:31,5,3590,1601.9,3.49,13.3,7,23,0.47,10,49.9,3.38
,13:29:32,5,3590,1602.9,3.5,13.3,7,23,0.471,10,49.9,3.38
,13:29:33,5,3590,1603.9,3.51,13.3,7,23,0.488,10,49.9,3.38
,13:29:34,5,3590,1604.9,3.51,13.3,7,23,0.507,10,49.9,3.38
,13:29:35,5,3590,1605.9,3.51,13.3,7,23,0.489,10,49.8,3.39
,13:29:36,5,3590,1606.9,3.53,13.3,7,23,0.51,10,49.8,3.41
,13:29:37,5,3590,1607.9,3.54,13.3,7,23,0.512,10,49.9,3.42
,13:29:38,5,3590,1608.9,3.54,13.3,7,23,0.511,10,49.9,3.41
,13:29:39,5,3590,1609.9,3.52,13.3,7,23,0.491,10,49.9,3.4
,13:29:40,5,3590,1610.9,3.52,13.3,7,23,0.473,10,49.9,3.39
,13:29:41,5,3590,1611.9,3.51,13.3,7,23,0.488,10,49.9,3.38
,13:29:42,5,3590,1612.9,3.5,13.3,7,23,0.488,10,49.9,3.38
,13:29:43,5,3590,1613.9,3.52,13.3,7,23,0.508,10,49.9,3.39
,13:29:44,5,3590,1614.9,3.53,13.3,7,23,0.51,10,49.9,3.41
,13:29:45,5,3590,1615.9,3.52,13.3,7,23,0.509,10,49.9,3.4
,13:29:46,5,3590,1616.9,3.51,13.3,7,23,0.507,10,49.9,3.38
,13:29:47,5,3590,1617.9,3.5,13.3,7,23,0.506,10,49.8,3.38
,13:29:48,5,3590,1618.9,3.51,13.3,7,23,0.507,10,49.9,3.39
