Data file,,DELRIN500AF-UNHONED_ISO10_12DEG_004.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,13/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Delrin500AF on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 12:06:02 on 13/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:57:13,6,3590,3071,0.63,13.3,7,11.5,0.087,10,49.9,0.6
,12:57:14,6,3590,3072,0.63,13.3,7,11.5,0.087,10,49.8,0.6
,12:57:15,6,3590,3073,0.63,13.3,7,11.5,0.087,10,49.9,0.6
,12:57:16,6,3590,3074,0.62,13.3,7,11.5,0.093,10,49.9,0.6
,12:57:17,6,3590,3075,0.62,13.3,6,11.5,0.096,10,49.9,0.59
,12:57:18,6,3590,3076,0.62,13.3,7,11.5,0.093,10,49.8,0.59
,12:57:19,6,3590,3077,0.62,13.3,7,11.6,0.093,10,49.9,0.6
,12:57:20,6,3590,3078,0.63,13.3,7,11.6,0.09,10,49.9,0.6
,12:57:21,6,3590,3079,0.63,13.3,7,11.6,0.091,10,49.8,0.6
,12:57:22,6,3590,3080,0.63,13.3,7,11.6,0.088,10,49.9,0.61
,12:57:23,6,3590,3081,0.63,13.3,7,11.7,0.087,10,49.8,0.6
,12:57:24,6,3590,3082,0.62,13.3,7,11.7,0.09,10,49.9,0.6
,12:57:25,6,3590,3083,0.62,13.3,7,11.7,0.092,10,49.9,0.59
,12:57:26,6,3590,3084,0.62,13.3,7,11.7,0.093,10,49.8,0.59
,12:57:27,6,3590,3085,0.62,13.3,7,11.8,0.09,10,49.9,0.6
,12:57:28,6,3590,3086,0.62,13.3,7,11.8,0.09,10,49.8,0.6
,12:57:29,6,3590,3087,0.62,13.3,7,11.8,0.093,10,49.9,0.6
,12:57:30,6,3590,3088,0.62,13.3,7,11.8,0.09,10,49.9,0.6
,12:57:31,6,3590,3089,0.62,13.3,7,11.9,0.09,10,49.9,0.6
,12:57:32,6,3590,3090,0.62,13.3,7,11.9,0.093,10,49.9,0.6
,12:57:33,6,3590,3091,0.62,13.3,6,11.9,0.097,10,49.9,0.6
,12:57:34,6,3590,3092,0.63,13.3,6,11.9,0.098,10,49.8,0.6
,12:57:35,6,3590,3093,0.63,13.3,7,11.9,0.095,10,49.9,0.61
,12:57:36,6,3590,3094,0.64,13.3,7,11.9,0.095,10,49.8,0.61
,12:57:37,6,3590,3095,0.64,13.3,7,11.9,0.092,10,49.8,0.61
,12:57:38,6,3590,3096,0.64,13.3,7,12,0.092,10,49.8,0.61
,12:57:39,6,3590,3097,0.64,13.3,7,12,0.088,10,49.8,0.61
,12:57:40,6,3590,3098,0.64,13.3,7,12,0.095,10,49.8,0.61
,12:57:41,6,3590,3099,0.64,13.3,7,12,0.095,10,49.8,0.61
,12:57:42,6,3590,3100,0.64,13.3,6,12.1,0.099,10,49.9,0.61
,12:57:43,6,3590,3101,0.64,13.3,7,12.1,0.096,10,49.9,0.61
,12:57:44,6,3590,3102,0.64,13.3,7,12.1,0.092,10,49.9,0.62
,12:57:45,6,3590,3103,0.64,13.3,7,12.2,0.096,10,49.9,0.62
,12:57:46,6,3590,3104,0.64,13.3,7,12.2,0.096,10,49.8,0.61
,12:57:47,6,3590,3105,0.63,13.3,7,12.2,0.095,10,49.9,0.61
,12:57:48,6,3590,3106,0.63,13.3,7,12.2,0.095,10,49.8,0.61
,12:57:49,6,3590,3107,0.63,13.3,7,12.2,0.095,10,49.9,0.61
,12:57:50,6,3590,3108,0.64,13.3,7,12.3,0.092,10,49.8,0.61
,12:57:51,6,3590,3109,0.64,13.3,7,12.3,0.088,10,49.9,0.61
,12:57:52,6,3590,3110,0.64,13.3,7,12.3,0.088,10,49.8,0.61
,12:57:53,6,3590,3111,0.63,13.3,7,12.3,0.091,10,49.9,0.61
,12:57:54,6,3590,3112,0.63,13.3,7,12.3,0.091,10,49.8,0.6
,12:57:55,6,3590,3113,0.63,13.3,7,12.3,0.094,10,49.9,0.6
,12:57:56,6,3590,3114,0.63,13.3,7,12.4,0.091,10,49.9,0.61
,12:57:57,6,3590,3115,0.63,13.3,7,12.4,0.091,10,49.8,0.61
,12:57:58,6,3590,3116,0.64,13.3,7,12.4,0.088,10,49.9,0.61
,12:57:59,6,3590,3117,0.64,13.3,7,12.4,0.092,10,49.9,0.61
,12:58:00,6,3590,3118,0.64,13.3,7,12.5,0.092,10,49.9,0.61
,12:58:01,6,3590,3119,0.63,13.3,7,12.5,0.095,10,49.9,0.61
,12:58:02,6,3590,3120,0.63,13.3,7,12.5,0.091,10,49.8,0.61
,12:58:03,6,3590,3121,0.63,13.3,7,12.6,0.091,10,49.8,0.61
,12:58:04,6,3590,3122,0.63,13.3,7,12.6,0.09,10,49.9,0.6
,12:58:05,6,3590,3123,0.62,13.3,7,12.6,0.09,10,49.8,0.6
,12:58:06,6,3590,3124,0.62,13.3,7,12.6,0.09,10,49.8,0.6
,12:58:07,6,3590,3125,0.63,13.3,7,12.6,0.09,10,49.8,0.6
,12:58:08,6,3590,3126,0.63,13.3,7,12.7,0.094,10,49.9,0.6
,12:58:09,6,3590,3127,0.63,13.3,6,12.7,0.098,10,49.9,0.6
,12:58:10,6,3590,3128,0.63,13.3,7,12.7,0.094,10,49.8,0.6
,12:58:11,6,3590,3129,0.63,13.3,7,12.7,0.094,10,49.9,0.61
,12:58:12,6,3590,3130,0.63,13.3,7,12.8,0.091,10,49.9,0.61
,12:58:13,6,3590,3131,0.63,13.3,7,12.7,0.088,10,49.9,0.61
,12:58:14,6,3590,3132,0.63,13.3,7,12.8,0.088,10,49.9,0.61
,12:58:15,6,3590,3133,0.63,13.3,7,12.8,0.087,10,49.8,0.6
,12:58:16,6,3590,3134,0.62,13.3,7,12.8,0.09,10,49.9,0.6
,12:58:17,6,3590,3135,0.62,13.3,7,12.8,0.093,10,49.8,0.6
,12:58:18,6,3590,3136,0.63,13.3,6,12.9,0.098,10,49.9,0.6
,12:58:19,6,3590,3137,0.63,13.3,7,12.9,0.095,10,49.9,0.61
,12:58:20,6,3590,3138,0.63,13.3,7,12.9,0.091,10,49.8,0.61
,12:58:21,6,3590,3139,0.63,13.3,7,12.9,0.094,10,49.8,0.6
,12:58:22,6,3590,3140,0.63,13.3,7,12.9,0.094,10,49.9,0.6
,12:58:23,6,3590,3141,0.63,13.3,7,13,0.094,10,49.9,0.6
,12:58:24,6,3590,3142,0.63,13.3,7,13,0.095,10,49.8,0.61
,12:58:25,6,3590,3143,0.63,13.3,7,13,0.095,10,49.9,0.61
,12:58:26,6,3590,3144,0.63,13.3,7,13.1,0.095,10,49.9,0.61
,12:58:27,6,3590,3145,0.63,13.3,7,13.1,0.091,10,49.8,0.61
,12:58:28,6,3590,3146,0.64,13.3,7,13.1,0.089,10,49.8,0.61
,12:58:29,6,3590,3147,0.64,13.3,7,13.1,0.092,10,49.9,0.61
,12:58:30,6,3590,3148,0.64,13.3,7,13.1,0.096,10,49.9,0.61
,12:58:31,6,3590,3149,0.64,13.3,7,13.2,0.092,10,49.9,0.61
,12:58:32,6,3590,3150,0.64,13.3,7,13.2,0.092,10,49.9,0.61
,12:58:33,6,3590,3151,0.63,13.3,7,13.2,0.088,10,49.9,0.61
,12:58:34,6,3590,3152,0.63,13.3,7,13.2,0.085,10,49.8,0.61
,12:58:35,6,3590,3153,0.63,13.3,7,13.2,0.088,10,49.9,0.61
,12:58:36,6,3590,3154,0.63,13.3,7,13.2,0.094,10,49.9,0.6
,12:58:37,6,3590,3155,0.62,13.3,6,13.3,0.097,10,49.9,0.6
,12:58:38,6,3590,3156,0.63,13.3,6,13.3,0.098,10,49.8,0.6
,12:58:39,6,3590,3157,0.63,13.3,7,13.3,0.091,10,49.9,0.61
,12:58:40,6,3590,3158,0.63,13.3,7,13.3,0.088,10,49.8,0.61
,12:58:41,6,3590,3159,0.63,13.3,7,13.3,0.088,10,49.8,0.61
,12:58:42,6,3590,3160,0.63,13.3,7,13.4,0.091,10,49.9,0.6
,12:58:43,6,3590,3161,0.63,13.3,7,13.4,0.094,10,49.8,0.6
,12:58:44,6,3590,3162,0.62,13.3,7,13.4,0.093,10,49.9,0.6
,12:58:45,6,3590,3163,0.63,13.3,7,13.4,0.09,10,49.9,0.6
,12:58:46,6,3590,3164,0.63,13.3,7,13.4,0.087,10,49.9,0.6
,12:58:47,6,3590,3165,0.63,13.3,7,13.5,0.094,10,49.8,0.6
,12:58:48,6,3590,3166,0.63,13.3,7,13.5,0.094,10,49.8,0.6
,12:58:49,6,3590,3167,0.63,13.3,7,13.5,0.094,10,49.9,0.6
,12:58:50,6,3590,3168,0.63,13.3,7,13.5,0.095,10,49.8,0.61
,12:58:51,6,3590,3169,0.63,13.3,7,13.5,0.095,10,49.9,0.61
,12:58:52,6,3590,3170,0.63,13.3,7,13.5,0.091,10,49.8,0.61
,12:58:53,6,3590,3171,0.63,13.3,7,13.5,0.091,10,49.9,0.61
,12:58:54,6,3590,3172,0.63,13.3,7,13.6,0.091,10,49.8,0.61
,12:58:55,6,3590,3173,0.63,13.3,7,13.6,0.095,10,49.8,0.61
,12:58:56,6,3590,3174,0.63,13.3,7,13.6,0.091,10,49.9,0.61
,12:58:57,6,3590,3175,0.63,13.3,7,13.6,0.088,10,49.9,0.61
,12:58:58,6,3590,3176,0.63,13.3,7,13.6,0.088,10,49.8,0.61
,12:58:59,6,3590,3177,0.63,13.3,7,13.7,0.091,10,49.9,0.6
,12:59:00,6,3590,3178,0.62,13.3,6,13.7,0.097,10,49.8,0.6
,12:59:01,6,3590,3179,0.62,13.3,6,13.7,0.097,10,49.8,0.6
,12:59:02,6,3590,3180,0.62,13.3,7,13.7,0.093,10,49.9,0.6
,12:59:03,6,3590,3181,0.63,13.3,7,13.7,0.09,10,49.9,0.6
,12:59:04,6,3590,3182,0.63,13.3,7,13.7,0.09,10,49.8,0.6
,12:59:05,6,3590,3183,0.63,13.3,7,13.8,0.091,10,49.8,0.6
,12:59:06,6,3590,3184,0.63,13.3,7,13.8,0.094,10,49.9,0.6
,12:59:07,6,3590,3185,0.63,13.3,7,13.8,0.09,10,49.8,0.6
,12:59:08,6,3590,3186,0.63,13.3,7,13.8,0.087,10,49.8,0.6
,12:59:09,6,3590,3187,0.63,13.3,7,13.8,0.091,10,49.9,0.61
,12:59:10,6,3590,3188,0.63,13.3,7,13.8,0.094,10,49.9,0.6
,12:59:11,6,3590,3189,0.63,13.3,7,13.8,0.094,10,49.8,0.6
,12:59:12,6,3590,3190,0.63,13.3,7,13.9,0.09,10,49.9,0.6
,12:59:13,6,3590,3191,0.63,13.3,7,13.9,0.091,10,49.9,0.61
,12:59:14,6,3590,3192,0.64,13.3,7,13.9,0.088,10,49.8,0.61
,12:59:15,6,3590,3193,0.64,13.3,7,13.9,0.092,10,49.8,0.61
,12:59:16,6,3590,3194,0.63,13.3,7,13.9,0.095,10,49.8,0.61
,12:59:17,6,3590,3195,0.63,13.3,7,13.9,0.095,10,49.8,0.61
,12:59:18,6,3590,3196,0.63,13.3,7,13.9,0.095,10,49.9,0.61
,12:59:19,6,3590,3197,0.63,13.3,7,14,0.091,10,49.8,0.61
,12:59:20,6,3590,3198,0.64,13.3,7,14,0.088,10,49.8,0.61
,12:59:21,6,3590,3199,0.64,13.3,7,14,0.092,10,49.8,0.61
,12:59:22,6,3590,3200,0.64,13.3,7,14,0.096,10,49.9,0.61
,12:59:23,6,3590,3201,0.64,13.3,7,14,0.095,10,49.8,0.61
,12:59:24,6,3590,3202,0.63,13.3,6,14,0.099,10,49.9,0.61
,12:59:25,6,3590,3203,0.63,13.3,7,14,0.095,10,49.8,0.61
,12:59:26,6,3590,3204,0.64,13.3,7,14.1,0.088,10,49.9,0.61
,12:59:27,6,3590,3205,0.64,13.3,7,14.1,0.088,10,49.9,0.61
,12:59:28,6,3590,3206,0.63,13.3,7,14.1,0.091,10,49.9,0.61
,12:59:29,6,3590,3207,0.63,13.3,7,14.1,0.094,10,49.9,0.6
,12:59:30,6,3590,3208,0.62,13.3,7,14.1,0.093,10,49.9,0.6
,12:59:31,6,3590,3209,0.63,13.3,7,14.1,0.094,10,49.8,0.6
,12:59:32,6,3590,3210,0.63,13.3,7,14.1,0.088,10,49.9,0.61
,12:59:33,6,3590,3211,0.64,13.3,7,14.1,0.088,10,49.8,0.61
,12:59:34,6,3590,3212,0.63,13.3,7,14.1,0.091,10,49.9,0.61
,12:59:35,6,3590,3213,0.63,13.3,7,14.1,0.094,10,49.8,0.6
,12:59:36,6,3590,3214,0.63,13.3,6,14.1,0.098,10,49.9,0.6
,12:59:37,6,3590,3215,0.63,13.3,7,14.2,0.094,10,49.9,0.6
,12:59:38,6,3590,3216,0.63,13.3,7,14.2,0.091,10,49.9,0.61
,12:59:39,6,3590,3217,0.63,13.3,7,14.2,0.088,10,49.8,0.61
,12:59:40,6,3590,3218,0.63,13.3,7,14.2,0.091,10,49.9,0.61
,12:59:41,6,3590,3219,0.63,13.3,7,14.2,0.095,10,49.8,0.6
,12:59:42,6,3590,3220,0.63,13.3,7,14.2,0.094,10,49.9,0.6
,12:59:43,6,3590,3221,0.63,13.3,7,14.2,0.09,10,49.8,0.6
,12:59:44,6,3590,3222,0.63,13.3,7,14.2,0.091,10,49.9,0.6
,12:59:45,6,3590,3223,0.63,13.3,7,14.2,0.094,10,49.8,0.6
,12:59:46,6,3590,3224,0.63,13.3,7,14.2,0.094,10,49.8,0.6
,12:59:47,6,3590,3225,0.63,13.3,7,14.3,0.091,10,49.8,0.6
,12:59:48,6,3590,3226,0.63,13.3,7,14.3,0.091,10,49.9,0.61
,12:59:49,6,3590,3227,0.63,13.3,7,14.3,0.091,10,49.8,0.6
,12:59:50,6,3590,3228,0.63,13.3,7,14.3,0.094,10,49.9,0.6
,12:59:51,6,3590,3229,0.63,13.3,7,14.3,0.094,10,49.8,0.6
,12:59:52,6,3590,3230,0.63,13.3,7,14.3,0.091,10,49.9,0.6
,12:59:53,6,3590,3231,0.63,13.3,7,14.3,0.091,10,49.9,0.61
,12:59:54,6,3590,3232,0.63,13.3,7,14.3,0.091,10,49.9,0.61
,12:59:55,6,3590,3233,0.63,13.3,7,14.3,0.095,10,49.9,0.61
,12:59:56,6,3590,3234,0.63,13.3,7,14.3,0.091,10,49.8,0.61
,12:59:57,6,3590,3235,0.63,13.3,7,14.3,0.088,10,49.8,0.61
,12:59:58,6,3590,3236,0.63,13.3,7,14.3,0.091,10,49.9,0.6
,12:59:59,6,3590,3237,0.63,13.3,6,14.3,0.098,10,49.8,0.6
,13:00:00,6,3590,3238,0.63,13.3,7,14.3,0.095,10,49.9,0.61
,13:00:01,6,3590,3239,0.64,13.3,7,14.3,0.092,10,49.8,0.61
,13:00:02,6,3590,3240,0.64,13.3,7,14.3,0.089,10,49.9,0.61
,13:00:03,6,3590,3241,0.64,13.3,7,14.4,0.092,10,49.8,0.61
,13:00:04,6,3590,3242,0.63,13.3,7,14.4,0.091,10,49.9,0.61
,13:00:05,6,3590,3243,0.63,13.3,7,14.4,0.091,10,49.9,0.6
,13:00:06,6,3590,3244,0.63,13.3,7,14.4,0.088,10,49.8,0.61
,13:00:07,6,3590,3245,0.63,13.3,7,14.4,0.088,10,49.8,0.61
,13:00:08,6,3590,3246,0.63,13.3,7,14.4,0.095,10,49.9,0.61
,13:00:09,6,3590,3247,0.64,13.3,7,14.4,0.095,10,49.8,0.61
,13:00:10,6,3590,3248,0.64,13.3,7,14.4,0.095,10,49.9,0.61
,13:00:11,6,3590,3249,0.64,13.3,7,14.4,0.092,10,49.8,0.61
,13:00:12,6,3590,3250,0.63,13.3,7,14.4,0.091,10,49.8,0.61
,13:00:13,6,3590,3251,0.63,13.3,7,14.4,0.091,10,49.8,0.61
,13:00:14,6,3590,3252,0.63,13.3,7,14.4,0.095,10,49.9,0.61
,13:00:15,6,3590,3253,0.63,13.3,7,14.4,0.094,10,49.8,0.6
,13:00:16,6,3590,3254,0.63,13.3,7,14.4,0.094,10,49.9,0.6
,13:00:17,6,3590,3255,0.63,13.3,7,14.4,0.091,10,49.9,0.61
,13:00:18,6,3590,3256,0.63,13.3,7,14.4,0.088,10,49.9,0.61
,13:00:19,6,3590,3257,0.63,13.3,7,14.4,0.088,10,49.9,0.61
,13:00:20,6,3590,3258,0.63,13.3,7,14.4,0.091,10,49.9,0.61
,13:00:21,6,3590,3259,0.63,13.3,7,14.4,0.094,10,49.8,0.6
,13:00:22,6,3590,3260,0.62,13.3,7,14.4,0.093,10,49.9,0.6
,13:00:23,6,3590,3261,0.63,13.3,7,14.4,0.09,10,49.9,0.6
,13:00:24,6,3590,3262,0.63,13.3,7,14.4,0.091,10,49.9,0.61
,13:00:25,6,3590,3263,0.63,13.3,7,14.4,0.088,10,49.8,0.61
,13:00:26,6,3590,3264,0.63,13.3,7,14.4,0.095,10,49.9,0.61
,13:00:27,6,3590,3265,0.63,13.3,6,14.4,0.098,10,49.8,0.61
,13:00:28,6,3590,3266,0.63,13.3,7,14.4,0.095,10,49.8,0.61
,13:00:29,6,3590,3267,0.64,13.3,7,14.4,0.092,10,49.9,0.61
,13:00:30,6,3590,3268,0.64,13.3,7,14.4,0.092,10,49.9,0.62
,13:00:31,6,3590,3269,0.64,13.3,7,14.4,0.096,10,49.8,0.62
,13:00:32,6,3590,3270,0.64,13.3,7,14.4,0.096,10,49.8,0.62
,13:00:33,6,3590,3271,0.64,13.3,7,14.4,0.096,10,49.9,0.61
,13:00:34,6,3590,3272,0.64,13.3,7,14.4,0.089,10,49.9,0.61
,13:00:35,6,3590,3273,0.64,13.3,7,14.4,0.089,10,49.8,0.61
,13:00:36,6,3590,3274,0.64,13.3,7,14.4,0.092,10,49.9,0.61
,13:00:37,6,3590,3275,0.64,13.3,7,14.4,0.092,10,49.8,0.61
,13:00:38,6,3590,3276,0.64,13.3,7,14.4,0.092,10,49.9,0.61
,13:00:39,6,3590,3277,0.63,13.3,7,14.4,0.091,10,49.9,0.61
,13:00:40,6,3590,3278,0.63,13.3,7,14.4,0.091,10,49.8,0.6
,13:00:41,6,3590,3279,0.62,13.3,7,14.4,0.09,10,49.8,0.6
,13:00:42,6,3590,3280,0.63,13.3,7,14.4,0.09,10,49.9,0.6
,13:00:43,6,3590,3281,0.63,13.3,6,14.4,0.098,10,49.9,0.6
,13:00:44,6,3590,3282,0.63,13.3,6,14.4,0.099,10,49.8,0.61
,13:00:45,6,3590,3283,0.63,13.3,6,14.4,0.099,10,49.9,0.61
,13:00:46,6,3590,3284,0.64,13.3,7,14.4,0.096,10,49.9,0.61
,13:00:47,6,3590,3285,0.64,13.3,7,14.4,0.089,10,49.9,0.61
,13:00:48,6,3590,3286,0.64,13.3,7,14.4,0.089,10,49.9,0.61
,13:00:49,6,3590,3287,0.64,13.3,7,14.4,0.089,10,49.9,0.61
,13:00:50,6,3590,3288,0.64,13.3,7,14.4,0.096,10,49.9,0.61
,13:00:51,6,3590,3289,0.64,13.3,6,14.4,0.1,10,49.9,0.62
,13:00:52,6,3590,3290,0.64,13.3,7,14.4,0.096,10,49.8,0.62
,13:00:53,6,3590,3291,0.64,13.3,7,14.4,0.096,10,49.9,0.62
,13:00:54,6,3590,3292,0.64,13.3,7,14.4,0.092,10,49.9,0.62
,13:00:55,6,3590,3293,0.64,13.3,7,14.4,0.089,10,49.8,0.62
,13:00:56,6,3590,3294,0.64,13.3,7,14.4,0.09,10,49.9,0.62
,13:00:57,6,3590,3295,0.65,13.3,7,14.4,0.09,10,49.9,0.62
,13:00:58,6,3590,3296,0.64,13.3,7,14.4,0.093,10,49.8,0.62
,13:00:59,6,3590,3297,0.63,13.3,7,14.4,0.095,10,49.9,0.61
,13:01:00,6,3590,3298,0.63,13.3,7,14.4,0.094,10,49.8,0.6
,13:01:01,6,3590,3299,0.63,13.3,7,14.4,0.094,10,49.9,0.6
,13:01:02,6,3590,3300,0.63,13.3,7,14.4,0.091,10,49.8,0.61
,13:01:03,6,3590,3301,0.63,13.3,7,14.4,0.088,10,49.8,0.61
,13:01:04,6,3590,3302,0.63,13.3,7,14.4,0.091,10,49.9,0.61
,13:01:05,6,3590,3303,0.63,13.3,7,14.4,0.091,10,49.9,0.61
,13:01:06,6,3590,3304,0.63,13.3,7,14.4,0.094,10,49.9,0.6
,13:01:07,6,3590,3305,0.63,13.3,6,14.4,0.098,10,49.8,0.6
,13:01:08,6,3590,3306,0.63,13.3,6,14.3,0.098,10,49.8,0.61
,13:01:09,6,3590,3307,0.64,13.3,7,14.3,0.096,10,49.9,0.61
,13:01:10,6,3590,3308,0.64,13.3,7,14.3,0.089,10,49.9,0.61
,13:01:11,6,3590,3309,0.64,13.3,7,14.3,0.085,10,49.8,0.61
,13:01:12,6,3590,3310,0.63,13.3,7,14.3,0.085,10,49.8,0.61
,13:01:13,6,3590,3311,0.63,13.3,7,14.3,0.091,10,49.9,0.6
,13:01:14,6,3590,3312,0.63,13.3,7,14.3,0.094,10,49.9,0.6
,13:01:15,6,3590,3313,0.62,13.3,7,14.3,0.093,10,49.8,0.6
,13:01:16,6,3590,3314,0.62,13.3,7,14.3,0.09,10,49.8,0.6
,13:01:17,6,3590,3315,0.62,13.3,7,14.3,0.093,10,49.9,0.6
,13:01:18,6,3590,3316,0.62,13.3,7,14.3,0.093,10,49.9,0.6
,13:01:19,6,3590,3317,0.63,13.3,7,14.3,0.09,10,49.9,0.6
,13:01:20,6,3590,3318,0.63,13.3,7,14.3,0.087,10,49.8,0.6
,13:01:21,6,3590,3319,0.63,13.3,7,14.3,0.087,10,49.8,0.6
,13:01:22,6,3590,3320,0.62,13.3,7,14.3,0.093,10,49.9,0.6
,13:01:23,6,3590,3321,0.62,13.3,6,14.3,0.097,10,49.8,0.6
,13:01:24,6,3590,3322,0.62,13.3,7,14.3,0.093,10,49.9,0.6
,13:01:25,6,3590,3323,0.63,13.3,7,14.3,0.095,10,49.8,0.61
,13:01:26,6,3590,3324,0.64,13.3,7,14.3,0.095,10,49.9,0.61
,13:01:27,6,3590,3325,0.64,13.3,7,14.3,0.095,10,49.9,0.61
,13:01:28,6,3590,3326,0.64,13.3,7,14.3,0.089,10,49.8,0.61
,13:01:29,6,3590,3327,0.64,13.3,7,14.2,0.088,10,49.8,0.61
,13:01:30,6,3590,3328,0.64,13.3,7,14.2,0.092,10,49.9,0.61
,13:01:31,6,3590,3329,0.64,13.3,7,14.2,0.092,10,49.8,0.61
,13:01:32,6,3590,3330,0.63,13.3,7,14.2,0.088,10,49.9,0.61
,13:01:33,6,3590,3331,0.63,13.3,7,14.2,0.088,10,49.8,0.61
,13:01:34,6,3590,3332,0.63,13.3,7,14.2,0.09,10,49.9,0.6
,13:01:35,6,3590,3333,0.62,13.3,7,14.2,0.093,10,49.9,0.6
,13:01:36,6,3590,3334,0.63,13.3,7,14.2,0.094,10,49.8,0.6
,13:01:37,6,3590,3335,0.63,13.3,7,14.2,0.094,10,49.9,0.6
,13:01:38,6,3590,3336,0.63,13.3,7,14.2,0.09,10,49.8,0.6
,13:01:39,6,3590,3337,0.62,13.3,7,14.2,0.09,10,49.8,0.6
,13:01:40,6,3590,3338,0.62,13.3,7,14.2,0.093,10,49.9,0.59
,13:01:41,6,3590,3339,0.62,13.3,7,14.2,0.093,10,49.8,0.59
,13:01:42,6,3590,3340,0.62,13.3,7,14.1,0.089,10,49.9,0.59
,13:01:43,6,3590,3341,0.62,13.3,7,14.1,0.086,10,49.8,0.6
,13:01:44,6,3590,3342,0.62,13.3,7,14.1,0.089,10,49.9,0.59
,13:01:45,6,3590,3343,0.62,13.3,6,14.1,0.096,10,49.9,0.59
,13:01:46,6,3590,3344,0.62,13.3,6,14.1,0.096,10,49.9,0.59
,13:01:47,6,3590,3345,0.62,13.3,7,14.1,0.093,10,49.8,0.6
,13:01:48,6,3590,3346,0.63,13.3,7,14.1,0.09,10,49.9,0.6
,13:01:49,6,3590,3347,0.63,13.3,7,14.1,0.094,10,49.9,0.6
,13:01:50,6,3590,3348,0.63,13.3,7,14.1,0.091,10,49.8,0.6
,13:01:51,6,3590,3349,0.63,13.3,7,14.1,0.091,10,49.9,0.6
,13:01:52,6,3590,3350,0.63,13.3,7,14.1,0.091,10,49.9,0.61
,13:01:53,6,3590,3351,0.64,13.3,7,14.1,0.095,10,49.8,0.61
,13:01:54,6,3590,3352,0.64,13.3,7,14.1,0.096,10,49.8,0.61
,13:01:55,6,3590,3353,0.64,13.3,7,14.1,0.095,10,49.8,0.61
,13:01:56,6,3590,3354,0.63,13.3,7,14,0.091,10,49.8,0.61
,13:01:57,6,3590,3355,0.63,13.3,7,14,0.094,10,49.9,0.6
,13:01:58,6,3590,3356,0.63,13.3,7,14,0.095,10,49.9,0.61
,13:01:59,6,3590,3357,0.63,13.3,7,14,0.091,10,49.9,0.61
,13:02:00,6,3590,3358,0.63,13.3,7,14,0.088,10,49.9,0.61
,13:02:01,6,3590,3359,0.63,13.3,7,14,0.085,10,49.9,0.61
,13:02:02,6,3590,3360,0.63,13.3,7,14,0.088,10,49.9,0.61
,13:02:03,6,3590,3361,0.63,13.3,7,14,0.094,10,49.9,0.6
,13:02:04,6,3590,3362,0.62,13.3,7,14,0.093,10,49.9,0.6
,13:02:05,6,3590,3363,0.62,13.3,6,14,0.097,10,49.9,0.6
,13:02:06,6,3590,3364,0.63,13.3,7,14,0.094,10,49.8,0.6
,13:02:07,6,3590,3365,0.63,13.3,7,14,0.094,10,49.9,0.6
,13:02:08,6,3590,3366,0.63,13.3,7,14,0.094,10,49.8,0.6
,13:02:09,6,3590,3367,0.63,13.3,7,13.9,0.094,10,49.9,0.6
,13:02:10,6,3590,3368,0.63,13.3,7,13.9,0.09,10,49.9,0.6
,13:02:11,6,3590,3369,0.63,13.3,7,13.9,0.087,10,49.9,0.6
,13:02:12,6,3590,3370,0.63,13.3,7,13.9,0.087,10,49.9,0.6
,13:02:13,6,3590,3371,0.63,13.3,7,13.9,0.087,10,49.8,0.6
,13:02:14,6,3590,3372,0.62,13.3,7,13.9,0.086,10,49.9,0.6
,13:02:15,6,3590,3373,0.62,13.3,7,13.9,0.09,10,49.9,0.6
,13:02:16,6,3590,3374,0.62,13.3,7,13.9,0.093,10,49.9,0.59
,13:02:17,6,3590,3375,0.62,13.3,7,13.9,0.093,10,49.8,0.6
,13:02:18,6,3590,3376,0.62,13.3,7,13.9,0.093,10,49.9,0.6
,13:02:19,6,3590,3377,0.62,13.3,7,13.8,0.093,10,49.8,0.6
,13:02:20,6,3590,3378,0.63,13.3,7,13.8,0.094,10,49.8,0.6
,13:02:21,6,3590,3379,0.63,13.3,6,13.8,0.098,10,49.9,0.6
,13:02:22,6,3590,3380,0.63,13.3,7,13.8,0.094,10,49.9,0.6
,13:02:23,6,3590,3381,0.63,13.3,7,13.8,0.09,10,49.9,0.6
,13:02:24,6,3590,3382,0.62,13.3,7,13.8,0.087,10,49.8,0.6
,13:02:25,6,3590,3383,0.62,13.3,7,13.8,0.087,10,49.9,0.6
,13:02:26,6,3590,3384,0.63,13.3,7,13.8,0.09,10,49.8,0.6
