Data file,,SORONA_ISO10_-8C_006.TSV,,,,,,,,,,
,13:40:06,4,3600,1771.3,0.67,13.3,7,-6.6,0.094,10,1.2,0.63
,13:40:07,4,3600,1772.3,0.67,13.3,7,-6.6,0.093,10,1.2,0.63
,13:40:08,4,3600,1773.3,0.67,13.3,7,-6.6,0.093,10,1.2,0.63
,13:40:09,4,3600,1774.3,0.67,13.3,7,-6.6,0.101,10,1.2,0.63
,13:40:10,4,3600,1775.3,0.67,13.3,7,-6.6,0.101,10,1.2,0.63
,13:40:11,4,3600,1776.3,0.68,13.3,7,-6.6,0.101,10,1.2,0.63
,13:40:12,4,3600,1777.3,0.67,13.3,7,-6.6,0.101,10,1.2,0.63
,13:40:13,4,3600,1778.3,0.67,13.3,7,-6.6,0.097,10,1.2,0.63
,13:40:14,4,3600,1779.3,0.68,13.3,7,-6.6,0.098,10,1.2,0.63
,13:40:15,4,3600,1780.3,0.68,13.3,7,-6.6,0.098,10,1.2,0.63
,13:40:16,4,3600,1781.3,0.68,13.3,7,-6.5,0.101,10,1.2,0.63
,13:40:17,4,3600,1782.3,0.67,13.3,7,-6.5,0.101,10,1.2,0.63
,13:40:18,4,3600,1783.3,0.67,13.3,7,-6.5,0.097,10,1.2,0.63
,13:40:19,4,3600,1784.3,0.67,13.3,7,-6.5,0.097,10,1.2,0.63
,13:40:20,4,3600,1785.3,0.67,13.3,7,-6.5,0.097,10,1.2,0.63
,13:40:21,4,3600,1786.3,0.68,13.3,7,-6.5,0.098,10,1.2,0.64
,13:40:22,4,3600,1787.3,0.68,13.3,7,-6.5,0.098,10,1.2,0.64
,13:40:23,4,3600,1788.3,0.68,13.3,7,-6.5,0.102,10,1.2,0.64
,13:40:24,4,3600,1789.3,0.68,13.3,7,-6.5,0.102,10,1.2,0.63
,13:40:25,4,3600,1790.3,0.67,13.3,7,-6.5,0.101,10,1.2,0.63
,13:40:26,4,3600,1791.3,0.67,13.3,7,-6.5,0.097,10,1.2,0.63
,13:40:27,4,3600,1792.3,0.67,13.3,7,-6.5,0.097,10,1.2,0.63
,13:40:28,4,3600,1793.3,0.67,13.3,7,-6.4,0.097,10,1.2,0.63
,13:40:29,4,3600,1794.3,0.67,13.3,7,-6.4,0.101,10,1.2,0.63
,13:40:30,4,3600,1795.3,0.67,13.3,7,-6.4,0.101,10,1.2,0.63
,13:40:31,4,3600,1796.3,0.67,13.3,7,-6.4,0.101,10,1.2,0.63
,13:40:32,4,3600,1797.3,0.68,13.3,7,-6.4,0.098,10,1.2,0.63
,13:40:33,4,3600,1798.3,0.68,13.3,7,-6.4,0.094,10,1.2,0.63
,13:40:34,4,3600,1799.3,0.68,13.3,7,-6.4,0.098,10,1.2,0.63
,13:40:35,4,3600,1800.3,0.67,13.3,7,-6.4,0.101,10,1.2,0.63
,13:40:36,4,3600,1801.3,0.68,13.3,7,-6.4,0.101,10,1.2,0.63
,13:40:37,4,3600,1802.3,0.67,13.3,7,-6.4,0.101,10,1.2,0.63
,13:40:38,4,3600,1803.3,0.67,13.3,7,-6.4,0.097,10,1.2,0.63
,13:40:39,4,3600,1804.3,0.68,13.3,7,-6.4,0.098,10,1.2,0.63
,13:40:40,4,3600,1805.3,0.68,13.3,7,-6.4,0.098,10,1.2,0.63
,13:40:41,4,3600,1806.3,0.68,13.3,7,-6.4,0.102,10,1.2,0.64
,13:40:42,4,3600,1807.3,0.68,13.3,7,-6.4,0.102,10,1.2,0.63
,13:40:43,4,3600,1808.3,0.68,13.3,7,-6.3,0.102,10,1.2,0.63
,13:40:44,4,3600,1809.3,0.68,13.3,7,-6.3,0.098,10,1.2,0.64
,13:40:45,4,3600,1810.3,0.68,13.3,7,-6.3,0.095,10,1.2,0.64
,13:40:46,4,3600,1811.3,0.68,13.3,7,-6.3,0.099,10,1.2,0.64
,13:40:47,4,3600,1812.3,0.68,13.3,7,-6.3,0.098,10,1.2,0.64
,13:40:48,4,3600,1813.3,0.68,13.3,7,-6.3,0.098,10,1.2,0.63
,13:40:49,4,3600,1814.3,0.68,13.3,7,-6.3,0.098,10,1.2,0.63
,13:40:50,4,3600,1815.3,0.68,13.3,7,-6.3,0.098,10,1.2,0.63
,13:40:51,4,3600,1816.3,0.68,13.3,7,-6.3,0.098,10,1.2,0.64
,13:40:52,4,3600,1817.3,0.68,13.3,7,-6.3,0.098,10,1.2,0.63
,13:40:53,4,3600,1818.3,0.68,13.3,7,-6.3,0.101,10,1.2,0.63
,13:40:54,4,3600,1819.3,0.68,13.3,7,-6.3,0.101,10,1.2,0.63
,13:40:55,4,3600,1820.3,0.67,13.3,7,-6.3,0.101,10,1.2,0.63
,13:40:56,4,3600,1821.3,0.68,13.3,7,-6.3,0.098,10,1.2,0.63
,13:40:57,4,3600,1822.3,0.68,13.3,7,-6.3,0.094,10,1.2,0.63
,13:40:58,4,3600,1823.3,0.68,13.3,7,-6.2,0.094,10,1.2,0.63
,13:40:59,4,3600,1824.3,0.68,13.3,7,-6.2,0.098,10,1.2,0.64
,13:41:00,4,3600,1825.3,0.68,13.3,7,-6.2,0.101,10,1.2,0.63
,13:41:01,4,3600,1826.3,0.67,13.3,7,-6.2,0.101,10,1.2,0.63
,13:41:02,4,3600,1827.3,0.67,13.3,7,-6.2,0.101,10,1.2,0.63
,13:41:03,4,3600,1828.3,0.67,13.3,7,-6.2,0.101,10,1.2,0.63
,13:41:04,4,3600,1829.3,0.68,13.3,7,-6.2,0.101,10,1.2,0.63
,13:41:05,4,3600,1830.3,0.68,13.3,7,-6.2,0.094,10,1.2,0.63
,13:41:06,4,3600,1831.3,0.68,13.3,7,-6.2,0.098,10,1.2,0.64
,13:41:07,4,3600,1832.3,0.68,13.3,7,-6.2,0.102,10,1.2,0.64
,13:41:08,4,3600,1833.3,0.68,13.3,7,-6.2,0.102,10,1.2,0.63
,13:41:09,4,3600,1834.3,0.68,13.3,7,-6.2,0.102,10,1.2,0.63
,13:41:10,4,3600,1835.3,0.68,13.3,7,-6.2,0.102,10,1.2,0.63
,13:41:11,4,3600,1836.3,0.68,13.3,7,-6.2,0.102,10,1.2,0.64
,13:41:12,4,3600,1837.3,0.68,13.3,7,-6.2,0.099,10,1.2,0.64
,13:41:13,4,3600,1838.3,0.68,13.3,7,-6.2,0.099,10,1.2,0.64
,13:41:14,4,3600,1839.3,0.68,13.3,7,-6.1,0.095,10,1.2,0.64
,13:41:15,4,3600,1840.3,0.68,13.3,7,-6.1,0.098,10,1.2,0.63
,13:41:16,4,3600,1841.3,0.68,13.3,7,-6.1,0.098,10,1.2,0.63
,13:41:17,4,3600,1842.3,0.68,13.3,7,-6.1,0.102,10,1.2,0.64
,13:41:18,4,3600,1843.3,0.69,13.3,7,-6.1,0.103,10,1.2,0.64
,13:41:19,4,3600,1844.3,0.69,13.3,7,-6.1,0.104,10,1.2,0.65
,13:41:20,4,3600,1845.3,0.69,13.3,7,-6.1,0.103,10,1.2,0.64
,13:41:21,4,3600,1846.3,0.69,13.3,7,-6.1,0.103,10,1.2,0.64
,13:41:22,4,3600,1847.3,0.69,13.3,7,-6.1,0.099,10,1.2,0.64
,13:41:23,4,3600,1848.3,0.68,13.3,7,-6.1,0.099,10,1.2,0.64
,13:41:24,4,3600,1849.3,0.69,13.3,7,-6.1,0.096,10,1.2,0.64
,13:41:25,4,3600,1850.3,0.69,13.3,7,-6.1,0.096,10,1.2,0.64
,13:41:26,4,3600,1851.3,0.69,13.3,7,-6.1,0.1,10,1.2,0.65
,13:41:27,4,3600,1852.3,0.69,13.3,7,-6.1,0.099,10,1.2,0.64
,13:41:28,4,3600,1853.3,0.68,13.3,7,-6.1,0.102,10,1.2,0.64
,13:41:29,4,3600,1854.3,0.68,13.3,7,-6.1,0.102,10,1.2,0.64
,13:41:30,4,3600,1855.3,0.68,13.3,7,-6.1,0.102,10,1.2,0.64
,13:41:31,4,3600,1856.3,0.68,13.3,7,-6,0.102,10,1.2,0.64
,13:41:32,4,3600,1857.3,0.68,13.3,7,-6.1,0.102,10,1.2,0.64
,13:41:33,4,3600,1858.3,0.68,13.3,7,-6,0.099,10,1.2,0.64
,13:41:34,4,3600,1859.3,0.69,13.3,7,-6,0.096,10,1.2,0.64
,13:41:35,4,3600,1860.3,0.69,13.3,7,-6,0.096,10,1.2,0.64
,13:41:36,4,3600,1861.3,0.69,13.3,7,-6,0.099,10,1.2,0.64
,13:41:37,4,3600,1862.3,0.68,13.3,7,-6,0.102,10,1.2,0.64
,13:41:38,4,3600,1863.3,0.68,13.3,7,-6,0.102,10,1.2,0.64
,13:41:39,4,3600,1864.3,0.68,13.3,7,-6,0.102,10,1.2,0.64
,13:41:40,4,3600,1865.3,0.68,13.3,7,-6,0.099,10,1.2,0.64
,13:41:41,4,3600,1866.3,0.68,13.3,7,-6,0.098,10,1.2,0.64
,13:41:42,4,3600,1867.3,0.68,13.3,7,-6,0.098,10,1.2,0.64
,13:41:43,4,3600,1868.3,0.68,13.3,7,-6,0.098,10,1.2,0.63
,13:41:44,4,3600,1869.3,0.68,13.3,7,-6,0.098,10,1.2,0.64
,13:41:45,4,3600,1870.3,0.68,13.3,7,-6,0.102,10,1.2,0.63
,13:41:46,4,3600,1871.3,0.68,13.3,7,-6,0.102,10,1.2,0.63
,13:41:47,4,3600,1872.3,0.68,13.3,7,-6,0.102,10,1.2,0.64
,13:41:48,4,3600,1873.3,0.68,13.3,7,-6,0.102,10,1.2,0.64
,13:41:49,4,3600,1874.3,0.68,13.3,7,-6,0.102,10,1.2,0.64
,13:41:50,4,3600,1875.3,0.68,13.3,7,-6,0.102,10,1.2,0.64
,13:41:51,4,3600,1876.3,0.68,13.3,7,-6,0.099,10,1.2,0.64
,13:41:52,4,3600,1877.3,0.68,13.3,7,-6,0.099,10,1.2,0.64
,13:41:53,4,3600,1878.3,0.68,13.3,7,-5.9,0.098,10,1.2,0.64
,13:41:54,4,3600,1879.3,0.68,13.3,7,-5.9,0.098,10,1.2,0.64
,13:41:55,4,3600,1880.3,0.68,13.3,7,-5.9,0.102,10,1.2,0.64
,13:41:56,4,3600,1881.3,0.69,13.3,7,-5.9,0.103,10,1.2,0.64
,13:41:57,4,3600,1882.3,0.69,13.3,7,-5.9,0.099,10,1.2,0.64
,13:41:58,4,3600,1883.3,0.69,13.3,7,-5.9,0.099,10,1.2,0.64
,13:41:59,4,3600,1884.3,0.69,13.3,7,-5.9,0.097,10,1.2,0.65
,13:42:00,4,3600,1885.3,0.69,13.3,7,-5.9,0.1,10,1.2,0.64
,13:42:01,4,3600,1886.3,0.69,13.3,7,-5.9,0.103,10,1.2,0.64
,13:42:02,4,3600,1887.3,0.69,13.3,7,-5.9,0.103,10,1.2,0.64
,13:42:03,4,3600,1888.3,0.69,13.3,7,-5.9,0.103,10,1.2,0.64
,13:42:04,4,3600,1889.3,0.69,13.3,7,-5.9,0.1,10,1.2,0.65
,13:42:05,4,3600,1890.3,0.69,13.3,7,-5.9,0.099,10,1.2,0.64
,13:42:06,4,3600,1891.3,0.69,13.3,7,-5.9,0.099,10,1.2,0.65
,13:42:07,4,3600,1892.3,0.69,13.3,7,-5.9,0.1,10,1.2,0.65
,13:42:08,4,3600,1893.3,0.69,13.3,7,-5.9,0.1,10,1.2,0.64
,13:42:09,4,3600,1894.3,0.69,13.3,7,-5.9,0.1,10,1.2,0.65
,13:42:10,4,3600,1895.3,0.69,13.3,7,-5.9,0.1,10,1.2,0.65
,13:42:11,4,3600,1896.3,0.69,13.3,7,-5.9,0.099,10,1.2,0.64
,13:42:12,4,3600,1897.3,0.69,13.3,7,-5.9,0.099,10,1.2,0.64
,13:42:13,4,3600,1898.3,0.68,13.3,7,-5.9,0.095,10,1.2,0.64
,13:42:14,4,3600,1899.3,0.68,13.3,7,-5.9,0.099,10,1.2,0.64
,13:42:15,4,3600,1900.3,0.68,13.3,7,-5.9,0.102,10,1.2,0.64
,13:42:16,4,3600,1901.3,0.68,13.3,6,-5.9,0.107,10,1.2,0.64
,13:42:17,4,3600,1902.3,0.69,13.3,7,-5.9,0.103,10,1.2,0.64
,13:42:18,4,3600,1903.3,0.69,13.3,7,-5.9,0.103,10,1.2,0.64
,13:42:19,4,3600,1904.3,0.69,13.3,7,-5.9,0.099,10,1.2,0.64
,13:42:20,4,3600,1905.3,0.68,13.3,7,-5.9,0.098,10,1.2,0.64
,13:42:21,4,3600,1906.3,0.68,13.3,7,-5.9,0.095,10,1.2,0.64
,13:42:22,4,3600,1907.3,0.69,13.3,7,-5.8,0.096,10,1.2,0.64
,13:42:23,4,3600,1908.3,0.69,13.3,7,-5.8,0.096,10,1.2,0.64
,13:42:24,4,3600,1909.3,0.69,13.3,7,-5.8,0.103,10,1.2,0.64
,13:42:25,4,3600,1910.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.64
,13:42:26,4,3600,1911.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.64
,13:42:27,4,3600,1912.3,0.69,13.3,7,-5.8,0.103,10,1.2,0.64
,13:42:28,4,3600,1913.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:42:29,4,3600,1914.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.64
,13:42:30,4,3600,1915.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.64
,13:42:31,4,3600,1916.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.63
,13:42:32,4,3600,1917.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.64
,13:42:33,4,3600,1918.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.64
,13:42:34,4,3600,1919.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.64
,13:42:35,4,3600,1920.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.64
,13:42:36,4,3600,1921.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.64
,13:42:37,4,3600,1922.3,0.69,13.3,7,-5.8,0.103,10,1.2,0.64
,13:42:38,4,3600,1923.3,0.69,13.3,7,-5.8,0.103,10,1.2,0.64
,13:42:39,4,3600,1924.3,0.69,13.3,7,-5.8,0.104,10,1.2,0.65
,13:42:40,4,3600,1925.3,0.69,13.3,7,-5.8,0.1,10,1.2,0.65
,13:42:41,4,3600,1926.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:42:42,4,3600,1927.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:42:43,4,3600,1928.3,0.68,13.3,7,-5.8,0.099,10,1.2,0.64
,13:42:44,4,3600,1929.3,0.69,13.3,7,-5.8,0.103,10,1.2,0.64
,13:42:45,4,3600,1930.3,0.69,13.3,7,-5.8,0.103,10,1.2,0.64
,13:42:46,4,3600,1931.3,0.68,13.3,7,-5.8,0.102,10,1.2,0.64
,13:42:47,4,3600,1932.3,0.69,13.3,7,-5.8,0.103,10,1.2,0.64
,13:42:48,4,3600,1933.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:42:49,4,3600,1934.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:42:50,4,3600,1935.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:42:51,4,3600,1936.3,0.68,13.3,7,-5.8,0.098,10,1.2,0.64
,13:42:52,4,3600,1937.3,0.68,13.3,7,-5.8,0.095,10,1.2,0.64
,13:42:53,4,3600,1938.3,0.69,13.3,7,-5.8,0.096,10,1.2,0.64
,13:42:54,4,3600,1939.3,0.69,13.3,7,-5.8,0.093,10,1.2,0.65
,13:42:55,4,3600,1940.3,0.69,13.3,7,-5.8,0.093,10,1.2,0.65
,13:42:56,4,3600,1941.3,0.69,13.3,7,-5.8,0.096,10,1.2,0.64
,13:42:57,4,3600,1942.3,0.68,13.3,7,-5.7,0.099,10,1.2,0.64
,13:42:58,4,3600,1943.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:42:59,4,3600,1944.3,0.68,13.3,7,-5.7,0.101,10,1.2,0.63
,13:43:00,4,3600,1945.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:43:01,4,3600,1946.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.64
,13:43:02,4,3600,1947.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:43:03,4,3600,1948.3,0.68,13.3,7,-5.7,0.101,10,1.2,0.63
,13:43:04,4,3600,1949.3,0.67,13.3,7,-5.7,0.101,10,1.2,0.63
,13:43:05,4,3600,1950.3,0.67,13.3,7,-5.7,0.101,10,1.2,0.63
,13:43:06,4,3600,1951.3,0.68,13.3,7,-5.7,0.101,10,1.2,0.63
,13:43:07,4,3600,1952.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:43:08,4,3600,1953.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:43:09,4,3600,1954.3,0.67,13.3,7,-5.7,0.097,10,1.2,0.63
,13:43:10,4,3600,1955.3,0.68,13.3,7,-5.7,0.101,10,1.2,0.63
,13:43:11,4,3600,1956.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:43:12,4,3600,1957.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.64
,13:43:13,4,3600,1958.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:43:14,4,3600,1959.3,0.68,13.3,7,-5.7,0.101,10,1.2,0.63
,13:43:15,4,3600,1960.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:43:16,4,3600,1961.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:43:17,4,3600,1962.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:43:18,4,3600,1963.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:43:19,4,3600,1964.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:43:20,4,3600,1965.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:43:21,4,3600,1966.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:43:22,4,3600,1967.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:43:23,4,3600,1968.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:43:24,4,3600,1969.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.64
,13:43:25,4,3600,1970.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:43:26,4,3600,1971.3,0.69,13.3,7,-5.7,0.1,10,1.2,0.65
,13:43:27,4,3600,1972.3,0.69,13.3,7,-5.7,0.1,10,1.2,0.65
,13:43:28,4,3600,1973.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:43:29,4,3600,1974.3,0.69,13.3,7,-5.7,0.103,10,1.2,0.64
,13:43:30,4,3600,1975.3,0.69,13.3,7,-5.7,0.103,10,1.2,0.64
,13:43:31,4,3600,1976.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:43:32,4,3600,1977.3,0.69,13.3,7,-5.7,0.104,10,1.2,0.65
,13:43:33,4,3600,1978.3,0.69,13.3,7,-5.7,0.1,10,1.2,0.65
,13:43:34,4,3600,1979.3,0.69,13.3,7,-5.7,0.1,10,1.2,0.65
,13:43:35,4,3600,1980.3,0.7,13.3,7,-5.7,0.104,10,1.2,0.65
,13:43:36,4,3600,1981.3,0.69,13.3,7,-5.7,0.1,10,1.2,0.65
,13:43:37,4,3600,1982.3,0.69,13.3,7,-5.7,0.1,10,1.2,0.65
,13:43:38,4,3600,1983.3,0.69,13.3,7,-5.7,0.1,10,1.2,0.65
,13:43:39,4,3600,1984.3,0.7,13.3,7,-5.7,0.101,10,1.2,0.65
,13:43:40,4,3600,1985.3,0.7,13.3,7,-5.7,0.098,10,1.2,0.65
,13:43:41,4,3600,1986.3,0.7,13.3,7,-5.7,0.097,10,1.2,0.65
,13:43:42,4,3600,1987.3,0.7,13.3,7,-5.7,0.097,10,1.2,0.65
,13:43:43,4,3600,1988.3,0.7,13.3,7,-5.7,0.097,10,1.2,0.65
,13:43:44,4,3600,1989.3,0.7,13.3,7,-5.7,0.097,10,1.2,0.65
,13:43:45,4,3600,1990.3,0.69,13.3,7,-5.7,0.093,10,1.2,0.65
,13:43:46,4,3600,1991.3,0.69,13.3,7,-5.7,0.092,10,1.2,0.64
,13:43:47,4,3600,1992.3,0.68,13.3,7,-5.7,0.095,10,1.2,0.64
,13:43:48,4,3600,1993.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:43:49,4,3600,1994.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.64
,13:43:50,4,3600,1995.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.64
,13:43:51,4,3600,1996.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.64
,13:43:52,4,3600,1997.3,0.68,13.3,7,-5.7,0.099,10,1.2,0.64
,13:43:53,4,3600,1998.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:43:54,4,3600,1999.3,0.67,13.3,7,-5.7,0.097,10,1.2,0.63
,13:43:55,4,3600,2000.3,0.67,13.3,7,-5.7,0.097,10,1.2,0.63
,13:43:56,4,3600,2001.3,0.67,13.3,7,-5.7,0.1,10,1.2,0.62
,13:43:57,4,3600,2002.3,0.67,13.3,7,-5.7,0.101,10,1.2,0.63
,13:43:58,4,3600,2003.3,0.67,13.3,7,-5.7,0.097,10,1.2,0.63
,13:43:59,4,3600,2004.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:44:00,4,3600,2005.3,0.67,13.3,7,-5.7,0.097,10,1.2,0.63
,13:44:01,4,3600,2006.3,0.67,13.3,7,-5.7,0.097,10,1.2,0.63
,13:44:02,4,3600,2007.3,0.67,13.3,7,-5.7,0.1,10,1.2,0.63
,13:44:03,4,3600,2008.3,0.67,13.3,6,-5.7,0.104,10,1.2,0.63
,13:44:04,4,3600,2009.3,0.67,13.3,6,-5.7,0.105,10,1.2,0.63
,13:44:05,4,3600,2010.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:44:06,4,3600,2011.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:44:07,4,3600,2012.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:08,4,3600,2013.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:44:09,4,3600,2014.3,0.68,13.3,6,-5.7,0.105,10,1.2,0.63
,13:44:10,4,3600,2015.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:11,4,3600,2016.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:12,4,3600,2017.3,0.69,13.3,7,-5.7,0.103,10,1.2,0.64
,13:44:13,4,3600,2018.3,0.69,13.3,7,-5.7,0.103,10,1.2,0.64
,13:44:14,4,3600,2019.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:15,4,3600,2020.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:16,4,3600,2021.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:17,4,3600,2022.3,0.69,13.3,7,-5.7,0.103,10,1.2,0.65
,13:44:18,4,3600,2023.3,0.69,13.3,7,-5.7,0.104,10,1.2,0.65
,13:44:19,4,3600,2024.3,0.69,13.3,7,-5.7,0.104,10,1.2,0.65
,13:44:20,4,3600,2025.3,0.69,13.3,7,-5.7,0.103,10,1.2,0.64
,13:44:21,4,3600,2026.3,0.68,13.3,7,-5.7,0.099,10,1.2,0.64
,13:44:22,4,3600,2027.3,0.68,13.3,7,-5.7,0.095,10,1.2,0.64
,13:44:23,4,3600,2028.3,0.68,13.3,7,-5.7,0.095,10,1.2,0.64
,13:44:24,4,3600,2029.3,0.68,13.3,7,-5.7,0.095,10,1.2,0.64
,13:44:25,4,3600,2030.3,0.69,13.3,7,-5.7,0.096,10,1.2,0.64
,13:44:26,4,3600,2031.3,0.69,13.3,7,-5.7,0.096,10,1.2,0.64
,13:44:27,4,3600,2032.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:44:28,4,3600,2033.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:29,4,3600,2034.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:30,4,3600,2035.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:31,4,3600,2036.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:32,4,3600,2037.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:33,4,3600,2038.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:34,4,3600,2039.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:35,4,3600,2040.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:36,4,3600,2041.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:37,4,3600,2042.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:38,4,3600,2043.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:39,4,3600,2044.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.63
,13:44:40,4,3600,2045.3,0.68,13.3,7,-5.7,0.102,10,1.2,0.64
,13:44:41,4,3600,2046.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:44:42,4,3600,2047.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:44:43,4,3600,2048.3,0.69,13.3,7,-5.7,0.1,10,1.2,0.65
,13:44:44,4,3600,2049.3,0.69,13.3,7,-5.7,0.103,10,1.2,0.64
,13:44:45,4,3600,2050.3,0.69,13.3,7,-5.8,0.104,10,1.2,0.65
,13:44:46,4,3600,2051.3,0.69,13.3,7,-5.8,0.1,10,1.2,0.65
,13:44:47,4,3600,2052.3,0.69,13.3,7,-5.8,0.1,10,1.2,0.65
,13:44:48,4,3600,2053.3,0.69,13.3,7,-5.8,0.103,10,1.2,0.64
,13:44:49,4,3600,2054.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:44:50,4,3600,2055.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:44:51,4,3600,2056.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:44:52,4,3600,2057.3,0.69,13.3,7,-5.8,0.103,10,1.2,0.64
,13:44:53,4,3600,2058.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:44:54,4,3600,2059.3,0.69,13.3,7,-5.8,0.099,10,1.2,0.64
,13:44:55,4,3600,2060.3,0.69,13.3,7,-5.7,0.104,10,1.2,0.65
,13:44:56,4,3600,2061.3,0.69,13.3,7,-5.7,0.103,10,1.2,0.64
,13:44:57,4,3600,2062.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:44:58,4,3600,2063.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:44:59,4,3600,2064.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:45:00,4,3600,2065.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:45:01,4,3600,2066.3,0.69,13.3,7,-5.7,0.103,10,1.2,0.64
,13:45:02,4,3600,2067.3,0.69,13.3,7,-5.7,0.104,10,1.2,0.65
,13:45:03,4,3600,2068.3,0.69,13.3,7,-5.7,0.104,10,1.2,0.65
,13:45:04,4,3600,2069.3,0.69,13.3,7,-5.7,0.1,10,1.2,0.65
,13:45:05,4,3600,2070.3,0.69,13.3,7,-5.7,0.099,10,1.2,0.64
,13:45:06,4,3600,2071.3,0.68,13.3,7,-5.7,0.099,10,1.2,0.64
,13:45:07,4,3600,2072.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.63
,13:45:08,4,3600,2073.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.64
,13:45:09,4,3600,2074.3,0.68,13.3,7,-5.7,0.098,10,1.2,0.64
