Data file,,RA0.3_PDMS_12C_002.TSV,,,,,,,,,,
,15:18:57,4,2700,614.1,1.03,13.3,9,12.2,0.114,10,0.1,0.96
,15:18:58,4,2700,615.1,1.03,13.3,9,12.2,0.114,10,0.1,0.96
,15:18:59,4,2700,616.1,1.03,13.3,9,12.2,0.114,10,0.1,0.96
,15:19:00,4,2700,617.1,1.03,13.3,9,12.2,0.115,10,0.1,0.96
,15:19:01,4,2700,618.1,1.03,13.3,9,12.2,0.115,10,0.1,0.97
,15:19:02,4,2700,619.1,1.03,13.3,9,12.3,0.115,10,0.1,0.97
,15:19:03,4,2700,620.1,1.03,13.3,9,12.3,0.114,10,0.1,0.96
,15:19:04,4,2700,621.1,1.02,13.3,9,12.3,0.114,10,0.1,0.96
,15:19:05,4,2700,622.1,1.02,13.3,9,12.3,0.114,10,0.1,0.96
,15:19:06,4,2700,623.1,1.03,13.3,9,12.3,0.111,10,0.1,0.96
,15:19:07,4,2700,624.1,1.03,13.3,9,12.3,0.111,10,0.1,0.96
,15:19:08,4,2700,625.1,1.02,13.3,9,12.4,0.111,10,0.1,0.96
,15:19:09,4,2700,626.1,1.02,13.3,9,12.4,0.111,10,0.1,0.96
,15:19:10,4,2700,627.1,1.02,13.3,9,12.4,0.108,10,0.1,0.96
,15:19:11,4,2700,628.1,1.02,13.3,9,12.4,0.108,10,0.1,0.96
,15:19:12,4,2700,629.1,1.03,13.3,10,12.4,0.105,10,0.1,0.96
,15:19:13,4,2700,630.1,1.03,13.3,9,12.4,0.108,10,0,0.96
,15:19:14,4,2700,631.1,1.02,13.3,9,12.5,0.11,10,0.1,0.95
,15:19:15,4,2700,632.1,1.01,13.3,9,12.5,0.113,10,0.1,0.95
,15:19:16,4,2700,633.1,1.01,13.3,9,12.4,0.115,10,0.1,0.94
,15:19:17,4,2700,634.1,1.01,13.3,9,12.5,0.115,10,0.1,0.94
,15:19:18,4,2700,635.1,1.01,13.3,9,12.5,0.115,10,0.1,0.94
,15:19:19,4,2700,636.1,1.01,13.3,9,12.5,0.116,10,0,0.94
,15:19:20,4,2700,637.1,1.01,13.3,9,12.5,0.116,10,0.1,0.94
,15:19:21,4,2700,638.1,1.01,13.3,9,12.5,0.116,10,0.1,0.95
,15:19:22,4,2700,639.1,1.01,13.3,9,12.5,0.113,10,0.1,0.95
,15:19:23,4,2700,640.1,1.01,13.3,9,12.6,0.113,10,0.1,0.95
,15:19:24,4,2700,641.1,1.01,13.3,9,12.6,0.116,10,0.1,0.95
,15:19:25,4,2700,642.1,1.01,13.3,9,12.6,0.113,10,0.1,0.95
,15:19:26,4,2700,643.1,1.02,13.3,9,12.6,0.113,10,0.1,0.95
,15:19:27,4,2700,644.1,1.02,13.3,9,12.6,0.113,10,0.1,0.95
,15:19:28,4,2700,645.1,1.02,13.3,9,12.6,0.113,10,0.1,0.95
,15:19:29,4,2700,646.1,1.02,13.3,9,12.7,0.113,10,0.1,0.95
,15:19:30,4,2700,647.1,1.02,13.3,9,12.7,0.113,10,0.1,0.95
,15:19:31,4,2700,648.1,1.02,13.3,9,12.7,0.113,10,0.1,0.95
,15:19:32,4,2700,649.1,1.02,13.3,9,12.7,0.113,10,0.1,0.95
,15:19:33,4,2700,650.1,1.02,13.3,9,12.7,0.113,10,0.1,0.95
,15:19:34,4,2700,651.1,1.02,13.3,9,12.7,0.113,10,0.1,0.95
,15:19:35,4,2700,652.1,1.02,13.3,9,12.7,0.114,10,0.1,0.96
,15:19:36,4,2700,653.1,1.02,13.3,9,12.7,0.114,10,0.1,0.96
,15:19:37,4,2700,654.1,1.02,13.3,9,12.8,0.114,10,0.1,0.96
,15:19:38,4,2700,655.1,1.02,13.3,9,12.8,0.113,10,0.1,0.95
,15:19:39,4,2700,656.1,1.02,13.3,9,12.8,0.113,10,0.1,0.95
,15:19:40,4,2700,657.1,1.02,13.3,9,12.8,0.113,10,0.1,0.95
,15:19:41,4,2700,658.1,1.02,13.3,9,12.8,0.111,10,0.1,0.96
,15:19:42,4,2700,659.1,1.02,13.3,9,12.8,0.111,10,0.1,0.96
,15:19:43,4,2700,660.1,1.02,13.3,9,12.9,0.108,10,0.1,0.96
,15:19:44,4,2700,661.1,1.02,13.3,9,12.9,0.108,10,0.1,0.96
,15:19:45,4,2700,662.1,1.02,13.3,9,12.9,0.107,10,0.1,0.96
,15:19:46,4,2700,663.1,1.02,13.3,9,12.9,0.108,10,0.1,0.95
,15:19:47,4,2700,664.1,1.02,13.3,9,12.9,0.11,10,0.1,0.95
,15:19:48,4,2700,665.1,1.01,13.3,9,12.9,0.113,10,0.1,0.95
,15:19:49,4,2700,666.1,1.01,13.3,9,12.9,0.112,10,0.1,0.94
,15:19:50,4,2700,667.1,1.01,13.3,9,13,0.112,10,0.1,0.94
,15:19:51,4,2700,668.1,1.01,13.3,9,13,0.109,10,0.1,0.95
,15:19:52,4,2700,669.1,1.01,13.3,9,13,0.112,10,0.1,0.94
,15:19:53,4,2700,670.1,1.01,13.3,9,13,0.109,10,0.1,0.95
,15:19:54,4,2700,671.1,1.01,13.3,9,13,0.113,10,0.1,0.95
,15:19:55,4,2700,672.1,1.01,13.3,9,13,0.11,10,0.1,0.95
,15:19:56,4,2700,673.1,1.02,13.3,9,13,0.11,10,0.1,0.95
,15:19:57,4,2700,674.1,1.01,13.3,9,13,0.109,10,0.1,0.95
,15:19:58,4,2700,675.1,1.01,13.3,9,13,0.109,10,0.1,0.94
,15:19:59,4,2700,676.1,1.01,13.3,9,13,0.106,10,0.1,0.94
,15:20:00,4,2700,677.1,1.01,13.3,9,13,0.106,10,0.1,0.94
,15:20:01,4,2700,678.1,1.01,13.3,9,13.1,0.109,10,0.1,0.94
,15:20:02,4,2700,679.1,1,13.3,9,13.1,0.111,10,0.1,0.94
,15:20:03,4,2700,680.1,1,13.3,9,13.1,0.108,10,0.1,0.93
,15:20:04,4,2700,681.1,0.99,13.3,9,13.1,0.11,10,0.1,0.92
,15:20:05,4,2700,682.1,0.99,13.3,9,13.1,0.11,10,0.1,0.93
,15:20:06,4,2700,683.1,0.99,13.3,9,13.1,0.11,10,0.1,0.92
,15:20:07,4,2700,684.1,0.99,13.3,9,13.1,0.11,10,0.1,0.93
,15:20:08,4,2700,685.1,0.99,13.3,9,13.1,0.11,10,0.1,0.93
,15:20:09,4,2700,686.1,0.99,13.3,9,13.1,0.11,10,0.1,0.93
,15:20:10,4,2700,687.1,0.99,13.3,9,13.1,0.11,10,0.1,0.93
,15:20:11,4,2700,688.1,0.99,13.3,9,13.2,0.107,10,0.1,0.93
,15:20:12,4,2700,689.1,0.99,13.3,9,13.2,0.108,10,0.1,0.93
,15:20:13,4,2700,690.1,0.99,13.3,9,13.2,0.111,10,0.1,0.93
,15:20:14,4,2700,691.1,0.99,13.3,9,13.2,0.11,10,0.1,0.92
,15:20:15,4,2700,692.1,0.98,13.3,9,13.2,0.11,10,0.1,0.92
,15:20:16,4,2700,693.1,0.98,13.3,9,13.2,0.11,10,0.1,0.92
,15:20:17,4,2700,694.1,0.98,13.3,9,13.2,0.11,10,0.1,0.92
,15:20:18,4,2700,695.1,0.98,13.3,9,13.2,0.107,10,0.1,0.92
,15:20:19,4,2700,696.1,0.98,13.3,9,13.2,0.107,10,0.1,0.92
,15:20:20,4,2700,697.1,0.98,13.3,9,13.2,0.107,10,0.1,0.92
,15:20:21,4,2700,698.1,0.99,13.3,9,13.2,0.11,10,0.1,0.92
,15:20:22,4,2700,699.1,0.98,13.3,9,13.2,0.113,10,0.1,0.92
,15:20:23,4,2700,700.1,0.99,13.3,9,13.2,0.113,10,0.1,0.92
,15:20:24,4,2700,701.1,0.99,13.3,9,13.3,0.114,10,0.1,0.93
,15:20:25,4,2700,702.1,1,13.3,8,13.3,0.118,10,0.1,0.93
,15:20:26,4,2700,703.1,1,13.3,8,13.3,0.118,10,0.1,0.94
,15:20:27,4,2700,704.1,1.01,13.3,9,13.3,0.115,10,0.1,0.94
,15:20:28,4,2700,705.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:20:29,4,2700,706.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:20:30,4,2700,707.1,1.01,13.3,9,13.3,0.116,10,0.1,0.95
,15:20:31,4,2700,708.1,1.01,13.3,9,13.3,0.116,10,0.1,0.94
,15:20:32,4,2700,709.1,1.01,13.3,9,13.3,0.115,10,0.1,0.94
,15:20:33,4,2700,710.1,1.01,13.3,9,13.3,0.115,10,0.1,0.94
,15:20:34,4,2700,711.1,1.01,13.3,9,13.3,0.116,10,0.1,0.94
,15:20:35,4,2700,712.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:20:36,4,2700,713.1,1.02,13.3,9,13.3,0.113,10,0.1,0.95
,15:20:37,4,2700,714.1,1.02,13.3,9,13.3,0.11,10,0.1,0.95
,15:20:38,4,2700,715.1,1.02,13.3,9,13.3,0.111,10,0.1,0.96
,15:20:39,4,2700,716.1,1.02,13.3,9,13.3,0.108,10,0.1,0.96
,15:20:40,4,2700,717.1,1.02,13.3,10,13.3,0.105,10,0.1,0.95
,15:20:41,4,2700,718.1,1.02,13.3,10,13.3,0.104,10,0.1,0.95
,15:20:42,4,2700,719.1,1.01,13.3,9,13.3,0.107,10,0.1,0.95
,15:20:43,4,2700,720.1,1.01,13.3,9,13.4,0.106,10,0.1,0.94
,15:20:44,4,2700,721.1,1,13.3,9,13.4,0.109,10,0.1,0.94
,15:20:45,4,2700,722.1,1,13.3,9,13.4,0.112,10,0.1,0.94
,15:20:46,4,2700,723.1,1,13.3,9,13.4,0.111,10,0.1,0.93
,15:20:47,4,2700,724.1,1,13.3,9,13.4,0.111,10,0.1,0.93
,15:20:48,4,2700,725.1,1,13.3,9,13.4,0.114,10,0.1,0.93
,15:20:49,4,2700,726.1,1,13.3,8,13.4,0.118,10,0.1,0.94
,15:20:50,4,2700,727.1,1,13.3,9,13.4,0.115,10,0.1,0.94
,15:20:51,4,2700,728.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:20:52,4,2700,729.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:20:53,4,2700,730.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:20:54,4,2700,731.1,1.01,13.3,9,13.4,0.112,10,0,0.94
,15:20:55,4,2700,732.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:20:56,4,2700,733.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:20:57,4,2700,734.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:20:58,4,2700,735.1,1,13.3,9,13.4,0.112,10,0.1,0.94
,15:20:59,4,2700,736.1,1,13.3,9,13.4,0.112,10,0,0.94
,15:21:00,4,2700,737.1,1,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:01,4,2700,738.1,1,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:02,4,2700,739.1,1,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:03,4,2700,740.1,1.01,13.3,9,13.4,0.109,10,0.1,0.94
,15:21:04,4,2700,741.1,1,13.3,9,13.4,0.106,10,0.1,0.94
,15:21:05,4,2700,742.1,1,13.3,9,13.4,0.109,10,0.1,0.94
,15:21:06,4,2700,743.1,1,13.3,9,13.4,0.111,10,0.1,0.93
,15:21:07,4,2700,744.1,0.99,13.3,9,13.4,0.114,10,0.1,0.93
,15:21:08,4,2700,745.1,0.99,13.3,9,13.4,0.114,10,0.1,0.93
,15:21:09,4,2700,746.1,1,13.3,9,13.4,0.114,10,0.1,0.94
,15:21:10,4,2700,747.1,1,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:11,4,2700,748.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:12,4,2700,749.1,1.01,13.3,9,13.4,0.115,10,0.1,0.94
,15:21:13,4,2700,750.1,1.01,13.3,9,13.4,0.115,10,0.1,0.94
,15:21:14,4,2700,751.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:15,4,2700,752.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:16,4,2700,753.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:17,4,2700,754.1,1.01,13.3,9,13.4,0.112,10,0,0.94
,15:21:18,4,2700,755.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:19,4,2700,756.1,1.01,13.3,9,13.4,0.109,10,0.1,0.94
,15:21:20,4,2700,757.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:21,4,2700,758.1,1.01,13.3,9,13.4,0.113,10,0.1,0.95
,15:21:22,4,2700,759.1,1.01,13.3,9,13.4,0.113,10,0.1,0.95
,15:21:23,4,2700,760.1,1.02,13.3,9,13.4,0.113,10,0.1,0.95
,15:21:24,4,2700,761.1,1.01,13.3,9,13.4,0.11,10,0.1,0.95
,15:21:25,4,2700,762.1,1.01,13.3,9,13.4,0.109,10,0.1,0.95
,15:21:26,4,2700,763.1,1.01,13.3,9,13.4,0.106,10,0.1,0.94
,15:21:27,4,2700,764.1,1.01,13.3,9,13.4,0.106,10,0.1,0.94
,15:21:28,4,2700,765.1,1.01,13.3,9,13.4,0.109,10,0.1,0.94
,15:21:29,4,2700,766.1,1.01,13.3,9,13.4,0.109,10,0.1,0.95
,15:21:30,4,2700,767.1,1.01,13.3,9,13.4,0.113,10,0.1,0.95
,15:21:31,4,2700,768.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:32,4,2700,769.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:33,4,2700,770.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:34,4,2700,771.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:35,4,2700,772.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:36,4,2700,773.1,1.01,13.3,9,13.4,0.112,10,0.1,0.94
,15:21:37,4,2700,774.1,1.01,13.3,9,13.4,0.113,10,0.1,0.95
,15:21:38,4,2700,775.1,1.01,13.3,9,13.4,0.11,10,0.1,0.95
,15:21:39,4,2700,776.1,1.02,13.3,9,13.4,0.113,10,0.1,0.95
,15:21:40,4,2700,777.1,1.02,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:41,4,2700,778.1,1.02,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:42,4,2700,779.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:43,4,2700,780.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:44,4,2700,781.1,1.02,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:45,4,2700,782.1,1.02,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:46,4,2700,783.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:47,4,2700,784.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:48,4,2700,785.1,1.01,13.3,9,13.3,0.112,10,0.1,0.94
,15:21:49,4,2700,786.1,1.01,13.3,9,13.3,0.112,10,0.1,0.95
,15:21:50,4,2700,787.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:51,4,2700,788.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:52,4,2700,789.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:53,4,2700,790.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:54,4,2700,791.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:55,4,2700,792.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:56,4,2700,793.1,1.01,13.3,9,13.3,0.113,10,0.1,0.95
,15:21:57,4,2700,794.1,1.01,13.3,9,13.3,0.109,10,0,0.94
,15:21:58,4,2700,795.1,1.01,13.3,9,13.3,0.109,10,0.1,0.94
,15:21:59,4,2700,796.1,1.01,13.3,9,13.3,0.112,10,0.1,0.94
,15:22:00,4,2700,797.1,1.01,13.3,9,13.3,0.112,10,0.1,0.94
,15:22:01,4,2700,798.1,1.01,13.3,9,13.2,0.112,10,0.1,0.94
,15:22:02,4,2700,799.1,1.01,13.3,9,13.2,0.113,10,0.1,0.95
,15:22:03,4,2700,800.1,1.01,13.3,9,13.2,0.113,10,0,0.95
,15:22:04,4,2700,801.1,1.01,13.3,9,13.2,0.113,10,0.1,0.95
,15:22:05,4,2700,802.1,1.01,13.3,9,13.2,0.113,10,0.1,0.95
,15:22:06,4,2700,803.1,1.01,13.3,9,13.2,0.113,10,0.1,0.95
,15:22:07,4,2700,804.1,1.01,13.3,9,13.2,0.112,10,0,0.94
,15:22:08,4,2700,805.1,1.01,13.3,9,13.2,0.112,10,0.1,0.94
,15:22:09,4,2700,806.1,1.01,13.3,9,13.2,0.112,10,0.1,0.94
,15:22:10,4,2700,807.1,1.01,13.3,9,13.2,0.113,10,0.1,0.95
,15:22:11,4,2700,808.1,1.01,13.3,9,13.2,0.113,10,0.1,0.95
,15:22:12,4,2700,809.1,1.01,13.3,9,13.2,0.113,10,0.1,0.95
,15:22:13,4,2700,810.1,1.02,13.3,9,13.2,0.11,10,0.1,0.95
,15:22:14,4,2700,811.1,1.02,13.3,9,13.2,0.11,10,0.1,0.95
,15:22:15,4,2700,812.1,1.02,13.3,9,13.2,0.111,10,0,0.96
,15:22:16,4,2700,813.1,1.02,13.3,9,13.2,0.114,10,0.1,0.96
,15:22:17,4,2700,814.1,1.02,13.3,9,13.2,0.114,10,0.1,0.96
,15:22:18,4,2700,815.1,1.02,13.3,9,13.2,0.113,10,0.1,0.95
,15:22:19,4,2700,816.1,1.02,13.3,9,13.1,0.113,10,0.1,0.95
,15:22:20,4,2700,817.1,1.01,13.3,9,13.1,0.113,10,0,0.95
,15:22:21,4,2700,818.1,1.01,13.3,9,13.1,0.113,10,0.1,0.95
,15:22:22,4,2700,819.1,1.02,13.3,9,13.1,0.113,10,0.1,0.95
,15:22:23,4,2700,820.1,1.02,13.3,9,13.1,0.113,10,0.1,0.95
,15:22:24,4,2700,821.1,1.02,13.3,9,13.1,0.114,10,0.1,0.96
,15:22:25,4,2700,822.1,1.02,13.3,9,13.1,0.114,10,0.1,0.96
,15:22:26,4,2700,823.1,1.02,13.3,9,13.1,0.111,10,0.1,0.96
,15:22:27,4,2700,824.1,1.02,13.3,9,13.1,0.108,10,0.1,0.96
,15:22:28,4,2700,825.1,1.02,13.3,9,13.1,0.107,10,0.1,0.95
,15:22:29,4,2700,826.1,1.01,13.3,9,13.1,0.107,10,0.1,0.95
,15:22:30,4,2700,827.1,1.01,13.3,9,13.1,0.107,10,0.1,0.95
,15:22:31,4,2700,828.1,1.01,13.3,9,13.1,0.11,10,0.1,0.95
,15:22:32,4,2700,829.1,1.01,13.3,9,13.1,0.113,10,0.1,0.95
,15:22:33,4,2700,830.1,1.01,13.3,9,13.1,0.113,10,0.1,0.95
,15:22:34,4,2700,831.1,1.01,13.3,9,13,0.113,10,0.1,0.95
,15:22:35,4,2700,832.1,1.01,13.3,9,13,0.113,10,0.1,0.95
,15:22:36,4,2700,833.1,1.01,13.3,9,13,0.112,10,0.1,0.94
,15:22:37,4,2700,834.1,1.01,13.3,9,13,0.116,10,0.1,0.94
,15:22:38,4,2700,835.1,1.01,13.3,9,13,0.113,10,0.1,0.95
,15:22:39,4,2700,836.1,1.01,13.3,9,13,0.107,10,0.1,0.95
,15:22:40,4,2700,837.1,1.01,13.3,9,13,0.107,10,0.1,0.95
,15:22:41,4,2700,838.1,1.01,13.3,9,13,0.107,10,0.1,0.95
,15:22:42,4,2700,839.1,1.01,13.3,9,13,0.11,10,0.1,0.95
,15:22:43,4,2700,840.1,1.01,13.3,9,13,0.112,10,0.1,0.94
,15:22:44,4,2700,841.1,1,13.3,9,12.9,0.115,10,0.1,0.94
,15:22:45,4,2700,842.1,1,13.3,9,12.9,0.115,10,0.1,0.94
,15:22:46,4,2700,843.1,1.01,13.3,9,12.9,0.115,10,0,0.94
,15:22:47,4,2700,844.1,1.01,13.3,9,12.9,0.113,10,0.1,0.95
,15:22:48,4,2700,845.1,1.01,13.3,9,12.9,0.113,10,0.1,0.95
,15:22:49,4,2700,846.1,1.01,13.3,9,12.9,0.116,10,0.1,0.95
,15:22:50,4,2700,847.1,1.01,13.3,9,12.9,0.116,10,0.1,0.95
,15:22:51,4,2700,848.1,1.01,13.3,9,12.9,0.113,10,0.1,0.95
,15:22:52,4,2700,849.1,1.02,13.3,9,12.9,0.113,10,0.1,0.95
,15:22:53,4,2700,850.1,1.02,13.3,9,12.9,0.111,10,0.1,0.96
,15:22:54,4,2700,851.1,1.02,13.3,9,12.9,0.107,10,0.1,0.95
,15:22:55,4,2700,852.1,1.02,13.3,9,12.9,0.107,10,0.1,0.95
,15:22:56,4,2700,853.1,1.01,13.3,9,12.8,0.107,10,0.1,0.95
,15:22:57,4,2700,854.1,1.01,13.3,9,12.8,0.112,10,0.1,0.94
,15:22:58,4,2700,855.1,1.01,13.3,9,12.8,0.115,10,0.1,0.94
,15:22:59,4,2700,856.1,1.01,13.3,9,12.8,0.115,10,0.1,0.94
,15:23:00,4,2700,857.1,1.01,13.3,9,12.8,0.116,10,0.1,0.94
,15:23:01,4,2700,858.1,1.01,13.3,9,12.8,0.112,10,0.1,0.94
,15:23:02,4,2700,859.1,1.01,13.3,9,12.8,0.113,10,0.1,0.95
,15:23:03,4,2700,860.1,1.01,13.3,9,12.8,0.113,10,0.1,0.95
,15:23:04,4,2700,861.1,1.01,13.3,9,12.8,0.113,10,0.1,0.95
,15:23:05,4,2700,862.1,1.01,13.3,9,12.8,0.116,10,0.1,0.95
,15:23:06,4,2700,863.1,1.01,13.3,9,12.8,0.113,10,0.1,0.95
,15:23:07,4,2700,864.1,1.01,13.3,9,12.8,0.113,10,0.1,0.95
,15:23:08,4,2700,865.1,1.01,13.3,9,12.7,0.11,10,0.1,0.95
,15:23:09,4,2700,866.1,1.02,13.3,9,12.7,0.11,10,0.1,0.95
,15:23:10,4,2700,867.1,1.02,13.3,9,12.7,0.107,10,0.1,0.95
,15:23:11,4,2700,868.1,1.02,13.3,9,12.7,0.107,10,0.1,0.95
,15:23:12,4,2700,869.1,1.02,13.3,9,12.7,0.107,10,0.1,0.95
,15:23:13,4,2700,870.1,1.01,13.3,9,12.7,0.11,10,0.1,0.95
,15:23:14,4,2700,871.1,1.01,13.3,9,12.7,0.115,10,0.1,0.94
,15:23:15,4,2700,872.1,1,13.3,9,12.7,0.115,10,0.1,0.94
,15:23:16,4,2700,873.1,1,13.3,9,12.7,0.115,10,0.1,0.94
,15:23:17,4,2700,874.1,1.01,13.3,9,12.7,0.116,10,0,0.94
,15:23:18,4,2700,875.1,1.01,13.3,9,12.6,0.113,10,0.1,0.95
,15:23:19,4,2700,876.1,1.01,13.3,9,12.6,0.113,10,0.1,0.95
,15:23:20,4,2700,877.1,1.02,13.3,9,12.6,0.113,10,0.1,0.95
,15:23:21,4,2700,878.1,1.02,13.3,9,12.6,0.114,10,0.1,0.96
,15:23:22,4,2700,879.1,1.02,13.3,9,12.6,0.113,10,0.1,0.95
,15:23:23,4,2700,880.1,1.02,13.3,9,12.6,0.113,10,0.1,0.95
,15:23:24,4,2700,881.1,1.02,13.3,9,12.6,0.113,10,0.1,0.95
,15:23:25,4,2700,882.1,1.02,13.3,9,12.6,0.111,10,0.1,0.96
,15:23:26,4,2700,883.1,1.02,13.3,9,12.6,0.107,10,0.1,0.95
,15:23:27,4,2700,884.1,1.02,13.3,9,12.6,0.107,10,0.1,0.95
,15:23:28,4,2700,885.1,1.02,13.3,9,12.6,0.11,10,0.1,0.95
,15:23:29,4,2700,886.1,1.02,13.3,9,12.5,0.113,10,0.1,0.95
,15:23:30,4,2700,887.1,1.02,13.3,9,12.5,0.113,10,0,0.95
,15:23:31,4,2700,888.1,1.02,13.3,9,12.5,0.113,10,0.1,0.95
,15:23:32,4,2700,889.1,1.02,13.3,9,12.5,0.117,10,0.1,0.95
,15:23:33,4,2700,890.1,1.01,13.3,9,12.5,0.116,10,0.1,0.95
,15:23:34,4,2700,891.1,1.01,13.3,9,12.5,0.116,10,0.1,0.95
,15:23:35,4,2700,892.1,1.02,13.3,9,12.5,0.113,10,0.1,0.95
,15:23:36,4,2700,893.1,1.02,13.3,9,12.5,0.114,10,0.1,0.96
,15:23:37,4,2700,894.1,1.02,13.3,9,12.4,0.111,10,0.1,0.96
,15:23:38,4,2700,895.1,1.02,13.3,9,12.4,0.108,10,0.1,0.96
,15:23:39,4,2700,896.1,1.02,13.3,9,12.4,0.107,10,0.1,0.95
,15:23:40,4,2700,897.1,1.02,13.3,9,12.4,0.11,10,0.1,0.95
,15:23:41,4,2700,898.1,1.01,13.3,9,12.4,0.113,10,0.1,0.95
,15:23:42,4,2700,899.1,1.01,13.3,9,12.4,0.116,10,0.1,0.95
,15:23:43,4,2700,900.1,1.01,13.3,9,12.4,0.116,10,0.1,0.95
,15:23:44,4,2700,901.1,1.01,13.3,9,12.4,0.116,10,0.1,0.95
,15:23:45,4,2700,902.1,1.02,13.3,9,12.4,0.113,10,0,0.95
,15:23:46,4,2700,903.1,1.02,13.3,9,12.4,0.113,10,0.1,0.95
,15:23:47,4,2700,904.1,1.02,13.3,9,12.4,0.113,10,0.1,0.95
,15:23:48,4,2700,905.1,1.02,13.3,9,12.3,0.117,10,0.1,0.95
,15:23:49,4,2700,906.1,1.02,13.3,9,12.3,0.113,10,0.1,0.95
,15:23:50,4,2700,907.1,1.02,13.3,9,12.3,0.114,10,0.1,0.96
,15:23:51,4,2700,908.1,1.02,13.3,9,12.3,0.114,10,0.1,0.96
,15:23:52,4,2700,909.1,1.02,13.3,9,12.3,0.111,10,0.1,0.96
,15:23:53,4,2700,910.1,1.02,13.3,9,12.3,0.108,10,0.1,0.96
,15:23:54,4,2700,911.1,1.02,13.3,9,12.3,0.108,10,0.1,0.96
,15:23:55,4,2700,912.1,1.02,13.3,9,12.3,0.111,10,0.1,0.96
,15:23:56,4,2700,913.1,1.02,13.3,9,12.2,0.113,10,0.1,0.95
,15:23:57,4,2700,914.1,1.02,13.3,9,12.2,0.113,10,0.1,0.95
,15:23:58,4,2700,915.1,1.02,13.3,9,12.2,0.113,10,0.1,0.95
,15:23:59,4,2700,916.1,1.02,13.3,9,12.2,0.113,10,0.1,0.95
,15:24:00,4,2700,917.1,1.02,13.3,9,12.2,0.113,10,0.1,0.95
,15:24:01,4,2700,918.1,1.02,13.3,9,12.2,0.113,10,0.1,0.95
,15:24:02,4,2700,919.1,1.02,13.3,9,12.2,0.113,10,0.1,0.95
,15:24:03,4,2700,920.1,1.02,13.3,9,12.2,0.108,10,0.1,0.96
,15:24:04,4,2700,921.1,1.02,13.3,9,12.2,0.111,10,0.1,0.96
,15:24:05,4,2700,922.1,1.02,13.3,9,12.2,0.111,10,0.1,0.96
,15:24:06,4,2700,923.1,1.02,13.3,9,12.1,0.114,10,0.1,0.95
,15:24:07,4,2700,924.1,1.02,13.3,9,12.1,0.117,10,0.1,0.95
,15:24:08,4,2700,925.1,1.02,13.3,9,12.1,0.117,10,0.1,0.95
,15:24:09,4,2700,926.1,1.02,13.3,9,12.1,0.113,10,0.1,0.95
,15:24:10,4,2700,927.1,1.02,13.3,9,12.1,0.11,10,0.1,0.95
,15:24:11,4,2700,928.1,1.02,13.3,9,12.1,0.11,10,0.1,0.95
,15:24:12,4,2700,929.1,1.02,13.3,9,12.1,0.113,10,0.1,0.95
,15:24:13,4,2700,930.1,1.02,13.3,9,12,0.117,10,0.1,0.95
,15:24:14,4,2700,931.1,1.02,13.3,9,12,0.117,10,0.1,0.95
,15:24:15,4,2700,932.1,1.02,13.3,9,12,0.114,10,0.1,0.96
,15:24:16,4,2700,933.1,1.03,13.3,9,12,0.111,10,0.1,0.96
