Data file,,PEEK_HEF_T42_PE9.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,TIMO,,,,,,,,,,
Date,,03/04/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,PEEK,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 18:45:15 on 03/04/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,peek_hef_t42_pe9-h001.tsv,,,,,,,,,,
,20:15:38,6,10790,5418.1,0.74,13.3,7,21,0.107,10,49.9,0.71
,20:15:39,6,10790,5419.1,0.73,13.3,7,21,0.101,10,49.9,0.7
,20:15:40,6,10790,5420.1,0.71,13.3,7,21,0.103,10,49.9,0.69
,20:15:41,6,10790,5421.1,0.71,13.3,7,21,0.102,10,49.9,0.68
,20:15:42,6,10790,5422.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:15:43,6,10790,5423.1,0.72,13.3,7,22,0.101,10,49.9,0.7
,20:15:44,6,10790,5424.1,0.72,13.3,7,22,0.1,10,49.9,0.69
,20:15:45,6,10790,5425.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:15:46,6,10790,5426.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:15:47,6,10790,5427.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:15:48,6,10790,5428.1,0.75,13.3,7,22,0.101,10,49.9,0.72
,20:15:49,6,10790,5429.1,0.74,13.3,7,22,0.1,10,49.9,0.71
,20:15:50,6,10790,5430.1,0.73,13.3,7,22,0.102,10,49.9,0.7
,20:15:51,6,10790,5431.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:15:52,6,10790,5432.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:15:53,6,10790,5433.1,0.73,13.3,7,21,0.105,10,49.9,0.7
,20:15:54,6,10790,5434.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:15:55,6,10790,5435.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:15:56,6,10790,5436.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:15:57,6,10790,5437.1,0.73,13.3,7,22,0.102,10,49.9,0.71
,20:15:58,6,10790,5438.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:15:59,6,10790,5439.1,0.74,13.3,7,22,0.103,10,49.9,0.72
,20:16:00,6,10790,5440.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:16:01,6,10790,5441.1,0.73,13.3,7,22,0.102,10,49.9,0.71
,20:16:02,6,10790,5442.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:16:03,6,10790,5443.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:16:04,6,10790,5444.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:16:05,6,10790,5445.1,0.72,13.3,7,21,0.1,10,49.9,0.7
,20:16:06,6,10790,5446.1,0.74,13.3,7,21,0.099,10,49.9,0.71
,20:16:07,6,10790,5447.1,0.75,13.3,7,21,0.101,10,49.9,0.72
,20:16:08,6,10790,5448.1,0.75,13.3,7,21,0.101,10,49.9,0.72
,20:16:09,6,10790,5449.1,0.75,13.3,7,21,0.1,10,49.9,0.72
,20:16:10,6,10790,5450.1,0.74,13.3,7,21,0.103,10,49.9,0.71
,20:16:11,6,10790,5451.1,0.74,13.3,7,21,0.103,10,49.9,0.71
,20:16:12,6,10790,5452.1,0.73,13.3,7,21,0.106,10,49.9,0.71
,20:16:13,6,10790,5453.1,0.72,13.3,7,21,0.101,10,49.9,0.7
,20:16:14,6,10790,5454.1,0.72,13.3,7,22,0.104,10,50,0.69
,20:16:15,6,10790,5455.1,0.72,13.3,7,21,0.104,10,49.9,0.7
,20:16:16,6,10790,5456.1,0.73,13.3,7,21,0.106,10,49.9,0.71
,20:16:17,6,10790,5457.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:16:18,6,10790,5458.1,0.75,13.3,7,22,0.108,10,49.9,0.72
,20:16:19,6,10790,5459.1,0.74,13.3,7,21,0.107,10,49.9,0.71
,20:16:20,6,10790,5460.1,0.74,13.3,7,21,0.106,10,49.9,0.71
,20:16:21,6,10790,5461.1,0.72,13.3,7,21,0.104,10,49.9,0.7
,20:16:22,6,10790,5462.1,0.73,13.3,7,21,0.101,10,49.9,0.7
,20:16:23,6,10790,5463.1,0.73,13.3,7,21,0.101,10,49.9,0.7
,20:16:24,6,10790,5464.1,0.72,13.3,7,21,0.1,10,49.9,0.7
,20:16:25,6,10790,5465.1,0.71,13.3,7,21,0.099,10,49.9,0.69
,20:16:26,6,10790,5466.1,0.72,13.3,7,21,0.103,10,49.9,0.69
,20:16:27,6,10790,5467.1,0.72,13.3,7,21,0.104,10,49.9,0.7
,20:16:28,6,10790,5468.1,0.73,13.3,7,21,0.106,10,49.9,0.71
,20:16:29,6,10790,5469.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:16:30,6,10790,5470.1,0.73,13.3,7,22,0.106,10,49.9,0.71
,20:16:31,6,10790,5471.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:16:32,6,10790,5472.1,0.72,13.3,7,22,0.1,10,49.9,0.69
,20:16:33,6,10790,5473.1,0.71,13.3,7,22,0.099,10,49.9,0.69
,20:16:34,6,10790,5474.1,0.71,13.3,7,22,0.099,10,49.9,0.69
,20:16:35,6,10790,5475.1,0.72,13.3,7,22,0.1,10,49.9,0.69
,20:16:36,6,10790,5476.1,0.73,13.3,7,22,0.102,10,49.9,0.71
,20:16:37,6,10790,5477.1,0.75,13.3,7,22,0.104,10,50,0.72
,20:16:38,6,10790,5478.1,0.75,13.3,7,22,0.105,10,49.9,0.72
,20:16:39,6,10790,5479.1,0.75,13.3,7,22,0.108,10,49.9,0.72
,20:16:40,6,10790,5480.1,0.74,13.3,7,22,0.107,10,50,0.71
,20:16:41,6,10790,5481.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:16:42,6,10790,5482.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:16:43,6,10790,5483.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:16:44,6,10790,5484.1,0.73,13.3,7,22,0.105,10,50,0.7
,20:16:45,6,10790,5485.1,0.73,13.3,7,22,0.102,10,49.9,0.7
,20:16:46,6,10790,5486.1,0.73,13.3,7,22,0.098,10,50,0.71
,20:16:47,6,10790,5487.1,0.74,13.3,7,22,0.1,10,50,0.72
,20:16:48,6,10790,5488.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:16:49,6,10790,5489.1,0.74,13.3,7,21,0.107,10,49.9,0.71
,20:16:50,6,10790,5490.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:16:51,6,10790,5491.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:16:52,6,10790,5492.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:16:53,6,10790,5493.1,0.72,13.3,7,22,0.103,10,49.9,0.69
,20:16:54,6,10790,5494.1,0.72,13.3,7,22,0.1,10,49.9,0.69
,20:16:55,6,10790,5495.1,0.71,13.3,7,22,0.099,10,49.9,0.69
,20:16:56,6,10790,5496.1,0.71,13.3,7,22,0.099,10,50,0.69
,20:16:57,6,10790,5497.1,0.72,13.3,7,22,0.097,10,49.9,0.7
,20:16:58,6,10790,5498.1,0.72,13.3,7,22,0.101,10,49.9,0.7
,20:16:59,6,10790,5499.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:17:00,6,10790,5500.1,0.73,13.3,7,21,0.101,10,49.9,0.7
,20:17:01,6,10790,5501.1,0.73,13.3,7,21,0.105,10,49.9,0.7
,20:17:02,6,10790,5502.1,0.72,13.3,7,21,0.104,10,49.9,0.7
,20:17:03,6,10790,5503.1,0.72,13.3,7,21,0.104,10,49.9,0.69
,20:17:04,6,10790,5504.1,0.71,13.3,7,21,0.103,10,49.9,0.69
,20:17:05,6,10790,5505.1,0.71,13.3,7,22,0.103,10,49.9,0.69
,20:17:06,6,10790,5506.1,0.72,13.3,7,22,0.1,10,49.9,0.7
,20:17:07,6,10790,5507.1,0.74,13.3,7,22,0.103,10,49.9,0.72
,20:17:08,6,10790,5508.1,0.75,13.3,7,22,0.109,10,49.9,0.72
,20:17:09,6,10790,5509.1,0.75,13.3,7,22,0.108,10,49.9,0.72
,20:17:10,6,10790,5510.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:17:11,6,10790,5511.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:17:12,6,10790,5512.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:17:13,6,10790,5513.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:17:14,6,10790,5514.1,0.73,13.3,7,22,0.102,10,49.9,0.7
,20:17:15,6,10790,5515.1,0.72,13.3,7,22,0.097,10,49.9,0.7
,20:17:16,6,10790,5516.1,0.72,13.3,7,22,0.096,10,49.9,0.69
,20:17:17,6,10790,5517.1,0.71,13.3,7,22,0.096,10,49.9,0.69
,20:17:18,6,10790,5518.1,0.73,13.3,7,22,0.098,10,50,0.7
,20:17:19,6,10790,5519.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:17:20,6,10790,5520.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:17:21,6,10790,5521.1,0.74,13.3,7,22,0.106,10,49.9,0.71
,20:17:22,6,10790,5522.1,0.73,13.3,7,22,0.106,10,49.9,0.7
,20:17:23,6,10790,5523.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:17:24,6,10790,5524.1,0.72,13.3,7,21,0.103,10,49.9,0.69
,20:17:25,6,10790,5525.1,0.71,13.3,7,22,0.102,10,49.9,0.68
,20:17:26,6,10790,5526.1,0.71,13.3,7,21,0.102,10,49.9,0.68
,20:17:27,6,10790,5527.1,0.71,13.3,7,22,0.096,10,49.9,0.69
,20:17:28,6,10790,5528.1,0.73,13.3,7,22,0.102,10,49.9,0.71
,20:17:29,6,10790,5529.1,0.74,13.3,7,22,0.103,10,49.9,0.72
,20:17:30,6,10790,5530.1,0.74,13.3,7,22,0.107,10,49.9,0.72
,20:17:31,6,10790,5531.1,0.74,13.3,7,22,0.106,10,49.9,0.71
,20:17:32,6,10790,5532.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:17:33,6,10790,5533.1,0.72,13.3,7,22,0.1,10,49.9,0.69
,20:17:34,6,10790,5534.1,0.71,13.3,7,22,0.096,10,49.9,0.69
,20:17:35,6,10790,5535.1,0.72,13.3,7,21,0.097,10,49.9,0.7
,20:17:36,6,10790,5536.1,0.72,13.3,7,21,0.1,10,49.9,0.7
,20:17:37,6,10790,5537.1,0.71,13.3,7,22,0.103,10,49.9,0.69
,20:17:38,6,10790,5538.1,0.71,13.3,7,22,0.102,10,49.9,0.68
,20:17:39,6,10790,5539.1,0.7,13.3,7,22,0.101,10,49.9,0.68
,20:17:40,6,10790,5540.1,0.72,13.3,7,22,0.1,10,49.9,0.69
,20:17:41,6,10790,5541.1,0.73,13.3,7,22,0.102,10,49.9,0.7
,20:17:42,6,10790,5542.1,0.74,13.3,7,22,0.103,10,49.9,0.72
,20:17:43,6,10790,5543.1,0.74,13.3,7,22,0.106,10,49.9,0.71
,20:17:44,6,10790,5544.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:17:45,6,10790,5545.1,0.71,13.3,7,22,0.103,10,49.9,0.69
,20:17:46,6,10790,5546.1,0.71,13.3,7,22,0.103,10,49.9,0.69
,20:17:47,6,10790,5547.1,0.71,13.3,7,21,0.103,10,49.9,0.69
,20:17:48,6,10790,5548.1,0.72,13.3,7,21,0.104,10,49.9,0.7
,20:17:49,6,10790,5549.1,0.73,13.3,7,21,0.102,10,49.9,0.7
,20:17:50,6,10790,5550.1,0.74,13.3,7,21,0.099,10,49.9,0.71
,20:17:51,6,10790,5551.1,0.74,13.3,7,21,0.103,10,49.9,0.71
,20:17:52,6,10790,5552.1,0.74,13.3,7,21,0.106,10,49.9,0.71
,20:17:53,6,10790,5553.1,0.73,13.3,7,21,0.106,10,49.9,0.71
,20:17:54,6,10790,5554.1,0.74,13.3,7,21,0.107,10,49.9,0.71
,20:17:55,6,10790,5555.1,0.74,13.3,7,22,0.106,10,49.9,0.71
,20:17:56,6,10790,5556.1,0.72,13.3,7,22,0.108,10,49.9,0.7
,20:17:57,6,10790,5557.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:17:58,6,10790,5558.1,0.72,13.3,7,22,0.1,10,49.9,0.7
,20:17:59,6,10790,5559.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:18:00,6,10790,5560.1,0.76,13.3,7,22,0.102,10,49.9,0.73
,20:18:01,6,10790,5561.1,0.76,13.3,7,21,0.102,10,49.9,0.73
,20:18:02,6,10790,5562.1,0.74,13.3,7,21,0.1,10,49.9,0.71
,20:18:03,6,10790,5563.1,0.73,13.3,7,21,0.101,10,49.9,0.7
,20:18:04,6,10790,5564.1,0.73,13.3,7,21,0.102,10,49.9,0.7
,20:18:05,6,10790,5565.1,0.73,13.3,7,22,0.106,10,49.9,0.71
,20:18:06,6,10790,5566.1,0.74,13.3,7,22,0.111,10,49.9,0.72
,20:18:07,6,10790,5567.1,0.74,13.3,7,22,0.111,10,49.9,0.71
,20:18:08,6,10790,5568.1,0.74,13.3,7,22,0.11,10,49.9,0.71
,20:18:09,6,10790,5569.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:18:10,6,10790,5570.1,0.77,13.3,7,22,0.103,10,49.9,0.74
,20:18:11,6,10790,5571.1,0.77,13.3,7,22,0.103,10,49.9,0.74
,20:18:12,6,10790,5572.1,0.76,13.3,7,22,0.106,10,49.9,0.74
,20:18:13,6,10790,5573.1,0.75,13.3,7,21,0.109,10,49.9,0.72
,20:18:14,6,10790,5574.1,0.74,13.3,7,22,0.102,10,49.9,0.71
,20:18:15,6,10790,5575.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:18:16,6,10790,5576.1,0.72,13.3,7,22,0.1,10,49.9,0.69
,20:18:17,6,10790,5577.1,0.72,13.3,7,22,0.097,10,50,0.69
,20:18:18,6,10790,5578.1,0.72,13.3,7,22,0.1,10,49.9,0.7
,20:18:19,6,10790,5579.1,0.72,13.3,7,22,0.1,10,49.9,0.69
,20:18:20,6,10790,5580.1,0.73,13.3,7,22,0.105,10,49.9,0.71
,20:18:21,6,10790,5581.1,0.74,13.3,7,22,0.107,10,49.9,0.72
,20:18:22,6,10790,5582.1,0.75,13.3,7,22,0.105,10,49.9,0.72
,20:18:23,6,10790,5583.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:18:24,6,10790,5584.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:18:25,6,10790,5585.1,0.73,13.3,7,22,0.102,10,49.9,0.7
,20:18:26,6,10790,5586.1,0.72,13.3,7,22,0.101,10,50,0.7
,20:18:27,6,10790,5587.1,0.71,13.3,7,22,0.099,10,49.9,0.69
,20:18:28,6,10790,5588.1,0.72,13.3,7,22,0.101,10,49.9,0.7
,20:18:29,6,10790,5589.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:18:30,6,10790,5590.1,0.72,13.3,7,22,0.103,10,49.9,0.69
,20:18:31,6,10790,5591.1,0.71,13.3,7,22,0.106,10,49.9,0.68
,20:18:32,6,10790,5592.1,0.72,13.3,7,22,0.108,10,49.9,0.7
,20:18:33,6,10790,5593.1,0.74,13.3,7,22,0.11,10,50,0.71
,20:18:34,6,10790,5594.1,0.75,13.3,7,22,0.105,10,49.9,0.73
,20:18:35,6,10790,5595.1,0.76,13.3,7,22,0.105,10,49.9,0.73
,20:18:36,6,10790,5596.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:18:37,6,10790,5597.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:18:38,6,10790,5598.1,0.73,13.3,7,21,0.106,10,49.9,0.7
,20:18:39,6,10790,5599.1,0.73,13.3,7,21,0.105,10,49.9,0.7
,20:18:40,6,10790,5600.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:18:41,6,10790,5601.1,0.72,13.3,7,22,0.101,10,49.9,0.7
,20:18:42,6,10790,5602.1,0.72,13.3,7,22,0.101,10,49.9,0.7
,20:18:43,6,10790,5603.1,0.73,13.3,7,22,0.102,10,49.9,0.7
,20:18:44,6,10790,5604.1,0.74,13.3,7,22,0.106,10,49.9,0.71
,20:18:45,6,10790,5605.1,0.73,13.3,7,21,0.106,10,49.9,0.71
,20:18:46,6,10790,5606.1,0.74,13.3,7,21,0.107,10,49.9,0.71
,20:18:47,6,10790,5607.1,0.74,13.3,7,21,0.103,10,49.9,0.72
,20:18:48,6,10790,5608.1,0.74,13.3,7,21,0.103,10,49.9,0.71
,20:18:49,6,10790,5609.1,0.73,13.3,7,21,0.106,10,49.9,0.7
,20:18:50,6,10790,5610.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:18:51,6,10790,5611.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:18:52,6,10790,5612.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:18:53,6,10790,5613.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:18:54,6,10790,5614.1,0.75,13.3,7,22,0.105,10,49.9,0.72
,20:18:55,6,10790,5615.1,0.74,13.3,7,21,0.103,10,49.9,0.71
,20:18:56,6,10790,5616.1,0.74,13.3,7,21,0.107,10,49.9,0.71
,20:18:57,6,10790,5617.1,0.73,13.3,7,21,0.102,10,49.9,0.7
,20:18:58,6,10790,5618.1,0.73,13.3,7,21,0.102,10,49.9,0.71
,20:18:59,6,10790,5619.1,0.73,13.3,7,21,0.098,10,49.9,0.7
,20:19:00,6,10790,5620.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:19:01,6,10790,5621.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:19:02,6,10790,5622.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:19:03,6,10790,5623.1,0.74,13.3,7,22,0.103,10,49.9,0.72
,20:19:04,6,10790,5624.1,0.75,13.3,7,22,0.101,10,49.9,0.72
,20:19:05,6,10790,5625.1,0.75,13.3,7,22,0.101,10,49.9,0.72
,20:19:06,6,10790,5626.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:19:07,6,10790,5627.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:19:08,6,10790,5628.1,0.73,13.3,7,21,0.105,10,49.9,0.7
,20:19:09,6,10790,5629.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:19:10,6,10790,5630.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:19:11,6,10790,5631.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:19:12,6,10790,5632.1,0.72,13.3,7,21,0.104,10,49.9,0.69
,20:19:13,6,10790,5633.1,0.72,13.3,7,21,0.103,10,49.9,0.69
,20:19:14,6,10790,5634.1,0.72,13.3,7,21,0.101,10,49.9,0.7
,20:19:15,6,10790,5635.1,0.73,13.3,7,21,0.102,10,49.9,0.71
,20:19:16,6,10790,5636.1,0.74,13.3,7,21,0.107,10,49.9,0.71
,20:19:17,6,10790,5637.1,0.74,13.3,7,22,0.107,10,49.9,0.72
,20:19:18,6,10790,5638.1,0.74,13.3,7,22,0.106,10,49.9,0.71
,20:19:19,6,10790,5639.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:19:20,6,10790,5640.1,0.71,13.3,7,22,0.099,10,49.9,0.69
,20:19:21,6,10790,5641.1,0.72,13.3,7,22,0.1,10,49.9,0.7
,20:19:22,6,10790,5642.1,0.74,13.3,7,21,0.103,10,49.9,0.71
,20:19:23,6,10790,5643.1,0.75,13.3,7,21,0.108,10,49.9,0.72
,20:19:24,6,10790,5644.1,0.74,13.3,7,21,0.107,10,49.9,0.71
,20:19:25,6,10790,5645.1,0.74,13.3,7,22,0.107,10,50,0.71
,20:19:26,6,10790,5646.1,0.74,13.3,7,22,0.107,10,49.9,0.72
,20:19:27,6,10790,5647.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:19:28,6,10790,5648.1,0.75,13.3,7,22,0.105,10,49.9,0.72
,20:19:29,6,10790,5649.1,0.74,13.3,7,22,0.107,10,50,0.72
,20:19:30,6,10790,5650.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:19:31,6,10790,5651.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:19:32,6,10790,5652.1,0.73,13.3,7,21,0.101,10,49.9,0.7
,20:19:33,6,10790,5653.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:19:34,6,10790,5654.1,0.72,13.3,7,21,0.1,10,49.9,0.7
,20:19:35,6,10790,5655.1,0.72,13.3,7,22,0.101,10,49.9,0.7
,20:19:36,6,10790,5656.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:19:37,6,10790,5657.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:19:38,6,10790,5658.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:19:39,6,10790,5659.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:19:40,6,10790,5660.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:19:41,6,10790,5661.1,0.72,13.3,7,22,0.1,10,49.9,0.7
,20:19:42,6,10790,5662.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:19:43,6,10790,5663.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:19:44,6,10790,5664.1,0.74,13.3,7,22,0.107,10,49.9,0.72
,20:19:45,6,10790,5665.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:19:46,6,10790,5666.1,0.74,13.3,7,22,0.106,10,49.9,0.71
,20:19:47,6,10790,5667.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:19:48,6,10790,5668.1,0.74,13.3,7,22,0.103,10,49.9,0.72
,20:19:49,6,10790,5669.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:19:50,6,10790,5670.1,0.75,13.3,7,22,0.105,10,49.9,0.73
,20:19:51,6,10790,5671.1,0.75,13.3,7,22,0.105,10,49.9,0.73
,20:19:52,6,10790,5672.1,0.75,13.3,7,22,0.108,10,49.9,0.72
,20:19:53,6,10790,5673.1,0.74,13.3,7,22,0.107,10,49.9,0.72
,20:19:54,6,10790,5674.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:19:55,6,10790,5675.1,0.73,13.3,7,22,0.106,10,49.9,0.71
,20:19:56,6,10790,5676.1,0.74,13.3,7,22,0.107,10,49.9,0.72
,20:19:57,6,10790,5677.1,0.75,13.3,7,22,0.108,10,49.9,0.72
,20:19:58,6,10790,5678.1,0.76,13.3,7,22,0.105,10,49.9,0.73
,20:19:59,6,10790,5679.1,0.75,13.3,7,22,0.108,10,49.9,0.72
,20:20:00,6,10790,5680.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:20:01,6,10790,5681.1,0.73,13.3,7,22,0.098,10,49.9,0.7
,20:20:02,6,10790,5682.1,0.72,13.3,7,22,0.097,10,49.9,0.7
,20:20:03,6,10790,5683.1,0.72,13.3,7,22,0.101,10,49.9,0.7
,20:20:04,6,10790,5684.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:20:05,6,10790,5685.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:20:06,6,10790,5686.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:20:07,6,10790,5687.1,0.73,13.3,7,22,0.105,10,49.9,0.71
,20:20:08,6,10790,5688.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:20:09,6,10790,5689.1,0.74,13.3,7,22,0.1,10,49.9,0.72
,20:20:10,6,10790,5690.1,0.74,13.3,7,22,0.1,10,49.9,0.71
,20:20:11,6,10790,5691.1,0.73,13.3,7,22,0.102,10,49.9,0.71
,20:20:12,6,10790,5692.1,0.73,13.3,7,22,0.105,10,49.9,0.7
,20:20:13,6,10790,5693.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:20:14,6,10790,5694.1,0.72,13.3,7,22,0.103,10,49.9,0.69
,20:20:15,6,10790,5695.1,0.71,13.3,7,22,0.099,10,49.9,0.69
,20:20:16,6,10790,5696.1,0.72,13.3,7,22,0.1,10,49.9,0.69
,20:20:17,6,10790,5697.1,0.72,13.3,7,22,0.1,10,50,0.69
,20:20:18,6,10790,5698.1,0.72,13.3,7,22,0.101,10,49.9,0.7
,20:20:19,6,10790,5699.1,0.73,13.3,7,22,0.101,10,50,0.7
,20:20:20,6,10790,5700.1,0.72,13.3,7,22,0.101,10,49.9,0.7
,20:20:21,6,10790,5701.1,0.72,13.3,7,22,0.104,10,49.9,0.7
,20:20:22,6,10790,5702.1,0.73,13.3,7,22,0.105,10,49.9,0.71
,20:20:23,6,10790,5703.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:20:24,6,10790,5704.1,0.74,13.3,7,22,0.102,10,49.9,0.71
,20:20:25,6,10790,5705.1,0.72,13.3,7,22,0.101,10,49.9,0.7
,20:20:26,6,10790,5706.1,0.73,13.3,7,22,0.101,10,49.9,0.7
,20:20:27,6,10790,5707.1,0.73,13.3,7,22,0.098,10,49.9,0.7
,20:20:28,6,10790,5708.1,0.73,13.3,7,22,0.098,10,49.9,0.7
,20:20:29,6,10790,5709.1,0.73,13.3,7,22,0.101,10,50,0.7
,20:20:30,6,10790,5710.1,0.74,13.3,7,22,0.106,10,49.9,0.71
,20:20:31,6,10790,5711.1,0.74,13.3,7,22,0.107,10,49.9,0.72
,20:20:32,6,10790,5712.1,0.75,13.3,7,22,0.108,10,49.9,0.72
,20:20:33,6,10790,5713.1,0.75,13.3,7,22,0.108,10,49.9,0.72
,20:20:34,6,10790,5714.1,0.74,13.3,7,22,0.107,10,49.9,0.71
,20:20:35,6,10790,5715.1,0.72,13.3,7,22,0.104,10,49.9,0.69
,20:20:36,6,10790,5716.1,0.71,13.3,7,22,0.099,10,49.9,0.68
,20:20:37,6,10790,5717.1,0.71,13.3,7,21,0.098,10,49.9,0.68
,20:20:38,6,10790,5718.1,0.71,13.3,7,21,0.099,10,49.9,0.69
,20:20:39,6,10790,5719.1,0.71,13.3,7,21,0.103,10,49.9,0.69
,20:20:40,6,10790,5720.1,0.72,13.3,7,21,0.104,10,49.9,0.7
,20:20:41,6,10790,5721.1,0.74,13.3,7,21,0.107,10,49.9,0.71
,20:20:42,6,10790,5722.1,0.75,13.3,7,21,0.108,10,49.9,0.72
,20:20:43,6,10790,5723.1,0.75,13.3,7,21,0.108,10,49.9,0.72
,20:20:44,6,10790,5724.1,0.75,13.3,7,22,0.104,10,49.9,0.72
,20:20:45,6,10790,5725.1,0.74,13.3,7,22,0.1,10,49.9,0.71
,20:20:46,6,10790,5726.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:20:47,6,10790,5727.1,0.74,13.3,7,22,0.103,10,49.9,0.71
,20:20:48,6,10790,5728.1,0.74,13.3,7,21,0.107,10,49.9,0.71
,20:20:49,6,10790,5729.1,0.74,13.3,7,22,0.106,10,50,0.71
,20:20:50,6,10790,5730.1,0.73,13.3,7,22,0.106,10,49.9,0.71
,20:20:51,6,10790,5731.1,0.75,13.3,7,22,0.108,10,49.9,0.72
,20:20:52,6,10790,5732.1,0.75,13.3,7,22,0.109,10,49.9,0.73
