Data file,,DELRINNC010_PDMS_12DEG_002.TSV,,,,,,,,,,
,11:18:36,6,1795,991.8,0.36,13.3,7,10.3,0.055,10,0.4,0.35
,11:18:37,6,1795,992.8,0.37,13.3,7,10.4,0.053,10,0.4,0.35
,11:18:38,6,1795,993.8,0.37,13.3,7,10.4,0.054,10,0.4,0.36
,11:18:39,6,1795,994.8,0.37,13.3,7,10.4,0.054,10,0.4,0.36
,11:18:40,6,1795,995.8,0.37,13.3,7,10.4,0.055,10,0.4,0.35
,11:18:41,6,1795,996.8,0.36,13.3,7,10.4,0.055,10,0.4,0.35
,11:18:42,6,1795,997.8,0.37,13.3,7,10.4,0.053,10,0.4,0.35
,11:18:43,6,1795,998.8,0.37,13.3,7,10.5,0.053,10,0.4,0.35
,11:18:44,6,1795,999.8,0.37,13.3,7,10.5,0.053,10,0.4,0.35
,11:18:45,6,1795,1000.8,0.37,13.3,7,10.5,0.053,10,0.4,0.35
,11:18:46,6,1795,1001.8,0.37,13.3,7,10.5,0.055,10,0.4,0.35
,11:18:47,6,1795,1002.8,0.37,13.3,7,10.5,0.053,10,0.4,0.35
,11:18:48,6,1795,1003.8,0.37,13.3,7,10.5,0.053,10,0.4,0.35
,11:18:49,6,1795,1004.8,0.37,13.3,7,10.6,0.053,10,0.4,0.35
,11:18:50,6,1795,1005.8,0.37,13.3,7,10.6,0.053,10,0.4,0.35
,11:18:51,6,1795,1006.8,0.37,13.3,7,10.6,0.053,10,0.4,0.35
,11:18:52,6,1795,1007.8,0.37,13.3,7,10.6,0.051,10,0.3,0.35
,11:18:53,6,1795,1008.8,0.36,13.3,7,10.6,0.051,10,0.3,0.35
,11:18:54,6,1795,1009.8,0.37,13.3,7,10.6,0.051,10,0.4,0.35
,11:18:55,6,1795,1010.8,0.37,13.3,7,10.6,0.051,10,0.4,0.35
,11:18:56,6,1795,1011.8,0.37,13.3,7,10.6,0.053,10,0.4,0.35
,11:18:57,6,1795,1012.8,0.37,13.3,7,10.6,0.055,10,0.4,0.35
,11:18:58,6,1795,1013.8,0.37,13.3,7,10.7,0.056,10,0.4,0.36
,11:18:59,6,1795,1014.8,0.37,13.3,7,10.7,0.056,10,0.4,0.36
,11:19:00,6,1795,1015.8,0.37,13.3,7,10.7,0.056,10,0.4,0.36
,11:19:01,6,1795,1016.8,0.37,13.3,7,10.7,0.053,10,0.3,0.35
,11:19:02,6,1795,1017.8,0.37,13.3,7,10.7,0.053,10,0.4,0.35
,11:19:03,6,1795,1018.8,0.37,13.3,7,10.8,0.053,10,0.4,0.35
,11:19:04,6,1795,1019.8,0.37,13.3,7,10.8,0.055,10,0.4,0.35
,11:19:05,6,1795,1020.8,0.37,13.3,7,10.8,0.055,10,0.4,0.35
,11:19:06,6,1795,1021.8,0.37,13.3,7,10.8,0.053,10,0.4,0.35
,11:19:07,6,1795,1022.8,0.37,13.3,7,10.8,0.053,10,0.3,0.35
,11:19:08,6,1795,1023.8,0.37,13.3,7,10.8,0.053,10,0.3,0.35
,11:19:09,6,1795,1024.8,0.37,13.3,7,10.9,0.055,10,0.4,0.35
,11:19:10,6,1795,1025.8,0.36,13.3,7,10.9,0.055,10,0.3,0.35
,11:19:11,6,1795,1026.8,0.36,13.3,7,10.9,0.055,10,0.3,0.35
,11:19:12,6,1795,1027.8,0.37,13.3,7,10.9,0.053,10,0.3,0.35
,11:19:13,6,1795,1028.8,0.37,13.3,7,10.9,0.055,10,0.3,0.35
,11:19:14,6,1795,1029.8,0.37,13.3,7,10.9,0.055,10,0.3,0.35
,11:19:15,6,1795,1030.8,0.37,13.3,7,10.9,0.055,10,0.3,0.35
,11:19:16,6,1795,1031.8,0.37,13.3,7,11,0.056,10,0.3,0.36
,11:19:17,6,1795,1032.8,0.37,13.3,7,11,0.052,10,0.3,0.36
,11:19:18,6,1795,1033.8,0.37,13.3,7,11,0.05,10,0.4,0.35
,11:19:19,6,1795,1034.8,0.37,13.3,7,11,0.05,10,0.4,0.35
,11:19:20,6,1795,1035.8,0.37,13.3,7,11,0.051,10,0.3,0.35
,11:19:21,6,1795,1036.8,0.36,13.3,7,11.1,0.055,10,0.3,0.35
,11:19:22,6,1795,1037.8,0.36,13.3,7,11.1,0.054,10,0.3,0.35
,11:19:23,6,1795,1038.8,0.36,13.3,6,11.1,0.056,10,0.3,0.35
,11:19:24,6,1795,1039.8,0.36,13.3,7,11.1,0.054,10,0.4,0.35
,11:19:25,6,1795,1040.8,0.36,13.3,7,11.1,0.052,10,0.4,0.35
,11:19:26,6,1795,1041.8,0.36,13.3,7,11.1,0.054,10,0.4,0.35
,11:19:27,6,1795,1042.8,0.36,13.3,7,11.2,0.055,10,0.4,0.35
,11:19:28,6,1795,1043.8,0.37,13.3,7,11.2,0.055,10,0.4,0.35
,11:19:29,6,1795,1044.8,0.37,13.3,7,11.2,0.053,10,0.3,0.35
,11:19:30,6,1795,1045.8,0.37,13.3,7,11.2,0.053,10,0.3,0.35
,11:19:31,6,1795,1046.8,0.37,13.3,7,11.3,0.053,10,0.4,0.35
,11:19:32,6,1795,1047.8,0.37,13.3,7,11.2,0.053,10,0.3,0.36
,11:19:33,6,1795,1048.8,0.37,13.3,7,11.3,0.054,10,0.3,0.36
,11:19:34,6,1795,1049.8,0.37,13.3,7,11.3,0.056,10,0.3,0.36
,11:19:35,6,1795,1050.8,0.37,13.3,7,11.3,0.056,10,0.3,0.36
,11:19:36,6,1795,1051.8,0.37,13.3,7,11.3,0.053,10,0.3,0.35
,11:19:37,6,1795,1052.8,0.37,13.3,7,11.3,0.053,10,0.3,0.35
,11:19:38,6,1795,1053.8,0.37,13.3,7,11.4,0.055,10,0.4,0.35
,11:19:39,6,1795,1054.8,0.37,13.3,7,11.4,0.055,10,0.3,0.35
,11:19:40,6,1795,1055.8,0.37,13.3,7,11.4,0.054,10,0.3,0.36
,11:19:41,6,1795,1056.8,0.37,13.3,7,11.4,0.054,10,0.3,0.36
,11:19:42,6,1795,1057.8,0.38,13.3,7,11.4,0.054,10,0.4,0.36
,11:19:43,6,1795,1058.8,0.38,13.3,7,11.5,0.055,10,0.4,0.36
,11:19:44,6,1795,1059.8,0.38,13.3,7,11.5,0.054,10,0.4,0.36
,11:19:45,6,1795,1060.8,0.37,13.3,7,11.5,0.056,10,0.4,0.36
,11:19:46,6,1795,1061.8,0.37,13.3,7,11.5,0.055,10,0.4,0.35
,11:19:47,6,1795,1062.8,0.37,13.3,6,11.5,0.057,10,0.4,0.35
,11:19:48,6,1795,1063.8,0.37,13.3,7,11.6,0.055,10,0.4,0.35
,11:19:49,6,1795,1064.8,0.37,13.3,7,11.6,0.056,10,0.4,0.36
,11:19:50,6,1795,1065.8,0.37,13.3,7,11.6,0.053,10,0.4,0.36
,11:19:51,6,1795,1066.8,0.37,13.3,7,11.6,0.056,10,0.4,0.36
,11:19:52,6,1795,1067.8,0.37,13.3,7,11.6,0.056,10,0.3,0.36
,11:19:53,6,1795,1068.8,0.37,13.3,7,11.6,0.054,10,0.3,0.36
,11:19:54,6,1795,1069.8,0.37,13.3,7,11.7,0.052,10,0.3,0.36
,11:19:55,6,1795,1070.8,0.37,13.3,7,11.7,0.05,10,0.3,0.35
,11:19:56,6,1795,1071.8,0.37,13.3,7,11.7,0.052,10,0.3,0.36
,11:19:57,6,1795,1072.8,0.37,13.3,7,11.7,0.056,10,0.3,0.36
,11:19:58,6,1795,1073.8,0.37,13.3,7,11.8,0.055,10,0.3,0.35
,11:19:59,6,1795,1074.8,0.37,13.3,7,11.8,0.055,10,0.4,0.35
,11:20:00,6,1795,1075.8,0.37,13.3,7,11.8,0.055,10,0.4,0.35
,11:20:01,6,1795,1076.8,0.37,13.3,7,11.8,0.055,10,0.3,0.35
,11:20:02,6,1795,1077.8,0.37,13.3,7,11.8,0.056,10,0.4,0.36
,11:20:03,6,1795,1078.8,0.37,13.3,7,11.9,0.054,10,0.4,0.36
,11:20:04,6,1795,1079.8,0.37,13.3,7,11.9,0.054,10,0.3,0.36
,11:20:05,6,1795,1080.8,0.37,13.3,7,11.9,0.052,10,0.3,0.36
,11:20:06,6,1795,1081.8,0.37,13.3,7,11.9,0.051,10,0.4,0.35
,11:20:07,6,1795,1082.8,0.37,13.3,7,12,0.055,10,0.3,0.35
,11:20:08,6,1795,1083.8,0.36,13.3,7,12,0.055,10,0.4,0.35
,11:20:09,6,1795,1084.8,0.37,13.3,7,12,0.055,10,0.4,0.35
,11:20:10,6,1795,1085.8,0.37,13.3,7,12,0.055,10,0.4,0.35
,11:20:11,6,1795,1086.8,0.37,13.3,7,12,0.053,10,0.4,0.35
,11:20:12,6,1795,1087.8,0.37,13.3,7,12,0.053,10,0.3,0.35
,11:20:13,6,1795,1088.8,0.37,13.3,7,12,0.054,10,0.3,0.36
,11:20:14,6,1795,1089.8,0.37,13.3,7,12.1,0.054,10,0.3,0.36
,11:20:15,6,1795,1090.8,0.37,13.3,7,12.1,0.052,10,0.4,0.35
,11:20:16,6,1795,1091.8,0.37,13.3,7,12.1,0.051,10,0.4,0.35
,11:20:17,6,1795,1092.8,0.37,13.3,7,12.1,0.053,10,0.4,0.35
,11:20:18,6,1795,1093.8,0.37,13.3,7,12.2,0.056,10,0.4,0.36
,11:20:19,6,1795,1094.8,0.37,13.3,7,12.2,0.056,10,0.4,0.36
,11:20:20,6,1795,1095.8,0.37,13.3,7,12.2,0.055,10,0.3,0.35
,11:20:21,6,1795,1096.8,0.37,13.3,7,12.2,0.055,10,0.4,0.35
,11:20:22,6,1795,1097.8,0.37,13.3,7,12.3,0.055,10,0.4,0.36
,11:20:23,6,1795,1098.8,0.37,13.3,7,12.3,0.056,10,0.4,0.36
,11:20:24,6,1795,1099.8,0.37,13.3,7,12.3,0.056,10,0.4,0.36
,11:20:25,6,1795,1100.8,0.37,13.3,7,12.3,0.054,10,0.4,0.36
,11:20:26,6,1795,1101.8,0.37,13.3,7,12.4,0.054,10,0.3,0.36
,11:20:27,6,1795,1102.8,0.37,13.3,7,12.4,0.054,10,0.3,0.36
,11:20:28,6,1795,1103.8,0.37,13.3,7,12.4,0.054,10,0.4,0.35
,11:20:29,6,1795,1104.8,0.37,13.3,7,12.4,0.051,10,0.3,0.35
,11:20:30,6,1795,1105.8,0.37,13.3,7,12.4,0.05,10,0.3,0.35
,11:20:31,6,1795,1106.8,0.37,13.3,7,12.4,0.051,10,0.4,0.35
,11:20:32,6,1795,1107.8,0.37,13.3,7,12.4,0.055,10,0.4,0.35
,11:20:33,6,1795,1108.8,0.37,13.3,7,12.5,0.055,10,0.4,0.35
,11:20:34,6,1795,1109.8,0.37,13.3,7,12.5,0.055,10,0.4,0.35
,11:20:35,6,1795,1110.8,0.37,13.3,7,12.5,0.056,10,0.3,0.36
,11:20:36,6,1795,1111.8,0.37,13.3,7,12.5,0.055,10,0.4,0.35
,11:20:37,6,1795,1112.8,0.37,13.3,7,12.6,0.055,10,0.4,0.35
,11:20:38,6,1795,1113.8,0.37,13.3,7,12.6,0.055,10,0.4,0.35
,11:20:39,6,1795,1114.8,0.37,13.3,7,12.6,0.054,10,0.3,0.36
,11:20:40,6,1795,1115.8,0.38,13.3,7,12.6,0.054,10,0.3,0.36
,11:20:41,6,1795,1116.8,0.37,13.3,7,12.6,0.054,10,0.3,0.36
,11:20:42,6,1795,1117.8,0.37,13.3,7,12.7,0.052,10,0.3,0.36
,11:20:43,6,1795,1118.8,0.37,13.3,7,12.7,0.052,10,0.3,0.36
,11:20:44,6,1795,1119.8,0.37,13.3,7,12.7,0.055,10,0.4,0.35
,11:20:45,6,1795,1120.8,0.37,13.3,7,12.8,0.055,10,0.3,0.35
,11:20:46,6,1795,1121.8,0.37,13.3,7,12.8,0.056,10,0.3,0.36
,11:20:47,6,1795,1122.8,0.37,13.3,7,12.8,0.055,10,0.3,0.35
,11:20:48,6,1795,1123.8,0.37,13.3,7,12.8,0.056,10,0.3,0.36
,11:20:49,6,1795,1124.8,0.37,13.3,7,12.8,0.055,10,0.3,0.35
,11:20:50,6,1795,1125.8,0.37,13.3,7,12.8,0.053,10,0.3,0.35
,11:20:51,6,1795,1126.8,0.37,13.3,7,12.8,0.053,10,0.3,0.35
,11:20:52,6,1795,1127.8,0.37,13.3,7,12.9,0.054,10,0.3,0.36
,11:20:53,6,1795,1128.8,0.37,13.3,7,12.9,0.054,10,0.4,0.36
,11:20:54,6,1795,1129.8,0.37,13.3,7,12.9,0.053,10,0.4,0.35
,11:20:55,6,1795,1130.8,0.37,13.3,7,12.9,0.055,10,0.3,0.35
,11:20:56,6,1795,1131.8,0.36,13.3,7,13,0.055,10,0.3,0.35
,11:20:57,6,1795,1132.8,0.36,13.3,7,13,0.053,10,0.3,0.35
,11:20:58,6,1795,1133.8,0.37,13.3,7,13,0.051,10,0.3,0.35
,11:20:59,6,1795,1134.8,0.37,13.3,7,13,0.05,10,0.3,0.36
,11:21:00,6,1795,1135.8,0.37,13.3,7,13,0.054,10,0.4,0.36
,11:21:01,6,1795,1136.8,0.37,13.3,7,13.1,0.055,10,0.3,0.35
,11:21:02,6,1795,1137.8,0.37,13.3,7,13.1,0.055,10,0.3,0.35
,11:21:03,6,1795,1138.8,0.37,13.3,7,13.1,0.055,10,0.3,0.35
,11:21:04,6,1795,1139.8,0.37,13.3,7,13.1,0.056,10,0.3,0.36
,11:21:05,6,1795,1140.8,0.37,13.3,7,13.1,0.055,10,0.3,0.35
,11:21:06,6,1795,1141.8,0.37,13.3,7,13.2,0.055,10,0.3,0.35
,11:21:07,6,1795,1142.8,0.37,13.3,7,13.2,0.054,10,0.3,0.36
,11:21:08,6,1795,1143.8,0.37,13.3,7,13.2,0.052,10,0.3,0.36
,11:21:09,6,1795,1144.8,0.37,13.3,7,13.2,0.052,10,0.3,0.35
,11:21:10,6,1795,1145.8,0.37,13.3,7,13.2,0.053,10,0.3,0.35
,11:21:11,6,1795,1146.8,0.36,13.3,7,13.2,0.055,10,0.4,0.35
,11:21:12,6,1795,1147.8,0.36,13.3,7,13.2,0.053,10,0.4,0.35
,11:21:13,6,1795,1148.8,0.36,13.3,7,13.3,0.053,10,0.4,0.35
,11:21:14,6,1795,1149.8,0.36,13.3,7,13.3,0.053,10,0.4,0.35
,11:21:15,6,1795,1150.8,0.36,13.3,7,13.3,0.053,10,0.3,0.35
,11:21:16,6,1795,1151.8,0.37,13.3,7,13.3,0.053,10,0.3,0.35
,11:21:17,6,1795,1152.8,0.37,13.3,7,13.3,0.055,10,0.3,0.35
,11:21:18,6,1795,1153.8,0.37,13.3,7,13.4,0.055,10,0.3,0.35
,11:21:19,6,1795,1154.8,0.36,13.3,7,13.4,0.055,10,0.3,0.35
,11:21:20,6,1795,1155.8,0.37,13.3,7,13.4,0.053,10,0.3,0.35
,11:21:21,6,1795,1156.8,0.37,13.3,7,13.4,0.054,10,0.3,0.36
,11:21:22,6,1795,1157.8,0.37,13.3,7,13.4,0.052,10,0.3,0.35
,11:21:23,6,1795,1158.8,0.37,13.3,7,13.4,0.051,10,0.3,0.35
,11:21:24,6,1795,1159.8,0.37,13.3,7,13.5,0.051,10,0.3,0.35
,11:21:25,6,1795,1160.8,0.37,13.3,7,13.5,0.051,10,0.3,0.35
,11:21:26,6,1795,1161.8,0.36,13.3,7,13.5,0.053,10,0.4,0.35
,11:21:27,6,1795,1162.8,0.36,13.3,7,13.5,0.054,10,0.4,0.35
,11:21:28,6,1795,1163.8,0.36,13.3,6,13.5,0.056,10,0.4,0.35
,11:21:29,6,1795,1164.8,0.37,13.3,6,13.5,0.057,10,0.4,0.35
,11:21:30,6,1795,1165.8,0.37,13.3,7,13.5,0.056,10,0.3,0.36
,11:21:31,6,1795,1166.8,0.37,13.3,7,13.5,0.055,10,0.3,0.35
,11:21:32,6,1795,1167.8,0.37,13.3,7,13.6,0.053,10,0.3,0.35
,11:21:33,6,1795,1168.8,0.37,13.3,7,13.6,0.053,10,0.3,0.35
,11:21:34,6,1795,1169.8,0.37,13.3,7,13.6,0.055,10,0.3,0.35
,11:21:35,6,1795,1170.8,0.37,13.3,7,13.6,0.053,10,0.3,0.35
,11:21:36,6,1795,1171.8,0.37,13.3,7,13.6,0.051,10,0.3,0.35
,11:21:37,6,1795,1172.8,0.37,13.3,7,13.6,0.05,10,0.3,0.35
,11:21:38,6,1795,1173.8,0.37,13.3,7,13.7,0.051,10,0.4,0.35
,11:21:39,6,1795,1174.8,0.36,13.3,7,13.7,0.055,10,0.4,0.35
,11:21:40,6,1795,1175.8,0.36,13.3,7,13.7,0.055,10,0.4,0.35
,11:21:41,6,1795,1176.8,0.37,13.3,6,13.7,0.057,10,0.3,0.35
,11:21:42,6,1795,1177.8,0.37,13.3,7,13.7,0.055,10,0.4,0.35
,11:21:43,6,1795,1178.8,0.37,13.3,7,13.7,0.055,10,0.3,0.35
,11:21:44,6,1795,1179.8,0.37,13.3,7,13.7,0.053,10,0.3,0.35
,11:21:45,6,1795,1180.8,0.37,13.3,7,13.8,0.054,10,0.3,0.36
,11:21:46,6,1795,1181.8,0.37,13.3,7,13.8,0.052,10,0.3,0.36
,11:21:47,6,1795,1182.8,0.37,13.3,7,13.8,0.052,10,0.3,0.36
,11:21:48,6,1795,1183.8,0.37,13.3,7,13.8,0.053,10,0.3,0.35
,11:21:49,6,1795,1184.8,0.36,13.3,6,13.8,0.057,10,0.3,0.35
,11:21:50,6,1795,1185.8,0.36,13.3,6,13.8,0.056,10,0.3,0.35
,11:21:51,6,1795,1186.8,0.36,13.3,6,13.8,0.057,10,0.3,0.35
,11:21:52,6,1795,1187.8,0.37,13.3,7,13.8,0.055,10,0.3,0.35
,11:21:53,6,1795,1188.8,0.37,13.3,7,13.8,0.053,10,0.3,0.35
,11:21:54,6,1795,1189.8,0.37,13.3,7,13.8,0.055,10,0.3,0.35
,11:21:55,6,1795,1190.8,0.37,13.3,7,13.9,0.055,10,0.3,0.36
,11:21:56,6,1795,1191.8,0.37,13.3,7,13.9,0.054,10,0.3,0.36
,11:21:57,6,1795,1192.8,0.37,13.3,7,13.9,0.054,10,0.3,0.36
,11:21:58,6,1795,1193.8,0.37,13.3,7,13.9,0.051,10,0.3,0.35
,11:21:59,6,1795,1194.8,0.37,13.3,7,13.9,0.051,10,0.3,0.35
,11:22:00,6,1795,1195.8,0.36,13.3,7,13.9,0.053,10,0.3,0.35
,11:22:01,6,1795,1196.8,0.36,13.3,7,13.9,0.055,10,0.3,0.35
,11:22:02,6,1795,1197.8,0.37,13.3,7,13.9,0.055,10,0.3,0.35
,11:22:03,6,1795,1198.8,0.37,13.3,7,13.9,0.055,10,0.3,0.35
,11:22:04,6,1795,1199.8,0.37,13.3,7,14,0.055,10,0.3,0.35
,11:22:05,6,1795,1200.8,0.37,13.3,7,14,0.055,10,0.3,0.35
,11:22:06,6,1795,1201.8,0.37,13.3,7,13.9,0.055,10,0.3,0.35
,11:22:07,6,1795,1202.8,0.37,13.3,7,14,0.054,10,0.3,0.35
,11:22:08,6,1795,1203.8,0.37,13.3,7,14,0.054,10,0.3,0.36
,11:22:09,6,1795,1204.8,0.37,13.3,7,14,0.053,10,0.3,0.35
,11:22:10,6,1795,1205.8,0.37,13.3,7,14,0.051,10,0.3,0.35
,11:22:11,6,1795,1206.8,0.37,13.3,7,14,0.049,10,0.3,0.35
,11:22:12,6,1795,1207.8,0.37,13.3,7,14,0.051,10,0.3,0.35
,11:22:13,6,1795,1208.8,0.36,13.3,7,14,0.055,10,0.3,0.35
,11:22:14,6,1795,1209.8,0.36,13.3,7,14,0.055,10,0.3,0.35
,11:22:15,6,1795,1210.8,0.36,13.3,6,14,0.057,10,0.3,0.35
,11:22:16,6,1795,1211.8,0.37,13.3,7,14,0.055,10,0.3,0.35
,11:22:17,6,1795,1212.8,0.37,13.3,7,14,0.055,10,0.3,0.35
,11:22:18,6,1795,1213.8,0.37,13.3,7,14,0.055,10,0.3,0.35
,11:22:19,6,1795,1214.8,0.37,13.3,7,14,0.055,10,0.3,0.35
,11:22:20,6,1795,1215.8,0.37,13.3,7,14.1,0.053,10,0.3,0.35
,11:22:21,6,1795,1216.8,0.37,13.3,7,14.1,0.054,10,0.3,0.36
,11:22:22,6,1795,1217.8,0.37,13.3,7,14.1,0.052,10,0.3,0.36
,11:22:23,6,1795,1218.8,0.37,13.3,7,14.1,0.052,10,0.3,0.36
,11:22:24,6,1795,1219.8,0.37,13.3,7,14.1,0.053,10,0.3,0.35
,11:22:25,6,1795,1220.8,0.37,13.3,7,14.1,0.055,10,0.3,0.35
,11:22:26,6,1795,1221.8,0.37,13.3,7,14.1,0.055,10,0.3,0.35
,11:22:27,6,1795,1222.8,0.36,13.3,7,14.1,0.055,10,0.3,0.35
,11:22:28,6,1795,1223.8,0.37,13.3,7,14.1,0.055,10,0.3,0.35
,11:22:29,6,1795,1224.8,0.37,13.3,7,14.1,0.053,10,0.3,0.35
,11:22:30,6,1795,1225.8,0.37,13.3,7,14.1,0.054,10,0.3,0.36
,11:22:31,6,1795,1226.8,0.37,13.3,7,14.1,0.054,10,0.3,0.36
,11:22:32,6,1795,1227.8,0.37,13.3,7,14.1,0.056,10,0.3,0.36
,11:22:33,6,1795,1228.8,0.37,13.3,7,14.1,0.054,10,0.3,0.36
,11:22:34,6,1795,1229.8,0.37,13.3,7,14.1,0.054,10,0.4,0.36
,11:22:35,6,1795,1230.8,0.37,13.3,7,14.1,0.054,10,0.4,0.36
,11:22:36,6,1795,1231.8,0.37,13.3,7,14.1,0.052,10,0.4,0.36
,11:22:37,6,1795,1232.8,0.37,13.3,7,14.1,0.053,10,0.3,0.35
,11:22:38,6,1795,1233.8,0.36,13.3,7,14.1,0.054,10,0.4,0.35
,11:22:39,6,1795,1234.8,0.36,13.3,7,14.1,0.053,10,0.4,0.34
,11:22:40,6,1795,1235.8,0.36,13.3,7,14.1,0.053,10,0.4,0.34
,11:22:41,6,1795,1236.8,0.36,13.3,7,14.1,0.054,10,0.4,0.35
,11:22:42,6,1795,1237.8,0.36,13.3,7,14.1,0.054,10,0.4,0.35
,11:22:43,6,1795,1238.8,0.36,13.3,7,14.1,0.054,10,0.3,0.35
,11:22:44,6,1795,1239.8,0.36,13.3,7,14.1,0.054,10,0.3,0.35
,11:22:45,6,1795,1240.8,0.36,13.3,7,14.1,0.055,10,0.3,0.35
,11:22:46,6,1795,1241.8,0.37,13.3,7,14.1,0.055,10,0.3,0.35
,11:22:47,6,1795,1242.8,0.37,13.3,7,14.1,0.053,10,0.4,0.35
,11:22:48,6,1795,1243.8,0.36,13.3,7,14.1,0.053,10,0.4,0.35
,11:22:49,6,1795,1244.8,0.36,13.3,7,14.1,0.053,10,0.4,0.35
,11:22:50,6,1795,1245.8,0.36,13.3,7,14.1,0.055,10,0.4,0.35
,11:22:51,6,1795,1246.8,0.36,13.3,7,14.1,0.055,10,0.3,0.35
,11:22:52,6,1795,1247.8,0.36,13.3,6,14.1,0.057,10,0.3,0.35
,11:22:53,6,1795,1248.8,0.37,13.3,7,14.1,0.055,10,0.4,0.35
,11:22:54,6,1795,1249.8,0.37,13.3,7,14.1,0.054,10,0.4,0.36
,11:22:55,6,1795,1250.8,0.37,13.3,7,14.1,0.054,10,0.4,0.36
,11:22:56,6,1795,1251.8,0.37,13.3,7,14.1,0.055,10,0.3,0.35
,11:22:57,6,1795,1252.8,0.37,13.3,7,14.1,0.053,10,0.3,0.35
,11:22:58,6,1795,1253.8,0.37,13.3,7,14.1,0.051,10,0.3,0.35
,11:22:59,6,1795,1254.8,0.37,13.3,7,14.1,0.05,10,0.3,0.36
,11:23:00,6,1795,1255.8,0.37,13.3,7,14.1,0.052,10,0.3,0.36
,11:23:01,6,1795,1256.8,0.37,13.3,7,14.1,0.054,10,0.4,0.36
,11:23:02,6,1795,1257.8,0.37,13.3,7,14.1,0.055,10,0.4,0.35
,11:23:03,6,1795,1258.8,0.36,13.3,7,14.1,0.055,10,0.4,0.35
,11:23:04,6,1795,1259.8,0.36,13.3,7,14.1,0.054,10,0.3,0.35
,11:23:05,6,1795,1260.8,0.36,13.3,7,14.1,0.053,10,0.3,0.35
,11:23:06,6,1795,1261.8,0.37,13.3,7,14.1,0.055,10,0.3,0.35
,11:23:07,6,1795,1262.8,0.37,13.3,7,14.1,0.056,10,0.3,0.36
,11:23:08,6,1795,1263.8,0.37,13.3,7,14.1,0.056,10,0.3,0.36
,11:23:09,6,1795,1264.8,0.37,13.3,7,14.1,0.054,10,0.3,0.36
,11:23:10,6,1795,1265.8,0.37,13.3,7,14.1,0.052,10,0.3,0.36
,11:23:11,6,1795,1266.8,0.37,13.3,7,14.1,0.051,10,0.3,0.35
,11:23:12,6,1795,1267.8,0.36,13.3,7,14.1,0.053,10,0.3,0.35
,11:23:13,6,1795,1268.8,0.36,13.3,7,14.1,0.055,10,0.3,0.35
,11:23:14,6,1795,1269.8,0.37,13.3,6,14.1,0.057,10,0.3,0.35
,11:23:15,6,1795,1270.8,0.37,13.3,6,14.1,0.058,10,0.3,0.36
,11:23:16,6,1795,1271.8,0.37,13.3,7,14.1,0.056,10,0.3,0.36
,11:23:17,6,1795,1272.8,0.37,13.3,7,14.1,0.053,10,0.3,0.35
,11:23:18,6,1795,1273.8,0.37,13.3,7,14.1,0.051,10,0.3,0.35
,11:23:19,6,1795,1274.8,0.37,13.3,7,14.1,0.051,10,0.3,0.35
,11:23:20,6,1795,1275.8,0.37,13.3,7,14.1,0.049,10,0.4,0.35
,11:23:21,6,1795,1276.8,0.36,13.3,7,14.1,0.051,10,0.3,0.35
,11:23:22,6,1795,1277.8,0.37,13.3,7,14.1,0.053,10,0.4,0.35
,11:23:23,6,1795,1278.8,0.37,13.3,7,14.1,0.055,10,0.4,0.35
,11:23:24,6,1795,1279.8,0.37,13.3,7,14.1,0.055,10,0.4,0.35
,11:23:25,6,1795,1280.8,0.36,13.3,7,14.1,0.055,10,0.3,0.35
,11:23:26,6,1795,1281.8,0.36,13.3,7,14.1,0.055,10,0.3,0.35
,11:23:27,6,1795,1282.8,0.36,13.3,7,14.1,0.055,10,0.3,0.35
,11:23:28,6,1795,1283.8,0.37,13.3,7,14.1,0.055,10,0.3,0.35
,11:23:29,6,1795,1284.8,0.37,13.3,7,14.1,0.055,10,0.3,0.35
,11:23:30,6,1795,1285.8,0.37,13.3,7,14.1,0.053,10,0.3,0.35
,11:23:31,6,1795,1286.8,0.37,13.3,7,14.1,0.051,10,0.3,0.35
,11:23:32,6,1795,1287.8,0.36,13.3,7,14,0.051,10,0.3,0.35
,11:23:33,6,1795,1288.8,0.37,13.3,7,14,0.053,10,0.3,0.35
,11:23:34,6,1795,1289.8,0.37,13.3,7,14,0.053,10,0.3,0.35
,11:23:35,6,1795,1290.8,0.37,13.3,7,14,0.055,10,0.3,0.35
,11:23:36,6,1795,1291.8,0.37,13.3,7,14,0.056,10,0.3,0.36
,11:23:37,6,1795,1292.8,0.37,13.3,7,14,0.056,10,0.3,0.36
,11:23:38,6,1795,1293.8,0.37,13.3,7,14,0.055,10,0.3,0.35
,11:23:39,6,1795,1294.8,0.37,13.3,7,14,0.056,10,0.3,0.36
,11:23:40,6,1795,1295.8,0.37,13.3,7,14,0.056,10,0.3,0.36
,11:23:41,6,1795,1296.8,0.37,13.3,7,14,0.054,10,0.3,0.36
,11:23:42,6,1795,1297.8,0.37,13.3,7,14,0.052,10,0.3,0.35
,11:23:43,6,1795,1298.8,0.37,13.3,7,14,0.051,10,0.3,0.35
,11:23:44,6,1795,1299.8,0.37,13.3,7,14,0.054,10,0.3,0.36
,11:23:45,6,1795,1300.8,0.37,13.3,7,14,0.054,10,0.3,0.36
,11:23:46,6,1795,1301.8,0.37,13.3,7,14,0.056,10,0.3,0.35
,11:23:47,6,1795,1302.8,0.37,13.3,7,14,0.055,10,0.3,0.35
