Data file,,RA0.3_PDMS_12C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,06/04/2016,,,,,,,,,,
Lubricant,,Polydimethyl Silicone,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:13:32 on 07/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:31:59,4,2700,1085.5,0.94,13.3,9,12.3,0.104,10,0,0.88
,16:32:00,4,2700,1086.5,0.94,13.3,9,12.3,0.108,10,0,0.88
,16:32:01,4,2700,1087.5,0.94,13.3,9,12.4,0.108,10,0,0.88
,16:32:02,4,2700,1088.5,0.94,13.3,9,12.4,0.107,10,0,0.88
,16:32:03,4,2700,1089.5,0.94,13.3,9,12.4,0.104,10,0,0.88
,16:32:04,4,2700,1090.5,0.94,13.3,9,12.4,0.102,10,0,0.88
,16:32:05,4,2700,1091.5,0.94,13.3,9,12.4,0.101,10,0,0.88
,16:32:06,4,2700,1092.5,0.94,13.3,9,12.4,0.104,10,0,0.88
,16:32:07,4,2700,1093.5,0.94,13.3,9,12.5,0.104,10,0,0.88
,16:32:08,4,2700,1094.5,0.94,13.3,9,12.5,0.105,10,0,0.88
,16:32:09,4,2700,1095.5,0.94,13.3,9,12.5,0.104,10,0,0.88
,16:32:10,4,2700,1096.5,0.94,13.3,9,12.5,0.105,10,0,0.88
,16:32:11,4,2700,1097.5,0.94,13.3,9,12.6,0.102,10,0,0.88
,16:32:12,4,2700,1098.5,0.94,13.3,9,12.6,0.102,10,0.1,0.88
,16:32:13,4,2700,1099.5,0.94,13.3,9,12.6,0.105,10,0,0.88
,16:32:14,4,2700,1100.5,0.94,13.3,9,12.6,0.105,10,0,0.88
,16:32:15,4,2700,1101.5,0.94,13.3,9,12.6,0.104,10,0,0.88
,16:32:16,4,2700,1102.5,0.94,13.3,9,12.6,0.104,10,0,0.88
,16:32:17,4,2700,1103.5,0.94,13.3,9,12.6,0.105,10,0,0.88
,16:32:18,4,2700,1104.5,0.94,13.3,9,12.6,0.102,10,0,0.88
,16:32:19,4,2700,1105.5,0.94,13.3,9,12.6,0.102,10,0,0.88
,16:32:20,4,2700,1106.5,0.93,13.3,9,12.7,0.104,10,0.1,0.87
,16:32:21,4,2700,1107.5,0.93,13.3,9,12.7,0.104,10,0,0.87
,16:32:22,4,2700,1108.5,0.94,13.3,9,12.7,0.104,10,0,0.88
,16:32:23,4,2700,1109.5,0.94,13.3,9,12.7,0.104,10,0,0.88
,16:32:24,4,2700,1110.5,0.94,13.3,9,12.7,0.104,10,0,0.88
,16:32:25,4,2700,1111.5,0.93,13.3,9,12.7,0.101,10,0.1,0.87
,16:32:26,4,2700,1112.5,0.93,13.3,9,12.8,0.101,10,0,0.87
,16:32:27,4,2700,1113.5,0.93,13.3,9,12.8,0.101,10,0,0.87
,16:32:28,4,2700,1114.5,0.94,13.3,9,12.8,0.104,10,0,0.88
,16:32:29,4,2700,1115.5,0.94,13.3,9,12.8,0.105,10,0,0.88
,16:32:30,4,2700,1116.5,0.94,13.3,9,12.8,0.104,10,0,0.88
,16:32:31,4,2700,1117.5,0.94,13.3,9,12.8,0.107,10,0,0.88
,16:32:32,4,2700,1118.5,0.94,13.3,9,12.8,0.107,10,0,0.88
,16:32:33,4,2700,1119.5,0.94,13.3,9,12.9,0.105,10,0,0.88
,16:32:34,4,2700,1120.5,0.94,13.3,9,12.9,0.102,10,0,0.88
,16:32:35,4,2700,1121.5,0.94,13.3,9,12.9,0.102,10,0,0.88
,16:32:36,4,2700,1122.5,0.94,13.3,9,12.9,0.107,10,0,0.88
,16:32:37,4,2700,1123.5,0.94,13.3,9,12.9,0.107,10,0,0.88
,16:32:38,4,2700,1124.5,0.93,13.3,9,12.9,0.104,10,0,0.88
,16:32:39,4,2700,1125.5,0.94,13.3,9,12.9,0.104,10,0,0.88
,16:32:40,4,2700,1126.5,0.94,13.3,9,12.9,0.105,10,0,0.88
,16:32:41,4,2700,1127.5,0.94,13.3,9,13,0.102,10,0,0.88
,16:32:42,4,2700,1128.5,0.94,13.3,9,13,0.099,10,0,0.88
,16:32:43,4,2700,1129.5,0.94,13.3,9,13,0.101,10,0.1,0.88
,16:32:44,4,2700,1130.5,0.94,13.3,9,13,0.104,10,0,0.88
,16:32:45,4,2700,1131.5,0.93,13.3,9,13,0.104,10,0,0.88
,16:32:46,4,2700,1132.5,0.93,13.3,9,13,0.104,10,0,0.87
,16:32:47,4,2700,1133.5,0.94,13.3,9,13,0.104,10,0,0.88
,16:32:48,4,2700,1134.5,0.93,13.3,9,13,0.104,10,0,0.87
,16:32:49,4,2700,1135.5,0.93,13.3,9,13.1,0.101,10,0,0.87
,16:32:50,4,2700,1136.5,0.94,13.3,9,13.1,0.101,10,0,0.88
,16:32:51,4,2700,1137.5,0.93,13.3,9,13.1,0.101,10,0,0.87
,16:32:52,4,2700,1138.5,0.93,13.3,9,13.1,0.104,10,0,0.87
,16:32:53,4,2700,1139.5,0.93,13.3,9,13.1,0.104,10,0,0.87
,16:32:54,4,2700,1140.5,0.93,13.3,9,13.1,0.104,10,0,0.87
,16:32:55,4,2700,1141.5,0.93,13.3,9,13.1,0.104,10,0,0.87
,16:32:56,4,2700,1142.5,0.94,13.3,9,13.1,0.104,10,0,0.88
,16:32:57,4,2700,1143.5,0.94,13.3,9,13.1,0.102,10,0,0.88
,16:32:58,4,2700,1144.5,0.94,13.3,9,13.1,0.102,10,0,0.88
,16:32:59,4,2700,1145.5,0.94,13.3,9,13.2,0.101,10,0,0.88
,16:33:00,4,2700,1146.5,0.93,13.3,9,13.2,0.104,10,0,0.88
,16:33:01,4,2700,1147.5,0.93,13.3,9,13.2,0.104,10,0,0.87
,16:33:02,4,2700,1148.5,0.93,13.3,9,13.2,0.104,10,0,0.87
,16:33:03,4,2700,1149.5,0.93,13.3,9,13.2,0.104,10,0,0.87
,16:33:04,4,2700,1150.5,0.93,13.3,9,13.2,0.104,10,0.1,0.87
,16:33:05,4,2700,1151.5,0.93,13.3,9,13.2,0.104,10,0,0.88
,16:33:06,4,2700,1152.5,0.94,13.3,9,13.2,0.104,10,0.1,0.88
,16:33:07,4,2700,1153.5,0.94,13.3,9,13.2,0.102,10,0,0.88
,16:33:08,4,2700,1154.5,0.94,13.3,9,13.2,0.099,10,0,0.88
,16:33:09,4,2700,1155.5,0.93,13.3,9,13.2,0.098,10,0,0.87
,16:33:10,4,2700,1156.5,0.93,13.3,9,13.3,0.101,10,0,0.87
,16:33:11,4,2700,1157.5,0.93,13.3,9,13.3,0.103,10,0,0.87
,16:33:12,4,2700,1158.5,0.93,13.3,9,13.3,0.106,10,0,0.87
,16:33:13,4,2700,1159.5,0.93,13.3,9,13.3,0.106,10,0,0.87
,16:33:14,4,2700,1160.5,0.93,13.3,9,13.3,0.106,10,0,0.87
,16:33:15,4,2700,1161.5,0.93,13.3,9,13.3,0.106,10,0.1,0.87
,16:33:16,4,2700,1162.5,0.93,13.3,9,13.3,0.103,10,0.1,0.87
,16:33:17,4,2700,1163.5,0.93,13.3,9,13.3,0.103,10,0,0.87
,16:33:18,4,2700,1164.5,0.93,13.3,9,13.3,0.103,10,0,0.87
,16:33:19,4,2700,1165.5,0.93,13.3,9,13.3,0.103,10,0,0.87
,16:33:20,4,2700,1166.5,0.93,13.3,9,13.3,0.101,10,0,0.87
,16:33:21,4,2700,1167.5,0.93,13.3,9,13.3,0.101,10,0.1,0.87
,16:33:22,4,2700,1168.5,0.93,13.3,9,13.3,0.103,10,0,0.87
,16:33:23,4,2700,1169.5,0.93,13.3,9,13.3,0.103,10,0,0.87
,16:33:24,4,2700,1170.5,0.93,13.3,9,13.3,0.104,10,0,0.87
,16:33:25,4,2700,1171.5,0.93,13.3,9,13.3,0.107,10,0,0.87
,16:33:26,4,2700,1172.5,0.93,13.3,9,13.4,0.107,10,0,0.87
,16:33:27,4,2700,1173.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:33:28,4,2700,1174.5,0.94,13.3,9,13.4,0.102,10,0,0.88
,16:33:29,4,2700,1175.5,0.94,13.3,9,13.4,0.101,10,0.1,0.88
,16:33:30,4,2700,1176.5,0.93,13.3,9,13.4,0.104,10,0,0.87
,16:33:31,4,2700,1177.5,0.93,13.3,9,13.4,0.104,10,0,0.87
,16:33:32,4,2700,1178.5,0.93,13.3,9,13.4,0.103,10,0,0.87
,16:33:33,4,2700,1179.5,0.93,13.3,9,13.4,0.103,10,0,0.87
,16:33:34,4,2700,1180.5,0.93,13.3,9,13.4,0.104,10,0,0.87
,16:33:35,4,2700,1181.5,0.93,13.3,9,13.4,0.104,10,0,0.87
,16:33:36,4,2700,1182.5,0.93,13.3,9,13.4,0.104,10,0,0.87
,16:33:37,4,2700,1183.5,0.93,13.3,9,13.4,0.101,10,0,0.87
,16:33:38,4,2700,1184.5,0.93,13.3,9,13.4,0.101,10,0,0.87
,16:33:39,4,2700,1185.5,0.93,13.3,9,13.4,0.101,10,0.1,0.87
,16:33:40,4,2700,1186.5,0.93,13.3,9,13.4,0.104,10,0,0.87
,16:33:41,4,2700,1187.5,0.93,13.3,9,13.4,0.103,10,0,0.87
,16:33:42,4,2700,1188.5,0.93,13.3,9,13.4,0.106,10,0,0.87
,16:33:43,4,2700,1189.5,0.93,13.3,9,13.4,0.103,10,0,0.87
,16:33:44,4,2700,1190.5,0.93,13.3,9,13.4,0.103,10,0,0.87
,16:33:45,4,2700,1191.5,0.93,13.3,9,13.4,0.101,10,0,0.87
,16:33:46,4,2700,1192.5,0.93,13.3,9,13.4,0.101,10,0,0.87
,16:33:47,4,2700,1193.5,0.93,13.3,9,13.4,0.101,10,0.1,0.87
,16:33:48,4,2700,1194.5,0.93,13.3,9,13.4,0.101,10,0,0.87
,16:33:49,4,2700,1195.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:33:50,4,2700,1196.5,0.94,13.3,9,13.4,0.105,10,0,0.88
,16:33:51,4,2700,1197.5,0.94,13.3,9,13.4,0.105,10,0.1,0.88
,16:33:52,4,2700,1198.5,0.94,13.3,9,13.4,0.105,10,0,0.88
,16:33:53,4,2700,1199.5,0.94,13.3,9,13.4,0.102,10,0.1,0.88
,16:33:54,4,2700,1200.5,0.94,13.3,9,13.4,0.102,10,0,0.88
,16:33:55,4,2700,1201.5,0.94,13.3,9,13.4,0.105,10,0,0.88
,16:33:56,4,2700,1202.5,0.94,13.3,9,13.4,0.105,10,0,0.88
,16:33:57,4,2700,1203.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:33:58,4,2700,1204.5,0.94,13.3,9,13.4,0.104,10,0.1,0.88
,16:33:59,4,2700,1205.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:34:00,4,2700,1206.5,0.94,13.3,9,13.4,0.105,10,0,0.88
,16:34:01,4,2700,1207.5,0.94,13.3,9,13.4,0.102,10,0,0.88
,16:34:02,4,2700,1208.5,0.94,13.3,9,13.4,0.102,10,0,0.88
,16:34:03,4,2700,1209.5,0.94,13.3,9,13.4,0.102,10,0,0.88
,16:34:04,4,2700,1210.5,0.94,13.3,9,13.4,0.105,10,0.1,0.88
,16:34:05,4,2700,1211.5,0.94,13.3,9,13.4,0.105,10,0,0.88
,16:34:06,4,2700,1212.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:34:07,4,2700,1213.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:34:08,4,2700,1214.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:34:09,4,2700,1215.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:34:10,4,2700,1216.5,0.94,13.3,9,13.4,0.107,10,0,0.88
,16:34:11,4,2700,1217.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:34:12,4,2700,1218.5,0.94,13.3,9,13.4,0.101,10,0,0.88
,16:34:13,4,2700,1219.5,0.94,13.3,9,13.4,0.101,10,0,0.88
,16:34:14,4,2700,1220.5,0.93,13.3,9,13.4,0.101,10,0,0.87
,16:34:15,4,2700,1221.5,0.93,13.3,9,13.4,0.101,10,0,0.87
,16:34:16,4,2700,1222.5,0.93,13.3,9,13.4,0.104,10,0,0.87
,16:34:17,4,2700,1223.5,0.93,13.3,9,13.4,0.104,10,0,0.87
,16:34:18,4,2700,1224.5,0.93,13.3,9,13.4,0.104,10,0,0.87
,16:34:19,4,2700,1225.5,0.93,13.3,9,13.4,0.104,10,0,0.88
,16:34:20,4,2700,1226.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:34:21,4,2700,1227.5,0.94,13.3,9,13.4,0.105,10,0,0.88
,16:34:22,4,2700,1228.5,0.94,13.3,9,13.4,0.102,10,0,0.88
,16:34:23,4,2700,1229.5,0.94,13.3,9,13.4,0.102,10,0,0.88
,16:34:24,4,2700,1230.5,0.94,13.3,9,13.4,0.105,10,0.1,0.88
,16:34:25,4,2700,1231.5,0.94,13.3,9,13.4,0.105,10,0.1,0.88
,16:34:26,4,2700,1232.5,0.94,13.3,9,13.4,0.104,10,0,0.87
,16:34:27,4,2700,1233.5,0.93,13.3,9,13.4,0.107,10,0,0.87
,16:34:28,4,2700,1234.5,0.93,13.3,9,13.4,0.107,10,0,0.87
,16:34:29,4,2700,1235.5,0.93,13.3,9,13.4,0.107,10,0,0.87
,16:34:30,4,2700,1236.5,0.94,13.3,9,13.4,0.104,10,0,0.88
,16:34:31,4,2700,1237.5,0.94,13.3,9,13.4,0.105,10,0.1,0.88
,16:34:32,4,2700,1238.5,0.95,13.3,9,13.4,0.105,10,0.1,0.89
,16:34:33,4,2700,1239.5,0.95,13.3,9,13.4,0.103,10,0.1,0.89
,16:34:34,4,2700,1240.5,0.95,13.3,9,13.4,0.1,10,0,0.89
,16:34:35,4,2700,1241.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:34:36,4,2700,1242.5,0.95,13.3,9,13.4,0.105,10,0,0.88
,16:34:37,4,2700,1243.5,0.94,13.3,9,13.4,0.108,10,0,0.88
,16:34:38,4,2700,1244.5,0.94,13.3,9,13.4,0.108,10,0,0.88
,16:34:39,4,2700,1245.5,0.94,13.3,9,13.4,0.105,10,0.1,0.88
,16:34:40,4,2700,1246.5,0.94,13.3,9,13.4,0.105,10,0,0.88
,16:34:41,4,2700,1247.5,0.94,13.3,9,13.4,0.105,10,0,0.89
,16:34:42,4,2700,1248.5,0.95,13.3,9,13.4,0.103,10,0,0.89
,16:34:43,4,2700,1249.5,0.94,13.3,9,13.3,0.099,10,0.1,0.88
,16:34:44,4,2700,1250.5,0.94,13.3,9,13.3,0.102,10,0,0.88
,16:34:45,4,2700,1251.5,0.94,13.3,9,13.3,0.105,10,0,0.88
,16:34:46,4,2700,1252.5,0.94,13.3,9,13.3,0.105,10,0.1,0.88
,16:34:47,4,2700,1253.5,0.94,13.3,9,13.3,0.105,10,0,0.88
,16:34:48,4,2700,1254.5,0.95,13.3,9,13.3,0.105,10,0,0.89
,16:34:49,4,2700,1255.5,0.95,13.3,9,13.3,0.105,10,0,0.88
,16:34:50,4,2700,1256.5,0.95,13.3,9,13.3,0.105,10,0,0.89
,16:34:51,4,2700,1257.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:34:52,4,2700,1258.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:34:53,4,2700,1259.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:34:54,4,2700,1260.5,0.95,13.3,9,13.3,0.103,10,0.1,0.89
,16:34:55,4,2700,1261.5,0.95,13.3,9,13.3,0.103,10,0.1,0.89
,16:34:56,4,2700,1262.5,0.95,13.3,9,13.3,0.103,10,0.1,0.89
,16:34:57,4,2700,1263.5,0.95,13.3,9,13.3,0.106,10,0,0.89
,16:34:58,4,2700,1264.5,0.95,13.3,9,13.3,0.105,10,0,0.89
,16:34:59,4,2700,1265.5,0.94,13.3,9,13.3,0.105,10,0.1,0.88
,16:35:00,4,2700,1266.5,0.94,13.3,9,13.3,0.105,10,0,0.88
,16:35:01,4,2700,1267.5,0.95,13.3,9,13.3,0.105,10,0,0.89
,16:35:02,4,2700,1268.5,0.95,13.3,9,13.2,0.103,10,0,0.89
,16:35:03,4,2700,1269.5,0.95,13.3,9,13.2,0.103,10,0,0.89
,16:35:04,4,2700,1270.5,0.95,13.3,9,13.2,0.103,10,0,0.89
,16:35:05,4,2700,1271.5,0.94,13.3,9,13.2,0.105,10,0,0.88
,16:35:06,4,2700,1272.5,0.94,13.3,9,13.2,0.108,10,0,0.88
,16:35:07,4,2700,1273.5,0.94,13.3,9,13.2,0.108,10,0,0.88
,16:35:08,4,2700,1274.5,0.94,13.3,9,13.2,0.108,10,0,0.88
,16:35:09,4,2700,1275.5,0.94,13.3,9,13.2,0.108,10,0,0.88
,16:35:10,4,2700,1276.5,0.94,13.3,9,13.2,0.105,10,0,0.88
,16:35:11,4,2700,1277.5,0.95,13.3,9,13.2,0.105,10,0,0.89
,16:35:12,4,2700,1278.5,0.95,13.3,9,13.2,0.103,10,0,0.89
,16:35:13,4,2700,1279.5,0.95,13.3,9,13.2,0.1,10,0,0.89
,16:35:14,4,2700,1280.5,0.95,13.3,9,13.2,0.1,10,0,0.89
,16:35:15,4,2700,1281.5,0.95,13.3,9,13.2,0.103,10,0,0.89
,16:35:16,4,2700,1282.5,0.95,13.3,9,13.2,0.105,10,0,0.89
,16:35:17,4,2700,1283.5,0.95,13.3,9,13.1,0.105,10,0,0.89
,16:35:18,4,2700,1284.5,0.95,13.3,9,13.1,0.105,10,0,0.89
,16:35:19,4,2700,1285.5,0.95,13.3,9,13.1,0.105,10,0,0.89
,16:35:20,4,2700,1286.5,0.95,13.3,9,13.1,0.105,10,0,0.89
,16:35:21,4,2700,1287.5,0.95,13.3,9,13.1,0.106,10,0,0.89
,16:35:22,4,2700,1288.5,0.95,13.3,9,13.1,0.106,10,0,0.89
,16:35:23,4,2700,1289.5,0.95,13.3,9,13.1,0.106,10,0,0.89
,16:35:24,4,2700,1290.5,0.95,13.3,9,13.1,0.106,10,0,0.89
,16:35:25,4,2700,1291.5,0.95,13.3,9,13.1,0.103,10,0,0.89
,16:35:26,4,2700,1292.5,0.95,13.3,9,13.1,0.1,10,0,0.89
,16:35:27,4,2700,1293.5,0.95,13.3,9,13.1,0.103,10,0,0.89
,16:35:28,4,2700,1294.5,0.95,13.3,9,13.1,0.105,10,0,0.89
,16:35:29,4,2700,1295.5,0.95,13.3,9,13.1,0.109,10,0,0.89
,16:35:30,4,2700,1296.5,0.95,13.3,9,13.1,0.109,10,0,0.89
,16:35:31,4,2700,1297.5,0.95,13.3,9,13.1,0.109,10,0,0.89
,16:35:32,4,2700,1298.5,0.95,13.3,9,13,0.109,10,0,0.89
,16:35:33,4,2700,1299.5,0.95,13.3,9,13,0.106,10,0,0.89
,16:35:34,4,2700,1300.5,0.95,13.3,9,13,0.106,10,0,0.89
,16:35:35,4,2700,1301.5,0.95,13.3,9,13,0.103,10,0.1,0.89
,16:35:36,4,2700,1302.5,0.96,13.3,9,13,0.101,10,0,0.9
,16:35:37,4,2700,1303.5,0.95,13.3,9,13,0.101,10,0,0.89
,16:35:38,4,2700,1304.5,0.95,13.3,9,13,0.1,10,0,0.89
,16:35:39,4,2700,1305.5,0.95,13.3,9,13,0.103,10,0,0.89
,16:35:40,4,2700,1306.5,0.95,13.3,9,13,0.105,10,0,0.89
,16:35:41,4,2700,1307.5,0.94,13.3,9,13,0.108,10,0,0.88
,16:35:42,4,2700,1308.5,0.94,13.3,9,13,0.108,10,0,0.88
,16:35:43,4,2700,1309.5,0.94,13.3,9,12.9,0.108,10,0,0.88
,16:35:44,4,2700,1310.5,0.94,13.3,9,12.9,0.108,10,0,0.88
,16:35:45,4,2700,1311.5,0.94,13.3,9,12.9,0.108,10,0,0.88
,16:35:46,4,2700,1312.5,0.95,13.3,9,12.9,0.106,10,0,0.89
,16:35:47,4,2700,1313.5,0.95,13.3,9,12.9,0.106,10,0,0.89
,16:35:48,4,2700,1314.5,0.96,13.3,9,12.9,0.107,10,0.1,0.9
,16:35:49,4,2700,1315.5,0.95,13.3,9,12.9,0.106,10,0,0.89
,16:35:50,4,2700,1316.5,0.95,13.3,9,12.9,0.103,10,0,0.89
,16:35:51,4,2700,1317.5,0.95,13.3,9,12.9,0.103,10,0,0.89
,16:35:52,4,2700,1318.5,0.95,13.3,9,12.9,0.101,10,0,0.89
,16:35:53,4,2700,1319.5,0.95,13.3,9,12.9,0.103,10,0,0.89
,16:35:54,4,2700,1320.5,0.95,13.3,9,12.9,0.106,10,0,0.89
,16:35:55,4,2700,1321.5,0.95,13.3,9,12.9,0.106,10,0,0.9
,16:35:56,4,2700,1322.5,0.96,13.3,9,12.8,0.107,10,0,0.9
,16:35:57,4,2700,1323.5,0.96,13.3,9,12.8,0.107,10,0,0.9
,16:35:58,4,2700,1324.5,0.96,13.3,9,12.8,0.107,10,0,0.9
,16:35:59,4,2700,1325.5,0.96,13.3,9,12.8,0.107,10,0,0.9
,16:36:00,4,2700,1326.5,0.95,13.3,9,12.8,0.106,10,0,0.89
,16:36:01,4,2700,1327.5,0.95,13.3,9,12.8,0.106,10,0,0.89
,16:36:02,4,2700,1328.5,0.95,13.3,9,12.8,0.106,10,0,0.89
,16:36:03,4,2700,1329.5,0.96,13.3,9,12.8,0.104,10,0,0.9
,16:36:04,4,2700,1330.5,0.96,13.3,9,12.7,0.101,10,0,0.9
,16:36:05,4,2700,1331.5,0.96,13.3,9,12.8,0.104,10,0,0.9
,16:36:06,4,2700,1332.5,0.96,13.3,9,12.8,0.107,10,0,0.9
,16:36:07,4,2700,1333.5,0.96,13.3,9,12.7,0.107,10,0,0.9
,16:36:08,4,2700,1334.5,0.96,13.3,9,12.7,0.107,10,0,0.9
,16:36:09,4,2700,1335.5,0.96,13.3,9,12.7,0.107,10,0,0.9
,16:36:10,4,2700,1336.5,0.95,13.3,9,12.7,0.106,10,0,0.89
,16:36:11,4,2700,1337.5,0.96,13.3,9,12.7,0.11,10,0,0.9
,16:36:12,4,2700,1338.5,0.96,13.3,9,12.7,0.107,10,0,0.9
,16:36:13,4,2700,1339.5,0.96,13.3,9,12.7,0.104,10,0,0.9
,16:36:14,4,2700,1340.5,0.96,13.3,9,12.7,0.102,10,0,0.91
,16:36:15,4,2700,1341.5,0.96,13.3,9,12.6,0.104,10,0,0.9
,16:36:16,4,2700,1342.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:36:17,4,2700,1343.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:36:18,4,2700,1344.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:36:19,4,2700,1345.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:36:20,4,2700,1346.5,0.95,13.3,9,12.6,0.109,10,0,0.89
,16:36:21,4,2700,1347.5,0.95,13.3,9,12.6,0.109,10,0,0.89
,16:36:22,4,2700,1348.5,0.95,13.3,9,12.6,0.106,10,0,0.89
,16:36:23,4,2700,1349.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:36:24,4,2700,1350.5,0.96,13.3,9,12.6,0.107,10,0.1,0.9
,16:36:25,4,2700,1351.5,0.96,13.3,9,12.6,0.107,10,0,0.9
,16:36:26,4,2700,1352.5,0.96,13.3,9,12.5,0.107,10,0,0.9
,16:36:27,4,2700,1353.5,0.96,13.3,9,12.5,0.104,10,0,0.9
,16:36:28,4,2700,1354.5,0.96,13.3,9,12.5,0.101,10,0,0.9
,16:36:29,4,2700,1355.5,0.96,13.3,9,12.5,0.104,10,0,0.9
,16:36:30,4,2700,1356.5,0.96,13.3,9,12.5,0.107,10,0.1,0.9
,16:36:31,4,2700,1357.5,0.96,13.3,9,12.5,0.107,10,0,0.9
,16:36:32,4,2700,1358.5,0.96,13.3,9,12.5,0.107,10,0,0.9
,16:36:33,4,2700,1359.5,0.96,13.3,9,12.5,0.107,10,0,0.9
,16:36:34,4,2700,1360.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:36:35,4,2700,1361.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:36:36,4,2700,1362.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:36:37,4,2700,1363.5,0.96,13.3,9,12.4,0.107,10,0.1,0.9
,16:36:38,4,2700,1364.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:36:39,4,2700,1365.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:36:40,4,2700,1366.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:36:41,4,2700,1367.5,0.96,13.3,9,12.4,0.107,10,0,0.9
,16:36:42,4,2700,1368.5,0.96,13.3,9,12.4,0.104,10,0.1,0.9
,16:36:43,4,2700,1369.5,0.96,13.3,9,12.3,0.104,10,0,0.9
,16:36:44,4,2700,1370.5,0.96,13.3,9,12.4,0.101,10,0.1,0.9
,16:36:45,4,2700,1371.5,0.96,13.3,9,12.3,0.104,10,0,0.9
,16:36:46,4,2700,1372.5,0.96,13.3,9,12.3,0.107,10,0,0.9
,16:36:47,4,2700,1373.5,0.96,13.3,9,12.3,0.11,10,0,0.89
,16:36:48,4,2700,1374.5,0.95,13.3,9,12.3,0.109,10,0,0.89
,16:36:49,4,2700,1375.5,0.95,13.3,9,12.3,0.109,10,0,0.89
,16:36:50,4,2700,1376.5,0.95,13.3,9,12.3,0.109,10,0,0.89
,16:36:51,4,2700,1377.5,0.96,13.3,9,12.3,0.107,10,0,0.9
,16:36:52,4,2700,1378.5,0.96,13.3,9,12.2,0.107,10,0,0.9
,16:36:53,4,2700,1379.5,0.96,13.3,9,12.2,0.104,10,0,0.9
,16:36:54,4,2700,1380.5,0.96,13.3,9,12.2,0.101,10,0,0.9
,16:36:55,4,2700,1381.5,0.96,13.3,9,12.2,0.101,10,0,0.9
,16:36:56,4,2700,1382.5,0.96,13.3,9,12.2,0.104,10,0,0.9
,16:36:57,4,2700,1383.5,0.96,13.3,9,12.2,0.107,10,0.1,0.9
,16:36:58,4,2700,1384.5,0.96,13.3,9,12.2,0.107,10,0,0.9
,16:36:59,4,2700,1385.5,0.96,13.3,9,12.2,0.107,10,0,0.9
,16:37:00,4,2700,1386.5,0.96,13.3,9,12.2,0.107,10,0,0.9
,16:37:01,4,2700,1387.5,0.97,13.3,9,12.1,0.108,10,0,0.91
,16:37:02,4,2700,1388.5,0.97,13.3,9,12.1,0.108,10,0.1,0.91
,16:37:03,4,2700,1389.5,0.96,13.3,9,12.1,0.107,10,0.1,0.9
,16:37:04,4,2700,1390.5,0.96,13.3,9,12.1,0.107,10,0.1,0.9
,16:37:05,4,2700,1391.5,0.97,13.3,9,12.1,0.105,10,0,0.91
,16:37:06,4,2700,1392.5,0.97,13.3,9,12.1,0.102,10,0,0.91
,16:37:07,4,2700,1393.5,0.96,13.3,9,12.1,0.102,10,0,0.9
,16:37:08,4,2700,1394.5,0.96,13.3,9,12.1,0.107,10,0,0.9
,16:37:09,4,2700,1395.5,0.96,13.3,9,12.1,0.11,10,0.1,0.9
,16:37:10,4,2700,1396.5,0.95,13.3,9,12,0.109,10,0,0.89
,16:37:11,4,2700,1397.5,0.95,13.3,9,12,0.106,10,0,0.89
,16:37:12,4,2700,1398.5,0.95,13.3,9,12,0.106,10,0,0.9
