Data file,,HONEDPEEK_ISO10_12C_006.TSV,,,,,,,,,,
,14:11:50,4,3600,1171.5,1.01,13.3,7,11.3,0.151,10,2.5,0.95
,14:11:51,4,3600,1172.5,1.01,13.3,7,11.3,0.152,10,2.5,0.95
,14:11:52,4,3600,1173.5,1.01,13.3,7,11.3,0.152,10,2.5,0.95
,14:11:53,4,3600,1174.5,1.01,13.3,7,11.4,0.152,10,2.5,0.95
,14:11:54,4,3600,1175.5,1.02,13.3,7,11.4,0.147,10,2.5,0.95
,14:11:55,4,3600,1176.5,1.02,13.3,7,11.4,0.147,10,2.5,0.95
,14:11:56,4,3600,1177.5,1.02,13.3,7,11.4,0.147,10,2.5,0.95
,14:11:57,4,3600,1178.5,1.02,13.3,7,11.4,0.142,10,2.5,0.95
,14:11:58,4,3600,1179.5,1.02,13.3,7,11.4,0.142,10,2.5,0.96
,14:11:59,4,3600,1180.5,1.02,13.3,7,11.4,0.142,10,2.5,0.96
,14:12:00,4,3600,1181.5,1.02,13.3,7,11.5,0.147,10,2.5,0.96
,14:12:01,4,3600,1182.5,1.02,13.3,7,11.5,0.152,10,2.5,0.95
,14:12:02,4,3600,1183.5,1.02,13.3,7,11.5,0.152,10,2.5,0.95
,14:12:03,4,3600,1184.5,1.02,13.3,7,11.5,0.153,10,2.5,0.95
,14:12:04,4,3600,1185.5,1.02,13.3,7,11.5,0.153,10,2.5,0.96
,14:12:05,4,3600,1186.5,1.02,13.3,7,11.5,0.153,10,2.5,0.96
,14:12:06,4,3600,1187.5,1.02,13.3,7,11.6,0.153,10,2.5,0.95
,14:12:07,4,3600,1188.5,1.02,13.3,7,11.6,0.147,10,2.5,0.95
,14:12:08,4,3600,1189.5,1.01,13.3,7,11.6,0.141,10,2.5,0.95
,14:12:09,4,3600,1190.5,1.01,13.3,7,11.6,0.141,10,2.5,0.95
,14:12:10,4,3600,1191.5,1.01,13.3,7,11.6,0.141,10,2.5,0.95
,14:12:11,4,3600,1192.5,1.01,13.3,7,11.7,0.146,10,2.5,0.95
,14:12:12,4,3600,1193.5,1.01,13.3,7,11.7,0.152,10,2.5,0.95
,14:12:13,4,3600,1194.5,1.01,13.3,7,11.7,0.151,10,2.5,0.94
,14:12:14,4,3600,1195.5,1.01,13.3,7,11.7,0.151,10,2.5,0.94
,14:12:15,4,3600,1196.5,1.01,13.3,7,11.7,0.151,10,2.5,0.94
,14:12:16,4,3600,1197.5,1.01,13.3,7,11.8,0.151,10,2.5,0.94
,14:12:17,4,3600,1198.5,1.01,13.3,7,11.8,0.146,10,2.5,0.94
,14:12:18,4,3600,1199.5,1.01,13.3,7,11.8,0.146,10,2.5,0.94
,14:12:19,4,3600,1200.5,1.01,13.3,7,11.8,0.141,10,2.5,0.95
,14:12:20,4,3600,1201.5,1.01,13.3,7,11.8,0.146,10,2.5,0.94
,14:12:21,4,3600,1202.5,1.01,13.3,7,11.8,0.151,10,2.5,0.94
,14:12:22,4,3600,1203.5,1.01,13.3,7,11.8,0.151,10,2.5,0.94
,14:12:23,4,3600,1204.5,1.01,13.3,7,11.9,0.152,10,2.5,0.95
,14:12:24,4,3600,1205.5,1.01,13.3,7,11.9,0.152,10,2.5,0.94
,14:12:25,4,3600,1206.5,1.01,13.3,7,11.9,0.146,10,2.5,0.94
,14:12:26,4,3600,1207.5,1.01,13.3,7,11.9,0.146,10,2.5,0.95
,14:12:27,4,3600,1208.5,1.02,13.3,7,11.9,0.142,10,2.5,0.95
,14:12:28,4,3600,1209.5,1.02,13.3,7,12,0.142,10,2.5,0.95
,14:12:29,4,3600,1210.5,1.02,13.3,7,12,0.147,10,2.5,0.95
,14:12:30,4,3600,1211.5,1.01,13.3,7,12,0.152,10,2.5,0.95
,14:12:31,4,3600,1212.5,1.01,13.3,6,12,0.158,10,2.5,0.94
,14:12:32,4,3600,1213.5,1.01,13.3,7,12,0.151,10,2.5,0.94
,14:12:33,4,3600,1214.5,1.01,13.3,7,12,0.152,10,2.5,0.95
,14:12:34,4,3600,1215.5,1.01,13.3,7,12.1,0.151,10,2.5,0.94
,14:12:35,4,3600,1216.5,1.01,13.3,7,12.1,0.146,10,2.5,0.95
,14:12:36,4,3600,1217.5,1.01,13.3,7,12.1,0.141,10,2.5,0.95
,14:12:37,4,3600,1218.5,1.02,13.3,7,12.1,0.142,10,2.5,0.95
,14:12:38,4,3600,1219.5,1.02,13.3,7,12.1,0.147,10,2.5,0.95
,14:12:39,4,3600,1220.5,1.01,13.3,7,12.1,0.146,10,2.5,0.95
,14:12:40,4,3600,1221.5,1.01,13.3,7,12.1,0.152,10,2.5,0.95
,14:12:41,4,3600,1222.5,1.01,13.3,7,12.2,0.151,10,2.5,0.94
,14:12:42,4,3600,1223.5,1.01,13.3,7,12.2,0.152,10,2.5,0.95
,14:12:43,4,3600,1224.5,1.01,13.3,7,12.2,0.152,10,2.5,0.95
,14:12:44,4,3600,1225.5,1.01,13.3,7,12.2,0.152,10,2.5,0.95
,14:12:45,4,3600,1226.5,1.01,13.3,7,12.2,0.152,10,2.5,0.95
,14:12:46,4,3600,1227.5,1.01,13.3,7,12.3,0.146,10,2.5,0.95
,14:12:47,4,3600,1228.5,1.01,13.3,7,12.3,0.146,10,2.5,0.95
,14:12:48,4,3600,1229.5,1.01,13.3,7,12.3,0.14,10,2.5,0.94
,14:12:49,4,3600,1230.5,1.01,13.3,7,12.3,0.146,10,2.5,0.94
,14:12:50,4,3600,1231.5,1.01,13.3,7,12.4,0.146,10,2.5,0.94
,14:12:51,4,3600,1232.5,1.01,13.3,7,12.4,0.152,10,2.5,0.95
,14:12:52,4,3600,1233.5,1.01,13.3,7,12.4,0.146,10,2.5,0.94
,14:12:53,4,3600,1234.5,1.01,13.3,7,12.4,0.151,10,2.5,0.94
,14:12:54,4,3600,1235.5,1.01,13.3,7,12.4,0.151,10,2.5,0.94
,14:12:55,4,3600,1236.5,1.01,13.3,7,12.5,0.151,10,2.5,0.94
,14:12:56,4,3600,1237.5,1.01,13.3,7,12.4,0.146,10,2.5,0.95
,14:12:57,4,3600,1238.5,1.01,13.3,7,12.4,0.146,10,2.5,0.94
,14:12:58,4,3600,1239.5,1.01,13.3,7,12.5,0.145,10,2.5,0.94
,14:12:59,4,3600,1240.5,1.01,13.3,7,12.5,0.145,10,2.5,0.94
,14:13:00,4,3600,1241.5,1.01,13.3,7,12.5,0.146,10,2.5,0.94
,14:13:01,4,3600,1242.5,1.01,13.3,7,12.5,0.152,10,2.5,0.95
,14:13:02,4,3600,1243.5,1.01,13.3,7,12.6,0.152,10,2.5,0.95
,14:13:03,4,3600,1244.5,1.01,13.3,7,12.6,0.152,10,2.5,0.95
,14:13:04,4,3600,1245.5,1.01,13.3,7,12.6,0.152,10,2.5,0.95
,14:13:05,4,3600,1246.5,1.02,13.3,7,12.6,0.147,10,2.5,0.95
,14:13:06,4,3600,1247.5,1.01,13.3,7,12.6,0.146,10,2.5,0.95
,14:13:07,4,3600,1248.5,1.01,13.3,7,12.6,0.146,10,2.5,0.94
,14:13:08,4,3600,1249.5,1.01,13.3,7,12.7,0.151,10,2.5,0.94
,14:13:09,4,3600,1250.5,1,13.3,7,12.7,0.15,10,2.5,0.94
,14:13:10,4,3600,1251.5,1,13.3,7,12.7,0.15,10,2.5,0.94
,14:13:11,4,3600,1252.5,1,13.3,7,12.7,0.15,10,2.5,0.94
,14:13:12,4,3600,1253.5,1.01,13.3,7,12.7,0.151,10,2.5,0.94
,14:13:13,4,3600,1254.5,1.01,13.3,7,12.8,0.152,10,2.5,0.95
,14:13:14,4,3600,1255.5,1.01,13.3,7,12.8,0.146,10,2.5,0.95
,14:13:15,4,3600,1256.5,1.02,13.3,7,12.8,0.142,10,2.5,0.95
,14:13:16,4,3600,1257.5,1.01,13.3,7,12.8,0.146,10,2.5,0.95
,14:13:17,4,3600,1258.5,1.01,13.3,7,12.8,0.146,10,2.5,0.95
,14:13:18,4,3600,1259.5,1.01,13.3,7,12.8,0.146,10,2.5,0.95
,14:13:19,4,3600,1260.5,1.02,13.3,7,12.8,0.152,10,2.5,0.95
,14:13:20,4,3600,1261.5,1.02,13.3,7,12.9,0.152,10,2.5,0.95
,14:13:21,4,3600,1262.5,1.01,13.3,7,12.9,0.152,10,2.5,0.95
,14:13:22,4,3600,1263.5,1.02,13.3,7,12.9,0.147,10,2.5,0.95
,14:13:23,4,3600,1264.5,1.02,13.3,7,12.9,0.147,10,2.5,0.95
,14:13:24,4,3600,1265.5,1.02,13.3,7,12.9,0.143,10,2.5,0.96
,14:13:25,4,3600,1266.5,1.02,13.3,7,12.9,0.148,10,2.5,0.96
,14:13:26,4,3600,1267.5,1.02,13.3,7,13,0.148,10,2.5,0.96
,14:13:27,4,3600,1268.5,1.02,13.3,7,13,0.154,10,2.5,0.96
,14:13:28,4,3600,1269.5,1.02,13.3,7,13,0.154,10,2.5,0.96
,14:13:29,4,3600,1270.5,1.02,13.3,7,13,0.148,10,2.5,0.96
,14:13:30,4,3600,1271.5,1.02,13.3,7,13,0.147,10,2.5,0.95
,14:13:31,4,3600,1272.5,1.02,13.3,7,13,0.142,10,2.5,0.95
,14:13:32,4,3600,1273.5,1.02,13.3,7,13.1,0.147,10,2.5,0.95
,14:13:33,4,3600,1274.5,1.02,13.3,7,13.1,0.147,10,2.5,0.95
,14:13:34,4,3600,1275.5,1.02,13.3,7,13.1,0.147,10,2.5,0.95
,14:13:35,4,3600,1276.5,1.02,13.3,7,13.1,0.147,10,2.5,0.96
,14:13:36,4,3600,1277.5,1.03,13.3,7,13.1,0.148,10,2.5,0.96
,14:13:37,4,3600,1278.5,1.03,13.3,7,13.1,0.143,10,2.5,0.96
,14:13:38,4,3600,1279.5,1.02,13.3,7,13.1,0.148,10,2.5,0.96
,14:13:39,4,3600,1280.5,1.02,13.3,7,13.1,0.147,10,2.5,0.95
,14:13:40,4,3600,1281.5,1.01,13.3,7,13.1,0.152,10,2.5,0.94
,14:13:41,4,3600,1282.5,1.01,13.3,7,13.2,0.151,10,2.5,0.94
,14:13:42,4,3600,1283.5,1.01,13.3,7,13.2,0.151,10,2.5,0.94
,14:13:43,4,3600,1284.5,1.01,13.3,7,13.2,0.146,10,2.5,0.94
,14:13:44,4,3600,1285.5,1.01,13.3,7,13.2,0.146,10,2.5,0.94
,14:13:45,4,3600,1286.5,1.01,13.3,7,13.2,0.145,10,2.5,0.94
,14:13:46,4,3600,1287.5,1,13.3,7,13.2,0.15,10,2.5,0.94
,14:13:47,4,3600,1288.5,1,13.3,7,13.3,0.15,10,2.5,0.94
,14:13:48,4,3600,1289.5,1,13.3,7,13.3,0.15,10,2.5,0.94
,14:13:49,4,3600,1290.5,1.01,13.3,7,13.3,0.145,10,2.5,0.94
,14:13:50,4,3600,1291.5,1.01,13.3,7,13.3,0.146,10,2.5,0.95
,14:13:51,4,3600,1292.5,1.01,13.3,7,13.3,0.152,10,2.5,0.95
,14:13:52,4,3600,1293.5,1.02,13.3,7,13.3,0.152,10,2.5,0.95
,14:13:53,4,3600,1294.5,1.02,13.3,7,13.3,0.152,10,2.5,0.95
,14:13:54,4,3600,1295.5,1.01,13.3,7,13.3,0.146,10,2.5,0.95
,14:13:55,4,3600,1296.5,1.01,13.3,7,13.3,0.146,10,2.5,0.94
,14:13:56,4,3600,1297.5,1.01,13.3,7,13.3,0.146,10,2.5,0.94
,14:13:57,4,3600,1298.5,1.01,13.3,7,13.3,0.152,10,2.5,0.95
,14:13:58,4,3600,1299.5,1.01,13.3,7,13.4,0.152,10,2.5,0.95
,14:13:59,4,3600,1300.5,1.01,13.3,7,13.4,0.152,10,2.5,0.95
,14:14:00,4,3600,1301.5,1.01,13.3,7,13.4,0.146,10,2.5,0.95
,14:14:01,4,3600,1302.5,1.01,13.3,7,13.4,0.146,10,2.5,0.95
,14:14:02,4,3600,1303.5,1.01,13.3,7,13.4,0.151,10,2.5,0.94
,14:14:03,4,3600,1304.5,1.01,13.3,7,13.4,0.151,10,2.5,0.94
,14:14:04,4,3600,1305.5,1.01,13.3,7,13.4,0.151,10,2.5,0.94
,14:14:05,4,3600,1306.5,1.01,13.3,7,13.4,0.151,10,2.5,0.94
,14:14:06,4,3600,1307.5,1.01,13.3,7,13.5,0.151,10,2.5,0.94
,14:14:07,4,3600,1308.5,1.01,13.3,7,13.5,0.146,10,2.5,0.95
,14:14:08,4,3600,1309.5,1.02,13.3,7,13.5,0.147,10,2.5,0.95
,14:14:09,4,3600,1310.5,1.02,13.3,7,13.5,0.143,10,2.5,0.96
,14:14:10,4,3600,1311.5,1.02,13.3,7,13.5,0.142,10,2.5,0.96
,14:14:11,4,3600,1312.5,1.02,13.3,7,13.5,0.147,10,2.5,0.95
,14:14:12,4,3600,1313.5,1.02,13.3,7,13.5,0.147,10,2.5,0.95
,14:14:13,4,3600,1314.5,1.02,13.3,7,13.5,0.147,10,2.5,0.95
,14:14:14,4,3600,1315.5,1.02,13.3,7,13.5,0.153,10,2.5,0.95
,14:14:15,4,3600,1316.5,1.02,13.3,7,13.5,0.153,10,2.5,0.95
,14:14:16,4,3600,1317.5,1.02,13.3,7,13.5,0.147,10,2.5,0.95
,14:14:17,4,3600,1318.5,1.02,13.3,7,13.5,0.142,10,2.5,0.95
,14:14:18,4,3600,1319.5,1.02,13.3,7,13.5,0.142,10,2.5,0.95
,14:14:19,4,3600,1320.5,1.01,13.3,7,13.6,0.146,10,2.5,0.95
,14:14:20,4,3600,1321.5,1.02,13.3,7,13.6,0.147,10,2.5,0.95
,14:14:21,4,3600,1322.5,1.02,13.3,7,13.6,0.147,10,2.5,0.95
,14:14:22,4,3600,1323.5,1.02,13.3,7,13.6,0.147,10,2.5,0.95
,14:14:23,4,3600,1324.5,1.01,13.3,7,13.6,0.146,10,2.5,0.95
,14:14:24,4,3600,1325.5,1.01,13.3,7,13.6,0.146,10,2.5,0.95
,14:14:25,4,3600,1326.5,1.01,13.3,7,13.6,0.146,10,2.5,0.94
,14:14:26,4,3600,1327.5,1.01,13.3,7,13.6,0.151,10,2.5,0.94
,14:14:27,4,3600,1328.5,1,13.3,6,13.6,0.156,10,2.5,0.94
,14:14:28,4,3600,1329.5,1,13.3,7,13.6,0.15,10,2.5,0.94
,14:14:29,4,3600,1330.5,1.01,13.3,7,13.6,0.151,10,2.5,0.94
,14:14:30,4,3600,1331.5,1.01,13.3,7,13.6,0.146,10,2.5,0.95
,14:14:31,4,3600,1332.5,1.01,13.3,7,13.6,0.141,10,2.5,0.95
,14:14:32,4,3600,1333.5,1.01,13.3,7,13.6,0.146,10,2.5,0.94
,14:14:33,4,3600,1334.5,1.01,13.3,7,13.6,0.152,10,2.5,0.95
,14:14:34,4,3600,1335.5,1.01,13.3,7,13.6,0.152,10,2.5,0.95
,14:14:35,4,3600,1336.5,1.02,13.3,7,13.6,0.152,10,2.5,0.95
,14:14:36,4,3600,1337.5,1.02,13.3,7,13.6,0.147,10,2.5,0.95
,14:14:37,4,3600,1338.5,1.02,13.3,7,13.7,0.147,10,2.5,0.95
,14:14:38,4,3600,1339.5,1.02,13.3,7,13.7,0.147,10,2.5,0.95
,14:14:39,4,3600,1340.5,1.02,13.3,7,13.7,0.147,10,2.5,0.95
,14:14:40,4,3600,1341.5,1.01,13.3,7,13.7,0.152,10,2.5,0.95
,14:14:41,4,3600,1342.5,1.01,13.3,7,13.7,0.146,10,2.5,0.95
,14:14:42,4,3600,1343.5,1.01,13.3,7,13.7,0.152,10,2.5,0.95
,14:14:43,4,3600,1344.5,1.01,13.3,7,13.7,0.146,10,2.5,0.95
,14:14:44,4,3600,1345.5,1.01,13.3,7,13.7,0.146,10,2.5,0.94
,14:14:45,4,3600,1346.5,1.01,13.3,7,13.7,0.145,10,2.5,0.94
,14:14:46,4,3600,1347.5,1.01,13.3,7,13.7,0.151,10,2.5,0.94
,14:14:47,4,3600,1348.5,1.01,13.3,7,13.7,0.151,10,2.5,0.94
,14:14:48,4,3600,1349.5,1.01,13.3,7,13.7,0.151,10,2.5,0.94
,14:14:49,4,3600,1350.5,1,13.3,7,13.7,0.15,10,2.5,0.94
,14:14:50,4,3600,1351.5,1,13.3,7,13.7,0.15,10,2.5,0.94
,14:14:51,4,3600,1352.5,1,13.3,7,13.7,0.145,10,2.5,0.94
,14:14:52,4,3600,1353.5,1,13.3,7,13.7,0.14,10,2.5,0.94
,14:14:53,4,3600,1354.5,1,13.3,7,13.7,0.145,10,2.5,0.94
,14:14:54,4,3600,1355.5,1,13.3,7,13.7,0.145,10,2.5,0.94
,14:14:55,4,3600,1356.5,1,13.3,7,13.7,0.15,10,2.5,0.94
,14:14:56,4,3600,1357.5,1,13.3,7,13.7,0.15,10,2.5,0.93
,14:14:57,4,3600,1358.5,1,13.3,7,13.7,0.15,10,2.5,0.94
,14:14:58,4,3600,1359.5,1.01,13.3,7,13.7,0.151,10,2.5,0.94
,14:14:59,4,3600,1360.5,1.01,13.3,7,13.7,0.145,10,2.5,0.94
,14:15:00,4,3600,1361.5,1.01,13.3,7,13.7,0.145,10,2.5,0.94
,14:15:01,4,3600,1362.5,1.01,13.3,7,13.7,0.151,10,2.5,0.94
,14:15:02,4,3600,1363.5,1.01,13.3,7,13.7,0.151,10,2.5,0.94
,14:15:03,4,3600,1364.5,1.01,13.3,7,13.7,0.151,10,2.5,0.94
,14:15:04,4,3600,1365.5,1.01,13.3,7,13.7,0.151,10,2.5,0.94
,14:15:05,4,3600,1366.5,1.01,13.3,7,13.7,0.146,10,2.5,0.95
,14:15:06,4,3600,1367.5,1.02,13.3,7,13.7,0.142,10,2.5,0.95
,14:15:07,4,3600,1368.5,1.02,13.3,7,13.7,0.142,10,2.5,0.96
,14:15:08,4,3600,1369.5,1.02,13.3,7,13.7,0.147,10,2.5,0.95
,14:15:09,4,3600,1370.5,1.02,13.3,7,13.7,0.147,10,2.5,0.95
,14:15:10,4,3600,1371.5,1.01,13.3,7,13.7,0.152,10,2.5,0.95
,14:15:11,4,3600,1372.5,1.01,13.3,7,13.7,0.146,10,2.5,0.95
,14:15:12,4,3600,1373.5,1.01,13.3,7,13.7,0.146,10,2.5,0.95
,14:15:13,4,3600,1374.5,1.01,13.3,7,13.7,0.141,10,2.5,0.94
,14:15:14,4,3600,1375.5,1.01,13.3,7,13.7,0.14,10,2.5,0.94
,14:15:15,4,3600,1376.5,1.01,13.3,7,13.7,0.146,10,2.5,0.94
,14:15:16,4,3600,1377.5,1.01,13.3,7,13.7,0.146,10,2.5,0.94
,14:15:17,4,3600,1378.5,1.01,13.3,7,13.7,0.151,10,2.5,0.94
,14:15:18,4,3600,1379.5,1.01,13.3,7,13.7,0.146,10,2.5,0.94
,14:15:19,4,3600,1380.5,1.01,13.3,7,13.7,0.146,10,2.5,0.95
,14:15:20,4,3600,1381.5,1.01,13.3,7,13.7,0.14,10,2.5,0.94
,14:15:21,4,3600,1382.5,1.01,13.3,7,13.7,0.14,10,2.5,0.94
,14:15:22,4,3600,1383.5,1,13.3,7,13.7,0.145,10,2.5,0.94
,14:15:23,4,3600,1384.5,1,13.3,7,13.7,0.144,10,2.5,0.93
,14:15:24,4,3600,1385.5,1,13.3,7,13.7,0.149,10,2.5,0.93
,14:15:25,4,3600,1386.5,1,13.3,7,13.7,0.15,10,2.5,0.93
,14:15:26,4,3600,1387.5,1,13.3,7,13.7,0.145,10,2.5,0.93
,14:15:27,4,3600,1388.5,1,13.3,7,13.7,0.144,10,2.5,0.93
,14:15:28,4,3600,1389.5,1,13.3,7,13.7,0.144,10,2.5,0.93
,14:15:29,4,3600,1390.5,0.99,13.3,7,13.7,0.149,10,2.5,0.93
,14:15:30,4,3600,1391.5,1,13.3,7,13.7,0.149,10,2.5,0.93
,14:15:31,4,3600,1392.5,1,13.3,7,13.7,0.15,10,2.5,0.93
,14:15:32,4,3600,1393.5,1,13.3,7,13.7,0.15,10,2.5,0.94
,14:15:33,4,3600,1394.5,1.01,13.3,7,13.7,0.146,10,2.5,0.94
,14:15:34,4,3600,1395.5,1.01,13.3,7,13.7,0.145,10,2.5,0.94
,14:15:35,4,3600,1396.5,1,13.3,7,13.7,0.145,10,2.5,0.94
,14:15:36,4,3600,1397.5,1,13.3,7,13.7,0.15,10,2.5,0.93
,14:15:37,4,3600,1398.5,1,13.3,7,13.7,0.15,10,2.4,0.93
,14:15:38,4,3600,1399.5,1,13.3,7,13.6,0.15,10,2.5,0.93
,14:15:39,4,3600,1400.5,1,13.3,7,13.6,0.15,10,2.5,0.93
,14:15:40,4,3600,1401.5,1,13.3,7,13.6,0.15,10,2.5,0.94
,14:15:41,4,3600,1402.5,1,13.3,7,13.6,0.145,10,2.5,0.94
,14:15:42,4,3600,1403.5,1,13.3,7,13.6,0.139,10,2.5,0.94
,14:15:43,4,3600,1404.5,1,13.3,7,13.6,0.139,10,2.5,0.93
,14:15:44,4,3600,1405.5,0.99,13.3,7,13.6,0.143,10,2.5,0.93
,14:15:45,4,3600,1406.5,0.98,13.3,7,13.6,0.148,10,2.5,0.92
,14:15:46,4,3600,1407.5,0.98,13.3,7,13.6,0.147,10,2.5,0.92
,14:15:47,4,3600,1408.5,0.98,13.3,7,13.6,0.147,10,2.5,0.92
,14:15:48,4,3600,1409.5,0.98,13.3,7,13.6,0.147,10,2.5,0.92
,14:15:49,4,3600,1410.5,0.98,13.3,7,13.6,0.148,10,2.5,0.92
,14:15:50,4,3600,1411.5,0.98,13.3,7,13.6,0.142,10,2.5,0.92
,14:15:51,4,3600,1412.5,0.98,13.3,7,13.6,0.137,10,2.5,0.92
,14:15:52,4,3600,1413.5,0.98,13.3,7,13.6,0.142,10,2.5,0.92
,14:15:53,4,3600,1414.5,0.98,13.3,7,13.6,0.147,10,2.4,0.92
,14:15:54,4,3600,1415.5,0.98,13.3,7,13.6,0.147,10,2.5,0.92
,14:15:55,4,3600,1416.5,0.98,13.3,7,13.6,0.148,10,2.5,0.92
,14:15:56,4,3600,1417.5,0.99,13.3,7,13.6,0.149,10,2.5,0.93
,14:15:57,4,3600,1418.5,1,13.3,7,13.6,0.144,10,2.5,0.93
,14:15:58,4,3600,1419.5,1,13.3,7,13.6,0.139,10,2.5,0.93
,14:15:59,4,3600,1420.5,0.99,13.3,7,13.6,0.143,10,2.5,0.93
,14:16:00,4,3600,1421.5,0.99,13.3,7,13.6,0.148,10,2.5,0.92
,14:16:01,4,3600,1422.5,0.99,13.3,7,13.6,0.148,10,2.5,0.92
,14:16:02,4,3600,1423.5,0.98,13.3,7,13.5,0.148,10,2.5,0.92
,14:16:03,4,3600,1424.5,0.98,13.3,7,13.5,0.148,10,2.5,0.92
,14:16:04,4,3600,1425.5,0.98,13.3,7,13.5,0.142,10,2.5,0.92
,14:16:05,4,3600,1426.5,0.98,13.3,7,13.5,0.142,10,2.4,0.92
,14:16:06,4,3600,1427.5,0.98,13.3,7,13.5,0.142,10,2.5,0.92
,14:16:07,4,3600,1428.5,0.98,13.3,7,13.5,0.137,10,2.5,0.92
,14:16:08,4,3600,1429.5,0.98,13.3,7,13.5,0.142,10,2.5,0.92
,14:16:09,4,3600,1430.5,0.98,13.3,7,13.5,0.142,10,2.5,0.92
,14:16:10,4,3600,1431.5,0.98,13.3,7,13.5,0.148,10,2.5,0.92
,14:16:11,4,3600,1432.5,0.98,13.3,7,13.5,0.148,10,2.4,0.92
,14:16:12,4,3600,1433.5,0.98,13.3,7,13.5,0.147,10,2.5,0.92
,14:16:13,4,3600,1434.5,0.98,13.3,7,13.5,0.147,10,2.5,0.92
,14:16:14,4,3600,1435.5,0.98,13.3,7,13.5,0.147,10,2.5,0.92
,14:16:15,4,3600,1436.5,0.98,13.3,7,13.5,0.147,10,2.4,0.92
,14:16:16,4,3600,1437.5,0.98,13.3,7,13.5,0.148,10,2.4,0.92
,14:16:17,4,3600,1438.5,0.99,13.3,7,13.5,0.143,10,2.5,0.93
,14:16:18,4,3600,1439.5,1,13.3,7,13.4,0.144,10,2.5,0.93
,14:16:19,4,3600,1440.5,1,13.3,7,13.4,0.139,10,2.5,0.93
,14:16:20,4,3600,1441.5,0.99,13.3,7,13.4,0.133,10,2.5,0.93
,14:16:21,4,3600,1442.5,0.99,13.3,7,13.4,0.138,10,2.5,0.92
,14:16:22,4,3600,1443.5,0.98,13.3,7,13.4,0.142,10,2.5,0.92
,14:16:23,4,3600,1444.5,0.99,13.3,7,13.4,0.143,10,2.5,0.92
,14:16:24,4,3600,1445.5,0.99,13.3,7,13.4,0.143,10,2.5,0.93
,14:16:25,4,3600,1446.5,0.99,13.3,7,13.4,0.149,10,2.5,0.93
,14:16:26,4,3600,1447.5,0.99,13.3,7,13.4,0.148,10,2.5,0.92
,14:16:27,4,3600,1448.5,0.98,13.3,7,13.4,0.142,10,2.5,0.92
,14:16:28,4,3600,1449.5,0.98,13.3,7,13.4,0.142,10,2.5,0.92
,14:16:29,4,3600,1450.5,0.99,13.3,7,13.4,0.138,10,2.5,0.92
,14:16:30,4,3600,1451.5,0.99,13.3,7,13.4,0.138,10,2.5,0.92
,14:16:31,4,3600,1452.5,0.99,13.3,7,13.4,0.138,10,2.5,0.92
,14:16:32,4,3600,1453.5,0.98,13.3,7,13.3,0.142,10,2.5,0.92
,14:16:33,4,3600,1454.5,0.98,13.3,7,13.3,0.147,10,2.4,0.92
,14:16:34,4,3600,1455.5,0.98,13.3,7,13.3,0.142,10,2.5,0.92
,14:16:35,4,3600,1456.5,0.98,13.3,7,13.3,0.147,10,2.5,0.92
,14:16:36,4,3600,1457.5,0.98,13.3,7,13.3,0.147,10,2.5,0.92
,14:16:37,4,3600,1458.5,0.98,13.3,7,13.3,0.147,10,2.5,0.91
,14:16:38,4,3600,1459.5,0.98,13.3,7,13.3,0.141,10,2.5,0.91
,14:16:39,4,3600,1460.5,0.97,13.3,7,13.3,0.141,10,2.5,0.91
,14:16:40,4,3600,1461.5,0.97,13.3,7,13.3,0.135,10,2.5,0.91
,14:16:41,4,3600,1462.5,0.97,13.3,7,13.3,0.14,10,2.5,0.91
,14:16:42,4,3600,1463.5,0.97,13.3,7,13.2,0.14,10,2.5,0.91
,14:16:43,4,3600,1464.5,0.97,13.3,7,13.2,0.146,10,2.5,0.91
,14:16:44,4,3600,1465.5,0.97,13.3,7,13.2,0.146,10,2.4,0.91
,14:16:45,4,3600,1466.5,0.97,13.3,7,13.2,0.146,10,2.5,0.91
,14:16:46,4,3600,1467.5,0.97,13.3,7,13.2,0.146,10,2.5,0.91
,14:16:47,4,3600,1468.5,0.97,13.3,7,13.2,0.146,10,2.5,0.91
,14:16:48,4,3600,1469.5,0.97,13.3,7,13.2,0.146,10,2.5,0.91
,14:16:49,4,3600,1470.5,0.97,13.3,7,13.2,0.14,10,2.5,0.91
,14:16:50,4,3600,1471.5,0.97,13.3,7,13.2,0.14,10,2.5,0.91
,14:16:51,4,3600,1472.5,0.97,13.3,7,13.2,0.14,10,2.5,0.91
,14:16:52,4,3600,1473.5,0.97,13.3,7,13.2,0.145,10,2.5,0.91
,14:16:53,4,3600,1474.5,0.97,13.3,7,13.2,0.146,10,2.4,0.91
,14:16:54,4,3600,1475.5,0.98,13.3,7,13.1,0.147,10,2.5,0.92
,14:16:55,4,3600,1476.5,0.99,13.3,7,13.1,0.148,10,2.5,0.92
,14:16:56,4,3600,1477.5,0.98,13.3,7,13.1,0.148,10,2.5,0.92
,14:16:57,4,3600,1478.5,0.98,13.3,7,13.1,0.142,10,2.5,0.92
,14:16:58,4,3600,1479.5,0.98,13.3,7,13.1,0.137,10,2.5,0.92
,14:16:59,4,3600,1480.5,0.98,13.3,7,13.1,0.142,10,2.5,0.92
,14:17:00,4,3600,1481.5,0.98,13.3,7,13.1,0.147,10,2.4,0.91
,14:17:01,4,3600,1482.5,0.97,13.3,7,13.1,0.146,10,2.4,0.91
