Data file,,DELRINNC010-UNHONED_ISO10_12DEG_001.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,12/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,DelrinNC010 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 13:26:42 on 12/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:24:53,6,3590,3488.1,0.29,13.3,7,10.3,0.041,10,49.8,0.28
,14:24:54,6,3590,3489.1,0.29,13.3,7,10.4,0.042,10,49.8,0.28
,14:24:55,6,3590,3490.1,0.29,13.3,7,10.4,0.044,10,49.8,0.28
,14:24:56,6,3590,3491.1,0.29,13.3,7,10.3,0.044,10,49.8,0.28
,14:24:57,6,3590,3492.1,0.29,13.3,7,10.4,0.044,10,49.8,0.28
,14:24:58,6,3590,3493.1,0.29,13.3,7,10.4,0.044,10,49.8,0.28
,14:24:59,6,3590,3494.1,0.29,13.3,7,10.4,0.042,10,49.8,0.28
,14:25:00,6,3590,3495.1,0.29,13.3,7,10.4,0.042,10,49.8,0.28
,14:25:01,6,3590,3496.1,0.29,13.3,7,10.4,0.041,10,49.8,0.28
,14:25:02,6,3590,3497.1,0.29,13.3,7,10.4,0.042,10,49.8,0.28
,14:25:03,6,3590,3498.1,0.29,13.3,7,10.4,0.043,10,49.8,0.28
,14:25:04,6,3590,3499.1,0.28,13.3,7,10.5,0.043,10,49.8,0.27
,14:25:05,6,3590,3500.1,0.28,13.3,7,10.5,0.041,10,49.8,0.27
,14:25:06,6,3590,3501.1,0.28,13.3,7,10.5,0.039,10,49.9,0.27
,14:25:07,6,3590,3502.1,0.28,13.3,7,10.5,0.041,10,49.8,0.27
,14:25:08,6,3590,3503.1,0.28,13.3,7,10.5,0.043,10,49.8,0.28
,14:25:09,6,3590,3504.1,0.29,13.3,7,10.5,0.043,10,49.8,0.28
,14:25:10,6,3590,3505.1,0.28,13.3,7,10.6,0.041,10,49.8,0.27
,14:25:11,6,3590,3506.1,0.28,13.3,7,10.6,0.041,10,49.8,0.27
,14:25:12,6,3590,3507.1,0.28,13.3,7,10.6,0.041,10,49.8,0.28
,14:25:13,6,3590,3508.1,0.29,13.3,7,10.6,0.043,10,49.8,0.27
,14:25:14,6,3590,3509.1,0.28,13.3,7,10.6,0.042,10,49.8,0.27
,14:25:15,6,3590,3510.1,0.28,13.3,7,10.6,0.041,10,49.8,0.27
,14:25:16,6,3590,3511.1,0.29,13.3,7,10.6,0.041,10,49.8,0.28
,14:25:17,6,3590,3512.1,0.29,13.3,7,10.6,0.042,10,49.8,0.28
,14:25:18,6,3590,3513.1,0.28,13.3,7,10.7,0.043,10,49.8,0.27
,14:25:19,6,3590,3514.1,0.28,13.3,6,10.7,0.044,10,49.8,0.27
,14:25:20,6,3590,3515.1,0.28,13.3,7,10.7,0.042,10,49.8,0.27
,14:25:21,6,3590,3516.1,0.28,13.3,7,10.7,0.04,10,49.8,0.28
,14:25:22,6,3590,3517.1,0.29,13.3,7,10.7,0.04,10,49.8,0.28
,14:25:23,6,3590,3518.1,0.29,13.3,7,10.8,0.041,10,49.8,0.28
,14:25:24,6,3590,3519.1,0.29,13.3,7,10.8,0.043,10,49.8,0.28
,14:25:25,6,3590,3520.1,0.29,13.3,7,10.8,0.043,10,49.9,0.28
,14:25:26,6,3590,3521.1,0.28,13.3,7,10.8,0.041,10,49.8,0.27
,14:25:27,6,3590,3522.1,0.28,13.3,7,10.8,0.04,10,49.8,0.27
,14:25:28,6,3590,3523.1,0.28,13.3,7,10.8,0.04,10,49.9,0.28
,14:25:29,6,3590,3524.1,0.29,13.3,7,10.9,0.043,10,49.8,0.28
,14:25:30,6,3590,3525.1,0.28,13.3,7,10.9,0.043,10,49.8,0.27
,14:25:31,6,3590,3526.1,0.28,13.3,7,10.9,0.043,10,49.8,0.27
,14:25:32,6,3590,3527.1,0.28,13.3,7,10.9,0.042,10,49.8,0.27
,14:25:33,6,3590,3528.1,0.28,13.3,7,10.9,0.041,10,49.8,0.27
,14:25:34,6,3590,3529.1,0.28,13.3,7,10.9,0.041,10,49.8,0.27
,14:25:35,6,3590,3530.1,0.29,13.3,7,10.9,0.042,10,49.8,0.28
,14:25:36,6,3590,3531.1,0.29,13.3,7,11,0.044,10,49.8,0.28
,14:25:37,6,3590,3532.1,0.29,13.3,7,11,0.044,10,49.8,0.28
,14:25:38,6,3590,3533.1,0.29,13.3,7,11,0.042,10,49.8,0.28
,14:25:39,6,3590,3534.1,0.29,13.3,7,11,0.042,10,49.8,0.28
,14:25:40,6,3590,3535.1,0.29,13.3,7,11,0.041,10,49.8,0.28
,14:25:41,6,3590,3536.1,0.28,13.3,7,11.1,0.041,10,49.8,0.27
,14:25:42,6,3590,3537.1,0.28,13.3,7,11.1,0.043,10,49.8,0.27
,14:25:43,6,3590,3538.1,0.29,13.3,7,11.1,0.043,10,49.8,0.28
,14:25:44,6,3590,3539.1,0.28,13.3,7,11.1,0.043,10,49.9,0.27
,14:25:45,6,3590,3540.1,0.28,13.3,7,11.1,0.041,10,49.8,0.27
,14:25:46,6,3590,3541.1,0.28,13.3,7,11.2,0.041,10,49.8,0.27
,14:25:47,6,3590,3542.1,0.29,13.3,7,11.2,0.042,10,49.8,0.28
,14:25:48,6,3590,3543.1,0.29,13.3,7,11.2,0.043,10,49.8,0.28
,14:25:49,6,3590,3544.1,0.29,13.3,7,11.2,0.043,10,49.8,0.28
,14:25:50,6,3590,3545.1,0.29,13.3,7,11.2,0.041,10,49.8,0.28
,14:25:51,6,3590,3546.1,0.29,13.3,7,11.3,0.042,10,49.8,0.28
,14:25:52,6,3590,3547.1,0.29,13.3,7,11.3,0.04,10,49.8,0.28
,14:25:53,6,3590,3548.1,0.29,13.3,7,11.3,0.042,10,49.8,0.28
,14:25:54,6,3590,3549.1,0.29,13.3,7,11.3,0.043,10,49.8,0.28
,14:25:55,6,3590,3550.1,0.29,13.3,6,11.3,0.045,10,49.8,0.28
,14:25:56,6,3590,3551.1,0.29,13.3,7,11.3,0.043,10,49.8,0.28
,14:25:57,6,3590,3552.1,0.29,13.3,7,11.3,0.041,10,49.8,0.28
,14:25:58,6,3590,3553.1,0.29,13.3,7,11.4,0.043,10,49.8,0.28
,14:25:59,6,3590,3554.1,0.29,13.3,7,11.4,0.042,10,49.8,0.28
,14:26:00,6,3590,3555.1,0.29,13.3,7,11.4,0.042,10,49.8,0.28
,14:26:01,6,3590,3556.1,0.29,13.3,7,11.4,0.042,10,49.8,0.28
,14:26:02,6,3590,3557.1,0.29,13.3,7,11.4,0.044,10,49.8,0.28
,14:26:03,6,3590,3558.1,0.29,13.3,7,11.5,0.043,10,49.8,0.28
,14:26:04,6,3590,3559.1,0.29,13.3,7,11.5,0.043,10,49.8,0.28
,14:26:05,6,3590,3560.1,0.29,13.3,7,11.5,0.043,10,49.8,0.28
,14:26:06,6,3590,3561.1,0.29,13.3,7,11.6,0.044,10,49.8,0.28
,14:26:07,6,3590,3562.1,0.29,13.3,7,11.6,0.042,10,49.8,0.28
,14:26:08,6,3590,3563.1,0.29,13.3,7,11.6,0.04,10,49.8,0.28
,14:26:09,6,3590,3564.1,0.29,13.3,7,11.6,0.04,10,49.8,0.28
,14:26:10,6,3590,3565.1,0.29,13.3,7,11.6,0.042,10,49.8,0.28
,14:26:11,6,3590,3566.1,0.29,13.3,7,11.7,0.043,10,49.9,0.28
,14:26:12,6,3590,3567.1,0.29,13.3,7,11.6,0.043,10,49.8,0.28
,14:26:13,6,3590,3568.1,0.28,13.3,7,11.6,0.043,10,49.8,0.27
,14:26:14,6,3590,3569.1,0.28,13.3,7,11.7,0.043,10,49.8,0.27
,14:26:15,6,3590,3570.1,0.28,13.3,7,11.7,0.041,10,49.8,0.27
,14:26:16,6,3590,3571.1,0.29,13.3,7,11.7,0.04,10,49.8,0.28
,14:26:17,6,3590,3572.1,0.29,13.3,7,11.7,0.041,10,49.8,0.28
,14:26:18,6,3590,3573.1,0.29,13.3,7,11.8,0.042,10,49.8,0.28
,14:26:19,6,3590,3574.1,0.29,13.3,7,11.8,0.044,10,49.8,0.28
,14:26:20,6,3590,3575.1,0.29,13.3,7,11.8,0.043,10,49.8,0.28
,14:26:21,6,3590,3576.1,0.29,13.3,7,11.8,0.043,10,49.8,0.28
,14:26:22,6,3590,3577.1,0.29,13.3,7,11.9,0.044,10,49.8,0.28
,14:26:23,6,3590,3578.1,0.29,13.3,7,11.9,0.042,10,49.9,0.28
,14:26:24,6,3590,3579.1,0.29,13.3,7,11.9,0.041,10,49.8,0.28
,14:26:25,6,3590,3580.1,0.29,13.3,7,11.9,0.041,10,49.8,0.28
,14:26:26,6,3590,3581.1,0.29,13.3,7,11.9,0.042,10,49.9,0.28
,14:26:27,6,3590,3582.1,0.29,13.3,7,12,0.044,10,49.8,0.28
,14:26:28,6,3590,3583.1,0.29,13.3,7,12,0.043,10,49.8,0.28
,14:26:29,6,3590,3584.1,0.29,13.3,7,12,0.043,10,49.8,0.28
,14:26:30,6,3590,3585.1,0.29,13.3,7,12,0.042,10,49.9,0.28
,14:26:31,6,3590,3586.1,0.29,13.3,7,12,0.041,10,49.8,0.28
,14:26:32,6,3590,3587.1,0.29,13.3,7,12,0.042,10,49.8,0.28
,14:26:33,6,3590,3588.1,0.29,13.3,7,12.1,0.044,10,49.8,0.28
,14:26:34,6,3590,3589.1,0.29,13.3,7,12.1,0.044,10,49.8,0.28
,14:26:35,6,3590,3590.1,0.29,13.3,7,12.1,0.044,10,49.8,0.28
,14:26:36,6,3590,3591.1,0.29,13.3,7,12.1,0.044,10,49.8,0.28
,14:26:37,6,3590,3592.1,0.29,13.3,7,12.1,0.042,10,49.9,0.28
,14:26:38,6,3590,3593.1,0.29,13.3,7,12.2,0.041,10,49.9,0.28
,14:26:39,6,3590,3594.1,0.29,13.3,7,12.2,0.041,10,49.8,0.28
,14:26:40,6,3590,3595.1,0.29,13.3,7,12.2,0.042,10,49.8,0.28
,14:26:41,6,3590,3596.1,0.29,13.3,7,12.3,0.044,10,49.8,0.28
,14:26:42,6,3590,3597.1,0.29,13.3,7,12.3,0.044,10,49.9,0.28
,14:26:43,6,3590,3598.1,0.29,13.3,7,12.3,0.044,10,49.8,0.28
,14:26:44,6,3590,3599.1,0.3,13.3,7,12.3,0.044,10,49.9,0.28
,14:26:45,6,3590,3600.1,0.29,13.3,7,12.3,0.042,10,49.8,0.28
,14:26:46,6,3590,3601.1,0.29,13.3,7,12.4,0.041,10,49.8,0.28
,14:26:47,6,3590,3602.1,0.29,13.3,7,12.4,0.041,10,49.8,0.28
,14:26:48,6,3590,3603.1,0.29,13.3,7,12.4,0.042,10,49.8,0.28
,14:26:49,6,3590,3604.1,0.29,13.3,7,12.4,0.044,10,49.8,0.28
,14:26:50,6,3590,3605.1,0.29,13.3,7,12.5,0.044,10,49.8,0.28
,14:26:51,6,3590,3606.1,0.29,13.3,7,12.4,0.044,10,49.8,0.28
,14:26:52,6,3590,3607.1,0.3,13.3,7,12.5,0.044,10,49.8,0.28
,14:26:53,6,3590,3608.1,0.3,13.3,7,12.5,0.043,10,49.8,0.28
,14:26:54,6,3590,3609.1,0.29,13.3,7,12.5,0.041,10,49.8,0.28
,14:26:55,6,3590,3610.1,0.29,13.3,7,12.5,0.041,10,49.8,0.28
,14:26:56,6,3590,3611.1,0.29,13.3,7,12.6,0.04,10,49.8,0.28
,14:26:57,6,3590,3612.1,0.29,13.3,7,12.6,0.043,10,49.8,0.28
,14:26:58,6,3590,3613.1,0.29,13.3,7,12.6,0.043,10,49.8,0.27
,14:26:59,6,3590,3614.1,0.28,13.3,7,12.6,0.043,10,49.8,0.27
,14:27:00,6,3590,3615.1,0.29,13.3,7,12.7,0.041,10,49.8,0.28
,14:27:01,6,3590,3616.1,0.29,13.3,7,12.7,0.042,10,49.8,0.28
,14:27:02,6,3590,3617.1,0.29,13.3,7,12.7,0.042,10,49.8,0.28
,14:27:03,6,3590,3618.1,0.29,13.3,7,12.7,0.042,10,49.8,0.28
,14:27:04,6,3590,3619.1,0.29,13.3,7,12.7,0.042,10,49.8,0.28
,14:27:05,6,3590,3620.1,0.29,13.3,7,12.8,0.042,10,49.8,0.28
,14:27:06,6,3590,3621.1,0.29,13.3,7,12.8,0.043,10,49.8,0.28
,14:27:07,6,3590,3622.1,0.29,13.3,7,12.8,0.043,10,49.9,0.28
,14:27:08,6,3590,3623.1,0.29,13.3,7,12.8,0.043,10,49.8,0.28
,14:27:09,6,3590,3624.1,0.29,13.3,7,12.9,0.043,10,49.8,0.28
,14:27:10,6,3590,3625.1,0.29,13.3,7,12.8,0.044,10,49.8,0.28
,14:27:11,6,3590,3626.1,0.29,13.3,7,12.9,0.042,10,49.8,0.28
,14:27:12,6,3590,3627.1,0.29,13.3,7,12.9,0.04,10,49.8,0.28
,14:27:13,6,3590,3628.1,0.29,13.3,7,12.9,0.04,10,49.8,0.28
,14:27:14,6,3590,3629.1,0.29,13.3,7,12.9,0.042,10,49.9,0.28
,14:27:15,6,3590,3630.1,0.29,13.3,7,12.9,0.042,10,49.9,0.28
,14:27:16,6,3590,3631.1,0.29,13.3,7,13,0.044,10,49.8,0.28
,14:27:17,6,3590,3632.1,0.29,13.3,7,13,0.044,10,49.8,0.28
,14:27:18,6,3590,3633.1,0.29,13.3,7,13,0.044,10,49.8,0.28
,14:27:19,6,3590,3634.1,0.3,13.3,7,13,0.044,10,49.9,0.28
,14:27:20,6,3590,3635.1,0.3,13.3,7,13.1,0.041,10,49.8,0.29
,14:27:21,6,3590,3636.1,0.3,13.3,7,13.1,0.043,10,49.8,0.28
,14:27:22,6,3590,3637.1,0.29,13.3,7,13.1,0.044,10,49.8,0.28
,14:27:23,6,3590,3638.1,0.29,13.3,7,13.1,0.044,10,49.8,0.28
,14:27:24,6,3590,3639.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:27:25,6,3590,3640.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:27:26,6,3590,3641.1,0.29,13.3,7,13.2,0.044,10,49.8,0.28
,14:27:27,6,3590,3642.1,0.29,13.3,7,13.2,0.044,10,49.9,0.28
,14:27:28,6,3590,3643.1,0.29,13.3,7,13.2,0.042,10,49.8,0.28
,14:27:29,6,3590,3644.1,0.3,13.3,7,13.2,0.043,10,49.8,0.28
,14:27:30,6,3590,3645.1,0.3,13.3,7,13.2,0.042,10,49.8,0.29
,14:27:31,6,3590,3646.1,0.3,13.3,7,13.2,0.043,10,49.8,0.29
,14:27:32,6,3590,3647.1,0.3,13.3,7,13.3,0.043,10,49.8,0.29
,14:27:33,6,3590,3648.1,0.3,13.3,7,13.3,0.045,10,49.8,0.29
,14:27:34,6,3590,3649.1,0.29,13.3,7,13.3,0.044,10,49.8,0.28
,14:27:35,6,3590,3650.1,0.29,13.3,7,13.3,0.042,10,49.9,0.28
,14:27:36,6,3590,3651.1,0.29,13.3,7,13.4,0.044,10,49.8,0.28
,14:27:37,6,3590,3652.1,0.29,13.3,7,13.4,0.044,10,49.8,0.28
,14:27:38,6,3590,3653.1,0.29,13.3,7,13.4,0.044,10,49.8,0.28
,14:27:39,6,3590,3654.1,0.29,13.3,7,13.4,0.042,10,49.8,0.28
,14:27:40,6,3590,3655.1,0.29,13.3,7,13.4,0.043,10,49.8,0.28
,14:27:41,6,3590,3656.1,0.29,13.3,7,13.5,0.042,10,49.8,0.28
,14:27:42,6,3590,3657.1,0.29,13.3,7,13.5,0.043,10,49.8,0.28
,14:27:43,6,3590,3658.1,0.29,13.3,7,13.5,0.043,10,49.8,0.28
,14:27:44,6,3590,3659.1,0.29,13.3,7,13.5,0.042,10,49.8,0.28
,14:27:45,6,3590,3660.1,0.29,13.3,7,13.5,0.042,10,49.8,0.28
,14:27:46,6,3590,3661.1,0.29,13.3,7,13.5,0.041,10,49.9,0.28
,14:27:47,6,3590,3662.1,0.29,13.3,7,13.6,0.042,10,49.8,0.28
,14:27:48,6,3590,3663.1,0.29,13.3,7,13.6,0.04,10,49.8,0.28
,14:27:49,6,3590,3664.1,0.29,13.3,7,13.6,0.042,10,49.8,0.28
,14:27:50,6,3590,3665.1,0.3,13.3,7,13.6,0.043,10,49.8,0.28
,14:27:51,6,3590,3666.1,0.3,13.3,7,13.6,0.044,10,49.8,0.28
,14:27:52,6,3590,3667.1,0.29,13.3,7,13.6,0.044,10,49.8,0.28
,14:27:53,6,3590,3668.1,0.29,13.3,7,13.6,0.044,10,49.8,0.28
,14:27:54,6,3590,3669.1,0.29,13.3,7,13.7,0.044,10,49.8,0.28
,14:27:55,6,3590,3670.1,0.29,13.3,7,13.7,0.042,10,49.8,0.28
,14:27:56,6,3590,3671.1,0.29,13.3,7,13.7,0.042,10,49.8,0.28
,14:27:57,6,3590,3672.1,0.29,13.3,7,13.7,0.042,10,49.8,0.28
,14:27:58,6,3590,3673.1,0.29,13.3,7,13.7,0.043,10,49.8,0.28
,14:27:59,6,3590,3674.1,0.29,13.3,7,13.7,0.044,10,49.8,0.28
,14:28:00,6,3590,3675.1,0.29,13.3,7,13.8,0.044,10,49.8,0.28
,14:28:01,6,3590,3676.1,0.3,13.3,7,13.8,0.043,10,49.8,0.28
,14:28:02,6,3590,3677.1,0.29,13.3,7,13.8,0.042,10,49.8,0.28
,14:28:03,6,3590,3678.1,0.29,13.3,7,13.8,0.042,10,49.8,0.28
,14:28:04,6,3590,3679.1,0.29,13.3,7,13.8,0.041,10,49.8,0.28
,14:28:05,6,3590,3680.1,0.29,13.3,7,13.8,0.041,10,49.8,0.28
,14:28:06,6,3590,3681.1,0.29,13.3,7,13.8,0.041,10,49.8,0.28
,14:28:07,6,3590,3682.1,0.29,13.3,7,13.8,0.042,10,49.8,0.28
,14:28:08,6,3590,3683.1,0.29,13.3,7,13.8,0.044,10,49.8,0.28
,14:28:09,6,3590,3684.1,0.29,13.3,7,13.8,0.043,10,49.8,0.28
,14:28:10,6,3590,3685.1,0.29,13.3,7,13.9,0.043,10,49.8,0.28
,14:28:11,6,3590,3686.1,0.29,13.3,7,13.9,0.042,10,49.8,0.28
,14:28:12,6,3590,3687.1,0.29,13.3,7,13.9,0.042,10,49.8,0.28
,14:28:13,6,3590,3688.1,0.29,13.3,7,13.9,0.044,10,49.8,0.28
,14:28:14,6,3590,3689.1,0.29,13.3,7,13.9,0.044,10,49.8,0.28
,14:28:15,6,3590,3690.1,0.29,13.3,7,13.9,0.042,10,49.8,0.28
,14:28:16,6,3590,3691.1,0.29,13.3,7,13.9,0.044,10,49.8,0.28
,14:28:17,6,3590,3692.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:28:18,6,3590,3693.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:28:19,6,3590,3694.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:28:20,6,3590,3695.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:28:21,6,3590,3696.1,0.29,13.3,7,14,0.042,10,49.8,0.28
,14:28:22,6,3590,3697.1,0.29,13.3,7,14,0.04,10,49.8,0.28
,14:28:23,6,3590,3698.1,0.28,13.3,7,14,0.041,10,49.9,0.27
,14:28:24,6,3590,3699.1,0.29,13.3,7,14,0.041,10,49.8,0.28
,14:28:25,6,3590,3700.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:28:26,6,3590,3701.1,0.29,13.3,7,14,0.043,10,49.8,0.28
,14:28:27,6,3590,3702.1,0.29,13.3,7,14,0.044,10,49.9,0.28
,14:28:28,6,3590,3703.1,0.29,13.3,7,14.1,0.044,10,49.8,0.28
,14:28:29,6,3590,3704.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:28:30,6,3590,3705.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:28:31,6,3590,3706.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:28:32,6,3590,3707.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:28:33,6,3590,3708.1,0.29,13.3,7,14.1,0.041,10,49.9,0.28
,14:28:34,6,3590,3709.1,0.29,13.3,7,14.1,0.041,10,49.8,0.28
,14:28:35,6,3590,3710.1,0.29,13.3,7,14.1,0.042,10,49.8,0.28
,14:28:36,6,3590,3711.1,0.29,13.3,7,14.1,0.044,10,49.8,0.28
,14:28:37,6,3590,3712.1,0.29,13.3,7,14.1,0.044,10,49.9,0.28
,14:28:38,6,3590,3713.1,0.29,13.3,7,14.1,0.044,10,49.8,0.28
,14:28:39,6,3590,3714.1,0.29,13.3,7,14.1,0.044,10,49.8,0.28
,14:28:40,6,3590,3715.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:28:41,6,3590,3716.1,0.29,13.3,7,14.2,0.042,10,49.9,0.28
,14:28:42,6,3590,3717.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:28:43,6,3590,3718.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:28:44,6,3590,3719.1,0.3,13.3,7,14.2,0.043,10,49.8,0.28
,14:28:45,6,3590,3720.1,0.3,13.3,7,14.2,0.043,10,49.8,0.28
,14:28:46,6,3590,3721.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:28:47,6,3590,3722.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:28:48,6,3590,3723.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:28:49,6,3590,3724.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:28:50,6,3590,3725.1,0.29,13.3,7,14.2,0.042,10,49.8,0.28
,14:28:51,6,3590,3726.1,0.3,13.3,7,14.2,0.041,10,49.8,0.28
,14:28:52,6,3590,3727.1,0.3,13.3,7,14.2,0.041,10,49.8,0.28
,14:28:53,6,3590,3728.1,0.3,13.3,7,14.2,0.041,10,49.8,0.28
,14:28:54,6,3590,3729.1,0.3,13.3,7,14.2,0.043,10,49.8,0.28
,14:28:55,6,3590,3730.1,0.3,13.3,7,14.2,0.043,10,49.8,0.29
,14:28:56,6,3590,3731.1,0.3,13.3,7,14.2,0.043,10,49.8,0.29
,14:28:57,6,3590,3732.1,0.3,13.3,7,14.2,0.044,10,49.8,0.28
,14:28:58,6,3590,3733.1,0.29,13.3,7,14.2,0.044,10,49.8,0.28
,14:28:59,6,3590,3734.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:00,6,3590,3735.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:01,6,3590,3736.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:02,6,3590,3737.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:03,6,3590,3738.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:04,6,3590,3739.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:05,6,3590,3740.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:06,6,3590,3741.1,0.29,13.3,7,14.3,0.044,10,49.9,0.28
,14:29:07,6,3590,3742.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:08,6,3590,3743.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:09,6,3590,3744.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,14:29:10,6,3590,3745.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:11,6,3590,3746.1,0.3,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:12,6,3590,3747.1,0.3,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:13,6,3590,3748.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:14,6,3590,3749.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:15,6,3590,3750.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:16,6,3590,3751.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:17,6,3590,3752.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:18,6,3590,3753.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:19,6,3590,3754.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:20,6,3590,3755.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:21,6,3590,3756.1,0.3,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:22,6,3590,3757.1,0.3,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:23,6,3590,3758.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:24,6,3590,3759.1,0.29,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:25,6,3590,3760.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:26,6,3590,3761.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:27,6,3590,3762.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,14:29:28,6,3590,3763.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:29:29,6,3590,3764.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,14:29:30,6,3590,3765.1,0.29,13.3,7,14.3,0.04,10,49.8,0.28
,14:29:31,6,3590,3766.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:29:32,6,3590,3767.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:29:33,6,3590,3768.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:34,6,3590,3769.1,0.29,13.3,6,14.3,0.045,10,49.8,0.28
,14:29:35,6,3590,3770.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:36,6,3590,3771.1,0.29,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:37,6,3590,3772.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:38,6,3590,3773.1,0.29,13.3,7,14.3,0.042,10,49.9,0.28
,14:29:39,6,3590,3774.1,0.3,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:40,6,3590,3775.1,0.3,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:41,6,3590,3776.1,0.3,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:42,6,3590,3777.1,0.3,13.3,7,14.3,0.045,10,49.8,0.29
,14:29:43,6,3590,3778.1,0.3,13.3,7,14.3,0.043,10,49.8,0.29
,14:29:44,6,3590,3779.1,0.3,13.3,7,14.3,0.044,10,49.8,0.29
,14:29:45,6,3590,3780.1,0.3,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:46,6,3590,3781.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:47,6,3590,3782.1,0.29,13.3,7,14.3,0.041,10,49.8,0.28
,14:29:48,6,3590,3783.1,0.29,13.3,7,14.3,0.042,10,49.8,0.28
,14:29:49,6,3590,3784.1,0.3,13.3,7,14.3,0.043,10,49.8,0.28
,14:29:50,6,3590,3785.1,0.29,13.3,7,14.3,0.044,10,49.9,0.28
,14:29:51,6,3590,3786.1,0.3,13.3,7,14.3,0.044,10,49.8,0.28
,14:29:52,6,3590,3787.1,0.3,13.3,7,14.3,0.044,10,49.8,0.28
