Data file,,PTT_ISO10_12DEG_002.TSV,,,,,,,,,,
,15:20:44,6,3590,2149,0.88,13.3,7,9.9,0.132,10,50,0.84
,15:20:45,6,3590,2150,0.87,13.3,7,9.8,0.131,10,50,0.84
,15:20:46,6,3590,2151,0.88,13.3,7,9.8,0.127,10,50,0.85
,15:20:47,6,3590,2152,0.89,13.3,7,9.8,0.128,10,50,0.86
,15:20:48,6,3590,2153,0.89,13.3,7,9.8,0.133,10,50,0.85
,15:20:49,6,3590,2154,0.89,13.3,7,9.8,0.134,10,50,0.86
,15:20:50,6,3590,2155,0.9,13.3,7,9.8,0.13,10,50,0.87
,15:20:51,6,3590,2156,0.91,13.3,7,9.8,0.132,10,50,0.88
,15:20:52,6,3590,2157,0.91,13.3,7,9.8,0.132,10,49.9,0.88
,15:20:53,6,3590,2158,0.91,13.3,7,9.8,0.131,10,49.9,0.87
,15:20:54,6,3590,2159,0.89,13.3,7,9.8,0.129,10,49.9,0.86
,15:20:55,6,3590,2160,0.89,13.3,7,9.8,0.133,10,50,0.85
,15:20:56,6,3590,2161,0.89,13.3,7,9.8,0.129,10,50,0.86
,15:20:57,6,3590,2162,0.9,13.3,7,9.8,0.135,10,50,0.86
,15:20:58,6,3590,2163,0.9,13.3,7,9.8,0.135,10,50,0.87
,15:20:59,6,3590,2164,0.9,13.3,7,9.8,0.135,10,50,0.86
,15:21:00,6,3590,2165,0.9,13.3,7,9.8,0.13,10,50,0.87
,15:21:01,6,3590,2166,0.9,13.3,7,9.8,0.131,10,50,0.87
,15:21:02,6,3590,2167,0.91,13.3,7,9.8,0.131,10,50,0.87
,15:21:03,6,3590,2168,0.91,13.3,7,9.8,0.131,10,50,0.87
,15:21:04,6,3590,2169,0.9,13.3,7,9.8,0.135,10,50,0.86
,15:21:05,6,3590,2170,0.89,13.3,7,9.8,0.134,10,50,0.86
,15:21:06,6,3590,2171,0.9,13.3,7,9.8,0.129,10,50,0.86
,15:21:07,6,3590,2172,0.9,13.3,7,9.8,0.131,10,50,0.87
,15:21:08,6,3590,2173,0.91,13.3,7,9.8,0.132,10,50,0.88
,15:21:09,6,3590,2174,0.91,13.3,7,9.8,0.131,10,50,0.87
,15:21:10,6,3590,2175,0.9,13.3,7,9.8,0.13,10,50,0.87
,15:21:11,6,3590,2176,0.89,13.3,7,9.8,0.134,10,50,0.86
,15:21:12,6,3590,2177,0.89,13.3,7,9.8,0.134,10,50,0.86
,15:21:13,6,3590,2178,0.9,13.3,7,9.8,0.129,10,50,0.86
,15:21:14,6,3590,2179,0.9,13.3,7,9.8,0.135,10,50,0.86
,15:21:15,6,3590,2180,0.9,13.3,7,9.8,0.13,10,50,0.87
,15:21:16,6,3590,2181,0.9,13.3,7,9.8,0.129,10,50,0.86
,15:21:17,6,3590,2182,0.89,13.3,7,9.7,0.129,10,50,0.86
,15:21:18,6,3590,2183,0.88,13.3,7,9.7,0.123,10,50,0.85
,15:21:19,6,3590,2184,0.88,13.3,7,9.7,0.122,10,50,0.84
,15:21:20,6,3590,2185,0.88,13.3,7,9.7,0.123,10,50,0.85
,15:21:21,6,3590,2186,0.88,13.3,7,9.8,0.127,10,50,0.84
,15:21:22,6,3590,2187,0.87,13.3,7,9.8,0.131,10,50,0.84
,15:21:23,6,3590,2188,0.87,13.3,7,9.8,0.126,10,50,0.84
,15:21:24,6,3590,2189,0.87,13.3,7,9.8,0.131,10,50,0.84
,15:21:25,6,3590,2190,0.88,13.3,7,9.8,0.131,10,50,0.84
,15:21:26,6,3590,2191,0.88,13.3,7,9.8,0.132,10,50,0.84
,15:21:27,6,3590,2192,0.88,13.3,7,9.8,0.132,10,50,0.85
,15:21:28,6,3590,2193,0.88,13.3,7,9.8,0.133,10,50,0.85
,15:21:29,6,3590,2194,0.9,13.3,7,9.8,0.135,10,50,0.86
,15:21:30,6,3590,2195,0.91,13.3,7,9.8,0.132,10,50,0.88
,15:21:31,6,3590,2196,0.91,13.3,7,9.8,0.132,10,50,0.88
,15:21:32,6,3590,2197,0.9,13.3,7,9.8,0.13,10,50,0.87
,15:21:33,6,3590,2198,0.89,13.3,7,9.8,0.128,10,50,0.85
,15:21:34,6,3590,2199,0.89,13.3,7,9.8,0.133,10,50,0.85
,15:21:35,6,3590,2200,0.9,13.3,7,9.8,0.135,10,50,0.87
,15:21:36,6,3590,2201,0.92,13.3,7,9.8,0.137,10,50,0.88
,15:21:37,6,3590,2202,0.92,13.3,7,9.8,0.133,10,50,0.89
,15:21:38,6,3590,2203,0.92,13.3,7,9.8,0.128,10,50,0.88
,15:21:39,6,3590,2204,0.9,13.3,7,9.8,0.126,10,50,0.87
,15:21:40,6,3590,2205,0.89,13.3,7,9.8,0.124,10,50,0.86
,15:21:41,6,3590,2206,0.89,13.3,7,9.8,0.128,10,50,0.85
,15:21:42,6,3590,2207,0.89,13.3,7,9.8,0.133,10,50,0.85
,15:21:43,6,3590,2208,0.89,13.3,7,9.8,0.133,10,50,0.85
,15:21:44,6,3590,2209,0.89,13.3,7,9.8,0.133,10,50,0.85
,15:21:45,6,3590,2210,0.89,13.3,7,9.8,0.133,10,49.9,0.85
,15:21:46,6,3590,2211,0.89,13.3,7,9.8,0.134,10,50,0.86
,15:21:47,6,3590,2212,0.9,13.3,7,9.8,0.13,10,49.9,0.87
,15:21:48,6,3590,2213,0.9,13.3,7,9.8,0.131,10,50,0.87
,15:21:49,6,3590,2214,0.9,13.3,7,9.8,0.134,10,49.9,0.86
,15:21:50,6,3590,2215,0.89,13.3,7,9.8,0.133,10,50,0.85
,15:21:51,6,3590,2216,0.89,13.3,7,9.8,0.134,10,50,0.86
,15:21:52,6,3590,2217,0.9,13.3,7,9.8,0.131,10,50,0.87
,15:21:53,6,3590,2218,0.9,13.3,7,9.9,0.13,10,50,0.87
,15:21:54,6,3590,2219,0.89,13.3,7,9.9,0.133,10,50,0.85
,15:21:55,6,3590,2220,0.89,13.3,7,9.9,0.133,10,50,0.85
,15:21:56,6,3590,2221,0.89,13.3,7,9.9,0.134,10,50,0.86
,15:21:57,6,3590,2222,0.91,13.3,7,9.9,0.131,10,50,0.88
,15:21:58,6,3590,2223,0.91,13.3,7,9.9,0.131,10,50,0.87
,15:21:59,6,3590,2224,0.9,13.3,7,9.9,0.135,10,50,0.87
,15:22:00,6,3590,2225,0.9,13.3,7,9.9,0.129,10,50,0.86
,15:22:01,6,3590,2226,0.9,13.3,7,9.9,0.126,10,50,0.87
,15:22:02,6,3590,2227,0.9,13.3,7,9.9,0.126,10,50,0.87
,15:22:03,6,3590,2228,0.9,13.3,7,9.9,0.125,10,50,0.86
,15:22:04,6,3590,2229,0.89,13.3,7,9.9,0.128,10,50,0.85
,15:22:05,6,3590,2230,0.88,13.3,7,9.9,0.133,10,50,0.85
,15:22:06,6,3590,2231,0.89,13.3,7,9.9,0.133,10,50,0.86
,15:22:07,6,3590,2232,0.9,13.3,7,10,0.135,10,50,0.87
,15:22:08,6,3590,2233,0.91,13.3,7,10,0.137,10,50,0.88
,15:22:09,6,3590,2234,0.91,13.3,7,10,0.132,10,50,0.88
,15:22:10,6,3590,2235,0.9,13.3,7,10,0.131,10,50,0.87
,15:22:11,6,3590,2236,0.89,13.3,7,10,0.129,10,50,0.86
,15:22:12,6,3590,2237,0.88,13.3,7,10,0.133,10,50,0.85
,15:22:13,6,3590,2238,0.89,13.3,7,10,0.134,10,50,0.86
,15:22:14,6,3590,2239,0.91,13.3,7,10,0.136,10,50,0.87
,15:22:15,6,3590,2240,0.92,13.3,7,10,0.133,10,50,0.89
,15:22:16,6,3590,2241,0.92,13.3,7,10,0.133,10,50,0.89
,15:22:17,6,3590,2242,0.91,13.3,7,10,0.132,10,50,0.88
,15:22:18,6,3590,2243,0.9,13.3,7,10,0.135,10,50,0.86
,15:22:19,6,3590,2244,0.89,13.3,7,10.1,0.129,10,50,0.86
,15:22:20,6,3590,2245,0.89,13.3,7,10.1,0.128,10,50,0.85
,15:22:21,6,3590,2246,0.89,13.3,7,10.1,0.133,10,50,0.85
,15:22:22,6,3590,2247,0.88,13.3,7,10.1,0.127,10,50,0.85
,15:22:23,6,3590,2248,0.88,13.3,7,10.1,0.127,10,50,0.85
,15:22:24,6,3590,2249,0.88,13.3,7,10.1,0.127,10,50,0.85
,15:22:25,6,3590,2250,0.88,13.3,7,10.1,0.122,10,50,0.84
,15:22:26,6,3590,2251,0.88,13.3,7,10.1,0.122,10,50,0.84
,15:22:27,6,3590,2252,0.88,13.3,7,10.1,0.127,10,50,0.84
,15:22:28,6,3590,2253,0.87,13.3,7,10.1,0.126,10,50,0.84
,15:22:29,6,3590,2254,0.87,13.3,7,10.2,0.131,10,50,0.84
,15:22:30,6,3590,2255,0.87,13.3,7,10.2,0.131,10,50,0.84
,15:22:31,6,3590,2256,0.87,13.3,7,10.2,0.131,10,50,0.84
,15:22:32,6,3590,2257,0.88,13.3,7,10.2,0.131,10,50,0.84
,15:22:33,6,3590,2258,0.88,13.3,7,10.2,0.133,10,50,0.85
,15:22:34,6,3590,2259,0.89,13.3,7,10.2,0.129,10,50,0.86
,15:22:35,6,3590,2260,0.9,13.3,7,10.2,0.13,10,50,0.87
,15:22:36,6,3590,2261,0.9,13.3,7,10.2,0.129,10,50,0.86
,15:22:37,6,3590,2262,0.89,13.3,7,10.2,0.134,10,50,0.86
,15:22:38,6,3590,2263,0.89,13.3,7,10.3,0.134,10,50,0.86
,15:22:39,6,3590,2264,0.9,13.3,7,10.3,0.131,10,50,0.87
,15:22:40,6,3590,2265,0.91,13.3,7,10.3,0.131,10,50,0.87
,15:22:41,6,3590,2266,0.9,13.3,7,10.3,0.135,10,50,0.87
,15:22:42,6,3590,2267,0.9,13.3,7,10.3,0.135,10,50,0.87
,15:22:43,6,3590,2268,0.9,13.3,7,10.3,0.131,10,50,0.87
,15:22:44,6,3590,2269,0.9,13.3,7,10.3,0.131,10,50,0.87
,15:22:45,6,3590,2270,0.9,13.3,7,10.4,0.135,10,50,0.86
,15:22:46,6,3590,2271,0.9,13.3,7,10.4,0.13,10,50,0.87
,15:22:47,6,3590,2272,0.9,13.3,7,10.4,0.131,10,50,0.87
,15:22:48,6,3590,2273,0.9,13.3,7,10.4,0.126,10,50,0.87
,15:22:49,6,3590,2274,0.89,13.3,7,10.4,0.125,10,50,0.86
,15:22:50,6,3590,2275,0.89,13.3,7,10.4,0.124,10,50,0.85
,15:22:51,6,3590,2276,0.89,13.3,7,10.4,0.123,10,50,0.85
,15:22:52,6,3590,2277,0.89,13.3,7,10.4,0.128,10,50,0.85
,15:22:53,6,3590,2278,0.89,13.3,7,10.5,0.129,10,50,0.86
,15:22:54,6,3590,2279,0.89,13.3,7,10.5,0.134,10,50,0.86
,15:22:55,6,3590,2280,0.89,13.3,7,10.5,0.134,10,50,0.86
,15:22:56,6,3590,2281,0.89,13.3,7,10.5,0.134,10,50,0.86
,15:22:57,6,3590,2282,0.89,13.3,7,10.5,0.128,10,50,0.85
,15:22:58,6,3590,2283,0.88,13.3,7,10.5,0.133,10,50,0.85
,15:22:59,6,3590,2284,0.89,13.3,7,10.5,0.133,10,50,0.85
,15:23:00,6,3590,2285,0.89,13.3,7,10.5,0.134,10,50,0.86
,15:23:01,6,3590,2286,0.9,13.3,7,10.6,0.13,10,50,0.87
,15:23:02,6,3590,2287,0.91,13.3,7,10.6,0.131,10,50,0.87
,15:23:03,6,3590,2288,0.91,13.3,7,10.6,0.131,10,50,0.87
,15:23:04,6,3590,2289,0.9,13.3,7,10.6,0.136,10,50,0.87
,15:23:05,6,3590,2290,0.91,13.3,7,10.6,0.136,10,50,0.87
,15:23:06,6,3590,2291,0.92,13.3,7,10.6,0.133,10,50,0.89
,15:23:07,6,3590,2292,0.92,13.3,7,10.6,0.133,10,50,0.89
,15:23:08,6,3590,2293,0.92,13.3,7,10.7,0.132,10,50,0.88
,15:23:09,6,3590,2294,0.9,13.3,7,10.7,0.136,10,50,0.87
,15:23:10,6,3590,2295,0.91,13.3,7,10.7,0.136,10,50,0.87
,15:23:11,6,3590,2296,0.92,13.3,7,10.7,0.133,10,50,0.89
,15:23:12,6,3590,2297,0.93,13.3,7,10.7,0.135,10,50,0.9
,15:23:13,6,3590,2298,0.93,13.3,7,10.7,0.139,10,50,0.89
,15:23:14,6,3590,2299,0.92,13.3,7,10.8,0.133,10,50,0.89
,15:23:15,6,3590,2300,0.92,13.3,7,10.8,0.133,10,50,0.89
,15:23:16,6,3590,2301,0.93,13.3,7,10.8,0.134,10,50,0.89
,15:23:17,6,3590,2302,0.92,13.3,7,10.8,0.133,10,50,0.88
,15:23:18,6,3590,2303,0.91,13.3,7,10.8,0.136,10,50,0.87
,15:23:19,6,3590,2304,0.9,13.3,7,10.8,0.136,10,50,0.87
,15:23:20,6,3590,2305,0.91,13.3,7,10.9,0.132,10,50,0.88
,15:23:21,6,3590,2306,0.93,13.3,7,10.9,0.134,10,50,0.89
,15:23:22,6,3590,2307,0.93,13.3,7,10.9,0.134,10,50,0.89
,15:23:23,6,3590,2308,0.93,13.3,7,10.9,0.134,10,50,0.89
,15:23:24,6,3590,2309,0.93,13.3,7,10.9,0.134,10,50,0.89
,15:23:25,6,3590,2310,0.92,13.3,7,11,0.128,10,50,0.89
,15:23:26,6,3590,2311,0.91,13.3,7,10.9,0.127,10,50,0.87
,15:23:27,6,3590,2312,0.9,13.3,7,11,0.125,10,50,0.86
,15:23:28,6,3590,2313,0.89,13.3,7,11,0.124,10,50,0.85
,15:23:29,6,3590,2314,0.89,13.3,7,11,0.125,10,50,0.86
,15:23:30,6,3590,2315,0.89,13.3,7,11,0.125,10,50,0.86
,15:23:31,6,3590,2316,0.9,13.3,7,11,0.129,10,50,0.86
,15:23:32,6,3590,2317,0.9,13.3,7,11.1,0.129,10,50,0.86
,15:23:33,6,3590,2318,0.9,13.3,7,11.1,0.134,10,50,0.86
,15:23:34,6,3590,2319,0.9,13.3,7,11.1,0.135,10,50,0.86
,15:23:35,6,3590,2320,0.9,13.3,7,11.1,0.135,10,50,0.86
,15:23:36,6,3590,2321,0.9,13.3,7,11.1,0.135,10,50,0.86
,15:23:37,6,3590,2322,0.89,13.3,7,11.2,0.134,10,50,0.86
,15:23:38,6,3590,2323,0.89,13.3,7,11.2,0.134,10,50,0.86
,15:23:39,6,3590,2324,0.89,13.3,7,11.2,0.133,10,50,0.85
,15:23:40,6,3590,2325,0.89,13.3,7,11.2,0.133,10,50,0.85
,15:23:41,6,3590,2326,0.89,13.3,7,11.3,0.133,10,50,0.85
,15:23:42,6,3590,2327,0.89,13.3,7,11.3,0.134,10,50,0.86
,15:23:43,6,3590,2328,0.91,13.3,7,11.3,0.131,10,49.9,0.87
,15:23:44,6,3590,2329,0.91,13.3,7,11.3,0.132,10,50,0.88
,15:23:45,6,3590,2330,0.91,13.3,7,11.3,0.132,10,50,0.88
,15:23:46,6,3590,2331,0.91,13.3,7,11.3,0.136,10,49.9,0.87
,15:23:47,6,3590,2332,0.91,13.3,7,11.3,0.137,10,49.9,0.88
,15:23:48,6,3590,2333,0.92,13.3,7,11.3,0.133,10,50,0.89
,15:23:49,6,3590,2334,0.93,13.3,7,11.4,0.134,10,50,0.89
,15:23:50,6,3590,2335,0.92,13.3,7,11.4,0.133,10,50,0.88
,15:23:51,6,3590,2336,0.91,13.3,7,11.4,0.136,10,50,0.87
,15:23:52,6,3590,2337,0.9,13.3,7,11.4,0.136,10,50,0.87
,15:23:53,6,3590,2338,0.91,13.3,7,11.5,0.131,10,50,0.87
,15:23:54,6,3590,2339,0.9,13.3,7,11.5,0.131,10,50,0.87
,15:23:55,6,3590,2340,0.89,13.3,7,11.5,0.129,10,50,0.86
,15:23:56,6,3590,2341,0.88,13.3,7,11.5,0.132,10,50,0.84
,15:23:57,6,3590,2342,0.88,13.3,7,11.6,0.132,10,50,0.84
,15:23:58,6,3590,2343,0.89,13.3,7,11.6,0.128,10,50,0.85
,15:23:59,6,3590,2344,0.9,13.3,7,11.6,0.129,10,50,0.86
,15:24:00,6,3590,2345,0.89,13.3,7,11.6,0.129,10,50,0.86
,15:24:01,6,3590,2346,0.89,13.3,7,11.6,0.134,10,50,0.86
,15:24:02,6,3590,2347,0.9,13.3,7,11.7,0.134,10,50,0.86
,15:24:03,6,3590,2348,0.91,13.3,7,11.7,0.132,10,50,0.88
,15:24:04,6,3590,2349,0.92,13.3,7,11.7,0.132,10,50,0.88
,15:24:05,6,3590,2350,0.91,13.3,7,11.7,0.131,10,50,0.87
,15:24:06,6,3590,2351,0.9,13.3,7,11.7,0.134,10,50,0.86
,15:24:07,6,3590,2352,0.89,13.3,7,11.7,0.133,10,50,0.85
,15:24:08,6,3590,2353,0.9,13.3,7,11.8,0.129,10,50,0.86
,15:24:09,6,3590,2354,0.91,13.3,7,11.8,0.131,10,50,0.87
,15:24:10,6,3590,2355,0.92,13.3,7,11.8,0.132,10,50,0.88
,15:24:11,6,3590,2356,0.91,13.3,7,11.8,0.132,10,50,0.88
,15:24:12,6,3590,2357,0.9,13.3,7,11.8,0.13,10,50,0.86
,15:24:13,6,3590,2358,0.89,13.3,7,11.9,0.133,10,50,0.85
,15:24:14,6,3590,2359,0.89,13.3,7,11.9,0.133,10,50,0.85
,15:24:15,6,3590,2360,0.9,13.3,7,11.9,0.135,10,50,0.86
,15:24:16,6,3590,2361,0.91,13.3,7,11.9,0.132,10,50,0.88
,15:24:17,6,3590,2362,0.92,13.3,7,12,0.133,10,50,0.88
,15:24:18,6,3590,2363,0.92,13.3,7,12,0.133,10,50,0.89
,15:24:19,6,3590,2364,0.92,13.3,7,12,0.132,10,50,0.88
,15:24:20,6,3590,2365,0.91,13.3,7,12,0.131,10,50,0.87
,15:24:21,6,3590,2366,0.9,13.3,7,12.1,0.134,10,50,0.86
,15:24:22,6,3590,2367,0.89,13.3,7,12.1,0.134,10,50,0.86
,15:24:23,6,3590,2368,0.9,13.3,7,12.1,0.135,10,50,0.87
,15:24:24,6,3590,2369,0.91,13.3,7,12.1,0.137,10,50,0.88
,15:24:25,6,3590,2370,0.92,13.3,7,12.1,0.132,10,50,0.88
,15:24:26,6,3590,2371,0.92,13.3,7,12.1,0.133,10,50,0.88
,15:24:27,6,3590,2372,0.92,13.3,7,12.1,0.133,10,50,0.88
,15:24:28,6,3590,2373,0.92,13.3,7,12.2,0.133,10,50,0.89
,15:24:29,6,3590,2374,0.92,13.3,7,12.2,0.133,10,50,0.89
,15:24:30,6,3590,2375,0.91,13.3,7,12.2,0.132,10,50,0.88
,15:24:31,6,3590,2376,0.9,13.3,7,12.2,0.131,10,50,0.87
,15:24:32,6,3590,2377,0.89,13.3,7,12.3,0.134,10,50,0.86
,15:24:33,6,3590,2378,0.89,13.3,7,12.3,0.134,10,50,0.86
,15:24:34,6,3590,2379,0.9,13.3,7,12.3,0.13,10,50,0.87
,15:24:35,6,3590,2380,0.91,13.3,7,12.3,0.132,10,50,0.88
,15:24:36,6,3590,2381,0.91,13.3,7,12.3,0.131,10,50,0.87
,15:24:37,6,3590,2382,0.9,13.3,7,12.4,0.135,10,50,0.86
,15:24:38,6,3590,2383,0.89,13.3,7,12.4,0.134,10,50,0.86
,15:24:39,6,3590,2384,0.9,13.3,7,12.4,0.131,10,50,0.87
,15:24:40,6,3590,2385,0.91,13.3,7,12.5,0.132,10,50,0.88
,15:24:41,6,3590,2386,0.91,13.3,7,12.5,0.127,10,50,0.88
,15:24:42,6,3590,2387,0.9,13.3,7,12.5,0.126,10,50,0.87
,15:24:43,6,3590,2388,0.89,13.3,7,12.5,0.124,10,50,0.85
,15:24:44,6,3590,2389,0.88,13.3,7,12.5,0.128,10,50,0.85
,15:24:45,6,3590,2390,0.88,13.3,7,12.5,0.132,10,50,0.85
,15:24:46,6,3590,2391,0.88,13.3,7,12.6,0.132,10,50,0.85
,15:24:47,6,3590,2392,0.88,13.3,7,12.6,0.131,10,50,0.84
,15:24:48,6,3590,2393,0.88,13.3,7,12.6,0.133,10,50,0.85
,15:24:49,6,3590,2394,0.9,13.3,7,12.6,0.134,10,50,0.86
,15:24:50,6,3590,2395,0.91,13.3,7,12.6,0.131,10,50,0.87
,15:24:51,6,3590,2396,0.9,13.3,7,12.7,0.131,10,50,0.87
,15:24:52,6,3590,2397,0.9,13.3,7,12.7,0.134,10,50,0.86
,15:24:53,6,3590,2398,0.89,13.3,7,12.7,0.129,10,50,0.86
,15:24:54,6,3590,2399,0.89,13.3,7,12.7,0.124,10,50,0.86
,15:24:55,6,3590,2400,0.89,13.3,7,12.7,0.124,10,50,0.85
,15:24:56,6,3590,2401,0.89,13.3,7,12.8,0.128,10,50,0.85
,15:24:57,6,3590,2402,0.89,13.3,7,12.8,0.134,10,50,0.86
,15:24:58,6,3590,2403,0.89,13.3,7,12.8,0.134,10,50,0.86
,15:24:59,6,3590,2404,0.9,13.3,7,12.8,0.134,10,50,0.86
,15:25:00,6,3590,2405,0.9,13.3,7,12.8,0.135,10,50,0.86
,15:25:01,6,3590,2406,0.9,13.3,7,12.9,0.135,10,50,0.87
,15:25:02,6,3590,2407,0.91,13.3,7,12.9,0.137,10,50,0.88
,15:25:03,6,3590,2408,0.92,13.3,7,12.9,0.133,10,50,0.89
,15:25:04,6,3590,2409,0.92,13.3,7,12.9,0.133,10,50,0.89
,15:25:05,6,3590,2410,0.92,13.3,7,12.9,0.132,10,50,0.88
,15:25:06,6,3590,2411,0.91,13.3,7,12.9,0.131,10,50,0.87
,15:25:07,6,3590,2412,0.9,13.3,7,13,0.126,10,50,0.87
,15:25:08,6,3590,2413,0.9,13.3,7,13,0.13,10,50,0.87
,15:25:09,6,3590,2414,0.9,13.3,7,13,0.135,10,50,0.86
,15:25:10,6,3590,2415,0.9,13.3,7,13,0.135,10,50,0.86
,15:25:11,6,3590,2416,0.9,13.3,7,13.1,0.135,10,50,0.86
,15:25:12,6,3590,2417,0.9,13.3,7,13.1,0.135,10,50,0.87
,15:25:13,6,3590,2418,0.9,13.3,7,13.1,0.136,10,50,0.87
,15:25:14,6,3590,2419,0.91,13.3,7,13.1,0.136,10,50,0.87
,15:25:15,6,3590,2420,0.92,13.3,7,13.1,0.137,10,50,0.88
,15:25:16,6,3590,2421,0.93,13.3,7,13.2,0.134,10,50,0.89
,15:25:17,6,3590,2422,0.92,13.3,7,13.2,0.133,10,50,0.89
,15:25:18,6,3590,2423,0.91,13.3,7,13.2,0.127,10,50,0.88
,15:25:19,6,3590,2424,0.9,13.3,7,13.2,0.126,10,50,0.86
,15:25:20,6,3590,2425,0.9,13.3,7,13.2,0.129,10,50,0.86
,15:25:21,6,3590,2426,0.89,13.3,7,13.2,0.129,10,50,0.86
,15:25:22,6,3590,2427,0.89,13.3,7,13.3,0.134,10,50,0.86
,15:25:23,6,3590,2428,0.9,13.3,7,13.3,0.134,10,50,0.86
,15:25:24,6,3590,2429,0.9,13.3,7,13.3,0.135,10,50,0.86
,15:25:25,6,3590,2430,0.9,13.3,7,13.3,0.135,10,49.9,0.87
,15:25:26,6,3590,2431,0.9,13.3,7,13.3,0.136,10,50,0.87
,15:25:27,6,3590,2432,0.91,13.3,7,13.3,0.132,10,50,0.88
,15:25:28,6,3590,2433,0.92,13.3,7,13.4,0.133,10,50,0.88
,15:25:29,6,3590,2434,0.92,13.3,7,13.4,0.138,10,50,0.88
,15:25:30,6,3590,2435,0.92,13.3,7,13.4,0.138,10,50,0.88
,15:25:31,6,3590,2436,0.93,13.3,7,13.4,0.134,10,50,0.89
,15:25:32,6,3590,2437,0.93,13.3,7,13.4,0.13,10,50,0.9
,15:25:33,6,3590,2438,0.92,13.3,7,13.5,0.129,10,50,0.89
,15:25:34,6,3590,2439,0.91,13.3,7,13.5,0.132,10,50,0.88
,15:25:35,6,3590,2440,0.91,13.3,7,13.5,0.136,10,50,0.87
,15:25:36,6,3590,2441,0.91,13.3,7,13.5,0.136,10,50,0.88
,15:25:37,6,3590,2442,0.92,13.3,7,13.5,0.137,10,50,0.88
,15:25:38,6,3590,2443,0.92,13.3,7,13.5,0.133,10,50,0.89
,15:25:39,6,3590,2444,0.93,13.3,7,13.6,0.134,10,50,0.89
,15:25:40,6,3590,2445,0.93,13.3,7,13.5,0.139,10,50,0.89
,15:25:41,6,3590,2446,0.93,13.3,7,13.6,0.14,10,50,0.9
,15:25:42,6,3590,2447,0.93,13.3,7,13.6,0.135,10,50,0.9
,15:25:43,6,3590,2448,0.93,13.3,7,13.6,0.134,10,50,0.89
,15:25:44,6,3590,2449,0.92,13.3,7,13.6,0.138,10,50,0.89
,15:25:45,6,3590,2450,0.92,13.3,7,13.6,0.133,10,50,0.89
,15:25:46,6,3590,2451,0.93,13.3,7,13.6,0.135,10,50,0.9
,15:25:47,6,3590,2452,0.93,13.3,7,13.7,0.129,10,50,0.89
,15:25:48,6,3590,2453,0.92,13.3,7,13.7,0.128,10,50,0.88
,15:25:49,6,3590,2454,0.91,13.3,7,13.7,0.127,10,50,0.87
,15:25:50,6,3590,2455,0.9,13.3,7,13.7,0.126,10,50,0.87
,15:25:51,6,3590,2456,0.9,13.3,7,13.7,0.125,10,50,0.86
,15:25:52,6,3590,2457,0.9,13.3,7,13.7,0.125,10,50,0.86
,15:25:53,6,3590,2458,0.89,13.3,7,13.8,0.129,10,50,0.86
,15:25:54,6,3590,2459,0.88,13.3,7,13.8,0.133,10,50,0.85
,15:25:55,6,3590,2460,0.88,13.3,6,13.8,0.137,10,50,0.85
,15:25:56,6,3590,2461,0.89,13.3,6,13.8,0.139,10,50,0.86
,15:25:57,6,3590,2462,0.91,13.3,7,13.8,0.136,10,50,0.87
,15:25:58,6,3590,2463,0.91,13.3,7,13.8,0.137,10,50,0.88
,15:25:59,6,3590,2464,0.92,13.3,7,13.8,0.137,10,50,0.88
,15:26:00,6,3590,2465,0.91,13.3,7,13.8,0.137,10,50,0.88
,15:26:01,6,3590,2466,0.91,13.3,7,13.8,0.132,10,50,0.88
,15:26:02,6,3590,2467,0.92,13.3,7,13.8,0.137,10,49.9,0.88
,15:26:03,6,3590,2468,0.92,13.3,7,13.9,0.138,10,50,0.88
,15:26:04,6,3590,2469,0.92,13.3,7,13.9,0.138,10,50,0.89
,15:26:05,6,3590,2470,0.92,13.3,7,13.9,0.139,10,50,0.89
,15:26:06,6,3590,2471,0.93,13.3,7,13.9,0.134,10,50,0.89
,15:26:07,6,3590,2472,0.93,13.3,7,13.9,0.135,10,50,0.9
,15:26:08,6,3590,2473,0.93,13.3,7,13.9,0.139,10,50,0.89
,15:26:09,6,3590,2474,0.92,13.3,7,13.9,0.133,10,50,0.89
,15:26:10,6,3590,2475,0.92,13.3,7,14,0.133,10,50,0.89
,15:26:11,6,3590,2476,0.93,13.3,7,14,0.134,10,50,0.89
,15:26:12,6,3590,2477,0.93,13.3,7,14,0.129,10,50,0.89
,15:26:13,6,3590,2478,0.92,13.3,7,14,0.124,10,50,0.89
,15:26:14,6,3590,2479,0.92,13.3,7,14,0.129,10,50,0.89
,15:26:15,6,3590,2480,0.92,13.3,7,14,0.133,10,50,0.89
,15:26:16,6,3590,2481,0.93,13.3,7,14,0.139,10,50,0.89
,15:26:17,6,3590,2482,0.93,13.3,7,14,0.139,10,50,0.89
,15:26:18,6,3590,2483,0.93,13.3,7,14,0.139,10,50,0.89
,15:26:19,6,3590,2484,0.93,13.3,7,14,0.139,10,50,0.89
,15:26:20,6,3590,2485,0.92,13.3,7,14,0.139,10,50,0.89
,15:26:21,6,3590,2486,0.92,13.3,7,14,0.138,10,50,0.89
,15:26:22,6,3590,2487,0.92,13.3,7,14.1,0.138,10,49.9,0.88
,15:26:23,6,3590,2488,0.92,13.3,7,14.1,0.138,10,50,0.89
,15:26:24,6,3590,2489,0.93,13.3,7,14.1,0.139,10,50,0.89
