Data file,,PTT_ISO10_12DEG_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,05/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PTT on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 16:09:38 on 05/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:02:55,6,3590,3196.7,0.64,13.3,7,12.4,0.093,10,50,0.62
,17:02:56,6,3590,3197.7,0.64,13.3,7,12.4,0.096,10,50,0.61
,17:02:57,6,3590,3198.7,0.64,13.3,7,12.5,0.095,10,50,0.61
,17:02:58,6,3590,3199.7,0.64,13.3,7,12.5,0.092,10,50,0.61
,17:02:59,6,3590,3200.7,0.64,13.3,7,12.5,0.09,10,50,0.62
,17:03:00,6,3590,3201.7,0.64,13.3,7,12.5,0.089,10,50,0.62
,17:03:01,6,3590,3202.7,0.64,13.3,7,12.5,0.095,10,50,0.61
,17:03:02,6,3590,3203.7,0.63,13.3,6,12.5,0.098,10,50,0.61
,17:03:03,6,3590,3204.7,0.63,13.3,6,12.6,0.099,10,50,0.61
,17:03:04,6,3590,3205.7,0.64,13.3,7,12.6,0.093,10,50,0.62
,17:03:05,6,3590,3206.7,0.65,13.3,7,12.6,0.09,10,50,0.62
,17:03:06,6,3590,3207.7,0.65,13.3,7,12.6,0.091,10,50,0.63
,17:03:07,6,3590,3208.7,0.65,13.3,7,12.7,0.094,10,50,0.62
,17:03:08,6,3590,3209.7,0.64,13.3,7,12.7,0.096,10,50,0.62
,17:03:09,6,3590,3210.7,0.64,13.3,7,12.7,0.096,10,50,0.62
,17:03:10,6,3590,3211.7,0.64,13.3,7,12.7,0.096,10,50,0.62
,17:03:11,6,3590,3212.7,0.65,13.3,7,12.7,0.093,10,50,0.62
,17:03:12,6,3590,3213.7,0.65,13.3,7,12.8,0.094,10,50,0.63
,17:03:13,6,3590,3214.7,0.66,13.3,7,12.8,0.095,10,50,0.63
,17:03:14,6,3590,3215.7,0.65,13.3,7,12.8,0.098,10,50,0.63
,17:03:15,6,3590,3216.7,0.65,13.3,7,12.9,0.097,10,50,0.62
,17:03:16,6,3590,3217.7,0.65,13.3,7,12.9,0.097,10,50,0.62
,17:03:17,6,3590,3218.7,0.65,13.3,7,12.9,0.093,10,50,0.62
,17:03:18,6,3590,3219.7,0.65,13.3,7,12.9,0.094,10,50,0.62
,17:03:19,6,3590,3220.7,0.65,13.3,7,12.9,0.094,10,50,0.62
,17:03:20,6,3590,3221.7,0.65,13.3,7,12.9,0.097,10,50,0.62
,17:03:21,6,3590,3222.7,0.64,13.3,7,12.9,0.096,10,50,0.62
,17:03:22,6,3590,3223.7,0.64,13.3,7,13,0.093,10,50,0.62
,17:03:23,6,3590,3224.7,0.65,13.3,7,13,0.093,10,50,0.62
,17:03:24,6,3590,3225.7,0.65,13.3,7,13,0.093,10,50,0.62
,17:03:25,6,3590,3226.7,0.65,13.3,7,13,0.097,10,50,0.62
,17:03:26,6,3590,3227.7,0.65,13.3,7,13.1,0.097,10,50,0.62
,17:03:27,6,3590,3228.7,0.65,13.3,7,13.1,0.094,10,50,0.63
,17:03:28,6,3590,3229.7,0.65,13.3,7,13.1,0.094,10,50,0.63
,17:03:29,6,3590,3230.7,0.66,13.3,7,13.1,0.095,10,50,0.63
,17:03:30,6,3590,3231.7,0.66,13.3,7,13.1,0.095,10,50,0.63
,17:03:31,6,3590,3232.7,0.66,13.3,7,13.2,0.098,10,50,0.63
,17:03:32,6,3590,3233.7,0.65,13.3,7,13.2,0.098,10,50,0.63
,17:03:33,6,3590,3234.7,0.65,13.3,7,13.2,0.094,10,50,0.63
,17:03:34,6,3590,3235.7,0.66,13.3,7,13.2,0.099,10,50,0.63
,17:03:35,6,3590,3236.7,0.66,13.3,7,13.2,0.099,10,50,0.63
,17:03:36,6,3590,3237.7,0.66,13.3,7,13.3,0.099,10,50,0.63
,17:03:37,6,3590,3238.7,0.66,13.3,7,13.3,0.091,10,50,0.63
,17:03:38,6,3590,3239.7,0.66,13.3,7,13.3,0.091,10,50,0.63
,17:03:39,6,3590,3240.7,0.66,13.3,7,13.3,0.095,10,50,0.63
,17:03:40,6,3590,3241.7,0.66,13.3,7,13.3,0.095,10,50,0.63
,17:03:41,6,3590,3242.7,0.66,13.3,7,13.3,0.098,10,50,0.63
,17:03:42,6,3590,3243.7,0.66,13.3,7,13.3,0.098,10,50,0.63
,17:03:43,6,3590,3244.7,0.66,13.3,7,13.4,0.099,10,50,0.63
,17:03:44,6,3590,3245.7,0.66,13.3,7,13.4,0.095,10,50,0.63
,17:03:45,6,3590,3246.7,0.66,13.3,7,13.4,0.092,10,50,0.64
,17:03:46,6,3590,3247.7,0.66,13.3,7,13.4,0.095,10,50,0.63
,17:03:47,6,3590,3248.7,0.66,13.3,7,13.4,0.099,10,50,0.63
,17:03:48,6,3590,3249.7,0.65,13.3,7,13.5,0.098,10,50,0.63
,17:03:49,6,3590,3250.7,0.65,13.3,7,13.5,0.094,10,50,0.63
,17:03:50,6,3590,3251.7,0.66,13.3,7,13.5,0.095,10,50,0.63
,17:03:51,6,3590,3252.7,0.66,13.3,7,13.5,0.092,10,50,0.63
,17:03:52,6,3590,3253.7,0.66,13.3,7,13.6,0.092,10,50,0.63
,17:03:53,6,3590,3254.7,0.65,13.3,7,13.6,0.098,10,50,0.63
,17:03:54,6,3590,3255.7,0.65,13.3,7,13.6,0.098,10,50,0.63
,17:03:55,6,3590,3256.7,0.65,13.3,7,13.6,0.097,10,50,0.62
,17:03:56,6,3590,3257.7,0.65,13.3,7,13.6,0.094,10,50,0.63
,17:03:57,6,3590,3258.7,0.66,13.3,7,13.6,0.095,10,50,0.63
,17:03:58,6,3590,3259.7,0.66,13.3,7,13.6,0.095,10,50,0.63
,17:03:59,6,3590,3260.7,0.66,13.3,7,13.6,0.099,10,50,0.63
,17:04:00,6,3590,3261.7,0.66,13.3,7,13.6,0.098,10,50,0.63
,17:04:01,6,3590,3262.7,0.66,13.3,7,13.7,0.098,10,50,0.63
,17:04:02,6,3590,3263.7,0.66,13.3,7,13.7,0.095,10,50,0.63
,17:04:03,6,3590,3264.7,0.66,13.3,7,13.7,0.091,10,50,0.63
,17:04:04,6,3590,3265.7,0.65,13.3,7,13.7,0.091,10,50,0.63
,17:04:05,6,3590,3266.7,0.65,13.3,7,13.7,0.098,10,50,0.63
,17:04:06,6,3590,3267.7,0.65,13.3,7,13.7,0.098,10,50,0.63
,17:04:07,6,3590,3268.7,0.65,13.3,7,13.8,0.097,10,50,0.62
,17:04:08,6,3590,3269.7,0.65,13.3,7,13.8,0.094,10,50,0.62
,17:04:09,6,3590,3270.7,0.65,13.3,7,13.8,0.093,10,50,0.62
,17:04:10,6,3590,3271.7,0.65,13.3,7,13.8,0.093,10,50,0.62
,17:04:11,6,3590,3272.7,0.64,13.3,7,13.8,0.096,10,50,0.62
,17:04:12,6,3590,3273.7,0.65,13.3,7,13.8,0.097,10,50,0.62
,17:04:13,6,3590,3274.7,0.65,13.3,7,13.9,0.094,10,50,0.62
,17:04:14,6,3590,3275.7,0.65,13.3,7,13.9,0.091,10,50,0.63
,17:04:15,6,3590,3276.7,0.65,13.3,7,13.9,0.091,10,50,0.63
,17:04:16,6,3590,3277.7,0.65,13.3,7,13.9,0.097,10,50,0.62
,17:04:17,6,3590,3278.7,0.64,13.3,6,13.9,0.099,10,50,0.61
,17:04:18,6,3590,3279.7,0.64,13.3,6,13.9,0.099,10,50,0.61
,17:04:19,6,3590,3280.7,0.65,13.3,7,13.9,0.097,10,50,0.62
,17:04:20,6,3590,3281.7,0.66,13.3,7,13.9,0.095,10,50,0.63
,17:04:21,6,3590,3282.7,0.66,13.3,7,13.9,0.092,10,50,0.63
,17:04:22,6,3590,3283.7,0.66,13.3,7,14,0.089,10,50,0.63
,17:04:23,6,3590,3284.7,0.66,13.3,7,14,0.095,10,50,0.63
,17:04:24,6,3590,3285.7,0.65,13.3,7,14,0.097,10,50,0.62
,17:04:25,6,3590,3286.7,0.64,13.3,7,14,0.096,10,50,0.62
,17:04:26,6,3590,3287.7,0.64,13.3,7,14,0.096,10,50,0.62
,17:04:27,6,3590,3288.7,0.65,13.3,7,14,0.098,10,50,0.63
,17:04:28,6,3590,3289.7,0.66,13.3,7,14,0.092,10,50,0.63
,17:04:29,6,3590,3290.7,0.66,13.3,7,14,0.092,10,50,0.63
,17:04:30,6,3590,3291.7,0.65,13.3,7,14,0.098,10,50,0.62
,17:04:31,6,3590,3292.7,0.64,13.3,6,14.1,0.1,10,50,0.62
,17:04:32,6,3590,3293.7,0.64,13.3,7,14.1,0.096,10,50,0.62
,17:04:33,6,3590,3294.7,0.65,13.3,7,14.1,0.094,10,50,0.63
,17:04:34,6,3590,3295.7,0.66,13.3,7,14.1,0.095,10,50,0.63
,17:04:35,6,3590,3296.7,0.66,13.3,7,14.1,0.095,10,50,0.63
,17:04:36,6,3590,3297.7,0.66,13.3,7,14.1,0.095,10,50,0.63
,17:04:37,6,3590,3298.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,17:04:38,6,3590,3299.7,0.66,13.3,7,14.1,0.095,10,50,0.63
,17:04:39,6,3590,3300.7,0.65,13.3,7,14.1,0.094,10,50,0.63
,17:04:40,6,3590,3301.7,0.65,13.3,7,14.1,0.094,10,50,0.63
,17:04:41,6,3590,3302.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,17:04:42,6,3590,3303.7,0.66,13.3,7,14.1,0.099,10,50,0.63
,17:04:43,6,3590,3304.7,0.66,13.3,7,14.2,0.095,10,50,0.64
,17:04:44,6,3590,3305.7,0.67,13.3,7,14.2,0.093,10,50,0.64
,17:04:45,6,3590,3306.7,0.67,13.3,7,14.2,0.093,10,50,0.64
,17:04:46,6,3590,3307.7,0.67,13.3,7,14.2,0.1,10,50,0.64
,17:04:47,6,3590,3308.7,0.66,13.3,7,14.2,0.099,10,50,0.63
,17:04:48,6,3590,3309.7,0.66,13.3,6,14.2,0.102,10,50,0.63
,17:04:49,6,3590,3310.7,0.66,13.3,7,14.2,0.098,10,50,0.63
,17:04:50,6,3590,3311.7,0.66,13.3,7,14.2,0.092,10,50,0.64
,17:04:51,6,3590,3312.7,0.67,13.3,7,14.2,0.093,10,50,0.64
,17:04:52,6,3590,3313.7,0.66,13.3,7,14.2,0.096,10,50,0.64
,17:04:53,6,3590,3314.7,0.66,13.3,7,14.2,0.098,10,50,0.63
,17:04:54,6,3590,3315.7,0.65,13.3,7,14.2,0.098,10,50,0.63
,17:04:55,6,3590,3316.7,0.65,13.3,7,14.2,0.094,10,50,0.63
,17:04:56,6,3590,3317.7,0.65,13.3,7,14.2,0.094,10,50,0.63
,17:04:57,6,3590,3318.7,0.66,13.3,7,14.2,0.095,10,50,0.63
,17:04:58,6,3590,3319.7,0.66,13.3,7,14.2,0.098,10,50,0.63
,17:04:59,6,3590,3320.7,0.66,13.3,7,14.2,0.099,10,50,0.63
,17:05:00,6,3590,3321.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:01,6,3590,3322.7,0.66,13.3,7,14.3,0.092,10,50,0.63
,17:05:02,6,3590,3323.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:03,6,3590,3324.7,0.65,13.3,7,14.3,0.098,10,50,0.63
,17:05:04,6,3590,3325.7,0.65,13.3,7,14.3,0.097,10,50,0.62
,17:05:05,6,3590,3326.7,0.65,13.3,7,14.3,0.097,10,50,0.62
,17:05:06,6,3590,3327.7,0.65,13.3,7,14.3,0.094,10,50,0.63
,17:05:07,6,3590,3328.7,0.65,13.3,7,14.3,0.091,10,50,0.63
,17:05:08,6,3590,3329.7,0.65,13.3,7,14.3,0.094,10,50,0.62
,17:05:09,6,3590,3330.7,0.64,13.3,7,14.3,0.096,10,50,0.62
,17:05:10,6,3590,3331.7,0.64,13.3,7,14.3,0.096,10,50,0.61
,17:05:11,6,3590,3332.7,0.64,13.3,7,14.3,0.092,10,50,0.61
,17:05:12,6,3590,3333.7,0.64,13.3,7,14.3,0.092,10,50,0.62
,17:05:13,6,3590,3334.7,0.64,13.3,7,14.3,0.092,10,50,0.61
,17:05:14,6,3590,3335.7,0.64,13.3,7,14.3,0.092,10,50,0.61
,17:05:15,6,3590,3336.7,0.63,13.3,7,14.3,0.095,10,50,0.61
,17:05:16,6,3590,3337.7,0.63,13.3,6,14.3,0.099,10,50,0.61
,17:05:17,6,3590,3338.7,0.64,13.3,7,14.3,0.096,10,50,0.62
,17:05:18,6,3590,3339.7,0.65,13.3,7,14.3,0.094,10,50,0.62
,17:05:19,6,3590,3340.7,0.65,13.3,7,14.3,0.094,10,50,0.63
,17:05:20,6,3590,3341.7,0.65,13.3,7,14.3,0.097,10,50,0.62
,17:05:21,6,3590,3342.7,0.65,13.3,7,14.3,0.098,10,50,0.63
,17:05:22,6,3590,3343.7,0.65,13.3,7,14.3,0.098,10,50,0.63
,17:05:23,6,3590,3344.7,0.65,13.3,7,14.3,0.098,10,50,0.63
,17:05:24,6,3590,3345.7,0.65,13.3,7,14.3,0.091,10,50,0.63
,17:05:25,6,3590,3346.7,0.66,13.3,7,14.3,0.091,10,50,0.63
,17:05:26,6,3590,3347.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:27,6,3590,3348.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:28,6,3590,3349.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:29,6,3590,3350.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:30,6,3590,3351.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:31,6,3590,3352.7,0.65,13.3,7,14.3,0.098,10,50,0.63
,17:05:32,6,3590,3353.7,0.65,13.3,7,14.3,0.097,10,50,0.62
,17:05:33,6,3590,3354.7,0.65,13.3,7,14.3,0.097,10,50,0.62
,17:05:34,6,3590,3355.7,0.65,13.3,7,14.3,0.094,10,50,0.62
,17:05:35,6,3590,3356.7,0.65,13.3,7,14.3,0.094,10,50,0.63
,17:05:36,6,3590,3357.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:37,6,3590,3358.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:38,6,3590,3359.7,0.66,13.3,7,14.3,0.099,10,50,0.63
,17:05:39,6,3590,3360.7,0.66,13.3,7,14.3,0.099,10,50,0.63
,17:05:40,6,3590,3361.7,0.66,13.3,7,14.3,0.099,10,50,0.63
,17:05:41,6,3590,3362.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:42,6,3590,3363.7,0.66,13.3,7,14.3,0.092,10,50,0.63
,17:05:43,6,3590,3364.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:44,6,3590,3365.7,0.65,13.3,7,14.3,0.098,10,50,0.63
,17:05:45,6,3590,3366.7,0.65,13.3,7,14.3,0.097,10,50,0.62
,17:05:46,6,3590,3367.7,0.65,13.3,7,14.3,0.097,10,50,0.62
,17:05:47,6,3590,3368.7,0.65,13.3,7,14.3,0.094,10,50,0.63
,17:05:48,6,3590,3369.7,0.66,13.3,7,14.3,0.091,10,50,0.63
,17:05:49,6,3590,3370.7,0.66,13.3,7,14.3,0.092,10,50,0.63
,17:05:50,6,3590,3371.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:51,6,3590,3372.7,0.66,13.3,7,14.3,0.098,10,50,0.63
,17:05:52,6,3590,3373.7,0.65,13.3,7,14.3,0.098,10,50,0.63
,17:05:53,6,3590,3374.7,0.65,13.3,7,14.3,0.098,10,50,0.63
,17:05:54,6,3590,3375.7,0.66,13.3,7,14.3,0.099,10,50,0.63
,17:05:55,6,3590,3376.7,0.66,13.3,7,14.3,0.099,10,50,0.64
,17:05:56,6,3590,3377.7,0.66,13.3,7,14.3,0.099,10,50,0.64
,17:05:57,6,3590,3378.7,0.66,13.3,7,14.3,0.099,10,50,0.64
,17:05:58,6,3590,3379.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:05:59,6,3590,3380.7,0.66,13.3,7,14.3,0.095,10,50,0.63
,17:06:00,6,3590,3381.7,0.66,13.3,7,14.3,0.092,10,50,0.63
,17:06:01,6,3590,3382.7,0.66,13.3,7,14.3,0.092,10,50,0.63
,17:06:02,6,3590,3383.7,0.66,13.3,7,14.3,0.099,10,50,0.64
,17:06:03,6,3590,3384.7,0.66,13.3,7,14.3,0.099,10,50,0.63
,17:06:04,6,3590,3385.7,0.66,13.3,7,14.3,0.098,10,50,0.63
,17:06:05,6,3590,3386.7,0.65,13.3,7,14.3,0.098,10,50,0.63
,17:06:06,6,3590,3387.7,0.65,13.3,7,14.3,0.094,10,50,0.63
,17:06:07,6,3590,3388.7,0.65,13.3,7,14.2,0.094,10,50,0.63
,17:06:08,6,3590,3389.7,0.66,13.3,7,14.2,0.095,10,50,0.63
,17:06:09,6,3590,3390.7,0.65,13.3,7,14.2,0.094,10,50,0.63
,17:06:10,6,3590,3391.7,0.65,13.3,7,14.2,0.098,10,50,0.63
,17:06:11,6,3590,3392.7,0.65,13.3,7,14.2,0.097,10,50,0.62
,17:06:12,6,3590,3393.7,0.65,13.3,7,14.2,0.097,10,50,0.62
,17:06:13,6,3590,3394.7,0.65,13.3,7,14.2,0.097,10,50,0.62
,17:06:14,6,3590,3395.7,0.65,13.3,7,14.2,0.091,10,50,0.63
,17:06:15,6,3590,3396.7,0.66,13.3,7,14.2,0.091,10,50,0.63
,17:06:16,6,3590,3397.7,0.66,13.3,7,14.2,0.092,10,50,0.63
,17:06:17,6,3590,3398.7,0.66,13.3,7,14.2,0.095,10,50,0.63
,17:06:18,6,3590,3399.7,0.65,13.3,7,14.2,0.094,10,50,0.63
,17:06:19,6,3590,3400.7,0.65,13.3,7,14.2,0.097,10,50,0.62
,17:06:20,6,3590,3401.7,0.64,13.3,7,14.2,0.096,10,50,0.62
,17:06:21,6,3590,3402.7,0.65,13.3,7,14.2,0.097,10,50,0.62
,17:06:22,6,3590,3403.7,0.65,13.3,7,14.2,0.098,10,50,0.63
,17:06:23,6,3590,3404.7,0.66,13.3,7,14.2,0.095,10,50,0.63
,17:06:24,6,3590,3405.7,0.66,13.3,7,14.2,0.091,10,50,0.63
,17:06:25,6,3590,3406.7,0.66,13.3,7,14.2,0.095,10,50,0.63
,17:06:26,6,3590,3407.7,0.66,13.3,7,14.1,0.095,10,50,0.63
,17:06:27,6,3590,3408.7,0.66,13.3,7,14.1,0.095,10,50,0.63
,17:06:28,6,3590,3409.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,17:06:29,6,3590,3410.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,17:06:30,6,3590,3411.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,17:06:31,6,3590,3412.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,17:06:32,6,3590,3413.7,0.66,13.3,7,14.1,0.091,10,50,0.63
,17:06:33,6,3590,3414.7,0.66,13.3,7,14.1,0.091,10,50,0.63
,17:06:34,6,3590,3415.7,0.65,13.3,7,14.1,0.094,10,50,0.63
,17:06:35,6,3590,3416.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,17:06:36,6,3590,3417.7,0.65,13.3,7,14.1,0.097,10,50,0.62
,17:06:37,6,3590,3418.7,0.65,13.3,7,14.1,0.097,10,50,0.62
,17:06:38,6,3590,3419.7,0.65,13.3,7,14.1,0.097,10,50,0.62
,17:06:39,6,3590,3420.7,0.65,13.3,7,14.1,0.098,10,50,0.63
,17:06:40,6,3590,3421.7,0.65,13.3,7,14.1,0.094,10,50,0.63
,17:06:41,6,3590,3422.7,0.65,13.3,7,14.1,0.091,10,50,0.63
,17:06:42,6,3590,3423.7,0.66,13.3,7,14,0.095,10,50,0.63
,17:06:43,6,3590,3424.7,0.65,13.3,7,14,0.098,10,50,0.63
,17:06:44,6,3590,3425.7,0.65,13.3,7,14,0.097,10,50,0.62
,17:06:45,6,3590,3426.7,0.64,13.3,7,14,0.096,10,50,0.62
,17:06:46,6,3590,3427.7,0.64,13.3,7,14,0.096,10,50,0.62
,17:06:47,6,3590,3428.7,0.65,13.3,7,14,0.097,10,50,0.62
,17:06:48,6,3590,3429.7,0.65,13.3,7,14,0.093,10,50,0.62
,17:06:49,6,3590,3430.7,0.65,13.3,7,14,0.094,10,50,0.62
,17:06:50,6,3590,3431.7,0.65,13.3,7,14,0.091,10,50,0.63
,17:06:51,6,3590,3432.7,0.65,13.3,7,14,0.091,10,50,0.63
,17:06:52,6,3590,3433.7,0.65,13.3,7,14,0.094,10,50,0.63
,17:06:53,6,3590,3434.7,0.65,13.3,7,14,0.098,10,50,0.63
,17:06:54,6,3590,3435.7,0.65,13.3,7,14,0.097,10,50,0.62
,17:06:55,6,3590,3436.7,0.65,13.3,7,13.9,0.097,10,50,0.62
,17:06:56,6,3590,3437.7,0.65,13.3,7,13.9,0.098,10,50,0.63
,17:06:57,6,3590,3438.7,0.65,13.3,7,13.9,0.098,10,50,0.63
,17:06:58,6,3590,3439.7,0.65,13.3,7,13.9,0.094,10,50,0.63
,17:06:59,6,3590,3440.7,0.65,13.3,7,13.9,0.09,10,50,0.62
,17:07:00,6,3590,3441.7,0.65,13.3,7,13.9,0.09,10,50,0.62
,17:07:01,6,3590,3442.7,0.65,13.3,7,13.9,0.093,10,50,0.62
,17:07:02,6,3590,3443.7,0.64,13.3,7,13.9,0.093,10,50,0.62
,17:07:03,6,3590,3444.7,0.64,13.3,7,13.9,0.096,10,50,0.62
,17:07:04,6,3590,3445.7,0.64,13.3,7,13.9,0.096,10,50,0.62
,17:07:05,6,3590,3446.7,0.65,13.3,7,13.9,0.097,10,50,0.62
,17:07:06,6,3590,3447.7,0.65,13.3,7,13.8,0.094,10,50,0.63
,17:07:07,6,3590,3448.7,0.65,13.3,7,13.8,0.094,10,50,0.62
,17:07:08,6,3590,3449.7,0.65,13.3,7,13.8,0.091,10,50,0.63
,17:07:09,6,3590,3450.7,0.64,13.3,7,13.8,0.09,10,50,0.62
,17:07:10,6,3590,3451.7,0.64,13.3,7,13.8,0.096,10,50,0.61
,17:07:11,6,3590,3452.7,0.64,13.3,7,13.8,0.095,10,50,0.61
,17:07:12,6,3590,3453.7,0.64,13.3,6,13.8,0.099,10,50,0.61
,17:07:13,6,3590,3454.7,0.64,13.3,7,13.8,0.096,10,50,0.62
,17:07:14,6,3590,3455.7,0.65,13.3,7,13.8,0.097,10,50,0.62
,17:07:15,6,3590,3456.7,0.65,13.3,7,13.8,0.097,10,50,0.62
,17:07:16,6,3590,3457.7,0.65,13.3,7,13.8,0.094,10,50,0.63
,17:07:17,6,3590,3458.7,0.65,13.3,7,13.8,0.098,10,50,0.63
,17:07:18,6,3590,3459.7,0.65,13.3,7,13.7,0.097,10,50,0.62
,17:07:19,6,3590,3460.7,0.65,13.3,7,13.7,0.097,10,50,0.62
,17:07:20,6,3590,3461.7,0.65,13.3,7,13.7,0.097,10,50,0.62
,17:07:21,6,3590,3462.7,0.65,13.3,7,13.7,0.097,10,50,0.62
,17:07:22,6,3590,3463.7,0.64,13.3,7,13.7,0.093,10,50,0.62
,17:07:23,6,3590,3464.7,0.64,13.3,7,13.7,0.09,10,50,0.62
,17:07:24,6,3590,3465.7,0.65,13.3,7,13.7,0.09,10,50,0.62
,17:07:25,6,3590,3466.7,0.65,13.3,7,13.7,0.094,10,50,0.62
,17:07:26,6,3590,3467.7,0.65,13.3,7,13.6,0.094,10,50,0.62
,17:07:27,6,3590,3468.7,0.65,13.3,7,13.6,0.097,10,50,0.62
,17:07:28,6,3590,3469.7,0.65,13.3,7,13.6,0.097,10,50,0.62
,17:07:29,6,3590,3470.7,0.65,13.3,7,13.6,0.098,10,50,0.63
,17:07:30,6,3590,3471.7,0.66,13.3,7,13.6,0.095,10,50,0.63
,17:07:31,6,3590,3472.7,0.66,13.3,7,13.6,0.099,10,50,0.63
,17:07:32,6,3590,3473.7,0.66,13.3,7,13.6,0.099,10,50,0.63
,17:07:33,6,3590,3474.7,0.66,13.3,7,13.6,0.099,10,50,0.63
,17:07:34,6,3590,3475.7,0.66,13.3,7,13.6,0.095,10,50,0.63
,17:07:35,6,3590,3476.7,0.66,13.3,7,13.6,0.098,10,50,0.63
,17:07:36,6,3590,3477.7,0.65,13.3,7,13.6,0.098,10,50,0.63
,17:07:37,6,3590,3478.7,0.65,13.3,7,13.5,0.098,10,50,0.63
,17:07:38,6,3590,3479.7,0.65,13.3,7,13.5,0.094,10,50,0.62
,17:07:39,6,3590,3480.7,0.65,13.3,7,13.5,0.094,10,50,0.62
,17:07:40,6,3590,3481.7,0.65,13.3,7,13.5,0.097,10,50,0.62
,17:07:41,6,3590,3482.7,0.65,13.3,7,13.5,0.097,10,50,0.62
,17:07:42,6,3590,3483.7,0.65,13.3,7,13.5,0.097,10,50,0.62
,17:07:43,6,3590,3484.7,0.65,13.3,7,13.5,0.098,10,50,0.63
,17:07:44,6,3590,3485.7,0.66,13.3,7,13.5,0.095,10,50,0.63
,17:07:45,6,3590,3486.7,0.66,13.3,7,13.4,0.095,10,50,0.63
,17:07:46,6,3590,3487.7,0.66,13.3,7,13.4,0.098,10,50,0.63
,17:07:47,6,3590,3488.7,0.66,13.3,7,13.4,0.095,10,50,0.63
,17:07:48,6,3590,3489.7,0.66,13.3,7,13.4,0.096,10,50,0.64
,17:07:49,6,3590,3490.7,0.66,13.3,7,13.4,0.096,10,50,0.64
,17:07:50,6,3590,3491.7,0.66,13.3,7,13.4,0.095,10,50,0.63
,17:07:51,6,3590,3492.7,0.65,13.3,7,13.4,0.094,10,50,0.63
,17:07:52,6,3590,3493.7,0.65,13.3,7,13.4,0.094,10,50,0.63
,17:07:53,6,3590,3494.7,0.65,13.3,7,13.4,0.094,10,50,0.63
,17:07:54,6,3590,3495.7,0.65,13.3,7,13.4,0.091,10,50,0.63
,17:07:55,6,3590,3496.7,0.65,13.3,7,13.3,0.09,10,50,0.62
,17:07:56,6,3590,3497.7,0.65,13.3,7,13.3,0.09,10,50,0.62
,17:07:57,6,3590,3498.7,0.65,13.3,7,13.3,0.09,10,50,0.62
,17:07:58,6,3590,3499.7,0.64,13.3,7,13.3,0.086,10,50,0.62
,17:07:59,6,3590,3500.7,0.63,13.3,7,13.3,0.088,10,50,0.61
,17:08:00,6,3590,3501.7,0.62,13.3,7,13.3,0.087,10,50,0.6
,17:08:01,6,3590,3502.7,0.62,13.3,7,13.3,0.089,10,50,0.59
,17:08:02,6,3590,3503.7,0.62,13.3,7,13.2,0.092,10,50,0.59
,17:08:03,6,3590,3504.7,0.62,13.3,7,13.2,0.092,10,50,0.59
,17:08:04,6,3590,3505.7,0.62,13.3,7,13.2,0.092,10,50,0.59
,17:08:05,6,3590,3506.7,0.62,13.3,6,13.2,0.096,10,50,0.59
,17:08:06,6,3590,3507.7,0.63,13.3,6,13.2,0.098,10,50,0.6
,17:08:07,6,3590,3508.7,0.63,13.3,7,13.2,0.095,10,50,0.61
,17:08:08,6,3590,3509.7,0.64,13.3,7,13.2,0.095,10,50,0.61
