Data file,,COLISIBRO_ISO10_T20_C1.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,20/03/2017,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Colsibro,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 12:20:24 on 20/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,colisibro_iso10_t20_c1-h001.tsv,,,,,,,,,,
,12:52:18,5,3590,1913.7,0.91,13.6,7,22,0.131,10,49.7,0.88
,12:52:19,5,3590,1914.7,0.91,13.6,7,23,0.131,10,49.7,0.87
,12:52:20,5,3590,1915.7,0.91,13.6,7,23,0.131,10,49.7,0.87
,12:52:21,5,3590,1916.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:52:22,5,3590,1917.7,0.91,13.6,7,23,0.131,10,49.7,0.87
,12:52:23,5,3590,1918.7,0.91,13.6,7,23,0.131,10,49.7,0.87
,12:52:24,5,3590,1919.7,0.91,13.6,7,23,0.126,10,49.7,0.87
,12:52:25,5,3590,1920.7,0.91,13.6,7,23,0.126,10,49.7,0.88
,12:52:26,5,3590,1921.7,0.91,13.6,7,23,0.126,10,49.7,0.87
,12:52:27,5,3590,1922.7,0.91,13.6,7,23,0.126,10,49.7,0.88
,12:52:28,5,3590,1923.7,0.91,13.6,7,23,0.127,10,49.7,0.88
,12:52:29,5,3590,1924.7,0.91,13.6,7,23,0.131,10,49.7,0.88
,12:52:30,5,3590,1925.7,0.91,13.6,7,23,0.131,10,49.7,0.87
,12:52:31,5,3590,1926.7,0.9,13.6,7,23,0.135,10,49.7,0.87
,12:52:32,5,3590,1927.7,0.91,13.6,7,23,0.131,10,49.7,0.88
,12:52:33,5,3590,1928.7,0.91,13.6,7,23,0.132,10,49.7,0.88
,12:52:34,5,3590,1929.7,0.91,13.6,7,23,0.127,10,49.7,0.88
,12:52:35,5,3590,1930.7,0.91,13.6,7,23,0.127,10,49.7,0.88
,12:52:36,5,3590,1931.7,0.91,13.6,7,23,0.131,10,49.7,0.87
,12:52:37,5,3590,1932.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:52:38,5,3590,1933.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:52:39,5,3590,1934.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:52:40,5,3590,1935.7,0.9,13.6,7,23,0.125,10,49.7,0.86
,12:52:41,5,3590,1936.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:52:42,5,3590,1937.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:52:43,5,3590,1938.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:52:44,5,3590,1939.7,0.9,13.6,7,23,0.125,10,49.7,0.86
,12:52:45,5,3590,1940.7,0.9,13.6,7,23,0.129,10,49.7,0.86
,12:52:46,5,3590,1941.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:52:47,5,3590,1942.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:52:48,5,3590,1943.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:52:49,5,3590,1944.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:52:50,5,3590,1945.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:52:51,5,3590,1946.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:52:52,5,3590,1947.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:52:53,5,3590,1948.7,0.91,13.6,7,23,0.126,10,49.7,0.87
,12:52:54,5,3590,1949.7,0.9,13.6,7,23,0.126,10,49.7,0.87
,12:52:55,5,3590,1950.7,0.9,13.6,7,23,0.121,10,49.7,0.87
,12:52:56,5,3590,1951.7,0.9,13.6,7,23,0.121,10,49.7,0.87
,12:52:57,5,3590,1952.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:52:58,5,3590,1953.7,0.9,13.6,7,23,0.129,10,49.7,0.86
,12:52:59,5,3590,1954.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:53:00,5,3590,1955.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:53:01,5,3590,1956.7,0.91,13.6,7,23,0.131,10,49.7,0.87
,12:53:02,5,3590,1957.7,0.91,13.6,7,23,0.131,10,49.7,0.88
,12:53:03,5,3590,1958.7,0.91,13.6,7,22,0.126,10,49.7,0.87
,12:53:04,5,3590,1959.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:53:05,5,3590,1960.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:53:06,5,3590,1961.7,0.89,13.6,7,23,0.128,10,49.7,0.85
,12:53:07,5,3590,1962.7,0.89,13.6,7,23,0.128,10,49.7,0.85
,12:53:08,5,3590,1963.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:53:09,5,3590,1964.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:53:10,5,3590,1965.7,0.9,13.6,7,23,0.12,10,49.7,0.86
,12:53:11,5,3590,1966.7,0.89,13.6,7,23,0.12,10,49.7,0.86
,12:53:12,5,3590,1967.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:53:13,5,3590,1968.7,0.89,13.6,7,23,0.129,10,49.7,0.86
,12:53:14,5,3590,1969.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:53:15,5,3590,1970.7,0.91,13.6,7,23,0.126,10,49.7,0.87
,12:53:16,5,3590,1971.7,0.91,13.6,7,23,0.126,10,49.7,0.88
,12:53:17,5,3590,1972.7,0.91,13.6,7,23,0.127,10,49.7,0.88
,12:53:18,5,3590,1973.7,0.91,13.6,7,23,0.123,10,49.7,0.88
,12:53:19,5,3590,1974.7,0.91,13.6,7,23,0.122,10,49.7,0.88
,12:53:20,5,3590,1975.7,0.91,13.6,7,23,0.126,10,49.7,0.87
,12:53:21,5,3590,1976.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:53:22,5,3590,1977.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:53:23,5,3590,1978.7,0.91,13.6,7,23,0.131,10,49.7,0.88
,12:53:24,5,3590,1979.7,0.92,13.6,7,23,0.132,10,49.7,0.88
,12:53:25,5,3590,1980.7,0.92,13.6,7,23,0.128,10,49.7,0.89
,12:53:26,5,3590,1981.7,0.92,13.6,7,23,0.133,10,49.7,0.89
,12:53:27,5,3590,1982.7,0.92,13.6,7,23,0.129,10,49.7,0.89
,12:53:28,5,3590,1983.7,0.93,13.6,7,23,0.129,10,49.7,0.89
,12:53:29,5,3590,1984.7,0.93,13.6,7,23,0.124,10,49.7,0.89
,12:53:30,5,3590,1985.7,0.93,13.6,7,23,0.129,10,49.7,0.9
,12:53:31,5,3590,1986.7,0.93,13.6,7,23,0.129,10,49.7,0.89
,12:53:32,5,3590,1987.7,0.92,13.6,7,23,0.129,10,49.7,0.89
,12:53:33,5,3590,1988.7,0.92,13.6,7,23,0.132,10,49.7,0.88
,12:53:34,5,3590,1989.7,0.92,13.6,7,23,0.133,10,49.7,0.89
,12:53:35,5,3590,1990.7,0.92,13.6,7,23,0.128,10,49.7,0.89
,12:53:36,5,3590,1991.7,0.92,13.6,7,23,0.129,10,49.7,0.89
,12:53:37,5,3590,1992.7,0.92,13.6,7,23,0.128,10,49.7,0.89
,12:53:38,5,3590,1993.7,0.91,13.6,7,23,0.131,10,49.7,0.88
,12:53:39,5,3590,1994.7,0.89,13.6,7,23,0.129,10,49.7,0.86
,12:53:40,5,3590,1995.7,0.87,13.6,7,23,0.126,10,49.7,0.84
,12:53:41,5,3590,1996.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:53:42,5,3590,1997.7,0.84,13.6,7,23,0.122,10,49.7,0.81
,12:53:43,5,3590,1998.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,12:53:44,5,3590,1999.7,0.82,13.6,7,23,0.11,10,49.7,0.79
,12:53:45,5,3590,2000.7,0.81,13.6,7,23,0.113,10,49.7,0.78
,12:53:46,5,3590,2001.7,0.82,13.6,7,23,0.119,10,49.7,0.8
,12:53:47,5,3590,2002.7,0.85,13.6,7,23,0.123,10,49.7,0.83
,12:53:48,5,3590,2003.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:53:49,5,3590,2004.7,0.91,13.6,7,23,0.127,10,49.7,0.88
,12:53:50,5,3590,2005.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:53:51,5,3590,2006.7,0.87,13.6,7,23,0.125,10,49.7,0.84
,12:53:52,5,3590,2007.7,0.86,13.6,7,23,0.12,10,49.7,0.83
,12:53:53,5,3590,2008.7,0.86,13.6,7,23,0.12,10,49.7,0.83
,12:53:54,5,3590,2009.7,0.86,13.6,7,23,0.115,10,49.7,0.82
,12:53:55,5,3590,2010.7,0.82,13.6,7,22,0.115,10,49.7,0.79
,12:53:56,5,3590,2011.7,0.79,13.6,7,22,0.11,10,49.7,0.76
,12:53:57,5,3590,2012.7,0.77,13.6,7,22,0.111,10,49.7,0.74
,12:53:58,5,3590,2013.7,0.77,13.6,7,22,0.111,10,49.7,0.74
,12:53:59,5,3590,2014.7,0.78,13.6,7,22,0.112,10,49.7,0.75
,12:54:00,5,3590,2015.7,0.79,13.6,7,23,0.114,10,49.7,0.76
,12:54:01,5,3590,2016.7,0.79,13.6,7,23,0.11,10,49.7,0.77
,12:54:02,5,3590,2017.7,0.81,13.6,7,23,0.112,10,49.7,0.78
,12:54:03,5,3590,2018.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,12:54:04,5,3590,2019.7,0.86,13.6,7,23,0.119,10,49.7,0.83
,12:54:05,5,3590,2020.7,0.89,13.6,7,23,0.123,10,49.7,0.86
,12:54:06,5,3590,2021.7,0.9,13.6,7,23,0.13,10,49.7,0.87
,12:54:07,5,3590,2022.7,0.91,13.6,7,22,0.131,10,49.7,0.87
,12:54:08,5,3590,2023.7,0.9,13.6,7,22,0.13,10,49.7,0.87
,12:54:09,5,3590,2024.7,0.89,13.6,7,23,0.129,10,49.7,0.86
,12:54:10,5,3590,2025.7,0.89,13.6,7,23,0.123,10,49.7,0.85
,12:54:11,5,3590,2026.7,0.88,13.6,7,23,0.122,10,49.7,0.85
,12:54:12,5,3590,2027.7,0.87,13.6,7,23,0.121,10,49.7,0.83
,12:54:13,5,3590,2028.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,12:54:14,5,3590,2029.7,0.85,13.6,7,23,0.122,10,49.7,0.82
,12:54:15,5,3590,2030.7,0.85,13.6,7,23,0.122,10,49.7,0.82
,12:54:16,5,3590,2031.7,0.84,13.6,7,22,0.122,10,49.7,0.81
,12:54:17,5,3590,2032.7,0.83,13.6,7,22,0.12,10,49.7,0.8
,12:54:18,5,3590,2033.7,0.83,13.6,7,22,0.116,10,49.7,0.8
,12:54:19,5,3590,2034.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:54:20,5,3590,2035.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:54:21,5,3590,2036.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,12:54:22,5,3590,2037.7,0.86,13.6,7,23,0.12,10,49.7,0.83
,12:54:23,5,3590,2038.7,0.87,13.6,7,23,0.122,10,49.7,0.84
,12:54:24,5,3590,2039.7,0.88,13.6,7,23,0.127,10,49.7,0.85
,12:54:25,5,3590,2040.7,0.88,13.6,7,23,0.127,10,49.7,0.85
,12:54:26,5,3590,2041.7,0.89,13.6,7,23,0.123,10,49.7,0.85
,12:54:27,5,3590,2042.7,0.88,13.6,7,23,0.122,10,49.7,0.85
,12:54:28,5,3590,2043.7,0.86,13.6,7,23,0.116,10,49.7,0.83
,12:54:29,5,3590,2044.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:54:30,5,3590,2045.7,0.84,13.6,7,23,0.116,10,49.7,0.8
,12:54:31,5,3590,2046.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,12:54:32,5,3590,2047.7,0.84,13.6,7,23,0.121,10,49.7,0.81
,12:54:33,5,3590,2048.7,0.85,13.6,7,23,0.122,10,49.7,0.82
,12:54:34,5,3590,2049.7,0.87,13.6,7,23,0.125,10,49.7,0.84
,12:54:35,5,3590,2050.7,0.88,13.6,7,23,0.127,10,49.7,0.85
,12:54:36,5,3590,2051.7,0.89,13.6,7,23,0.123,10,49.7,0.85
,12:54:37,5,3590,2052.7,0.88,13.6,7,23,0.118,10,49.7,0.85
,12:54:38,5,3590,2053.7,0.87,13.6,7,23,0.121,10,49.7,0.83
,12:54:39,5,3590,2054.7,0.86,13.6,7,23,0.124,10,49.7,0.82
,12:54:40,5,3590,2055.7,0.85,13.6,7,23,0.123,10,49.7,0.82
,12:54:41,5,3590,2056.7,0.87,13.6,7,23,0.125,10,49.7,0.84
,12:54:42,5,3590,2057.7,0.88,13.6,7,23,0.122,10,49.7,0.84
,12:54:43,5,3590,2058.7,0.87,13.6,7,23,0.121,10,49.7,0.84
,12:54:44,5,3590,2059.7,0.86,13.6,7,23,0.119,10,49.7,0.83
,12:54:45,5,3590,2060.7,0.86,13.6,7,23,0.119,10,49.7,0.83
,12:54:46,5,3590,2061.7,0.88,13.6,7,23,0.123,10,49.7,0.85
,12:54:47,5,3590,2062.7,0.9,13.6,7,23,0.129,10,49.7,0.86
,12:54:48,5,3590,2063.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:54:49,5,3590,2064.7,0.88,13.6,7,23,0.123,10,49.7,0.85
,12:54:50,5,3590,2065.7,0.87,13.6,7,23,0.121,10,49.7,0.83
,12:54:51,5,3590,2066.7,0.86,13.6,7,23,0.125,10,49.7,0.83
,12:54:52,5,3590,2067.7,0.87,13.6,7,23,0.121,10,49.7,0.84
,12:54:53,5,3590,2068.7,0.87,13.6,7,23,0.122,10,49.7,0.84
,12:54:54,5,3590,2069.7,0.87,13.6,7,23,0.122,10,49.7,0.84
,12:54:55,5,3590,2070.7,0.87,13.6,7,23,0.122,10,49.7,0.84
,12:54:56,5,3590,2071.7,0.88,13.6,7,23,0.126,10,49.7,0.84
,12:54:57,5,3590,2072.7,0.88,13.6,7,23,0.128,10,49.7,0.85
,12:54:58,5,3590,2073.7,0.89,13.6,7,23,0.128,10,49.7,0.85
,12:54:59,5,3590,2074.7,0.89,13.6,7,23,0.128,10,49.7,0.86
,12:55:00,5,3590,2075.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:55:01,5,3590,2076.7,0.89,13.6,7,23,0.123,10,49.7,0.85
,12:55:02,5,3590,2077.7,0.88,13.6,7,23,0.118,10,49.7,0.85
,12:55:03,5,3590,2078.7,0.87,13.6,7,23,0.121,10,49.7,0.84
,12:55:04,5,3590,2079.7,0.86,13.6,7,22,0.124,10,49.7,0.83
,12:55:05,5,3590,2080.7,0.88,13.6,7,22,0.122,10,49.7,0.85
,12:55:06,5,3590,2081.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:55:07,5,3590,2082.7,0.91,13.6,7,23,0.126,10,49.7,0.88
,12:55:08,5,3590,2083.7,0.9,13.6,7,23,0.126,10,49.7,0.87
,12:55:09,5,3590,2084.7,0.9,13.6,7,23,0.125,10,49.7,0.87
,12:55:10,5,3590,2085.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:55:11,5,3590,2086.7,0.87,13.6,7,23,0.126,10,49.7,0.84
,12:55:12,5,3590,2087.7,0.86,13.6,7,23,0.125,10,49.7,0.83
,12:55:13,5,3590,2088.7,0.87,13.6,7,23,0.126,10,49.7,0.84
,12:55:14,5,3590,2089.7,0.89,13.6,7,23,0.128,10,49.7,0.86
,12:55:15,5,3590,2090.7,0.89,13.6,7,23,0.124,10,49.7,0.86
,12:55:16,5,3590,2091.7,0.88,13.6,7,23,0.122,10,49.7,0.84
,12:55:17,5,3590,2092.7,0.85,13.6,7,23,0.122,10,49.7,0.81
,12:55:18,5,3590,2093.7,0.83,13.6,7,23,0.119,10,49.7,0.8
,12:55:19,5,3590,2094.7,0.82,13.6,7,23,0.118,10,49.7,0.79
,12:55:20,5,3590,2095.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,12:55:21,5,3590,2096.7,0.83,13.6,7,23,0.112,10,49.7,0.8
,12:55:22,5,3590,2097.7,0.83,13.6,7,23,0.111,10,49.7,0.8
,12:55:23,5,3590,2098.7,0.83,13.6,7,23,0.116,10,49.7,0.81
,12:55:24,5,3590,2099.7,0.84,13.6,7,22,0.122,10,49.7,0.82
,12:55:25,5,3590,2100.7,0.86,13.6,7,22,0.124,10,49.7,0.83
,12:55:26,5,3590,2101.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:55:27,5,3590,2102.7,0.87,13.6,7,23,0.125,10,49.7,0.84
,12:55:28,5,3590,2103.7,0.88,13.6,7,23,0.128,10,49.7,0.85
,12:55:29,5,3590,2104.7,0.88,13.6,7,23,0.123,10,49.7,0.85
,12:55:30,5,3590,2105.7,0.88,13.6,7,23,0.122,10,49.7,0.85
,12:55:31,5,3590,2106.7,0.87,13.6,7,23,0.121,10,49.7,0.84
,12:55:32,5,3590,2107.7,0.88,13.6,7,23,0.127,10,49.7,0.85
,12:55:33,5,3590,2108.7,0.9,13.6,7,22,0.13,10,49.7,0.87
,12:55:34,5,3590,2109.7,0.94,13.6,7,22,0.131,10,49.7,0.91
,12:55:35,5,3590,2110.7,0.96,13.6,7,23,0.134,10,49.7,0.93
,12:55:36,5,3590,2111.7,0.96,13.6,7,23,0.134,10,49.7,0.93
,12:55:37,5,3590,2112.7,0.93,13.6,7,23,0.129,10,49.7,0.89
,12:55:38,5,3590,2113.7,0.9,13.6,7,23,0.125,10,49.7,0.86
,12:55:39,5,3590,2114.7,0.86,13.6,7,23,0.125,10,49.7,0.83
,12:55:40,5,3590,2115.7,0.82,13.6,7,22,0.114,10,49.7,0.79
,12:55:41,5,3590,2116.7,0.8,13.6,7,23,0.111,10,49.7,0.77
,12:55:42,5,3590,2117.7,0.8,13.6,7,23,0.111,10,49.7,0.77
,12:55:43,5,3590,2118.7,0.81,13.6,7,22,0.113,10,49.7,0.79
,12:55:44,5,3590,2119.7,0.82,13.6,7,22,0.114,10,49.7,0.79
,12:55:45,5,3590,2120.7,0.81,13.6,7,22,0.117,10,49.7,0.78
,12:55:46,5,3590,2121.7,0.81,13.6,7,22,0.117,10,49.7,0.78
,12:55:47,5,3590,2122.7,0.82,13.6,7,22,0.118,10,49.7,0.79
,12:55:48,5,3590,2123.7,0.82,13.6,7,22,0.114,10,49.7,0.79
,12:55:49,5,3590,2124.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,12:55:50,5,3590,2125.7,0.81,13.6,7,23,0.113,10,49.7,0.78
,12:55:51,5,3590,2126.7,0.81,13.6,7,23,0.117,10,49.7,0.78
,12:55:52,5,3590,2127.7,0.81,13.6,7,23,0.117,10,49.7,0.78
,12:55:53,5,3590,2128.7,0.8,13.6,7,23,0.111,10,49.7,0.77
,12:55:54,5,3590,2129.7,0.8,13.6,7,23,0.112,10,49.7,0.78
,12:55:55,5,3590,2130.7,0.81,13.6,7,22,0.113,10,49.7,0.79
,12:55:56,5,3590,2131.7,0.81,13.6,7,22,0.113,10,49.7,0.78
,12:55:57,5,3590,2132.7,0.81,13.6,7,23,0.117,10,49.7,0.78
,12:55:58,5,3590,2133.7,0.79,13.6,7,23,0.11,10,49.7,0.77
,12:55:59,5,3590,2134.7,0.8,13.6,7,23,0.107,10,49.7,0.77
,12:56:00,5,3590,2135.7,0.81,13.6,7,23,0.109,10,49.7,0.78
,12:56:01,5,3590,2136.7,0.83,13.6,7,22,0.116,10,49.7,0.8
,12:56:02,5,3590,2137.7,0.84,13.6,7,22,0.117,10,49.7,0.81
,12:56:03,5,3590,2138.7,0.84,13.6,7,22,0.121,10,49.7,0.81
,12:56:04,5,3590,2139.7,0.85,13.6,7,23,0.123,10,49.7,0.83
,12:56:05,5,3590,2140.7,0.88,13.6,7,23,0.127,10,49.7,0.85
,12:56:06,5,3590,2141.7,0.9,13.6,7,23,0.125,10,49.7,0.86
,12:56:07,5,3590,2142.7,0.88,13.6,7,23,0.123,10,49.7,0.85
,12:56:08,5,3590,2143.7,0.86,13.6,7,23,0.12,10,49.7,0.83
,12:56:09,5,3590,2144.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,12:56:10,5,3590,2145.7,0.85,13.6,7,23,0.123,10,49.7,0.82
,12:56:11,5,3590,2146.7,0.85,13.6,7,23,0.122,10,49.7,0.82
,12:56:12,5,3590,2147.7,0.85,13.6,7,23,0.122,10,49.7,0.82
,12:56:13,5,3590,2148.7,0.84,13.6,7,23,0.121,10,49.7,0.81
,12:56:14,5,3590,2149.7,0.83,13.6,7,23,0.115,10,49.7,0.79
,12:56:15,5,3590,2150.7,0.81,13.6,7,23,0.113,10,49.7,0.78
,12:56:16,5,3590,2151.7,0.81,13.6,7,23,0.113,10,49.7,0.78
,12:56:17,5,3590,2152.7,0.81,13.6,7,23,0.117,10,49.7,0.78
,12:56:18,5,3590,2153.7,0.82,13.6,7,23,0.118,10,49.7,0.79
,12:56:19,5,3590,2154.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,12:56:20,5,3590,2155.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,12:56:21,5,3590,2156.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:56:22,5,3590,2157.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:56:23,5,3590,2158.7,0.86,13.6,7,23,0.125,10,49.7,0.83
,12:56:24,5,3590,2159.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,12:56:25,5,3590,2160.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:56:26,5,3590,2161.7,0.84,13.6,7,23,0.113,10,49.7,0.81
,12:56:27,5,3590,2162.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:56:28,5,3590,2163.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:56:29,5,3590,2164.7,0.85,13.6,7,23,0.123,10,49.7,0.82
,12:56:30,5,3590,2165.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:56:31,5,3590,2166.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,12:56:32,5,3590,2167.7,0.83,13.6,7,23,0.12,10,49.7,0.8
,12:56:33,5,3590,2168.7,0.82,13.6,7,23,0.114,10,49.7,0.78
,12:56:34,5,3590,2169.7,0.81,13.6,7,23,0.117,10,49.7,0.78
,12:56:35,5,3590,2170.7,0.8,13.6,7,23,0.116,10,49.7,0.77
,12:56:36,5,3590,2171.7,0.81,13.6,7,22,0.117,10,49.7,0.78
,12:56:37,5,3590,2172.7,0.81,13.6,7,22,0.112,10,49.7,0.78
,12:56:38,5,3590,2173.7,0.8,13.6,7,22,0.112,10,49.7,0.77
,12:56:39,5,3590,2174.7,0.8,13.6,7,22,0.111,10,49.7,0.77
,12:56:40,5,3590,2175.7,0.79,13.6,7,23,0.115,10,49.7,0.77
,12:56:41,5,3590,2176.7,0.8,13.6,7,23,0.115,10,49.7,0.77
,12:56:42,5,3590,2177.7,0.81,13.6,7,23,0.113,10,49.7,0.78
,12:56:43,5,3590,2178.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,12:56:44,5,3590,2179.7,0.84,13.6,7,23,0.117,10,49.7,0.82
,12:56:45,5,3590,2180.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:56:46,5,3590,2181.7,0.86,13.6,7,22,0.124,10,49.7,0.83
,12:56:47,5,3590,2182.7,0.85,13.6,7,23,0.118,10,49.7,0.81
,12:56:48,5,3590,2183.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:56:49,5,3590,2184.7,0.85,13.6,7,23,0.118,10,49.7,0.82
,12:56:50,5,3590,2185.7,0.86,13.6,7,22,0.119,10,49.7,0.83
,12:56:51,5,3590,2186.7,0.86,13.6,7,23,0.12,10,49.7,0.83
,12:56:52,5,3590,2187.7,0.86,13.6,7,23,0.12,10,49.7,0.83
,12:56:53,5,3590,2188.7,0.87,13.6,7,23,0.125,10,49.7,0.83
,12:56:54,5,3590,2189.7,0.85,13.6,7,23,0.119,10,49.7,0.82
,12:56:55,5,3590,2190.7,0.84,13.6,7,23,0.121,10,49.7,0.81
,12:56:56,5,3590,2191.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,12:56:57,5,3590,2192.7,0.81,13.6,7,23,0.113,10,49.7,0.78
,12:56:58,5,3590,2193.7,0.81,13.6,7,23,0.116,10,49.7,0.78
,12:56:59,5,3590,2194.7,0.81,13.6,7,23,0.117,10,49.7,0.78
,12:57:00,5,3590,2195.7,0.82,13.6,7,23,0.118,10,49.7,0.79
,12:57:01,5,3590,2196.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,12:57:02,5,3590,2197.7,0.83,13.6,7,23,0.115,10,49.7,0.8
,12:57:03,5,3590,2198.7,0.84,13.6,7,23,0.117,10,49.7,0.81
,12:57:04,5,3590,2199.7,0.86,13.6,7,23,0.119,10,49.7,0.83
,12:57:05,5,3590,2200.7,0.87,13.6,7,23,0.125,10,49.7,0.84
,12:57:06,5,3590,2201.7,0.86,13.6,7,23,0.125,10,49.7,0.83
,12:57:07,5,3590,2202.7,0.86,13.6,7,23,0.124,10,49.7,0.83
,12:57:08,5,3590,2203.7,0.86,13.6,7,23,0.119,10,49.7,0.83
,12:57:09,5,3590,2204.7,0.86,13.6,7,23,0.12,10,49.7,0.83
,12:57:10,5,3590,2205.7,0.87,13.6,7,22,0.121,10,49.7,0.84
,12:57:11,5,3590,2206.7,0.87,13.6,7,23,0.121,10,49.7,0.84
,12:57:12,5,3590,2207.7,0.86,13.6,7,23,0.12,10,49.7,0.83
,12:57:13,5,3590,2208.7,0.85,13.6,7,23,0.122,10,49.7,0.82
,12:57:14,5,3590,2209.7,0.84,13.6,7,22,0.121,10,49.7,0.81
,12:57:15,5,3590,2210.7,0.84,13.6,7,23,0.116,10,49.7,0.81
,12:57:16,5,3590,2211.7,0.83,13.6,7,23,0.116,10,49.7,0.8
,12:57:17,5,3590,2212.7,0.82,13.6,7,23,0.114,10,49.7,0.79
,12:57:18,5,3590,2213.7,0.82,13.6,7,23,0.115,10,49.7,0.8
,12:57:19,5,3590,2214.7,0.85,13.6,7,23,0.123,10,49.7,0.82
,12:57:20,5,3590,2215.7,0.87,13.6,7,23,0.126,10,49.7,0.84
,12:57:21,5,3590,2216.7,0.89,13.6,7,23,0.128,10,49.7,0.85
,12:57:22,5,3590,2217.7,0.88,13.6,7,23,0.122,10,49.7,0.85
,12:57:23,5,3590,2218.7,0.87,13.6,7,23,0.122,10,49.7,0.84
,12:57:24,5,3590,2219.7,0.86,13.6,7,23,0.119,10,49.7,0.83
,12:57:25,5,3590,2220.7,0.88,13.6,7,23,0.122,10,49.7,0.85
,12:57:26,5,3590,2221.7,0.9,13.6,7,23,0.129,10,49.7,0.87
,12:57:27,5,3590,2222.7,0.92,13.6,7,22,0.133,10,49.7,0.89
,12:57:28,5,3590,2223.7,0.92,13.6,7,22,0.128,10,49.7,0.89
,12:57:29,5,3590,2224.7,0.93,13.6,7,22,0.13,10,49.7,0.9
,12:57:30,5,3590,2225.7,0.94,13.6,7,22,0.135,10,49.7,0.91
,12:57:31,5,3590,2226.7,0.95,13.6,7,23,0.132,10,49.7,0.92
