Data file,,HONEDPEEK_ISO10_12C_005.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,24/03/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,PEEK on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:42:33 on 24/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,13:31:56,4,3600,2963.2,0.95,13.3,7,10.3,0.142,10,0,0.89
,13:31:57,4,3600,2964.2,0.95,13.3,7,10.3,0.142,10,0,0.89
,13:31:58,4,3600,2965.2,0.94,13.3,7,10.3,0.142,10,0,0.88
,13:31:59,4,3600,2966.2,0.94,13.3,7,10.3,0.136,10,0,0.88
,13:32:00,4,3600,2967.2,0.94,13.3,7,10.3,0.136,10,0.1,0.88
,13:32:01,4,3600,2968.2,0.94,13.3,7,10.3,0.136,10,0,0.88
,13:32:02,4,3600,2969.2,0.94,13.3,7,10.3,0.131,10,0,0.88
,13:32:03,4,3600,2970.2,0.94,13.3,7,10.3,0.131,10,0.1,0.88
,13:32:04,4,3600,2971.2,0.94,13.3,7,10.3,0.131,10,0.1,0.88
,13:32:05,4,3600,2972.2,0.94,13.3,7,10.3,0.13,10,0,0.88
,13:32:06,4,3600,2973.2,0.93,13.3,7,10.3,0.14,10,0,0.87
,13:32:07,4,3600,2974.2,0.93,13.3,7,10.3,0.14,10,0,0.87
,13:32:08,4,3600,2975.2,0.93,13.3,7,10.3,0.14,10,0,0.88
,13:32:09,4,3600,2976.2,0.94,13.3,7,10.3,0.141,10,0.1,0.88
,13:32:10,4,3600,2977.2,0.94,13.3,7,10.3,0.141,10,0,0.88
,13:32:11,4,3600,2978.2,0.94,13.3,7,10.3,0.142,10,0,0.88
,13:32:12,4,3600,2979.2,0.95,13.3,7,10.3,0.142,10,0,0.89
,13:32:13,4,3600,2980.2,0.95,13.3,7,10.3,0.143,10,0,0.89
,13:32:14,4,3600,2981.2,0.95,13.3,7,10.3,0.143,10,0.1,0.89
,13:32:15,4,3600,2982.2,0.95,13.3,7,10.3,0.143,10,0.1,0.89
,13:32:16,4,3600,2983.2,0.95,13.3,7,10.3,0.143,10,0,0.89
,13:32:17,4,3600,2984.2,0.95,13.3,7,10.3,0.143,10,0,0.89
,13:32:18,4,3600,2985.2,0.95,13.3,7,10.3,0.138,10,0,0.89
,13:32:19,4,3600,2986.2,0.95,13.3,7,10.3,0.137,10,0,0.89
,13:32:20,4,3600,2987.2,0.95,13.3,7,10.3,0.138,10,0,0.89
,13:32:21,4,3600,2988.2,0.95,13.3,7,10.3,0.138,10,0.1,0.89
,13:32:22,4,3600,2989.2,0.95,13.3,7,10.3,0.138,10,0.1,0.89
,13:32:23,4,3600,2990.2,0.96,13.3,7,10.3,0.138,10,0.1,0.9
,13:32:24,4,3600,2991.2,0.96,13.3,7,10.3,0.138,10,0,0.9
,13:32:25,4,3600,2992.2,0.96,13.3,7,10.3,0.139,10,0,0.9
,13:32:26,4,3600,2993.2,0.96,13.3,7,10.3,0.134,10,0.1,0.9
,13:32:27,4,3600,2994.2,0.96,13.3,7,10.3,0.134,10,0,0.9
,13:32:28,4,3600,2995.2,0.96,13.3,7,10.3,0.133,10,0,0.9
,13:32:29,4,3600,2996.2,0.95,13.3,7,10.3,0.133,10,0,0.89
,13:32:30,4,3600,2997.2,0.96,13.3,7,10.3,0.133,10,0.1,0.9
,13:32:31,4,3600,2998.2,0.95,13.3,7,10.3,0.133,10,0,0.89
,13:32:32,4,3600,2999.2,0.94,13.3,7,10.3,0.131,10,0.1,0.88
,13:32:33,4,3600,3000.2,0.94,13.3,7,10.4,0.131,10,0.1,0.88
,13:32:34,4,3600,3001.2,0.94,13.3,7,10.4,0.136,10,0,0.88
,13:32:35,4,3600,3002.2,0.94,13.3,7,10.4,0.136,10,0.1,0.88
,13:32:36,4,3600,3003.2,0.94,13.3,7,10.4,0.136,10,0.1,0.88
,13:32:37,4,3600,3004.2,0.94,13.3,7,10.4,0.136,10,0,0.88
,13:32:38,4,3600,3005.2,0.94,13.3,7,10.4,0.136,10,0.1,0.88
,13:32:39,4,3600,3006.2,0.94,13.3,7,10.4,0.136,10,0,0.88
,13:32:40,4,3600,3007.2,0.93,13.3,7,10.4,0.14,10,0.1,0.87
,13:32:41,4,3600,3008.2,0.93,13.3,7,10.4,0.14,10,0.1,0.87
,13:32:42,4,3600,3009.2,0.94,13.3,6,10.4,0.146,10,0.1,0.88
,13:32:43,4,3600,3010.2,0.94,13.3,6,10.4,0.147,10,0.1,0.88
,13:32:44,4,3600,3011.2,0.94,13.3,6,10.4,0.147,10,0.1,0.88
,13:32:45,4,3600,3012.2,0.94,13.3,6,10.4,0.147,10,0,0.88
,13:32:46,4,3600,3013.2,0.94,13.3,7,10.4,0.142,10,0.1,0.88
,13:32:47,4,3600,3014.2,0.95,13.3,7,10.4,0.142,10,0,0.89
,13:32:48,4,3600,3015.2,0.96,13.3,7,10.5,0.143,10,0.1,0.9
,13:32:49,4,3600,3016.2,0.96,13.3,7,10.5,0.144,10,0,0.9
,13:32:50,4,3600,3017.2,0.96,13.3,7,10.5,0.144,10,0,0.9
,13:32:51,4,3600,3018.2,0.96,13.3,7,10.5,0.143,10,0,0.9
,13:32:52,4,3600,3019.2,0.95,13.3,7,10.5,0.143,10,0,0.89
,13:32:53,4,3600,3020.2,0.95,13.3,7,10.5,0.142,10,0,0.89
,13:32:54,4,3600,3021.2,0.95,13.3,7,10.5,0.137,10,0,0.89
,13:32:55,4,3600,3022.2,0.95,13.3,7,10.5,0.137,10,0,0.89
,13:32:56,4,3600,3023.2,0.95,13.3,7,10.5,0.143,10,0,0.89
,13:32:57,4,3600,3024.2,0.95,13.3,7,10.5,0.143,10,0,0.89
,13:32:58,4,3600,3025.2,0.96,13.3,7,10.5,0.144,10,0.1,0.9
,13:32:59,4,3600,3026.2,0.96,13.3,7,10.5,0.139,10,0,0.9
,13:33:00,4,3600,3027.2,0.96,13.3,7,10.5,0.139,10,0,0.9
,13:33:01,4,3600,3028.2,0.96,13.3,7,10.5,0.139,10,0.1,0.9
,13:33:02,4,3600,3029.2,0.96,13.3,7,10.6,0.139,10,0,0.9
,13:33:03,4,3600,3030.2,0.95,13.3,7,10.6,0.133,10,0.1,0.89
,13:33:04,4,3600,3031.2,0.95,13.3,7,10.6,0.133,10,0.1,0.89
,13:33:05,4,3600,3032.2,0.95,13.3,7,10.6,0.133,10,0,0.89
,13:33:06,4,3600,3033.2,0.95,13.3,7,10.6,0.137,10,0,0.89
,13:33:07,4,3600,3034.2,0.95,13.3,7,10.6,0.137,10,0.1,0.89
,13:33:08,4,3600,3035.2,0.95,13.3,7,10.6,0.137,10,0,0.89
,13:33:09,4,3600,3036.2,0.96,13.3,7,10.6,0.144,10,0.1,0.9
,13:33:10,4,3600,3037.2,0.96,13.3,7,10.6,0.144,10,0,0.9
,13:33:11,4,3600,3038.2,0.96,13.3,7,10.6,0.145,10,0,0.9
,13:33:12,4,3600,3039.2,0.96,13.3,7,10.7,0.144,10,0.1,0.9
,13:33:13,4,3600,3040.2,0.96,13.3,7,10.7,0.143,10,0.1,0.9
,13:33:14,4,3600,3041.2,0.95,13.3,7,10.7,0.143,10,0.1,0.89
,13:33:15,4,3600,3042.2,0.96,13.3,7,10.7,0.143,10,0.1,0.9
,13:33:16,4,3600,3043.2,0.96,13.3,7,10.7,0.139,10,0,0.9
,13:33:17,4,3600,3044.2,0.96,13.3,7,10.7,0.134,10,0,0.9
,13:33:18,4,3600,3045.2,0.96,13.3,7,10.7,0.133,10,0.1,0.9
,13:33:19,4,3600,3046.2,0.95,13.3,7,10.7,0.133,10,0.1,0.89
,13:33:20,4,3600,3047.2,0.95,13.3,7,10.7,0.138,10,0,0.89
,13:33:21,4,3600,3048.2,0.95,13.3,7,10.8,0.143,10,0,0.89
,13:33:22,4,3600,3049.2,0.95,13.3,7,10.8,0.143,10,0,0.89
,13:33:23,4,3600,3050.2,0.95,13.3,7,10.8,0.143,10,0.1,0.89
,13:33:24,4,3600,3051.2,0.95,13.3,7,10.8,0.143,10,0.1,0.9
,13:33:25,4,3600,3052.2,0.96,13.3,7,10.8,0.143,10,0.1,0.9
,13:33:26,4,3600,3053.2,0.96,13.3,7,10.8,0.144,10,0,0.9
,13:33:27,4,3600,3054.2,0.96,13.3,7,10.8,0.139,10,0,0.9
,13:33:28,4,3600,3055.2,0.96,13.3,7,10.9,0.134,10,0.1,0.9
,13:33:29,4,3600,3056.2,0.96,13.3,7,10.9,0.139,10,0.1,0.9
,13:33:30,4,3600,3057.2,0.96,13.3,7,10.9,0.144,10,0,0.9
,13:33:31,4,3600,3058.2,0.96,13.3,7,10.9,0.144,10,0,0.9
,13:33:32,4,3600,3059.2,0.96,13.3,7,10.9,0.144,10,0,0.9
,13:33:33,4,3600,3060.2,0.96,13.3,7,10.9,0.144,10,0,0.9
,13:33:34,4,3600,3061.2,0.96,13.3,7,10.9,0.144,10,0,0.9
,13:33:35,4,3600,3062.2,0.96,13.3,7,10.9,0.144,10,0.1,0.9
,13:33:36,4,3600,3063.2,0.96,13.3,7,10.9,0.139,10,0,0.9
,13:33:37,4,3600,3064.2,0.96,13.3,7,10.9,0.133,10,0,0.9
,13:33:38,4,3600,3065.2,0.95,13.3,7,11,0.133,10,0,0.89
,13:33:39,4,3600,3066.2,0.95,13.3,7,11,0.137,10,0,0.89
,13:33:40,4,3600,3067.2,0.95,13.3,7,11,0.137,10,0.1,0.89
,13:33:41,4,3600,3068.2,0.95,13.3,7,11,0.143,10,0,0.89
,13:33:42,4,3600,3069.2,0.95,13.3,7,11,0.143,10,0,0.89
,13:33:43,4,3600,3070.2,0.95,13.3,7,11,0.142,10,0,0.89
,13:33:44,4,3600,3071.2,0.95,13.3,7,11.1,0.142,10,0,0.89
,13:33:45,4,3600,3072.2,0.95,13.3,7,11.1,0.143,10,0,0.89
,13:33:46,4,3600,3073.2,0.95,13.3,7,11.1,0.142,10,0,0.89
,13:33:47,4,3600,3074.2,0.95,13.3,7,11.1,0.143,10,0,0.89
,13:33:48,4,3600,3075.2,0.96,13.3,7,11.1,0.138,10,0,0.9
,13:33:49,4,3600,3076.2,0.96,13.3,7,11.1,0.134,10,0.1,0.9
,13:33:50,4,3600,3077.2,0.96,13.3,7,11.1,0.134,10,0.1,0.9
,13:33:51,4,3600,3078.2,0.96,13.3,7,11.2,0.134,10,0,0.9
,13:33:52,4,3600,3079.2,0.96,13.3,7,11.1,0.138,10,0,0.9
,13:33:53,4,3600,3080.2,0.96,13.3,7,11.1,0.138,10,0,0.9
,13:33:54,4,3600,3081.2,0.96,13.3,7,11.2,0.139,10,0,0.9
,13:33:55,4,3600,3082.2,0.96,13.3,7,11.2,0.139,10,0,0.9
,13:33:56,4,3600,3083.2,0.96,13.3,7,11.2,0.139,10,0,0.9
,13:33:57,4,3600,3084.2,0.97,13.3,7,11.2,0.145,10,0,0.91
,13:33:58,4,3600,3085.2,0.97,13.3,7,11.2,0.14,10,0,0.91
,13:33:59,4,3600,3086.2,0.97,13.3,7,11.2,0.135,10,0,0.91
,13:34:00,4,3600,3087.2,0.97,13.3,7,11.3,0.135,10,0.1,0.91
,13:34:01,4,3600,3088.2,0.96,13.3,7,11.3,0.134,10,0,0.9
,13:34:02,4,3600,3089.2,0.96,13.3,7,11.3,0.139,10,0.1,0.9
,13:34:03,4,3600,3090.2,0.96,13.3,7,11.3,0.143,10,0.1,0.9
,13:34:04,4,3600,3091.2,0.96,13.3,7,11.4,0.143,10,0,0.9
,13:34:05,4,3600,3092.2,0.96,13.3,7,11.4,0.144,10,0,0.9
,13:34:06,4,3600,3093.2,0.96,13.3,7,11.4,0.145,10,0,0.9
,13:34:07,4,3600,3094.2,0.96,13.3,7,11.4,0.145,10,0,0.9
,13:34:08,4,3600,3095.2,0.96,13.3,7,11.4,0.145,10,0,0.9
,13:34:09,4,3600,3096.2,0.97,13.3,7,11.4,0.145,10,0,0.91
,13:34:10,4,3600,3097.2,0.97,13.3,7,11.5,0.14,10,0,0.91
,13:34:11,4,3600,3098.2,0.97,13.3,7,11.5,0.135,10,0,0.91
,13:34:12,4,3600,3099.2,0.97,13.3,7,11.4,0.135,10,0,0.91
,13:34:13,4,3600,3100.2,0.97,13.3,7,11.5,0.145,10,0.1,0.91
,13:34:14,4,3600,3101.2,0.96,13.3,7,11.5,0.144,10,0,0.9
,13:34:15,4,3600,3102.2,0.95,13.3,7,11.5,0.143,10,0,0.89
,13:34:16,4,3600,3103.2,0.95,13.3,7,11.5,0.138,10,0,0.89
,13:34:17,4,3600,3104.2,0.95,13.3,7,11.5,0.143,10,0,0.89
,13:34:18,4,3600,3105.2,0.96,13.3,7,11.6,0.143,10,0.1,0.9
,13:34:19,4,3600,3106.2,0.96,13.3,7,11.6,0.144,10,0,0.9
,13:34:20,4,3600,3107.2,0.96,13.3,7,11.6,0.139,10,0,0.9
,13:34:21,4,3600,3108.2,0.96,13.3,7,11.6,0.139,10,0,0.9
,13:34:22,4,3600,3109.2,0.96,13.3,7,11.6,0.139,10,0,0.9
,13:34:23,4,3600,3110.2,0.96,13.3,7,11.6,0.139,10,0,0.9
,13:34:24,4,3600,3111.2,0.96,13.3,7,11.7,0.145,10,0,0.9
,13:34:25,4,3600,3112.2,0.97,13.3,7,11.7,0.14,10,0,0.91
,13:34:26,4,3600,3113.2,0.97,13.3,7,11.7,0.14,10,0,0.91
,13:34:27,4,3600,3114.2,0.97,13.3,7,11.7,0.14,10,0,0.91
,13:34:28,4,3600,3115.2,0.97,13.3,7,11.7,0.14,10,0,0.91
,13:34:29,4,3600,3116.2,0.96,13.3,7,11.7,0.139,10,0,0.9
,13:34:30,4,3600,3117.2,0.96,13.3,7,11.8,0.144,10,0,0.9
,13:34:31,4,3600,3118.2,0.96,13.3,7,11.8,0.143,10,0,0.9
,13:34:32,4,3600,3119.2,0.96,13.3,7,11.8,0.144,10,0,0.9
,13:34:33,4,3600,3120.2,0.96,13.3,7,11.8,0.145,10,0.1,0.91
,13:34:34,4,3600,3121.2,0.97,13.3,7,11.8,0.145,10,0,0.91
,13:34:35,4,3600,3122.2,0.97,13.3,7,11.8,0.14,10,0.1,0.91
,13:34:36,4,3600,3123.2,0.97,13.3,7,11.8,0.14,10,0,0.91
,13:34:37,4,3600,3124.2,0.96,13.3,7,11.9,0.134,10,0.1,0.9
,13:34:38,4,3600,3125.2,0.96,13.3,7,11.9,0.139,10,0.1,0.9
,13:34:39,4,3600,3126.2,0.96,13.3,7,11.9,0.144,10,0,0.9
,13:34:40,4,3600,3127.2,0.96,13.3,7,11.9,0.145,10,0,0.9
,13:34:41,4,3600,3128.2,0.96,13.3,7,11.9,0.145,10,0.1,0.9
,13:34:42,4,3600,3129.2,0.96,13.3,7,12,0.139,10,0.1,0.9
,13:34:43,4,3600,3130.2,0.96,13.3,7,12,0.139,10,0,0.9
,13:34:44,4,3600,3131.2,0.96,13.3,7,12,0.134,10,0,0.9
,13:34:45,4,3600,3132.2,0.96,13.3,7,12,0.134,10,0,0.9
,13:34:46,4,3600,3133.2,0.96,13.3,7,12.1,0.139,10,0,0.9
,13:34:47,4,3600,3134.2,0.97,13.3,7,12.1,0.145,10,0,0.91
,13:34:48,4,3600,3135.2,0.97,13.3,7,12.1,0.145,10,0,0.91
,13:34:49,4,3600,3136.2,0.96,13.3,7,12.1,0.145,10,0,0.9
,13:34:50,4,3600,3137.2,0.96,13.3,7,12.1,0.145,10,0,0.9
,13:34:51,4,3600,3138.2,0.96,13.3,7,12.1,0.139,10,0,0.9
,13:34:52,4,3600,3139.2,0.96,13.3,7,12.1,0.134,10,0,0.9
,13:34:53,4,3600,3140.2,0.96,13.3,7,12.1,0.139,10,0.1,0.9
,13:34:54,4,3600,3141.2,0.96,13.3,7,12.2,0.143,10,0,0.9
,13:34:55,4,3600,3142.2,0.96,13.3,7,12.2,0.143,10,0,0.9
,13:34:56,4,3600,3143.2,0.96,13.3,7,12.2,0.143,10,0,0.9
,13:34:57,4,3600,3144.2,0.96,13.3,7,12.2,0.143,10,0,0.9
,13:34:58,4,3600,3145.2,0.96,13.3,7,12.3,0.138,10,0,0.9
,13:34:59,4,3600,3146.2,0.96,13.3,7,12.3,0.139,10,0,0.9
,13:35:00,4,3600,3147.2,0.97,13.3,7,12.3,0.14,10,0,0.91
,13:35:01,4,3600,3148.2,0.97,13.3,7,12.3,0.14,10,0.1,0.91
,13:35:02,4,3600,3149.2,0.97,13.3,7,12.3,0.14,10,0.1,0.91
,13:35:03,4,3600,3150.2,0.96,13.3,7,12.4,0.139,10,0,0.9
,13:35:04,4,3600,3151.2,0.96,13.3,7,12.4,0.139,10,0,0.9
,13:35:05,4,3600,3152.2,0.96,13.3,7,12.4,0.134,10,0,0.9
,13:35:06,4,3600,3153.2,0.96,13.3,7,12.4,0.139,10,0.1,0.9
,13:35:07,4,3600,3154.2,0.96,13.3,7,12.4,0.143,10,0,0.9
,13:35:08,4,3600,3155.2,0.95,13.3,7,12.5,0.143,10,0,0.89
,13:35:09,4,3600,3156.2,0.95,13.3,7,12.4,0.143,10,0,0.9
,13:35:10,4,3600,3157.2,0.96,13.3,7,12.5,0.139,10,0.1,0.9
,13:35:11,4,3600,3158.2,0.96,13.3,7,12.5,0.139,10,0,0.9
,13:35:12,4,3600,3159.2,0.96,13.3,7,12.5,0.139,10,0,0.9
,13:35:13,4,3600,3160.2,0.96,13.3,7,12.5,0.139,10,0,0.9
,13:35:14,4,3600,3161.2,0.95,13.3,7,12.5,0.143,10,0,0.89
,13:35:15,4,3600,3162.2,0.95,13.3,7,12.6,0.138,10,0,0.89
,13:35:16,4,3600,3163.2,0.96,13.3,7,12.6,0.138,10,0.1,0.9
,13:35:17,4,3600,3164.2,0.96,13.3,7,12.6,0.138,10,0.1,0.9
,13:35:18,4,3600,3165.2,0.95,13.3,7,12.6,0.143,10,0.1,0.89
,13:35:19,4,3600,3166.2,0.95,13.3,7,12.6,0.143,10,0,0.89
,13:35:20,4,3600,3167.2,0.95,13.3,7,12.6,0.143,10,0,0.89
,13:35:21,4,3600,3168.2,0.96,13.3,7,12.7,0.144,10,0,0.9
,13:35:22,4,3600,3169.2,0.96,13.3,7,12.7,0.134,10,0,0.9
,13:35:23,4,3600,3170.2,0.97,13.3,7,12.7,0.135,10,0.1,0.91
,13:35:24,4,3600,3171.2,0.96,13.3,7,12.7,0.139,10,0,0.9
,13:35:25,4,3600,3172.2,0.96,13.3,7,12.7,0.144,10,0,0.9
,13:35:26,4,3600,3173.2,0.96,13.3,7,12.8,0.144,10,0.1,0.9
,13:35:27,4,3600,3174.2,0.96,13.3,7,12.8,0.145,10,0.1,0.9
,13:35:28,4,3600,3175.2,0.97,13.3,7,12.8,0.145,10,0,0.91
,13:35:29,4,3600,3176.2,0.97,13.3,7,12.8,0.141,10,0,0.91
,13:35:30,4,3600,3177.2,0.97,13.3,7,12.8,0.141,10,0.1,0.91
,13:35:31,4,3600,3178.2,0.97,13.3,7,12.8,0.146,10,0,0.91
,13:35:32,4,3600,3179.2,0.97,13.3,7,12.8,0.146,10,0,0.91
,13:35:33,4,3600,3180.2,0.98,13.3,7,12.9,0.147,10,0,0.92
,13:35:34,4,3600,3181.2,0.98,13.3,7,12.9,0.148,10,0,0.92
,13:35:35,4,3600,3182.2,0.99,13.3,7,12.9,0.143,10,0,0.92
,13:35:36,4,3600,3183.2,0.98,13.3,7,12.9,0.148,10,0.1,0.92
,13:35:37,4,3600,3184.2,0.98,13.3,7,12.9,0.147,10,0,0.91
,13:35:38,4,3600,3185.2,0.98,13.3,7,12.9,0.147,10,0.1,0.91
,13:35:39,4,3600,3186.2,0.98,13.3,7,13,0.141,10,0,0.91
,13:35:40,4,3600,3187.2,0.98,13.3,7,13,0.142,10,0,0.92
,13:35:41,4,3600,3188.2,0.98,13.3,7,13,0.136,10,0,0.92
,13:35:42,4,3600,3189.2,0.97,13.3,7,13,0.141,10,0,0.91
,13:35:43,4,3600,3190.2,0.98,13.3,7,13,0.141,10,0.1,0.91
,13:35:44,4,3600,3191.2,0.98,13.3,7,13,0.141,10,0,0.91
,13:35:45,4,3600,3192.2,0.98,13.3,7,13.1,0.142,10,0,0.92
,13:35:46,4,3600,3193.2,0.98,13.3,7,13.1,0.142,10,0,0.92
,13:35:47,4,3600,3194.2,0.98,13.3,7,13.1,0.142,10,0,0.92
,13:35:48,4,3600,3195.2,0.98,13.3,7,13.1,0.141,10,0.1,0.91
,13:35:49,4,3600,3196.2,0.97,13.3,7,13.1,0.135,10,0.1,0.91
,13:35:50,4,3600,3197.2,0.97,13.3,7,13.1,0.14,10,0,0.91
,13:35:51,4,3600,3198.2,0.97,13.3,7,13.1,0.145,10,0,0.91
,13:35:52,4,3600,3199.2,0.97,13.3,7,13.1,0.146,10,0,0.91
,13:35:53,4,3600,3200.2,0.97,13.3,7,13.1,0.14,10,0.1,0.91
,13:35:54,4,3600,3201.2,0.98,13.3,7,13.2,0.141,10,0,0.91
,13:35:55,4,3600,3202.2,0.98,13.3,7,13.2,0.142,10,0.1,0.92
,13:35:56,4,3600,3203.2,0.98,13.3,7,13.2,0.147,10,0,0.92
,13:35:57,4,3600,3204.2,0.98,13.3,7,13.2,0.147,10,0,0.92
,13:35:58,4,3600,3205.2,0.98,13.3,7,13.2,0.147,10,0.1,0.92
,13:35:59,4,3600,3206.2,0.98,13.3,7,13.2,0.148,10,0,0.92
,13:36:00,4,3600,3207.2,0.98,13.3,7,13.2,0.142,10,0,0.92
,13:36:01,4,3600,3208.2,0.99,13.3,7,13.3,0.138,10,0,0.92
,13:36:02,4,3600,3209.2,0.99,13.3,7,13.3,0.138,10,0.1,0.93
,13:36:03,4,3600,3210.2,0.99,13.3,7,13.3,0.143,10,0,0.92
,13:36:04,4,3600,3211.2,0.99,13.3,7,13.3,0.149,10,0,0.93
,13:36:05,4,3600,3212.2,0.99,13.3,6,13.3,0.154,10,0.1,0.93
,13:36:06,4,3600,3213.2,0.99,13.3,7,13.3,0.149,10,0.1,0.93
,13:36:07,4,3600,3214.2,0.99,13.3,7,13.3,0.148,10,0.1,0.92
,13:36:08,4,3600,3215.2,0.99,13.3,7,13.3,0.143,10,0,0.93
,13:36:09,4,3600,3216.2,0.99,13.3,7,13.3,0.138,10,0,0.93
,13:36:10,4,3600,3217.2,0.99,13.3,7,13.4,0.138,10,0,0.93
,13:36:11,4,3600,3218.2,0.99,13.3,7,13.4,0.143,10,0.1,0.92
,13:36:12,4,3600,3219.2,0.98,13.3,7,13.4,0.148,10,0.1,0.92
,13:36:13,4,3600,3220.2,0.98,13.3,7,13.4,0.147,10,0,0.92
,13:36:14,4,3600,3221.2,0.99,13.3,7,13.4,0.148,10,0.1,0.92
,13:36:15,4,3600,3222.2,0.99,13.3,7,13.4,0.143,10,0,0.92
,13:36:16,4,3600,3223.2,0.99,13.3,7,13.4,0.138,10,0.1,0.93
,13:36:17,4,3600,3224.2,0.99,13.3,7,13.4,0.138,10,0.1,0.93
,13:36:18,4,3600,3225.2,0.99,13.3,7,13.4,0.143,10,0,0.93
,13:36:19,4,3600,3226.2,0.99,13.3,7,13.5,0.143,10,0,0.93
,13:36:20,4,3600,3227.2,0.99,13.3,7,13.5,0.143,10,0.1,0.92
,13:36:21,4,3600,3228.2,0.99,13.3,7,13.5,0.143,10,0,0.92
,13:36:22,4,3600,3229.2,0.98,13.3,7,13.5,0.147,10,0,0.92
,13:36:23,4,3600,3230.2,0.98,13.3,7,13.5,0.142,10,0.1,0.92
,13:36:24,4,3600,3231.2,0.98,13.3,7,13.5,0.141,10,0.1,0.91
,13:36:25,4,3600,3232.2,0.97,13.3,7,13.5,0.141,10,0.1,0.91
,13:36:26,4,3600,3233.2,0.98,13.3,7,13.5,0.147,10,0,0.92
,13:36:27,4,3600,3234.2,0.98,13.3,7,13.5,0.148,10,0,0.92
,13:36:28,4,3600,3235.2,0.99,13.3,7,13.5,0.148,10,0.1,0.92
,13:36:29,4,3600,3236.2,0.98,13.3,7,13.5,0.147,10,0,0.92
,13:36:30,4,3600,3237.2,0.98,13.3,7,13.5,0.147,10,0.1,0.92
,13:36:31,4,3600,3238.2,0.98,13.3,7,13.5,0.141,10,0,0.92
,13:36:32,4,3600,3239.2,0.98,13.3,7,13.6,0.141,10,0.1,0.92
,13:36:33,4,3600,3240.2,0.98,13.3,7,13.6,0.147,10,0.1,0.92
,13:36:34,4,3600,3241.2,0.97,13.3,7,13.6,0.146,10,0.1,0.91
,13:36:35,4,3600,3242.2,0.97,13.3,7,13.6,0.146,10,0,0.91
,13:36:36,4,3600,3243.2,0.97,13.3,7,13.6,0.146,10,0,0.91
,13:36:37,4,3600,3244.2,0.98,13.3,7,13.6,0.147,10,0.1,0.91
,13:36:38,4,3600,3245.2,0.98,13.3,7,13.6,0.147,10,0.1,0.92
,13:36:39,4,3600,3246.2,0.98,13.3,7,13.6,0.142,10,0,0.92
,13:36:40,4,3600,3247.2,0.98,13.3,7,13.6,0.142,10,0,0.92
,13:36:41,4,3600,3248.2,0.98,13.3,7,13.6,0.141,10,0,0.91
,13:36:42,4,3600,3249.2,0.98,13.3,7,13.6,0.136,10,0,0.92
,13:36:43,4,3600,3250.2,0.98,13.3,7,13.6,0.142,10,0.1,0.92
,13:36:44,4,3600,3251.2,0.98,13.3,7,13.6,0.142,10,0,0.92
,13:36:45,4,3600,3252.2,0.98,13.3,7,13.6,0.142,10,0.1,0.92
,13:36:46,4,3600,3253.2,0.98,13.3,7,13.6,0.147,10,0,0.91
,13:36:47,4,3600,3254.2,0.98,13.3,7,13.6,0.147,10,0.1,0.91
,13:36:48,4,3600,3255.2,0.98,13.3,7,13.6,0.147,10,0.1,0.92
,13:36:49,4,3600,3256.2,0.98,13.3,7,13.7,0.142,10,0.1,0.92
,13:36:50,4,3600,3257.2,0.99,13.3,7,13.7,0.143,10,0.1,0.92
,13:36:51,4,3600,3258.2,0.98,13.3,7,13.7,0.142,10,0.1,0.92
,13:36:52,4,3600,3259.2,0.98,13.3,7,13.7,0.147,10,0.1,0.92
,13:36:53,4,3600,3260.2,0.98,13.3,7,13.7,0.147,10,0.1,0.92
,13:36:54,4,3600,3261.2,0.98,13.3,7,13.7,0.148,10,0,0.92
,13:36:55,4,3600,3262.2,0.98,13.3,7,13.7,0.148,10,0,0.92
,13:36:56,4,3600,3263.2,0.99,13.3,7,13.7,0.148,10,0.1,0.92
,13:36:57,4,3600,3264.2,0.99,13.3,7,13.7,0.149,10,0,0.92
,13:36:58,4,3600,3265.2,0.99,13.3,7,13.7,0.143,10,0.1,0.92
,13:36:59,4,3600,3266.2,0.98,13.3,7,13.7,0.142,10,0,0.92
,13:37:00,4,3600,3267.2,0.98,13.3,7,13.7,0.142,10,0.1,0.92
,13:37:01,4,3600,3268.2,0.98,13.3,7,13.7,0.148,10,0,0.92
,13:37:02,4,3600,3269.2,0.98,13.3,7,13.7,0.148,10,0.1,0.92
,13:37:03,4,3600,3270.2,0.98,13.3,7,13.7,0.147,10,0.1,0.92
,13:37:04,4,3600,3271.2,0.98,13.3,7,13.7,0.147,10,0,0.92
,13:37:05,4,3600,3272.2,0.98,13.3,7,13.7,0.142,10,0,0.92
