Data file,,DRYSLIDE_ISO10_12C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,17/05/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Dryslide on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 10:54:03 on 17/05/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,11:05:53,4,3600,709.8,1.75,13.3,7,13.3,0.253,10,50.2,1.68
,11:05:54,4,3600,710.8,1.75,13.3,7,13.3,0.262,10,50.2,1.67
,11:05:55,4,3600,711.8,1.75,13.3,7,13.3,0.263,10,50.2,1.68
,11:05:56,4,3600,712.8,1.76,13.3,7,13.3,0.255,10,50.3,1.69
,11:05:57,4,3600,713.8,1.77,13.3,7,13.3,0.247,10,50.2,1.69
,11:05:58,4,3600,714.8,1.76,13.3,7,13.3,0.265,10,50.2,1.69
,11:05:59,4,3600,715.8,1.77,13.3,7,13.3,0.255,10,50.2,1.69
,11:06:00,4,3600,716.8,1.77,13.3,7,13.3,0.247,10,50.3,1.69
,11:06:01,4,3600,717.8,1.78,13.3,7,13.3,0.248,10,50.2,1.7
,11:06:02,4,3600,718.8,1.77,13.3,7,13.3,0.266,10,50.2,1.69
,11:06:03,4,3600,719.8,1.76,13.3,7,13.3,0.265,10,50.2,1.69
,11:06:04,4,3600,720.8,1.77,13.3,7,13.3,0.266,10,50.2,1.69
,11:06:05,4,3600,721.8,1.78,13.3,7,13.3,0.258,10,50.2,1.7
,11:06:06,4,3600,722.8,1.79,13.3,7,13.3,0.259,10,50.2,1.71
,11:06:07,4,3600,723.8,1.79,13.3,7,13.3,0.259,10,50.2,1.71
,11:06:08,4,3600,724.8,1.78,13.3,7,13.3,0.257,10,50.2,1.7
,11:06:09,4,3600,725.8,1.78,13.3,7,13.3,0.268,10,50.2,1.71
,11:06:10,4,3600,726.8,1.79,13.3,7,13.3,0.269,10,50.3,1.71
,11:06:11,4,3600,727.8,1.8,13.3,7,13.3,0.261,10,50.2,1.73
,11:06:12,4,3600,728.8,1.81,13.3,7,13.3,0.261,10,50.2,1.73
,11:06:13,4,3600,729.8,1.81,13.3,6,13.3,0.283,10,50.2,1.73
,11:06:14,4,3600,730.8,1.81,13.3,7,13.3,0.272,10,50.2,1.73
,11:06:15,4,3600,731.8,1.82,13.3,7,13.3,0.253,10,50.3,1.74
,11:06:16,4,3600,732.8,1.82,13.3,7,13.3,0.253,10,50.2,1.73
,11:06:17,4,3600,733.8,1.8,13.3,7,13.3,0.27,10,50.2,1.72
,11:06:18,4,3600,734.8,1.79,13.3,7,13.3,0.259,10,50.2,1.71
,11:06:19,4,3600,735.8,1.79,13.3,7,13.3,0.25,10,50.3,1.71
,11:06:20,4,3600,736.8,1.79,13.3,7,13.3,0.25,10,50.2,1.71
,11:06:21,4,3600,737.8,1.78,13.3,7,13.3,0.267,10,50.2,1.7
,11:06:22,4,3600,738.8,1.77,13.3,6,13.3,0.276,10,50.3,1.69
,11:06:23,4,3600,739.8,1.78,13.3,7,13.3,0.267,10,50.3,1.7
,11:06:24,4,3600,740.8,1.77,13.3,7,13.3,0.256,10,50.3,1.69
,11:06:25,4,3600,741.8,1.77,13.3,7,13.3,0.256,10,50.2,1.69
,11:06:26,4,3600,742.8,1.76,13.3,7,13.3,0.264,10,50.2,1.68
,11:06:27,4,3600,743.8,1.76,13.3,7,13.3,0.264,10,50.3,1.68
,11:06:28,4,3600,744.8,1.77,13.3,7,13.3,0.255,10,50.3,1.69
,11:06:29,4,3600,745.8,1.77,13.3,7,13.3,0.247,10,50.2,1.69
,11:06:30,4,3600,746.8,1.77,13.3,7,13.3,0.256,10,50.2,1.69
,11:06:31,4,3600,747.8,1.76,13.3,6,13.3,0.274,10,50.2,1.68
,11:06:32,4,3600,748.8,1.76,13.3,7,13.3,0.264,10,50.2,1.68
,11:06:33,4,3600,749.8,1.77,13.3,7,13.3,0.255,10,50.2,1.69
,11:06:34,4,3600,750.8,1.77,13.3,7,13.3,0.266,10,50.2,1.69
,11:06:35,4,3600,751.8,1.76,13.3,7,13.3,0.255,10,50.2,1.69
,11:06:36,4,3600,752.8,1.75,13.3,7,13.3,0.252,10,50.2,1.67
,11:06:37,4,3600,753.8,1.74,13.3,7,13.2,0.261,10,50.3,1.66
,11:06:38,4,3600,754.8,1.74,13.3,7,13.2,0.261,10,50.3,1.66
,11:06:39,4,3600,755.8,1.75,13.3,7,13.2,0.253,10,50.2,1.67
,11:06:40,4,3600,756.8,1.75,13.3,7,13.2,0.253,10,50.2,1.67
,11:06:41,4,3600,757.8,1.74,13.3,7,13.2,0.261,10,50.2,1.66
,11:06:42,4,3600,758.8,1.74,13.3,7,13.2,0.252,10,50.3,1.67
,11:06:43,4,3600,759.8,1.75,13.3,7,13.2,0.252,10,50.2,1.67
,11:06:44,4,3600,760.8,1.74,13.3,7,13.2,0.262,10,50.2,1.66
,11:06:45,4,3600,761.8,1.74,13.3,7,13.2,0.26,10,50.2,1.66
,11:06:46,4,3600,762.8,1.74,13.3,7,13.2,0.251,10,50.2,1.66
,11:06:47,4,3600,763.8,1.74,13.3,7,13.2,0.251,10,50.2,1.66
,11:06:48,4,3600,764.8,1.73,13.3,7,13.2,0.25,10,50.3,1.65
,11:06:49,4,3600,765.8,1.72,13.3,7,13.2,0.249,10,50.2,1.65
,11:06:50,4,3600,766.8,1.72,13.3,7,13.2,0.259,10,50.2,1.65
,11:06:51,4,3600,767.8,1.73,13.3,6,13.2,0.271,10,50.2,1.66
,11:06:52,4,3600,768.8,1.75,13.3,7,13.2,0.252,10,50.2,1.67
,11:06:53,4,3600,769.8,1.75,13.3,7,13.2,0.244,10,50.2,1.67
,11:06:54,4,3600,770.8,1.74,13.3,7,13.2,0.251,10,50.2,1.66
,11:06:55,4,3600,771.8,1.72,13.3,7,13.2,0.249,10,50.2,1.65
,11:06:56,4,3600,772.8,1.72,13.3,7,13.2,0.239,10,50.3,1.64
,11:06:57,4,3600,773.8,1.72,13.3,7,13.2,0.239,10,50.2,1.64
,11:06:58,4,3600,774.8,1.71,13.3,7,13.1,0.247,10,50.2,1.63
,11:06:59,4,3600,775.8,1.71,13.3,6,13.1,0.267,10,50.2,1.63
,11:07:00,4,3600,776.8,1.71,13.3,7,13.1,0.247,10,50.2,1.63
,11:07:01,4,3600,777.8,1.71,13.3,7,13.1,0.247,10,50.2,1.63
,11:07:02,4,3600,778.8,1.71,13.3,7,13.1,0.256,10,50.2,1.63
,11:07:03,4,3600,779.8,1.7,13.3,7,13.1,0.255,10,50.2,1.62
,11:07:04,4,3600,780.8,1.7,13.3,7,13.1,0.246,10,50.2,1.62
,11:07:05,4,3600,781.8,1.7,13.3,7,13.1,0.246,10,50.2,1.62
,11:07:06,4,3600,782.8,1.69,13.3,7,13.1,0.244,10,50.2,1.62
,11:07:07,4,3600,783.8,1.68,13.3,7,13.1,0.252,10,50.3,1.61
,11:07:08,4,3600,784.8,1.68,13.3,7,13.1,0.252,10,50.3,1.6
,11:07:09,4,3600,785.8,1.69,13.3,7,13.1,0.253,10,50.2,1.61
,11:07:10,4,3600,786.8,1.7,13.3,7,13.1,0.254,10,50.2,1.62
,11:07:11,4,3600,787.8,1.7,13.3,7,13.1,0.245,10,50.3,1.62
,11:07:12,4,3600,788.8,1.69,13.3,7,13.1,0.244,10,50.2,1.61
,11:07:13,4,3600,789.8,1.67,13.3,7,13.1,0.241,10,50.3,1.59
,11:07:14,4,3600,790.8,1.65,13.3,7,13.1,0.248,10,50.2,1.58
,11:07:15,4,3600,791.8,1.65,13.3,7,13.1,0.247,10,50.3,1.58
,11:07:16,4,3600,792.8,1.66,13.3,7,13,0.231,10,50.2,1.58
,11:07:17,4,3600,793.8,1.66,13.3,7,13,0.231,10,50.2,1.58
,11:07:18,4,3600,794.8,1.65,13.3,7,13,0.238,10,50.2,1.57
,11:07:19,4,3600,795.8,1.64,13.3,7,13,0.245,10,50.2,1.56
,11:07:20,4,3600,796.8,1.63,13.3,7,13,0.245,10,50.3,1.56
,11:07:21,4,3600,797.8,1.63,13.3,7,13,0.235,10,50.3,1.56
,11:07:22,4,3600,798.8,1.63,13.3,7,13,0.235,10,50.3,1.55
,11:07:23,4,3600,799.8,1.62,13.3,7,13,0.243,10,50.2,1.55
,11:07:24,4,3600,800.8,1.62,13.3,6,13,0.252,10,50.3,1.54
,11:07:25,4,3600,801.8,1.62,13.3,7,13,0.234,10,50.2,1.55
,11:07:26,4,3600,802.8,1.63,13.3,7,13,0.235,10,50.2,1.55
,11:07:27,4,3600,803.8,1.63,13.3,7,13,0.235,10,50.2,1.55
,11:07:28,4,3600,804.8,1.62,13.3,7,13,0.243,10,50.2,1.54
,11:07:29,4,3600,805.8,1.62,13.3,7,13,0.243,10,50.2,1.55
,11:07:30,4,3600,806.8,1.63,13.3,7,13,0.227,10,50.3,1.55
,11:07:31,4,3600,807.8,1.63,13.3,7,12.9,0.226,10,50.3,1.55
,11:07:32,4,3600,808.8,1.61,13.3,7,12.9,0.233,10,50.2,1.54
,11:07:33,4,3600,809.8,1.6,13.3,7,12.9,0.24,10,50.3,1.53
,11:07:34,4,3600,810.8,1.6,13.3,7,12.9,0.24,10,50.3,1.53
,11:07:35,4,3600,811.8,1.59,13.3,7,12.9,0.23,10,50.3,1.52
,11:07:36,4,3600,812.8,1.59,13.3,7,12.9,0.239,10,50.2,1.52
,11:07:37,4,3600,813.8,1.6,13.3,7,12.9,0.24,10,50.2,1.53
,11:07:38,4,3600,814.8,1.61,13.3,7,12.9,0.233,10,50.2,1.54
,11:07:39,4,3600,815.8,1.61,13.3,7,12.9,0.225,10,50.2,1.54
,11:07:40,4,3600,816.8,1.6,13.3,7,12.9,0.223,10,50.3,1.53
,11:07:41,4,3600,817.8,1.58,13.3,7,12.9,0.238,10,50.2,1.51
,11:07:42,4,3600,818.8,1.57,13.3,6,12.9,0.245,10,50.3,1.5
,11:07:43,4,3600,819.8,1.58,13.3,7,12.9,0.228,10,50.3,1.51
,11:07:44,4,3600,820.8,1.58,13.3,7,12.8,0.228,10,50.2,1.51
,11:07:45,4,3600,821.8,1.58,13.3,7,12.9,0.237,10,50.2,1.51
,11:07:46,4,3600,822.8,1.57,13.3,6,12.8,0.246,10,50.2,1.5
,11:07:47,4,3600,823.8,1.58,13.3,7,12.8,0.228,10,50.3,1.51
,11:07:48,4,3600,824.8,1.58,13.3,7,12.8,0.221,10,50.2,1.51
,11:07:49,4,3600,825.8,1.58,13.3,7,12.8,0.228,10,50.2,1.51
,11:07:50,4,3600,826.8,1.57,13.3,7,12.8,0.235,10,50.2,1.5
,11:07:51,4,3600,827.8,1.57,13.3,7,12.8,0.235,10,50.2,1.5
,11:07:52,4,3600,828.8,1.57,13.3,7,12.8,0.219,10,50.3,1.5
,11:07:53,4,3600,829.8,1.57,13.3,7,12.8,0.219,10,50.3,1.5
,11:07:54,4,3600,830.8,1.56,13.3,7,12.8,0.234,10,50.2,1.49
,11:07:55,4,3600,831.8,1.55,13.3,6,12.8,0.242,10,50.3,1.48
,11:07:56,4,3600,832.8,1.55,13.3,7,12.8,0.233,10,50.3,1.48
,11:07:57,4,3600,833.8,1.56,13.3,7,12.8,0.218,10,50.2,1.49
,11:07:58,4,3600,834.8,1.56,13.3,7,12.8,0.218,10,50.2,1.49
,11:07:59,4,3600,835.8,1.55,13.3,7,12.8,0.233,10,50.2,1.48
,11:08:00,4,3600,836.8,1.54,13.3,7,12.7,0.231,10,50.3,1.47
,11:08:01,4,3600,837.8,1.53,13.3,7,12.7,0.222,10,50.3,1.46
,11:08:02,4,3600,838.8,1.53,13.3,7,12.7,0.221,10,50.2,1.46
,11:08:03,4,3600,839.8,1.52,13.3,7,12.7,0.229,10,50.2,1.46
,11:08:04,4,3600,840.8,1.52,13.3,6,12.7,0.237,10,50.2,1.45
,11:08:05,4,3600,841.8,1.53,13.3,7,12.7,0.221,10,50.2,1.46
,11:08:06,4,3600,842.8,1.53,13.3,7,12.7,0.221,10,50.3,1.46
,11:08:07,4,3600,843.8,1.53,13.3,7,12.7,0.221,10,50.2,1.46
,11:08:08,4,3600,844.8,1.52,13.3,7,12.7,0.227,10,50.2,1.45
,11:08:09,4,3600,845.8,1.52,13.3,7,12.6,0.219,10,50.2,1.45
,11:08:10,4,3600,846.8,1.51,13.3,7,12.6,0.218,10,50.3,1.44
,11:08:11,4,3600,847.8,1.5,13.3,7,12.6,0.217,10,50.2,1.44
,11:08:12,4,3600,848.8,1.49,13.3,7,12.6,0.224,10,50.3,1.42
,11:08:13,4,3600,849.8,1.49,13.3,7,12.6,0.223,10,50.2,1.42
,11:08:14,4,3600,850.8,1.49,13.3,7,12.6,0.223,10,50.2,1.42
,11:08:15,4,3600,851.8,1.49,13.3,7,12.6,0.216,10,50.2,1.42
,11:08:16,4,3600,852.8,1.49,13.3,7,12.6,0.216,10,50.3,1.43
,11:08:17,4,3600,853.8,1.49,13.3,7,12.6,0.215,10,50.2,1.42
,11:08:18,4,3600,854.8,1.48,13.3,7,12.5,0.223,10,50.2,1.42
,11:08:19,4,3600,855.8,1.48,13.3,6,12.5,0.231,10,50.2,1.41
,11:08:20,4,3600,856.8,1.48,13.3,7,12.5,0.214,10,50.3,1.42
,11:08:21,4,3600,857.8,1.49,13.3,7,12.5,0.208,10,50.3,1.42
,11:08:22,4,3600,858.8,1.49,13.3,7,12.5,0.215,10,50.2,1.42
,11:08:23,4,3600,859.8,1.48,13.3,7,12.5,0.222,10,50.2,1.41
,11:08:24,4,3600,860.8,1.48,13.3,7,12.5,0.214,10,50.3,1.42
,11:08:25,4,3600,861.8,1.49,13.3,7,12.5,0.215,10,50.2,1.42
,11:08:26,4,3600,862.8,1.48,13.3,7,12.5,0.214,10,50.2,1.42
,11:08:27,4,3600,863.8,1.48,13.3,7,12.5,0.214,10,50.2,1.41
,11:08:28,4,3600,864.8,1.48,13.3,7,12.5,0.213,10,50.2,1.41
,11:08:29,4,3600,865.8,1.47,13.3,7,12.5,0.213,10,50.2,1.41
,11:08:30,4,3600,866.8,1.47,13.3,7,12.4,0.22,10,50.3,1.4
,11:08:31,4,3600,867.8,1.47,13.3,7,12.4,0.221,10,50.3,1.41
,11:08:32,4,3600,868.8,1.48,13.3,7,12.4,0.222,10,50.2,1.41
,11:08:33,4,3600,869.8,1.49,13.3,7,12.4,0.215,10,50.2,1.42
,11:08:34,4,3600,870.8,1.49,13.3,7,12.4,0.223,10,50.2,1.42
,11:08:35,4,3600,871.8,1.49,13.3,7,12.4,0.216,10,50.2,1.43
,11:08:36,4,3600,872.8,1.49,13.3,7,12.4,0.216,10,50.2,1.42
,11:08:37,4,3600,873.8,1.49,13.3,7,12.4,0.215,10,50.2,1.42
,11:08:38,4,3600,874.8,1.48,13.3,6,12.4,0.231,10,50.2,1.41
,11:08:39,4,3600,875.8,1.48,13.3,7,12.3,0.213,10,50.3,1.41
,11:08:40,4,3600,876.8,1.48,13.3,7,12.3,0.207,10,50.2,1.42
,11:08:41,4,3600,877.8,1.48,13.3,7,12.3,0.214,10,50.2,1.42
,11:08:42,4,3600,878.8,1.48,13.3,6,12.3,0.231,10,50.2,1.41
,11:08:43,4,3600,879.8,1.48,13.3,7,12.3,0.222,10,50.2,1.41
,11:08:44,4,3600,880.8,1.49,13.3,7,12.3,0.207,10,50.2,1.42
,11:08:45,4,3600,881.8,1.49,13.3,7,12.3,0.207,10,50.2,1.42
,11:08:46,4,3600,882.8,1.48,13.3,7,12.3,0.222,10,50.2,1.41
,11:08:47,4,3600,883.8,1.47,13.3,7,12.3,0.221,10,50.2,1.41
,11:08:48,4,3600,884.8,1.48,13.3,7,12.3,0.214,10,50.2,1.41
,11:08:49,4,3600,885.8,1.49,13.3,7,12.2,0.207,10,50.3,1.42
,11:08:50,4,3600,886.8,1.48,13.3,7,12.2,0.214,10,50.2,1.42
,11:08:51,4,3600,887.8,1.48,13.3,6,12.2,0.23,10,50.2,1.41
,11:08:52,4,3600,888.8,1.48,13.3,6,12.2,0.231,10,50.2,1.41
,11:08:53,4,3600,889.8,1.49,13.3,7,12.2,0.215,10,50.2,1.42
,11:08:54,4,3600,890.8,1.5,13.3,7,12.2,0.209,10,50.2,1.43
,11:08:55,4,3600,891.8,1.5,13.3,7,12.2,0.216,10,50.2,1.43
,11:08:56,4,3600,892.8,1.49,13.3,7,12.1,0.223,10,50.2,1.42
,11:08:57,4,3600,893.8,1.48,13.3,7,12.1,0.222,10,50.2,1.41
,11:08:58,4,3600,894.8,1.48,13.3,7,12.1,0.221,10,50.2,1.41
,11:08:59,4,3600,895.8,1.48,13.3,7,12.1,0.214,10,50.2,1.42
,11:09:00,4,3600,896.8,1.49,13.3,7,12.1,0.215,10,50.3,1.42
,11:09:01,4,3600,897.8,1.49,13.3,7,12.1,0.215,10,50.2,1.42
,11:09:02,4,3600,898.8,1.49,13.3,7,12.1,0.224,10,50.2,1.42
,11:09:03,4,3600,899.8,1.5,13.3,7,12.1,0.225,10,50.2,1.43
,11:09:04,4,3600,900.8,1.51,13.3,7,12.1,0.227,10,50.2,1.44
,11:09:05,4,3600,901.8,1.52,13.3,7,12.1,0.22,10,50.2,1.45
,11:09:06,4,3600,902.8,1.52,13.3,7,12.1,0.212,10,50.2,1.45
,11:09:07,4,3600,903.8,1.51,13.3,7,12,0.211,10,50.3,1.45
,11:09:08,4,3600,904.8,1.51,13.3,7,12,0.218,10,50.2,1.44
,11:09:09,4,3600,905.8,1.51,13.3,7,12,0.226,10,50.2,1.44
,11:09:10,4,3600,906.8,1.51,13.3,6,12,0.235,10,50.2,1.44
,11:09:11,4,3600,907.8,1.51,13.3,7,12,0.219,10,50.3,1.45
,11:09:12,4,3600,908.8,1.52,13.3,7,12,0.212,10,50.3,1.45
,11:09:13,4,3600,909.8,1.52,13.3,7,11.9,0.212,10,50.2,1.45
,11:09:14,4,3600,910.8,1.51,13.3,7,11.9,0.227,10,50.2,1.45
,11:09:15,4,3600,911.8,1.51,13.3,7,11.9,0.226,10,50.2,1.44
,11:09:16,4,3600,912.8,1.51,13.3,7,11.9,0.227,10,50.2,1.45
,11:09:17,4,3600,913.8,1.52,13.3,7,11.9,0.212,10,50.3,1.45
,11:09:18,4,3600,914.8,1.52,13.3,7,11.9,0.212,10,50.2,1.46
,11:09:19,4,3600,915.8,1.52,13.3,7,11.9,0.227,10,50.2,1.45
,11:09:20,4,3600,916.8,1.51,13.3,6,11.9,0.235,10,50.2,1.44
,11:09:21,4,3600,917.8,1.51,13.3,7,11.9,0.227,10,50.2,1.45
,11:09:22,4,3600,918.8,1.52,13.3,7,11.9,0.229,10,50.2,1.46
,11:09:23,4,3600,919.8,1.54,13.3,7,11.9,0.222,10,50.2,1.47
,11:09:24,4,3600,920.8,1.54,13.3,7,11.9,0.214,10,50.3,1.47
,11:09:25,4,3600,921.8,1.53,13.3,7,11.8,0.222,10,50.3,1.47
,11:09:26,4,3600,922.8,1.53,13.3,7,11.8,0.229,10,50.2,1.46
,11:09:27,4,3600,923.8,1.52,13.3,7,11.8,0.229,10,50.3,1.46
,11:09:28,4,3600,924.8,1.53,13.3,6,11.8,0.238,10,50.3,1.46
,11:09:29,4,3600,925.8,1.53,13.3,7,11.8,0.23,10,50.2,1.47
,11:09:30,4,3600,926.8,1.54,13.3,7,11.8,0.215,10,50.3,1.47
,11:09:31,4,3600,927.8,1.54,13.3,7,11.8,0.215,10,50.2,1.47
,11:09:32,4,3600,928.8,1.54,13.3,7,11.8,0.231,10,50.2,1.47
,11:09:33,4,3600,929.8,1.54,13.3,7,11.8,0.231,10,50.2,1.47
,11:09:34,4,3600,930.8,1.54,13.3,7,11.7,0.231,10,50.2,1.48
,11:09:35,4,3600,931.8,1.55,13.3,7,11.7,0.233,10,50.3,1.48
,11:09:36,4,3600,932.8,1.55,13.3,7,11.7,0.216,10,50.2,1.48
,11:09:37,4,3600,933.8,1.55,13.3,7,11.7,0.216,10,50.2,1.48
,11:09:38,4,3600,934.8,1.54,13.3,7,11.7,0.231,10,50.2,1.47
,11:09:39,4,3600,935.8,1.54,13.3,7,11.7,0.231,10,50.2,1.48
