Data file,,SORONA_ISO10_12C_004_12HOURTEST.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG_12HRS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,03/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Sorona on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,12 Hour Test,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:07:33 on 03/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:15:12,4,43200,7658.6,0.79,13.3,7,10.6,0.114,10,0.3,0.74
,16:15:13,4,43200,7659.6,0.78,13.3,7,10.6,0.118,10,0.3,0.73
,16:15:14,4,43200,7660.6,0.78,13.3,7,10.6,0.113,10,0.3,0.73
,16:15:15,4,43200,7661.6,0.78,13.3,7,10.6,0.113,10,0.3,0.73
,16:15:16,4,43200,7662.6,0.78,13.3,7,10.7,0.113,10,0.3,0.73
,16:15:17,4,43200,7663.6,0.78,13.3,7,10.7,0.117,10,0.3,0.73
,16:15:18,4,43200,7664.6,0.78,13.3,7,10.7,0.117,10,0.3,0.73
,16:15:19,4,43200,7665.6,0.78,13.3,7,10.7,0.117,10,0.3,0.73
,16:15:20,4,43200,7666.6,0.78,13.3,7,10.7,0.117,10,0.3,0.73
,16:15:21,4,43200,7667.6,0.78,13.3,7,10.7,0.113,10,0.3,0.73
,16:15:22,4,43200,7668.6,0.78,13.3,7,10.7,0.113,10,0.3,0.73
,16:15:23,4,43200,7669.6,0.78,13.3,7,10.7,0.109,10,0.3,0.73
,16:15:24,4,43200,7670.6,0.78,13.3,7,10.7,0.109,10,0.3,0.73
,16:15:25,4,43200,7671.6,0.78,13.3,7,10.7,0.109,10,0.3,0.73
,16:15:26,4,43200,7672.6,0.78,13.3,7,10.7,0.113,10,0.3,0.73
,16:15:27,4,43200,7673.6,0.78,13.3,7,10.7,0.113,10,0.3,0.73
,16:15:28,4,43200,7674.6,0.78,13.3,7,10.7,0.117,10,0.3,0.73
,16:15:29,4,43200,7675.6,0.78,13.3,7,10.7,0.112,10,0.3,0.73
,16:15:30,4,43200,7676.6,0.78,13.3,7,10.7,0.117,10,0.3,0.73
,16:15:31,4,43200,7677.6,0.78,13.3,7,10.7,0.117,10,0.3,0.73
,16:15:32,4,43200,7678.6,0.78,13.3,7,10.7,0.117,10,0.3,0.73
,16:15:33,4,43200,7679.6,0.78,13.3,7,10.7,0.118,10,0.3,0.73
,16:15:34,4,43200,7680.6,0.78,13.3,7,10.8,0.118,10,0.3,0.73
,16:15:35,4,43200,7681.6,0.78,13.3,7,10.8,0.118,10,0.3,0.73
,16:15:36,4,43200,7682.6,0.79,13.3,7,10.8,0.118,10,0.3,0.74
,16:15:37,4,43200,7683.6,0.79,13.3,7,10.8,0.114,10,0.3,0.74
,16:15:38,4,43200,7684.6,0.79,13.3,7,10.8,0.114,10,0.3,0.74
,16:15:39,4,43200,7685.6,0.79,13.3,7,10.8,0.11,10,0.3,0.74
,16:15:40,4,43200,7686.6,0.79,13.3,7,10.8,0.106,10,0.3,0.74
,16:15:41,4,43200,7687.6,0.79,13.3,7,10.8,0.106,10,0.3,0.74
,16:15:42,4,43200,7688.6,0.79,13.3,7,10.8,0.11,10,0.3,0.73
,16:15:43,4,43200,7689.6,0.78,13.3,7,10.8,0.113,10,0.3,0.73
,16:15:44,4,43200,7690.6,0.78,13.3,7,10.8,0.118,10,0.3,0.73
,16:15:45,4,43200,7691.6,0.78,13.3,7,10.8,0.118,10,0.3,0.73
,16:15:46,4,43200,7692.6,0.79,13.3,7,10.8,0.118,10,0.3,0.74
,16:15:47,4,43200,7693.6,0.79,13.3,7,10.8,0.118,10,0.3,0.74
,16:15:48,4,43200,7694.6,0.79,13.3,7,10.9,0.118,10,0.3,0.74
,16:15:49,4,43200,7695.6,0.78,13.3,7,10.9,0.118,10,0.3,0.73
,16:15:50,4,43200,7696.6,0.78,13.3,7,10.9,0.117,10,0.3,0.73
,16:15:51,4,43200,7697.6,0.78,13.3,7,10.9,0.117,10,0.2,0.73
,16:15:52,4,43200,7698.6,0.78,13.3,7,10.9,0.118,10,0.3,0.73
,16:15:53,4,43200,7699.6,0.79,13.3,6,10.9,0.123,10,0.3,0.74
,16:15:54,4,43200,7700.6,0.79,13.3,7,10.9,0.118,10,0.3,0.74
,16:15:55,4,43200,7701.6,0.79,13.3,7,10.9,0.118,10,0.3,0.74
,16:15:56,4,43200,7702.6,0.79,13.3,7,10.9,0.114,10,0.3,0.74
,16:15:57,4,43200,7703.6,0.79,13.3,7,10.9,0.114,10,0.3,0.74
,16:15:58,4,43200,7704.6,0.79,13.3,7,10.9,0.119,10,0.3,0.74
,16:15:59,4,43200,7705.6,0.8,13.3,7,10.9,0.12,10,0.3,0.75
,16:16:00,4,43200,7706.6,0.8,13.3,7,11,0.115,10,0.2,0.75
,16:16:01,4,43200,7707.6,0.79,13.3,7,11,0.115,10,0.2,0.74
,16:16:02,4,43200,7708.6,0.79,13.3,7,11,0.11,10,0.2,0.74
,16:16:03,4,43200,7709.6,0.79,13.3,7,11,0.11,10,0.2,0.74
,16:16:04,4,43200,7710.6,0.79,13.3,7,11,0.11,10,0.2,0.74
,16:16:05,4,43200,7711.6,0.79,13.3,7,11,0.11,10,0.2,0.74
,16:16:06,4,43200,7712.6,0.79,13.3,7,11,0.11,10,0.2,0.74
,16:16:07,4,43200,7713.6,0.79,13.3,7,11,0.11,10,0.2,0.74
,16:16:08,4,43200,7714.6,0.79,13.3,7,11.1,0.114,10,0.2,0.74
,16:16:09,4,43200,7715.6,0.78,13.3,7,11.1,0.117,10,0.3,0.73
,16:16:10,4,43200,7716.6,0.78,13.3,7,11.1,0.117,10,0.3,0.73
,16:16:11,4,43200,7717.6,0.78,13.3,7,11.1,0.117,10,0.2,0.73
,16:16:12,4,43200,7718.6,0.78,13.3,6,11.1,0.122,10,0.2,0.73
,16:16:13,4,43200,7719.6,0.78,13.3,7,11.1,0.117,10,0.2,0.73
,16:16:14,4,43200,7720.6,0.78,13.3,7,11.1,0.118,10,0.2,0.74
,16:16:15,4,43200,7721.6,0.79,13.3,7,11.1,0.119,10,0.2,0.74
,16:16:16,4,43200,7722.6,0.8,13.3,7,11.1,0.115,10,0.2,0.75
,16:16:17,4,43200,7723.6,0.79,13.3,7,11.1,0.115,10,0.2,0.74
,16:16:18,4,43200,7724.6,0.79,13.3,7,11.2,0.115,10,0.2,0.74
,16:16:19,4,43200,7725.6,0.79,13.3,7,11.2,0.11,10,0.2,0.74
,16:16:20,4,43200,7726.6,0.79,13.3,7,11.2,0.11,10,0.2,0.74
,16:16:21,4,43200,7727.6,0.79,13.3,7,11.2,0.11,10,0.2,0.74
,16:16:22,4,43200,7728.6,0.79,13.3,7,11.2,0.118,10,0.2,0.74
,16:16:23,4,43200,7729.6,0.79,13.3,7,11.2,0.119,10,0.2,0.74
,16:16:24,4,43200,7730.6,0.79,13.3,7,11.2,0.114,10,0.2,0.74
,16:16:25,4,43200,7731.6,0.79,13.3,7,11.3,0.114,10,0.2,0.74
,16:16:26,4,43200,7732.6,0.79,13.3,7,11.3,0.119,10,0.2,0.74
,16:16:27,4,43200,7733.6,0.79,13.3,7,11.3,0.119,10,0.2,0.74
,16:16:28,4,43200,7734.6,0.79,13.3,7,11.3,0.119,10,0.2,0.74
,16:16:29,4,43200,7735.6,0.79,13.3,7,11.3,0.119,10,0.2,0.74
,16:16:30,4,43200,7736.6,0.79,13.3,7,11.3,0.119,10,0.2,0.74
,16:16:31,4,43200,7737.6,0.79,13.3,7,11.3,0.115,10,0.2,0.74
,16:16:32,4,43200,7738.6,0.79,13.3,7,11.4,0.11,10,0.2,0.74
,16:16:33,4,43200,7739.6,0.79,13.3,7,11.4,0.111,10,0.2,0.74
,16:16:34,4,43200,7740.6,0.8,13.3,7,11.4,0.111,10,0.2,0.75
,16:16:35,4,43200,7741.6,0.8,13.3,7,11.4,0.115,10,0.2,0.75
,16:16:36,4,43200,7742.6,0.79,13.3,7,11.4,0.119,10,0.2,0.74
,16:16:37,4,43200,7743.6,0.79,13.3,7,11.4,0.114,10,0.2,0.74
,16:16:38,4,43200,7744.6,0.79,13.3,7,11.4,0.119,10,0.2,0.74
,16:16:39,4,43200,7745.6,0.8,13.3,7,11.4,0.12,10,0.2,0.75
,16:16:40,4,43200,7746.6,0.8,13.3,7,11.4,0.115,10,0.2,0.75
,16:16:41,4,43200,7747.6,0.8,13.3,7,11.5,0.115,10,0.2,0.75
,16:16:42,4,43200,7748.6,0.8,13.3,7,11.5,0.115,10,0.2,0.75
,16:16:43,4,43200,7749.6,0.8,13.3,7,11.5,0.116,10,0.2,0.75
,16:16:44,4,43200,7750.6,0.8,13.3,7,11.5,0.112,10,0.2,0.76
,16:16:45,4,43200,7751.6,0.8,13.3,7,11.5,0.116,10,0.2,0.75
,16:16:46,4,43200,7752.6,0.8,13.3,7,11.5,0.12,10,0.3,0.75
,16:16:47,4,43200,7753.6,0.79,13.3,7,11.6,0.119,10,0.3,0.74
,16:16:48,4,43200,7754.6,0.79,13.3,7,11.6,0.119,10,0.2,0.74
,16:16:49,4,43200,7755.6,0.79,13.3,7,11.6,0.119,10,0.2,0.74
,16:16:50,4,43200,7756.6,0.79,13.3,7,11.6,0.119,10,0.2,0.74
,16:16:51,4,43200,7757.6,0.79,13.3,7,11.6,0.119,10,0.3,0.74
,16:16:52,4,43200,7758.6,0.79,13.3,7,11.6,0.119,10,0.2,0.74
,16:16:53,4,43200,7759.6,0.8,13.3,7,11.7,0.115,10,0.2,0.75
,16:16:54,4,43200,7760.6,0.8,13.3,7,11.6,0.116,10,0.2,0.75
,16:16:55,4,43200,7761.6,0.8,13.3,7,11.7,0.116,10,0.2,0.75
,16:16:56,4,43200,7762.6,0.8,13.3,7,11.7,0.112,10,0.2,0.75
,16:16:57,4,43200,7763.6,0.8,13.3,7,11.7,0.111,10,0.2,0.75
,16:16:58,4,43200,7764.6,0.79,13.3,7,11.7,0.114,10,0.2,0.74
,16:16:59,4,43200,7765.6,0.79,13.3,7,11.7,0.119,10,0.2,0.74
,16:17:00,4,43200,7766.6,0.8,13.3,7,11.7,0.12,10,0.2,0.75
,16:17:01,4,43200,7767.6,0.8,13.3,7,11.8,0.12,10,0.2,0.75
,16:17:02,4,43200,7768.6,0.8,13.3,7,11.8,0.12,10,0.2,0.75
,16:17:03,4,43200,7769.6,0.8,13.3,7,11.8,0.12,10,0.2,0.75
,16:17:04,4,43200,7770.6,0.79,13.3,7,11.8,0.119,10,0.2,0.74
,16:17:05,4,43200,7771.6,0.8,13.3,7,11.8,0.12,10,0.2,0.75
,16:17:06,4,43200,7772.6,0.79,13.3,7,11.8,0.115,10,0.2,0.74
,16:17:07,4,43200,7773.6,0.79,13.3,7,11.9,0.11,10,0.2,0.74
,16:17:08,4,43200,7774.6,0.79,13.3,7,11.9,0.11,10,0.2,0.74
,16:17:09,4,43200,7775.6,0.79,13.3,7,11.9,0.114,10,0.2,0.74
,16:17:10,4,43200,7776.6,0.8,13.3,7,11.9,0.12,10,0.2,0.75
,16:17:11,4,43200,7777.6,0.8,13.3,7,11.9,0.12,10,0.2,0.75
,16:17:12,4,43200,7778.6,0.8,13.3,7,11.9,0.12,10,0.2,0.75
,16:17:13,4,43200,7779.6,0.8,13.3,7,11.9,0.12,10,0.2,0.75
,16:17:14,4,43200,7780.6,0.8,13.3,7,12,0.12,10,0.2,0.75
,16:17:15,4,43200,7781.6,0.8,13.3,7,12,0.12,10,0.2,0.75
,16:17:16,4,43200,7782.6,0.8,13.3,7,12,0.12,10,0.2,0.75
,16:17:17,4,43200,7783.6,0.81,13.3,7,12,0.113,10,0.2,0.76
,16:17:18,4,43200,7784.6,0.81,13.3,7,12,0.113,10,0.2,0.76
,16:17:19,4,43200,7785.6,0.81,13.3,7,12,0.117,10,0.2,0.76
,16:17:20,4,43200,7786.6,0.81,13.3,7,12.1,0.117,10,0.2,0.76
,16:17:21,4,43200,7787.6,0.81,13.3,7,12.1,0.117,10,0.2,0.76
,16:17:22,4,43200,7788.6,0.81,13.3,7,12.1,0.121,10,0.2,0.76
,16:17:23,4,43200,7789.6,0.81,13.3,7,12.1,0.121,10,0.2,0.76
,16:17:24,4,43200,7790.6,0.81,13.3,7,12.1,0.121,10,0.2,0.76
,16:17:25,4,43200,7791.6,0.81,13.3,7,12.1,0.121,10,0.2,0.76
,16:17:26,4,43200,7792.6,0.81,13.3,7,12.2,0.122,10,0.2,0.76
,16:17:27,4,43200,7793.6,0.81,13.3,7,12.2,0.122,10,0.2,0.76
,16:17:28,4,43200,7794.6,0.81,13.3,7,12.2,0.117,10,0.2,0.76
,16:17:29,4,43200,7795.6,0.81,13.3,7,12.2,0.117,10,0.2,0.76
,16:17:30,4,43200,7796.6,0.81,13.3,7,12.2,0.118,10,0.2,0.76
,16:17:31,4,43200,7797.6,0.82,13.3,7,12.2,0.118,10,0.2,0.77
,16:17:32,4,43200,7798.6,0.82,13.3,7,12.2,0.118,10,0.2,0.77
,16:17:33,4,43200,7799.6,0.82,13.3,7,12.2,0.114,10,0.2,0.77
,16:17:34,4,43200,7800.6,0.81,13.3,7,12.3,0.11,10,0.2,0.76
,16:17:35,4,43200,7801.6,0.81,13.3,7,12.3,0.109,10,0.2,0.76
,16:17:36,4,43200,7802.6,0.81,13.3,7,12.3,0.113,10,0.2,0.76
,16:17:37,4,43200,7803.6,0.82,13.3,7,12.3,0.118,10,0.2,0.77
,16:17:38,4,43200,7804.6,0.81,13.3,7,12.3,0.122,10,0.2,0.76
,16:17:39,4,43200,7805.6,0.81,13.3,7,12.3,0.121,10,0.2,0.76
,16:17:40,4,43200,7806.6,0.8,13.3,7,12.3,0.12,10,0.2,0.75
,16:17:41,4,43200,7807.6,0.8,13.3,6,12.3,0.125,10,0.2,0.75
,16:17:42,4,43200,7808.6,0.8,13.3,7,12.4,0.121,10,0.2,0.76
,16:17:43,4,43200,7809.6,0.81,13.3,7,12.4,0.121,10,0.2,0.76
,16:17:44,4,43200,7810.6,0.81,13.3,7,12.4,0.121,10,0.2,0.76
,16:17:45,4,43200,7811.6,0.81,13.3,7,12.4,0.121,10,0.2,0.76
,16:17:46,4,43200,7812.6,0.81,13.3,7,12.4,0.122,10,0.2,0.76
,16:17:47,4,43200,7813.6,0.81,13.3,7,12.4,0.118,10,0.2,0.76
,16:17:48,4,43200,7814.6,0.81,13.3,7,12.5,0.118,10,0.2,0.76
,16:17:49,4,43200,7815.6,0.82,13.3,7,12.5,0.118,10,0.2,0.77
,16:17:50,4,43200,7816.6,0.82,13.3,7,12.5,0.118,10,0.2,0.77
,16:17:51,4,43200,7817.6,0.82,13.3,7,12.5,0.119,10,0.2,0.77
,16:17:52,4,43200,7818.6,0.82,13.3,7,12.5,0.114,10,0.2,0.77
,16:17:53,4,43200,7819.6,0.81,13.3,7,12.5,0.113,10,0.2,0.76
,16:17:54,4,43200,7820.6,0.81,13.3,7,12.5,0.113,10,0.2,0.76
,16:17:55,4,43200,7821.6,0.81,13.3,7,12.6,0.113,10,0.3,0.76
,16:17:56,4,43200,7822.6,0.81,13.3,7,12.6,0.113,10,0.3,0.76
,16:17:57,4,43200,7823.6,0.81,13.3,7,12.6,0.113,10,0.3,0.76
,16:17:58,4,43200,7824.6,0.81,13.3,7,12.6,0.117,10,0.3,0.76
,16:17:59,4,43200,7825.6,0.81,13.3,7,12.6,0.117,10,0.3,0.76
,16:18:00,4,43200,7826.6,0.81,13.3,7,12.6,0.117,10,0.3,0.76
,16:18:01,4,43200,7827.6,0.8,13.3,7,12.6,0.116,10,0.3,0.76
,16:18:02,4,43200,7828.6,0.81,13.3,7,12.7,0.121,10,0.3,0.76
,16:18:03,4,43200,7829.6,0.81,13.3,7,12.7,0.121,10,0.3,0.76
,16:18:04,4,43200,7830.6,0.81,13.3,7,12.7,0.121,10,0.3,0.76
,16:18:05,4,43200,7831.6,0.81,13.3,7,12.7,0.121,10,0.3,0.76
,16:18:06,4,43200,7832.6,0.81,13.3,7,12.7,0.121,10,0.3,0.76
,16:18:07,4,43200,7833.6,0.81,13.3,7,12.7,0.121,10,0.3,0.76
,16:18:08,4,43200,7834.6,0.81,13.3,7,12.7,0.122,10,0.3,0.76
,16:18:09,4,43200,7835.6,0.81,13.3,7,12.7,0.122,10,0.3,0.76
,16:18:10,4,43200,7836.6,0.81,13.3,7,12.7,0.122,10,0.3,0.76
,16:18:11,4,43200,7837.6,0.81,13.3,7,12.7,0.122,10,0.3,0.76
,16:18:12,4,43200,7838.6,0.81,13.3,7,12.7,0.122,10,0.2,0.76
,16:18:13,4,43200,7839.6,0.81,13.3,7,12.7,0.122,10,0.2,0.76
,16:18:14,4,43200,7840.6,0.81,13.3,7,12.7,0.122,10,0.2,0.76
,16:18:15,4,43200,7841.6,0.81,13.3,7,12.7,0.117,10,0.2,0.76
,16:18:16,4,43200,7842.6,0.81,13.3,7,12.7,0.112,10,0.3,0.76
,16:18:17,4,43200,7843.6,0.81,13.3,7,12.7,0.112,10,0.2,0.76
,16:18:18,4,43200,7844.6,0.81,13.3,7,12.7,0.109,10,0.3,0.76
,16:18:19,4,43200,7845.6,0.81,13.3,7,12.7,0.113,10,0.2,0.76
,16:18:20,4,43200,7846.6,0.81,13.3,7,12.7,0.113,10,0.3,0.76
,16:18:21,4,43200,7847.6,0.81,13.3,7,12.7,0.117,10,0.3,0.75
,16:18:22,4,43200,7848.6,0.8,13.3,7,12.7,0.12,10,0.2,0.75
,16:18:23,4,43200,7849.6,0.8,13.3,7,12.7,0.12,10,0.2,0.75
,16:18:24,4,43200,7850.6,0.8,13.3,7,12.7,0.12,10,0.3,0.75
,16:18:25,4,43200,7851.6,0.8,13.3,6,12.7,0.125,10,0.3,0.75
,16:18:26,4,43200,7852.6,0.81,13.3,7,12.7,0.121,10,0.2,0.76
,16:18:27,4,43200,7853.6,0.81,13.3,7,12.7,0.121,10,0.2,0.76
,16:18:28,4,43200,7854.6,0.81,13.3,7,12.8,0.122,10,0.2,0.76
,16:18:29,4,43200,7855.6,0.81,13.3,7,12.8,0.122,10,0.2,0.76
,16:18:30,4,43200,7856.6,0.81,13.3,7,12.8,0.121,10,0.2,0.76
,16:18:31,4,43200,7857.6,0.81,13.3,7,12.8,0.121,10,0.2,0.76
,16:18:32,4,43200,7858.6,0.8,13.3,7,12.8,0.121,10,0.2,0.75
,16:18:33,4,43200,7859.6,0.81,13.3,7,12.8,0.117,10,0.2,0.76
,16:18:34,4,43200,7860.6,0.81,13.3,7,12.8,0.117,10,0.2,0.76
,16:18:35,4,43200,7861.6,0.81,13.3,7,12.8,0.117,10,0.2,0.76
,16:18:36,4,43200,7862.6,0.81,13.3,7,12.8,0.122,10,0.2,0.76
,16:18:37,4,43200,7863.6,0.81,13.3,7,12.9,0.122,10,0.2,0.76
,16:18:38,4,43200,7864.6,0.81,13.3,7,12.9,0.121,10,0.2,0.76
,16:18:39,4,43200,7865.6,0.81,13.3,7,12.9,0.121,10,0.2,0.76
,16:18:40,4,43200,7866.6,0.81,13.3,7,12.9,0.121,10,0.2,0.76
,16:18:41,4,43200,7867.6,0.81,13.3,7,12.9,0.122,10,0.2,0.76
,16:18:42,4,43200,7868.6,0.81,13.3,7,12.9,0.122,10,0.2,0.76
,16:18:43,4,43200,7869.6,0.82,13.3,7,12.9,0.123,10,0.2,0.77
,16:18:44,4,43200,7870.6,0.82,13.3,7,13,0.123,10,0.2,0.77
,16:18:45,4,43200,7871.6,0.82,13.3,7,13,0.123,10,0.2,0.77
,16:18:46,4,43200,7872.6,0.82,13.3,7,13,0.123,10,0.2,0.77
,16:18:47,4,43200,7873.6,0.82,13.3,7,13,0.123,10,0.2,0.77
,16:18:48,4,43200,7874.6,0.82,13.3,7,13,0.118,10,0.2,0.77
,16:18:49,4,43200,7875.6,0.83,13.3,7,13,0.119,10,0.2,0.77
,16:18:50,4,43200,7876.6,0.83,13.3,7,13,0.12,10,0.2,0.77
,16:18:51,4,43200,7877.6,0.83,13.3,7,13,0.119,10,0.2,0.77
,16:18:52,4,43200,7878.6,0.82,13.3,7,13,0.119,10,0.2,0.77
,16:18:53,4,43200,7879.6,0.82,13.3,7,13,0.123,10,0.2,0.77
,16:18:54,4,43200,7880.6,0.82,13.3,7,13.1,0.123,10,0.2,0.77
,16:18:55,4,43200,7881.6,0.83,13.3,7,13.1,0.119,10,0.2,0.77
,16:18:56,4,43200,7882.6,0.83,13.3,7,13.1,0.12,10,0.2,0.77
,16:18:57,4,43200,7883.6,0.83,13.3,7,13.1,0.12,10,0.2,0.77
,16:18:58,4,43200,7884.6,0.82,13.3,7,13.1,0.119,10,0.2,0.77
,16:18:59,4,43200,7885.6,0.82,13.3,7,13.1,0.118,10,0.2,0.77
,16:19:00,4,43200,7886.6,0.82,13.3,7,13.1,0.118,10,0.2,0.77
,16:19:01,4,43200,7887.6,0.82,13.3,7,13.1,0.123,10,0.2,0.77
,16:19:02,4,43200,7888.6,0.82,13.3,7,13.1,0.123,10,0.2,0.77
,16:19:03,4,43200,7889.6,0.82,13.3,7,13.1,0.123,10,0.2,0.77
,16:19:04,4,43200,7890.6,0.82,13.3,7,13.2,0.118,10,0.2,0.77
,16:19:05,4,43200,7891.6,0.83,13.3,7,13.2,0.119,10,0.2,0.77
,16:19:06,4,43200,7892.6,0.83,13.3,7,13.2,0.12,10,0.2,0.77
,16:19:07,4,43200,7893.6,0.83,13.3,7,13.2,0.115,10,0.2,0.77
,16:19:08,4,43200,7894.6,0.83,13.3,7,13.2,0.111,10,0.2,0.77
,16:19:09,4,43200,7895.6,0.82,13.3,7,13.2,0.111,10,0.2,0.77
,16:19:10,4,43200,7896.6,0.82,13.3,7,13.2,0.11,10,0.2,0.77
,16:19:11,4,43200,7897.6,0.82,13.3,7,13.2,0.115,10,0.2,0.77
,16:19:12,4,43200,7898.6,0.82,13.3,7,13.2,0.119,10,0.2,0.77
,16:19:13,4,43200,7899.6,0.82,13.3,7,13.2,0.123,10,0.2,0.77
,16:19:14,4,43200,7900.6,0.81,13.3,7,13.2,0.117,10,0.2,0.76
,16:19:15,4,43200,7901.6,0.8,13.3,7,13.2,0.121,10,0.2,0.75
,16:19:16,4,43200,7902.6,0.8,13.3,7,13.2,0.121,10,0.2,0.75
,16:19:17,4,43200,7903.6,0.81,13.3,7,13.2,0.121,10,0.2,0.76
,16:19:18,4,43200,7904.6,0.81,13.3,6,13.2,0.126,10,0.2,0.76
,16:19:19,4,43200,7905.6,0.82,13.3,7,13.3,0.123,10,0.2,0.76
,16:19:20,4,43200,7906.6,0.82,13.3,7,13.3,0.123,10,0.2,0.77
,16:19:21,4,43200,7907.6,0.82,13.3,7,13.3,0.123,10,0.2,0.77
,16:19:22,4,43200,7908.6,0.82,13.3,7,13.3,0.123,10,0.3,0.77
,16:19:23,4,43200,7909.6,0.82,13.3,7,13.3,0.123,10,0.2,0.77
,16:19:24,4,43200,7910.6,0.82,13.3,7,13.3,0.123,10,0.2,0.77
,16:19:25,4,43200,7911.6,0.82,13.3,7,13.3,0.123,10,0.2,0.77
,16:19:26,4,43200,7912.6,0.82,13.3,7,13.3,0.119,10,0.2,0.77
,16:19:27,4,43200,7913.6,0.83,13.3,7,13.3,0.119,10,0.2,0.77
,16:19:28,4,43200,7914.6,0.83,13.3,7,13.3,0.12,10,0.2,0.77
,16:19:29,4,43200,7915.6,0.83,13.3,7,13.3,0.119,10,0.2,0.77
,16:19:30,4,43200,7916.6,0.83,13.3,7,13.3,0.115,10,0.2,0.77
,16:19:31,4,43200,7917.6,0.82,13.3,7,13.3,0.111,10,0.2,0.77
,16:19:32,4,43200,7918.6,0.83,13.3,7,13.3,0.115,10,0.2,0.77
,16:19:33,4,43200,7919.6,0.83,13.3,7,13.3,0.115,10,0.2,0.77
,16:19:34,4,43200,7920.6,0.83,13.3,7,13.3,0.119,10,0.2,0.77
,16:19:35,4,43200,7921.6,0.82,13.3,7,13.3,0.123,10,0.3,0.77
,16:19:36,4,43200,7922.6,0.82,13.3,7,13.3,0.123,10,0.2,0.77
,16:19:37,4,43200,7923.6,0.82,13.3,7,13.3,0.123,10,0.2,0.77
,16:19:38,4,43200,7924.6,0.82,13.3,7,13.3,0.123,10,0.2,0.77
,16:19:39,4,43200,7925.6,0.82,13.3,6,13.3,0.128,10,0.2,0.77
,16:19:40,4,43200,7926.6,0.82,13.3,7,13.3,0.123,10,0.2,0.77
,16:19:41,4,43200,7927.6,0.83,13.3,7,13.3,0.124,10,0.2,0.77
,16:19:42,4,43200,7928.6,0.83,13.3,7,13.3,0.124,10,0.2,0.77
,16:19:43,4,43200,7929.6,0.83,13.3,7,13.3,0.125,10,0.2,0.78
,16:19:44,4,43200,7930.6,0.83,13.3,7,13.3,0.124,10,0.2,0.77
,16:19:45,4,43200,7931.6,0.83,13.3,7,13.3,0.119,10,0.2,0.77
,16:19:46,4,43200,7932.6,0.82,13.3,7,13.4,0.119,10,0.2,0.77
,16:19:47,4,43200,7933.6,0.83,13.3,7,13.4,0.124,10,0.2,0.77
,16:19:48,4,43200,7934.6,0.83,13.3,7,13.4,0.125,10,0.2,0.78
,16:19:49,4,43200,7935.6,0.84,13.3,7,13.4,0.121,10,0.2,0.78
,16:19:50,4,43200,7936.6,0.84,13.3,7,13.4,0.121,10,0.2,0.78
,16:19:51,4,43200,7937.6,0.83,13.3,7,13.4,0.116,10,0.2,0.78
,16:19:52,4,43200,7938.6,0.83,13.3,7,13.4,0.112,10,0.2,0.78
,16:19:53,4,43200,7939.6,0.83,13.3,7,13.4,0.115,10,0.2,0.77
,16:19:54,4,43200,7940.6,0.82,13.3,7,13.4,0.119,10,0.2,0.77
,16:19:55,4,43200,7941.6,0.82,13.3,7,13.4,0.118,10,0.2,0.77
,16:19:56,4,43200,7942.6,0.82,13.3,7,13.4,0.118,10,0.2,0.77
,16:19:57,4,43200,7943.6,0.82,13.3,7,13.4,0.118,10,0.2,0.77
,16:19:58,4,43200,7944.6,0.82,13.3,7,13.4,0.123,10,0.2,0.77
,16:19:59,4,43200,7945.6,0.82,13.3,7,13.4,0.119,10,0.2,0.77
,16:20:00,4,43200,7946.6,0.83,13.3,7,13.4,0.119,10,0.2,0.77
,16:20:01,4,43200,7947.6,0.83,13.3,7,13.4,0.124,10,0.2,0.77
,16:20:02,4,43200,7948.6,0.83,13.3,7,13.4,0.124,10,0.2,0.78
,16:20:03,4,43200,7949.6,0.83,13.3,7,13.4,0.125,10,0.2,0.78
,16:20:04,4,43200,7950.6,0.83,13.3,7,13.4,0.12,10,0.2,0.77
,16:20:05,4,43200,7951.6,0.83,13.3,7,13.4,0.12,10,0.2,0.77
,16:20:06,4,43200,7952.6,0.83,13.3,7,13.4,0.116,10,0.2,0.78
,16:20:07,4,43200,7953.6,0.83,13.3,7,13.4,0.112,10,0.2,0.78
,16:20:08,4,43200,7954.6,0.83,13.3,7,13.4,0.112,10,0.2,0.78
,16:20:09,4,43200,7955.6,0.83,13.3,7,13.4,0.115,10,0.2,0.77
,16:20:10,4,43200,7956.6,0.82,13.3,7,13.3,0.123,10,0.2,0.77
,16:20:11,4,43200,7957.6,0.81,13.3,7,13.3,0.122,10,0.2,0.76
,16:20:12,4,43200,7958.6,0.81,13.3,7,13.3,0.121,10,0.2,0.76
