Data file,,RA0.3_OILHEF10_12C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,13/05/2016,,,,,,,,,,
Lubricant,,10% HEF-contaminated ISO10,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:17:25 on 13/05/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:23:35,4,2700,369.5,1.08,13.3,9,12.6,0.121,10,50,1.03
,14:23:36,4,2700,370.5,1.08,13.3,9,12.6,0.117,10,50,1.03
,14:23:37,4,2700,371.5,1.08,13.3,9,12.6,0.12,10,50,1.03
,14:23:38,4,2700,372.5,1.07,13.3,9,12.6,0.119,10,50,1.02
,14:23:39,4,2700,373.5,1.07,13.3,9,12.6,0.119,10,50,1.02
,14:23:40,4,2700,374.5,1.07,13.3,9,12.6,0.119,10,50,1.02
,14:23:41,4,2700,375.5,1.07,13.3,9,12.6,0.119,10,50,1.02
,14:23:42,4,2700,376.5,1.07,13.3,9,12.6,0.119,10,50,1.02
,14:23:43,4,2700,377.5,1.07,13.3,9,12.5,0.119,10,50,1.02
,14:23:44,4,2700,378.5,1.07,13.3,9,12.5,0.119,10,50,1.02
,14:23:45,4,2700,379.5,1.07,13.3,9,12.5,0.116,10,50,1.02
,14:23:46,4,2700,380.5,1.07,13.3,9,12.5,0.116,10,50,1.02
,14:23:47,4,2700,381.5,1.07,13.3,9,12.5,0.116,10,50,1.02
,14:23:48,4,2700,382.5,1.06,13.3,9,12.5,0.118,10,50,1.01
,14:23:49,4,2700,383.5,1.06,13.3,9,12.5,0.121,10,50,1.01
,14:23:50,4,2700,384.5,1.06,13.3,9,12.5,0.118,10,50,1.01
,14:23:51,4,2700,385.5,1.07,13.3,9,12.5,0.119,10,50,1.02
,14:23:52,4,2700,386.5,1.07,13.3,9,12.4,0.119,10,50,1.02
,14:23:53,4,2700,387.5,1.07,13.3,9,12.5,0.119,10,50,1.02
,14:23:54,4,2700,388.5,1.07,13.3,9,12.4,0.119,10,50,1.02
,14:23:55,4,2700,389.5,1.07,13.3,9,12.4,0.116,10,50,1.02
,14:23:56,4,2700,390.5,1.07,13.3,9,12.4,0.116,10,50,1.02
,14:23:57,4,2700,391.5,1.07,13.3,9,12.4,0.116,10,50,1.02
,14:23:58,4,2700,392.5,1.07,13.3,9,12.4,0.119,10,50,1.02
,14:23:59,4,2700,393.5,1.06,13.3,9,12.4,0.118,10,50,1.01
,14:24:00,4,2700,394.5,1.07,13.3,9,12.4,0.116,10,50,1.02
,14:24:01,4,2700,395.5,1.06,13.3,9,12.4,0.115,10,50,1.02
,14:24:02,4,2700,396.5,1.06,13.3,9,12.3,0.118,10,50,1.01
,14:24:03,4,2700,397.5,1.05,13.3,9,12.3,0.121,10,50,1.01
,14:24:04,4,2700,398.5,1.05,13.3,9,12.3,0.117,10,50,1.01
,14:24:05,4,2700,399.5,1.05,13.3,9,12.3,0.114,10,50,1
,14:24:06,4,2700,400.5,1.05,13.3,9,12.3,0.114,10,50,1.01
,14:24:07,4,2700,401.5,1.05,13.3,9,12.3,0.117,10,50,1
,14:24:08,4,2700,402.5,1.05,13.3,9,12.3,0.117,10,50,1.01
,14:24:09,4,2700,403.5,1.05,13.3,9,12.3,0.117,10,50,1
,14:24:10,4,2700,404.5,1.06,13.3,9,12.3,0.115,10,50,1.01
,14:24:11,4,2700,405.5,1.05,13.3,9,12.3,0.117,10,50,1
,14:24:12,4,2700,406.5,1.06,13.3,9,12.3,0.115,10,50,1.01
,14:24:13,4,2700,407.5,1.05,13.3,9,12.3,0.114,10,50,1
,14:24:14,4,2700,408.5,1.05,13.3,9,12.2,0.117,10,50,1.01
,14:24:15,4,2700,409.5,1.05,13.3,9,12.2,0.12,10,50,1
,14:24:16,4,2700,410.5,1.05,13.3,9,12.2,0.117,10,50,1.01
,14:24:17,4,2700,411.5,1.05,13.3,9,12.2,0.117,10,50,1
,14:24:18,4,2700,412.5,1.06,13.3,9,12.2,0.114,10,50,1.01
,14:24:19,4,2700,413.5,1.05,13.3,9,12.2,0.117,10,50,1
,14:24:20,4,2700,414.5,1.05,13.3,9,12.2,0.117,10,50,1
,14:24:21,4,2700,415.5,1.04,13.3,9,12.2,0.119,10,50,0.99
,14:24:22,4,2700,416.5,1.05,13.3,9,12.2,0.117,10,50,1
,14:24:23,4,2700,417.5,1.04,13.3,9,12.1,0.113,10,50,1
,14:24:24,4,2700,418.5,1.05,13.3,9,12.1,0.114,10,50,1
,14:24:25,4,2700,419.5,1.04,13.3,9,12.1,0.116,10,50,0.99
,14:24:26,4,2700,420.5,1.05,13.3,9,12.1,0.117,10,50,1
,14:24:27,4,2700,421.5,1.04,13.3,9,12.1,0.116,10,50,0.99
,14:24:28,4,2700,422.5,1.05,13.3,9,12.1,0.114,10,50,1
,14:24:29,4,2700,423.5,1.04,13.3,9,12.1,0.113,10,50,0.99
,14:24:30,4,2700,424.5,1.04,13.3,9,12.1,0.116,10,50,0.99
,14:24:31,4,2700,425.5,1.03,13.3,9,12.1,0.119,10,50,0.99
,14:24:32,4,2700,426.5,1.03,13.3,9,12.1,0.118,10,50,0.99
,14:24:33,4,2700,427.5,1.04,13.3,9,12.1,0.115,10,50,0.99
,14:24:34,4,2700,428.5,1.04,13.3,9,12,0.113,10,50,0.99
,14:24:35,4,2700,429.5,1.04,13.3,9,12,0.113,10,50,1
,14:24:36,4,2700,430.5,1.04,13.3,9,12,0.112,10,50,0.99
,14:24:37,4,2700,431.5,1.03,13.3,9,12,0.115,10,50,0.99
,14:24:38,4,2700,432.5,1.03,13.3,9,12,0.118,10,50,0.98
,14:24:39,4,2700,433.5,1.03,13.3,9,12,0.115,10,50,0.99
,14:24:40,4,2700,434.5,1.03,13.3,9,12,0.115,10,50,0.99
,14:24:41,4,2700,435.5,1.04,13.3,9,11.9,0.112,10,50,0.99
,14:24:42,4,2700,436.5,1.03,13.3,9,11.9,0.112,10,50,0.99
,14:24:43,4,2700,437.5,1.03,13.3,9,11.9,0.115,10,50,0.99
,14:24:44,4,2700,438.5,1.03,13.3,9,11.9,0.118,10,50,0.98
,14:24:45,4,2700,439.5,1.03,13.3,9,11.9,0.118,10,50,0.98
,14:24:46,4,2700,440.5,1.03,13.3,9,11.9,0.112,10,50,0.99
,14:24:47,4,2700,441.5,1.03,13.3,9,11.9,0.112,10,50,0.99
,14:24:48,4,2700,442.5,1.04,13.3,9,11.9,0.113,10,50,0.99
,14:24:49,4,2700,443.5,1.03,13.3,9,11.8,0.115,10,50,0.99
,14:24:50,4,2700,444.5,1.03,13.3,9,11.9,0.115,10,50,0.99
,14:24:51,4,2700,445.5,1.03,13.3,9,11.9,0.112,10,50,0.99
,14:24:52,4,2700,446.5,1.03,13.3,9,11.8,0.112,10,50,0.99
,14:24:53,4,2700,447.5,1.03,13.3,9,11.8,0.112,10,50,0.99
,14:24:54,4,2700,448.5,1.02,13.3,9,11.8,0.114,10,50,0.98
,14:24:55,4,2700,449.5,1.02,13.3,9,11.8,0.117,10,50,0.98
,14:24:56,4,2700,450.5,1.02,13.3,9,11.8,0.114,10,50,0.97
,14:24:57,4,2700,451.5,1.03,13.3,9,11.8,0.111,10,50,0.98
,14:24:58,4,2700,452.5,1.03,13.3,9,11.8,0.111,10,50,0.98
,14:24:59,4,2700,453.5,1.02,13.3,9,11.7,0.114,10,50,0.98
,14:25:00,4,2700,454.5,1.02,13.3,9,11.7,0.117,10,50,0.98
,14:25:01,4,2700,455.5,1.02,13.3,9,11.7,0.114,10,50,0.97
,14:25:02,4,2700,456.5,1.02,13.3,9,11.7,0.111,10,50,0.98
,14:25:03,4,2700,457.5,1.02,13.3,9,11.7,0.111,10,50,0.98
,14:25:04,4,2700,458.5,1.02,13.3,9,11.7,0.111,10,50,0.98
,14:25:05,4,2700,459.5,1.02,13.3,9,11.7,0.114,10,50,0.97
,14:25:06,4,2700,460.5,1.01,13.3,9,11.7,0.113,10,50,0.97
,14:25:07,4,2700,461.5,1.02,13.3,9,11.6,0.114,10,50,0.97
,14:25:08,4,2700,462.5,1.02,13.3,9,11.6,0.114,10,50,0.97
,14:25:09,4,2700,463.5,1.02,13.3,9,11.6,0.111,10,50,0.98
,14:25:10,4,2700,464.5,1.02,13.3,9,11.6,0.111,10,50,0.97
,14:25:11,4,2700,465.5,1.02,13.3,9,11.6,0.113,10,50,0.97
,14:25:12,4,2700,466.5,1.01,13.3,9,11.6,0.116,10,50,0.97
,14:25:13,4,2700,467.5,1.01,13.3,9,11.6,0.115,10,50,0.96
,14:25:14,4,2700,468.5,1.01,13.3,9,11.6,0.113,10,50,0.97
,14:25:15,4,2700,469.5,1.01,13.3,9,11.6,0.113,10,50,0.97
,14:25:16,4,2700,470.5,1.01,13.3,9,11.6,0.113,10,50,0.97
,14:25:17,4,2700,471.5,1.02,13.3,9,11.5,0.11,10,50,0.97
,14:25:18,4,2700,472.5,1.01,13.3,9,11.5,0.11,10,50,0.97
,14:25:19,4,2700,473.5,1.01,13.3,9,11.5,0.11,10,50,0.97
,14:25:20,4,2700,474.5,1.01,13.3,9,11.5,0.113,10,50,0.97
,14:25:21,4,2700,475.5,1.01,13.3,9,11.5,0.113,10,50,0.97
,14:25:22,4,2700,476.5,1.01,13.3,9,11.5,0.113,10,50,0.97
,14:25:23,4,2700,477.5,1.01,13.3,9,11.5,0.113,10,50,0.97
,14:25:24,4,2700,478.5,1.01,13.3,9,11.4,0.109,10,50,0.96
,14:25:25,4,2700,479.5,1.01,13.3,9,11.4,0.112,10,50,0.96
,14:25:26,4,2700,480.5,1,13.3,9,11.4,0.112,10,50,0.95
,14:25:27,4,2700,481.5,1,13.3,9,11.4,0.115,10,50,0.96
,14:25:28,4,2700,482.5,1,13.3,9,11.4,0.108,10,50,0.96
,14:25:29,4,2700,483.5,1,13.3,9,11.4,0.108,10,50,0.96
,14:25:30,4,2700,484.5,1.01,13.3,9,11.4,0.109,10,50,0.96
,14:25:31,4,2700,485.5,1,13.3,9,11.4,0.112,10,50,0.96
,14:25:32,4,2700,486.5,1,13.3,9,11.4,0.112,10,50,0.96
,14:25:33,4,2700,487.5,1,13.3,9,11.4,0.112,10,50,0.96
,14:25:34,4,2700,488.5,1,13.3,9,11.3,0.108,10,50,0.95
,14:25:35,4,2700,489.5,1,13.3,9,11.3,0.108,10,50,0.96
,14:25:36,4,2700,490.5,1,13.3,9,11.3,0.111,10,50,0.95
,14:25:37,4,2700,491.5,1,13.3,9,11.3,0.114,10,50,0.95
,14:25:38,4,2700,492.5,1,13.3,9,11.3,0.114,10,50,0.95
,14:25:39,4,2700,493.5,1,13.3,9,11.3,0.114,10,50,0.95
,14:25:40,4,2700,494.5,1.01,13.3,9,11.3,0.112,10,50,0.96
,14:25:41,4,2700,495.5,1.01,13.3,9,11.3,0.109,10,50,0.96
,14:25:42,4,2700,496.5,1.01,13.3,9,11.2,0.11,10,50,0.97
,14:25:43,4,2700,497.5,1.01,13.3,9,11.2,0.11,10,50,0.97
,14:25:44,4,2700,498.5,1.01,13.3,9,11.2,0.112,10,50,0.96
,14:25:45,4,2700,499.5,1.01,13.3,9,11.2,0.112,10,50,0.96
,14:25:46,4,2700,500.5,1.01,13.3,9,11.2,0.112,10,50,0.96
,14:25:47,4,2700,501.5,1,13.3,9,11.2,0.112,10,50,0.96
,14:25:48,4,2700,502.5,1.01,13.3,9,11.2,0.112,10,50,0.96
,14:25:49,4,2700,503.5,1.01,13.3,9,11.2,0.112,10,50,0.96
,14:25:50,4,2700,504.5,1.01,13.3,9,11.2,0.109,10,50,0.96
,14:25:51,4,2700,505.5,1.01,13.3,9,11.2,0.106,10,50,0.96
,14:25:52,4,2700,506.5,1,13.3,9,11.2,0.109,10,50,0.96
,14:25:53,4,2700,507.5,1,13.3,9,11.1,0.112,10,50,0.96
,14:25:54,4,2700,508.5,1,13.3,9,11.1,0.115,10,50,0.96
,14:25:55,4,2700,509.5,1,13.3,9,11.1,0.111,10,50,0.95
,14:25:56,4,2700,510.5,1,13.3,9,11.1,0.112,10,50,0.96
,14:25:57,4,2700,511.5,1,13.3,9,11.1,0.112,10,50,0.96
,14:25:58,4,2700,512.5,1,13.3,9,11.1,0.108,10,50,0.96
,14:25:59,4,2700,513.5,1,13.3,9,11.1,0.109,10,50,0.96
,14:26:00,4,2700,514.5,1,13.3,9,11.1,0.111,10,50,0.95
,14:26:01,4,2700,515.5,0.99,13.3,9,11,0.114,10,49.9,0.95
,14:26:02,4,2700,516.5,1,13.3,9,11,0.114,10,50,0.95
,14:26:03,4,2700,517.5,1,13.3,9,11,0.112,10,50,0.96
,14:26:04,4,2700,518.5,1.01,13.3,9,11,0.112,10,50,0.96
,14:26:05,4,2700,519.5,1.01,13.3,9,11,0.112,10,50,0.96
,14:26:06,4,2700,520.5,1.01,13.3,9,11,0.109,10,50,0.96
,14:26:07,4,2700,521.5,1,13.3,9,11,0.112,10,50,0.96
,14:26:08,4,2700,522.5,1,13.3,9,11,0.112,10,50,0.96
,14:26:09,4,2700,523.5,1,13.3,9,11,0.111,10,50,0.95
,14:26:10,4,2700,524.5,1,13.3,9,11,0.108,10,50,0.96
,14:26:11,4,2700,525.5,1,13.3,9,11,0.108,10,50,0.95
,14:26:12,4,2700,526.5,1,13.3,9,10.9,0.108,10,50,0.95
,14:26:13,4,2700,527.5,0.99,13.3,9,10.9,0.111,10,50,0.95
,14:26:14,4,2700,528.5,0.99,13.3,9,10.9,0.113,10,50,0.94
,14:26:15,4,2700,529.5,0.99,13.3,9,10.9,0.113,10,50,0.94
,14:26:16,4,2700,530.5,0.99,13.3,9,10.9,0.11,10,50,0.94
,14:26:17,4,2700,531.5,0.99,13.3,9,10.9,0.107,10,50,0.95
,14:26:18,4,2700,532.5,0.99,13.3,9,10.9,0.107,10,50,0.95
,14:26:19,4,2700,533.5,0.99,13.3,9,10.9,0.11,10,50,0.94
,14:26:20,4,2700,534.5,0.99,13.3,9,10.9,0.11,10,50,0.94
,14:26:21,4,2700,535.5,0.99,13.3,9,10.9,0.11,10,50,0.94
,14:26:22,4,2700,536.5,0.99,13.3,9,10.9,0.11,10,50,0.94
,14:26:23,4,2700,537.5,0.99,13.3,9,10.8,0.11,10,50,0.94
,14:26:24,4,2700,538.5,0.99,13.3,9,10.8,0.104,10,50,0.94
,14:26:25,4,2700,539.5,0.99,13.3,9,10.8,0.104,10,50,0.94
,14:26:26,4,2700,540.5,0.98,13.3,9,10.8,0.11,10,50,0.94
,14:26:27,4,2700,541.5,0.98,13.3,9,10.8,0.113,10,50,0.94
,14:26:28,4,2700,542.5,0.98,13.3,9,10.8,0.112,10,50,0.93
,14:26:29,4,2700,543.5,0.98,13.3,9,10.8,0.109,10,50,0.93
,14:26:30,4,2700,544.5,0.98,13.3,9,10.8,0.11,10,50,0.94
,14:26:31,4,2700,545.5,0.98,13.3,9,10.8,0.106,10,50,0.94
,14:26:32,4,2700,546.5,0.99,13.3,9,10.8,0.107,10,50,0.94
,14:26:33,4,2700,547.5,0.98,13.3,9,10.8,0.109,10,49.9,0.93
,14:26:34,4,2700,548.5,0.98,13.3,9,10.8,0.112,10,49.9,0.94
,14:26:35,4,2700,549.5,0.98,13.3,9,10.8,0.112,10,50,0.94
,14:26:36,4,2700,550.5,0.98,13.3,9,10.8,0.109,10,50,0.94
,14:26:37,4,2700,551.5,0.99,13.3,9,10.7,0.107,10,50,0.94
,14:26:38,4,2700,552.5,0.98,13.3,9,10.7,0.106,10,50,0.94
,14:26:39,4,2700,553.5,0.98,13.3,9,10.7,0.107,10,50,0.94
,14:26:40,4,2700,554.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:26:41,4,2700,555.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:26:42,4,2700,556.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:26:43,4,2700,557.5,0.98,13.3,9,10.7,0.112,10,50,0.93
,14:26:44,4,2700,558.5,0.98,13.3,9,10.7,0.112,10,50,0.93
,14:26:45,4,2700,559.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:26:46,4,2700,560.5,0.98,13.3,9,10.7,0.106,10,50,0.94
,14:26:47,4,2700,561.5,0.98,13.3,9,10.7,0.106,10,50,0.94
,14:26:48,4,2700,562.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:26:49,4,2700,563.5,0.98,13.3,9,10.7,0.109,10,50,0.94
,14:26:50,4,2700,564.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:26:51,4,2700,565.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:26:52,4,2700,566.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:26:53,4,2700,567.5,0.98,13.3,9,10.7,0.106,10,50,0.93
,14:26:54,4,2700,568.5,0.98,13.3,9,10.7,0.106,10,50,0.94
,14:26:55,4,2700,569.5,0.98,13.3,9,10.7,0.106,10,50,0.93
,14:26:56,4,2700,570.5,0.98,13.3,9,10.7,0.109,10,50,0.94
,14:26:57,4,2700,571.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:26:58,4,2700,572.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:26:59,4,2700,573.5,0.98,13.3,9,10.7,0.109,10,50,0.94
,14:27:00,4,2700,574.5,0.98,13.3,9,10.7,0.109,10,50,0.94
,14:27:01,4,2700,575.5,0.98,13.3,9,10.6,0.107,10,50,0.94
,14:27:02,4,2700,576.5,0.98,13.3,9,10.6,0.106,10,50,0.94
,14:27:03,4,2700,577.5,0.98,13.3,9,10.6,0.109,10,50,0.93
,14:27:04,4,2700,578.5,0.98,13.3,9,10.6,0.112,10,50,0.94
,14:27:05,4,2700,579.5,0.97,13.3,9,10.6,0.112,10,50,0.93
,14:27:06,4,2700,580.5,0.98,13.3,9,10.6,0.109,10,50,0.93
,14:27:07,4,2700,581.5,0.98,13.3,9,10.6,0.106,10,50,0.93
,14:27:08,4,2700,582.5,0.98,13.3,9,10.6,0.106,10,50,0.93
,14:27:09,4,2700,583.5,0.98,13.3,9,10.6,0.109,10,50,0.94
,14:27:10,4,2700,584.5,0.98,13.3,9,10.6,0.109,10,50,0.93
,14:27:11,4,2700,585.5,0.98,13.3,9,10.6,0.109,10,50,0.93
,14:27:12,4,2700,586.5,0.98,13.3,9,10.6,0.106,10,50,0.93
,14:27:13,4,2700,587.5,0.98,13.3,9,10.6,0.106,10,50,0.93
,14:27:14,4,2700,588.5,0.98,13.3,9,10.6,0.106,10,50,0.93
,14:27:15,4,2700,589.5,0.97,13.3,9,10.6,0.108,10,50,0.93
,14:27:16,4,2700,590.5,0.97,13.3,9,10.6,0.111,10,50,0.93
,14:27:17,4,2700,591.5,0.97,13.3,9,10.6,0.112,10,50,0.93
,14:27:18,4,2700,592.5,0.97,13.3,9,10.6,0.108,10,50,0.93
,14:27:19,4,2700,593.5,0.98,13.3,9,10.6,0.109,10,50,0.93
,14:27:20,4,2700,594.5,0.98,13.3,9,10.6,0.106,10,50,0.93
,14:27:21,4,2700,595.5,0.98,13.3,9,10.6,0.103,10,50,0.93
,14:27:22,4,2700,596.5,0.98,13.3,9,10.7,0.103,10,50,0.93
,14:27:23,4,2700,597.5,0.97,13.3,9,10.7,0.108,10,50,0.93
,14:27:24,4,2700,598.5,0.97,13.3,9,10.7,0.108,10,50,0.93
,14:27:25,4,2700,599.5,0.97,13.3,9,10.7,0.111,10,50,0.92
,14:27:26,4,2700,600.5,0.97,13.3,9,10.7,0.111,10,50,0.92
,14:27:27,4,2700,601.5,0.97,13.3,9,10.7,0.108,10,50,0.93
,14:27:28,4,2700,602.5,0.97,13.3,9,10.7,0.108,10,50,0.93
,14:27:29,4,2700,603.5,0.97,13.3,9,10.7,0.105,10,50,0.93
,14:27:30,4,2700,604.5,0.97,13.3,9,10.7,0.103,10,50,0.93
,14:27:31,4,2700,605.5,0.97,13.3,9,10.7,0.102,10,50,0.93
,14:27:32,4,2700,606.5,0.97,13.3,9,10.7,0.108,10,50,0.93
,14:27:33,4,2700,607.5,0.97,13.3,9,10.7,0.108,10,50,0.93
,14:27:34,4,2700,608.5,0.97,13.3,9,10.7,0.111,10,50,0.92
,14:27:35,4,2700,609.5,0.97,13.3,9,10.7,0.111,10,50,0.93
,14:27:36,4,2700,610.5,0.97,13.3,9,10.7,0.108,10,50,0.93
,14:27:37,4,2700,611.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:27:38,4,2700,612.5,0.98,13.3,9,10.7,0.109,10,50,0.93
,14:27:39,4,2700,613.5,0.97,13.3,9,10.7,0.108,10,50,0.93
,14:27:40,4,2700,614.5,0.98,13.3,9,10.7,0.106,10,50,0.94
,14:27:41,4,2700,615.5,0.98,13.3,9,10.7,0.103,10,50,0.93
,14:27:42,4,2700,616.5,0.98,13.3,9,10.7,0.106,10,50,0.93
,14:27:43,4,2700,617.5,0.97,13.3,9,10.7,0.108,10,50,0.92
,14:27:44,4,2700,618.5,0.97,13.3,9,10.7,0.111,10,50,0.92
,14:27:45,4,2700,619.5,0.97,13.3,9,10.7,0.111,10,50,0.92
,14:27:46,4,2700,620.5,0.97,13.3,9,10.7,0.108,10,50,0.92
,14:27:47,4,2700,621.5,0.97,13.3,9,10.7,0.108,10,50,0.93
,14:27:48,4,2700,622.5,0.97,13.3,9,10.7,0.105,10,50,0.93
,14:27:49,4,2700,623.5,0.97,13.3,9,10.7,0.105,10,50,0.93
,14:27:50,4,2700,624.5,0.97,13.3,9,10.7,0.105,10,50,0.93
,14:27:51,4,2700,625.5,0.97,13.3,9,10.7,0.105,10,50,0.93
,14:27:52,4,2700,626.5,0.97,13.3,9,10.8,0.108,10,50,0.93
,14:27:53,4,2700,627.5,0.97,13.3,9,10.8,0.108,10,50,0.93
,14:27:54,4,2700,628.5,0.97,13.3,9,10.8,0.108,10,50,0.92
,14:27:55,4,2700,629.5,0.97,13.3,9,10.8,0.105,10,50,0.92
,14:27:56,4,2700,630.5,0.97,13.3,9,10.8,0.105,10,50,0.92
,14:27:57,4,2700,631.5,0.97,13.3,9,10.8,0.108,10,50,0.92
,14:27:58,4,2700,632.5,0.97,13.3,9,10.8,0.111,10,50,0.92
,14:27:59,4,2700,633.5,0.97,13.3,9,10.8,0.108,10,50,0.92
,14:28:00,4,2700,634.5,0.97,13.3,9,10.8,0.105,10,50,0.92
,14:28:01,4,2700,635.5,0.97,13.3,9,10.8,0.102,10,50,0.93
,14:28:02,4,2700,636.5,0.97,13.3,9,10.8,0.102,10,50,0.93
,14:28:03,4,2700,637.5,0.97,13.3,9,10.8,0.105,10,50,0.92
,14:28:04,4,2700,638.5,0.97,13.3,9,10.8,0.108,10,50,0.92
,14:28:05,4,2700,639.5,0.97,13.3,9,10.8,0.111,10,50,0.92
,14:28:06,4,2700,640.5,0.97,13.3,9,10.8,0.111,10,50,0.92
,14:28:07,4,2700,641.5,0.97,13.3,9,10.9,0.108,10,50,0.92
,14:28:08,4,2700,642.5,0.97,13.3,9,10.9,0.105,10,50,0.93
,14:28:09,4,2700,643.5,0.97,13.3,9,10.9,0.105,10,50,0.92
,14:28:10,4,2700,644.5,0.96,13.3,9,10.9,0.104,10,50,0.92
,14:28:11,4,2700,645.5,0.96,13.3,9,10.9,0.107,10,50,0.92
,14:28:12,4,2700,646.5,0.96,13.3,9,10.9,0.11,10,50,0.92
,14:28:13,4,2700,647.5,0.96,13.3,9,10.9,0.11,10,50,0.92
,14:28:14,4,2700,648.5,0.97,13.3,9,10.9,0.108,10,50,0.92
,14:28:15,4,2700,649.5,0.97,13.3,9,10.9,0.105,10,50,0.93
,14:28:16,4,2700,650.5,0.97,13.3,9,10.9,0.105,10,50,0.92
,14:28:17,4,2700,651.5,0.97,13.3,9,11,0.105,10,50,0.93
,14:28:18,4,2700,652.5,0.98,13.3,9,11,0.109,10,50,0.93
,14:28:19,4,2700,653.5,0.97,13.3,9,11,0.108,10,50,0.92
,14:28:20,4,2700,654.5,0.97,13.3,9,11,0.108,10,50,0.92
,14:28:21,4,2700,655.5,0.97,13.3,9,11,0.105,10,50,0.93
,14:28:22,4,2700,656.5,0.97,13.3,9,11,0.105,10,50,0.93
,14:28:23,4,2700,657.5,0.97,13.3,9,11,0.105,10,50,0.92
,14:28:24,4,2700,658.5,0.97,13.3,9,11,0.108,10,50,0.92
,14:28:25,4,2700,659.5,0.97,13.3,9,11,0.108,10,50,0.92
,14:28:26,4,2700,660.5,0.97,13.3,9,11,0.108,10,50,0.92
,14:28:27,4,2700,661.5,0.97,13.3,9,11,0.108,10,50,0.92
,14:28:28,4,2700,662.5,0.97,13.3,9,11,0.108,10,50,0.93
,14:28:29,4,2700,663.5,0.97,13.3,9,11.1,0.108,10,50,0.93
,14:28:30,4,2700,664.5,0.97,13.3,9,11.1,0.105,10,50,0.92
,14:28:31,4,2700,665.5,0.97,13.3,9,11.1,0.105,10,50,0.93
,14:28:32,4,2700,666.5,0.98,13.3,9,11.1,0.103,10,50,0.93
,14:28:33,4,2700,667.5,0.97,13.3,9,11.1,0.105,10,50,0.92
,14:28:34,4,2700,668.5,0.96,13.3,9,11.1,0.107,10,50,0.92
,14:28:35,4,2700,669.5,0.97,13.3,9,11.1,0.111,10,50,0.92
,14:28:36,4,2700,670.5,0.97,13.3,9,11.1,0.111,10,50,0.92
,14:28:37,4,2700,671.5,0.96,13.3,9,11.2,0.107,10,50,0.92
,14:28:38,4,2700,672.5,0.97,13.3,9,11.2,0.108,10,50,0.92
,14:28:39,4,2700,673.5,0.97,13.3,9,11.2,0.108,10,50,0.93
,14:28:40,4,2700,674.5,0.97,13.3,9,11.2,0.105,10,50,0.92
,14:28:41,4,2700,675.5,0.97,13.3,9,11.2,0.105,10,50,0.92
,14:28:42,4,2700,676.5,0.97,13.3,9,11.2,0.105,10,50,0.93
,14:28:43,4,2700,677.5,0.97,13.3,9,11.2,0.108,10,50,0.92
,14:28:44,4,2700,678.5,0.96,13.3,9,11.2,0.11,10,50,0.92
,14:28:45,4,2700,679.5,0.97,13.3,9,11.2,0.111,10,50,0.93
,14:28:46,4,2700,680.5,0.98,13.3,9,11.2,0.109,10,50,0.93
,14:28:47,4,2700,681.5,0.97,13.3,9,11.3,0.105,10,50,0.93
,14:28:48,4,2700,682.5,0.97,13.3,9,11.3,0.102,10,50,0.92
,14:28:49,4,2700,683.5,0.97,13.3,9,11.3,0.105,10,50,0.93
,14:28:50,4,2700,684.5,0.97,13.3,9,11.3,0.108,10,50,0.93
,14:28:51,4,2700,685.5,0.97,13.3,9,11.3,0.111,10,50,0.92
,14:28:52,4,2700,686.5,0.97,13.3,9,11.3,0.111,10,50,0.92
,14:28:53,4,2700,687.5,0.97,13.3,9,11.3,0.112,10,50,0.93
,14:28:54,4,2700,688.5,0.97,13.3,9,11.4,0.108,10,50,0.93
,14:28:55,4,2700,689.5,0.97,13.3,9,11.4,0.105,10,50,0.93
,14:28:56,4,2700,690.5,0.97,13.3,9,11.4,0.105,10,50,0.93
,14:28:57,4,2700,691.5,0.98,13.3,9,11.4,0.106,10,50,0.93
,14:28:58,4,2700,692.5,0.98,13.3,9,11.4,0.106,10,50,0.93
,14:28:59,4,2700,693.5,0.97,13.3,9,11.4,0.108,10,50,0.92
