Data file,,RA0.3_HEF65_-8C_001_45MINS.TSV,,,,,,,,,,
,13:48:29,4,2700,1285.7,1.09,13.3,9,-6.9,0.121,10,0.3,1.02
,13:48:30,4,2700,1286.7,1.09,13.3,9,-6.8,0.121,10,0.3,1.02
,13:48:31,4,2700,1287.7,1.09,13.3,9,-6.8,0.122,10,0.3,1.03
,13:48:32,4,2700,1288.7,1.1,13.3,9,-6.8,0.122,10,0.3,1.03
,13:48:33,4,2700,1289.7,1.1,13.3,9,-6.8,0.123,10,0.3,1.03
,13:48:34,4,2700,1290.7,1.1,13.3,9,-6.8,0.122,10,0.3,1.03
,13:48:35,4,2700,1291.7,1.1,13.3,9,-6.8,0.122,10,0.3,1.03
,13:48:36,4,2700,1292.7,1.1,13.3,9,-6.8,0.122,10,0.3,1.03
,13:48:37,4,2700,1293.7,1.1,13.3,9,-6.8,0.122,10,0.3,1.03
,13:48:38,4,2700,1294.7,1.1,13.3,9,-6.7,0.122,10,0.3,1.03
,13:48:39,4,2700,1295.7,1.09,13.3,9,-6.7,0.122,10,0.3,1.02
,13:48:40,4,2700,1296.7,1.09,13.3,9,-6.7,0.122,10,0.3,1.02
,13:48:41,4,2700,1297.7,1.09,13.3,9,-6.7,0.122,10,0.3,1.03
,13:48:42,4,2700,1298.7,1.1,13.3,9,-6.7,0.123,10,0.3,1.03
,13:48:43,4,2700,1299.7,1.1,13.3,9,-6.7,0.123,10,0.3,1.03
,13:48:44,4,2700,1300.7,1.11,13.3,9,-6.6,0.123,10,0.3,1.04
,13:48:45,4,2700,1301.7,1.11,13.3,9,-6.6,0.124,10,0.3,1.04
,13:48:46,4,2700,1302.7,1.11,13.3,9,-6.6,0.12,10,0.3,1.04
,13:48:47,4,2700,1303.7,1.11,13.3,9,-6.6,0.124,10,0.3,1.04
,13:48:48,4,2700,1304.7,1.11,13.3,9,-6.6,0.124,10,0.3,1.04
,13:48:49,4,2700,1305.7,1.11,13.3,9,-6.6,0.123,10,0.3,1.04
,13:48:50,4,2700,1306.7,1.1,13.3,9,-6.6,0.123,10,0.3,1.03
,13:48:51,4,2700,1307.7,1.11,13.3,9,-6.6,0.123,10,0.3,1.04
,13:48:52,4,2700,1308.7,1.11,13.3,9,-6.6,0.12,10,0.3,1.04
,13:48:53,4,2700,1309.7,1.11,13.3,9,-6.5,0.12,10,0.3,1.04
,13:48:54,4,2700,1310.7,1.11,13.3,9,-6.5,0.12,10,0.3,1.04
,13:48:55,4,2700,1311.7,1.11,13.3,9,-6.5,0.123,10,0.3,1.04
,13:48:56,4,2700,1312.7,1.11,13.3,9,-6.5,0.124,10,0.3,1.04
,13:48:57,4,2700,1313.7,1.1,13.3,9,-6.5,0.123,10,0.3,1.03
,13:48:58,4,2700,1314.7,1.1,13.3,9,-6.5,0.123,10,0.3,1.03
,13:48:59,4,2700,1315.7,1.1,13.3,9,-6.4,0.123,10,0.3,1.03
,13:49:00,4,2700,1316.7,1.1,13.3,9,-6.4,0.123,10,0.3,1.03
,13:49:01,4,2700,1317.7,1.11,13.3,9,-6.4,0.123,10,0.3,1.03
,13:49:02,4,2700,1318.7,1.1,13.3,9,-6.4,0.123,10,0.3,1.03
,13:49:03,4,2700,1319.7,1.11,13.3,9,-6.4,0.124,10,0.3,1.04
,13:49:04,4,2700,1320.7,1.11,13.3,9,-6.4,0.12,10,0.3,1.04
,13:49:05,4,2700,1321.7,1.11,13.3,9,-6.4,0.12,10,0.3,1.04
,13:49:06,4,2700,1322.7,1.11,13.3,9,-6.4,0.117,10,0.3,1.04
,13:49:07,4,2700,1323.7,1.1,13.3,9,-6.4,0.116,10,0.3,1.03
,13:49:08,4,2700,1324.7,1.1,13.3,9,-6.4,0.116,10,0.3,1.03
,13:49:09,4,2700,1325.7,1.1,13.3,9,-6.3,0.116,10,0.3,1.03
,13:49:10,4,2700,1326.7,1.1,13.3,9,-6.3,0.119,10,0.3,1.03
,13:49:11,4,2700,1327.7,1.09,13.3,9,-6.3,0.122,10,0.3,1.02
,13:49:12,4,2700,1328.7,1.09,13.3,9,-6.3,0.122,10,0.3,1.02
,13:49:13,4,2700,1329.7,1.09,13.3,9,-6.3,0.122,10,0.3,1.02
,13:49:14,4,2700,1330.7,1.1,13.3,9,-6.3,0.122,10,0.3,1.03
,13:49:15,4,2700,1331.7,1.1,13.3,9,-6.3,0.122,10,0.2,1.03
,13:49:16,4,2700,1332.7,1.09,13.3,9,-6.3,0.122,10,0.3,1.02
,13:49:17,4,2700,1333.7,1.09,13.3,9,-6.2,0.121,10,0.3,1.02
,13:49:18,4,2700,1334.7,1.09,13.3,9,-6.2,0.121,10,0.3,1.02
,13:49:19,4,2700,1335.7,1.09,13.3,9,-6.2,0.122,10,0.3,1.02
,13:49:20,4,2700,1336.7,1.09,13.3,9,-6.2,0.118,10,0.3,1.02
,13:49:21,4,2700,1337.7,1.09,13.3,9,-6.2,0.118,10,0.3,1.02
,13:49:22,4,2700,1338.7,1.09,13.3,9,-6.2,0.118,10,0.3,1.02
,13:49:23,4,2700,1339.7,1.09,13.3,9,-6.2,0.121,10,0.3,1.02
,13:49:24,4,2700,1340.7,1.09,13.3,9,-6.2,0.121,10,0.3,1.02
,13:49:25,4,2700,1341.7,1.08,13.3,9,-6.2,0.121,10,0.3,1.01
,13:49:26,4,2700,1342.7,1.08,13.3,9,-6.2,0.121,10,0.3,1.01
,13:49:27,4,2700,1343.7,1.08,13.3,9,-6.2,0.121,10,0.3,1.01
,13:49:28,4,2700,1344.7,1.08,13.3,9,-6.2,0.121,10,0.3,1.01
,13:49:29,4,2700,1345.7,1.08,13.3,9,-6.1,0.117,10,0.3,1.01
,13:49:30,4,2700,1346.7,1.08,13.3,9,-6.1,0.114,10,0.3,1.01
,13:49:31,4,2700,1347.7,1.08,13.3,9,-6.1,0.114,10,0.3,1.01
,13:49:32,4,2700,1348.7,1.08,13.3,9,-6.1,0.117,10,0.3,1.01
,13:49:33,4,2700,1349.7,1.08,13.3,9,-6.1,0.12,10,0.3,1.01
,13:49:34,4,2700,1350.7,1.07,13.3,9,-6.1,0.123,10,0.3,1
,13:49:35,4,2700,1351.7,1.06,13.3,9,-6.1,0.122,10,0.3,1
,13:49:36,4,2700,1352.7,1.06,13.3,9,-6.1,0.122,10,0.3,1
,13:49:37,4,2700,1353.7,1.07,13.3,9,-6.1,0.119,10,0.3,1
,13:49:38,4,2700,1354.7,1.07,13.3,9,-6,0.116,10,0.3,1
,13:49:39,4,2700,1355.7,1.07,13.3,9,-6,0.116,10,0.3,1
,13:49:40,4,2700,1356.7,1.07,13.3,9,-6,0.12,10,0.3,1.01
,13:49:41,4,2700,1357.7,1.08,13.3,9,-6,0.12,10,0.3,1.01
,13:49:42,4,2700,1358.7,1.08,13.3,9,-6,0.12,10,0.3,1.01
,13:49:43,4,2700,1359.7,1.08,13.3,9,-6,0.123,10,0.3,1.01
,13:49:44,4,2700,1360.7,1.07,13.3,9,-6,0.123,10,0.3,1
,13:49:45,4,2700,1361.7,1.07,13.3,9,-6,0.12,10,0.3,1.01
,13:49:46,4,2700,1362.7,1.08,13.3,9,-6,0.12,10,0.3,1.01
,13:49:47,4,2700,1363.7,1.08,13.3,9,-6,0.117,10,0.3,1.01
,13:49:48,4,2700,1364.7,1.08,13.3,9,-5.9,0.117,10,0.3,1.02
,13:49:49,4,2700,1365.7,1.09,13.3,9,-5.9,0.121,10,0.3,1.02
,13:49:50,4,2700,1366.7,1.09,13.3,9,-5.9,0.122,10,0.3,1.02
,13:49:51,4,2700,1367.7,1.1,13.3,9,-5.9,0.122,10,0.3,1.02
,13:49:52,4,2700,1368.7,1.09,13.3,9,-5.9,0.122,10,0.2,1.02
,13:49:53,4,2700,1369.7,1.09,13.3,9,-5.9,0.121,10,0.3,1.02
,13:49:54,4,2700,1370.7,1.09,13.3,9,-5.9,0.121,10,0.3,1.02
,13:49:55,4,2700,1371.7,1.09,13.3,9,-5.9,0.118,10,0.3,1.02
,13:49:56,4,2700,1372.7,1.08,13.3,9,-5.9,0.114,10,0.3,1.01
,13:49:57,4,2700,1373.7,1.08,13.3,9,-5.8,0.117,10,0.3,1.01
,13:49:58,4,2700,1374.7,1.08,13.3,9,-5.8,0.12,10,0.3,1.01
,13:49:59,4,2700,1375.7,1.08,13.3,9,-5.8,0.121,10,0.3,1.01
,13:50:00,4,2700,1376.7,1.09,13.3,9,-5.8,0.121,10,0.3,1.02
,13:50:01,4,2700,1377.7,1.09,13.3,9,-5.8,0.121,10,0.3,1.02
,13:50:02,4,2700,1378.7,1.09,13.3,9,-5.8,0.121,10,0.3,1.02
,13:50:03,4,2700,1379.7,1.09,13.3,9,-5.8,0.121,10,0.3,1.01
,13:50:04,4,2700,1380.7,1.08,13.3,9,-5.8,0.12,10,0.3,1.01
,13:50:05,4,2700,1381.7,1.08,13.3,9,-5.8,0.12,10,0.3,1.01
,13:50:06,4,2700,1382.7,1.08,13.3,9,-5.8,0.12,10,0.3,1.01
,13:50:07,4,2700,1383.7,1.07,13.3,9,-5.8,0.116,10,0.3,1
,13:50:08,4,2700,1384.7,1.08,13.3,9,-5.8,0.116,10,0.2,1.01
,13:50:09,4,2700,1385.7,1.08,13.3,9,-5.7,0.114,10,0.3,1.01
,13:50:10,4,2700,1386.7,1.08,13.3,9,-5.7,0.117,10,0.3,1.01
,13:50:11,4,2700,1387.7,1.08,13.3,9,-5.7,0.117,10,0.3,1.01
,13:50:12,4,2700,1388.7,1.08,13.3,9,-5.7,0.121,10,0.3,1.01
,13:50:13,4,2700,1389.7,1.09,13.3,9,-5.7,0.121,10,0.3,1.02
,13:50:14,4,2700,1390.7,1.09,13.3,9,-5.7,0.121,10,0.3,1.02
,13:50:15,4,2700,1391.7,1.09,13.3,9,-5.7,0.121,10,0.3,1.02
,13:50:16,4,2700,1392.7,1.08,13.3,9,-5.7,0.12,10,0.3,1.01
,13:50:17,4,2700,1393.7,1.08,13.3,9,-5.7,0.12,10,0.2,1.01
,13:50:18,4,2700,1394.7,1.09,13.3,9,-5.7,0.125,10,0.3,1.02
,13:50:19,4,2700,1395.7,1.09,13.3,9,-5.7,0.122,10,0.3,1.02
,13:50:20,4,2700,1396.7,1.1,13.3,9,-5.7,0.122,10,0.3,1.03
,13:50:21,4,2700,1397.7,1.1,13.3,9,-5.6,0.119,10,0.3,1.03
,13:50:22,4,2700,1398.7,1.1,13.3,9,-5.6,0.116,10,0.3,1.03
,13:50:23,4,2700,1399.7,1.1,13.3,9,-5.6,0.116,10,0.3,1.03
,13:50:24,4,2700,1400.7,1.1,13.3,9,-5.6,0.119,10,0.3,1.03
,13:50:25,4,2700,1401.7,1.09,13.3,9,-5.6,0.122,10,0.3,1.02
,13:50:26,4,2700,1402.7,1.09,13.3,9,-5.6,0.125,10,0.3,1.01
,13:50:27,4,2700,1403.7,1.08,13.3,9,-5.6,0.121,10,0.3,1.01
,13:50:28,4,2700,1404.7,1.08,13.3,9,-5.6,0.124,10,0.3,1.01
,13:50:29,4,2700,1405.7,1.09,13.3,9,-5.6,0.121,10,0.3,1.02
,13:50:30,4,2700,1406.7,1.09,13.3,9,-5.6,0.125,10,0.3,1.02
,13:50:31,4,2700,1407.7,1.09,13.3,9,-5.6,0.125,10,0.3,1.02
,13:50:32,4,2700,1408.7,1.1,13.3,9,-5.6,0.122,10,0.3,1.03
,13:50:33,4,2700,1409.7,1.1,13.3,9,-5.6,0.119,10,0.3,1.03
,13:50:34,4,2700,1410.7,1.1,13.3,9,-5.6,0.116,10,0.3,1.03
,13:50:35,4,2700,1411.7,1.1,13.3,9,-5.6,0.119,10,0.3,1.03
,13:50:36,4,2700,1412.7,1.1,13.3,9,-5.6,0.122,10,0.3,1.03
,13:50:37,4,2700,1413.7,1.1,13.3,9,-5.6,0.122,10,0.3,1.03
,13:50:38,4,2700,1414.7,1.1,13.3,9,-5.6,0.123,10,0.3,1.03
,13:50:39,4,2700,1415.7,1.1,13.3,9,-5.5,0.123,10,0.3,1.03
,13:50:40,4,2700,1416.7,1.1,13.3,9,-5.5,0.122,10,0.3,1.03
,13:50:41,4,2700,1417.7,1.1,13.3,9,-5.5,0.126,10,0.3,1.03
,13:50:42,4,2700,1418.7,1.1,13.3,9,-5.5,0.123,10,0.2,1.03
,13:50:43,4,2700,1419.7,1.11,13.3,9,-5.5,0.123,10,0.3,1.04
,13:50:44,4,2700,1420.7,1.11,13.3,9,-5.5,0.123,10,0.3,1.04
,13:50:45,4,2700,1421.7,1.11,13.3,9,-5.5,0.123,10,0.3,1.04
,13:50:46,4,2700,1422.7,1.11,13.3,9,-5.5,0.124,10,0.3,1.04
,13:50:47,4,2700,1423.7,1.12,13.3,9,-5.5,0.118,10,0.3,1.05
,13:50:48,4,2700,1424.7,1.13,13.3,9,-5.5,0.119,10,0.3,1.06
,13:50:49,4,2700,1425.7,1.12,13.3,9,-5.5,0.122,10,0.3,1.05
,13:50:50,4,2700,1426.7,1.12,13.3,9,-5.5,0.125,10,0.3,1.05
,13:50:51,4,2700,1427.7,1.11,13.3,9,-5.5,0.124,10,0.3,1.04
,13:50:52,4,2700,1428.7,1.11,13.3,9,-5.5,0.124,10,0.3,1.04
,13:50:53,4,2700,1429.7,1.12,13.3,9,-5.4,0.124,10,0.3,1.05
,13:50:54,4,2700,1430.7,1.12,13.3,9,-5.4,0.125,10,0.3,1.05
,13:50:55,4,2700,1431.7,1.12,13.3,9,-5.4,0.125,10,0.3,1.05
,13:50:56,4,2700,1432.7,1.12,13.3,9,-5.4,0.121,10,0.3,1.05
,13:50:57,4,2700,1433.7,1.11,13.3,9,-5.4,0.121,10,0.3,1.04
,13:50:58,4,2700,1434.7,1.11,13.3,9,-5.4,0.121,10,0.3,1.04
,13:50:59,4,2700,1435.7,1.11,13.3,9,-5.4,0.124,10,0.3,1.04
,13:51:00,4,2700,1436.7,1.11,13.3,9,-5.4,0.124,10,0.3,1.04
,13:51:01,4,2700,1437.7,1.11,13.3,9,-5.4,0.124,10,0.3,1.04
,13:51:02,4,2700,1438.7,1.11,13.3,9,-5.4,0.124,10,0.2,1.04
,13:51:03,4,2700,1439.7,1.11,13.3,9,-5.4,0.124,10,0.3,1.04
,13:51:04,4,2700,1440.7,1.11,13.3,9,-5.4,0.123,10,0.3,1.04
,13:51:05,4,2700,1441.7,1.1,13.3,9,-5.4,0.12,10,0.3,1.03
,13:51:06,4,2700,1442.7,1.1,13.3,9,-5.4,0.12,10,0.3,1.03
,13:51:07,4,2700,1443.7,1.1,13.3,9,-5.4,0.119,10,0.3,1.03
,13:51:08,4,2700,1444.7,1.1,13.3,9,-5.3,0.119,10,0.3,1.03
,13:51:09,4,2700,1445.7,1.11,13.3,9,-5.3,0.123,10,0.3,1.04
,13:51:10,4,2700,1446.7,1.11,13.3,9,-5.3,0.124,10,0.3,1.04
,13:51:11,4,2700,1447.7,1.1,13.3,9,-5.3,0.123,10,0.2,1.03
,13:51:12,4,2700,1448.7,1.09,13.3,9,-5.3,0.122,10,0.3,1.02
,13:51:13,4,2700,1449.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:51:14,4,2700,1450.7,1.09,13.3,9,-5.3,0.122,10,0.3,1.02
,13:51:15,4,2700,1451.7,1.1,13.3,9,-5.3,0.119,10,0.3,1.03
,13:51:16,4,2700,1452.7,1.1,13.3,9,-5.3,0.119,10,0.3,1.03
,13:51:17,4,2700,1453.7,1.09,13.3,9,-5.3,0.122,10,0.3,1.02
,13:51:18,4,2700,1454.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:51:19,4,2700,1455.7,1.08,13.3,9,-5.3,0.124,10,0.3,1.01
,13:51:20,4,2700,1456.7,1.08,13.3,9,-5.3,0.124,10,0.3,1.01
,13:51:21,4,2700,1457.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:51:22,4,2700,1458.7,1.08,13.3,9,-5.3,0.117,10,0.3,1.01
,13:51:23,4,2700,1459.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:51:24,4,2700,1460.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:51:25,4,2700,1461.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:51:26,4,2700,1462.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:51:27,4,2700,1463.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:51:28,4,2700,1464.7,1.08,13.3,9,-5.3,0.117,10,0.3,1.01
,13:51:29,4,2700,1465.7,1.08,13.3,9,-5.3,0.117,10,0.3,1.01
,13:51:30,4,2700,1466.7,1.08,13.3,9,-5.3,0.121,10,0.3,1.01
,13:51:31,4,2700,1467.7,1.08,13.3,9,-5.3,0.124,10,0.3,1.01
,13:51:32,4,2700,1468.7,1.08,13.3,9,-5.3,0.124,10,0.2,1.01
,13:51:33,4,2700,1469.7,1.08,13.3,9,-5.3,0.121,10,0.3,1.01
,13:51:34,4,2700,1470.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:51:35,4,2700,1471.7,1.1,13.3,9,-5.3,0.119,10,0.3,1.03
,13:51:36,4,2700,1472.7,1.1,13.3,9,-5.3,0.119,10,0.3,1.03
,13:51:37,4,2700,1473.7,1.1,13.3,9,-5.3,0.119,10,0.3,1.03
,13:51:38,4,2700,1474.7,1.1,13.3,9,-5.3,0.119,10,0.3,1.03
,13:51:39,4,2700,1475.7,1.1,13.3,9,-5.3,0.122,10,0.3,1.03
,13:51:40,4,2700,1476.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:51:41,4,2700,1477.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:51:42,4,2700,1478.7,1.07,13.3,9,-5.3,0.12,10,0.3,1
,13:51:43,4,2700,1479.7,1.08,13.3,9,-5.3,0.12,10,0.3,1.01
,13:51:44,4,2700,1480.7,1.09,13.3,9,-5.3,0.118,10,0.3,1.02
,13:51:45,4,2700,1481.7,1.09,13.3,9,-5.3,0.118,10,0.3,1.02
,13:51:46,4,2700,1482.7,1.09,13.3,9,-5.3,0.118,10,0.3,1.02
,13:51:47,4,2700,1483.7,1.1,13.3,9,-5.3,0.122,10,0.3,1.03
,13:51:48,4,2700,1484.7,1.09,13.3,9,-5.3,0.122,10,0.3,1.02
,13:51:49,4,2700,1485.7,1.09,13.3,9,-5.3,0.122,10,0.3,1.02
,13:51:50,4,2700,1486.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:51:51,4,2700,1487.7,1.09,13.3,9,-5.3,0.121,10,0.3,1.02
,13:51:52,4,2700,1488.7,1.1,13.3,9,-5.3,0.119,10,0.3,1.03
,13:51:53,4,2700,1489.7,1.1,13.3,9,-5.3,0.119,10,0.3,1.03
,13:51:54,4,2700,1490.7,1.1,13.3,9,-5.2,0.123,10,0.3,1.03
,13:51:55,4,2700,1491.7,1.1,13.3,9,-5.2,0.123,10,0.3,1.03
,13:51:56,4,2700,1492.7,1.1,13.3,9,-5.2,0.123,10,0.3,1.03
,13:51:57,4,2700,1493.7,1.1,13.3,9,-5.2,0.123,10,0.3,1.03
,13:51:58,4,2700,1494.7,1.1,13.3,9,-5.2,0.123,10,0.3,1.03
,13:51:59,4,2700,1495.7,1.1,13.3,9,-5.2,0.122,10,0.3,1.03
,13:52:00,4,2700,1496.7,1.09,13.3,9,-5.2,0.118,10,0.3,1.02
,13:52:01,4,2700,1497.7,1.09,13.3,9,-5.2,0.118,10,0.3,1.02
,13:52:02,4,2700,1498.7,1.1,13.3,9,-5.2,0.122,10,0.3,1.03
,13:52:03,4,2700,1499.7,1.09,13.3,9,-5.2,0.125,10,0.2,1.02
,13:52:04,4,2700,1500.7,1.09,13.3,9,-5.2,0.122,10,0.3,1.02
,13:52:05,4,2700,1501.7,1.09,13.3,9,-5.2,0.121,10,0.3,1.02
,13:52:06,4,2700,1502.7,1.09,13.3,9,-5.2,0.121,10,0.3,1.02
,13:52:07,4,2700,1503.7,1.09,13.3,9,-5.2,0.118,10,0.3,1.02
,13:52:08,4,2700,1504.7,1.09,13.3,9,-5.2,0.118,10,0.3,1.02
,13:52:09,4,2700,1505.7,1.09,13.3,9,-5.2,0.122,10,0.3,1.02
,13:52:10,4,2700,1506.7,1.09,13.3,9,-5.2,0.122,10,0.2,1.02
,13:52:11,4,2700,1507.7,1.1,13.3,9,-5.2,0.122,10,0.3,1.03
,13:52:12,4,2700,1508.7,1.1,13.3,9,-5.2,0.123,10,0.3,1.03
,13:52:13,4,2700,1509.7,1.11,13.3,9,-5.2,0.12,10,0.3,1.04
,13:52:14,4,2700,1510.7,1.11,13.3,9,-5.2,0.12,10,0.3,1.04
,13:52:15,4,2700,1511.7,1.1,13.3,9,-5.2,0.123,10,0.3,1.03
,13:52:16,4,2700,1512.7,1.1,13.3,9,-5.2,0.122,10,0.2,1.03
,13:52:17,4,2700,1513.7,1.1,13.3,9,-5.2,0.122,10,0.3,1.03
,13:52:18,4,2700,1514.7,1.09,13.3,9,-5.2,0.118,10,0.3,1.02
,13:52:19,4,2700,1515.7,1.09,13.3,9,-5.2,0.118,10,0.3,1.02
,13:52:20,4,2700,1516.7,1.09,13.3,9,-5.1,0.118,10,0.3,1.02
,13:52:21,4,2700,1517.7,1.09,13.3,9,-5.1,0.122,10,0.3,1.02
,13:52:22,4,2700,1518.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:52:23,4,2700,1519.7,1.09,13.3,9,-5.1,0.125,10,0.3,1.02
,13:52:24,4,2700,1520.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:52:25,4,2700,1521.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:52:26,4,2700,1522.7,1.08,13.3,9,-5.1,0.121,10,0.3,1.01
,13:52:27,4,2700,1523.7,1.08,13.3,9,-5.1,0.124,10,0.3,1.01
,13:52:28,4,2700,1524.7,1.08,13.3,9,-5.1,0.123,10,0.3,1.01
,13:52:29,4,2700,1525.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:52:30,4,2700,1526.7,1.08,13.3,9,-5.1,0.117,10,0.3,1.01
,13:52:31,4,2700,1527.7,1.09,13.3,9,-5.1,0.118,10,0.3,1.02
,13:52:32,4,2700,1528.7,1.09,13.3,9,-5.1,0.122,10,0.3,1.02
,13:52:33,4,2700,1529.7,1.09,13.3,9,-5.1,0.125,10,0.3,1.02
,13:52:34,4,2700,1530.7,1.09,13.3,9,-5.1,0.122,10,0.3,1.02
,13:52:35,4,2700,1531.7,1.09,13.3,9,-5.1,0.118,10,0.3,1.02
,13:52:36,4,2700,1532.7,1.09,13.3,9,-5.1,0.118,10,0.3,1.02
,13:52:37,4,2700,1533.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:52:38,4,2700,1534.7,1.08,13.3,9,-5.1,0.124,10,0.3,1.01
,13:52:39,4,2700,1535.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:52:40,4,2700,1536.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:52:41,4,2700,1537.7,1.09,13.3,9,-5.1,0.122,10,0.3,1.02
,13:52:42,4,2700,1538.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:52:43,4,2700,1539.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:52:44,4,2700,1540.7,1.09,13.3,9,-5.1,0.122,10,0.3,1.02
,13:52:45,4,2700,1541.7,1.09,13.3,9,-5.1,0.118,10,0.3,1.02
,13:52:46,4,2700,1542.7,1.1,13.3,9,-5.1,0.119,10,0.3,1.03
,13:52:47,4,2700,1543.7,1.09,13.3,9,-5.1,0.122,10,0.3,1.02
,13:52:48,4,2700,1544.7,1.09,13.3,9,-5.1,0.122,10,0.2,1.02
,13:52:49,4,2700,1545.7,1.09,13.3,9,-5.1,0.122,10,0.3,1.02
,13:52:50,4,2700,1546.7,1.1,13.3,9,-5.1,0.119,10,0.3,1.03
,13:52:51,4,2700,1547.7,1.11,13.3,9,-5,0.12,10,0.3,1.04
,13:52:52,4,2700,1548.7,1.11,13.3,9,-5,0.123,10,0.3,1.04
,13:52:53,4,2700,1549.7,1.1,13.3,9,-5,0.122,10,0.3,1.03
,13:52:54,4,2700,1550.7,1.09,13.3,9,-5.1,0.122,10,0.3,1.02
,13:52:55,4,2700,1551.7,1.09,13.3,9,-5.1,0.118,10,0.3,1.02
,13:52:56,4,2700,1552.7,1.09,13.3,9,-5.1,0.118,10,0.3,1.02
,13:52:57,4,2700,1553.7,1.09,13.3,9,-5,0.122,10,0.3,1.02
,13:52:58,4,2700,1554.7,1.1,13.3,9,-5,0.122,10,0.3,1.03
,13:52:59,4,2700,1555.7,1.1,13.3,9,-5.1,0.119,10,0.3,1.03
,13:53:00,4,2700,1556.7,1.1,13.3,9,-5.1,0.119,10,0.3,1.03
,13:53:01,4,2700,1557.7,1.1,13.3,9,-5.1,0.119,10,0.3,1.03
,13:53:02,4,2700,1558.7,1.1,13.3,9,-5.1,0.122,10,0.3,1.03
,13:53:03,4,2700,1559.7,1.1,13.3,9,-5.1,0.122,10,0.3,1.03
,13:53:04,4,2700,1560.7,1.1,13.3,9,-5.1,0.119,10,0.3,1.03
,13:53:05,4,2700,1561.7,1.1,13.3,9,-5.1,0.119,10,0.3,1.02
,13:53:06,4,2700,1562.7,1.09,13.3,9,-5.1,0.121,10,0.3,1.02
,13:53:07,4,2700,1563.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:08,4,2700,1564.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:09,4,2700,1565.7,1.08,13.3,9,-5.1,0.121,10,0.3,1.01
,13:53:10,4,2700,1566.7,1.08,13.3,9,-5.1,0.124,10,0.3,1.01
,13:53:11,4,2700,1567.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:12,4,2700,1568.7,1.07,13.3,9,-5.1,0.12,10,0.3,1
,13:53:13,4,2700,1569.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:14,4,2700,1570.7,1.08,13.3,9,-5.1,0.124,10,0.3,1.01
,13:53:15,4,2700,1571.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:16,4,2700,1572.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:17,4,2700,1573.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:18,4,2700,1574.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:19,4,2700,1575.7,1.08,13.3,9,-5.1,0.121,10,0.3,1.01
,13:53:20,4,2700,1576.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:21,4,2700,1577.7,1.08,13.3,9,-5.1,0.123,10,0.3,1
,13:53:22,4,2700,1578.7,1.07,13.3,9,-5.1,0.12,10,0.3,1
,13:53:23,4,2700,1579.7,1.08,13.3,9,-5.1,0.12,10,0.3,1.01
,13:53:24,4,2700,1580.7,1.08,13.3,9,-5,0.12,10,0.3,1.01
,13:53:25,4,2700,1581.7,1.08,13.3,9,-5,0.12,10,0.3,1.01
,13:53:26,4,2700,1582.7,1.08,13.3,9,-5,0.116,10,0.3,1.01
,13:53:27,4,2700,1583.7,1.08,13.3,9,-5,0.117,10,0.3,1.01
,13:53:28,4,2700,1584.7,1.08,13.3,9,-5,0.121,10,0.3,1.01
,13:53:29,4,2700,1585.7,1.08,13.3,9,-5,0.12,10,0.3,1.01
,13:53:30,4,2700,1586.7,1.08,13.3,9,-5,0.117,10,0.3,1.01
,13:53:31,4,2700,1587.7,1.08,13.3,9,-5,0.117,10,0.3,1.01
,13:53:32,4,2700,1588.7,1.08,13.3,9,-5,0.121,10,0.3,1.02
,13:53:33,4,2700,1589.7,1.09,13.3,9,-5,0.121,10,0.3,1.02
