Data file,,DELRIN500AF_ISO10_12C_005.TSV,,,,,,,,,,
,11:45:04,4,3600,1293.2,0.99,13.3,7,11.3,0.148,10,44.6,0.92
,11:45:05,4,3600,1294.2,0.99,13.3,7,11.3,0.148,10,44.6,0.92
,11:45:06,4,3600,1295.2,0.99,13.3,7,11.4,0.148,10,44.6,0.93
,11:45:07,4,3600,1296.2,0.99,13.3,7,11.4,0.143,10,44.6,0.93
,11:45:08,4,3600,1297.2,0.99,13.3,7,11.4,0.138,10,44.6,0.93
,11:45:09,4,3600,1298.2,1,13.3,7,11.4,0.139,10,44.5,0.93
,11:45:10,4,3600,1299.2,1,13.3,7,11.4,0.144,10,44.6,0.93
,11:45:11,4,3600,1300.2,0.99,13.3,7,11.4,0.149,10,44.6,0.93
,11:45:12,4,3600,1301.2,0.99,13.3,7,11.5,0.149,10,44.6,0.93
,11:45:13,4,3600,1302.2,0.99,13.3,7,11.5,0.149,10,44.6,0.93
,11:45:14,4,3600,1303.2,0.99,13.3,7,11.5,0.148,10,44.6,0.92
,11:45:15,4,3600,1304.2,0.98,13.3,7,11.5,0.142,10,44.6,0.92
,11:45:16,4,3600,1305.2,0.99,13.3,7,11.5,0.143,10,44.6,0.92
,11:45:17,4,3600,1306.2,0.99,13.3,7,11.5,0.143,10,44.6,0.93
,11:45:18,4,3600,1307.2,1,13.3,7,11.5,0.144,10,44.6,0.93
,11:45:19,4,3600,1308.2,0.99,13.3,7,11.5,0.149,10,44.6,0.93
,11:45:20,4,3600,1309.2,0.99,13.3,7,11.5,0.149,10,44.6,0.93
,11:45:21,4,3600,1310.2,0.99,13.3,7,11.5,0.149,10,44.6,0.93
,11:45:22,4,3600,1311.2,0.99,13.3,7,11.6,0.143,10,44.6,0.93
,11:45:23,4,3600,1312.2,0.99,13.3,7,11.6,0.143,10,44.6,0.93
,11:45:24,4,3600,1313.2,1,13.3,7,11.6,0.139,10,44.6,0.93
,11:45:25,4,3600,1314.2,1,13.3,7,11.6,0.144,10,44.6,0.93
,11:45:26,4,3600,1315.2,1,13.3,7,11.6,0.149,10,44.6,0.93
,11:45:27,4,3600,1316.2,0.99,13.3,7,11.6,0.149,10,44.5,0.93
,11:45:28,4,3600,1317.2,0.99,13.3,7,11.7,0.149,10,44.5,0.93
,11:45:29,4,3600,1318.2,0.99,13.3,7,11.7,0.148,10,44.6,0.92
,11:45:30,4,3600,1319.2,0.98,13.3,7,11.7,0.148,10,44.5,0.92
,11:45:31,4,3600,1320.2,0.99,13.3,7,11.7,0.143,10,44.5,0.92
,11:45:32,4,3600,1321.2,0.99,13.3,7,11.7,0.143,10,44.6,0.93
,11:45:33,4,3600,1322.2,0.99,13.3,7,11.7,0.143,10,44.5,0.93
,11:45:34,4,3600,1323.2,1,13.3,7,11.8,0.149,10,44.5,0.93
,11:45:35,4,3600,1324.2,0.99,13.3,7,11.8,0.149,10,44.5,0.93
,11:45:36,4,3600,1325.2,0.99,13.3,7,11.8,0.149,10,44.6,0.93
,11:45:37,4,3600,1326.2,0.99,13.3,7,11.8,0.143,10,44.6,0.92
,11:45:38,4,3600,1327.2,0.99,13.3,7,11.8,0.143,10,44.6,0.92
,11:45:39,4,3600,1328.2,0.99,13.3,7,11.8,0.148,10,44.6,0.92
,11:45:40,4,3600,1329.2,0.98,13.3,7,11.8,0.148,10,44.6,0.92
,11:45:41,4,3600,1330.2,0.98,13.3,7,11.8,0.148,10,44.6,0.92
,11:45:42,4,3600,1331.2,0.99,13.3,7,11.9,0.143,10,44.6,0.93
,11:45:43,4,3600,1332.2,1,13.3,7,11.9,0.144,10,44.6,0.93
,11:45:44,4,3600,1333.2,1,13.3,7,11.9,0.144,10,44.5,0.93
,11:45:45,4,3600,1334.2,0.99,13.3,7,11.9,0.149,10,44.5,0.93
,11:45:46,4,3600,1335.2,0.99,13.3,7,11.9,0.148,10,44.6,0.92
,11:45:47,4,3600,1336.2,0.99,13.3,7,11.9,0.143,10,44.5,0.92
,11:45:48,4,3600,1337.2,0.99,13.3,7,12,0.143,10,44.5,0.93
,11:45:49,4,3600,1338.2,0.99,13.3,7,12,0.143,10,44.5,0.93
,11:45:50,4,3600,1339.2,0.99,13.3,7,12,0.149,10,44.5,0.93
,11:45:51,4,3600,1340.2,0.99,13.3,7,12,0.149,10,44.5,0.93
,11:45:52,4,3600,1341.2,0.99,13.3,7,12,0.143,10,44.5,0.93
,11:45:53,4,3600,1342.2,1,13.3,7,12,0.145,10,44.5,0.94
,11:45:54,4,3600,1343.2,1,13.3,7,12,0.14,10,44.5,0.94
,11:45:55,4,3600,1344.2,1,13.3,7,12.1,0.145,10,44.5,0.94
,11:45:56,4,3600,1345.2,1,13.3,7,12.1,0.15,10,44.5,0.93
,11:45:57,4,3600,1346.2,1,13.3,7,12.1,0.149,10,44.6,0.93
,11:45:58,4,3600,1347.2,1,13.3,7,12.1,0.144,10,44.6,0.93
,11:45:59,4,3600,1348.2,1,13.3,7,12.1,0.144,10,44.6,0.93
,11:46:00,4,3600,1349.2,1,13.3,7,12.1,0.144,10,44.5,0.93
,11:46:01,4,3600,1350.2,1,13.3,7,12.1,0.144,10,44.5,0.93
,11:46:02,4,3600,1351.2,1,13.3,7,12.1,0.15,10,44.5,0.94
,11:46:03,4,3600,1352.2,1,13.3,7,12.2,0.15,10,44.5,0.94
,11:46:04,4,3600,1353.2,1,13.3,7,12.2,0.139,10,44.5,0.94
,11:46:05,4,3600,1354.2,1,13.3,7,12.2,0.144,10,44.5,0.93
,11:46:07,4,3600,1355.2,1,13.3,7,12.2,0.15,10,44.5,0.93
,11:46:08,4,3600,1356.2,1,13.3,7,12.2,0.149,10,44.5,0.93
,11:46:09,4,3600,1357.2,1,13.3,7,12.3,0.149,10,44.5,0.93
,11:46:10,4,3600,1358.2,1,13.3,7,12.3,0.145,10,44.5,0.94
,11:46:11,4,3600,1359.2,1,13.3,7,12.3,0.14,10,44.5,0.94
,11:46:13,4,3600,1360.2,1,13.3,7,12.3,0.145,10,44.5,0.94
,11:46:14,4,3600,1361.2,1,13.3,7,12.3,0.144,10,44.5,0.93
,11:46:15,4,3600,1362.2,1,13.3,7,12.3,0.149,10,44.5,0.93
,11:46:16,4,3600,1363.2,1,13.3,7,12.3,0.15,10,44.5,0.94
,11:46:17,4,3600,1364.2,1,13.3,7,12.4,0.14,10,44.5,0.94
,11:46:18,4,3600,1365.2,1.01,13.3,7,12.4,0.14,10,44.5,0.94
,11:46:19,4,3600,1366.2,1.01,13.3,7,12.4,0.146,10,44.5,0.94
,11:46:20,4,3600,1367.2,1.01,13.3,7,12.4,0.151,10,44.5,0.94
,11:46:21,4,3600,1368.2,1,13.3,7,12.4,0.15,10,44.5,0.94
,11:46:22,4,3600,1369.2,1,13.3,7,12.4,0.15,10,44.5,0.94
,11:46:23,4,3600,1370.2,1,13.3,7,12.5,0.15,10,44.5,0.94
,11:46:24,4,3600,1371.2,1,13.3,7,12.5,0.144,10,44.5,0.93
,11:46:25,4,3600,1372.2,1,13.3,7,12.5,0.139,10,44.5,0.93
,11:46:26,4,3600,1373.2,1,13.3,7,12.5,0.139,10,44.5,0.93
,11:46:27,4,3600,1374.2,0.99,13.3,7,12.5,0.143,10,44.5,0.93
,11:46:28,4,3600,1375.2,0.99,13.3,7,12.5,0.149,10,44.5,0.93
,11:46:29,4,3600,1376.2,0.99,13.3,7,12.6,0.149,10,44.5,0.93
,11:46:30,4,3600,1377.2,0.99,13.3,7,12.6,0.149,10,44.5,0.93
,11:46:31,4,3600,1378.2,0.99,13.3,7,12.6,0.143,10,44.5,0.93
,11:46:32,4,3600,1379.2,0.99,13.3,7,12.6,0.138,10,44.5,0.93
,11:46:33,4,3600,1380.2,1,13.3,7,12.6,0.139,10,44.5,0.94
,11:46:34,4,3600,1381.2,1,13.3,7,12.6,0.145,10,44.5,0.94
,11:46:35,4,3600,1382.2,1,13.3,7,12.6,0.145,10,44.5,0.94
,11:46:36,4,3600,1383.2,1,13.3,7,12.6,0.144,10,44.5,0.93
,11:46:37,4,3600,1384.2,0.99,13.3,7,12.6,0.149,10,44.5,0.93
,11:46:38,4,3600,1385.2,1,13.3,7,12.7,0.144,10,44.4,0.93
,11:46:39,4,3600,1386.2,1,13.3,7,12.7,0.139,10,44.4,0.93
,11:46:40,4,3600,1387.2,1,13.3,7,12.7,0.139,10,44.5,0.93
,11:46:41,4,3600,1388.2,0.99,13.3,7,12.7,0.143,10,44.5,0.93
,11:46:42,4,3600,1389.2,0.98,13.3,7,12.7,0.147,10,44.5,0.92
,11:46:43,4,3600,1390.2,0.97,13.3,7,12.7,0.146,10,44.5,0.91
,11:46:44,4,3600,1391.2,0.97,13.3,7,12.8,0.146,10,44.5,0.91
,11:46:45,4,3600,1392.2,0.98,13.3,7,12.8,0.142,10,44.5,0.92
,11:46:46,4,3600,1393.2,0.98,13.3,7,12.8,0.142,10,44.5,0.92
,11:46:47,4,3600,1394.2,0.98,13.3,7,12.8,0.141,10,44.5,0.91
,11:46:48,4,3600,1395.2,0.97,13.3,7,12.8,0.146,10,44.5,0.91
,11:46:49,4,3600,1396.2,0.97,13.3,6,12.8,0.151,10,44.5,0.91
,11:46:50,4,3600,1397.2,0.98,13.3,7,12.8,0.147,10,44.5,0.92
,11:46:51,4,3600,1398.2,0.99,13.3,7,12.9,0.143,10,44.5,0.93
,11:46:52,4,3600,1399.2,0.99,13.3,7,12.9,0.138,10,44.5,0.93
,11:46:53,4,3600,1400.2,1,13.3,7,12.9,0.144,10,44.5,0.93
,11:46:54,4,3600,1401.2,0.99,13.3,7,12.9,0.149,10,44.5,0.93
,11:46:55,4,3600,1402.2,0.99,13.3,7,12.9,0.149,10,44.5,0.93
,11:46:56,4,3600,1403.2,0.99,13.3,7,12.9,0.143,10,44.5,0.93
,11:46:57,4,3600,1404.2,0.99,13.3,7,12.9,0.143,10,44.5,0.93
,11:46:58,4,3600,1405.2,1,13.3,7,12.9,0.144,10,44.5,0.93
,11:46:59,4,3600,1406.2,1,13.3,7,12.9,0.15,10,44.5,0.94
,11:47:00,4,3600,1407.2,1,13.3,7,13,0.15,10,44.5,0.93
,11:47:01,4,3600,1408.2,0.99,13.3,7,13,0.149,10,44.5,0.93
,11:47:02,4,3600,1409.2,0.99,13.3,7,13,0.143,10,44.5,0.93
,11:47:03,4,3600,1410.2,0.99,13.3,7,13,0.143,10,44.5,0.93
,11:47:04,4,3600,1411.2,1,13.3,7,13,0.144,10,44.5,0.93
,11:47:05,4,3600,1412.2,1,13.3,7,13,0.149,10,44.5,0.93
,11:47:06,4,3600,1413.2,0.99,13.3,7,13,0.149,10,44.5,0.93
,11:47:07,4,3600,1414.2,0.99,13.3,7,13,0.149,10,44.5,0.93
,11:47:08,4,3600,1415.2,0.99,13.3,7,13,0.149,10,44.5,0.93
,11:47:09,4,3600,1416.2,0.99,13.3,7,13.1,0.143,10,44.5,0.93
,11:47:10,4,3600,1417.2,0.99,13.3,7,13.1,0.143,10,44.5,0.93
,11:47:11,4,3600,1418.2,0.99,13.3,7,13.1,0.143,10,44.5,0.93
,11:47:12,4,3600,1419.2,0.99,13.3,7,13.1,0.149,10,44.5,0.93
,11:47:13,4,3600,1420.2,0.99,13.3,7,13.1,0.149,10,44.5,0.93
,11:47:14,4,3600,1421.2,0.99,13.3,7,13.1,0.149,10,44.6,0.93
,11:47:15,4,3600,1422.2,1,13.3,7,13.1,0.144,10,44.6,0.93
,11:47:16,4,3600,1423.2,1,13.3,7,13.1,0.139,10,44.5,0.93
,11:47:17,4,3600,1424.2,1,13.3,7,13.1,0.139,10,44.5,0.93
,11:47:18,4,3600,1425.2,0.99,13.3,7,13.1,0.143,10,44.5,0.93
,11:47:19,4,3600,1426.2,0.99,13.3,7,13.1,0.149,10,44.5,0.93
,11:47:20,4,3600,1427.2,0.99,13.3,7,13.2,0.149,10,44.5,0.93
,11:47:21,4,3600,1428.2,0.99,13.3,7,13.2,0.149,10,44.5,0.93
,11:47:22,4,3600,1429.2,0.99,13.3,7,13.2,0.149,10,44.5,0.93
,11:47:23,4,3600,1430.2,0.99,13.3,7,13.2,0.143,10,44.6,0.93
,11:47:24,4,3600,1431.2,1,13.3,7,13.2,0.139,10,44.5,0.93
,11:47:25,4,3600,1432.2,1,13.3,7,13.2,0.144,10,44.6,0.93
,11:47:26,4,3600,1433.2,1,13.3,7,13.2,0.149,10,44.6,0.93
,11:47:27,4,3600,1434.2,0.99,13.3,7,13.2,0.149,10,44.5,0.93
,11:47:28,4,3600,1435.2,0.99,13.3,7,13.2,0.149,10,44.5,0.93
,11:47:29,4,3600,1436.2,1,13.3,7,13.2,0.149,10,44.6,0.93
,11:47:30,4,3600,1437.2,1,13.3,7,13.3,0.144,10,44.6,0.93
,11:47:31,4,3600,1438.2,1,13.3,7,13.3,0.139,10,44.5,0.93
,11:47:32,4,3600,1439.2,1,13.3,7,13.3,0.139,10,44.5,0.93
,11:47:33,4,3600,1440.2,1,13.3,7,13.3,0.144,10,44.5,0.93
,11:47:34,4,3600,1441.2,1,13.3,7,13.3,0.149,10,44.5,0.93
,11:47:35,4,3600,1442.2,1,13.3,7,13.3,0.149,10,44.5,0.93
,11:47:36,4,3600,1443.2,0.99,13.3,7,13.3,0.149,10,44.5,0.93
,11:47:37,4,3600,1444.2,0.99,13.3,7,13.3,0.149,10,44.5,0.93
,11:47:38,4,3600,1445.2,0.99,13.3,7,13.3,0.149,10,44.5,0.93
,11:47:39,4,3600,1446.2,0.99,13.3,7,13.3,0.149,10,44.5,0.93
,11:47:40,4,3600,1447.2,1,13.3,7,13.3,0.139,10,44.5,0.93
,11:47:41,4,3600,1448.2,1,13.3,7,13.3,0.139,10,44.5,0.93
,11:47:42,4,3600,1449.2,1,13.3,7,13.3,0.139,10,44.5,0.93
,11:47:43,4,3600,1450.2,1,13.3,7,13.3,0.144,10,44.5,0.93
,11:47:44,4,3600,1451.2,1,13.3,7,13.3,0.149,10,44.5,0.93
,11:47:45,4,3600,1452.2,0.99,13.3,7,13.3,0.149,10,44.5,0.93
,11:47:46,4,3600,1453.2,0.99,13.3,7,13.3,0.149,10,44.5,0.93
,11:47:47,4,3600,1454.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:47:48,4,3600,1455.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:47:49,4,3600,1456.2,1,13.3,7,13.4,0.139,10,44.5,0.93
,11:47:50,4,3600,1457.2,1,13.3,7,13.4,0.139,10,44.5,0.93
,11:47:51,4,3600,1458.2,1,13.3,7,13.4,0.145,10,44.5,0.94
,11:47:52,4,3600,1459.2,1,13.3,7,13.4,0.144,10,44.5,0.93
,11:47:53,4,3600,1460.2,1,13.3,7,13.4,0.149,10,44.5,0.93
,11:47:54,4,3600,1461.2,1,13.3,7,13.4,0.149,10,44.5,0.93
,11:47:55,4,3600,1462.2,0.99,13.3,7,13.4,0.149,10,44.5,0.93
,11:47:56,4,3600,1463.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:47:57,4,3600,1464.2,1,13.3,7,13.4,0.144,10,44.5,0.93
,11:47:58,4,3600,1465.2,1,13.3,7,13.4,0.149,10,44.5,0.93
,11:47:59,4,3600,1466.2,1,13.3,7,13.4,0.149,10,44.5,0.93
,11:48:00,4,3600,1467.2,1,13.3,7,13.4,0.149,10,44.5,0.93
,11:48:01,4,3600,1468.2,1,13.3,7,13.4,0.149,10,44.6,0.93
,11:48:02,4,3600,1469.2,1,13.3,7,13.4,0.144,10,44.5,0.93
,11:48:03,4,3600,1470.2,1,13.3,7,13.4,0.144,10,44.6,0.94
,11:48:04,4,3600,1471.2,1,13.3,7,13.4,0.145,10,44.5,0.94
,11:48:05,4,3600,1472.2,1,13.3,7,13.4,0.145,10,44.6,0.94
,11:48:06,4,3600,1473.2,1,13.3,7,13.4,0.145,10,44.5,0.94
,11:48:07,4,3600,1474.2,1,13.3,7,13.4,0.144,10,44.5,0.93
,11:48:08,4,3600,1475.2,1,13.3,7,13.4,0.149,10,44.5,0.93
,11:48:09,4,3600,1476.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:48:10,4,3600,1477.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:48:11,4,3600,1478.2,0.99,13.3,7,13.4,0.138,10,44.5,0.93
,11:48:12,4,3600,1479.2,0.99,13.3,7,13.4,0.138,10,44.5,0.93
,11:48:13,4,3600,1480.2,0.99,13.3,7,13.4,0.149,10,44.5,0.93
,11:48:14,4,3600,1481.2,0.99,13.3,7,13.4,0.149,10,44.5,0.93
,11:48:15,4,3600,1482.2,0.99,13.3,7,13.4,0.148,10,44.5,0.92
,11:48:16,4,3600,1483.2,0.99,13.3,7,13.4,0.143,10,44.5,0.92
,11:48:17,4,3600,1484.2,0.99,13.3,7,13.4,0.143,10,44.5,0.92
,11:48:18,4,3600,1485.2,0.99,13.3,7,13.4,0.143,10,44.5,0.92
,11:48:19,4,3600,1486.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:48:20,4,3600,1487.2,0.99,13.3,7,13.5,0.149,10,44.5,0.93
,11:48:21,4,3600,1488.2,0.99,13.3,7,13.5,0.149,10,44.5,0.93
,11:48:22,4,3600,1489.2,0.99,13.3,7,13.5,0.149,10,44.5,0.93
,11:48:23,4,3600,1490.2,0.99,13.3,7,13.5,0.148,10,44.5,0.92
,11:48:24,4,3600,1491.2,0.99,13.3,7,13.5,0.143,10,44.6,0.92
,11:48:25,4,3600,1492.2,0.99,13.3,7,13.5,0.143,10,44.5,0.93
,11:48:26,4,3600,1493.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:48:27,4,3600,1494.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:48:28,4,3600,1495.2,0.99,13.3,7,13.4,0.148,10,44.5,0.92
,11:48:29,4,3600,1496.2,0.99,13.3,7,13.4,0.148,10,44.5,0.92
,11:48:30,4,3600,1497.2,0.99,13.3,7,13.4,0.148,10,44.5,0.93
,11:48:31,4,3600,1498.2,0.99,13.3,7,13.4,0.143,10,44.5,0.92
,11:48:32,4,3600,1499.2,0.99,13.3,7,13.4,0.143,10,44.5,0.92
,11:48:33,4,3600,1500.2,0.98,13.3,7,13.4,0.142,10,44.5,0.92
,11:48:34,4,3600,1501.2,0.98,13.3,7,13.4,0.142,10,44.5,0.92
,11:48:35,4,3600,1502.2,0.98,13.3,7,13.4,0.148,10,44.5,0.92
,11:48:36,4,3600,1503.2,0.98,13.3,7,13.4,0.148,10,44.5,0.92
,11:48:37,4,3600,1504.2,0.98,13.3,7,13.4,0.148,10,44.5,0.92
,11:48:38,4,3600,1505.2,0.98,13.3,7,13.4,0.147,10,44.5,0.92
,11:48:39,4,3600,1506.2,0.98,13.3,7,13.4,0.142,10,44.5,0.92
,11:48:40,4,3600,1507.2,0.99,13.3,7,13.5,0.143,10,44.5,0.92
,11:48:41,4,3600,1508.2,0.99,13.3,7,13.5,0.149,10,44.5,0.93
,11:48:42,4,3600,1509.2,0.99,13.3,7,13.4,0.149,10,44.5,0.93
,11:48:43,4,3600,1510.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:48:44,4,3600,1511.2,1,13.3,7,13.4,0.144,10,44.5,0.93
,11:48:45,4,3600,1512.2,1,13.3,7,13.4,0.144,10,44.5,0.93
,11:48:46,4,3600,1513.2,1,13.3,7,13.4,0.144,10,44.5,0.93
,11:48:47,4,3600,1514.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:48:48,4,3600,1515.2,0.99,13.3,7,13.4,0.148,10,44.5,0.92
,11:48:49,4,3600,1516.2,0.99,13.3,7,13.4,0.148,10,44.5,0.92
,11:48:50,4,3600,1517.2,0.99,13.3,7,13.4,0.149,10,44.5,0.93
,11:48:51,4,3600,1518.2,1,13.3,7,13.4,0.144,10,44.5,0.93
,11:48:52,4,3600,1519.2,1,13.3,7,13.4,0.139,10,44.5,0.94
,11:48:53,4,3600,1520.2,1,13.3,7,13.4,0.139,10,44.5,0.93
,11:48:54,4,3600,1521.2,0.99,13.3,7,13.4,0.143,10,44.6,0.92
,11:48:55,4,3600,1522.2,0.98,13.3,7,13.4,0.147,10,44.6,0.92
,11:48:56,4,3600,1523.2,0.98,13.3,7,13.4,0.147,10,44.6,0.92
,11:48:57,4,3600,1524.2,0.98,13.3,7,13.4,0.147,10,44.6,0.92
,11:48:58,4,3600,1525.2,0.98,13.3,7,13.4,0.142,10,44.6,0.92
,11:48:59,4,3600,1526.2,0.98,13.3,7,13.4,0.136,10,44.6,0.92
,11:49:00,4,3600,1527.2,0.98,13.3,7,13.4,0.142,10,44.6,0.92
,11:49:01,4,3600,1528.2,0.98,13.3,7,13.4,0.147,10,44.6,0.92
,11:49:02,4,3600,1529.2,0.98,13.3,7,13.4,0.147,10,44.5,0.92
,11:49:03,4,3600,1530.2,0.98,13.3,7,13.4,0.147,10,44.5,0.92
,11:49:04,4,3600,1531.2,0.98,13.3,7,13.4,0.147,10,44.5,0.92
,11:49:05,4,3600,1532.2,0.98,13.3,7,13.4,0.142,10,44.5,0.92
,11:49:06,4,3600,1533.2,0.99,13.3,7,13.4,0.138,10,44.5,0.92
,11:49:07,4,3600,1534.2,0.99,13.3,7,13.4,0.143,10,44.5,0.93
,11:49:08,4,3600,1535.2,0.98,13.3,7,13.4,0.148,10,44.5,0.92
,11:49:09,4,3600,1536.2,0.98,13.3,7,13.4,0.147,10,44.5,0.92
,11:49:10,4,3600,1537.2,0.98,13.3,7,13.4,0.147,10,44.5,0.92
,11:49:11,4,3600,1538.2,0.98,13.3,7,13.4,0.147,10,44.5,0.92
,11:49:12,4,3600,1539.2,0.98,13.3,7,13.4,0.142,10,44.5,0.92
,11:49:13,4,3600,1540.2,0.99,13.3,7,13.4,0.138,10,44.5,0.92
,11:49:14,4,3600,1541.2,0.99,13.3,7,13.4,0.143,10,44.5,0.92
,11:49:15,4,3600,1542.2,0.98,13.3,7,13.4,0.142,10,44.5,0.92
,11:49:16,4,3600,1543.2,0.98,13.3,7,13.4,0.142,10,44.5,0.92
,11:49:17,4,3600,1544.2,0.98,13.3,7,13.3,0.147,10,44.5,0.92
,11:49:18,4,3600,1545.2,0.98,13.3,7,13.3,0.142,10,44.5,0.92
,11:49:19,4,3600,1546.2,0.98,13.3,7,13.3,0.142,10,44.5,0.92
,11:49:20,4,3600,1547.2,0.98,13.3,7,13.3,0.142,10,44.6,0.92
,11:49:21,4,3600,1548.2,0.98,13.3,7,13.3,0.147,10,44.5,0.92
,11:49:22,4,3600,1549.2,0.98,13.3,7,13.3,0.147,10,44.5,0.92
,11:49:23,4,3600,1550.2,0.98,13.3,7,13.3,0.147,10,44.5,0.92
,11:49:24,4,3600,1551.2,0.98,13.3,7,13.3,0.147,10,44.6,0.92
,11:49:25,4,3600,1552.2,0.98,13.3,7,13.3,0.142,10,44.5,0.92
,11:49:26,4,3600,1553.2,0.98,13.3,7,13.3,0.142,10,44.5,0.92
,11:49:27,4,3600,1554.2,0.99,13.3,7,13.3,0.143,10,44.5,0.92
,11:49:28,4,3600,1555.2,0.99,13.3,7,13.3,0.148,10,44.5,0.92
,11:49:29,4,3600,1556.2,0.99,13.3,7,13.3,0.148,10,44.6,0.92
,11:49:30,4,3600,1557.2,0.99,13.3,7,13.3,0.148,10,44.5,0.92
,11:49:31,4,3600,1558.2,0.99,13.3,7,13.3,0.143,10,44.6,0.93
,11:49:32,4,3600,1559.2,1,13.3,7,13.3,0.144,10,44.6,0.93
,11:49:33,4,3600,1560.2,0.99,13.3,7,13.3,0.143,10,44.6,0.93
,11:49:34,4,3600,1561.2,0.98,13.3,7,13.3,0.142,10,44.6,0.92
,11:49:35,4,3600,1562.2,0.98,13.3,7,13.3,0.141,10,44.6,0.91
,11:49:36,4,3600,1563.2,0.98,13.3,7,13.3,0.141,10,44.6,0.91
,11:49:37,4,3600,1564.2,0.98,13.3,7,13.3,0.147,10,44.6,0.92
,11:49:38,4,3600,1565.2,0.98,13.3,7,13.3,0.148,10,44.6,0.92
,11:49:39,4,3600,1566.2,0.99,13.3,7,13.2,0.143,10,44.6,0.93
,11:49:40,4,3600,1567.2,0.99,13.3,7,13.2,0.143,10,44.6,0.93
,11:49:41,4,3600,1568.2,0.99,13.3,7,13.2,0.143,10,44.6,0.93
,11:49:42,4,3600,1569.2,0.99,13.3,7,13.2,0.143,10,44.5,0.92
,11:49:43,4,3600,1570.2,0.98,13.3,7,13.2,0.137,10,44.5,0.92
,11:49:44,4,3600,1571.2,0.98,13.3,7,13.2,0.137,10,44.6,0.92
,11:49:45,4,3600,1572.2,0.98,13.3,7,13.2,0.142,10,44.6,0.92
,11:49:46,4,3600,1573.2,0.98,13.3,7,13.2,0.147,10,44.6,0.92
,11:49:47,4,3600,1574.2,0.98,13.3,7,13.2,0.147,10,44.6,0.92
,11:49:48,4,3600,1575.2,0.98,13.3,7,13.2,0.147,10,44.6,0.92
,11:49:49,4,3600,1576.2,0.98,13.3,7,13.2,0.147,10,44.6,0.92
,11:49:50,4,3600,1577.2,0.98,13.3,7,13.2,0.142,10,44.6,0.92
,11:49:51,4,3600,1578.2,0.98,13.3,7,13.2,0.142,10,44.6,0.92
,11:49:52,4,3600,1579.2,0.98,13.3,7,13.2,0.137,10,44.6,0.92
,11:49:53,4,3600,1580.2,0.98,13.3,7,13.2,0.142,10,44.5,0.92
,11:49:54,4,3600,1581.2,0.98,13.3,7,13.1,0.148,10,44.5,0.92
,11:49:55,4,3600,1582.2,0.98,13.3,7,13.1,0.147,10,44.5,0.92
,11:49:56,4,3600,1583.2,0.98,13.3,7,13.1,0.147,10,44.6,0.92
,11:49:57,4,3600,1584.2,0.98,13.3,7,13.1,0.147,10,44.5,0.91
,11:49:58,4,3600,1585.2,0.98,13.3,7,13.1,0.137,10,44.5,0.92
,11:49:59,4,3600,1586.2,0.98,13.3,7,13.1,0.137,10,44.5,0.92
,11:50:00,4,3600,1587.2,0.98,13.3,7,13.1,0.142,10,44.6,0.92
,11:50:01,4,3600,1588.2,0.98,13.3,7,13.1,0.147,10,44.6,0.92
,11:50:02,4,3600,1589.2,0.98,13.3,7,13.1,0.147,10,44.5,0.91
,11:50:03,4,3600,1590.2,0.98,13.3,7,13.1,0.147,10,44.5,0.91
,11:50:04,4,3600,1591.2,0.98,13.3,7,13.1,0.141,10,44.5,0.92
,11:50:05,4,3600,1592.2,0.98,13.3,7,13.1,0.142,10,44.5,0.92
,11:50:06,4,3600,1593.2,0.98,13.3,7,13.1,0.137,10,44.5,0.92
,11:50:07,4,3600,1594.2,0.98,13.3,7,13.1,0.137,10,44.5,0.92
,11:50:08,4,3600,1595.2,0.98,13.3,7,13.1,0.142,10,44.5,0.92
,11:50:09,4,3600,1596.2,0.98,13.3,7,13,0.148,10,44.5,0.92
,11:50:10,4,3600,1597.2,0.98,13.3,7,13,0.148,10,44.5,0.92
,11:50:11,4,3600,1598.2,0.98,13.3,7,13,0.142,10,44.5,0.92
,11:50:12,4,3600,1599.2,0.98,13.3,7,13,0.142,10,44.5,0.92
,11:50:13,4,3600,1600.2,0.98,13.3,7,13,0.142,10,44.5,0.92
,11:50:14,4,3600,1601.2,0.99,13.3,7,13,0.143,10,44.5,0.92
,11:50:15,4,3600,1602.2,0.99,13.3,7,13,0.138,10,44.5,0.93
,11:50:16,4,3600,1603.2,0.99,13.3,7,13,0.143,10,44.5,0.93
,11:50:17,4,3600,1604.2,0.99,13.3,7,13,0.149,10,44.5,0.93
,11:50:18,4,3600,1605.2,0.99,13.3,7,13,0.148,10,44.5,0.92
,11:50:19,4,3600,1606.2,0.99,13.3,7,13,0.148,10,44.5,0.92
,11:50:20,4,3600,1607.2,0.98,13.3,7,12.9,0.148,10,44.6,0.92
