Data file,,DURATRON_HEF_T39_D2.TSV,,,,,,,,,,
,13:12:02,5,3590,2803.5,1.18,13.3,7,21,0.165,10,49.8,1.14
,13:12:03,5,3590,2804.5,1.19,13.3,7,21,0.166,10,49.8,1.15
,13:12:04,5,3590,2805.5,1.21,13.3,7,21,0.168,10,49.8,1.17
,13:12:05,5,3590,2806.5,1.21,13.3,7,21,0.168,10,49.8,1.17
,13:12:06,5,3590,2807.5,1.2,13.3,7,21,0.168,10,49.9,1.16
,13:12:07,5,3590,2808.5,1.18,13.3,7,21,0.164,10,49.9,1.13
,13:12:08,5,3590,2809.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:12:09,5,3590,2810.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:12:10,5,3590,2811.5,1.18,13.3,7,21,0.176,10,49.9,1.14
,13:12:11,5,3590,2812.5,1.2,13.3,7,21,0.173,10,49.8,1.16
,13:12:12,5,3590,2813.5,1.21,13.3,7,21,0.174,10,49.9,1.17
,13:12:13,5,3590,2814.5,1.19,13.3,7,21,0.166,10,49.9,1.15
,13:12:14,5,3590,2815.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:12:15,5,3590,2816.5,1.19,13.3,7,21,0.172,10,49.8,1.15
,13:12:16,5,3590,2817.5,1.2,13.3,7,21,0.173,10,49.8,1.16
,13:12:17,5,3590,2818.5,1.2,13.3,7,21,0.168,10,49.8,1.16
,13:12:18,5,3590,2819.5,1.18,13.3,7,21,0.164,10,49.8,1.14
,13:12:19,5,3590,2820.5,1.17,13.3,7,21,0.157,10,49.9,1.13
,13:12:20,5,3590,2821.5,1.15,13.3,7,21,0.155,10,49.8,1.11
,13:12:21,5,3590,2822.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:12:22,5,3590,2823.5,1.13,13.3,7,21,0.164,10,49.8,1.09
,13:12:23,5,3590,2824.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:12:24,5,3590,2825.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:12:25,5,3590,2826.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:12:26,5,3590,2827.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:12:27,5,3590,2828.5,1.14,13.3,7,21,0.153,10,49.8,1.1
,13:12:28,5,3590,2829.5,1.16,13.3,7,21,0.162,10,49.9,1.12
,13:12:29,5,3590,2830.5,1.19,13.3,7,21,0.171,10,49.8,1.15
,13:12:30,5,3590,2831.5,1.21,13.3,7,21,0.168,10,49.8,1.16
,13:12:31,5,3590,2832.5,1.21,13.3,7,21,0.168,10,49.8,1.16
,13:12:32,5,3590,2833.5,1.21,13.3,7,21,0.168,10,49.8,1.16
,13:12:33,5,3590,2834.5,1.2,13.3,7,21,0.167,10,49.8,1.16
,13:12:34,5,3590,2835.5,1.2,13.3,7,21,0.161,10,49.9,1.15
,13:12:35,5,3590,2836.5,1.18,13.3,7,21,0.164,10,49.8,1.13
,13:12:36,5,3590,2837.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:12:37,5,3590,2838.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:12:38,5,3590,2839.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:12:39,5,3590,2840.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:12:40,5,3590,2841.5,1.16,13.3,7,21,0.168,10,49.8,1.13
,13:12:41,5,3590,2842.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:12:42,5,3590,2843.5,1.16,13.3,7,21,0.162,10,49.9,1.12
,13:12:43,5,3590,2844.5,1.17,13.3,7,21,0.157,10,49.9,1.13
,13:12:44,5,3590,2845.5,1.19,13.3,7,21,0.165,10,49.9,1.15
,13:12:45,5,3590,2846.5,1.2,13.3,7,21,0.173,10,49.9,1.16
,13:12:46,5,3590,2847.5,1.19,13.3,7,21,0.172,10,49.8,1.15
,13:12:47,5,3590,2848.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:12:48,5,3590,2849.5,1.19,13.3,7,21,0.172,10,49.9,1.15
,13:12:49,5,3590,2850.5,1.2,13.3,7,21,0.167,10,49.9,1.16
,13:12:50,5,3590,2851.5,1.2,13.3,7,21,0.167,10,49.9,1.16
,13:12:51,5,3590,2852.5,1.18,13.3,7,21,0.164,10,49.9,1.13
,13:12:52,5,3590,2853.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:12:53,5,3590,2854.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:12:54,5,3590,2855.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:12:55,5,3590,2856.5,1.18,13.3,7,21,0.165,10,49.9,1.14
,13:12:56,5,3590,2857.5,1.17,13.3,7,21,0.157,10,49.9,1.12
,13:12:57,5,3590,2858.5,1.15,13.3,7,21,0.161,10,49.9,1.11
,13:12:58,5,3590,2859.5,1.15,13.3,7,21,0.165,10,49.8,1.11
,13:12:59,5,3590,2860.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:13:00,5,3590,2861.5,1.13,13.3,7,21,0.164,10,49.8,1.09
,13:13:01,5,3590,2862.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:13:02,5,3590,2863.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:13:03,5,3590,2864.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:13:04,5,3590,2865.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:13:05,5,3590,2866.5,1.19,13.3,7,21,0.165,10,49.8,1.15
,13:13:06,5,3590,2867.5,1.2,13.3,7,21,0.167,10,49.9,1.16
,13:13:07,5,3590,2868.5,1.19,13.3,7,21,0.166,10,49.8,1.15
,13:13:08,5,3590,2869.5,1.18,13.3,7,21,0.165,10,49.8,1.14
,13:13:09,5,3590,2870.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:13:10,5,3590,2871.5,1.17,13.3,7,21,0.168,10,49.8,1.13
,13:13:11,5,3590,2872.5,1.17,13.3,7,21,0.162,10,49.9,1.13
,13:13:12,5,3590,2873.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:13:13,5,3590,2874.5,1.16,13.3,7,21,0.162,10,49.9,1.12
,13:13:14,5,3590,2875.5,1.15,13.3,7,21,0.161,10,49.9,1.11
,13:13:15,5,3590,2876.5,1.15,13.3,7,21,0.173,10,49.8,1.11
,13:13:16,5,3590,2877.5,1.15,13.3,7,21,0.173,10,49.9,1.11
,13:13:17,5,3590,2878.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:13:18,5,3590,2879.5,1.19,13.3,7,22,0.166,10,49.8,1.15
,13:13:19,5,3590,2880.5,1.2,13.3,7,22,0.161,10,49.8,1.15
,13:13:20,5,3590,2881.5,1.19,13.3,7,21,0.166,10,49.9,1.15
,13:13:21,5,3590,2882.5,1.18,13.3,7,21,0.17,10,49.9,1.14
,13:13:22,5,3590,2883.5,1.18,13.3,7,21,0.17,10,49.9,1.13
,13:13:23,5,3590,2884.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:13:24,5,3590,2885.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:13:25,5,3590,2886.5,1.18,13.3,7,21,0.164,10,49.9,1.13
,13:13:26,5,3590,2887.5,1.18,13.3,7,21,0.164,10,49.8,1.13
,13:13:27,5,3590,2888.5,1.18,13.3,7,21,0.164,10,49.9,1.14
,13:13:28,5,3590,2889.5,1.19,13.3,7,21,0.172,10,49.8,1.15
,13:13:29,5,3590,2890.5,1.2,13.3,7,21,0.173,10,49.9,1.16
,13:13:30,5,3590,2891.5,1.2,13.3,7,21,0.167,10,49.9,1.16
,13:13:31,5,3590,2892.5,1.17,13.3,7,21,0.158,10,49.8,1.13
,13:13:32,5,3590,2893.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:13:33,5,3590,2894.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:13:34,5,3590,2895.5,1.14,13.3,7,21,0.17,10,49.8,1.1
,13:13:35,5,3590,2896.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:13:36,5,3590,2897.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:13:37,5,3590,2898.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:13:38,5,3590,2899.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:13:39,5,3590,2900.5,1.14,13.3,7,21,0.159,10,49.9,1.1
,13:13:40,5,3590,2901.5,1.13,13.3,7,21,0.158,10,49.9,1.09
,13:13:41,5,3590,2902.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:13:42,5,3590,2903.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:13:43,5,3590,2904.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:13:44,5,3590,2905.5,1.15,13.3,7,21,0.165,10,49.8,1.1
,13:13:45,5,3590,2906.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:13:46,5,3590,2907.5,1.12,13.3,7,21,0.162,10,49.9,1.09
,13:13:47,5,3590,2908.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:13:48,5,3590,2909.5,1.14,13.3,7,21,0.153,10,49.9,1.1
,13:13:49,5,3590,2910.5,1.15,13.3,7,21,0.154,10,49.8,1.11
,13:13:50,5,3590,2911.5,1.14,13.3,7,21,0.154,10,49.9,1.1
,13:13:51,5,3590,2912.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:13:52,5,3590,2913.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:13:53,5,3590,2914.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:13:54,5,3590,2915.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:13:55,5,3590,2916.5,1.13,13.3,7,21,0.17,10,49.8,1.09
,13:13:56,5,3590,2917.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:13:57,5,3590,2918.5,1.11,13.3,7,21,0.15,10,49.8,1.07
,13:13:58,5,3590,2919.5,1.11,13.3,7,21,0.15,10,49.8,1.07
,13:13:59,5,3590,2920.5,1.12,13.3,7,21,0.155,10,49.8,1.08
,13:14:00,5,3590,2921.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:14:01,5,3590,2922.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:14:02,5,3590,2923.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:14:03,5,3590,2924.5,1.15,13.3,7,21,0.161,10,49.9,1.11
,13:14:04,5,3590,2925.5,1.14,13.3,7,21,0.154,10,49.8,1.1
,13:14:05,5,3590,2926.5,1.14,13.3,7,21,0.154,10,49.8,1.1
,13:14:06,5,3590,2927.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:14:07,5,3590,2928.5,1.17,13.3,7,21,0.168,10,49.9,1.13
,13:14:08,5,3590,2929.5,1.16,13.3,7,21,0.167,10,49.8,1.12
,13:14:09,5,3590,2930.5,1.14,13.3,7,21,0.164,10,49.8,1.09
,13:14:10,5,3590,2931.5,1.12,13.3,7,21,0.162,10,49.8,1.08
,13:14:11,5,3590,2932.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:14:12,5,3590,2933.5,1.12,13.3,7,21,0.156,10,49.9,1.08
,13:14:13,5,3590,2934.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:14:14,5,3590,2935.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,13:14:15,5,3590,2936.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,13:14:16,5,3590,2937.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:14:17,5,3590,2938.5,1.14,13.3,7,21,0.164,10,49.8,1.1
,13:14:18,5,3590,2939.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:14:19,5,3590,2940.5,1.18,13.3,7,21,0.158,10,49.8,1.14
,13:14:20,5,3590,2941.5,1.19,13.3,7,21,0.159,10,49.8,1.14
,13:14:21,5,3590,2942.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:14:22,5,3590,2943.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:14:23,5,3590,2944.5,1.14,13.3,7,21,0.164,10,49.9,1.1
,13:14:24,5,3590,2945.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:14:25,5,3590,2946.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:14:26,5,3590,2947.5,1.14,13.3,7,21,0.159,10,49.9,1.1
,13:14:27,5,3590,2948.5,1.15,13.3,7,21,0.161,10,49.9,1.12
,13:14:28,5,3590,2949.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:14:29,5,3590,2950.5,1.15,13.3,7,21,0.161,10,49.8,1.11
,13:14:30,5,3590,2951.5,1.15,13.3,7,21,0.172,10,49.9,1.11
,13:14:31,5,3590,2952.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:14:32,5,3590,2953.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:14:33,5,3590,2954.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:14:34,5,3590,2955.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:14:35,5,3590,2956.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:14:36,5,3590,2957.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:14:37,5,3590,2958.5,1.14,13.3,7,21,0.171,10,49.9,1.1
,13:14:38,5,3590,2959.5,1.15,13.3,7,21,0.165,10,49.8,1.11
,13:14:39,5,3590,2960.5,1.14,13.3,7,21,0.164,10,49.8,1.1
,13:14:40,5,3590,2961.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:14:41,5,3590,2962.5,1.14,13.3,7,21,0.153,10,49.9,1.1
,13:14:42,5,3590,2963.5,1.15,13.3,8,21,0.15,10,49.9,1.11
,13:14:43,5,3590,2964.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:14:44,5,3590,2965.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:14:45,5,3590,2966.5,1.14,13.3,7,21,0.165,10,49.9,1.11
,13:14:46,5,3590,2967.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:14:47,5,3590,2968.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:14:48,5,3590,2969.5,1.15,13.3,7,21,0.16,10,49.9,1.11
,13:14:49,5,3590,2970.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:14:50,5,3590,2971.5,1.14,13.3,7,21,0.158,10,49.8,1.1
,13:14:51,5,3590,2972.5,1.13,13.3,7,21,0.152,10,49.8,1.09
,13:14:52,5,3590,2973.5,1.14,13.3,7,21,0.159,10,49.9,1.1
,13:14:53,5,3590,2974.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:14:54,5,3590,2975.5,1.14,13.3,7,21,0.171,10,49.8,1.1
,13:14:55,5,3590,2976.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:14:56,5,3590,2977.5,1.13,13.3,7,21,0.157,10,49.9,1.08
,13:14:57,5,3590,2978.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:14:58,5,3590,2979.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:14:59,5,3590,2980.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:15:00,5,3590,2981.5,1.15,13.3,7,21,0.155,10,49.8,1.12
,13:15:01,5,3590,2982.5,1.17,13.3,7,21,0.158,10,49.9,1.13
,13:15:02,5,3590,2983.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:15:03,5,3590,2984.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:15:04,5,3590,2985.5,1.14,13.3,7,21,0.159,10,49.9,1.1
,13:15:05,5,3590,2986.5,1.12,13.3,7,21,0.151,10,49.8,1.08
,13:15:06,5,3590,2987.5,1.11,13.3,7,21,0.149,10,49.8,1.07
,13:15:07,5,3590,2988.5,1.1,13.3,7,21,0.153,10,49.8,1.06
,13:15:08,5,3590,2989.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,13:15:09,5,3590,2990.5,1.15,13.3,7,21,0.166,10,49.9,1.12
,13:15:10,5,3590,2991.5,1.18,13.3,7,21,0.171,10,49.8,1.14
,13:15:11,5,3590,2992.5,1.18,13.3,7,21,0.164,10,49.8,1.14
,13:15:12,5,3590,2993.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:15:13,5,3590,2994.5,1.16,13.3,7,21,0.168,10,49.9,1.12
,13:15:14,5,3590,2995.5,1.16,13.3,7,21,0.161,10,49.8,1.11
,13:15:15,5,3590,2996.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:15:16,5,3590,2997.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:15:17,5,3590,2998.5,1.14,13.3,7,21,0.171,10,49.8,1.1
,13:15:18,5,3590,2999.5,1.15,13.3,7,21,0.172,10,49.9,1.11
,13:15:19,5,3590,3000.5,1.14,13.3,7,21,0.17,10,49.9,1.09
,13:15:20,5,3590,3001.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:15:21,5,3590,3002.5,1.14,13.3,7,21,0.164,10,49.9,1.09
,13:15:22,5,3590,3003.5,1.13,13.3,7,21,0.157,10,49.9,1.09
,13:15:23,5,3590,3004.5,1.13,13.3,7,21,0.158,10,49.9,1.09
,13:15:24,5,3590,3005.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:15:25,5,3590,3006.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:15:26,5,3590,3007.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:15:27,5,3590,3008.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:15:28,5,3590,3009.5,1.18,13.3,7,21,0.158,10,49.9,1.14
,13:15:29,5,3590,3010.5,1.2,13.3,7,21,0.161,10,49.9,1.16
,13:15:30,5,3590,3011.5,1.19,13.3,7,21,0.159,10,49.9,1.14
,13:15:31,5,3590,3012.5,1.17,13.3,7,21,0.157,10,49.8,1.13
,13:15:32,5,3590,3013.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:15:33,5,3590,3014.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:15:34,5,3590,3015.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:15:35,5,3590,3016.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:15:36,5,3590,3017.5,1.13,13.3,7,21,0.169,10,49.8,1.09
,13:15:37,5,3590,3018.5,1.12,13.3,7,21,0.168,10,49.9,1.08
,13:15:38,5,3590,3019.5,1.13,13.3,7,21,0.163,10,49.9,1.09
,13:15:39,5,3590,3020.5,1.14,13.3,7,21,0.165,10,49.8,1.1
,13:15:40,5,3590,3021.5,1.16,13.3,7,21,0.168,10,49.9,1.13
,13:15:41,5,3590,3022.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:15:42,5,3590,3023.5,1.15,13.3,7,21,0.161,10,49.8,1.11
,13:15:43,5,3590,3024.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:15:44,5,3590,3025.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:15:45,5,3590,3026.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:15:46,5,3590,3027.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:15:47,5,3590,3028.5,1.16,13.3,7,21,0.156,10,49.8,1.12
,13:15:48,5,3590,3029.5,1.13,13.3,7,21,0.152,10,49.8,1.09
,13:15:49,5,3590,3030.5,1.08,13.3,7,21,0.146,10,49.8,1.04
,13:15:50,5,3590,3031.5,1.05,13.3,7,21,0.152,10,49.9,1.01
,13:15:51,5,3590,3032.5,1.06,13.3,7,21,0.154,10,49.9,1.03
,13:15:52,5,3590,3033.5,1.08,13.3,7,21,0.162,10,49.9,1.04
,13:15:53,5,3590,3034.5,1.09,13.3,7,21,0.163,10,49.9,1.05
,13:15:54,5,3590,3035.5,1.08,13.3,7,21,0.156,10,49.9,1.05
,13:15:55,5,3590,3036.5,1.1,13.3,7,21,0.153,10,49.8,1.06
,13:15:56,5,3590,3037.5,1.11,13.3,7,21,0.15,10,49.9,1.07
,13:15:57,5,3590,3038.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:15:58,5,3590,3039.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:15:59,5,3590,3040.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:16:00,5,3590,3041.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:16:01,5,3590,3042.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:16:02,5,3590,3043.5,1.15,13.3,7,21,0.155,10,49.9,1.11
,13:16:03,5,3590,3044.5,1.15,13.3,7,21,0.16,10,49.9,1.1
,13:16:04,5,3590,3045.5,1.12,13.3,7,21,0.162,10,49.8,1.08
,13:16:05,5,3590,3046.5,1.11,13.3,7,21,0.161,10,49.8,1.07
,13:16:06,5,3590,3047.5,1.11,13.3,7,21,0.154,10,49.8,1.07
,13:16:07,5,3590,3048.5,1.11,13.3,7,21,0.155,10,49.9,1.07
,13:16:08,5,3590,3049.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,13:16:09,5,3590,3050.5,1.13,13.3,7,21,0.164,10,49.9,1.1
,13:16:10,5,3590,3051.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:16:11,5,3590,3052.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:16:12,5,3590,3053.5,1.15,13.3,7,21,0.161,10,49.8,1.11
,13:16:13,5,3590,3054.5,1.14,13.3,7,21,0.165,10,49.9,1.1
,13:16:14,5,3590,3055.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:16:15,5,3590,3056.5,1.14,13.3,7,21,0.153,10,49.9,1.1
,13:16:16,5,3590,3057.5,1.14,13.3,7,21,0.153,10,49.9,1.1
,13:16:17,5,3590,3058.5,1.13,13.3,7,21,0.158,10,49.8,1.09
,13:16:18,5,3590,3059.5,1.13,13.3,7,21,0.164,10,49.9,1.09
,13:16:19,5,3590,3060.5,1.14,13.3,7,21,0.164,10,49.9,1.1
,13:16:20,5,3590,3061.5,1.15,13.3,7,21,0.161,10,49.8,1.11
,13:16:21,5,3590,3062.5,1.17,13.3,7,21,0.168,10,49.9,1.13
,13:16:22,5,3590,3063.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:16:23,5,3590,3064.5,1.17,13.3,7,21,0.169,10,49.8,1.13
,13:16:24,5,3590,3065.5,1.17,13.3,7,21,0.162,10,49.8,1.12
,13:16:25,5,3590,3066.5,1.15,13.3,7,21,0.16,10,49.8,1.1
,13:16:26,5,3590,3067.5,1.13,13.3,7,21,0.157,10,49.8,1.09
,13:16:27,5,3590,3068.5,1.11,13.3,7,21,0.16,10,49.8,1.07
,13:16:28,5,3590,3069.5,1.12,13.3,7,21,0.161,10,49.9,1.08
,13:16:29,5,3590,3070.5,1.13,13.3,7,21,0.158,10,49.8,1.09
,13:16:30,5,3590,3071.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:16:31,5,3590,3072.5,1.13,13.3,7,21,0.157,10,49.8,1.08
,13:16:32,5,3590,3073.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,13:16:33,5,3590,3074.5,1.1,13.3,7,21,0.159,10,49.8,1.06
,13:16:34,5,3590,3075.5,1.1,13.3,7,21,0.159,10,49.8,1.06
,13:16:35,5,3590,3076.5,1.1,13.3,7,21,0.154,10,49.8,1.06
,13:16:36,5,3590,3077.5,1.11,13.3,7,21,0.154,10,49.9,1.07
,13:16:37,5,3590,3078.5,1.12,13.3,7,21,0.155,10,49.8,1.08
,13:16:38,5,3590,3079.5,1.13,13.3,7,21,0.164,10,49.9,1.09
,13:16:39,5,3590,3080.5,1.14,13.3,7,22,0.159,10,49.8,1.1
,13:16:40,5,3590,3081.5,1.15,13.3,7,22,0.16,10,49.9,1.11
,13:16:41,5,3590,3082.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:16:42,5,3590,3083.5,1.16,13.3,7,21,0.168,10,49.8,1.12
,13:16:43,5,3590,3084.5,1.17,13.3,7,21,0.169,10,49.9,1.13
,13:16:44,5,3590,3085.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:16:45,5,3590,3086.5,1.14,13.3,7,21,0.159,10,49.8,1.1
,13:16:46,5,3590,3087.5,1.12,13.3,7,21,0.162,10,49.8,1.08
,13:16:47,5,3590,3088.5,1.12,13.3,7,21,0.161,10,49.8,1.08
,13:16:48,5,3590,3089.5,1.12,13.3,7,21,0.162,10,49.9,1.08
,13:16:49,5,3590,3090.5,1.11,13.3,7,21,0.155,10,49.8,1.08
,13:16:50,5,3590,3091.5,1.12,13.3,7,21,0.151,10,49.8,1.08
,13:16:51,5,3590,3092.5,1.12,13.3,7,21,0.15,10,49.8,1.08
,13:16:52,5,3590,3093.5,1.12,13.3,7,21,0.15,10,49.8,1.08
,13:16:53,5,3590,3094.5,1.1,13.3,7,21,0.153,10,49.8,1.06
,13:16:54,5,3590,3095.5,1.1,13.3,7,21,0.159,10,49.8,1.06
,13:16:55,5,3590,3096.5,1.11,13.3,7,21,0.166,10,49.9,1.07
,13:16:56,5,3590,3097.5,1.12,13.3,7,21,0.162,10,49.8,1.08
,13:16:57,5,3590,3098.5,1.13,13.3,7,21,0.163,10,49.8,1.09
,13:16:58,5,3590,3099.5,1.14,13.3,7,21,0.159,10,49.8,1.11
,13:16:59,5,3590,3100.5,1.15,13.3,7,21,0.16,10,49.8,1.11
,13:17:00,5,3590,3101.5,1.16,13.3,7,21,0.161,10,49.8,1.12
,13:17:01,5,3590,3102.5,1.13,13.3,7,21,0.164,10,49.8,1.09
,13:17:02,5,3590,3103.5,1.11,13.3,7,21,0.161,10,49.8,1.07
,13:17:03,5,3590,3104.5,1.1,13.3,7,21,0.159,10,49.8,1.06
,13:17:04,5,3590,3105.5,1.1,13.3,7,21,0.159,10,49.9,1.06
,13:17:05,5,3590,3106.5,1.11,13.3,7,21,0.155,10,49.8,1.07
,13:17:06,5,3590,3107.5,1.1,13.3,7,21,0.153,10,49.8,1.06
,13:17:07,5,3590,3108.5,1.11,13.3,7,21,0.154,10,49.9,1.07
,13:17:08,5,3590,3109.5,1.12,13.3,7,21,0.156,10,49.8,1.08
,13:17:09,5,3590,3110.5,1.15,13.3,7,21,0.161,10,49.8,1.12
,13:17:10,5,3590,3111.5,1.17,13.3,7,21,0.163,10,49.8,1.13
,13:17:11,5,3590,3112.5,1.16,13.3,7,21,0.162,10,49.8,1.12
,13:17:12,5,3590,3113.5,1.15,13.3,7,21,0.167,10,49.9,1.11
,13:17:13,5,3590,3114.5,1.16,13.3,7,21,0.167,10,49.9,1.12
,13:17:14,5,3590,3115.5,1.17,13.3,7,21,0.163,10,49.9,1.13
,13:17:15,5,3590,3116.5,1.17,13.3,7,21,0.162,10,49.8,1.13
,13:17:16,5,3590,3117.5,1.15,13.3,7,21,0.166,10,49.9,1.11
,13:17:17,5,3590,3118.5,1.13,13.3,7,21,0.164,10,49.9,1.09
,13:17:18,5,3590,3119.5,1.14,13.3,7,21,0.164,10,49.8,1.1
,13:17:19,5,3590,3120.5,1.15,13.3,7,21,0.165,10,49.8,1.11
,13:17:20,5,3590,3121.5,1.15,13.3,7,21,0.166,10,49.8,1.11
,13:17:21,5,3590,3122.5,1.16,13.3,7,21,0.162,10,49.8,1.13
,13:17:22,5,3590,3123.5,1.16,13.3,7,21,0.168,10,49.9,1.12
,13:17:23,5,3590,3124.5,1.15,13.3,7,21,0.165,10,49.9,1.1
,13:17:24,5,3590,3125.5,1.11,13.3,7,21,0.16,10,49.9,1.06
,13:17:25,5,3590,3126.5,1.09,13.3,7,22,0.157,10,49.9,1.05
