Data file,,DRYSLIDE_ISO10_-8C_002.TSV,,,,,,,,,,
,15:20:04,4,3600,1540.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.17
,15:20:05,4,3600,1541.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.16
,15:20:06,4,3600,1542.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.16
,15:20:07,4,3600,1543.1,1.22,13.3,7,-5.2,0.177,10,50.1,1.17
,15:20:08,4,3600,1544.1,1.23,13.3,7,-5.2,0.171,10,50.1,1.17
,15:20:09,4,3600,1545.1,1.23,13.3,7,-5.2,0.171,10,50.1,1.17
,15:20:10,4,3600,1546.1,1.22,13.3,7,-5.2,0.176,10,50.1,1.17
,15:20:11,4,3600,1547.1,1.21,13.3,7,-5.2,0.182,10,50.1,1.16
,15:20:12,4,3600,1548.1,1.21,13.3,7,-5.2,0.182,10,50.1,1.16
,15:20:13,4,3600,1549.1,1.22,13.3,7,-5.2,0.176,10,50.1,1.16
,15:20:14,4,3600,1550.1,1.22,13.3,7,-5.2,0.176,10,50.1,1.17
,15:20:15,4,3600,1551.1,1.22,13.3,7,-5.2,0.176,10,50.1,1.17
,15:20:16,4,3600,1552.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.16
,15:20:17,4,3600,1553.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.16
,15:20:18,4,3600,1554.1,1.22,13.3,7,-5.2,0.176,10,50.1,1.17
,15:20:19,4,3600,1555.1,1.22,13.3,7,-5.2,0.17,10,50.1,1.17
,15:20:20,4,3600,1556.1,1.22,13.3,7,-5.2,0.17,10,50.1,1.17
,15:20:21,4,3600,1557.1,1.22,13.3,7,-5.2,0.176,10,50.1,1.17
,15:20:22,4,3600,1558.1,1.22,13.3,7,-5.2,0.182,10,50.1,1.16
,15:20:23,4,3600,1559.1,1.22,13.3,7,-5.2,0.182,10,50.1,1.16
,15:20:24,4,3600,1560.1,1.22,13.3,7,-5.2,0.176,10,50.1,1.17
,15:20:25,4,3600,1561.1,1.22,13.3,7,-5.2,0.17,10,50.1,1.17
,15:20:26,4,3600,1562.1,1.22,13.3,7,-5.2,0.176,10,50.1,1.16
,15:20:27,4,3600,1563.1,1.22,13.3,7,-5.2,0.182,10,50.1,1.16
,15:20:28,4,3600,1564.1,1.21,13.3,6,-5.3,0.189,10,50.1,1.16
,15:20:29,4,3600,1565.1,1.22,13.3,7,-5.3,0.182,10,50.1,1.16
,15:20:30,4,3600,1566.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.17
,15:20:31,4,3600,1567.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:20:32,4,3600,1568.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.17
,15:20:33,4,3600,1569.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:20:34,4,3600,1570.1,1.22,13.3,7,-5.3,0.184,10,50.1,1.17
,15:20:35,4,3600,1571.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.17
,15:20:36,4,3600,1572.1,1.22,13.3,6,-5.3,0.19,10,50.1,1.16
,15:20:37,4,3600,1573.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:20:38,4,3600,1574.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:20:39,4,3600,1575.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:20:40,4,3600,1576.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:20:41,4,3600,1577.1,1.22,13.3,7,-5.3,0.184,10,50.1,1.17
,15:20:42,4,3600,1578.1,1.22,13.3,7,-5.3,0.184,10,50.1,1.17
,15:20:43,4,3600,1579.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:20:44,4,3600,1580.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:20:45,4,3600,1581.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:20:46,4,3600,1582.1,1.22,13.3,7,-5.3,0.184,10,50.1,1.17
,15:20:47,4,3600,1583.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.17
,15:20:48,4,3600,1584.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.17
,15:20:49,4,3600,1585.1,1.22,13.3,7,-5.3,0.17,10,50.1,1.17
,15:20:50,4,3600,1586.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.16
,15:20:51,4,3600,1587.1,1.22,13.3,7,-5.3,0.182,10,50.1,1.16
,15:20:52,4,3600,1588.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.16
,15:20:53,4,3600,1589.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.16
,15:20:54,4,3600,1590.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.17
,15:20:55,4,3600,1591.1,1.22,13.3,7,-5.3,0.177,10,50.1,1.17
,15:20:56,4,3600,1592.1,1.22,13.3,7,-5.3,0.177,10,50.2,1.17
,15:20:57,4,3600,1593.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.17
,15:20:58,4,3600,1594.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.16
,15:20:59,4,3600,1595.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.16
,15:21:00,4,3600,1596.1,1.22,13.3,7,-5.3,0.176,10,50.2,1.17
,15:21:01,4,3600,1597.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:21:02,4,3600,1598.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:21:03,4,3600,1599.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.17
,15:21:04,4,3600,1600.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.16
,15:21:05,4,3600,1601.1,1.22,13.3,7,-5.3,0.182,10,50.1,1.16
,15:21:06,4,3600,1602.1,1.22,13.3,7,-5.3,0.182,10,50.1,1.16
,15:21:07,4,3600,1603.1,1.22,13.3,7,-5.3,0.17,10,50.1,1.16
,15:21:08,4,3600,1604.1,1.22,13.3,7,-5.3,0.17,10,50.1,1.17
,15:21:09,4,3600,1605.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.17
,15:21:10,4,3600,1606.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.16
,15:21:11,4,3600,1607.1,1.21,13.3,7,-5.3,0.182,10,50.1,1.16
,15:21:12,4,3600,1608.1,1.21,13.3,7,-5.3,0.182,10,50.1,1.16
,15:21:13,4,3600,1609.1,1.22,13.3,7,-5.3,0.184,10,50.1,1.17
,15:21:14,4,3600,1610.1,1.23,13.3,7,-5.3,0.172,10,50.1,1.18
,15:21:15,4,3600,1611.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.17
,15:21:16,4,3600,1612.1,1.22,13.3,7,-5.3,0.177,10,50.1,1.17
,15:21:17,4,3600,1613.1,1.22,13.3,7,-5.3,0.182,10,50.1,1.16
,15:21:18,4,3600,1614.1,1.22,13.3,7,-5.3,0.182,10,50.2,1.16
,15:21:19,4,3600,1615.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.16
,15:21:20,4,3600,1616.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.16
,15:21:21,4,3600,1617.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.16
,15:21:22,4,3600,1618.1,1.21,13.3,7,-5.3,0.175,10,50.1,1.16
,15:21:23,4,3600,1619.1,1.21,13.3,7,-5.3,0.182,10,50.1,1.16
,15:21:24,4,3600,1620.1,1.21,13.3,7,-5.3,0.182,10,50.1,1.16
,15:21:25,4,3600,1621.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.16
,15:21:26,4,3600,1622.1,1.22,13.3,7,-5.3,0.176,10,50.2,1.16
,15:21:27,4,3600,1623.1,1.22,13.3,7,-5.3,0.17,10,50.1,1.17
,15:21:28,4,3600,1624.1,1.22,13.3,7,-5.3,0.176,10,50.2,1.17
,15:21:29,4,3600,1625.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.16
,15:21:30,4,3600,1626.1,1.22,13.3,7,-5.4,0.182,10,50.1,1.16
,15:21:31,4,3600,1627.1,1.22,13.3,7,-5.4,0.182,10,50.1,1.16
,15:21:32,4,3600,1628.1,1.22,13.3,7,-5.4,0.176,10,50.1,1.16
,15:21:33,4,3600,1629.1,1.22,13.3,7,-5.4,0.17,10,50.1,1.17
,15:21:34,4,3600,1630.1,1.22,13.3,7,-5.4,0.17,10,50.1,1.17
,15:21:35,4,3600,1631.1,1.22,13.3,7,-5.4,0.176,10,50.1,1.17
,15:21:36,4,3600,1632.1,1.22,13.3,7,-5.4,0.182,10,50.1,1.16
,15:21:37,4,3600,1633.1,1.21,13.3,7,-5.4,0.182,10,50.1,1.16
,15:21:38,4,3600,1634.1,1.21,13.3,7,-5.4,0.182,10,50.1,1.15
,15:21:39,4,3600,1635.1,1.21,13.3,7,-5.4,0.182,10,50.1,1.16
,15:21:40,4,3600,1636.1,1.21,13.3,7,-5.4,0.175,10,50.1,1.16
,15:21:41,4,3600,1637.1,1.21,13.3,7,-5.4,0.175,10,50.1,1.16
,15:21:42,4,3600,1638.1,1.21,13.3,7,-5.4,0.175,10,50.1,1.16
,15:21:43,4,3600,1639.1,1.21,13.3,7,-5.4,0.175,10,50.1,1.16
,15:21:44,4,3600,1640.1,1.21,13.3,7,-5.4,0.175,10,50.1,1.16
,15:21:45,4,3600,1641.1,1.21,13.3,7,-5.4,0.182,10,50.1,1.16
,15:21:46,4,3600,1642.1,1.21,13.3,7,-5.4,0.182,10,50.1,1.16
,15:21:47,4,3600,1643.1,1.21,13.3,7,-5.4,0.182,10,50.1,1.16
,15:21:48,4,3600,1644.1,1.21,13.3,7,-5.4,0.175,10,50.1,1.16
,15:21:49,4,3600,1645.1,1.21,13.3,7,-5.4,0.175,10,50.1,1.16
,15:21:50,4,3600,1646.1,1.21,13.3,7,-5.4,0.169,10,50.1,1.16
,15:21:51,4,3600,1647.1,1.22,13.3,7,-5.4,0.164,10,50.1,1.16
,15:21:52,4,3600,1648.1,1.21,13.3,7,-5.4,0.169,10,50.1,1.16
,15:21:53,4,3600,1649.1,1.21,13.3,7,-5.4,0.175,10,50.1,1.16
,15:21:54,4,3600,1650.1,1.21,13.3,7,-5.3,0.181,10,50.1,1.15
,15:21:55,4,3600,1651.1,1.21,13.3,6,-5.3,0.189,10,50.1,1.16
,15:21:56,4,3600,1652.1,1.21,13.3,7,-5.3,0.175,10,50.1,1.16
,15:21:57,4,3600,1653.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.16
,15:21:58,4,3600,1654.1,1.22,13.3,7,-5.3,0.182,10,50.1,1.16
,15:21:59,4,3600,1655.1,1.21,13.3,7,-5.3,0.182,10,50.1,1.16
,15:22:00,4,3600,1656.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.16
,15:22:01,4,3600,1657.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.16
,15:22:02,4,3600,1658.1,1.22,13.3,7,-5.3,0.182,10,50.1,1.16
,15:22:03,4,3600,1659.1,1.21,13.3,7,-5.3,0.182,10,50.1,1.16
,15:22:04,4,3600,1660.1,1.22,13.3,6,-5.3,0.19,10,50.1,1.16
,15:22:05,4,3600,1661.1,1.22,13.3,6,-5.2,0.19,10,50.1,1.17
,15:22:06,4,3600,1662.1,1.22,13.3,7,-5.2,0.184,10,50.1,1.17
,15:22:07,4,3600,1663.1,1.22,13.3,7,-5.2,0.184,10,50.1,1.17
,15:22:08,4,3600,1664.1,1.22,13.3,7,-5.2,0.177,10,50.1,1.17
,15:22:09,4,3600,1665.1,1.22,13.3,7,-5.2,0.177,10,50.1,1.17
,15:22:10,4,3600,1666.1,1.22,13.3,7,-5.2,0.17,10,50.1,1.17
,15:22:11,4,3600,1667.1,1.23,13.3,7,-5.2,0.165,10,50.1,1.17
,15:22:12,4,3600,1668.1,1.23,13.3,7,-5.2,0.171,10,50.1,1.17
,15:22:13,4,3600,1669.1,1.22,13.3,7,-5.2,0.184,10,50.1,1.17
,15:22:14,4,3600,1670.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.16
,15:22:15,4,3600,1671.1,1.21,13.3,7,-5.2,0.182,10,50.1,1.16
,15:22:16,4,3600,1672.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.16
,15:22:17,4,3600,1673.1,1.22,13.3,7,-5.2,0.176,10,50.1,1.17
,15:22:18,4,3600,1674.1,1.22,13.3,7,-5.2,0.17,10,50.1,1.17
,15:22:19,4,3600,1675.1,1.22,13.3,7,-5.2,0.17,10,50.1,1.16
,15:22:20,4,3600,1676.1,1.21,13.3,7,-5.2,0.175,10,50.1,1.16
,15:22:21,4,3600,1677.1,1.21,13.3,6,-5.2,0.188,10,50.1,1.15
,15:22:22,4,3600,1678.1,1.21,13.3,6,-5.2,0.189,10,50.1,1.16
,15:22:23,4,3600,1679.1,1.22,13.3,6,-5.2,0.19,10,50.1,1.16
,15:22:24,4,3600,1680.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.17
,15:22:25,4,3600,1681.1,1.22,13.3,7,-5.2,0.184,10,50.1,1.17
,15:22:26,4,3600,1682.1,1.22,13.3,7,-5.2,0.177,10,50.1,1.17
,15:22:27,4,3600,1683.1,1.22,13.3,7,-5.2,0.17,10,50.1,1.17
,15:22:28,4,3600,1684.1,1.22,13.3,7,-5.2,0.17,10,50.1,1.17
,15:22:29,4,3600,1685.1,1.22,13.3,7,-5.2,0.177,10,50.1,1.17
,15:22:30,4,3600,1686.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.16
,15:22:31,4,3600,1687.1,1.21,13.3,6,-5.2,0.189,10,50.1,1.16
,15:22:32,4,3600,1688.1,1.21,13.3,6,-5.2,0.189,10,50.1,1.16
,15:22:33,4,3600,1689.1,1.21,13.3,7,-5.2,0.182,10,50.1,1.16
,15:22:34,4,3600,1690.1,1.22,13.3,7,-5.3,0.182,10,50.1,1.16
,15:22:35,4,3600,1691.1,1.22,13.3,7,-5.3,0.176,10,50.1,1.17
,15:22:36,4,3600,1692.1,1.22,13.3,7,-5.3,0.17,10,50.1,1.16
,15:22:37,4,3600,1693.1,1.22,13.3,7,-5.2,0.176,10,50.1,1.17
,15:22:38,4,3600,1694.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.17
,15:22:39,4,3600,1695.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.16
,15:22:40,4,3600,1696.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.16
,15:22:41,4,3600,1697.1,1.22,13.3,7,-5.2,0.183,10,50.1,1.16
,15:22:42,4,3600,1698.1,1.22,13.3,7,-5.2,0.176,10,50.2,1.17
,15:22:43,4,3600,1699.1,1.23,13.3,7,-5.2,0.177,10,50.1,1.17
,15:22:44,4,3600,1700.1,1.23,13.3,7,-5.2,0.171,10,50.1,1.18
,15:22:45,4,3600,1701.1,1.23,13.3,7,-5.2,0.171,10,50.1,1.18
,15:22:46,4,3600,1702.1,1.23,13.3,7,-5.2,0.178,10,50.1,1.18
,15:22:47,4,3600,1703.1,1.23,13.3,7,-5.2,0.184,10,50.1,1.17
,15:22:48,4,3600,1704.1,1.23,13.3,7,-5.2,0.184,10,50.1,1.17
,15:22:49,4,3600,1705.1,1.23,13.3,7,-5.2,0.184,10,50.1,1.17
,15:22:50,4,3600,1706.1,1.23,13.3,7,-5.2,0.185,10,50.1,1.18
,15:22:51,4,3600,1707.1,1.23,13.3,7,-5.2,0.171,10,50.1,1.17
,15:22:52,4,3600,1708.1,1.23,13.3,7,-5.2,0.171,10,50.1,1.17
,15:22:53,4,3600,1709.1,1.22,13.3,7,-5.2,0.177,10,50.1,1.17
,15:22:54,4,3600,1710.1,1.23,13.3,7,-5.2,0.184,10,50.1,1.17
,15:22:55,4,3600,1711.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:22:56,4,3600,1712.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:22:57,4,3600,1713.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:22:58,4,3600,1714.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:22:59,4,3600,1715.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:23:00,4,3600,1716.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:23:01,4,3600,1717.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:23:02,4,3600,1718.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:23:03,4,3600,1719.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:23:04,4,3600,1720.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:05,4,3600,1721.1,1.22,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:06,4,3600,1722.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:07,4,3600,1723.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:23:08,4,3600,1724.1,1.23,13.3,7,-5.3,0.172,10,50.1,1.18
,15:23:09,4,3600,1725.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:23:10,4,3600,1726.1,1.22,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:11,4,3600,1727.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.16
,15:23:12,4,3600,1728.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.16
,15:23:13,4,3600,1729.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.17
,15:23:14,4,3600,1730.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.17
,15:23:15,4,3600,1731.1,1.22,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:16,4,3600,1732.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:23:17,4,3600,1733.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:23:18,4,3600,1734.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.17
,15:23:19,4,3600,1735.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.17
,15:23:20,4,3600,1736.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.17
,15:23:21,4,3600,1737.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:23:22,4,3600,1738.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:23,4,3600,1739.1,1.22,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:24,4,3600,1740.1,1.22,13.3,7,-5.3,0.183,10,50.1,1.17
,15:23:25,4,3600,1741.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:23:26,4,3600,1742.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:23:27,4,3600,1743.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:23:28,4,3600,1744.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:23:29,4,3600,1745.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:30,4,3600,1746.1,1.23,13.3,6,-5.3,0.191,10,50.1,1.17
,15:23:31,4,3600,1747.1,1.22,13.3,6,-5.3,0.191,10,50.1,1.17
,15:23:32,4,3600,1748.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:33,4,3600,1749.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:34,4,3600,1750.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:35,4,3600,1751.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:23:36,4,3600,1752.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:23:37,4,3600,1753.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:23:38,4,3600,1754.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:23:39,4,3600,1755.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:23:40,4,3600,1756.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:23:41,4,3600,1757.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:23:42,4,3600,1758.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:23:43,4,3600,1759.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:23:44,4,3600,1760.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.17
,15:23:45,4,3600,1761.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:23:46,4,3600,1762.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:23:47,4,3600,1763.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:23:48,4,3600,1764.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.17
,15:23:49,4,3600,1765.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:23:50,4,3600,1766.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:23:51,4,3600,1767.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:52,4,3600,1768.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:53,4,3600,1769.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:23:54,4,3600,1770.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:23:55,4,3600,1771.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:23:56,4,3600,1772.1,1.23,13.3,7,-5.3,0.172,10,50.1,1.18
,15:23:57,4,3600,1773.1,1.23,13.3,7,-5.3,0.172,10,50.1,1.18
,15:23:58,4,3600,1774.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:23:59,4,3600,1775.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:00,4,3600,1776.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:01,4,3600,1777.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:02,4,3600,1778.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:03,4,3600,1779.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:24:04,4,3600,1780.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:24:05,4,3600,1781.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:24:06,4,3600,1782.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:24:07,4,3600,1783.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:24:08,4,3600,1784.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.17
,15:24:09,4,3600,1785.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:10,4,3600,1786.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:11,4,3600,1787.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:12,4,3600,1788.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.18
,15:24:13,4,3600,1789.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:24:14,4,3600,1790.1,1.23,13.3,7,-5.3,0.172,10,50.1,1.18
,15:24:15,4,3600,1791.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:24:16,4,3600,1792.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:17,4,3600,1793.1,1.22,13.3,6,-5.3,0.191,10,50.1,1.17
,15:24:18,4,3600,1794.1,1.23,13.3,6,-5.3,0.191,10,50.1,1.17
,15:24:19,4,3600,1795.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:20,4,3600,1796.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:21,4,3600,1797.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:24:22,4,3600,1798.1,1.23,13.3,7,-5.3,0.171,10,50.1,1.18
,15:24:23,4,3600,1799.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:24:24,4,3600,1800.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:25,4,3600,1801.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:26,4,3600,1802.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:27,4,3600,1803.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:28,4,3600,1804.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:24:29,4,3600,1805.1,1.23,13.3,7,-5.3,0.172,10,50.1,1.18
,15:24:30,4,3600,1806.1,1.23,13.3,7,-5.3,0.172,10,50.1,1.18
,15:24:31,4,3600,1807.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:24:32,4,3600,1808.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:24:33,4,3600,1809.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:34,4,3600,1810.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:35,4,3600,1811.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:36,4,3600,1812.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:24:37,4,3600,1813.1,1.23,13.3,7,-5.3,0.172,10,50.1,1.18
,15:24:38,4,3600,1814.1,1.23,13.3,7,-5.3,0.172,10,50.1,1.18
,15:24:39,4,3600,1815.1,1.23,13.3,7,-5.3,0.177,10,50.1,1.17
,15:24:40,4,3600,1816.1,1.23,13.3,6,-5.3,0.191,10,50.1,1.17
,15:24:41,4,3600,1817.1,1.23,13.3,7,-5.3,0.184,10,50.1,1.17
,15:24:42,4,3600,1818.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:43,4,3600,1819.1,1.24,13.3,7,-5.3,0.186,10,50.1,1.19
,15:24:44,4,3600,1820.1,1.24,13.3,7,-5.3,0.179,10,50.1,1.19
,15:24:45,4,3600,1821.1,1.24,13.3,7,-5.3,0.173,10,50.1,1.19
,15:24:46,4,3600,1822.1,1.24,13.3,7,-5.3,0.173,10,50.1,1.19
,15:24:47,4,3600,1823.1,1.24,13.3,7,-5.3,0.179,10,50.1,1.18
,15:24:48,4,3600,1824.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:49,4,3600,1825.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.17
,15:24:50,4,3600,1826.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:51,4,3600,1827.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:52,4,3600,1828.1,1.24,13.3,7,-5.3,0.179,10,50.1,1.18
,15:24:53,4,3600,1829.1,1.24,13.3,7,-5.3,0.172,10,50.1,1.18
,15:24:54,4,3600,1830.1,1.24,13.3,7,-5.3,0.172,10,50.1,1.18
,15:24:55,4,3600,1831.1,1.23,13.3,7,-5.3,0.178,10,50.1,1.18
,15:24:56,4,3600,1832.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:57,4,3600,1833.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:58,4,3600,1834.1,1.23,13.3,7,-5.3,0.185,10,50.1,1.18
,15:24:59,4,3600,1835.1,1.24,13.3,7,-5.3,0.185,10,50.1,1.18
,15:25:00,4,3600,1836.1,1.24,13.3,7,-5.3,0.185,10,50.1,1.18
,15:25:01,4,3600,1837.1,1.24,13.3,7,-5.3,0.179,10,50.1,1.18
,15:25:02,4,3600,1838.1,1.24,13.3,7,-5.3,0.173,10,50.1,1.19
,15:25:03,4,3600,1839.1,1.24,13.3,7,-5.3,0.179,10,50.1,1.18
,15:25:04,4,3600,1840.1,1.24,13.3,7,-5.3,0.179,10,50.1,1.18
,15:25:05,4,3600,1841.1,1.24,13.3,7,-5.3,0.179,10,50.1,1.18
,15:25:06,4,3600,1842.1,1.24,13.3,7,-5.3,0.185,10,50.1,1.18
