Data file,,RA0.3_DISTILLEDWATER_12C_003_15MLWATER.TSV,,,,,,,,,,
,14:25:59,6,3590,1280.8,0.54,13.3,9,13.7,0.057,10,0.3,0.52
,14:26:00,6,3590,1281.8,0.53,13.3,9,13.7,0.06,10,0.3,0.51
,14:26:01,6,3590,1282.8,0.53,13.3,9,13.7,0.06,10,0.3,0.51
,14:26:02,6,3590,1283.8,0.54,13.3,9,13.7,0.061,10,0.3,0.53
,14:26:03,6,3590,1284.8,0.56,13.3,9,13.7,0.06,10,0.3,0.54
,14:26:04,6,3590,1285.8,0.56,13.3,9,13.7,0.061,10,0.4,0.54
,14:26:05,6,3590,1286.8,0.56,13.3,9,13.7,0.061,10,0.3,0.54
,14:26:06,6,3590,1287.8,0.56,13.3,9,13.6,0.06,10,0.4,0.54
,14:26:07,6,3590,1288.8,0.56,13.3,9,13.6,0.059,10,0.4,0.54
,14:26:08,6,3590,1289.8,0.55,13.3,9,13.6,0.06,10,0.4,0.53
,14:26:09,6,3590,1290.8,0.55,13.3,9,13.6,0.062,10,0.3,0.53
,14:26:10,6,3590,1291.8,0.55,13.3,9,13.6,0.06,10,0.4,0.53
,14:26:11,6,3590,1292.8,0.56,13.3,9,13.6,0.061,10,0.4,0.54
,14:26:12,6,3590,1293.8,0.56,13.3,9,13.6,0.059,10,0.3,0.54
,14:26:13,6,3590,1294.8,0.57,13.3,9,13.6,0.06,10,0.3,0.55
,14:26:14,6,3590,1295.8,0.57,13.3,9,13.6,0.064,10,0.3,0.55
,14:26:15,6,3590,1296.8,0.57,13.3,9,13.6,0.064,10,0.4,0.55
,14:26:16,6,3590,1297.8,0.58,13.3,9,13.6,0.065,10,0.4,0.56
,14:26:17,6,3590,1298.8,0.6,13.3,9,13.6,0.065,10,0.4,0.58
,14:26:18,6,3590,1299.8,0.61,13.3,9,13.6,0.065,10,0.4,0.59
,14:26:19,6,3590,1300.8,0.62,13.3,9,13.6,0.065,10,0.4,0.59
,14:26:20,6,3590,1301.8,0.61,13.3,9,13.6,0.066,10,0.4,0.59
,14:26:21,6,3590,1302.8,0.61,13.3,9,13.6,0.066,10,0.4,0.58
,14:26:22,6,3590,1303.8,0.61,13.3,9,13.5,0.066,10,0.4,0.58
,14:26:23,6,3590,1304.8,0.6,13.3,9,13.5,0.064,10,0.6,0.58
,14:26:24,6,3590,1305.8,0.6,13.3,9,13.5,0.063,10,0.6,0.57
,14:26:25,6,3590,1306.8,0.59,13.3,9,13.5,0.064,10,0.6,0.57
,14:26:26,6,3590,1307.8,0.59,13.3,9,13.5,0.063,10,0.5,0.56
,14:26:27,6,3590,1308.8,0.58,13.3,9,13.5,0.065,10,0.6,0.56
,14:26:28,6,3590,1309.8,0.59,13.3,9,13.5,0.064,10,0.6,0.57
,14:26:29,6,3590,1310.8,0.6,13.3,9,13.5,0.064,10,0.6,0.58
,14:26:30,6,3590,1311.8,0.61,13.3,9,13.5,0.066,10,0.6,0.59
,14:26:31,6,3590,1312.8,0.61,13.3,9,13.5,0.066,10,0.6,0.59
,14:26:32,6,3590,1313.8,0.61,13.3,9,13.5,0.066,10,0.6,0.59
,14:26:33,6,3590,1314.8,0.61,13.3,9,13.5,0.064,10,0.6,0.59
,14:26:34,6,3590,1315.8,0.61,13.3,9,13.5,0.066,10,0.6,0.58
,14:26:35,6,3590,1316.8,0.6,13.3,9,13.4,0.065,10,0.6,0.58
,14:26:36,6,3590,1317.8,0.6,13.3,9,13.5,0.065,10,0.5,0.58
,14:26:37,6,3590,1318.8,0.6,13.3,9,13.5,0.065,10,0.5,0.58
,14:26:38,6,3590,1319.8,0.61,13.3,9,13.4,0.066,10,0.5,0.58
,14:26:39,6,3590,1320.8,0.61,13.3,9,13.4,0.066,10,0.4,0.59
,14:26:40,6,3590,1321.8,0.61,13.3,9,13.4,0.066,10,0.4,0.58
,14:26:41,6,3590,1322.8,0.6,13.3,9,13.4,0.064,10,0.4,0.57
,14:26:42,6,3590,1323.8,0.58,13.3,9,13.4,0.061,10,0.4,0.56
,14:26:43,6,3590,1324.8,0.57,13.3,10,13.4,0.059,10,0.4,0.55
,14:26:44,6,3590,1325.8,0.57,13.3,9,13.4,0.06,10,0.4,0.55
,14:26:45,6,3590,1326.8,0.57,13.3,9,13.4,0.061,10,0.4,0.55
,14:26:46,6,3590,1327.8,0.56,13.3,9,13.4,0.059,10,0.4,0.54
,14:26:47,6,3590,1328.8,0.56,13.3,9,13.4,0.06,10,0.4,0.54
,14:26:48,6,3590,1329.8,0.57,13.3,9,13.4,0.061,10,0.4,0.55
,14:26:49,6,3590,1330.8,0.56,13.3,9,13.4,0.063,10,0.4,0.54
,14:26:50,6,3590,1331.8,0.56,13.3,9,13.3,0.063,10,0.4,0.54
,14:26:51,6,3590,1332.8,0.56,13.3,9,13.3,0.063,10,0.4,0.54
,14:26:52,6,3590,1333.8,0.57,13.3,9,13.3,0.06,10,0.4,0.55
,14:26:53,6,3590,1334.8,0.58,13.3,9,13.3,0.061,10,0.4,0.56
,14:26:54,6,3590,1335.8,0.58,13.3,9,13.3,0.063,10,0.4,0.56
,14:26:55,6,3590,1336.8,0.58,13.3,9,13.3,0.065,10,0.4,0.56
,14:26:56,6,3590,1337.8,0.58,13.3,9,13.3,0.063,10,0.4,0.56
,14:26:57,6,3590,1338.8,0.6,13.3,9,13.3,0.063,10,0.4,0.58
,14:26:58,6,3590,1339.8,0.6,13.3,9,13.3,0.065,10,0.4,0.58
,14:26:59,6,3590,1340.8,0.6,13.3,9,13.3,0.065,10,0.4,0.58
,14:27:00,6,3590,1341.8,0.59,13.3,9,13.3,0.064,10,0.4,0.57
,14:27:01,6,3590,1342.8,0.59,13.3,9,13.3,0.062,10,0.4,0.57
,14:27:02,6,3590,1343.8,0.59,13.3,9,13.2,0.062,10,0.4,0.57
,14:27:03,6,3590,1344.8,0.59,13.3,9,13.2,0.064,10,0.4,0.56
,14:27:04,6,3590,1345.8,0.58,13.3,9,13.2,0.064,10,0.4,0.55
,14:27:05,6,3590,1346.8,0.57,13.3,9,13.2,0.064,10,0.4,0.55
,14:27:06,6,3590,1347.8,0.57,13.3,9,13.2,0.062,10,0.4,0.55
,14:27:07,6,3590,1348.8,0.57,13.3,9,13.2,0.061,10,0.4,0.55
,14:27:08,6,3590,1349.8,0.57,13.3,9,13.2,0.062,10,0.4,0.55
,14:27:09,6,3590,1350.8,0.57,13.3,9,13.2,0.062,10,0.4,0.55
,14:27:10,6,3590,1351.8,0.58,13.3,9,13.1,0.063,10,0.4,0.56
,14:27:11,6,3590,1352.8,0.57,13.3,9,13.1,0.062,10,0.4,0.55
,14:27:12,6,3590,1353.8,0.57,13.3,9,13.1,0.06,10,0.4,0.55
,14:27:13,6,3590,1354.8,0.57,13.3,9,13.1,0.06,10,0.4,0.55
,14:27:14,6,3590,1355.8,0.56,13.3,9,13.1,0.061,10,0.4,0.54
,14:27:15,6,3590,1356.8,0.56,13.3,9,13.1,0.061,10,0.4,0.54
,14:27:16,6,3590,1357.8,0.56,13.3,9,13.1,0.061,10,0.4,0.54
,14:27:17,6,3590,1358.8,0.57,13.3,9,13.1,0.061,10,0.4,0.55
,14:27:18,6,3590,1359.8,0.57,13.3,9,13.1,0.06,10,0.4,0.55
,14:27:19,6,3590,1360.8,0.56,13.3,9,13.1,0.059,10,0.4,0.54
,14:27:20,6,3590,1361.8,0.56,13.3,9,13.1,0.061,10,0.4,0.54
,14:27:21,6,3590,1362.8,0.55,13.3,9,13.1,0.06,10,0.4,0.53
,14:27:22,6,3590,1363.8,0.56,13.3,9,13,0.062,10,0.4,0.54
,14:27:23,6,3590,1364.8,0.57,13.3,9,13,0.061,10,0.4,0.55
,14:27:24,6,3590,1365.8,0.56,13.3,9,13,0.061,10,0.4,0.55
,14:27:25,6,3590,1366.8,0.56,13.3,9,13,0.06,10,0.4,0.54
,14:27:26,6,3590,1367.8,0.56,13.3,9,13,0.061,10,0.4,0.54
,14:27:27,6,3590,1368.8,0.56,13.3,9,13,0.061,10,0.4,0.54
,14:27:28,6,3590,1369.8,0.56,13.3,9,13,0.061,10,0.4,0.54
,14:27:29,6,3590,1370.8,0.56,13.3,9,12.9,0.061,10,0.4,0.54
,14:27:30,6,3590,1371.8,0.56,13.3,9,12.9,0.063,10,0.4,0.54
,14:27:31,6,3590,1372.8,0.57,13.3,9,12.9,0.062,10,0.4,0.56
,14:27:32,6,3590,1373.8,0.59,13.3,9,12.9,0.064,10,0.5,0.57
,14:27:33,6,3590,1374.8,0.61,13.3,9,12.9,0.066,10,0.5,0.59
,14:27:34,6,3590,1375.8,0.62,13.3,9,12.9,0.067,10,0.4,0.6
,14:27:35,6,3590,1376.8,0.63,13.3,9,12.9,0.07,10,0.5,0.6
,14:27:36,6,3590,1377.8,0.62,13.3,9,12.9,0.067,10,0.5,0.59
,14:27:37,6,3590,1378.8,0.61,13.3,9,12.9,0.066,10,0.4,0.58
,14:27:38,6,3590,1379.8,0.6,13.3,9,12.9,0.065,10,0.4,0.57
,14:27:39,6,3590,1380.8,0.59,13.3,9,12.8,0.064,10,0.4,0.57
,14:27:40,6,3590,1381.8,0.59,13.3,9,12.8,0.064,10,0.4,0.56
,14:27:41,6,3590,1382.8,0.59,13.3,9,12.8,0.062,10,0.5,0.56
,14:27:42,6,3590,1383.8,0.59,13.3,9,12.8,0.062,10,0.5,0.56
,14:27:43,6,3590,1384.8,0.58,13.3,9,12.8,0.063,10,0.5,0.56
,14:27:44,6,3590,1385.8,0.58,13.3,9,12.8,0.063,10,0.5,0.56
,14:27:45,6,3590,1386.8,0.58,13.3,9,12.8,0.063,10,0.6,0.56
,14:27:46,6,3590,1387.8,0.59,13.3,9,12.8,0.063,10,0.6,0.56
,14:27:47,6,3590,1388.8,0.59,13.3,9,12.7,0.062,10,0.6,0.56
,14:27:48,6,3590,1389.8,0.6,13.3,9,12.7,0.064,10,0.6,0.57
,14:27:49,6,3590,1390.8,0.6,13.3,9,12.7,0.063,10,0.6,0.57
,14:27:50,6,3590,1391.8,0.6,13.3,9,12.7,0.063,10,0.6,0.58
,14:27:51,6,3590,1392.8,0.6,13.3,9,12.7,0.063,10,0.6,0.57
,14:27:52,6,3590,1393.8,0.59,13.3,9,12.7,0.064,10,0.7,0.57
,14:27:53,6,3590,1394.8,0.58,13.3,9,12.7,0.065,10,0.7,0.56
,14:27:54,6,3590,1395.8,0.58,13.3,9,12.7,0.065,10,0.7,0.56
,14:27:55,6,3590,1396.8,0.59,13.3,9,12.7,0.066,10,0.7,0.57
,14:27:56,6,3590,1397.8,0.6,13.3,9,12.7,0.065,10,0.7,0.57
,14:27:57,6,3590,1398.8,0.6,13.3,9,12.7,0.063,10,0.7,0.57
,14:27:58,6,3590,1399.8,0.59,13.3,9,12.6,0.066,10,0.7,0.57
,14:27:59,6,3590,1400.8,0.59,13.3,9,12.6,0.065,10,0.7,0.56
,14:28:00,6,3590,1401.8,0.58,13.3,9,12.6,0.063,10,0.7,0.56
,14:28:01,6,3590,1402.8,0.58,13.3,9,12.6,0.063,10,0.7,0.56
,14:28:02,6,3590,1403.8,0.58,13.3,9,12.6,0.063,10,0.7,0.56
,14:28:03,6,3590,1404.8,0.59,13.3,10,12.6,0.06,10,0.8,0.56
,14:28:04,6,3590,1405.8,0.59,13.3,10,12.6,0.059,10,0.7,0.57
,14:28:05,6,3590,1406.8,0.6,13.3,9,12.5,0.064,10,0.7,0.58
,14:28:06,6,3590,1407.8,0.61,13.3,9,12.5,0.066,10,0.8,0.58
,14:28:07,6,3590,1408.8,0.6,13.3,9,12.5,0.065,10,0.8,0.58
,14:28:08,6,3590,1409.8,0.6,13.3,9,12.5,0.063,10,0.8,0.57
,14:28:09,6,3590,1410.8,0.59,13.3,9,12.5,0.064,10,0.8,0.57
,14:28:10,6,3590,1411.8,0.59,13.3,9,12.5,0.064,10,0.9,0.56
,14:28:11,6,3590,1412.8,0.59,13.3,9,12.5,0.064,10,0.9,0.57
,14:28:12,6,3590,1413.8,0.59,13.3,9,12.5,0.062,10,0.9,0.57
,14:28:13,6,3590,1414.8,0.59,13.3,10,12.5,0.061,10,0.9,0.57
,14:28:14,6,3590,1415.8,0.59,13.3,9,12.5,0.062,10,0.9,0.56
,14:28:15,6,3590,1416.8,0.57,13.3,9,12.4,0.064,10,0.9,0.55
,14:28:16,6,3590,1417.8,0.56,13.3,9,12.4,0.063,10,1.2,0.54
,14:28:17,6,3590,1418.8,0.57,13.3,9,12.4,0.065,10,2.4,0.55
,14:28:18,6,3590,1419.8,0.58,13.3,9,12.4,0.065,10,2.4,0.56
,14:28:19,6,3590,1420.8,0.6,13.3,9,12.4,0.065,10,2.2,0.58
,14:28:20,6,3590,1421.8,0.62,13.3,9,12.4,0.065,10,2.3,0.59
,14:28:21,6,3590,1422.8,0.63,13.3,9,12.4,0.066,10,2.2,0.6
,14:28:22,6,3590,1423.8,0.64,13.3,9,12.3,0.069,10,2.1,0.62
,14:28:23,6,3590,1424.8,0.65,13.3,9,12.3,0.071,10,2.2,0.63
,14:28:24,6,3590,1425.8,0.66,13.3,10,12.3,0.068,10,2.7,0.64
,14:28:25,6,3590,1426.8,0.67,13.3,10,12.3,0.069,10,2.6,0.65
,14:28:26,6,3590,1427.8,0.67,13.3,10,12.3,0.069,10,8.3,0.65
,14:28:27,6,3590,1428.8,0.67,13.3,10,12.3,0.069,10,11.1,0.64
,14:28:28,6,3590,1429.8,0.66,13.3,9,12.2,0.07,10,6.9,0.64
,14:28:29,6,3590,1430.8,0.66,13.3,9,12.2,0.072,10,5.8,0.63
,14:28:30,6,3590,1431.8,0.67,13.3,9,12.2,0.074,10,6.2,0.64
,14:28:31,6,3590,1432.8,0.68,13.3,9,12.2,0.076,10,7,0.66
,14:28:32,6,3590,1433.8,0.7,13.3,9,12.2,0.078,10,6.2,0.67
,14:28:33,6,3590,1434.8,0.71,13.3,9,12.2,0.076,10,4.8,0.68
,14:28:34,6,3590,1435.8,0.7,13.3,9,12.2,0.076,10,3.6,0.67
,14:28:35,6,3590,1436.8,0.69,13.3,9,12.2,0.075,10,2.6,0.66
,14:28:36,6,3590,1437.8,0.68,13.3,9,12.1,0.074,10,2.2,0.65
,14:28:37,6,3590,1438.8,0.68,13.3,9,12.1,0.073,10,2.1,0.65
,14:28:38,6,3590,1439.8,0.69,13.3,9,12.1,0.072,10,2.2,0.66
,14:28:39,6,3590,1440.8,0.7,13.3,10,12.1,0.072,10,2.3,0.68
,14:28:40,6,3590,1441.8,0.72,13.3,10,12.1,0.074,10,2.3,0.69
,14:28:41,6,3590,1442.8,0.72,13.3,9,12.1,0.078,10,2.3,0.7
,14:28:42,6,3590,1443.8,0.73,13.3,9,12.1,0.079,10,2.3,0.7
,14:28:43,6,3590,1444.8,0.74,13.3,9,12.1,0.082,10,2.5,0.71
,14:28:44,6,3590,1445.8,0.75,13.3,9,12,0.084,10,2.7,0.72
,14:28:45,6,3590,1446.8,0.76,13.3,9,12,0.085,10,2.9,0.74
,14:28:46,6,3590,1447.8,0.78,13.3,9,12,0.087,10,3.3,0.75
,14:28:47,6,3590,1448.8,0.8,13.3,9,12,0.089,10,3.7,0.77
,14:28:48,6,3590,1449.8,0.82,13.3,9,12,0.086,10,3.3,0.78
,14:28:49,6,3590,1450.8,0.83,13.3,10,12,0.086,10,3.3,0.8
,14:28:50,6,3590,1451.8,0.84,13.3,9,12,0.089,10,3.2,0.81
,14:28:51,6,3590,1452.8,0.84,13.3,9,12,0.088,10,3.4,0.8
,14:28:52,6,3590,1453.8,0.83,13.3,9,12,0.089,10,3.8,0.79
,14:28:53,6,3590,1454.8,0.82,13.3,9,11.9,0.091,10,4.2,0.78
,14:28:54,6,3590,1455.8,0.82,13.3,9,11.9,0.091,10,4.2,0.78
,14:28:55,6,3590,1456.8,0.82,13.3,9,11.9,0.091,10,3.3,0.79
,14:28:56,6,3590,1457.8,0.83,13.3,9,11.9,0.089,10,2.8,0.79
,14:28:57,6,3590,1458.8,0.82,13.3,9,11.9,0.089,10,2.6,0.79
,14:28:58,6,3590,1459.8,0.82,13.3,9,11.9,0.089,10,2.6,0.79
,14:28:59,6,3590,1460.8,0.83,13.3,9,11.9,0.089,10,2.9,0.79
,14:29:00,6,3590,1461.8,0.83,13.3,9,11.8,0.09,10,3,0.8
,14:29:01,6,3590,1462.8,0.83,13.3,9,11.8,0.09,10,3.2,0.8
,14:29:02,6,3590,1463.8,0.84,13.3,9,11.8,0.091,10,3.3,0.81
,14:29:03,6,3590,1464.8,0.85,13.3,9,11.8,0.09,10,3.4,0.82
,14:29:04,6,3590,1465.8,0.86,13.3,10,11.8,0.088,10,3.7,0.83
,14:29:05,6,3590,1466.8,0.87,13.3,10,11.8,0.087,10,5.2,0.84
,14:29:06,6,3590,1467.8,0.86,13.3,10,11.8,0.089,10,5.2,0.83
,14:29:07,6,3590,1468.8,0.85,13.3,9,11.8,0.089,10,4.8,0.82
,14:29:08,6,3590,1469.8,0.83,13.3,9,11.7,0.088,10,4,0.8
,14:29:09,6,3590,1470.8,0.83,13.3,9,11.7,0.087,10,3.9,0.8
,14:29:10,6,3590,1471.8,0.83,13.3,10,11.7,0.085,10,4.2,0.79
,14:29:11,6,3590,1472.8,0.82,13.3,9,11.7,0.087,10,5.1,0.79
,14:29:12,6,3590,1473.8,0.82,13.3,9,11.7,0.089,10,5.1,0.79
,14:29:13,6,3590,1474.8,0.82,13.3,9,11.7,0.089,10,4.9,0.79
,14:29:14,6,3590,1475.8,0.82,13.3,9,11.7,0.088,10,4.4,0.78
,14:29:15,6,3590,1476.8,0.82,13.3,9,11.7,0.089,10,4.2,0.79
,14:29:16,6,3590,1477.8,0.83,13.3,9,11.6,0.088,10,4.8,0.8
,14:29:17,6,3590,1478.8,0.83,13.3,9,11.6,0.09,10,6.1,0.8
,14:29:18,6,3590,1479.8,0.83,13.3,9,11.6,0.09,10,9.7,0.8
,14:29:19,6,3590,1480.8,0.84,13.3,9,11.6,0.093,10,10.2,0.81
,14:29:20,6,3590,1481.8,0.85,13.3,9,11.6,0.094,10,7.1,0.82
,14:29:21,6,3590,1482.8,0.86,13.3,9,11.6,0.095,10,12.1,0.82
,14:29:22,6,3590,1483.8,0.85,13.3,9,11.5,0.092,10,18,0.82
,14:29:23,6,3590,1484.8,0.85,13.3,9,11.5,0.092,10,25.4,0.82
,14:29:24,6,3590,1485.8,0.85,13.3,9,11.5,0.092,10,20.6,0.82
,14:29:25,6,3590,1486.8,0.85,13.3,9,11.5,0.095,10,11.2,0.82
,14:29:26,6,3590,1487.8,0.86,13.3,9,11.5,0.095,10,8.1,0.83
,14:29:27,6,3590,1488.8,0.87,13.3,9,11.5,0.097,10,8.1,0.84
,14:29:28,6,3590,1489.8,0.88,13.3,9,11.5,0.098,10,13.6,0.85
,14:29:29,6,3590,1490.8,0.9,13.3,9,11.5,0.097,10,16.8,0.86
,14:29:30,6,3590,1491.8,0.9,13.3,9,11.5,0.097,10,20.6,0.86
,14:29:31,6,3590,1492.8,0.89,13.3,9,11.5,0.099,10,27.8,0.85
,14:29:32,6,3590,1493.8,0.88,13.3,9,11.4,0.098,10,33.9,0.84
,14:29:33,6,3590,1494.8,0.88,13.3,9,11.4,0.095,10,35.4,0.85
,14:29:34,6,3590,1495.8,0.89,13.3,9,11.4,0.096,10,36.1,0.85
,14:29:35,6,3590,1496.8,0.9,13.3,9,11.4,0.097,10,30.3,0.86
,14:29:36,6,3590,1497.8,0.9,13.3,9,11.4,0.098,10,30.6,0.87
,14:29:37,6,3590,1498.8,0.9,13.3,9,11.4,0.098,10,30.9,0.87
,14:29:38,6,3590,1499.8,0.91,13.3,9,11.4,0.096,10,30.6,0.87
,14:29:39,6,3590,1500.8,0.91,13.3,9,11.3,0.096,10,33.1,0.87
,14:29:40,6,3590,1501.8,0.91,13.3,10,11.3,0.093,10,30.2,0.87
,14:29:41,6,3590,1502.8,0.9,13.3,10,11.3,0.092,10,31.7,0.86
,14:29:42,6,3590,1503.8,0.89,13.3,9,11.3,0.093,10,36.2,0.85
,14:29:43,6,3590,1504.8,0.87,13.3,9,11.3,0.094,10,37.5,0.84
,14:29:44,6,3590,1505.8,0.86,13.3,9,11.3,0.096,10,39.6,0.83
,14:29:45,6,3590,1506.8,0.86,13.3,9,11.3,0.096,10,37.4,0.83
,14:29:46,6,3590,1507.8,0.88,13.3,9,11.2,0.098,10,36.1,0.84
,14:29:47,6,3590,1508.8,0.89,13.3,9,11.2,0.097,10,29.2,0.86
,14:29:48,6,3590,1509.8,0.9,13.3,9,11.2,0.097,10,33.9,0.86
,14:29:49,6,3590,1510.8,0.89,13.3,9,11.2,0.096,10,37.3,0.85
,14:29:50,6,3590,1511.8,0.88,13.3,9,11.2,0.096,10,37.6,0.85
,14:29:51,6,3590,1512.8,0.89,13.3,9,11.2,0.097,10,34.4,0.86
,14:29:52,6,3590,1513.8,0.91,13.3,9,11.2,0.098,10,27.2,0.88
,14:29:53,6,3590,1514.8,0.92,13.3,9,11.2,0.099,10,23.8,0.88
,14:29:54,6,3590,1515.8,0.92,13.3,9,11.1,0.1,10,30.2,0.89
,14:29:55,6,3590,1516.8,0.92,13.3,9,11.1,0.1,10,34.5,0.89
,14:29:56,6,3590,1517.8,0.93,13.3,9,11.1,0.101,10,33.5,0.89
,14:29:57,6,3590,1518.8,0.93,13.3,9,11.1,0.098,10,32.2,0.89
,14:29:58,6,3590,1519.8,0.92,13.3,10,11.1,0.094,10,30.7,0.88
,14:29:59,6,3590,1520.8,0.9,13.3,10,11.1,0.09,10,32.5,0.87
,14:30:00,6,3590,1521.8,0.89,13.3,10,11,0.091,10,30.9,0.85
,14:30:01,6,3590,1522.8,0.88,13.3,9,11,0.093,10,28.8,0.85
,14:30:02,6,3590,1523.8,0.89,13.3,9,11,0.099,10,28.1,0.85
,14:30:03,6,3590,1524.8,0.89,13.3,9,11,0.099,10,31.1,0.86
,14:30:04,6,3590,1525.8,0.89,13.3,9,11,0.1,10,32,0.86
,14:30:05,6,3590,1526.8,0.9,13.3,9,11,0.101,10,35,0.87
,14:30:06,6,3590,1527.8,0.91,13.3,9,11,0.102,10,35.9,0.88
,14:30:07,6,3590,1528.8,0.93,13.3,9,11,0.104,10,37.1,0.89
,14:30:08,6,3590,1529.8,0.93,13.3,9,11,0.1,10,36.9,0.89
,14:30:09,6,3590,1530.8,0.92,13.3,9,11,0.102,10,38.2,0.88
,14:30:10,6,3590,1531.8,0.91,13.3,9,10.9,0.098,10,34.2,0.87
,14:30:11,6,3590,1532.8,0.91,13.3,9,10.9,0.099,10,38.2,0.88
,14:30:12,6,3590,1533.8,0.92,13.3,9,10.9,0.103,10,38.8,0.89
,14:30:13,6,3590,1534.8,0.93,13.3,9,10.9,0.104,10,35.3,0.89
,14:30:14,6,3590,1535.8,0.92,13.3,9,10.9,0.1,10,32.5,0.89
,14:30:15,6,3590,1536.8,0.92,13.3,9,10.9,0.097,10,30.6,0.88
,14:30:16,6,3590,1537.8,0.92,13.3,10,10.8,0.094,10,33.1,0.88
,14:30:17,6,3590,1538.8,0.91,13.3,9,10.8,0.096,10,32.8,0.88
,14:30:18,6,3590,1539.8,0.9,13.3,9,10.8,0.098,10,27.4,0.87
,14:30:19,6,3590,1540.8,0.89,13.3,9,10.8,0.099,10,30,0.86
,14:30:20,6,3590,1541.8,0.89,13.3,9,10.8,0.099,10,33.1,0.85
,14:30:21,6,3590,1542.8,0.9,13.3,9,10.8,0.1,10,36.9,0.86
,14:30:22,6,3590,1543.8,0.91,13.3,9,10.8,0.098,10,37,0.87
,14:30:23,6,3590,1544.8,0.91,13.3,9,10.7,0.099,10,37.6,0.87
,14:30:24,6,3590,1545.8,0.91,13.3,9,10.7,0.096,10,38.2,0.87
,14:30:25,6,3590,1546.8,0.9,13.3,9,10.7,0.095,10,39,0.87
,14:30:26,6,3590,1547.8,0.9,13.3,10,10.7,0.092,10,38.6,0.86
,14:30:27,6,3590,1548.8,0.89,13.3,9,10.7,0.094,10,38.5,0.86
,14:30:28,6,3590,1549.8,0.88,13.3,9,10.7,0.093,10,40.6,0.84
,14:30:29,6,3590,1550.8,0.87,13.3,9,10.7,0.097,10,40.9,0.83
,14:30:30,6,3590,1551.8,0.87,13.3,9,10.7,0.097,10,39.6,0.84
,14:30:31,6,3590,1552.8,0.88,13.3,9,10.7,0.096,10,43.3,0.85
,14:30:32,6,3590,1553.8,0.9,13.3,9,10.7,0.098,10,43.4,0.87
,14:30:33,6,3590,1554.8,0.91,13.3,9,10.6,0.099,10,41.8,0.88
,14:30:34,6,3590,1555.8,0.92,13.3,9,10.6,0.1,10,41.7,0.88
,14:30:35,6,3590,1556.8,0.92,13.3,9,10.6,0.1,10,42.8,0.88
,14:30:36,6,3590,1557.8,0.92,13.3,9,10.6,0.102,10,47,0.89
,14:30:37,6,3590,1558.8,0.92,13.3,9,10.6,0.1,10,45.6,0.89
,14:30:38,6,3590,1559.8,0.92,13.3,9,10.6,0.097,10,44.4,0.89
,14:30:39,6,3590,1560.8,0.93,13.3,9,10.6,0.098,10,44.5,0.89
,14:30:40,6,3590,1561.8,0.93,13.3,9,10.5,0.098,10,44.8,0.9
,14:30:41,6,3590,1562.8,0.93,13.3,9,10.5,0.101,10,45.2,0.89
,14:30:42,6,3590,1563.8,0.92,13.3,9,10.5,0.1,10,47.2,0.88
,14:30:43,6,3590,1564.8,0.91,13.3,9,10.5,0.099,10,43.7,0.87
,14:30:44,6,3590,1565.8,0.91,13.3,9,10.5,0.098,10,46.1,0.87
,14:30:45,6,3590,1566.8,0.91,13.3,9,10.5,0.102,10,45.4,0.88
,14:30:46,6,3590,1567.8,0.92,13.3,9,10.5,0.099,10,46.1,0.88
,14:30:47,6,3590,1568.8,0.92,13.3,9,10.5,0.097,10,43.9,0.89
,14:30:48,6,3590,1569.8,0.92,13.3,9,10.5,0.097,10,43.2,0.89
,14:30:49,6,3590,1570.8,0.92,13.3,9,10.5,0.097,10,43.8,0.89
,14:30:50,6,3590,1571.8,0.92,13.3,9,10.5,0.099,10,42.7,0.88
,14:30:51,6,3590,1572.8,0.91,13.3,9,10.4,0.098,10,41.1,0.87
,14:30:52,6,3590,1573.8,0.9,13.3,9,10.4,0.1,10,39.3,0.86
,14:30:53,6,3590,1574.8,0.91,13.3,9,10.4,0.101,10,39.4,0.87
,14:30:54,6,3590,1575.8,0.92,13.3,9,10.4,0.099,10,40.7,0.88
,14:30:55,6,3590,1576.8,0.93,13.3,9,10.4,0.1,10,42.5,0.89
,14:30:56,6,3590,1577.8,0.93,13.3,9,10.4,0.101,10,46,0.9
,14:30:57,6,3590,1578.8,0.93,13.3,9,10.4,0.101,10,45.6,0.9
,14:30:58,6,3590,1579.8,0.93,13.3,9,10.4,0.101,10,44.9,0.9
,14:30:59,6,3590,1580.8,0.94,13.3,9,10.4,0.101,10,46.6,0.9
,14:31:00,6,3590,1581.8,0.94,13.3,9,10.3,0.102,10,47,0.9
,14:31:01,6,3590,1582.8,0.94,13.3,9,10.3,0.102,10,47.3,0.91
,14:31:02,6,3590,1583.8,0.94,13.3,9,10.3,0.102,10,47.1,0.91
,14:31:03,6,3590,1584.8,0.94,13.3,9,10.3,0.102,10,47.2,0.91
,14:31:04,6,3590,1585.8,0.94,13.3,9,10.3,0.102,10,44.5,0.91
,14:31:05,6,3590,1586.8,0.94,13.3,9,10.3,0.102,10,46.9,0.9
,14:31:06,6,3590,1587.8,0.93,13.3,9,10.3,0.101,10,48.5,0.9
,14:31:07,6,3590,1588.8,0.93,13.3,9,10.3,0.1,10,47.6,0.89
,14:31:08,6,3590,1589.8,0.92,13.3,9,10.3,0.1,10,46.6,0.89
,14:31:09,6,3590,1590.8,0.92,13.3,9,10.3,0.1,10,48.1,0.89
