Data file,,ZYTEL_ISO10_-8C_005.TSV,,,,,,,,,,
,15:24:39,4,3600,1904.1,0.84,13.3,7,-6.2,0.121,10,0.2,0.78
,15:24:40,4,3600,1905.1,0.83,13.3,7,-6.2,0.12,10,0.2,0.78
,15:24:41,4,3600,1906.1,0.83,13.3,7,-6.2,0.125,10,0.2,0.78
,15:24:42,4,3600,1907.1,0.84,13.3,7,-6.3,0.121,10,0.2,0.78
,15:24:43,4,3600,1908.1,0.84,13.3,7,-6.3,0.121,10,0.2,0.79
,15:24:44,4,3600,1909.1,0.84,13.3,7,-6.3,0.122,10,0.2,0.79
,15:24:45,4,3600,1910.1,0.84,13.3,7,-6.3,0.126,10,0.2,0.79
,15:24:46,4,3600,1911.1,0.84,13.3,7,-6.3,0.126,10,0.2,0.79
,15:24:47,4,3600,1912.1,0.85,13.3,7,-6.3,0.122,10,0.2,0.79
,15:24:48,4,3600,1913.1,0.84,13.3,7,-6.3,0.122,10,0.2,0.79
,15:24:49,4,3600,1914.1,0.84,13.3,7,-6.3,0.121,10,0.2,0.78
,15:24:50,4,3600,1915.1,0.83,13.3,7,-6.3,0.12,10,0.2,0.77
,15:24:51,4,3600,1916.1,0.83,13.3,7,-6.3,0.119,10,0.2,0.77
,15:24:52,4,3600,1917.1,0.83,13.3,7,-6.3,0.124,10,0.2,0.77
,15:24:53,4,3600,1918.1,0.83,13.3,7,-6.3,0.124,10,0.2,0.77
,15:24:54,4,3600,1919.1,0.83,13.3,7,-6.3,0.12,10,0.2,0.78
,15:24:55,4,3600,1920.1,0.84,13.3,7,-6.3,0.121,10,0.2,0.79
,15:24:56,4,3600,1921.1,0.84,13.3,7,-6.3,0.126,10,0.2,0.79
,15:24:57,4,3600,1922.1,0.84,13.3,7,-6.3,0.126,10,0.2,0.79
,15:24:58,4,3600,1923.1,0.84,13.3,7,-6.3,0.121,10,0.2,0.79
,15:24:59,4,3600,1924.1,0.85,13.3,7,-6.3,0.127,10,0.2,0.79
,15:25:00,4,3600,1925.1,0.85,13.3,7,-6.3,0.122,10,0.2,0.79
,15:25:01,4,3600,1926.1,0.85,13.3,7,-6.3,0.122,10,0.2,0.79
,15:25:02,4,3600,1927.1,0.84,13.3,7,-6.3,0.121,10,0.2,0.78
,15:25:03,4,3600,1928.1,0.83,13.3,7,-6.3,0.125,10,0.2,0.78
,15:25:04,4,3600,1929.1,0.84,13.3,7,-6.3,0.125,10,0.2,0.78
,15:25:05,4,3600,1930.1,0.85,13.3,7,-6.3,0.123,10,0.2,0.79
,15:25:06,4,3600,1931.1,0.86,13.3,7,-6.3,0.124,10,0.2,0.8
,15:25:07,4,3600,1932.1,0.85,13.3,7,-6.3,0.123,10,0.2,0.8
,15:25:08,4,3600,1933.1,0.84,13.3,7,-6.3,0.122,10,0.2,0.79
,15:25:09,4,3600,1934.1,0.83,13.3,7,-6.4,0.12,10,0.2,0.78
,15:25:10,4,3600,1935.1,0.83,13.3,7,-6.4,0.125,10,0.2,0.78
,15:25:11,4,3600,1936.1,0.84,13.3,7,-6.4,0.121,10,0.2,0.78
,15:25:12,4,3600,1937.1,0.84,13.3,7,-6.4,0.121,10,0.2,0.78
,15:25:13,4,3600,1938.1,0.84,13.3,7,-6.4,0.121,10,0.2,0.78
,15:25:14,4,3600,1939.1,0.83,13.3,7,-6.4,0.12,10,0.2,0.78
,15:25:15,4,3600,1940.1,0.84,13.3,7,-6.4,0.121,10,0.2,0.78
,15:25:16,4,3600,1941.1,0.84,13.3,7,-6.4,0.121,10,0.2,0.79
,15:25:17,4,3600,1942.1,0.84,13.3,7,-6.4,0.122,10,0.2,0.79
,15:25:18,4,3600,1943.1,0.85,13.3,7,-6.4,0.122,10,0.2,0.79
,15:25:19,4,3600,1944.1,0.84,13.3,7,-6.4,0.121,10,0.2,0.78
,15:25:20,4,3600,1945.1,0.84,13.3,7,-6.4,0.121,10,0.2,0.78
,15:25:21,4,3600,1946.1,0.83,13.3,7,-6.4,0.116,10,0.2,0.78
,15:25:22,4,3600,1947.1,0.83,13.3,7,-6.4,0.115,10,0.2,0.77
,15:25:23,4,3600,1948.1,0.83,13.3,7,-6.4,0.111,10,0.2,0.77
,15:25:24,4,3600,1949.1,0.82,13.3,7,-6.4,0.115,10,0.2,0.77
,15:25:25,4,3600,1950.1,0.82,13.3,7,-6.4,0.115,10,0.2,0.77
,15:25:26,4,3600,1951.1,0.83,13.3,7,-6.4,0.119,10,0.2,0.77
,15:25:27,4,3600,1952.1,0.83,13.3,7,-6.4,0.12,10,0.2,0.77
,15:25:28,4,3600,1953.1,0.83,13.3,7,-6.4,0.12,10,0.2,0.78
,15:25:29,4,3600,1954.1,0.83,13.3,7,-6.4,0.124,10,0.2,0.77
,15:25:30,4,3600,1955.1,0.83,13.3,7,-6.4,0.124,10,0.2,0.77
,15:25:31,4,3600,1956.1,0.83,13.3,7,-6.4,0.125,10,0.2,0.78
,15:25:32,4,3600,1957.1,0.83,13.3,7,-6.4,0.125,10,0.2,0.78
,15:25:33,4,3600,1958.1,0.84,13.3,7,-6.4,0.125,10,0.2,0.78
,15:25:34,4,3600,1959.1,0.83,13.3,7,-6.4,0.125,10,0.2,0.78
,15:25:35,4,3600,1960.1,0.83,13.3,7,-6.4,0.12,10,0.2,0.77
,15:25:36,4,3600,1961.1,0.83,13.3,7,-6.4,0.124,10,0.2,0.77
,15:25:37,4,3600,1962.1,0.83,13.3,7,-6.4,0.119,10,0.2,0.77
,15:25:38,4,3600,1963.1,0.83,13.3,7,-6.5,0.12,10,0.2,0.78
,15:25:39,4,3600,1964.1,0.83,13.3,7,-6.5,0.125,10,0.2,0.78
,15:25:40,4,3600,1965.1,0.83,13.3,7,-6.5,0.125,10,0.2,0.77
,15:25:41,4,3600,1966.1,0.83,13.3,7,-6.5,0.124,10,0.2,0.77
,15:25:42,4,3600,1967.1,0.82,13.3,7,-6.5,0.123,10,0.2,0.77
,15:25:43,4,3600,1968.1,0.83,13.3,7,-6.5,0.12,10,0.2,0.78
,15:25:44,4,3600,1969.1,0.84,13.3,7,-6.5,0.121,10,0.2,0.78
,15:25:45,4,3600,1970.1,0.83,13.3,7,-6.5,0.125,10,0.2,0.78
,15:25:46,4,3600,1971.1,0.83,13.3,7,-6.5,0.125,10,0.2,0.78
,15:25:47,4,3600,1972.1,0.84,13.3,7,-6.5,0.126,10,0.2,0.79
,15:25:48,4,3600,1973.1,0.85,13.3,7,-6.5,0.123,10,0.2,0.79
,15:25:49,4,3600,1974.1,0.85,13.3,7,-6.5,0.123,10,0.2,0.8
,15:25:50,4,3600,1975.1,0.85,13.3,7,-6.5,0.122,10,0.2,0.79
,15:25:51,4,3600,1976.1,0.84,13.3,7,-6.5,0.126,10,0.2,0.79
,15:25:52,4,3600,1977.1,0.84,13.3,7,-6.5,0.126,10,0.2,0.79
,15:25:53,4,3600,1978.1,0.84,13.3,7,-6.5,0.121,10,0.2,0.78
,15:25:54,4,3600,1979.1,0.84,13.3,7,-6.5,0.121,10,0.2,0.79
,15:25:55,4,3600,1980.1,0.84,13.3,7,-6.5,0.125,10,0.2,0.78
,15:25:56,4,3600,1981.1,0.83,13.3,7,-6.5,0.125,10,0.2,0.78
,15:25:57,4,3600,1982.1,0.84,13.3,7,-6.5,0.121,10,0.2,0.79
,15:25:58,4,3600,1983.1,0.84,13.3,7,-6.5,0.122,10,0.2,0.79
,15:25:59,4,3600,1984.1,0.84,13.3,7,-6.5,0.121,10,0.2,0.79
,15:26:00,4,3600,1985.1,0.84,13.3,7,-6.5,0.121,10,0.2,0.78
,15:26:01,4,3600,1986.1,0.83,13.3,7,-6.5,0.115,10,0.2,0.77
,15:26:02,4,3600,1987.1,0.83,13.3,7,-6.5,0.115,10,0.2,0.77
,15:26:03,4,3600,1988.1,0.83,13.3,7,-6.6,0.112,10,0.2,0.78
,15:26:04,4,3600,1989.1,0.83,13.3,7,-6.6,0.116,10,0.2,0.78
,15:26:05,4,3600,1990.1,0.83,13.3,7,-6.6,0.116,10,0.2,0.78
,15:26:06,4,3600,1991.1,0.83,13.3,7,-6.6,0.12,10,0.2,0.78
,15:26:07,4,3600,1992.1,0.83,13.3,7,-6.6,0.125,10,0.2,0.78
,15:26:08,4,3600,1993.1,0.83,13.3,7,-6.6,0.12,10,0.2,0.78
,15:26:09,4,3600,1994.1,0.83,13.3,7,-6.6,0.124,10,0.2,0.77
,15:26:10,4,3600,1995.1,0.83,13.3,7,-6.6,0.124,10,0.2,0.77
,15:26:11,4,3600,1996.1,0.82,13.3,7,-6.6,0.123,10,0.2,0.77
,15:26:12,4,3600,1997.1,0.82,13.3,7,-6.6,0.123,10,0.2,0.77
,15:26:13,4,3600,1998.1,0.83,13.3,7,-6.6,0.124,10,0.2,0.77
,15:26:14,4,3600,1999.1,0.83,13.3,7,-6.6,0.124,10,0.2,0.77
,15:26:15,4,3600,2000.1,0.83,13.3,7,-6.6,0.124,10,0.2,0.77
,15:26:16,4,3600,2001.1,0.83,13.3,7,-6.6,0.124,10,0.2,0.77
,15:26:17,4,3600,2002.1,0.83,13.3,7,-6.6,0.124,10,0.2,0.77
,15:26:18,4,3600,2003.1,0.83,13.3,7,-6.6,0.125,10,0.2,0.78
,15:26:19,4,3600,2004.1,0.83,13.3,7,-6.6,0.125,10,0.2,0.77
,15:26:20,4,3600,2005.1,0.83,13.3,7,-6.6,0.125,10,0.2,0.78
,15:26:21,4,3600,2006.1,0.84,13.3,7,-6.6,0.121,10,0.2,0.79
,15:26:22,4,3600,2007.1,0.84,13.3,7,-6.6,0.117,10,0.2,0.79
,15:26:23,4,3600,2008.1,0.85,13.3,7,-6.6,0.118,10,0.2,0.79
,15:26:24,4,3600,2009.1,0.84,13.3,7,-6.6,0.117,10,0.2,0.79
,15:26:25,4,3600,2010.1,0.84,13.3,7,-6.6,0.121,10,0.2,0.79
,15:26:26,4,3600,2011.1,0.84,13.3,7,-6.6,0.121,10,0.2,0.78
,15:26:27,4,3600,2012.1,0.84,13.3,7,-6.6,0.125,10,0.2,0.78
,15:26:28,4,3600,2013.1,0.84,13.3,7,-6.7,0.126,10,0.2,0.78
,15:26:29,4,3600,2014.1,0.84,13.3,7,-6.7,0.126,10,0.2,0.79
,15:26:30,4,3600,2015.1,0.84,13.3,7,-6.7,0.126,10,0.2,0.78
,15:26:31,4,3600,2016.1,0.84,13.3,7,-6.7,0.125,10,0.2,0.78
,15:26:32,4,3600,2017.1,0.83,13.3,7,-6.7,0.125,10,0.2,0.78
,15:26:33,4,3600,2018.1,0.83,13.3,7,-6.7,0.124,10,0.2,0.77
,15:26:34,4,3600,2019.1,0.83,13.3,7,-6.7,0.124,10,0.2,0.78
,15:26:35,4,3600,2020.1,0.83,13.3,7,-6.7,0.124,10,0.2,0.77
,15:26:36,4,3600,2021.1,0.83,13.3,7,-6.7,0.125,10,0.2,0.78
,15:26:37,4,3600,2022.1,0.84,13.3,7,-6.7,0.121,10,0.2,0.78
,15:26:38,4,3600,2023.1,0.84,13.3,7,-6.7,0.121,10,0.2,0.78
,15:26:39,4,3600,2024.1,0.84,13.3,7,-6.7,0.121,10,0.2,0.78
,15:26:40,4,3600,2025.1,0.83,13.3,7,-6.7,0.12,10,0.2,0.77
,15:26:41,4,3600,2026.1,0.83,13.3,7,-6.7,0.119,10,0.2,0.77
,15:26:42,4,3600,2027.1,0.82,13.3,7,-6.7,0.119,10,0.2,0.77
,15:26:43,4,3600,2028.1,0.82,13.3,7,-6.7,0.115,10,0.2,0.77
,15:26:44,4,3600,2029.1,0.83,13.3,7,-6.7,0.115,10,0.2,0.77
,15:26:45,4,3600,2030.1,0.83,13.3,7,-6.7,0.115,10,0.2,0.77
,15:26:46,4,3600,2031.1,0.83,13.3,7,-6.7,0.12,10,0.2,0.78
,15:26:47,4,3600,2032.1,0.83,13.3,7,-6.7,0.12,10,0.2,0.78
,15:26:48,4,3600,2033.1,0.83,13.3,7,-6.7,0.119,10,0.2,0.77
,15:26:49,4,3600,2034.1,0.82,13.3,7,-6.7,0.123,10,0.2,0.77
,15:26:50,4,3600,2035.1,0.82,13.3,7,-6.7,0.123,10,0.2,0.77
,15:26:51,4,3600,2036.1,0.82,13.3,7,-6.7,0.123,10,0.2,0.77
,15:26:52,4,3600,2037.1,0.83,13.3,7,-6.7,0.124,10,0.2,0.77
,15:26:53,4,3600,2038.1,0.83,13.3,7,-6.8,0.125,10,0.2,0.78
,15:26:54,4,3600,2039.1,0.84,13.3,7,-6.8,0.125,10,0.2,0.78
,15:26:55,4,3600,2040.1,0.84,13.3,7,-6.8,0.126,10,0.2,0.78
,15:26:56,4,3600,2041.1,0.84,13.3,7,-6.8,0.125,10,0.2,0.78
,15:26:57,4,3600,2042.1,0.84,13.3,7,-6.8,0.126,10,0.2,0.78
,15:26:58,4,3600,2043.1,0.84,13.3,7,-6.8,0.126,10,0.2,0.79
,15:26:59,4,3600,2044.1,0.84,13.3,7,-6.8,0.126,10,0.2,0.79
,15:27:00,4,3600,2045.1,0.84,13.3,7,-6.8,0.122,10,0.2,0.79
,15:27:01,4,3600,2046.1,0.84,13.3,7,-6.8,0.121,10,0.2,0.79
,15:27:02,4,3600,2047.1,0.84,13.3,7,-6.8,0.121,10,0.2,0.79
,15:27:03,4,3600,2048.1,0.84,13.3,7,-6.8,0.121,10,0.2,0.78
,15:27:04,4,3600,2049.1,0.84,13.3,7,-6.8,0.116,10,0.2,0.78
,15:27:05,4,3600,2050.1,0.84,13.3,7,-6.8,0.113,10,0.2,0.78
,15:27:06,4,3600,2051.1,0.84,13.3,7,-6.8,0.117,10,0.2,0.79
,15:27:07,4,3600,2052.1,0.84,13.3,7,-6.8,0.117,10,0.2,0.79
,15:27:08,4,3600,2053.1,0.85,13.3,7,-6.8,0.123,10,0.2,0.79
,15:27:09,4,3600,2054.1,0.84,13.3,7,-6.8,0.122,10,0.2,0.79
,15:27:10,4,3600,2055.1,0.84,13.3,7,-6.8,0.126,10,0.2,0.79
,15:27:11,4,3600,2056.1,0.84,13.3,7,-6.8,0.126,10,0.2,0.79
,15:27:12,4,3600,2057.1,0.84,13.3,7,-6.8,0.126,10,0.2,0.79
,15:27:13,4,3600,2058.1,0.84,13.3,7,-6.8,0.126,10,0.2,0.79
,15:27:14,4,3600,2059.1,0.84,13.3,7,-6.8,0.125,10,0.2,0.78
,15:27:15,4,3600,2060.1,0.83,13.3,7,-6.8,0.125,10,0.2,0.78
,15:27:16,4,3600,2061.1,0.84,13.3,7,-6.8,0.126,10,0.2,0.78
,15:27:17,4,3600,2062.1,0.84,13.3,7,-6.8,0.126,10,0.2,0.78
,15:27:18,4,3600,2063.1,0.84,13.3,7,-6.9,0.126,10,0.2,0.79
,15:27:19,4,3600,2064.1,0.84,13.3,7,-6.9,0.126,10,0.2,0.79
,15:27:20,4,3600,2065.1,0.84,13.3,7,-6.9,0.121,10,0.2,0.78
,15:27:21,4,3600,2066.1,0.84,13.3,7,-6.9,0.121,10,0.2,0.78
,15:27:22,4,3600,2067.1,0.84,13.3,7,-6.9,0.117,10,0.2,0.78
,15:27:23,4,3600,2068.1,0.84,13.3,7,-6.9,0.117,10,0.2,0.79
,15:27:24,4,3600,2069.1,0.84,13.3,7,-6.9,0.117,10,0.2,0.79
,15:27:25,4,3600,2070.1,0.84,13.3,7,-6.9,0.126,10,0.2,0.79
,15:27:26,4,3600,2071.1,0.84,13.3,7,-6.9,0.126,10,0.2,0.79
,15:27:27,4,3600,2072.1,0.84,13.3,7,-6.9,0.126,10,0.2,0.78
,15:27:28,4,3600,2073.1,0.84,13.3,7,-6.9,0.126,10,0.2,0.78
,15:27:29,4,3600,2074.1,0.84,13.3,7,-6.9,0.126,10,0.2,0.78
,15:27:30,4,3600,2075.1,0.83,13.3,7,-6.9,0.125,10,0.2,0.78
,15:27:31,4,3600,2076.1,0.83,13.3,7,-6.9,0.124,10,0.2,0.77
,15:27:32,4,3600,2077.1,0.83,13.3,7,-6.9,0.125,10,0.2,0.78
,15:27:33,4,3600,2078.1,0.83,13.3,7,-6.9,0.125,10,0.2,0.78
,15:27:34,4,3600,2079.1,0.84,13.3,7,-6.9,0.126,10,0.2,0.78
,15:27:35,4,3600,2080.1,0.84,13.3,7,-6.9,0.121,10,0.2,0.78
,15:27:36,4,3600,2081.1,0.84,13.3,7,-6.9,0.117,10,0.2,0.78
,15:27:37,4,3600,2082.1,0.84,13.3,7,-6.9,0.117,10,0.2,0.79
,15:27:38,4,3600,2083.1,0.84,13.3,7,-6.9,0.117,10,0.2,0.78
,15:27:39,4,3600,2084.1,0.84,13.3,7,-6.9,0.121,10,0.2,0.79
,15:27:40,4,3600,2085.1,0.84,13.3,7,-6.9,0.121,10,0.2,0.78
,15:27:41,4,3600,2086.1,0.83,13.3,7,-6.9,0.12,10,0.2,0.78
,15:27:42,4,3600,2087.1,0.83,13.3,7,-6.9,0.12,10,0.2,0.78
,15:27:43,4,3600,2088.1,0.84,13.3,7,-6.9,0.125,10,0.2,0.78
,15:27:44,4,3600,2089.1,0.84,13.3,7,-6.9,0.126,10,0.2,0.79
,15:27:45,4,3600,2090.1,0.84,13.3,7,-7,0.126,10,0.2,0.78
,15:27:46,4,3600,2091.1,0.83,13.3,7,-7,0.12,10,0.2,0.78
,15:27:47,4,3600,2092.1,0.83,13.3,7,-7,0.124,10,0.2,0.77
,15:27:48,4,3600,2093.1,0.83,13.3,7,-7,0.124,10,0.2,0.77
,15:27:49,4,3600,2094.1,0.83,13.3,7,-7,0.125,10,0.2,0.78
,15:27:50,4,3600,2095.1,0.84,13.3,7,-7,0.121,10,0.2,0.78
,15:27:51,4,3600,2096.1,0.84,13.3,7,-7,0.121,10,0.2,0.78
,15:27:52,4,3600,2097.1,0.84,13.3,7,-7,0.125,10,0.2,0.78
,15:27:53,4,3600,2098.1,0.83,13.3,7,-7,0.125,10,0.2,0.78
,15:27:54,4,3600,2099.1,0.83,13.3,7,-7,0.125,10,0.2,0.78
,15:27:55,4,3600,2100.1,0.84,13.3,7,-7,0.121,10,0.2,0.78
,15:27:56,4,3600,2101.1,0.83,13.3,7,-7,0.12,10,0.2,0.78
,15:27:57,4,3600,2102.1,0.83,13.3,7,-7,0.12,10,0.2,0.78
,15:27:58,4,3600,2103.1,0.83,13.3,7,-7,0.116,10,0.2,0.78
,15:27:59,4,3600,2104.1,0.83,13.3,7,-7,0.111,10,0.2,0.77
,15:28:00,4,3600,2105.1,0.83,13.3,7,-7,0.112,10,0.2,0.78
,15:28:01,4,3600,2106.1,0.83,13.3,7,-7,0.111,10,0.2,0.77
,15:28:02,4,3600,2107.1,0.83,13.3,7,-7,0.115,10,0.2,0.77
,15:28:03,4,3600,2108.1,0.82,13.3,7,-7,0.119,10,0.2,0.77
,15:28:04,4,3600,2109.1,0.81,13.3,7,-7,0.122,10,0.2,0.76
,15:28:05,4,3600,2110.1,0.81,13.3,6,-7,0.126,10,0.2,0.76
,15:28:06,4,3600,2111.1,0.81,13.3,7,-7,0.121,10,0.2,0.76
,15:28:07,4,3600,2112.1,0.81,13.3,7,-7,0.122,10,0.2,0.76
,15:28:08,4,3600,2113.1,0.82,13.3,7,-7,0.123,10,0.2,0.77
,15:28:09,4,3600,2114.1,0.83,13.3,7,-7,0.119,10,0.2,0.77
,15:28:10,4,3600,2115.1,0.83,13.3,7,-7.1,0.124,10,0.2,0.77
,15:28:11,4,3600,2116.1,0.83,13.3,7,-7.1,0.124,10,0.2,0.77
,15:28:12,4,3600,2117.1,0.82,13.3,7,-7.1,0.123,10,0.2,0.77
,15:28:13,4,3600,2118.1,0.83,13.3,7,-7.1,0.124,10,0.2,0.77
,15:28:14,4,3600,2119.1,0.83,13.3,7,-7.1,0.125,10,0.2,0.78
,15:28:15,4,3600,2120.1,0.83,13.3,7,-7.1,0.125,10,0.2,0.78
,15:28:16,4,3600,2121.1,0.83,13.3,7,-7.1,0.124,10,0.2,0.77
,15:28:17,4,3600,2122.1,0.83,13.3,7,-7.1,0.119,10,0.2,0.77
,15:28:18,4,3600,2123.1,0.82,13.3,7,-7.1,0.115,10,0.2,0.77
,15:28:19,4,3600,2124.1,0.83,13.3,7,-7.1,0.111,10,0.2,0.77
,15:28:20,4,3600,2125.1,0.83,13.3,7,-7.1,0.111,10,0.2,0.77
,15:28:21,4,3600,2126.1,0.83,13.3,7,-7.1,0.12,10,0.2,0.78
,15:28:22,4,3600,2127.1,0.82,13.3,7,-7.1,0.119,10,0.2,0.77
,15:28:23,4,3600,2128.1,0.82,13.3,7,-7.1,0.118,10,0.2,0.77
,15:28:24,4,3600,2129.1,0.82,13.3,7,-7.1,0.123,10,0.2,0.77
,15:28:25,4,3600,2130.1,0.82,13.3,7,-7.1,0.123,10,0.2,0.77
,15:28:26,4,3600,2131.1,0.82,13.3,7,-7.1,0.123,10,0.2,0.77
,15:28:27,4,3600,2132.1,0.82,13.3,7,-7.1,0.118,10,0.2,0.77
,15:28:28,4,3600,2133.1,0.82,13.3,7,-7.1,0.114,10,0.2,0.77
,15:28:29,4,3600,2134.1,0.82,13.3,7,-7.1,0.118,10,0.2,0.77
,15:28:30,4,3600,2135.1,0.82,13.3,7,-7.1,0.123,10,0.2,0.76
,15:28:31,4,3600,2136.1,0.81,13.3,7,-7.1,0.122,10,0.2,0.76
,15:28:32,4,3600,2137.1,0.81,13.3,7,-7.1,0.118,10,0.2,0.76
,15:28:33,4,3600,2138.1,0.81,13.3,7,-7.1,0.113,10,0.2,0.76
,15:28:34,4,3600,2139.1,0.81,13.3,7,-7.1,0.113,10,0.2,0.76
,15:28:35,4,3600,2140.1,0.81,13.3,7,-7.2,0.122,10,0.2,0.76
,15:28:36,4,3600,2141.1,0.81,13.3,7,-7.2,0.122,10,0.2,0.76
,15:28:37,4,3600,2142.1,0.81,13.3,7,-7.2,0.118,10,0.2,0.76
,15:28:38,4,3600,2143.1,0.81,13.3,7,-7.2,0.118,10,0.2,0.76
,15:28:39,4,3600,2144.1,0.81,13.3,7,-7.2,0.122,10,0.2,0.76
,15:28:40,4,3600,2145.1,0.81,13.3,7,-7.2,0.122,10,0.2,0.76
,15:28:41,4,3600,2146.1,0.81,13.3,7,-7.2,0.122,10,0.2,0.77
,15:28:42,4,3600,2147.1,0.82,13.3,6,-7.2,0.128,10,0.2,0.77
,15:28:43,4,3600,2148.1,0.82,13.3,7,-7.2,0.123,10,0.2,0.77
,15:28:44,4,3600,2149.1,0.82,13.3,7,-7.2,0.119,10,0.2,0.77
,15:28:45,4,3600,2150.1,0.83,13.3,7,-7.2,0.116,10,0.2,0.78
,15:28:46,4,3600,2151.1,0.84,13.3,7,-7.2,0.116,10,0.2,0.78
,15:28:47,4,3600,2152.1,0.84,13.3,7,-7.2,0.121,10,0.2,0.78
,15:28:48,4,3600,2153.1,0.83,13.3,7,-7.2,0.124,10,0.2,0.77
,15:28:49,4,3600,2154.1,0.81,13.3,7,-7.2,0.122,10,0.2,0.76
,15:28:50,4,3600,2155.1,0.82,13.3,7,-7.2,0.123,10,0.2,0.77
,15:28:51,4,3600,2156.1,0.82,13.3,7,-7.2,0.118,10,0.2,0.77
,15:28:52,4,3600,2157.1,0.82,13.3,7,-7.2,0.114,10,0.2,0.77
,15:28:53,4,3600,2158.1,0.82,13.3,7,-7.2,0.114,10,0.2,0.77
,15:28:54,4,3600,2159.1,0.81,13.3,7,-7.2,0.118,10,0.2,0.76
,15:28:55,4,3600,2160.1,0.81,13.3,7,-7.2,0.122,10,0.2,0.76
,15:28:56,4,3600,2161.1,0.8,13.3,6,-7.2,0.125,10,0.2,0.75
,15:28:57,4,3600,2162.1,0.81,13.3,7,-7.2,0.121,10,0.2,0.76
,15:28:58,4,3600,2163.1,0.81,13.3,7,-7.2,0.118,10,0.2,0.76
,15:28:59,4,3600,2164.1,0.82,13.3,7,-7.2,0.119,10,0.2,0.77
,15:29:00,4,3600,2165.1,0.83,13.3,7,-7.3,0.115,10,0.2,0.77
,15:29:01,4,3600,2166.1,0.82,13.3,7,-7.3,0.115,10,0.2,0.77
,15:29:02,4,3600,2167.1,0.82,13.3,7,-7.3,0.118,10,0.2,0.77
,15:29:03,4,3600,2168.1,0.81,13.3,7,-7.3,0.122,10,0.2,0.76
,15:29:04,4,3600,2169.1,0.81,13.3,6,-7.3,0.127,10,0.2,0.76
,15:29:05,4,3600,2170.1,0.81,13.3,7,-7.3,0.122,10,0.2,0.77
,15:29:06,4,3600,2171.1,0.82,13.3,7,-7.3,0.123,10,0.2,0.77
,15:29:07,4,3600,2172.1,0.81,13.3,7,-7.3,0.122,10,0.2,0.76
,15:29:08,4,3600,2173.1,0.81,13.3,7,-7.3,0.122,10,0.2,0.76
,15:29:09,4,3600,2174.1,0.81,13.3,7,-7.3,0.121,10,0.2,0.76
,15:29:10,4,3600,2175.1,0.81,13.3,7,-7.3,0.117,10,0.2,0.76
,15:29:11,4,3600,2176.1,0.82,13.3,7,-7.3,0.114,10,0.2,0.77
,15:29:12,4,3600,2177.1,0.82,13.3,7,-7.3,0.114,10,0.2,0.76
,15:29:13,4,3600,2178.1,0.81,13.3,7,-7.3,0.113,10,0.2,0.76
,15:29:14,4,3600,2179.1,0.81,13.3,7,-7.3,0.121,10,0.2,0.76
,15:29:15,4,3600,2180.1,0.8,13.3,7,-7.3,0.121,10,0.2,0.75
,15:29:16,4,3600,2181.1,0.81,13.3,7,-7.3,0.121,10,0.2,0.76
,15:29:17,4,3600,2182.1,0.82,13.3,7,-7.3,0.123,10,0.2,0.77
,15:29:18,4,3600,2183.1,0.82,13.3,7,-7.3,0.123,10,0.2,0.77
,15:29:19,4,3600,2184.1,0.82,13.3,7,-7.3,0.123,10,0.2,0.77
,15:29:20,4,3600,2185.1,0.81,13.3,7,-7.3,0.118,10,0.2,0.76
,15:29:21,4,3600,2186.1,0.82,13.3,7,-7.3,0.114,10,0.2,0.77
,15:29:22,4,3600,2187.1,0.81,13.3,7,-7.3,0.118,10,0.2,0.76
,15:29:23,4,3600,2188.1,0.81,13.3,7,-7.3,0.122,10,0.2,0.76
,15:29:24,4,3600,2189.1,0.81,13.3,7,-7.3,0.121,10,0.2,0.76
,15:29:25,4,3600,2190.1,0.8,13.3,7,-7.3,0.12,10,0.2,0.75
,15:29:26,4,3600,2191.1,0.8,13.3,7,-7.3,0.121,10,0.2,0.75
,15:29:27,4,3600,2192.1,0.81,13.3,7,-7.3,0.117,10,0.2,0.76
,15:29:28,4,3600,2193.1,0.81,13.3,7,-7.3,0.117,10,0.2,0.76
,15:29:29,4,3600,2194.1,0.81,13.3,7,-7.4,0.121,10,0.2,0.76
,15:29:30,4,3600,2195.1,0.8,13.3,7,-7.4,0.112,10,0.2,0.75
,15:29:31,4,3600,2196.1,0.8,13.3,7,-7.4,0.108,10,0.2,0.75
,15:29:32,4,3600,2197.1,0.81,13.3,7,-7.4,0.112,10,0.2,0.76
,15:29:33,4,3600,2198.1,0.8,13.3,7,-7.4,0.12,10,0.2,0.75
,15:29:34,4,3600,2199.1,0.8,13.3,7,-7.4,0.12,10,0.2,0.75
,15:29:35,4,3600,2200.1,0.8,13.3,7,-7.4,0.12,10,0.2,0.75
,15:29:36,4,3600,2201.1,0.8,13.3,7,-7.4,0.12,10,0.2,0.75
,15:29:37,4,3600,2202.1,0.81,13.3,7,-7.4,0.122,10,0.2,0.76
,15:29:38,4,3600,2203.1,0.82,13.3,7,-7.4,0.123,10,0.2,0.77
,15:29:39,4,3600,2204.1,0.82,13.3,7,-7.4,0.119,10,0.2,0.77
,15:29:40,4,3600,2205.1,0.82,13.3,7,-7.4,0.114,10,0.2,0.77
,15:29:41,4,3600,2206.1,0.81,13.3,7,-7.4,0.113,10,0.2,0.76
,15:29:42,4,3600,2207.1,0.8,13.3,7,-7.4,0.116,10,0.2,0.75
