Data file,,DRYSLIDE_ISO10_12C_002.TSV,,,,,,,,,,
,10:08:30,4,3600,1834.1,1.22,13.3,7,13.6,0.169,10,50.2,1.16
,10:08:31,4,3600,1835.1,1.21,13.3,7,13.6,0.169,10,50.2,1.16
,10:08:32,4,3600,1836.1,1.21,13.3,7,13.6,0.175,10,50.2,1.15
,10:08:33,4,3600,1837.1,1.21,13.3,7,13.6,0.181,10,50.2,1.15
,10:08:34,4,3600,1838.1,1.21,13.3,7,13.6,0.181,10,50.2,1.15
,10:08:35,4,3600,1839.1,1.21,13.3,7,13.6,0.181,10,50.2,1.15
,10:08:36,4,3600,1840.1,1.21,13.3,7,13.6,0.181,10,50.2,1.15
,10:08:37,4,3600,1841.1,1.21,13.3,7,13.6,0.181,10,50.2,1.15
,10:08:38,4,3600,1842.1,1.21,13.3,7,13.6,0.175,10,50.2,1.16
,10:08:39,4,3600,1843.1,1.22,13.3,7,13.6,0.17,10,50.2,1.16
,10:08:40,4,3600,1844.1,1.22,13.3,7,13.6,0.176,10,50.2,1.16
,10:08:41,4,3600,1845.1,1.21,13.3,7,13.6,0.182,10,50.2,1.16
,10:08:42,4,3600,1846.1,1.21,13.3,7,13.6,0.182,10,50.2,1.16
,10:08:43,4,3600,1847.1,1.21,13.3,7,13.6,0.182,10,50.2,1.16
,10:08:44,4,3600,1848.1,1.21,13.3,7,13.6,0.182,10,50.2,1.16
,10:08:45,4,3600,1849.1,1.21,13.3,7,13.6,0.175,10,50.2,1.16
,10:08:46,4,3600,1850.1,1.21,13.3,7,13.6,0.182,10,50.2,1.16
,10:08:47,4,3600,1851.1,1.21,13.3,7,13.6,0.182,10,50.2,1.16
,10:08:48,4,3600,1852.1,1.22,13.3,7,13.6,0.176,10,50.2,1.17
,10:08:49,4,3600,1853.1,1.22,13.3,7,13.6,0.177,10,50.2,1.17
,10:08:50,4,3600,1854.1,1.22,13.3,7,13.6,0.176,10,50.2,1.16
,10:08:51,4,3600,1855.1,1.22,13.3,7,13.6,0.176,10,50.2,1.16
,10:08:52,4,3600,1856.1,1.21,13.3,7,13.6,0.175,10,50.2,1.16
,10:08:53,4,3600,1857.1,1.21,13.3,7,13.6,0.175,10,50.2,1.16
,10:08:54,4,3600,1858.1,1.21,13.3,7,13.6,0.169,10,50.2,1.16
,10:08:55,4,3600,1859.1,1.21,13.3,7,13.6,0.175,10,50.2,1.16
,10:08:56,4,3600,1860.1,1.21,13.3,7,13.6,0.181,10,50.2,1.15
,10:08:57,4,3600,1861.1,1.21,13.3,7,13.6,0.182,10,50.2,1.16
,10:08:58,4,3600,1862.1,1.21,13.3,7,13.6,0.182,10,50.2,1.15
,10:08:59,4,3600,1863.1,1.21,13.3,7,13.6,0.182,10,50.2,1.16
,10:09:00,4,3600,1864.1,1.21,13.3,7,13.6,0.182,10,50.2,1.16
,10:09:01,4,3600,1865.1,1.21,13.3,7,13.6,0.175,10,50.2,1.16
,10:09:02,4,3600,1866.1,1.22,13.3,7,13.6,0.176,10,50.2,1.16
,10:09:03,4,3600,1867.1,1.21,13.3,7,13.6,0.175,10,50.2,1.16
,10:09:04,4,3600,1868.1,1.21,13.3,7,13.6,0.175,10,50.2,1.16
,10:09:05,4,3600,1869.1,1.21,13.3,7,13.6,0.175,10,50.2,1.15
,10:09:06,4,3600,1870.1,1.21,13.3,7,13.6,0.181,10,50.2,1.15
,10:09:07,4,3600,1871.1,1.21,13.3,7,13.5,0.181,10,50.2,1.15
,10:09:08,4,3600,1872.1,1.21,13.3,7,13.5,0.182,10,50.2,1.16
,10:09:09,4,3600,1873.1,1.21,13.3,7,13.6,0.182,10,50.2,1.16
,10:09:10,4,3600,1874.1,1.22,13.3,7,13.6,0.183,10,50.2,1.16
,10:09:11,4,3600,1875.1,1.22,13.3,7,13.6,0.176,10,50.2,1.16
,10:09:12,4,3600,1876.1,1.22,13.3,7,13.5,0.17,10,50.2,1.16
,10:09:13,4,3600,1877.1,1.22,13.3,7,13.5,0.169,10,50.2,1.16
,10:09:14,4,3600,1878.1,1.21,13.3,7,13.5,0.175,10,50.2,1.16
,10:09:15,4,3600,1879.1,1.21,13.3,7,13.5,0.182,10,50.2,1.16
,10:09:16,4,3600,1880.1,1.21,13.3,6,13.5,0.188,10,50.1,1.16
,10:09:17,4,3600,1881.1,1.21,13.3,7,13.5,0.182,10,50.2,1.16
,10:09:18,4,3600,1882.1,1.22,13.3,7,13.5,0.176,10,50.2,1.16
,10:09:19,4,3600,1883.1,1.22,13.3,7,13.5,0.177,10,50.2,1.17
,10:09:20,4,3600,1884.1,1.22,13.3,7,13.5,0.177,10,50.2,1.17
,10:09:21,4,3600,1885.1,1.22,13.3,7,13.5,0.17,10,50.2,1.17
,10:09:22,4,3600,1886.1,1.22,13.3,7,13.5,0.176,10,50.2,1.16
,10:09:23,4,3600,1887.1,1.21,13.3,7,13.5,0.175,10,50.2,1.16
,10:09:24,4,3600,1888.1,1.21,13.3,7,13.5,0.181,10,50.2,1.15
,10:09:25,4,3600,1889.1,1.21,13.3,7,13.5,0.175,10,50.2,1.16
,10:09:26,4,3600,1890.1,1.21,13.3,7,13.5,0.175,10,50.2,1.16
,10:09:27,4,3600,1891.1,1.21,13.3,7,13.5,0.182,10,50.2,1.16
,10:09:28,4,3600,1892.1,1.22,13.3,7,13.5,0.176,10,50.2,1.16
,10:09:29,4,3600,1893.1,1.22,13.3,7,13.5,0.176,10,50.2,1.16
,10:09:30,4,3600,1894.1,1.22,13.3,7,13.5,0.176,10,50.2,1.16
,10:09:31,4,3600,1895.1,1.21,13.3,7,13.5,0.182,10,50.2,1.16
,10:09:32,4,3600,1896.1,1.21,13.3,7,13.5,0.181,10,50.2,1.15
,10:09:33,4,3600,1897.1,1.21,13.3,7,13.5,0.182,10,50.2,1.16
,10:09:34,4,3600,1898.1,1.22,13.3,7,13.5,0.176,10,50.2,1.16
,10:09:35,4,3600,1899.1,1.22,13.3,7,13.5,0.176,10,50.2,1.17
,10:09:36,4,3600,1900.1,1.22,13.3,7,13.5,0.17,10,50.2,1.16
,10:09:37,4,3600,1901.1,1.21,13.3,7,13.4,0.175,10,50.2,1.16
,10:09:38,4,3600,1902.1,1.21,13.3,7,13.4,0.182,10,50.2,1.16
,10:09:39,4,3600,1903.1,1.21,13.3,7,13.4,0.181,10,50.2,1.15
,10:09:40,4,3600,1904.1,1.21,13.3,7,13.4,0.181,10,50.2,1.15
,10:09:41,4,3600,1905.1,1.21,13.3,7,13.4,0.181,10,50.2,1.15
,10:09:42,4,3600,1906.1,1.21,13.3,7,13.4,0.181,10,50.2,1.16
,10:09:43,4,3600,1907.1,1.21,13.3,7,13.4,0.169,10,50.2,1.16
,10:09:44,4,3600,1908.1,1.21,13.3,7,13.4,0.169,10,50.2,1.16
,10:09:45,4,3600,1909.1,1.21,13.3,7,13.4,0.175,10,50.2,1.15
,10:09:46,4,3600,1910.1,1.21,13.3,7,13.4,0.181,10,50.1,1.15
,10:09:47,4,3600,1911.1,1.21,13.3,7,13.4,0.181,10,50.2,1.15
,10:09:48,4,3600,1912.1,1.21,13.3,7,13.4,0.181,10,50.2,1.15
,10:09:49,4,3600,1913.1,1.21,13.3,6,13.4,0.188,10,50.2,1.15
,10:09:50,4,3600,1914.1,1.21,13.3,7,13.4,0.182,10,50.2,1.16
,10:09:51,4,3600,1915.1,1.21,13.3,7,13.4,0.169,10,50.2,1.16
,10:09:52,4,3600,1916.1,1.21,13.3,7,13.4,0.168,10,50.2,1.15
,10:09:53,4,3600,1917.1,1.21,13.3,7,13.4,0.174,10,50.2,1.15
,10:09:54,4,3600,1918.1,1.2,13.3,7,13.4,0.18,10,50.2,1.15
,10:09:55,4,3600,1919.1,1.21,13.3,7,13.4,0.181,10,50.2,1.15
,10:09:56,4,3600,1920.1,1.21,13.3,7,13.4,0.175,10,50.2,1.16
,10:09:57,4,3600,1921.1,1.22,13.3,7,13.3,0.176,10,50.2,1.16
,10:09:58,4,3600,1922.1,1.21,13.3,7,13.3,0.169,10,50.2,1.16
,10:09:59,4,3600,1923.1,1.21,13.3,7,13.3,0.169,10,50.2,1.16
,10:10:00,4,3600,1924.1,1.21,13.3,7,13.3,0.168,10,50.2,1.15
,10:10:01,4,3600,1925.1,1.2,13.3,7,13.3,0.18,10,50.2,1.15
,10:10:02,4,3600,1926.1,1.2,13.3,7,13.3,0.18,10,50.2,1.15
,10:10:03,4,3600,1927.1,1.2,13.3,7,13.3,0.18,10,50.2,1.15
,10:10:04,4,3600,1928.1,1.21,13.3,7,13.3,0.181,10,50.2,1.15
,10:10:05,4,3600,1929.1,1.21,13.3,7,13.3,0.182,10,50.2,1.16
,10:10:06,4,3600,1930.1,1.22,13.3,7,13.3,0.183,10,50.2,1.16
,10:10:07,4,3600,1931.1,1.22,13.3,7,13.3,0.176,10,50.2,1.16
,10:10:08,4,3600,1932.1,1.22,13.3,7,13.3,0.176,10,50.2,1.16
,10:10:09,4,3600,1933.1,1.21,13.3,7,13.3,0.169,10,50.2,1.16
,10:10:10,4,3600,1934.1,1.21,13.3,7,13.3,0.168,10,50.2,1.15
,10:10:11,4,3600,1935.1,1.2,13.3,7,13.3,0.174,10,50.2,1.15
,10:10:12,4,3600,1936.1,1.2,13.3,7,13.2,0.18,10,50.2,1.15
,10:10:13,4,3600,1937.1,1.2,13.3,7,13.2,0.18,10,50.1,1.15
,10:10:14,4,3600,1938.1,1.21,13.3,7,13.2,0.181,10,50.2,1.15
,10:10:15,4,3600,1939.1,1.22,13.3,7,13.2,0.182,10,50.2,1.16
,10:10:16,4,3600,1940.1,1.22,13.3,7,13.2,0.183,10,50.2,1.16
,10:10:17,4,3600,1941.1,1.22,13.3,7,13.2,0.176,10,50.2,1.16
,10:10:18,4,3600,1942.1,1.21,13.3,7,13.2,0.169,10,50.2,1.16
,10:10:19,4,3600,1943.1,1.21,13.3,7,13.2,0.175,10,50.2,1.16
,10:10:20,4,3600,1944.1,1.21,13.3,7,13.2,0.181,10,50.2,1.15
,10:10:21,4,3600,1945.1,1.21,13.3,7,13.2,0.181,10,50.2,1.15
,10:10:22,4,3600,1946.1,1.21,13.3,7,13.2,0.181,10,50.2,1.15
,10:10:23,4,3600,1947.1,1.22,13.3,7,13.2,0.176,10,50.2,1.16
,10:10:24,4,3600,1948.1,1.22,13.3,7,13.2,0.176,10,50.2,1.16
,10:10:25,4,3600,1949.1,1.21,13.3,7,13.2,0.175,10,50.2,1.16
,10:10:26,4,3600,1950.1,1.21,13.3,7,13.2,0.175,10,50.2,1.15
,10:10:27,4,3600,1951.1,1.21,13.3,7,13.1,0.181,10,50.2,1.15
,10:10:28,4,3600,1952.1,1.21,13.3,7,13.1,0.181,10,50.1,1.15
,10:10:29,4,3600,1953.1,1.21,13.3,7,13.1,0.181,10,50.2,1.15
,10:10:30,4,3600,1954.1,1.21,13.3,7,13.1,0.175,10,50.2,1.16
,10:10:31,4,3600,1955.1,1.22,13.3,7,13.1,0.182,10,50.2,1.16
,10:10:32,4,3600,1956.1,1.22,13.3,7,13.1,0.183,10,50.2,1.16
,10:10:33,4,3600,1957.1,1.22,13.3,7,13.1,0.176,10,50.2,1.16
,10:10:34,4,3600,1958.1,1.22,13.3,7,13.1,0.17,10,50.2,1.17
,10:10:35,4,3600,1959.1,1.22,13.3,7,13.1,0.17,10,50.2,1.16
,10:10:36,4,3600,1960.1,1.21,13.3,7,13.1,0.163,10,50.2,1.16
,10:10:37,4,3600,1961.1,1.21,13.3,7,13.1,0.168,10,50.2,1.15
,10:10:38,4,3600,1962.1,1.2,13.3,7,13.1,0.18,10,50.2,1.15
,10:10:39,4,3600,1963.1,1.2,13.3,7,13,0.18,10,50.2,1.14
,10:10:40,4,3600,1964.1,1.2,13.3,6,13,0.187,10,50.2,1.15
,10:10:41,4,3600,1965.1,1.2,13.3,6,13,0.188,10,50.1,1.15
,10:10:42,4,3600,1966.1,1.21,13.3,7,13,0.181,10,50.2,1.15
,10:10:43,4,3600,1967.1,1.21,13.3,7,13,0.175,10,50.2,1.16
,10:10:44,4,3600,1968.1,1.22,13.3,7,13,0.182,10,50.2,1.16
,10:10:45,4,3600,1969.1,1.22,13.3,7,13,0.176,10,50.2,1.16
,10:10:46,4,3600,1970.1,1.22,13.3,7,13,0.176,10,50.2,1.16
,10:10:47,4,3600,1971.1,1.21,13.3,7,13,0.175,10,50.2,1.16
,10:10:48,4,3600,1972.1,1.21,13.3,7,13,0.175,10,50.2,1.15
,10:10:49,4,3600,1973.1,1.2,13.3,7,13,0.174,10,50.2,1.15
,10:10:50,4,3600,1974.1,1.2,13.3,7,13,0.168,10,50.2,1.15
,10:10:51,4,3600,1975.1,1.2,13.3,7,13,0.174,10,50.2,1.15
,10:10:52,4,3600,1976.1,1.21,13.3,7,13,0.174,10,50.2,1.15
,10:10:53,4,3600,1977.1,1.21,13.3,7,13,0.181,10,50.2,1.15
,10:10:54,4,3600,1978.1,1.21,13.3,7,12.9,0.181,10,50.2,1.15
,10:10:55,4,3600,1979.1,1.21,13.3,7,12.9,0.181,10,50.2,1.15
,10:10:56,4,3600,1980.1,1.21,13.3,7,12.9,0.181,10,50.2,1.15
,10:10:57,4,3600,1981.1,1.21,13.3,7,12.9,0.175,10,50.2,1.15
,10:10:58,4,3600,1982.1,1.21,13.3,7,12.9,0.181,10,50.2,1.15
,10:10:59,4,3600,1983.1,1.21,13.3,7,12.9,0.182,10,50.2,1.16
,10:11:00,4,3600,1984.1,1.21,13.3,7,12.9,0.182,10,50.2,1.16
,10:11:01,4,3600,1985.1,1.22,13.3,7,12.9,0.182,10,50.2,1.16
,10:11:02,4,3600,1986.1,1.22,13.3,7,12.9,0.176,10,50.2,1.16
,10:11:03,4,3600,1987.1,1.22,13.3,7,12.9,0.17,10,50.2,1.17
,10:11:04,4,3600,1988.1,1.22,13.3,7,12.9,0.164,10,50.2,1.16
,10:11:05,4,3600,1989.1,1.21,13.3,7,12.9,0.168,10,50.2,1.15
,10:11:06,4,3600,1990.1,1.2,13.3,7,12.8,0.173,10,50.2,1.15
,10:11:07,4,3600,1991.1,1.2,13.3,7,12.8,0.179,10,50.2,1.14
,10:11:08,4,3600,1992.1,1.2,13.3,7,12.8,0.18,10,50.2,1.14
,10:11:09,4,3600,1993.1,1.2,13.3,7,12.8,0.18,10,50.2,1.15
,10:11:10,4,3600,1994.1,1.21,13.3,7,12.8,0.181,10,50.2,1.15
,10:11:11,4,3600,1995.1,1.21,13.3,7,12.8,0.182,10,50.2,1.16
,10:11:12,4,3600,1996.1,1.22,13.3,7,12.8,0.176,10,50.2,1.16
,10:11:13,4,3600,1997.1,1.22,13.3,7,12.8,0.169,10,50.2,1.16
,10:11:14,4,3600,1998.1,1.21,13.3,7,12.8,0.169,10,50.2,1.16
,10:11:15,4,3600,1999.1,1.2,13.3,7,12.7,0.174,10,50.2,1.15
,10:11:16,4,3600,2000.1,1.2,13.3,7,12.7,0.18,10,50.2,1.14
,10:11:17,4,3600,2001.1,1.2,13.3,7,12.7,0.18,10,50.2,1.15
,10:11:18,4,3600,2002.1,1.21,13.3,7,12.7,0.181,10,50.2,1.15
,10:11:19,4,3600,2003.1,1.21,13.3,7,12.7,0.182,10,50.2,1.16
,10:11:20,4,3600,2004.1,1.22,13.3,7,12.7,0.182,10,50.2,1.16
,10:11:21,4,3600,2005.1,1.22,13.3,7,12.7,0.176,10,50.2,1.16
,10:11:22,4,3600,2006.1,1.22,13.3,7,12.7,0.176,10,50.2,1.16
,10:11:23,4,3600,2007.1,1.21,13.3,7,12.7,0.169,10,50.2,1.16
,10:11:24,4,3600,2008.1,1.2,13.3,7,12.7,0.168,10,50.2,1.15
,10:11:25,4,3600,2009.1,1.2,13.3,7,12.6,0.173,10,50.2,1.14
,10:11:26,4,3600,2010.1,1.2,13.3,6,12.6,0.187,10,50.2,1.14
,10:11:27,4,3600,2011.1,1.2,13.3,7,12.6,0.18,10,50.2,1.15
,10:11:28,4,3600,2012.1,1.2,13.3,7,12.6,0.18,10,50.2,1.15
,10:11:29,4,3600,2013.1,1.21,13.3,7,12.6,0.175,10,50.2,1.16
,10:11:30,4,3600,2014.1,1.21,13.3,7,12.6,0.175,10,50.2,1.15
,10:11:31,4,3600,2015.1,1.2,13.3,7,12.6,0.18,10,50.2,1.15
,10:11:32,4,3600,2016.1,1.2,13.3,7,12.6,0.18,10,50.2,1.15
,10:11:33,4,3600,2017.1,1.21,13.3,7,12.6,0.175,10,50.2,1.15
,10:11:34,4,3600,2018.1,1.21,13.3,7,12.5,0.169,10,50.2,1.16
,10:11:35,4,3600,2019.1,1.21,13.3,7,12.5,0.163,10,50.2,1.16
,10:11:36,4,3600,2020.1,1.21,13.3,7,12.5,0.162,10,50.2,1.15
,10:11:37,4,3600,2021.1,1.2,13.3,7,12.5,0.161,10,50.2,1.15
,10:11:38,4,3600,2022.1,1.2,13.3,7,12.5,0.167,10,50.2,1.14
,10:11:39,4,3600,2023.1,1.2,13.3,7,12.5,0.173,10,50.2,1.15
,10:11:40,4,3600,2024.1,1.2,13.3,7,12.5,0.18,10,50.2,1.15
,10:11:41,4,3600,2025.1,1.2,13.3,7,12.5,0.18,10,50.2,1.14
,10:11:42,4,3600,2026.1,1.2,13.3,7,12.5,0.179,10,50.2,1.14
,10:11:43,4,3600,2027.1,1.19,13.3,7,12.4,0.179,10,50.2,1.14
,10:11:44,4,3600,2028.1,1.19,13.3,6,12.4,0.186,10,50.2,1.14
,10:11:45,4,3600,2029.1,1.2,13.3,6,12.4,0.187,10,50.2,1.14
,10:11:46,4,3600,2030.1,1.21,13.3,7,12.4,0.181,10,50.2,1.15
,10:11:47,4,3600,2031.1,1.21,13.3,7,12.4,0.182,10,50.2,1.16
,10:11:48,4,3600,2032.1,1.22,13.3,7,12.4,0.182,10,50.2,1.16
,10:11:49,4,3600,2033.1,1.22,13.3,7,12.4,0.183,10,50.2,1.16
,10:11:50,4,3600,2034.1,1.22,13.3,7,12.4,0.176,10,50.2,1.16
,10:11:51,4,3600,2035.1,1.22,13.3,7,12.4,0.176,10,50.2,1.16
,10:11:52,4,3600,2036.1,1.21,13.3,7,12.3,0.175,10,50.2,1.16
,10:11:53,4,3600,2037.1,1.21,13.3,7,12.3,0.169,10,50.2,1.16
,10:11:54,4,3600,2038.1,1.21,13.3,7,12.3,0.163,10,50.2,1.16
,10:11:55,4,3600,2039.1,1.21,13.3,7,12.3,0.168,10,50.2,1.15
,10:11:56,4,3600,2040.1,1.2,13.3,7,12.3,0.18,10,50.2,1.15
,10:11:57,4,3600,2041.1,1.2,13.3,7,12.3,0.18,10,50.2,1.14
,10:11:58,4,3600,2042.1,1.2,13.3,7,12.3,0.18,10,50.1,1.15
,10:11:59,4,3600,2043.1,1.21,13.3,7,12.3,0.181,10,50.2,1.15
,10:12:00,4,3600,2044.1,1.21,13.3,7,12.2,0.182,10,50.2,1.16
,10:12:01,4,3600,2045.1,1.21,13.3,7,12.2,0.182,10,50.2,1.16
,10:12:02,4,3600,2046.1,1.21,13.3,7,12.2,0.182,10,50.2,1.16
,10:12:03,4,3600,2047.1,1.21,13.3,7,12.2,0.175,10,50.2,1.16
,10:12:04,4,3600,2048.1,1.21,13.3,7,12.2,0.169,10,50.2,1.16
,10:12:05,4,3600,2049.1,1.21,13.3,7,12.2,0.163,10,50.2,1.16
,10:12:06,4,3600,2050.1,1.21,13.3,7,12.2,0.162,10,50.2,1.15
,10:12:07,4,3600,2051.1,1.2,13.3,7,12.2,0.174,10,50.2,1.15
,10:12:08,4,3600,2052.1,1.2,13.3,7,12.2,0.18,10,50.2,1.15
,10:12:09,4,3600,2053.1,1.2,13.3,6,12.2,0.187,10,50.2,1.14
,10:12:10,4,3600,2054.1,1.2,13.3,7,12.1,0.18,10,50.2,1.15
,10:12:11,4,3600,2055.1,1.2,13.3,7,12.1,0.18,10,50.2,1.15
,10:12:12,4,3600,2056.1,1.2,13.3,7,12.1,0.18,10,50.2,1.15
,10:12:13,4,3600,2057.1,1.2,13.3,7,12.1,0.18,10,50.2,1.15
,10:12:14,4,3600,2058.1,1.2,13.3,7,12.1,0.18,10,50.2,1.15
,10:12:15,4,3600,2059.1,1.21,13.3,7,12.1,0.181,10,50.2,1.15
,10:12:16,4,3600,2060.1,1.21,13.3,7,12.1,0.175,10,50.2,1.15
,10:12:17,4,3600,2061.1,1.21,13.3,7,12.1,0.174,10,50.2,1.15
,10:12:18,4,3600,2062.1,1.2,13.3,7,12,0.167,10,50.2,1.15
,10:12:19,4,3600,2063.1,1.2,13.3,7,12,0.167,10,50.2,1.14
,10:12:20,4,3600,2064.1,1.19,13.3,7,12,0.172,10,50.2,1.14
,10:12:21,4,3600,2065.1,1.19,13.3,7,12,0.178,10,50.2,1.13
,10:12:22,4,3600,2066.1,1.19,13.3,6,12,0.185,10,50.2,1.13
,10:12:23,4,3600,2067.1,1.19,13.3,6,12,0.186,10,50.2,1.14
,10:12:24,4,3600,2068.1,1.2,13.3,7,12,0.18,10,50.2,1.15
,10:12:25,4,3600,2069.1,1.21,13.3,7,12,0.174,10,50.2,1.15
,10:12:26,4,3600,2070.1,1.21,13.3,7,12,0.181,10,50.2,1.15
,10:12:27,4,3600,2071.1,1.2,13.3,7,11.9,0.18,10,50.2,1.15
,10:12:28,4,3600,2072.1,1.2,13.3,7,11.9,0.18,10,50.2,1.15
,10:12:29,4,3600,2073.1,1.21,13.3,7,11.9,0.174,10,50.2,1.15
,10:12:30,4,3600,2074.1,1.21,13.3,7,11.9,0.168,10,50.2,1.15
,10:12:31,4,3600,2075.1,1.2,13.3,7,11.9,0.168,10,50.2,1.15
,10:12:32,4,3600,2076.1,1.2,13.3,7,11.9,0.173,10,50.2,1.14
,10:12:33,4,3600,2077.1,1.2,13.3,7,11.9,0.179,10,50.2,1.14
,10:12:34,4,3600,2078.1,1.2,13.3,7,11.8,0.18,10,50.2,1.14
,10:12:35,4,3600,2079.1,1.2,13.3,7,11.8,0.174,10,50.2,1.15
,10:12:36,4,3600,2080.1,1.2,13.3,7,11.8,0.18,10,50.2,1.15
,10:12:37,4,3600,2081.1,1.2,13.3,7,11.8,0.173,10,50.2,1.15
,10:12:38,4,3600,2082.1,1.2,13.3,7,11.8,0.18,10,50.2,1.14
,10:12:39,4,3600,2083.1,1.2,13.3,7,11.8,0.173,10,50.2,1.15
,10:12:40,4,3600,2084.1,1.2,13.3,7,11.8,0.173,10,50.2,1.15
,10:12:41,4,3600,2085.1,1.2,13.3,7,11.8,0.167,10,50.2,1.14
,10:12:42,4,3600,2086.1,1.2,13.3,7,11.8,0.167,10,50.2,1.14
,10:12:43,4,3600,2087.1,1.19,13.3,7,11.8,0.166,10,50.2,1.14
,10:12:44,4,3600,2088.1,1.19,13.3,7,11.8,0.172,10,50.2,1.14
,10:12:45,4,3600,2089.1,1.19,13.3,7,11.7,0.179,10,50.2,1.14
,10:12:46,4,3600,2090.1,1.19,13.3,7,11.7,0.179,10,50.2,1.14
,10:12:47,4,3600,2091.1,1.19,13.3,6,11.7,0.186,10,50.2,1.14
,10:12:48,4,3600,2092.1,1.2,13.3,7,11.7,0.179,10,50.2,1.14
,10:12:49,4,3600,2093.1,1.2,13.3,7,11.7,0.18,10,50.2,1.15
,10:12:50,4,3600,2094.1,1.21,13.3,7,11.7,0.181,10,50.2,1.15
,10:12:51,4,3600,2095.1,1.21,13.3,7,11.7,0.181,10,50.2,1.15
,10:12:52,4,3600,2096.1,1.21,13.3,7,11.6,0.181,10,50.2,1.15
,10:12:53,4,3600,2097.1,1.21,13.3,7,11.6,0.181,10,50.2,1.15
,10:12:54,4,3600,2098.1,1.2,13.3,7,11.6,0.18,10,50.2,1.15
,10:12:55,4,3600,2099.1,1.21,13.3,7,11.6,0.181,10,50.2,1.15
,10:12:56,4,3600,2100.1,1.21,13.3,7,11.6,0.175,10,50.2,1.15
,10:12:57,4,3600,2101.1,1.21,13.3,7,11.6,0.168,10,50.2,1.15
,10:12:58,4,3600,2102.1,1.21,13.3,7,11.6,0.162,10,50.2,1.15
,10:12:59,4,3600,2103.1,1.21,13.3,7,11.6,0.168,10,50.2,1.15
,10:13:00,4,3600,2104.1,1.2,13.3,7,11.5,0.173,10,50.2,1.14
,10:13:01,4,3600,2105.1,1.19,13.3,7,11.5,0.179,10,50.2,1.14
,10:13:02,4,3600,2106.1,1.19,13.3,7,11.5,0.178,10,50.2,1.13
,10:13:03,4,3600,2107.1,1.19,13.3,7,11.5,0.179,10,50.2,1.14
,10:13:04,4,3600,2108.1,1.2,13.3,7,11.5,0.179,10,50.2,1.14
,10:13:05,4,3600,2109.1,1.2,13.3,7,11.5,0.174,10,50.2,1.15
,10:13:06,4,3600,2110.1,1.2,13.3,7,11.5,0.174,10,50.2,1.15
,10:13:07,4,3600,2111.1,1.2,13.3,7,11.5,0.173,10,50.2,1.14
,10:13:08,4,3600,2112.1,1.19,13.3,7,11.5,0.179,10,50.2,1.14
,10:13:09,4,3600,2113.1,1.19,13.3,7,11.4,0.179,10,50.2,1.14
,10:13:10,4,3600,2114.1,1.2,13.3,7,11.4,0.173,10,50.2,1.14
,10:13:11,4,3600,2115.1,1.2,13.3,7,11.4,0.167,10,50.2,1.15
,10:13:12,4,3600,2116.1,1.2,13.3,7,11.4,0.167,10,50.2,1.15
,10:13:13,4,3600,2117.1,1.2,13.3,7,11.4,0.173,10,50.2,1.14
,10:13:14,4,3600,2118.1,1.19,13.3,7,11.4,0.179,10,50.2,1.14
,10:13:15,4,3600,2119.1,1.19,13.3,7,11.3,0.179,10,50.2,1.14
,10:13:16,4,3600,2120.1,1.19,13.3,7,11.3,0.179,10,50.2,1.14
,10:13:17,4,3600,2121.1,1.2,13.3,7,11.3,0.179,10,50.2,1.14
,10:13:18,4,3600,2122.1,1.2,13.3,7,11.3,0.18,10,50.2,1.14
,10:13:19,4,3600,2123.1,1.2,13.3,7,11.3,0.18,10,50.2,1.15
,10:13:20,4,3600,2124.1,1.2,13.3,7,11.3,0.173,10,50.2,1.15
,10:13:21,4,3600,2125.1,1.2,13.3,7,11.3,0.173,10,50.2,1.14
,10:13:22,4,3600,2126.1,1.2,13.3,7,11.3,0.167,10,50.2,1.14
,10:13:23,4,3600,2127.1,1.19,13.3,7,11.2,0.166,10,50.2,1.14
,10:13:24,4,3600,2128.1,1.19,13.3,7,11.2,0.172,10,50.2,1.14
,10:13:25,4,3600,2129.1,1.19,13.3,7,11.2,0.179,10,50.2,1.14
,10:13:26,4,3600,2130.1,1.19,13.3,6,11.2,0.185,10,50.2,1.13
,10:13:27,4,3600,2131.1,1.19,13.3,6,11.2,0.185,10,50.2,1.13
,10:13:28,4,3600,2132.1,1.19,13.3,6,11.2,0.186,10,50.2,1.14
,10:13:29,4,3600,2133.1,1.2,13.3,7,11.2,0.18,10,50.2,1.14
,10:13:30,4,3600,2134.1,1.21,13.3,7,11.2,0.181,10,50.2,1.15
,10:13:31,4,3600,2135.1,1.21,13.3,7,11.1,0.168,10,50.2,1.15
,10:13:32,4,3600,2136.1,1.21,13.3,7,11.1,0.162,10,50.2,1.15
,10:13:33,4,3600,2137.1,1.2,13.3,7,11.1,0.168,10,50.2,1.15
,10:13:34,4,3600,2138.1,1.2,13.3,7,11.1,0.173,10,50.2,1.14
,10:13:35,4,3600,2139.1,1.19,13.3,7,11.1,0.179,10,50.2,1.14
,10:13:36,4,3600,2140.1,1.19,13.3,7,11.1,0.179,10,50.2,1.14
,10:13:37,4,3600,2141.1,1.19,13.3,7,11.1,0.179,10,50.2,1.14
,10:13:38,4,3600,2142.1,1.2,13.3,7,11.1,0.18,10,50.2,1.14
,10:13:39,4,3600,2143.1,1.2,13.3,7,11.1,0.173,10,50.2,1.15
,10:13:40,4,3600,2144.1,1.2,13.3,7,11.1,0.173,10,50.2,1.15
