Data file,,COLISIBRO_ISO10_T7_C3.TSV,,,,,,,,,,
,10:53:44,5,3590,1813.6,0.83,13.3,7,21,0.112,10,49.8,0.8
,10:53:45,5,3590,1814.6,0.82,13.3,7,21,0.11,10,49.9,0.79
,10:53:46,5,3590,1815.6,0.79,13.3,7,21,0.11,10,49.9,0.76
,10:53:47,5,3590,1816.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,10:53:48,5,3590,1817.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,10:53:49,5,3590,1818.6,0.77,13.3,7,21,0.111,10,49.9,0.74
,10:53:50,5,3590,1819.6,0.76,13.3,7,21,0.106,10,49.8,0.74
,10:53:51,5,3590,1820.6,0.76,13.3,7,21,0.106,10,49.8,0.73
,10:53:52,5,3590,1821.6,0.76,13.3,7,21,0.106,10,49.8,0.74
,10:53:53,5,3590,1822.6,0.77,13.3,7,21,0.107,10,49.8,0.74
,10:53:54,5,3590,1823.6,0.77,13.3,7,21,0.112,10,49.9,0.75
,10:53:55,5,3590,1824.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,10:53:56,5,3590,1825.6,0.77,13.3,7,21,0.112,10,49.8,0.75
,10:53:57,5,3590,1826.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,10:53:58,5,3590,1827.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,10:53:59,5,3590,1828.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,10:54:00,5,3590,1829.6,0.78,13.3,7,21,0.104,10,49.9,0.75
,10:54:01,5,3590,1830.6,0.77,13.3,7,21,0.104,10,49.8,0.74
,10:54:02,5,3590,1831.6,0.77,13.3,7,21,0.108,10,49.8,0.75
,10:54:03,5,3590,1832.6,0.77,13.3,7,21,0.111,10,49.9,0.74
,10:54:04,5,3590,1833.6,0.76,13.3,7,21,0.11,10,49.8,0.74
,10:54:05,5,3590,1834.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,10:54:06,5,3590,1835.6,0.77,13.3,7,21,0.111,10,49.8,0.75
,10:54:07,5,3590,1836.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,10:54:08,5,3590,1837.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,10:54:09,5,3590,1838.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:54:10,5,3590,1839.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:54:11,5,3590,1840.6,0.79,13.3,7,21,0.106,10,49.8,0.76
,10:54:12,5,3590,1841.6,0.78,13.3,7,21,0.105,10,49.8,0.75
,10:54:13,5,3590,1842.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,10:54:14,5,3590,1843.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,10:54:15,5,3590,1844.6,0.77,13.3,7,21,0.112,10,49.8,0.75
,10:54:16,5,3590,1845.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,10:54:17,5,3590,1846.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,10:54:18,5,3590,1847.6,0.76,13.3,7,21,0.106,10,49.8,0.74
,10:54:19,5,3590,1848.6,0.76,13.3,7,21,0.11,10,49.8,0.74
,10:54:20,5,3590,1849.6,0.77,13.3,7,21,0.107,10,49.8,0.74
,10:54:21,5,3590,1850.6,0.76,13.3,7,21,0.11,10,49.9,0.73
,10:54:22,5,3590,1851.6,0.76,13.3,7,21,0.105,10,49.8,0.73
,10:54:23,5,3590,1852.6,0.76,13.3,7,21,0.102,10,49.8,0.73
,10:54:24,5,3590,1853.6,0.77,13.3,7,21,0.103,10,49.8,0.74
,10:54:25,5,3590,1854.6,0.77,13.3,7,21,0.108,10,49.8,0.75
,10:54:26,5,3590,1855.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,10:54:27,5,3590,1856.6,0.76,13.3,7,21,0.11,10,49.8,0.73
,10:54:28,5,3590,1857.6,0.76,13.3,7,21,0.109,10,49.8,0.73
,10:54:29,5,3590,1858.6,0.76,13.3,7,21,0.11,10,49.9,0.73
,10:54:30,5,3590,1859.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,10:54:31,5,3590,1860.6,0.77,13.3,7,21,0.108,10,49.9,0.75
,10:54:32,5,3590,1861.6,0.78,13.3,7,22,0.108,10,49.9,0.75
,10:54:33,5,3590,1862.6,0.77,13.3,7,22,0.112,10,49.8,0.75
,10:54:34,5,3590,1863.6,0.76,13.3,7,21,0.11,10,49.8,0.73
,10:54:35,5,3590,1864.6,0.75,13.3,7,21,0.108,10,49.8,0.72
,10:54:36,5,3590,1865.6,0.75,13.3,7,21,0.108,10,49.8,0.72
,10:54:37,5,3590,1866.6,0.75,13.3,7,21,0.105,10,49.8,0.73
,10:54:38,5,3590,1867.6,0.76,13.3,7,21,0.106,10,49.9,0.73
,10:54:39,5,3590,1868.6,0.76,13.3,7,21,0.105,10,49.8,0.73
,10:54:40,5,3590,1869.6,0.75,13.3,7,21,0.104,10,49.9,0.72
,10:54:41,5,3590,1870.6,0.73,13.3,7,21,0.105,10,49.8,0.7
,10:54:42,5,3590,1871.6,0.73,13.3,7,21,0.101,10,49.8,0.7
,10:54:43,5,3590,1872.6,0.73,13.3,7,21,0.101,10,49.9,0.7
,10:54:44,5,3590,1873.6,0.72,13.3,7,21,0.101,10,49.8,0.7
,10:54:45,5,3590,1874.6,0.71,13.3,7,21,0.099,10,49.8,0.68
,10:54:46,5,3590,1875.6,0.68,13.3,7,21,0.095,10,49.8,0.65
,10:54:47,5,3590,1876.6,0.66,13.3,7,21,0.096,10,49.8,0.64
,10:54:48,5,3590,1877.6,0.65,13.3,7,21,0.094,10,49.8,0.63
,10:54:49,5,3590,1878.6,0.65,13.3,7,21,0.094,10,49.9,0.63
,10:54:50,5,3590,1879.6,0.66,13.3,7,21,0.092,10,49.8,0.63
,10:54:51,5,3590,1880.6,0.67,13.3,7,21,0.093,10,49.8,0.64
,10:54:52,5,3590,1881.6,0.68,13.3,7,21,0.094,10,49.8,0.65
,10:54:53,5,3590,1882.6,0.68,13.3,7,21,0.098,10,49.8,0.66
,10:54:54,5,3590,1883.6,0.68,13.3,7,21,0.099,10,49.8,0.66
,10:54:55,5,3590,1884.6,0.68,13.3,7,21,0.098,10,49.8,0.65
,10:54:56,5,3590,1885.6,0.67,13.3,7,21,0.093,10,49.8,0.65
,10:54:57,5,3590,1886.6,0.67,13.3,7,21,0.09,10,49.8,0.65
,10:54:58,5,3590,1887.6,0.67,13.3,7,21,0.09,10,49.8,0.65
,10:54:59,5,3590,1888.6,0.67,13.3,7,21,0.093,10,49.8,0.64
,10:55:00,5,3590,1889.6,0.67,13.3,7,21,0.093,10,49.8,0.65
,10:55:01,5,3590,1890.6,0.67,13.3,7,21,0.093,10,49.8,0.65
,10:55:02,5,3590,1891.6,0.67,13.3,7,21,0.097,10,49.9,0.65
,10:55:03,5,3590,1892.6,0.67,13.3,7,21,0.094,10,49.8,0.65
,10:55:04,5,3590,1893.6,0.68,13.3,7,21,0.091,10,49.8,0.65
,10:55:05,5,3590,1894.6,0.67,13.3,7,21,0.094,10,49.8,0.65
,10:55:06,5,3590,1895.6,0.67,13.3,7,21,0.096,10,49.8,0.64
,10:55:07,5,3590,1896.6,0.66,13.3,7,21,0.095,10,49.8,0.63
,10:55:08,5,3590,1897.6,0.65,13.3,7,21,0.094,10,49.8,0.63
,10:55:09,5,3590,1898.6,0.65,13.3,7,21,0.091,10,49.8,0.63
,10:55:10,5,3590,1899.6,0.66,13.3,7,21,0.091,10,49.8,0.63
,10:55:11,5,3590,1900.6,0.67,13.3,7,21,0.093,10,49.8,0.65
,10:55:12,5,3590,1901.6,0.68,13.3,7,21,0.098,10,49.8,0.65
,10:55:13,5,3590,1902.6,0.68,13.3,7,21,0.098,10,49.8,0.65
,10:55:14,5,3590,1903.6,0.68,13.3,7,21,0.098,10,49.8,0.65
,10:55:15,5,3590,1904.6,0.68,13.3,7,21,0.095,10,49.8,0.66
,10:55:16,5,3590,1905.6,0.69,13.3,7,21,0.096,10,49.8,0.66
,10:55:17,5,3590,1906.6,0.69,13.3,7,21,0.096,10,49.8,0.67
,10:55:18,5,3590,1907.6,0.69,13.3,7,21,0.099,10,49.8,0.66
,10:55:19,5,3590,1908.6,0.68,13.3,7,21,0.098,10,49.8,0.65
,10:55:20,5,3590,1909.6,0.67,13.3,7,21,0.097,10,49.8,0.65
,10:55:21,5,3590,1910.6,0.67,13.3,7,21,0.093,10,49.8,0.64
,10:55:22,5,3590,1911.6,0.68,13.3,7,21,0.094,10,49.8,0.65
,10:55:23,5,3590,1912.6,0.68,13.3,7,21,0.095,10,49.8,0.66
,10:55:24,5,3590,1913.6,0.71,13.3,7,21,0.102,10,49.8,0.68
,10:55:25,5,3590,1914.6,0.72,13.3,7,21,0.104,10,49.8,0.7
,10:55:26,5,3590,1915.6,0.73,13.3,7,21,0.105,10,49.8,0.7
,10:55:27,5,3590,1916.6,0.73,13.3,7,21,0.101,10,49.9,0.7
,10:55:28,5,3590,1917.6,0.71,13.3,7,21,0.099,10,49.8,0.68
,10:55:29,5,3590,1918.6,0.7,13.3,7,21,0.098,10,49.9,0.68
,10:55:30,5,3590,1919.6,0.69,13.3,7,21,0.096,10,49.8,0.67
,10:55:31,5,3590,1920.6,0.7,13.3,7,21,0.097,10,49.8,0.67
,10:55:32,5,3590,1921.6,0.7,13.3,7,21,0.098,10,49.8,0.68
,10:55:33,5,3590,1922.6,0.74,13.3,7,21,0.103,10,49.9,0.72
,10:55:34,5,3590,1923.6,0.81,13.3,7,21,0.108,10,49.8,0.78
,10:55:35,5,3590,1924.6,0.87,13.3,7,21,0.116,10,49.8,0.84
,10:55:36,5,3590,1925.6,0.87,13.3,7,21,0.121,10,49.8,0.83
,10:55:37,5,3590,1926.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,10:55:38,5,3590,1927.6,0.75,13.3,7,21,0.108,10,49.8,0.72
,10:55:39,5,3590,1928.6,0.71,13.3,7,21,0.103,10,49.8,0.68
,10:55:40,5,3590,1929.6,0.7,13.3,7,21,0.098,10,49.8,0.68
,10:55:41,5,3590,1930.6,0.71,13.3,7,21,0.099,10,49.8,0.69
,10:55:42,5,3590,1931.6,0.74,13.3,7,21,0.106,10,49.8,0.71
,10:55:43,5,3590,1932.6,0.76,13.3,7,21,0.11,10,49.8,0.74
,10:55:44,5,3590,1933.6,0.77,13.3,7,21,0.112,10,49.8,0.75
,10:55:45,5,3590,1934.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,10:55:46,5,3590,1935.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:55:47,5,3590,1936.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:55:48,5,3590,1937.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:55:49,5,3590,1938.6,0.79,13.3,7,21,0.114,10,49.9,0.76
,10:55:50,5,3590,1939.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:55:51,5,3590,1940.6,0.79,13.3,7,21,0.11,10,49.9,0.76
,10:55:52,5,3590,1941.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:55:53,5,3590,1942.6,0.79,13.3,7,21,0.114,10,49.8,0.77
,10:55:54,5,3590,1943.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:55:55,5,3590,1944.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,10:55:56,5,3590,1945.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,10:55:57,5,3590,1946.6,0.81,13.3,7,21,0.112,10,49.8,0.77
,10:55:58,5,3590,1947.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,10:55:59,5,3590,1948.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:56:00,5,3590,1949.6,0.8,13.3,7,21,0.112,10,49.8,0.78
,10:56:01,5,3590,1950.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,10:56:02,5,3590,1951.6,0.81,13.3,7,21,0.116,10,49.8,0.78
,10:56:03,5,3590,1952.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,10:56:04,5,3590,1953.6,0.81,13.3,7,21,0.112,10,49.8,0.78
,10:56:05,5,3590,1954.6,0.8,13.3,7,21,0.111,10,49.9,0.77
,10:56:06,5,3590,1955.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,10:56:07,5,3590,1956.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,10:56:08,5,3590,1957.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:56:09,5,3590,1958.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:56:10,5,3590,1959.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:56:11,5,3590,1960.6,0.79,13.3,7,21,0.115,10,49.9,0.76
,10:56:12,5,3590,1961.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:56:13,5,3590,1962.6,0.79,13.3,7,21,0.106,10,49.8,0.76
,10:56:14,5,3590,1963.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,10:56:15,5,3590,1964.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,10:56:16,5,3590,1965.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,10:56:17,5,3590,1966.6,0.77,13.3,7,21,0.111,10,49.8,0.74
,10:56:18,5,3590,1967.6,0.77,13.3,7,21,0.111,10,49.8,0.75
,10:56:19,5,3590,1968.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,10:56:20,5,3590,1969.6,0.79,13.3,7,21,0.106,10,49.8,0.76
,10:56:21,5,3590,1970.6,0.79,13.3,7,21,0.107,10,49.8,0.77
,10:56:22,5,3590,1971.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:56:23,5,3590,1972.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,10:56:24,5,3590,1973.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:56:25,5,3590,1974.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:56:26,5,3590,1975.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,10:56:27,5,3590,1976.6,0.78,13.3,7,21,0.112,10,49.8,0.75
,10:56:28,5,3590,1977.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,10:56:29,5,3590,1978.6,0.78,13.3,7,21,0.105,10,49.8,0.75
,10:56:30,5,3590,1979.6,0.77,13.3,7,21,0.108,10,49.8,0.75
,10:56:31,5,3590,1980.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,10:56:32,5,3590,1981.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,10:56:33,5,3590,1982.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:56:34,5,3590,1983.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:56:35,5,3590,1984.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,10:56:36,5,3590,1985.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:56:37,5,3590,1986.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:56:38,5,3590,1987.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:56:39,5,3590,1988.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,10:56:40,5,3590,1989.6,0.8,13.3,7,21,0.116,10,49.8,0.78
,10:56:41,5,3590,1990.6,0.81,13.3,7,21,0.112,10,49.8,0.78
,10:56:42,5,3590,1991.6,0.81,13.3,7,21,0.109,10,49.8,0.78
,10:56:43,5,3590,1992.6,0.81,13.3,7,21,0.113,10,49.8,0.78
,10:56:44,5,3590,1993.6,0.81,13.3,7,21,0.117,10,49.8,0.78
,10:56:45,5,3590,1994.6,0.81,13.3,7,21,0.116,10,49.8,0.78
,10:56:46,5,3590,1995.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:56:47,5,3590,1996.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,10:56:48,5,3590,1997.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:56:49,5,3590,1998.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:56:50,5,3590,1999.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:56:51,5,3590,2000.6,0.78,13.3,7,21,0.109,10,49.8,0.75
,10:56:52,5,3590,2001.6,0.78,13.3,7,21,0.105,10,49.8,0.76
,10:56:53,5,3590,2002.6,0.79,13.3,7,21,0.106,10,49.8,0.76
,10:56:54,5,3590,2003.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:56:55,5,3590,2004.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,10:56:56,5,3590,2005.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,10:56:57,5,3590,2006.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,10:56:58,5,3590,2007.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:56:59,5,3590,2008.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,10:57:00,5,3590,2009.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:57:01,5,3590,2010.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:57:02,5,3590,2011.6,0.79,13.3,7,21,0.107,10,49.8,0.77
,10:57:03,5,3590,2012.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:57:04,5,3590,2013.6,0.78,13.3,7,21,0.109,10,49.8,0.75
,10:57:05,5,3590,2014.6,0.78,13.3,7,21,0.113,10,49.8,0.75
,10:57:06,5,3590,2015.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,10:57:07,5,3590,2016.6,0.8,13.3,7,21,0.107,10,49.8,0.77
,10:57:08,5,3590,2017.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:57:09,5,3590,2018.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,10:57:10,5,3590,2019.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:57:11,5,3590,2020.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:57:12,5,3590,2021.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:57:13,5,3590,2022.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,10:57:14,5,3590,2023.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:57:15,5,3590,2024.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,10:57:16,5,3590,2025.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:57:17,5,3590,2026.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:57:18,5,3590,2027.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:57:19,5,3590,2028.6,0.79,13.3,7,21,0.113,10,49.9,0.76
,10:57:20,5,3590,2029.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:57:21,5,3590,2030.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:57:22,5,3590,2031.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:57:23,5,3590,2032.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:57:24,5,3590,2033.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:57:25,5,3590,2034.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:57:26,5,3590,2035.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:57:27,5,3590,2036.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:57:28,5,3590,2037.6,0.81,13.3,7,21,0.112,10,49.8,0.78
,10:57:29,5,3590,2038.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:57:30,5,3590,2039.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:57:31,5,3590,2040.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:57:32,5,3590,2041.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:57:33,5,3590,2042.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,10:57:34,5,3590,2043.6,0.81,13.3,7,21,0.116,10,49.8,0.78
,10:57:35,5,3590,2044.6,0.8,13.3,7,21,0.111,10,49.9,0.77
,10:57:36,5,3590,2045.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:57:37,5,3590,2046.6,0.78,13.3,7,21,0.113,10,49.9,0.75
,10:57:38,5,3590,2047.6,0.79,13.3,7,21,0.113,10,49.8,0.76
,10:57:39,5,3590,2048.6,0.79,13.3,7,21,0.114,10,49.9,0.76
,10:57:40,5,3590,2049.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:57:41,5,3590,2050.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,10:57:42,5,3590,2051.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:57:43,5,3590,2052.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,10:57:44,5,3590,2053.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,10:57:45,5,3590,2054.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:57:46,5,3590,2055.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:57:47,5,3590,2056.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:57:48,5,3590,2057.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:57:49,5,3590,2058.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:57:50,5,3590,2059.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,10:57:51,5,3590,2060.6,0.8,13.3,7,21,0.111,10,49.9,0.77
,10:57:52,5,3590,2061.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,10:57:53,5,3590,2062.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:57:54,5,3590,2063.6,0.79,13.3,7,21,0.113,10,49.9,0.76
,10:57:55,5,3590,2064.6,0.79,13.3,7,21,0.109,10,49.9,0.76
,10:57:56,5,3590,2065.6,0.79,13.3,7,21,0.106,10,49.8,0.76
,10:57:57,5,3590,2066.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,10:57:58,5,3590,2067.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,10:57:59,5,3590,2068.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:00,5,3590,2069.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,10:58:01,5,3590,2070.6,0.8,13.3,7,21,0.115,10,49.9,0.77
,10:58:02,5,3590,2071.6,0.8,13.3,7,21,0.112,10,49.9,0.77
,10:58:03,5,3590,2072.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,10:58:04,5,3590,2073.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:58:05,5,3590,2074.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:58:06,5,3590,2075.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:58:07,5,3590,2076.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:08,5,3590,2077.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,10:58:09,5,3590,2078.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,10:58:10,5,3590,2079.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:11,5,3590,2080.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:12,5,3590,2081.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,10:58:13,5,3590,2082.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,10:58:14,5,3590,2083.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:58:15,5,3590,2084.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,10:58:16,5,3590,2085.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:58:17,5,3590,2086.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:58:18,5,3590,2087.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,10:58:19,5,3590,2088.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,10:58:20,5,3590,2089.6,0.78,13.3,7,21,0.108,10,49.8,0.75
,10:58:21,5,3590,2090.6,0.78,13.3,7,21,0.109,10,49.8,0.76
,10:58:22,5,3590,2091.6,0.78,13.3,7,21,0.113,10,49.8,0.76
,10:58:23,5,3590,2092.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,10:58:24,5,3590,2093.6,0.79,13.3,7,21,0.109,10,49.8,0.76
,10:58:25,5,3590,2094.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:26,5,3590,2095.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:58:27,5,3590,2096.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:58:28,5,3590,2097.6,0.79,13.3,7,21,0.11,10,49.8,0.77
,10:58:29,5,3590,2098.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:30,5,3590,2099.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:31,5,3590,2100.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:32,5,3590,2101.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:33,5,3590,2102.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:58:34,5,3590,2103.6,0.79,13.3,7,21,0.114,10,49.8,0.76
,10:58:35,5,3590,2104.6,0.79,13.3,7,21,0.11,10,49.9,0.76
,10:58:36,5,3590,2105.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:37,5,3590,2106.6,0.79,13.3,7,21,0.11,10,49.9,0.77
,10:58:38,5,3590,2107.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:58:39,5,3590,2108.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:58:40,5,3590,2109.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:58:41,5,3590,2110.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:58:42,5,3590,2111.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,10:58:43,5,3590,2112.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:58:44,5,3590,2113.6,0.79,13.3,7,21,0.11,10,49.8,0.76
,10:58:45,5,3590,2114.6,0.79,13.3,7,21,0.114,10,49.8,0.77
,10:58:46,5,3590,2115.6,0.79,13.3,7,21,0.115,10,49.8,0.77
,10:58:47,5,3590,2116.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:58:48,5,3590,2117.6,0.81,13.3,7,21,0.112,10,49.8,0.78
,10:58:49,5,3590,2118.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,10:58:50,5,3590,2119.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,10:58:51,5,3590,2120.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:58:52,5,3590,2121.6,0.81,13.3,7,21,0.112,10,49.8,0.78
,10:58:53,5,3590,2122.6,0.8,13.3,7,21,0.112,10,49.8,0.77
,10:58:54,5,3590,2123.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,10:58:55,5,3590,2124.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:58:56,5,3590,2125.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:58:57,5,3590,2126.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:58:58,5,3590,2127.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:58:59,5,3590,2128.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:59:00,5,3590,2129.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:59:01,5,3590,2130.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:59:02,5,3590,2131.6,0.8,13.3,7,21,0.115,10,49.8,0.77
,10:59:03,5,3590,2132.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:59:04,5,3590,2133.6,0.8,13.3,7,21,0.111,10,49.8,0.77
,10:59:05,5,3590,2134.6,0.8,13.3,7,21,0.116,10,49.8,0.77
,10:59:06,5,3590,2135.6,0.81,13.3,7,21,0.116,10,49.8,0.78
,10:59:07,5,3590,2136.6,0.81,13.3,7,21,0.113,10,49.8,0.78
