Data file,,PEEK_HEF_T31_PE10.TSV,,,,,,,,,,
,15:15:43,6,10790,5350.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:15:44,6,10790,5351.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:15:45,6,10790,5352.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,15:15:46,6,10790,5353.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,15:15:47,6,10790,5354.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,15:15:48,6,10790,5355.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:15:49,6,10790,5356.2,0.77,13.3,7,22,0.108,10,49.9,0.75
,15:15:50,6,10790,5357.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:15:51,6,10790,5358.2,0.76,13.3,7,22,0.11,10,49.9,0.74
,15:15:52,6,10790,5359.2,0.77,13.3,7,22,0.116,10,49.9,0.74
,15:15:53,6,10790,5360.2,0.77,13.3,7,22,0.111,10,49.9,0.75
,15:15:54,6,10790,5361.2,0.76,13.3,7,22,0.11,10,49.9,0.74
,15:15:55,6,10790,5362.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:15:56,6,10790,5363.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:15:57,6,10790,5364.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:15:58,6,10790,5365.2,0.77,13.3,7,22,0.112,10,49.9,0.75
,15:15:59,6,10790,5366.2,0.78,13.3,7,22,0.113,10,49.9,0.75
,15:16:00,6,10790,5367.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,15:16:01,6,10790,5368.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,15:16:02,6,10790,5369.2,0.78,13.3,7,22,0.104,10,49.9,0.75
,15:16:03,6,10790,5370.2,0.77,13.3,7,22,0.103,10,49.9,0.74
,15:16:04,6,10790,5371.2,0.76,13.3,7,22,0.11,10,49.9,0.73
,15:16:05,6,10790,5372.2,0.76,13.3,7,22,0.114,10,49.9,0.74
,15:16:06,6,10790,5373.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,15:16:07,6,10790,5374.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,15:16:08,6,10790,5375.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:16:09,6,10790,5376.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:16:10,6,10790,5377.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:16:11,6,10790,5378.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,15:16:12,6,10790,5379.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:16:13,6,10790,5380.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:16:14,6,10790,5381.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:16:15,6,10790,5382.2,0.8,13.3,7,22,0.107,10,49.9,0.77
,15:16:16,6,10790,5383.2,0.8,13.3,7,22,0.107,10,49.9,0.77
,15:16:17,6,10790,5384.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,15:16:18,6,10790,5385.2,0.77,13.3,7,22,0.111,10,49.8,0.74
,15:16:19,6,10790,5386.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:16:20,6,10790,5387.2,0.75,13.3,7,22,0.109,10,49.9,0.73
,15:16:21,6,10790,5388.2,0.75,13.3,7,22,0.109,10,49.9,0.73
,15:16:22,6,10790,5389.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:16:23,6,10790,5390.2,0.76,13.3,7,22,0.102,10,49.9,0.74
,15:16:24,6,10790,5391.2,0.77,13.3,7,22,0.104,10,49.9,0.74
,15:16:25,6,10790,5392.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:16:26,6,10790,5393.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:16:27,6,10790,5394.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:16:28,6,10790,5395.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:16:29,6,10790,5396.2,0.76,13.3,7,22,0.11,10,49.8,0.74
,15:16:30,6,10790,5397.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:16:31,6,10790,5398.2,0.75,13.3,7,22,0.109,10,49.9,0.73
,15:16:32,6,10790,5399.2,0.75,13.3,7,22,0.105,10,49.9,0.72
,15:16:33,6,10790,5400.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:16:34,6,10790,5401.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:16:35,6,10790,5402.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:16:36,6,10790,5403.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:16:37,6,10790,5404.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:16:38,6,10790,5405.2,0.76,13.3,7,22,0.109,10,49.8,0.73
,15:16:39,6,10790,5406.2,0.76,13.3,7,22,0.105,10,49.9,0.73
,15:16:40,6,10790,5407.2,0.76,13.3,7,22,0.11,10,49.9,0.74
,15:16:41,6,10790,5408.2,0.76,13.3,7,22,0.11,10,49.9,0.74
,15:16:42,6,10790,5409.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:16:43,6,10790,5410.2,0.77,13.3,7,22,0.103,10,49.9,0.74
,15:16:44,6,10790,5411.2,0.76,13.3,7,22,0.102,10,49.9,0.73
,15:16:45,6,10790,5412.2,0.74,13.3,7,22,0.103,10,49.9,0.71
,15:16:46,6,10790,5413.2,0.74,13.3,7,22,0.106,10,49.9,0.71
,15:16:47,6,10790,5414.2,0.73,13.3,7,22,0.106,10,49.9,0.71
,15:16:48,6,10790,5415.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:16:49,6,10790,5416.2,0.76,13.3,7,22,0.11,10,49.9,0.73
,15:16:50,6,10790,5417.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:16:51,6,10790,5418.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:16:52,6,10790,5419.2,0.76,13.3,7,22,0.102,10,49.9,0.73
,15:16:53,6,10790,5420.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:16:54,6,10790,5421.2,0.76,13.3,7,22,0.11,10,49.9,0.74
,15:16:55,6,10790,5422.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:16:56,6,10790,5423.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:16:57,6,10790,5424.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:16:58,6,10790,5425.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:16:59,6,10790,5426.2,0.76,13.3,7,22,0.11,10,49.9,0.74
,15:17:00,6,10790,5427.2,0.76,13.3,7,22,0.103,10,49.9,0.74
,15:17:01,6,10790,5428.2,0.77,13.3,7,22,0.103,10,49.9,0.74
,15:17:02,6,10790,5429.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:17:03,6,10790,5430.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:17:04,6,10790,5431.2,0.74,13.3,7,22,0.107,10,49.9,0.71
,15:17:05,6,10790,5432.2,0.74,13.3,7,22,0.106,10,49.9,0.71
,15:17:06,6,10790,5433.2,0.74,13.3,7,22,0.107,10,49.9,0.71
,15:17:07,6,10790,5434.2,0.74,13.3,7,22,0.107,10,49.9,0.71
,15:17:08,6,10790,5435.2,0.74,13.3,7,22,0.102,10,49.9,0.71
,15:17:09,6,10790,5436.2,0.73,13.3,7,22,0.102,10,49.9,0.7
,15:17:10,6,10790,5437.2,0.74,13.3,7,22,0.102,10,49.9,0.71
,15:17:11,6,10790,5438.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:17:12,6,10790,5439.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:17:13,6,10790,5440.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:17:14,6,10790,5441.2,0.78,13.3,7,22,0.109,10,49.9,0.76
,15:17:15,6,10790,5442.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:17:16,6,10790,5443.2,0.76,13.3,7,22,0.105,10,49.9,0.73
,15:17:17,6,10790,5444.2,0.74,13.3,7,22,0.107,10,49.9,0.72
,15:17:18,6,10790,5445.2,0.74,13.3,7,22,0.107,10,49.9,0.71
,15:17:19,6,10790,5446.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:17:20,6,10790,5447.2,0.75,13.3,7,22,0.105,10,49.9,0.73
,15:17:21,6,10790,5448.2,0.76,13.3,7,22,0.105,10,49.9,0.73
,15:17:22,6,10790,5449.2,0.75,13.3,7,22,0.105,10,49.9,0.73
,15:17:23,6,10790,5450.2,0.76,13.3,7,22,0.106,10,49.9,0.74
,15:17:24,6,10790,5451.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:17:25,6,10790,5452.2,0.78,13.3,7,22,0.113,10,49.9,0.75
,15:17:26,6,10790,5453.2,0.79,13.3,7,22,0.115,10,49.9,0.76
,15:17:27,6,10790,5454.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:17:28,6,10790,5455.2,0.78,13.3,7,22,0.109,10,49.9,0.76
,15:17:29,6,10790,5456.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,15:17:30,6,10790,5457.2,0.79,13.3,7,22,0.11,10,49.9,0.77
,15:17:31,6,10790,5458.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,15:17:32,6,10790,5459.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,15:17:33,6,10790,5460.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,15:17:34,6,10790,5461.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,15:17:35,6,10790,5462.2,0.8,13.3,7,22,0.116,10,49.9,0.77
,15:17:36,6,10790,5463.2,0.8,13.3,7,22,0.112,10,49.9,0.77
,15:17:37,6,10790,5464.2,0.8,13.3,7,22,0.107,10,49.9,0.77
,15:17:38,6,10790,5465.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:17:39,6,10790,5466.2,0.77,13.3,7,22,0.112,10,49.9,0.75
,15:17:40,6,10790,5467.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:17:41,6,10790,5468.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:17:42,6,10790,5469.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:17:43,6,10790,5470.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:17:44,6,10790,5471.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:17:45,6,10790,5472.2,0.78,13.3,7,22,0.109,10,49.9,0.76
,15:17:46,6,10790,5473.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,15:17:47,6,10790,5474.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:17:48,6,10790,5475.2,0.77,13.3,7,22,0.115,10,49.9,0.74
,15:17:49,6,10790,5476.2,0.77,13.3,7,22,0.116,10,49.9,0.75
,15:17:50,6,10790,5477.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,15:17:51,6,10790,5478.2,0.77,13.3,7,22,0.116,10,49.9,0.74
,15:17:52,6,10790,5479.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:17:53,6,10790,5480.2,0.74,13.3,7,22,0.102,10,49.9,0.71
,15:17:54,6,10790,5481.2,0.74,13.3,7,22,0.1,10,49.9,0.72
,15:17:55,6,10790,5482.2,0.77,13.3,7,22,0.103,10,49.9,0.74
,15:17:56,6,10790,5483.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:17:57,6,10790,5484.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:17:58,6,10790,5485.2,0.75,13.3,7,22,0.105,10,49.9,0.72
,15:17:59,6,10790,5486.2,0.76,13.3,7,22,0.11,10,49.9,0.73
,15:18:00,6,10790,5487.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:18:01,6,10790,5488.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,15:18:02,6,10790,5489.2,0.8,13.3,7,22,0.108,10,49.9,0.78
,15:18:03,6,10790,5490.2,0.81,13.3,7,22,0.113,10,49.9,0.78
,15:18:04,6,10790,5491.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,15:18:05,6,10790,5492.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,15:18:06,6,10790,5493.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:18:07,6,10790,5494.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:18:08,6,10790,5495.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:18:09,6,10790,5496.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:18:10,6,10790,5497.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:18:11,6,10790,5498.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:18:12,6,10790,5499.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:18:13,6,10790,5500.2,0.75,13.3,7,22,0.101,10,49.9,0.72
,15:18:14,6,10790,5501.2,0.75,13.3,7,22,0.101,10,49.9,0.72
,15:18:15,6,10790,5502.2,0.76,13.3,7,22,0.102,10,49.9,0.73
,15:18:16,6,10790,5503.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:18:17,6,10790,5504.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:18:18,6,10790,5505.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,15:18:19,6,10790,5506.2,0.77,13.3,7,22,0.108,10,49.9,0.74
,15:18:20,6,10790,5507.2,0.74,13.3,7,22,0.103,10,49.9,0.71
,15:18:21,6,10790,5508.2,0.72,13.3,7,22,0.104,10,49.9,0.7
,15:18:22,6,10790,5509.2,0.73,13.3,7,22,0.105,10,49.9,0.7
,15:18:23,6,10790,5510.2,0.74,13.3,7,22,0.107,10,49.9,0.71
,15:18:24,6,10790,5511.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:18:25,6,10790,5512.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,15:18:26,6,10790,5513.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,15:18:27,6,10790,5514.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:18:28,6,10790,5515.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:18:29,6,10790,5516.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:18:30,6,10790,5517.2,0.79,13.3,7,22,0.11,10,49.9,0.77
,15:18:31,6,10790,5518.2,0.78,13.3,7,22,0.109,10,49.9,0.76
,15:18:32,6,10790,5519.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,15:18:33,6,10790,5520.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,15:18:34,6,10790,5521.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,15:18:35,6,10790,5522.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,15:18:36,6,10790,5523.2,0.79,13.3,7,22,0.109,10,49.9,0.76
,15:18:37,6,10790,5524.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:18:38,6,10790,5525.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:18:39,6,10790,5526.2,0.73,13.3,7,22,0.11,10,49.9,0.71
,15:18:40,6,10790,5527.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:18:41,6,10790,5528.2,0.76,13.3,7,22,0.11,10,49.9,0.74
,15:18:42,6,10790,5529.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,15:18:43,6,10790,5530.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:18:44,6,10790,5531.2,0.77,13.3,7,22,0.108,10,49.9,0.75
,15:18:45,6,10790,5532.2,0.77,13.3,7,22,0.112,10,49.9,0.74
,15:18:46,6,10790,5533.2,0.77,13.3,7,22,0.112,10,49.9,0.75
,15:18:47,6,10790,5534.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,15:18:48,6,10790,5535.2,0.79,13.3,7,22,0.11,10,49.9,0.77
,15:18:49,6,10790,5536.2,0.79,13.3,7,22,0.107,10,49.9,0.77
,15:18:50,6,10790,5537.2,0.79,13.3,7,22,0.109,10,49.9,0.76
,15:18:51,6,10790,5538.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:18:52,6,10790,5539.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:18:53,6,10790,5540.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:18:54,6,10790,5541.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:18:55,6,10790,5542.2,0.77,13.3,7,22,0.108,10,49.9,0.74
,15:18:56,6,10790,5543.2,0.75,13.3,7,22,0.109,10,49.9,0.73
,15:18:57,6,10790,5544.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:18:58,6,10790,5545.2,0.77,13.3,7,22,0.107,10,49.9,0.75
,15:18:59,6,10790,5546.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:19:00,6,10790,5547.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,15:19:01,6,10790,5548.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,15:19:02,6,10790,5549.2,0.8,13.3,7,22,0.12,10,49.9,0.77
,15:19:03,6,10790,5550.2,0.78,13.3,7,22,0.117,10,49.9,0.76
,15:19:04,6,10790,5551.2,0.78,13.3,7,22,0.113,10,49.9,0.75
,15:19:05,6,10790,5552.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:19:06,6,10790,5553.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:19:07,6,10790,5554.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:19:08,6,10790,5555.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:19:09,6,10790,5556.2,0.74,13.3,7,22,0.107,10,49.9,0.71
,15:19:10,6,10790,5557.2,0.74,13.3,7,22,0.102,10,49.9,0.71
,15:19:11,6,10790,5558.2,0.73,13.3,7,22,0.099,10,49.9,0.71
,15:19:12,6,10790,5559.2,0.74,13.3,7,22,0.099,10,49.9,0.71
,15:19:13,6,10790,5560.2,0.74,13.3,7,22,0.103,10,49.9,0.71
,15:19:14,6,10790,5561.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:19:15,6,10790,5562.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:19:16,6,10790,5563.2,0.78,13.3,7,22,0.109,10,49.9,0.76
,15:19:17,6,10790,5564.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:19:18,6,10790,5565.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:19:19,6,10790,5566.2,0.74,13.3,7,22,0.106,10,49.9,0.71
,15:19:20,6,10790,5567.2,0.73,13.3,7,22,0.106,10,49.9,0.7
,15:19:21,6,10790,5568.2,0.73,13.3,7,22,0.098,10,49.9,0.7
,15:19:22,6,10790,5569.2,0.74,13.3,7,22,0.099,10,49.9,0.71
,15:19:23,6,10790,5570.2,0.74,13.3,7,22,0.103,10,49.9,0.71
,15:19:24,6,10790,5571.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:19:25,6,10790,5572.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:19:26,6,10790,5573.2,0.75,13.3,7,22,0.105,10,49.9,0.73
,15:19:27,6,10790,5574.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:19:28,6,10790,5575.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:19:29,6,10790,5576.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:19:30,6,10790,5577.2,0.78,13.3,7,22,0.113,10,49.9,0.75
,15:19:31,6,10790,5578.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:19:32,6,10790,5579.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:19:33,6,10790,5580.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:19:34,6,10790,5581.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:19:35,6,10790,5582.2,0.78,13.3,7,22,0.113,10,49.9,0.75
,15:19:36,6,10790,5583.2,0.81,13.3,7,22,0.112,10,49.9,0.78
,15:19:37,6,10790,5584.2,0.87,13.3,7,22,0.121,10,49.9,0.84
,15:19:38,6,10790,5585.2,0.9,13.3,7,22,0.129,10,49.9,0.87
,15:19:39,6,10790,5586.2,0.89,13.3,7,22,0.128,10,49.9,0.85
,15:19:40,6,10790,5587.2,0.82,13.3,7,22,0.119,10,49.9,0.79
,15:19:41,6,10790,5588.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:19:42,6,10790,5589.2,0.77,13.3,7,22,0.103,10,49.9,0.74
,15:19:43,6,10790,5590.2,0.74,13.3,7,22,0.107,10,49.9,0.71
,15:19:44,6,10790,5591.2,0.73,13.3,7,22,0.105,10,49.9,0.7
,15:19:45,6,10790,5592.2,0.74,13.3,7,22,0.102,10,49.9,0.71
,15:19:46,6,10790,5593.2,0.75,13.3,7,22,0.101,10,49.9,0.73
,15:19:47,6,10790,5594.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:19:48,6,10790,5595.2,0.76,13.3,7,22,0.11,10,49.9,0.73
,15:19:49,6,10790,5596.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:19:50,6,10790,5597.2,0.74,13.3,7,22,0.107,10,49.9,0.71
,15:19:51,6,10790,5598.2,0.76,13.3,7,22,0.102,10,49.9,0.73
,15:19:52,6,10790,5599.2,0.78,13.3,7,22,0.105,10,49.9,0.75
,15:19:53,6,10790,5600.2,0.78,13.3,7,22,0.109,10,49.9,0.76
,15:19:54,6,10790,5601.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:19:55,6,10790,5602.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:19:56,6,10790,5603.2,0.79,13.3,7,22,0.11,10,49.9,0.77
,15:19:57,6,10790,5604.2,0.8,13.3,7,22,0.115,10,49.9,0.77
,15:19:58,6,10790,5605.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,15:19:59,6,10790,5606.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:20:00,6,10790,5607.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:20:01,6,10790,5608.2,0.76,13.3,7,22,0.109,10,49.9,0.73
,15:20:02,6,10790,5609.2,0.76,13.3,7,22,0.106,10,49.9,0.74
,15:20:03,6,10790,5610.2,0.77,13.3,7,22,0.108,10,49.9,0.75
,15:20:04,6,10790,5611.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:20:05,6,10790,5612.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:20:06,6,10790,5613.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:20:07,6,10790,5614.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:20:08,6,10790,5615.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:20:09,6,10790,5616.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:20:10,6,10790,5617.2,0.76,13.3,7,22,0.11,10,49.9,0.73
,15:20:11,6,10790,5618.2,0.76,13.3,7,22,0.106,10,49.9,0.73
,15:20:12,6,10790,5619.2,0.76,13.3,7,22,0.102,10,49.9,0.73
,15:20:13,6,10790,5620.2,0.76,13.3,7,22,0.103,10,49.9,0.74
,15:20:14,6,10790,5621.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:20:15,6,10790,5622.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:20:16,6,10790,5623.2,0.79,13.3,7,22,0.114,10,49.9,0.77
,15:20:17,6,10790,5624.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,15:20:18,6,10790,5625.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,15:20:19,6,10790,5626.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,15:20:20,6,10790,5627.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,15:20:21,6,10790,5628.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,15:20:22,6,10790,5629.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:20:23,6,10790,5630.2,0.75,13.3,7,22,0.109,10,49.9,0.72
,15:20:24,6,10790,5631.2,0.75,13.3,7,22,0.109,10,49.9,0.73
,15:20:25,6,10790,5632.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:20:26,6,10790,5633.2,0.78,13.3,7,22,0.109,10,49.9,0.75
,15:20:27,6,10790,5634.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:20:28,6,10790,5635.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:20:29,6,10790,5636.2,0.77,13.3,7,22,0.111,10,49.9,0.74
,15:20:30,6,10790,5637.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:20:31,6,10790,5638.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:20:32,6,10790,5639.2,0.76,13.3,7,22,0.106,10,49.9,0.74
,15:20:33,6,10790,5640.2,0.75,13.3,7,22,0.108,10,49.9,0.72
,15:20:34,6,10790,5641.2,0.75,13.3,7,22,0.104,10,49.9,0.72
,15:20:35,6,10790,5642.2,0.74,13.3,7,22,0.103,10,49.9,0.72
,15:20:36,6,10790,5643.2,0.76,13.3,7,22,0.106,10,49.9,0.74
,15:20:37,6,10790,5644.2,0.78,13.3,7,22,0.113,10,49.9,0.75
,15:20:38,6,10790,5645.2,0.79,13.3,7,22,0.113,10,49.9,0.76
,15:20:39,6,10790,5646.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,15:20:40,6,10790,5647.2,0.78,13.3,7,22,0.112,10,49.9,0.75
,15:20:41,6,10790,5648.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,15:20:42,6,10790,5649.2,0.8,13.3,7,22,0.112,10,49.9,0.77
,15:20:43,6,10790,5650.2,0.81,13.3,7,22,0.113,10,49.9,0.78
,15:20:44,6,10790,5651.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,15:20:45,6,10790,5652.2,0.8,13.3,7,22,0.112,10,49.9,0.77
,15:20:46,6,10790,5653.2,0.8,13.3,7,22,0.111,10,49.9,0.77
,15:20:47,6,10790,5654.2,0.79,13.3,7,22,0.106,10,49.9,0.76
,15:20:48,6,10790,5655.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:20:49,6,10790,5656.2,0.78,13.3,7,22,0.113,10,49.9,0.75
,15:20:50,6,10790,5657.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,15:20:51,6,10790,5658.2,0.78,13.3,7,22,0.113,10,49.9,0.75
,15:20:52,6,10790,5659.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:20:53,6,10790,5660.2,0.78,13.3,7,22,0.105,10,49.9,0.76
,15:20:54,6,10790,5661.2,0.78,13.3,7,22,0.109,10,49.9,0.76
,15:20:55,6,10790,5662.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,15:20:56,6,10790,5663.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,15:20:57,6,10790,5664.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,15:20:58,6,10790,5665.2,0.79,13.3,7,22,0.11,10,49.9,0.76
,15:20:59,6,10790,5666.2,0.78,13.3,7,22,0.108,10,49.9,0.75
,15:21:00,6,10790,5667.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:21:01,6,10790,5668.2,0.77,13.3,7,22,0.107,10,49.9,0.74
,15:21:02,6,10790,5669.2,0.78,13.3,7,22,0.113,10,49.9,0.76
,15:21:03,6,10790,5670.2,0.79,13.3,7,22,0.119,10,49.9,0.76
,15:21:04,6,10790,5671.2,0.79,13.3,7,22,0.114,10,49.9,0.76
,15:21:05,6,10790,5672.2,0.78,13.3,7,22,0.113,10,49.9,0.75
,15:21:06,6,10790,5673.2,0.78,13.3,7,22,0.109,10,49.9,0.76
