Data file,,ZYTEL_ISO10_-8C_004.TSV,,,,,,,,,,
,13:51:54,4,3600,2638.7,0.74,13.3,7,-7.6,0.103,10,0.1,0.69
,13:51:55,4,3600,2639.7,0.74,13.3,7,-7.6,0.107,10,0.1,0.69
,13:51:56,4,3600,2640.7,0.73,13.3,7,-7.6,0.11,10,0.1,0.69
,13:51:57,4,3600,2641.7,0.73,13.3,7,-7.6,0.109,10,0.1,0.68
,13:51:58,4,3600,2642.7,0.73,13.3,7,-7.6,0.109,10,0.1,0.69
,13:51:59,4,3600,2643.7,0.73,13.3,7,-7.6,0.11,10,0,0.69
,13:52:00,4,3600,2644.7,0.74,13.3,7,-7.6,0.111,10,0,0.69
,13:52:01,4,3600,2645.7,0.74,13.3,7,-7.6,0.111,10,0.1,0.7
,13:52:02,4,3600,2646.7,0.74,13.3,7,-7.6,0.111,10,0.1,0.7
,13:52:03,4,3600,2647.7,0.74,13.3,7,-7.6,0.107,10,0,0.7
,13:52:04,4,3600,2648.7,0.74,13.3,7,-7.6,0.103,10,0.1,0.69
,13:52:05,4,3600,2649.7,0.74,13.3,7,-7.6,0.103,10,0,0.7
,13:52:06,4,3600,2650.7,0.75,13.3,7,-7.6,0.104,10,0.1,0.7
,13:52:07,4,3600,2651.7,0.74,13.3,7,-7.6,0.111,10,0.1,0.7
,13:52:08,4,3600,2652.7,0.74,13.3,7,-7.6,0.111,10,0,0.69
,13:52:09,4,3600,2653.7,0.73,13.3,7,-7.6,0.11,10,0.1,0.69
,13:52:10,4,3600,2654.7,0.74,13.3,7,-7.6,0.111,10,0,0.69
,13:52:11,4,3600,2655.7,0.74,13.3,7,-7.6,0.111,10,0,0.69
,13:52:12,4,3600,2656.7,0.74,13.3,7,-7.6,0.111,10,0,0.69
,13:52:13,4,3600,2657.7,0.74,13.3,7,-7.6,0.111,10,0,0.69
,13:52:14,4,3600,2658.7,0.73,13.3,7,-7.6,0.11,10,0,0.69
,13:52:15,4,3600,2659.7,0.74,13.3,7,-7.6,0.107,10,0,0.69
,13:52:16,4,3600,2660.7,0.73,13.3,7,-7.6,0.102,10,0.1,0.69
,13:52:17,4,3600,2661.7,0.73,13.3,7,-7.6,0.106,10,0.1,0.69
,13:52:18,4,3600,2662.7,0.73,13.3,7,-7.6,0.106,10,0.1,0.69
,13:52:19,4,3600,2663.7,0.73,13.3,7,-7.6,0.109,10,0.1,0.68
,13:52:20,4,3600,2664.7,0.73,13.3,7,-7.6,0.109,10,0,0.68
,13:52:21,4,3600,2665.7,0.73,13.3,7,-7.6,0.109,10,0.1,0.68
,13:52:22,4,3600,2666.7,0.73,13.3,7,-7.6,0.106,10,0.1,0.69
,13:52:23,4,3600,2667.7,0.74,13.3,7,-7.6,0.107,10,0.1,0.69
,13:52:24,4,3600,2668.7,0.74,13.3,7,-7.6,0.103,10,0.1,0.69
,13:52:25,4,3600,2669.7,0.74,13.3,7,-7.6,0.107,10,0,0.69
,13:52:26,4,3600,2670.7,0.74,13.3,7,-7.6,0.107,10,0.1,0.69
,13:52:27,4,3600,2671.7,0.74,13.3,7,-7.6,0.111,10,0.1,0.69
,13:52:28,4,3600,2672.7,0.74,13.3,7,-7.6,0.111,10,0.1,0.69
,13:52:29,4,3600,2673.7,0.74,13.3,7,-7.6,0.107,10,0,0.69
,13:52:30,4,3600,2674.7,0.74,13.3,7,-7.6,0.111,10,0,0.69
,13:52:31,4,3600,2675.7,0.73,13.3,7,-7.6,0.11,10,0,0.69
,13:52:32,4,3600,2676.7,0.73,13.3,7,-7.6,0.106,10,0.1,0.69
,13:52:33,4,3600,2677.7,0.74,13.3,7,-7.6,0.107,10,0.1,0.69
,13:52:34,4,3600,2678.7,0.74,13.3,7,-7.6,0.111,10,0.1,0.69
,13:52:35,4,3600,2679.7,0.74,13.3,7,-7.7,0.107,10,0.1,0.69
,13:52:36,4,3600,2680.7,0.74,13.3,7,-7.7,0.103,10,0.1,0.69
,13:52:37,4,3600,2681.7,0.74,13.3,7,-7.7,0.103,10,0,0.69
,13:52:38,4,3600,2682.7,0.73,13.3,7,-7.7,0.102,10,0,0.69
,13:52:39,4,3600,2683.7,0.73,13.3,7,-7.7,0.106,10,0.1,0.69
,13:52:40,4,3600,2684.7,0.73,13.3,7,-7.7,0.11,10,0.1,0.68
,13:52:41,4,3600,2685.7,0.72,13.3,7,-7.7,0.109,10,0,0.68
,13:52:42,4,3600,2686.7,0.73,13.3,7,-7.7,0.109,10,0,0.68
,13:52:43,4,3600,2687.7,0.73,13.3,7,-7.7,0.109,10,0.1,0.68
,13:52:44,4,3600,2688.7,0.73,13.3,7,-7.7,0.11,10,0.1,0.69
,13:52:45,4,3600,2689.7,0.74,13.3,7,-7.7,0.107,10,0.1,0.69
,13:52:46,4,3600,2690.7,0.74,13.3,7,-7.7,0.103,10,0.1,0.69
,13:52:47,4,3600,2691.7,0.74,13.3,7,-7.7,0.103,10,0,0.69
,13:52:48,4,3600,2692.7,0.73,13.3,7,-7.7,0.11,10,0.1,0.69
,13:52:49,4,3600,2693.7,0.73,13.3,7,-7.7,0.11,10,0.1,0.69
,13:52:50,4,3600,2694.7,0.73,13.3,6,-7.7,0.114,10,0.1,0.69
,13:52:51,4,3600,2695.7,0.73,13.3,7,-7.7,0.11,10,0,0.69
,13:52:52,4,3600,2696.7,0.73,13.3,7,-7.7,0.106,10,0.1,0.69
,13:52:53,4,3600,2697.7,0.73,13.3,7,-7.7,0.105,10,0.1,0.68
,13:52:54,4,3600,2698.7,0.73,13.3,7,-7.7,0.102,10,0,0.69
,13:52:55,4,3600,2699.7,0.73,13.3,7,-7.7,0.102,10,0,0.69
,13:52:56,4,3600,2700.7,0.73,13.3,7,-7.7,0.106,10,0,0.69
,13:52:57,4,3600,2701.7,0.73,13.3,7,-7.7,0.11,10,0,0.69
,13:52:58,4,3600,2702.7,0.73,13.3,7,-7.7,0.109,10,0.1,0.68
,13:52:59,4,3600,2703.7,0.73,13.3,7,-7.7,0.11,10,0,0.69
,13:53:00,4,3600,2704.7,0.73,13.3,7,-7.7,0.105,10,0,0.68
,13:53:01,4,3600,2705.7,0.72,13.3,7,-7.7,0.105,10,0,0.68
,13:53:02,4,3600,2706.7,0.72,13.3,7,-7.7,0.109,10,0,0.68
,13:53:03,4,3600,2707.7,0.73,13.3,7,-7.7,0.109,10,0.1,0.68
,13:53:04,4,3600,2708.7,0.73,13.3,7,-7.7,0.106,10,0.1,0.69
,13:53:05,4,3600,2709.7,0.73,13.3,7,-7.7,0.106,10,0.1,0.69
,13:53:06,4,3600,2710.7,0.73,13.3,7,-7.7,0.106,10,0,0.69
,13:53:07,4,3600,2711.7,0.73,13.3,7,-7.7,0.102,10,0,0.69
,13:53:08,4,3600,2712.7,0.73,13.3,7,-7.7,0.102,10,0,0.69
,13:53:09,4,3600,2713.7,0.73,13.3,7,-7.7,0.106,10,0.1,0.69
,13:53:10,4,3600,2714.7,0.73,13.3,7,-7.7,0.109,10,0.1,0.68
,13:53:11,4,3600,2715.7,0.73,13.3,7,-7.7,0.109,10,0,0.68
,13:53:12,4,3600,2716.7,0.73,13.3,7,-7.7,0.11,10,0.1,0.69
,13:53:13,4,3600,2717.7,0.73,13.3,7,-7.7,0.11,10,0.1,0.69
,13:53:14,4,3600,2718.7,0.74,13.3,7,-7.7,0.107,10,0.1,0.69
,13:53:15,4,3600,2719.7,0.73,13.3,7,-7.7,0.106,10,0,0.69
,13:53:16,4,3600,2720.7,0.73,13.3,7,-7.7,0.11,10,0,0.69
,13:53:17,4,3600,2721.7,0.73,13.3,7,-7.7,0.11,10,0.1,0.69
,13:53:18,4,3600,2722.7,0.73,13.3,7,-7.7,0.11,10,0,0.69
,13:53:19,4,3600,2723.7,0.74,13.3,7,-7.7,0.107,10,0,0.69
,13:53:20,4,3600,2724.7,0.74,13.3,7,-7.7,0.103,10,0,0.69
,13:53:21,4,3600,2725.7,0.74,13.3,7,-7.7,0.103,10,0,0.69
,13:53:22,4,3600,2726.7,0.74,13.3,7,-7.7,0.107,10,0.1,0.7
,13:53:23,4,3600,2727.7,0.75,13.3,7,-7.7,0.112,10,0,0.7
,13:53:24,4,3600,2728.7,0.75,13.3,6,-7.7,0.117,10,0.1,0.7
,13:53:25,4,3600,2729.7,0.74,13.3,6,-7.7,0.115,10,0,0.69
,13:53:26,4,3600,2730.7,0.74,13.3,7,-7.8,0.111,10,0,0.69
,13:53:27,4,3600,2731.7,0.74,13.3,7,-7.8,0.111,10,0,0.69
,13:53:28,4,3600,2732.7,0.74,13.3,7,-7.8,0.107,10,0.1,0.69
,13:53:29,4,3600,2733.7,0.74,13.3,7,-7.8,0.111,10,0.1,0.69
,13:53:30,4,3600,2734.7,0.73,13.3,7,-7.8,0.106,10,0,0.69
,13:53:31,4,3600,2735.7,0.74,13.3,7,-7.8,0.107,10,0,0.69
,13:53:32,4,3600,2736.7,0.74,13.3,7,-7.8,0.103,10,0,0.69
,13:53:33,4,3600,2737.7,0.73,13.3,7,-7.8,0.106,10,0,0.69
,13:53:34,4,3600,2738.7,0.73,13.3,7,-7.8,0.11,10,0.1,0.69
,13:53:35,4,3600,2739.7,0.73,13.3,7,-7.8,0.109,10,0,0.68
,13:53:36,4,3600,2740.7,0.73,13.3,7,-7.8,0.109,10,0.1,0.68
,13:53:37,4,3600,2741.7,0.73,13.3,7,-7.8,0.11,10,0.1,0.69
,13:53:38,4,3600,2742.7,0.73,13.3,7,-7.8,0.11,10,0.1,0.69
,13:53:39,4,3600,2743.7,0.74,13.3,7,-7.8,0.111,10,0,0.69
,13:53:40,4,3600,2744.7,0.73,13.3,7,-7.8,0.109,10,0,0.68
,13:53:41,4,3600,2745.7,0.73,13.3,7,-7.8,0.11,10,0.1,0.69
,13:53:42,4,3600,2746.7,0.73,13.3,7,-7.8,0.109,10,0.1,0.68
,13:53:43,4,3600,2747.7,0.73,13.3,7,-7.8,0.106,10,0,0.69
,13:53:44,4,3600,2748.7,0.74,13.3,7,-7.8,0.103,10,0.1,0.69
,13:53:45,4,3600,2749.7,0.73,13.3,7,-7.8,0.099,10,0,0.69
,13:53:46,4,3600,2750.7,0.74,13.3,7,-7.8,0.103,10,0.1,0.69
,13:53:47,4,3600,2751.7,0.73,13.3,7,-7.8,0.11,10,0,0.69
,13:53:48,4,3600,2752.7,0.73,13.3,7,-7.8,0.11,10,0.1,0.69
,13:53:49,4,3600,2753.7,0.73,13.3,7,-7.8,0.109,10,0.1,0.68
,13:53:50,4,3600,2754.7,0.73,13.3,7,-7.8,0.109,10,0,0.68
,13:53:51,4,3600,2755.7,0.73,13.3,7,-7.8,0.11,10,0,0.69
,13:53:52,4,3600,2756.7,0.73,13.3,7,-7.8,0.11,10,0,0.68
,13:53:53,4,3600,2757.7,0.73,13.3,7,-7.8,0.11,10,0,0.69
,13:53:54,4,3600,2758.7,0.73,13.3,7,-7.8,0.11,10,0,0.69
,13:53:55,4,3600,2759.7,0.73,13.3,7,-7.8,0.106,10,0,0.69
,13:53:56,4,3600,2760.7,0.74,13.3,7,-7.8,0.107,10,0.1,0.69
,13:53:57,4,3600,2761.7,0.73,13.3,7,-7.8,0.106,10,0,0.69
,13:53:58,4,3600,2762.7,0.73,13.3,7,-7.8,0.11,10,0,0.69
,13:53:59,4,3600,2763.7,0.73,13.3,7,-7.8,0.11,10,0.1,0.69
,13:54:00,4,3600,2764.7,0.73,13.3,7,-7.8,0.109,10,0.1,0.69
,13:54:01,4,3600,2765.7,0.73,13.3,7,-7.9,0.11,10,0,0.69
,13:54:02,4,3600,2766.7,0.73,13.3,7,-7.9,0.11,10,0.1,0.69
,13:54:03,4,3600,2767.7,0.73,13.3,7,-7.9,0.11,10,0,0.69
,13:54:04,4,3600,2768.7,0.73,13.3,7,-7.9,0.11,10,0,0.69
,13:54:05,4,3600,2769.7,0.73,13.3,7,-7.9,0.105,10,0,0.68
,13:54:06,4,3600,2770.7,0.73,13.3,7,-7.9,0.106,10,0,0.69
,13:54:07,4,3600,2771.7,0.73,13.3,7,-7.9,0.106,10,0,0.69
,13:54:08,4,3600,2772.7,0.74,13.3,7,-7.9,0.107,10,0.1,0.69
,13:54:09,4,3600,2773.7,0.74,13.3,7,-7.9,0.107,10,0.1,0.69
,13:54:10,4,3600,2774.7,0.74,13.3,7,-7.9,0.107,10,0.1,0.69
,13:54:11,4,3600,2775.7,0.74,13.3,7,-7.9,0.107,10,0.1,0.69
,13:54:12,4,3600,2776.7,0.73,13.3,7,-7.9,0.11,10,0,0.69
,13:54:13,4,3600,2777.7,0.73,13.3,7,-7.9,0.106,10,0,0.69
,13:54:14,4,3600,2778.7,0.73,13.3,7,-7.9,0.106,10,0.1,0.69
,13:54:15,4,3600,2779.7,0.74,13.3,7,-7.9,0.103,10,0,0.69
,13:54:16,4,3600,2780.7,0.74,13.3,7,-7.9,0.103,10,0,0.7
,13:54:17,4,3600,2781.7,0.74,13.3,7,-7.9,0.1,10,0.1,0.69
,13:54:18,4,3600,2782.7,0.74,13.3,7,-7.9,0.1,10,0,0.7
,13:54:19,4,3600,2783.7,0.74,13.3,7,-7.9,0.103,10,0.1,0.69
,13:54:20,4,3600,2784.7,0.74,13.3,7,-7.9,0.103,10,0,0.69
,13:54:21,4,3600,2785.7,0.73,13.3,7,-7.9,0.102,10,0.1,0.69
,13:54:22,4,3600,2786.7,0.73,13.3,7,-7.9,0.101,10,0,0.68
,13:54:23,4,3600,2787.7,0.73,13.3,7,-7.9,0.102,10,0.1,0.68
,13:54:24,4,3600,2788.7,0.73,13.3,7,-7.9,0.102,10,0,0.68
,13:54:25,4,3600,2789.7,0.73,13.3,7,-7.9,0.102,10,0.1,0.69
,13:54:26,4,3600,2790.7,0.73,13.3,7,-7.9,0.102,10,0.1,0.69
,13:54:27,4,3600,2791.7,0.73,13.3,7,-7.9,0.105,10,0.1,0.68
,13:54:28,4,3600,2792.7,0.73,13.3,7,-7.9,0.105,10,0,0.68
,13:54:29,4,3600,2793.7,0.72,13.3,7,-7.9,0.104,10,0.1,0.67
,13:54:30,4,3600,2794.7,0.72,13.3,7,-7.9,0.108,10,0,0.67
,13:54:31,4,3600,2795.7,0.72,13.3,7,-7.9,0.108,10,0,0.67
,13:54:32,4,3600,2796.7,0.72,13.3,7,-7.9,0.108,10,0,0.68
,13:54:33,4,3600,2797.7,0.73,13.3,7,-7.9,0.109,10,0.1,0.68
,13:54:34,4,3600,2798.7,0.72,13.3,7,-7.9,0.108,10,0.1,0.68
,13:54:35,4,3600,2799.7,0.72,13.3,6,-7.9,0.112,10,0.1,0.67
,13:54:36,4,3600,2800.7,0.71,13.3,6,-7.9,0.111,10,0.1,0.67
,13:54:37,4,3600,2801.7,0.72,13.3,6,-7.9,0.112,10,0,0.67
,13:54:38,4,3600,2802.7,0.72,13.3,7,-7.9,0.109,10,0.1,0.68
,13:54:39,4,3600,2803.7,0.72,13.3,7,-7.9,0.109,10,0,0.68
,13:54:40,4,3600,2804.7,0.73,13.3,7,-7.9,0.109,10,0.1,0.68
,13:54:41,4,3600,2805.7,0.72,13.3,7,-7.9,0.109,10,0,0.68
,13:54:42,4,3600,2806.7,0.72,13.3,7,-7.9,0.109,10,0,0.68
,13:54:43,4,3600,2807.7,0.72,13.3,7,-7.9,0.109,10,0.1,0.68
,13:54:44,4,3600,2808.7,0.72,13.3,7,-7.9,0.108,10,0,0.68
,13:54:45,4,3600,2809.7,0.73,13.3,7,-7.9,0.105,10,0,0.68
,13:54:46,4,3600,2810.7,0.73,13.3,7,-7.9,0.109,10,0.1,0.68
,13:54:47,4,3600,2811.7,0.73,13.3,7,-7.9,0.11,10,0.1,0.69
,13:54:48,4,3600,2812.7,0.73,13.3,7,-7.9,0.106,10,0,0.69
,13:54:49,4,3600,2813.7,0.73,13.3,7,-7.9,0.109,10,0.1,0.68
,13:54:50,4,3600,2814.7,0.73,13.3,7,-7.9,0.109,10,0,0.69
,13:54:51,4,3600,2815.7,0.73,13.3,7,-7.9,0.11,10,0,0.69
,13:54:52,4,3600,2816.7,0.73,13.3,7,-7.9,0.106,10,0.1,0.69
,13:54:53,4,3600,2817.7,0.73,13.3,7,-7.9,0.105,10,0,0.68
,13:54:54,4,3600,2818.7,0.72,13.3,7,-7.9,0.105,10,0,0.68
,13:54:55,4,3600,2819.7,0.73,13.3,7,-7.9,0.105,10,0.1,0.68
,13:54:56,4,3600,2820.7,0.73,13.3,7,-7.9,0.106,10,0.1,0.69
,13:54:57,4,3600,2821.7,0.74,13.3,7,-7.9,0.107,10,0,0.69
,13:54:58,4,3600,2822.7,0.74,13.3,7,-7.9,0.107,10,0.1,0.69
,13:54:59,4,3600,2823.7,0.74,13.3,7,-7.9,0.111,10,0.1,0.69
,13:55:00,4,3600,2824.7,0.74,13.3,7,-8,0.111,10,0.1,0.69
,13:55:01,4,3600,2825.7,0.73,13.3,7,-8,0.11,10,0.1,0.69
,13:55:02,4,3600,2826.7,0.74,13.3,7,-8,0.107,10,0,0.69
,13:55:03,4,3600,2827.7,0.74,13.3,7,-8,0.107,10,0.1,0.69
,13:55:04,4,3600,2828.7,0.74,13.3,7,-8,0.103,10,0.1,0.69
,13:55:05,4,3600,2829.7,0.75,13.3,7,-8,0.1,10,0.1,0.7
,13:55:06,4,3600,2830.7,0.75,13.3,7,-8,0.1,10,0,0.7
,13:55:07,4,3600,2831.7,0.74,13.3,7,-8,0.103,10,0,0.69
,13:55:08,4,3600,2832.7,0.73,13.3,7,-8,0.102,10,0.1,0.68
,13:55:09,4,3600,2833.7,0.72,13.3,7,-8,0.105,10,0.1,0.68
,13:55:10,4,3600,2834.7,0.73,13.3,7,-8,0.109,10,0,0.68
,13:55:11,4,3600,2835.7,0.72,13.3,7,-8,0.109,10,0,0.68
,13:55:12,4,3600,2836.7,0.73,13.3,7,-8,0.106,10,0.1,0.68
,13:55:13,4,3600,2837.7,0.73,13.3,7,-8,0.105,10,0,0.68
,13:55:14,4,3600,2838.7,0.72,13.3,7,-8,0.105,10,0,0.68
,13:55:15,4,3600,2839.7,0.73,13.3,7,-8,0.105,10,0.1,0.68
,13:55:16,4,3600,2840.7,0.73,13.3,7,-8,0.109,10,0.1,0.68
,13:55:17,4,3600,2841.7,0.73,13.3,7,-8,0.11,10,0.1,0.69
,13:55:18,4,3600,2842.7,0.73,13.3,7,-8,0.11,10,0,0.69
,13:55:19,4,3600,2843.7,0.73,13.3,7,-8,0.109,10,0,0.69
,13:55:20,4,3600,2844.7,0.73,13.3,7,-8,0.11,10,0.1,0.69
,13:55:21,4,3600,2845.7,0.73,13.3,7,-8,0.109,10,0,0.68
,13:55:22,4,3600,2846.7,0.73,13.3,7,-8,0.109,10,0.1,0.68
,13:55:23,4,3600,2847.7,0.72,13.3,7,-8,0.109,10,0.1,0.68
,13:55:24,4,3600,2848.7,0.73,13.3,7,-8,0.109,10,0.1,0.68
,13:55:25,4,3600,2849.7,0.73,13.3,7,-8,0.105,10,0,0.68
,13:55:26,4,3600,2850.7,0.73,13.3,7,-8,0.109,10,0,0.68
,13:55:27,4,3600,2851.7,0.73,13.3,7,-8,0.11,10,0.1,0.69
,13:55:28,4,3600,2852.7,0.73,13.3,7,-8,0.11,10,0,0.69
,13:55:29,4,3600,2853.7,0.73,13.3,7,-8,0.106,10,0.1,0.69
,13:55:30,4,3600,2854.7,0.73,13.3,7,-8,0.106,10,0.1,0.69
,13:55:31,4,3600,2855.7,0.73,13.3,7,-8,0.11,10,0,0.69
,13:55:32,4,3600,2856.7,0.74,13.3,7,-8,0.111,10,0.1,0.69
,13:55:33,4,3600,2857.7,0.74,13.3,7,-8,0.111,10,0.1,0.69
,13:55:34,4,3600,2858.7,0.74,13.3,7,-8,0.107,10,0,0.7
,13:55:35,4,3600,2859.7,0.75,13.3,7,-8,0.104,10,0.1,0.7
,13:55:36,4,3600,2860.7,0.75,13.3,7,-8,0.104,10,0.1,0.7
,13:55:37,4,3600,2861.7,0.74,13.3,7,-8,0.103,10,0.1,0.69
,13:55:38,4,3600,2862.7,0.73,13.3,7,-8,0.11,10,0.1,0.68
,13:55:39,4,3600,2863.7,0.73,13.3,6,-8,0.114,10,0,0.69
,13:55:40,4,3600,2864.7,0.73,13.3,7,-8,0.11,10,0,0.69
,13:55:41,4,3600,2865.7,0.74,13.3,7,-8,0.111,10,0.1,0.69
,13:55:42,4,3600,2866.7,0.74,13.3,7,-8,0.111,10,0.1,0.7
,13:55:43,4,3600,2867.7,0.74,13.3,7,-8,0.111,10,0.1,0.69
,13:55:44,4,3600,2868.7,0.74,13.3,7,-8,0.111,10,0,0.69
,13:55:45,4,3600,2869.7,0.73,13.3,7,-8,0.11,10,0,0.69
,13:55:46,4,3600,2870.7,0.73,13.3,7,-8,0.11,10,0,0.69
,13:55:47,4,3600,2871.7,0.74,13.3,7,-8,0.107,10,0,0.69
,13:55:48,4,3600,2872.7,0.74,13.3,7,-8,0.107,10,0,0.7
,13:55:49,4,3600,2873.7,0.74,13.3,7,-8,0.111,10,0.1,0.7
,13:55:50,4,3600,2874.7,0.74,13.3,7,-8,0.107,10,0.1,0.69
,13:55:51,4,3600,2875.7,0.74,13.3,7,-8,0.103,10,0.1,0.69
,13:55:52,4,3600,2876.7,0.74,13.3,7,-8,0.107,10,0.1,0.69
,13:55:53,4,3600,2877.7,0.73,13.3,7,-8,0.106,10,0,0.69
,13:55:54,4,3600,2878.7,0.73,13.3,7,-8,0.106,10,0,0.69
,13:55:55,4,3600,2879.7,0.73,13.3,7,-8,0.106,10,0.1,0.69
,13:55:56,4,3600,2880.7,0.74,13.3,7,-8,0.103,10,0,0.69
,13:55:57,4,3600,2881.7,0.74,13.3,7,-8,0.103,10,0.1,0.69
,13:55:58,4,3600,2882.7,0.73,13.3,7,-8.1,0.098,10,0.1,0.69
,13:55:59,4,3600,2883.7,0.73,13.3,7,-8.1,0.099,10,0,0.69
,13:56:00,4,3600,2884.7,0.73,13.3,7,-8.1,0.098,10,0.1,0.68
,13:56:01,4,3600,2885.7,0.73,13.3,7,-8.1,0.102,10,0,0.68
,13:56:02,4,3600,2886.7,0.72,13.3,7,-8.1,0.101,10,0,0.68
,13:56:03,4,3600,2887.7,0.72,13.3,7,-8.1,0.101,10,0.1,0.68
,13:56:04,4,3600,2888.7,0.72,13.3,7,-8.1,0.101,10,0.1,0.68
,13:56:05,4,3600,2889.7,0.72,13.3,7,-8.1,0.1,10,0.1,0.67
,13:56:06,4,3600,2890.7,0.71,13.3,7,-8.1,0.103,10,0.1,0.67
,13:56:07,4,3600,2891.7,0.71,13.3,7,-8.1,0.106,10,0,0.66
,13:56:08,4,3600,2892.7,0.71,13.3,7,-8.1,0.106,10,0,0.66
,13:56:09,4,3600,2893.7,0.71,13.3,7,-8.1,0.107,10,0,0.67
,13:56:10,4,3600,2894.7,0.72,13.3,7,-8.1,0.108,10,0,0.67
,13:56:11,4,3600,2895.7,0.72,13.3,7,-8.1,0.108,10,0,0.67
,13:56:12,4,3600,2896.7,0.72,13.3,6,-8.1,0.112,10,0.1,0.67
,13:56:13,4,3600,2897.7,0.71,13.3,6,-8.1,0.111,10,0,0.67
,13:56:14,4,3600,2898.7,0.72,13.3,6,-8.1,0.112,10,0.1,0.67
,13:56:15,4,3600,2899.7,0.72,13.3,7,-8.1,0.109,10,0,0.68
,13:56:16,4,3600,2900.7,0.73,13.3,7,-8.1,0.11,10,0.1,0.69
,13:56:17,4,3600,2901.7,0.73,13.3,7,-8.1,0.105,10,0.1,0.68
,13:56:18,4,3600,2902.7,0.73,13.3,7,-8.1,0.109,10,0.1,0.69
,13:56:19,4,3600,2903.7,0.73,13.3,7,-8.1,0.11,10,0.1,0.69
,13:56:20,4,3600,2904.7,0.74,13.3,7,-8.1,0.111,10,0.1,0.69
,13:56:21,4,3600,2905.7,0.74,13.3,7,-8.1,0.111,10,0.1,0.69
,13:56:22,4,3600,2906.7,0.73,13.3,7,-8.1,0.11,10,0.1,0.69
,13:56:23,4,3600,2907.7,0.73,13.3,7,-8.1,0.106,10,0.1,0.69
,13:56:24,4,3600,2908.7,0.73,13.3,7,-8.1,0.106,10,0.1,0.69
,13:56:25,4,3600,2909.7,0.73,13.3,7,-8.1,0.106,10,0.1,0.69
,13:56:26,4,3600,2910.7,0.74,13.3,7,-8.1,0.107,10,0.1,0.69
,13:56:27,4,3600,2911.7,0.74,13.3,7,-8.1,0.111,10,0.1,0.69
,13:56:28,4,3600,2912.7,0.73,13.3,7,-8.1,0.106,10,0.1,0.69
,13:56:29,4,3600,2913.7,0.74,13.3,7,-8.1,0.107,10,0.1,0.69
,13:56:30,4,3600,2914.7,0.74,13.3,7,-8.1,0.107,10,0.1,0.69
,13:56:31,4,3600,2915.7,0.74,13.3,7,-8.1,0.107,10,0,0.69
,13:56:32,4,3600,2916.7,0.73,13.3,7,-8.1,0.106,10,0.1,0.69
,13:56:33,4,3600,2917.7,0.73,13.3,7,-8.1,0.102,10,0,0.68
,13:56:34,4,3600,2918.7,0.73,13.3,7,-8.1,0.102,10,0,0.68
,13:56:35,4,3600,2919.7,0.73,13.3,7,-8.1,0.105,10,0.1,0.68
,13:56:36,4,3600,2920.7,0.73,13.3,7,-8.1,0.105,10,0.1,0.68
,13:56:37,4,3600,2921.7,0.73,13.3,7,-8.1,0.109,10,0.1,0.68
,13:56:38,4,3600,2922.7,0.73,13.3,6,-8.1,0.114,10,0.1,0.68
,13:56:39,4,3600,2923.7,0.73,13.3,7,-8.1,0.11,10,0,0.69
,13:56:40,4,3600,2924.7,0.73,13.3,7,-8.1,0.11,10,0.1,0.69
,13:56:41,4,3600,2925.7,0.74,13.3,7,-8.1,0.111,10,0.1,0.7
,13:56:42,4,3600,2926.7,0.74,13.3,7,-8.1,0.111,10,0.1,0.7
,13:56:43,4,3600,2927.7,0.74,13.3,7,-8.1,0.111,10,0,0.7
,13:56:44,4,3600,2928.7,0.74,13.3,7,-8.1,0.111,10,0.1,0.69
,13:56:45,4,3600,2929.7,0.74,13.3,7,-8.1,0.107,10,0,0.69
,13:56:46,4,3600,2930.7,0.74,13.3,7,-8.1,0.111,10,0.1,0.7
,13:56:47,4,3600,2931.7,0.74,13.3,7,-8.1,0.111,10,0.1,0.69
,13:56:48,4,3600,2932.7,0.74,13.3,7,-8.1,0.111,10,0.1,0.69
,13:56:49,4,3600,2933.7,0.74,13.3,7,-8.1,0.111,10,0,0.69
,13:56:50,4,3600,2934.7,0.74,13.3,7,-8.1,0.111,10,0.1,0.7
,13:56:51,4,3600,2935.7,0.75,13.3,7,-8.1,0.112,10,0.1,0.7
,13:56:52,4,3600,2936.7,0.74,13.3,7,-8.1,0.107,10,0.1,0.69
,13:56:53,4,3600,2937.7,0.74,13.3,7,-8.1,0.107,10,0.1,0.69
,13:56:54,4,3600,2938.7,0.74,13.3,7,-8.2,0.111,10,0.1,0.69
,13:56:55,4,3600,2939.7,0.74,13.3,7,-8.2,0.111,10,0,0.7
,13:56:56,4,3600,2940.7,0.74,13.3,7,-8.2,0.111,10,0,0.69
,13:56:57,4,3600,2941.7,0.74,13.3,7,-8.2,0.111,10,0.1,0.69
,13:56:58,4,3600,2942.7,0.75,13.3,7,-8.2,0.108,10,0,0.7
,13:56:59,4,3600,2943.7,0.75,13.3,7,-8.2,0.108,10,0.1,0.7
,13:57:00,4,3600,2944.7,0.75,13.3,7,-8.2,0.108,10,0.1,0.7
,13:57:01,4,3600,2945.7,0.75,13.3,7,-8.2,0.108,10,0.1,0.7
,13:57:02,4,3600,2946.7,0.74,13.3,7,-8.2,0.107,10,0,0.7
,13:57:03,4,3600,2947.7,0.75,13.3,7,-8.2,0.112,10,0.1,0.7
,13:57:04,4,3600,2948.7,0.75,13.3,7,-8.2,0.112,10,0.1,0.7
,13:57:05,4,3600,2949.7,0.75,13.3,7,-8.2,0.112,10,0,0.7
