Data file,,DELRIN_HEF_T40_PO3.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,30/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Delrin,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 14:05:41 on 30/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,delrin_hef_t40_po3-h001.tsv,,,,,,,,,,
,14:35:35,5,3590,1791.2,0.72,13.3,7,21,0.096,10,49.8,0.69
,14:35:36,5,3590,1792.2,0.72,13.3,7,21,0.1,10,49.9,0.7
,14:35:37,5,3590,1793.2,0.73,13.3,7,21,0.105,10,49.8,0.7
,14:35:38,5,3590,1794.2,0.72,13.3,7,21,0.104,10,49.8,0.7
,14:35:39,5,3590,1795.2,0.72,13.3,7,21,0.108,10,49.8,0.69
,14:35:40,5,3590,1796.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:35:41,5,3590,1797.2,0.72,13.3,7,21,0.103,10,49.8,0.69
,14:35:42,5,3590,1798.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:35:43,5,3590,1799.2,0.7,13.3,7,21,0.102,10,49.8,0.68
,14:35:44,5,3590,1800.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:35:45,5,3590,1801.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:35:46,5,3590,1802.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:35:47,5,3590,1803.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:35:48,5,3590,1804.2,0.7,13.3,7,21,0.102,10,49.8,0.68
,14:35:49,5,3590,1805.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:35:50,5,3590,1806.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:35:51,5,3590,1807.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:35:52,5,3590,1808.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:35:53,5,3590,1809.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:35:54,5,3590,1810.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:35:55,5,3590,1811.2,0.71,13.3,7,21,0.095,10,49.8,0.68
,14:35:56,5,3590,1812.2,0.72,13.3,7,21,0.096,10,49.8,0.69
,14:35:57,5,3590,1813.2,0.71,13.3,8,21,0.093,10,49.8,0.69
,14:35:58,5,3590,1814.2,0.71,13.3,7,21,0.095,10,49.8,0.68
,14:35:59,5,3590,1815.2,0.69,13.3,7,21,0.092,10,49.8,0.66
,14:36:00,5,3590,1816.2,0.69,13.3,7,21,0.096,10,49.8,0.67
,14:36:01,5,3590,1817.2,0.69,13.3,7,21,0.099,10,49.8,0.66
,14:36:02,5,3590,1818.2,0.68,13.3,7,22,0.099,10,49.8,0.66
,14:36:03,5,3590,1819.2,0.68,13.3,7,22,0.098,10,49.8,0.65
,14:36:04,5,3590,1820.2,0.69,13.3,7,22,0.099,10,49.8,0.66
,14:36:05,5,3590,1821.2,0.69,13.3,7,22,0.1,10,49.8,0.67
,14:36:06,5,3590,1822.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:36:07,5,3590,1823.2,0.7,13.3,7,21,0.102,10,49.8,0.68
,14:36:08,5,3590,1824.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:36:09,5,3590,1825.2,0.72,13.3,7,21,0.104,10,49.8,0.7
,14:36:10,5,3590,1826.2,0.72,13.3,7,21,0.1,10,49.8,0.7
,14:36:11,5,3590,1827.2,0.72,13.3,7,21,0.104,10,49.8,0.69
,14:36:12,5,3590,1828.2,0.72,13.3,7,21,0.103,10,49.8,0.69
,14:36:13,5,3590,1829.2,0.71,13.3,7,21,0.098,10,49.8,0.68
,14:36:14,5,3590,1830.2,0.7,13.3,7,21,0.102,10,49.8,0.68
,14:36:15,5,3590,1831.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:36:16,5,3590,1832.2,0.72,13.3,7,21,0.104,10,49.8,0.7
,14:36:17,5,3590,1833.2,0.73,13.3,7,21,0.101,10,49.8,0.7
,14:36:18,5,3590,1834.2,0.72,13.3,7,21,0.1,10,49.8,0.69
,14:36:19,5,3590,1835.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:36:20,5,3590,1836.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:36:21,5,3590,1837.2,0.71,13.3,7,21,0.098,10,49.8,0.68
,14:36:22,5,3590,1838.2,0.7,13.3,7,21,0.098,10,49.8,0.67
,14:36:23,5,3590,1839.2,0.69,13.3,7,21,0.096,10,49.8,0.67
,14:36:24,5,3590,1840.2,0.69,13.3,7,21,0.095,10,49.8,0.66
,14:36:25,5,3590,1841.2,0.69,13.3,7,21,0.096,10,49.8,0.67
,14:36:26,5,3590,1842.2,0.71,13.3,7,21,0.098,10,49.8,0.68
,14:36:27,5,3590,1843.2,0.71,13.3,7,21,0.098,10,49.8,0.68
,14:36:28,5,3590,1844.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:36:29,5,3590,1845.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:36:30,5,3590,1846.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:36:31,5,3590,1847.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:36:32,5,3590,1848.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:36:33,5,3590,1849.2,0.7,13.3,7,21,0.097,10,49.8,0.67
,14:36:34,5,3590,1850.2,0.69,13.3,7,21,0.096,10,49.9,0.66
,14:36:35,5,3590,1851.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:36:36,5,3590,1852.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:36:37,5,3590,1853.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:36:38,5,3590,1854.2,0.72,13.3,7,21,0.1,10,49.8,0.69
,14:36:39,5,3590,1855.2,0.72,13.3,7,21,0.101,10,49.8,0.7
,14:36:40,5,3590,1856.2,0.72,13.3,7,21,0.1,10,49.8,0.69
,14:36:41,5,3590,1857.2,0.71,13.3,7,21,0.095,10,49.8,0.68
,14:36:42,5,3590,1858.2,0.69,13.3,8,21,0.09,10,49.8,0.67
,14:36:43,5,3590,1859.2,0.69,13.3,7,21,0.093,10,49.8,0.67
,14:36:44,5,3590,1860.2,0.7,13.3,7,21,0.097,10,49.8,0.67
,14:36:45,5,3590,1861.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:36:46,5,3590,1862.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:36:47,5,3590,1863.2,0.68,13.3,7,21,0.098,10,49.8,0.66
,14:36:48,5,3590,1864.2,0.68,13.3,7,21,0.098,10,49.8,0.66
,14:36:49,5,3590,1865.2,0.69,13.3,7,21,0.099,10,49.8,0.66
,14:36:50,5,3590,1866.2,0.7,13.3,7,21,0.105,10,49.8,0.68
,14:36:51,5,3590,1867.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:36:52,5,3590,1868.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:36:53,5,3590,1869.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:36:54,5,3590,1870.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:36:55,5,3590,1871.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:36:56,5,3590,1872.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:36:57,5,3590,1873.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:36:58,5,3590,1874.2,0.7,13.3,7,21,0.101,10,49.8,0.67
,14:36:59,5,3590,1875.2,0.69,13.3,7,21,0.1,10,49.8,0.66
,14:37:00,5,3590,1876.2,0.68,13.3,7,21,0.098,10,49.8,0.66
,14:37:01,5,3590,1877.2,0.68,13.3,7,21,0.098,10,49.8,0.65
,14:37:02,5,3590,1878.2,0.68,13.3,7,21,0.098,10,49.8,0.66
,14:37:03,5,3590,1879.2,0.69,13.3,7,21,0.099,10,49.8,0.66
,14:37:04,5,3590,1880.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:37:05,5,3590,1881.2,0.69,13.3,7,21,0.1,10,49.8,0.66
,14:37:06,5,3590,1882.2,0.68,13.3,7,21,0.099,10,49.8,0.66
,14:37:07,5,3590,1883.2,0.67,13.3,7,21,0.093,10,49.8,0.65
,14:37:08,5,3590,1884.2,0.68,13.3,7,21,0.098,10,49.8,0.65
,14:37:09,5,3590,1885.2,0.69,13.3,7,21,0.099,10,49.8,0.67
,14:37:10,5,3590,1886.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:37:11,5,3590,1887.2,0.71,13.3,7,21,0.098,10,49.8,0.68
,14:37:12,5,3590,1888.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:37:13,5,3590,1889.2,0.7,13.3,7,21,0.102,10,49.8,0.68
,14:37:14,5,3590,1890.2,0.7,13.3,7,21,0.102,10,49.9,0.68
,14:37:15,5,3590,1891.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:37:16,5,3590,1892.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:37:17,5,3590,1893.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:37:18,5,3590,1894.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:37:19,5,3590,1895.2,0.7,13.3,7,21,0.095,10,49.8,0.68
,14:37:20,5,3590,1896.2,0.7,13.3,7,21,0.094,10,49.8,0.68
,14:37:21,5,3590,1897.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:37:22,5,3590,1898.2,0.72,13.3,7,21,0.096,10,49.8,0.69
,14:37:23,5,3590,1899.2,0.72,13.3,7,21,0.1,10,49.9,0.7
,14:37:24,5,3590,1900.2,0.72,13.3,7,21,0.1,10,49.8,0.69
,14:37:25,5,3590,1901.2,0.72,13.3,7,21,0.1,10,49.8,0.69
,14:37:26,5,3590,1902.2,0.71,13.3,7,21,0.099,10,49.9,0.69
,14:37:27,5,3590,1903.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:37:28,5,3590,1904.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:37:29,5,3590,1905.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:37:30,5,3590,1906.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:37:31,5,3590,1907.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:37:32,5,3590,1908.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:37:33,5,3590,1909.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:37:34,5,3590,1910.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:37:35,5,3590,1911.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:37:36,5,3590,1912.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:37:37,5,3590,1913.2,0.7,13.3,7,21,0.101,10,49.8,0.67
,14:37:38,5,3590,1914.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:37:39,5,3590,1915.2,0.69,13.3,7,21,0.097,10,49.8,0.67
,14:37:40,5,3590,1916.2,0.7,13.3,7,21,0.097,10,49.8,0.67
,14:37:41,5,3590,1917.2,0.69,13.3,7,21,0.097,10,49.8,0.67
,14:37:42,5,3590,1918.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:37:43,5,3590,1919.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:37:44,5,3590,1920.2,0.72,13.3,7,21,0.103,10,49.8,0.69
,14:37:45,5,3590,1921.2,0.72,13.3,7,21,0.104,10,49.8,0.69
,14:37:46,5,3590,1922.2,0.72,13.3,7,21,0.103,10,49.8,0.69
,14:37:47,5,3590,1923.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:37:48,5,3590,1924.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:37:49,5,3590,1925.2,0.7,13.3,7,21,0.097,10,49.8,0.67
,14:37:50,5,3590,1926.2,0.7,13.3,7,21,0.097,10,49.8,0.67
,14:37:51,5,3590,1927.2,0.69,13.3,7,21,0.097,10,49.8,0.67
,14:37:52,5,3590,1928.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:37:53,5,3590,1929.2,0.72,13.3,7,21,0.1,10,49.8,0.69
,14:37:54,5,3590,1930.2,0.73,13.3,7,21,0.101,10,49.8,0.7
,14:37:55,5,3590,1931.2,0.73,13.3,7,21,0.098,10,49.8,0.7
,14:37:56,5,3590,1932.2,0.72,13.3,7,21,0.097,10,49.8,0.7
,14:37:57,5,3590,1933.2,0.72,13.3,7,21,0.097,10,49.8,0.7
,14:37:58,5,3590,1934.2,0.72,13.3,7,21,0.1,10,49.8,0.7
,14:37:59,5,3590,1935.2,0.72,13.3,7,21,0.1,10,49.9,0.69
,14:38:00,5,3590,1936.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:38:01,5,3590,1937.2,0.71,13.3,7,21,0.103,10,49.8,0.68
,14:38:02,5,3590,1938.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:38:03,5,3590,1939.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:38:04,5,3590,1940.2,0.7,13.3,7,21,0.098,10,49.8,0.67
,14:38:05,5,3590,1941.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:38:06,5,3590,1942.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:38:07,5,3590,1943.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:38:08,5,3590,1944.2,0.69,13.3,7,21,0.099,10,49.8,0.66
,14:38:09,5,3590,1945.2,0.68,13.3,7,21,0.095,10,49.8,0.66
,14:38:10,5,3590,1946.2,0.68,13.3,7,21,0.095,10,49.8,0.66
,14:38:11,5,3590,1947.2,0.69,13.3,7,21,0.093,10,49.8,0.67
,14:38:12,5,3590,1948.2,0.7,13.3,7,21,0.097,10,49.8,0.68
,14:38:13,5,3590,1949.2,0.71,13.3,7,21,0.095,10,49.8,0.68
,14:38:14,5,3590,1950.2,0.71,13.3,7,21,0.095,10,49.8,0.68
,14:38:15,5,3590,1951.2,0.7,13.3,7,21,0.094,10,49.8,0.67
,14:38:16,5,3590,1952.2,0.68,13.3,7,21,0.095,10,49.8,0.66
,14:38:17,5,3590,1953.2,0.68,13.3,7,21,0.091,10,49.8,0.66
,14:38:18,5,3590,1954.2,0.68,13.3,7,21,0.092,10,49.8,0.66
,14:38:19,5,3590,1955.2,0.68,13.3,7,21,0.091,10,49.8,0.66
,14:38:20,5,3590,1956.2,0.69,13.3,7,21,0.095,10,49.8,0.66
,14:38:21,5,3590,1957.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:38:22,5,3590,1958.2,0.7,13.3,7,21,0.105,10,49.8,0.67
,14:38:23,5,3590,1959.2,0.7,13.3,7,21,0.101,10,49.8,0.67
,14:38:24,5,3590,1960.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:38:25,5,3590,1961.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:38:26,5,3590,1962.2,0.69,13.3,7,21,0.104,10,49.8,0.67
,14:38:27,5,3590,1963.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:38:28,5,3590,1964.2,0.69,13.3,7,21,0.095,10,49.8,0.66
,14:38:29,5,3590,1965.2,0.69,13.3,7,21,0.095,10,49.8,0.66
,14:38:30,5,3590,1966.2,0.69,13.3,7,21,0.095,10,49.8,0.66
,14:38:31,5,3590,1967.2,0.69,13.3,7,21,0.093,10,49.8,0.67
,14:38:32,5,3590,1968.2,0.69,13.3,7,21,0.093,10,49.8,0.67
,14:38:33,5,3590,1969.2,0.7,13.3,7,21,0.097,10,49.8,0.67
,14:38:34,5,3590,1970.2,0.7,13.3,7,21,0.105,10,49.8,0.67
,14:38:35,5,3590,1971.2,0.7,13.3,7,21,0.105,10,49.8,0.67
,14:38:36,5,3590,1972.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:38:37,5,3590,1973.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:38:38,5,3590,1974.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:38:39,5,3590,1975.2,0.7,13.3,7,21,0.102,10,49.8,0.68
,14:38:40,5,3590,1976.2,0.7,13.3,7,21,0.102,10,49.8,0.68
,14:38:41,5,3590,1977.2,0.7,13.3,7,21,0.102,10,49.8,0.68
,14:38:42,5,3590,1978.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:38:43,5,3590,1979.2,0.71,13.3,7,21,0.107,10,49.8,0.69
,14:38:44,5,3590,1980.2,0.72,13.3,7,21,0.103,10,49.8,0.69
,14:38:45,5,3590,1981.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:38:46,5,3590,1982.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:38:47,5,3590,1983.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:38:48,5,3590,1984.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:38:49,5,3590,1985.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:38:50,5,3590,1986.2,0.71,13.3,7,22,0.103,10,49.8,0.69
,14:38:51,5,3590,1987.2,0.71,13.3,7,22,0.103,10,49.8,0.69
,14:38:52,5,3590,1988.2,0.71,13.3,7,22,0.103,10,49.8,0.69
,14:38:53,5,3590,1989.2,0.72,13.3,7,22,0.104,10,49.8,0.7
,14:38:54,5,3590,1990.2,0.72,13.3,7,22,0.1,10,49.8,0.7
,14:38:55,5,3590,1991.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:38:56,5,3590,1992.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:38:57,5,3590,1993.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:38:58,5,3590,1994.2,0.69,13.3,7,21,0.099,10,49.8,0.66
,14:38:59,5,3590,1995.2,0.69,13.3,7,21,0.103,10,49.8,0.67
,14:39:00,5,3590,1996.2,0.7,13.3,7,21,0.105,10,49.8,0.67
,14:39:01,5,3590,1997.2,0.7,13.3,7,22,0.102,10,49.8,0.68
,14:39:02,5,3590,1998.2,0.7,13.3,7,21,0.097,10,49.8,0.67
,14:39:03,5,3590,1999.2,0.69,13.3,7,21,0.097,10,49.8,0.67
,14:39:04,5,3590,2000.2,0.7,13.3,7,21,0.097,10,49.8,0.67
,14:39:05,5,3590,2001.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:39:06,5,3590,2002.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:39:07,5,3590,2003.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:39:08,5,3590,2004.2,0.71,13.3,7,21,0.098,10,49.8,0.68
,14:39:09,5,3590,2005.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:39:10,5,3590,2006.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:39:11,5,3590,2007.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:39:12,5,3590,2008.2,0.72,13.3,7,21,0.1,10,49.8,0.69
,14:39:13,5,3590,2009.2,0.72,13.3,7,21,0.097,10,49.8,0.69
,14:39:14,5,3590,2010.2,0.71,13.3,7,21,0.096,10,49.8,0.69
,14:39:15,5,3590,2011.2,0.71,13.3,7,21,0.096,10,49.8,0.69
,14:39:16,5,3590,2012.2,0.72,13.3,7,21,0.1,10,49.8,0.7
,14:39:17,5,3590,2013.2,0.73,13.3,7,21,0.102,10,49.8,0.71
,14:39:18,5,3590,2014.2,0.74,13.3,7,21,0.107,10,49.8,0.72
,14:39:19,5,3590,2015.2,0.74,13.3,7,21,0.107,10,49.8,0.71
,14:39:20,5,3590,2016.2,0.73,13.3,7,21,0.106,10,49.8,0.7
,14:39:21,5,3590,2017.2,0.72,13.3,7,21,0.104,10,49.8,0.7
,14:39:22,5,3590,2018.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:39:23,5,3590,2019.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:39:24,5,3590,2020.2,0.71,13.3,7,21,0.102,10,49.8,0.69
,14:39:25,5,3590,2021.2,0.72,13.3,7,21,0.103,10,49.8,0.69
,14:39:26,5,3590,2022.2,0.72,13.3,7,21,0.104,10,49.8,0.7
,14:39:27,5,3590,2023.2,0.73,13.3,7,21,0.105,10,49.8,0.7
,14:39:28,5,3590,2024.2,0.73,13.3,7,21,0.102,10,49.8,0.7
,14:39:29,5,3590,2025.2,0.73,13.3,7,21,0.105,10,49.8,0.7
,14:39:30,5,3590,2026.2,0.72,13.3,7,21,0.101,10,49.8,0.7
,14:39:31,5,3590,2027.2,0.72,13.3,7,21,0.104,10,49.8,0.7
,14:39:32,5,3590,2028.2,0.72,13.3,7,21,0.103,10,49.8,0.69
,14:39:33,5,3590,2029.2,0.72,13.3,7,21,0.1,10,49.8,0.69
,14:39:34,5,3590,2030.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:39:35,5,3590,2031.2,0.72,13.3,7,21,0.1,10,49.8,0.69
,14:39:36,5,3590,2032.2,0.72,13.3,7,21,0.104,10,49.8,0.7
,14:39:37,5,3590,2033.2,0.73,13.3,7,21,0.105,10,49.8,0.7
,14:39:38,5,3590,2034.2,0.72,13.3,7,21,0.1,10,49.8,0.69
,14:39:39,5,3590,2035.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:39:40,5,3590,2036.2,0.69,13.3,7,21,0.097,10,49.8,0.67
,14:39:41,5,3590,2037.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:39:42,5,3590,2038.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:39:43,5,3590,2039.2,0.69,13.3,7,21,0.097,10,49.8,0.67
,14:39:44,5,3590,2040.2,0.7,13.3,7,21,0.097,10,49.8,0.67
,14:39:45,5,3590,2041.2,0.71,13.3,7,21,0.098,10,49.8,0.68
,14:39:46,5,3590,2042.2,0.71,13.3,7,21,0.103,10,49.8,0.69
,14:39:47,5,3590,2043.2,0.72,13.3,7,21,0.104,10,49.8,0.69
,14:39:48,5,3590,2044.2,0.72,13.3,7,21,0.104,10,49.8,0.69
,14:39:49,5,3590,2045.2,0.72,13.3,7,21,0.104,10,49.8,0.69
,14:39:50,5,3590,2046.2,0.71,13.3,7,21,0.099,10,49.8,0.69
,14:39:51,5,3590,2047.2,0.71,13.3,7,21,0.095,10,49.8,0.68
,14:39:52,5,3590,2048.2,0.69,13.3,7,21,0.093,10,49.8,0.67
,14:39:53,5,3590,2049.2,0.69,13.3,7,21,0.093,10,49.8,0.67
,14:39:54,5,3590,2050.2,0.69,13.3,8,21,0.09,10,49.8,0.67
,14:39:55,5,3590,2051.2,0.69,13.3,8,21,0.09,10,49.8,0.67
,14:39:56,5,3590,2052.2,0.7,13.3,7,21,0.094,10,49.8,0.68
,14:39:57,5,3590,2053.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:39:58,5,3590,2054.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:39:59,5,3590,2055.2,0.7,13.3,7,21,0.101,10,49.8,0.67
,14:40:00,5,3590,2056.2,0.69,13.3,7,21,0.104,10,49.8,0.67
,14:40:01,5,3590,2057.2,0.68,13.3,7,21,0.102,10,49.8,0.65
,14:40:02,5,3590,2058.2,0.67,13.3,7,21,0.096,10,49.8,0.64
,14:40:03,5,3590,2059.2,0.67,13.3,7,21,0.093,10,49.8,0.65
,14:40:04,5,3590,2060.2,0.68,13.3,7,21,0.094,10,49.8,0.65
,14:40:05,5,3590,2061.2,0.68,13.3,7,21,0.091,10,49.8,0.66
,14:40:06,5,3590,2062.2,0.68,13.3,7,21,0.092,10,49.8,0.66
,14:40:07,5,3590,2063.2,0.68,13.3,7,21,0.095,10,49.8,0.66
,14:40:08,5,3590,2064.2,0.69,13.3,7,21,0.099,10,49.8,0.66
,14:40:09,5,3590,2065.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:40:10,5,3590,2066.2,0.7,13.3,7,21,0.101,10,49.8,0.67
,14:40:11,5,3590,2067.2,0.7,13.3,7,21,0.101,10,49.8,0.67
,14:40:12,5,3590,2068.2,0.7,13.3,7,21,0.1,10,49.8,0.67
,14:40:13,5,3590,2069.2,0.7,13.3,7,21,0.098,10,49.9,0.68
,14:40:14,5,3590,2070.2,0.71,13.3,7,21,0.098,10,49.8,0.68
,14:40:15,5,3590,2071.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:40:16,5,3590,2072.2,0.7,13.3,7,21,0.101,10,49.8,0.67
,14:40:17,5,3590,2073.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:40:18,5,3590,2074.2,0.69,13.3,7,21,0.099,10,49.8,0.66
,14:40:19,5,3590,2075.2,0.69,13.3,7,21,0.104,10,49.8,0.67
,14:40:20,5,3590,2076.2,0.69,13.3,7,21,0.1,10,49.8,0.67
,14:40:21,5,3590,2077.2,0.69,13.3,7,21,0.099,10,49.8,0.67
,14:40:22,5,3590,2078.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:40:23,5,3590,2079.2,0.73,13.3,7,21,0.101,10,49.8,0.7
,14:40:24,5,3590,2080.2,0.74,13.3,7,21,0.103,10,49.8,0.71
,14:40:25,5,3590,2081.2,0.74,13.3,7,21,0.103,10,49.8,0.71
,14:40:26,5,3590,2082.2,0.73,13.3,7,21,0.102,10,49.8,0.71
,14:40:27,5,3590,2083.2,0.74,13.3,7,21,0.102,10,49.8,0.71
,14:40:28,5,3590,2084.2,0.73,13.3,7,21,0.105,10,49.8,0.7
,14:40:29,5,3590,2085.2,0.72,13.3,7,21,0.104,10,49.8,0.69
,14:40:30,5,3590,2086.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:40:31,5,3590,2087.2,0.7,13.3,7,21,0.101,10,49.8,0.67
,14:40:32,5,3590,2088.2,0.7,13.3,7,21,0.097,10,49.8,0.67
,14:40:33,5,3590,2089.2,0.71,13.3,7,21,0.098,10,49.8,0.68
,14:40:34,5,3590,2090.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:40:35,5,3590,2091.2,0.7,13.3,7,21,0.101,10,49.8,0.68
,14:40:36,5,3590,2092.2,0.69,13.3,7,21,0.096,10,49.8,0.67
,14:40:37,5,3590,2093.2,0.69,13.3,7,21,0.096,10,49.8,0.67
,14:40:38,5,3590,2094.2,0.7,13.3,7,21,0.098,10,49.8,0.68
,14:40:39,5,3590,2095.2,0.72,13.3,7,21,0.104,10,49.8,0.69
,14:40:40,5,3590,2096.2,0.73,13.3,7,21,0.105,10,49.8,0.7
,14:40:41,5,3590,2097.2,0.74,13.3,7,21,0.102,10,49.8,0.71
,14:40:42,5,3590,2098.2,0.73,13.3,8,21,0.095,10,49.8,0.7
,14:40:43,5,3590,2099.2,0.73,13.3,8,21,0.095,10,49.8,0.7
,14:40:44,5,3590,2100.2,0.72,13.3,8,21,0.094,10,49.9,0.69
,14:40:45,5,3590,2101.2,0.71,13.3,7,21,0.099,10,49.8,0.68
,14:40:46,5,3590,2102.2,0.7,13.3,7,21,0.102,10,49.8,0.68
,14:40:47,5,3590,2103.2,0.71,13.3,7,21,0.102,10,49.8,0.68
,14:40:48,5,3590,2104.2,0.71,13.3,7,21,0.103,10,49.8,0.69
