Data file,,RA0.3_PDMS_-8C_001.TSV,,,,,,,,,,
,16:20:55,4,2700,1432.8,1.19,13.3,9,-8.1,0.133,10,0.2,1.12
,16:20:56,4,2700,1433.8,1.19,13.3,9,-8.1,0.133,10,0.2,1.12
,16:20:57,4,2700,1434.8,1.19,13.3,9,-8.1,0.133,10,0.2,1.12
,16:20:58,4,2700,1435.8,1.19,13.3,9,-8.1,0.129,10,0.2,1.12
,16:20:59,4,2700,1436.8,1.19,13.3,9,-8.1,0.125,10,0.2,1.11
,16:21:00,4,2700,1437.8,1.19,13.3,9,-8.1,0.125,10,0.2,1.11
,16:21:01,4,2700,1438.8,1.19,13.3,9,-8.2,0.129,10,0.2,1.11
,16:21:02,4,2700,1439.8,1.19,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:03,4,2700,1440.8,1.18,13.3,9,-8.2,0.136,10,0.2,1.11
,16:21:04,4,2700,1441.8,1.18,13.3,9,-8.2,0.136,10,0.2,1.11
,16:21:05,4,2700,1442.8,1.18,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:06,4,2700,1443.8,1.19,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:07,4,2700,1444.8,1.19,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:08,4,2700,1445.8,1.19,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:09,4,2700,1446.8,1.19,13.3,9,-8.2,0.136,10,0.2,1.11
,16:21:10,4,2700,1447.8,1.19,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:11,4,2700,1448.8,1.19,13.3,9,-8.2,0.129,10,0.2,1.12
,16:21:12,4,2700,1449.8,1.19,13.3,9,-8.2,0.129,10,0.2,1.12
,16:21:13,4,2700,1450.8,1.19,13.3,9,-8.2,0.125,10,0.2,1.11
,16:21:14,4,2700,1451.8,1.19,13.3,9,-8.2,0.129,10,0.2,1.11
,16:21:15,4,2700,1452.8,1.19,13.3,9,-8.2,0.128,10,0.2,1.11
,16:21:16,4,2700,1453.8,1.18,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:17,4,2700,1454.8,1.18,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:18,4,2700,1455.8,1.18,13.3,9,-8.2,0.132,10,0.2,1.1
,16:21:19,4,2700,1456.8,1.18,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:20,4,2700,1457.8,1.18,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:21,4,2700,1458.8,1.18,13.3,9,-8.2,0.132,10,0.2,1.11
,16:21:22,4,2700,1459.8,1.19,13.3,9,-8.2,0.128,10,0.2,1.11
,16:21:23,4,2700,1460.8,1.19,13.3,9,-8.2,0.125,10,0.2,1.11
,16:21:24,4,2700,1461.8,1.19,13.3,9,-8.2,0.125,10,0.2,1.11
,16:21:25,4,2700,1462.8,1.19,13.3,9,-8.2,0.128,10,0.2,1.11
,16:21:26,4,2700,1463.8,1.18,13.3,9,-8.2,0.136,10,0.2,1.11
,16:21:27,4,2700,1464.8,1.18,13.3,9,-8.2,0.135,10,0.2,1.1
,16:21:28,4,2700,1465.8,1.18,13.3,9,-8.2,0.135,10,0.2,1.1
,16:21:29,4,2700,1466.8,1.18,13.3,9,-8.2,0.135,10,0.2,1.11
,16:21:30,4,2700,1467.8,1.19,13.3,9,-8.3,0.132,10,0.2,1.11
,16:21:31,4,2700,1468.8,1.19,13.3,9,-8.3,0.137,10,0.2,1.12
,16:21:32,4,2700,1469.8,1.19,13.3,9,-8.3,0.137,10,0.2,1.12
,16:21:33,4,2700,1470.8,1.19,13.3,9,-8.3,0.133,10,0.2,1.12
,16:21:34,4,2700,1471.8,1.19,13.3,9,-8.3,0.133,10,0.2,1.12
,16:21:35,4,2700,1472.8,1.2,13.3,9,-8.3,0.13,10,0.2,1.12
,16:21:36,4,2700,1473.8,1.2,13.3,9,-8.3,0.13,10,0.2,1.12
,16:21:37,4,2700,1474.8,1.19,13.3,9,-8.3,0.126,10,0.2,1.12
,16:21:38,4,2700,1475.8,1.19,13.3,10,-8.3,0.123,10,0.2,1.12
,16:21:39,4,2700,1476.8,1.19,13.3,9,-8.3,0.126,10,0.2,1.12
,16:21:40,4,2700,1477.8,1.19,13.3,9,-8.3,0.133,10,0.2,1.12
,16:21:41,4,2700,1478.8,1.19,13.3,9,-8.3,0.136,10,0.2,1.11
,16:21:42,4,2700,1479.8,1.18,13.3,9,-8.3,0.136,10,0.2,1.11
,16:21:43,4,2700,1480.8,1.18,13.3,9,-8.3,0.136,10,0.2,1.11
,16:21:44,4,2700,1481.8,1.19,13.3,9,-8.3,0.136,10,0.2,1.11
,16:21:45,4,2700,1482.8,1.19,13.3,9,-8.3,0.132,10,0.2,1.11
,16:21:46,4,2700,1483.8,1.19,13.3,9,-8.3,0.136,10,0.2,1.11
,16:21:47,4,2700,1484.8,1.19,13.3,9,-8.3,0.133,10,0.2,1.12
,16:21:48,4,2700,1485.8,1.2,13.3,9,-8.3,0.133,10,0.2,1.12
,16:21:49,4,2700,1486.8,1.2,13.3,9,-8.3,0.133,10,0.2,1.12
,16:21:50,4,2700,1487.8,1.2,13.3,9,-8.3,0.13,10,0.2,1.12
,16:21:51,4,2700,1488.8,1.2,13.3,9,-8.3,0.126,10,0.2,1.12
,16:21:52,4,2700,1489.8,1.19,13.3,10,-8.3,0.123,10,0.2,1.12
,16:21:53,4,2700,1490.8,1.19,13.3,9,-8.3,0.126,10,0.2,1.12
,16:21:54,4,2700,1491.8,1.19,13.3,9,-8.3,0.128,10,0.2,1.11
,16:21:55,4,2700,1492.8,1.18,13.3,9,-8.3,0.132,10,0.2,1.11
,16:21:56,4,2700,1493.8,1.18,13.3,9,-8.3,0.135,10,0.2,1.1
,16:21:57,4,2700,1494.8,1.18,13.3,9,-8.3,0.135,10,0.2,1.1
,16:21:58,4,2700,1495.8,1.18,13.3,9,-8.3,0.132,10,0.2,1.11
,16:21:59,4,2700,1496.8,1.18,13.3,9,-8.3,0.136,10,0.2,1.11
,16:22:00,4,2700,1497.8,1.18,13.3,9,-8.3,0.132,10,0.2,1.11
,16:22:01,4,2700,1498.8,1.19,13.3,9,-8.3,0.132,10,0.2,1.11
,16:22:02,4,2700,1499.8,1.19,13.3,9,-8.3,0.128,10,0.2,1.11
,16:22:03,4,2700,1500.8,1.19,13.3,9,-8.3,0.128,10,0.2,1.11
,16:22:04,4,2700,1501.8,1.19,13.3,9,-8.3,0.125,10,0.2,1.11
,16:22:05,4,2700,1502.8,1.18,13.3,9,-8.4,0.125,10,0.2,1.11
,16:22:06,4,2700,1503.8,1.18,13.3,9,-8.4,0.125,10,0.2,1.11
,16:22:07,4,2700,1504.8,1.18,13.3,9,-8.4,0.128,10,0.2,1.1
,16:22:08,4,2700,1505.8,1.17,13.3,9,-8.4,0.131,10,0.2,1.1
,16:22:09,4,2700,1506.8,1.17,13.3,9,-8.4,0.134,10,0.2,1.09
,16:22:10,4,2700,1507.8,1.17,13.3,9,-8.4,0.134,10,0.2,1.09
,16:22:11,4,2700,1508.8,1.17,13.3,9,-8.4,0.134,10,0.2,1.1
,16:22:12,4,2700,1509.8,1.18,13.3,9,-8.4,0.131,10,0.2,1.1
,16:22:13,4,2700,1510.8,1.18,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:14,4,2700,1511.8,1.18,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:15,4,2700,1512.8,1.19,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:16,4,2700,1513.8,1.19,13.3,9,-8.4,0.129,10,0.2,1.11
,16:22:17,4,2700,1514.8,1.19,13.3,9,-8.4,0.125,10,0.2,1.11
,16:22:18,4,2700,1515.8,1.19,13.3,9,-8.4,0.125,10,0.2,1.11
,16:22:19,4,2700,1516.8,1.19,13.3,9,-8.4,0.128,10,0.2,1.11
,16:22:20,4,2700,1517.8,1.18,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:21,4,2700,1518.8,1.18,13.3,9,-8.4,0.135,10,0.2,1.11
,16:22:22,4,2700,1519.8,1.18,13.3,9,-8.4,0.135,10,0.2,1.1
,16:22:23,4,2700,1520.8,1.18,13.3,9,-8.4,0.135,10,0.2,1.1
,16:22:24,4,2700,1521.8,1.18,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:25,4,2700,1522.8,1.18,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:26,4,2700,1523.8,1.18,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:27,4,2700,1524.8,1.19,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:28,4,2700,1525.8,1.19,13.3,9,-8.4,0.129,10,0.2,1.11
,16:22:29,4,2700,1526.8,1.19,13.3,9,-8.4,0.129,10,0.2,1.12
,16:22:30,4,2700,1527.8,1.19,13.3,9,-8.4,0.126,10,0.2,1.12
,16:22:31,4,2700,1528.8,1.19,13.3,9,-8.4,0.126,10,0.2,1.12
,16:22:32,4,2700,1529.8,1.19,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:33,4,2700,1530.8,1.19,13.3,9,-8.4,0.136,10,0.2,1.11
,16:22:34,4,2700,1531.8,1.18,13.3,9,-8.4,0.136,10,0.2,1.11
,16:22:35,4,2700,1532.8,1.18,13.3,9,-8.4,0.136,10,0.2,1.11
,16:22:36,4,2700,1533.8,1.19,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:37,4,2700,1534.8,1.19,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:38,4,2700,1535.8,1.19,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:39,4,2700,1536.8,1.19,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:40,4,2700,1537.8,1.19,13.3,9,-8.4,0.129,10,0.2,1.11
,16:22:41,4,2700,1538.8,1.19,13.3,9,-8.4,0.129,10,0.2,1.11
,16:22:42,4,2700,1539.8,1.19,13.3,9,-8.4,0.125,10,0.2,1.11
,16:22:43,4,2700,1540.8,1.19,13.3,9,-8.4,0.125,10,0.2,1.11
,16:22:44,4,2700,1541.8,1.19,13.3,9,-8.4,0.128,10,0.2,1.11
,16:22:45,4,2700,1542.8,1.18,13.3,9,-8.4,0.132,10,0.2,1.11
,16:22:46,4,2700,1543.8,1.18,13.3,9,-8.4,0.135,10,0.2,1.1
,16:22:47,4,2700,1544.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:22:48,4,2700,1545.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:22:49,4,2700,1546.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:22:50,4,2700,1547.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:22:51,4,2700,1548.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:22:52,4,2700,1549.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:22:53,4,2700,1550.8,1.18,13.3,9,-8.5,0.136,10,0.2,1.11
,16:22:54,4,2700,1551.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:22:55,4,2700,1552.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:22:56,4,2700,1553.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:22:57,4,2700,1554.8,1.19,13.3,9,-8.5,0.128,10,0.2,1.11
,16:22:58,4,2700,1555.8,1.19,13.3,9,-8.5,0.125,10,0.2,1.11
,16:22:59,4,2700,1556.8,1.19,13.3,9,-8.5,0.125,10,0.2,1.11
,16:23:00,4,2700,1557.8,1.19,13.3,9,-8.5,0.129,10,0.2,1.11
,16:23:01,4,2700,1558.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:02,4,2700,1559.8,1.18,13.3,9,-8.5,0.136,10,0.2,1.11
,16:23:03,4,2700,1560.8,1.18,13.3,9,-8.5,0.136,10,0.2,1.11
,16:23:04,4,2700,1561.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:05,4,2700,1562.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:06,4,2700,1563.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:07,4,2700,1564.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:08,4,2700,1565.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:09,4,2700,1566.8,1.19,13.3,9,-8.5,0.129,10,0.2,1.12
,16:23:10,4,2700,1567.8,1.19,13.3,9,-8.5,0.125,10,0.2,1.11
,16:23:11,4,2700,1568.8,1.19,13.3,9,-8.5,0.128,10,0.2,1.11
,16:23:12,4,2700,1569.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:13,4,2700,1570.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:14,4,2700,1571.8,1.19,13.3,9,-8.5,0.133,10,0.2,1.12
,16:23:15,4,2700,1572.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:16,4,2700,1573.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:17,4,2700,1574.8,1.19,13.3,9,-8.5,0.136,10,0.2,1.11
,16:23:18,4,2700,1575.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:19,4,2700,1576.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:20,4,2700,1577.8,1.19,13.3,9,-8.5,0.129,10,0.2,1.11
,16:23:21,4,2700,1578.8,1.19,13.3,9,-8.5,0.125,10,0.2,1.11
,16:23:22,4,2700,1579.8,1.19,13.3,9,-8.5,0.125,10,0.2,1.11
,16:23:23,4,2700,1580.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.11
,16:23:24,4,2700,1581.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:25,4,2700,1582.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:23:26,4,2700,1583.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:23:27,4,2700,1584.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:28,4,2700,1585.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.11
,16:23:29,4,2700,1586.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:30,4,2700,1587.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:31,4,2700,1588.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:32,4,2700,1589.8,1.19,13.3,9,-8.5,0.129,10,0.2,1.12
,16:23:33,4,2700,1590.8,1.19,13.3,9,-8.5,0.125,10,0.2,1.12
,16:23:34,4,2700,1591.8,1.19,13.3,9,-8.5,0.125,10,0.2,1.11
,16:23:35,4,2700,1592.8,1.19,13.3,9,-8.5,0.128,10,0.2,1.11
,16:23:36,4,2700,1593.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:37,4,2700,1594.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:23:38,4,2700,1595.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:23:39,4,2700,1596.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:23:40,4,2700,1597.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.11
,16:23:41,4,2700,1598.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:42,4,2700,1599.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:43,4,2700,1600.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:44,4,2700,1601.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:45,4,2700,1602.8,1.18,13.3,9,-8.5,0.124,10,0.2,1.11
,16:23:46,4,2700,1603.8,1.18,13.3,9,-8.5,0.124,10,0.2,1.1
,16:23:47,4,2700,1604.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.1
,16:23:48,4,2700,1605.8,1.18,13.3,9,-8.5,0.131,10,0.2,1.1
,16:23:49,4,2700,1606.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:23:50,4,2700,1607.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:23:51,4,2700,1608.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.11
,16:23:52,4,2700,1609.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.11
,16:23:53,4,2700,1610.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:54,4,2700,1611.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:55,4,2700,1612.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:56,4,2700,1613.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:57,4,2700,1614.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:58,4,2700,1615.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:23:59,4,2700,1616.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.11
,16:24:00,4,2700,1617.8,1.18,13.3,9,-8.5,0.125,10,0.2,1.11
,16:24:01,4,2700,1618.8,1.18,13.3,9,-8.5,0.125,10,0.2,1.11
,16:24:02,4,2700,1619.8,1.18,13.3,9,-8.5,0.124,10,0.2,1.11
,16:24:03,4,2700,1620.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.11
,16:24:04,4,2700,1621.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:24:05,4,2700,1622.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:24:06,4,2700,1623.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:24:07,4,2700,1624.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.11
,16:24:08,4,2700,1625.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:24:09,4,2700,1626.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:24:10,4,2700,1627.8,1.19,13.3,9,-8.5,0.132,10,0.2,1.11
,16:24:11,4,2700,1628.8,1.19,13.3,9,-8.5,0.129,10,0.2,1.11
,16:24:12,4,2700,1629.8,1.19,13.3,9,-8.5,0.125,10,0.2,1.11
,16:24:13,4,2700,1630.8,1.19,13.3,9,-8.5,0.125,10,0.2,1.11
,16:24:14,4,2700,1631.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.11
,16:24:15,4,2700,1632.8,1.18,13.3,9,-8.5,0.131,10,0.2,1.1
,16:24:16,4,2700,1633.8,1.17,13.3,9,-8.5,0.134,10,0.2,1.1
,16:24:17,4,2700,1634.8,1.17,13.3,9,-8.5,0.134,10,0.2,1.1
,16:24:18,4,2700,1635.8,1.18,13.3,9,-8.5,0.131,10,0.2,1.1
,16:24:19,4,2700,1636.8,1.18,13.3,9,-8.5,0.131,10,0.2,1.11
,16:24:20,4,2700,1637.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:24:21,4,2700,1638.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:24:22,4,2700,1639.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.1
,16:24:23,4,2700,1640.8,1.18,13.3,9,-8.5,0.131,10,0.2,1.1
,16:24:24,4,2700,1641.8,1.18,13.3,9,-8.5,0.131,10,0.2,1.1
,16:24:25,4,2700,1642.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.1
,16:24:26,4,2700,1643.8,1.18,13.3,9,-8.5,0.124,10,0.2,1.11
,16:24:27,4,2700,1644.8,1.18,13.3,9,-8.5,0.124,10,0.2,1.11
,16:24:28,4,2700,1645.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.1
,16:24:29,4,2700,1646.8,1.17,13.3,9,-8.5,0.135,10,0.2,1.1
,16:24:30,4,2700,1647.8,1.17,13.3,9,-8.5,0.134,10,0.2,1.09
,16:24:31,4,2700,1648.8,1.17,13.3,9,-8.5,0.134,10,0.2,1.1
,16:24:32,4,2700,1649.8,1.17,13.3,9,-8.5,0.131,10,0.2,1.1
,16:24:33,4,2700,1650.8,1.18,13.3,9,-8.5,0.131,10,0.2,1.1
,16:24:34,4,2700,1651.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:24:35,4,2700,1652.8,1.18,13.3,9,-8.5,0.135,10,0.2,1.1
,16:24:36,4,2700,1653.8,1.18,13.3,9,-8.5,0.132,10,0.2,1.11
,16:24:37,4,2700,1654.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.11
,16:24:38,4,2700,1655.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.11
,16:24:39,4,2700,1656.8,1.18,13.3,9,-8.5,0.124,10,0.2,1.11
,16:24:40,4,2700,1657.8,1.18,13.3,9,-8.5,0.124,10,0.2,1.1
,16:24:41,4,2700,1658.8,1.18,13.3,9,-8.5,0.127,10,0.2,1.1
,16:24:42,4,2700,1659.8,1.17,13.3,9,-8.5,0.131,10,0.2,1.1
,16:24:43,4,2700,1660.8,1.17,13.3,9,-8.5,0.134,10,0.2,1.09
,16:24:44,4,2700,1661.8,1.17,13.3,9,-8.5,0.134,10,0.2,1.09
,16:24:45,4,2700,1662.8,1.17,13.3,9,-8.5,0.134,10,0.2,1.09
,16:24:46,4,2700,1663.8,1.17,13.3,9,-8.5,0.134,10,0.2,1.1
,16:24:47,4,2700,1664.8,1.17,13.3,9,-8.5,0.135,10,0.2,1.1
,16:24:48,4,2700,1665.8,1.18,13.3,9,-8.5,0.131,10,0.2,1.1
,16:24:49,4,2700,1666.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.11
,16:24:50,4,2700,1667.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.11
,16:24:51,4,2700,1668.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.11
,16:24:52,4,2700,1669.8,1.18,13.3,9,-8.5,0.128,10,0.2,1.11
,16:24:53,4,2700,1670.8,1.18,13.3,9,-8.5,0.124,10,0.2,1.1
,16:24:54,4,2700,1671.8,1.18,13.3,9,-8.5,0.127,10,0.2,1.1
,16:24:55,4,2700,1672.8,1.17,13.3,9,-8.4,0.13,10,0.2,1.1
,16:24:56,4,2700,1673.8,1.17,13.3,9,-8.4,0.134,10,0.2,1.09
,16:24:57,4,2700,1674.8,1.17,13.3,9,-8.4,0.134,10,0.2,1.09
,16:24:58,4,2700,1675.8,1.17,13.3,9,-8.4,0.13,10,0.2,1.1
,16:24:59,4,2700,1676.8,1.17,13.3,9,-8.4,0.131,10,0.2,1.1
,16:25:00,4,2700,1677.8,1.17,13.3,9,-8.4,0.127,10,0.2,1.1
,16:25:01,4,2700,1678.8,1.17,13.3,9,-8.4,0.127,10,0.2,1.1
,16:25:02,4,2700,1679.8,1.17,13.3,9,-8.4,0.127,10,0.2,1.1
,16:25:03,4,2700,1680.8,1.17,13.3,9,-8.4,0.13,10,0.2,1.09
,16:25:04,4,2700,1681.8,1.16,13.3,9,-8.4,0.133,10,0.2,1.09
,16:25:05,4,2700,1682.8,1.16,13.3,9,-8.4,0.13,10,0.2,1.09
,16:25:06,4,2700,1683.8,1.17,13.3,9,-8.4,0.13,10,0.2,1.09
,16:25:07,4,2700,1684.8,1.17,13.3,9,-8.4,0.13,10,0.2,1.09
,16:25:08,4,2700,1685.8,1.17,13.3,9,-8.4,0.127,10,0.2,1.1
,16:25:09,4,2700,1686.8,1.17,13.3,9,-8.4,0.127,10,0.2,1.09
,16:25:10,4,2700,1687.8,1.17,13.3,9,-8.4,0.126,10,0.2,1.09
,16:25:11,4,2700,1688.8,1.16,13.3,9,-8.4,0.129,10,0.2,1.08
,16:25:12,4,2700,1689.8,1.16,13.3,9,-8.4,0.129,10,0.2,1.08
,16:25:13,4,2700,1690.8,1.16,13.3,9,-8.4,0.133,10,0.2,1.08
,16:25:14,4,2700,1691.8,1.16,13.3,9,-8.4,0.129,10,0.2,1.08
,16:25:15,4,2700,1692.8,1.16,13.3,9,-8.4,0.133,10,0.2,1.09
,16:25:16,4,2700,1693.8,1.16,13.3,9,-8.4,0.129,10,0.2,1.09
,16:25:17,4,2700,1694.8,1.16,13.3,9,-8.4,0.129,10,0.2,1.09
,16:25:18,4,2700,1695.8,1.16,13.3,9,-8.4,0.129,10,0.2,1.08
,16:25:19,4,2700,1696.8,1.16,13.3,9,-8.3,0.126,10,0.2,1.09
,16:25:20,4,2700,1697.8,1.16,13.3,9,-8.3,0.122,10,0.2,1.08
,16:25:21,4,2700,1698.8,1.16,13.3,9,-8.3,0.122,10,0.2,1.08
,16:25:22,4,2700,1699.8,1.16,13.3,9,-8.3,0.125,10,0.2,1.08
,16:25:23,4,2700,1700.8,1.16,13.3,9,-8.3,0.129,10,0.2,1.08
,16:25:24,4,2700,1701.8,1.15,13.3,9,-8.3,0.128,10,0.2,1.08
,16:25:25,4,2700,1702.8,1.15,13.3,9,-8.3,0.132,10,0.2,1.08
,16:25:26,4,2700,1703.8,1.15,13.3,9,-8.3,0.132,10,0.2,1.08
,16:25:27,4,2700,1704.8,1.15,13.3,9,-8.3,0.132,10,0.2,1.08
,16:25:28,4,2700,1705.8,1.16,13.3,9,-8.3,0.133,10,0.2,1.08
,16:25:29,4,2700,1706.8,1.16,13.3,9,-8.3,0.129,10,0.2,1.09
,16:25:30,4,2700,1707.8,1.16,13.3,9,-8.3,0.13,10,0.2,1.09
,16:25:31,4,2700,1708.8,1.16,13.3,9,-8.3,0.13,10,0.2,1.09
,16:25:32,4,2700,1709.8,1.16,13.3,9,-8.3,0.129,10,0.2,1.09
,16:25:33,4,2700,1710.8,1.16,13.3,9,-8.3,0.13,10,0.2,1.09
,16:25:34,4,2700,1711.8,1.16,13.3,9,-8.3,0.13,10,0.2,1.09
,16:25:35,4,2700,1712.8,1.16,13.3,9,-8.3,0.13,10,0.2,1.09
,16:25:36,4,2700,1713.8,1.16,13.3,9,-8.3,0.13,10,0.2,1.09
,16:25:37,4,2700,1714.8,1.17,13.3,9,-8.3,0.13,10,0.2,1.09
,16:25:38,4,2700,1715.8,1.17,13.3,9,-8.2,0.126,10,0.2,1.09
,16:25:39,4,2700,1716.8,1.17,13.3,9,-8.2,0.126,10,0.2,1.09
,16:25:40,4,2700,1717.8,1.16,13.3,9,-8.2,0.126,10,0.2,1.09
,16:25:41,4,2700,1718.8,1.17,13.3,9,-8.2,0.123,10,0.2,1.09
,16:25:42,4,2700,1719.8,1.17,13.3,9,-8.2,0.123,10,0.2,1.09
,16:25:43,4,2700,1720.8,1.17,13.3,9,-8.2,0.126,10,0.2,1.09
,16:25:44,4,2700,1721.8,1.16,13.3,9,-8.2,0.129,10,0.2,1.09
,16:25:45,4,2700,1722.8,1.16,13.3,9,-8.2,0.129,10,0.2,1.08
,16:25:46,4,2700,1723.8,1.16,13.3,9,-8.2,0.133,10,0.2,1.08
,16:25:47,4,2700,1724.8,1.15,13.3,9,-8.2,0.132,10,0.2,1.08
,16:25:48,4,2700,1725.8,1.16,13.3,9,-8.2,0.133,10,0.2,1.08
,16:25:49,4,2700,1726.8,1.16,13.3,9,-8.2,0.133,10,0.2,1.08
,16:25:50,4,2700,1727.8,1.16,13.3,9,-8.2,0.133,10,0.2,1.09
,16:25:51,4,2700,1728.8,1.16,13.3,9,-8.2,0.13,10,0.2,1.09
,16:25:52,4,2700,1729.8,1.16,13.3,9,-8.2,0.13,10,0.2,1.09
,16:25:53,4,2700,1730.8,1.16,13.3,9,-8.1,0.13,10,0.2,1.09
,16:25:54,4,2700,1731.8,1.16,13.3,9,-8.1,0.13,10,0.2,1.09
,16:25:55,4,2700,1732.8,1.16,13.3,9,-8.1,0.13,10,0.2,1.09
,16:25:56,4,2700,1733.8,1.16,13.3,9,-8.1,0.126,10,0.2,1.09
,16:25:57,4,2700,1734.8,1.16,13.3,9,-8.1,0.126,10,0.2,1.09
