Data file,,RA0.3_PAO_-8C_003_1HOUR.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,15/03/2016,,,,,,,,,,
Lubricant,,PAO,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:20:59 on 15/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:28:19,4,3600,4039.1,2.07,13.3,9,-7.3,0.225,10,0.2,1.87
,17:28:20,4,3600,4040.1,2.07,13.3,9,-7.3,0.225,10,0.2,1.87
,17:28:21,4,3600,4041.1,2.07,13.3,9,-7.3,0.231,10,0.2,1.87
,17:28:22,4,3600,4042.1,2.07,13.3,9,-7.3,0.231,10,0.2,1.87
,17:28:23,4,3600,4043.1,2.07,13.3,9,-7.3,0.231,10,0.2,1.87
,17:28:24,4,3600,4044.1,2.07,13.3,9,-7.3,0.231,10,0.2,1.87
,17:28:25,4,3600,4045.1,2.08,13.3,9,-7.3,0.238,10,0.2,1.87
,17:28:26,4,3600,4046.1,2.08,13.3,9,-7.3,0.225,10,0.2,1.87
,17:28:27,4,3600,4047.1,2.08,13.3,9,-7.3,0.219,10,0.2,1.87
,17:28:28,4,3600,4048.1,2.07,13.3,9,-7.3,0.225,10,0.2,1.87
,17:28:29,4,3600,4049.1,2.07,13.3,9,-7.3,0.225,10,0.2,1.87
,17:28:30,4,3600,4050.1,2.07,13.3,9,-7.3,0.238,10,0.2,1.87
,17:28:31,4,3600,4051.1,2.07,13.3,9,-7.3,0.231,10,0.2,1.87
,17:28:32,4,3600,4052.1,2.07,13.3,9,-7.3,0.225,10,0.2,1.87
,17:28:33,4,3600,4053.1,2.08,13.3,9,-7.3,0.219,10,0.2,1.87
,17:28:34,4,3600,4054.1,2.08,13.3,9,-7.3,0.225,10,0.2,1.87
,17:28:35,4,3600,4055.1,2.07,13.3,9,-7.3,0.231,10,0.2,1.87
,17:28:36,4,3600,4056.1,2.06,13.3,9,-7.3,0.236,10,0.2,1.86
,17:28:37,4,3600,4057.1,2.06,13.3,9,-7.3,0.236,10,0.2,1.86
,17:28:38,4,3600,4058.1,2.06,13.3,9,-7.3,0.236,10,0.2,1.86
,17:28:39,4,3600,4059.1,2.06,13.3,9,-7.3,0.23,10,0.2,1.86
,17:28:40,4,3600,4060.1,2.06,13.3,9,-7.3,0.23,10,0.2,1.86
,17:28:41,4,3600,4061.1,2.06,13.3,9,-7.3,0.23,10,0.2,1.86
,17:28:42,4,3600,4062.1,2.06,13.3,9,-7.3,0.236,10,0.2,1.86
,17:28:43,4,3600,4063.1,2.06,13.3,9,-7.3,0.237,10,0.2,1.86
,17:28:44,4,3600,4064.1,2.07,13.3,9,-7.3,0.231,10,0.2,1.87
,17:28:45,4,3600,4065.1,2.07,13.3,9,-7.3,0.231,10,0.2,1.87
,17:28:46,4,3600,4066.1,2.08,13.3,9,-7.3,0.225,10,0.2,1.87
,17:28:47,4,3600,4067.1,2.07,13.3,9,-7.3,0.225,10,0.2,1.87
,17:28:48,4,3600,4068.1,2.08,13.3,9,-7.3,0.232,10,0.2,1.87
,17:28:49,4,3600,4069.1,2.08,13.3,9,-7.3,0.225,10,0.2,1.87
,17:28:50,4,3600,4070.1,2.08,13.3,9,-7.3,0.232,10,0.2,1.87
,17:28:51,4,3600,4071.1,2.08,13.3,9,-7.4,0.225,10,0.2,1.87
,17:28:52,4,3600,4072.1,2.08,13.3,9,-7.4,0.225,10,0.2,1.87
,17:28:53,4,3600,4073.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.87
,17:28:54,4,3600,4074.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.87
,17:28:55,4,3600,4075.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:28:56,4,3600,4076.1,2.08,13.3,9,-7.4,0.225,10,0.2,1.88
,17:28:57,4,3600,4077.1,2.08,13.3,9,-7.4,0.225,10,0.2,1.88
,17:28:58,4,3600,4078.1,2.08,13.3,9,-7.4,0.226,10,0.2,1.88
,17:28:59,4,3600,4079.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:29:00,4,3600,4080.1,2.09,13.3,9,-7.4,0.226,10,0.2,1.88
,17:29:01,4,3600,4081.1,2.09,13.3,9,-7.4,0.226,10,0.2,1.88
,17:29:02,4,3600,4082.1,2.09,13.3,9,-7.4,0.226,10,0.2,1.88
,17:29:03,4,3600,4083.1,2.08,13.3,9,-7.4,0.226,10,0.2,1.88
,17:29:04,4,3600,4084.1,2.07,13.3,9,-7.4,0.231,10,0.2,1.87
,17:29:05,4,3600,4085.1,2.07,13.3,9,-7.4,0.231,10,0.2,1.87
,17:29:06,4,3600,4086.1,2.07,13.3,9,-7.4,0.237,10,0.2,1.86
,17:29:07,4,3600,4087.1,2.07,13.3,9,-7.4,0.231,10,0.2,1.87
,17:29:08,4,3600,4088.1,2.07,13.3,9,-7.4,0.225,10,0.2,1.87
,17:29:09,4,3600,4089.1,2.08,13.3,9,-7.4,0.225,10,0.2,1.88
,17:29:10,4,3600,4090.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.87
,17:29:11,4,3600,4091.1,2.07,13.3,9,-7.4,0.231,10,0.2,1.87
,17:29:12,4,3600,4092.1,2.07,13.3,9,-7.4,0.231,10,0.2,1.86
,17:29:13,4,3600,4093.1,2.07,13.3,9,-7.4,0.237,10,0.2,1.87
,17:29:14,4,3600,4094.1,2.07,13.3,9,-7.4,0.238,10,0.2,1.87
,17:29:15,4,3600,4095.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:29:16,4,3600,4096.1,2.09,13.3,9,-7.4,0.232,10,0.2,1.88
,17:29:17,4,3600,4097.1,2.09,13.3,9,-7.4,0.233,10,0.2,1.88
,17:29:18,4,3600,4098.1,2.09,13.3,9,-7.4,0.232,10,0.2,1.88
,17:29:19,4,3600,4099.1,2.09,13.3,9,-7.4,0.232,10,0.2,1.88
,17:29:20,4,3600,4100.1,2.09,13.3,9,-7.4,0.226,10,0.2,1.88
,17:29:21,4,3600,4101.1,2.09,13.3,9,-7.4,0.226,10,0.2,1.88
,17:29:22,4,3600,4102.1,2.09,13.3,9,-7.4,0.226,10,0.2,1.88
,17:29:23,4,3600,4103.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:29:24,4,3600,4104.1,2.07,13.3,9,-7.4,0.231,10,0.2,1.87
,17:29:25,4,3600,4105.1,2.07,13.3,9,-7.4,0.231,10,0.2,1.87
,17:29:26,4,3600,4106.1,2.07,13.3,9,-7.4,0.231,10,0.2,1.87
,17:29:27,4,3600,4107.1,2.08,13.3,9,-7.4,0.232,10,0.2,1.88
,17:29:28,4,3600,4108.1,2.09,13.3,9,-7.4,0.226,10,0.2,1.88
,17:29:29,4,3600,4109.1,2.09,13.3,9,-7.4,0.226,10,0.2,1.88
,17:29:30,4,3600,4110.1,2.09,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:31,4,3600,4111.1,2.08,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:32,4,3600,4112.1,2.08,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:33,4,3600,4113.1,2.08,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:34,4,3600,4114.1,2.08,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:35,4,3600,4115.1,2.09,13.3,9,-7.5,0.226,10,0.2,1.88
,17:29:36,4,3600,4116.1,2.09,13.3,9,-7.5,0.226,10,0.2,1.88
,17:29:37,4,3600,4117.1,2.09,13.3,9,-7.5,0.227,10,0.2,1.89
,17:29:38,4,3600,4118.1,2.09,13.3,9,-7.5,0.24,10,0.2,1.88
,17:29:39,4,3600,4119.1,2.09,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:40,4,3600,4120.1,2.09,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:41,4,3600,4121.1,2.09,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:42,4,3600,4122.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.88
,17:29:43,4,3600,4123.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.88
,17:29:44,4,3600,4124.1,2.09,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:45,4,3600,4125.1,2.09,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:46,4,3600,4126.1,2.08,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:47,4,3600,4127.1,2.09,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:48,4,3600,4128.1,2.09,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:49,4,3600,4129.1,2.09,13.3,9,-7.5,0.226,10,0.2,1.88
,17:29:50,4,3600,4130.1,2.09,13.3,9,-7.5,0.226,10,0.2,1.88
,17:29:51,4,3600,4131.1,2.09,13.3,9,-7.5,0.226,10,0.2,1.88
,17:29:52,4,3600,4132.1,2.08,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:53,4,3600,4133.1,2.08,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:54,4,3600,4134.1,2.08,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:55,4,3600,4135.1,2.08,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:56,4,3600,4136.1,2.08,13.3,9,-7.5,0.239,10,0.2,1.88
,17:29:57,4,3600,4137.1,2.08,13.3,9,-7.5,0.232,10,0.2,1.88
,17:29:58,4,3600,4138.1,2.09,13.3,9,-7.5,0.226,10,0.2,1.88
,17:29:59,4,3600,4139.1,2.09,13.3,9,-7.5,0.22,10,0.2,1.88
,17:30:00,4,3600,4140.1,2.09,13.3,9,-7.5,0.22,10,0.2,1.89
,17:30:01,4,3600,4141.1,2.09,13.3,9,-7.5,0.226,10,0.2,1.88
,17:30:02,4,3600,4142.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.88
,17:30:03,4,3600,4143.1,2.09,13.3,9,-7.5,0.233,10,0.2,1.88
,17:30:04,4,3600,4144.1,2.09,13.3,9,-7.5,0.24,10,0.2,1.88
,17:30:05,4,3600,4145.1,2.09,13.3,9,-7.5,0.24,10,0.2,1.88
,17:30:06,4,3600,4146.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:07,4,3600,4147.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:08,4,3600,4148.1,2.1,13.3,9,-7.6,0.221,10,0.2,1.89
,17:30:09,4,3600,4149.1,2.1,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:10,4,3600,4150.1,2.09,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:11,4,3600,4151.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:12,4,3600,4152.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:13,4,3600,4153.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:14,4,3600,4154.1,2.1,13.3,9,-7.6,0.234,10,0.2,1.89
,17:30:15,4,3600,4155.1,2.1,13.3,9,-7.6,0.221,10,0.2,1.89
,17:30:16,4,3600,4156.1,2.1,13.3,9,-7.6,0.221,10,0.2,1.89
,17:30:17,4,3600,4157.1,2.1,13.3,9,-7.6,0.234,10,0.2,1.89
,17:30:18,4,3600,4158.1,2.09,13.3,9,-7.6,0.24,10,0.2,1.89
,17:30:19,4,3600,4159.1,2.09,13.3,9,-7.6,0.24,10,0.2,1.89
,17:30:20,4,3600,4160.1,2.09,13.3,9,-7.6,0.24,10,0.2,1.89
,17:30:21,4,3600,4161.1,2.09,13.3,9,-7.6,0.24,10,0.2,1.89
,17:30:22,4,3600,4162.1,2.1,13.3,9,-7.6,0.24,10,0.2,1.89
,17:30:23,4,3600,4163.1,2.1,13.3,9,-7.6,0.241,10,0.2,1.89
,17:30:24,4,3600,4164.1,2.1,13.3,9,-7.6,0.234,10,0.2,1.89
,17:30:25,4,3600,4165.1,2.1,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:26,4,3600,4166.1,2.1,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:27,4,3600,4167.1,2.09,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:28,4,3600,4168.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:29,4,3600,4169.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:30,4,3600,4170.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:31,4,3600,4171.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:32,4,3600,4172.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:30:33,4,3600,4173.1,2.09,13.3,9,-7.6,0.226,10,0.2,1.88
,17:30:34,4,3600,4174.1,2.09,13.3,9,-7.6,0.226,10,0.2,1.88
,17:30:35,4,3600,4175.1,2.09,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:36,4,3600,4176.1,2.1,13.3,9,-7.6,0.234,10,0.2,1.9
,17:30:37,4,3600,4177.1,2.1,13.3,9,-7.6,0.234,10,0.2,1.9
,17:30:38,4,3600,4178.1,2.1,13.3,9,-7.6,0.241,10,0.2,1.9
,17:30:39,4,3600,4179.1,2.1,13.3,9,-7.6,0.234,10,0.2,1.89
,17:30:40,4,3600,4180.1,2.1,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:41,4,3600,4181.1,2.1,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:42,4,3600,4182.1,2.1,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:43,4,3600,4183.1,2.09,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:44,4,3600,4184.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:45,4,3600,4185.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:30:46,4,3600,4186.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:30:47,4,3600,4187.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:48,4,3600,4188.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.89
,17:30:49,4,3600,4189.1,2.09,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:50,4,3600,4190.1,2.09,13.3,9,-7.6,0.22,10,0.2,1.89
,17:30:51,4,3600,4191.1,2.09,13.3,9,-7.6,0.227,10,0.2,1.89
,17:30:52,4,3600,4192.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:30:53,4,3600,4193.1,2.09,13.3,9,-7.6,0.233,10,0.2,1.88
,17:30:54,4,3600,4194.1,2.09,13.3,9,-7.7,0.24,10,0.2,1.88
,17:30:55,4,3600,4195.1,2.09,13.3,9,-7.7,0.24,10,0.2,1.89
,17:30:56,4,3600,4196.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.89
,17:30:57,4,3600,4197.1,2.1,13.3,9,-7.7,0.228,10,0.2,1.9
,17:30:58,4,3600,4198.1,2.1,13.3,9,-7.7,0.222,10,0.2,1.9
,17:30:59,4,3600,4199.1,2.1,13.3,9,-7.7,0.227,10,0.2,1.89
,17:31:00,4,3600,4200.1,2.09,13.3,9,-7.7,0.233,10,0.2,1.89
,17:31:01,4,3600,4201.1,2.09,13.3,9,-7.7,0.24,10,0.2,1.88
,17:31:02,4,3600,4202.1,2.09,13.3,9,-7.7,0.24,10,0.2,1.89
,17:31:03,4,3600,4203.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.89
,17:31:04,4,3600,4204.1,2.1,13.3,9,-7.7,0.228,10,0.2,1.9
,17:31:05,4,3600,4205.1,2.11,13.3,9,-7.7,0.228,10,0.2,1.9
,17:31:06,4,3600,4206.1,2.11,13.3,9,-7.7,0.228,10,0.2,1.9
,17:31:07,4,3600,4207.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.9
,17:31:08,4,3600,4208.1,2.1,13.3,9,-7.7,0.241,10,0.2,1.89
,17:31:09,4,3600,4209.1,2.1,13.3,9,-7.7,0.241,10,0.2,1.89
,17:31:10,4,3600,4210.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.9
,17:31:11,4,3600,4211.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.9
,17:31:12,4,3600,4212.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.9
,17:31:13,4,3600,4213.1,2.1,13.3,9,-7.7,0.228,10,0.2,1.9
,17:31:14,4,3600,4214.1,2.1,13.3,9,-7.7,0.228,10,0.2,1.9
,17:31:15,4,3600,4215.1,2.1,13.3,9,-7.7,0.227,10,0.2,1.89
,17:31:16,4,3600,4216.1,2.1,13.3,9,-7.7,0.24,10,0.2,1.89
,17:31:17,4,3600,4217.1,2.09,13.3,9,-7.7,0.24,10,0.2,1.89
,17:31:18,4,3600,4218.1,2.1,13.3,9,-7.7,0.24,10,0.2,1.89
,17:31:19,4,3600,4219.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.89
,17:31:20,4,3600,4220.1,2.1,13.3,9,-7.7,0.241,10,0.2,1.89
,17:31:21,4,3600,4221.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.9
,17:31:22,4,3600,4222.1,2.1,13.3,9,-7.7,0.228,10,0.2,1.9
,17:31:23,4,3600,4223.1,2.1,13.3,9,-7.7,0.228,10,0.2,1.9
,17:31:24,4,3600,4224.1,2.1,13.3,9,-7.7,0.227,10,0.2,1.89
,17:31:25,4,3600,4225.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.89
,17:31:26,4,3600,4226.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.89
,17:31:27,4,3600,4227.1,2.1,13.3,9,-7.7,0.227,10,0.2,1.9
,17:31:28,4,3600,4228.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.9
,17:31:29,4,3600,4229.1,2.1,13.3,9,-7.7,0.234,10,0.2,1.89
,17:31:30,4,3600,4230.1,2.09,13.3,9,-7.7,0.233,10,0.2,1.89
,17:31:31,4,3600,4231.1,2.1,13.3,9,-7.7,0.227,10,0.2,1.89
,17:31:32,4,3600,4232.1,2.1,13.3,9,-7.7,0.222,10,0.2,1.9
,17:31:33,4,3600,4233.1,2.11,13.3,9,-7.7,0.222,10,0.2,1.9
,17:31:34,4,3600,4234.1,2.1,13.3,9,-7.7,0.228,10,0.2,1.9
,17:31:35,4,3600,4235.1,2.1,13.3,9,-7.7,0.24,10,0.2,1.89
,17:31:36,4,3600,4236.1,2.09,13.3,8,-7.7,0.247,10,0.2,1.89
,17:31:37,4,3600,4237.1,2.09,13.3,9,-7.7,0.24,10,0.2,1.89
,17:31:38,4,3600,4238.1,2.09,13.3,9,-7.7,0.24,10,0.2,1.89
,17:31:39,4,3600,4239.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:31:40,4,3600,4240.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:31:41,4,3600,4241.1,2.1,13.3,9,-7.8,0.227,10,0.2,1.89
,17:31:42,4,3600,4242.1,2.1,13.3,9,-7.8,0.227,10,0.2,1.89
,17:31:43,4,3600,4243.1,2.09,13.3,9,-7.8,0.233,10,0.2,1.89
,17:31:44,4,3600,4244.1,2.09,13.3,9,-7.8,0.233,10,0.2,1.88
,17:31:45,4,3600,4245.1,2.09,13.3,9,-7.8,0.233,10,0.2,1.89
,17:31:46,4,3600,4246.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:31:47,4,3600,4247.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:31:48,4,3600,4248.1,2.11,13.3,9,-7.8,0.235,10,0.2,1.9
,17:31:49,4,3600,4249.1,2.11,13.3,9,-7.8,0.235,10,0.2,1.9
,17:31:50,4,3600,4250.1,2.11,13.3,9,-7.8,0.229,10,0.2,1.9
,17:31:51,4,3600,4251.1,2.11,13.3,9,-7.8,0.228,10,0.2,1.9
,17:31:52,4,3600,4252.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:31:53,4,3600,4253.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:31:54,4,3600,4254.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:31:55,4,3600,4255.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:31:56,4,3600,4256.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:31:57,4,3600,4257.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:31:58,4,3600,4258.1,2.1,13.3,9,-7.8,0.228,10,0.2,1.9
,17:31:59,4,3600,4259.1,2.1,13.3,9,-7.8,0.222,10,0.2,1.9
,17:32:00,4,3600,4260.1,2.1,13.3,9,-7.8,0.228,10,0.2,1.9
,17:32:01,4,3600,4261.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:32:02,4,3600,4262.1,2.1,13.3,9,-7.8,0.24,10,0.2,1.89
,17:32:03,4,3600,4263.1,2.1,13.3,9,-7.8,0.241,10,0.2,1.89
,17:32:04,4,3600,4264.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:32:05,4,3600,4265.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:32:06,4,3600,4266.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:32:07,4,3600,4267.1,2.1,13.3,9,-7.8,0.228,10,0.2,1.9
,17:32:08,4,3600,4268.1,2.1,13.3,9,-7.8,0.222,10,0.2,1.9
,17:32:09,4,3600,4269.1,2.1,13.3,9,-7.8,0.222,10,0.2,1.9
,17:32:10,4,3600,4270.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:32:11,4,3600,4271.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:32:12,4,3600,4272.1,2.1,13.3,9,-7.8,0.24,10,0.2,1.89
,17:32:13,4,3600,4273.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:32:14,4,3600,4274.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:32:15,4,3600,4275.1,2.1,13.3,9,-7.8,0.24,10,0.2,1.89
,17:32:16,4,3600,4276.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:32:17,4,3600,4277.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:32:18,4,3600,4278.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:32:19,4,3600,4279.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:32:20,4,3600,4280.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.9
,17:32:21,4,3600,4281.1,2.1,13.3,9,-7.8,0.241,10,0.2,1.9
,17:32:22,4,3600,4282.1,2.1,13.3,9,-7.8,0.234,10,0.2,1.89
,17:32:23,4,3600,4283.1,2.1,13.3,9,-7.9,0.234,10,0.2,1.89
,17:32:24,4,3600,4284.1,2.1,13.3,9,-7.9,0.227,10,0.2,1.89
,17:32:25,4,3600,4285.1,2.1,13.3,9,-7.9,0.234,10,0.2,1.9
,17:32:26,4,3600,4286.1,2.1,13.3,9,-7.9,0.234,10,0.2,1.9
,17:32:27,4,3600,4287.1,2.11,13.3,9,-7.9,0.228,10,0.2,1.9
,17:32:28,4,3600,4288.1,2.11,13.3,9,-7.9,0.229,10,0.2,1.9
,17:32:29,4,3600,4289.1,2.11,13.3,9,-7.9,0.229,10,0.2,1.9
,17:32:30,4,3600,4290.1,2.11,13.3,9,-7.9,0.229,10,0.2,1.9
,17:32:31,4,3600,4291.1,2.11,13.3,9,-7.9,0.229,10,0.2,1.9
,17:32:32,4,3600,4292.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:33,4,3600,4293.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:34,4,3600,4294.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:35,4,3600,4295.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:36,4,3600,4296.1,2.11,13.3,9,-7.9,0.242,10,0.2,1.9
,17:32:37,4,3600,4297.1,2.11,13.3,9,-7.9,0.242,10,0.2,1.9
,17:32:38,4,3600,4298.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:39,4,3600,4299.1,2.11,13.3,9,-7.9,0.229,10,0.2,1.9
,17:32:40,4,3600,4300.1,2.11,13.3,9,-7.9,0.222,10,0.2,1.9
,17:32:41,4,3600,4301.1,2.11,13.3,9,-7.9,0.222,10,0.2,1.9
,17:32:42,4,3600,4302.1,2.11,13.3,9,-7.9,0.228,10,0.2,1.9
,17:32:43,4,3600,4303.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:44,4,3600,4304.1,2.11,13.3,9,-7.9,0.242,10,0.2,1.9
,17:32:45,4,3600,4305.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:46,4,3600,4306.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:47,4,3600,4307.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:48,4,3600,4308.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:49,4,3600,4309.1,2.11,13.3,9,-7.9,0.229,10,0.2,1.9
,17:32:50,4,3600,4310.1,2.11,13.3,9,-7.9,0.228,10,0.2,1.9
,17:32:51,4,3600,4311.1,2.1,13.3,9,-7.9,0.234,10,0.2,1.9
,17:32:52,4,3600,4312.1,2.1,13.3,9,-7.9,0.234,10,0.2,1.9
,17:32:53,4,3600,4313.1,2.11,13.3,9,-7.9,0.242,10,0.2,1.9
,17:32:54,4,3600,4314.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:32:55,4,3600,4315.1,2.11,13.3,9,-7.9,0.229,10,0.2,1.9
,17:32:56,4,3600,4316.1,2.11,13.3,9,-7.9,0.229,10,0.2,1.9
,17:32:57,4,3600,4317.1,2.1,13.3,9,-7.9,0.234,10,0.2,1.9
,17:32:58,4,3600,4318.1,2.1,13.3,9,-7.9,0.234,10,0.2,1.9
,17:32:59,4,3600,4319.1,2.1,13.3,9,-7.9,0.234,10,0.2,1.9
,17:33:00,4,3600,4320.1,2.1,13.3,9,-7.9,0.241,10,0.2,1.89
,17:33:01,4,3600,4321.1,2.1,13.3,9,-7.9,0.241,10,0.2,1.89
,17:33:02,4,3600,4322.1,2.1,13.3,9,-7.9,0.234,10,0.2,1.9
,17:33:03,4,3600,4323.1,2.1,13.3,9,-7.9,0.228,10,0.2,1.9
,17:33:04,4,3600,4324.1,2.1,13.3,9,-7.9,0.228,10,0.2,1.9
,17:33:05,4,3600,4325.1,2.1,13.3,9,-7.9,0.234,10,0.2,1.9
,17:33:06,4,3600,4326.1,2.1,13.3,9,-7.9,0.241,10,0.2,1.9
,17:33:07,4,3600,4327.1,2.1,13.3,9,-7.9,0.241,10,0.2,1.9
,17:33:08,4,3600,4328.1,2.1,13.3,9,-7.9,0.241,10,0.2,1.9
,17:33:09,4,3600,4329.1,2.11,13.3,9,-7.9,0.235,10,0.2,1.9
,17:33:10,4,3600,4330.1,2.12,13.3,9,-7.9,0.229,10,0.2,1.91
,17:33:11,4,3600,4331.1,2.12,13.3,9,-7.9,0.23,10,0.2,1.91
,17:33:12,4,3600,4332.1,2.12,13.3,9,-7.9,0.236,10,0.2,1.91
