Data file,,DURATRON_DRY_T1_D1.TSV,,,,,,,,,,
,14:46:13,5,2489,708.4,3.84,13.3,7,22,0.555,10,49.7,3.7
,14:46:14,5,2489,709.4,3.82,13.3,7,22,0.552,10,49.7,3.69
,14:46:15,5,2489,710.4,3.83,13.3,7,22,0.533,10,49.7,3.7
,14:46:16,5,2489,711.4,3.83,13.3,7,22,0.515,10,49.7,3.7
,14:46:17,5,2489,712.4,3.85,13.3,7,22,0.536,10,49.7,3.72
,14:46:18,5,2489,713.4,3.85,13.3,7,22,0.556,10,49.7,3.71
,14:46:19,5,2489,714.4,3.84,13.3,7,22,0.555,10,49.7,3.71
,14:46:20,5,2489,715.4,3.84,13.3,7,22,0.555,10,49.7,3.71
,14:46:21,5,2489,716.4,3.85,13.3,7,22,0.537,10,49.7,3.72
,14:46:22,5,2489,717.4,3.86,13.3,7,22,0.519,10,49.7,3.72
,14:46:23,5,2489,718.4,3.85,13.3,7,22,0.536,10,49.7,3.71
,14:46:24,5,2489,719.4,3.82,13.3,7,22,0.551,10,49.7,3.68
,14:46:25,5,2489,720.4,3.8,13.3,7,22,0.57,10,49.7,3.66
,14:46:26,5,2489,721.4,3.8,13.3,7,22,0.548,10,49.7,3.67
,14:46:27,5,2489,722.4,3.82,13.3,7,22,0.532,10,49.7,3.69
,14:46:28,5,2489,723.4,3.85,13.3,7,22,0.518,10,49.7,3.72
,14:46:29,5,2489,724.4,3.86,13.3,7,22,0.519,10,49.7,3.73
,14:46:30,5,2489,725.4,3.86,13.3,7,22,0.538,10,49.7,3.73
,14:46:31,5,2489,726.4,3.85,13.3,7,22,0.557,10,49.7,3.72
,14:46:32,5,2489,727.4,3.87,13.3,7,22,0.559,10,49.7,3.73
,14:46:33,5,2489,728.4,3.88,13.3,7,22,0.561,10,49.7,3.75
,14:46:34,5,2489,729.4,3.9,13.3,7,22,0.563,10,49.7,3.76
,14:46:35,5,2489,730.4,3.92,13.3,7,22,0.546,10,49.7,3.78
,14:46:36,5,2489,731.4,3.94,13.3,7,22,0.548,10,49.7,3.8
,14:46:37,5,2489,732.4,3.95,13.3,7,22,0.55,10,49.7,3.81
,14:46:38,5,2489,733.4,3.94,13.3,7,22,0.57,10,49.7,3.8
,14:46:39,5,2489,734.4,3.92,13.3,7,22,0.567,10,49.7,3.79
,14:46:40,5,2489,735.4,3.92,13.3,7,22,0.566,10,49.7,3.78
,14:46:41,5,2489,736.4,3.94,13.3,7,22,0.569,10,49.7,3.8
,14:46:42,5,2489,737.4,3.96,13.3,7,22,0.552,10,49.7,3.83
,14:46:43,5,2489,738.4,3.97,13.3,7,22,0.534,10,49.7,3.83
,14:46:44,5,2489,739.4,3.96,13.3,7,22,0.551,10,49.7,3.82
,14:46:45,5,2489,740.4,3.94,13.3,7,22,0.569,10,49.7,3.8
,14:46:46,5,2489,741.4,3.94,13.3,7,22,0.591,10,49.7,3.81
,14:46:47,5,2489,742.4,3.96,13.3,7,22,0.573,10,49.7,3.83
,14:46:48,5,2489,743.4,3.99,13.3,7,22,0.556,10,49.7,3.85
,14:46:49,5,2489,744.4,3.98,13.3,7,22,0.554,10,49.7,3.83
,14:46:50,5,2489,745.4,3.93,13.3,7,22,0.547,10,49.7,3.79
,14:46:51,5,2489,746.4,3.89,13.3,7,22,0.542,10,49.7,3.75
,14:46:52,5,2489,747.4,3.88,13.3,7,22,0.56,10,49.7,3.74
,14:46:53,5,2489,748.4,3.88,13.3,7,22,0.561,10,49.7,3.75
,14:46:54,5,2489,749.4,3.9,13.3,7,22,0.564,10,49.7,3.77
,14:46:55,5,2489,750.4,3.91,13.3,7,22,0.544,10,49.7,3.77
,14:46:56,5,2489,751.4,3.89,13.3,7,22,0.542,10,49.7,3.75
,14:46:57,5,2489,752.4,3.87,13.3,7,22,0.52,10,49.7,3.73
,14:46:58,5,2489,753.4,3.86,13.3,7,22,0.538,10,49.7,3.73
,14:46:59,5,2489,754.4,3.88,13.3,7,22,0.541,10,49.7,3.75
,14:47:00,5,2489,755.4,3.9,13.3,7,22,0.585,10,49.7,3.76
,14:47:01,5,2489,756.4,3.93,13.3,7,22,0.59,10,49.7,3.8
,14:47:02,5,2489,757.4,3.97,13.3,7,22,0.574,10,49.7,3.84
,14:47:03,5,2489,758.4,4.01,13.3,7,22,0.539,10,49.7,3.87
,14:47:04,5,2489,759.4,4,13.3,7,21,0.539,10,49.7,3.87
,14:47:05,5,2489,760.4,3.99,13.3,7,22,0.556,10,49.7,3.85
,14:47:06,5,2489,761.4,3.98,13.3,7,22,0.574,10,49.7,3.84
,14:47:07,5,2489,762.4,4,13.3,7,22,0.577,10,49.7,3.86
,14:47:08,5,2489,763.4,4.03,13.3,7,22,0.583,10,49.7,3.9
,14:47:09,5,2489,764.4,4.07,13.3,7,22,0.567,10,49.7,3.93
,14:47:10,5,2489,765.4,4.08,13.3,7,22,0.569,10,49.7,3.94
,14:47:11,5,2489,766.4,4.07,13.3,7,22,0.567,10,49.7,3.93
,14:47:12,5,2489,767.4,4.05,13.3,7,22,0.585,10,49.7,3.9
,14:47:13,5,2489,768.4,4.04,13.3,7,22,0.563,10,49.7,3.9
,14:47:14,5,2489,769.4,4.03,13.3,7,22,0.582,10,49.7,3.89
,14:47:15,5,2489,770.4,4.04,13.3,7,22,0.584,10,49.7,3.9
,14:47:16,5,2489,771.4,4.04,13.3,7,22,0.563,10,49.7,3.9
,14:47:17,5,2489,772.4,4.05,13.3,7,22,0.585,10,49.7,3.91
,14:47:18,5,2489,773.4,4.04,13.3,7,22,0.584,10,49.7,3.9
,14:47:19,5,2489,774.4,4.05,13.3,7,22,0.545,10,49.7,3.92
,14:47:20,5,2489,775.4,4.06,13.3,7,22,0.546,10,49.7,3.92
,14:47:21,5,2489,776.4,4.06,13.3,7,22,0.566,10,49.7,3.92
,14:47:22,5,2489,777.4,4.04,13.3,7,22,0.563,10,49.7,3.9
,14:47:23,5,2489,778.4,4.05,13.3,7,22,0.564,10,49.7,3.91
,14:47:24,5,2489,779.4,4.07,13.3,7,22,0.566,10,49.7,3.93
,14:47:25,5,2489,780.4,4.09,13.3,7,22,0.55,10,49.7,3.95
,14:47:26,5,2489,781.4,4.08,13.3,7,22,0.569,10,49.7,3.94
,14:47:27,5,2489,782.4,4.07,13.3,7,22,0.588,10,49.7,3.93
,14:47:28,5,2489,783.4,4.06,13.3,7,22,0.586,10,49.7,3.91
,14:47:29,5,2489,784.4,4.04,13.3,7,22,0.563,10,49.7,3.9
,14:47:30,5,2489,785.4,4.03,13.3,7,22,0.561,10,49.7,3.88
,14:47:31,5,2489,786.4,4.01,13.3,7,22,0.559,10,49.7,3.87
,14:47:32,5,2489,787.4,4.01,13.3,7,22,0.54,10,49.7,3.87
,14:47:33,5,2489,788.4,4.01,13.3,7,22,0.559,10,49.7,3.87
,14:47:34,5,2489,789.4,4,13.3,7,22,0.558,10,49.7,3.86
,14:47:35,5,2489,790.4,3.99,13.3,7,22,0.576,10,49.7,3.85
,14:47:36,5,2489,791.4,3.98,13.3,7,22,0.598,10,49.7,3.85
,14:47:37,5,2489,792.4,3.99,13.3,7,22,0.576,10,49.7,3.85
,14:47:38,5,2489,793.4,3.99,13.3,7,22,0.576,10,49.7,3.85
,14:47:39,5,2489,794.4,3.97,13.3,7,22,0.553,10,49.7,3.83
,14:47:40,5,2489,795.4,3.95,13.3,7,22,0.531,10,49.7,3.81
,14:47:41,5,2489,796.4,3.94,13.3,7,22,0.53,10,49.7,3.81
,14:47:42,5,2489,797.4,3.96,13.3,7,22,0.532,10,49.7,3.82
,14:47:43,5,2489,798.4,3.97,13.3,7,22,0.574,10,49.7,3.84
,14:47:44,5,2489,799.4,3.98,13.3,7,22,0.575,10,49.7,3.85
,14:47:45,5,2489,800.4,3.99,13.3,7,22,0.576,10,49.7,3.85
,14:47:46,5,2489,801.4,3.99,13.3,7,22,0.576,10,49.7,3.85
,14:47:47,5,2489,802.4,3.99,13.3,7,22,0.577,10,49.7,3.85
,14:47:48,5,2489,803.4,3.98,13.3,7,22,0.575,10,49.7,3.84
,14:47:49,5,2489,804.4,3.97,13.3,7,22,0.573,10,49.7,3.83
,14:47:50,5,2489,805.4,3.96,13.3,7,22,0.551,10,49.7,3.82
,14:47:51,5,2489,806.4,3.96,13.3,7,22,0.551,10,49.7,3.82
,14:47:52,5,2489,807.4,3.96,13.3,7,22,0.552,10,49.7,3.83
,14:47:53,5,2489,808.4,3.98,13.3,7,22,0.574,10,49.7,3.84
,14:47:54,5,2489,809.4,3.99,13.3,7,22,0.577,10,49.7,3.86
,14:47:55,5,2489,810.4,4,13.3,7,22,0.578,10,49.7,3.86
,14:47:56,5,2489,811.4,3.99,13.3,7,22,0.576,10,49.7,3.85
,14:47:57,5,2489,812.4,3.97,13.3,7,22,0.553,10,49.7,3.83
,14:47:58,5,2489,813.4,3.96,13.3,7,22,0.533,10,49.7,3.82
,14:47:59,5,2489,814.4,3.96,13.3,7,22,0.533,10,49.7,3.82
,14:48:00,5,2489,815.4,3.96,13.3,7,22,0.552,10,49.7,3.82
,14:48:01,5,2489,816.4,3.96,13.3,7,22,0.552,10,49.7,3.83
,14:48:02,5,2489,817.4,3.96,13.3,7,22,0.572,10,49.7,3.82
,14:48:03,5,2489,818.4,3.96,13.3,7,22,0.572,10,49.8,3.82
,14:48:04,5,2489,819.4,3.95,13.3,7,22,0.571,10,49.7,3.81
,14:48:05,5,2489,820.4,3.94,13.3,7,22,0.569,10,49.7,3.8
,14:48:06,5,2489,821.4,3.93,13.3,7,22,0.547,10,49.7,3.79
,14:48:07,5,2489,822.4,3.93,13.3,7,22,0.547,10,49.7,3.79
,14:48:08,5,2489,823.4,3.91,13.3,7,22,0.526,10,49.7,3.78
,14:48:09,5,2489,824.4,3.89,13.3,7,22,0.541,10,49.7,3.75
,14:48:10,5,2489,825.4,3.87,13.3,7,22,0.559,10,49.7,3.73
,14:48:11,5,2489,826.4,3.88,13.3,7,22,0.582,10,49.7,3.74
,14:48:12,5,2489,827.4,3.91,13.3,7,22,0.586,10,49.7,3.78
,14:48:13,5,2489,828.4,3.95,13.3,7,22,0.571,10,49.7,3.82
,14:48:14,5,2489,829.4,3.97,13.3,7,22,0.554,10,49.7,3.84
,14:48:15,5,2489,830.4,3.97,13.3,7,22,0.534,10,49.7,3.83
,14:48:16,5,2489,831.4,3.94,13.3,7,22,0.53,10,49.7,3.81
,14:48:17,5,2489,832.4,3.93,13.3,7,22,0.548,10,49.7,3.79
,14:48:18,5,2489,833.4,3.93,13.3,7,22,0.568,10,49.7,3.79
,14:48:19,5,2489,834.4,3.94,13.3,7,22,0.569,10,49.7,3.8
,14:48:20,5,2489,835.4,3.95,13.3,7,22,0.57,10,49.7,3.81
,14:48:21,5,2489,836.4,3.95,13.3,7,22,0.55,10,49.7,3.81
,14:48:22,5,2489,837.4,3.94,13.3,7,22,0.53,10,49.7,3.81
,14:48:23,5,2489,838.4,3.96,13.3,7,22,0.551,10,49.7,3.82
,14:48:24,5,2489,839.4,3.98,13.3,7,22,0.575,10,49.7,3.84
,14:48:25,5,2489,840.4,3.99,13.3,7,22,0.576,10,49.7,3.85
,14:48:26,5,2489,841.4,3.97,13.3,7,22,0.573,10,49.7,3.83
,14:48:27,5,2489,842.4,3.97,13.3,7,22,0.573,10,49.7,3.83
,14:48:28,5,2489,843.4,3.98,13.3,7,22,0.575,10,49.7,3.85
,14:48:29,5,2489,844.4,4,13.3,7,22,0.557,10,49.7,3.86
,14:48:30,5,2489,845.4,4.01,13.3,7,22,0.558,10,49.7,3.87
,14:48:31,5,2489,846.4,3.99,13.3,7,22,0.576,10,49.7,3.85
,14:48:32,5,2489,847.4,3.98,13.3,7,22,0.574,10,49.7,3.84
,14:48:33,5,2489,848.4,3.96,13.3,7,22,0.552,10,49.7,3.82
,14:48:34,5,2489,849.4,3.96,13.3,7,22,0.552,10,49.7,3.82
,14:48:35,5,2489,850.4,3.96,13.3,7,22,0.552,10,49.7,3.82
,14:48:36,5,2489,851.4,3.96,13.3,7,22,0.552,10,49.7,3.83
,14:48:37,5,2489,852.4,3.96,13.3,7,22,0.551,10,49.7,3.82
,14:48:38,5,2489,853.4,3.95,13.3,7,22,0.532,10,49.7,3.82
,14:48:39,5,2489,854.4,3.95,13.3,7,22,0.55,10,49.7,3.81
,14:48:40,5,2489,855.4,3.97,13.3,7,22,0.573,10,49.7,3.83
,14:48:41,5,2489,856.4,3.99,13.3,7,22,0.577,10,49.7,3.86
,14:48:42,5,2489,857.4,4.01,13.3,7,22,0.579,10,49.7,3.87
,14:48:43,5,2489,858.4,4,13.3,7,22,0.578,10,49.7,3.86
,14:48:44,5,2489,859.4,3.97,13.3,7,22,0.574,10,49.7,3.83
,14:48:45,5,2489,860.4,3.95,13.3,7,22,0.592,10,49.7,3.81
,14:48:46,5,2489,861.4,3.95,13.3,7,22,0.57,10,49.7,3.81
,14:48:47,5,2489,862.4,3.95,13.3,7,22,0.55,10,49.7,3.81
,14:48:48,5,2489,863.4,3.95,13.3,7,22,0.55,10,49.7,3.81
,14:48:49,5,2489,864.4,3.95,13.3,7,22,0.57,10,49.7,3.81
,14:48:50,5,2489,865.4,3.96,13.3,7,22,0.572,10,49.7,3.82
,14:48:51,5,2489,866.4,3.98,13.3,7,22,0.574,10,49.7,3.84
,14:48:52,5,2489,867.4,3.98,13.3,7,22,0.575,10,49.7,3.84
,14:48:53,5,2489,868.4,3.98,13.3,7,22,0.575,10,49.7,3.84
,14:48:54,5,2489,869.4,3.98,13.3,7,22,0.597,10,49.8,3.84
,14:48:55,5,2489,870.4,3.98,13.3,7,22,0.575,10,49.7,3.85
,14:48:56,5,2489,871.4,4,13.3,7,22,0.578,10,49.7,3.87
,14:48:57,5,2489,872.4,4.03,13.3,7,22,0.582,10,49.7,3.9
,14:48:58,5,2489,873.4,4.06,13.3,7,22,0.566,10,49.7,3.92
,14:48:59,5,2489,874.4,4.09,13.3,7,22,0.551,10,49.7,3.95
,14:49:00,5,2489,875.4,4.09,13.3,7,22,0.55,10,49.7,3.95
,14:49:01,5,2489,876.4,4.05,13.3,7,22,0.545,10,49.7,3.91
,14:49:02,5,2489,877.4,4,13.3,7,22,0.538,10,49.7,3.86
,14:49:03,5,2489,878.4,3.98,13.3,7,22,0.554,10,49.7,3.84
,14:49:04,5,2489,879.4,3.98,13.3,7,22,0.574,10,49.7,3.84
,14:49:05,5,2489,880.4,3.97,13.3,7,22,0.596,10,49.7,3.83
,14:49:06,5,2489,881.4,3.98,13.3,7,22,0.575,10,49.7,3.85
,14:49:07,5,2489,882.4,4.01,13.3,7,22,0.579,10,49.7,3.87
,14:49:08,5,2489,883.4,4.04,13.3,7,22,0.606,10,49.7,3.9
,14:49:09,5,2489,884.4,4.05,13.3,7,22,0.608,10,49.7,3.91
,14:49:10,5,2489,885.4,4.06,13.3,7,22,0.586,10,49.7,3.92
,14:49:11,5,2489,886.4,4.06,13.3,7,22,0.565,10,49.7,3.92
,14:49:12,5,2489,887.4,4.04,13.3,7,22,0.583,10,49.7,3.89
,14:49:13,5,2489,888.4,4.03,13.3,7,22,0.582,10,49.7,3.89
,14:49:14,5,2489,889.4,4.03,13.3,7,22,0.561,10,49.7,3.89
,14:49:15,5,2489,890.4,4.05,13.3,7,22,0.564,10,49.7,3.91
,14:49:16,5,2489,891.4,4.03,13.3,7,22,0.561,10,49.7,3.89
,14:49:17,5,2489,892.4,4.01,13.3,7,22,0.559,10,49.7,3.87
,14:49:18,5,2489,893.4,3.99,13.3,7,22,0.537,10,49.7,3.85
,14:49:19,5,2489,894.4,3.99,13.3,7,22,0.537,10,49.7,3.86
,14:49:20,5,2489,895.4,3.99,13.3,7,22,0.537,10,49.7,3.85
,14:49:21,5,2489,896.4,3.99,13.3,7,22,0.556,10,49.7,3.85
,14:49:22,5,2489,897.4,3.98,13.3,7,22,0.554,10,49.7,3.84
,14:49:23,5,2489,898.4,3.97,13.3,7,22,0.553,10,49.7,3.83
,14:49:24,5,2489,899.4,3.96,13.3,7,22,0.572,10,49.7,3.82
,14:49:25,5,2489,900.4,3.98,13.3,7,22,0.575,10,49.7,3.85
,14:49:26,5,2489,901.4,4.01,13.3,7,22,0.579,10,49.7,3.87
,14:49:27,5,2489,902.4,4.03,13.3,7,21,0.583,10,49.7,3.9
,14:49:28,5,2489,903.4,4.06,13.3,7,21,0.565,10,49.7,3.92
,14:49:29,5,2489,904.4,4.07,13.3,7,21,0.587,10,49.7,3.93
,14:49:30,5,2489,905.4,4.06,13.3,7,21,0.586,10,49.7,3.92
,14:49:31,5,2489,906.4,4.05,13.3,7,22,0.564,10,49.7,3.91
,14:49:32,5,2489,907.4,4.05,13.3,7,22,0.565,10,49.7,3.92
,14:49:33,5,2489,908.4,4.06,13.3,7,22,0.565,10,49.7,3.92
,14:49:34,5,2489,909.4,4.06,13.3,7,22,0.566,10,49.7,3.92
,14:49:35,5,2489,910.4,4.06,13.3,7,22,0.546,10,49.7,3.92
,14:49:36,5,2489,911.4,4.05,13.3,7,21,0.544,10,49.7,3.9
,14:49:37,5,2489,912.4,4.02,13.3,7,21,0.56,10,49.7,3.88
,14:49:38,5,2489,913.4,3.99,13.3,7,22,0.577,10,49.7,3.86
,14:49:39,5,2489,914.4,3.97,13.3,7,22,0.574,10,49.7,3.83
,14:49:40,5,2489,915.4,3.94,13.3,7,22,0.569,10,49.7,3.8
,14:49:41,5,2489,916.4,3.92,13.3,7,22,0.567,10,49.7,3.79
,14:49:42,5,2489,917.4,3.93,13.3,7,22,0.568,10,49.7,3.8
,14:49:43,5,2489,918.4,3.95,13.3,7,22,0.571,10,49.7,3.82
,14:49:44,5,2489,919.4,4,13.3,7,22,0.578,10,49.7,3.86
,14:49:45,5,2489,920.4,4.01,13.3,7,22,0.559,10,49.7,3.88
,14:49:46,5,2489,921.4,4.02,13.3,7,22,0.56,10,49.7,3.88
,14:49:47,5,2489,922.4,3.97,13.3,7,22,0.553,10,49.7,3.83
,14:49:48,5,2489,923.4,3.96,13.3,7,22,0.551,10,49.7,3.82
,14:49:49,5,2489,924.4,3.96,13.3,7,22,0.532,10,49.7,3.82
,14:49:50,5,2489,925.4,3.99,13.3,7,22,0.536,10,49.7,3.85
,14:49:51,5,2489,926.4,3.99,13.3,7,22,0.537,10,49.7,3.85
,14:49:52,5,2489,927.4,3.99,13.3,7,22,0.556,10,49.7,3.86
,14:49:53,5,2489,928.4,4.01,13.3,7,22,0.559,10,49.7,3.87
,14:49:54,5,2489,929.4,4.05,13.3,7,22,0.564,10,49.7,3.91
,14:49:55,5,2489,930.4,4.07,13.3,7,22,0.548,10,49.7,3.93
,14:49:56,5,2489,931.4,4.09,13.3,7,22,0.57,10,49.7,3.95
,14:49:57,5,2489,932.4,4.09,13.3,7,22,0.591,10,49.7,3.95
,14:49:58,5,2489,933.4,4.08,13.3,7,22,0.589,10,49.7,3.94
,14:49:59,5,2489,934.4,4.08,13.3,7,22,0.59,10,49.7,3.94
,14:50:00,5,2489,935.4,4.11,13.3,7,22,0.594,10,49.7,3.97
,14:50:01,5,2489,936.4,4.14,13.3,7,22,0.599,10,49.7,4
,14:50:02,5,2489,937.4,4.13,13.3,7,22,0.597,10,49.7,3.99
,14:50:03,5,2489,938.4,4.11,13.3,7,22,0.593,10,49.7,3.96
,14:50:04,5,2489,939.4,4.09,13.3,7,22,0.59,10,49.7,3.94
,14:50:05,5,2489,940.4,4.1,13.3,7,22,0.592,10,49.7,3.96
,14:50:06,5,2489,941.4,4.12,13.3,7,22,0.595,10,49.7,3.98
,14:50:07,5,2489,942.4,4.14,13.3,7,22,0.577,10,49.7,4
,14:50:08,5,2489,943.4,4.16,13.3,7,22,0.579,10,49.7,4.02
,14:50:09,5,2489,944.4,4.16,13.3,7,22,0.579,10,49.7,4.01
,14:50:10,5,2489,945.4,4.14,13.3,7,22,0.598,10,49.7,4
,14:50:11,5,2489,946.4,4.14,13.3,7,22,0.599,10,49.7,4
,14:50:12,5,2489,947.4,4.18,13.3,7,22,0.603,10,49.8,4.04
,14:50:13,5,2489,948.4,4.2,13.3,7,22,0.585,10,49.7,4.06
,14:50:14,5,2489,949.4,4.2,13.3,7,22,0.585,10,49.7,4.05
,14:50:15,5,2489,950.4,4.19,13.3,7,22,0.605,10,49.7,4.04
,14:50:16,5,2489,951.4,4.2,13.3,7,22,0.606,10,49.7,4.05
,14:50:17,5,2489,952.4,4.23,13.3,7,22,0.611,10,49.7,4.08
,14:50:18,5,2489,953.4,4.23,13.3,7,22,0.589,10,49.7,4.08
,14:50:19,5,2489,954.4,4.22,13.3,7,22,0.587,10,49.7,4.07
,14:50:20,5,2489,955.4,4.18,13.3,7,22,0.582,10,49.7,4.03
,14:50:21,5,2489,956.4,4.16,13.3,7,22,0.602,10,49.7,4.02
,14:50:22,5,2489,957.4,4.17,13.3,7,22,0.603,10,49.7,4.03
,14:50:23,5,2489,958.4,4.18,13.3,7,22,0.583,10,49.7,4.04
,14:50:24,5,2489,959.4,4.18,13.3,7,22,0.604,10,49.7,4.03
,14:50:25,5,2489,960.4,4.17,13.3,7,22,0.581,10,49.7,4.03
,14:50:26,5,2489,961.4,4.17,13.3,7,22,0.581,10,49.7,4.02
,14:50:27,5,2489,962.4,4.16,13.3,7,22,0.58,10,49.7,4.02
,14:50:28,5,2489,963.4,4.13,13.3,7,22,0.597,10,49.7,3.99
,14:50:29,5,2489,964.4,4.13,13.3,7,22,0.596,10,49.7,3.99
,14:50:30,5,2489,965.4,4.15,13.3,7,22,0.578,10,49.7,4.01
,14:50:31,5,2489,966.4,4.17,13.3,7,22,0.561,10,49.7,4.03
,14:50:32,5,2489,967.4,4.16,13.3,7,22,0.559,10,49.7,4.01
,14:50:33,5,2489,968.4,4.11,13.3,7,22,0.572,10,49.7,3.96
,14:50:34,5,2489,969.4,4.06,13.3,7,22,0.587,10,49.7,3.92
,14:50:35,5,2489,970.4,4.06,13.3,7,22,0.586,10,49.7,3.92
,14:50:36,5,2489,971.4,4.08,13.3,7,22,0.569,10,49.7,3.94
,14:50:37,5,2489,972.4,4.08,13.3,7,22,0.569,10,49.7,3.94
,14:50:38,5,2489,973.4,4.06,13.3,7,22,0.587,10,49.7,3.92
,14:50:39,5,2489,974.4,4.04,13.3,7,22,0.563,10,49.7,3.9
,14:50:40,5,2489,975.4,4,13.3,7,22,0.557,10,49.7,3.86
,14:50:41,5,2489,976.4,3.96,13.3,7,22,0.551,10,49.7,3.82
,14:50:42,5,2489,977.4,3.91,13.3,7,22,0.544,10,49.7,3.77
,14:50:43,5,2489,978.4,3.89,13.3,7,22,0.563,10,49.7,3.76
,14:50:44,5,2489,979.4,3.9,13.3,7,22,0.564,10,49.7,3.77
,14:50:45,5,2489,980.4,3.95,13.3,7,22,0.55,10,49.7,3.81
,14:50:46,5,2489,981.4,3.97,13.3,7,22,0.574,10,49.7,3.84
,14:50:47,5,2489,982.4,3.99,13.3,7,22,0.576,10,49.7,3.85
,14:50:48,5,2489,983.4,3.99,13.3,7,22,0.555,10,49.7,3.85
,14:50:49,5,2489,984.4,4.01,13.3,7,22,0.558,10,49.7,3.87
,14:50:50,5,2489,985.4,4.03,13.3,7,22,0.583,10,49.7,3.89
,14:50:51,5,2489,986.4,4.04,13.3,7,22,0.583,10,49.7,3.9
,14:50:52,5,2489,987.4,4.05,13.3,7,22,0.585,10,49.7,3.91
,14:50:53,5,2489,988.4,4.06,13.3,7,22,0.566,10,49.7,3.93
,14:50:54,5,2489,989.4,4.1,13.3,7,22,0.571,10,49.7,3.96
,14:50:55,5,2489,990.4,4.11,13.3,7,22,0.573,10,49.7,3.97
,14:50:56,5,2489,991.4,4.12,13.3,7,22,0.573,10,49.7,3.97
,14:50:57,5,2489,992.4,4.11,13.3,7,22,0.593,10,49.7,3.96
,14:50:58,5,2489,993.4,4.11,13.3,7,22,0.593,10,49.7,3.97
,14:50:59,5,2489,994.4,4.12,13.3,7,22,0.574,10,49.7,3.98
,14:51:00,5,2489,995.4,4.15,13.3,7,22,0.6,10,49.7,4.01
,14:51:01,5,2489,996.4,4.16,13.3,7,22,0.601,10,49.7,4.01
,14:51:02,5,2489,997.4,4.15,13.3,7,22,0.579,10,49.7,4.01
,14:51:03,5,2489,998.4,4.14,13.3,7,22,0.577,10,49.7,4
,14:51:04,5,2489,999.4,4.16,13.3,7,22,0.579,10,49.7,4.01
,14:51:05,5,2489,1000.4,4.17,13.3,7,22,0.58,10,49.7,4.02
,14:51:06,5,2489,1001.4,4.18,13.3,7,22,0.582,10,49.7,4.03
,14:51:07,5,2489,1002.4,4.2,13.3,7,22,0.585,10,49.7,4.05
,14:51:08,5,2489,1003.4,4.21,13.3,7,22,0.586,10,49.7,4.07
,14:51:09,5,2489,1004.4,4.22,13.3,7,22,0.587,10,49.7,4.07
,14:51:10,5,2489,1005.4,4.18,13.3,7,22,0.582,10,49.7,4.03
,14:51:11,5,2489,1006.4,4.14,13.3,7,22,0.598,10,49.7,3.99
,14:51:12,5,2489,1007.4,4.1,13.3,7,22,0.592,10,49.7,3.96
,14:51:13,5,2489,1008.4,4.11,13.3,7,22,0.573,10,49.7,3.98
,14:51:14,5,2489,1009.4,4.14,13.3,7,22,0.557,10,49.7,4
,14:51:15,5,2489,1010.4,4.16,13.3,7,22,0.559,10,49.7,4.01
,14:51:16,5,2489,1011.4,4.14,13.3,8,22,0.539,10,49.7,4
,14:51:17,5,2489,1012.4,4.12,13.3,8,22,0.535,10,49.7,3.97
,14:51:18,5,2489,1013.4,4.09,13.3,7,22,0.551,10,49.7,3.95
,14:51:19,5,2489,1014.4,4.1,13.3,7,22,0.552,10,49.7,3.96
,14:51:20,5,2489,1015.4,4.12,13.3,7,22,0.574,10,49.7,3.98
,14:51:21,5,2489,1016.4,4.13,13.3,7,22,0.596,10,49.7,3.99
,14:51:22,5,2489,1017.4,4.13,13.3,7,21,0.596,10,49.7,3.99
,14:51:23,5,2489,1018.4,4.12,13.3,7,22,0.596,10,49.7,3.98
,14:51:24,5,2489,1019.4,4.12,13.3,7,22,0.595,10,49.7,3.97
,14:51:25,5,2489,1020.4,4.1,13.3,7,22,0.572,10,49.7,3.96
,14:51:26,5,2489,1021.4,4.08,13.3,7,22,0.589,10,49.7,3.94
,14:51:27,5,2489,1022.4,4.07,13.3,7,22,0.611,10,49.7,3.94
,14:51:28,5,2489,1023.4,4.09,13.3,7,22,0.591,10,49.7,3.95
,14:51:29,5,2489,1024.4,4.11,13.3,7,22,0.572,10,49.7,3.97
,14:51:30,5,2489,1025.4,4.11,13.3,7,22,0.594,10,49.7,3.97
,14:51:31,5,2489,1026.4,4.1,13.3,7,22,0.592,10,49.7,3.96
,14:51:32,5,2489,1027.4,4.12,13.3,7,22,0.573,10,49.7,3.97
,14:51:33,5,2489,1028.4,4.1,13.3,7,22,0.571,10,49.7,3.96
,14:51:34,5,2489,1029.4,4.08,13.3,7,22,0.569,10,49.7,3.94
,14:51:35,5,2489,1030.4,4.06,13.3,7,21,0.586,10,49.7,3.92
,14:51:36,5,2489,1031.4,4.05,13.3,7,22,0.564,10,49.7,3.91
,14:51:37,5,2489,1032.4,4.03,13.3,7,21,0.562,10,49.7,3.89
,14:51:38,5,2489,1033.4,3.99,13.3,7,21,0.556,10,49.7,3.85
,14:51:39,5,2489,1034.4,3.96,13.3,7,21,0.572,10,49.7,3.82
,14:51:40,5,2489,1035.4,3.97,13.3,7,21,0.573,10,49.7,3.84
,14:51:41,5,2489,1036.4,4.02,13.3,7,21,0.559,10,49.7,3.88
,14:51:42,5,2489,1037.4,4.06,13.3,7,22,0.565,10,49.7,3.92
,14:51:43,5,2489,1038.4,4.07,13.3,7,22,0.567,10,49.7,3.93
,14:51:44,5,2489,1039.4,4.06,13.3,7,22,0.586,10,49.7,3.92
