Data file,,PPS_ISO10_30DEG_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,04/10/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,PPS on PTFE,,,,,,,,,,
Temp,,30,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 30,,,,,,,,,,,,
Test file variable V2 <Load> = 6.8,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 16:49:09 on 04/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,17:41:35,6,3590,3146,0.75,13.3,7,28.6,0.112,10,50.2,0.72
,17:41:36,6,3590,3147,0.74,13.3,7,28.7,0.111,10,50.2,0.71
,17:41:37,6,3590,3148,0.74,13.3,7,28.7,0.103,10,50.2,0.71
,17:41:38,6,3590,3149,0.74,13.3,7,28.7,0.104,10,50.2,0.71
,17:41:39,6,3590,3150,0.74,13.3,7,28.7,0.107,10,50.2,0.71
,17:41:40,6,3590,3151,0.75,13.3,7,28.7,0.112,10,50.2,0.72
,17:41:41,6,3590,3152,0.75,13.3,6,28.7,0.117,10,50.2,0.72
,17:41:42,6,3590,3153,0.76,13.3,7,28.7,0.113,10,50.2,0.73
,17:41:43,6,3590,3154,0.76,13.3,7,28.8,0.114,10,50.2,0.73
,17:41:44,6,3590,3155,0.76,13.3,7,28.8,0.11,10,50.2,0.73
,17:41:45,6,3590,3156,0.76,13.3,7,28.8,0.106,10,50.2,0.73
,17:41:46,6,3590,3157,0.76,13.3,7,28.8,0.11,10,50.2,0.73
,17:41:47,6,3590,3158,0.76,13.3,7,28.8,0.114,10,50.2,0.73
,17:41:48,6,3590,3159,0.75,13.3,7,28.9,0.113,10,50.2,0.72
,17:41:49,6,3590,3160,0.75,13.3,7,28.9,0.113,10,50.2,0.72
,17:41:50,6,3590,3161,0.75,13.3,6,28.9,0.118,10,50.2,0.73
,17:41:51,6,3590,3162,0.76,13.3,7,28.9,0.114,10,50.2,0.73
,17:41:52,6,3590,3163,0.77,13.3,7,28.9,0.107,10,50.2,0.74
,17:41:53,6,3590,3164,0.77,13.3,7,28.9,0.103,10,50.2,0.74
,17:41:54,6,3590,3165,0.76,13.3,7,29,0.106,10,50.2,0.73
,17:41:55,6,3590,3166,0.75,13.3,7,29,0.113,10,50.2,0.72
,17:41:56,6,3590,3167,0.75,13.3,7,29,0.113,10,50.2,0.72
,17:41:57,6,3590,3168,0.75,13.3,7,29,0.109,10,50.2,0.72
,17:41:58,6,3590,3169,0.75,13.3,7,29,0.113,10,50.2,0.72
,17:41:59,6,3590,3170,0.75,13.3,7,29.1,0.113,10,50.2,0.72
,17:42:00,6,3590,3171,0.75,13.3,7,29.1,0.113,10,50.2,0.72
,17:42:01,6,3590,3172,0.76,13.3,7,29.1,0.11,10,50.2,0.73
,17:42:02,6,3590,3173,0.77,13.3,7,29.1,0.107,10,50.2,0.74
,17:42:03,6,3590,3174,0.77,13.3,7,29.1,0.104,10,50.2,0.74
,17:42:04,6,3590,3175,0.76,13.3,7,29.1,0.103,10,50.2,0.73
,17:42:05,6,3590,3176,0.76,13.3,7,29.2,0.11,10,50.2,0.73
,17:42:06,6,3590,3177,0.76,13.3,7,29.2,0.113,10,50.2,0.72
,17:42:07,6,3590,3178,0.75,13.3,6,29.2,0.118,10,50.2,0.72
,17:42:08,6,3590,3179,0.75,13.3,6,29.2,0.118,10,50.2,0.72
,17:42:09,6,3590,3180,0.76,13.3,7,29.2,0.113,10,50.2,0.73
,17:42:10,6,3590,3181,0.76,13.3,7,29.3,0.114,10,50.2,0.73
,17:42:11,6,3590,3182,0.76,13.3,7,29.3,0.11,10,50.2,0.73
,17:42:12,6,3590,3183,0.76,13.3,7,29.3,0.11,10,50.2,0.73
,17:42:13,6,3590,3184,0.76,13.3,7,29.3,0.105,10,50.2,0.73
,17:42:14,6,3590,3185,0.76,13.3,7,29.4,0.105,10,50.2,0.73
,17:42:15,6,3590,3186,0.76,13.3,7,29.4,0.109,10,50.2,0.73
,17:42:16,6,3590,3187,0.76,13.3,7,29.4,0.11,10,50.2,0.73
,17:42:17,6,3590,3188,0.76,13.3,7,29.4,0.109,10,50.2,0.73
,17:42:18,6,3590,3189,0.76,13.3,7,29.4,0.113,10,50.2,0.73
,17:42:19,6,3590,3190,0.76,13.3,7,29.4,0.113,10,50.2,0.73
,17:42:20,6,3590,3191,0.76,13.3,7,29.5,0.114,10,50.2,0.73
,17:42:21,6,3590,3192,0.76,13.3,7,29.5,0.113,10,50.2,0.73
,17:42:22,6,3590,3193,0.75,13.3,7,29.5,0.113,10,50.2,0.72
,17:42:23,6,3590,3194,0.75,13.3,7,29.5,0.108,10,50.2,0.72
,17:42:24,6,3590,3195,0.75,13.3,7,29.5,0.105,10,50.2,0.72
,17:42:25,6,3590,3196,0.75,13.3,7,29.6,0.101,10,50.2,0.72
,17:42:26,6,3590,3197,0.74,13.3,7,29.6,0.104,10,50.2,0.71
,17:42:27,6,3590,3198,0.74,13.3,7,29.6,0.103,10,50.2,0.71
,17:42:28,6,3590,3199,0.74,13.3,7,29.6,0.11,10,50.2,0.71
,17:42:29,6,3590,3200,0.74,13.3,7,29.7,0.111,10,50.2,0.71
,17:42:30,6,3590,3201,0.74,13.3,7,29.7,0.111,10,50.2,0.71
,17:42:31,6,3590,3202,0.75,13.3,7,29.7,0.113,10,50.2,0.73
,17:42:32,6,3590,3203,0.76,13.3,7,29.7,0.114,10,50.2,0.73
,17:42:33,6,3590,3204,0.76,13.3,7,29.7,0.114,10,50.2,0.73
,17:42:34,6,3590,3205,0.76,13.3,7,29.8,0.114,10,50.2,0.73
,17:42:35,6,3590,3206,0.76,13.3,7,29.8,0.113,10,50.2,0.73
,17:42:36,6,3590,3207,0.76,13.3,7,29.8,0.109,10,50.2,0.72
,17:42:37,6,3590,3208,0.75,13.3,7,29.8,0.113,10,50.2,0.72
,17:42:38,6,3590,3209,0.75,13.3,7,29.8,0.112,10,50.2,0.72
,17:42:39,6,3590,3210,0.75,13.3,7,29.8,0.108,10,50.2,0.72
,17:42:40,6,3590,3211,0.75,13.3,7,29.9,0.108,10,50.2,0.72
,17:42:41,6,3590,3212,0.75,13.3,7,29.9,0.108,10,50.2,0.72
,17:42:42,6,3590,3213,0.75,13.3,7,29.9,0.113,10,50.2,0.72
,17:42:43,6,3590,3214,0.75,13.3,7,29.9,0.113,10,50.2,0.72
,17:42:44,6,3590,3215,0.76,13.3,7,30,0.109,10,50.2,0.73
,17:42:45,6,3590,3216,0.76,13.3,7,30,0.114,10,50.2,0.73
,17:42:46,6,3590,3217,0.76,13.3,7,30,0.114,10,50.2,0.73
,17:42:47,6,3590,3218,0.76,13.3,7,30,0.114,10,50.2,0.73
,17:42:48,6,3590,3219,0.77,13.3,7,30.1,0.111,10,50.2,0.74
,17:42:49,6,3590,3220,0.78,13.3,7,30.1,0.112,10,50.2,0.75
,17:42:50,6,3590,3221,0.78,13.3,7,30.1,0.116,10,50.2,0.75
,17:42:51,6,3590,3222,0.77,13.3,7,30.1,0.116,10,50.2,0.74
,17:42:52,6,3590,3223,0.78,13.3,7,30.1,0.116,10,50.2,0.75
,17:42:53,6,3590,3224,0.79,13.3,7,30.2,0.114,10,50.2,0.76
,17:42:54,6,3590,3225,0.79,13.3,7,30.2,0.114,10,50.2,0.76
,17:42:55,6,3590,3226,0.78,13.3,7,30.2,0.113,10,50.2,0.75
,17:42:56,6,3590,3227,0.77,13.3,7,30.3,0.111,10,50.2,0.74
,17:42:57,6,3590,3228,0.77,13.3,7,30.3,0.111,10,50.2,0.74
,17:42:58,6,3590,3229,0.77,13.3,7,30.2,0.111,10,50.2,0.74
,17:42:59,6,3590,3230,0.77,13.3,7,30.3,0.115,10,50.2,0.74
,17:43:00,6,3590,3231,0.77,13.3,7,30.3,0.116,10,50.2,0.74
,17:43:01,6,3590,3232,0.77,13.3,7,30.3,0.111,10,50.2,0.74
,17:43:02,6,3590,3233,0.77,13.3,7,30.4,0.111,10,50.2,0.74
,17:43:03,6,3590,3234,0.76,13.3,7,30.4,0.114,10,50.2,0.73
,17:43:04,6,3590,3235,0.76,13.3,7,30.4,0.114,10,50.2,0.73
,17:43:05,6,3590,3236,0.77,13.3,7,30.4,0.115,10,50.2,0.74
,17:43:06,6,3590,3237,0.77,13.3,7,30.4,0.111,10,50.2,0.74
,17:43:07,6,3590,3238,0.78,13.3,7,30.5,0.112,10,50.2,0.75
,17:43:08,6,3590,3239,0.78,13.3,7,30.5,0.113,10,50.2,0.75
,17:43:09,6,3590,3240,0.78,13.3,7,30.5,0.109,10,50.2,0.75
,17:43:10,6,3590,3241,0.78,13.3,7,30.5,0.112,10,50.2,0.75
,17:43:11,6,3590,3242,0.77,13.3,7,30.6,0.111,10,50.2,0.74
,17:43:12,6,3590,3243,0.76,13.3,7,30.6,0.114,10,50.2,0.73
,17:43:13,6,3590,3244,0.77,13.3,7,30.6,0.115,10,50.2,0.74
,17:43:14,6,3590,3245,0.77,13.3,7,30.6,0.112,10,50.2,0.75
,17:43:15,6,3590,3246,0.78,13.3,7,30.6,0.112,10,50.2,0.75
,17:43:16,6,3590,3247,0.78,13.3,7,30.7,0.116,10,50.2,0.75
,17:43:17,6,3590,3248,0.78,13.3,7,30.6,0.117,10,50.2,0.75
,17:43:18,6,3590,3249,0.79,13.3,7,30.7,0.118,10,50.2,0.76
,17:43:19,6,3590,3250,0.79,13.3,7,30.7,0.118,10,50.2,0.76
,17:43:20,6,3590,3251,0.79,13.3,7,30.7,0.114,10,50.2,0.76
,17:43:21,6,3590,3252,0.78,13.3,7,30.7,0.113,10,50.2,0.75
,17:43:22,6,3590,3253,0.78,13.3,7,30.8,0.109,10,50.2,0.75
,17:43:23,6,3590,3254,0.78,13.3,7,30.8,0.108,10,50.2,0.75
,17:43:24,6,3590,3255,0.77,13.3,7,30.8,0.104,10,50.2,0.74
,17:43:25,6,3590,3256,0.76,13.3,7,30.8,0.102,10,50.2,0.73
,17:43:26,6,3590,3257,0.76,13.3,7,30.9,0.102,10,50.2,0.73
,17:43:27,6,3590,3258,0.76,13.3,7,30.9,0.11,10,50.2,0.73
,17:43:28,6,3590,3259,0.76,13.3,7,30.9,0.11,10,50.2,0.73
,17:43:29,6,3590,3260,0.75,13.3,7,30.9,0.113,10,50.2,0.73
,17:43:30,6,3590,3261,0.75,13.3,7,30.9,0.113,10,50.2,0.72
,17:43:31,6,3590,3262,0.76,13.3,7,31,0.113,10,50.2,0.73
,17:43:32,6,3590,3263,0.76,13.3,7,31,0.114,10,50.2,0.73
,17:43:33,6,3590,3264,0.76,13.3,7,31,0.114,10,50.2,0.73
,17:43:34,6,3590,3265,0.76,13.3,6,31,0.119,10,50.2,0.73
,17:43:35,6,3590,3266,0.77,13.3,7,31,0.115,10,50.2,0.74
,17:43:36,6,3590,3267,0.78,13.3,7,31,0.112,10,50.2,0.75
,17:43:37,6,3590,3268,0.78,13.3,7,31,0.112,10,50.2,0.75
,17:43:38,6,3590,3269,0.78,13.3,7,31.1,0.112,10,50.2,0.75
,17:43:39,6,3590,3270,0.77,13.3,7,31.1,0.116,10,50.2,0.75
,17:43:40,6,3590,3271,0.78,13.3,7,31.1,0.117,10,50.2,0.75
,17:43:41,6,3590,3272,0.79,13.3,7,31.1,0.114,10,50.2,0.76
,17:43:42,6,3590,3273,0.79,13.3,7,31.1,0.115,10,50.2,0.76
,17:43:43,6,3590,3274,0.79,13.3,7,31.1,0.118,10,50.2,0.76
,17:43:44,6,3590,3275,0.79,13.3,7,31.2,0.114,10,50.2,0.76
,17:43:45,6,3590,3276,0.78,13.3,7,31.2,0.113,10,50.2,0.75
,17:43:46,6,3590,3277,0.78,13.3,7,31.2,0.108,10,50.2,0.75
,17:43:47,6,3590,3278,0.77,13.3,7,31.2,0.107,10,50.2,0.74
,17:43:48,6,3590,3279,0.76,13.3,7,31.2,0.105,10,50.2,0.72
,17:43:49,6,3590,3280,0.75,13.3,7,31.3,0.108,10,50.2,0.72
,17:43:50,6,3590,3281,0.75,13.3,7,31.3,0.112,10,50.2,0.72
,17:43:51,6,3590,3282,0.75,13.3,7,31.3,0.112,10,50.2,0.72
,17:43:52,6,3590,3283,0.75,13.3,7,31.3,0.113,10,50.2,0.72
,17:43:53,6,3590,3284,0.75,13.3,7,31.3,0.113,10,50.2,0.73
,17:43:54,6,3590,3285,0.76,13.3,7,31.3,0.114,10,50.2,0.73
,17:43:55,6,3590,3286,0.77,13.3,7,31.3,0.112,10,50.2,0.74
,17:43:56,6,3590,3287,0.78,13.3,7,31.3,0.112,10,50.2,0.74
,17:43:57,6,3590,3288,0.77,13.3,7,31.3,0.111,10,50.2,0.74
,17:43:58,6,3590,3289,0.77,13.3,7,31.4,0.111,10,50.2,0.73
,17:43:59,6,3590,3290,0.76,13.3,7,31.4,0.103,10,50.2,0.74
,17:44:00,6,3590,3291,0.76,13.3,7,31.4,0.106,10,50.2,0.73
,17:44:01,6,3590,3292,0.76,13.3,7,31.4,0.11,10,50.2,0.73
,17:44:02,6,3590,3293,0.76,13.3,7,31.4,0.113,10,50.2,0.73
,17:44:03,6,3590,3294,0.75,13.3,7,31.4,0.113,10,50.2,0.72
,17:44:04,6,3590,3295,0.75,13.3,7,31.4,0.113,10,50.2,0.72
,17:44:05,6,3590,3296,0.75,13.3,7,31.4,0.112,10,50.2,0.72
,17:44:06,6,3590,3297,0.75,13.3,6,31.5,0.116,10,50.2,0.72
,17:44:07,6,3590,3298,0.75,13.3,7,31.5,0.113,10,50.2,0.72
,17:44:08,6,3590,3299,0.77,13.3,7,31.5,0.111,10,50.2,0.74
,17:44:09,6,3590,3300,0.77,13.3,7,31.5,0.111,10,50.2,0.74
,17:44:10,6,3590,3301,0.77,13.3,7,31.5,0.107,10,50.2,0.74
,17:44:11,6,3590,3302,0.76,13.3,7,31.5,0.106,10,50.2,0.73
,17:44:12,6,3590,3303,0.75,13.3,7,31.5,0.109,10,50.2,0.72
,17:44:13,6,3590,3304,0.75,13.3,7,31.5,0.112,10,50.2,0.72
,17:44:14,6,3590,3305,0.75,13.3,7,31.5,0.112,10,50.2,0.72
,17:44:15,6,3590,3306,0.75,13.3,7,31.5,0.112,10,50.2,0.72
,17:44:16,6,3590,3307,0.75,13.3,7,31.5,0.112,10,50.2,0.72
,17:44:17,6,3590,3308,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:44:18,6,3590,3309,0.77,13.3,7,31.6,0.115,10,50.2,0.74
,17:44:19,6,3590,3310,0.77,13.3,7,31.6,0.111,10,50.2,0.74
,17:44:20,6,3590,3311,0.77,13.3,7,31.6,0.115,10,50.2,0.74
,17:44:21,6,3590,3312,0.76,13.3,7,31.6,0.11,10,50.2,0.73
,17:44:22,6,3590,3313,0.76,13.3,7,31.6,0.106,10,50.2,0.73
,17:44:23,6,3590,3314,0.76,13.3,7,31.6,0.103,10,50.2,0.73
,17:44:24,6,3590,3315,0.76,13.3,7,31.6,0.106,10,50.2,0.73
,17:44:25,6,3590,3316,0.76,13.3,7,31.6,0.113,10,50.2,0.73
,17:44:26,6,3590,3317,0.75,13.3,7,31.6,0.113,10,50.2,0.72
,17:44:27,6,3590,3318,0.75,13.3,7,31.6,0.113,10,50.2,0.72
,17:44:28,6,3590,3319,0.75,13.3,7,31.6,0.113,10,50.2,0.72
,17:44:29,6,3590,3320,0.75,13.3,7,31.6,0.113,10,50.2,0.72
,17:44:30,6,3590,3321,0.75,13.3,6,31.6,0.117,10,50.2,0.72
,17:44:31,6,3590,3322,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:44:32,6,3590,3323,0.77,13.3,7,31.7,0.111,10,50.2,0.74
,17:44:33,6,3590,3324,0.78,13.3,7,31.7,0.112,10,50.2,0.75
,17:44:34,6,3590,3325,0.77,13.3,7,31.7,0.108,10,50.2,0.74
,17:44:35,6,3590,3326,0.76,13.3,7,31.7,0.103,10,50.2,0.73
,17:44:36,6,3590,3327,0.75,13.3,7,31.7,0.105,10,50.2,0.72
,17:44:37,6,3590,3328,0.75,13.3,7,31.7,0.113,10,50.2,0.72
,17:44:38,6,3590,3329,0.75,13.3,7,31.7,0.113,10,50.2,0.72
,17:44:39,6,3590,3330,0.76,13.3,6,31.7,0.118,10,50.2,0.73
,17:44:40,6,3590,3331,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:44:41,6,3590,3332,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:44:42,6,3590,3333,0.76,13.3,7,31.7,0.109,10,50.2,0.73
,17:44:43,6,3590,3334,0.76,13.3,7,31.7,0.109,10,50.2,0.73
,17:44:44,6,3590,3335,0.76,13.3,7,31.7,0.11,10,50.2,0.73
,17:44:45,6,3590,3336,0.76,13.3,7,31.7,0.106,10,50.2,0.73
,17:44:46,6,3590,3337,0.76,13.3,7,31.7,0.106,10,50.2,0.73
,17:44:47,6,3590,3338,0.76,13.3,7,31.7,0.11,10,50.2,0.73
,17:44:48,6,3590,3339,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:44:49,6,3590,3340,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:44:50,6,3590,3341,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:44:51,6,3590,3342,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:44:52,6,3590,3343,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:44:53,6,3590,3344,0.76,13.3,7,31.7,0.11,10,50.2,0.73
,17:44:54,6,3590,3345,0.77,13.3,7,31.7,0.107,10,50.2,0.74
,17:44:55,6,3590,3346,0.76,13.3,7,31.7,0.106,10,50.2,0.73
,17:44:56,6,3590,3347,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:44:57,6,3590,3348,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:44:58,6,3590,3349,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:44:59,6,3590,3350,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:45:00,6,3590,3351,0.76,13.3,7,31.7,0.114,10,50.2,0.73
,17:45:01,6,3590,3352,0.77,13.3,7,31.7,0.111,10,50.2,0.74
,17:45:02,6,3590,3353,0.77,13.3,7,31.7,0.107,10,50.2,0.74
,17:45:03,6,3590,3354,0.77,13.3,7,31.7,0.107,10,50.2,0.74
,17:45:04,6,3590,3355,0.76,13.3,7,31.7,0.11,10,50.2,0.73
,17:45:05,6,3590,3356,0.75,13.3,7,31.7,0.113,10,50.2,0.72
,17:45:06,6,3590,3357,0.75,13.3,7,31.7,0.113,10,50.2,0.72
,17:45:07,6,3590,3358,0.76,13.3,7,31.6,0.113,10,50.2,0.73
,17:45:08,6,3590,3359,0.76,13.3,7,31.6,0.113,10,50.2,0.73
,17:45:09,6,3590,3360,0.76,13.3,6,31.6,0.118,10,50.2,0.73
,17:45:10,6,3590,3361,0.76,13.3,6,31.6,0.119,10,50.2,0.73
,17:45:11,6,3590,3362,0.77,13.3,7,31.6,0.111,10,50.2,0.74
,17:45:12,6,3590,3363,0.78,13.3,7,31.6,0.108,10,50.2,0.75
,17:45:13,6,3590,3364,0.78,13.3,7,31.6,0.104,10,50.2,0.75
,17:45:14,6,3590,3365,0.77,13.3,7,31.6,0.107,10,50.2,0.74
,17:45:15,6,3590,3366,0.76,13.3,7,31.6,0.11,10,50.2,0.73
,17:45:16,6,3590,3367,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:45:17,6,3590,3368,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:45:18,6,3590,3369,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:45:19,6,3590,3370,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:45:20,6,3590,3371,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:45:21,6,3590,3372,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:45:22,6,3590,3373,0.76,13.3,7,31.6,0.114,10,50.2,0.73
,17:45:23,6,3590,3374,0.76,13.3,7,31.6,0.11,10,50.2,0.73
,17:45:24,6,3590,3375,0.76,13.3,7,31.6,0.102,10,50.2,0.73
,17:45:25,6,3590,3376,0.76,13.3,7,31.6,0.102,10,50.2,0.73
,17:45:26,6,3590,3377,0.75,13.3,7,31.5,0.109,10,50.2,0.72
,17:45:27,6,3590,3378,0.75,13.3,7,31.5,0.113,10,50.2,0.72
,17:45:28,6,3590,3379,0.76,13.3,7,31.5,0.113,10,50.2,0.73
,17:45:29,6,3590,3380,0.76,13.3,7,31.5,0.113,10,50.2,0.73
,17:45:30,6,3590,3381,0.76,13.3,7,31.5,0.113,10,50.2,0.73
,17:45:31,6,3590,3382,0.75,13.3,7,31.5,0.113,10,50.2,0.72
,17:45:32,6,3590,3383,0.76,13.3,7,31.5,0.113,10,50.2,0.73
,17:45:33,6,3590,3384,0.76,13.3,7,31.5,0.11,10,50.2,0.73
,17:45:34,6,3590,3385,0.76,13.3,7,31.5,0.106,10,50.2,0.73
,17:45:35,6,3590,3386,0.76,13.3,7,31.5,0.106,10,50.2,0.73
,17:45:36,6,3590,3387,0.76,13.3,7,31.5,0.105,10,50.2,0.73
,17:45:37,6,3590,3388,0.76,13.3,7,31.5,0.109,10,50.2,0.73
,17:45:38,6,3590,3389,0.75,13.3,7,31.5,0.113,10,50.2,0.72
,17:45:39,6,3590,3390,0.75,13.3,7,31.5,0.112,10,50.2,0.72
,17:45:40,6,3590,3391,0.75,13.3,6,31.4,0.117,10,50.2,0.72
,17:45:41,6,3590,3392,0.76,13.3,7,31.4,0.113,10,50.2,0.73
,17:45:42,6,3590,3393,0.76,13.3,7,31.4,0.114,10,50.2,0.73
,17:45:43,6,3590,3394,0.76,13.3,7,31.4,0.113,10,50.2,0.73
,17:45:44,6,3590,3395,0.75,13.3,7,31.4,0.113,10,50.2,0.72
,17:45:45,6,3590,3396,0.75,13.3,7,31.4,0.112,10,50.2,0.72
,17:45:46,6,3590,3397,0.76,13.3,7,31.4,0.11,10,50.2,0.73
,17:45:47,6,3590,3398,0.77,13.3,7,31.4,0.107,10,50.2,0.74
,17:45:48,6,3590,3399,0.77,13.3,7,31.4,0.103,10,50.2,0.74
,17:45:49,6,3590,3400,0.76,13.3,7,31.3,0.106,10,50.2,0.73
,17:45:50,6,3590,3401,0.75,13.3,7,31.4,0.109,10,50.2,0.72
,17:45:51,6,3590,3402,0.75,13.3,7,31.4,0.113,10,50.2,0.72
,17:45:52,6,3590,3403,0.75,13.3,6,31.3,0.117,10,50.2,0.72
,17:45:53,6,3590,3404,0.75,13.3,7,31.3,0.113,10,50.2,0.72
,17:45:54,6,3590,3405,0.76,13.3,7,31.3,0.113,10,50.2,0.73
,17:45:55,6,3590,3406,0.76,13.3,7,31.3,0.114,10,50.2,0.73
,17:45:56,6,3590,3407,0.76,13.3,7,31.3,0.109,10,50.2,0.73
,17:45:57,6,3590,3408,0.75,13.3,7,31.3,0.105,10,50.2,0.72
,17:45:58,6,3590,3409,0.75,13.3,7,31.3,0.104,10,50.2,0.72
,17:45:59,6,3590,3410,0.75,13.3,7,31.3,0.108,10,50.2,0.71
,17:46:00,6,3590,3411,0.74,13.3,7,31.2,0.111,10,50.2,0.71
,17:46:01,6,3590,3412,0.74,13.3,7,31.2,0.111,10,50.2,0.71
,17:46:02,6,3590,3413,0.74,13.3,7,31.2,0.111,10,50.2,0.71
,17:46:03,6,3590,3414,0.75,13.3,7,31.2,0.112,10,50.2,0.72
,17:46:04,6,3590,3415,0.75,13.3,6,31.2,0.116,10,50.2,0.72
,17:46:05,6,3590,3416,0.75,13.3,7,31.2,0.113,10,50.2,0.72
,17:46:06,6,3590,3417,0.75,13.3,7,31.2,0.113,10,50.2,0.72
,17:46:07,6,3590,3418,0.76,13.3,7,31.1,0.109,10,50.2,0.73
,17:46:08,6,3590,3419,0.75,13.3,7,31.1,0.104,10,50.2,0.72
,17:46:09,6,3590,3420,0.75,13.3,7,31.1,0.108,10,50.2,0.72
,17:46:10,6,3590,3421,0.75,13.3,7,31.1,0.112,10,50.2,0.72
,17:46:11,6,3590,3422,0.75,13.3,6,31.1,0.117,10,50.2,0.72
,17:46:12,6,3590,3423,0.75,13.3,7,31.1,0.113,10,50.2,0.72
,17:46:13,6,3590,3424,0.75,13.3,7,31.1,0.113,10,50.2,0.72
,17:46:14,6,3590,3425,0.76,13.3,7,31.1,0.113,10,50.2,0.73
,17:46:15,6,3590,3426,0.77,13.3,7,31.1,0.111,10,50.2,0.74
,17:46:16,6,3590,3427,0.77,13.3,7,31.1,0.107,10,50.2,0.74
,17:46:17,6,3590,3428,0.77,13.3,7,31,0.107,10,50.2,0.74
,17:46:18,6,3590,3429,0.76,13.3,7,31,0.11,10,50.2,0.73
,17:46:19,6,3590,3430,0.76,13.3,7,31,0.11,10,50.2,0.73
,17:46:20,6,3590,3431,0.76,13.3,7,31,0.114,10,50.2,0.73
,17:46:21,6,3590,3432,0.76,13.3,7,31,0.114,10,50.2,0.73
,17:46:22,6,3590,3433,0.76,13.3,7,31,0.114,10,50.2,0.73
,17:46:23,6,3590,3434,0.76,13.3,7,30.9,0.114,10,50.2,0.73
,17:46:24,6,3590,3435,0.77,13.3,7,30.9,0.115,10,50.2,0.74
,17:46:25,6,3590,3436,0.77,13.3,7,30.9,0.111,10,50.2,0.74
,17:46:26,6,3590,3437,0.77,13.3,7,30.9,0.111,10,50.2,0.74
,17:46:27,6,3590,3438,0.76,13.3,7,30.9,0.106,10,50.2,0.73
,17:46:28,6,3590,3439,0.76,13.3,7,30.9,0.102,10,50.2,0.72
,17:46:29,6,3590,3440,0.75,13.3,7,30.9,0.101,10,50.2,0.72
,17:46:30,6,3590,3441,0.74,13.3,7,30.9,0.107,10,50.2,0.71
,17:46:31,6,3590,3442,0.74,13.3,7,30.8,0.111,10,50.2,0.71
,17:46:32,6,3590,3443,0.74,13.3,7,30.8,0.111,10,50.2,0.71
,17:46:33,6,3590,3444,0.75,13.3,7,30.8,0.112,10,50.2,0.72
,17:46:34,6,3590,3445,0.75,13.3,7,30.8,0.113,10,50.2,0.72
,17:46:35,6,3590,3446,0.75,13.3,7,30.8,0.113,10,50.2,0.72
,17:46:36,6,3590,3447,0.75,13.3,7,30.8,0.113,10,50.2,0.72
,17:46:37,6,3590,3448,0.75,13.3,7,30.7,0.113,10,50.2,0.72
,17:46:38,6,3590,3449,0.75,13.3,7,30.7,0.113,10,50.2,0.72
,17:46:39,6,3590,3450,0.76,13.3,7,30.7,0.109,10,50.2,0.73
,17:46:40,6,3590,3451,0.76,13.3,7,30.7,0.106,10,50.2,0.73
,17:46:41,6,3590,3452,0.76,13.3,7,30.7,0.106,10,50.2,0.73
,17:46:42,6,3590,3453,0.76,13.3,7,30.7,0.109,10,50.2,0.73
,17:46:43,6,3590,3454,0.76,13.3,7,30.6,0.114,10,50.2,0.73
,17:46:44,6,3590,3455,0.76,13.3,6,30.6,0.119,10,50.2,0.74
,17:46:45,6,3590,3456,0.78,13.3,7,30.6,0.116,10,50.2,0.75
,17:46:46,6,3590,3457,0.78,13.3,7,30.6,0.117,10,50.2,0.75
,17:46:47,6,3590,3458,0.78,13.3,7,30.6,0.117,10,50.2,0.75
,17:46:48,6,3590,3459,0.77,13.3,7,30.6,0.115,10,50.2,0.74
