Data file,,SORONA_ISO10_12C_002.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_12DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,03/04/2016,,,,,,,,,,
Lubricant,,ISO10,,,,,,,,,,
Specimens,,Sorona on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 11:33:55 on 03/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:07:38,4,3600,2000.5,0.54,13.3,7,13.4,0.08,10,0.1,0.5
,12:07:39,4,3600,2001.5,0.54,13.3,7,13.4,0.081,10,0.1,0.51
,12:07:40,4,3600,2002.5,0.54,13.3,7,13.4,0.079,10,0.1,0.51
,12:07:41,4,3600,2003.5,0.54,13.3,7,13.4,0.075,10,0.1,0.51
,12:07:42,4,3600,2004.5,0.54,13.3,7,13.4,0.075,10,0.1,0.5
,12:07:43,4,3600,2005.5,0.53,13.3,7,13.4,0.077,10,0.1,0.5
,12:07:44,4,3600,2006.5,0.54,13.3,7,13.3,0.08,10,0.1,0.5
,12:07:45,4,3600,2007.5,0.54,13.3,7,13.3,0.081,10,0.1,0.5
,12:07:46,4,3600,2008.5,0.54,13.3,7,13.3,0.081,10,0.1,0.51
,12:07:47,4,3600,2009.5,0.54,13.3,7,13.3,0.082,10,0.1,0.51
,12:07:48,4,3600,2010.5,0.54,13.3,7,13.3,0.078,10,0.1,0.51
,12:07:49,4,3600,2011.5,0.54,13.3,7,13.3,0.081,10,0.1,0.51
,12:07:50,4,3600,2012.5,0.54,13.3,7,13.3,0.081,10,0.1,0.5
,12:07:51,4,3600,2013.5,0.54,13.3,7,13.3,0.081,10,0.1,0.5
,12:07:52,4,3600,2014.5,0.54,13.3,7,13.3,0.078,10,0.1,0.51
,12:07:53,4,3600,2015.5,0.54,13.3,7,13.3,0.078,10,0.1,0.51
,12:07:54,4,3600,2016.5,0.54,13.3,7,13.3,0.079,10,0.1,0.51
,12:07:55,4,3600,2017.5,0.54,13.3,7,13.3,0.079,10,0.1,0.51
,12:07:56,4,3600,2018.5,0.55,13.3,7,13.3,0.076,10,0.1,0.51
,12:07:57,4,3600,2019.5,0.55,13.3,7,13.3,0.079,10,0.1,0.51
,12:07:58,4,3600,2020.5,0.54,13.3,7,13.2,0.079,10,0.1,0.51
,12:07:59,4,3600,2021.5,0.54,13.3,7,13.2,0.079,10,0.1,0.51
,12:08:00,4,3600,2022.5,0.54,13.3,7,13.2,0.081,10,0.1,0.51
,12:08:01,4,3600,2023.5,0.54,13.3,7,13.2,0.079,10,0.1,0.51
,12:08:02,4,3600,2024.5,0.54,13.3,7,13.2,0.075,10,0.1,0.5
,12:08:03,4,3600,2025.5,0.54,13.3,7,13.2,0.075,10,0.1,0.5
,12:08:04,4,3600,2026.5,0.54,13.3,7,13.2,0.075,10,0.1,0.51
,12:08:05,4,3600,2027.5,0.54,13.3,7,13.2,0.078,10,0.1,0.51
,12:08:06,4,3600,2028.5,0.54,13.3,7,13.2,0.079,10,0.1,0.51
,12:08:07,4,3600,2029.5,0.54,13.3,7,13.2,0.082,10,0.1,0.51
,12:08:08,4,3600,2030.5,0.54,13.3,7,13.2,0.082,10,0.1,0.51
,12:08:09,4,3600,2031.5,0.55,13.3,7,13.2,0.079,10,0.1,0.51
,12:08:10,4,3600,2032.5,0.55,13.3,7,13.2,0.079,10,0.1,0.51
,12:08:11,4,3600,2033.5,0.55,13.3,7,13.1,0.079,10,0.1,0.51
,12:08:12,4,3600,2034.5,0.55,13.3,7,13.1,0.082,10,0.1,0.51
,12:08:13,4,3600,2035.5,0.55,13.3,7,13.1,0.082,10,0.1,0.51
,12:08:14,4,3600,2036.5,0.54,13.3,7,13.1,0.082,10,0.1,0.51
,12:08:15,4,3600,2037.5,0.55,13.3,7,13.1,0.079,10,0.1,0.51
,12:08:16,4,3600,2038.5,0.55,13.3,7,13.1,0.079,10,0.1,0.51
,12:08:17,4,3600,2039.5,0.55,13.3,7,13.1,0.079,10,0.1,0.51
,12:08:18,4,3600,2040.5,0.54,13.3,7,13.1,0.082,10,0.1,0.51
,12:08:19,4,3600,2041.5,0.54,13.3,6,13.1,0.084,10,0.1,0.51
,12:08:20,4,3600,2042.5,0.54,13.3,7,13.1,0.081,10,0.1,0.51
,12:08:21,4,3600,2043.5,0.54,13.3,7,13.1,0.078,10,0.1,0.5
,12:08:22,4,3600,2044.5,0.54,13.3,7,13,0.078,10,0.1,0.51
,12:08:23,4,3600,2045.5,0.55,13.3,7,13,0.079,10,0.1,0.51
,12:08:24,4,3600,2046.5,0.55,13.3,7,13,0.079,10,0.1,0.51
,12:08:25,4,3600,2047.5,0.54,13.3,7,13,0.079,10,0.1,0.51
,12:08:26,4,3600,2048.5,0.54,13.3,7,13,0.078,10,0.1,0.51
,12:08:27,4,3600,2049.5,0.54,13.3,7,13,0.078,10,0.1,0.51
,12:08:28,4,3600,2050.5,0.54,13.3,7,13,0.078,10,0.1,0.51
,12:08:29,4,3600,2051.5,0.54,13.3,7,13,0.078,10,0.1,0.51
,12:08:30,4,3600,2052.5,0.54,13.3,7,13,0.081,10,0.1,0.51
,12:08:31,4,3600,2053.5,0.54,13.3,7,13,0.082,10,0.1,0.51
,12:08:32,4,3600,2054.5,0.54,13.3,7,13,0.078,10,0.1,0.51
,12:08:33,4,3600,2055.5,0.54,13.3,7,13,0.075,10,0.1,0.51
,12:08:34,4,3600,2056.5,0.55,13.3,7,12.9,0.079,10,0.1,0.51
,12:08:35,4,3600,2057.5,0.55,13.3,7,12.9,0.082,10,0.1,0.51
,12:08:36,4,3600,2058.5,0.55,13.3,6,12.9,0.086,10,0.1,0.51
,12:08:37,4,3600,2059.5,0.54,13.3,7,12.9,0.082,10,0.1,0.51
,12:08:38,4,3600,2060.5,0.55,13.3,7,12.9,0.079,10,0.1,0.51
,12:08:39,4,3600,2061.5,0.54,13.3,7,12.9,0.079,10,0.1,0.51
,12:08:40,4,3600,2062.5,0.54,13.3,7,12.9,0.078,10,0.1,0.51
,12:08:41,4,3600,2063.5,0.54,13.3,7,12.9,0.082,10,0.1,0.51
,12:08:42,4,3600,2064.5,0.54,13.3,7,12.8,0.082,10,0.1,0.51
,12:08:43,4,3600,2065.5,0.55,13.3,7,12.8,0.082,10,0.1,0.51
,12:08:44,4,3600,2066.5,0.54,13.3,7,12.8,0.076,10,0.1,0.51
,12:08:45,4,3600,2067.5,0.55,13.3,7,12.8,0.076,10,0.1,0.51
,12:08:46,4,3600,2068.5,0.55,13.3,7,12.8,0.08,10,0.1,0.51
,12:08:47,4,3600,2069.5,0.55,13.3,7,12.8,0.083,10,0.1,0.52
,12:08:48,4,3600,2070.5,0.55,13.3,7,12.8,0.082,10,0.1,0.51
,12:08:49,4,3600,2071.5,0.55,13.3,7,12.8,0.082,10,0.1,0.51
,12:08:50,4,3600,2072.5,0.55,13.3,7,12.8,0.08,10,0.1,0.52
,12:08:51,4,3600,2073.5,0.55,13.3,7,12.8,0.08,10,0.1,0.52
,12:08:52,4,3600,2074.5,0.55,13.3,7,12.8,0.083,10,0.1,0.52
,12:08:53,4,3600,2075.5,0.55,13.3,7,12.8,0.082,10,0.1,0.51
,12:08:54,4,3600,2076.5,0.54,13.3,6,12.7,0.084,10,0.1,0.5
,12:08:55,4,3600,2077.5,0.54,13.3,7,12.7,0.08,10,0.1,0.5
,12:08:56,4,3600,2078.5,0.53,13.3,7,12.7,0.077,10,0.1,0.5
,12:08:57,4,3600,2079.5,0.54,13.3,7,12.7,0.078,10,0.1,0.5
,12:08:58,4,3600,2080.5,0.54,13.3,7,12.7,0.078,10,0.1,0.51
,12:08:59,4,3600,2081.5,0.54,13.3,7,12.7,0.078,10,0.1,0.5
,12:09:00,4,3600,2082.5,0.54,13.3,7,12.7,0.077,10,0.1,0.5
,12:09:01,4,3600,2083.5,0.53,13.3,7,12.7,0.077,10,0.1,0.5
,12:09:02,4,3600,2084.5,0.53,13.3,7,12.6,0.074,10,0.1,0.5
,12:09:03,4,3600,2085.5,0.54,13.3,7,12.6,0.075,10,0.1,0.5
,12:09:04,4,3600,2086.5,0.54,13.3,7,12.6,0.075,10,0.1,0.51
,12:09:05,4,3600,2087.5,0.54,13.3,7,12.6,0.078,10,0.1,0.51
,12:09:06,4,3600,2088.5,0.54,13.3,7,12.6,0.08,10,0.1,0.5
,12:09:07,4,3600,2089.5,0.53,13.3,7,12.6,0.077,10,0.1,0.5
,12:09:08,4,3600,2090.5,0.53,13.3,7,12.6,0.077,10,0.1,0.5
,12:09:09,4,3600,2091.5,0.53,13.3,7,12.6,0.077,10,0.1,0.5
,12:09:10,4,3600,2092.5,0.54,13.3,7,12.6,0.077,10,0.1,0.5
,12:09:11,4,3600,2093.5,0.54,13.3,7,12.6,0.08,10,0.1,0.5
,12:09:12,4,3600,2094.5,0.54,13.3,7,12.5,0.08,10,0.1,0.5
,12:09:13,4,3600,2095.5,0.53,13.3,6,12.5,0.083,10,0.1,0.5
,12:09:14,4,3600,2096.5,0.53,13.3,7,12.5,0.077,10,0.1,0.5
,12:09:15,4,3600,2097.5,0.53,13.3,7,12.5,0.074,10,0.1,0.49
,12:09:16,4,3600,2098.5,0.53,13.3,7,12.5,0.071,10,0.1,0.49
,12:09:17,4,3600,2099.5,0.53,13.3,7,12.5,0.077,10,0.1,0.5
,12:09:18,4,3600,2100.5,0.53,13.3,7,12.5,0.08,10,0.1,0.5
,12:09:19,4,3600,2101.5,0.53,13.3,7,12.5,0.08,10,0.1,0.5
,12:09:20,4,3600,2102.5,0.53,13.3,7,12.5,0.08,10,0.1,0.5
,12:09:21,4,3600,2103.5,0.53,13.3,7,12.4,0.077,10,0.1,0.5
,12:09:22,4,3600,2104.5,0.53,13.3,7,12.4,0.074,10,0.1,0.5
,12:09:23,4,3600,2105.5,0.53,13.3,7,12.4,0.074,10,0.1,0.5
,12:09:24,4,3600,2106.5,0.54,13.3,7,12.4,0.081,10,0.1,0.51
,12:09:25,4,3600,2107.5,0.54,13.3,7,12.4,0.08,10,0.1,0.5
,12:09:26,4,3600,2108.5,0.54,13.3,7,12.4,0.08,10,0.1,0.5
,12:09:27,4,3600,2109.5,0.53,13.3,7,12.4,0.08,10,0.1,0.5
,12:09:28,4,3600,2110.5,0.53,13.3,7,12.4,0.076,10,0.1,0.49
,12:09:29,4,3600,2111.5,0.53,13.3,7,12.4,0.074,10,0.1,0.49
,12:09:30,4,3600,2112.5,0.53,13.3,7,12.3,0.077,10,0.1,0.5
,12:09:31,4,3600,2113.5,0.53,13.3,7,12.3,0.08,10,0.1,0.5
,12:09:32,4,3600,2114.5,0.53,13.3,6,12.3,0.083,10,0.1,0.5
,12:09:33,4,3600,2115.5,0.53,13.3,7,12.3,0.08,10,0.1,0.5
,12:09:34,4,3600,2116.5,0.54,13.3,7,12.3,0.08,10,0.1,0.5
,12:09:35,4,3600,2117.5,0.54,13.3,7,12.3,0.077,10,0.1,0.5
,12:09:36,4,3600,2118.5,0.54,13.3,7,12.3,0.078,10,0.1,0.51
,12:09:37,4,3600,2119.5,0.54,13.3,7,12.3,0.079,10,0.1,0.51
,12:09:38,4,3600,2120.5,0.54,13.3,7,12.2,0.082,10,0.1,0.51
,12:09:39,4,3600,2121.5,0.54,13.3,7,12.2,0.081,10,0.1,0.51
,12:09:40,4,3600,2122.5,0.53,13.3,7,12.2,0.08,10,0.1,0.5
,12:09:41,4,3600,2123.5,0.53,13.3,7,12.2,0.077,10,0.1,0.5
,12:09:42,4,3600,2124.5,0.53,13.3,7,12.2,0.077,10,0.1,0.5
,12:09:43,4,3600,2125.5,0.54,13.3,7,12.2,0.075,10,0.1,0.5
,12:09:44,4,3600,2126.5,0.54,13.3,7,12.2,0.075,10,0.1,0.5
,12:09:45,4,3600,2127.5,0.54,13.3,7,12.2,0.075,10,0.1,0.5
,12:09:46,4,3600,2128.5,0.54,13.3,7,12.2,0.078,10,0.1,0.5
,12:09:47,4,3600,2129.5,0.54,13.3,7,12.1,0.081,10,0.1,0.5
,12:09:48,4,3600,2130.5,0.54,13.3,6,12.1,0.084,10,0.1,0.51
,12:09:49,4,3600,2131.5,0.54,13.3,7,12.1,0.082,10,0.1,0.51
,12:09:50,4,3600,2132.5,0.54,13.3,7,12.1,0.082,10,0.1,0.51
,12:09:51,4,3600,2133.5,0.55,13.3,7,12.1,0.079,10,0.1,0.51
,12:09:52,4,3600,2134.5,0.55,13.3,7,12.1,0.076,10,0.1,0.51
,12:09:53,4,3600,2135.5,0.55,13.3,7,12.1,0.076,10,0.1,0.51
,12:09:54,4,3600,2136.5,0.54,13.3,7,12,0.078,10,0.1,0.51
,12:09:55,4,3600,2137.5,0.54,13.3,7,12,0.078,10,0.1,0.5
,12:09:56,4,3600,2138.5,0.54,13.3,7,12,0.081,10,0.1,0.51
,12:09:57,4,3600,2139.5,0.54,13.3,7,12,0.078,10,0.1,0.51
,12:09:58,4,3600,2140.5,0.54,13.3,7,12,0.079,10,0.1,0.51
,12:09:59,4,3600,2141.5,0.54,13.3,7,12,0.079,10,0.1,0.51
,12:10:00,4,3600,2142.5,0.54,13.3,7,11.9,0.081,10,0.1,0.51
,12:10:01,4,3600,2143.5,0.54,13.3,7,11.9,0.081,10,0.1,0.5
,12:10:02,4,3600,2144.5,0.53,13.3,7,11.9,0.077,10,0.1,0.5
,12:10:03,4,3600,2145.5,0.54,13.3,7,11.9,0.075,10,0.1,0.5
,12:10:04,4,3600,2146.5,0.54,13.3,7,11.9,0.077,10,0.1,0.5
,12:10:05,4,3600,2147.5,0.54,13.3,7,11.9,0.078,10,0.1,0.5
,12:10:06,4,3600,2148.5,0.54,13.3,7,11.9,0.078,10,0.1,0.5
,12:10:07,4,3600,2149.5,0.54,13.3,7,11.9,0.08,10,0.1,0.5
,12:10:08,4,3600,2150.5,0.54,13.3,7,11.9,0.08,10,0.1,0.5
,12:10:09,4,3600,2151.5,0.54,13.3,7,11.9,0.078,10,0.1,0.5
,12:10:10,4,3600,2152.5,0.54,13.3,7,11.8,0.078,10,0.1,0.51
,12:10:11,4,3600,2153.5,0.54,13.3,7,11.8,0.081,10,0.1,0.51
,12:10:12,4,3600,2154.5,0.54,13.3,7,11.8,0.08,10,0.1,0.5
,12:10:13,4,3600,2155.5,0.54,13.3,6,11.8,0.084,10,0.1,0.5
,12:10:14,4,3600,2156.5,0.54,13.3,7,11.8,0.081,10,0.1,0.5
,12:10:15,4,3600,2157.5,0.54,13.3,7,11.8,0.078,10,0.1,0.51
,12:10:16,4,3600,2158.5,0.54,13.3,7,11.7,0.079,10,0.1,0.51
,12:10:17,4,3600,2159.5,0.54,13.3,7,11.7,0.079,10,0.1,0.51
,12:10:18,4,3600,2160.5,0.54,13.3,7,11.7,0.081,10,0.1,0.51
,12:10:19,4,3600,2161.5,0.54,13.3,7,11.7,0.08,10,0.1,0.5
,12:10:20,4,3600,2162.5,0.54,13.3,7,11.7,0.08,10,0.1,0.5
,12:10:21,4,3600,2163.5,0.54,13.3,7,11.7,0.08,10,0.1,0.5
,12:10:22,4,3600,2164.5,0.54,13.3,7,11.7,0.077,10,0.1,0.5
,12:10:23,4,3600,2165.5,0.54,13.3,7,11.7,0.077,10,0.1,0.5
,12:10:24,4,3600,2166.5,0.54,13.3,7,11.6,0.081,10,0.1,0.5
,12:10:25,4,3600,2167.5,0.54,13.3,7,11.6,0.082,10,0.1,0.51
,12:10:26,4,3600,2168.5,0.54,13.3,7,11.6,0.078,10,0.1,0.51
,12:10:27,4,3600,2169.5,0.54,13.3,7,11.6,0.078,10,0.1,0.5
,12:10:28,4,3600,2170.5,0.54,13.3,7,11.6,0.077,10,0.1,0.5
,12:10:29,4,3600,2171.5,0.54,13.3,7,11.6,0.077,10,0.1,0.5
,12:10:30,4,3600,2172.5,0.54,13.3,7,11.6,0.078,10,0.1,0.5
,12:10:31,4,3600,2173.5,0.54,13.3,7,11.6,0.077,10,0.1,0.5
,12:10:32,4,3600,2174.5,0.53,13.3,7,11.5,0.077,10,0.1,0.5
,12:10:33,4,3600,2175.5,0.53,13.3,7,11.5,0.076,10,0.1,0.49
,12:10:34,4,3600,2176.5,0.53,13.3,7,11.5,0.08,10,0.1,0.5
,12:10:35,4,3600,2177.5,0.54,13.3,7,11.5,0.077,10,0.1,0.5
,12:10:36,4,3600,2178.5,0.54,13.3,7,11.5,0.077,10,0.1,0.5
,12:10:37,4,3600,2179.5,0.54,13.3,7,11.5,0.078,10,0.1,0.5
,12:10:38,4,3600,2180.5,0.54,13.3,7,11.5,0.081,10,0.1,0.51
,12:10:39,4,3600,2181.5,0.54,13.3,7,11.4,0.079,10,0.1,0.51
,12:10:40,4,3600,2182.5,0.54,13.3,7,11.4,0.079,10,0.1,0.51
,12:10:41,4,3600,2183.5,0.54,13.3,7,11.4,0.081,10,0.1,0.5
,12:10:42,4,3600,2184.5,0.54,13.3,7,11.4,0.078,10,0.1,0.51
,12:10:43,4,3600,2185.5,0.54,13.3,7,11.4,0.078,10,0.1,0.51
,12:10:44,4,3600,2186.5,0.54,13.3,7,11.4,0.079,10,0.1,0.51
,12:10:45,4,3600,2187.5,0.54,13.3,7,11.4,0.082,10,0.1,0.51
,12:10:46,4,3600,2188.5,0.54,13.3,6,11.4,0.085,10,0.1,0.51
,12:10:47,4,3600,2189.5,0.54,13.3,6,11.4,0.084,10,0.1,0.51
,12:10:48,4,3600,2190.5,0.54,13.3,6,11.3,0.084,10,0.1,0.5
,12:10:49,4,3600,2191.5,0.54,13.3,7,11.3,0.077,10,0.1,0.5
,12:10:50,4,3600,2192.5,0.54,13.3,7,11.3,0.075,10,0.1,0.51
,12:10:51,4,3600,2193.5,0.54,13.3,7,11.3,0.078,10,0.1,0.51
,12:10:52,4,3600,2194.5,0.54,13.3,7,11.3,0.079,10,0.1,0.51
,12:10:53,4,3600,2195.5,0.54,13.3,7,11.3,0.079,10,0.1,0.51
,12:10:54,4,3600,2196.5,0.54,13.3,7,11.2,0.079,10,0.1,0.51
,12:10:55,4,3600,2197.5,0.55,13.3,7,11.2,0.079,10,0.1,0.51
,12:10:56,4,3600,2198.5,0.54,13.3,7,11.2,0.078,10,0.1,0.51
,12:10:57,4,3600,2199.5,0.54,13.3,7,11.2,0.081,10,0.1,0.5
,12:10:58,4,3600,2200.5,0.53,13.3,7,11.2,0.08,10,0.1,0.5
,12:10:59,4,3600,2201.5,0.54,13.3,7,11.2,0.081,10,0.1,0.5
,12:11:00,4,3600,2202.5,0.54,13.3,7,11.2,0.081,10,0.1,0.51
,12:11:01,4,3600,2203.5,0.54,13.3,7,11.2,0.081,10,0.1,0.5
,12:11:02,4,3600,2204.5,0.53,13.3,7,11.2,0.077,10,0.1,0.5
,12:11:03,4,3600,2205.5,0.53,13.3,7,11.1,0.074,10,0.1,0.5
,12:11:04,4,3600,2206.5,0.53,13.3,7,11.1,0.077,10,0.1,0.5
,12:11:05,4,3600,2207.5,0.53,13.3,7,11.1,0.08,10,0.1,0.5
,12:11:06,4,3600,2208.5,0.53,13.3,7,11.1,0.08,10,0.1,0.5
,12:11:07,4,3600,2209.5,0.54,13.3,7,11.1,0.08,10,0.1,0.5
,12:11:08,4,3600,2210.5,0.54,13.3,7,11.1,0.077,10,0.1,0.5
,12:11:09,4,3600,2211.5,0.54,13.3,7,11.1,0.078,10,0.1,0.5
,12:11:10,4,3600,2212.5,0.54,13.3,7,11,0.078,10,0.1,0.51
,12:11:11,4,3600,2213.5,0.54,13.3,7,11,0.081,10,0.1,0.51
,12:11:12,4,3600,2214.5,0.54,13.3,7,11,0.081,10,0.1,0.5
,12:11:13,4,3600,2215.5,0.54,13.3,7,11,0.081,10,0.1,0.5
,12:11:14,4,3600,2216.5,0.54,13.3,7,11,0.079,10,0.1,0.51
,12:11:15,4,3600,2217.5,0.54,13.3,7,11,0.076,10,0.1,0.51
,12:11:16,4,3600,2218.5,0.55,13.3,7,11,0.076,10,0.1,0.51
,12:11:17,4,3600,2219.5,0.55,13.3,7,10.9,0.079,10,0.1,0.51
,12:11:18,4,3600,2220.5,0.55,13.3,7,10.9,0.082,10,0.1,0.51
,12:11:19,4,3600,2221.5,0.54,13.3,7,10.9,0.082,10,0.1,0.51
,12:11:20,4,3600,2222.5,0.54,13.3,7,10.9,0.081,10,0.1,0.51
,12:11:21,4,3600,2223.5,0.54,13.3,7,10.9,0.078,10,0.1,0.51
,12:11:22,4,3600,2224.5,0.54,13.3,7,10.9,0.076,10,0.1,0.51
,12:11:23,4,3600,2225.5,0.54,13.3,7,10.9,0.075,10,0.1,0.51
,12:11:24,4,3600,2226.5,0.54,13.3,7,10.9,0.078,10,0.1,0.51
,12:11:25,4,3600,2227.5,0.54,13.3,7,10.9,0.08,10,0.1,0.5
,12:11:26,4,3600,2228.5,0.54,13.3,7,10.9,0.08,10,0.1,0.5
,12:11:27,4,3600,2229.5,0.53,13.3,7,10.8,0.08,10,0.1,0.5
,12:11:28,4,3600,2230.5,0.54,13.3,7,10.8,0.078,10,0.1,0.5
,12:11:29,4,3600,2231.5,0.54,13.3,7,10.8,0.075,10,0.1,0.5
,12:11:30,4,3600,2232.5,0.54,13.3,7,10.8,0.077,10,0.1,0.5
,12:11:31,4,3600,2233.5,0.53,13.3,7,10.8,0.08,10,0.1,0.5
,12:11:32,4,3600,2234.5,0.53,13.3,7,10.8,0.079,10,0.1,0.49
,12:11:33,4,3600,2235.5,0.53,13.3,7,10.8,0.08,10,0.1,0.5
,12:11:34,4,3600,2236.5,0.53,13.3,7,10.7,0.077,10,0.1,0.5
,12:11:35,4,3600,2237.5,0.53,13.3,7,10.7,0.077,10,0.1,0.5
,12:11:36,4,3600,2238.5,0.53,13.3,7,10.7,0.076,10,0.1,0.49
,12:11:37,4,3600,2239.5,0.52,13.3,7,10.7,0.079,10,0.1,0.49
,12:11:38,4,3600,2240.5,0.53,13.3,7,10.7,0.079,10,0.1,0.49
,12:11:39,4,3600,2241.5,0.53,13.3,7,10.7,0.08,10,0.1,0.5
,12:11:40,4,3600,2242.5,0.53,13.3,7,10.7,0.077,10,0.1,0.5
,12:11:41,4,3600,2243.5,0.53,13.3,7,10.7,0.077,10,0.1,0.5
,12:11:42,4,3600,2244.5,0.53,13.3,7,10.7,0.076,10,0.1,0.49
,12:11:43,4,3600,2245.5,0.53,13.3,7,10.7,0.077,10,0.1,0.5
,12:11:44,4,3600,2246.5,0.53,13.3,7,10.7,0.08,10,0.1,0.5
,12:11:45,4,3600,2247.5,0.53,13.3,6,10.7,0.083,10,0.1,0.5
,12:11:46,4,3600,2248.5,0.54,13.3,7,10.6,0.08,10,0.1,0.5
,12:11:47,4,3600,2249.5,0.53,13.3,7,10.6,0.077,10,0.1,0.5
,12:11:48,4,3600,2250.5,0.53,13.3,7,10.6,0.077,10,0.1,0.5
,12:11:49,4,3600,2251.5,0.53,13.3,7,10.6,0.08,10,0.1,0.5
,12:11:50,4,3600,2252.5,0.53,13.3,7,10.6,0.079,10,0.1,0.49
,12:11:51,4,3600,2253.5,0.53,13.3,7,10.6,0.076,10,0.1,0.49
,12:11:52,4,3600,2254.5,0.53,13.3,7,10.6,0.077,10,0.1,0.5
,12:11:53,4,3600,2255.5,0.53,13.3,7,10.6,0.08,10,0.1,0.5
,12:11:54,4,3600,2256.5,0.53,13.3,7,10.6,0.08,10,0.1,0.5
,12:11:55,4,3600,2257.5,0.53,13.3,7,10.6,0.079,10,0.1,0.49
,12:11:56,4,3600,2258.5,0.52,13.3,7,10.6,0.075,10,0.1,0.49
,12:11:57,4,3600,2259.5,0.52,13.3,7,10.6,0.073,10,0.1,0.49
,12:11:58,4,3600,2260.5,0.53,13.3,7,10.6,0.073,10,0.1,0.49
,12:11:59,4,3600,2261.5,0.53,13.3,7,10.5,0.077,10,0.1,0.5
,12:12:00,4,3600,2262.5,0.53,13.3,7,10.5,0.08,10,0.1,0.5
,12:12:01,4,3600,2263.5,0.53,13.3,7,10.5,0.08,10,0.1,0.5
,12:12:02,4,3600,2264.5,0.53,13.3,7,10.5,0.08,10,0.1,0.5
,12:12:03,4,3600,2265.5,0.54,13.3,7,10.5,0.077,10,0.1,0.5
,12:12:04,4,3600,2266.5,0.53,13.3,7,10.5,0.077,10,0.1,0.5
,12:12:05,4,3600,2267.5,0.53,13.3,7,10.5,0.08,10,0.1,0.5
,12:12:06,4,3600,2268.5,0.53,13.3,7,10.5,0.076,10,0.1,0.49
,12:12:07,4,3600,2269.5,0.53,13.3,7,10.5,0.077,10,0.1,0.5
,12:12:08,4,3600,2270.5,0.54,13.3,7,10.5,0.077,10,0.1,0.5
,12:12:09,4,3600,2271.5,0.54,13.3,7,10.5,0.077,10,0.1,0.5
,12:12:10,4,3600,2272.5,0.54,13.3,7,10.5,0.075,10,0.1,0.5
,12:12:11,4,3600,2273.5,0.53,13.3,7,10.5,0.077,10,0.1,0.5
,12:12:12,4,3600,2274.5,0.54,13.3,7,10.5,0.077,10,0.1,0.5
,12:12:13,4,3600,2275.5,0.54,13.3,7,10.5,0.077,10,0.1,0.5
,12:12:14,4,3600,2276.5,0.53,13.3,7,10.5,0.08,10,0.1,0.5
,12:12:15,4,3600,2277.5,0.53,13.3,7,10.4,0.08,10,0.1,0.5
,12:12:16,4,3600,2278.5,0.53,13.3,7,10.4,0.076,10,0.1,0.49
,12:12:17,4,3600,2279.5,0.53,13.3,7,10.4,0.077,10,0.1,0.5
,12:12:18,4,3600,2280.5,0.54,13.3,7,10.4,0.077,10,0.1,0.5
,12:12:19,4,3600,2281.5,0.54,13.3,7,10.4,0.077,10,0.1,0.5
,12:12:20,4,3600,2282.5,0.54,13.3,7,10.4,0.077,10,0.1,0.5
,12:12:21,4,3600,2283.5,0.53,13.3,7,10.4,0.08,10,0.1,0.5
,12:12:22,4,3600,2284.5,0.53,13.3,7,10.4,0.074,10,0.1,0.5
,12:12:23,4,3600,2285.5,0.53,13.3,7,10.4,0.074,10,0.1,0.49
,12:12:24,4,3600,2286.5,0.52,13.3,7,10.4,0.076,10,0.1,0.49
,12:12:25,4,3600,2287.5,0.52,13.3,7,10.4,0.075,10,0.1,0.49
,12:12:26,4,3600,2288.5,0.52,13.3,7,10.4,0.078,10,0.1,0.49
,12:12:27,4,3600,2289.5,0.52,13.3,7,10.4,0.079,10,0.1,0.49
,12:12:28,4,3600,2290.5,0.53,13.3,7,10.4,0.08,10,0.1,0.5
,12:12:29,4,3600,2291.5,0.53,13.3,7,10.4,0.077,10,0.1,0.5
,12:12:30,4,3600,2292.5,0.53,13.3,7,10.4,0.077,10,0.1,0.5
,12:12:31,4,3600,2293.5,0.53,13.3,7,10.4,0.076,10,0.1,0.49
,12:12:32,4,3600,2294.5,0.53,13.3,7,10.4,0.079,10,0.1,0.49
,12:12:33,4,3600,2295.5,0.52,13.3,7,10.4,0.079,10,0.1,0.49
,12:12:34,4,3600,2296.5,0.52,13.3,7,10.4,0.079,10,0.1,0.49
,12:12:35,4,3600,2297.5,0.53,13.3,7,10.4,0.076,10,0.1,0.49
,12:12:36,4,3600,2298.5,0.53,13.3,7,10.4,0.077,10,0.1,0.5
,12:12:37,4,3600,2299.5,0.54,13.3,7,10.4,0.08,10,0.1,0.5
,12:12:38,4,3600,2300.5,0.54,13.3,6,10.4,0.084,10,0.1,0.5
,12:12:39,4,3600,2301.5,0.54,13.3,6,10.4,0.084,10,0.1,0.5
