Data file,,RA0.3_HEF65_-8C_003_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_-8DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,23/03/2016,,,,,,,,,,
Lubricant,,HEF65,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 14:01:34 on 06/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,14:34:52,4,2700,1998.1,0.03,0,9,-7.4,0.004,10,0.3,0.04
,14:34:53,4,2700,1999.1,0.38,0.6,9,-7.4,0.041,10,0.3,0.4
,14:34:54,4,2700,2000.1,0.94,6.4,9,-7.4,0.099,10,0.3,0.93
,14:34:55,4,2700,2001.1,1.54,12.1,10,-7.4,0.154,10,0.3,1.49
,14:34:56,4,2700,2002.1,1.81,13.3,10,-7.4,0.177,10,0.3,1.71
,14:34:57,4,2700,2003.1,1.87,13.3,10,-7.4,0.183,10,0.2,1.75
,14:34:58,4,2700,2004.1,1.86,13.3,10,-7.5,0.181,10,0.2,1.74
,14:34:59,4,2700,2005.1,1.84,13.3,10,-7.5,0.184,10,0.4,1.72
,14:35:00,4,2700,2006.1,1.82,13.3,10,-7.6,0.187,10,0.4,1.7
,14:35:01,4,2700,2007.1,1.8,13.3,10,-7.6,0.185,10,0.3,1.69
,14:35:02,4,2700,2008.1,1.79,13.3,9,-7.6,0.189,10,0.2,1.68
,14:35:03,4,2700,2009.1,1.78,13.3,9,-7.6,0.188,10,0.1,1.67
,14:35:04,4,2700,2010.1,1.77,13.3,9,-7.6,0.191,10,0.1,1.65
,14:35:05,4,2700,2011.1,1.75,13.3,9,-7.6,0.189,10,0.1,1.63
,14:35:06,4,2700,2012.1,1.73,13.3,9,-7.5,0.187,10,0.1,1.62
,14:35:07,4,2700,2013.1,1.72,13.3,9,-7.4,0.187,10,0.1,1.62
,14:35:08,4,2700,2014.1,1.72,13.3,9,-7.4,0.187,10,0.1,1.61
,14:35:09,4,2700,2015.1,1.72,13.3,9,-7.3,0.187,10,0.1,1.61
,14:35:10,4,2700,2016.1,1.72,13.3,9,-7.2,0.186,10,0.1,1.61
,14:35:11,4,2700,2017.1,1.72,13.3,9,-7,0.186,10,0.1,1.61
,14:35:12,4,2700,2018.1,1.72,13.3,9,-6.9,0.191,10,0.1,1.61
,14:35:13,4,2700,2019.1,1.71,13.3,9,-6.9,0.197,10,0.1,1.61
,14:35:14,4,2700,2020.1,1.71,13.3,9,-6.9,0.196,10,0.1,1.6
,14:35:15,4,2700,2021.1,1.7,13.3,9,-6.8,0.195,10,0.1,1.6
,14:35:16,4,2700,2022.1,1.7,13.3,9,-6.8,0.195,10,0.1,1.6
,14:35:17,4,2700,2023.1,1.71,13.3,9,-6.7,0.196,10,0.1,1.6
,14:35:18,4,2700,2024.1,1.72,13.3,9,-6.7,0.197,10,0.1,1.61
,14:35:19,4,2700,2025.1,1.72,13.3,9,-6.7,0.192,10,0.1,1.61
,14:35:20,4,2700,2026.1,1.72,13.3,9,-6.7,0.192,10,0.1,1.61
,14:35:21,4,2700,2027.1,1.72,13.3,9,-6.6,0.191,10,0.1,1.61
,14:35:22,4,2700,2028.1,1.71,13.3,9,-6.6,0.191,10,0.1,1.61
,14:35:23,4,2700,2029.1,1.71,13.3,9,-6.6,0.191,10,0.1,1.6
,14:35:24,4,2700,2030.1,1.71,13.3,9,-6.6,0.191,10,0.1,1.6
,14:35:25,4,2700,2031.1,1.71,13.3,9,-6.6,0.19,10,0.1,1.6
,14:35:26,4,2700,2032.1,1.71,13.3,9,-6.6,0.196,10,0.1,1.6
,14:35:27,4,2700,2033.1,1.7,13.3,9,-6.6,0.195,10,0.1,1.59
,14:35:28,4,2700,2034.1,1.7,13.3,9,-6.6,0.195,10,0.1,1.59
,14:35:29,4,2700,2035.1,1.7,13.3,9,-6.6,0.195,10,0.1,1.59
,14:35:30,4,2700,2036.1,1.71,13.3,9,-6.6,0.191,10,0.1,1.6
,14:35:31,4,2700,2037.1,1.72,13.3,9,-6.6,0.192,10,0.1,1.61
,14:35:32,4,2700,2038.1,1.72,13.3,9,-6.6,0.191,10,0.1,1.61
,14:35:33,4,2700,2039.1,1.71,13.3,9,-6.6,0.19,10,0.1,1.6
,14:35:34,4,2700,2040.1,1.7,13.3,9,-6.6,0.195,10,0.1,1.59
,14:35:35,4,2700,2041.1,1.69,13.3,9,-6.6,0.189,10,0.1,1.59
,14:35:36,4,2700,2042.1,1.7,13.3,9,-6.6,0.189,10,0.1,1.59
,14:35:37,4,2700,2043.1,1.71,13.3,9,-6.6,0.185,10,0.1,1.6
,14:35:38,4,2700,2044.1,1.7,13.3,9,-6.6,0.179,10,0.1,1.59
,14:35:39,4,2700,2045.1,1.69,13.3,10,-6.6,0.174,10,0.1,1.59
,14:35:40,4,2700,2046.1,1.69,13.3,9,-6.6,0.178,10,0.1,1.58
,14:35:41,4,2700,2047.1,1.68,13.3,9,-6.6,0.182,10,0.1,1.57
,14:35:42,4,2700,2048.1,1.68,13.3,9,-6.6,0.187,10,0.1,1.57
,14:35:43,4,2700,2049.1,1.67,13.3,9,-6.6,0.186,10,0.1,1.57
,14:35:44,4,2700,2050.1,1.66,13.3,9,-6.6,0.185,10,0.1,1.56
,14:35:45,4,2700,2051.1,1.65,13.3,9,-6.6,0.184,10,0.1,1.55
,14:35:46,4,2700,2052.1,1.65,13.3,9,-6.6,0.184,10,0.1,1.55
,14:35:47,4,2700,2053.1,1.65,13.3,9,-6.7,0.184,10,0.1,1.55
,14:35:48,4,2700,2054.1,1.65,13.3,9,-6.7,0.189,10,0.1,1.54
,14:35:49,4,2700,2055.1,1.65,13.3,9,-6.7,0.189,10,0.1,1.54
,14:35:50,4,2700,2056.1,1.65,13.3,9,-6.7,0.189,10,0.1,1.54
,14:35:51,4,2700,2057.1,1.66,13.3,9,-6.7,0.184,10,0.1,1.55
,14:35:52,4,2700,2058.1,1.67,13.3,9,-6.7,0.186,10,0.1,1.56
,14:35:53,4,2700,2059.1,1.67,13.3,9,-6.7,0.186,10,0.1,1.56
,14:35:54,4,2700,2060.1,1.66,13.3,9,-6.7,0.185,10,0.1,1.55
,14:35:55,4,2700,2061.1,1.65,13.3,9,-6.7,0.189,10,0.1,1.54
,14:35:56,4,2700,2062.1,1.64,13.3,9,-6.7,0.183,10,0.1,1.54
,14:35:57,4,2700,2063.1,1.65,13.3,9,-6.7,0.184,10,0.1,1.54
,14:35:58,4,2700,2064.1,1.65,13.3,9,-6.7,0.184,10,0.1,1.55
,14:35:59,4,2700,2065.1,1.65,13.3,9,-6.7,0.184,10,0.1,1.54
,14:36:00,4,2700,2066.1,1.65,13.3,9,-6.7,0.184,10,0.1,1.54
,14:36:01,4,2700,2067.1,1.65,13.3,9,-6.7,0.184,10,0.1,1.55
,14:36:02,4,2700,2068.1,1.66,13.3,9,-6.7,0.18,10,0.1,1.55
,14:36:03,4,2700,2069.1,1.65,13.3,9,-6.7,0.184,10,0.1,1.55
,14:36:04,4,2700,2070.1,1.65,13.3,9,-6.7,0.183,10,0.1,1.54
,14:36:05,4,2700,2071.1,1.65,13.3,9,-6.7,0.178,10,0.1,1.54
,14:36:06,4,2700,2072.1,1.65,13.3,9,-6.7,0.184,10,0.1,1.55
,14:36:07,4,2700,2073.1,1.65,13.3,9,-6.7,0.184,10,0.1,1.55
,14:36:08,4,2700,2074.1,1.64,13.3,9,-6.7,0.183,10,0.1,1.54
,14:36:09,4,2700,2075.1,1.64,13.3,9,-6.7,0.183,10,0.1,1.54
,14:36:10,4,2700,2076.1,1.65,13.3,9,-6.6,0.183,10,0.1,1.54
,14:36:11,4,2700,2077.1,1.65,13.3,9,-6.6,0.184,10,0.1,1.55
,14:36:12,4,2700,2078.1,1.66,13.3,9,-6.6,0.179,10,0.1,1.55
,14:36:13,4,2700,2079.1,1.65,13.3,9,-6.6,0.174,10,0.1,1.54
,14:36:14,4,2700,2080.1,1.63,13.3,9,-6.6,0.172,10,0.1,1.53
,14:36:15,4,2700,2081.1,1.62,13.3,9,-6.6,0.171,10,0.1,1.52
,14:36:16,4,2700,2082.1,1.61,13.3,9,-6.6,0.17,10,0.1,1.51
,14:36:17,4,2700,2083.1,1.61,13.3,9,-6.6,0.17,10,0.1,1.51
,14:36:18,4,2700,2084.1,1.61,13.3,9,-6.6,0.175,10,0.1,1.51
,14:36:19,4,2700,2085.1,1.6,13.3,9,-6.6,0.174,10,0.1,1.5
,14:36:20,4,2700,2086.1,1.59,13.3,9,-6.6,0.177,10,0.1,1.48
,14:36:21,4,2700,2087.1,1.57,13.3,9,-6.6,0.175,10,0.1,1.47
,14:36:22,4,2700,2088.1,1.55,13.3,9,-6.6,0.178,10,0.1,1.45
,14:36:23,4,2700,2089.1,1.55,13.3,9,-6.6,0.178,10,0.1,1.45
,14:36:24,4,2700,2090.1,1.56,13.3,9,-6.6,0.179,10,0.1,1.46
,14:36:25,4,2700,2091.1,1.57,13.3,9,-6.6,0.18,10,0.1,1.47
,14:36:26,4,2700,2092.1,1.57,13.3,9,-6.6,0.18,10,0.1,1.47
,14:36:27,4,2700,2093.1,1.58,13.3,9,-6.6,0.181,10,0.1,1.48
,14:36:28,4,2700,2094.1,1.59,13.3,9,-6.6,0.182,10,0.1,1.48
,14:36:29,4,2700,2095.1,1.6,13.3,9,-6.6,0.178,10,0.1,1.49
,14:36:30,4,2700,2096.1,1.59,13.3,9,-6.6,0.177,10,0.1,1.49
,14:36:31,4,2700,2097.1,1.58,13.3,9,-6.6,0.176,10,0.1,1.48
,14:36:32,4,2700,2098.1,1.57,13.3,9,-6.6,0.175,10,0.1,1.47
,14:36:33,4,2700,2099.1,1.57,13.3,9,-6.6,0.175,10,0.1,1.47
,14:36:34,4,2700,2100.1,1.58,13.3,9,-6.6,0.176,10,0.1,1.48
,14:36:35,4,2700,2101.1,1.58,13.3,9,-6.6,0.171,10,0.1,1.48
,14:36:36,4,2700,2102.1,1.58,13.3,9,-6.6,0.171,10,0.1,1.48
,14:36:37,4,2700,2103.1,1.57,13.3,9,-6.6,0.175,10,0.1,1.47
,14:36:38,4,2700,2104.1,1.55,13.3,9,-6.6,0.173,10,0.1,1.45
,14:36:39,4,2700,2105.1,1.54,13.3,9,-6.6,0.172,10,0.1,1.44
,14:36:40,4,2700,2106.1,1.54,13.3,9,-6.6,0.171,10,0.1,1.44
,14:36:41,4,2700,2107.1,1.54,13.3,9,-6.6,0.172,10,0.1,1.44
,14:36:42,4,2700,2108.1,1.55,13.3,9,-6.6,0.168,10,0.1,1.45
,14:36:43,4,2700,2109.1,1.56,13.3,9,-6.6,0.164,10,0.1,1.46
,14:36:44,4,2700,2110.1,1.55,13.3,9,-6.6,0.164,10,0.1,1.46
,14:36:45,4,2700,2111.1,1.55,13.3,9,-6.6,0.173,10,0.1,1.45
,14:36:46,4,2700,2112.1,1.54,13.3,9,-6.6,0.177,10,0.1,1.44
,14:36:47,4,2700,2113.1,1.54,13.3,9,-6.6,0.171,10,0.1,1.44
,14:36:48,4,2700,2114.1,1.53,13.3,9,-6.6,0.171,10,0.1,1.44
,14:36:49,4,2700,2115.1,1.53,13.3,9,-6.6,0.171,10,0.1,1.44
,14:36:50,4,2700,2116.1,1.53,13.3,9,-6.6,0.17,10,0.1,1.43
,14:36:51,4,2700,2117.1,1.52,13.3,9,-6.6,0.17,10,0.1,1.43
,14:36:52,4,2700,2118.1,1.53,13.3,9,-6.6,0.175,10,0.1,1.43
,14:36:53,4,2700,2119.1,1.53,13.3,9,-6.6,0.166,10,0.1,1.44
,14:36:54,4,2700,2120.1,1.54,13.3,9,-6.6,0.162,10,0.1,1.44
,14:36:55,4,2700,2121.1,1.53,13.3,9,-6.6,0.161,10,0.1,1.43
,14:36:56,4,2700,2122.1,1.52,13.3,9,-6.6,0.165,10,0.1,1.43
,14:36:57,4,2700,2123.1,1.52,13.3,9,-6.6,0.169,10,0.1,1.42
,14:36:58,4,2700,2124.1,1.52,13.3,9,-6.6,0.169,10,0.1,1.42
,14:36:59,4,2700,2125.1,1.51,13.3,9,-6.6,0.168,10,0.1,1.41
,14:37:00,4,2700,2126.1,1.51,13.3,9,-6.6,0.173,10,0.1,1.41
,14:37:01,4,2700,2127.1,1.51,13.3,9,-6.6,0.173,10,0.1,1.41
,14:37:02,4,2700,2128.1,1.52,13.3,9,-6.6,0.169,10,0.1,1.42
,14:37:03,4,2700,2129.1,1.53,13.3,9,-6.6,0.17,10,0.1,1.43
,14:37:04,4,2700,2130.1,1.52,13.3,9,-6.6,0.17,10,0.1,1.43
,14:37:05,4,2700,2131.1,1.52,13.3,9,-6.6,0.169,10,0.1,1.42
,14:37:06,4,2700,2132.1,1.51,13.3,9,-6.6,0.163,10,0.1,1.41
,14:37:07,4,2700,2133.1,1.51,13.3,9,-6.6,0.159,10,0.1,1.41
,14:37:08,4,2700,2134.1,1.51,13.3,9,-6.6,0.159,10,0.1,1.41
,14:37:09,4,2700,2135.1,1.51,13.3,9,-6.6,0.163,10,0.1,1.41
,14:37:10,4,2700,2136.1,1.5,13.3,9,-6.6,0.167,10,0.1,1.4
,14:37:11,4,2700,2137.1,1.5,13.3,9,-6.6,0.167,10,0.1,1.4
,14:37:12,4,2700,2138.1,1.49,13.3,9,-6.6,0.166,10,0.1,1.4
,14:37:13,4,2700,2139.1,1.49,13.3,9,-6.6,0.166,10,0.1,1.4
,14:37:14,4,2700,2140.1,1.5,13.3,9,-6.6,0.172,10,0.1,1.4
,14:37:15,4,2700,2141.1,1.5,13.3,9,-6.6,0.172,10,0.1,1.4
,14:37:16,4,2700,2142.1,1.51,13.3,9,-6.6,0.168,10,0.1,1.41
,14:37:17,4,2700,2143.1,1.51,13.3,9,-6.6,0.168,10,0.1,1.41
,14:37:18,4,2700,2144.1,1.5,13.3,9,-6.6,0.162,10,0.1,1.4
,14:37:19,4,2700,2145.1,1.48,13.3,9,-6.6,0.156,10,0.1,1.39
,14:37:20,4,2700,2146.1,1.47,13.3,9,-6.6,0.155,10,0.1,1.38
,14:37:21,4,2700,2147.1,1.47,13.3,9,-6.6,0.16,10,0.1,1.38
,14:37:22,4,2700,2148.1,1.47,13.3,9,-6.6,0.164,10,0.1,1.38
,14:37:23,4,2700,2149.1,1.47,13.3,9,-6.6,0.169,10,0.1,1.38
,14:37:24,4,2700,2150.1,1.47,13.3,9,-6.6,0.164,10,0.1,1.38
,14:37:25,4,2700,2151.1,1.47,13.3,9,-6.6,0.164,10,0.1,1.38
,14:37:26,4,2700,2152.1,1.48,13.3,9,-6.6,0.165,10,0.1,1.38
,14:37:27,4,2700,2153.1,1.48,13.3,9,-6.6,0.165,10,0.1,1.39
,14:37:28,4,2700,2154.1,1.48,13.3,9,-6.7,0.165,10,0.1,1.38
,14:37:29,4,2700,2155.1,1.47,13.3,9,-6.7,0.164,10,0.1,1.38
,14:37:30,4,2700,2156.1,1.47,13.3,9,-6.7,0.164,10,0.1,1.38
,14:37:31,4,2700,2157.1,1.47,13.3,9,-6.7,0.16,10,0.1,1.38
,14:37:32,4,2700,2158.1,1.47,13.3,9,-6.7,0.155,10,0.1,1.38
,14:37:33,4,2700,2159.1,1.47,13.3,9,-6.7,0.155,10,0.1,1.38
,14:37:34,4,2700,2160.1,1.47,13.3,9,-6.7,0.16,10,0.1,1.38
,14:37:35,4,2700,2161.1,1.47,13.3,9,-6.7,0.164,10,0.1,1.38
,14:37:36,4,2700,2162.1,1.47,13.3,9,-6.7,0.164,10,0.1,1.38
,14:37:37,4,2700,2163.1,1.47,13.3,9,-6.7,0.163,10,0.1,1.37
,14:37:38,4,2700,2164.1,1.46,13.3,9,-6.7,0.163,10,0.1,1.37
,14:37:39,4,2700,2165.1,1.46,13.3,9,-6.7,0.168,10,0.1,1.37
,14:37:40,4,2700,2166.1,1.46,13.3,9,-6.7,0.167,10,0.1,1.37
,14:37:41,4,2700,2167.1,1.46,13.3,9,-6.7,0.163,10,0.1,1.37
,14:37:42,4,2700,2168.1,1.46,13.3,9,-6.7,0.162,10,0.1,1.36
,14:37:43,4,2700,2169.1,1.45,13.3,9,-6.7,0.162,10,0.1,1.36
,14:37:44,4,2700,2170.1,1.45,13.3,9,-6.7,0.161,10,0.1,1.35
,14:37:45,4,2700,2171.1,1.44,13.3,9,-6.7,0.156,10,0.1,1.35
,14:37:46,4,2700,2172.1,1.44,13.3,9,-6.7,0.156,10,0.1,1.35
,14:37:47,4,2700,2173.1,1.44,13.3,9,-6.7,0.152,10,0.1,1.35
,14:37:48,4,2700,2174.1,1.44,13.3,9,-6.7,0.156,10,0.1,1.35
,14:37:49,4,2700,2175.1,1.44,13.3,9,-6.7,0.161,10,0.1,1.35
,14:37:50,4,2700,2176.1,1.44,13.3,9,-6.7,0.16,10,0.1,1.34
,14:37:51,4,2700,2177.1,1.43,13.3,9,-6.7,0.164,10,0.1,1.34
,14:37:52,4,2700,2178.1,1.42,13.3,9,-6.7,0.163,10,0.1,1.33
,14:37:53,4,2700,2179.1,1.41,13.3,9,-6.7,0.162,10,0.1,1.32
,14:37:54,4,2700,2180.1,1.41,13.3,9,-6.7,0.162,10,0.1,1.32
,14:37:55,4,2700,2181.1,1.42,13.3,9,-6.7,0.162,10,0.1,1.33
,14:37:56,4,2700,2182.1,1.43,13.3,9,-6.7,0.159,10,0.1,1.34
,14:37:57,4,2700,2183.1,1.43,13.3,9,-6.7,0.155,10,0.1,1.34
,14:37:58,4,2700,2184.1,1.43,13.3,9,-6.7,0.151,10,0.1,1.34
,14:37:59,4,2700,2185.1,1.43,13.3,9,-6.7,0.151,10,0.1,1.34
,14:38:00,4,2700,2186.1,1.43,13.3,9,-6.7,0.159,10,0.1,1.34
,14:38:01,4,2700,2187.1,1.43,13.3,9,-6.7,0.159,10,0.1,1.34
,14:38:02,4,2700,2188.1,1.43,13.3,9,-6.7,0.16,10,0.1,1.34
,14:38:03,4,2700,2189.1,1.43,13.3,9,-6.7,0.159,10,0.1,1.34
,14:38:04,4,2700,2190.1,1.42,13.3,9,-6.7,0.159,10,0.1,1.33
,14:38:05,4,2700,2191.1,1.42,13.3,9,-6.7,0.158,10,0.1,1.33
,14:38:06,4,2700,2192.1,1.41,13.3,9,-6.8,0.162,10,0.1,1.32
,14:38:07,4,2700,2193.1,1.41,13.3,9,-6.8,0.157,10,0.1,1.32
,14:38:08,4,2700,2194.1,1.41,13.3,9,-6.8,0.152,10,0.1,1.32
,14:38:09,4,2700,2195.1,1.41,13.3,9,-6.8,0.148,10,0.1,1.32
,14:38:10,4,2700,2196.1,1.41,13.3,9,-6.8,0.148,10,0.1,1.32
,14:38:11,4,2700,2197.1,1.41,13.3,9,-6.8,0.152,10,0.1,1.31
,14:38:12,4,2700,2198.1,1.39,13.3,9,-6.8,0.155,10,0.1,1.3
,14:38:13,4,2700,2199.1,1.38,13.3,9,-6.8,0.153,10,0.1,1.29
,14:38:14,4,2700,2200.1,1.37,13.3,9,-6.8,0.157,10,0.1,1.28
,14:38:15,4,2700,2201.1,1.36,13.3,9,-6.8,0.156,10,0.1,1.28
,14:38:16,4,2700,2202.1,1.37,13.3,9,-6.8,0.157,10,0.1,1.28
,14:38:17,4,2700,2203.1,1.37,13.3,9,-6.8,0.157,10,0.1,1.28
,14:38:18,4,2700,2204.1,1.37,13.3,9,-6.8,0.158,10,0.1,1.29
,14:38:19,4,2700,2205.1,1.38,13.3,9,-6.8,0.159,10,0.1,1.3
,14:38:20,4,2700,2206.1,1.39,13.3,9,-6.8,0.155,10,0.1,1.3
,14:38:21,4,2700,2207.1,1.39,13.3,9,-6.8,0.151,10,0.1,1.3
,14:38:22,4,2700,2208.1,1.38,13.3,9,-6.8,0.145,10,0.1,1.29
,14:38:23,4,2700,2209.1,1.37,13.3,9,-6.8,0.144,10,0.1,1.28
,14:38:24,4,2700,2210.1,1.36,13.3,9,-6.8,0.148,10,0.1,1.28
,14:38:25,4,2700,2211.1,1.36,13.3,9,-6.8,0.152,10,0.1,1.27
,14:38:26,4,2700,2212.1,1.36,13.3,9,-6.8,0.156,10,0.1,1.27
,14:38:27,4,2700,2213.1,1.36,13.3,9,-6.8,0.156,10,0.1,1.27
,14:38:28,4,2700,2214.1,1.36,13.3,9,-6.8,0.152,10,0.1,1.28
,14:38:29,4,2700,2215.1,1.37,13.3,9,-6.8,0.152,10,0.1,1.28
,14:38:30,4,2700,2216.1,1.37,13.3,9,-6.8,0.157,10,0.1,1.28
,14:38:31,4,2700,2217.1,1.37,13.3,9,-6.8,0.152,10,0.1,1.28
,14:38:32,4,2700,2218.1,1.36,13.3,9,-6.8,0.152,10,0.1,1.28
,14:38:33,4,2700,2219.1,1.36,13.3,9,-6.8,0.147,10,0.1,1.27
,14:38:34,4,2700,2220.1,1.36,13.3,9,-6.8,0.147,10,0.1,1.27
,14:38:35,4,2700,2221.1,1.36,13.3,9,-6.8,0.147,10,0.1,1.27
,14:38:36,4,2700,2222.1,1.36,13.3,9,-6.8,0.151,10,0.1,1.27
,14:38:37,4,2700,2223.1,1.36,13.3,9,-6.8,0.151,10,0.1,1.27
,14:38:38,4,2700,2224.1,1.35,13.3,9,-6.8,0.151,10,0.1,1.27
,14:38:39,4,2700,2225.1,1.35,13.3,9,-6.9,0.151,10,0.1,1.27
,14:38:40,4,2700,2226.1,1.35,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:41,4,2700,2227.1,1.35,13.3,9,-6.9,0.146,10,0.1,1.26
,14:38:42,4,2700,2228.1,1.35,13.3,9,-6.9,0.146,10,0.1,1.26
,14:38:43,4,2700,2229.1,1.35,13.3,9,-6.9,0.146,10,0.1,1.26
,14:38:44,4,2700,2230.1,1.35,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:45,4,2700,2231.1,1.35,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:46,4,2700,2232.1,1.35,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:47,4,2700,2233.1,1.35,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:48,4,2700,2234.1,1.35,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:49,4,2700,2235.1,1.35,13.3,9,-6.9,0.146,10,0.1,1.26
,14:38:50,4,2700,2236.1,1.35,13.3,9,-6.9,0.146,10,0.1,1.27
,14:38:51,4,2700,2237.1,1.35,13.3,9,-6.9,0.146,10,0.1,1.27
,14:38:52,4,2700,2238.1,1.35,13.3,9,-6.9,0.146,10,0.1,1.26
,14:38:53,4,2700,2239.1,1.34,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:54,4,2700,2240.1,1.34,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:55,4,2700,2241.1,1.34,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:56,4,2700,2242.1,1.34,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:57,4,2700,2243.1,1.34,13.3,9,-6.9,0.149,10,0.1,1.26
,14:38:58,4,2700,2244.1,1.34,13.3,9,-6.9,0.15,10,0.1,1.26
,14:38:59,4,2700,2245.1,1.34,13.3,9,-6.9,0.145,10,0.1,1.25
,14:39:00,4,2700,2246.1,1.34,13.3,9,-6.9,0.141,10,0.1,1.25
,14:39:01,4,2700,2247.1,1.33,13.3,9,-6.9,0.141,10,0.1,1.25
,14:39:02,4,2700,2248.1,1.33,13.3,9,-6.9,0.144,10,0.1,1.25
,14:39:03,4,2700,2249.1,1.32,13.3,9,-6.9,0.147,10,0.1,1.24
,14:39:04,4,2700,2250.1,1.31,13.3,9,-6.9,0.15,10,0.1,1.22
,14:39:05,4,2700,2251.1,1.3,13.3,9,-7,0.149,10,0.1,1.21
,14:39:06,4,2700,2252.1,1.29,13.3,9,-7,0.148,10,0.1,1.21
,14:39:07,4,2700,2253.1,1.3,13.3,9,-7,0.149,10,0.1,1.22
,14:39:08,4,2700,2254.1,1.31,13.3,9,-7,0.146,10,0.1,1.22
,14:39:09,4,2700,2255.1,1.31,13.3,9,-7,0.146,10,0.1,1.22
,14:39:10,4,2700,2256.1,1.31,13.3,9,-7,0.146,10,0.1,1.22
,14:39:11,4,2700,2257.1,1.31,13.3,9,-7,0.146,10,0.1,1.23
,14:39:12,4,2700,2258.1,1.31,13.3,9,-7,0.142,10,0.1,1.23
,14:39:13,4,2700,2259.1,1.31,13.3,9,-7,0.138,10,0.1,1.23
,14:39:14,4,2700,2260.1,1.31,13.3,9,-7,0.142,10,0.1,1.23
,14:39:15,4,2700,2261.1,1.31,13.3,9,-7,0.146,10,0.1,1.22
,14:39:16,4,2700,2262.1,1.3,13.3,9,-7,0.145,10,0.1,1.22
,14:39:17,4,2700,2263.1,1.3,13.3,9,-7,0.149,10,0.1,1.22
,14:39:18,4,2700,2264.1,1.3,13.3,9,-7,0.149,10,0.1,1.21
,14:39:19,4,2700,2265.1,1.29,13.3,9,-7,0.148,10,0.1,1.21
,14:39:20,4,2700,2266.1,1.29,13.3,9,-7,0.148,10,0.1,1.21
,14:39:21,4,2700,2267.1,1.3,13.3,9,-7,0.149,10,0.1,1.21
,14:39:22,4,2700,2268.1,1.31,13.3,9,-7,0.146,10,0.1,1.22
,14:39:23,4,2700,2269.1,1.31,13.3,9,-7,0.146,10,0.1,1.23
,14:39:24,4,2700,2270.1,1.3,13.3,9,-7,0.145,10,0.1,1.22
,14:39:25,4,2700,2271.1,1.29,13.3,9,-7,0.144,10,0.1,1.21
,14:39:26,4,2700,2272.1,1.28,13.3,9,-7,0.139,10,0.1,1.2
,14:39:27,4,2700,2273.1,1.28,13.3,9,-7,0.135,10,0.1,1.2
,14:39:28,4,2700,2274.1,1.28,13.3,9,-7,0.138,10,0.1,1.2
,14:39:29,4,2700,2275.1,1.27,13.3,9,-7,0.138,10,0.1,1.19
,14:39:30,4,2700,2276.1,1.27,13.3,9,-7.1,0.142,10,0.1,1.19
,14:39:31,4,2700,2277.1,1.28,13.3,9,-7.1,0.142,10,0.1,1.2
,14:39:32,4,2700,2278.1,1.28,13.3,9,-7.1,0.143,10,0.1,1.2
,14:39:33,4,2700,2279.1,1.28,13.3,9,-7.1,0.143,10,0.1,1.2
,14:39:34,4,2700,2280.1,1.28,13.3,9,-7.1,0.143,10,0.1,1.2
,14:39:35,4,2700,2281.1,1.27,13.3,9,-7.1,0.142,10,0.1,1.19
,14:39:36,4,2700,2282.1,1.27,13.3,9,-7.1,0.141,10,0.1,1.19
,14:39:37,4,2700,2283.1,1.26,13.3,9,-7.1,0.141,10,0.1,1.18
,14:39:38,4,2700,2284.1,1.26,13.3,9,-7.1,0.14,10,0.1,1.18
,14:39:39,4,2700,2285.1,1.26,13.3,9,-7.1,0.136,10,0.1,1.18
,14:39:40,4,2700,2286.1,1.25,13.3,9,-7.1,0.135,10,0.1,1.17
,14:39:41,4,2700,2287.1,1.25,13.3,9,-7.1,0.139,10,0.1,1.17
,14:39:42,4,2700,2288.1,1.25,13.3,9,-7.1,0.139,10,0.1,1.17
,14:39:43,4,2700,2289.1,1.25,13.3,9,-7.1,0.139,10,0.1,1.17
,14:39:44,4,2700,2290.1,1.24,13.3,9,-7.1,0.138,10,0.1,1.17
,14:39:45,4,2700,2291.1,1.25,13.3,9,-7.1,0.139,10,0.1,1.17
,14:39:46,4,2700,2292.1,1.25,13.3,9,-7.1,0.139,10,0.1,1.17
