Data file,,RA0.3_OILHEF10_12C_001.TSV,,,,,,,,,,
,13:32:29,4,2700,681.7,1.66,13.3,9,10.8,0.184,10,50,1.58
,13:32:30,4,2700,682.7,1.61,13.3,9,10.9,0.179,10,50.1,1.53
,13:32:31,4,2700,683.7,1.56,13.3,9,10.9,0.174,10,50.1,1.49
,13:32:32,4,2700,684.7,1.52,13.3,9,10.9,0.169,10,50.1,1.44
,13:32:33,4,2700,685.7,1.41,13.3,9,10.9,0.157,10,50.1,1.34
,13:32:34,4,2700,686.7,1.27,13.3,9,10.9,0.141,10,50.1,1.2
,13:32:35,4,2700,687.7,1.13,13.3,9,10.9,0.126,10,50.1,1.07
,13:32:36,4,2700,688.7,1.09,13.3,9,10.9,0.121,10,50.1,1.04
,13:32:37,4,2700,689.7,1.09,13.3,9,10.9,0.121,10,50,1.04
,13:32:38,4,2700,690.7,1.12,13.3,9,10.9,0.125,10,50,1.08
,13:32:39,4,2700,691.7,1.17,13.3,9,10.9,0.13,10,50,1.13
,13:32:40,4,2700,692.7,1.24,13.3,9,11,0.138,10,50,1.19
,13:32:41,4,2700,693.7,1.32,13.3,9,11,0.148,10,50,1.27
,13:32:42,4,2700,694.7,1.45,13.3,9,11,0.161,10,50.1,1.4
,13:32:43,4,2700,695.7,1.58,13.3,9,11,0.176,10,50.1,1.52
,13:32:44,4,2700,696.7,1.67,13.3,9,11,0.186,10,50.1,1.6
,13:32:45,4,2700,697.7,1.71,13.3,9,11,0.185,10,50.1,1.63
,13:32:46,4,2700,698.7,1.71,13.3,9,11,0.18,10,50,1.63
,13:32:47,4,2700,699.7,1.69,13.3,9,11,0.183,10,50,1.62
,13:32:48,4,2700,700.7,1.67,13.3,9,11,0.181,10,50.1,1.59
,13:32:49,4,2700,701.7,1.62,13.3,9,11.1,0.181,10,50.1,1.54
,13:32:50,4,2700,702.7,1.5,13.3,9,11.1,0.168,10,50.1,1.42
,13:32:51,4,2700,703.7,1.34,13.3,9,11.1,0.149,10,50.1,1.26
,13:32:52,4,2700,704.7,1.2,13.3,9,11.1,0.133,10,50.1,1.13
,13:32:53,4,2700,705.7,1.13,13.3,9,11.1,0.126,10,50,1.08
,13:32:54,4,2700,706.7,1.14,13.3,9,11.1,0.124,10,50,1.09
,13:32:55,4,2700,707.7,1.16,13.3,9,11.1,0.13,10,50,1.11
,13:32:56,4,2700,708.7,1.19,13.3,9,11.2,0.133,10,50,1.14
,13:32:57,4,2700,709.7,1.23,13.3,9,11.1,0.137,10,50.1,1.18
,13:32:58,4,2700,710.7,1.26,13.3,9,11.2,0.14,10,50.1,1.2
,13:32:59,4,2700,711.7,1.31,13.3,9,11.2,0.146,10,50.1,1.26
,13:33:00,4,2700,712.7,1.42,13.3,9,11.2,0.153,10,50,1.36
,13:33:01,4,2700,713.7,1.55,13.3,9,11.2,0.168,10,50,1.49
,13:33:02,4,2700,714.7,1.66,13.3,9,11.2,0.18,10,50,1.59
,13:33:03,4,2700,715.7,1.72,13.3,9,11.2,0.181,10,50.1,1.64
,13:33:04,4,2700,716.7,1.73,13.3,9,11.2,0.182,10,50.1,1.65
,13:33:05,4,2700,717.7,1.69,13.3,9,11.2,0.188,10,50.1,1.6
,13:33:06,4,2700,718.7,1.56,13.3,9,11.3,0.179,10,50.1,1.48
,13:33:07,4,2700,719.7,1.39,13.3,9,11.3,0.16,10,50.1,1.32
,13:33:08,4,2700,720.7,1.26,13.3,9,11.3,0.141,10,50.1,1.2
,13:33:09,4,2700,721.7,1.24,13.3,9,11.3,0.139,10,50.1,1.19
,13:33:10,4,2700,722.7,1.32,13.3,9,11.3,0.147,10,50,1.27
,13:33:11,4,2700,723.7,1.44,13.3,9,11.3,0.16,10,50,1.39
,13:33:12,4,2700,724.7,1.56,13.3,9,11.4,0.174,10,50.1,1.5
,13:33:13,4,2700,725.7,1.65,13.3,9,11.4,0.183,10,50.1,1.58
,13:33:14,4,2700,726.7,1.68,13.3,9,11.4,0.188,10,50,1.61
,13:33:15,4,2700,727.7,1.69,13.3,9,11.4,0.194,10,50.1,1.61
,13:33:16,4,2700,728.7,1.69,13.3,9,11.4,0.188,10,50.1,1.61
,13:33:17,4,2700,729.7,1.68,13.3,9,11.4,0.182,10,50.1,1.6
,13:33:18,4,2700,730.7,1.64,13.3,9,11.4,0.178,10,50.1,1.56
,13:33:19,4,2700,731.7,1.54,13.3,9,11.4,0.171,10,50.1,1.45
,13:33:20,4,2700,732.7,1.39,13.3,9,11.4,0.154,10,50.1,1.31
,13:33:21,4,2700,733.7,1.25,13.3,9,11.5,0.14,10,50.1,1.19
,13:33:22,4,2700,734.7,1.19,13.3,9,11.5,0.129,10,50.1,1.13
,13:33:23,4,2700,735.7,1.2,13.3,9,11.5,0.13,10,50.1,1.15
,13:33:24,4,2700,736.7,1.22,13.3,9,11.5,0.133,10,50.1,1.17
,13:33:25,4,2700,737.7,1.25,13.3,9,11.5,0.132,10,50.1,1.2
,13:33:26,4,2700,738.7,1.29,13.3,9,11.5,0.136,10,50,1.24
,13:33:27,4,2700,739.7,1.3,13.3,9,11.6,0.137,10,50.1,1.24
,13:33:28,4,2700,740.7,1.3,13.3,9,11.6,0.137,10,50.1,1.25
,13:33:29,4,2700,741.7,1.29,13.3,9,11.6,0.14,10,50,1.23
,13:33:30,4,2700,742.7,1.34,13.3,9,11.6,0.15,10,50,1.29
,13:33:31,4,2700,743.7,1.44,13.3,9,11.6,0.161,10,50.1,1.39
,13:33:32,4,2700,744.7,1.56,13.3,9,11.6,0.174,10,50.1,1.5
,13:33:33,4,2700,745.7,1.65,13.3,9,11.7,0.189,10,50.1,1.58
,13:33:34,4,2700,746.7,1.7,13.3,9,11.7,0.195,10,50.1,1.62
,13:33:35,4,2700,747.7,1.72,13.3,9,11.7,0.192,10,50.1,1.64
,13:33:36,4,2700,748.7,1.68,13.3,9,11.7,0.187,10,50.1,1.6
,13:33:37,4,2700,749.7,1.55,13.3,9,11.7,0.178,10,50.1,1.47
,13:33:38,4,2700,750.7,1.44,13.3,9,11.7,0.165,10,50.1,1.36
,13:33:39,4,2700,751.7,1.42,13.3,9,11.7,0.163,10,50.1,1.37
,13:33:40,4,2700,752.7,1.53,13.3,9,11.8,0.175,10,50.1,1.47
,13:33:41,4,2700,753.7,1.63,13.3,9,11.8,0.182,10,50.1,1.57
,13:33:42,4,2700,754.7,1.68,13.3,9,11.8,0.187,10,50,1.61
,13:33:43,4,2700,755.7,1.68,13.3,9,11.8,0.187,10,50,1.6
,13:33:44,4,2700,756.7,1.65,13.3,9,11.8,0.184,10,50,1.57
,13:33:45,4,2700,757.7,1.6,13.3,9,11.8,0.178,10,50,1.52
,13:33:46,4,2700,758.7,1.53,13.3,9,11.9,0.17,10,50,1.45
,13:33:47,4,2700,759.7,1.44,13.3,9,11.9,0.161,10,50,1.37
,13:33:48,4,2700,760.7,1.35,13.3,9,11.9,0.151,10,50,1.29
,13:33:49,4,2700,761.7,1.31,13.3,9,11.9,0.146,10,50.1,1.25
,13:33:50,4,2700,762.7,1.33,13.3,9,11.9,0.148,10,50.1,1.27
,13:33:51,4,2700,763.7,1.4,13.3,9,11.9,0.156,10,50,1.34
,13:33:52,4,2700,764.7,1.48,13.3,9,12,0.164,10,50,1.41
,13:33:53,4,2700,765.7,1.53,13.3,9,12,0.171,10,50.1,1.47
,13:33:54,4,2700,766.7,1.58,13.3,9,12,0.176,10,50,1.51
,13:33:55,4,2700,767.7,1.61,13.3,9,12,0.18,10,50.1,1.54
,13:33:56,4,2700,768.7,1.62,13.3,9,12,0.181,10,50.1,1.55
,13:33:57,4,2700,769.7,1.56,13.3,9,12,0.174,10,50,1.48
,13:33:58,4,2700,770.7,1.51,13.3,9,12,0.168,10,50.1,1.44
,13:33:59,4,2700,771.7,1.5,13.3,9,12,0.167,10,50,1.43
,13:34:00,4,2700,772.7,1.55,13.3,9,12.1,0.168,10,50,1.49
,13:34:01,4,2700,773.7,1.6,13.3,9,12.1,0.173,10,50,1.53
,13:34:02,4,2700,774.7,1.63,13.3,9,12.1,0.177,10,50,1.56
,13:34:03,4,2700,775.7,1.65,13.3,9,12.1,0.174,10,50,1.57
,13:34:04,4,2700,776.7,1.62,13.3,9,12.2,0.171,10,50,1.54
,13:34:05,4,2700,777.7,1.55,13.3,9,12.2,0.168,10,50,1.48
,13:34:06,4,2700,778.7,1.5,13.3,9,12.2,0.167,10,50,1.42
,13:34:07,4,2700,779.7,1.46,13.3,9,12.2,0.163,10,50.1,1.4
,13:34:08,4,2700,780.7,1.49,13.3,9,12.2,0.166,10,50.1,1.43
,13:34:09,4,2700,781.7,1.52,13.3,9,12.2,0.17,10,50.1,1.46
,13:34:10,4,2700,782.7,1.58,13.3,9,12.3,0.176,10,50.1,1.51
,13:34:11,4,2700,783.7,1.61,13.3,9,12.3,0.179,10,50,1.54
,13:34:12,4,2700,784.7,1.62,13.3,9,12.3,0.181,10,50,1.55
,13:34:13,4,2700,785.7,1.62,13.3,9,12.3,0.18,10,50,1.54
,13:34:14,4,2700,786.7,1.61,13.3,9,12.3,0.179,10,50,1.54
,13:34:15,4,2700,787.7,1.6,13.3,9,12.3,0.178,10,50,1.53
,13:34:16,4,2700,788.7,1.59,13.3,9,12.3,0.182,10,50,1.52
,13:34:17,4,2700,789.7,1.58,13.3,9,12.3,0.176,10,50,1.51
,13:34:18,4,2700,790.7,1.57,13.3,9,12.4,0.175,10,50.1,1.51
,13:34:19,4,2700,791.7,1.58,13.3,9,12.4,0.176,10,50.1,1.51
,13:34:20,4,2700,792.7,1.58,13.3,9,12.4,0.176,10,50.1,1.51
,13:34:21,4,2700,793.7,1.55,13.3,9,12.4,0.173,10,50.1,1.48
,13:34:22,4,2700,794.7,1.52,13.3,9,12.4,0.161,10,50,1.45
,13:34:23,4,2700,795.7,1.51,13.3,9,12.4,0.159,10,50.1,1.44
,13:34:24,4,2700,796.7,1.52,13.3,9,12.5,0.164,10,50.1,1.45
,13:34:25,4,2700,797.7,1.52,13.3,9,12.5,0.17,10,50,1.45
,13:34:26,4,2700,798.7,1.49,13.3,9,12.5,0.166,10,50.1,1.42
,13:34:27,4,2700,799.7,1.47,13.3,9,12.5,0.164,10,50.1,1.41
,13:34:28,4,2700,800.7,1.49,13.3,9,12.6,0.166,10,50.1,1.43
,13:34:29,4,2700,801.7,1.56,13.3,9,12.6,0.174,10,50,1.5
,13:34:30,4,2700,802.7,1.62,13.3,9,12.6,0.186,10,50,1.55
,13:34:31,4,2700,803.7,1.64,13.3,9,12.6,0.188,10,50,1.57
,13:34:32,4,2700,804.7,1.64,13.3,9,12.6,0.183,10,50,1.57
,13:34:33,4,2700,805.7,1.64,13.3,9,12.6,0.182,10,50,1.56
,13:34:34,4,2700,806.7,1.64,13.3,9,12.6,0.182,10,50,1.56
,13:34:35,4,2700,807.7,1.63,13.3,9,12.6,0.182,10,50.1,1.56
,13:34:36,4,2700,808.7,1.61,13.3,9,12.7,0.179,10,50.1,1.53
,13:34:37,4,2700,809.7,1.56,13.3,9,12.7,0.174,10,50.1,1.48
,13:34:38,4,2700,810.7,1.5,13.3,9,12.7,0.168,10,50.1,1.43
,13:34:39,4,2700,811.7,1.51,13.3,9,12.7,0.168,10,50,1.45
,13:34:40,4,2700,812.7,1.56,13.3,9,12.7,0.174,10,50.1,1.5
,13:34:41,4,2700,813.7,1.62,13.3,9,12.7,0.176,10,50.1,1.55
,13:34:42,4,2700,814.7,1.65,13.3,9,12.8,0.174,10,50.1,1.58
,13:34:43,4,2700,815.7,1.65,13.3,9,12.8,0.174,10,50.1,1.57
,13:34:44,4,2700,816.7,1.64,13.3,9,12.8,0.177,10,50.1,1.56
,13:34:45,4,2700,817.7,1.62,13.3,9,12.8,0.181,10,50.1,1.55
,13:34:46,4,2700,818.7,1.61,13.3,9,12.8,0.179,10,50.1,1.54
,13:34:47,4,2700,819.7,1.57,13.3,9,12.8,0.175,10,50,1.5
,13:34:48,4,2700,820.7,1.54,13.3,9,12.9,0.172,10,50.1,1.47
,13:34:49,4,2700,821.7,1.51,13.3,9,12.9,0.169,10,50,1.44
,13:34:50,4,2700,822.7,1.51,13.3,9,12.9,0.168,10,50,1.44
,13:34:51,4,2700,823.7,1.52,13.3,9,12.9,0.169,10,50.1,1.45
,13:34:52,4,2700,824.7,1.55,13.3,9,12.9,0.173,10,50.1,1.48
,13:34:53,4,2700,825.7,1.58,13.3,9,12.9,0.176,10,50.1,1.51
,13:34:54,4,2700,826.7,1.58,13.3,9,12.9,0.176,10,50.1,1.51
,13:34:55,4,2700,827.7,1.59,13.3,9,12.9,0.177,10,50.1,1.52
,13:34:56,4,2700,828.7,1.61,13.3,9,12.9,0.179,10,50.1,1.54
,13:34:57,4,2700,829.7,1.63,13.3,9,13,0.182,10,50.1,1.56
,13:34:58,4,2700,830.7,1.61,13.3,9,13,0.18,10,50.1,1.54
,13:34:59,4,2700,831.7,1.6,13.3,9,13,0.178,10,50,1.53
,13:35:00,4,2700,832.7,1.58,13.3,9,13,0.177,10,50,1.51
,13:35:01,4,2700,833.7,1.58,13.3,9,13,0.176,10,50,1.51
,13:35:02,4,2700,834.7,1.57,13.3,9,13,0.175,10,50,1.5
,13:35:03,4,2700,835.7,1.58,13.3,9,13.1,0.176,10,50,1.51
,13:35:04,4,2700,836.7,1.59,13.3,9,13.1,0.178,10,50.1,1.52
,13:35:05,4,2700,837.7,1.6,13.3,9,13.1,0.173,10,50.1,1.53
,13:35:06,4,2700,838.7,1.61,13.3,9,13.1,0.174,10,50,1.53
,13:35:07,4,2700,839.7,1.59,13.3,9,13.1,0.173,10,50,1.52
,13:35:08,4,2700,840.7,1.59,13.3,9,13.1,0.167,10,50,1.52
,13:35:09,4,2700,841.7,1.58,13.3,9,13.1,0.166,10,50.1,1.5
,13:35:10,4,2700,842.7,1.58,13.3,9,13.1,0.167,10,50,1.51
,13:35:11,4,2700,843.7,1.56,13.3,9,13.1,0.17,10,50,1.49
,13:35:12,4,2700,844.7,1.52,13.3,9,13.1,0.169,10,50.1,1.45
,13:35:13,4,2700,845.7,1.47,13.3,9,13.2,0.163,10,50,1.4
,13:35:14,4,2700,846.7,1.43,13.3,9,13.2,0.164,10,50.1,1.37
,13:35:15,4,2700,847.7,1.45,13.3,9,13.2,0.167,10,50,1.39
,13:35:16,4,2700,848.7,1.49,13.3,9,13.2,0.171,10,50,1.43
,13:35:17,4,2700,849.7,1.55,13.3,9,13.2,0.177,10,50,1.48
,13:35:18,4,2700,850.7,1.58,13.3,9,13.2,0.176,10,50,1.51
,13:35:19,4,2700,851.7,1.6,13.3,9,13.2,0.173,10,50.1,1.53
,13:35:20,4,2700,852.7,1.59,13.3,9,13.2,0.172,10,50.1,1.51
,13:35:21,4,2700,853.7,1.57,13.3,9,13.3,0.17,10,50.1,1.5
,13:35:22,4,2700,854.7,1.55,13.3,9,13.3,0.173,10,50,1.48
,13:35:23,4,2700,855.7,1.55,13.3,9,13.3,0.168,10,50.1,1.49
,13:35:24,4,2700,856.7,1.56,13.3,9,13.3,0.17,10,50.1,1.49
,13:35:25,4,2700,857.7,1.58,13.3,9,13.3,0.171,10,50.1,1.51
,13:35:26,4,2700,858.7,1.58,13.3,9,13.3,0.166,10,50,1.5
,13:35:27,4,2700,859.7,1.54,13.3,9,13.3,0.162,10,50.1,1.46
,13:35:28,4,2700,860.7,1.49,13.3,9,13.3,0.157,10,50,1.41
,13:35:29,4,2700,861.7,1.44,13.3,9,13.3,0.156,10,50,1.37
,13:35:30,4,2700,862.7,1.44,13.3,9,13.3,0.156,10,50,1.38
,13:35:31,4,2700,863.7,1.45,13.3,9,13.3,0.161,10,50,1.38
,13:35:32,4,2700,864.7,1.46,13.3,9,13.3,0.167,10,50,1.39
,13:35:33,4,2700,865.7,1.47,13.3,9,13.4,0.169,10,50,1.41
,13:35:34,4,2700,866.7,1.51,13.3,9,13.4,0.168,10,50.1,1.45
,13:35:35,4,2700,867.7,1.52,13.3,9,13.4,0.17,10,50.1,1.45
,13:35:36,4,2700,868.7,1.51,13.3,9,13.4,0.168,10,50.1,1.44
,13:35:37,4,2700,869.7,1.49,13.3,9,13.4,0.171,10,50.1,1.42
,13:35:38,4,2700,870.7,1.51,13.3,9,13.4,0.173,10,50,1.45
,13:35:39,4,2700,871.7,1.55,13.3,9,13.4,0.172,10,50.1,1.48
,13:35:40,4,2700,872.7,1.58,13.3,9,13.4,0.176,10,50,1.51
,13:35:41,4,2700,873.7,1.59,13.3,9,13.4,0.177,10,50.1,1.52
,13:35:42,4,2700,874.7,1.59,13.3,9,13.4,0.177,10,50.1,1.52
,13:35:43,4,2700,875.7,1.58,13.3,9,13.4,0.177,10,50.1,1.51
,13:35:44,4,2700,876.7,1.58,13.3,9,13.4,0.176,10,50,1.51
,13:35:45,4,2700,877.7,1.57,13.3,9,13.4,0.175,10,50,1.5
,13:35:46,4,2700,878.7,1.56,13.3,9,13.4,0.174,10,50,1.49
,13:35:47,4,2700,879.7,1.56,13.3,9,13.4,0.174,10,50,1.49
,13:35:48,4,2700,880.7,1.56,13.3,9,13.4,0.174,10,50,1.49
,13:35:49,4,2700,881.7,1.56,13.3,9,13.5,0.174,10,50,1.49
,13:35:50,4,2700,882.7,1.55,13.3,9,13.5,0.173,10,50,1.48
,13:35:51,4,2700,883.7,1.55,13.3,9,13.5,0.173,10,50,1.48
,13:35:52,4,2700,884.7,1.54,13.3,9,13.5,0.172,10,50.1,1.47
,13:35:53,4,2700,885.7,1.54,13.3,9,13.5,0.172,10,50,1.47
,13:35:54,4,2700,886.7,1.53,13.3,9,13.5,0.171,10,50.1,1.47
,13:35:55,4,2700,887.7,1.54,13.3,9,13.5,0.172,10,50,1.47
,13:35:56,4,2700,888.7,1.54,13.3,9,13.5,0.172,10,50.1,1.48
,13:35:57,4,2700,889.7,1.55,13.3,9,13.5,0.173,10,50.1,1.48
,13:35:58,4,2700,890.7,1.54,13.3,9,13.5,0.172,10,50.1,1.47
,13:35:59,4,2700,891.7,1.53,13.3,9,13.5,0.176,10,50,1.47
,13:36:00,4,2700,892.7,1.55,13.3,9,13.5,0.172,10,50.1,1.48
,13:36:01,4,2700,893.7,1.56,13.3,9,13.5,0.174,10,50,1.49
,13:36:02,4,2700,894.7,1.57,13.3,9,13.5,0.175,10,50,1.5
,13:36:03,4,2700,895.7,1.55,13.3,9,13.5,0.173,10,50,1.48
,13:36:04,4,2700,896.7,1.54,13.3,9,13.5,0.167,10,50,1.47
,13:36:05,4,2700,897.7,1.53,13.3,9,13.5,0.166,10,50,1.46
,13:36:06,4,2700,898.7,1.53,13.3,9,13.5,0.161,10,50.1,1.46
,13:36:07,4,2700,899.7,1.53,13.3,9,13.5,0.161,10,50,1.46
,13:36:08,4,2700,900.7,1.53,13.3,9,13.5,0.161,10,50.1,1.46
,13:36:09,4,2700,901.7,1.52,13.3,9,13.5,0.165,10,50,1.45
,13:36:10,4,2700,902.7,1.49,13.3,9,13.5,0.166,10,50,1.42
,13:36:11,4,2700,903.7,1.48,13.3,9,13.5,0.164,10,50.1,1.41
,13:36:12,4,2700,904.7,1.48,13.3,9,13.5,0.17,10,50,1.42
,13:36:13,4,2700,905.7,1.5,13.3,9,13.5,0.173,10,50.1,1.44
,13:36:14,4,2700,906.7,1.52,13.3,9,13.5,0.169,10,50.1,1.45
,13:36:15,4,2700,907.7,1.51,13.3,9,13.5,0.168,10,50,1.44
,13:36:16,4,2700,908.7,1.51,13.3,9,13.5,0.168,10,50,1.44
,13:36:17,4,2700,909.7,1.51,13.3,9,13.5,0.168,10,50,1.44
,13:36:18,4,2700,910.7,1.52,13.3,9,13.5,0.169,10,50,1.45
,13:36:19,4,2700,911.7,1.52,13.3,9,13.5,0.17,10,50.1,1.45
,13:36:20,4,2700,912.7,1.52,13.3,9,13.5,0.169,10,50.1,1.45
,13:36:21,4,2700,913.7,1.5,13.3,9,13.5,0.162,10,50.1,1.43
,13:36:22,4,2700,914.7,1.49,13.3,9,13.5,0.161,10,50.1,1.42
,13:36:23,4,2700,915.7,1.47,13.3,9,13.5,0.159,10,50.1,1.4
,13:36:24,4,2700,916.7,1.45,13.3,9,13.5,0.157,10,50.1,1.39
,13:36:25,4,2700,917.7,1.44,13.3,9,13.5,0.156,10,50.1,1.37
,13:36:26,4,2700,918.7,1.4,13.3,9,13.5,0.156,10,50.1,1.33
,13:36:27,4,2700,919.7,1.36,13.3,9,13.5,0.152,10,50.1,1.3
,13:36:28,4,2700,920.7,1.36,13.3,9,13.5,0.156,10,50.1,1.3
,13:36:29,4,2700,921.7,1.38,13.3,9,13.5,0.154,10,50.1,1.32
,13:36:30,4,2700,922.7,1.39,13.3,9,13.5,0.155,10,50,1.33
,13:36:31,4,2700,923.7,1.4,13.3,9,13.5,0.155,10,50,1.33
,13:36:32,4,2700,924.7,1.4,13.3,9,13.5,0.155,10,50,1.33
,13:36:33,4,2700,925.7,1.4,13.3,9,13.5,0.155,10,50.1,1.33
,13:36:34,4,2700,926.7,1.4,13.3,9,13.5,0.156,10,50.1,1.34
,13:36:35,4,2700,927.7,1.4,13.3,9,13.5,0.155,10,50.1,1.33
,13:36:36,4,2700,928.7,1.4,13.3,9,13.5,0.16,10,50.1,1.33
,13:36:37,4,2700,929.7,1.39,13.3,9,13.5,0.159,10,50.1,1.33
,13:36:38,4,2700,930.7,1.4,13.3,9,13.5,0.156,10,50.1,1.34
,13:36:39,4,2700,931.7,1.4,13.3,9,13.5,0.148,10,50.1,1.34
,13:36:40,4,2700,932.7,1.41,13.3,9,13.5,0.148,10,50.1,1.34
,13:36:41,4,2700,933.7,1.4,13.3,9,13.5,0.147,10,50.1,1.34
,13:36:42,4,2700,934.7,1.39,13.3,9,13.5,0.147,10,50.1,1.33
,13:36:43,4,2700,935.7,1.37,13.3,9,13.5,0.148,10,50.1,1.31
,13:36:44,4,2700,936.7,1.35,13.3,9,13.5,0.15,10,50.1,1.28
,13:36:45,4,2700,937.7,1.33,13.3,9,13.5,0.148,10,50.1,1.27
,13:36:46,4,2700,938.7,1.33,13.3,9,13.5,0.153,10,50.1,1.27
,13:36:47,4,2700,939.7,1.34,13.3,9,13.5,0.154,10,50.1,1.29
,13:36:48,4,2700,940.7,1.36,13.3,9,13.5,0.152,10,50.1,1.3
,13:36:49,4,2700,941.7,1.38,13.3,9,13.5,0.154,10,50.1,1.32
,13:36:50,4,2700,942.7,1.38,13.3,9,13.5,0.154,10,50.1,1.32
,13:36:51,4,2700,943.7,1.38,13.3,9,13.5,0.154,10,50.1,1.32
,13:36:52,4,2700,944.7,1.37,13.3,9,13.5,0.149,10,50,1.31
,13:36:53,4,2700,945.7,1.36,13.3,9,13.5,0.148,10,50.1,1.3
,13:36:54,4,2700,946.7,1.35,13.3,9,13.5,0.151,10,50.1,1.29
,13:36:55,4,2700,947.7,1.34,13.3,9,13.5,0.154,10,50.1,1.28
,13:36:56,4,2700,948.7,1.34,13.3,9,13.5,0.15,10,50.1,1.29
,13:36:57,4,2700,949.7,1.36,13.3,9,13.5,0.143,10,50.1,1.3
,13:36:58,4,2700,950.7,1.36,13.3,9,13.5,0.143,10,50.1,1.3
,13:36:59,4,2700,951.7,1.34,13.3,9,13.5,0.145,10,50,1.28
,13:37:00,4,2700,952.7,1.32,13.3,9,13.5,0.147,10,50.1,1.26
,13:37:01,4,2700,953.7,1.3,13.3,9,13.5,0.15,10,50.1,1.25
,13:37:02,4,2700,954.7,1.31,13.3,9,13.5,0.146,10,50.1,1.26
,13:37:03,4,2700,955.7,1.33,13.3,9,13.5,0.148,10,50.1,1.27
,13:37:04,4,2700,956.7,1.34,13.3,9,13.5,0.149,10,50.1,1.28
,13:37:05,4,2700,957.7,1.34,13.3,9,13.5,0.149,10,50.1,1.28
,13:37:06,4,2700,958.7,1.33,13.3,9,13.5,0.149,10,50.1,1.27
,13:37:07,4,2700,959.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:08,4,2700,960.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:09,4,2700,961.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:10,4,2700,962.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:11,4,2700,963.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:12,4,2700,964.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:13,4,2700,965.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:14,4,2700,966.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:15,4,2700,967.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:16,4,2700,968.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:17,4,2700,969.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:18,4,2700,970.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:19,4,2700,971.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:20,4,2700,972.7,1.33,13.3,9,13.4,0.148,10,50.1,1.27
,13:37:21,4,2700,973.7,1.32,13.3,9,13.4,0.147,10,50.1,1.26
,13:37:22,4,2700,974.7,1.32,13.3,9,13.4,0.143,10,50.1,1.26
,13:37:23,4,2700,975.7,1.32,13.3,9,13.4,0.143,10,50,1.26
,13:37:24,4,2700,976.7,1.32,13.3,9,13.4,0.139,10,50.1,1.26
,13:37:25,4,2700,977.7,1.32,13.3,9,13.4,0.143,10,50,1.26
,13:37:26,4,2700,978.7,1.31,13.3,9,13.4,0.146,10,50,1.26
,13:37:27,4,2700,979.7,1.31,13.3,9,13.4,0.146,10,50.1,1.25
,13:37:28,4,2700,980.7,1.31,13.3,9,13.4,0.146,10,50.1,1.25
,13:37:29,4,2700,981.7,1.3,13.3,9,13.4,0.145,10,50,1.25
,13:37:30,4,2700,982.7,1.3,13.3,9,13.3,0.145,10,50.1,1.24
,13:37:31,4,2700,983.7,1.3,13.3,9,13.3,0.144,10,50.1,1.24
,13:37:32,4,2700,984.7,1.29,13.3,9,13.3,0.144,10,50.1,1.23
,13:37:33,4,2700,985.7,1.29,13.3,9,13.3,0.144,10,50.1,1.23
,13:37:34,4,2700,986.7,1.29,13.3,9,13.3,0.144,10,50.1,1.24
,13:37:35,4,2700,987.7,1.29,13.3,9,13.3,0.144,10,50.1,1.24
,13:37:36,4,2700,988.7,1.29,13.3,9,13.3,0.144,10,50.1,1.24
,13:37:37,4,2700,989.7,1.29,13.3,9,13.3,0.144,10,50.1,1.23
,13:37:38,4,2700,990.7,1.29,13.3,9,13.3,0.144,10,50.1,1.23
,13:37:39,4,2700,991.7,1.29,13.3,9,13.3,0.144,10,50.1,1.23
,13:37:40,4,2700,992.7,1.29,13.3,9,13.3,0.14,10,50.1,1.24
,13:37:41,4,2700,993.7,1.3,13.3,9,13.3,0.141,10,50.1,1.24
,13:37:42,4,2700,994.7,1.3,13.3,9,13.3,0.137,10,50.1,1.24
,13:37:43,4,2700,995.7,1.3,13.3,9,13.2,0.137,10,50.1,1.24
,13:37:44,4,2700,996.7,1.29,13.3,9,13.2,0.14,10,50.1,1.23
,13:37:45,4,2700,997.7,1.27,13.3,9,13.2,0.142,10,50.1,1.21
,13:37:46,4,2700,998.7,1.26,13.3,9,13.2,0.144,10,50.1,1.2
,13:37:47,4,2700,999.7,1.25,13.3,9,13.2,0.144,10,50.1,1.2
,13:37:48,4,2700,1000.7,1.27,13.3,9,13.2,0.145,10,50.1,1.21
,13:37:49,4,2700,1001.7,1.28,13.3,9,13.2,0.143,10,50.1,1.22
,13:37:50,4,2700,1002.7,1.28,13.3,9,13.2,0.143,10,50.1,1.23
,13:37:51,4,2700,1003.7,1.29,13.3,9,13.2,0.143,10,50.1,1.23
