Data file,,RA0.3_HEF65_12C_001_45MINS.TSV,,,,,,,,,,
,10:41:23,4,2700,1334.5,1.42,13.3,9,12.5,0.159,10,16.8,1.33
,10:41:24,4,2700,1335.5,1.43,13.3,9,12.5,0.159,10,16.8,1.34
,10:41:25,4,2700,1336.5,1.44,13.3,9,12.5,0.16,10,16.7,1.35
,10:41:26,4,2700,1337.5,1.45,13.3,9,12.5,0.161,10,16.7,1.36
,10:41:27,4,2700,1338.5,1.45,13.3,9,12.5,0.162,10,16.6,1.36
,10:41:28,4,2700,1339.5,1.45,13.3,9,12.5,0.158,10,16.6,1.36
,10:41:29,4,2700,1340.5,1.45,13.3,9,12.5,0.157,10,16.6,1.36
,10:41:30,4,2700,1341.5,1.45,13.3,9,12.5,0.152,10,16.6,1.35
,10:41:31,4,2700,1342.5,1.44,13.3,9,12.4,0.152,10,16.6,1.35
,10:41:32,4,2700,1343.5,1.43,13.3,9,12.4,0.155,10,16.6,1.34
,10:41:33,4,2700,1344.5,1.42,13.3,9,12.4,0.159,10,16.6,1.33
,10:41:34,4,2700,1345.5,1.41,13.3,9,12.4,0.162,10,16.6,1.32
,10:41:35,4,2700,1346.5,1.41,13.3,9,12.4,0.161,10,16.5,1.32
,10:41:36,4,2700,1347.5,1.42,13.3,9,12.4,0.162,10,16.5,1.33
,10:41:37,4,2700,1348.5,1.42,13.3,9,12.4,0.163,10,16.5,1.33
,10:41:38,4,2700,1349.5,1.42,13.3,9,12.3,0.158,10,16.5,1.33
,10:41:39,4,2700,1350.5,1.41,13.3,9,12.3,0.162,10,16.5,1.32
,10:41:40,4,2700,1351.5,1.42,13.3,9,12.3,0.163,10,16.5,1.33
,10:41:41,4,2700,1352.5,1.43,13.3,9,12.3,0.159,10,16.4,1.34
,10:41:42,4,2700,1353.5,1.43,13.3,9,12.3,0.16,10,16.4,1.34
,10:41:43,4,2700,1354.5,1.43,13.3,9,12.2,0.16,10,16.4,1.34
,10:41:44,4,2700,1355.5,1.43,13.3,9,12.2,0.159,10,16.4,1.33
,10:41:45,4,2700,1356.5,1.42,13.3,9,12.2,0.154,10,16.5,1.33
,10:41:46,4,2700,1357.5,1.42,13.3,9,12.2,0.158,10,16.4,1.33
,10:41:47,4,2700,1358.5,1.42,13.3,9,12.2,0.154,10,16.4,1.33
,10:41:48,4,2700,1359.5,1.42,13.3,9,12.2,0.15,10,16.4,1.33
,10:41:49,4,2700,1360.5,1.42,13.3,9,12.2,0.149,10,16.4,1.33
,10:41:50,4,2700,1361.5,1.42,13.3,10,12.2,0.145,10,16.4,1.33
,10:41:51,4,2700,1362.5,1.41,13.3,10,12.1,0.145,10,16.3,1.32
,10:41:52,4,2700,1363.5,1.4,13.3,10,12.1,0.144,10,16.4,1.31
,10:41:53,4,2700,1364.5,1.38,13.3,9,12.1,0.146,10,16.4,1.29
,10:41:54,4,2700,1365.5,1.37,13.3,9,12.1,0.144,10,16.3,1.28
,10:41:55,4,2700,1366.5,1.36,13.3,9,12.1,0.143,10,16.4,1.27
,10:41:56,4,2700,1367.5,1.35,13.3,9,12.1,0.143,10,16.4,1.27
,10:41:57,4,2700,1368.5,1.34,13.3,9,12.1,0.141,10,16.4,1.25
,10:41:58,4,2700,1369.5,1.33,13.3,9,12,0.144,10,16.4,1.24
,10:41:59,4,2700,1370.5,1.32,13.3,9,12,0.147,10,16.4,1.23
,10:42:00,4,2700,1371.5,1.31,13.3,9,12,0.146,10,16.4,1.23
,10:42:01,4,2700,1372.5,1.31,13.3,9,12,0.146,10,16.4,1.23
,10:42:02,4,2700,1373.5,1.31,13.3,9,12,0.146,10,16.4,1.22
,10:42:03,4,2700,1374.5,1.31,13.3,9,12,0.146,10,16.4,1.23
,10:42:04,4,2700,1375.5,1.31,13.3,9,12,0.146,10,16.4,1.22
,10:42:05,4,2700,1376.5,1.3,13.3,9,12,0.145,10,16.4,1.22
,10:42:06,4,2700,1377.5,1.31,13.3,9,12,0.15,10,16.4,1.22
,10:42:07,4,2700,1378.5,1.31,13.3,8,11.9,0.154,10,16.4,1.22
,10:42:08,4,2700,1379.5,1.32,13.3,8,11.9,0.156,10,16.4,1.24
,10:42:09,4,2700,1380.5,1.34,13.3,8,11.9,0.158,10,16.4,1.25
,10:42:10,4,2700,1381.5,1.36,13.3,9,11.9,0.156,10,16.3,1.28
,10:42:11,4,2700,1382.5,1.38,13.3,9,11.9,0.154,10,16.4,1.29
,10:42:12,4,2700,1383.5,1.39,13.3,9,11.9,0.155,10,16.4,1.3
,10:42:13,4,2700,1384.5,1.38,13.3,9,11.8,0.154,10,16.4,1.29
,10:42:14,4,2700,1385.5,1.36,13.3,9,11.8,0.156,10,16.4,1.28
,10:42:15,4,2700,1386.5,1.36,13.3,9,11.8,0.156,10,16.4,1.27
,10:42:16,4,2700,1387.5,1.36,13.3,9,11.8,0.156,10,16.4,1.28
,10:42:17,4,2700,1388.5,1.38,13.3,9,11.8,0.158,10,16.4,1.29
,10:42:18,4,2700,1389.5,1.38,13.3,9,11.8,0.159,10,16.3,1.3
,10:42:19,4,2700,1390.5,1.39,13.3,9,11.7,0.155,10,16.3,1.3
,10:42:20,4,2700,1391.5,1.39,13.3,9,11.7,0.151,10,16.3,1.3
,10:42:21,4,2700,1392.5,1.39,13.3,9,11.7,0.146,10,16.3,1.3
,10:42:22,4,2700,1393.5,1.38,13.3,9,11.7,0.146,10,16.3,1.3
,10:42:23,4,2700,1394.5,1.37,13.3,9,11.7,0.153,10,16.4,1.28
,10:42:24,4,2700,1395.5,1.36,13.3,9,11.7,0.156,10,16.3,1.27
,10:42:25,4,2700,1396.5,1.36,13.3,9,11.7,0.156,10,16.2,1.27
,10:42:26,4,2700,1397.5,1.37,13.3,9,11.7,0.157,10,16.2,1.28
,10:42:27,4,2700,1398.5,1.38,13.3,9,11.6,0.158,10,16.2,1.29
,10:42:28,4,2700,1399.5,1.38,13.3,9,11.6,0.154,10,16.3,1.29
,10:42:29,4,2700,1400.5,1.38,13.3,9,11.6,0.158,10,16.2,1.29
,10:42:30,4,2700,1401.5,1.38,13.3,9,11.6,0.154,10,16.3,1.29
,10:42:31,4,2700,1402.5,1.39,13.3,9,11.6,0.155,10,16.3,1.3
,10:42:32,4,2700,1403.5,1.4,13.3,9,11.6,0.151,10,16.3,1.31
,10:42:33,4,2700,1404.5,1.4,13.3,9,11.6,0.156,10,16.3,1.31
,10:42:34,4,2700,1405.5,1.41,13.3,9,11.5,0.157,10,16.3,1.32
,10:42:35,4,2700,1406.5,1.41,13.3,9,11.5,0.152,10,16.3,1.32
,10:42:36,4,2700,1407.5,1.41,13.3,9,11.5,0.148,10,16.3,1.32
,10:42:37,4,2700,1408.5,1.41,13.3,9,11.5,0.148,10,16.3,1.32
,10:42:38,4,2700,1409.5,1.4,13.3,9,11.5,0.148,10,16.3,1.31
,10:42:39,4,2700,1410.5,1.39,13.3,9,11.5,0.151,10,16.3,1.3
,10:42:40,4,2700,1411.5,1.37,13.3,9,11.4,0.152,10,16.4,1.28
,10:42:41,4,2700,1412.5,1.35,13.3,9,11.4,0.15,10,16.4,1.26
,10:42:42,4,2700,1413.5,1.34,13.3,9,11.4,0.153,10,16.4,1.25
,10:42:43,4,2700,1414.5,1.35,13.3,9,11.4,0.154,10,16.4,1.26
,10:42:44,4,2700,1415.5,1.36,13.3,9,11.4,0.156,10,16.4,1.27
,10:42:45,4,2700,1416.5,1.37,13.3,9,11.4,0.153,10,16.4,1.28
,10:42:46,4,2700,1417.5,1.37,13.3,9,11.4,0.153,10,16.4,1.29
,10:42:47,4,2700,1418.5,1.37,13.3,9,11.4,0.153,10,16.3,1.28
,10:42:48,4,2700,1419.5,1.37,13.3,9,11.4,0.153,10,16.4,1.28
,10:42:49,4,2700,1420.5,1.37,13.3,9,11.4,0.148,10,16.4,1.28
,10:42:50,4,2700,1421.5,1.37,13.3,9,11.3,0.144,10,16.4,1.28
,10:42:51,4,2700,1422.5,1.37,13.3,9,11.3,0.148,10,16.3,1.28
,10:42:52,4,2700,1423.5,1.37,13.3,9,11.3,0.153,10,16.3,1.29
,10:42:53,4,2700,1424.5,1.37,13.3,9,11.3,0.153,10,16.3,1.29
,10:42:54,4,2700,1425.5,1.37,13.3,9,11.3,0.153,10,16.3,1.29
,10:42:55,4,2700,1426.5,1.37,13.3,9,11.3,0.153,10,16.3,1.28
,10:42:56,4,2700,1427.5,1.37,13.3,9,11.2,0.153,10,16.3,1.29
,10:42:57,4,2700,1428.5,1.38,13.3,9,11.2,0.149,10,16.4,1.29
,10:42:58,4,2700,1429.5,1.38,13.3,9,11.2,0.15,10,16.4,1.29
,10:42:59,4,2700,1430.5,1.38,13.3,9,11.2,0.154,10,16.4,1.29
,10:43:00,4,2700,1431.5,1.37,13.3,9,11.2,0.153,10,16.4,1.28
,10:43:01,4,2700,1432.5,1.36,13.3,9,11.2,0.152,10,16.4,1.28
,10:43:02,4,2700,1433.5,1.36,13.3,9,11.2,0.152,10,16.4,1.27
,10:43:03,4,2700,1434.5,1.37,13.3,9,11.2,0.148,10,16.5,1.28
,10:43:04,4,2700,1435.5,1.36,13.3,9,11.1,0.148,10,16.5,1.28
,10:43:05,4,2700,1436.5,1.35,13.3,9,11.1,0.15,10,16.5,1.26
,10:43:06,4,2700,1437.5,1.33,13.3,9,11.1,0.153,10,16.5,1.25
,10:43:07,4,2700,1438.5,1.32,13.3,9,11.1,0.152,10,16.5,1.24
,10:43:08,4,2700,1439.5,1.33,13.3,9,11.1,0.149,10,16.5,1.25
,10:43:09,4,2700,1440.5,1.34,13.3,9,11.1,0.149,10,16.5,1.26
,10:43:10,4,2700,1441.5,1.35,13.3,9,11.1,0.15,10,16.6,1.26
,10:43:11,4,2700,1442.5,1.35,13.3,9,11,0.146,10,16.6,1.27
,10:43:12,4,2700,1443.5,1.35,13.3,9,11,0.146,10,16.6,1.26
,10:43:13,4,2700,1444.5,1.34,13.3,9,11,0.146,10,16.6,1.26
,10:43:14,4,2700,1445.5,1.34,13.3,9,11,0.149,10,16.7,1.25
,10:43:15,4,2700,1446.5,1.33,13.3,9,11,0.152,10,16.7,1.24
,10:43:16,4,2700,1447.5,1.33,13.3,9,11,0.152,10,16.8,1.24
,10:43:17,4,2700,1448.5,1.33,13.3,9,11,0.153,10,16.8,1.25
,10:43:18,4,2700,1449.5,1.35,13.3,9,11,0.15,10,16.9,1.26
,10:43:19,4,2700,1450.5,1.35,13.3,9,10.9,0.151,10,16.9,1.27
,10:43:20,4,2700,1451.5,1.36,13.3,9,10.9,0.147,10,16.7,1.27
,10:43:21,4,2700,1452.5,1.36,13.3,9,10.9,0.147,10,16.8,1.27
,10:43:22,4,2700,1453.5,1.36,13.3,9,10.9,0.147,10,16.9,1.27
,10:43:23,4,2700,1454.5,1.36,13.3,9,10.9,0.152,10,16.9,1.28
,10:43:24,4,2700,1455.5,1.38,13.3,9,10.9,0.153,10,17,1.29
,10:43:25,4,2700,1456.5,1.38,13.3,9,10.9,0.154,10,17,1.29
,10:43:26,4,2700,1457.5,1.38,13.3,9,10.9,0.153,10,17.1,1.29
,10:43:27,4,2700,1458.5,1.38,13.3,9,10.9,0.154,10,17.1,1.29
,10:43:28,4,2700,1459.5,1.38,13.3,9,10.9,0.149,10,17.1,1.29
,10:43:29,4,2700,1460.5,1.38,13.3,9,10.9,0.145,10,17.1,1.29
,10:43:30,4,2700,1461.5,1.37,13.3,9,10.9,0.149,10,17.1,1.28
,10:43:31,4,2700,1462.5,1.36,13.3,9,10.9,0.152,10,17.1,1.27
,10:43:32,4,2700,1463.5,1.35,13.3,9,10.9,0.155,10,17.2,1.26
,10:43:33,4,2700,1464.5,1.34,13.3,9,10.9,0.154,10,17.1,1.26
,10:43:34,4,2700,1465.5,1.35,13.3,9,10.9,0.154,10,17.2,1.26
,10:43:35,4,2700,1466.5,1.36,13.3,9,10.9,0.156,10,17.2,1.27
,10:43:36,4,2700,1467.5,1.37,13.3,9,10.9,0.152,10,17.2,1.28
,10:43:37,4,2700,1468.5,1.37,13.3,9,10.9,0.149,10,17.2,1.29
,10:43:38,4,2700,1469.5,1.38,13.3,9,10.9,0.149,10,17,1.29
,10:43:39,4,2700,1470.5,1.38,13.3,9,10.9,0.154,10,17,1.29
,10:43:40,4,2700,1471.5,1.38,13.3,9,10.9,0.159,10,17.2,1.29
,10:43:41,4,2700,1472.5,1.38,13.3,9,10.9,0.159,10,17.2,1.29
,10:43:42,4,2700,1473.5,1.38,13.3,9,10.9,0.154,10,17.1,1.3
,10:43:43,4,2700,1474.5,1.39,13.3,9,10.9,0.155,10,17.1,1.3
,10:43:44,4,2700,1475.5,1.4,13.3,9,10.8,0.156,10,17.2,1.31
,10:43:45,4,2700,1476.5,1.4,13.3,9,10.8,0.152,10,17.4,1.31
,10:43:46,4,2700,1477.5,1.4,13.3,9,10.8,0.151,10,17.8,1.31
,10:43:47,4,2700,1478.5,1.39,13.3,9,10.8,0.146,10,18,1.3
,10:43:48,4,2700,1479.5,1.38,13.3,9,10.8,0.146,10,17.2,1.29
,10:43:49,4,2700,1480.5,1.37,13.3,9,10.7,0.149,10,15.7,1.28
,10:43:50,4,2700,1481.5,1.36,13.3,9,10.7,0.151,10,14.8,1.27
,10:43:51,4,2700,1482.5,1.34,13.3,9,10.7,0.153,10,14.5,1.25
,10:43:52,4,2700,1483.5,1.33,13.3,9,10.7,0.152,10,14.5,1.24
,10:43:53,4,2700,1484.5,1.34,13.3,9,10.7,0.153,10,14.6,1.25
,10:43:54,4,2700,1485.5,1.35,13.3,9,10.7,0.155,10,15,1.27
,10:43:55,4,2700,1486.5,1.37,13.3,9,10.7,0.157,10,15.9,1.28
,10:43:56,4,2700,1487.5,1.38,13.3,9,10.7,0.154,10,17.1,1.29
,10:43:57,4,2700,1488.5,1.38,13.3,9,10.6,0.154,10,18.3,1.3
,10:43:58,4,2700,1489.5,1.39,13.3,9,10.6,0.155,10,19.5,1.3
,10:43:59,4,2700,1490.5,1.39,13.3,9,10.6,0.15,10,20.5,1.3
,10:44:00,4,2700,1491.5,1.39,13.3,9,10.6,0.146,10,21.4,1.3
,10:44:01,4,2700,1492.5,1.39,13.3,9,10.6,0.147,10,22.6,1.3
,10:44:02,4,2700,1493.5,1.4,13.3,9,10.6,0.147,10,24.3,1.31
,10:44:03,4,2700,1494.5,1.39,13.3,9,10.6,0.151,10,26.7,1.3
,10:44:04,4,2700,1495.5,1.37,13.3,9,10.6,0.153,10,31.2,1.28
,10:44:05,4,2700,1496.5,1.36,13.3,9,10.6,0.156,10,38.7,1.27
,10:44:06,4,2700,1497.5,1.35,13.3,9,10.6,0.154,10,44.1,1.26
,10:44:07,4,2700,1498.5,1.35,13.3,9,10.6,0.151,10,45.2,1.27
,10:44:08,4,2700,1499.5,1.36,13.3,9,10.6,0.156,10,44.8,1.27
,10:44:09,4,2700,1500.5,1.37,13.3,9,10.6,0.152,10,44.4,1.28
,10:44:10,4,2700,1501.5,1.37,13.3,9,10.6,0.152,10,44,1.28
,10:44:11,4,2700,1502.5,1.36,13.3,9,10.6,0.156,10,41.7,1.27
,10:44:12,4,2700,1503.5,1.36,13.3,9,10.6,0.156,10,39.8,1.27
,10:44:13,4,2700,1504.5,1.35,13.3,9,10.6,0.151,10,38.6,1.27
,10:44:14,4,2700,1505.5,1.35,13.3,9,10.6,0.147,10,36.9,1.27
,10:44:15,4,2700,1506.5,1.36,13.3,9,10.6,0.143,10,36.6,1.27
,10:44:16,4,2700,1507.5,1.36,13.3,9,10.6,0.147,10,39.2,1.27
,10:44:17,4,2700,1508.5,1.36,13.3,9,10.6,0.147,10,45.6,1.28
,10:44:18,4,2700,1509.5,1.36,13.3,9,10.6,0.152,10,49.2,1.27
,10:44:19,4,2700,1510.5,1.36,13.3,9,10.6,0.152,10,49.9,1.27
,10:44:20,4,2700,1511.5,1.36,13.3,9,10.6,0.152,10,50,1.28
,10:44:21,4,2700,1512.5,1.37,13.3,9,10.6,0.153,10,50,1.29
,10:44:22,4,2700,1513.5,1.38,13.3,9,10.6,0.154,10,50,1.29
,10:44:23,4,2700,1514.5,1.38,13.3,9,10.6,0.154,10,50,1.29
,10:44:24,4,2700,1515.5,1.38,13.3,9,10.6,0.154,10,50,1.3
,10:44:25,4,2700,1516.5,1.38,13.3,9,10.6,0.15,10,50,1.29
,10:44:26,4,2700,1517.5,1.38,13.3,9,10.6,0.145,10,50,1.29
,10:44:27,4,2700,1518.5,1.37,13.3,9,10.6,0.148,10,50.1,1.28
,10:44:28,4,2700,1519.5,1.35,13.3,9,10.6,0.151,10,50.1,1.27
,10:44:29,4,2700,1520.5,1.34,13.3,9,10.6,0.154,10,50.1,1.26
,10:44:30,4,2700,1521.5,1.34,13.3,9,10.6,0.154,10,50,1.26
,10:44:31,4,2700,1522.5,1.35,13.3,9,10.6,0.155,10,50,1.27
,10:44:32,4,2700,1523.5,1.36,13.3,9,10.6,0.156,10,50,1.28
,10:44:33,4,2700,1524.5,1.37,13.3,9,10.6,0.157,10,50,1.29
,10:44:34,4,2700,1525.5,1.38,13.3,9,10.6,0.153,10,50.1,1.29
,10:44:35,4,2700,1526.5,1.37,13.3,9,10.6,0.153,10,50.1,1.28
,10:44:36,4,2700,1527.5,1.37,13.3,9,10.6,0.153,10,50.1,1.28
,10:44:37,4,2700,1528.5,1.37,13.3,9,10.6,0.153,10,50.1,1.28
,10:44:38,4,2700,1529.5,1.38,13.3,9,10.6,0.153,10,50.1,1.29
,10:44:39,4,2700,1530.5,1.38,13.3,9,10.6,0.154,10,50.1,1.29
,10:44:40,4,2700,1531.5,1.38,13.3,9,10.6,0.146,10,50.1,1.29
,10:44:41,4,2700,1532.5,1.38,13.3,9,10.6,0.145,10,50.1,1.29
,10:44:42,4,2700,1533.5,1.38,13.3,9,10.6,0.145,10,50.1,1.29
,10:44:43,4,2700,1534.5,1.38,13.3,9,10.6,0.149,10,50.1,1.29
,10:44:44,4,2700,1535.5,1.37,13.3,9,10.6,0.153,10,50,1.29
,10:44:45,4,2700,1536.5,1.37,13.3,9,10.6,0.158,10,50,1.29
,10:44:46,4,2700,1537.5,1.38,13.3,9,10.6,0.153,10,49.8,1.29
,10:44:47,4,2700,1538.5,1.38,13.3,9,10.6,0.154,10,49.6,1.3
,10:44:48,4,2700,1539.5,1.38,13.3,9,10.6,0.159,10,49.4,1.3
,10:44:49,4,2700,1540.5,1.38,13.3,9,10.6,0.154,10,49.1,1.29
,10:44:50,4,2700,1541.5,1.38,13.3,9,10.6,0.154,10,49,1.3
,10:44:51,4,2700,1542.5,1.39,13.3,9,10.6,0.155,10,49,1.3
,10:44:52,4,2700,1543.5,1.39,13.3,9,10.6,0.151,10,49,1.3
,10:44:53,4,2700,1544.5,1.39,13.3,9,10.6,0.146,10,48.9,1.3
,10:44:54,4,2700,1545.5,1.39,13.3,9,10.6,0.146,10,48.9,1.3
,10:44:55,4,2700,1546.5,1.38,13.3,9,10.6,0.154,10,49,1.3
,10:44:56,4,2700,1547.5,1.39,13.3,9,10.6,0.159,10,49,1.3
,10:44:57,4,2700,1548.5,1.39,13.3,9,10.7,0.159,10,49,1.3
,10:44:58,4,2700,1549.5,1.39,13.3,9,10.6,0.159,10,49,1.3
,10:44:59,4,2700,1550.5,1.39,13.3,9,10.7,0.159,10,49,1.3
,10:45:00,4,2700,1551.5,1.39,13.3,9,10.7,0.155,10,49,1.3
,10:45:01,4,2700,1552.5,1.39,13.3,9,10.7,0.155,10,49.1,1.3
,10:45:02,4,2700,1553.5,1.39,13.3,9,10.7,0.155,10,49.1,1.3
,10:45:03,4,2700,1554.5,1.38,13.3,9,10.7,0.154,10,49.1,1.29
,10:45:04,4,2700,1555.5,1.38,13.3,9,10.7,0.153,10,49.1,1.29
,10:45:05,4,2700,1556.5,1.37,13.3,9,10.7,0.153,10,49.1,1.29
,10:45:06,4,2700,1557.5,1.38,13.3,9,10.7,0.153,10,49.2,1.29
,10:45:07,4,2700,1558.5,1.38,13.3,9,10.7,0.154,10,49.2,1.29
,10:45:08,4,2700,1559.5,1.38,13.3,9,10.7,0.154,10,49.7,1.29
,10:45:09,4,2700,1560.5,1.38,13.3,9,10.7,0.146,10,50,1.29
,10:45:10,4,2700,1561.5,1.38,13.3,9,10.7,0.145,10,50,1.29
,10:45:11,4,2700,1562.5,1.38,13.3,9,10.7,0.15,10,50.1,1.3
,10:45:12,4,2700,1563.5,1.38,13.3,9,10.7,0.15,10,50.1,1.3
,10:45:13,4,2700,1564.5,1.39,13.3,9,10.8,0.155,10,50.1,1.3
,10:45:14,4,2700,1565.5,1.38,13.3,9,10.8,0.154,10,50.1,1.3
,10:45:15,4,2700,1566.5,1.38,13.3,9,10.8,0.154,10,50.1,1.3
,10:45:16,4,2700,1567.5,1.38,13.3,9,10.8,0.154,10,50.1,1.3
,10:45:17,4,2700,1568.5,1.39,13.3,9,10.8,0.155,10,50.1,1.3
,10:45:18,4,2700,1569.5,1.39,13.3,9,10.8,0.155,10,50,1.31
,10:45:19,4,2700,1570.5,1.39,13.3,9,10.8,0.155,10,50.1,1.31
,10:45:20,4,2700,1571.5,1.39,13.3,9,10.8,0.155,10,50.1,1.3
,10:45:21,4,2700,1572.5,1.39,13.3,9,10.8,0.155,10,50.1,1.3
,10:45:22,4,2700,1573.5,1.39,13.3,9,10.8,0.155,10,50.1,1.3
,10:45:23,4,2700,1574.5,1.38,13.3,9,10.8,0.154,10,50.1,1.3
,10:45:24,4,2700,1575.5,1.38,13.3,9,10.8,0.153,10,50.1,1.29
,10:45:25,4,2700,1576.5,1.38,13.3,9,10.9,0.153,10,50.1,1.29
,10:45:26,4,2700,1577.5,1.38,13.3,9,10.9,0.154,10,50.1,1.29
,10:45:27,4,2700,1578.5,1.38,13.3,9,10.9,0.154,10,50.1,1.29
,10:45:28,4,2700,1579.5,1.38,13.3,9,10.9,0.153,10,50.1,1.29
,10:45:29,4,2700,1580.5,1.37,13.3,9,10.9,0.149,10,50.1,1.29
,10:45:30,4,2700,1581.5,1.38,13.3,9,10.9,0.145,10,50,1.29
,10:45:31,4,2700,1582.5,1.38,13.3,9,10.9,0.146,10,50.1,1.29
,10:45:32,4,2700,1583.5,1.38,13.3,9,10.9,0.15,10,50.1,1.29
,10:45:33,4,2700,1584.5,1.38,13.3,9,10.9,0.153,10,50.1,1.29
,10:45:34,4,2700,1585.5,1.38,13.3,9,11,0.153,10,50.1,1.29
,10:45:35,4,2700,1586.5,1.38,13.3,9,11,0.153,10,50.1,1.29
,10:45:36,4,2700,1587.5,1.38,13.3,9,11,0.154,10,50.1,1.29
,10:45:37,4,2700,1588.5,1.38,13.3,9,11,0.154,10,50.1,1.3
,10:45:38,4,2700,1589.5,1.39,13.3,9,11,0.155,10,50.1,1.3
,10:45:39,4,2700,1590.5,1.38,13.3,9,11,0.154,10,50.1,1.3
,10:45:40,4,2700,1591.5,1.38,13.3,9,11,0.154,10,50.1,1.29
,10:45:41,4,2700,1592.5,1.38,13.3,9,11,0.153,10,50.1,1.29
,10:45:42,4,2700,1593.5,1.37,13.3,9,11,0.153,10,50.1,1.29
,10:45:43,4,2700,1594.5,1.37,13.3,9,11,0.153,10,50.1,1.28
,10:45:44,4,2700,1595.5,1.37,13.3,9,11,0.153,10,50.1,1.29
,10:45:45,4,2700,1596.5,1.38,13.3,9,11.1,0.153,10,50.1,1.29
,10:45:46,4,2700,1597.5,1.38,13.3,9,11.1,0.154,10,50,1.29
,10:45:47,4,2700,1598.5,1.38,13.3,9,11.1,0.154,10,50.1,1.3
,10:45:48,4,2700,1599.5,1.39,13.3,9,11.1,0.151,10,50.1,1.3
,10:45:49,4,2700,1600.5,1.39,13.3,9,11.1,0.146,10,50.1,1.3
,10:45:50,4,2700,1601.5,1.39,13.3,10,11.1,0.143,10,50.1,1.3
,10:45:51,4,2700,1602.5,1.38,13.3,9,11.1,0.146,10,50.1,1.29
,10:45:52,4,2700,1603.5,1.37,13.3,9,11.2,0.149,10,50.1,1.28
,10:45:53,4,2700,1604.5,1.37,13.3,9,11.2,0.152,10,50.1,1.28
,10:45:54,4,2700,1605.5,1.36,13.3,9,11.2,0.156,10,50,1.28
,10:45:55,4,2700,1606.5,1.37,13.3,9,11.2,0.158,10,50.1,1.29
,10:45:56,4,2700,1607.5,1.38,13.3,9,11.2,0.158,10,50.1,1.29
,10:45:57,4,2700,1608.5,1.38,13.3,9,11.2,0.158,10,50.1,1.29
,10:45:58,4,2700,1609.5,1.39,13.3,9,11.2,0.159,10,50.1,1.3
,10:45:59,4,2700,1610.5,1.39,13.3,9,11.2,0.155,10,50.1,1.31
,10:46:00,4,2700,1611.5,1.4,13.3,9,11.2,0.156,10,50.1,1.31
,10:46:01,4,2700,1612.5,1.4,13.3,9,11.2,0.151,10,50.1,1.31
,10:46:02,4,2700,1613.5,1.39,13.3,9,11.3,0.151,10,50.1,1.31
,10:46:03,4,2700,1614.5,1.39,13.3,9,11.3,0.146,10,50.1,1.3
,10:46:04,4,2700,1615.5,1.39,13.3,9,11.3,0.147,10,50.1,1.3
,10:46:05,4,2700,1616.5,1.39,13.3,9,11.3,0.146,10,50.1,1.3
,10:46:06,4,2700,1617.5,1.37,13.3,9,11.3,0.149,10,50.1,1.28
,10:46:07,4,2700,1618.5,1.36,13.3,9,11.3,0.151,10,50.1,1.27
,10:46:08,4,2700,1619.5,1.34,13.3,9,11.4,0.153,10,50.1,1.25
,10:46:09,4,2700,1620.5,1.33,13.3,9,11.4,0.153,10,50.1,1.25
,10:46:10,4,2700,1621.5,1.34,13.3,9,11.4,0.153,10,50.1,1.25
,10:46:11,4,2700,1622.5,1.35,13.3,9,11.4,0.154,10,50.1,1.26
,10:46:12,4,2700,1623.5,1.35,13.3,9,11.4,0.155,10,50.1,1.27
,10:46:13,4,2700,1624.5,1.36,13.3,9,11.4,0.151,10,50.1,1.27
,10:46:14,4,2700,1625.5,1.37,13.3,9,11.4,0.152,10,50.1,1.28
,10:46:15,4,2700,1626.5,1.38,13.3,9,11.4,0.154,10,50.1,1.29
,10:46:16,4,2700,1627.5,1.39,13.3,9,11.5,0.155,10,50.1,1.31
,10:46:17,4,2700,1628.5,1.4,13.3,9,11.5,0.156,10,50.1,1.31
,10:46:18,4,2700,1629.5,1.39,13.3,9,11.5,0.155,10,50.1,1.31
,10:46:19,4,2700,1630.5,1.39,13.3,9,11.5,0.146,10,50.1,1.3
,10:46:20,4,2700,1631.5,1.38,13.3,9,11.5,0.146,10,50.1,1.29
,10:46:21,4,2700,1632.5,1.38,13.3,9,11.5,0.146,10,50.1,1.29
,10:46:22,4,2700,1633.5,1.38,13.3,9,11.5,0.154,10,50.1,1.3
,10:46:23,4,2700,1634.5,1.39,13.3,9,11.6,0.155,10,50,1.3
,10:46:24,4,2700,1635.5,1.39,13.3,9,11.6,0.155,10,50,1.3
,10:46:25,4,2700,1636.5,1.39,13.3,9,11.6,0.155,10,50,1.3
,10:46:26,4,2700,1637.5,1.39,13.3,9,11.6,0.155,10,50.1,1.3
,10:46:27,4,2700,1638.5,1.39,13.3,9,11.6,0.155,10,50,1.3
,10:46:28,4,2700,1639.5,1.39,13.3,9,11.6,0.155,10,50.1,1.3
,10:46:29,4,2700,1640.5,1.4,13.3,9,11.7,0.156,10,50.1,1.31
,10:46:30,4,2700,1641.5,1.4,13.3,9,11.7,0.156,10,50.1,1.31
,10:46:31,4,2700,1642.5,1.4,13.3,9,11.7,0.156,10,50.1,1.31
,10:46:32,4,2700,1643.5,1.4,13.3,9,11.7,0.156,10,50.1,1.31
,10:46:33,4,2700,1644.5,1.4,13.3,9,11.7,0.156,10,50,1.31
,10:46:34,4,2700,1645.5,1.39,13.3,9,11.7,0.155,10,50.1,1.31
,10:46:35,4,2700,1646.5,1.4,13.3,9,11.7,0.156,10,50.1,1.31
