Data file,,DELRIN_HEF_T38_PO4.TSV,,,,,,,,,,
,19:07:28,6,10790,6279.5,0.88,13.3,7,21,0.123,10,49.8,0.85
,19:07:29,6,10790,6280.5,0.89,13.3,7,21,0.124,10,49.9,0.86
,19:07:30,6,10790,6281.5,0.91,13.3,7,21,0.127,10,49.9,0.88
,19:07:31,6,10790,6282.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,19:07:32,6,10790,6283.5,0.89,13.3,7,22,0.12,10,49.9,0.86
,19:07:33,6,10790,6284.5,0.9,13.3,7,22,0.121,10,49.9,0.87
,19:07:34,6,10790,6285.5,0.91,13.3,7,22,0.122,10,49.9,0.88
,19:07:35,6,10790,6286.5,0.92,13.3,7,21,0.133,10,49.9,0.89
,19:07:36,6,10790,6287.5,0.89,13.3,7,21,0.133,10,49.9,0.85
,19:07:37,6,10790,6288.5,0.87,13.3,7,21,0.126,10,49.9,0.84
,19:07:38,6,10790,6289.5,0.88,13.3,7,21,0.127,10,49.9,0.85
,19:07:39,6,10790,6290.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,19:07:40,6,10790,6291.5,0.89,13.3,7,22,0.124,10,49.9,0.85
,19:07:41,6,10790,6292.5,0.88,13.3,7,22,0.118,10,49.9,0.85
,19:07:42,6,10790,6293.5,0.9,13.3,7,22,0.121,10,49.9,0.87
,19:07:43,6,10790,6294.5,0.93,13.3,7,22,0.129,10,49.9,0.9
,19:07:44,6,10790,6295.5,0.93,13.3,7,21,0.135,10,49.9,0.9
,19:07:45,6,10790,6296.5,0.91,13.3,7,21,0.131,10,49.9,0.87
,19:07:46,6,10790,6297.5,0.88,13.3,7,22,0.123,10,49.9,0.85
,19:07:47,6,10790,6298.5,0.87,13.3,7,22,0.121,10,49.9,0.84
,19:07:48,6,10790,6299.5,0.87,13.3,7,22,0.121,10,49.9,0.84
,19:07:49,6,10790,6300.5,0.88,13.3,7,22,0.122,10,49.9,0.84
,19:07:50,6,10790,6301.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:07:51,6,10790,6302.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:07:52,6,10790,6303.5,0.88,13.3,7,21,0.127,10,49.9,0.85
,19:07:53,6,10790,6304.5,0.88,13.3,7,22,0.128,10,49.9,0.85
,19:07:54,6,10790,6305.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,19:07:55,6,10790,6306.5,0.92,13.3,7,22,0.128,10,49.9,0.89
,19:07:56,6,10790,6307.5,0.91,13.3,7,22,0.122,10,49.9,0.88
,19:07:57,6,10790,6308.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,19:07:58,6,10790,6309.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,19:07:59,6,10790,6310.5,0.91,13.3,7,22,0.131,10,49.9,0.88
,19:08:00,6,10790,6311.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:08:01,6,10790,6312.5,0.93,13.3,7,21,0.134,10,49.9,0.9
,19:08:02,6,10790,6313.5,0.95,13.3,7,21,0.137,10,49.9,0.91
,19:08:03,6,10790,6314.5,0.95,13.3,7,22,0.133,10,49.9,0.92
,19:08:04,6,10790,6315.5,0.95,13.3,7,22,0.127,10,49.9,0.91
,19:08:05,6,10790,6316.5,0.92,13.3,7,22,0.128,10,49.9,0.88
,19:08:06,6,10790,6317.5,0.88,13.3,7,22,0.123,10,49.9,0.85
,19:08:07,6,10790,6318.5,0.87,13.3,7,22,0.125,10,49.9,0.84
,19:08:08,6,10790,6319.5,0.86,13.3,7,22,0.125,10,49.9,0.84
,19:08:09,6,10790,6320.5,0.87,13.3,7,22,0.126,10,49.9,0.84
,19:08:10,6,10790,6321.5,0.89,13.3,7,22,0.128,10,49.9,0.86
,19:08:11,6,10790,6322.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,19:08:12,6,10790,6323.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,19:08:13,6,10790,6324.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,19:08:14,6,10790,6325.5,0.91,13.3,7,22,0.122,10,49.9,0.88
,19:08:15,6,10790,6326.5,0.9,13.3,7,22,0.121,10,49.9,0.86
,19:08:16,6,10790,6327.5,0.9,13.3,7,21,0.125,10,49.9,0.87
,19:08:17,6,10790,6328.5,0.91,13.3,7,21,0.132,10,49.9,0.88
,19:08:18,6,10790,6329.5,0.92,13.3,7,21,0.133,10,49.9,0.89
,19:08:19,6,10790,6330.5,0.91,13.3,7,21,0.131,10,49.9,0.88
,19:08:20,6,10790,6331.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,19:08:21,6,10790,6332.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:08:22,6,10790,6333.5,0.89,13.3,7,22,0.128,10,49.9,0.85
,19:08:23,6,10790,6334.5,0.89,13.3,7,22,0.124,10,49.9,0.86
,19:08:24,6,10790,6335.5,0.9,13.3,7,21,0.12,10,49.9,0.86
,19:08:25,6,10790,6336.5,0.89,13.3,7,21,0.12,10,49.9,0.86
,19:08:26,6,10790,6337.5,0.89,13.3,7,21,0.123,10,49.9,0.85
,19:08:27,6,10790,6338.5,0.89,13.3,7,21,0.128,10,49.9,0.85
,19:08:28,6,10790,6339.5,0.88,13.3,7,22,0.128,10,49.9,0.85
,19:08:29,6,10790,6340.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:08:30,6,10790,6341.5,0.87,13.3,7,22,0.125,10,49.9,0.84
,19:08:31,6,10790,6342.5,0.87,13.3,7,22,0.125,10,49.9,0.84
,19:08:32,6,10790,6343.5,0.88,13.3,7,22,0.122,10,49.9,0.85
,19:08:33,6,10790,6344.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,19:08:34,6,10790,6345.5,0.92,13.3,7,22,0.124,10,49.9,0.89
,19:08:35,6,10790,6346.5,0.93,13.3,7,22,0.125,10,49.9,0.9
,19:08:36,6,10790,6347.5,0.94,13.3,7,22,0.135,10,49.9,0.9
,19:08:37,6,10790,6348.5,0.93,13.3,7,22,0.134,10,49.9,0.89
,19:08:38,6,10790,6349.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,19:08:39,6,10790,6350.5,0.89,13.3,7,22,0.124,10,49.9,0.86
,19:08:40,6,10790,6351.5,0.88,13.3,7,22,0.123,10,49.9,0.85
,19:08:41,6,10790,6352.5,0.88,13.3,7,21,0.123,10,49.9,0.85
,19:08:42,6,10790,6353.5,0.89,13.3,7,21,0.123,10,49.9,0.85
,19:08:43,6,10790,6354.5,0.9,13.3,7,21,0.125,10,49.9,0.87
,19:08:44,6,10790,6355.5,0.91,13.3,7,21,0.131,10,49.9,0.88
,19:08:45,6,10790,6356.5,0.91,13.3,7,21,0.131,10,49.9,0.87
,19:08:46,6,10790,6357.5,0.91,13.3,7,21,0.131,10,49.9,0.88
,19:08:47,6,10790,6358.5,0.91,13.3,7,21,0.126,10,49.9,0.87
,19:08:48,6,10790,6359.5,0.9,13.3,7,21,0.125,10,49.9,0.87
,19:08:49,6,10790,6360.5,0.9,13.3,7,21,0.125,10,49.9,0.87
,19:08:50,6,10790,6361.5,0.89,13.3,7,21,0.123,10,49.9,0.85
,19:08:51,6,10790,6362.5,0.88,13.3,7,21,0.128,10,49.9,0.85
,19:08:52,6,10790,6363.5,0.87,13.3,7,21,0.126,10,49.9,0.84
,19:08:53,6,10790,6364.5,0.87,13.3,7,21,0.125,10,49.9,0.84
,19:08:54,6,10790,6365.5,0.87,13.3,7,22,0.121,10,49.9,0.84
,19:08:55,6,10790,6366.5,0.87,13.3,7,21,0.121,10,49.9,0.84
,19:08:56,6,10790,6367.5,0.88,13.3,7,22,0.122,10,49.9,0.85
,19:08:57,6,10790,6368.5,0.89,13.3,7,21,0.12,10,49.9,0.86
,19:08:58,6,10790,6369.5,0.9,13.3,7,21,0.125,10,49.9,0.86
,19:08:59,6,10790,6370.5,0.89,13.3,7,21,0.129,10,49.9,0.86
,19:09:00,6,10790,6371.5,0.89,13.3,7,21,0.128,10,49.9,0.85
,19:09:01,6,10790,6372.5,0.89,13.3,7,21,0.128,10,49.9,0.86
,19:09:02,6,10790,6373.5,0.89,13.3,7,22,0.124,10,49.9,0.86
,19:09:03,6,10790,6374.5,0.89,13.3,7,22,0.124,10,49.9,0.86
,19:09:04,6,10790,6375.5,0.89,13.3,7,22,0.123,10,49.9,0.85
,19:09:05,6,10790,6376.5,0.88,13.3,7,22,0.122,10,49.9,0.85
,19:09:06,6,10790,6377.5,0.88,13.3,7,22,0.122,10,49.9,0.85
,19:09:07,6,10790,6378.5,0.88,13.3,7,22,0.123,10,49.9,0.85
,19:09:08,6,10790,6379.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:09:09,6,10790,6380.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:09:10,6,10790,6381.5,0.88,13.3,7,22,0.126,10,49.9,0.85
,19:09:11,6,10790,6382.5,0.88,13.3,7,22,0.126,10,49.9,0.84
,19:09:12,6,10790,6383.5,0.88,13.3,7,22,0.128,10,49.9,0.85
,19:09:13,6,10790,6384.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,19:09:14,6,10790,6385.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,19:09:15,6,10790,6386.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,19:09:16,6,10790,6387.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,19:09:17,6,10790,6388.5,0.92,13.3,7,21,0.124,10,49.9,0.89
,19:09:18,6,10790,6389.5,0.93,13.3,7,21,0.129,10,49.9,0.89
,19:09:19,6,10790,6390.5,0.91,13.3,7,21,0.127,10,49.9,0.88
,19:09:20,6,10790,6391.5,0.9,13.3,7,21,0.125,10,49.9,0.86
,19:09:21,6,10790,6392.5,0.9,13.3,7,21,0.125,10,49.9,0.86
,19:09:22,6,10790,6393.5,0.9,13.3,7,21,0.125,10,49.9,0.87
,19:09:23,6,10790,6394.5,0.89,13.3,7,21,0.124,10,49.9,0.86
,19:09:24,6,10790,6395.5,0.89,13.3,7,21,0.12,10,49.9,0.86
,19:09:25,6,10790,6396.5,0.89,13.3,7,21,0.12,10,49.9,0.86
,19:09:26,6,10790,6397.5,0.91,13.3,7,21,0.122,10,49.9,0.88
,19:09:27,6,10790,6398.5,0.92,13.3,7,21,0.124,10,49.9,0.89
,19:09:28,6,10790,6399.5,0.93,13.3,7,21,0.124,10,49.9,0.89
,19:09:29,6,10790,6400.5,0.91,13.3,7,21,0.127,10,49.9,0.88
,19:09:30,6,10790,6401.5,0.89,13.3,7,21,0.129,10,49.9,0.86
,19:09:31,6,10790,6402.5,0.89,13.3,7,21,0.128,10,49.9,0.86
,19:09:32,6,10790,6403.5,0.89,13.3,7,21,0.124,10,49.9,0.86
,19:09:33,6,10790,6404.5,0.88,13.3,7,22,0.123,10,49.9,0.85
,19:09:34,6,10790,6405.5,0.86,13.3,7,22,0.124,10,49.9,0.82
,19:09:35,6,10790,6406.5,0.84,13.3,7,22,0.122,10,49.9,0.82
,19:09:36,6,10790,6407.5,0.86,13.3,7,22,0.124,10,49.9,0.83
,19:09:37,6,10790,6408.5,0.87,13.3,7,22,0.126,10,49.9,0.84
,19:09:38,6,10790,6409.5,0.88,13.3,7,21,0.128,10,49.9,0.85
,19:09:39,6,10790,6410.5,0.89,13.3,7,21,0.124,10,49.9,0.86
,19:09:40,6,10790,6411.5,0.89,13.3,7,21,0.129,10,49.9,0.86
,19:09:41,6,10790,6412.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,19:09:42,6,10790,6413.5,0.9,13.3,7,22,0.129,10,49.9,0.86
,19:09:43,6,10790,6414.5,0.9,13.3,7,22,0.129,10,49.9,0.86
,19:09:44,6,10790,6415.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,19:09:45,6,10790,6416.5,0.91,13.3,7,22,0.136,10,49.9,0.87
,19:09:46,6,10790,6417.5,0.9,13.3,7,22,0.135,10,49.9,0.87
,19:09:47,6,10790,6418.5,0.9,13.3,7,22,0.134,10,49.9,0.86
,19:09:48,6,10790,6419.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,19:09:49,6,10790,6420.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,19:09:50,6,10790,6421.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,19:09:51,6,10790,6422.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,19:09:52,6,10790,6423.5,0.9,13.3,7,22,0.129,10,49.9,0.86
,19:09:53,6,10790,6424.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,19:09:54,6,10790,6425.5,0.91,13.3,7,22,0.126,10,49.9,0.87
,19:09:55,6,10790,6426.5,0.92,13.3,7,22,0.129,10,49.9,0.89
,19:09:56,6,10790,6427.5,0.94,13.3,7,22,0.131,10,49.9,0.91
,19:09:57,6,10790,6428.5,0.94,13.3,7,21,0.127,10,49.9,0.91
,19:09:58,6,10790,6429.5,0.94,13.3,7,21,0.126,10,49.9,0.91
,19:09:59,6,10790,6430.5,0.93,13.3,7,21,0.129,10,49.9,0.89
,19:10:00,6,10790,6431.5,0.91,13.3,7,21,0.126,10,49.9,0.87
,19:10:01,6,10790,6432.5,0.89,13.3,7,22,0.124,10,49.9,0.86
,19:10:02,6,10790,6433.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:10:03,6,10790,6434.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,19:10:04,6,10790,6435.5,0.9,13.3,7,22,0.129,10,49.9,0.87
,19:10:05,6,10790,6436.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,19:10:06,6,10790,6437.5,0.91,13.3,7,22,0.126,10,49.9,0.87
,19:10:07,6,10790,6438.5,0.9,13.3,7,22,0.121,10,49.9,0.87
,19:10:08,6,10790,6439.5,0.9,13.3,7,22,0.121,10,49.9,0.87
,19:10:09,6,10790,6440.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,19:10:10,6,10790,6441.5,0.9,13.3,7,21,0.125,10,49.9,0.86
,19:10:11,6,10790,6442.5,0.88,13.3,7,21,0.127,10,49.9,0.85
,19:10:12,6,10790,6443.5,0.87,13.3,7,21,0.125,10,49.9,0.84
,19:10:13,6,10790,6444.5,0.87,13.3,7,21,0.125,10,49.9,0.84
,19:10:14,6,10790,6445.5,0.87,13.3,7,21,0.126,10,49.9,0.84
,19:10:15,6,10790,6446.5,0.89,13.3,7,21,0.129,10,49.9,0.86
,19:10:16,6,10790,6447.5,0.91,13.3,7,21,0.131,10,49.9,0.87
,19:10:17,6,10790,6448.5,0.91,13.3,7,21,0.131,10,49.9,0.87
,19:10:18,6,10790,6449.5,0.91,13.3,7,21,0.132,10,49.9,0.88
,19:10:19,6,10790,6450.5,0.92,13.3,7,21,0.128,10,49.9,0.89
,19:10:20,6,10790,6451.5,0.93,13.3,7,21,0.129,10,49.9,0.9
,19:10:21,6,10790,6452.5,0.92,13.3,7,21,0.128,10,49.9,0.89
,19:10:22,6,10790,6453.5,0.91,13.3,7,21,0.132,10,49.9,0.88
,19:10:23,6,10790,6454.5,0.9,13.3,7,21,0.13,10,49.9,0.87
,19:10:24,6,10790,6455.5,0.9,13.3,7,21,0.13,10,49.9,0.87
,19:10:25,6,10790,6456.5,0.9,13.3,7,21,0.13,10,49.9,0.87
,19:10:26,6,10790,6457.5,0.91,13.3,7,21,0.126,10,49.9,0.87
,19:10:27,6,10790,6458.5,0.91,13.3,7,21,0.126,10,49.9,0.87
,19:10:28,6,10790,6459.5,0.91,13.3,7,21,0.127,10,49.9,0.88
,19:10:29,6,10790,6460.5,0.91,13.3,7,21,0.132,10,49.9,0.88
,19:10:30,6,10790,6461.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:10:31,6,10790,6462.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,19:10:32,6,10790,6463.5,0.91,13.3,7,21,0.127,10,49.9,0.88
,19:10:33,6,10790,6464.5,0.91,13.3,7,21,0.126,10,49.9,0.87
,19:10:34,6,10790,6465.5,0.89,13.3,7,21,0.129,10,49.9,0.86
,19:10:35,6,10790,6466.5,0.88,13.3,7,22,0.128,10,49.9,0.85
,19:10:36,6,10790,6467.5,0.88,13.3,7,21,0.123,10,49.9,0.85
,19:10:37,6,10790,6468.5,0.89,13.3,7,21,0.124,10,49.9,0.86
,19:10:38,6,10790,6469.5,0.89,13.3,7,21,0.124,10,49.9,0.86
,19:10:39,6,10790,6470.5,0.89,13.3,7,21,0.119,10,49.9,0.86
,19:10:40,6,10790,6471.5,0.89,13.3,7,21,0.119,10,49.9,0.85
,19:10:41,6,10790,6472.5,0.88,13.3,7,21,0.123,10,49.9,0.85
,19:10:42,6,10790,6473.5,0.87,13.3,7,22,0.126,10,49.9,0.84
,19:10:43,6,10790,6474.5,0.86,13.3,7,22,0.124,10,49.9,0.83
,19:10:44,6,10790,6475.5,0.86,13.3,7,22,0.124,10,49.9,0.83
,19:10:45,6,10790,6476.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:10:46,6,10790,6477.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,19:10:47,6,10790,6478.5,0.94,13.3,7,22,0.13,10,49.9,0.91
,19:10:48,6,10790,6479.5,0.94,13.3,7,22,0.13,10,49.9,0.9
,19:10:49,6,10790,6480.5,0.92,13.3,7,22,0.128,10,49.9,0.89
,19:10:50,6,10790,6481.5,0.91,13.3,7,22,0.131,10,49.9,0.87
,19:10:51,6,10790,6482.5,0.91,13.3,7,22,0.131,10,49.9,0.88
,19:10:52,6,10790,6483.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:10:53,6,10790,6484.5,0.93,13.3,7,22,0.134,10,49.9,0.89
,19:10:54,6,10790,6485.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:10:55,6,10790,6486.5,0.92,13.3,7,22,0.128,10,49.9,0.89
,19:10:56,6,10790,6487.5,0.92,13.3,7,22,0.128,10,49.9,0.88
,19:10:57,6,10790,6488.5,0.92,13.3,7,22,0.124,10,49.9,0.89
,19:10:58,6,10790,6489.5,0.92,13.3,7,22,0.124,10,49.9,0.89
,19:10:59,6,10790,6490.5,0.93,13.3,7,22,0.125,10,49.9,0.9
,19:11:00,6,10790,6491.5,0.93,13.3,7,21,0.13,10,49.9,0.9
,19:11:01,6,10790,6492.5,0.93,13.3,7,21,0.134,10,49.9,0.9
,19:11:02,6,10790,6493.5,0.93,13.3,7,21,0.134,10,49.9,0.89
,19:11:03,6,10790,6494.5,0.93,13.3,7,22,0.134,10,49.9,0.89
,19:11:04,6,10790,6495.5,0.93,13.3,7,22,0.13,10,49.9,0.9
,19:11:05,6,10790,6496.5,0.93,13.3,7,22,0.135,10,49.9,0.9
,19:11:06,6,10790,6497.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,19:11:07,6,10790,6498.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:11:08,6,10790,6499.5,0.91,13.3,7,22,0.131,10,49.9,0.87
,19:11:09,6,10790,6500.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,19:11:10,6,10790,6501.5,0.88,13.3,7,22,0.123,10,49.9,0.85
,19:11:11,6,10790,6502.5,0.88,13.3,7,22,0.126,10,49.9,0.84
,19:11:12,6,10790,6503.5,0.87,13.3,7,22,0.122,10,49.9,0.84
,19:11:13,6,10790,6504.5,0.88,13.3,7,22,0.128,10,49.9,0.85
,19:11:14,6,10790,6505.5,0.9,13.3,7,22,0.129,10,49.9,0.87
,19:11:15,6,10790,6506.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,19:11:16,6,10790,6507.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,19:11:17,6,10790,6508.5,0.92,13.3,7,22,0.132,10,49.9,0.88
,19:11:18,6,10790,6509.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:11:19,6,10790,6510.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,19:11:20,6,10790,6511.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,19:11:21,6,10790,6512.5,0.93,13.3,7,21,0.134,10,49.9,0.9
,19:11:22,6,10790,6513.5,0.93,13.3,7,21,0.129,10,49.9,0.89
,19:11:23,6,10790,6514.5,0.93,13.3,7,21,0.13,10,49.9,0.9
,19:11:24,6,10790,6515.5,0.93,13.3,7,21,0.13,10,49.8,0.9
,19:11:25,6,10790,6516.5,0.93,13.3,7,21,0.135,10,49.9,0.9
,19:11:26,6,10790,6517.5,0.93,13.3,7,21,0.129,10,49.9,0.89
,19:11:27,6,10790,6518.5,0.92,13.3,7,21,0.128,10,49.9,0.89
,19:11:28,6,10790,6519.5,0.91,13.3,7,21,0.127,10,49.9,0.88
,19:11:29,6,10790,6520.5,0.92,13.3,7,21,0.132,10,49.9,0.88
,19:11:30,6,10790,6521.5,0.91,13.3,7,21,0.131,10,49.9,0.88
,19:11:31,6,10790,6522.5,0.91,13.3,7,21,0.131,10,49.9,0.88
,19:11:32,6,10790,6523.5,0.91,13.3,7,21,0.132,10,49.9,0.88
,19:11:33,6,10790,6524.5,0.92,13.3,7,21,0.133,10,49.9,0.89
,19:11:34,6,10790,6525.5,0.94,13.3,7,21,0.13,10,49.9,0.9
,19:11:35,6,10790,6526.5,0.93,13.3,7,21,0.125,10,49.9,0.89
,19:11:36,6,10790,6527.5,0.92,13.3,8,21,0.119,10,49.9,0.89
,19:11:37,6,10790,6528.5,0.91,13.3,8,21,0.118,10,49.9,0.88
,19:11:38,6,10790,6529.5,0.91,13.3,7,21,0.122,10,49.9,0.88
,19:11:39,6,10790,6530.5,0.92,13.3,7,21,0.128,10,49.9,0.89
,19:11:40,6,10790,6531.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:11:41,6,10790,6532.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,19:11:42,6,10790,6533.5,0.91,13.3,7,22,0.126,10,49.8,0.88
,19:11:43,6,10790,6534.5,0.91,13.3,7,22,0.126,10,49.9,0.87
,19:11:44,6,10790,6535.5,0.91,13.3,7,21,0.132,10,49.9,0.88
,19:11:45,6,10790,6536.5,0.91,13.3,7,21,0.131,10,49.9,0.87
,19:11:46,6,10790,6537.5,0.91,13.3,7,21,0.131,10,49.9,0.88
,19:11:47,6,10790,6538.5,0.91,13.3,7,21,0.132,10,49.9,0.88
,19:11:48,6,10790,6539.5,0.93,13.3,7,21,0.129,10,49.9,0.9
,19:11:49,6,10790,6540.5,0.93,13.3,7,21,0.129,10,49.9,0.9
,19:11:50,6,10790,6541.5,0.92,13.3,7,22,0.124,10,49.9,0.89
,19:11:51,6,10790,6542.5,0.92,13.3,7,22,0.124,10,49.9,0.89
,19:11:52,6,10790,6543.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:11:53,6,10790,6544.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,19:11:54,6,10790,6545.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:11:55,6,10790,6546.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:11:56,6,10790,6547.5,0.93,13.3,7,22,0.134,10,49.9,0.89
,19:11:57,6,10790,6548.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:11:58,6,10790,6549.5,0.92,13.3,7,22,0.133,10,49.9,0.89
,19:11:59,6,10790,6550.5,0.92,13.3,7,21,0.128,10,49.9,0.89
,19:12:00,6,10790,6551.5,0.92,13.3,7,21,0.128,10,49.9,0.88
,19:12:01,6,10790,6552.5,0.92,13.3,7,21,0.128,10,49.9,0.88
,19:12:02,6,10790,6553.5,0.92,13.3,7,21,0.123,10,49.9,0.89
,19:12:03,6,10790,6554.5,0.92,13.3,7,21,0.128,10,49.9,0.89
,19:12:04,6,10790,6555.5,0.91,13.3,7,22,0.127,10,49.9,0.88
,19:12:05,6,10790,6556.5,0.91,13.3,7,22,0.132,10,49.9,0.88
,19:12:06,6,10790,6557.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,19:12:07,6,10790,6558.5,0.95,13.3,7,21,0.137,10,49.9,0.91
,19:12:08,6,10790,6559.5,0.94,13.3,7,21,0.136,10,49.9,0.91
,19:12:09,6,10790,6560.5,0.93,13.3,7,21,0.134,10,49.9,0.89
,19:12:10,6,10790,6561.5,0.91,13.3,7,22,0.126,10,49.9,0.87
,19:12:11,6,10790,6562.5,0.9,13.3,7,22,0.125,10,49.9,0.87
,19:12:12,6,10790,6563.5,0.89,13.3,7,22,0.128,10,49.9,0.85
,19:12:13,6,10790,6564.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:12:14,6,10790,6565.5,0.88,13.3,7,22,0.123,10,49.9,0.85
,19:12:15,6,10790,6566.5,0.89,13.3,7,22,0.129,10,49.9,0.86
,19:12:16,6,10790,6567.5,0.9,13.3,7,21,0.13,10,49.9,0.87
,19:12:17,6,10790,6568.5,0.9,13.3,7,22,0.13,10,49.9,0.87
,19:12:18,6,10790,6569.5,0.9,13.3,7,22,0.126,10,49.9,0.87
,19:12:19,6,10790,6570.5,0.9,13.3,7,22,0.121,10,49.9,0.87
,19:12:20,6,10790,6571.5,0.89,13.3,7,22,0.12,10,49.9,0.86
,19:12:21,6,10790,6572.5,0.88,13.3,7,22,0.119,10,49.9,0.85
,19:12:22,6,10790,6573.5,0.88,13.3,7,22,0.122,10,49.9,0.84
,19:12:23,6,10790,6574.5,0.88,13.3,7,22,0.127,10,49.8,0.85
,19:12:24,6,10790,6575.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:12:25,6,10790,6576.5,0.87,13.3,7,22,0.131,10,49.9,0.84
,19:12:26,6,10790,6577.5,0.87,13.3,7,22,0.125,10,49.9,0.83
,19:12:27,6,10790,6578.5,0.86,13.3,7,22,0.119,10,49.9,0.83
,19:12:28,6,10790,6579.5,0.87,13.3,7,21,0.117,10,49.9,0.84
,19:12:29,6,10790,6580.5,0.88,13.3,7,21,0.118,10,49.9,0.85
,19:12:30,6,10790,6581.5,0.88,13.3,7,22,0.123,10,49.9,0.85
,19:12:31,6,10790,6582.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:12:32,6,10790,6583.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:12:33,6,10790,6584.5,0.88,13.3,7,21,0.128,10,49.9,0.85
,19:12:34,6,10790,6585.5,0.89,13.3,7,21,0.123,10,49.9,0.85
,19:12:35,6,10790,6586.5,0.89,13.3,7,21,0.124,10,49.9,0.86
,19:12:36,6,10790,6587.5,0.9,13.3,7,21,0.13,10,49.9,0.87
,19:12:37,6,10790,6588.5,0.9,13.3,7,21,0.126,10,49.9,0.87
,19:12:38,6,10790,6589.5,0.92,13.3,7,21,0.124,10,49.9,0.89
,19:12:39,6,10790,6590.5,0.94,13.3,7,21,0.131,10,49.9,0.91
,19:12:40,6,10790,6591.5,0.94,13.3,7,21,0.136,10,49.9,0.91
,19:12:41,6,10790,6592.5,0.93,13.3,7,22,0.134,10,49.9,0.9
,19:12:42,6,10790,6593.5,0.94,13.3,7,22,0.14,10,49.9,0.91
,19:12:43,6,10790,6594.5,0.95,13.3,7,22,0.137,10,49.9,0.91
,19:12:44,6,10790,6595.5,0.94,13.3,7,21,0.13,10,49.9,0.9
,19:12:45,6,10790,6596.5,0.91,13.3,7,21,0.122,10,49.9,0.87
,19:12:46,6,10790,6597.5,0.88,13.3,7,21,0.123,10,49.9,0.85
,19:12:47,6,10790,6598.5,0.88,13.3,7,22,0.123,10,49.9,0.85
,19:12:48,6,10790,6599.5,0.88,13.3,7,22,0.127,10,49.9,0.85
,19:12:49,6,10790,6600.5,0.88,13.3,7,22,0.126,10,49.9,0.84
,19:12:50,6,10790,6601.5,0.87,13.3,7,22,0.125,10,49.9,0.84
,19:12:51,6,10790,6602.5,0.87,13.3,7,22,0.121,10,49.9,0.84
