Data file,,PPS_ISO10_30DEG_001.TSV,,,,,,,,,,
,15:43:27,6,3590,2936.6,0.53,13.3,7,31.2,0.077,10,50,0.51
,15:43:28,6,3590,2937.6,0.53,13.3,7,31.2,0.077,10,50,0.51
,15:43:29,6,3590,2938.6,0.53,13.3,7,31.2,0.077,10,50,0.51
,15:43:30,6,3590,2939.6,0.53,13.3,7,31.3,0.077,10,50,0.51
,15:43:31,6,3590,2940.6,0.53,13.3,7,31.3,0.077,10,50.1,0.51
,15:43:32,6,3590,2941.6,0.53,13.3,7,31.3,0.08,10,50,0.51
,15:43:33,6,3590,2942.6,0.53,13.3,7,31.3,0.08,10,50.1,0.51
,15:43:34,6,3590,2943.6,0.54,13.3,7,31.3,0.078,10,50,0.52
,15:43:35,6,3590,2944.6,0.54,13.3,7,31.3,0.078,10,50,0.52
,15:43:36,6,3590,2945.6,0.54,13.3,7,31.3,0.079,10,50,0.52
,15:43:37,6,3590,2946.6,0.54,13.3,7,31.3,0.076,10,50,0.52
,15:43:38,6,3590,2947.6,0.54,13.3,7,31.3,0.073,10,50,0.52
,15:43:39,6,3590,2948.6,0.53,13.3,7,31.4,0.072,10,50.1,0.51
,15:43:40,6,3590,2949.6,0.53,13.3,7,31.4,0.074,10,50,0.51
,15:43:41,6,3590,2950.6,0.53,13.3,7,31.4,0.077,10,50,0.51
,15:43:42,6,3590,2951.6,0.53,13.3,7,31.4,0.077,10,50.1,0.51
,15:43:43,6,3590,2952.6,0.53,13.3,7,31.4,0.079,10,50.1,0.51
,15:43:44,6,3590,2953.6,0.52,13.3,7,31.4,0.079,10,50.1,0.5
,15:43:45,6,3590,2954.6,0.53,13.3,6,31.4,0.082,10,50.1,0.51
,15:43:46,6,3590,2955.6,0.53,13.3,6,31.4,0.083,10,50,0.51
,15:43:47,6,3590,2956.6,0.53,13.3,7,31.5,0.08,10,50.1,0.51
,15:43:48,6,3590,2957.6,0.53,13.3,7,31.5,0.077,10,50.1,0.51
,15:43:49,6,3590,2958.6,0.53,13.3,7,31.5,0.076,10,50,0.5
,15:43:50,6,3590,2959.6,0.52,13.3,7,31.5,0.078,10,50,0.5
,15:43:51,6,3590,2960.6,0.52,13.3,7,31.5,0.078,10,50,0.5
,15:43:52,6,3590,2961.6,0.52,13.3,7,31.5,0.078,10,50,0.5
,15:43:53,6,3590,2962.6,0.53,13.3,6,31.5,0.082,10,50.1,0.51
,15:43:54,6,3590,2963.6,0.53,13.3,7,31.5,0.079,10,50.1,0.51
,15:43:55,6,3590,2964.6,0.53,13.3,7,31.5,0.077,10,50,0.51
,15:43:56,6,3590,2965.6,0.53,13.3,7,31.5,0.077,10,50,0.51
,15:43:57,6,3590,2966.6,0.53,13.3,7,31.5,0.074,10,50.1,0.51
,15:43:58,6,3590,2967.6,0.53,13.3,7,31.5,0.074,10,50.1,0.51
,15:43:59,6,3590,2968.6,0.53,13.3,7,31.5,0.073,10,50.1,0.51
,15:44:00,6,3590,2969.6,0.52,13.3,7,31.5,0.073,10,50.1,0.5
,15:44:01,6,3590,2970.6,0.52,13.3,7,31.5,0.073,10,50.1,0.5
,15:44:02,6,3590,2971.6,0.53,13.3,7,31.6,0.077,10,50.1,0.51
,15:44:03,6,3590,2972.6,0.54,13.3,7,31.6,0.081,10,50,0.52
,15:44:04,6,3590,2973.6,0.54,13.3,7,31.6,0.081,10,50,0.52
,15:44:05,6,3590,2974.6,0.53,13.3,6,31.6,0.083,10,50,0.51
,15:44:06,6,3590,2975.6,0.53,13.3,6,31.6,0.083,10,50.1,0.51
,15:44:07,6,3590,2976.6,0.52,13.3,7,31.6,0.079,10,50.1,0.5
,15:44:08,6,3590,2977.6,0.52,13.3,7,31.6,0.078,10,50,0.5
,15:44:09,6,3590,2978.6,0.52,13.3,7,31.6,0.078,10,50.1,0.5
,15:44:10,6,3590,2979.6,0.52,13.3,7,31.6,0.078,10,50,0.5
,15:44:11,6,3590,2980.6,0.52,13.3,7,31.6,0.075,10,50.1,0.5
,15:44:12,6,3590,2981.6,0.52,13.3,7,31.6,0.076,10,50.1,0.5
,15:44:13,6,3590,2982.6,0.53,13.3,7,31.6,0.073,10,50.1,0.51
,15:44:14,6,3590,2983.6,0.53,13.3,7,31.6,0.074,10,50,0.51
,15:44:15,6,3590,2984.6,0.52,13.3,7,31.6,0.073,10,50,0.5
,15:44:16,6,3590,2985.6,0.52,13.3,7,31.6,0.073,10,50,0.5
,15:44:17,6,3590,2986.6,0.52,13.3,7,31.6,0.073,10,50,0.5
,15:44:18,6,3590,2987.6,0.52,13.3,7,31.6,0.073,10,50.1,0.5
,15:44:19,6,3590,2988.6,0.53,13.3,7,31.6,0.076,10,50.1,0.51
,15:44:20,6,3590,2989.6,0.52,13.3,7,31.6,0.075,10,50.1,0.5
,15:44:21,6,3590,2990.6,0.52,13.3,7,31.6,0.078,10,50.1,0.5
,15:44:22,6,3590,2991.6,0.51,13.3,7,31.6,0.077,10,50,0.49
,15:44:23,6,3590,2992.6,0.51,13.3,6,31.6,0.08,10,50.1,0.49
,15:44:24,6,3590,2993.6,0.51,13.3,6,31.6,0.08,10,50.1,0.49
,15:44:25,6,3590,2994.6,0.51,13.3,7,31.6,0.077,10,50.1,0.49
,15:44:26,6,3590,2995.6,0.52,13.3,7,31.6,0.078,10,50.1,0.5
,15:44:27,6,3590,2996.6,0.52,13.3,7,31.6,0.078,10,50,0.5
,15:44:28,6,3590,2997.6,0.52,13.3,7,31.6,0.078,10,50.1,0.5
,15:44:29,6,3590,2998.6,0.52,13.3,7,31.6,0.078,10,50.1,0.5
,15:44:30,6,3590,2999.6,0.52,13.3,7,31.6,0.078,10,50.1,0.5
,15:44:31,6,3590,3000.6,0.53,13.3,7,31.6,0.079,10,50.1,0.51
,15:44:32,6,3590,3001.6,0.53,13.3,7,31.6,0.08,10,50.1,0.51
,15:44:33,6,3590,3002.6,0.53,13.3,7,31.6,0.08,10,50.1,0.51
,15:44:34,6,3590,3003.6,0.53,13.3,7,31.6,0.08,10,50.1,0.51
,15:44:35,6,3590,3004.6,0.53,13.3,7,31.6,0.077,10,50.1,0.51
,15:44:36,6,3590,3005.6,0.52,13.3,7,31.6,0.076,10,50,0.5
,15:44:37,6,3590,3006.6,0.52,13.3,7,31.6,0.075,10,50.1,0.5
,15:44:38,6,3590,3007.6,0.52,13.3,7,31.6,0.079,10,50.1,0.5
,15:44:39,6,3590,3008.6,0.52,13.3,7,31.6,0.078,10,50.1,0.5
,15:44:40,6,3590,3009.6,0.52,13.3,7,31.6,0.076,10,50.1,0.5
,15:44:41,6,3590,3010.6,0.53,13.3,7,31.6,0.076,10,50,0.51
,15:44:42,6,3590,3011.6,0.53,13.3,7,31.6,0.076,10,50,0.51
,15:44:43,6,3590,3012.6,0.53,13.3,7,31.6,0.079,10,50.1,0.51
,15:44:44,6,3590,3013.6,0.53,13.3,7,31.6,0.076,10,50.1,0.5
,15:44:45,6,3590,3014.6,0.52,13.3,7,31.6,0.076,10,50.1,0.5
,15:44:46,6,3590,3015.6,0.53,13.3,7,31.6,0.076,10,50,0.51
,15:44:47,6,3590,3016.6,0.52,13.3,7,31.6,0.073,10,50,0.5
,15:44:48,6,3590,3017.6,0.52,13.3,7,31.6,0.073,10,50.1,0.5
,15:44:49,6,3590,3018.6,0.52,13.3,7,31.6,0.072,10,50.1,0.5
,15:44:50,6,3590,3019.6,0.52,13.3,7,31.6,0.072,10,50,0.5
,15:44:51,6,3590,3020.6,0.52,13.3,7,31.6,0.072,10,50.1,0.5
,15:44:52,6,3590,3021.6,0.52,13.3,7,31.6,0.075,10,50.1,0.5
,15:44:53,6,3590,3022.6,0.52,13.3,7,31.6,0.072,10,50.1,0.5
,15:44:54,6,3590,3023.6,0.52,13.3,7,31.5,0.075,10,50.1,0.5
,15:44:55,6,3590,3024.6,0.52,13.3,7,31.5,0.075,10,50,0.5
,15:44:56,6,3590,3025.6,0.52,13.3,7,31.5,0.075,10,50.1,0.5
,15:44:57,6,3590,3026.6,0.52,13.3,7,31.5,0.078,10,50.1,0.5
,15:44:58,6,3590,3027.6,0.52,13.3,6,31.5,0.081,10,50.1,0.5
,15:44:59,6,3590,3028.6,0.52,13.3,6,31.5,0.081,10,50,0.5
,15:45:00,6,3590,3029.6,0.52,13.3,7,31.5,0.079,10,50.1,0.5
,15:45:01,6,3590,3030.6,0.52,13.3,7,31.5,0.079,10,50.1,0.5
,15:45:02,6,3590,3031.6,0.52,13.3,7,31.5,0.079,10,50.1,0.5
,15:45:03,6,3590,3032.6,0.52,13.3,7,31.5,0.076,10,50.1,0.5
,15:45:04,6,3590,3033.6,0.53,13.3,7,31.5,0.076,10,50.1,0.51
,15:45:05,6,3590,3034.6,0.52,13.3,7,31.5,0.079,10,50.1,0.5
,15:45:06,6,3590,3035.6,0.52,13.3,7,31.5,0.078,10,50.1,0.5
,15:45:07,6,3590,3036.6,0.51,13.3,7,31.5,0.077,10,50.1,0.49
,15:45:08,6,3590,3037.6,0.52,13.3,7,31.5,0.078,10,50.1,0.5
,15:45:09,6,3590,3038.6,0.52,13.3,7,31.5,0.079,10,50,0.5
,15:45:10,6,3590,3039.6,0.52,13.3,7,31.4,0.079,10,50.1,0.5
,15:45:11,6,3590,3040.6,0.52,13.3,7,31.4,0.079,10,50.1,0.5
,15:45:12,6,3590,3041.6,0.52,13.3,7,31.4,0.079,10,50,0.5
,15:45:13,6,3590,3042.6,0.52,13.3,7,31.4,0.078,10,50,0.5
,15:45:14,6,3590,3043.6,0.52,13.3,7,31.4,0.078,10,50,0.5
,15:45:15,6,3590,3044.6,0.52,13.3,7,31.4,0.078,10,50,0.5
,15:45:16,6,3590,3045.6,0.52,13.3,7,31.4,0.078,10,50,0.5
,15:45:17,6,3590,3046.6,0.52,13.3,6,31.4,0.082,10,50,0.5
,15:45:18,6,3590,3047.6,0.52,13.3,7,31.4,0.079,10,50,0.5
,15:45:19,6,3590,3048.6,0.52,13.3,7,31.4,0.079,10,50,0.5
,15:45:20,6,3590,3049.6,0.53,13.3,7,31.4,0.076,10,50,0.51
,15:45:21,6,3590,3050.6,0.53,13.3,7,31.3,0.079,10,50.1,0.51
,15:45:22,6,3590,3051.6,0.53,13.3,7,31.3,0.076,10,50.1,0.51
,15:45:23,6,3590,3052.6,0.53,13.3,7,31.3,0.076,10,50,0.51
,15:45:24,6,3590,3053.6,0.53,13.3,7,31.3,0.076,10,50.1,0.51
,15:45:25,6,3590,3054.6,0.53,13.3,7,31.3,0.076,10,50,0.51
,15:45:26,6,3590,3055.6,0.53,13.3,7,31.3,0.077,10,50,0.51
,15:45:27,6,3590,3056.6,0.53,13.3,7,31.3,0.074,10,50.1,0.51
,15:45:28,6,3590,3057.6,0.54,13.3,7,31.3,0.075,10,50,0.52
,15:45:29,6,3590,3058.6,0.54,13.3,7,31.3,0.078,10,50,0.52
,15:45:30,6,3590,3059.6,0.54,13.3,7,31.3,0.075,10,50.1,0.52
,15:45:31,6,3590,3060.6,0.53,13.3,7,31.3,0.074,10,50.1,0.51
,15:45:32,6,3590,3061.6,0.53,13.3,7,31.3,0.071,10,50.1,0.51
,15:45:33,6,3590,3062.6,0.53,13.3,7,31.2,0.071,10,50,0.51
,15:45:34,6,3590,3063.6,0.53,13.3,7,31.2,0.074,10,50,0.51
,15:45:35,6,3590,3064.6,0.53,13.3,7,31.2,0.077,10,50.1,0.51
,15:45:36,6,3590,3065.6,0.53,13.3,7,31.2,0.077,10,50.1,0.51
,15:45:37,6,3590,3066.6,0.54,13.3,7,31.2,0.081,10,50.1,0.52
,15:45:38,6,3590,3067.6,0.53,13.3,7,31.2,0.08,10,50.1,0.51
,15:45:39,6,3590,3068.6,0.53,13.3,6,31.2,0.082,10,50.1,0.5
,15:45:40,6,3590,3069.6,0.52,13.3,6,31.2,0.082,10,50.1,0.5
,15:45:41,6,3590,3070.6,0.53,13.3,7,31.1,0.077,10,50,0.51
,15:45:42,6,3590,3071.6,0.53,13.3,7,31.1,0.08,10,50,0.51
,15:45:43,6,3590,3072.6,0.53,13.3,7,31.1,0.08,10,50,0.51
,15:45:44,6,3590,3073.6,0.53,13.3,7,31.1,0.077,10,50,0.51
,15:45:45,6,3590,3074.6,0.53,13.3,7,31.1,0.076,10,50,0.51
,15:45:46,6,3590,3075.6,0.53,13.3,7,31.1,0.076,10,50.1,0.51
,15:45:47,6,3590,3076.6,0.53,13.3,7,31.1,0.076,10,50,0.51
,15:45:48,6,3590,3077.6,0.53,13.3,7,31.1,0.077,10,50.1,0.51
,15:45:49,6,3590,3078.6,0.53,13.3,7,31.1,0.077,10,50.1,0.51
,15:45:50,6,3590,3079.6,0.53,13.3,7,31.1,0.079,10,50,0.51
,15:45:51,6,3590,3080.6,0.52,13.3,7,31,0.076,10,50.1,0.5
,15:45:52,6,3590,3081.6,0.52,13.3,7,31,0.075,10,50.1,0.5
,15:45:53,6,3590,3082.6,0.52,13.3,7,31,0.073,10,50,0.5
,15:45:54,6,3590,3083.6,0.52,13.3,7,31,0.072,10,50,0.5
,15:45:55,6,3590,3084.6,0.52,13.3,7,31,0.075,10,50.1,0.5
,15:45:56,6,3590,3085.6,0.52,13.3,7,31,0.078,10,50,0.5
,15:45:57,6,3590,3086.6,0.52,13.3,7,30.9,0.078,10,50,0.5
,15:45:58,6,3590,3087.6,0.52,13.3,7,30.9,0.078,10,50.1,0.5
,15:45:59,6,3590,3088.6,0.53,13.3,7,30.9,0.079,10,50.1,0.51
,15:46:00,6,3590,3089.6,0.53,13.3,7,30.9,0.077,10,50,0.51
,15:46:01,6,3590,3090.6,0.53,13.3,7,30.9,0.076,10,50,0.51
,15:46:02,6,3590,3091.6,0.52,13.3,7,30.9,0.075,10,50,0.5
,15:46:03,6,3590,3092.6,0.52,13.3,7,30.9,0.078,10,50,0.5
,15:46:04,6,3590,3093.6,0.52,13.3,7,30.8,0.078,10,50.1,0.5
,15:46:05,6,3590,3094.6,0.53,13.3,7,30.8,0.079,10,50,0.51
,15:46:06,6,3590,3095.6,0.53,13.3,7,30.8,0.079,10,50,0.51
,15:46:07,6,3590,3096.6,0.53,13.3,7,30.8,0.079,10,50,0.51
,15:46:08,6,3590,3097.6,0.53,13.3,7,30.8,0.079,10,50,0.51
,15:46:09,6,3590,3098.6,0.53,13.3,7,30.8,0.076,10,50,0.51
,15:46:10,6,3590,3099.6,0.53,13.3,7,30.8,0.077,10,50,0.51
,15:46:11,6,3590,3100.6,0.53,13.3,7,30.8,0.077,10,50.1,0.51
,15:46:12,6,3590,3101.6,0.53,13.3,7,30.7,0.079,10,50,0.51
,15:46:13,6,3590,3102.6,0.53,13.3,7,30.7,0.079,10,50.1,0.51
,15:46:14,6,3590,3103.6,0.53,13.3,7,30.7,0.079,10,50,0.51
,15:46:15,6,3590,3104.6,0.53,13.3,7,30.7,0.079,10,50,0.51
,15:46:16,6,3590,3105.6,0.53,13.3,7,30.7,0.079,10,50,0.51
,15:46:17,6,3590,3106.6,0.53,13.3,7,30.7,0.076,10,50.1,0.51
,15:46:18,6,3590,3107.6,0.53,13.3,7,30.6,0.079,10,50,0.51
,15:46:19,6,3590,3108.6,0.53,13.3,7,30.6,0.077,10,50.1,0.51
,15:46:20,6,3590,3109.6,0.53,13.3,7,30.6,0.074,10,50,0.51
,15:46:21,6,3590,3110.6,0.53,13.3,7,30.6,0.074,10,50,0.51
,15:46:22,6,3590,3111.6,0.53,13.3,7,30.6,0.071,10,50,0.51
,15:46:23,6,3590,3112.6,0.53,13.3,7,30.6,0.072,10,50.1,0.51
,15:46:24,6,3590,3113.6,0.53,13.3,7,30.5,0.074,10,50,0.51
,15:46:25,6,3590,3114.6,0.53,13.3,7,30.5,0.08,10,50.1,0.51
,15:46:26,6,3590,3115.6,0.53,13.3,7,30.5,0.08,10,50,0.51
,15:46:27,6,3590,3116.6,0.54,13.3,7,30.5,0.081,10,50.1,0.52
,15:46:28,6,3590,3117.6,0.54,13.3,7,30.5,0.081,10,50.1,0.52
,15:46:29,6,3590,3118.6,0.55,13.3,7,30.5,0.082,10,50,0.53
,15:46:30,6,3590,3119.6,0.54,13.3,7,30.5,0.082,10,50,0.52
,15:46:31,6,3590,3120.6,0.54,13.3,7,30.5,0.081,10,50.1,0.52
,15:46:32,6,3590,3121.6,0.54,13.3,7,30.4,0.078,10,50.1,0.52
,15:46:33,6,3590,3122.6,0.54,13.3,7,30.4,0.078,10,50.1,0.52
,15:46:34,6,3590,3123.6,0.53,13.3,7,30.4,0.074,10,50,0.51
,15:46:35,6,3590,3124.6,0.53,13.3,7,30.4,0.074,10,50.1,0.51
,15:46:36,6,3590,3125.6,0.53,13.3,7,30.3,0.074,10,50.1,0.51
,15:46:37,6,3590,3126.6,0.54,13.3,7,30.3,0.078,10,50,0.52
,15:46:38,6,3590,3127.6,0.53,13.3,7,30.3,0.077,10,50.1,0.51
,15:46:39,6,3590,3128.6,0.53,13.3,7,30.3,0.076,10,50,0.51
,15:46:40,6,3590,3129.6,0.52,13.3,7,30.3,0.079,10,50,0.5
,15:46:41,6,3590,3130.6,0.52,13.3,7,30.3,0.079,10,50.1,0.5
,15:46:42,6,3590,3131.6,0.52,13.3,7,30.2,0.075,10,50,0.5
,15:46:43,6,3590,3132.6,0.52,13.3,7,30.2,0.075,10,50,0.5
,15:46:44,6,3590,3133.6,0.52,13.3,7,30.2,0.072,10,50,0.5
,15:46:45,6,3590,3134.6,0.52,13.3,7,30.2,0.072,10,50,0.5
,15:46:46,6,3590,3135.6,0.51,13.3,7,30.2,0.074,10,50,0.49
,15:46:47,6,3590,3136.6,0.51,13.3,7,30.2,0.076,10,50.1,0.49
,15:46:48,6,3590,3137.6,0.51,13.3,7,30.2,0.077,10,50.1,0.5
,15:46:49,6,3590,3138.6,0.52,13.3,7,30.2,0.078,10,50,0.5
,15:46:50,6,3590,3139.6,0.52,13.3,7,30.1,0.079,10,50,0.5
,15:46:51,6,3590,3140.6,0.53,13.3,7,30.1,0.077,10,50,0.51
,15:46:52,6,3590,3141.6,0.54,13.3,7,30.1,0.078,10,50,0.52
,15:46:53,6,3590,3142.6,0.55,13.3,7,30.1,0.079,10,50.1,0.53
,15:46:54,6,3590,3143.6,0.54,13.3,7,30,0.078,10,50.1,0.52
,15:46:55,6,3590,3144.6,0.54,13.3,7,30,0.078,10,50.1,0.52
,15:46:56,6,3590,3145.6,0.54,13.3,7,30,0.076,10,50.1,0.52
,15:46:57,6,3590,3146.6,0.54,13.3,7,30,0.076,10,50.1,0.52
,15:46:58,6,3590,3147.6,0.54,13.3,7,30,0.078,10,50.1,0.51
,15:46:59,6,3590,3148.6,0.53,13.3,7,29.9,0.079,10,50.1,0.51
,15:47:00,6,3590,3149.6,0.52,13.3,6,29.9,0.082,10,50,0.5
,15:47:01,6,3590,3150.6,0.52,13.3,7,29.9,0.078,10,50,0.5
,15:47:02,6,3590,3151.6,0.52,13.3,7,29.9,0.078,10,50,0.5
,15:47:03,6,3590,3152.6,0.52,13.3,7,29.9,0.076,10,50,0.5
,15:47:04,6,3590,3153.6,0.52,13.3,7,29.9,0.078,10,50.1,0.5
,15:47:05,6,3590,3154.6,0.52,13.3,7,29.9,0.079,10,50,0.5
,15:47:06,6,3590,3155.6,0.53,13.3,7,29.8,0.079,10,50.1,0.51
,15:47:07,6,3590,3156.6,0.53,13.3,7,29.8,0.08,10,50,0.51
,15:47:08,6,3590,3157.6,0.53,13.3,7,29.8,0.077,10,50.1,0.51
,15:47:09,6,3590,3158.6,0.53,13.3,7,29.8,0.074,10,50,0.51
,15:47:10,6,3590,3159.6,0.53,13.3,7,29.8,0.071,10,50,0.51
,15:47:11,6,3590,3160.6,0.52,13.3,7,29.7,0.071,10,50,0.5
,15:47:12,6,3590,3161.6,0.52,13.3,7,29.7,0.072,10,50,0.5
,15:47:13,6,3590,3162.6,0.52,13.3,7,29.7,0.078,10,50,0.5
,15:47:14,6,3590,3163.6,0.51,13.3,7,29.7,0.077,10,50,0.49
,15:47:15,6,3590,3164.6,0.51,13.3,7,29.7,0.074,10,50,0.49
,15:47:16,6,3590,3165.6,0.51,13.3,7,29.6,0.077,10,50,0.49
,15:47:17,6,3590,3166.6,0.51,13.3,7,29.6,0.076,10,50,0.49
,15:47:18,6,3590,3167.6,0.51,13.3,7,29.6,0.076,10,50,0.49
,15:47:19,6,3590,3168.6,0.51,13.3,7,29.6,0.077,10,50,0.49
,15:47:20,6,3590,3169.6,0.52,13.3,7,29.6,0.078,10,50.1,0.5
,15:47:21,6,3590,3170.6,0.52,13.3,7,29.5,0.078,10,50.1,0.5
,15:47:22,6,3590,3171.6,0.52,13.3,7,29.5,0.075,10,50.1,0.5
,15:47:23,6,3590,3172.6,0.52,13.3,7,29.5,0.073,10,50,0.5
,15:47:24,6,3590,3173.6,0.52,13.3,7,29.5,0.073,10,50,0.5
,15:47:25,6,3590,3174.6,0.52,13.3,7,29.5,0.078,10,50,0.5
,15:47:26,6,3590,3175.6,0.52,13.3,6,29.5,0.081,10,50.1,0.5
,15:47:27,6,3590,3176.6,0.52,13.3,7,29.5,0.078,10,50,0.5
,15:47:28,6,3590,3177.6,0.53,13.3,7,29.4,0.077,10,50.1,0.51
,15:47:29,6,3590,3178.6,0.53,13.3,7,29.4,0.077,10,50.1,0.51
,15:47:30,6,3590,3179.6,0.53,13.3,7,29.4,0.08,10,50,0.51
,15:47:31,6,3590,3180.6,0.53,13.3,7,29.4,0.079,10,50,0.5
,15:47:32,6,3590,3181.6,0.52,13.3,7,29.4,0.075,10,50,0.5
,15:47:33,6,3590,3182.6,0.52,13.3,7,29.3,0.076,10,50,0.5
,15:47:34,6,3590,3183.6,0.53,13.3,7,29.3,0.079,10,50,0.51
,15:47:35,6,3590,3184.6,0.53,13.3,7,29.3,0.08,10,50,0.51
,15:47:36,6,3590,3185.6,0.53,13.3,7,29.3,0.08,10,50.1,0.51
,15:47:37,6,3590,3186.6,0.53,13.3,7,29.3,0.08,10,50.1,0.51
,15:47:38,6,3590,3187.6,0.53,13.3,7,29.2,0.076,10,50,0.51
,15:47:39,6,3590,3188.6,0.53,13.3,7,29.2,0.076,10,50,0.51
,15:47:40,6,3590,3189.6,0.53,13.3,7,29.2,0.074,10,50,0.51
,15:47:41,6,3590,3190.6,0.53,13.3,7,29.1,0.074,10,50.1,0.51
,15:47:42,6,3590,3191.6,0.53,13.3,7,29.2,0.077,10,50,0.51
,15:47:43,6,3590,3192.6,0.52,13.3,7,29.2,0.079,10,50,0.5
,15:47:44,6,3590,3193.6,0.52,13.3,7,29.1,0.078,10,50,0.5
,15:47:45,6,3590,3194.6,0.52,13.3,7,29.1,0.078,10,50,0.5
,15:47:46,6,3590,3195.6,0.52,13.3,7,29.1,0.078,10,50.1,0.5
,15:47:47,6,3590,3196.6,0.52,13.3,6,29.1,0.081,10,50,0.5
,15:47:48,6,3590,3197.6,0.53,13.3,7,29,0.079,10,50,0.51
,15:47:49,6,3590,3198.6,0.53,13.3,7,29,0.08,10,50.1,0.51
,15:47:50,6,3590,3199.6,0.53,13.3,7,29,0.08,10,50.1,0.51
,15:47:51,6,3590,3200.6,0.53,13.3,7,29,0.076,10,50,0.51
,15:47:52,6,3590,3201.6,0.52,13.3,7,28.9,0.073,10,50.1,0.5
,15:47:53,6,3590,3202.6,0.53,13.3,7,28.9,0.073,10,50,0.51
,15:47:54,6,3590,3203.6,0.53,13.3,7,28.9,0.077,10,50,0.51
,15:47:55,6,3590,3204.6,0.54,13.3,7,28.9,0.081,10,50,0.51
,15:47:56,6,3590,3205.6,0.54,13.3,7,28.9,0.081,10,50.1,0.52
,15:47:57,6,3590,3206.6,0.54,13.3,7,28.8,0.081,10,50.1,0.52
,15:47:58,6,3590,3207.6,0.54,13.3,7,28.8,0.081,10,50,0.52
,15:47:59,6,3590,3208.6,0.53,13.3,7,28.8,0.077,10,50.1,0.51
,15:48:00,6,3590,3209.6,0.53,13.3,7,28.8,0.077,10,50.1,0.51
,15:48:01,6,3590,3210.6,0.53,13.3,7,28.8,0.077,10,50,0.51
,15:48:02,6,3590,3211.6,0.53,13.3,7,28.8,0.074,10,50,0.51
,15:48:03,6,3590,3212.6,0.53,13.3,7,28.8,0.074,10,50.1,0.51
,15:48:04,6,3590,3213.6,0.53,13.3,7,28.7,0.074,10,50,0.51
,15:48:05,6,3590,3214.6,0.53,13.3,7,28.7,0.076,10,50,0.51
,15:48:06,6,3590,3215.6,0.52,13.3,7,28.7,0.078,10,50.1,0.5
,15:48:07,6,3590,3216.6,0.52,13.3,6,28.7,0.081,10,50,0.5
,15:48:08,6,3590,3217.6,0.52,13.3,6,28.7,0.082,10,50,0.5
,15:48:09,6,3590,3218.6,0.52,13.3,7,28.6,0.079,10,50,0.5
,15:48:10,6,3590,3219.6,0.53,13.3,7,28.6,0.079,10,50,0.5
,15:48:11,6,3590,3220.6,0.52,13.3,7,28.6,0.079,10,50.1,0.5
,15:48:12,6,3590,3221.6,0.52,13.3,7,28.5,0.079,10,50.1,0.5
,15:48:13,6,3590,3222.6,0.52,13.3,7,28.5,0.079,10,50,0.51
,15:48:14,6,3590,3223.6,0.53,13.3,7,28.5,0.079,10,50.1,0.51
,15:48:15,6,3590,3224.6,0.53,13.3,7,28.5,0.079,10,50,0.51
,15:48:16,6,3590,3225.6,0.53,13.3,7,28.5,0.076,10,50.1,0.51
,15:48:17,6,3590,3226.6,0.53,13.3,7,28.4,0.076,10,50,0.51
,15:48:18,6,3590,3227.6,0.52,13.3,7,28.4,0.076,10,50.1,0.5
,15:48:19,6,3590,3228.6,0.52,13.3,7,28.4,0.076,10,50.1,0.5
,15:48:20,6,3590,3229.6,0.52,13.3,7,28.4,0.076,10,50.1,0.5
,15:48:21,6,3590,3230.6,0.52,13.3,7,28.4,0.076,10,50,0.5
,15:48:22,6,3590,3231.6,0.52,13.3,7,28.4,0.073,10,50,0.5
,15:48:23,6,3590,3232.6,0.52,13.3,7,28.4,0.073,10,50,0.5
,15:48:24,6,3590,3233.6,0.52,13.3,7,28.3,0.071,10,50,0.5
,15:48:25,6,3590,3234.6,0.52,13.3,7,28.3,0.071,10,50,0.5
,15:48:26,6,3590,3235.6,0.52,13.3,7,28.3,0.075,10,50,0.5
,15:48:27,6,3590,3236.6,0.52,13.3,7,28.3,0.078,10,50.1,0.5
,15:48:28,6,3590,3237.6,0.52,13.3,6,28.3,0.081,10,50,0.5
,15:48:29,6,3590,3238.6,0.52,13.3,7,28.3,0.079,10,50,0.5
,15:48:30,6,3590,3239.6,0.52,13.3,7,28.2,0.079,10,50,0.5
,15:48:31,6,3590,3240.6,0.52,13.3,7,28.2,0.079,10,50,0.5
,15:48:32,6,3590,3241.6,0.52,13.3,7,28.2,0.079,10,50.1,0.5
,15:48:33,6,3590,3242.6,0.52,13.3,7,28.2,0.079,10,50.1,0.5
,15:48:34,6,3590,3243.6,0.52,13.3,7,28.2,0.079,10,50.1,0.5
,15:48:35,6,3590,3244.6,0.52,13.3,6,28.1,0.081,10,50,0.5
,15:48:36,6,3590,3245.6,0.52,13.3,7,28.1,0.078,10,50,0.5
,15:48:37,6,3590,3246.6,0.51,13.3,7,28.1,0.074,10,50,0.49
,15:48:38,6,3590,3247.6,0.52,13.3,7,28.1,0.075,10,50,0.5
,15:48:39,6,3590,3248.6,0.52,13.3,7,28.1,0.078,10,50,0.5
,15:48:40,6,3590,3249.6,0.51,13.3,7,28.1,0.074,10,50,0.49
,15:48:41,6,3590,3250.6,0.51,13.3,7,28.1,0.074,10,50.1,0.49
,15:48:42,6,3590,3251.6,0.51,13.3,7,28.1,0.071,10,50.1,0.49
,15:48:43,6,3590,3252.6,0.51,13.3,7,28.1,0.071,10,50.1,0.49
,15:48:44,6,3590,3253.6,0.51,13.3,7,28,0.072,10,50.1,0.49
