Data file,,ZYTEL_ISO10_-8C_006.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,01/04/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,Zytel on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:04:48 on 01/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:24:21,4,3600,1168.4,0.91,13.3,7,-6.8,0.136,10,0.1,0.85
,16:24:22,4,3600,1169.4,0.9,13.3,7,-6.8,0.135,10,0.1,0.84
,16:24:23,4,3600,1170.4,0.91,13.3,6,-6.8,0.141,10,0.1,0.85
,16:24:24,4,3600,1171.4,0.91,13.3,7,-6.8,0.137,10,0.1,0.85
,16:24:25,4,3600,1172.4,0.92,13.3,7,-6.8,0.133,10,0.1,0.86
,16:24:26,4,3600,1173.4,0.93,13.3,7,-6.8,0.139,10,0.1,0.87
,16:24:27,4,3600,1174.4,0.93,13.3,6,-6.8,0.145,10,0.1,0.87
,16:24:28,4,3600,1175.4,0.93,13.3,7,-6.8,0.139,10,0.1,0.87
,16:24:29,4,3600,1176.4,0.93,13.3,7,-6.8,0.139,10,0.1,0.87
,16:24:30,4,3600,1177.4,0.93,13.3,7,-6.8,0.134,10,0.1,0.87
,16:24:31,4,3600,1178.4,0.92,13.3,7,-6.8,0.133,10,0.1,0.86
,16:24:32,4,3600,1179.4,0.92,13.3,7,-6.8,0.133,10,0.1,0.86
,16:24:33,4,3600,1180.4,0.92,13.3,7,-6.9,0.137,10,0.1,0.86
,16:24:34,4,3600,1181.4,0.91,13.3,7,-6.8,0.132,10,0.1,0.86
,16:24:35,4,3600,1182.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:24:36,4,3600,1183.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:24:37,4,3600,1184.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:24:38,4,3600,1185.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:39,4,3600,1186.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:40,4,3600,1187.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:41,4,3600,1188.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:24:42,4,3600,1189.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:43,4,3600,1190.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:44,4,3600,1191.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:45,4,3600,1192.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:46,4,3600,1193.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:47,4,3600,1194.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:24:48,4,3600,1195.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:24:49,4,3600,1196.4,0.92,13.3,7,-6.9,0.137,10,0.1,0.86
,16:24:50,4,3600,1197.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:51,4,3600,1198.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:24:52,4,3600,1199.4,0.93,13.3,7,-6.9,0.134,10,0.1,0.87
,16:24:53,4,3600,1200.4,0.93,13.3,7,-6.9,0.134,10,0.1,0.87
,16:24:54,4,3600,1201.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:55,4,3600,1202.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:24:56,4,3600,1203.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:24:57,4,3600,1204.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:24:58,4,3600,1205.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:24:59,4,3600,1206.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:00,4,3600,1207.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:01,4,3600,1208.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:02,4,3600,1209.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:03,4,3600,1210.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:04,4,3600,1211.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:05,4,3600,1212.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:06,4,3600,1213.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:07,4,3600,1214.4,0.92,13.3,7,-6.9,0.132,10,0.1,0.86
,16:25:08,4,3600,1215.4,0.92,13.3,7,-6.9,0.137,10,0.1,0.86
,16:25:09,4,3600,1216.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:25:10,4,3600,1217.4,0.93,13.3,7,-6.9,0.139,10,0.1,0.87
,16:25:11,4,3600,1218.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:25:12,4,3600,1219.4,0.93,13.3,7,-6.9,0.139,10,0.1,0.87
,16:25:13,4,3600,1220.4,0.93,13.3,7,-6.9,0.135,10,0.1,0.87
,16:25:14,4,3600,1221.4,0.94,13.3,7,-6.9,0.136,10,0.1,0.88
,16:25:15,4,3600,1222.4,0.94,13.3,7,-6.9,0.136,10,0.1,0.88
,16:25:16,4,3600,1223.4,0.93,13.3,7,-6.9,0.134,10,0.1,0.87
,16:25:17,4,3600,1224.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:18,4,3600,1225.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:19,4,3600,1226.4,0.93,13.3,7,-6.9,0.129,10,0.1,0.87
,16:25:20,4,3600,1227.4,0.93,13.3,7,-6.9,0.134,10,0.1,0.87
,16:25:21,4,3600,1228.4,0.92,13.3,7,-6.9,0.133,10,0.1,0.86
,16:25:22,4,3600,1229.4,0.92,13.3,7,-6.9,0.138,10,0.1,0.86
,16:25:23,4,3600,1230.4,0.92,13.3,7,-7,0.138,10,0.1,0.86
,16:25:24,4,3600,1231.4,0.92,13.3,7,-7,0.138,10,0.1,0.86
,16:25:25,4,3600,1232.4,0.92,13.3,7,-7,0.138,10,0.1,0.86
,16:25:26,4,3600,1233.4,0.92,13.3,7,-7,0.137,10,0.1,0.86
,16:25:27,4,3600,1234.4,0.92,13.3,7,-7,0.138,10,0.1,0.86
,16:25:28,4,3600,1235.4,0.92,13.3,7,-7,0.133,10,0.1,0.86
,16:25:29,4,3600,1236.4,0.93,13.3,7,-7,0.129,10,0.1,0.87
,16:25:30,4,3600,1237.4,0.93,13.3,7,-7,0.134,10,0.1,0.87
,16:25:31,4,3600,1238.4,0.92,13.3,7,-7,0.133,10,0.1,0.86
,16:25:32,4,3600,1239.4,0.92,13.3,7,-7,0.137,10,0.1,0.86
,16:25:33,4,3600,1240.4,0.92,13.3,7,-7,0.138,10,0.1,0.86
,16:25:34,4,3600,1241.4,0.92,13.3,7,-7,0.138,10,0.1,0.86
,16:25:35,4,3600,1242.4,0.93,13.3,7,-7,0.134,10,0.1,0.87
,16:25:36,4,3600,1243.4,0.92,13.3,7,-7,0.133,10,0.1,0.86
,16:25:37,4,3600,1244.4,0.92,13.3,7,-7,0.133,10,0.1,0.86
,16:25:38,4,3600,1245.4,0.91,13.3,7,-7,0.127,10,0.1,0.85
,16:25:39,4,3600,1246.4,0.91,13.3,7,-7,0.123,10,0.1,0.85
,16:25:40,4,3600,1247.4,0.92,13.3,7,-7,0.123,10,0.1,0.86
,16:25:41,4,3600,1248.4,0.92,13.3,7,-7,0.124,10,0.1,0.86
,16:25:42,4,3600,1249.4,0.92,13.3,7,-7,0.133,10,0.1,0.86
,16:25:43,4,3600,1250.4,0.92,13.3,7,-7,0.133,10,0.1,0.86
,16:25:44,4,3600,1251.4,0.91,13.3,7,-7,0.137,10,0.1,0.85
,16:25:45,4,3600,1252.4,0.91,13.3,7,-7,0.137,10,0.1,0.85
,16:25:46,4,3600,1253.4,0.91,13.3,7,-7,0.136,10,0.1,0.85
,16:25:47,4,3600,1254.4,0.91,13.3,7,-7,0.137,10,0.1,0.85
,16:25:48,4,3600,1255.4,0.91,13.3,7,-7,0.137,10,0.1,0.85
,16:25:49,4,3600,1256.4,0.92,13.3,7,-7,0.132,10,0.1,0.86
,16:25:50,4,3600,1257.4,0.91,13.3,7,-7,0.132,10,0.1,0.85
,16:25:51,4,3600,1258.4,0.91,13.3,7,-7,0.136,10,0,0.84
,16:25:52,4,3600,1259.4,0.9,13.3,7,-7,0.135,10,0.1,0.84
,16:25:53,4,3600,1260.4,0.91,13.3,7,-7,0.136,10,0.1,0.85
,16:25:54,4,3600,1261.4,0.91,13.3,7,-7,0.137,10,0.1,0.85
,16:25:55,4,3600,1262.4,0.91,13.3,7,-7,0.137,10,0.1,0.85
,16:25:56,4,3600,1263.4,0.91,13.3,7,-7,0.137,10,0.1,0.85
,16:25:57,4,3600,1264.4,0.91,13.3,7,-7,0.137,10,0.1,0.85
,16:25:58,4,3600,1265.4,0.91,13.3,7,-7,0.131,10,0.1,0.85
,16:25:59,4,3600,1266.4,0.91,13.3,7,-7,0.131,10,0.1,0.85
,16:26:00,4,3600,1267.4,0.91,13.3,7,-7,0.131,10,0.1,0.85
,16:26:01,4,3600,1268.4,0.91,13.3,7,-7,0.131,10,0.1,0.85
,16:26:02,4,3600,1269.4,0.91,13.3,7,-7,0.131,10,0.1,0.85
,16:26:03,4,3600,1270.4,0.91,13.3,7,-7,0.126,10,0.1,0.85
,16:26:04,4,3600,1271.4,0.91,13.3,7,-7.1,0.127,10,0.1,0.85
,16:26:05,4,3600,1272.4,0.91,13.3,7,-7.1,0.127,10,0.1,0.85
,16:26:06,4,3600,1273.4,0.91,13.3,7,-7.1,0.126,10,0.1,0.85
,16:26:07,4,3600,1274.4,0.91,13.3,7,-7.1,0.126,10,0.1,0.85
,16:26:08,4,3600,1275.4,0.9,13.3,7,-7.1,0.13,10,0.1,0.84
,16:26:09,4,3600,1276.4,0.9,13.3,7,-7.1,0.135,10,0.1,0.85
,16:26:10,4,3600,1277.4,0.9,13.3,6,-7.1,0.141,10,0.1,0.84
,16:26:11,4,3600,1278.4,0.9,13.3,6,-7.1,0.14,10,0.1,0.84
,16:26:12,4,3600,1279.4,0.91,13.3,7,-7.1,0.136,10,0.1,0.85
,16:26:13,4,3600,1280.4,0.91,13.3,7,-7.1,0.137,10,0.1,0.85
,16:26:14,4,3600,1281.4,0.91,13.3,7,-7.1,0.137,10,0.1,0.85
,16:26:15,4,3600,1282.4,0.91,13.3,7,-7.1,0.131,10,0.1,0.85
,16:26:16,4,3600,1283.4,0.9,13.3,7,-7.1,0.135,10,0.1,0.84
,16:26:17,4,3600,1284.4,0.91,13.3,7,-7.1,0.136,10,0.1,0.85
,16:26:18,4,3600,1285.4,0.91,13.3,7,-7.1,0.137,10,0.1,0.85
,16:26:19,4,3600,1286.4,0.91,13.3,7,-7.1,0.132,10,0.1,0.85
,16:26:20,4,3600,1287.4,0.92,13.3,7,-7.1,0.137,10,0.1,0.86
,16:26:21,4,3600,1288.4,0.91,13.3,7,-7.1,0.137,10,0,0.85
,16:26:22,4,3600,1289.4,0.91,13.3,7,-7.1,0.136,10,0.1,0.85
,16:26:23,4,3600,1290.4,0.9,13.3,7,-7.1,0.13,10,0.1,0.84
,16:26:24,4,3600,1291.4,0.91,13.3,7,-7.1,0.131,10,0.1,0.85
,16:26:25,4,3600,1292.4,0.91,13.3,7,-7.1,0.137,10,0.1,0.85
,16:26:26,4,3600,1293.4,0.91,13.3,7,-7.1,0.131,10,0.1,0.85
,16:26:27,4,3600,1294.4,0.91,13.3,7,-7.1,0.127,10,0.1,0.85
,16:26:28,4,3600,1295.4,0.91,13.3,7,-7.1,0.126,10,0.1,0.85
,16:26:29,4,3600,1296.4,0.91,13.3,7,-7.1,0.126,10,0.1,0.85
,16:26:30,4,3600,1297.4,0.91,13.3,7,-7.1,0.126,10,0.1,0.84
,16:26:31,4,3600,1298.4,0.9,13.3,7,-7.1,0.13,10,0.1,0.84
,16:26:32,4,3600,1299.4,0.9,13.3,7,-7.1,0.135,10,0.1,0.84
,16:26:33,4,3600,1300.4,0.89,13.3,6,-7.1,0.14,10,0.1,0.84
,16:26:34,4,3600,1301.4,0.9,13.3,6,-7.1,0.14,10,0.1,0.84
,16:26:35,4,3600,1302.4,0.91,13.3,6,-7.1,0.141,10,0.1,0.85
,16:26:36,4,3600,1303.4,0.91,13.3,7,-7.1,0.136,10,0.1,0.85
,16:26:37,4,3600,1304.4,0.91,13.3,7,-7.1,0.137,10,0.1,0.85
,16:26:38,4,3600,1305.4,0.91,13.3,7,-7.1,0.132,10,0.1,0.85
,16:26:39,4,3600,1306.4,0.91,13.3,7,-7.1,0.132,10,0.1,0.85
,16:26:40,4,3600,1307.4,0.91,13.3,7,-7.1,0.131,10,0,0.85
,16:26:41,4,3600,1308.4,0.91,13.3,7,-7.1,0.136,10,0.1,0.85
,16:26:42,4,3600,1309.4,0.91,13.3,7,-7.1,0.131,10,0.1,0.85
,16:26:43,4,3600,1310.4,0.91,13.3,7,-7.1,0.127,10,0.1,0.85
,16:26:44,4,3600,1311.4,0.91,13.3,7,-7.1,0.122,10,0.1,0.85
,16:26:45,4,3600,1312.4,0.91,13.3,7,-7.2,0.122,10,0.1,0.85
,16:26:46,4,3600,1313.4,0.91,13.3,7,-7.2,0.131,10,0.1,0.85
,16:26:47,4,3600,1314.4,0.91,13.3,7,-7.2,0.136,10,0.1,0.85
,16:26:48,4,3600,1315.4,0.91,13.3,7,-7.2,0.136,10,0.1,0.85
,16:26:49,4,3600,1316.4,0.91,13.3,7,-7.2,0.136,10,0.1,0.85
,16:26:50,4,3600,1317.4,0.91,13.3,7,-7.2,0.137,10,0.1,0.85
,16:26:51,4,3600,1318.4,0.91,13.3,7,-7.2,0.136,10,0.1,0.85
,16:26:52,4,3600,1319.4,0.91,13.3,7,-7.2,0.136,10,0.1,0.85
,16:26:53,4,3600,1320.4,0.91,13.3,7,-7.2,0.131,10,0.1,0.85
,16:26:54,4,3600,1321.4,0.91,13.3,7,-7.2,0.127,10,0.1,0.85
,16:26:55,4,3600,1322.4,0.91,13.3,7,-7.2,0.127,10,0.1,0.85
,16:26:56,4,3600,1323.4,0.91,13.3,7,-7.2,0.126,10,0.1,0.85
,16:26:57,4,3600,1324.4,0.9,13.3,7,-7.2,0.135,10,0.1,0.84
,16:26:58,4,3600,1325.4,0.9,13.3,6,-7.2,0.14,10,0.1,0.84
,16:26:59,4,3600,1326.4,0.9,13.3,7,-7.2,0.135,10,0.1,0.84
,16:27:00,4,3600,1327.4,0.9,13.3,7,-7.2,0.13,10,0.1,0.84
,16:27:01,4,3600,1328.4,0.9,13.3,7,-7.2,0.13,10,0.1,0.84
,16:27:02,4,3600,1329.4,0.89,13.3,7,-7.2,0.134,10,0,0.84
,16:27:03,4,3600,1330.4,0.89,13.3,6,-7.2,0.14,10,0.1,0.84
,16:27:04,4,3600,1331.4,0.9,13.3,7,-7.2,0.135,10,0.1,0.84
,16:27:05,4,3600,1332.4,0.9,13.3,7,-7.2,0.13,10,0.1,0.84
,16:27:06,4,3600,1333.4,0.9,13.3,7,-7.2,0.125,10,0.1,0.84
,16:27:07,4,3600,1334.4,0.9,13.3,7,-7.2,0.121,10,0.1,0.84
,16:27:08,4,3600,1335.4,0.9,13.3,7,-7.2,0.121,10,0.1,0.84
,16:27:09,4,3600,1336.4,0.89,13.3,7,-7.2,0.129,10,0.1,0.84
,16:27:10,4,3600,1337.4,0.89,13.3,7,-7.2,0.134,10,0.1,0.84
,16:27:11,4,3600,1338.4,0.89,13.3,7,-7.2,0.134,10,0.1,0.84
,16:27:12,4,3600,1339.4,0.89,13.3,6,-7.2,0.14,10,0.1,0.84
,16:27:13,4,3600,1340.4,0.9,13.3,6,-7.2,0.14,10,0.1,0.84
,16:27:14,4,3600,1341.4,0.9,13.3,7,-7.2,0.135,10,0.1,0.84
,16:27:15,4,3600,1342.4,0.9,13.3,7,-7.2,0.135,10,0.1,0.84
,16:27:16,4,3600,1343.4,0.9,13.3,7,-7.2,0.13,10,0.1,0.84
,16:27:17,4,3600,1344.4,0.9,13.3,7,-7.2,0.13,10,0.1,0.84
,16:27:18,4,3600,1345.4,0.91,13.3,7,-7.2,0.126,10,0.1,0.84
,16:27:19,4,3600,1346.4,0.9,13.3,7,-7.2,0.126,10,0.1,0.84
,16:27:20,4,3600,1347.4,0.9,13.3,7,-7.2,0.126,10,0.1,0.84
,16:27:21,4,3600,1348.4,0.9,13.3,7,-7.2,0.125,10,0.1,0.84
,16:27:22,4,3600,1349.4,0.89,13.3,7,-7.2,0.129,10,0.1,0.84
,16:27:23,4,3600,1350.4,0.89,13.3,7,-7.2,0.134,10,0.1,0.83
,16:27:24,4,3600,1351.4,0.89,13.3,6,-7.2,0.138,10,0.1,0.83
,16:27:25,4,3600,1352.4,0.89,13.3,6,-7.2,0.139,10,0.1,0.84
,16:27:26,4,3600,1353.4,0.89,13.3,7,-7.2,0.134,10,0.1,0.84
,16:27:27,4,3600,1354.4,0.9,13.3,7,-7.2,0.135,10,0.1,0.84
,16:27:28,4,3600,1355.4,0.91,13.3,7,-7.2,0.136,10,0.1,0.85
,16:27:29,4,3600,1356.4,0.91,13.3,7,-7.2,0.131,10,0.1,0.85
,16:27:30,4,3600,1357.4,0.91,13.3,7,-7.2,0.131,10,0.1,0.85
,16:27:31,4,3600,1358.4,0.9,13.3,7,-7.2,0.13,10,0.1,0.84
,16:27:32,4,3600,1359.4,0.9,13.3,7,-7.2,0.13,10,0.1,0.84
,16:27:33,4,3600,1360.4,0.9,13.3,7,-7.2,0.125,10,0.1,0.84
,16:27:34,4,3600,1361.4,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,16:27:35,4,3600,1362.4,0.9,13.3,7,-7.3,0.135,10,0.1,0.84
,16:27:36,4,3600,1363.4,0.89,13.3,6,-7.3,0.14,10,0.1,0.84
,16:27:37,4,3600,1364.4,0.89,13.3,6,-7.3,0.14,10,0.1,0.84
,16:27:38,4,3600,1365.4,0.9,13.3,7,-7.3,0.135,10,0.1,0.84
,16:27:39,4,3600,1366.4,0.89,13.3,7,-7.3,0.134,10,0.1,0.84
,16:27:40,4,3600,1367.4,0.89,13.3,7,-7.3,0.129,10,0.1,0.84
,16:27:41,4,3600,1368.4,0.89,13.3,7,-7.3,0.129,10,0.1,0.84
,16:27:42,4,3600,1369.4,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,16:27:43,4,3600,1370.4,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,16:27:44,4,3600,1371.4,0.89,13.3,7,-7.3,0.129,10,0,0.84
,16:27:45,4,3600,1372.4,0.89,13.3,7,-7.3,0.129,10,0.1,0.84
,16:27:46,4,3600,1373.4,0.89,13.3,7,-7.3,0.133,10,0.1,0.83
,16:27:47,4,3600,1374.4,0.89,13.3,7,-7.3,0.133,10,0.1,0.83
,16:27:48,4,3600,1375.4,0.89,13.3,6,-7.3,0.138,10,0.1,0.83
,16:27:49,4,3600,1376.4,0.89,13.3,7,-7.3,0.133,10,0.1,0.83
,16:27:50,4,3600,1377.4,0.89,13.3,7,-7.3,0.134,10,0.1,0.84
,16:27:51,4,3600,1378.4,0.89,13.3,7,-7.3,0.134,10,0.1,0.84
,16:27:52,4,3600,1379.4,0.9,13.3,7,-7.3,0.135,10,0.1,0.84
,16:27:53,4,3600,1380.4,0.9,13.3,7,-7.3,0.135,10,0.1,0.84
,16:27:54,4,3600,1381.4,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,16:27:55,4,3600,1382.4,0.9,13.3,7,-7.3,0.121,10,0.1,0.84
,16:27:56,4,3600,1383.4,0.89,13.3,7,-7.3,0.125,10,0.1,0.84
,16:27:57,4,3600,1384.4,0.89,13.3,7,-7.3,0.125,10,0.1,0.84
,16:27:58,4,3600,1385.4,0.9,13.3,7,-7.3,0.13,10,0.1,0.84
,16:27:59,4,3600,1386.4,0.89,13.3,7,-7.3,0.134,10,0.1,0.84
,16:28:00,4,3600,1387.4,0.9,13.3,7,-7.3,0.135,10,0.1,0.84
,16:28:01,4,3600,1388.4,0.89,13.3,6,-7.3,0.139,10,0.1,0.84
,16:28:02,4,3600,1389.4,0.89,13.3,7,-7.3,0.134,10,0.1,0.84
,16:28:03,4,3600,1390.4,0.89,13.3,7,-7.3,0.134,10,0.1,0.84
,16:28:04,4,3600,1391.4,0.89,13.3,7,-7.4,0.134,10,0.1,0.84
,16:28:05,4,3600,1392.4,0.89,13.3,7,-7.4,0.134,10,0.1,0.84
,16:28:06,4,3600,1393.4,0.89,13.3,7,-7.4,0.133,10,0.1,0.83
,16:28:07,4,3600,1394.4,0.88,13.3,7,-7.4,0.132,10,0.1,0.83
,16:28:08,4,3600,1395.4,0.89,13.3,7,-7.4,0.133,10,0.1,0.83
,16:28:09,4,3600,1396.4,0.89,13.3,7,-7.4,0.128,10,0.1,0.84
,16:28:10,4,3600,1397.4,0.89,13.3,7,-7.4,0.125,10,0.1,0.84
,16:28:11,4,3600,1398.4,0.89,13.3,7,-7.4,0.124,10,0.1,0.84
,16:28:12,4,3600,1399.4,0.89,13.3,7,-7.4,0.124,10,0.1,0.83
,16:28:13,4,3600,1400.4,0.89,13.3,7,-7.4,0.128,10,0.1,0.84
,16:28:14,4,3600,1401.4,0.89,13.3,7,-7.4,0.134,10,0.1,0.84
,16:28:15,4,3600,1402.4,0.89,13.3,7,-7.4,0.134,10,0.1,0.84
,16:28:16,4,3600,1403.4,0.89,13.3,7,-7.4,0.133,10,0.1,0.83
,16:28:17,4,3600,1404.4,0.89,13.3,7,-7.4,0.133,10,0,0.83
,16:28:18,4,3600,1405.4,0.89,13.3,7,-7.4,0.134,10,0.1,0.84
,16:28:19,4,3600,1406.4,0.89,13.3,7,-7.4,0.134,10,0.1,0.84
,16:28:20,4,3600,1407.4,0.9,13.3,7,-7.4,0.135,10,0,0.84
,16:28:21,4,3600,1408.4,0.9,13.3,7,-7.4,0.135,10,0.1,0.84
,16:28:22,4,3600,1409.4,0.9,13.3,7,-7.4,0.13,10,0.1,0.84
,16:28:23,4,3600,1410.4,0.9,13.3,7,-7.4,0.125,10,0.1,0.84
,16:28:24,4,3600,1411.4,0.9,13.3,7,-7.4,0.125,10,0.1,0.84
,16:28:25,4,3600,1412.4,0.9,13.3,7,-7.4,0.125,10,0.1,0.84
,16:28:26,4,3600,1413.4,0.9,13.3,7,-7.4,0.13,10,0.1,0.84
,16:28:27,4,3600,1414.4,0.9,13.3,7,-7.4,0.135,10,0.1,0.84
,16:28:28,4,3600,1415.4,0.9,13.3,7,-7.4,0.13,10,0.1,0.84
,16:28:29,4,3600,1416.4,0.9,13.3,7,-7.4,0.135,10,0.1,0.84
,16:28:30,4,3600,1417.4,0.9,13.3,7,-7.4,0.13,10,0.1,0.84
,16:28:31,4,3600,1418.4,0.9,13.3,7,-7.4,0.13,10,0,0.84
,16:28:32,4,3600,1419.4,0.89,13.3,7,-7.4,0.134,10,0.1,0.84
,16:28:33,4,3600,1420.4,0.89,13.3,7,-7.4,0.134,10,0.1,0.84
,16:28:34,4,3600,1421.4,0.89,13.3,7,-7.4,0.129,10,0.1,0.84
,16:28:35,4,3600,1422.4,0.9,13.3,7,-7.4,0.13,10,0.1,0.84
,16:28:36,4,3600,1423.4,0.9,13.3,7,-7.4,0.125,10,0.1,0.84
,16:28:37,4,3600,1424.4,0.9,13.3,7,-7.4,0.121,10,0.1,0.84
,16:28:38,4,3600,1425.4,0.9,13.3,7,-7.4,0.125,10,0.1,0.84
,16:28:39,4,3600,1426.4,0.89,13.3,7,-7.4,0.129,10,0.1,0.84
,16:28:40,4,3600,1427.4,0.89,13.3,7,-7.5,0.134,10,0.1,0.84
,16:28:41,4,3600,1428.4,0.89,13.3,7,-7.5,0.133,10,0.1,0.83
,16:28:42,4,3600,1429.4,0.89,13.3,7,-7.5,0.133,10,0.1,0.83
,16:28:43,4,3600,1430.4,0.89,13.3,7,-7.5,0.134,10,0.1,0.84
,16:28:44,4,3600,1431.4,0.89,13.3,7,-7.5,0.134,10,0.1,0.84
,16:28:45,4,3600,1432.4,0.9,13.3,7,-7.5,0.135,10,0,0.84
,16:28:46,4,3600,1433.4,0.9,13.3,7,-7.5,0.135,10,0,0.84
,16:28:47,4,3600,1434.4,0.9,13.3,7,-7.5,0.135,10,0.1,0.84
,16:28:48,4,3600,1435.4,0.9,13.3,7,-7.5,0.135,10,0.1,0.84
,16:28:49,4,3600,1436.4,0.9,13.3,7,-7.5,0.135,10,0.1,0.84
,16:28:50,4,3600,1437.4,0.91,13.3,7,-7.5,0.136,10,0.1,0.85
,16:28:51,4,3600,1438.4,0.91,13.3,7,-7.5,0.136,10,0.1,0.85
,16:28:52,4,3600,1439.4,0.9,13.3,7,-7.5,0.135,10,0.1,0.84
,16:28:53,4,3600,1440.4,0.9,13.3,7,-7.5,0.13,10,0.1,0.84
,16:28:54,4,3600,1441.4,0.91,13.3,7,-7.5,0.126,10,0.1,0.85
,16:28:55,4,3600,1442.4,0.91,13.3,7,-7.5,0.131,10,0.1,0.85
,16:28:56,4,3600,1443.4,0.9,13.3,7,-7.5,0.13,10,0.1,0.84
,16:28:57,4,3600,1444.4,0.89,13.3,7,-7.5,0.134,10,0.1,0.84
,16:28:58,4,3600,1445.4,0.89,13.3,7,-7.5,0.134,10,0.1,0.84
,16:28:59,4,3600,1446.4,0.9,13.3,7,-7.5,0.135,10,0.1,0.84
,16:29:00,4,3600,1447.4,0.9,13.3,7,-7.5,0.135,10,0.1,0.85
,16:29:01,4,3600,1448.4,0.91,13.3,7,-7.5,0.131,10,0.1,0.85
,16:29:02,4,3600,1449.4,0.9,13.3,7,-7.5,0.13,10,0.1,0.84
,16:29:03,4,3600,1450.4,0.9,13.3,7,-7.5,0.13,10,0.1,0.84
,16:29:04,4,3600,1451.4,0.9,13.3,7,-7.5,0.13,10,0.1,0.84
,16:29:05,4,3600,1452.4,0.9,13.3,7,-7.5,0.135,10,0.1,0.84
,16:29:06,4,3600,1453.4,0.91,13.3,7,-7.5,0.131,10,0.1,0.85
,16:29:07,4,3600,1454.4,0.91,13.3,7,-7.5,0.131,10,0.1,0.85
,16:29:08,4,3600,1455.4,0.91,13.3,7,-7.5,0.126,10,0.1,0.85
,16:29:09,4,3600,1456.4,0.9,13.3,7,-7.5,0.125,10,0.1,0.84
,16:29:10,4,3600,1457.4,0.89,13.3,7,-7.5,0.125,10,0.1,0.84
,16:29:11,4,3600,1458.4,0.89,13.3,7,-7.5,0.125,10,0.1,0.84
,16:29:12,4,3600,1459.4,0.89,13.3,7,-7.5,0.124,10,0.1,0.84
,16:29:13,4,3600,1460.4,0.89,13.3,7,-7.5,0.125,10,0.1,0.84
,16:29:14,4,3600,1461.4,0.89,13.3,7,-7.5,0.129,10,0.1,0.84
,16:29:15,4,3600,1462.4,0.89,13.3,7,-7.5,0.134,10,0.1,0.84
,16:29:16,4,3600,1463.4,0.89,13.3,7,-7.5,0.129,10,0.1,0.83
