Data file,,RA0.3_DISTILLEDWATER_12C_002_15MLWATER.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,PARAM01_1.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,14/10/2016,,,,,,,,,,
Lubricant,,Distilled Water 15ml,,,,,,,,,,
Specimens,,Al Ra0.3 on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Temp> = 12,,,,,,,,,,,,
Test file variable V2 <Load> = 9.3,,,,,,,,,,,,
Test file variable V3 <Freq> = 13.3,,,,,,,,,,,,
Test started at 12:05:53 on 14/10/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:56:05,6,3590,3012.2,0.83,13.3,9,13.6,0.089,10,49.9,0.8
,12:56:06,6,3590,3013.2,0.86,13.3,9,13.6,0.093,10,49.9,0.83
,12:56:07,6,3590,3014.2,0.88,13.3,9,13.6,0.095,10,49.8,0.84
,12:56:08,6,3590,3015.2,0.87,13.3,9,13.6,0.095,10,49.9,0.84
,12:56:09,6,3590,3016.2,0.87,13.3,9,13.6,0.094,10,49.9,0.84
,12:56:10,6,3590,3017.2,0.87,13.3,9,13.6,0.094,10,49.9,0.83
,12:56:11,6,3590,3018.2,0.87,13.3,9,13.6,0.094,10,49.9,0.84
,12:56:12,6,3590,3019.2,0.87,13.3,9,13.6,0.094,10,49.9,0.84
,12:56:13,6,3590,3020.2,0.87,13.3,9,13.6,0.095,10,49.9,0.84
,12:56:14,6,3590,3021.2,0.87,13.3,9,13.7,0.094,10,49.9,0.84
,12:56:15,6,3590,3022.2,0.87,13.3,9,13.7,0.094,10,49.9,0.84
,12:56:16,6,3590,3023.2,0.87,13.3,9,13.7,0.097,10,49.9,0.83
,12:56:17,6,3590,3024.2,0.86,13.3,9,13.7,0.093,10,49.9,0.83
,12:56:18,6,3590,3025.2,0.85,13.3,9,13.7,0.092,10,49.9,0.82
,12:56:19,6,3590,3026.2,0.85,13.3,9,13.7,0.092,10,49.8,0.82
,12:56:20,6,3590,3027.2,0.85,13.3,9,13.7,0.092,10,49.9,0.82
,12:56:21,6,3590,3028.2,0.86,13.3,9,13.7,0.096,10,49.9,0.83
,12:56:22,6,3590,3029.2,0.87,13.3,9,13.7,0.094,10,49.9,0.84
,12:56:23,6,3590,3030.2,0.88,13.3,9,13.7,0.096,10,49.9,0.85
,12:56:24,6,3590,3031.2,0.89,13.3,9,13.7,0.094,10,49.9,0.86
,12:56:25,6,3590,3032.2,0.9,13.3,9,13.7,0.094,10,49.9,0.86
,12:56:26,6,3590,3033.2,0.89,13.3,9,13.7,0.097,10,49.9,0.85
,12:56:27,6,3590,3034.2,0.88,13.3,9,13.7,0.095,10,49.9,0.84
,12:56:28,6,3590,3035.2,0.87,13.3,9,13.7,0.091,10,49.9,0.83
,12:56:29,6,3590,3036.2,0.85,13.3,9,13.7,0.09,10,49.9,0.82
,12:56:30,6,3590,3037.2,0.84,13.3,9,13.8,0.089,10,49.9,0.81
,12:56:31,6,3590,3038.2,0.84,13.3,9,13.8,0.089,10,49.9,0.81
,12:56:32,6,3590,3039.2,0.84,13.3,9,13.8,0.088,10,49.9,0.81
,12:56:33,6,3590,3040.2,0.83,13.3,9,13.8,0.087,10,49.9,0.8
,12:56:34,6,3590,3041.2,0.81,13.3,9,13.8,0.086,10,49.9,0.78
,12:56:35,6,3590,3042.2,0.8,13.3,9,13.8,0.084,10,49.9,0.77
,12:56:36,6,3590,3043.2,0.79,13.3,10,13.8,0.081,10,49.9,0.76
,12:56:37,6,3590,3044.2,0.79,13.3,9,13.8,0.085,10,49.9,0.76
,12:56:38,6,3590,3045.2,0.78,13.3,9,13.8,0.087,10,49.9,0.75
,12:56:39,6,3590,3046.2,0.79,13.3,9,13.8,0.086,10,49.9,0.76
,12:56:40,6,3590,3047.2,0.8,13.3,9,13.8,0.087,10,49.9,0.77
,12:56:41,6,3590,3048.2,0.81,13.3,9,13.8,0.085,10,49.9,0.77
,12:56:42,6,3590,3049.2,0.8,13.3,9,13.8,0.087,10,49.9,0.77
,12:56:43,6,3590,3050.2,0.8,13.3,9,13.8,0.087,10,49.9,0.77
,12:56:44,6,3590,3051.2,0.81,13.3,9,13.8,0.088,10,49.9,0.78
,12:56:45,6,3590,3052.2,0.83,13.3,9,13.8,0.093,10,49.9,0.8
,12:56:46,6,3590,3053.2,0.85,13.3,9,13.8,0.092,10,49.9,0.82
,12:56:47,6,3590,3054.2,0.86,13.3,9,13.8,0.096,10,49.8,0.83
,12:56:48,6,3590,3055.2,0.88,13.3,9,13.8,0.098,10,49.9,0.84
,12:56:49,6,3590,3056.2,0.88,13.3,9,13.8,0.098,10,49.9,0.84
,12:56:50,6,3590,3057.2,0.88,13.3,9,13.8,0.095,10,49.9,0.84
,12:56:51,6,3590,3058.2,0.87,13.3,9,13.8,0.092,10,49.9,0.84
,12:56:52,6,3590,3059.2,0.87,13.3,10,13.8,0.087,10,49.9,0.83
,12:56:53,6,3590,3060.2,0.85,13.3,10,13.8,0.088,10,49.9,0.82
,12:56:54,6,3590,3061.2,0.84,13.3,9,13.8,0.088,10,49.9,0.81
,12:56:55,6,3590,3062.2,0.83,13.3,9,13.8,0.089,10,49.9,0.79
,12:56:56,6,3590,3063.2,0.82,13.3,9,13.8,0.089,10,49.9,0.78
,12:56:57,6,3590,3064.2,0.81,13.3,9,13.8,0.091,10,49.9,0.78
,12:56:58,6,3590,3065.2,0.82,13.3,9,13.8,0.091,10,49.9,0.79
,12:56:59,6,3590,3066.2,0.83,13.3,9,13.8,0.09,10,49.9,0.8
,12:57:00,6,3590,3067.2,0.84,13.3,9,13.8,0.091,10,49.9,0.8
,12:57:01,6,3590,3068.2,0.84,13.3,9,13.8,0.093,10,49.9,0.8
,12:57:02,6,3590,3069.2,0.84,13.3,9,13.8,0.094,10,49.9,0.81
,12:57:03,6,3590,3070.2,0.86,13.3,9,13.8,0.093,10,49.9,0.83
,12:57:04,6,3590,3071.2,0.87,13.3,9,13.8,0.094,10,49.9,0.84
,12:57:05,6,3590,3072.2,0.88,13.3,9,13.8,0.092,10,49.9,0.84
,12:57:06,6,3590,3073.2,0.88,13.3,9,13.8,0.092,10,49.9,0.84
,12:57:07,6,3590,3074.2,0.87,13.3,9,13.8,0.091,10,49.9,0.83
,12:57:08,6,3590,3075.2,0.84,13.3,10,13.8,0.087,10,49.9,0.81
,12:57:09,6,3590,3076.2,0.82,13.3,9,13.8,0.087,10,49.9,0.79
,12:57:10,6,3590,3077.2,0.81,13.3,9,13.8,0.086,10,49.9,0.78
,12:57:11,6,3590,3078.2,0.81,13.3,9,13.8,0.085,10,49.9,0.78
,12:57:12,6,3590,3079.2,0.8,13.3,9,13.8,0.085,10,49.9,0.77
,12:57:13,6,3590,3080.2,0.8,13.3,9,13.8,0.086,10,49.9,0.77
,12:57:14,6,3590,3081.2,0.8,13.3,9,13.8,0.086,10,49.9,0.77
,12:57:15,6,3590,3082.2,0.8,13.3,9,13.8,0.086,10,49.9,0.77
,12:57:16,6,3590,3083.2,0.8,13.3,9,13.8,0.084,10,49.9,0.77
,12:57:17,6,3590,3084.2,0.8,13.3,9,13.8,0.087,10,49.9,0.77
,12:57:18,6,3590,3085.2,0.81,13.3,9,13.8,0.088,10,49.9,0.78
,12:57:19,6,3590,3086.2,0.82,13.3,9,13.8,0.089,10,49.9,0.79
,12:57:20,6,3590,3087.2,0.83,13.3,9,13.8,0.093,10,49.9,0.8
,12:57:21,6,3590,3088.2,0.84,13.3,9,13.8,0.094,10,49.9,0.81
,12:57:22,6,3590,3089.2,0.86,13.3,9,13.8,0.093,10,49.9,0.83
,12:57:23,6,3590,3090.2,0.88,13.3,9,13.8,0.095,10,49.9,0.84
,12:57:24,6,3590,3091.2,0.87,13.3,9,13.8,0.094,10,49.9,0.84
,12:57:25,6,3590,3092.2,0.85,13.3,9,13.8,0.092,10,49.9,0.82
,12:57:26,6,3590,3093.2,0.84,13.3,9,13.8,0.093,10,49.9,0.8
,12:57:27,6,3590,3094.2,0.84,13.3,9,13.8,0.093,10,49.9,0.81
,12:57:28,6,3590,3095.2,0.85,13.3,9,13.8,0.092,10,49.8,0.82
,12:57:29,6,3590,3096.2,0.86,13.3,9,13.8,0.094,10,49.9,0.83
,12:57:30,6,3590,3097.2,0.87,13.3,9,13.8,0.094,10,49.9,0.84
,12:57:31,6,3590,3098.2,0.87,13.3,9,13.8,0.095,10,49.9,0.84
,12:57:32,6,3590,3099.2,0.88,13.3,9,13.8,0.095,10,49.9,0.84
,12:57:33,6,3590,3100.2,0.87,13.3,9,13.8,0.092,10,49.9,0.84
,12:57:34,6,3590,3101.2,0.85,13.3,10,13.8,0.087,10,49.9,0.82
,12:57:35,6,3590,3102.2,0.83,13.3,10,13.8,0.086,10,49.9,0.8
,12:57:36,6,3590,3103.2,0.82,13.3,9,13.8,0.087,10,49.9,0.79
,12:57:37,6,3590,3104.2,0.81,13.3,9,13.8,0.088,10,49.9,0.78
,12:57:38,6,3590,3105.2,0.8,13.3,9,13.7,0.087,10,49.9,0.77
,12:57:39,6,3590,3106.2,0.8,13.3,9,13.7,0.089,10,49.9,0.77
,12:57:40,6,3590,3107.2,0.81,13.3,9,13.7,0.088,10,49.8,0.78
,12:57:41,6,3590,3108.2,0.83,13.3,9,13.7,0.09,10,49.9,0.8
,12:57:42,6,3590,3109.2,0.85,13.3,9,13.7,0.092,10,49.9,0.81
,12:57:43,6,3590,3110.2,0.84,13.3,9,13.7,0.091,10,49.9,0.8
,12:57:44,6,3590,3111.2,0.82,13.3,9,13.7,0.087,10,49.9,0.79
,12:57:45,6,3590,3112.2,0.81,13.3,9,13.7,0.085,10,49.9,0.78
,12:57:46,6,3590,3113.2,0.81,13.3,9,13.7,0.087,10,49.9,0.77
,12:57:47,6,3590,3114.2,0.8,13.3,9,13.7,0.087,10,49.9,0.77
,12:57:48,6,3590,3115.2,0.81,13.3,9,13.7,0.087,10,49.9,0.78
,12:57:49,6,3590,3116.2,0.82,13.3,9,13.7,0.089,10,49.9,0.79
,12:57:50,6,3590,3117.2,0.83,13.3,9,13.7,0.09,10,49.9,0.8
,12:57:51,6,3590,3118.2,0.84,13.3,9,13.7,0.093,10,49.9,0.8
,12:57:52,6,3590,3119.2,0.83,13.3,9,13.7,0.093,10,49.9,0.8
,12:57:53,6,3590,3120.2,0.84,13.3,9,13.7,0.091,10,49.9,0.81
,12:57:54,6,3590,3121.2,0.85,13.3,9,13.6,0.095,10,49.9,0.82
,12:57:55,6,3590,3122.2,0.86,13.3,9,13.6,0.096,10,49.9,0.83
,12:57:56,6,3590,3123.2,0.86,13.3,9,13.6,0.094,10,49.9,0.83
,12:57:57,6,3590,3124.2,0.86,13.3,9,13.6,0.091,10,49.9,0.83
,12:57:58,6,3590,3125.2,0.86,13.3,10,13.6,0.088,10,49.9,0.83
,12:57:59,6,3590,3126.2,0.85,13.3,10,13.6,0.087,10,49.9,0.82
,12:58:00,6,3590,3127.2,0.83,13.3,9,13.6,0.09,10,49.9,0.8
,12:58:01,6,3590,3128.2,0.82,13.3,9,13.6,0.091,10,49.9,0.78
,12:58:02,6,3590,3129.2,0.82,13.3,9,13.6,0.091,10,49.9,0.79
,12:58:03,6,3590,3130.2,0.84,13.3,9,13.6,0.091,10,49.9,0.81
,12:58:04,6,3590,3131.2,0.86,13.3,9,13.6,0.091,10,49.8,0.83
,12:58:05,6,3590,3132.2,0.87,13.3,9,13.6,0.091,10,49.9,0.83
,12:58:06,6,3590,3133.2,0.86,13.3,9,13.6,0.093,10,49.9,0.82
,12:58:07,6,3590,3134.2,0.84,13.3,9,13.6,0.094,10,49.9,0.81
,12:58:08,6,3590,3135.2,0.83,13.3,9,13.6,0.09,10,49.8,0.8
,12:58:09,6,3590,3136.2,0.83,13.3,9,13.6,0.09,10,49.9,0.79
,12:58:10,6,3590,3137.2,0.82,13.3,9,13.5,0.089,10,49.8,0.78
,12:58:11,6,3590,3138.2,0.82,13.3,9,13.5,0.086,10,49.9,0.79
,12:58:12,6,3590,3139.2,0.82,13.3,9,13.5,0.087,10,49.9,0.79
,12:58:13,6,3590,3140.2,0.83,13.3,9,13.5,0.09,10,49.9,0.79
,12:58:14,6,3590,3141.2,0.82,13.3,9,13.5,0.089,10,49.9,0.79
,12:58:15,6,3590,3142.2,0.81,13.3,9,13.5,0.088,10,49.9,0.78
,12:58:16,6,3590,3143.2,0.8,13.3,9,13.5,0.087,10,49.9,0.77
,12:58:17,6,3590,3144.2,0.8,13.3,9,13.5,0.087,10,49.9,0.77
,12:58:18,6,3590,3145.2,0.8,13.3,9,13.5,0.086,10,49.9,0.77
,12:58:19,6,3590,3146.2,0.8,13.3,9,13.5,0.089,10,49.9,0.77
,12:58:20,6,3590,3147.2,0.8,13.3,9,13.5,0.087,10,49.9,0.77
,12:58:21,6,3590,3148.2,0.81,13.3,9,13.5,0.088,10,49.9,0.78
,12:58:22,6,3590,3149.2,0.81,13.3,9,13.5,0.088,10,49.9,0.78
,12:58:23,6,3590,3150.2,0.83,13.3,9,13.5,0.09,10,49.9,0.8
,12:58:24,6,3590,3151.2,0.85,13.3,9,13.4,0.092,10,49.9,0.82
,12:58:25,6,3590,3152.2,0.87,13.3,9,13.4,0.094,10,49.9,0.84
,12:58:26,6,3590,3153.2,0.86,13.3,9,13.4,0.094,10,49.9,0.83
,12:58:27,6,3590,3154.2,0.86,13.3,9,13.4,0.095,10,49.9,0.82
,12:58:28,6,3590,3155.2,0.85,13.3,9,13.4,0.09,10,49.9,0.82
,12:58:29,6,3590,3156.2,0.84,13.3,9,13.4,0.089,10,49.9,0.81
,12:58:30,6,3590,3157.2,0.83,13.3,9,13.4,0.09,10,49.9,0.8
,12:58:31,6,3590,3158.2,0.82,13.3,9,13.4,0.091,10,49.9,0.78
,12:58:32,6,3590,3159.2,0.81,13.3,9,13.4,0.088,10,49.9,0.78
,12:58:33,6,3590,3160.2,0.82,13.3,9,13.4,0.086,10,49.9,0.78
,12:58:34,6,3590,3161.2,0.81,13.3,9,13.4,0.086,10,49.9,0.78
,12:58:35,6,3590,3162.2,0.8,13.3,9,13.3,0.084,10,49.9,0.77
,12:58:36,6,3590,3163.2,0.78,13.3,9,13.3,0.083,10,49.9,0.75
,12:58:37,6,3590,3164.2,0.78,13.3,9,13.3,0.084,10,49.9,0.75
,12:58:38,6,3590,3165.2,0.79,13.3,9,13.3,0.085,10,49.9,0.76
,12:58:39,6,3590,3166.2,0.8,13.3,9,13.3,0.086,10,49.9,0.77
,12:58:40,6,3590,3167.2,0.8,13.3,9,13.3,0.086,10,49.9,0.77
,12:58:41,6,3590,3168.2,0.8,13.3,9,13.3,0.089,10,49.9,0.77
,12:58:42,6,3590,3169.2,0.81,13.3,9,13.3,0.09,10,49.9,0.78
,12:58:43,6,3590,3170.2,0.83,13.3,9,13.3,0.09,10,49.9,0.8
,12:58:44,6,3590,3171.2,0.85,13.3,9,13.3,0.092,10,49.9,0.82
,12:58:45,6,3590,3172.2,0.86,13.3,9,13.3,0.094,10,49.9,0.83
,12:58:46,6,3590,3173.2,0.87,13.3,9,13.2,0.094,10,49.9,0.84
,12:58:47,6,3590,3174.2,0.87,13.3,9,13.2,0.094,10,49.9,0.84
,12:58:48,6,3590,3175.2,0.87,13.3,9,13.2,0.091,10,49.9,0.83
,12:58:49,6,3590,3176.2,0.85,13.3,9,13.2,0.089,10,49.9,0.82
,12:58:50,6,3590,3177.2,0.84,13.3,9,13.2,0.088,10,49.9,0.8
,12:58:51,6,3590,3178.2,0.82,13.3,9,13.2,0.086,10,49.9,0.78
,12:58:52,6,3590,3179.2,0.8,13.3,9,13.2,0.086,10,49.9,0.76
,12:58:53,6,3590,3180.2,0.77,13.3,9,13.2,0.084,10,49.9,0.74
,12:58:54,6,3590,3181.2,0.76,13.3,9,13.2,0.085,10,49.9,0.73
,12:58:55,6,3590,3182.2,0.77,13.3,9,13.2,0.083,10,49.9,0.74
,12:58:56,6,3590,3183.2,0.8,13.3,9,13.2,0.086,10,49.9,0.77
,12:58:57,6,3590,3184.2,0.82,13.3,9,13.1,0.089,10,49.9,0.79
,12:58:58,6,3590,3185.2,0.84,13.3,9,13.1,0.091,10,49.9,0.81
,12:58:59,6,3590,3186.2,0.85,13.3,9,13.1,0.092,10,49.9,0.82
,12:59:00,6,3590,3187.2,0.86,13.3,9,13.1,0.09,10,49.9,0.82
,12:59:01,6,3590,3188.2,0.85,13.3,9,13.1,0.092,10,49.8,0.82
,12:59:02,6,3590,3189.2,0.84,13.3,9,13.1,0.088,10,49.9,0.8
,12:59:03,6,3590,3190.2,0.81,13.3,9,13.1,0.088,10,49.9,0.78
,12:59:04,6,3590,3191.2,0.8,13.3,9,13.1,0.089,10,49.9,0.76
,12:59:05,6,3590,3192.2,0.79,13.3,9,13,0.088,10,49.9,0.76
,12:59:06,6,3590,3193.2,0.8,13.3,9,13,0.087,10,49.9,0.77
,12:59:07,6,3590,3194.2,0.82,13.3,9,13,0.089,10,49.9,0.79
,12:59:08,6,3590,3195.2,0.84,13.3,9,13,0.089,10,49.9,0.81
,12:59:09,6,3590,3196.2,0.85,13.3,10,13,0.087,10,49.9,0.81
,12:59:10,6,3590,3197.2,0.84,13.3,9,13,0.089,10,49.9,0.81
,12:59:11,6,3590,3198.2,0.83,13.3,10,13,0.085,10,49.9,0.79
,12:59:12,6,3590,3199.2,0.81,13.3,10,13,0.083,10,49.9,0.77
,12:59:13,6,3590,3200.2,0.78,13.3,10,13,0.08,10,49.9,0.75
,12:59:14,6,3590,3201.2,0.77,13.3,10,13,0.079,10,49.9,0.74
,12:59:15,6,3590,3202.2,0.76,13.3,9,13,0.08,10,49.9,0.73
,12:59:16,6,3590,3203.2,0.75,13.3,10,12.9,0.077,10,49.9,0.72
,12:59:17,6,3590,3204.2,0.73,13.3,9,12.9,0.077,10,49.8,0.7
,12:59:18,6,3590,3205.2,0.71,13.3,9,12.9,0.077,10,49.9,0.69
,12:59:19,6,3590,3206.2,0.7,13.3,9,12.9,0.078,10,49.9,0.67
,12:59:20,6,3590,3207.2,0.7,13.3,9,12.9,0.076,10,49.9,0.67
,12:59:21,6,3590,3208.2,0.7,13.3,9,12.9,0.078,10,49.9,0.68
,12:59:22,6,3590,3209.2,0.72,13.3,9,12.9,0.08,10,49.9,0.7
,12:59:23,6,3590,3210.2,0.74,13.3,9,12.9,0.081,10,49.9,0.72
,12:59:24,6,3590,3211.2,0.77,13.3,9,12.8,0.083,10,49.9,0.74
,12:59:25,6,3590,3212.2,0.78,13.3,9,12.8,0.082,10,49.9,0.75
,12:59:26,6,3590,3213.2,0.78,13.3,9,12.8,0.082,10,49.9,0.75
,12:59:27,6,3590,3214.2,0.77,13.3,9,12.8,0.081,10,49.9,0.73
,12:59:28,6,3590,3215.2,0.74,13.3,9,12.8,0.081,10,49.9,0.71
,12:59:29,6,3590,3216.2,0.73,13.3,9,12.8,0.076,10,49.9,0.7
,12:59:30,6,3590,3217.2,0.72,13.3,9,12.8,0.076,10,49.9,0.69
,12:59:31,6,3590,3218.2,0.72,13.3,9,12.8,0.075,10,49.9,0.69
,12:59:32,6,3590,3219.2,0.71,13.3,9,12.8,0.079,10,49.9,0.69
,12:59:33,6,3590,3220.2,0.72,13.3,9,12.8,0.08,10,49.9,0.69
,12:59:34,6,3590,3221.2,0.74,13.3,9,12.7,0.08,10,49.9,0.71
,12:59:35,6,3590,3222.2,0.75,13.3,9,12.7,0.079,10,49.9,0.72
,12:59:36,6,3590,3223.2,0.76,13.3,9,12.7,0.08,10,49.9,0.73
,12:59:37,6,3590,3224.2,0.74,13.3,9,12.7,0.08,10,49.9,0.71
,12:59:38,6,3590,3225.2,0.73,13.3,9,12.7,0.077,10,49.9,0.7
,12:59:39,6,3590,3226.2,0.72,13.3,9,12.7,0.078,10,49.9,0.69
,12:59:40,6,3590,3227.2,0.72,13.3,9,12.7,0.078,10,49.9,0.69
,12:59:41,6,3590,3228.2,0.72,13.3,9,12.6,0.08,10,49.9,0.69
,12:59:42,6,3590,3229.2,0.74,13.3,9,12.6,0.082,10,49.9,0.71
,12:59:43,6,3590,3230.2,0.77,13.3,9,12.6,0.086,10,49.9,0.74
,12:59:44,6,3590,3231.2,0.79,13.3,9,12.6,0.088,10,49.9,0.77
,12:59:45,6,3590,3232.2,0.8,13.3,9,12.6,0.089,10,49.9,0.77
,12:59:46,6,3590,3233.2,0.79,13.3,9,12.6,0.085,10,49.9,0.76
,12:59:47,6,3590,3234.2,0.77,13.3,9,12.6,0.083,10,49.9,0.73
,12:59:48,6,3590,3235.2,0.75,13.3,9,12.5,0.084,10,49.9,0.72
,12:59:49,6,3590,3236.2,0.74,13.3,9,12.5,0.083,10,49.8,0.71
,12:59:50,6,3590,3237.2,0.76,13.3,9,12.5,0.084,10,49.9,0.73
,12:59:51,6,3590,3238.2,0.78,13.3,9,12.5,0.087,10,49.9,0.75
,12:59:52,6,3590,3239.2,0.8,13.3,9,12.5,0.086,10,49.9,0.77
,12:59:53,6,3590,3240.2,0.79,13.3,9,12.5,0.085,10,49.9,0.76
,12:59:54,6,3590,3241.2,0.77,13.3,9,12.5,0.084,10,49.9,0.74
,12:59:55,6,3590,3242.2,0.76,13.3,9,12.5,0.082,10,49.9,0.73
,12:59:56,6,3590,3243.2,0.77,13.3,9,12.5,0.081,10,49.9,0.74
,12:59:57,6,3590,3244.2,0.78,13.3,9,12.4,0.082,10,49.9,0.75
,12:59:58,6,3590,3245.2,0.78,13.3,9,12.4,0.085,10,49.9,0.75
,12:59:59,6,3590,3246.2,0.77,13.3,9,12.4,0.086,10,49.9,0.74
,13:00:00,6,3590,3247.2,0.77,13.3,9,12.4,0.084,10,49.9,0.74
,13:00:01,6,3590,3248.2,0.79,13.3,9,12.4,0.085,10,49.9,0.76
,13:00:02,6,3590,3249.2,0.82,13.3,9,12.4,0.089,10,49.9,0.79
,13:00:03,6,3590,3250.2,0.85,13.3,9,12.4,0.092,10,49.9,0.81
,13:00:04,6,3590,3251.2,0.85,13.3,9,12.3,0.09,10,49.9,0.82
,13:00:05,6,3590,3252.2,0.83,13.3,9,12.3,0.087,10,49.9,0.79
,13:00:06,6,3590,3253.2,0.79,13.3,9,12.3,0.083,10,49.9,0.76
,13:00:07,6,3590,3254.2,0.76,13.3,9,12.3,0.082,10,49.9,0.73
,13:00:08,6,3590,3255.2,0.74,13.3,9,12.3,0.078,10,49.9,0.71
,13:00:09,6,3590,3256.2,0.74,13.3,9,12.3,0.078,10,49.9,0.71
,13:00:10,6,3590,3257.2,0.74,13.3,9,12.3,0.078,10,49.9,0.71
,13:00:11,6,3590,3258.2,0.73,13.3,9,12.3,0.077,10,49.9,0.7
,13:00:12,6,3590,3259.2,0.73,13.3,9,12.2,0.079,10,49.9,0.7
,13:00:13,6,3590,3260.2,0.74,13.3,9,12.2,0.082,10,49.9,0.71
,13:00:14,6,3590,3261.2,0.75,13.3,9,12.2,0.082,10,49.9,0.72
,13:00:15,6,3590,3262.2,0.76,13.3,9,12.2,0.083,10,49.9,0.73
,13:00:16,6,3590,3263.2,0.77,13.3,9,12.2,0.083,10,49.9,0.73
,13:00:17,6,3590,3264.2,0.75,13.3,9,12.2,0.084,10,49.9,0.72
,13:00:18,6,3590,3265.2,0.75,13.3,9,12.2,0.084,10,49.9,0.72
,13:00:19,6,3590,3266.2,0.78,13.3,9,12.2,0.087,10,49.9,0.75
,13:00:20,6,3590,3267.2,0.82,13.3,9,12.1,0.091,10,49.9,0.79
,13:00:21,6,3590,3268.2,0.84,13.3,9,12.1,0.091,10,49.9,0.81
,13:00:22,6,3590,3269.2,0.85,13.3,9,12.1,0.092,10,49.9,0.81
,13:00:23,6,3590,3270.2,0.83,13.3,9,12.1,0.089,10,49.9,0.79
,13:00:24,6,3590,3271.2,0.81,13.3,9,12.1,0.091,10,49.9,0.78
,13:00:25,6,3590,3272.2,0.81,13.3,9,12.1,0.087,10,49.9,0.77
,13:00:26,6,3590,3273.2,0.81,13.3,9,12,0.085,10,49.9,0.78
,13:00:27,6,3590,3274.2,0.81,13.3,9,12,0.085,10,49.9,0.77
,13:00:28,6,3590,3275.2,0.8,13.3,9,12,0.084,10,49.9,0.77
,13:00:29,6,3590,3276.2,0.79,13.3,9,12,0.086,10,49.9,0.76
,13:00:30,6,3590,3277.2,0.79,13.3,9,12,0.086,10,49.9,0.76
,13:00:31,6,3590,3278.2,0.79,13.3,9,12,0.085,10,49.9,0.76
,13:00:32,6,3590,3279.2,0.79,13.3,9,12,0.083,10,49.9,0.76
,13:00:33,6,3590,3280.2,0.78,13.3,9,12,0.082,10,49.9,0.75
,13:00:34,6,3590,3281.2,0.78,13.3,9,11.9,0.083,10,49.9,0.76
,13:00:35,6,3590,3282.2,0.8,13.3,9,11.9,0.084,10,49.9,0.77
,13:00:36,6,3590,3283.2,0.8,13.3,9,11.9,0.084,10,49.9,0.77
,13:00:37,6,3590,3284.2,0.78,13.3,9,11.9,0.085,10,49.9,0.75
,13:00:38,6,3590,3285.2,0.76,13.3,9,11.9,0.082,10,49.9,0.73
,13:00:39,6,3590,3286.2,0.75,13.3,9,11.9,0.082,10,49.9,0.72
,13:00:40,6,3590,3287.2,0.77,13.3,9,11.8,0.083,10,49.9,0.74
,13:00:41,6,3590,3288.2,0.79,13.3,9,11.8,0.083,10,49.9,0.76
,13:00:42,6,3590,3289.2,0.81,13.3,9,11.8,0.085,10,49.9,0.77
,13:00:43,6,3590,3290.2,0.8,13.3,9,11.8,0.085,10,49.9,0.77
,13:00:44,6,3590,3291.2,0.79,13.3,9,11.8,0.083,10,49.9,0.76
,13:00:45,6,3590,3292.2,0.77,13.3,9,11.8,0.084,10,49.9,0.74
,13:00:46,6,3590,3293.2,0.77,13.3,9,11.8,0.083,10,49.9,0.74
,13:00:47,6,3590,3294.2,0.77,13.3,9,11.7,0.085,10,49.9,0.74
,13:00:48,6,3590,3295.2,0.78,13.3,9,11.7,0.085,10,49.9,0.75
,13:00:49,6,3590,3296.2,0.8,13.3,9,11.7,0.086,10,49.9,0.77
,13:00:50,6,3590,3297.2,0.81,13.3,9,11.7,0.088,10,49.9,0.78
,13:00:51,6,3590,3298.2,0.81,13.3,9,11.7,0.085,10,49.9,0.78
,13:00:52,6,3590,3299.2,0.81,13.3,9,11.7,0.088,10,49.9,0.78
,13:00:53,6,3590,3300.2,0.81,13.3,9,11.7,0.088,10,49.9,0.78
,13:00:54,6,3590,3301.2,0.81,13.3,9,11.7,0.088,10,49.9,0.78
,13:00:55,6,3590,3302.2,0.81,13.3,9,11.7,0.087,10,49.9,0.77
,13:00:56,6,3590,3303.2,0.8,13.3,9,11.6,0.09,10,49.9,0.77
,13:00:57,6,3590,3304.2,0.8,13.3,9,11.6,0.086,10,49.9,0.77
,13:00:58,6,3590,3305.2,0.8,13.3,9,11.6,0.084,10,49.9,0.77
,13:00:59,6,3590,3306.2,0.8,13.3,9,11.6,0.084,10,49.9,0.77
,13:01:00,6,3590,3307.2,0.81,13.3,9,11.6,0.085,10,49.9,0.78
,13:01:01,6,3590,3308.2,0.83,13.3,9,11.6,0.088,10,49.9,0.8
,13:01:02,6,3590,3309.2,0.85,13.3,9,11.5,0.089,10,49.9,0.82
,13:01:03,6,3590,3310.2,0.84,13.3,9,11.5,0.089,10,49.9,0.81
,13:01:04,6,3590,3311.2,0.82,13.3,9,11.5,0.087,10,49.9,0.79
