Data file,,RA0.3_HEF65_-8C_002_45MINS.TSV,,,,,,,,,,
,15:01:38,4,2700,1245.4,1.38,13.3,9,-7.4,0.154,10,0.1,1.29
,15:01:39,4,2700,1246.4,1.38,13.3,9,-7.4,0.153,10,0.1,1.29
,15:01:40,4,2700,1247.4,1.37,13.3,9,-7.4,0.157,10,0.1,1.28
,15:01:41,4,2700,1248.4,1.37,13.3,9,-7.4,0.153,10,0.1,1.29
,15:01:42,4,2700,1249.4,1.37,13.3,9,-7.4,0.158,10,0.1,1.29
,15:01:43,4,2700,1250.4,1.38,13.3,9,-7.4,0.149,10,0.1,1.29
,15:01:44,4,2700,1251.4,1.38,13.3,9,-7.3,0.149,10,0.1,1.29
,15:01:45,4,2700,1252.4,1.38,13.3,9,-7.3,0.154,10,0.1,1.29
,15:01:46,4,2700,1253.4,1.38,13.3,9,-7.3,0.154,10,0.1,1.3
,15:01:47,4,2700,1254.4,1.38,13.3,9,-7.3,0.154,10,0.1,1.3
,15:01:48,4,2700,1255.4,1.38,13.3,9,-7.3,0.154,10,0.1,1.29
,15:01:49,4,2700,1256.4,1.38,13.3,9,-7.3,0.149,10,0.1,1.29
,15:01:50,4,2700,1257.4,1.38,13.3,9,-7.3,0.149,10,0.1,1.29
,15:01:51,4,2700,1258.4,1.38,13.3,9,-7.3,0.154,10,0.1,1.3
,15:01:52,4,2700,1259.4,1.38,13.3,9,-7.2,0.154,10,0.1,1.3
,15:01:53,4,2700,1260.4,1.38,13.3,9,-7.2,0.154,10,0.1,1.3
,15:01:54,4,2700,1261.4,1.38,13.3,9,-7.2,0.154,10,0.1,1.29
,15:01:55,4,2700,1262.4,1.38,13.3,9,-7.2,0.154,10,0.1,1.29
,15:01:56,4,2700,1263.4,1.38,13.3,9,-7.2,0.149,10,0.1,1.29
,15:01:57,4,2700,1264.4,1.38,13.3,9,-7.2,0.145,10,0.1,1.29
,15:01:58,4,2700,1265.4,1.37,13.3,9,-7.1,0.149,10,0.1,1.28
,15:01:59,4,2700,1266.4,1.37,13.3,9,-7.1,0.153,10,0.1,1.28
,15:02:00,4,2700,1267.4,1.37,13.3,9,-7.1,0.153,10,0.1,1.28
,15:02:01,4,2700,1268.4,1.37,13.3,9,-7.1,0.153,10,0.1,1.29
,15:02:02,4,2700,1269.4,1.38,13.3,9,-7.1,0.158,10,0.1,1.29
,15:02:03,4,2700,1270.4,1.38,13.3,9,-7.1,0.154,10,0.1,1.29
,15:02:04,4,2700,1271.4,1.38,13.3,9,-7,0.149,10,0.1,1.29
,15:02:05,4,2700,1272.4,1.38,13.3,9,-7,0.146,10,0.1,1.29
,15:02:06,4,2700,1273.4,1.38,13.3,9,-7,0.15,10,0.1,1.29
,15:02:07,4,2700,1274.4,1.38,13.3,9,-7,0.154,10,0.1,1.29
,15:02:08,4,2700,1275.4,1.38,13.3,9,-7,0.153,10,0.1,1.29
,15:02:09,4,2700,1276.4,1.37,13.3,9,-7,0.153,10,0.1,1.29
,15:02:10,4,2700,1277.4,1.37,13.3,9,-7,0.153,10,0.1,1.29
,15:02:11,4,2700,1278.4,1.38,13.3,9,-7,0.153,10,0.1,1.29
,15:02:12,4,2700,1279.4,1.38,13.3,9,-7,0.154,10,0.1,1.29
,15:02:13,4,2700,1280.4,1.38,13.3,9,-6.9,0.149,10,0.1,1.29
,15:02:14,4,2700,1281.4,1.38,13.3,9,-6.9,0.15,10,0.1,1.29
,15:02:15,4,2700,1282.4,1.38,13.3,9,-6.9,0.154,10,0.1,1.29
,15:02:16,4,2700,1283.4,1.38,13.3,9,-6.9,0.154,10,0.1,1.29
,15:02:17,4,2700,1284.4,1.38,13.3,9,-6.9,0.159,10,0.1,1.29
,15:02:18,4,2700,1285.4,1.38,13.3,9,-6.9,0.154,10,0.1,1.3
,15:02:19,4,2700,1286.4,1.39,13.3,9,-6.9,0.155,10,0.1,1.3
,15:02:20,4,2700,1287.4,1.4,13.3,9,-6.8,0.156,10,0.1,1.31
,15:02:21,4,2700,1288.4,1.4,13.3,9,-6.8,0.156,10,0.1,1.31
,15:02:22,4,2700,1289.4,1.4,13.3,9,-6.8,0.151,10,0.1,1.31
,15:02:23,4,2700,1290.4,1.39,13.3,9,-6.8,0.151,10,0.1,1.31
,15:02:24,4,2700,1291.4,1.39,13.3,9,-6.8,0.151,10,0.1,1.31
,15:02:25,4,2700,1292.4,1.39,13.3,9,-6.8,0.155,10,0.1,1.3
,15:02:26,4,2700,1293.4,1.39,13.3,9,-6.8,0.155,10,0.1,1.3
,15:02:27,4,2700,1294.4,1.38,13.3,9,-6.8,0.154,10,0.1,1.3
,15:02:28,4,2700,1295.4,1.38,13.3,9,-6.7,0.154,10,0.1,1.3
,15:02:29,4,2700,1296.4,1.39,13.3,9,-6.7,0.155,10,0.1,1.3
,15:02:30,4,2700,1297.4,1.39,13.3,9,-6.7,0.16,10,0.1,1.31
,15:02:31,4,2700,1298.4,1.4,13.3,9,-6.7,0.16,10,0.1,1.31
,15:02:32,4,2700,1299.4,1.4,13.3,9,-6.7,0.156,10,0.1,1.31
,15:02:33,4,2700,1300.4,1.4,13.3,9,-6.7,0.156,10,0.1,1.31
,15:02:34,4,2700,1301.4,1.4,13.3,9,-6.7,0.156,10,0.1,1.31
,15:02:35,4,2700,1302.4,1.4,13.3,9,-6.7,0.16,10,0.1,1.31
,15:02:36,4,2700,1303.4,1.4,13.3,9,-6.6,0.156,10,0.1,1.31
,15:02:37,4,2700,1304.4,1.4,13.3,9,-6.6,0.156,10,0.1,1.31
,15:02:38,4,2700,1305.4,1.4,13.3,9,-6.6,0.161,10,0.1,1.31
,15:02:39,4,2700,1306.4,1.41,13.3,9,-6.6,0.157,10,0.1,1.32
,15:02:40,4,2700,1307.4,1.42,13.3,9,-6.6,0.153,10,0.1,1.33
,15:02:41,4,2700,1308.4,1.42,13.3,9,-6.6,0.153,10,0.1,1.33
,15:02:42,4,2700,1309.4,1.41,13.3,9,-6.6,0.153,10,0.1,1.32
,15:02:43,4,2700,1310.4,1.41,13.3,9,-6.5,0.153,10,0.1,1.32
,15:02:44,4,2700,1311.4,1.42,13.3,9,-6.5,0.158,10,0.1,1.33
,15:02:45,4,2700,1312.4,1.42,13.3,9,-6.5,0.158,10,0.1,1.33
,15:02:46,4,2700,1313.4,1.42,13.3,9,-6.5,0.158,10,0.1,1.33
,15:02:47,4,2700,1314.4,1.41,13.3,9,-6.5,0.157,10,0.1,1.32
,15:02:48,4,2700,1315.4,1.41,13.3,9,-6.5,0.157,10,0.1,1.33
,15:02:49,4,2700,1316.4,1.41,13.3,9,-6.5,0.157,10,0.1,1.32
,15:02:50,4,2700,1317.4,1.41,13.3,9,-6.5,0.153,10,0.1,1.32
,15:02:51,4,2700,1318.4,1.41,13.3,9,-6.5,0.152,10,0.1,1.32
,15:02:52,4,2700,1319.4,1.4,13.3,9,-6.5,0.148,10,0.1,1.31
,15:02:53,4,2700,1320.4,1.4,13.3,9,-6.5,0.152,10,0.1,1.31
,15:02:54,4,2700,1321.4,1.4,13.3,9,-6.4,0.156,10,0.1,1.31
,15:02:55,4,2700,1322.4,1.4,13.3,9,-6.4,0.156,10,0.1,1.31
,15:02:56,4,2700,1323.4,1.39,13.3,9,-6.4,0.155,10,0.1,1.3
,15:02:57,4,2700,1324.4,1.39,13.3,9,-6.4,0.155,10,0.1,1.3
,15:02:58,4,2700,1325.4,1.39,13.3,9,-6.4,0.155,10,0.1,1.3
,15:02:59,4,2700,1326.4,1.39,13.3,9,-6.4,0.155,10,0.1,1.31
,15:03:00,4,2700,1327.4,1.4,13.3,9,-6.4,0.151,10,0.1,1.31
,15:03:01,4,2700,1328.4,1.39,13.3,9,-6.4,0.147,10,0.1,1.31
,15:03:02,4,2700,1329.4,1.39,13.3,9,-6.3,0.155,10,0.1,1.31
,15:03:03,4,2700,1330.4,1.39,13.3,9,-6.3,0.155,10,0.1,1.31
,15:03:04,4,2700,1331.4,1.4,13.3,9,-6.3,0.161,10,0.1,1.31
,15:03:05,4,2700,1332.4,1.4,13.3,9,-6.3,0.156,10,0.1,1.31
,15:03:06,4,2700,1333.4,1.4,13.3,9,-6.3,0.156,10,0.1,1.31
,15:03:07,4,2700,1334.4,1.4,13.3,9,-6.3,0.156,10,0.1,1.31
,15:03:08,4,2700,1335.4,1.4,13.3,9,-6.3,0.156,10,0.1,1.31
,15:03:09,4,2700,1336.4,1.4,13.3,9,-6.3,0.156,10,0.1,1.31
,15:03:10,4,2700,1337.4,1.39,13.3,9,-6.3,0.155,10,0.1,1.3
,15:03:11,4,2700,1338.4,1.39,13.3,9,-6.3,0.151,10,0.1,1.31
,15:03:12,4,2700,1339.4,1.4,13.3,9,-6.3,0.151,10,0.1,1.31
,15:03:13,4,2700,1340.4,1.4,13.3,9,-6.3,0.156,10,0.1,1.31
,15:03:14,4,2700,1341.4,1.41,13.3,9,-6.2,0.157,10,0.1,1.32
,15:03:15,4,2700,1342.4,1.41,13.3,9,-6.2,0.157,10,0.1,1.32
,15:03:16,4,2700,1343.4,1.41,13.3,9,-6.2,0.157,10,0.1,1.32
,15:03:17,4,2700,1344.4,1.41,13.3,9,-6.2,0.157,10,0.1,1.32
,15:03:18,4,2700,1345.4,1.41,13.3,9,-6.2,0.157,10,0.1,1.32
,15:03:19,4,2700,1346.4,1.41,13.3,9,-6.2,0.157,10,0.1,1.32
,15:03:20,4,2700,1347.4,1.4,13.3,9,-6.2,0.156,10,0.1,1.31
,15:03:21,4,2700,1348.4,1.4,13.3,9,-6.2,0.156,10,0.1,1.31
,15:03:22,4,2700,1349.4,1.4,13.3,9,-6.2,0.152,10,0.1,1.31
,15:03:23,4,2700,1350.4,1.41,13.3,9,-6.2,0.152,10,0.1,1.32
,15:03:24,4,2700,1351.4,1.4,13.3,9,-6.2,0.156,10,0.1,1.31
,15:03:25,4,2700,1352.4,1.4,13.3,9,-6.2,0.156,10,0.1,1.31
,15:03:26,4,2700,1353.4,1.39,13.3,9,-6.1,0.155,10,0.1,1.3
,15:03:27,4,2700,1354.4,1.39,13.3,9,-6.1,0.16,10,0.1,1.3
,15:03:28,4,2700,1355.4,1.39,13.3,9,-6.1,0.16,10,0.1,1.31
,15:03:29,4,2700,1356.4,1.39,13.3,9,-6.1,0.155,10,0.1,1.31
,15:03:30,4,2700,1357.4,1.39,13.3,9,-6.1,0.151,10,0.1,1.3
,15:03:31,4,2700,1358.4,1.39,13.3,9,-6.1,0.151,10,0.1,1.3
,15:03:32,4,2700,1359.4,1.39,13.3,9,-6.1,0.151,10,0.1,1.31
,15:03:33,4,2700,1360.4,1.4,13.3,9,-6.1,0.156,10,0.1,1.31
,15:03:34,4,2700,1361.4,1.4,13.3,9,-6.1,0.156,10,0.1,1.31
,15:03:35,4,2700,1362.4,1.39,13.3,9,-6.1,0.155,10,0.1,1.31
,15:03:36,4,2700,1363.4,1.39,13.3,9,-6.1,0.155,10,0.1,1.3
,15:03:37,4,2700,1364.4,1.39,13.3,9,-6,0.155,10,0.1,1.3
,15:03:38,4,2700,1365.4,1.39,13.3,9,-6,0.155,10,0.1,1.3
,15:03:39,4,2700,1366.4,1.38,13.3,9,-6,0.154,10,0.1,1.3
,15:03:40,4,2700,1367.4,1.38,13.3,9,-6,0.15,10,0.1,1.3
,15:03:41,4,2700,1368.4,1.39,13.3,9,-6,0.146,10,0.1,1.3
,15:03:42,4,2700,1369.4,1.4,13.3,9,-6,0.151,10,0.1,1.31
,15:03:43,4,2700,1370.4,1.4,13.3,9,-6,0.156,10,0.1,1.31
,15:03:44,4,2700,1371.4,1.4,13.3,9,-6,0.161,10,0.1,1.31
,15:03:45,4,2700,1372.4,1.4,13.3,9,-6,0.161,10,0.1,1.31
,15:03:46,4,2700,1373.4,1.39,13.3,9,-6,0.16,10,0.1,1.31
,15:03:47,4,2700,1374.4,1.39,13.3,9,-6,0.155,10,0.1,1.31
,15:03:48,4,2700,1375.4,1.39,13.3,9,-6,0.151,10,0.1,1.3
,15:03:49,4,2700,1376.4,1.39,13.3,9,-6,0.151,10,0.1,1.3
,15:03:50,4,2700,1377.4,1.39,13.3,9,-6,0.155,10,0.1,1.3
,15:03:51,4,2700,1378.4,1.38,13.3,9,-5.9,0.158,10,0.1,1.29
,15:03:52,4,2700,1379.4,1.38,13.3,9,-5.9,0.158,10,0.1,1.29
,15:03:53,4,2700,1380.4,1.38,13.3,9,-5.9,0.154,10,0.1,1.29
,15:03:54,4,2700,1381.4,1.38,13.3,9,-5.9,0.149,10,0.1,1.29
,15:03:55,4,2700,1382.4,1.37,13.3,9,-5.9,0.149,10,0.1,1.29
,15:03:56,4,2700,1383.4,1.37,13.3,9,-5.9,0.149,10,0.1,1.29
,15:03:57,4,2700,1384.4,1.38,13.3,9,-5.9,0.15,10,0.1,1.29
,15:03:58,4,2700,1385.4,1.38,13.3,9,-5.9,0.15,10,0.1,1.3
,15:03:59,4,2700,1386.4,1.38,13.3,9,-5.9,0.154,10,0.1,1.3
,15:04:00,4,2700,1387.4,1.38,13.3,9,-5.9,0.154,10,0.1,1.29
,15:04:01,4,2700,1388.4,1.38,13.3,9,-5.9,0.153,10,0.1,1.29
,15:04:02,4,2700,1389.4,1.38,13.3,9,-5.9,0.153,10,0.1,1.29
,15:04:03,4,2700,1390.4,1.37,13.3,9,-5.9,0.158,10,0.1,1.29
,15:04:04,4,2700,1391.4,1.37,13.3,9,-5.9,0.153,10,0.1,1.29
,15:04:05,4,2700,1392.4,1.38,13.3,9,-5.9,0.149,10,0.1,1.29
,15:04:06,4,2700,1393.4,1.38,13.3,9,-5.9,0.149,10,0.1,1.29
,15:04:07,4,2700,1394.4,1.38,13.3,9,-5.8,0.154,10,0.1,1.29
,15:04:08,4,2700,1395.4,1.37,13.3,9,-5.8,0.153,10,0.1,1.29
,15:04:09,4,2700,1396.4,1.37,13.3,9,-5.8,0.157,10,0.1,1.28
,15:04:10,4,2700,1397.4,1.37,13.3,9,-5.8,0.157,10,0.1,1.28
,15:04:11,4,2700,1398.4,1.37,13.3,9,-5.8,0.153,10,0.1,1.28
,15:04:12,4,2700,1399.4,1.37,13.3,9,-5.8,0.149,10,0.1,1.29
,15:04:13,4,2700,1400.4,1.37,13.3,9,-5.8,0.149,10,0.1,1.29
,15:04:14,4,2700,1401.4,1.37,13.3,9,-5.8,0.153,10,0.1,1.29
,15:04:15,4,2700,1402.4,1.37,13.3,9,-5.8,0.153,10,0.1,1.28
,15:04:16,4,2700,1403.4,1.37,13.3,9,-5.8,0.153,10,0.1,1.29
,15:04:17,4,2700,1404.4,1.37,13.3,9,-5.8,0.153,10,0.1,1.29
,15:04:18,4,2700,1405.4,1.37,13.3,9,-5.8,0.158,10,0.1,1.29
,15:04:19,4,2700,1406.4,1.38,13.3,9,-5.8,0.158,10,0.1,1.29
,15:04:20,4,2700,1407.4,1.38,13.3,9,-5.8,0.154,10,0.1,1.29
,15:04:21,4,2700,1408.4,1.38,13.3,9,-5.8,0.154,10,0.1,1.29
,15:04:22,4,2700,1409.4,1.38,13.3,9,-5.8,0.153,10,0.1,1.29
,15:04:23,4,2700,1410.4,1.37,13.3,9,-5.8,0.149,10,0.1,1.28
,15:04:24,4,2700,1411.4,1.37,13.3,9,-5.7,0.148,10,0.1,1.28
,15:04:25,4,2700,1412.4,1.37,13.3,9,-5.7,0.149,10,0.1,1.28
,15:04:26,4,2700,1413.4,1.38,13.3,9,-5.7,0.149,10,0.1,1.29
,15:04:27,4,2700,1414.4,1.38,13.3,9,-5.7,0.154,10,0.1,1.29
,15:04:28,4,2700,1415.4,1.37,13.3,9,-5.7,0.158,10,0.1,1.29
,15:04:29,4,2700,1416.4,1.37,13.3,9,-5.7,0.157,10,0.1,1.28
,15:04:30,4,2700,1417.4,1.37,13.3,9,-5.7,0.153,10,0.1,1.29
,15:04:31,4,2700,1418.4,1.38,13.3,9,-5.7,0.149,10,0.1,1.29
,15:04:32,4,2700,1419.4,1.39,13.3,9,-5.7,0.155,10,0.1,1.3
,15:04:33,4,2700,1420.4,1.38,13.3,9,-5.7,0.15,10,0.1,1.29
,15:04:34,4,2700,1421.4,1.38,13.3,9,-5.7,0.149,10,0.1,1.29
,15:04:35,4,2700,1422.4,1.38,13.3,9,-5.7,0.149,10,0.1,1.29
,15:04:36,4,2700,1423.4,1.37,13.3,9,-5.7,0.153,10,0.1,1.28
,15:04:37,4,2700,1424.4,1.37,13.3,9,-5.7,0.152,10,0.1,1.28
,15:04:38,4,2700,1425.4,1.36,13.3,9,-5.7,0.152,10,0.1,1.28
,15:04:39,4,2700,1426.4,1.37,13.3,9,-5.6,0.153,10,0.1,1.28
,15:04:40,4,2700,1427.4,1.37,13.3,9,-5.7,0.153,10,0.1,1.29
,15:04:41,4,2700,1428.4,1.37,13.3,9,-5.7,0.153,10,0.1,1.29
,15:04:42,4,2700,1429.4,1.37,13.3,9,-5.6,0.149,10,0.1,1.29
,15:04:43,4,2700,1430.4,1.37,13.3,9,-5.6,0.149,10,0.1,1.29
,15:04:44,4,2700,1431.4,1.37,13.3,9,-5.6,0.148,10,0.1,1.28
,15:04:45,4,2700,1432.4,1.37,13.3,9,-5.6,0.152,10,0.1,1.28
,15:04:46,4,2700,1433.4,1.37,13.3,9,-5.6,0.157,10,0.1,1.28
,15:04:47,4,2700,1434.4,1.37,13.3,9,-5.6,0.157,10,0.1,1.28
,15:04:48,4,2700,1435.4,1.37,13.3,9,-5.6,0.157,10,0.1,1.28
,15:04:49,4,2700,1436.4,1.37,13.3,9,-5.6,0.157,10,0.1,1.28
,15:04:50,4,2700,1437.4,1.37,13.3,9,-5.6,0.153,10,0.1,1.29
,15:04:51,4,2700,1438.4,1.38,13.3,9,-5.6,0.153,10,0.1,1.29
,15:04:52,4,2700,1439.4,1.37,13.3,9,-5.6,0.145,10,0.1,1.29
,15:04:53,4,2700,1440.4,1.37,13.3,9,-5.6,0.145,10,0.1,1.29
,15:04:54,4,2700,1441.4,1.37,13.3,9,-5.6,0.149,10,0.1,1.29
,15:04:55,4,2700,1442.4,1.38,13.3,9,-5.6,0.149,10,0.1,1.29
,15:04:56,4,2700,1443.4,1.38,13.3,9,-5.6,0.153,10,0.1,1.29
,15:04:57,4,2700,1444.4,1.38,13.3,9,-5.6,0.158,10,0.1,1.29
,15:04:58,4,2700,1445.4,1.38,13.3,9,-5.6,0.154,10,0.1,1.29
,15:04:59,4,2700,1446.4,1.38,13.3,9,-5.6,0.154,10,0.1,1.29
,15:05:00,4,2700,1447.4,1.38,13.3,9,-5.6,0.154,10,0.1,1.29
,15:05:01,4,2700,1448.4,1.38,13.3,9,-5.6,0.15,10,0.1,1.3
,15:05:02,4,2700,1449.4,1.39,13.3,9,-5.6,0.151,10,0.1,1.3
,15:05:03,4,2700,1450.4,1.39,13.3,9,-5.6,0.147,10,0.1,1.3
,15:05:04,4,2700,1451.4,1.39,13.3,9,-5.6,0.151,10,0.1,1.3
,15:05:05,4,2700,1452.4,1.38,13.3,9,-5.6,0.154,10,0.1,1.29
,15:05:06,4,2700,1453.4,1.37,13.3,9,-5.6,0.153,10,0.1,1.29
,15:05:07,4,2700,1454.4,1.37,13.3,9,-5.6,0.153,10,0.1,1.28
,15:05:08,4,2700,1455.4,1.37,13.3,9,-5.6,0.153,10,0.1,1.28
,15:05:09,4,2700,1456.4,1.37,13.3,9,-5.6,0.153,10,0.1,1.29
,15:05:10,4,2700,1457.4,1.37,13.3,9,-5.6,0.157,10,0.1,1.28
,15:05:11,4,2700,1458.4,1.37,13.3,9,-5.6,0.153,10,0.1,1.28
,15:05:12,4,2700,1459.4,1.37,13.3,9,-5.6,0.153,10,0.1,1.28
,15:05:13,4,2700,1460.4,1.37,13.3,9,-5.6,0.149,10,0.1,1.28
,15:05:14,4,2700,1461.4,1.37,13.3,9,-5.6,0.153,10,0.1,1.28
,15:05:15,4,2700,1462.4,1.37,13.3,9,-5.6,0.153,10,0.1,1.28
,15:05:16,4,2700,1463.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.28
,15:05:17,4,2700,1464.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.28
,15:05:18,4,2700,1465.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.28
,15:05:19,4,2700,1466.4,1.37,13.3,9,-5.5,0.152,10,0.1,1.28
,15:05:20,4,2700,1467.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.28
,15:05:21,4,2700,1468.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.28
,15:05:22,4,2700,1469.4,1.37,13.3,9,-5.5,0.149,10,0.1,1.29
,15:05:23,4,2700,1470.4,1.38,13.3,9,-5.5,0.149,10,0.1,1.29
,15:05:24,4,2700,1471.4,1.38,13.3,9,-5.5,0.149,10,0.1,1.29
,15:05:25,4,2700,1472.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.29
,15:05:26,4,2700,1473.4,1.37,13.3,9,-5.5,0.157,10,0.1,1.28
,15:05:27,4,2700,1474.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.29
,15:05:28,4,2700,1475.4,1.38,13.3,9,-5.5,0.159,10,0.1,1.29
,15:05:29,4,2700,1476.4,1.39,13.3,9,-5.5,0.155,10,0.1,1.3
,15:05:30,4,2700,1477.4,1.39,13.3,9,-5.5,0.155,10,0.1,1.3
,15:05:31,4,2700,1478.4,1.39,13.3,9,-5.5,0.155,10,0.1,1.3
,15:05:32,4,2700,1479.4,1.38,13.3,9,-5.5,0.154,10,0.1,1.3
,15:05:33,4,2700,1480.4,1.38,13.3,9,-5.5,0.154,10,0.1,1.3
,15:05:34,4,2700,1481.4,1.38,13.3,9,-5.5,0.15,10,0.1,1.29
,15:05:35,4,2700,1482.4,1.38,13.3,9,-5.5,0.145,10,0.1,1.29
,15:05:36,4,2700,1483.4,1.37,13.3,10,-5.5,0.141,10,0.1,1.29
,15:05:37,4,2700,1484.4,1.37,13.3,9,-5.5,0.149,10,0.1,1.29
,15:05:38,4,2700,1485.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.28
,15:05:39,4,2700,1486.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.28
,15:05:40,4,2700,1487.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.28
,15:05:41,4,2700,1488.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.27
,15:05:42,4,2700,1489.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:05:43,4,2700,1490.4,1.36,13.3,9,-5.5,0.156,10,0.1,1.27
,15:05:44,4,2700,1491.4,1.36,13.3,9,-5.5,0.156,10,0.1,1.28
,15:05:45,4,2700,1492.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.27
,15:05:46,4,2700,1493.4,1.36,13.3,9,-5.5,0.147,10,0.1,1.27
,15:05:47,4,2700,1494.4,1.36,13.3,9,-5.5,0.147,10,0.1,1.27
,15:05:48,4,2700,1495.4,1.36,13.3,9,-5.5,0.147,10,0.1,1.27
,15:05:49,4,2700,1496.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:05:50,4,2700,1497.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:05:51,4,2700,1498.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:05:52,4,2700,1499.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:05:53,4,2700,1500.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:05:54,4,2700,1501.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:05:55,4,2700,1502.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:05:56,4,2700,1503.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:05:57,4,2700,1504.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:05:58,4,2700,1505.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:05:59,4,2700,1506.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:06:00,4,2700,1507.4,1.35,13.3,9,-5.5,0.146,10,0.1,1.26
,15:06:01,4,2700,1508.4,1.35,13.3,9,-5.5,0.142,10,0.1,1.27
,15:06:02,4,2700,1509.4,1.35,13.3,9,-5.5,0.142,10,0.1,1.27
,15:06:03,4,2700,1510.4,1.35,13.3,9,-5.5,0.142,10,0.1,1.27
,15:06:04,4,2700,1511.4,1.35,13.3,9,-5.5,0.142,10,0.1,1.27
,15:06:05,4,2700,1512.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:06,4,2700,1513.4,1.35,13.3,9,-5.5,0.15,10,0.1,1.26
,15:06:07,4,2700,1514.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:08,4,2700,1515.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:09,4,2700,1516.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:10,4,2700,1517.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:11,4,2700,1518.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:12,4,2700,1519.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:13,4,2700,1520.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:14,4,2700,1521.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:15,4,2700,1522.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:16,4,2700,1523.4,1.35,13.3,9,-5.5,0.155,10,0.1,1.27
,15:06:17,4,2700,1524.4,1.36,13.3,9,-5.5,0.156,10,0.1,1.27
,15:06:18,4,2700,1525.4,1.36,13.3,9,-5.5,0.156,10,0.1,1.27
,15:06:19,4,2700,1526.4,1.36,13.3,9,-5.5,0.156,10,0.1,1.27
,15:06:20,4,2700,1527.4,1.36,13.3,9,-5.5,0.156,10,0.1,1.28
,15:06:21,4,2700,1528.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.28
,15:06:22,4,2700,1529.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.28
,15:06:23,4,2700,1530.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.28
,15:06:24,4,2700,1531.4,1.37,13.3,9,-5.5,0.152,10,0.1,1.28
,15:06:25,4,2700,1532.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.27
,15:06:26,4,2700,1533.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:27,4,2700,1534.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:28,4,2700,1535.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.27
,15:06:29,4,2700,1536.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:30,4,2700,1537.4,1.35,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:31,4,2700,1538.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.27
,15:06:32,4,2700,1539.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.28
,15:06:33,4,2700,1540.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.28
,15:06:34,4,2700,1541.4,1.37,13.3,9,-5.5,0.153,10,0.1,1.28
,15:06:35,4,2700,1542.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.27
,15:06:36,4,2700,1543.4,1.36,13.3,9,-5.5,0.151,10,0.1,1.27
,15:06:37,4,2700,1544.4,1.36,13.3,9,-5.5,0.152,10,0.1,1.27
,15:06:38,4,2700,1545.4,1.36,13.3,9,-5.5,0.148,10,0.1,1.27
,15:06:39,4,2700,1546.4,1.36,13.3,9,-5.5,0.147,10,0.1,1.27
,15:06:40,4,2700,1547.4,1.36,13.3,9,-5.5,0.143,10,0.1,1.27
,15:06:41,4,2700,1548.4,1.36,13.3,9,-5.5,0.143,10,0.1,1.27
