Data file,,DURATRON_HEF_T11_D4.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,24/03/2017,,,,,,,,,,
Lubricant,,HEF,,,,,,,,,,
Specimens,,Duratron,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 09:47:05 on 24/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff ( ),Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,duratron_hef_t11_d4-h001.tsv,,,,,,,,,,
,10:16:45,5,3590,1780.1,0.61,13.3,7,19,0.089,10,49.8,0.59
,10:16:46,5,3590,1781.1,0.62,13.3,7,20,0.089,10,49.8,0.59
,10:16:47,5,3590,1782.1,0.62,13.3,7,20,0.089,10,49.9,0.6
,10:16:48,5,3590,1783.1,0.65,13.3,7,20,0.09,10,49.9,0.63
,10:16:49,5,3590,1784.1,0.68,13.3,7,20,0.094,10,49.9,0.66
,10:16:50,5,3590,1785.1,0.71,13.3,7,20,0.099,10,49.9,0.69
,10:16:51,5,3590,1786.1,0.71,13.3,7,20,0.095,10,49.9,0.68
,10:16:52,5,3590,1787.1,0.68,13.3,8,20,0.089,10,49.8,0.65
,10:16:53,5,3590,1788.1,0.65,13.3,7,19,0.087,10,49.9,0.63
,10:16:54,5,3590,1789.1,0.64,13.3,7,19,0.09,10,49.9,0.62
,10:16:55,5,3590,1790.1,0.65,13.3,7,19,0.094,10,49.9,0.63
,10:16:56,5,3590,1791.1,0.66,13.3,7,19,0.095,10,49.8,0.63
,10:16:57,5,3590,1792.1,0.66,13.3,7,19,0.096,10,49.8,0.64
,10:16:58,5,3590,1793.1,0.66,13.3,7,19,0.095,10,49.8,0.63
,10:16:59,5,3590,1794.1,0.65,13.3,7,19,0.094,10,49.8,0.63
,10:17:00,5,3590,1795.1,0.65,13.3,7,19,0.093,10,49.8,0.62
,10:17:01,5,3590,1796.1,0.65,13.3,7,20,0.094,10,49.8,0.63
,10:17:02,5,3590,1797.1,0.66,13.3,7,20,0.092,10,49.8,0.63
,10:17:03,5,3590,1798.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:17:04,5,3590,1799.1,0.65,13.3,7,20,0.09,10,49.9,0.62
,10:17:05,5,3590,1800.1,0.63,13.3,7,20,0.088,10,49.8,0.61
,10:17:06,5,3590,1801.1,0.62,13.3,7,19,0.084,10,49.8,0.6
,10:17:07,5,3590,1802.1,0.62,13.3,7,19,0.086,10,49.8,0.6
,10:17:08,5,3590,1803.1,0.62,13.3,7,19,0.087,10,49.8,0.6
,10:17:09,5,3590,1804.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:17:10,5,3590,1805.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:17:11,5,3590,1806.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:17:12,5,3590,1807.1,0.64,13.3,7,19,0.092,10,49.8,0.61
,10:17:13,5,3590,1808.1,0.63,13.3,7,19,0.09,10,49.8,0.6
,10:17:14,5,3590,1809.1,0.62,13.3,7,19,0.089,10,49.8,0.59
,10:17:15,5,3590,1810.1,0.62,13.3,7,19,0.089,10,49.8,0.6
,10:17:16,5,3590,1811.1,0.62,13.3,7,20,0.086,10,49.8,0.6
,10:17:17,5,3590,1812.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:17:18,5,3590,1813.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:17:19,5,3590,1814.1,0.62,13.3,7,20,0.089,10,49.9,0.6
,10:17:20,5,3590,1815.1,0.62,13.3,7,20,0.087,10,49.8,0.6
,10:17:21,5,3590,1816.1,0.63,13.3,7,20,0.087,10,49.9,0.61
,10:17:22,5,3590,1817.1,0.64,13.3,7,20,0.086,10,49.9,0.62
,10:17:23,5,3590,1818.1,0.64,13.3,8,20,0.083,10,49.8,0.62
,10:17:24,5,3590,1819.1,0.63,13.3,7,20,0.085,10,49.9,0.61
,10:17:25,5,3590,1820.1,0.63,13.3,7,20,0.087,10,49.8,0.61
,10:17:26,5,3590,1821.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:17:27,5,3590,1822.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:17:28,5,3590,1823.1,0.62,13.3,7,20,0.09,10,49.9,0.6
,10:17:29,5,3590,1824.1,0.62,13.3,7,20,0.093,10,49.9,0.6
,10:17:30,5,3590,1825.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:17:31,5,3590,1826.1,0.64,13.3,7,20,0.092,10,49.8,0.61
,10:17:32,5,3590,1827.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:17:33,5,3590,1828.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:17:34,5,3590,1829.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:17:35,5,3590,1830.1,0.64,13.3,7,20,0.093,10,49.9,0.62
,10:17:36,5,3590,1831.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:17:37,5,3590,1832.1,0.64,13.3,7,20,0.092,10,49.9,0.62
,10:17:38,5,3590,1833.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:17:39,5,3590,1834.1,0.67,13.3,7,20,0.093,10,49.9,0.64
,10:17:40,5,3590,1835.1,0.67,13.3,7,20,0.094,10,49.8,0.65
,10:17:41,5,3590,1836.1,0.73,13.3,7,20,0.101,10,49.8,0.71
,10:17:42,5,3590,1837.1,0.78,13.3,7,20,0.105,10,49.8,0.76
,10:17:43,5,3590,1838.1,0.78,13.3,7,20,0.105,10,49.9,0.75
,10:17:44,5,3590,1839.1,0.73,13.3,7,19,0.098,10,49.9,0.69
,10:17:45,5,3590,1840.1,0.67,13.3,7,20,0.089,10,49.9,0.64
,10:17:46,5,3590,1841.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:17:47,5,3590,1842.1,0.65,13.3,7,19,0.091,10,49.9,0.63
,10:17:48,5,3590,1843.1,0.65,13.3,7,19,0.091,10,49.9,0.63
,10:17:49,5,3590,1844.1,0.66,13.3,7,19,0.091,10,49.8,0.63
,10:17:50,5,3590,1845.1,0.65,13.3,7,19,0.094,10,49.8,0.63
,10:17:51,5,3590,1846.1,0.65,13.3,7,19,0.094,10,49.9,0.63
,10:17:52,5,3590,1847.1,0.66,13.3,7,20,0.095,10,49.8,0.64
,10:17:53,5,3590,1848.1,0.67,13.3,7,20,0.096,10,49.8,0.64
,10:17:54,5,3590,1849.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:17:55,5,3590,1850.1,0.65,13.3,7,20,0.091,10,49.8,0.63
,10:17:56,5,3590,1851.1,0.65,13.3,7,20,0.09,10,49.9,0.63
,10:17:57,5,3590,1852.1,0.66,13.3,7,19,0.088,10,49.9,0.63
,10:17:58,5,3590,1853.1,0.66,13.3,7,19,0.088,10,49.9,0.63
,10:17:59,5,3590,1854.1,0.66,13.3,7,19,0.089,10,49.9,0.63
,10:18:00,5,3590,1855.1,0.65,13.3,7,19,0.09,10,49.8,0.62
,10:18:01,5,3590,1856.1,0.65,13.3,7,20,0.094,10,49.8,0.63
,10:18:02,5,3590,1857.1,0.65,13.3,7,20,0.097,10,49.8,0.63
,10:18:03,5,3590,1858.1,0.66,13.3,7,20,0.098,10,49.8,0.63
,10:18:04,5,3590,1859.1,0.66,13.3,7,20,0.099,10,49.9,0.64
,10:18:05,5,3590,1860.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:18:06,5,3590,1861.1,0.67,13.3,7,20,0.096,10,49.8,0.64
,10:18:07,5,3590,1862.1,0.67,13.3,7,20,0.097,10,49.8,0.65
,10:18:08,5,3590,1863.1,0.67,13.3,7,20,0.101,10,49.8,0.65
,10:18:09,5,3590,1864.1,0.67,13.3,7,20,0.096,10,49.8,0.64
,10:18:10,5,3590,1865.1,0.67,13.3,7,20,0.096,10,49.8,0.64
,10:18:11,5,3590,1866.1,0.66,13.3,7,20,0.096,10,49.8,0.64
,10:18:12,5,3590,1867.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:18:13,5,3590,1868.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:18:14,5,3590,1869.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:18:15,5,3590,1870.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:18:16,5,3590,1871.1,0.67,13.3,7,20,0.096,10,49.8,0.64
,10:18:17,5,3590,1872.1,0.67,13.3,7,20,0.097,10,49.9,0.65
,10:18:18,5,3590,1873.1,0.67,13.3,7,20,0.097,10,49.9,0.65
,10:18:19,5,3590,1874.1,0.68,13.3,7,20,0.094,10,49.8,0.65
,10:18:20,5,3590,1875.1,0.67,13.3,7,19,0.093,10,49.9,0.65
,10:18:21,5,3590,1876.1,0.67,13.3,7,19,0.093,10,49.9,0.64
,10:18:22,5,3590,1877.1,0.67,13.3,7,19,0.093,10,49.8,0.64
,10:18:23,5,3590,1878.1,0.67,13.3,7,19,0.094,10,49.8,0.65
,10:18:24,5,3590,1879.1,0.68,13.3,7,19,0.095,10,49.9,0.66
,10:18:25,5,3590,1880.1,0.68,13.3,7,19,0.095,10,49.9,0.66
,10:18:26,5,3590,1881.1,0.68,13.3,7,19,0.094,10,49.8,0.65
,10:18:27,5,3590,1882.1,0.67,13.3,7,19,0.094,10,49.8,0.65
,10:18:28,5,3590,1883.1,0.68,13.3,7,20,0.098,10,49.8,0.65
,10:18:29,5,3590,1884.1,0.68,13.3,7,20,0.098,10,49.8,0.65
,10:18:30,5,3590,1885.1,0.67,13.3,7,20,0.093,10,49.8,0.64
,10:18:31,5,3590,1886.1,0.67,13.3,7,20,0.093,10,49.8,0.64
,10:18:32,5,3590,1887.1,0.67,13.3,7,20,0.093,10,49.8,0.65
,10:18:33,5,3590,1888.1,0.68,13.3,7,20,0.098,10,49.8,0.66
,10:18:34,5,3590,1889.1,0.67,13.3,7,20,0.097,10,49.8,0.65
,10:18:35,5,3590,1890.1,0.67,13.3,7,20,0.097,10,49.8,0.64
,10:18:36,5,3590,1891.1,0.66,13.3,7,20,0.095,10,49.8,0.63
,10:18:37,5,3590,1892.1,0.66,13.3,7,20,0.092,10,49.8,0.64
,10:18:38,5,3590,1893.1,0.66,13.3,7,20,0.096,10,49.8,0.64
,10:18:39,5,3590,1894.1,0.66,13.3,7,20,0.096,10,49.8,0.64
,10:18:40,5,3590,1895.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:18:41,5,3590,1896.1,0.66,13.3,7,20,0.096,10,49.8,0.64
,10:18:42,5,3590,1897.1,0.66,13.3,7,20,0.095,10,49.8,0.64
,10:18:43,5,3590,1898.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:18:44,5,3590,1899.1,0.65,13.3,7,20,0.09,10,49.9,0.62
,10:18:45,5,3590,1900.1,0.64,13.3,7,20,0.09,10,49.8,0.62
,10:18:46,5,3590,1901.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:18:47,5,3590,1902.1,0.65,13.3,7,20,0.09,10,49.8,0.63
,10:18:48,5,3590,1903.1,0.65,13.3,7,20,0.091,10,49.8,0.63
,10:18:49,5,3590,1904.1,0.66,13.3,7,20,0.092,10,49.9,0.63
,10:18:50,5,3590,1905.1,0.66,13.3,7,20,0.091,10,49.8,0.63
,10:18:51,5,3590,1906.1,0.66,13.3,7,20,0.092,10,49.8,0.63
,10:18:52,5,3590,1907.1,0.66,13.3,7,20,0.092,10,49.8,0.64
,10:18:53,5,3590,1908.1,0.66,13.3,7,20,0.092,10,49.8,0.64
,10:18:54,5,3590,1909.1,0.66,13.3,7,20,0.091,10,49.8,0.63
,10:18:55,5,3590,1910.1,0.65,13.3,7,20,0.09,10,49.9,0.62
,10:18:56,5,3590,1911.1,0.65,13.3,7,20,0.09,10,49.8,0.63
,10:18:57,5,3590,1912.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:18:58,5,3590,1913.1,0.64,13.3,7,20,0.093,10,49.8,0.62
,10:18:59,5,3590,1914.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:19:00,5,3590,1915.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:19:01,5,3590,1916.1,0.62,13.3,7,20,0.087,10,49.8,0.6
,10:19:02,5,3590,1917.1,0.63,13.3,7,20,0.087,10,49.9,0.61
,10:19:03,5,3590,1918.1,0.63,13.3,7,20,0.088,10,49.8,0.61
,10:19:04,5,3590,1919.1,0.63,13.3,7,20,0.087,10,49.8,0.6
,10:19:05,5,3590,1920.1,0.63,13.3,7,20,0.087,10,49.8,0.61
,10:19:06,5,3590,1921.1,0.63,13.3,7,20,0.088,10,49.8,0.61
,10:19:07,5,3590,1922.1,0.63,13.3,7,20,0.088,10,49.8,0.61
,10:19:08,5,3590,1923.1,0.64,13.3,7,20,0.092,10,49.8,0.61
,10:19:09,5,3590,1924.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:19:10,5,3590,1925.1,0.64,13.3,7,20,0.093,10,49.8,0.62
,10:19:11,5,3590,1926.1,0.64,13.3,7,20,0.093,10,49.9,0.62
,10:19:12,5,3590,1927.1,0.65,13.3,7,20,0.093,10,49.8,0.62
,10:19:13,5,3590,1928.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:19:14,5,3590,1929.1,0.64,13.3,7,20,0.09,10,49.9,0.62
,10:19:15,5,3590,1930.1,0.65,13.3,7,19,0.09,10,49.9,0.62
,10:19:16,5,3590,1931.1,0.65,13.3,7,19,0.091,10,49.8,0.63
,10:19:17,5,3590,1932.1,0.65,13.3,7,19,0.091,10,49.9,0.63
,10:19:18,5,3590,1933.1,0.64,13.3,7,19,0.09,10,49.9,0.62
,10:19:19,5,3590,1934.1,0.63,13.3,7,19,0.088,10,49.9,0.61
,10:19:20,5,3590,1935.1,0.62,13.3,7,19,0.09,10,49.8,0.6
,10:19:21,5,3590,1936.1,0.63,13.3,7,20,0.087,10,49.8,0.6
,10:19:22,5,3590,1937.1,0.63,13.3,7,20,0.087,10,49.8,0.61
,10:19:23,5,3590,1938.1,0.63,13.3,7,20,0.087,10,49.9,0.6
,10:19:24,5,3590,1939.1,0.62,13.3,7,20,0.086,10,49.8,0.6
,10:19:25,5,3590,1940.1,0.61,13.3,7,20,0.082,10,49.8,0.59
,10:19:26,5,3590,1941.1,0.61,13.3,7,19,0.082,10,49.9,0.59
,10:19:27,5,3590,1942.1,0.62,13.3,7,20,0.083,10,49.9,0.59
,10:19:28,5,3590,1943.1,0.62,13.3,7,20,0.083,10,49.8,0.6
,10:19:29,5,3590,1944.1,0.62,13.3,7,20,0.083,10,49.9,0.6
,10:19:30,5,3590,1945.1,0.63,13.3,7,20,0.084,10,49.9,0.6
,10:19:31,5,3590,1946.1,0.63,13.3,7,20,0.087,10,49.9,0.6
,10:19:32,5,3590,1947.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:19:33,5,3590,1948.1,0.63,13.3,7,20,0.09,10,49.9,0.6
,10:19:34,5,3590,1949.1,0.63,13.3,7,20,0.094,10,49.9,0.6
,10:19:35,5,3590,1950.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:19:36,5,3590,1951.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:19:37,5,3590,1952.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:19:38,5,3590,1953.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:19:39,5,3590,1954.1,0.62,13.3,7,20,0.093,10,49.8,0.6
,10:19:40,5,3590,1955.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:19:41,5,3590,1956.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:19:42,5,3590,1957.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:19:43,5,3590,1958.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:19:44,5,3590,1959.1,0.64,13.3,7,20,0.089,10,49.8,0.62
,10:19:45,5,3590,1960.1,0.65,13.3,7,20,0.091,10,49.8,0.63
,10:19:46,5,3590,1961.1,0.65,13.3,7,20,0.091,10,49.9,0.63
,10:19:47,5,3590,1962.1,0.65,13.3,7,20,0.087,10,49.9,0.63
,10:19:48,5,3590,1963.1,0.64,13.3,7,20,0.086,10,49.9,0.62
,10:19:49,5,3590,1964.1,0.65,13.3,7,20,0.09,10,49.9,0.62
,10:19:50,5,3590,1965.1,0.64,13.3,7,20,0.093,10,49.9,0.62
,10:19:51,5,3590,1966.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:19:52,5,3590,1967.1,0.66,13.3,7,20,0.098,10,49.8,0.63
,10:19:53,5,3590,1968.1,0.67,13.3,7,20,0.101,10,49.8,0.65
,10:19:54,5,3590,1969.1,0.68,13.3,7,20,0.098,10,49.8,0.65
,10:19:55,5,3590,1970.1,0.68,13.3,7,20,0.099,10,49.8,0.66
,10:19:56,5,3590,1971.1,0.68,13.3,7,20,0.094,10,49.8,0.65
,10:19:57,5,3590,1972.1,0.67,13.3,7,20,0.093,10,49.8,0.64
,10:19:58,5,3590,1973.1,0.66,13.3,7,20,0.095,10,49.9,0.63
,10:19:59,5,3590,1974.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:20:00,5,3590,1975.1,0.65,13.3,7,20,0.094,10,49.9,0.63
,10:20:01,5,3590,1976.1,0.64,13.3,7,20,0.093,10,49.9,0.62
,10:20:02,5,3590,1977.1,0.64,13.3,7,20,0.093,10,49.8,0.62
,10:20:03,5,3590,1978.1,0.65,13.3,7,20,0.093,10,49.8,0.62
,10:20:04,5,3590,1979.1,0.65,13.3,7,20,0.093,10,49.9,0.62
,10:20:05,5,3590,1980.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:20:06,5,3590,1981.1,0.63,13.3,7,20,0.088,10,49.8,0.61
,10:20:07,5,3590,1982.1,0.63,13.3,7,19,0.088,10,49.8,0.61
,10:20:08,5,3590,1983.1,0.64,13.3,7,19,0.088,10,49.8,0.61
,10:20:09,5,3590,1984.1,0.64,13.3,7,19,0.092,10,49.9,0.62
,10:20:10,5,3590,1985.1,0.64,13.3,7,20,0.089,10,49.8,0.62
,10:20:11,5,3590,1986.1,0.64,13.3,7,19,0.089,10,49.8,0.62
,10:20:12,5,3590,1987.1,0.64,13.3,7,20,0.088,10,49.8,0.61
,10:20:13,5,3590,1988.1,0.63,13.3,7,20,0.088,10,49.8,0.61
,10:20:14,5,3590,1989.1,0.63,13.3,7,20,0.085,10,49.9,0.61
,10:20:15,5,3590,1990.1,0.63,13.3,7,20,0.084,10,49.8,0.61
,10:20:16,5,3590,1991.1,0.63,13.3,8,20,0.082,10,49.8,0.61
,10:20:17,5,3590,1992.1,0.63,13.3,8,20,0.082,10,49.8,0.61
,10:20:18,5,3590,1993.1,0.63,13.3,7,20,0.085,10,49.8,0.61
,10:20:19,5,3590,1994.1,0.63,13.3,7,20,0.087,10,49.8,0.6
,10:20:20,5,3590,1995.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:20:21,5,3590,1996.1,0.62,13.3,7,20,0.089,10,49.8,0.59
,10:20:22,5,3590,1997.1,0.61,13.3,7,20,0.092,10,49.8,0.59
,10:20:23,5,3590,1998.1,0.61,13.3,7,20,0.088,10,49.8,0.58
,10:20:24,5,3590,1999.1,0.61,13.3,7,20,0.087,10,49.8,0.58
,10:20:25,5,3590,2000.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:20:26,5,3590,2001.1,0.64,13.3,7,20,0.088,10,49.8,0.62
,10:20:27,5,3590,2002.1,0.66,13.3,7,20,0.095,10,49.8,0.63
,10:20:28,5,3590,2003.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:20:29,5,3590,2004.1,0.68,13.3,7,19,0.098,10,49.8,0.65
,10:20:30,5,3590,2005.1,0.68,13.3,7,19,0.098,10,49.8,0.65
,10:20:31,5,3590,2006.1,0.67,13.3,7,20,0.097,10,49.8,0.65
,10:20:32,5,3590,2007.1,0.67,13.3,7,19,0.093,10,49.8,0.64
,10:20:33,5,3590,2008.1,0.66,13.3,7,20,0.092,10,49.9,0.64
,10:20:34,5,3590,2009.1,0.67,13.3,7,20,0.089,10,49.9,0.64
,10:20:35,5,3590,2010.1,0.66,13.3,7,20,0.089,10,49.9,0.64
,10:20:36,5,3590,2011.1,0.65,13.3,7,20,0.088,10,49.8,0.63
,10:20:37,5,3590,2012.1,0.64,13.3,7,20,0.086,10,49.8,0.62
,10:20:38,5,3590,2013.1,0.64,13.3,7,20,0.085,10,49.8,0.61
,10:20:39,5,3590,2014.1,0.64,13.3,7,20,0.086,10,49.8,0.62
,10:20:40,5,3590,2015.1,0.64,13.3,7,20,0.086,10,49.9,0.62
,10:20:41,5,3590,2016.1,0.65,13.3,7,20,0.087,10,49.8,0.63
,10:20:42,5,3590,2017.1,0.66,13.3,7,20,0.092,10,49.8,0.63
,10:20:43,5,3590,2018.1,0.67,13.3,7,20,0.093,10,49.8,0.64
,10:20:44,5,3590,2019.1,0.68,13.3,7,20,0.094,10,49.8,0.65
,10:20:45,5,3590,2020.1,0.67,13.3,7,20,0.097,10,49.8,0.65
,10:20:46,5,3590,2021.1,0.67,13.3,7,20,0.096,10,49.9,0.64
,10:20:47,5,3590,2022.1,0.65,13.3,7,20,0.097,10,49.9,0.62
,10:20:48,5,3590,2023.1,0.64,13.3,7,20,0.096,10,49.9,0.61
,10:20:49,5,3590,2024.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:20:50,5,3590,2025.1,0.63,13.3,7,20,0.09,10,49.9,0.6
,10:20:51,5,3590,2026.1,0.62,13.3,7,20,0.089,10,49.8,0.59
,10:20:52,5,3590,2027.1,0.61,13.3,7,20,0.092,10,49.8,0.59
,10:20:53,5,3590,2028.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:20:54,5,3590,2029.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:20:55,5,3590,2030.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:20:56,5,3590,2031.1,0.63,13.3,7,20,0.09,10,49.8,0.6
,10:20:57,5,3590,2032.1,0.62,13.3,7,20,0.089,10,49.8,0.6
,10:20:58,5,3590,2033.1,0.62,13.3,7,20,0.09,10,49.9,0.6
,10:20:59,5,3590,2034.1,0.62,13.3,7,20,0.086,10,49.8,0.6
,10:21:00,5,3590,2035.1,0.63,13.3,7,20,0.087,10,49.8,0.6
,10:21:01,5,3590,2036.1,0.62,13.3,7,20,0.086,10,49.8,0.59
,10:21:02,5,3590,2037.1,0.61,13.3,7,20,0.088,10,49.8,0.59
,10:21:03,5,3590,2038.1,0.61,13.3,7,20,0.088,10,49.8,0.59
,10:21:04,5,3590,2039.1,0.6,13.3,7,20,0.087,10,49.8,0.58
,10:21:05,5,3590,2040.1,0.6,13.3,7,20,0.087,10,49.8,0.58
,10:21:06,5,3590,2041.1,0.6,13.3,7,20,0.087,10,49.8,0.58
,10:21:07,5,3590,2042.1,0.61,13.3,7,20,0.087,10,49.8,0.58
,10:21:08,5,3590,2043.1,0.6,13.3,7,20,0.084,10,49.8,0.58
,10:21:09,5,3590,2044.1,0.6,13.3,7,19,0.084,10,49.8,0.58
,10:21:10,5,3590,2045.1,0.61,13.3,7,19,0.084,10,49.9,0.58
,10:21:11,5,3590,2046.1,0.61,13.3,7,20,0.085,10,49.9,0.59
,10:21:12,5,3590,2047.1,0.61,13.3,7,20,0.088,10,49.8,0.59
,10:21:13,5,3590,2048.1,0.61,13.3,7,20,0.084,10,49.8,0.58
,10:21:14,5,3590,2049.1,0.62,13.3,7,20,0.086,10,49.8,0.59
,10:21:15,5,3590,2050.1,0.62,13.3,7,20,0.089,10,49.8,0.6
,10:21:16,5,3590,2051.1,0.62,13.3,7,20,0.087,10,49.9,0.6
,10:21:17,5,3590,2052.1,0.62,13.3,7,20,0.086,10,49.8,0.59
,10:21:18,5,3590,2053.1,0.61,13.3,7,20,0.085,10,49.8,0.59
,10:21:19,5,3590,2054.1,0.62,13.3,7,20,0.086,10,49.9,0.59
,10:21:20,5,3590,2055.1,0.62,13.3,7,20,0.086,10,49.8,0.6
,10:21:21,5,3590,2056.1,0.62,13.3,7,20,0.09,10,49.9,0.6
,10:21:22,5,3590,2057.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:21:23,5,3590,2058.1,0.62,13.3,7,20,0.087,10,49.9,0.6
,10:21:24,5,3590,2059.1,0.63,13.3,7,20,0.087,10,49.8,0.6
,10:21:25,5,3590,2060.1,0.63,13.3,7,20,0.088,10,49.8,0.61
,10:21:26,5,3590,2061.1,0.64,13.3,7,20,0.089,10,49.8,0.62
,10:21:27,5,3590,2062.1,0.65,13.3,7,20,0.094,10,49.8,0.63
,10:21:28,5,3590,2063.1,0.66,13.3,7,20,0.095,10,49.8,0.64
,10:21:29,5,3590,2064.1,0.66,13.3,7,20,0.095,10,49.8,0.63
,10:21:30,5,3590,2065.1,0.65,13.3,7,20,0.094,10,49.8,0.63
,10:21:31,5,3590,2066.1,0.66,13.3,7,20,0.095,10,49.8,0.63
,10:21:32,5,3590,2067.1,0.65,13.3,7,19,0.09,10,49.8,0.63
,10:21:33,5,3590,2068.1,0.65,13.3,7,19,0.09,10,49.8,0.63
,10:21:34,5,3590,2069.1,0.64,13.3,7,19,0.092,10,49.8,0.62
,10:21:35,5,3590,2070.1,0.63,13.3,7,19,0.088,10,49.8,0.61
,10:21:36,5,3590,2071.1,0.63,13.3,7,19,0.087,10,49.8,0.6
,10:21:37,5,3590,2072.1,0.63,13.3,7,19,0.088,10,49.8,0.61
,10:21:38,5,3590,2073.1,0.64,13.3,7,19,0.092,10,49.8,0.62
,10:21:39,5,3590,2074.1,0.65,13.3,7,19,0.093,10,49.9,0.63
,10:21:40,5,3590,2075.1,0.65,13.3,7,20,0.091,10,49.8,0.63
,10:21:41,5,3590,2076.1,0.65,13.3,7,19,0.091,10,49.8,0.63
,10:21:42,5,3590,2077.1,0.65,13.3,7,20,0.09,10,49.8,0.62
,10:21:43,5,3590,2078.1,0.64,13.3,7,20,0.09,10,49.8,0.62
,10:21:44,5,3590,2079.1,0.64,13.3,7,20,0.089,10,49.9,0.62
,10:21:45,5,3590,2080.1,0.63,13.3,7,20,0.088,10,49.9,0.61
,10:21:46,5,3590,2081.1,0.63,13.3,7,20,0.087,10,49.8,0.6
,10:21:47,5,3590,2082.1,0.62,13.3,7,20,0.09,10,49.8,0.6
,10:21:48,5,3590,2083.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:21:49,5,3590,2084.1,0.64,13.3,7,20,0.092,10,49.8,0.61
,10:21:50,5,3590,2085.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:21:51,5,3590,2086.1,0.66,13.3,7,20,0.095,10,49.8,0.63
,10:21:52,5,3590,2087.1,0.66,13.3,7,20,0.092,10,49.8,0.64
,10:21:53,5,3590,2088.1,0.67,13.3,7,20,0.093,10,49.8,0.64
,10:21:54,5,3590,2089.1,0.65,13.3,7,20,0.091,10,49.8,0.63
,10:21:55,5,3590,2090.1,0.64,13.3,7,20,0.092,10,49.8,0.62
,10:21:56,5,3590,2091.1,0.63,13.3,7,20,0.091,10,49.8,0.61
,10:21:57,5,3590,2092.1,0.63,13.3,7,20,0.091,10,49.9,0.61
,10:21:58,5,3590,2093.1,0.64,13.3,7,20,0.092,10,49.8,0.61
