Data file,,SORONA_DRY_T23_S3.TSV,,,,,,,,,,
Configuration file,,TE77.CFG,,,,,,,,,,
Calibration file,,TE77.CAL,,,,,,,,,,
Test control file,,TIMOLOWPRESSURESAMPLES.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,Iestyn,,,,,,,,,,
Date,,28/03/2017,,,,,,,,,,
Lubricant,,Dry,,,,,,,,,,
Specimens,,Sorona,,,,,,,,,,
Temp,,Room (20),,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test file variable V1 <Force> = 7,,,,,,,,,,,,
Test started at 13:02:45 on 28/03/2017,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temp (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
Fast data in,,sorona_dry_t23_s3-h001.tsv,,,,,,,,,,
,13:09:18,5,3590,393.2,2.9,13.3,7,22,0.39,10,49.8,2.8
,13:09:19,5,3590,394.2,2.91,13.3,7,22,0.391,10,49.8,2.81
,13:09:20,5,3590,395.2,2.91,13.3,7,22,0.405,10,49.8,2.8
,13:09:21,5,3590,396.2,2.89,13.3,7,22,0.418,10,49.8,2.79
,13:09:22,5,3590,397.2,2.87,13.3,7,22,0.4,10,49.8,2.77
,13:09:23,5,3590,398.2,2.85,13.3,7,22,0.397,10,49.8,2.75
,13:09:24,5,3590,399.2,2.83,13.3,7,22,0.409,10,49.8,2.73
,13:09:25,5,3590,400.2,2.82,13.3,7,22,0.393,10,49.8,2.72
,13:09:26,5,3590,401.2,2.81,13.3,7,22,0.378,10,49.8,2.71
,13:09:27,5,3590,402.2,2.81,13.3,7,22,0.391,10,49.8,2.71
,13:09:28,5,3590,403.2,2.8,13.3,7,22,0.39,10,49.8,2.7
,13:09:29,5,3590,404.2,2.8,13.3,7,22,0.404,10,49.8,2.7
,13:09:30,5,3590,405.2,2.79,13.3,7,22,0.403,10,49.8,2.69
,13:09:31,5,3590,406.2,2.78,13.3,7,22,0.401,10,49.8,2.68
,13:09:32,5,3590,407.2,2.77,13.3,7,22,0.386,10,49.8,2.67
,13:09:33,5,3590,408.2,2.77,13.3,7,22,0.385,10,49.8,2.67
,13:09:34,5,3590,409.2,2.77,13.3,7,22,0.386,10,49.8,2.67
,13:09:35,5,3590,410.2,2.77,13.3,7,22,0.4,10,49.8,2.67
,13:09:36,5,3590,411.2,2.77,13.3,7,22,0.385,10,49.8,2.67
,13:09:37,5,3590,412.2,2.76,13.3,7,22,0.385,10,49.8,2.67
,13:09:38,5,3590,413.2,2.76,13.3,7,22,0.385,10,49.8,2.67
,13:09:39,5,3590,414.2,2.77,13.3,7,22,0.386,10,49.8,2.67
,13:09:40,5,3590,415.2,2.77,13.3,7,22,0.385,10,49.8,2.67
,13:09:41,5,3590,416.2,2.77,13.3,7,22,0.4,10,49.8,2.67
,13:09:42,5,3590,417.2,2.77,13.3,7,22,0.401,10,49.8,2.68
,13:09:43,5,3590,418.2,2.79,13.3,7,22,0.389,10,49.8,2.7
,13:09:44,5,3590,419.2,2.81,13.3,7,22,0.391,10,49.8,2.71
,13:09:45,5,3590,420.2,2.81,13.3,7,22,0.391,10,49.8,2.71
,13:09:46,5,3590,421.2,2.81,13.3,7,22,0.406,10,49.8,2.71
,13:09:47,5,3590,422.2,2.81,13.3,7,22,0.406,10,49.8,2.71
,13:09:48,5,3590,423.2,2.8,13.3,7,22,0.405,10,49.8,2.7
,13:09:49,5,3590,424.2,2.79,13.3,7,22,0.388,10,49.8,2.69
,13:09:50,5,3590,425.2,2.78,13.3,7,22,0.401,10,49.8,2.68
,13:09:51,5,3590,426.2,2.78,13.3,7,22,0.388,10,49.8,2.69
,13:09:52,5,3590,427.2,2.79,13.3,7,22,0.389,10,49.8,2.7
,13:09:53,5,3590,428.2,2.8,13.3,7,22,0.389,10,49.8,2.7
,13:09:54,5,3590,429.2,2.8,13.3,7,22,0.404,10,49.8,2.7
,13:09:55,5,3590,430.2,2.79,13.3,7,22,0.404,10,49.8,2.7
,13:09:56,5,3590,431.2,2.79,13.3,7,22,0.403,10,49.8,2.69
,13:09:57,5,3590,432.2,2.79,13.3,7,22,0.403,10,49.8,2.69
,13:09:58,5,3590,433.2,2.79,13.3,7,22,0.403,10,49.8,2.7
,13:09:59,5,3590,434.2,2.8,13.3,7,22,0.419,10,49.8,2.7
,13:10:00,5,3590,435.2,2.81,13.3,7,22,0.406,10,49.8,2.71
,13:10:01,5,3590,436.2,2.8,13.3,7,22,0.405,10,49.8,2.7
,13:10:02,5,3590,437.2,2.79,13.3,7,22,0.402,10,49.8,2.69
,13:10:03,5,3590,438.2,2.76,13.3,7,23,0.399,10,49.8,2.66
,13:10:04,5,3590,439.2,2.77,13.3,7,23,0.386,10,49.8,2.68
,13:10:05,5,3590,440.2,2.79,13.3,7,23,0.388,10,49.8,2.69
,13:10:06,5,3590,441.2,2.8,13.3,7,22,0.39,10,49.8,2.7
,13:10:07,5,3590,442.2,2.79,13.3,7,22,0.388,10,49.8,2.69
,13:10:08,5,3590,443.2,2.78,13.3,7,22,0.387,10,49.8,2.68
,13:10:09,5,3590,444.2,2.77,13.3,7,22,0.386,10,49.8,2.67
,13:10:10,5,3590,445.2,2.78,13.3,7,22,0.387,10,49.8,2.68
,13:10:11,5,3590,446.2,2.78,13.3,7,22,0.388,10,49.8,2.69
,13:10:12,5,3590,447.2,2.78,13.3,7,22,0.387,10,49.8,2.68
,13:10:13,5,3590,448.2,2.76,13.3,7,22,0.385,10,49.8,2.67
,13:10:14,5,3590,449.2,2.76,13.3,7,22,0.384,10,49.8,2.66
,13:10:15,5,3590,450.2,2.77,13.3,7,22,0.4,10,49.8,2.67
,13:10:16,5,3590,451.2,2.77,13.3,7,22,0.4,10,49.8,2.67
,13:10:17,5,3590,452.2,2.76,13.3,7,22,0.385,10,49.8,2.66
,13:10:18,5,3590,453.2,2.74,13.3,7,22,0.396,10,49.8,2.64
,13:10:19,5,3590,454.2,2.72,13.3,7,22,0.393,10,49.8,2.63
,13:10:20,5,3590,455.2,2.72,13.3,7,22,0.379,10,49.8,2.62
,13:10:21,5,3590,456.2,2.73,13.3,7,22,0.38,10,49.8,2.63
,13:10:22,5,3590,457.2,2.74,13.3,7,22,0.396,10,49.8,2.65
,13:10:23,5,3590,458.2,2.76,13.3,7,22,0.398,10,49.8,2.66
,13:10:24,5,3590,459.2,2.77,13.3,7,22,0.386,10,49.8,2.67
,13:10:25,5,3590,460.2,2.77,13.3,7,22,0.385,10,49.8,2.67
,13:10:26,5,3590,461.2,2.76,13.3,7,22,0.399,10,49.8,2.66
,13:10:27,5,3590,462.2,2.76,13.3,7,22,0.398,10,49.8,2.66
,13:10:28,5,3590,463.2,2.78,13.3,7,22,0.387,10,49.8,2.69
,13:10:29,5,3590,464.2,2.8,13.3,7,22,0.404,10,49.8,2.7
,13:10:30,5,3590,465.2,2.83,13.3,7,22,0.408,10,49.8,2.73
,13:10:31,5,3590,466.2,2.83,13.3,7,22,0.394,10,49.8,2.73
,13:10:32,5,3590,467.2,2.82,13.3,7,22,0.38,10,49.8,2.73
,13:10:33,5,3590,468.2,2.8,13.3,7,22,0.391,10,49.8,2.7
,13:10:34,5,3590,469.2,2.79,13.3,7,22,0.376,10,49.8,2.7
,13:10:35,5,3590,470.2,2.8,13.3,7,22,0.39,10,49.8,2.71
,13:10:36,5,3590,471.2,2.82,13.3,7,22,0.393,10,49.8,2.72
,13:10:37,5,3590,472.2,2.83,13.3,7,22,0.409,10,49.8,2.74
,13:10:38,5,3590,473.2,2.83,13.3,7,22,0.395,10,49.8,2.74
,13:10:39,5,3590,474.2,2.84,13.3,7,22,0.395,10,49.8,2.74
,13:10:40,5,3590,475.2,2.86,13.3,7,22,0.413,10,49.8,2.76
,13:10:41,5,3590,476.2,2.88,13.3,7,22,0.416,10,49.8,2.78
,13:10:42,5,3590,477.2,2.89,13.3,7,22,0.418,10,49.8,2.79
,13:10:43,5,3590,478.2,2.9,13.3,7,22,0.419,10,49.8,2.8
,13:10:44,5,3590,479.2,2.92,13.3,7,22,0.422,10,49.8,2.82
,13:10:45,5,3590,480.2,2.94,13.3,7,22,0.425,10,49.8,2.84
,13:10:46,5,3590,481.2,2.97,13.3,7,22,0.399,10,49.8,2.86
,13:10:47,5,3590,482.2,2.97,13.3,7,22,0.399,10,49.8,2.86
,13:10:48,5,3590,483.2,2.96,13.3,7,22,0.412,10,49.8,2.85
,13:10:49,5,3590,484.2,2.95,13.3,7,22,0.426,10,49.8,2.84
,13:10:50,5,3590,485.2,2.95,13.3,7,22,0.426,10,49.8,2.84
,13:10:51,5,3590,486.2,2.95,13.3,7,22,0.411,10,49.8,2.85
,13:10:52,5,3590,487.2,2.96,13.3,7,22,0.412,10,49.8,2.86
,13:10:53,5,3590,488.2,2.97,13.3,7,22,0.428,10,49.8,2.86
,13:10:54,5,3590,489.2,2.96,13.3,7,22,0.428,10,49.8,2.86
,13:10:55,5,3590,490.2,2.96,13.3,7,22,0.412,10,49.8,2.85
,13:10:56,5,3590,491.2,2.95,13.3,7,22,0.427,10,49.8,2.85
,13:10:57,5,3590,492.2,2.96,13.3,7,22,0.443,10,49.8,2.85
,13:10:58,5,3590,493.2,2.97,13.3,7,22,0.429,10,49.8,2.87
,13:10:59,5,3590,494.2,3,13.3,7,22,0.418,10,49.8,2.9
,13:11:00,5,3590,495.2,3.03,13.3,7,22,0.422,10,49.8,2.92
,13:11:01,5,3590,496.2,3.03,13.3,7,22,0.422,10,49.8,2.92
,13:11:02,5,3590,497.2,3.01,13.3,7,22,0.435,10,49.8,2.9
,13:11:03,5,3590,498.2,3,13.3,7,22,0.434,10,49.8,2.9
,13:11:04,5,3590,499.2,3.01,13.3,7,22,0.419,10,49.8,2.9
,13:11:05,5,3590,500.2,3,13.3,7,22,0.418,10,49.8,2.89
,13:11:06,5,3590,501.2,2.98,13.3,7,22,0.431,10,49.8,2.88
,13:11:07,5,3590,502.2,2.98,13.3,7,22,0.416,10,49.8,2.88
,13:11:08,5,3590,503.2,3.01,13.3,7,22,0.419,10,49.8,2.9
,13:11:09,5,3590,504.2,3.01,13.3,7,22,0.419,10,49.8,2.9
,13:11:10,5,3590,505.2,2.99,13.3,7,22,0.432,10,49.8,2.88
,13:11:11,5,3590,506.2,2.96,13.3,7,22,0.428,10,49.8,2.86
,13:11:12,5,3590,507.2,2.96,13.3,7,22,0.413,10,49.8,2.86
,13:11:13,5,3590,508.2,2.98,13.3,7,22,0.415,10,49.8,2.88
,13:11:14,5,3590,509.2,3,13.3,7,22,0.433,10,49.8,2.9
,13:11:15,5,3590,510.2,2.99,13.3,7,22,0.432,10,49.8,2.89
,13:11:16,5,3590,511.2,2.99,13.3,7,22,0.417,10,49.8,2.89
,13:11:17,5,3590,512.2,2.98,13.3,7,22,0.415,10,49.8,2.87
,13:11:18,5,3590,513.2,2.97,13.3,7,22,0.429,10,49.8,2.87
,13:11:19,5,3590,514.2,2.97,13.3,7,22,0.429,10,49.8,2.87
,13:11:20,5,3590,515.2,2.98,13.3,7,22,0.415,10,49.8,2.88
,13:11:21,5,3590,516.2,2.98,13.3,7,22,0.415,10,49.8,2.88
,13:11:22,5,3590,517.2,2.96,13.3,7,22,0.413,10,49.8,2.86
,13:11:23,5,3590,518.2,2.95,13.3,7,22,0.41,10,49.8,2.84
,13:11:24,5,3590,519.2,2.94,13.3,7,22,0.395,10,49.8,2.83
,13:11:25,5,3590,520.2,2.94,13.3,7,22,0.41,10,49.8,2.84
,13:11:26,5,3590,521.2,2.95,13.3,7,22,0.426,10,49.8,2.85
,13:11:27,5,3590,522.2,2.98,13.3,7,22,0.431,10,49.8,2.89
,13:11:28,5,3590,523.2,3.03,13.3,7,23,0.422,10,49.8,2.93
,13:11:29,5,3590,524.2,3.08,13.3,7,22,0.429,10,49.8,2.98
,13:11:30,5,3590,525.2,3.12,13.3,7,22,0.45,10,49.8,3.01
,13:11:31,5,3590,526.2,3.14,13.3,7,22,0.453,10,49.8,3.03
,13:11:32,5,3590,527.2,3.15,13.3,7,22,0.454,10,49.8,3.04
,13:11:33,5,3590,528.2,3.16,13.3,7,22,0.44,10,49.8,3.05
,13:11:34,5,3590,529.2,3.16,13.3,7,22,0.44,10,49.8,3.05
,13:11:35,5,3590,530.2,3.15,13.3,7,22,0.454,10,49.8,3.04
,13:11:36,5,3590,531.2,3.15,13.3,7,22,0.455,10,49.8,3.04
,13:11:37,5,3590,532.2,3.16,13.3,7,22,0.44,10,49.8,3.05
,13:11:38,5,3590,533.2,3.16,13.3,7,22,0.441,10,49.8,3.05
,13:11:39,5,3590,534.2,3.14,13.3,7,22,0.437,10,49.8,3.03
,13:11:40,5,3590,535.2,3.11,13.3,7,22,0.449,10,49.8,3
,13:11:41,5,3590,536.2,3.11,13.3,7,22,0.449,10,49.8,3
,13:11:42,5,3590,537.2,3.11,13.3,7,22,0.418,10,49.8,3
,13:11:43,5,3590,538.2,3.1,13.3,7,22,0.431,10,49.8,2.99
,13:11:44,5,3590,539.2,3.08,13.3,7,22,0.429,10,49.8,2.97
,13:11:45,5,3590,540.2,3.07,13.3,7,22,0.427,10,49.8,2.96
,13:11:46,5,3590,541.2,3.07,13.3,7,22,0.427,10,49.8,2.96
,13:11:47,5,3590,542.2,3.07,13.3,7,22,0.427,10,49.8,2.96
,13:11:48,5,3590,543.2,3.05,13.3,7,22,0.441,10,49.8,2.95
,13:11:49,5,3590,544.2,3.05,13.3,7,22,0.44,10,49.8,2.94
,13:11:50,5,3590,545.2,3.05,13.3,7,22,0.44,10,49.8,2.94
,13:11:51,5,3590,546.2,3.05,13.3,7,22,0.441,10,49.8,2.95
,13:11:52,5,3590,547.2,3.06,13.3,7,22,0.442,10,49.8,2.96
,13:11:53,5,3590,548.2,3.08,13.3,7,22,0.429,10,49.8,2.98
,13:11:54,5,3590,549.2,3.09,13.3,7,22,0.446,10,49.8,2.98
,13:11:55,5,3590,550.2,3.07,13.3,7,22,0.444,10,49.8,2.96
,13:11:56,5,3590,551.2,3.07,13.3,7,22,0.427,10,49.8,2.96
,13:11:57,5,3590,552.2,3.09,13.3,7,22,0.431,10,49.8,2.99
,13:11:58,5,3590,553.2,3.12,13.3,7,22,0.435,10,49.8,3.01
,13:11:59,5,3590,554.2,3.12,13.3,7,22,0.435,10,49.8,3.01
,13:12:00,5,3590,555.2,3.12,13.3,7,22,0.435,10,49.8,3.01
,13:12:01,5,3590,556.2,3.11,13.3,7,22,0.433,10,49.8,3
,13:12:02,5,3590,557.2,3.08,13.3,7,22,0.43,10,49.8,2.97
,13:12:03,5,3590,558.2,3.04,13.3,7,22,0.44,10,49.8,2.94
,13:12:04,5,3590,559.2,3.01,13.3,7,22,0.435,10,49.8,2.9
,13:12:05,5,3590,560.2,2.99,13.3,7,22,0.432,10,49.8,2.89
,13:12:06,5,3590,561.2,3,13.3,7,22,0.418,10,49.8,2.9
,13:12:07,5,3590,562.2,3,13.3,7,22,0.418,10,49.8,2.9
,13:12:08,5,3590,563.2,3,13.3,7,22,0.433,10,49.8,2.89
,13:12:09,5,3590,564.2,2.97,13.3,7,22,0.429,10,49.8,2.87
,13:12:10,5,3590,565.2,2.97,13.3,7,22,0.43,10,49.8,2.87
,13:12:11,5,3590,566.2,2.99,13.3,7,22,0.416,10,49.8,2.88
,13:12:12,5,3590,567.2,2.99,13.3,7,22,0.416,10,49.8,2.88
,13:12:13,5,3590,568.2,2.96,13.3,7,22,0.398,10,49.8,2.86
,13:12:14,5,3590,569.2,2.93,13.3,7,22,0.423,10,49.8,2.83
,13:12:15,5,3590,570.2,2.92,13.3,7,22,0.421,10,49.8,2.81
,13:12:16,5,3590,571.2,2.92,13.3,7,22,0.422,10,49.8,2.82
,13:12:17,5,3590,572.2,2.95,13.3,7,22,0.41,10,49.8,2.85
,13:12:18,5,3590,573.2,2.95,13.3,7,22,0.397,10,49.8,2.85
,13:12:19,5,3590,574.2,2.94,13.3,7,22,0.41,10,49.8,2.84
,13:12:20,5,3590,575.2,2.93,13.3,7,22,0.423,10,49.8,2.82
,13:12:21,5,3590,576.2,2.92,13.3,7,22,0.421,10,49.8,2.81
,13:12:22,5,3590,577.2,2.93,13.3,7,22,0.423,10,49.8,2.83
,13:12:23,5,3590,578.2,2.94,13.3,7,22,0.396,10,49.8,2.84
,13:12:24,5,3590,579.2,2.95,13.3,7,22,0.397,10,49.8,2.85
,13:12:25,5,3590,580.2,2.94,13.3,7,22,0.409,10,49.8,2.83
,13:12:26,5,3590,581.2,2.93,13.3,7,22,0.423,10,49.8,2.83
,13:12:27,5,3590,582.2,2.94,13.3,7,22,0.425,10,49.8,2.84
,13:12:28,5,3590,583.2,2.95,13.3,7,22,0.426,10,49.8,2.84
,13:12:29,5,3590,584.2,2.95,13.3,7,22,0.426,10,49.8,2.84
,13:12:30,5,3590,585.2,2.96,13.3,7,22,0.412,10,49.8,2.86
,13:12:31,5,3590,586.2,2.95,13.3,7,22,0.426,10,49.8,2.84
,13:12:32,5,3590,587.2,2.95,13.3,7,22,0.426,10,49.8,2.85
,13:12:33,5,3590,588.2,2.96,13.3,7,22,0.428,10,49.8,2.86
,13:12:34,5,3590,589.2,3,13.3,7,22,0.418,10,49.8,2.9
,13:12:35,5,3590,590.2,3.02,13.3,7,23,0.406,10,49.8,2.91
,13:12:36,5,3590,591.2,3,13.3,7,22,0.418,10,49.8,2.89
,13:12:37,5,3590,592.2,2.98,13.3,7,22,0.43,10,49.8,2.87
,13:12:38,5,3590,593.2,2.97,13.3,7,22,0.429,10,49.8,2.87
,13:12:39,5,3590,594.2,2.98,13.3,7,22,0.431,10,49.8,2.88
,13:12:40,5,3590,595.2,2.99,13.3,7,22,0.403,10,49.8,2.89
,13:12:41,5,3590,596.2,2.97,13.3,7,22,0.414,10,49.8,2.87
,13:12:42,5,3590,597.2,2.94,13.3,7,22,0.424,10,49.8,2.83
,13:12:43,5,3590,598.2,2.91,13.3,7,22,0.421,10,49.8,2.81
,13:12:44,5,3590,599.2,2.93,13.3,7,22,0.423,10,49.8,2.83
,13:12:45,5,3590,600.2,2.96,13.3,7,22,0.398,10,49.8,2.86
,13:12:46,5,3590,601.2,2.97,13.3,7,22,0.4,10,49.8,2.87
,13:12:47,5,3590,602.2,2.97,13.3,7,22,0.413,10,49.8,2.86
,13:12:48,5,3590,603.2,2.94,13.3,7,22,0.425,10,49.8,2.84
,13:12:49,5,3590,604.2,2.93,13.3,7,22,0.439,10,49.8,2.82
,13:12:50,5,3590,605.2,2.92,13.3,7,22,0.437,10,49.8,2.81
,13:12:51,5,3590,606.2,2.93,13.3,7,22,0.423,10,49.8,2.83
,13:12:52,5,3590,607.2,2.95,13.3,7,22,0.397,10,49.8,2.85
,13:12:53,5,3590,608.2,2.95,13.3,7,22,0.397,10,49.8,2.85
,13:12:54,5,3590,609.2,2.95,13.3,7,22,0.41,10,49.8,2.84
,13:12:55,5,3590,610.2,2.93,13.3,7,22,0.424,10,49.8,2.83
,13:12:56,5,3590,611.2,2.94,13.3,7,22,0.424,10,49.8,2.83
,13:12:57,5,3590,612.2,2.95,13.3,7,22,0.41,10,49.8,2.84
,13:12:58,5,3590,613.2,2.94,13.3,7,22,0.41,10,49.8,2.84
,13:12:59,5,3590,614.2,2.93,13.3,7,22,0.408,10,49.8,2.83
,13:13:00,5,3590,615.2,2.93,13.3,7,22,0.409,10,49.8,2.83
,13:13:01,5,3590,616.2,2.96,13.3,7,22,0.427,10,49.8,2.86
,13:13:02,5,3590,617.2,2.97,13.3,7,22,0.429,10,49.8,2.87
,13:13:03,5,3590,618.2,2.96,13.3,7,22,0.428,10,49.8,2.86
,13:13:04,5,3590,619.2,2.97,13.3,7,22,0.428,10,49.8,2.86
,13:13:05,5,3590,620.2,2.97,13.3,7,22,0.414,10,49.8,2.87
,13:13:06,5,3590,621.2,2.96,13.3,7,22,0.412,10,49.8,2.85
,13:13:07,5,3590,622.2,2.93,13.3,7,22,0.408,10,49.8,2.82
,13:13:08,5,3590,623.2,2.9,13.3,7,22,0.419,10,49.8,2.8
,13:13:09,5,3590,624.2,2.9,13.3,7,22,0.418,10,49.8,2.79
,13:13:10,5,3590,625.2,2.9,13.3,7,22,0.419,10,49.8,2.8
,13:13:11,5,3590,626.2,2.93,13.3,7,22,0.408,10,49.8,2.82
,13:13:12,5,3590,627.2,2.93,13.3,7,22,0.395,10,49.8,2.83
,13:13:13,5,3590,628.2,2.93,13.3,7,22,0.408,10,49.8,2.82
,13:13:14,5,3590,629.2,2.9,13.3,7,22,0.419,10,49.8,2.8
,13:13:15,5,3590,630.2,2.9,13.3,7,22,0.418,10,49.8,2.8
,13:13:16,5,3590,631.2,2.89,13.3,7,22,0.417,10,49.8,2.79
,13:13:17,5,3590,632.2,2.89,13.3,7,22,0.418,10,49.8,2.79
,13:13:18,5,3590,633.2,2.91,13.3,7,22,0.406,10,49.8,2.81
,13:13:19,5,3590,634.2,2.92,13.3,7,22,0.393,10,49.9,2.82
,13:13:20,5,3590,635.2,2.92,13.3,7,22,0.407,10,49.8,2.81
,13:13:21,5,3590,636.2,2.89,13.3,7,22,0.418,10,49.8,2.79
,13:13:22,5,3590,637.2,2.88,13.3,7,22,0.416,10,49.8,2.78
,13:13:23,5,3590,638.2,2.88,13.3,7,22,0.416,10,49.8,2.78
,13:13:24,5,3590,639.2,2.88,13.3,7,22,0.416,10,49.8,2.78
,13:13:25,5,3590,640.2,2.9,13.3,7,22,0.419,10,49.8,2.8
,13:13:26,5,3590,641.2,2.92,13.3,7,22,0.422,10,49.8,2.82
,13:13:27,5,3590,642.2,2.94,13.3,7,22,0.425,10,49.8,2.84
,13:13:28,5,3590,643.2,2.94,13.3,7,22,0.41,10,49.8,2.84
,13:13:29,5,3590,644.2,2.94,13.3,7,22,0.395,10,49.8,2.83
,13:13:30,5,3590,645.2,2.92,13.3,7,22,0.393,10,49.8,2.82
,13:13:31,5,3590,646.2,2.91,13.3,7,22,0.421,10,49.8,2.81
,13:13:32,5,3590,647.2,2.91,13.3,7,22,0.42,10,49.8,2.81
,13:13:33,5,3590,648.2,2.9,13.3,7,22,0.419,10,49.8,2.8
,13:13:34,5,3590,649.2,2.87,13.3,7,22,0.414,10,49.8,2.76
,13:13:35,5,3590,650.2,2.84,13.3,7,22,0.41,10,49.9,2.73
,13:13:36,5,3590,651.2,2.82,13.3,7,22,0.393,10,49.8,2.72
,13:13:37,5,3590,652.2,2.84,13.3,7,22,0.395,10,49.8,2.74
,13:13:38,5,3590,653.2,2.84,13.3,7,22,0.396,10,49.8,2.74
,13:13:39,5,3590,654.2,2.83,13.3,7,22,0.409,10,49.8,2.73
,13:13:40,5,3590,655.2,2.84,13.3,7,22,0.395,10,49.8,2.74
,13:13:41,5,3590,656.2,2.86,13.3,7,22,0.398,10,49.8,2.76
,13:13:42,5,3590,657.2,2.87,13.3,7,22,0.386,10,49.8,2.78
,13:13:43,5,3590,658.2,2.88,13.3,7,22,0.401,10,49.8,2.77
,13:13:44,5,3590,659.2,2.87,13.3,7,22,0.4,10,49.9,2.77
,13:13:45,5,3590,660.2,2.86,13.3,7,22,0.413,10,49.8,2.76
,13:13:46,5,3590,661.2,2.86,13.3,7,22,0.413,10,49.9,2.76
,13:13:47,5,3590,662.2,2.87,13.3,7,23,0.415,10,49.8,2.77
,13:13:48,5,3590,663.2,2.91,13.3,7,23,0.42,10,49.8,2.81
,13:13:49,5,3590,664.2,2.92,13.3,7,23,0.407,10,49.8,2.82
,13:13:50,5,3590,665.2,2.92,13.3,7,23,0.422,10,49.8,2.82
,13:13:51,5,3590,666.2,2.92,13.3,7,22,0.422,10,49.8,2.82
,13:13:52,5,3590,667.2,2.94,13.3,7,22,0.424,10,49.8,2.84
,13:13:53,5,3590,668.2,2.96,13.3,7,22,0.412,10,49.9,2.86
,13:13:54,5,3590,669.2,2.94,13.3,7,22,0.396,10,49.8,2.84
,13:13:55,5,3590,670.2,2.92,13.3,7,22,0.407,10,49.8,2.82
,13:13:56,5,3590,671.2,2.92,13.3,7,22,0.421,10,49.8,2.82
,13:13:57,5,3590,672.2,2.93,13.3,7,22,0.423,10,49.9,2.83
,13:13:58,5,3590,673.2,2.95,13.3,7,22,0.427,10,49.8,2.85
,13:13:59,5,3590,674.2,2.97,13.3,7,22,0.414,10,49.8,2.87
,13:14:00,5,3590,675.2,2.98,13.3,7,22,0.415,10,49.8,2.88
,13:14:01,5,3590,676.2,2.96,13.3,7,22,0.428,10,49.8,2.86
,13:14:02,5,3590,677.2,2.95,13.3,7,22,0.427,10,49.8,2.85
,13:14:03,5,3590,678.2,2.97,13.3,7,22,0.414,10,49.8,2.87
,13:14:04,5,3590,679.2,2.98,13.3,7,22,0.401,10,49.8,2.88
,13:14:05,5,3590,680.2,2.97,13.3,8,22,0.386,10,49.8,2.86
,13:14:06,5,3590,681.2,2.92,13.3,7,22,0.407,10,49.8,2.82
,13:14:07,5,3590,682.2,2.9,13.3,7,22,0.419,10,49.8,2.8
,13:14:08,5,3590,683.2,2.9,13.3,7,23,0.404,10,49.8,2.8
,13:14:09,5,3590,684.2,2.91,13.3,7,23,0.406,10,49.8,2.81
,13:14:10,5,3590,685.2,2.91,13.3,7,23,0.421,10,49.8,2.81
,13:14:11,5,3590,686.2,2.9,13.3,7,23,0.419,10,49.8,2.8
,13:14:12,5,3590,687.2,2.9,13.3,7,22,0.419,10,49.8,2.8
,13:14:13,5,3590,688.2,2.9,13.3,7,22,0.404,10,49.8,2.8
,13:14:14,5,3590,689.2,2.9,13.3,7,22,0.419,10,49.9,2.8
,13:14:15,5,3590,690.2,2.91,13.3,7,22,0.42,10,49.8,2.81
,13:14:16,5,3590,691.2,2.92,13.3,7,22,0.422,10,49.8,2.82
,13:14:17,5,3590,692.2,2.94,13.3,7,22,0.425,10,49.8,2.84
,13:14:18,5,3590,693.2,2.97,13.3,7,22,0.414,10,49.8,2.87
,13:14:19,5,3590,694.2,2.97,13.3,7,22,0.414,10,49.8,2.86
,13:14:20,5,3590,695.2,2.94,13.3,7,22,0.425,10,49.8,2.83
,13:14:21,5,3590,696.2,2.9,13.3,7,22,0.419,10,49.8,2.8
,13:14:22,5,3590,697.2,2.9,13.3,7,22,0.419,10,49.8,2.8
,13:14:23,5,3590,698.2,2.92,13.3,7,22,0.422,10,49.8,2.82
,13:14:24,5,3590,699.2,2.95,13.3,7,22,0.427,10,49.8,2.85
,13:14:25,5,3590,700.2,2.97,13.3,7,22,0.428,10,49.8,2.87
,13:14:26,5,3590,701.2,2.97,13.3,7,22,0.414,10,49.8,2.87
,13:14:27,5,3590,702.2,2.96,13.3,7,22,0.412,10,49.9,2.85
,13:14:28,5,3590,703.2,2.94,13.3,8,22,0.382,10,49.8,2.83
,13:14:29,5,3590,704.2,2.9,13.3,7,22,0.391,10,49.8,2.8
,13:14:30,5,3590,705.2,2.87,13.3,7,22,0.386,10,49.8,2.77
,13:14:31,5,3590,706.2,2.88,13.3,7,22,0.387,10,49.9,2.78
,13:14:32,5,3590,707.2,2.9,13.3,7,22,0.404,10,49.8,2.81
,13:14:33,5,3590,708.2,2.93,13.3,7,22,0.408,10,49.9,2.83
,13:14:34,5,3590,709.2,2.93,13.3,7,23,0.424,10,49.8,2.83
,13:14:35,5,3590,710.2,2.93,13.3,7,23,0.408,10,49.9,2.82
,13:14:36,5,3590,711.2,2.93,13.3,7,23,0.423,10,49.9,2.83
,13:14:37,5,3590,712.2,2.94,13.3,7,23,0.41,10,49.9,2.84
,13:14:38,5,3590,713.2,2.96,13.3,7,23,0.427,10,49.9,2.86
,13:14:39,5,3590,714.2,2.97,13.3,7,23,0.429,10,49.8,2.87
