Data file,,DELRIN500AF_ISO10_12C_004.TSV,,,,,,,,,,
,10:56:34,4,3600,2764.7,1.02,13.3,7,10.6,0.147,10,0.2,0.96
,10:56:35,4,3600,2765.7,1.02,13.3,7,10.6,0.147,10,0.2,0.95
,10:56:36,4,3600,2766.7,1.02,13.3,7,10.6,0.152,10,0.2,0.95
,10:56:37,4,3600,2767.7,1.01,13.3,6,10.6,0.158,10,0.2,0.95
,10:56:38,4,3600,2768.7,1.02,13.3,6,10.6,0.158,10,0.1,0.95
,10:56:39,4,3600,2769.7,1.02,13.3,6,10.6,0.159,10,0.2,0.96
,10:56:40,4,3600,2770.7,1.03,13.3,7,10.6,0.154,10,0.1,0.96
,10:56:41,4,3600,2771.7,1.03,13.3,7,10.6,0.155,10,0.1,0.97
,10:56:42,4,3600,2772.7,1.03,13.3,7,10.6,0.155,10,0.1,0.97
,10:56:43,4,3600,2773.7,1.03,13.3,7,10.6,0.149,10,0.2,0.97
,10:56:44,4,3600,2774.7,1.03,13.3,7,10.6,0.149,10,0.2,0.97
,10:56:45,4,3600,2775.7,1.03,13.3,7,10.6,0.149,10,0.1,0.96
,10:56:46,4,3600,2776.7,1.03,13.3,7,10.6,0.149,10,0.1,0.96
,10:56:47,4,3600,2777.7,1.03,13.3,7,10.7,0.149,10,0.2,0.96
,10:56:48,4,3600,2778.7,1.03,13.3,7,10.7,0.149,10,0.2,0.96
,10:56:49,4,3600,2779.7,1.03,13.3,7,10.7,0.149,10,0.1,0.97
,10:56:50,4,3600,2780.7,1.03,13.3,7,10.7,0.149,10,0.2,0.97
,10:56:51,4,3600,2781.7,1.04,13.3,7,10.7,0.15,10,0.2,0.97
,10:56:52,4,3600,2782.7,1.04,13.3,7,10.7,0.15,10,0.2,0.97
,10:56:53,4,3600,2783.7,1.03,13.3,7,10.7,0.144,10,0.2,0.97
,10:56:54,4,3600,2784.7,1.03,13.3,7,10.7,0.154,10,0.1,0.96
,10:56:55,4,3600,2785.7,1.03,13.3,7,10.7,0.154,10,0.2,0.96
,10:56:56,4,3600,2786.7,1.03,13.3,7,10.7,0.155,10,0.2,0.97
,10:56:57,4,3600,2787.7,1.04,13.3,7,10.7,0.144,10,0.2,0.97
,10:56:58,4,3600,2788.7,1.03,13.3,7,10.7,0.139,10,0.1,0.97
,10:56:59,4,3600,2789.7,1.02,13.3,7,10.7,0.142,10,0.2,0.96
,10:57:00,4,3600,2790.7,1.01,13.3,7,10.8,0.152,10,0.2,0.95
,10:57:01,4,3600,2791.7,1.01,13.3,7,10.8,0.152,10,0.2,0.95
,10:57:02,4,3600,2792.7,1.02,13.3,7,10.8,0.152,10,0.1,0.95
,10:57:03,4,3600,2793.7,1.02,13.3,6,10.8,0.158,10,0.2,0.95
,10:57:04,4,3600,2794.7,1.02,13.3,6,10.8,0.159,10,0.1,0.96
,10:57:05,4,3600,2795.7,1.03,13.3,6,10.8,0.16,10,0.2,0.96
,10:57:06,4,3600,2796.7,1.04,13.3,7,10.8,0.155,10,0.2,0.97
,10:57:07,4,3600,2797.7,1.04,13.3,7,10.8,0.155,10,0.1,0.97
,10:57:08,4,3600,2798.7,1.04,13.3,7,10.8,0.15,10,0.2,0.97
,10:57:09,4,3600,2799.7,1.04,13.3,7,10.9,0.15,10,0.1,0.97
,10:57:10,4,3600,2800.7,1.04,13.3,7,10.9,0.145,10,0.1,0.98
,10:57:11,4,3600,2801.7,1.04,13.3,7,10.9,0.144,10,0.1,0.97
,10:57:12,4,3600,2802.7,1.03,13.3,7,10.9,0.143,10,0.1,0.96
,10:57:13,4,3600,2803.7,1.02,13.3,7,10.9,0.147,10,0.2,0.95
,10:57:14,4,3600,2804.7,1.01,13.3,7,10.9,0.146,10,0.2,0.95
,10:57:15,4,3600,2805.7,1.01,13.3,6,10.9,0.158,10,0.2,0.95
,10:57:16,4,3600,2806.7,1.02,13.3,7,10.9,0.152,10,0.1,0.95
,10:57:17,4,3600,2807.7,1.02,13.3,7,10.9,0.153,10,0.1,0.95
,10:57:18,4,3600,2808.7,1.02,13.3,7,10.9,0.148,10,0.1,0.96
,10:57:19,4,3600,2809.7,1.03,13.3,7,10.9,0.148,10,0.1,0.96
,10:57:20,4,3600,2810.7,1.03,13.3,7,11,0.154,10,0.1,0.96
,10:57:21,4,3600,2811.7,1.02,13.3,6,11,0.16,10,0.1,0.96
,10:57:22,4,3600,2812.7,1.03,13.3,6,11,0.16,10,0.1,0.96
,10:57:23,4,3600,2813.7,1.03,13.3,7,11,0.149,10,0.2,0.97
,10:57:24,4,3600,2814.7,1.04,13.3,7,11,0.144,10,0.1,0.97
,10:57:25,4,3600,2815.7,1.03,13.3,7,11,0.139,10,0.1,0.97
,10:57:26,4,3600,2816.7,1.03,13.3,7,11,0.148,10,0.2,0.96
,10:57:27,4,3600,2817.7,1.02,13.3,7,11,0.153,10,0.1,0.96
,10:57:28,4,3600,2818.7,1.02,13.3,7,11,0.154,10,0.1,0.96
,10:57:29,4,3600,2819.7,1.03,13.3,7,11.1,0.154,10,0.1,0.96
,10:57:30,4,3600,2820.7,1.03,13.3,7,11.1,0.149,10,0.1,0.97
,10:57:31,4,3600,2821.7,1.03,13.3,7,11.1,0.149,10,0.1,0.96
,10:57:32,4,3600,2822.7,1.02,13.3,7,11.1,0.148,10,0.1,0.96
,10:57:33,4,3600,2823.7,1.02,13.3,7,11.1,0.147,10,0.1,0.95
,10:57:34,4,3600,2824.7,1.01,13.3,7,11.1,0.146,10,0.1,0.95
,10:57:35,4,3600,2825.7,1.01,13.3,7,11.1,0.141,10,0.2,0.95
,10:57:36,4,3600,2826.7,1.02,13.3,7,11.1,0.147,10,0.1,0.95
,10:57:37,4,3600,2827.7,1.02,13.3,7,11.1,0.147,10,0.2,0.95
,10:57:38,4,3600,2828.7,1.02,13.3,7,11.1,0.153,10,0.2,0.95
,10:57:39,4,3600,2829.7,1.02,13.3,6,11.2,0.158,10,0.2,0.95
,10:57:40,4,3600,2830.7,1.02,13.3,7,11.2,0.152,10,0.1,0.95
,10:57:41,4,3600,2831.7,1.02,13.3,7,11.2,0.153,10,0.1,0.96
,10:57:42,4,3600,2832.7,1.03,13.3,7,11.2,0.154,10,0.2,0.96
,10:57:43,4,3600,2833.7,1.03,13.3,7,11.2,0.149,10,0.1,0.97
,10:57:44,4,3600,2834.7,1.03,13.3,7,11.2,0.149,10,0.1,0.97
,10:57:45,4,3600,2835.7,1.03,13.3,7,11.3,0.148,10,0.1,0.96
,10:57:46,4,3600,2836.7,1.02,13.3,7,11.3,0.153,10,0.2,0.96
,10:57:47,4,3600,2837.7,1.02,13.3,7,11.3,0.153,10,0.2,0.96
,10:57:48,4,3600,2838.7,1.03,13.3,7,11.3,0.149,10,0.1,0.96
,10:57:49,4,3600,2839.7,1.03,13.3,7,11.3,0.144,10,0.2,0.97
,10:57:50,4,3600,2840.7,1.03,13.3,7,11.3,0.149,10,0.2,0.97
,10:57:51,4,3600,2841.7,1.02,13.3,7,11.3,0.154,10,0.1,0.96
,10:57:52,4,3600,2842.7,1.02,13.3,7,11.3,0.153,10,0.2,0.95
,10:57:53,4,3600,2843.7,1.02,13.3,7,11.4,0.147,10,0.1,0.96
,10:57:54,4,3600,2844.7,1.02,13.3,7,11.3,0.148,10,0.1,0.96
,10:57:55,4,3600,2845.7,1.02,13.3,7,11.4,0.153,10,0.1,0.96
,10:57:56,4,3600,2846.7,1.02,13.3,7,11.4,0.154,10,0.1,0.96
,10:57:57,4,3600,2847.7,1.03,13.3,7,11.4,0.149,10,0.1,0.97
,10:57:58,4,3600,2848.7,1.04,13.3,7,11.4,0.15,10,0.1,0.97
,10:57:59,4,3600,2849.7,1.03,13.3,7,11.4,0.144,10,0.1,0.97
,10:58:00,4,3600,2850.7,1.03,13.3,7,11.4,0.149,10,0.1,0.96
,10:58:01,4,3600,2851.7,1.02,13.3,7,11.5,0.154,10,0.2,0.96
,10:58:02,4,3600,2852.7,1.02,13.3,7,11.5,0.154,10,0.1,0.96
,10:58:03,4,3600,2853.7,1.03,13.3,7,11.5,0.149,10,0.2,0.97
,10:58:04,4,3600,2854.7,1.03,13.3,7,11.5,0.144,10,0.1,0.97
,10:58:05,4,3600,2855.7,1.03,13.3,7,11.5,0.149,10,0.1,0.97
,10:58:06,4,3600,2856.7,1.02,13.3,7,11.5,0.148,10,0.2,0.96
,10:58:07,4,3600,2857.7,1.02,13.3,7,11.6,0.153,10,0.1,0.96
,10:58:08,4,3600,2858.7,1.02,13.3,7,11.6,0.154,10,0.2,0.96
,10:58:09,4,3600,2859.7,1.03,13.3,7,11.6,0.154,10,0.2,0.97
,10:58:10,4,3600,2860.7,1.04,13.3,7,11.6,0.144,10,0.1,0.97
,10:58:11,4,3600,2861.7,1.04,13.3,7,11.6,0.144,10,0.1,0.97
,10:58:12,4,3600,2862.7,1.03,13.3,7,11.6,0.154,10,0.2,0.96
,10:58:13,4,3600,2863.7,1.03,13.3,7,11.6,0.154,10,0.2,0.96
,10:58:14,4,3600,2864.7,1.03,13.3,7,11.6,0.155,10,0.2,0.97
,10:58:15,4,3600,2865.7,1.04,13.3,7,11.7,0.15,10,0.1,0.98
,10:58:16,4,3600,2866.7,1.04,13.3,7,11.7,0.145,10,0.2,0.98
,10:58:17,4,3600,2867.7,1.03,13.3,7,11.7,0.149,10,0.1,0.97
,10:58:18,4,3600,2868.7,1.02,13.3,7,11.7,0.148,10,0.1,0.96
,10:58:19,4,3600,2869.7,1.02,13.3,7,11.7,0.153,10,0.2,0.95
,10:58:20,4,3600,2870.7,1.03,13.3,7,11.7,0.154,10,0.1,0.96
,10:58:21,4,3600,2871.7,1.04,13.3,7,11.8,0.15,10,0.2,0.97
,10:58:22,4,3600,2872.7,1.04,13.3,7,11.8,0.15,10,0.2,0.98
,10:58:23,4,3600,2873.7,1.04,13.3,7,11.8,0.15,10,0.1,0.97
,10:58:24,4,3600,2874.7,1.03,13.3,7,11.8,0.154,10,0.1,0.96
,10:58:25,4,3600,2875.7,1.03,13.3,7,11.8,0.154,10,0.1,0.96
,10:58:26,4,3600,2876.7,1.03,13.3,7,11.8,0.154,10,0.2,0.97
,10:58:27,4,3600,2877.7,1.04,13.3,7,11.9,0.156,10,0.2,0.97
,10:58:28,4,3600,2878.7,1.04,13.3,7,11.9,0.151,10,0.2,0.98
,10:58:29,4,3600,2879.7,1.05,13.3,7,11.9,0.151,10,0.1,0.98
,10:58:30,4,3600,2880.7,1.05,13.3,7,11.9,0.152,10,0.1,0.98
,10:58:31,4,3600,2881.7,1.05,13.3,7,11.9,0.157,10,0.1,0.98
,10:58:32,4,3600,2882.7,1.05,13.3,7,11.9,0.158,10,0.2,0.99
,10:58:33,4,3600,2883.7,1.06,13.3,7,11.9,0.153,10,0.1,0.99
,10:58:34,4,3600,2884.7,1.06,13.3,7,11.9,0.153,10,0.2,0.99
,10:58:35,4,3600,2885.7,1.05,13.3,7,11.9,0.147,10,0.2,0.99
,10:58:36,4,3600,2886.7,1.05,13.3,7,12,0.147,10,0.1,0.99
,10:58:37,4,3600,2887.7,1.04,13.3,7,12,0.151,10,0.1,0.98
,10:58:38,4,3600,2888.7,1.04,13.3,7,12,0.156,10,0.1,0.97
,10:58:39,4,3600,2889.7,1.03,13.3,7,12,0.155,10,0.1,0.97
,10:58:40,4,3600,2890.7,1.04,13.3,7,12,0.156,10,0.1,0.97
,10:58:41,4,3600,2891.7,1.04,13.3,7,12.1,0.151,10,0.1,0.98
,10:58:42,4,3600,2892.7,1.04,13.3,7,12.1,0.145,10,0.2,0.98
,10:58:43,4,3600,2893.7,1.04,13.3,7,12.1,0.145,10,0.2,0.98
,10:58:44,4,3600,2894.7,1.04,13.3,7,12.1,0.155,10,0.1,0.97
,10:58:45,4,3600,2895.7,1.03,13.3,7,12.1,0.155,10,0.1,0.97
,10:58:46,4,3600,2896.7,1.03,13.3,7,12.1,0.155,10,0.2,0.97
,10:58:47,4,3600,2897.7,1.04,13.3,7,12.2,0.156,10,0.1,0.98
,10:58:48,4,3600,2898.7,1.04,13.3,7,12.2,0.15,10,0.1,0.98
,10:58:49,4,3600,2899.7,1.04,13.3,7,12.2,0.144,10,0.2,0.97
,10:58:50,4,3600,2900.7,1.03,13.3,7,12.2,0.154,10,0.1,0.96
,10:58:51,4,3600,2901.7,1.03,13.3,6,12.2,0.16,10,0.1,0.96
,10:58:52,4,3600,2902.7,1.04,13.3,7,12.2,0.155,10,0.2,0.97
,10:58:53,4,3600,2903.7,1.05,13.3,7,12.2,0.157,10,0.1,0.98
,10:58:54,4,3600,2904.7,1.05,13.3,7,12.3,0.152,10,0.2,0.99
,10:58:55,4,3600,2905.7,1.06,13.3,7,12.3,0.147,10,0.1,0.99
,10:58:56,4,3600,2906.7,1.06,13.3,7,12.3,0.147,10,0.1,0.99
,10:58:57,4,3600,2907.7,1.05,13.3,7,12.3,0.147,10,0.1,0.99
,10:58:58,4,3600,2908.7,1.05,13.3,7,12.3,0.151,10,0.1,0.98
,10:58:59,4,3600,2909.7,1.04,13.3,7,12.3,0.15,10,0.2,0.97
,10:59:00,4,3600,2910.7,1.03,13.3,7,12.4,0.149,10,0.2,0.97
,10:59:01,4,3600,2911.7,1.03,13.3,7,12.4,0.154,10,0.2,0.96
,10:59:02,4,3600,2912.7,1.02,13.3,7,12.4,0.148,10,0.1,0.96
,10:59:03,4,3600,2913.7,1.02,13.3,7,12.4,0.148,10,0.2,0.96
,10:59:04,4,3600,2914.7,1.03,13.3,7,12.4,0.154,10,0.2,0.96
,10:59:05,4,3600,2915.7,1.03,13.3,7,12.4,0.154,10,0.1,0.96
,10:59:06,4,3600,2916.7,1.03,13.3,7,12.5,0.155,10,0.2,0.97
,10:59:07,4,3600,2917.7,1.04,13.3,7,12.5,0.155,10,0.2,0.97
,10:59:08,4,3600,2918.7,1.04,13.3,7,12.5,0.15,10,0.1,0.97
,10:59:09,4,3600,2919.7,1.04,13.3,7,12.5,0.145,10,0.1,0.97
,10:59:10,4,3600,2920.7,1.04,13.3,7,12.5,0.155,10,0.2,0.97
,10:59:11,4,3600,2921.7,1.03,13.3,6,12.6,0.161,10,0.1,0.97
,10:59:12,4,3600,2922.7,1.04,13.3,6,12.5,0.162,10,0.1,0.97
,10:59:13,4,3600,2923.7,1.04,13.3,7,12.6,0.157,10,0.1,0.98
,10:59:14,4,3600,2924.7,1.05,13.3,7,12.6,0.157,10,0.2,0.98
,10:59:15,4,3600,2925.7,1.05,13.3,7,12.6,0.152,10,0.2,0.99
,10:59:16,4,3600,2926.7,1.05,13.3,7,12.6,0.147,10,0.2,0.99
,10:59:17,4,3600,2927.7,1.05,13.3,7,12.6,0.152,10,0.2,0.98
,10:59:18,4,3600,2928.7,1.04,13.3,7,12.6,0.157,10,0.1,0.98
,10:59:19,4,3600,2929.7,1.04,13.3,7,12.7,0.156,10,0.2,0.97
,10:59:20,4,3600,2930.7,1.04,13.3,7,12.7,0.157,10,0.2,0.98
,10:59:21,4,3600,2931.7,1.05,13.3,7,12.7,0.157,10,0.2,0.98
,10:59:22,4,3600,2932.7,1.05,13.3,7,12.7,0.152,10,0.2,0.99
,10:59:23,4,3600,2933.7,1.05,13.3,7,12.7,0.146,10,0.1,0.98
,10:59:24,4,3600,2934.7,1.05,13.3,7,12.8,0.146,10,0.1,0.98
,10:59:25,4,3600,2935.7,1.04,13.3,7,12.8,0.157,10,0.1,0.98
,10:59:26,4,3600,2936.7,1.04,13.3,7,12.8,0.156,10,0.2,0.98
,10:59:27,4,3600,2937.7,1.05,13.3,7,12.8,0.151,10,0.2,0.98
,10:59:28,4,3600,2938.7,1.05,13.3,7,12.8,0.152,10,0.2,0.98
,10:59:29,4,3600,2939.7,1.05,13.3,7,12.8,0.151,10,0.2,0.98
,10:59:30,4,3600,2940.7,1.04,13.3,7,12.9,0.15,10,0.2,0.98
,10:59:31,4,3600,2941.7,1.04,13.3,7,12.8,0.155,10,0.1,0.97
,10:59:32,4,3600,2942.7,1.04,13.3,7,12.9,0.156,10,0.1,0.98
,10:59:33,4,3600,2943.7,1.05,13.3,7,12.9,0.157,10,0.1,0.98
,10:59:34,4,3600,2944.7,1.05,13.3,7,12.9,0.152,10,0.1,0.99
,10:59:35,4,3600,2945.7,1.05,13.3,7,12.9,0.152,10,0.2,0.99
,10:59:36,4,3600,2946.7,1.04,13.3,7,12.9,0.145,10,0.2,0.98
,10:59:37,4,3600,2947.7,1.04,13.3,7,12.9,0.15,10,0.2,0.97
,10:59:38,4,3600,2948.7,1.03,13.3,7,13,0.155,10,0.2,0.97
,10:59:39,4,3600,2949.7,1.03,13.3,6,13,0.161,10,0.1,0.97
,10:59:40,4,3600,2950.7,1.04,13.3,6,13,0.162,10,0.2,0.97
,10:59:41,4,3600,2951.7,1.05,13.3,7,13,0.151,10,0.2,0.98
,10:59:42,4,3600,2952.7,1.05,13.3,7,13,0.152,10,0.1,0.99
,10:59:43,4,3600,2953.7,1.06,13.3,7,13,0.153,10,0.2,0.99
,10:59:44,4,3600,2954.7,1.05,13.3,7,13.1,0.158,10,0.1,0.99
,10:59:45,4,3600,2955.7,1.05,13.3,7,13.1,0.158,10,0.2,0.99
,10:59:46,4,3600,2956.7,1.05,13.3,7,13.1,0.152,10,0.2,0.99
,10:59:47,4,3600,2957.7,1.06,13.3,7,13.1,0.153,10,0.2,0.99
,10:59:48,4,3600,2958.7,1.06,13.3,7,13.1,0.153,10,0.1,0.99
,10:59:49,4,3600,2959.7,1.06,13.3,7,13.1,0.154,10,0.2,1
,10:59:50,4,3600,2960.7,1.06,13.3,7,13.1,0.153,10,0.2,0.99
,10:59:51,4,3600,2961.7,1.05,13.3,7,13.1,0.152,10,0.2,0.98
,10:59:52,4,3600,2962.7,1.04,13.3,7,13.1,0.15,10,0.1,0.97
,10:59:53,4,3600,2963.7,1.03,13.3,7,13.1,0.155,10,0.2,0.97
,10:59:54,4,3600,2964.7,1.03,13.3,6,13.2,0.161,10,0.2,0.97
,10:59:55,4,3600,2965.7,1.04,13.3,7,13.2,0.156,10,0.2,0.98
,10:59:56,4,3600,2966.7,1.05,13.3,7,13.2,0.157,10,0.2,0.98
,10:59:57,4,3600,2967.7,1.06,13.3,7,13.2,0.153,10,0.2,0.99
,10:59:58,4,3600,2968.7,1.06,13.3,7,13.2,0.148,10,0.1,0.99
,10:59:59,4,3600,2969.7,1.06,13.3,7,13.2,0.148,10,0.2,0.99
,11:00:00,4,3600,2970.7,1.06,13.3,7,13.2,0.153,10,0.1,0.99
,11:00:01,4,3600,2971.7,1.05,13.3,7,13.3,0.157,10,0.1,0.98
,11:00:02,4,3600,2972.7,1.05,13.3,7,13.3,0.157,10,0.1,0.98
,11:00:03,4,3600,2973.7,1.05,13.3,7,13.3,0.152,10,0.1,0.98
,11:00:04,4,3600,2974.7,1.05,13.3,7,13.3,0.152,10,0.1,0.99
,11:00:05,4,3600,2975.7,1.05,13.3,7,13.3,0.152,10,0.1,0.99
,11:00:06,4,3600,2976.7,1.05,13.3,7,13.3,0.151,10,0.1,0.98
,11:00:07,4,3600,2977.7,1.04,13.3,7,13.3,0.157,10,0.1,0.98
,11:00:08,4,3600,2978.7,1.05,13.3,7,13.3,0.157,10,0.2,0.98
,11:00:09,4,3600,2979.7,1.05,13.3,7,13.3,0.152,10,0.1,0.99
,11:00:10,4,3600,2980.7,1.06,13.3,7,13.3,0.153,10,0.2,0.99
,11:00:11,4,3600,2981.7,1.05,13.3,7,13.3,0.157,10,0.1,0.98
,11:00:12,4,3600,2982.7,1.05,13.3,7,13.4,0.157,10,0.1,0.98
,11:00:13,4,3600,2983.7,1.05,13.3,7,13.4,0.152,10,0.1,0.99
,11:00:14,4,3600,2984.7,1.06,13.3,7,13.4,0.153,10,0.1,0.99
,11:00:15,4,3600,2985.7,1.06,13.3,7,13.4,0.154,10,0.1,1
,11:00:16,4,3600,2986.7,1.06,13.3,7,13.4,0.148,10,0.2,0.99
,11:00:17,4,3600,2987.7,1.05,13.3,7,13.4,0.152,10,0.2,0.98
,11:00:18,4,3600,2988.7,1.04,13.3,7,13.4,0.156,10,0.1,0.97
,11:00:19,4,3600,2989.7,1.04,13.3,7,13.4,0.156,10,0.2,0.98
,11:00:20,4,3600,2990.7,1.05,13.3,7,13.4,0.157,10,0.2,0.98
,11:00:21,4,3600,2991.7,1.06,13.3,7,13.5,0.153,10,0.2,0.99
,11:00:22,4,3600,2992.7,1.06,13.3,7,13.5,0.148,10,0.2,0.99
,11:00:23,4,3600,2993.7,1.05,13.3,7,13.5,0.147,10,0.2,0.99
,11:00:24,4,3600,2994.7,1.05,13.3,7,13.5,0.151,10,0.1,0.98
,11:00:25,4,3600,2995.7,1.04,13.3,7,13.5,0.156,10,0.1,0.97
,11:00:26,4,3600,2996.7,1.04,13.3,7,13.5,0.156,10,0.1,0.98
,11:00:27,4,3600,2997.7,1.05,13.3,7,13.5,0.158,10,0.1,0.99
,11:00:28,4,3600,2998.7,1.06,13.3,7,13.5,0.153,10,0.1,0.99
,11:00:29,4,3600,2999.7,1.06,13.3,7,13.5,0.147,10,0.1,0.99
,11:00:30,4,3600,3000.7,1.05,13.3,7,13.5,0.152,10,0.1,0.98
,11:00:31,4,3600,3001.7,1.04,13.3,7,13.5,0.157,10,0.1,0.98
,11:00:32,4,3600,3002.7,1.05,13.3,7,13.5,0.157,10,0.2,0.98
,11:00:33,4,3600,3003.7,1.06,13.3,7,13.5,0.153,10,0.2,0.99
,11:00:34,4,3600,3004.7,1.06,13.3,7,13.5,0.153,10,0.2,0.99
,11:00:35,4,3600,3005.7,1.06,13.3,7,13.5,0.153,10,0.2,0.99
,11:00:36,4,3600,3006.7,1.05,13.3,7,13.6,0.152,10,0.2,0.99
,11:00:37,4,3600,3007.7,1.05,13.3,7,13.6,0.152,10,0.2,0.99
,11:00:38,4,3600,3008.7,1.05,13.3,7,13.6,0.158,10,0.1,0.99
,11:00:39,4,3600,3009.7,1.05,13.3,7,13.6,0.158,10,0.1,0.99
,11:00:40,4,3600,3010.7,1.06,13.3,7,13.6,0.159,10,0.1,0.99
,11:00:41,4,3600,3011.7,1.06,13.3,7,13.6,0.153,10,0.2,0.99
,11:00:42,4,3600,3012.7,1.06,13.3,7,13.6,0.148,10,0.1,0.99
,11:00:43,4,3600,3013.7,1.05,13.3,7,13.6,0.152,10,0.1,0.98
,11:00:44,4,3600,3014.7,1.04,13.3,7,13.6,0.151,10,0.2,0.98
,11:00:45,4,3600,3015.7,1.05,13.3,7,13.6,0.157,10,0.1,0.98
,11:00:46,4,3600,3016.7,1.05,13.3,7,13.6,0.157,10,0.1,0.98
,11:00:47,4,3600,3017.7,1.06,13.3,7,13.6,0.159,10,0.2,0.99
,11:00:48,4,3600,3018.7,1.06,13.3,7,13.6,0.16,10,0.2,1
,11:00:49,4,3600,3019.7,1.07,13.3,7,13.6,0.155,10,0.1,1
,11:00:50,4,3600,3020.7,1.07,13.3,7,13.6,0.149,10,0.2,1
,11:00:51,4,3600,3021.7,1.06,13.3,7,13.6,0.148,10,0.2,0.99
,11:00:52,4,3600,3022.7,1.05,13.3,7,13.6,0.152,10,0.1,0.99
,11:00:53,4,3600,3023.7,1.05,13.3,7,13.6,0.157,10,0.1,0.98
,11:00:54,4,3600,3024.7,1.05,13.3,7,13.6,0.158,10,0.1,0.99
,11:00:55,4,3600,3025.7,1.06,13.3,7,13.6,0.159,10,0.1,0.99
,11:00:56,4,3600,3026.7,1.06,13.3,7,13.6,0.153,10,0.1,0.99
,11:00:57,4,3600,3027.7,1.06,13.3,7,13.6,0.153,10,0.2,0.99
,11:00:58,4,3600,3028.7,1.06,13.3,7,13.6,0.147,10,0.1,0.99
,11:00:59,4,3600,3029.7,1.05,13.3,7,13.7,0.152,10,0.1,0.99
,11:01:00,4,3600,3030.7,1.05,13.3,7,13.7,0.151,10,0.2,0.98
,11:01:01,4,3600,3031.7,1.05,13.3,7,13.7,0.157,10,0.2,0.98
,11:01:02,4,3600,3032.7,1.05,13.3,7,13.7,0.158,10,0.2,0.99
,11:01:03,4,3600,3033.7,1.06,13.3,7,13.7,0.153,10,0.2,0.99
,11:01:04,4,3600,3034.7,1.06,13.3,7,13.7,0.153,10,0.1,0.99
,11:01:05,4,3600,3035.7,1.06,13.3,7,13.7,0.153,10,0.1,0.99
,11:01:06,4,3600,3036.7,1.05,13.3,7,13.7,0.147,10,0.2,0.99
,11:01:07,4,3600,3037.7,1.05,13.3,7,13.7,0.146,10,0.2,0.98
,11:01:08,4,3600,3038.7,1.04,13.3,7,13.7,0.151,10,0.1,0.98
,11:01:09,4,3600,3039.7,1.04,13.3,7,13.7,0.157,10,0.1,0.98
,11:01:10,4,3600,3040.7,1.04,13.3,6,13.7,0.163,10,0.2,0.98
,11:01:11,4,3600,3041.7,1.05,13.3,6,13.7,0.163,10,0.1,0.98
,11:01:12,4,3600,3042.7,1.06,13.3,7,13.7,0.159,10,0.1,0.99
,11:01:13,4,3600,3043.7,1.06,13.3,7,13.7,0.148,10,0.2,0.99
,11:01:14,4,3600,3044.7,1.06,13.3,7,13.7,0.147,10,0.1,0.99
,11:01:15,4,3600,3045.7,1.05,13.3,7,13.7,0.152,10,0.1,0.98
,11:01:16,4,3600,3046.7,1.04,13.3,7,13.7,0.157,10,0.2,0.98
,11:01:17,4,3600,3047.7,1.05,13.3,7,13.7,0.157,10,0.1,0.98
,11:01:18,4,3600,3048.7,1.05,13.3,7,13.7,0.158,10,0.2,0.99
,11:01:19,4,3600,3049.7,1.06,13.3,7,13.7,0.159,10,0.2,0.99
,11:01:20,4,3600,3050.7,1.06,13.3,7,13.7,0.153,10,0.1,0.99
,11:01:21,4,3600,3051.7,1.06,13.3,7,13.7,0.153,10,0.2,0.99
,11:01:22,4,3600,3052.7,1.06,13.3,7,13.7,0.147,10,0.2,0.99
,11:01:23,4,3600,3053.7,1.05,13.3,7,13.7,0.152,10,0.2,0.98
,11:01:24,4,3600,3054.7,1.04,13.3,7,13.7,0.15,10,0.2,0.98
,11:01:25,4,3600,3055.7,1.04,13.3,7,13.7,0.15,10,0.1,0.97
,11:01:26,4,3600,3056.7,1.03,13.3,7,13.7,0.149,10,0.1,0.97
,11:01:27,4,3600,3057.7,1.04,13.3,7,13.7,0.155,10,0.1,0.97
,11:01:28,4,3600,3058.7,1.04,13.3,7,13.7,0.156,10,0.2,0.98
,11:01:29,4,3600,3059.7,1.05,13.3,7,13.7,0.152,10,0.1,0.98
,11:01:30,4,3600,3060.7,1.05,13.3,7,13.7,0.152,10,0.2,0.99
,11:01:31,4,3600,3061.7,1.05,13.3,7,13.7,0.152,10,0.1,0.98
,11:01:32,4,3600,3062.7,1.04,13.3,7,13.7,0.151,10,0.2,0.98
,11:01:33,4,3600,3063.7,1.04,13.3,7,13.7,0.156,10,0.2,0.97
,11:01:34,4,3600,3064.7,1.05,13.3,7,13.7,0.157,10,0.1,0.98
,11:01:35,4,3600,3065.7,1.05,13.3,7,13.7,0.158,10,0.1,0.99
,11:01:36,4,3600,3066.7,1.06,13.3,7,13.7,0.153,10,0.2,1
,11:01:37,4,3600,3067.7,1.06,13.3,7,13.7,0.154,10,0.2,1
,11:01:38,4,3600,3068.7,1.06,13.3,7,13.7,0.148,10,0.1,1
,11:01:39,4,3600,3069.7,1.06,13.3,7,13.7,0.143,10,0.2,0.99
,11:01:40,4,3600,3070.7,1.05,13.3,7,13.7,0.147,10,0.2,0.99
,11:01:41,4,3600,3071.7,1.04,13.3,7,13.7,0.151,10,0.2,0.98
,11:01:42,4,3600,3072.7,1.04,13.3,7,13.7,0.157,10,0.1,0.98
,11:01:43,4,3600,3073.7,1.05,13.3,7,13.7,0.157,10,0.1,0.98
,11:01:44,4,3600,3074.7,1.05,13.3,6,13.7,0.163,10,0.1,0.98
