Data file,,RA0.3_HEF65_12C_002_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,06/04/2016,,,,,,,,,,
Lubricant,,HEF65,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,Grit 320,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 11:41:21 on 06/04/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:16:26,4,2700,2104.6,1.18,13.3,9,13.2,0.131,10,0.1,1.1
,12:16:27,4,2700,2105.6,1.18,13.3,9,13.2,0.128,10,0.1,1.1
,12:16:28,4,2700,2106.6,1.18,13.3,9,13.2,0.128,10,0.1,1.1
,12:16:29,4,2700,2107.6,1.18,13.3,9,13.2,0.124,10,0.1,1.1
,12:16:30,4,2700,2108.6,1.18,13.3,9,13.2,0.124,10,0.1,1.1
,12:16:31,4,2700,2109.6,1.18,13.3,9,13.2,0.124,10,0.1,1.1
,12:16:32,4,2700,2110.6,1.18,13.3,9,13.2,0.127,10,0.1,1.1
,12:16:33,4,2700,2111.6,1.18,13.3,9,13.2,0.131,10,0.1,1.1
,12:16:34,4,2700,2112.6,1.18,13.3,9,13.2,0.135,10,0.1,1.1
,12:16:35,4,2700,2113.6,1.18,13.3,9,13.2,0.135,10,0.1,1.11
,12:16:36,4,2700,2114.6,1.19,13.3,9,13.2,0.136,10,0.1,1.11
,12:16:37,4,2700,2115.6,1.19,13.3,9,13.2,0.136,10,0.1,1.11
,12:16:38,4,2700,2116.6,1.19,13.3,9,13.2,0.132,10,0.1,1.11
,12:16:39,4,2700,2117.6,1.19,13.3,9,13.2,0.132,10,0.1,1.11
,12:16:40,4,2700,2118.6,1.19,13.3,9,13.2,0.129,10,0.1,1.11
,12:16:41,4,2700,2119.6,1.19,13.3,9,13.2,0.129,10,0.1,1.11
,12:16:42,4,2700,2120.6,1.19,13.3,9,13.2,0.128,10,0.1,1.11
,12:16:43,4,2700,2121.6,1.18,13.3,9,13.2,0.132,10,0.1,1.11
,12:16:44,4,2700,2122.6,1.18,13.3,9,13.2,0.135,10,0.1,1.11
,12:16:45,4,2700,2123.6,1.18,13.3,9,13.2,0.135,10,0.1,1.11
,12:16:46,4,2700,2124.6,1.18,13.3,9,13.2,0.135,10,0.1,1.11
,12:16:47,4,2700,2125.6,1.19,13.3,9,13.2,0.132,10,0.1,1.11
,12:16:48,4,2700,2126.6,1.19,13.3,9,13.2,0.133,10,0.1,1.12
,12:16:49,4,2700,2127.6,1.2,13.3,9,13.2,0.133,10,0.1,1.12
,12:16:50,4,2700,2128.6,1.2,13.3,9,13.2,0.126,10,0.1,1.12
,12:16:51,4,2700,2129.6,1.2,13.3,9,13.2,0.126,10,0.1,1.12
,12:16:52,4,2700,2130.6,1.19,13.3,9,13.2,0.126,10,0.1,1.12
,12:16:53,4,2700,2131.6,1.19,13.3,9,13.2,0.129,10,0.1,1.12
,12:16:54,4,2700,2132.6,1.19,13.3,9,13.2,0.129,10,0.1,1.12
,12:16:55,4,2700,2133.6,1.18,13.3,9,13.2,0.132,10,0.1,1.11
,12:16:56,4,2700,2134.6,1.18,13.3,9,13.2,0.135,10,0.1,1.1
,12:16:57,4,2700,2135.6,1.17,13.3,9,13.2,0.134,10,0.1,1.09
,12:16:58,4,2700,2136.6,1.17,13.3,8,13.2,0.138,10,0.1,1.09
,12:16:59,4,2700,2137.6,1.17,13.3,8,13.2,0.139,10,0.1,1.1
,12:17:00,4,2700,2138.6,1.18,13.3,9,13.2,0.135,10,0.1,1.11
,12:17:01,4,2700,2139.6,1.19,13.3,9,13.2,0.133,10,0.1,1.12
,12:17:02,4,2700,2140.6,1.2,13.3,9,13.2,0.133,10,0.1,1.12
,12:17:03,4,2700,2141.6,1.19,13.3,9,13.2,0.133,10,0.1,1.12
,12:17:04,4,2700,2142.6,1.19,13.3,9,13.2,0.129,10,0.1,1.11
,12:17:05,4,2700,2143.6,1.19,13.3,9,13.2,0.125,10,0.1,1.11
,12:17:06,4,2700,2144.6,1.18,13.3,9,13.1,0.125,10,0.1,1.11
,12:17:07,4,2700,2145.6,1.18,13.3,9,13.1,0.124,10,0.1,1.1
,12:17:08,4,2700,2146.6,1.18,13.3,9,13.1,0.131,10,0.1,1.1
,12:17:09,4,2700,2147.6,1.17,13.3,9,13.1,0.131,10,0.1,1.1
,12:17:10,4,2700,2148.6,1.17,13.3,9,13.1,0.134,10,0.1,1.1
,12:17:11,4,2700,2149.6,1.17,13.3,9,13.1,0.134,10,0.1,1.09
,12:17:12,4,2700,2150.6,1.17,13.3,9,13.1,0.135,10,0.1,1.1
,12:17:13,4,2700,2151.6,1.18,13.3,9,13.1,0.135,10,0.1,1.1
,12:17:14,4,2700,2152.6,1.18,13.3,9,13.1,0.136,10,0.1,1.11
,12:17:15,4,2700,2153.6,1.19,13.3,9,13.1,0.132,10,0.1,1.11
,12:17:16,4,2700,2154.6,1.19,13.3,9,13.1,0.125,10,0.1,1.11
,12:17:17,4,2700,2155.6,1.18,13.3,9,13.1,0.125,10,0.1,1.11
,12:17:18,4,2700,2156.6,1.18,13.3,9,13.1,0.127,10,0.1,1.1
,12:17:19,4,2700,2157.6,1.18,13.3,9,13.1,0.131,10,0.1,1.1
,12:17:20,4,2700,2158.6,1.18,13.3,9,13.1,0.135,10,0.1,1.1
,12:17:21,4,2700,2159.6,1.18,13.3,9,13.1,0.135,10,0.1,1.11
,12:17:22,4,2700,2160.6,1.18,13.3,9,13.1,0.132,10,0.1,1.11
,12:17:23,4,2700,2161.6,1.19,13.3,9,13.1,0.132,10,0.1,1.11
,12:17:24,4,2700,2162.6,1.18,13.3,9,13,0.132,10,0.1,1.11
,12:17:25,4,2700,2163.6,1.18,13.3,9,13,0.131,10,0.1,1.1
,12:17:26,4,2700,2164.6,1.17,13.3,9,13,0.131,10,0.1,1.1
,12:17:27,4,2700,2165.6,1.17,13.3,9,13,0.135,10,0.1,1.1
,12:17:28,4,2700,2166.6,1.17,13.3,9,13,0.13,10,0.1,1.1
,12:17:29,4,2700,2167.6,1.17,13.3,9,13,0.127,10,0.1,1.1
,12:17:30,4,2700,2168.6,1.17,13.3,9,13,0.123,10,0.1,1.09
,12:17:31,4,2700,2169.6,1.17,13.3,9,13,0.123,10,0.1,1.09
,12:17:32,4,2700,2170.6,1.16,13.3,9,13,0.125,10,0.1,1.08
,12:17:33,4,2700,2171.6,1.16,13.3,9,13,0.129,10,0.1,1.08
,12:17:34,4,2700,2172.6,1.15,13.3,9,13,0.128,10,0.1,1.07
,12:17:35,4,2700,2173.6,1.14,13.3,9,13,0.128,10,0.1,1.07
,12:17:36,4,2700,2174.6,1.14,13.3,9,13,0.127,10,0.1,1.07
,12:17:37,4,2700,2175.6,1.14,13.3,9,13,0.127,10,0.1,1.07
,12:17:38,4,2700,2176.6,1.14,13.3,9,12.9,0.127,10,0.1,1.07
,12:17:39,4,2700,2177.6,1.15,13.3,9,12.9,0.124,10,0.1,1.07
,12:17:40,4,2700,2178.6,1.16,13.3,9,12.9,0.125,10,0.1,1.08
,12:17:41,4,2700,2179.6,1.16,13.3,9,12.9,0.126,10,0.1,1.09
,12:17:42,4,2700,2180.6,1.16,13.3,9,12.9,0.129,10,0.1,1.08
,12:17:43,4,2700,2181.6,1.15,13.3,9,12.9,0.128,10,0.1,1.08
,12:17:44,4,2700,2182.6,1.14,13.3,9,12.9,0.128,10,0.1,1.07
,12:17:45,4,2700,2183.6,1.14,13.3,9,12.9,0.131,10,0.1,1.07
,12:17:46,4,2700,2184.6,1.15,13.3,9,12.9,0.128,10,0.1,1.08
,12:17:47,4,2700,2185.6,1.15,13.3,9,12.9,0.125,10,0.1,1.08
,12:17:48,4,2700,2186.6,1.15,13.3,9,12.9,0.121,10,0.1,1.08
,12:17:49,4,2700,2187.6,1.15,13.3,9,12.9,0.124,10,0.1,1.07
,12:17:50,4,2700,2188.6,1.14,13.3,9,12.8,0.124,10,0.1,1.07
,12:17:51,4,2700,2189.6,1.14,13.3,9,12.8,0.127,10,0.1,1.07
,12:17:52,4,2700,2190.6,1.14,13.3,9,12.8,0.127,10,0.1,1.07
,12:17:53,4,2700,2191.6,1.14,13.3,9,12.8,0.128,10,0.1,1.07
,12:17:54,4,2700,2192.6,1.14,13.3,9,12.8,0.128,10,0.1,1.07
,12:17:55,4,2700,2193.6,1.14,13.3,9,12.8,0.128,10,0.1,1.07
,12:17:56,4,2700,2194.6,1.14,13.3,9,12.8,0.124,10,0.1,1.07
,12:17:57,4,2700,2195.6,1.14,13.3,9,12.8,0.124,10,0.1,1.07
,12:17:58,4,2700,2196.6,1.14,13.3,9,12.8,0.128,10,0.1,1.07
,12:17:59,4,2700,2197.6,1.14,13.3,9,12.8,0.131,10,0.1,1.07
,12:18:00,4,2700,2198.6,1.14,13.3,9,12.8,0.131,10,0.1,1.07
,12:18:01,4,2700,2199.6,1.15,13.3,9,12.8,0.128,10,0.1,1.07
,12:18:02,4,2700,2200.6,1.15,13.3,9,12.7,0.125,10,0.1,1.08
,12:18:03,4,2700,2201.6,1.16,13.3,9,12.7,0.122,10,0.1,1.08
,12:18:04,4,2700,2202.6,1.16,13.3,9,12.7,0.125,10,0.1,1.08
,12:18:05,4,2700,2203.6,1.16,13.3,9,12.7,0.129,10,0.1,1.08
,12:18:06,4,2700,2204.6,1.16,13.3,9,12.7,0.129,10,0.1,1.09
,12:18:07,4,2700,2205.6,1.17,13.3,9,12.7,0.13,10,0.1,1.09
,12:18:08,4,2700,2206.6,1.17,13.3,9,12.7,0.127,10,0.1,1.1
,12:18:09,4,2700,2207.6,1.17,13.3,9,12.7,0.131,10,0.1,1.1
,12:18:10,4,2700,2208.6,1.17,13.3,9,12.6,0.134,10,0.1,1.09
,12:18:11,4,2700,2209.6,1.17,13.3,9,12.6,0.134,10,0.1,1.09
,12:18:12,4,2700,2210.6,1.16,13.3,9,12.6,0.129,10,0.1,1.09
,12:18:13,4,2700,2211.6,1.16,13.3,9,12.6,0.126,10,0.1,1.09
,12:18:14,4,2700,2212.6,1.16,13.3,9,12.6,0.126,10,0.1,1.09
,12:18:15,4,2700,2213.6,1.17,13.3,9,12.6,0.13,10,0.1,1.1
,12:18:16,4,2700,2214.6,1.18,13.3,9,12.6,0.135,10,0.1,1.1
,12:18:17,4,2700,2215.6,1.18,13.3,9,12.6,0.132,10,0.1,1.11
,12:18:18,4,2700,2216.6,1.18,13.3,9,12.6,0.131,10,0.1,1.1
,12:18:19,4,2700,2217.6,1.17,13.3,9,12.6,0.13,10,0.1,1.1
,12:18:20,4,2700,2218.6,1.16,13.3,9,12.6,0.133,10,0.1,1.09
,12:18:21,4,2700,2219.6,1.16,13.3,9,12.5,0.129,10,0.1,1.08
,12:18:22,4,2700,2220.6,1.15,13.3,9,12.5,0.125,10,0.1,1.08
,12:18:23,4,2700,2221.6,1.15,13.3,9,12.5,0.128,10,0.1,1.07
,12:18:24,4,2700,2222.6,1.15,13.3,9,12.5,0.128,10,0.1,1.07
,12:18:25,4,2700,2223.6,1.14,13.3,9,12.5,0.131,10,0.1,1.07
,12:18:26,4,2700,2224.6,1.14,13.3,9,12.5,0.127,10,0.1,1.07
,12:18:27,4,2700,2225.6,1.14,13.3,9,12.5,0.127,10,0.1,1.07
,12:18:28,4,2700,2226.6,1.14,13.3,9,12.5,0.127,10,0.1,1.07
,12:18:29,4,2700,2227.6,1.14,13.3,9,12.5,0.127,10,0.1,1.07
,12:18:30,4,2700,2228.6,1.14,13.3,9,12.4,0.128,10,0.1,1.07
,12:18:31,4,2700,2229.6,1.15,13.3,9,12.4,0.124,10,0.1,1.07
,12:18:32,4,2700,2230.6,1.14,13.3,9,12.4,0.128,10,0.1,1.07
,12:18:33,4,2700,2231.6,1.14,13.3,9,12.4,0.131,10,0.1,1.07
,12:18:34,4,2700,2232.6,1.14,13.3,9,12.4,0.131,10,0.1,1.07
,12:18:35,4,2700,2233.6,1.15,13.3,9,12.4,0.128,10,0.1,1.07
,12:18:36,4,2700,2234.6,1.15,13.3,9,12.4,0.125,10,0.1,1.08
,12:18:37,4,2700,2235.6,1.15,13.3,9,12.4,0.128,10,0.1,1.08
,12:18:38,4,2700,2236.6,1.15,13.3,9,12.4,0.128,10,0.1,1.08
,12:18:39,4,2700,2237.6,1.15,13.3,9,12.4,0.125,10,0.1,1.08
,12:18:40,4,2700,2238.6,1.15,13.3,9,12.3,0.125,10,0.1,1.08
,12:18:41,4,2700,2239.6,1.14,13.3,9,12.3,0.128,10,0.1,1.07
,12:18:42,4,2700,2240.6,1.14,13.3,9,12.3,0.131,10,0.1,1.07
,12:18:43,4,2700,2241.6,1.14,13.3,9,12.3,0.123,10,0.1,1.07
,12:18:44,4,2700,2242.6,1.13,13.3,9,12.3,0.123,10,0.1,1.06
,12:18:45,4,2700,2243.6,1.13,13.3,9,12.3,0.126,10,0.1,1.06
,12:18:46,4,2700,2244.6,1.13,13.3,9,12.3,0.126,10,0.1,1.06
,12:18:47,4,2700,2245.6,1.14,13.3,9,12.3,0.124,10,0.1,1.07
,12:18:48,4,2700,2246.6,1.15,13.3,9,12.2,0.125,10,0.1,1.08
,12:18:49,4,2700,2247.6,1.15,13.3,9,12.2,0.125,10,0.1,1.07
,12:18:50,4,2700,2248.6,1.14,13.3,9,12.2,0.127,10,0.1,1.07
,12:18:51,4,2700,2249.6,1.14,13.3,9,12.2,0.127,10,0.1,1.06
,12:18:52,4,2700,2250.6,1.13,13.3,9,12.2,0.126,10,0.1,1.06
,12:18:53,4,2700,2251.6,1.13,13.3,9,12.2,0.122,10,0.1,1.06
,12:18:54,4,2700,2252.6,1.13,13.3,9,12.2,0.126,10,0.1,1.06
,12:18:55,4,2700,2253.6,1.13,13.3,9,12.2,0.129,10,0.1,1.06
,12:18:56,4,2700,2254.6,1.13,13.3,9,12.2,0.126,10,0.1,1.06
,12:18:57,4,2700,2255.6,1.13,13.3,9,12.2,0.126,10,0.1,1.06
,12:18:58,4,2700,2256.6,1.13,13.3,9,12.1,0.126,10,0.1,1.06
,12:18:59,4,2700,2257.6,1.13,13.3,9,12.1,0.126,10,0.1,1.06
,12:19:00,4,2700,2258.6,1.12,13.3,9,12.1,0.125,10,0.1,1.05
,12:19:01,4,2700,2259.6,1.12,13.3,9,12.1,0.122,10,0.1,1.05
,12:19:02,4,2700,2260.6,1.12,13.3,9,12.1,0.125,10,0.1,1.05
,12:19:03,4,2700,2261.6,1.13,13.3,9,12.1,0.126,10,0.1,1.06
,12:19:04,4,2700,2262.6,1.13,13.3,9,12.1,0.126,10,0.1,1.06
,12:19:05,4,2700,2263.6,1.13,13.3,9,12.1,0.122,10,0.1,1.06
,12:19:06,4,2700,2264.6,1.13,13.3,9,12,0.126,10,0.1,1.06
,12:19:07,4,2700,2265.6,1.12,13.3,9,12,0.125,10,0.1,1.06
,12:19:08,4,2700,2266.6,1.13,13.3,9,12,0.126,10,0.1,1.05
,12:19:09,4,2700,2267.6,1.12,13.3,9,12,0.125,10,0.1,1.05
,12:19:10,4,2700,2268.6,1.12,13.3,9,12,0.125,10,0.1,1.05
,12:19:11,4,2700,2269.6,1.11,13.3,9,12,0.124,10,0.1,1.04
,12:19:12,4,2700,2270.6,1.11,13.3,9,12,0.12,10,0.1,1.04
,12:19:13,4,2700,2271.6,1.11,13.3,9,12,0.124,10,0.1,1.04
,12:19:14,4,2700,2272.6,1.11,13.3,9,12,0.127,10,0.1,1.04
,12:19:15,4,2700,2273.6,1.12,13.3,9,11.9,0.125,10,0.1,1.05
,12:19:16,4,2700,2274.6,1.12,13.3,9,11.9,0.122,10,0.1,1.05
,12:19:17,4,2700,2275.6,1.13,13.3,9,11.9,0.122,10,0.1,1.06
,12:19:18,4,2700,2276.6,1.13,13.3,9,11.9,0.126,10,0.1,1.06
,12:19:19,4,2700,2277.6,1.12,13.3,9,11.9,0.125,10,0.1,1.06
,12:19:20,4,2700,2278.6,1.13,13.3,9,11.9,0.122,10,0.1,1.06
,12:19:21,4,2700,2279.6,1.13,13.3,9,11.9,0.122,10,0.1,1.06
,12:19:22,4,2700,2280.6,1.13,13.3,9,11.8,0.126,10,0.1,1.06
,12:19:23,4,2700,2281.6,1.13,13.3,9,11.8,0.126,10,0.1,1.06
,12:19:24,4,2700,2282.6,1.13,13.3,9,11.8,0.126,10,0.1,1.06
,12:19:25,4,2700,2283.6,1.13,13.3,9,11.8,0.122,10,0.1,1.06
,12:19:26,4,2700,2284.6,1.13,13.3,9,11.8,0.126,10,0.1,1.06
,12:19:27,4,2700,2285.6,1.13,13.3,9,11.8,0.126,10,0.1,1.06
,12:19:28,4,2700,2286.6,1.13,13.3,9,11.8,0.126,10,0.1,1.06
,12:19:29,4,2700,2287.6,1.13,13.3,9,11.8,0.126,10,0.1,1.06
,12:19:30,4,2700,2288.6,1.13,13.3,9,11.8,0.126,10,0.1,1.06
,12:19:31,4,2700,2289.6,1.12,13.3,9,11.8,0.125,10,0.1,1.05
,12:19:32,4,2700,2290.6,1.12,13.3,9,11.7,0.124,10,0.1,1.05
,12:19:33,4,2700,2291.6,1.12,13.3,9,11.7,0.125,10,0.1,1.05
,12:19:34,4,2700,2292.6,1.12,13.3,9,11.7,0.125,10,0.1,1.05
,12:19:35,4,2700,2293.6,1.12,13.3,9,11.7,0.125,10,0.1,1.05
,12:19:36,4,2700,2294.6,1.12,13.3,9,11.7,0.121,10,0.1,1.05
,12:19:37,4,2700,2295.6,1.11,13.3,9,11.7,0.121,10,0.1,1.04
,12:19:38,4,2700,2296.6,1.11,13.3,9,11.7,0.124,10,0.1,1.04
,12:19:39,4,2700,2297.6,1.11,13.3,9,11.7,0.127,10,0.1,1.04
,12:19:40,4,2700,2298.6,1.11,13.3,9,11.6,0.124,10,0.1,1.04
,12:19:41,4,2700,2299.6,1.11,13.3,9,11.6,0.121,10,0.1,1.04
,12:19:42,4,2700,2300.6,1.11,13.3,9,11.6,0.121,10,0.1,1.04
,12:19:43,4,2700,2301.6,1.11,13.3,9,11.6,0.124,10,0.1,1.04
,12:19:44,4,2700,2302.6,1.11,13.3,9,11.6,0.124,10,0.1,1.04
,12:19:45,4,2700,2303.6,1.11,13.3,9,11.6,0.124,10,0.1,1.04
,12:19:46,4,2700,2304.6,1.12,13.3,9,11.6,0.124,10,0.1,1.05
,12:19:47,4,2700,2305.6,1.12,13.3,9,11.6,0.124,10,0.1,1.05
,12:19:48,4,2700,2306.6,1.12,13.3,9,11.6,0.125,10,0.1,1.05
,12:19:49,4,2700,2307.6,1.12,13.3,9,11.5,0.125,10,0.1,1.05
,12:19:50,4,2700,2308.6,1.12,13.3,9,11.6,0.122,10,0.1,1.05
,12:19:51,4,2700,2309.6,1.13,13.3,9,11.5,0.122,10,0.1,1.06
,12:19:52,4,2700,2310.6,1.13,13.3,9,11.5,0.126,10,0.1,1.06
,12:19:53,4,2700,2311.6,1.12,13.3,9,11.5,0.129,10,0.1,1.05
,12:19:54,4,2700,2312.6,1.13,13.3,9,11.5,0.122,10,0.1,1.06
,12:19:55,4,2700,2313.6,1.13,13.3,9,11.5,0.122,10,0.1,1.06
,12:19:56,4,2700,2314.6,1.13,13.3,9,11.5,0.126,10,0.1,1.06
,12:19:57,4,2700,2315.6,1.13,13.3,9,11.5,0.13,10,0.1,1.06
,12:19:58,4,2700,2316.6,1.13,13.3,9,11.5,0.126,10,0.1,1.06
,12:19:59,4,2700,2317.6,1.13,13.3,9,11.5,0.126,10,0.1,1.06
,12:20:00,4,2700,2318.6,1.14,13.3,9,11.5,0.127,10,0.1,1.06
,12:20:01,4,2700,2319.6,1.14,13.3,9,11.4,0.131,10,0.1,1.07
,12:20:02,4,2700,2320.6,1.15,13.3,9,11.4,0.132,10,0.1,1.08
,12:20:03,4,2700,2321.6,1.16,13.3,9,11.4,0.129,10,0.1,1.08
,12:20:04,4,2700,2322.6,1.16,13.3,9,11.4,0.125,10,0.1,1.08
,12:20:05,4,2700,2323.6,1.16,13.3,9,11.4,0.126,10,0.1,1.09
,12:20:06,4,2700,2324.6,1.16,13.3,9,11.4,0.129,10,0.1,1.08
,12:20:07,4,2700,2325.6,1.15,13.3,9,11.4,0.128,10,0.1,1.08
,12:20:08,4,2700,2326.6,1.15,13.3,9,11.4,0.124,10,0.1,1.07
,12:20:09,4,2700,2327.6,1.14,13.3,9,11.4,0.124,10,0.1,1.07
,12:20:10,4,2700,2328.6,1.14,13.3,9,11.4,0.124,10,0.1,1.07
,12:20:11,4,2700,2329.6,1.14,13.3,9,11.4,0.127,10,0.1,1.07
,12:20:12,4,2700,2330.6,1.14,13.3,9,11.4,0.127,10,0.1,1.07
,12:20:13,4,2700,2331.6,1.14,13.3,9,11.4,0.127,10,0.1,1.06
,12:20:14,4,2700,2332.6,1.13,13.3,9,11.3,0.123,10,0.1,1.06
,12:20:15,4,2700,2333.6,1.13,13.3,9,11.3,0.126,10,0.1,1.06
,12:20:16,4,2700,2334.6,1.12,13.3,9,11.3,0.125,10,0.1,1.06
,12:20:17,4,2700,2335.6,1.13,13.3,9,11.3,0.126,10,0.1,1.06
,12:20:18,4,2700,2336.6,1.13,13.3,9,11.3,0.122,10,0.1,1.06
,12:20:19,4,2700,2337.6,1.13,13.3,9,11.3,0.122,10,0.1,1.06
,12:20:20,4,2700,2338.6,1.12,13.3,9,11.3,0.125,10,0.1,1.05
,12:20:21,4,2700,2339.6,1.12,13.3,9,11.3,0.129,10,0.1,1.05
,12:20:22,4,2700,2340.6,1.12,13.3,9,11.3,0.125,10,0.1,1.05
,12:20:23,4,2700,2341.6,1.13,13.3,9,11.3,0.122,10,0.1,1.06
,12:20:24,4,2700,2342.6,1.13,13.3,9,11.3,0.123,10,0.1,1.06
,12:20:25,4,2700,2343.6,1.14,13.3,9,11.3,0.127,10,0.1,1.06
,12:20:26,4,2700,2344.6,1.14,13.3,9,11.3,0.127,10,0.1,1.06
,12:20:27,4,2700,2345.6,1.14,13.3,9,11.3,0.127,10,0.1,1.06
,12:20:28,4,2700,2346.6,1.13,13.3,9,11.3,0.126,10,0.1,1.06
,12:20:29,4,2700,2347.6,1.14,13.3,9,11.3,0.123,10,0.1,1.06
,12:20:30,4,2700,2348.6,1.14,13.3,9,11.3,0.123,10,0.1,1.06
,12:20:31,4,2700,2349.6,1.13,13.3,9,11.3,0.126,10,0.1,1.06
,12:20:32,4,2700,2350.6,1.13,13.3,9,11.3,0.126,10,0.1,1.06
,12:20:33,4,2700,2351.6,1.12,13.3,9,11.3,0.129,10,0.1,1.05
,12:20:34,4,2700,2352.6,1.12,13.3,9,11.2,0.129,10,0.1,1.05
,12:20:35,4,2700,2353.6,1.12,13.3,9,11.2,0.125,10,0.1,1.05
,12:20:36,4,2700,2354.6,1.12,13.3,9,11.2,0.122,10,0.1,1.06
,12:20:37,4,2700,2355.6,1.13,13.3,9,11.2,0.126,10,0.1,1.06
,12:20:38,4,2700,2356.6,1.12,13.3,9,11.2,0.125,10,0.1,1.05
,12:20:39,4,2700,2357.6,1.12,13.3,9,11.2,0.121,10,0.1,1.05
,12:20:40,4,2700,2358.6,1.11,13.3,9,11.2,0.121,10,0.1,1.04
,12:20:41,4,2700,2359.6,1.11,13.3,9,11.2,0.124,10,0.1,1.04
,12:20:42,4,2700,2360.6,1.11,13.3,9,11.2,0.123,10,0.1,1.04
,12:20:43,4,2700,2361.6,1.11,13.3,9,11.2,0.123,10,0.1,1.04
,12:20:44,4,2700,2362.6,1.1,13.3,9,11.2,0.123,10,0.1,1.03
,12:20:45,4,2700,2363.6,1.11,13.3,9,11.2,0.12,10,0.1,1.04
,12:20:46,4,2700,2364.6,1.11,13.3,9,11.2,0.117,10,0.1,1.04
,12:20:47,4,2700,2365.6,1.11,13.3,9,11.2,0.12,10,0.1,1.04
,12:20:48,4,2700,2366.6,1.11,13.3,9,11.2,0.124,10,0.1,1.04
,12:20:49,4,2700,2367.6,1.11,13.3,9,11.2,0.127,10,0.1,1.04
,12:20:50,4,2700,2368.6,1.11,13.3,9,11.2,0.123,10,0.1,1.04
,12:20:51,4,2700,2369.6,1.1,13.3,9,11.2,0.123,10,0.1,1.03
,12:20:52,4,2700,2370.6,1.1,13.3,9,11.2,0.12,10,0.1,1.03
,12:20:53,4,2700,2371.6,1.1,13.3,9,11.2,0.116,10,0.1,1.03
,12:20:54,4,2700,2372.6,1.1,13.3,9,11.2,0.116,10,0.1,1.03
,12:20:55,4,2700,2373.6,1.1,13.3,9,11.2,0.119,10,0.1,1.03
,12:20:56,4,2700,2374.6,1.1,13.3,9,11.2,0.123,10,0.1,1.03
,12:20:57,4,2700,2375.6,1.11,13.3,9,11.2,0.123,10,0.1,1.04
,12:20:58,4,2700,2376.6,1.11,13.3,9,11.2,0.127,10,0.1,1.04
,12:20:59,4,2700,2377.6,1.1,13.3,9,11.2,0.123,10,0.1,1.03
,12:21:00,4,2700,2378.6,1.1,13.3,9,11.2,0.119,10,0.1,1.03
,12:21:01,4,2700,2379.6,1.1,13.3,9,11.2,0.119,10,0.1,1.03
,12:21:02,4,2700,2380.6,1.1,13.3,9,11.2,0.123,10,0.1,1.03
,12:21:03,4,2700,2381.6,1.11,13.3,9,11.2,0.123,10,0.1,1.04
,12:21:04,4,2700,2382.6,1.11,13.3,9,11.2,0.124,10,0.1,1.04
,12:21:05,4,2700,2383.6,1.11,13.3,9,11.2,0.124,10,0.1,1.04
,12:21:06,4,2700,2384.6,1.11,13.3,9,11.2,0.124,10,0.1,1.04
,12:21:07,4,2700,2385.6,1.11,13.3,9,11.2,0.12,10,0.1,1.04
,12:21:08,4,2700,2386.6,1.11,13.3,9,11.2,0.12,10,0.1,1.04
,12:21:09,4,2700,2387.6,1.11,13.3,9,11.2,0.124,10,0.1,1.04
,12:21:10,4,2700,2388.6,1.11,13.3,9,11.2,0.124,10,0.1,1.04
,12:21:11,4,2700,2389.6,1.12,13.3,9,11.2,0.128,10,0.1,1.05
,12:21:12,4,2700,2390.6,1.12,13.3,9,11.2,0.128,10,0.1,1.05
,12:21:13,4,2700,2391.6,1.12,13.3,9,11.2,0.129,10,0.1,1.05
,12:21:14,4,2700,2392.6,1.13,13.3,9,11.2,0.126,10,0.1,1.06
,12:21:15,4,2700,2393.6,1.13,13.3,9,11.3,0.126,10,0.1,1.06
,12:21:16,4,2700,2394.6,1.13,13.3,9,11.3,0.123,10,0.1,1.06
,12:21:17,4,2700,2395.6,1.13,13.3,9,11.3,0.119,10,0.1,1.06
,12:21:18,4,2700,2396.6,1.12,13.3,9,11.3,0.122,10,0.1,1.05
,12:21:19,4,2700,2397.6,1.12,13.3,9,11.3,0.129,10,0.1,1.05
,12:21:20,4,2700,2398.6,1.13,13.3,9,11.3,0.13,10,0.1,1.06
,12:21:21,4,2700,2399.6,1.13,13.3,9,11.3,0.126,10,0.1,1.06
,12:21:22,4,2700,2400.6,1.14,13.3,9,11.3,0.127,10,0.1,1.06
,12:21:23,4,2700,2401.6,1.14,13.3,9,11.3,0.123,10,0.1,1.07
,12:21:24,4,2700,2402.6,1.14,13.3,9,11.3,0.123,10,0.1,1.06
,12:21:25,4,2700,2403.6,1.13,13.3,9,11.3,0.123,10,0.1,1.06
,12:21:26,4,2700,2404.6,1.14,13.3,9,11.3,0.127,10,0.1,1.06
,12:21:27,4,2700,2405.6,1.14,13.3,9,11.3,0.127,10,0.1,1.07
