Data file,,RA0.3_HEF_12C_002_45MINS.TSV,,,,,,,,,,
,12:15:50,4,2700,864.7,1.57,13.3,9,12.1,0.175,10,0.3,1.47
,12:15:51,4,2700,865.7,1.57,13.3,9,12,0.175,10,0.3,1.47
,12:15:52,4,2700,866.7,1.57,13.3,9,12,0.18,10,0.3,1.47
,12:15:53,4,2700,867.7,1.56,13.3,9,12,0.179,10,0.3,1.46
,12:15:54,4,2700,868.7,1.56,13.3,9,12,0.179,10,0.3,1.47
,12:15:55,4,2700,869.7,1.58,13.3,9,12,0.181,10,0.3,1.48
,12:15:56,4,2700,870.7,1.59,13.3,9,12,0.182,10,0.3,1.49
,12:15:57,4,2700,871.7,1.6,13.3,9,11.9,0.184,10,0.3,1.5
,12:15:58,4,2700,872.7,1.6,13.3,9,11.9,0.184,10,0.3,1.5
,12:15:59,4,2700,873.7,1.6,13.3,9,11.9,0.183,10,0.3,1.49
,12:16:00,4,2700,874.7,1.6,13.3,9,11.9,0.183,10,0.3,1.5
,12:16:01,4,2700,875.7,1.6,13.3,9,11.9,0.184,10,0.3,1.5
,12:16:02,4,2700,876.7,1.61,13.3,9,11.9,0.179,10,0.3,1.51
,12:16:03,4,2700,877.7,1.61,13.3,9,11.9,0.18,10,0.3,1.51
,12:16:04,4,2700,878.7,1.61,13.3,9,11.9,0.18,10,0.3,1.51
,12:16:05,4,2700,879.7,1.62,13.3,9,11.8,0.18,10,0.3,1.51
,12:16:06,4,2700,880.7,1.62,13.3,9,11.8,0.18,10,0.3,1.52
,12:16:07,4,2700,881.7,1.63,13.3,9,11.8,0.187,10,0.3,1.52
,12:16:08,4,2700,882.7,1.63,13.3,9,11.8,0.182,10,0.3,1.53
,12:16:09,4,2700,883.7,1.63,13.3,9,11.8,0.181,10,0.3,1.52
,12:16:10,4,2700,884.7,1.62,13.3,9,11.8,0.181,10,0.3,1.52
,12:16:11,4,2700,885.7,1.62,13.3,9,11.8,0.18,10,0.3,1.51
,12:16:12,4,2700,886.7,1.61,13.3,9,11.8,0.18,10,0.3,1.51
,12:16:13,4,2700,887.7,1.61,13.3,9,11.7,0.18,10,0.3,1.51
,12:16:14,4,2700,888.7,1.61,13.3,9,11.7,0.18,10,0.3,1.51
,12:16:15,4,2700,889.7,1.61,13.3,9,11.7,0.175,10,0.3,1.51
,12:16:16,4,2700,890.7,1.61,13.3,9,11.7,0.175,10,0.3,1.51
,12:16:17,4,2700,891.7,1.62,13.3,9,11.7,0.18,10,0.3,1.51
,12:16:18,4,2700,892.7,1.61,13.3,9,11.7,0.179,10,0.3,1.51
,12:16:19,4,2700,893.7,1.6,13.3,9,11.6,0.178,10,0.3,1.5
,12:16:20,4,2700,894.7,1.6,13.3,9,11.6,0.178,10,0.3,1.49
,12:16:21,4,2700,895.7,1.6,13.3,9,11.6,0.178,10,0.3,1.5
,12:16:22,4,2700,896.7,1.6,13.3,9,11.6,0.174,10,0.3,1.5
,12:16:23,4,2700,897.7,1.6,13.3,9,11.6,0.178,10,0.3,1.5
,12:16:24,4,2700,898.7,1.6,13.3,9,11.6,0.183,10,0.3,1.49
,12:16:25,4,2700,899.7,1.59,13.3,9,11.6,0.183,10,0.3,1.49
,12:16:26,4,2700,900.7,1.6,13.3,9,11.6,0.183,10,0.3,1.49
,12:16:27,4,2700,901.7,1.6,13.3,9,11.5,0.184,10,0.3,1.5
,12:16:28,4,2700,902.7,1.6,13.3,9,11.5,0.179,10,0.3,1.5
,12:16:29,4,2700,903.7,1.61,13.3,9,11.5,0.175,10,0.3,1.51
,12:16:30,4,2700,904.7,1.62,13.3,9,11.5,0.171,10,0.3,1.52
,12:16:31,4,2700,905.7,1.62,13.3,9,11.5,0.171,10,0.3,1.52
,12:16:32,4,2700,906.7,1.63,13.3,9,11.5,0.176,10,0.3,1.52
,12:16:33,4,2700,907.7,1.63,13.3,9,11.5,0.176,10,0.3,1.52
,12:16:34,4,2700,908.7,1.63,13.3,9,11.4,0.182,10,0.3,1.53
,12:16:35,4,2700,909.7,1.63,13.3,9,11.4,0.182,10,0.3,1.52
,12:16:36,4,2700,910.7,1.62,13.3,9,11.4,0.181,10,0.3,1.52
,12:16:37,4,2700,911.7,1.61,13.3,9,11.4,0.18,10,0.3,1.51
,12:16:38,4,2700,912.7,1.61,13.3,9,11.4,0.185,10,0.3,1.51
,12:16:39,4,2700,913.7,1.61,13.3,9,11.4,0.18,10,0.3,1.51
,12:16:40,4,2700,914.7,1.61,13.3,9,11.3,0.18,10,0.3,1.51
,12:16:41,4,2700,915.7,1.62,13.3,9,11.4,0.18,10,0.3,1.51
,12:16:42,4,2700,916.7,1.62,13.3,9,11.4,0.18,10,0.3,1.52
,12:16:43,4,2700,917.7,1.62,13.3,9,11.3,0.181,10,0.3,1.52
,12:16:44,4,2700,918.7,1.62,13.3,9,11.3,0.181,10,0.3,1.52
,12:16:45,4,2700,919.7,1.61,13.3,9,11.3,0.175,10,0.3,1.51
,12:16:46,4,2700,920.7,1.6,13.3,9,11.3,0.173,10,0.3,1.5
,12:16:47,4,2700,921.7,1.6,13.3,9,11.3,0.168,10,0.3,1.49
,12:16:48,4,2700,922.7,1.6,13.3,9,11.3,0.174,10,0.3,1.5
,12:16:49,4,2700,923.7,1.61,13.3,9,11.3,0.179,10,0.3,1.51
,12:16:50,4,2700,924.7,1.61,13.3,9,11.2,0.18,10,0.3,1.51
,12:16:51,4,2700,925.7,1.61,13.3,9,11.2,0.18,10,0.3,1.51
,12:16:52,4,2700,926.7,1.62,13.3,9,11.2,0.18,10,0.3,1.51
,12:16:53,4,2700,927.7,1.62,13.3,9,11.2,0.181,10,0.3,1.52
,12:16:54,4,2700,928.7,1.63,13.3,9,11.2,0.177,10,0.3,1.53
,12:16:55,4,2700,929.7,1.64,13.3,9,11.2,0.177,10,0.3,1.53
,12:16:56,4,2700,930.7,1.63,13.3,9,11.1,0.182,10,0.3,1.53
,12:16:57,4,2700,931.7,1.62,13.3,9,11.1,0.181,10,0.3,1.52
,12:16:58,4,2700,932.7,1.61,13.3,9,11.1,0.179,10,0.3,1.51
,12:16:59,4,2700,933.7,1.6,13.3,9,11.1,0.174,10,0.3,1.5
,12:17:00,4,2700,934.7,1.6,13.3,9,11.1,0.169,10,0.3,1.5
,12:17:01,4,2700,935.7,1.6,13.3,9,11.1,0.174,10,0.3,1.5
,12:17:02,4,2700,936.7,1.6,13.3,9,11.1,0.174,10,0.3,1.5
,12:17:03,4,2700,937.7,1.6,13.3,9,11.1,0.183,10,0.3,1.5
,12:17:04,4,2700,938.7,1.6,13.3,9,11,0.183,10,0.3,1.5
,12:17:05,4,2700,939.7,1.6,13.3,9,11,0.178,10,0.3,1.5
,12:17:06,4,2700,940.7,1.6,13.3,9,11,0.178,10,0.3,1.49
,12:17:07,4,2700,941.7,1.6,13.3,9,11,0.178,10,0.3,1.49
,12:17:08,4,2700,942.7,1.6,13.3,9,11,0.178,10,0.3,1.5
,12:17:09,4,2700,943.7,1.6,13.3,9,11,0.173,10,0.3,1.5
,12:17:10,4,2700,944.7,1.59,13.3,9,11,0.173,10,0.3,1.49
,12:17:11,4,2700,945.7,1.59,13.3,9,10.9,0.172,10,0.3,1.49
,12:17:12,4,2700,946.7,1.59,13.3,9,10.9,0.177,10,0.3,1.49
,12:17:13,4,2700,947.7,1.59,13.3,9,10.9,0.177,10,0.3,1.49
,12:17:14,4,2700,948.7,1.58,13.3,9,10.9,0.176,10,0.3,1.48
,12:17:15,4,2700,949.7,1.58,13.3,9,10.9,0.176,10,0.3,1.48
,12:17:16,4,2700,950.7,1.58,13.3,9,10.9,0.176,10,0.3,1.48
,12:17:17,4,2700,951.7,1.58,13.3,9,10.9,0.176,10,0.3,1.48
,12:17:18,4,2700,952.7,1.58,13.3,9,10.9,0.182,10,0.3,1.48
,12:17:19,4,2700,953.7,1.59,13.3,9,10.8,0.177,10,0.3,1.48
,12:17:20,4,2700,954.7,1.59,13.3,9,10.9,0.177,10,0.3,1.49
,12:17:21,4,2700,955.7,1.59,13.3,9,10.8,0.177,10,0.3,1.49
,12:17:22,4,2700,956.7,1.59,13.3,9,10.8,0.177,10,0.3,1.49
,12:17:23,4,2700,957.7,1.58,13.3,9,10.8,0.176,10,0.3,1.48
,12:17:24,4,2700,958.7,1.57,13.3,9,10.8,0.17,10,0.3,1.47
,12:17:25,4,2700,959.7,1.57,13.3,9,10.8,0.17,10,0.3,1.47
,12:17:26,4,2700,960.7,1.58,13.3,9,10.8,0.176,10,0.3,1.48
,12:17:27,4,2700,961.7,1.58,13.3,9,10.8,0.176,10,0.3,1.48
,12:17:28,4,2700,962.7,1.59,13.3,9,10.8,0.177,10,0.3,1.48
,12:17:29,4,2700,963.7,1.59,13.3,9,10.7,0.177,10,0.3,1.48
,12:17:30,4,2700,964.7,1.59,13.3,9,10.7,0.177,10,0.3,1.48
,12:17:31,4,2700,965.7,1.59,13.3,9,10.7,0.177,10,0.3,1.48
,12:17:32,4,2700,966.7,1.58,13.3,9,10.7,0.182,10,0.3,1.48
,12:17:33,4,2700,967.7,1.58,13.3,9,10.7,0.181,10,0.3,1.48
,12:17:34,4,2700,968.7,1.58,13.3,9,10.7,0.176,10,0.3,1.47
,12:17:35,4,2700,969.7,1.57,13.3,9,10.7,0.17,10,0.3,1.47
,12:17:36,4,2700,970.7,1.57,13.3,9,10.7,0.166,10,0.3,1.47
,12:17:37,4,2700,971.7,1.57,13.3,9,10.7,0.17,10,0.3,1.47
,12:17:38,4,2700,972.7,1.57,13.3,9,10.7,0.18,10,0.3,1.47
,12:17:39,4,2700,973.7,1.57,13.3,8,10.7,0.186,10,0.3,1.47
,12:17:40,4,2700,974.7,1.58,13.3,9,10.7,0.181,10,0.3,1.48
,12:17:41,4,2700,975.7,1.58,13.3,9,10.6,0.176,10,0.3,1.48
,12:17:42,4,2700,976.7,1.58,13.3,9,10.6,0.176,10,0.3,1.48
,12:17:43,4,2700,977.7,1.58,13.3,9,10.6,0.171,10,0.3,1.48
,12:17:44,4,2700,978.7,1.58,13.3,9,10.6,0.176,10,0.3,1.48
,12:17:45,4,2700,979.7,1.58,13.3,9,10.6,0.176,10,0.3,1.48
,12:17:46,4,2700,980.7,1.58,13.3,9,10.6,0.171,10,0.3,1.48
,12:17:47,4,2700,981.7,1.58,13.3,9,10.6,0.171,10,0.3,1.48
,12:17:48,4,2700,982.7,1.58,13.3,9,10.6,0.176,10,0.3,1.48
,12:17:49,4,2700,983.7,1.57,13.3,9,10.6,0.175,10,0.3,1.47
,12:17:50,4,2700,984.7,1.57,13.3,9,10.6,0.17,10,0.3,1.47
,12:17:51,4,2700,985.7,1.56,13.3,9,10.6,0.169,10,0.3,1.46
,12:17:52,4,2700,986.7,1.56,13.3,9,10.6,0.174,10,0.3,1.46
,12:17:53,4,2700,987.7,1.56,13.3,9,10.6,0.174,10,0.3,1.46
,12:17:54,4,2700,988.7,1.56,13.3,9,10.6,0.179,10,0.3,1.46
,12:17:55,4,2700,989.7,1.56,13.3,9,10.6,0.174,10,0.3,1.46
,12:17:56,4,2700,990.7,1.55,13.3,9,10.6,0.173,10,0.3,1.45
,12:17:57,4,2700,991.7,1.55,13.3,9,10.6,0.168,10,0.3,1.45
,12:17:58,4,2700,992.7,1.55,13.3,9,10.6,0.173,10,0.3,1.45
,12:17:59,4,2700,993.7,1.55,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:00,4,2700,994.7,1.55,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:01,4,2700,995.7,1.55,13.3,9,10.5,0.173,10,0.3,1.45
,12:18:02,4,2700,996.7,1.55,13.3,9,10.5,0.173,10,0.3,1.46
,12:18:03,4,2700,997.7,1.55,13.3,9,10.5,0.173,10,0.3,1.45
,12:18:04,4,2700,998.7,1.54,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:05,4,2700,999.7,1.54,13.3,9,10.5,0.171,10,0.3,1.44
,12:18:06,4,2700,1000.7,1.53,13.3,9,10.5,0.171,10,0.3,1.44
,12:18:07,4,2700,1001.7,1.54,13.3,9,10.5,0.171,10,0.3,1.44
,12:18:08,4,2700,1002.7,1.54,13.3,9,10.5,0.167,10,0.3,1.44
,12:18:09,4,2700,1003.7,1.54,13.3,9,10.5,0.172,10,0.3,1.44
,12:18:10,4,2700,1004.7,1.54,13.3,9,10.5,0.172,10,0.3,1.44
,12:18:11,4,2700,1005.7,1.53,13.3,9,10.5,0.176,10,0.3,1.44
,12:18:12,4,2700,1006.7,1.53,13.3,9,10.5,0.17,10,0.3,1.43
,12:18:13,4,2700,1007.7,1.52,13.3,9,10.5,0.165,10,0.3,1.43
,12:18:14,4,2700,1008.7,1.53,13.3,9,10.5,0.166,10,0.3,1.44
,12:18:15,4,2700,1009.7,1.55,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:16,4,2700,1010.7,1.56,13.3,9,10.5,0.174,10,0.3,1.46
,12:18:17,4,2700,1011.7,1.56,13.3,9,10.5,0.174,10,0.3,1.46
,12:18:18,4,2700,1012.7,1.55,13.3,9,10.5,0.173,10,0.3,1.46
,12:18:19,4,2700,1013.7,1.55,13.3,9,10.5,0.173,10,0.3,1.45
,12:18:20,4,2700,1014.7,1.54,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:21,4,2700,1015.7,1.54,13.3,9,10.5,0.167,10,0.3,1.44
,12:18:22,4,2700,1016.7,1.54,13.3,9,10.5,0.167,10,0.3,1.44
,12:18:23,4,2700,1017.7,1.55,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:24,4,2700,1018.7,1.55,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:25,4,2700,1019.7,1.55,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:26,4,2700,1020.7,1.54,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:27,4,2700,1021.7,1.54,13.3,9,10.5,0.172,10,0.3,1.44
,12:18:28,4,2700,1022.7,1.54,13.3,9,10.5,0.172,10,0.3,1.44
,12:18:29,4,2700,1023.7,1.54,13.3,9,10.5,0.172,10,0.3,1.44
,12:18:30,4,2700,1024.7,1.54,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:31,4,2700,1025.7,1.54,13.3,9,10.5,0.172,10,0.3,1.44
,12:18:32,4,2700,1026.7,1.54,13.3,9,10.5,0.171,10,0.3,1.44
,12:18:33,4,2700,1027.7,1.54,13.3,9,10.5,0.172,10,0.3,1.45
,12:18:34,4,2700,1028.7,1.55,13.3,9,10.6,0.168,10,0.3,1.46
,12:18:35,4,2700,1029.7,1.57,13.3,9,10.6,0.17,10,0.3,1.47
,12:18:36,4,2700,1030.7,1.57,13.3,9,10.6,0.17,10,0.3,1.47
,12:18:37,4,2700,1031.7,1.57,13.3,9,10.5,0.17,10,0.3,1.47
,12:18:38,4,2700,1032.7,1.56,13.3,9,10.6,0.169,10,0.3,1.46
,12:18:39,4,2700,1033.7,1.55,13.3,9,10.6,0.168,10,0.3,1.45
,12:18:40,4,2700,1034.7,1.55,13.3,9,10.6,0.168,10,0.3,1.45
,12:18:41,4,2700,1035.7,1.55,13.3,9,10.6,0.168,10,0.3,1.45
,12:18:42,4,2700,1036.7,1.55,13.3,9,10.6,0.173,10,0.3,1.45
,12:18:43,4,2700,1037.7,1.55,13.3,9,10.6,0.168,10,0.3,1.45
,12:18:44,4,2700,1038.7,1.55,13.3,9,10.6,0.164,10,0.3,1.45
,12:18:45,4,2700,1039.7,1.55,13.3,9,10.6,0.164,10,0.3,1.46
,12:18:46,4,2700,1040.7,1.56,13.3,9,10.6,0.169,10,0.3,1.46
,12:18:47,4,2700,1041.7,1.55,13.3,9,10.6,0.173,10,0.3,1.46
,12:18:48,4,2700,1042.7,1.55,13.3,9,10.6,0.173,10,0.3,1.45
,12:18:49,4,2700,1043.7,1.56,13.3,9,10.6,0.169,10,0.3,1.46
,12:18:50,4,2700,1044.7,1.56,13.3,9,10.6,0.169,10,0.3,1.46
,12:18:51,4,2700,1045.7,1.56,13.3,9,10.6,0.169,10,0.3,1.46
,12:18:52,4,2700,1046.7,1.55,13.3,9,10.6,0.173,10,0.3,1.46
,12:18:53,4,2700,1047.7,1.55,13.3,9,10.6,0.168,10,0.3,1.45
,12:18:54,4,2700,1048.7,1.55,13.3,9,10.6,0.168,10,0.3,1.46
,12:18:55,4,2700,1049.7,1.56,13.3,9,10.7,0.169,10,0.3,1.46
,12:18:56,4,2700,1050.7,1.55,13.3,9,10.7,0.173,10,0.3,1.45
,12:18:57,4,2700,1051.7,1.55,13.3,9,10.7,0.172,10,0.3,1.45
,12:18:58,4,2700,1052.7,1.54,13.3,9,10.7,0.177,10,0.3,1.44
,12:18:59,4,2700,1053.7,1.54,13.3,9,10.7,0.172,10,0.3,1.44
,12:19:00,4,2700,1054.7,1.54,13.3,9,10.7,0.167,10,0.3,1.44
,12:19:01,4,2700,1055.7,1.54,13.3,9,10.7,0.167,10,0.3,1.45
,12:19:02,4,2700,1056.7,1.55,13.3,9,10.7,0.168,10,0.3,1.45
,12:19:03,4,2700,1057.7,1.56,13.3,9,10.7,0.164,10,0.3,1.46
,12:19:04,4,2700,1058.7,1.55,13.3,9,10.7,0.168,10,0.3,1.45
,12:19:05,4,2700,1059.7,1.54,13.3,9,10.7,0.172,10,0.3,1.44
,12:19:06,4,2700,1060.7,1.52,13.3,9,10.7,0.17,10,0.3,1.43
,12:19:07,4,2700,1061.7,1.52,13.3,9,10.7,0.169,10,0.3,1.42
,12:19:08,4,2700,1062.7,1.52,13.3,9,10.8,0.169,10,0.3,1.42
,12:19:09,4,2700,1063.7,1.52,13.3,9,10.8,0.164,10,0.3,1.42
,12:19:10,4,2700,1064.7,1.52,13.3,9,10.8,0.174,10,0.3,1.42
,12:19:11,4,2700,1065.7,1.52,13.3,9,10.8,0.174,10,0.3,1.42
,12:19:12,4,2700,1066.7,1.52,13.3,9,10.8,0.17,10,0.3,1.42
,12:19:13,4,2700,1067.7,1.52,13.3,9,10.8,0.169,10,0.3,1.42
,12:19:14,4,2700,1068.7,1.51,13.3,9,10.8,0.168,10,0.3,1.41
,12:19:15,4,2700,1069.7,1.51,13.3,9,10.8,0.173,10,0.3,1.41
,12:19:16,4,2700,1070.7,1.5,13.3,9,10.8,0.172,10,0.3,1.41
,12:19:17,4,2700,1071.7,1.5,13.3,9,10.8,0.172,10,0.3,1.4
,12:19:18,4,2700,1072.7,1.5,13.3,9,10.8,0.172,10,0.3,1.4
,12:19:19,4,2700,1073.7,1.49,13.3,9,10.8,0.162,10,0.3,1.4
,12:19:20,4,2700,1074.7,1.5,13.3,9,10.9,0.158,10,0.3,1.4
,12:19:21,4,2700,1075.7,1.51,13.3,9,10.9,0.163,10,0.3,1.41
,12:19:22,4,2700,1076.7,1.52,13.3,9,10.9,0.165,10,0.3,1.43
,12:19:23,4,2700,1077.7,1.53,13.3,9,10.9,0.165,10,0.3,1.43
,12:19:24,4,2700,1078.7,1.52,13.3,9,10.9,0.165,10,0.3,1.42
,12:19:25,4,2700,1079.7,1.52,13.3,9,10.9,0.169,10,0.3,1.42
,12:19:26,4,2700,1080.7,1.52,13.3,9,10.9,0.165,10,0.3,1.43
,12:19:27,4,2700,1081.7,1.53,13.3,9,10.9,0.165,10,0.3,1.43
,12:19:28,4,2700,1082.7,1.53,13.3,9,11,0.165,10,0.3,1.43
,12:19:29,4,2700,1083.7,1.52,13.3,9,11,0.17,10,0.3,1.43
,12:19:30,4,2700,1084.7,1.53,13.3,9,11,0.17,10,0.3,1.43
,12:19:31,4,2700,1085.7,1.52,13.3,9,11,0.17,10,0.3,1.43
,12:19:32,4,2700,1086.7,1.52,13.3,9,11,0.174,10,0.3,1.42
,12:19:33,4,2700,1087.7,1.52,13.3,9,11,0.169,10,0.3,1.42
,12:19:34,4,2700,1088.7,1.52,13.3,9,11,0.164,10,0.3,1.42
,12:19:35,4,2700,1089.7,1.51,13.3,9,11,0.164,10,0.3,1.42
,12:19:36,4,2700,1090.7,1.51,13.3,9,11,0.164,10,0.3,1.41
,12:19:37,4,2700,1091.7,1.51,13.3,9,11.1,0.168,10,0.3,1.41
,12:19:38,4,2700,1092.7,1.5,13.3,9,11.1,0.168,10,0.3,1.41
,12:19:39,4,2700,1093.7,1.51,13.3,9,11.1,0.168,10,0.3,1.41
,12:19:40,4,2700,1094.7,1.51,13.3,9,11.1,0.168,10,0.3,1.41
,12:19:41,4,2700,1095.7,1.51,13.3,9,11.1,0.163,10,0.3,1.41
,12:19:42,4,2700,1096.7,1.51,13.3,9,11.1,0.164,10,0.3,1.42
,12:19:43,4,2700,1097.7,1.51,13.3,9,11.1,0.169,10,0.3,1.42
,12:19:44,4,2700,1098.7,1.51,13.3,9,11.2,0.168,10,0.3,1.41
,12:19:45,4,2700,1099.7,1.5,13.3,9,11.2,0.167,10,0.3,1.41
,12:19:46,4,2700,1100.7,1.5,13.3,9,11.2,0.167,10,0.3,1.41
,12:19:47,4,2700,1101.7,1.5,13.3,9,11.2,0.163,10,0.3,1.41
,12:19:48,4,2700,1102.7,1.5,13.3,9,11.2,0.163,10,0.3,1.41
,12:19:49,4,2700,1103.7,1.5,13.3,9,11.2,0.167,10,0.3,1.4
,12:19:50,4,2700,1104.7,1.5,13.3,9,11.3,0.172,10,0.3,1.4
,12:19:51,4,2700,1105.7,1.5,13.3,9,11.3,0.167,10,0.3,1.41
,12:19:52,4,2700,1106.7,1.51,13.3,9,11.3,0.168,10,0.3,1.41
,12:19:53,4,2700,1107.7,1.52,13.3,9,11.3,0.169,10,0.3,1.42
,12:19:54,4,2700,1108.7,1.52,13.3,9,11.3,0.169,10,0.3,1.42
,12:19:55,4,2700,1109.7,1.52,13.3,9,11.3,0.164,10,0.3,1.42
,12:19:56,4,2700,1110.7,1.52,13.3,9,11.3,0.169,10,0.3,1.42
,12:19:57,4,2700,1111.7,1.51,13.3,9,11.3,0.169,10,0.3,1.42
,12:19:58,4,2700,1112.7,1.5,13.3,9,11.4,0.168,10,0.3,1.41
,12:19:59,4,2700,1113.7,1.5,13.3,9,11.4,0.167,10,0.3,1.4
,12:20:00,4,2700,1114.7,1.49,13.3,9,11.4,0.166,10,0.3,1.4
,12:20:01,4,2700,1115.7,1.49,13.3,9,11.4,0.161,10,0.3,1.4
,12:20:02,4,2700,1116.7,1.49,13.3,9,11.4,0.161,10,0.3,1.39
,12:20:03,4,2700,1117.7,1.49,13.3,9,11.4,0.165,10,0.3,1.39
,12:20:04,4,2700,1118.7,1.49,13.3,9,11.5,0.166,10,0.3,1.39
,12:20:05,4,2700,1119.7,1.49,13.3,9,11.5,0.171,10,0.3,1.39
,12:20:06,4,2700,1120.7,1.49,13.3,9,11.5,0.166,10,0.3,1.4
,12:20:07,4,2700,1121.7,1.5,13.3,9,11.5,0.167,10,0.3,1.4
,12:20:08,4,2700,1122.7,1.5,13.3,9,11.5,0.168,10,0.3,1.41
,12:20:09,4,2700,1123.7,1.51,13.3,9,11.5,0.164,10,0.3,1.42
,12:20:10,4,2700,1124.7,1.52,13.3,9,11.6,0.164,10,0.3,1.42
,12:20:11,4,2700,1125.7,1.52,13.3,9,11.6,0.165,10,0.3,1.42
,12:20:12,4,2700,1126.7,1.51,13.3,9,11.6,0.164,10,0.3,1.41
,12:20:13,4,2700,1127.7,1.51,13.3,9,11.6,0.163,10,0.3,1.41
,12:20:14,4,2700,1128.7,1.51,13.3,9,11.6,0.163,10,0.3,1.41
,12:20:15,4,2700,1129.7,1.51,13.3,9,11.6,0.168,10,0.3,1.41
,12:20:16,4,2700,1130.7,1.5,13.3,9,11.6,0.163,10,0.3,1.41
,12:20:17,4,2700,1131.7,1.5,13.3,9,11.7,0.168,10,0.3,1.41
,12:20:18,4,2700,1132.7,1.51,13.3,9,11.7,0.168,10,0.3,1.41
,12:20:19,4,2700,1133.7,1.51,13.3,9,11.7,0.168,10,0.3,1.41
,12:20:20,4,2700,1134.7,1.52,13.3,9,11.7,0.169,10,0.3,1.42
,12:20:21,4,2700,1135.7,1.52,13.3,9,11.7,0.165,10,0.3,1.43
,12:20:22,4,2700,1136.7,1.52,13.3,9,11.7,0.165,10,0.3,1.43
,12:20:23,4,2700,1137.7,1.53,13.3,9,11.8,0.17,10,0.3,1.43
,12:20:24,4,2700,1138.7,1.52,13.3,9,11.8,0.169,10,0.3,1.42
,12:20:25,4,2700,1139.7,1.52,13.3,9,11.8,0.169,10,0.3,1.42
,12:20:26,4,2700,1140.7,1.51,13.3,9,11.8,0.168,10,0.3,1.41
,12:20:27,4,2700,1141.7,1.51,13.3,9,11.8,0.168,10,0.3,1.41
,12:20:28,4,2700,1142.7,1.51,13.3,9,11.9,0.168,10,0.3,1.41
,12:20:29,4,2700,1143.7,1.51,13.3,9,11.9,0.163,10,0.3,1.41
,12:20:30,4,2700,1144.7,1.51,13.3,9,11.9,0.164,10,0.3,1.41
,12:20:31,4,2700,1145.7,1.52,13.3,9,11.9,0.164,10,0.3,1.42
,12:20:32,4,2700,1146.7,1.51,13.3,9,11.9,0.169,10,0.3,1.42
,12:20:33,4,2700,1147.7,1.51,13.3,9,11.9,0.168,10,0.3,1.41
,12:20:34,4,2700,1148.7,1.5,13.3,9,11.9,0.168,10,0.3,1.41
,12:20:35,4,2700,1149.7,1.51,13.3,9,11.9,0.168,10,0.3,1.41
,12:20:36,4,2700,1150.7,1.51,13.3,9,11.9,0.169,10,0.3,1.42
,12:20:37,4,2700,1151.7,1.51,13.3,9,12,0.164,10,0.3,1.42
,12:20:38,4,2700,1152.7,1.51,13.3,9,12,0.159,10,0.3,1.41
,12:20:39,4,2700,1153.7,1.5,13.3,9,12,0.163,10,0.3,1.41
,12:20:40,4,2700,1154.7,1.51,13.3,9,12,0.168,10,0.3,1.41
,12:20:41,4,2700,1155.7,1.51,13.3,9,12.1,0.169,10,0.3,1.42
,12:20:42,4,2700,1156.7,1.51,13.3,9,12.1,0.169,10,0.3,1.42
,12:20:43,4,2700,1157.7,1.51,13.3,9,12.1,0.168,10,0.3,1.41
,12:20:44,4,2700,1158.7,1.51,13.3,9,12.1,0.168,10,0.3,1.41
,12:20:45,4,2700,1159.7,1.51,13.3,9,12.1,0.168,10,0.3,1.41
,12:20:46,4,2700,1160.7,1.51,13.3,9,12.2,0.164,10,0.3,1.41
,12:20:47,4,2700,1161.7,1.51,13.3,9,12.2,0.163,10,0.3,1.41
,12:20:48,4,2700,1162.7,1.51,13.3,9,12.2,0.163,10,0.3,1.41
,12:20:49,4,2700,1163.7,1.51,13.3,9,12.2,0.168,10,0.3,1.41
,12:20:50,4,2700,1164.7,1.51,13.3,9,12.2,0.173,10,0.3,1.41
,12:20:51,4,2700,1165.7,1.51,13.3,9,12.2,0.173,10,0.3,1.41
,12:20:52,4,2700,1166.7,1.51,13.3,9,12.2,0.174,10,0.3,1.42
,12:20:53,4,2700,1167.7,1.52,13.3,9,12.3,0.174,10,0.3,1.42
,12:20:54,4,2700,1168.7,1.52,13.3,9,12.3,0.175,10,0.3,1.43
,12:20:55,4,2700,1169.7,1.52,13.3,9,12.3,0.17,10,0.3,1.43
,12:20:56,4,2700,1170.7,1.53,13.3,9,12.3,0.17,10,0.3,1.43
,12:20:57,4,2700,1171.7,1.52,13.3,9,12.3,0.17,10,0.3,1.43
,12:20:58,4,2700,1172.7,1.52,13.3,9,12.4,0.165,10,0.3,1.43
,12:20:59,4,2700,1173.7,1.52,13.3,9,12.4,0.16,10,0.3,1.42
,12:21:00,4,2700,1174.7,1.51,13.3,9,12.4,0.163,10,0.3,1.41
,12:21:01,4,2700,1175.7,1.5,13.3,9,12.4,0.167,10,0.3,1.4
,12:21:02,4,2700,1176.7,1.5,13.3,9,12.4,0.167,10,0.3,1.4
,12:21:03,4,2700,1177.7,1.5,13.3,9,12.4,0.167,10,0.3,1.41
