Data file,,RA0.3_PAO_12C_002_45MINS.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_12DEG_45MINS.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,16/03/2016,,,,,,,,,,
Lubricant,,PAO68,,,,,,,,,,
Specimens,,Al on PTFE,,,,,,,,,,
Temp,,12,,,,,,,,,,
Notes,,"Grit 320, first test at 45mins",,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 12:23:14 on 16/03/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,12:26:42,4,2700,207.8,0.02,0,9,10.4,0.002,10,0.3,0.01
,12:26:43,4,2700,208.8,0.14,0.3,9,10.4,0.014,10,0.3,0.14
,12:26:44,4,2700,209.8,0.48,4.4,9,10.4,0.051,10,0.3,0.48
,12:26:45,4,2700,210.8,0.96,10.6,9,10.4,0.104,10,0.3,0.91
,12:26:46,4,2700,211.8,1.36,13.2,9,10.4,0.148,10,0.3,1.25
,12:26:47,4,2700,212.8,1.54,13.3,9,10.4,0.167,10,0.3,1.4
,12:26:48,4,2700,213.8,1.6,13.3,9,10.3,0.174,10,0.3,1.45
,12:26:49,4,2700,214.8,1.63,13.3,9,10.3,0.172,10,0.3,1.47
,12:26:50,4,2700,215.8,1.65,13.3,9,10.3,0.174,10,0.3,1.49
,12:26:51,4,2700,216.8,1.66,13.3,9,10.3,0.18,10,0.3,1.5
,12:26:52,4,2700,217.8,1.67,13.3,9,10.2,0.18,10,0.3,1.5
,12:26:53,4,2700,218.8,1.67,13.3,9,10.2,0.18,10,0.3,1.5
,12:26:54,4,2700,219.8,1.67,13.3,9,10.2,0.181,10,0.3,1.51
,12:26:55,4,2700,220.8,1.67,13.3,9,10.2,0.181,10,0.3,1.51
,12:26:56,4,2700,221.8,1.67,13.3,9,10.1,0.181,10,0.3,1.5
,12:26:57,4,2700,222.8,1.66,13.3,9,10.1,0.185,10,0.3,1.49
,12:26:58,4,2700,223.8,1.65,13.3,9,10.1,0.184,10,0.3,1.49
,12:26:59,4,2700,224.8,1.65,13.3,9,10,0.184,10,0.3,1.49
,12:27:00,4,2700,225.8,1.66,13.3,9,10,0.185,10,0.3,1.49
,12:27:01,4,2700,226.8,1.66,13.3,9,10,0.185,10,0.3,1.5
,12:27:02,4,2700,227.8,1.66,13.3,9,10,0.185,10,0.3,1.49
,12:27:03,4,2700,228.8,1.66,13.3,9,10,0.175,10,0.3,1.49
,12:27:04,4,2700,229.8,1.65,13.3,10,9.9,0.17,10,0.3,1.49
,12:27:05,4,2700,230.8,1.64,13.3,10,9.9,0.168,10,0.3,1.48
,12:27:06,4,2700,231.8,1.63,13.3,9,9.9,0.171,10,0.3,1.46
,12:27:07,4,2700,232.8,1.61,13.3,9,9.9,0.17,10,0.3,1.45
,12:27:08,4,2700,233.8,1.61,13.3,9,9.9,0.174,10,0.3,1.45
,12:27:09,4,2700,234.8,1.6,13.3,9,9.9,0.174,10,0.3,1.45
,12:27:10,4,2700,235.8,1.6,13.3,9,9.9,0.183,10,0.3,1.44
,12:27:11,4,2700,236.8,1.59,13.3,9,9.9,0.182,10,0.3,1.43
,12:27:12,4,2700,237.8,1.59,13.3,9,9.9,0.182,10,0.3,1.43
,12:27:13,4,2700,238.8,1.6,13.3,9,9.9,0.178,10,0.3,1.44
,12:27:14,4,2700,239.8,1.6,13.3,9,9.9,0.178,10,0.3,1.44
,12:27:15,4,2700,240.8,1.6,13.3,9,10,0.178,10,0.3,1.44
,12:27:16,4,2700,241.8,1.6,13.3,9,10,0.183,10,0.3,1.44
,12:27:17,4,2700,242.8,1.6,13.3,9,10,0.183,10,0.3,1.44
,12:27:18,4,2700,243.8,1.6,13.3,9,10,0.179,10,0.3,1.45
,12:27:19,4,2700,244.8,1.61,13.3,9,10,0.175,10,0.3,1.46
,12:27:20,4,2700,245.8,1.61,13.3,9,10,0.18,10,0.3,1.45
,12:27:21,4,2700,246.8,1.6,13.3,9,10,0.178,10,0.3,1.44
,12:27:22,4,2700,247.8,1.59,13.3,9,10,0.177,10,0.3,1.43
,12:27:23,4,2700,248.8,1.59,13.3,9,10,0.177,10,0.3,1.43
,12:27:24,4,2700,249.8,1.59,13.3,9,10,0.177,10,0.3,1.43
,12:27:25,4,2700,250.8,1.59,13.3,9,10,0.182,10,0.3,1.43
,12:27:26,4,2700,251.8,1.59,13.3,9,10,0.178,10,0.3,1.44
,12:27:27,4,2700,252.8,1.6,13.3,9,10,0.178,10,0.3,1.44
,12:27:28,4,2700,253.8,1.59,13.3,9,10,0.178,10,0.3,1.43
,12:27:29,4,2700,254.8,1.58,13.3,9,10,0.176,10,0.3,1.42
,12:27:30,4,2700,255.8,1.57,13.3,9,10,0.175,10,0.3,1.42
,12:27:31,4,2700,256.8,1.58,13.3,9,10,0.176,10,0.3,1.42
,12:27:32,4,2700,257.8,1.59,13.3,9,10,0.172,10,0.3,1.43
,12:27:33,4,2700,258.8,1.59,13.3,9,10,0.173,10,0.3,1.44
,12:27:34,4,2700,259.8,1.59,13.3,9,10,0.177,10,0.3,1.43
,12:27:35,4,2700,260.8,1.57,13.3,9,10,0.175,10,0.3,1.42
,12:27:36,4,2700,261.8,1.57,13.3,9,10,0.175,10,0.3,1.41
,12:27:37,4,2700,262.8,1.57,13.3,9,10,0.175,10,0.3,1.41
,12:27:38,4,2700,263.8,1.57,13.3,9,10,0.175,10,0.3,1.41
,12:27:39,4,2700,264.8,1.57,13.3,9,9.9,0.175,10,0.3,1.42
,12:27:40,4,2700,265.8,1.58,13.3,9,9.9,0.176,10,0.3,1.43
,12:27:41,4,2700,266.8,1.59,13.3,9,9.9,0.172,10,0.3,1.43
,12:27:42,4,2700,267.8,1.59,13.3,9,9.9,0.172,10,0.3,1.43
,12:27:43,4,2700,268.8,1.58,13.3,9,9.9,0.176,10,0.3,1.42
,12:27:44,4,2700,269.8,1.57,13.3,9,9.9,0.18,10,0.3,1.41
,12:27:45,4,2700,270.8,1.57,13.3,9,9.9,0.175,10,0.3,1.41
,12:27:46,4,2700,271.8,1.58,13.3,9,9.9,0.171,10,0.3,1.42
,12:27:47,4,2700,272.8,1.59,13.3,9,9.9,0.172,10,0.3,1.43
,12:27:48,4,2700,273.8,1.58,13.3,9,9.9,0.176,10,0.3,1.42
,12:27:49,4,2700,274.8,1.57,13.3,9,9.9,0.175,10,0.3,1.41
,12:27:50,4,2700,275.8,1.56,13.3,9,9.9,0.174,10,0.3,1.41
,12:27:51,4,2700,276.8,1.55,13.3,9,9.9,0.168,10,0.3,1.4
,12:27:52,4,2700,277.8,1.55,13.3,9,9.9,0.168,10,0.3,1.4
,12:27:53,4,2700,278.8,1.54,13.3,9,9.9,0.167,10,0.3,1.39
,12:27:54,4,2700,279.8,1.54,13.3,9,9.9,0.167,10,0.3,1.39
,12:27:55,4,2700,280.8,1.54,13.3,9,9.9,0.163,10,0.3,1.39
,12:27:56,4,2700,281.8,1.54,13.3,9,9.9,0.163,10,0.3,1.39
,12:27:57,4,2700,282.8,1.55,13.3,9,9.9,0.163,10,0.3,1.4
,12:27:58,4,2700,283.8,1.55,13.3,9,9.9,0.168,10,0.3,1.4
,12:27:59,4,2700,284.8,1.55,13.3,9,9.9,0.173,10,0.3,1.4
,12:28:00,4,2700,285.8,1.55,13.3,9,9.9,0.173,10,0.3,1.4
,12:28:01,4,2700,286.8,1.55,13.3,9,9.9,0.173,10,0.3,1.4
,12:28:02,4,2700,287.8,1.55,13.3,9,9.9,0.173,10,0.3,1.4
,12:28:03,4,2700,288.8,1.55,13.3,9,9.9,0.178,10,0.3,1.39
,12:28:04,4,2700,289.8,1.55,13.3,9,9.9,0.172,10,0.3,1.4
,12:28:05,4,2700,290.8,1.54,13.3,9,9.9,0.172,10,0.3,1.39
,12:28:06,4,2700,291.8,1.54,13.3,9,9.9,0.172,10,0.3,1.39
,12:28:07,4,2700,292.8,1.54,13.3,9,9.9,0.177,10,0.3,1.39
,12:28:08,4,2700,293.8,1.54,13.3,9,9.9,0.172,10,0.3,1.39
,12:28:09,4,2700,294.8,1.55,13.3,9,9.9,0.172,10,0.3,1.4
,12:28:10,4,2700,295.8,1.55,13.3,9,9.9,0.173,10,0.3,1.4
,12:28:11,4,2700,296.8,1.55,13.3,9,9.9,0.173,10,0.3,1.4
,12:28:12,4,2700,297.8,1.55,13.3,9,10,0.172,10,0.3,1.39
,12:28:13,4,2700,298.8,1.54,13.3,9,10,0.172,10,0.3,1.39
,12:28:14,4,2700,299.8,1.54,13.3,9,10,0.171,10,0.3,1.39
,12:28:15,4,2700,300.8,1.53,13.3,9,10,0.171,10,0.3,1.38
,12:28:16,4,2700,301.8,1.53,13.3,9,10,0.176,10,0.3,1.38
,12:28:17,4,2700,302.8,1.54,13.3,9,10,0.177,10,0.3,1.39
,12:28:18,4,2700,303.8,1.55,13.3,9,10,0.172,10,0.3,1.4
,12:28:19,4,2700,304.8,1.55,13.3,9,10,0.168,10,0.3,1.4
,12:28:20,4,2700,305.8,1.55,13.3,9,10,0.168,10,0.3,1.4
,12:28:21,4,2700,306.8,1.55,13.3,9,10,0.172,10,0.3,1.39
,12:28:22,4,2700,307.8,1.53,13.3,9,10,0.171,10,0.3,1.38
,12:28:23,4,2700,308.8,1.53,13.3,9,10,0.17,10,0.3,1.38
,12:28:24,4,2700,309.8,1.53,13.3,9,10,0.166,10,0.3,1.38
,12:28:25,4,2700,310.8,1.53,13.3,9,10,0.171,10,0.3,1.38
,12:28:26,4,2700,311.8,1.54,13.3,9,10,0.171,10,0.3,1.39
,12:28:27,4,2700,312.8,1.54,13.3,9,10,0.172,10,0.3,1.39
,12:28:28,4,2700,313.8,1.54,13.3,9,10,0.167,10,0.3,1.39
,12:28:29,4,2700,314.8,1.54,13.3,9,10,0.167,10,0.3,1.39
,12:28:30,4,2700,315.8,1.53,13.3,9,10,0.17,10,0.3,1.38
,12:28:31,4,2700,316.8,1.51,13.3,9,10,0.169,10,0.3,1.36
,12:28:32,4,2700,317.8,1.5,13.3,9,10,0.173,10,0.3,1.36
,12:28:33,4,2700,318.8,1.51,13.3,9,10,0.168,10,0.3,1.36
,12:28:34,4,2700,319.8,1.53,13.3,9,10,0.165,10,0.3,1.38
,12:28:35,4,2700,320.8,1.54,13.3,9,10.1,0.167,10,0.3,1.39
,12:28:36,4,2700,321.8,1.54,13.3,9,10.1,0.167,10,0.3,1.39
,12:28:37,4,2700,322.8,1.53,13.3,9,10.1,0.166,10,0.3,1.38
,12:28:38,4,2700,323.8,1.52,13.3,9,10.1,0.165,10,0.3,1.37
,12:28:39,4,2700,324.8,1.51,13.3,9,10.1,0.169,10,0.3,1.36
,12:28:40,4,2700,325.8,1.51,13.3,9,10.1,0.168,10,0.3,1.36
,12:28:41,4,2700,326.8,1.51,13.3,9,10.1,0.173,10,0.3,1.36
,12:28:42,4,2700,327.8,1.51,13.3,9,10.1,0.169,10,0.3,1.36
,12:28:43,4,2700,328.8,1.52,13.3,9,10.1,0.165,10,0.3,1.37
,12:28:44,4,2700,329.8,1.53,13.3,9,10.1,0.166,10,0.3,1.38
,12:28:45,4,2700,330.8,1.53,13.3,9,10.1,0.17,10,0.3,1.38
,12:28:46,4,2700,331.8,1.52,13.3,9,10.1,0.165,10,0.3,1.37
,12:28:47,4,2700,332.8,1.51,13.3,9,10.1,0.164,10,0.3,1.36
,12:28:48,4,2700,333.8,1.51,13.3,9,10.1,0.164,10,0.3,1.36
,12:28:49,4,2700,334.8,1.51,13.3,9,10.1,0.163,10,0.3,1.36
,12:28:50,4,2700,335.8,1.5,13.3,9,10.1,0.168,10,0.3,1.36
,12:28:51,4,2700,336.8,1.5,13.3,9,10.2,0.167,10,0.3,1.35
,12:28:52,4,2700,337.8,1.49,13.3,9,10.2,0.162,10,0.3,1.34
,12:28:53,4,2700,338.8,1.49,13.3,9,10.2,0.166,10,0.3,1.34
,12:28:54,4,2700,339.8,1.48,13.3,9,10.2,0.165,10,0.3,1.34
,12:28:55,4,2700,340.8,1.49,13.3,9,10.2,0.161,10,0.3,1.34
,12:28:56,4,2700,341.8,1.49,13.3,9,10.2,0.157,10,0.3,1.34
,12:28:57,4,2700,342.8,1.5,13.3,9,10.2,0.158,10,0.3,1.35
,12:28:58,4,2700,343.8,1.49,13.3,9,10.2,0.157,10,0.3,1.35
,12:28:59,4,2700,344.8,1.49,13.3,9,10.2,0.157,10,0.3,1.34
,12:29:00,4,2700,345.8,1.48,13.3,9,10.2,0.156,10,0.3,1.33
,12:29:01,4,2700,346.8,1.48,13.3,9,10.2,0.155,10,0.3,1.33
,12:29:02,4,2700,347.8,1.47,13.3,9,10.2,0.16,10,0.3,1.33
,12:29:03,4,2700,348.8,1.47,13.3,9,10.2,0.164,10,0.3,1.33
,12:29:04,4,2700,349.8,1.48,13.3,9,10.3,0.169,10,0.3,1.33
,12:29:05,4,2700,350.8,1.48,13.3,9,10.3,0.17,10,0.3,1.34
,12:29:06,4,2700,351.8,1.48,13.3,9,10.3,0.165,10,0.3,1.34
,12:29:07,4,2700,352.8,1.48,13.3,9,10.3,0.165,10,0.3,1.34
,12:29:08,4,2700,353.8,1.48,13.3,9,10.3,0.169,10,0.3,1.33
,12:29:09,4,2700,354.8,1.47,13.3,9,10.3,0.169,10,0.3,1.33
,12:29:10,4,2700,355.8,1.48,13.3,9,10.3,0.17,10,0.3,1.34
,12:29:11,4,2700,356.8,1.49,13.3,9,10.3,0.166,10,0.3,1.35
,12:29:12,4,2700,357.8,1.5,13.3,9,10.3,0.172,10,0.3,1.35
,12:29:13,4,2700,358.8,1.5,13.3,9,10.3,0.172,10,0.3,1.35
,12:29:14,4,2700,359.8,1.5,13.3,9,10.4,0.167,10,0.3,1.35
,12:29:15,4,2700,360.8,1.5,13.3,9,10.4,0.168,10,0.3,1.36
,12:29:16,4,2700,361.8,1.51,13.3,9,10.4,0.168,10,0.3,1.36
,12:29:17,4,2700,362.8,1.51,13.3,9,10.4,0.173,10,0.3,1.36
,12:29:18,4,2700,363.8,1.5,13.3,9,10.4,0.173,10,0.3,1.36
,12:29:19,4,2700,364.8,1.5,13.3,9,10.4,0.168,10,0.3,1.36
,12:29:20,4,2700,365.8,1.51,13.3,9,10.4,0.168,10,0.3,1.36
,12:29:21,4,2700,366.8,1.51,13.3,9,10.4,0.168,10,0.3,1.36
,12:29:22,4,2700,367.8,1.5,13.3,9,10.4,0.168,10,0.3,1.35
,12:29:23,4,2700,368.8,1.5,13.3,9,10.4,0.167,10,0.3,1.35
,12:29:24,4,2700,369.8,1.5,13.3,9,10.5,0.167,10,0.3,1.35
,12:29:25,4,2700,370.8,1.49,13.3,9,10.5,0.166,10,0.3,1.35
,12:29:26,4,2700,371.8,1.49,13.3,9,10.5,0.166,10,0.3,1.34
,12:29:27,4,2700,372.8,1.49,13.3,9,10.5,0.171,10,0.3,1.34
,12:29:28,4,2700,373.8,1.49,13.3,9,10.5,0.166,10,0.3,1.34
,12:29:29,4,2700,374.8,1.5,13.3,9,10.5,0.163,10,0.3,1.36
,12:29:30,4,2700,375.8,1.51,13.3,9,10.5,0.164,10,0.3,1.36
,12:29:31,4,2700,376.8,1.51,13.3,9,10.5,0.169,10,0.3,1.36
,12:29:32,4,2700,377.8,1.5,13.3,9,10.5,0.168,10,0.3,1.36
,12:29:33,4,2700,378.8,1.5,13.3,9,10.6,0.167,10,0.3,1.35
,12:29:34,4,2700,379.8,1.5,13.3,9,10.6,0.162,10,0.3,1.35
,12:29:35,4,2700,380.8,1.49,13.3,9,10.6,0.166,10,0.3,1.35
,12:29:36,4,2700,381.8,1.49,13.3,9,10.6,0.166,10,0.3,1.34
,12:29:37,4,2700,382.8,1.49,13.3,9,10.6,0.166,10,0.3,1.34
,12:29:38,4,2700,383.8,1.49,13.3,9,10.6,0.166,10,0.3,1.35
,12:29:39,4,2700,384.8,1.5,13.3,9,10.6,0.163,10,0.3,1.36
,12:29:40,4,2700,385.8,1.51,13.3,9,10.6,0.164,10,0.3,1.36
,12:29:41,4,2700,386.8,1.51,13.3,9,10.6,0.168,10,0.3,1.36
,12:29:42,4,2700,387.8,1.5,13.3,9,10.7,0.167,10,0.3,1.35
,12:29:43,4,2700,388.8,1.5,13.3,9,10.7,0.163,10,0.3,1.35
,12:29:44,4,2700,389.8,1.5,13.3,9,10.7,0.163,10,0.3,1.36
,12:29:45,4,2700,390.8,1.5,13.3,9,10.7,0.167,10,0.3,1.35
,12:29:46,4,2700,391.8,1.49,13.3,9,10.7,0.166,10,0.3,1.34
,12:29:47,4,2700,392.8,1.48,13.3,9,10.7,0.165,10,0.3,1.34
,12:29:48,4,2700,393.8,1.48,13.3,9,10.7,0.165,10,0.3,1.34
,12:29:49,4,2700,394.8,1.48,13.3,9,10.7,0.165,10,0.3,1.34
,12:29:50,4,2700,395.8,1.49,13.3,9,10.8,0.166,10,0.3,1.35
,12:29:51,4,2700,396.8,1.5,13.3,9,10.8,0.168,10,0.3,1.36
,12:29:52,4,2700,397.8,1.51,13.3,9,10.8,0.164,10,0.3,1.36
,12:29:53,4,2700,398.8,1.5,13.3,9,10.8,0.158,10,0.3,1.35
,12:29:54,4,2700,399.8,1.49,13.3,9,10.8,0.157,10,0.3,1.34
,12:29:55,4,2700,400.8,1.48,13.3,9,10.8,0.16,10,0.3,1.33
,12:29:56,4,2700,401.8,1.47,13.3,9,10.8,0.155,10,0.3,1.33
,12:29:57,4,2700,402.8,1.47,13.3,9,10.8,0.155,10,0.3,1.32
,12:29:58,4,2700,403.8,1.46,13.3,9,10.9,0.154,10,0.3,1.32
,12:29:59,4,2700,404.8,1.46,13.3,9,10.9,0.154,10,0.3,1.32
,12:30:00,4,2700,405.8,1.46,13.3,9,10.9,0.158,10,0.3,1.32
,12:30:01,4,2700,406.8,1.46,13.3,9,10.9,0.154,10,0.3,1.31
,12:30:02,4,2700,407.8,1.45,13.3,9,10.9,0.157,10,0.3,1.31
,12:30:03,4,2700,408.8,1.45,13.3,9,10.9,0.157,10,0.3,1.31
,12:30:04,4,2700,409.8,1.44,13.3,9,11,0.161,10,0.3,1.3
,12:30:05,4,2700,410.8,1.44,13.3,9,11,0.156,10,0.3,1.3
,12:30:06,4,2700,411.8,1.44,13.3,9,11,0.156,10,0.3,1.3
,12:30:07,4,2700,412.8,1.44,13.3,9,11,0.156,10,0.3,1.3
,12:30:08,4,2700,413.8,1.44,13.3,9,11,0.156,10,0.3,1.3
,12:30:09,4,2700,414.8,1.44,13.3,9,11,0.16,10,0.3,1.29
,12:30:10,4,2700,415.8,1.43,13.3,9,11.1,0.16,10,0.3,1.29
,12:30:11,4,2700,416.8,1.43,13.3,9,11.1,0.164,10,0.3,1.29
,12:30:12,4,2700,417.8,1.43,13.3,9,11.1,0.164,10,0.3,1.29
,12:30:13,4,2700,418.8,1.43,13.3,9,11.1,0.164,10,0.3,1.29
,12:30:14,4,2700,419.8,1.43,13.3,9,11.1,0.164,10,0.3,1.29
,12:30:15,4,2700,420.8,1.44,13.3,9,11.1,0.166,10,0.3,1.3
,12:30:16,4,2700,421.8,1.45,13.3,9,11.1,0.162,10,0.3,1.31
,12:30:17,4,2700,422.8,1.46,13.3,9,11.1,0.163,10,0.3,1.32
,12:30:18,4,2700,423.8,1.46,13.3,9,11.2,0.167,10,0.3,1.32
,12:30:19,4,2700,424.8,1.46,13.3,9,11.2,0.168,10,0.3,1.32
,12:30:20,4,2700,425.8,1.46,13.3,9,11.2,0.163,10,0.3,1.32
,12:30:21,4,2700,426.8,1.47,13.3,9,11.2,0.164,10,0.3,1.33
,12:30:22,4,2700,427.8,1.47,13.3,9,11.2,0.164,10,0.3,1.33
,12:30:23,4,2700,428.8,1.47,13.3,9,11.2,0.164,10,0.3,1.33
,12:30:24,4,2700,429.8,1.47,13.3,9,11.3,0.169,10,0.3,1.33
,12:30:25,4,2700,430.8,1.47,13.3,9,11.3,0.164,10,0.3,1.33
,12:30:26,4,2700,431.8,1.47,13.3,9,11.3,0.164,10,0.3,1.33
,12:30:27,4,2700,432.8,1.47,13.3,9,11.3,0.169,10,0.3,1.33
,12:30:28,4,2700,433.8,1.47,13.3,9,11.3,0.169,10,0.3,1.33
,12:30:29,4,2700,434.8,1.47,13.3,9,11.4,0.169,10,0.3,1.33
,12:30:30,4,2700,435.8,1.48,13.3,9,11.4,0.165,10,0.3,1.34
,12:30:31,4,2700,436.8,1.49,13.3,9,11.4,0.166,10,0.3,1.34
,12:30:32,4,2700,437.8,1.49,13.3,9,11.4,0.166,10,0.3,1.34
,12:30:33,4,2700,438.8,1.48,13.3,9,11.4,0.165,10,0.3,1.33
,12:30:34,4,2700,439.8,1.48,13.3,9,11.4,0.164,10,0.3,1.33
,12:30:35,4,2700,440.8,1.48,13.3,9,11.4,0.164,10,0.3,1.33
,12:30:36,4,2700,441.8,1.48,13.3,9,11.4,0.165,10,0.3,1.34
,12:30:37,4,2700,442.8,1.48,13.3,9,11.4,0.17,10,0.3,1.34
,12:30:38,4,2700,443.8,1.49,13.3,9,11.5,0.166,10,0.3,1.34
,12:30:39,4,2700,444.8,1.49,13.3,9,11.5,0.161,10,0.3,1.34
,12:30:40,4,2700,445.8,1.48,13.3,10,11.5,0.152,10,0.3,1.34
,12:30:41,4,2700,446.8,1.48,13.3,10,11.5,0.152,10,0.3,1.34
,12:30:42,4,2700,447.8,1.48,13.3,9,11.6,0.156,10,0.3,1.33
,12:30:43,4,2700,448.8,1.48,13.3,9,11.6,0.16,10,0.3,1.34
,12:30:44,4,2700,449.8,1.48,13.3,9,11.6,0.165,10,0.3,1.34
,12:30:45,4,2700,450.8,1.48,13.3,9,11.6,0.165,10,0.3,1.33
,12:30:46,4,2700,451.8,1.47,13.3,9,11.6,0.164,10,0.3,1.33
,12:30:47,4,2700,452.8,1.47,13.3,9,11.6,0.168,10,0.3,1.32
,12:30:48,4,2700,453.8,1.46,13.3,9,11.7,0.168,10,0.3,1.32
,12:30:49,4,2700,454.8,1.46,13.3,9,11.7,0.162,10,0.3,1.31
,12:30:50,4,2700,455.8,1.46,13.3,9,11.7,0.163,10,0.3,1.32
,12:30:51,4,2700,456.8,1.46,13.3,9,11.7,0.163,10,0.3,1.32
,12:30:52,4,2700,457.8,1.47,13.3,9,11.7,0.163,10,0.3,1.32
,12:30:53,4,2700,458.8,1.47,13.3,9,11.7,0.164,10,0.3,1.33
,12:30:54,4,2700,459.8,1.48,13.3,9,11.8,0.16,10,0.3,1.33
,12:30:55,4,2700,460.8,1.48,13.3,9,11.8,0.165,10,0.3,1.34
,12:30:56,4,2700,461.8,1.48,13.3,9,11.8,0.164,10,0.3,1.33
,12:30:57,4,2700,462.8,1.48,13.3,9,11.8,0.164,10,0.3,1.33
,12:30:58,4,2700,463.8,1.48,13.3,9,11.8,0.164,10,0.3,1.33
,12:30:59,4,2700,464.8,1.48,13.3,9,11.8,0.164,10,0.3,1.33
,12:31:00,4,2700,465.8,1.47,13.3,9,11.9,0.164,10,0.3,1.33
,12:31:01,4,2700,466.8,1.47,13.3,9,11.9,0.168,10,0.3,1.32
,12:31:02,4,2700,467.8,1.47,13.3,9,11.9,0.164,10,0.3,1.33
,12:31:03,4,2700,468.8,1.47,13.3,9,11.9,0.164,10,0.3,1.33
,12:31:04,4,2700,469.8,1.47,13.3,9,11.9,0.164,10,0.3,1.33
,12:31:05,4,2700,470.8,1.47,13.3,9,12,0.169,10,0.3,1.33
,12:31:06,4,2700,471.8,1.48,13.3,9,12,0.169,10,0.3,1.33
,12:31:07,4,2700,472.8,1.49,13.3,9,12,0.166,10,0.3,1.34
,12:31:08,4,2700,473.8,1.5,13.3,9,12,0.162,10,0.3,1.35
,12:31:09,4,2700,474.8,1.5,13.3,9,12,0.162,10,0.3,1.35
,12:31:10,4,2700,475.8,1.49,13.3,9,12.1,0.166,10,0.3,1.34
,12:31:11,4,2700,476.8,1.49,13.3,9,12.1,0.17,10,0.3,1.34
,12:31:12,4,2700,477.8,1.49,13.3,9,12.1,0.166,10,0.3,1.34
,12:31:13,4,2700,478.8,1.49,13.3,9,12.1,0.166,10,0.3,1.34
,12:31:14,4,2700,479.8,1.5,13.3,9,12.1,0.167,10,0.3,1.35
,12:31:15,4,2700,480.8,1.5,13.3,9,12.1,0.162,10,0.3,1.35
,12:31:16,4,2700,481.8,1.5,13.3,9,12.1,0.162,10,0.3,1.35
,12:31:17,4,2700,482.8,1.5,13.3,9,12.2,0.162,10,0.3,1.35
,12:31:18,4,2700,483.8,1.49,13.3,9,12.2,0.162,10,0.3,1.34
,12:31:19,4,2700,484.8,1.49,13.3,9,12.2,0.166,10,0.3,1.34
,12:31:20,4,2700,485.8,1.49,13.3,9,12.2,0.166,10,0.3,1.34
,12:31:21,4,2700,486.8,1.49,13.3,9,12.2,0.166,10,0.3,1.34
,12:31:22,4,2700,487.8,1.49,13.3,9,12.2,0.161,10,0.3,1.34
,12:31:23,4,2700,488.8,1.49,13.3,9,12.3,0.166,10,0.3,1.34
,12:31:24,4,2700,489.8,1.48,13.3,9,12.3,0.165,10,0.3,1.33
,12:31:25,4,2700,490.8,1.47,13.3,9,12.3,0.163,10,0.3,1.32
,12:31:26,4,2700,491.8,1.46,13.3,9,12.3,0.163,10,0.3,1.31
,12:31:27,4,2700,492.8,1.46,13.3,9,12.3,0.163,10,0.3,1.32
,12:31:28,4,2700,493.8,1.48,13.3,9,12.4,0.165,10,0.3,1.34
,12:31:29,4,2700,494.8,1.5,13.3,9,12.4,0.167,10,0.3,1.35
,12:31:30,4,2700,495.8,1.51,13.3,9,12.4,0.164,10,0.3,1.36
,12:31:31,4,2700,496.8,1.5,13.3,9,12.4,0.163,10,0.3,1.35
,12:31:32,4,2700,497.8,1.49,13.3,9,12.4,0.162,10,0.3,1.34
,12:31:33,4,2700,498.8,1.48,13.3,9,12.4,0.165,10,0.3,1.34
,12:31:34,4,2700,499.8,1.48,13.3,9,12.4,0.164,10,0.3,1.33
,12:31:35,4,2700,500.8,1.47,13.3,9,12.5,0.163,10,0.3,1.32
,12:31:36,4,2700,501.8,1.46,13.3,9,12.5,0.163,10,0.3,1.31
,12:31:37,4,2700,502.8,1.45,13.3,9,12.5,0.162,10,0.3,1.31
,12:31:38,4,2700,503.8,1.46,13.3,9,12.5,0.167,10,0.3,1.32
,12:31:39,4,2700,504.8,1.47,13.3,9,12.5,0.164,10,0.3,1.33
,12:31:40,4,2700,505.8,1.49,13.3,9,12.5,0.161,10,0.3,1.34
,12:31:41,4,2700,506.8,1.5,13.3,9,12.6,0.162,10,0.3,1.35
,12:31:42,4,2700,507.8,1.5,13.3,9,12.6,0.162,10,0.3,1.35
,12:31:43,4,2700,508.8,1.49,13.3,9,12.6,0.162,10,0.3,1.34
,12:31:44,4,2700,509.8,1.48,13.3,9,12.6,0.156,10,0.3,1.33
,12:31:45,4,2700,510.8,1.47,13.3,9,12.6,0.155,10,0.3,1.32
,12:31:46,4,2700,511.8,1.46,13.3,9,12.7,0.158,10,0.3,1.31
,12:31:47,4,2700,512.8,1.45,13.3,9,12.7,0.157,10,0.3,1.31
,12:31:48,4,2700,513.8,1.45,13.3,9,12.7,0.153,10,0.3,1.31
,12:31:49,4,2700,514.8,1.46,13.3,9,12.7,0.154,10,0.3,1.32
,12:31:50,4,2700,515.8,1.47,13.3,9,12.7,0.155,10,0.3,1.32
,12:31:51,4,2700,516.8,1.46,13.3,9,12.7,0.158,10,0.3,1.31
