Data file,,DRYSLIDE_ISO10_-8C_003.TSV,,,,,,,,,,
Configuration file,,TE77 CHILLER-ECKOLD.CFG,,,,,,,,,,
Calibration file,,TE77 CHILLER.CAL,,,,,,,,,,
Test control file,,DEARMANBENCHMARK_PEEK_15MM_-8DEG.TSF,,,,,,,,,,
,,,,,,,,,,,,
User,,David Eckold,,,,,,,,,,
Date,,16/05/2016,,,,,,,,,,
Lubricant,,ISO 10,,,,,,,,,,
Specimens,,DrySlide on PTFE,,,,,,,,,,
Temp,,-8,,,,,,,,,,
Notes,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Test started at 16:37:44 on 16/05/2016,,,,,,,,,,,,
,Time,This Step,Step Time,Test Time,Friction Force (N),Frequency (Hz),Load (N),Specimen Temperature (Chiller) (øC),Friction Coeff,Friction Range (N),Contact Pot (mV),Force Input (Volts)
,16:57:32,4,3600,1188.7,1.13,13.3,6,-3.4,0.177,10,50.1,1.09
,16:57:33,4,3600,1189.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:57:34,4,3600,1190.7,1.14,13.3,7,-3.4,0.171,10,50,1.09
,16:57:35,4,3600,1191.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,16:57:36,4,3600,1192.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:57:37,4,3600,1193.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:57:38,4,3600,1194.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:57:39,4,3600,1195.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:57:40,4,3600,1196.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:57:41,4,3600,1197.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:57:42,4,3600,1198.7,1.15,13.3,7,-3.5,0.166,10,50.1,1.1
,16:57:43,4,3600,1199.7,1.15,13.3,7,-3.5,0.161,10,50.1,1.1
,16:57:44,4,3600,1200.7,1.15,13.3,7,-3.5,0.166,10,50.1,1.1
,16:57:45,4,3600,1201.7,1.15,13.3,7,-3.5,0.172,10,50.1,1.1
,16:57:46,4,3600,1202.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,16:57:47,4,3600,1203.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,16:57:48,4,3600,1204.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,16:57:49,4,3600,1205.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:57:50,4,3600,1206.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,16:57:51,4,3600,1207.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:57:52,4,3600,1208.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,16:57:53,4,3600,1209.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:57:54,4,3600,1210.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,16:57:55,4,3600,1211.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:57:56,4,3600,1212.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:57:57,4,3600,1213.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,16:57:58,4,3600,1214.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:57:59,4,3600,1215.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,16:58:00,4,3600,1216.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,16:58:01,4,3600,1217.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:02,4,3600,1218.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,16:58:03,4,3600,1219.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,16:58:04,4,3600,1220.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:05,4,3600,1221.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:06,4,3600,1222.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:07,4,3600,1223.7,1.15,13.3,7,-3.4,0.166,10,50,1.1
,16:58:08,4,3600,1224.7,1.14,13.3,7,-3.4,0.171,10,50,1.09
,16:58:09,4,3600,1225.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:58:10,4,3600,1226.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:58:11,4,3600,1227.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:12,4,3600,1228.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,16:58:13,4,3600,1229.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:14,4,3600,1230.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:15,4,3600,1231.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:16,4,3600,1232.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:17,4,3600,1233.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,16:58:18,4,3600,1234.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,16:58:19,4,3600,1235.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:58:20,4,3600,1236.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.1
,16:58:21,4,3600,1237.7,1.15,13.3,7,-3.4,0.166,10,50,1.1
,16:58:22,4,3600,1238.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:23,4,3600,1239.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:24,4,3600,1240.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:25,4,3600,1241.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,16:58:26,4,3600,1242.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:58:27,4,3600,1243.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:58:28,4,3600,1244.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,16:58:29,4,3600,1245.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,16:58:30,4,3600,1246.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,16:58:31,4,3600,1247.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,16:58:32,4,3600,1248.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:33,4,3600,1249.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,16:58:34,4,3600,1250.7,1.14,13.3,7,-3.4,0.171,10,50,1.09
,16:58:35,4,3600,1251.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:58:36,4,3600,1252.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:58:37,4,3600,1253.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:38,4,3600,1254.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:58:39,4,3600,1255.7,1.15,13.3,7,-3.4,0.16,10,50.1,1.1
,16:58:40,4,3600,1256.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.09
,16:58:41,4,3600,1257.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:58:42,4,3600,1258.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:58:43,4,3600,1259.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,16:58:44,4,3600,1260.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,16:58:45,4,3600,1261.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:58:46,4,3600,1262.7,1.14,13.3,7,-3.3,0.165,10,50.1,1.09
,16:58:47,4,3600,1263.7,1.14,13.3,7,-3.3,0.165,10,50,1.09
,16:58:48,4,3600,1264.7,1.14,13.3,7,-3.3,0.171,10,50,1.09
,16:58:49,4,3600,1265.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,16:58:50,4,3600,1266.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,16:58:51,4,3600,1267.7,1.15,13.3,7,-3.3,0.165,10,50.1,1.09
,16:58:52,4,3600,1268.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:58:53,4,3600,1269.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:58:54,4,3600,1270.7,1.15,13.3,7,-3.3,0.166,10,50,1.1
,16:58:55,4,3600,1271.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,16:58:56,4,3600,1272.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,16:58:57,4,3600,1273.7,1.14,13.3,7,-3.3,0.165,10,50.1,1.09
,16:58:58,4,3600,1274.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:58:59,4,3600,1275.7,1.15,13.3,7,-3.3,0.173,10,50.1,1.1
,16:59:00,4,3600,1276.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:01,4,3600,1277.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:02,4,3600,1278.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:03,4,3600,1279.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:04,4,3600,1280.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:05,4,3600,1281.7,1.15,13.3,7,-3.3,0.172,10,50.1,1.1
,16:59:06,4,3600,1282.7,1.15,13.3,7,-3.3,0.172,10,50.1,1.09
,16:59:07,4,3600,1283.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:08,4,3600,1284.7,1.15,13.3,7,-3.3,0.16,10,50.1,1.1
,16:59:09,4,3600,1285.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,16:59:10,4,3600,1286.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:59:11,4,3600,1287.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,16:59:12,4,3600,1288.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,16:59:13,4,3600,1289.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:59:14,4,3600,1290.7,1.14,13.3,6,-3.4,0.178,10,50.1,1.09
,16:59:15,4,3600,1291.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:59:16,4,3600,1292.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:17,4,3600,1293.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:18,4,3600,1294.7,1.15,13.3,7,-3.3,0.166,10,50,1.1
,16:59:19,4,3600,1295.7,1.15,13.3,7,-3.3,0.165,10,50,1.09
,16:59:20,4,3600,1296.7,1.15,13.3,7,-3.3,0.165,10,50.1,1.09
,16:59:21,4,3600,1297.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:22,4,3600,1298.7,1.15,13.3,7,-3.3,0.165,10,50.1,1.09
,16:59:23,4,3600,1299.7,1.14,13.3,7,-3.3,0.165,10,50.1,1.09
,16:59:24,4,3600,1300.7,1.14,13.3,7,-3.3,0.165,10,50.1,1.09
,16:59:25,4,3600,1301.7,1.14,13.3,7,-3.3,0.164,10,50.1,1.09
,16:59:26,4,3600,1302.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,16:59:27,4,3600,1303.7,1.14,13.3,7,-3.4,0.171,10,50,1.09
,16:59:28,4,3600,1304.7,1.14,13.3,6,-3.4,0.178,10,50,1.09
,16:59:29,4,3600,1305.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,16:59:30,4,3600,1306.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,16:59:31,4,3600,1307.7,1.15,13.3,7,-3.4,0.16,10,50,1.1
,16:59:32,4,3600,1308.7,1.15,13.3,7,-3.4,0.16,10,50,1.1
,16:59:33,4,3600,1309.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,16:59:34,4,3600,1310.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:59:35,4,3600,1311.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,16:59:36,4,3600,1312.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,16:59:37,4,3600,1313.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,16:59:38,4,3600,1314.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,16:59:39,4,3600,1315.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.08
,16:59:40,4,3600,1316.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,16:59:41,4,3600,1317.7,1.15,13.3,7,-3.3,0.172,10,50.1,1.09
,16:59:42,4,3600,1318.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:43,4,3600,1319.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:44,4,3600,1320.7,1.15,13.3,7,-3.3,0.166,10,50,1.1
,16:59:45,4,3600,1321.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:46,4,3600,1322.7,1.15,13.3,7,-3.3,0.172,10,50.1,1.1
,16:59:47,4,3600,1323.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:48,4,3600,1324.7,1.15,13.3,7,-3.3,0.16,10,50.1,1.1
,16:59:49,4,3600,1325.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:50,4,3600,1326.7,1.15,13.3,7,-3.3,0.172,10,50.1,1.09
,16:59:51,4,3600,1327.7,1.14,13.3,6,-3.3,0.178,10,50.1,1.09
,16:59:52,4,3600,1328.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,16:59:53,4,3600,1329.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:54,4,3600,1330.7,1.15,13.3,7,-3.3,0.16,10,50.1,1.1
,16:59:55,4,3600,1331.7,1.15,13.3,7,-3.3,0.166,10,50.1,1.1
,16:59:56,4,3600,1332.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,16:59:57,4,3600,1333.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,16:59:58,4,3600,1334.7,1.15,13.3,7,-3.3,0.165,10,50.1,1.09
,16:59:59,4,3600,1335.7,1.15,13.3,7,-3.3,0.16,10,50.1,1.1
,17:00:00,4,3600,1336.7,1.15,13.3,7,-3.3,0.166,10,50,1.1
,17:00:01,4,3600,1337.7,1.15,13.3,7,-3.3,0.172,10,50.1,1.09
,17:00:02,4,3600,1338.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,17:00:03,4,3600,1339.7,1.15,13.3,7,-3.3,0.165,10,50.1,1.09
,17:00:04,4,3600,1340.7,1.15,13.3,7,-3.3,0.165,10,50.1,1.09
,17:00:05,4,3600,1341.7,1.14,13.3,7,-3.4,0.171,10,50,1.09
,17:00:06,4,3600,1342.7,1.14,13.3,7,-3.4,0.171,10,50,1.09
,17:00:07,4,3600,1343.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,17:00:08,4,3600,1344.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:09,4,3600,1345.7,1.15,13.3,7,-3.4,0.166,10,50,1.1
,17:00:10,4,3600,1346.7,1.15,13.3,7,-3.4,0.172,10,50,1.1
,17:00:11,4,3600,1347.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,17:00:12,4,3600,1348.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:13,4,3600,1349.7,1.15,13.3,7,-3.3,0.166,10,50,1.1
,17:00:14,4,3600,1350.7,1.16,13.3,7,-3.3,0.161,10,50.1,1.1
,17:00:15,4,3600,1351.7,1.15,13.3,7,-3.3,0.155,10,50.1,1.1
,17:00:16,4,3600,1352.7,1.15,13.3,7,-3.3,0.16,10,50.1,1.1
,17:00:17,4,3600,1353.7,1.15,13.3,7,-3.3,0.165,10,50.1,1.09
,17:00:18,4,3600,1354.7,1.14,13.3,7,-3.3,0.171,10,50.1,1.09
,17:00:19,4,3600,1355.7,1.14,13.3,6,-3.3,0.178,10,50.1,1.09
,17:00:20,4,3600,1356.7,1.15,13.3,6,-3.3,0.179,10,50.1,1.1
,17:00:21,4,3600,1357.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,17:00:22,4,3600,1358.7,1.16,13.3,7,-3.4,0.167,10,50.1,1.1
,17:00:23,4,3600,1359.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,17:00:24,4,3600,1360.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,17:00:25,4,3600,1361.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:26,4,3600,1362.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:27,4,3600,1363.7,1.16,13.3,7,-3.4,0.161,10,50.1,1.1
,17:00:28,4,3600,1364.7,1.16,13.3,7,-3.4,0.161,10,50,1.1
,17:00:29,4,3600,1365.7,1.15,13.3,7,-3.4,0.166,10,50,1.1
,17:00:30,4,3600,1366.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,17:00:31,4,3600,1367.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,17:00:32,4,3600,1368.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,17:00:33,4,3600,1369.7,1.15,13.3,7,-3.4,0.173,10,50,1.1
,17:00:34,4,3600,1370.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,17:00:35,4,3600,1371.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:36,4,3600,1372.7,1.15,13.3,7,-3.4,0.166,10,50,1.1
,17:00:37,4,3600,1373.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:38,4,3600,1374.7,1.15,13.3,7,-3.4,0.165,10,50,1.09
,17:00:39,4,3600,1375.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,17:00:40,4,3600,1376.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,17:00:41,4,3600,1377.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,17:00:42,4,3600,1378.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:43,4,3600,1379.7,1.16,13.3,7,-3.4,0.167,10,50.1,1.1
,17:00:44,4,3600,1380.7,1.16,13.3,7,-3.4,0.161,10,50.1,1.11
,17:00:45,4,3600,1381.7,1.16,13.3,7,-3.4,0.167,10,50.1,1.11
,17:00:46,4,3600,1382.7,1.15,13.3,7,-3.4,0.173,10,50,1.1
,17:00:47,4,3600,1383.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,17:00:48,4,3600,1384.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:49,4,3600,1385.7,1.15,13.3,7,-3.4,0.166,10,50,1.1
,17:00:50,4,3600,1386.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,17:00:51,4,3600,1387.7,1.15,13.3,7,-3.4,0.172,10,50,1.09
,17:00:52,4,3600,1388.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,17:00:53,4,3600,1389.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:54,4,3600,1390.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:55,4,3600,1391.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:00:56,4,3600,1392.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,17:00:57,4,3600,1393.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,17:00:58,4,3600,1394.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,17:00:59,4,3600,1395.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,17:01:00,4,3600,1396.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:01,4,3600,1397.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,17:01:02,4,3600,1398.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,17:01:03,4,3600,1399.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:04,4,3600,1400.7,1.16,13.3,7,-3.4,0.167,10,50.1,1.1
,17:01:05,4,3600,1401.7,1.16,13.3,7,-3.4,0.174,10,50.1,1.1
,17:01:06,4,3600,1402.7,1.16,13.3,7,-3.4,0.167,10,50,1.1
,17:01:07,4,3600,1403.7,1.16,13.3,7,-3.4,0.167,10,50.1,1.1
,17:01:08,4,3600,1404.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:09,4,3600,1405.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:10,4,3600,1406.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:11,4,3600,1407.7,1.15,13.3,7,-3.4,0.172,10,50,1.09
,17:01:12,4,3600,1408.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,17:01:13,4,3600,1409.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:14,4,3600,1410.7,1.16,13.3,7,-3.4,0.167,10,50.1,1.11
,17:01:15,4,3600,1411.7,1.16,13.3,7,-3.4,0.167,10,50.1,1.11
,17:01:16,4,3600,1412.7,1.16,13.3,7,-3.5,0.167,10,50.1,1.1
,17:01:17,4,3600,1413.7,1.15,13.3,7,-3.5,0.173,10,50.1,1.1
,17:01:18,4,3600,1414.7,1.15,13.3,7,-3.5,0.172,10,50.1,1.1
,17:01:19,4,3600,1415.7,1.15,13.3,7,-3.5,0.166,10,50.1,1.1
,17:01:20,4,3600,1416.7,1.16,13.3,7,-3.5,0.167,10,50.1,1.1
,17:01:21,4,3600,1417.7,1.16,13.3,7,-3.5,0.167,10,50.1,1.11
,17:01:22,4,3600,1418.7,1.16,13.3,7,-3.4,0.168,10,50,1.11
,17:01:23,4,3600,1419.7,1.16,13.3,7,-3.4,0.168,10,50.1,1.11
,17:01:24,4,3600,1420.7,1.16,13.3,7,-3.4,0.168,10,50.1,1.11
,17:01:25,4,3600,1421.7,1.16,13.3,7,-3.4,0.173,10,50.1,1.1
,17:01:26,4,3600,1422.7,1.15,13.3,7,-3.4,0.173,10,50,1.1
,17:01:27,4,3600,1423.7,1.15,13.3,7,-3.4,0.173,10,50,1.1
,17:01:28,4,3600,1424.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:29,4,3600,1425.7,1.16,13.3,7,-3.4,0.173,10,50.1,1.1
,17:01:30,4,3600,1426.7,1.15,13.3,7,-3.4,0.173,10,50,1.1
,17:01:31,4,3600,1427.7,1.16,13.3,7,-3.4,0.167,10,50.1,1.1
,17:01:32,4,3600,1428.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:33,4,3600,1429.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:34,4,3600,1430.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:35,4,3600,1431.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:36,4,3600,1432.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:37,4,3600,1433.7,1.15,13.3,7,-3.4,0.172,10,50,1.1
,17:01:38,4,3600,1434.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,17:01:39,4,3600,1435.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:40,4,3600,1436.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:41,4,3600,1437.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:42,4,3600,1438.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:43,4,3600,1439.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:44,4,3600,1440.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,17:01:45,4,3600,1441.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,17:01:46,4,3600,1442.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:47,4,3600,1443.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:48,4,3600,1444.7,1.15,13.3,7,-3.4,0.166,10,50,1.1
,17:01:49,4,3600,1445.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:50,4,3600,1446.7,1.15,13.3,7,-3.4,0.166,10,50,1.1
,17:01:51,4,3600,1447.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:52,4,3600,1448.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,17:01:53,4,3600,1449.7,1.15,13.3,6,-3.4,0.179,10,50.1,1.09
,17:01:54,4,3600,1450.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:55,4,3600,1451.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:56,4,3600,1452.7,1.15,13.3,7,-3.4,0.166,10,50,1.1
,17:01:57,4,3600,1453.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,17:01:58,4,3600,1454.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:01:59,4,3600,1455.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:02:00,4,3600,1456.7,1.16,13.3,7,-3.4,0.167,10,50.1,1.1
,17:02:01,4,3600,1457.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:02:02,4,3600,1458.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:02:03,4,3600,1459.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,17:02:04,4,3600,1460.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.1
,17:02:05,4,3600,1461.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,17:02:06,4,3600,1462.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:02:07,4,3600,1463.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:02:08,4,3600,1464.7,1.16,13.3,7,-3.4,0.167,10,50.1,1.1
,17:02:09,4,3600,1465.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,17:02:10,4,3600,1466.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,17:02:11,4,3600,1467.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,17:02:12,4,3600,1468.7,1.15,13.3,7,-3.4,0.172,10,50,1.1
,17:02:13,4,3600,1469.7,1.15,13.3,7,-3.4,0.173,10,50.1,1.1
,17:02:14,4,3600,1470.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:02:15,4,3600,1471.7,1.16,13.3,7,-3.4,0.161,10,50.1,1.1
,17:02:16,4,3600,1472.7,1.16,13.3,7,-3.4,0.161,10,50.1,1.1
,17:02:17,4,3600,1473.7,1.15,13.3,7,-3.4,0.166,10,50,1.1
,17:02:18,4,3600,1474.7,1.15,13.3,7,-3.4,0.165,10,50.1,1.09
,17:02:19,4,3600,1475.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,17:02:20,4,3600,1476.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
,17:02:21,4,3600,1477.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,17:02:22,4,3600,1478.7,1.15,13.3,7,-3.4,0.172,10,50.1,1.09
,17:02:23,4,3600,1479.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:02:24,4,3600,1480.7,1.15,13.3,7,-3.4,0.166,10,50.1,1.1
,17:02:25,4,3600,1481.7,1.15,13.3,7,-3.4,0.172,10,50,1.09
,17:02:26,4,3600,1482.7,1.14,13.3,7,-3.4,0.171,10,50.1,1.09
,17:02:27,4,3600,1483.7,1.14,13.3,7,-3.4,0.165,10,50.1,1.09
