Data file,,RA0.3_OILHEF10_12C_004.TSV,,,,,,,,,,
,17:37:00,4,2700,525.4,1.61,13.3,9,11.4,0.179,10,0.8,1.54
,17:37:01,4,2700,526.4,1.61,13.3,9,11.4,0.174,10,0.8,1.54
,17:37:02,4,2700,527.4,1.61,13.3,9,11.4,0.174,10,0.8,1.54
,17:37:03,4,2700,528.4,1.61,13.3,9,11.4,0.174,10,0.7,1.54
,17:37:04,4,2700,529.4,1.61,13.3,9,11.5,0.179,10,0.7,1.54
,17:37:05,4,2700,530.4,1.61,13.3,9,11.5,0.185,10,0.7,1.54
,17:37:06,4,2700,531.4,1.62,13.3,9,11.5,0.185,10,0.7,1.54
,17:37:07,4,2700,532.4,1.63,13.3,9,11.5,0.181,10,0.8,1.55
,17:37:08,4,2700,533.4,1.64,13.3,9,11.5,0.177,10,0.7,1.56
,17:37:09,4,2700,534.4,1.64,13.3,9,11.5,0.177,10,0.7,1.56
,17:37:10,4,2700,535.4,1.63,13.3,9,11.6,0.176,10,0.7,1.55
,17:37:11,4,2700,536.4,1.62,13.3,9,11.6,0.18,10,0.7,1.55
,17:37:12,4,2700,537.4,1.61,13.3,9,11.6,0.18,10,0.7,1.54
,17:37:13,4,2700,538.4,1.61,13.3,9,11.6,0.179,10,0.7,1.54
,17:37:14,4,2700,539.4,1.61,13.3,9,11.6,0.179,10,0.7,1.54
,17:37:15,4,2700,540.4,1.61,13.3,9,11.6,0.174,10,0.7,1.54
,17:37:16,4,2700,541.4,1.61,13.3,9,11.7,0.175,10,0.7,1.54
,17:37:17,4,2700,542.4,1.62,13.3,9,11.7,0.18,10,0.7,1.54
,17:37:18,4,2700,543.4,1.62,13.3,9,11.7,0.18,10,0.7,1.54
,17:37:19,4,2700,544.4,1.61,13.3,9,11.7,0.18,10,0.7,1.54
,17:37:20,4,2700,545.4,1.61,13.3,9,11.7,0.18,10,0.7,1.54
,17:37:21,4,2700,546.4,1.62,13.3,9,11.7,0.18,10,0.7,1.54
,17:37:22,4,2700,547.4,1.62,13.3,9,11.7,0.175,10,0.7,1.55
,17:37:23,4,2700,548.4,1.62,13.3,9,11.8,0.181,10,0.7,1.55
,17:37:24,4,2700,549.4,1.63,13.3,9,11.8,0.181,10,0.7,1.55
,17:37:25,4,2700,550.4,1.63,13.3,9,11.8,0.181,10,0.7,1.55
,17:37:26,4,2700,551.4,1.63,13.3,9,11.8,0.181,10,0.7,1.55
,17:37:27,4,2700,552.4,1.63,13.3,9,11.8,0.176,10,0.7,1.55
,17:37:28,4,2700,553.4,1.62,13.3,9,11.9,0.176,10,0.7,1.55
,17:37:29,4,2700,554.4,1.62,13.3,9,11.9,0.181,10,0.7,1.55
,17:37:30,4,2700,555.4,1.62,13.3,9,11.9,0.186,10,0.7,1.55
,17:37:31,4,2700,556.4,1.63,13.3,9,11.9,0.187,10,0.7,1.55
,17:37:32,4,2700,557.4,1.63,13.3,9,11.9,0.182,10,0.7,1.56
,17:37:33,4,2700,558.4,1.64,13.3,9,11.9,0.177,10,0.7,1.56
,17:37:34,4,2700,559.4,1.64,13.3,9,12,0.178,10,0.7,1.57
,17:37:35,4,2700,560.4,1.64,13.3,9,12,0.182,10,0.7,1.56
,17:37:36,4,2700,561.4,1.63,13.3,9,12,0.182,10,0.7,1.55
,17:37:37,4,2700,562.4,1.62,13.3,9,12,0.181,10,0.7,1.55
,17:37:38,4,2700,563.4,1.62,13.3,9,12,0.18,10,0.7,1.55
,17:37:39,4,2700,564.4,1.62,13.3,9,12,0.175,10,0.7,1.55
,17:37:40,4,2700,565.4,1.62,13.3,9,12,0.175,10,0.7,1.55
,17:37:41,4,2700,566.4,1.62,13.3,9,12.1,0.181,10,0.7,1.55
,17:37:42,4,2700,567.4,1.62,13.3,9,12.1,0.181,10,0.7,1.55
,17:37:43,4,2700,568.4,1.62,13.3,9,12.1,0.181,10,0.7,1.55
,17:37:44,4,2700,569.4,1.62,13.3,9,12.1,0.18,10,0.7,1.55
,17:37:45,4,2700,570.4,1.62,13.3,9,12.1,0.18,10,0.7,1.55
,17:37:46,4,2700,571.4,1.62,13.3,9,12.1,0.18,10,0.7,1.55
,17:37:47,4,2700,572.4,1.62,13.3,9,12.2,0.181,10,0.6,1.55
,17:37:48,4,2700,573.4,1.62,13.3,9,12.2,0.186,10,0.6,1.55
,17:37:49,4,2700,574.4,1.62,13.3,9,12.2,0.181,10,0.6,1.55
,17:37:50,4,2700,575.4,1.62,13.3,9,12.2,0.181,10,0.7,1.55
,17:37:51,4,2700,576.4,1.62,13.3,9,12.2,0.181,10,0.7,1.55
,17:37:52,4,2700,577.4,1.62,13.3,9,12.3,0.176,10,0.7,1.55
,17:37:53,4,2700,578.4,1.62,13.3,9,12.3,0.181,10,0.7,1.55
,17:37:54,4,2700,579.4,1.62,13.3,9,12.3,0.181,10,0.7,1.55
,17:37:55,4,2700,580.4,1.62,13.3,9,12.3,0.186,10,0.7,1.55
,17:37:56,4,2700,581.4,1.63,13.3,9,12.4,0.186,10,0.7,1.55
,17:37:57,4,2700,582.4,1.63,13.3,9,12.4,0.182,10,0.7,1.56
,17:37:58,4,2700,583.4,1.64,13.3,9,12.4,0.177,10,0.7,1.56
,17:37:59,4,2700,584.4,1.63,13.3,9,12.4,0.177,10,0.7,1.56
,17:38:00,4,2700,585.4,1.63,13.3,9,12.4,0.181,10,0.7,1.55
,17:38:01,4,2700,586.4,1.62,13.3,9,12.4,0.181,10,0.7,1.55
,17:38:02,4,2700,587.4,1.62,13.3,9,12.4,0.181,10,0.7,1.55
,17:38:03,4,2700,588.4,1.62,13.3,9,12.4,0.181,10,0.7,1.55
,17:38:04,4,2700,589.4,1.62,13.3,9,12.5,0.18,10,0.7,1.55
,17:38:05,4,2700,590.4,1.62,13.3,9,12.5,0.175,10,0.7,1.54
,17:38:06,4,2700,591.4,1.61,13.3,9,12.5,0.18,10,0.7,1.54
,17:38:07,4,2700,592.4,1.61,13.3,9,12.5,0.179,10,0.7,1.54
,17:38:08,4,2700,593.4,1.61,13.3,9,12.5,0.179,10,0.7,1.53
,17:38:09,4,2700,594.4,1.61,13.3,9,12.5,0.184,10,0.7,1.53
,17:38:10,4,2700,595.4,1.61,13.3,9,12.6,0.185,10,0.7,1.54
,17:38:11,4,2700,596.4,1.62,13.3,9,12.6,0.181,10,0.7,1.55
,17:38:12,4,2700,597.4,1.63,13.3,9,12.6,0.177,10,0.7,1.56
,17:38:13,4,2700,598.4,1.64,13.3,9,12.6,0.178,10,0.7,1.57
,17:38:14,4,2700,599.4,1.64,13.3,9,12.6,0.182,10,0.7,1.56
,17:38:15,4,2700,600.4,1.62,13.3,9,12.6,0.186,10,0.7,1.55
,17:38:16,4,2700,601.4,1.61,13.3,9,12.7,0.179,10,0.7,1.54
,17:38:17,4,2700,602.4,1.61,13.3,9,12.7,0.179,10,0.7,1.54
,17:38:18,4,2700,603.4,1.62,13.3,9,12.7,0.18,10,0.7,1.55
,17:38:19,4,2700,604.4,1.63,13.3,9,12.7,0.181,10,0.7,1.56
,17:38:20,4,2700,605.4,1.64,13.3,9,12.7,0.177,10,0.7,1.56
,17:38:21,4,2700,606.4,1.64,13.3,9,12.7,0.177,10,0.7,1.56
,17:38:22,4,2700,607.4,1.63,13.3,9,12.7,0.181,10,0.7,1.55
,17:38:23,4,2700,608.4,1.62,13.3,9,12.7,0.18,10,0.7,1.55
,17:38:24,4,2700,609.4,1.61,13.3,9,12.8,0.18,10,0.7,1.54
,17:38:25,4,2700,610.4,1.61,13.3,9,12.8,0.174,10,0.7,1.54
,17:38:26,4,2700,611.4,1.61,13.3,9,12.8,0.174,10,0.7,1.54
,17:38:27,4,2700,612.4,1.61,13.3,9,12.8,0.174,10,0.7,1.54
,17:38:28,4,2700,613.4,1.61,13.3,9,12.8,0.18,10,0.7,1.54
,17:38:29,4,2700,614.4,1.61,13.3,9,12.8,0.185,10,0.7,1.54
,17:38:30,4,2700,615.4,1.62,13.3,9,12.9,0.185,10,0.7,1.54
,17:38:31,4,2700,616.4,1.63,13.3,9,12.9,0.181,10,0.7,1.55
,17:38:32,4,2700,617.4,1.63,13.3,9,12.9,0.181,10,0.7,1.55
,17:38:33,4,2700,618.4,1.63,13.3,9,12.9,0.181,10,0.7,1.55
,17:38:34,4,2700,619.4,1.62,13.3,9,12.9,0.175,10,0.7,1.55
,17:38:35,4,2700,620.4,1.62,13.3,9,12.9,0.175,10,0.7,1.54
,17:38:36,4,2700,621.4,1.61,13.3,9,12.9,0.18,10,0.7,1.54
,17:38:37,4,2700,622.4,1.61,13.3,9,12.9,0.179,10,0.7,1.54
,17:38:38,4,2700,623.4,1.61,13.3,9,13,0.179,10,0.7,1.54
,17:38:39,4,2700,624.4,1.61,13.3,9,13,0.179,10,0.7,1.54
,17:38:40,4,2700,625.4,1.61,13.3,9,13,0.179,10,0.7,1.54
,17:38:41,4,2700,626.4,1.61,13.3,9,13,0.179,10,0.7,1.54
,17:38:42,4,2700,627.4,1.61,13.3,9,13,0.175,10,0.7,1.54
,17:38:43,4,2700,628.4,1.61,13.3,9,13,0.174,10,0.7,1.54
,17:38:44,4,2700,629.4,1.61,13.3,9,13,0.174,10,0.7,1.53
,17:38:45,4,2700,630.4,1.6,13.3,9,13,0.179,10,0.7,1.53
,17:38:46,4,2700,631.4,1.6,13.3,9,13.1,0.178,10,0.7,1.53
,17:38:47,4,2700,632.4,1.6,13.3,9,13.1,0.179,10,0.7,1.53
,17:38:48,4,2700,633.4,1.61,13.3,9,13.1,0.179,10,0.7,1.53
,17:38:49,4,2700,634.4,1.61,13.3,9,13.1,0.179,10,0.7,1.53
,17:38:50,4,2700,635.4,1.61,13.3,9,13.1,0.174,10,0.7,1.54
,17:38:51,4,2700,636.4,1.61,13.3,9,13.1,0.174,10,0.7,1.54
,17:38:52,4,2700,637.4,1.61,13.3,9,13.1,0.174,10,0.7,1.54
,17:38:53,4,2700,638.4,1.61,13.3,9,13.2,0.179,10,0.7,1.53
,17:38:54,4,2700,639.4,1.6,13.3,9,13.2,0.179,10,0.7,1.53
,17:38:55,4,2700,640.4,1.6,13.3,9,13.2,0.184,10,0.7,1.53
,17:38:56,4,2700,641.4,1.61,13.3,9,13.2,0.179,10,0.7,1.54
,17:38:57,4,2700,642.4,1.61,13.3,9,13.2,0.18,10,0.7,1.54
,17:38:58,4,2700,643.4,1.62,13.3,9,13.2,0.175,10,0.7,1.55
,17:38:59,4,2700,644.4,1.62,13.3,9,13.2,0.175,10,0.7,1.55
,17:39:00,4,2700,645.4,1.62,13.3,9,13.2,0.18,10,0.7,1.55
,17:39:01,4,2700,646.4,1.61,13.3,9,13.2,0.179,10,0.7,1.54
,17:39:02,4,2700,647.4,1.61,13.3,9,13.2,0.179,10,0.7,1.54
,17:39:03,4,2700,648.4,1.61,13.3,9,13.2,0.179,10,0.7,1.53
,17:39:04,4,2700,649.4,1.61,13.3,9,13.2,0.179,10,0.7,1.53
,17:39:05,4,2700,650.4,1.6,13.3,9,13.3,0.174,10,0.7,1.53
,17:39:06,4,2700,651.4,1.6,13.3,9,13.3,0.174,10,0.7,1.53
,17:39:07,4,2700,652.4,1.6,13.3,9,13.3,0.179,10,0.7,1.53
,17:39:08,4,2700,653.4,1.6,13.3,9,13.3,0.179,10,0.7,1.53
,17:39:09,4,2700,654.4,1.61,13.3,9,13.3,0.179,10,0.7,1.53
,17:39:10,4,2700,655.4,1.61,13.3,9,13.3,0.184,10,0.7,1.54
,17:39:11,4,2700,656.4,1.62,13.3,9,13.3,0.186,10,0.7,1.55
,17:39:12,4,2700,657.4,1.62,13.3,9,13.3,0.181,10,0.7,1.55
,17:39:13,4,2700,658.4,1.63,13.3,9,13.3,0.181,10,0.7,1.55
,17:39:14,4,2700,659.4,1.63,13.3,9,13.3,0.176,10,0.7,1.55
,17:39:15,4,2700,660.4,1.63,13.3,9,13.3,0.176,10,0.7,1.55
,17:39:16,4,2700,661.4,1.63,13.3,9,13.3,0.171,10,0.7,1.55
,17:39:17,4,2700,662.4,1.62,13.3,9,13.3,0.171,10,0.7,1.55
,17:39:18,4,2700,663.4,1.61,13.3,9,13.3,0.174,10,0.7,1.54
,17:39:19,4,2700,664.4,1.61,13.3,9,13.3,0.179,10,0.7,1.53
,17:39:20,4,2700,665.4,1.6,13.3,9,13.4,0.179,10,0.7,1.53
,17:39:21,4,2700,666.4,1.6,13.3,9,13.4,0.178,10,0.7,1.53
,17:39:22,4,2700,667.4,1.6,13.3,9,13.4,0.178,10,0.7,1.53
,17:39:23,4,2700,668.4,1.6,13.3,9,13.4,0.178,10,0.7,1.53
,17:39:24,4,2700,669.4,1.6,13.3,9,13.4,0.178,10,0.7,1.53
,17:39:25,4,2700,670.4,1.6,13.3,9,13.4,0.173,10,0.7,1.52
,17:39:26,4,2700,671.4,1.6,13.3,9,13.4,0.173,10,0.7,1.53
,17:39:27,4,2700,672.4,1.6,13.3,9,13.4,0.178,10,0.7,1.53
,17:39:28,4,2700,673.4,1.6,13.3,9,13.4,0.178,10,0.7,1.53
,17:39:29,4,2700,674.4,1.59,13.3,9,13.4,0.183,10,0.7,1.52
,17:39:30,4,2700,675.4,1.6,13.3,9,13.4,0.183,10,0.7,1.53
,17:39:31,4,2700,676.4,1.6,13.3,9,13.4,0.179,10,0.7,1.53
,17:39:32,4,2700,677.4,1.61,13.3,9,13.4,0.174,10,0.7,1.54
,17:39:33,4,2700,678.4,1.61,13.3,9,13.4,0.174,10,0.7,1.54
,17:39:34,4,2700,679.4,1.6,13.3,9,13.4,0.178,10,0.7,1.53
,17:39:35,4,2700,680.4,1.59,13.3,9,13.4,0.178,10,0.7,1.52
,17:39:36,4,2700,681.4,1.59,13.3,9,13.4,0.177,10,0.7,1.52
,17:39:37,4,2700,682.4,1.59,13.3,9,13.4,0.182,10,0.7,1.52
,17:39:38,4,2700,683.4,1.59,13.3,9,13.4,0.183,10,0.7,1.52
,17:39:39,4,2700,684.4,1.6,13.3,9,13.4,0.179,10,0.7,1.53
,17:39:40,4,2700,685.4,1.61,13.3,9,13.4,0.174,10,0.7,1.53
,17:39:41,4,2700,686.4,1.6,13.3,9,13.4,0.173,10,0.7,1.53
,17:39:42,4,2700,687.4,1.59,13.3,9,13.4,0.178,10,0.7,1.52
,17:39:43,4,2700,688.4,1.59,13.3,9,13.4,0.177,10,0.7,1.51
,17:39:44,4,2700,689.4,1.58,13.3,9,13.4,0.177,10,0.7,1.51
,17:39:45,4,2700,690.4,1.58,13.3,9,13.4,0.177,10,0.7,1.51
,17:39:46,4,2700,691.4,1.58,13.3,9,13.4,0.177,10,0.7,1.51
,17:39:47,4,2700,692.4,1.58,13.3,9,13.4,0.171,10,0.7,1.51
,17:39:48,4,2700,693.4,1.58,13.3,9,13.4,0.171,10,0.7,1.51
,17:39:49,4,2700,694.4,1.58,13.3,9,13.4,0.176,10,0.7,1.51
,17:39:50,4,2700,695.4,1.58,13.3,9,13.4,0.177,10,0.7,1.51
,17:39:51,4,2700,696.4,1.58,13.3,9,13.4,0.176,10,0.7,1.51
,17:39:52,4,2700,697.4,1.58,13.3,9,13.4,0.176,10,0.7,1.51
,17:39:53,4,2700,698.4,1.59,13.3,9,13.5,0.177,10,0.7,1.52
,17:39:54,4,2700,699.4,1.59,13.3,9,13.5,0.177,10,0.7,1.52
,17:39:55,4,2700,700.4,1.6,13.3,9,13.5,0.173,10,0.7,1.53
,17:39:56,4,2700,701.4,1.59,13.3,9,13.5,0.178,10,0.7,1.52
,17:39:57,4,2700,702.4,1.59,13.3,9,13.5,0.183,10,0.7,1.52
,17:39:58,4,2700,703.4,1.59,13.3,9,13.5,0.183,10,0.7,1.52
,17:39:59,4,2700,704.4,1.6,13.3,9,13.5,0.179,10,0.7,1.53
,17:40:00,4,2700,705.4,1.61,13.3,9,13.5,0.179,10,0.7,1.54
,17:40:01,4,2700,706.4,1.61,13.3,9,13.5,0.175,10,0.7,1.54
,17:40:02,4,2700,707.4,1.61,13.3,9,13.5,0.174,10,0.7,1.54
,17:40:03,4,2700,708.4,1.6,13.3,9,13.5,0.173,10,0.7,1.53
,17:40:04,4,2700,709.4,1.59,13.3,9,13.5,0.177,10,0.7,1.52
,17:40:05,4,2700,710.4,1.59,13.3,9,13.5,0.177,10,0.7,1.52
,17:40:06,4,2700,711.4,1.59,13.3,9,13.4,0.177,10,0.7,1.52
,17:40:07,4,2700,712.4,1.59,13.3,9,13.4,0.172,10,0.7,1.52
,17:40:08,4,2700,713.4,1.58,13.3,9,13.4,0.172,10,0.7,1.51
,17:40:09,4,2700,714.4,1.59,13.3,9,13.4,0.172,10,0.7,1.52
,17:40:10,4,2700,715.4,1.59,13.3,9,13.4,0.177,10,0.7,1.52
,17:40:11,4,2700,716.4,1.59,13.3,9,13.4,0.177,10,0.7,1.52
,17:40:12,4,2700,717.4,1.59,13.3,9,13.4,0.177,10,0.7,1.51
,17:40:13,4,2700,718.4,1.59,13.3,9,13.4,0.172,10,0.7,1.52
,17:40:14,4,2700,719.4,1.59,13.3,9,13.4,0.172,10,0.7,1.52
,17:40:15,4,2700,720.4,1.59,13.3,9,13.4,0.177,10,0.7,1.52
,17:40:16,4,2700,721.4,1.58,13.3,9,13.4,0.177,10,0.7,1.51
,17:40:17,4,2700,722.4,1.58,13.3,9,13.4,0.177,10,0.7,1.51
,17:40:18,4,2700,723.4,1.58,13.3,9,13.4,0.172,10,0.7,1.52
,17:40:19,4,2700,724.4,1.59,13.3,9,13.4,0.172,10,0.7,1.52
,17:40:20,4,2700,725.4,1.59,13.3,9,13.4,0.177,10,0.7,1.52
,17:40:21,4,2700,726.4,1.58,13.3,9,13.4,0.177,10,0.6,1.51
,17:40:22,4,2700,727.4,1.58,13.3,9,13.4,0.176,10,0.7,1.51
,17:40:23,4,2700,728.4,1.58,13.3,9,13.4,0.171,10,0.7,1.51
,17:40:24,4,2700,729.4,1.58,13.3,9,13.4,0.171,10,0.6,1.51
,17:40:25,4,2700,730.4,1.58,13.3,9,13.4,0.176,10,0.5,1.51
,17:40:26,4,2700,731.4,1.58,13.3,9,13.4,0.182,10,0.4,1.51
,17:40:27,4,2700,732.4,1.58,13.3,9,13.4,0.182,10,0.3,1.51
,17:40:28,4,2700,733.4,1.59,13.3,9,13.4,0.173,10,0.3,1.52
,17:40:29,4,2700,734.4,1.6,13.3,9,13.4,0.173,10,0.2,1.53
,17:40:30,4,2700,735.4,1.59,13.3,9,13.4,0.173,10,0.2,1.52
,17:40:31,4,2700,736.4,1.59,13.3,9,13.4,0.177,10,0.2,1.52
,17:40:32,4,2700,737.4,1.58,13.3,9,13.4,0.177,10,0.1,1.51
,17:40:33,4,2700,738.4,1.59,13.3,9,13.4,0.177,10,0.1,1.52
,17:40:34,4,2700,739.4,1.59,13.3,9,13.4,0.177,10,0.1,1.52
,17:40:35,4,2700,740.4,1.58,13.3,9,13.4,0.176,10,0.1,1.51
,17:40:36,4,2700,741.4,1.57,13.3,9,13.4,0.181,10,0.1,1.5
,17:40:37,4,2700,742.4,1.58,13.3,9,13.4,0.176,10,0.1,1.51
,17:40:38,4,2700,743.4,1.58,13.3,9,13.4,0.172,10,0.1,1.52
,17:40:39,4,2700,744.4,1.59,13.3,9,13.4,0.173,10,0.2,1.52
,17:40:40,4,2700,745.4,1.59,13.3,9,13.4,0.173,10,0.2,1.52
,17:40:41,4,2700,746.4,1.58,13.3,9,13.4,0.172,10,0.3,1.51
,17:40:42,4,2700,747.4,1.58,13.3,9,13.4,0.171,10,0.4,1.51
,17:40:43,4,2700,748.4,1.57,13.3,9,13.3,0.175,10,0.5,1.5
,17:40:44,4,2700,749.4,1.57,13.3,9,13.3,0.175,10,0.6,1.5
,17:40:45,4,2700,750.4,1.57,13.3,9,13.3,0.175,10,0.6,1.5
,17:40:46,4,2700,751.4,1.56,13.3,9,13.3,0.174,10,0.6,1.5
,17:40:47,4,2700,752.4,1.56,13.3,9,13.3,0.174,10,0.6,1.49
,17:40:48,4,2700,753.4,1.56,13.3,9,13.3,0.174,10,0.6,1.49
,17:40:49,4,2700,754.4,1.56,13.3,9,13.3,0.174,10,0.6,1.49
,17:40:50,4,2700,755.4,1.57,13.3,9,13.3,0.175,10,0.6,1.5
,17:40:51,4,2700,756.4,1.57,13.3,9,13.3,0.175,10,0.7,1.5
,17:40:52,4,2700,757.4,1.58,13.3,9,13.3,0.171,10,0.6,1.51
,17:40:53,4,2700,758.4,1.58,13.3,9,13.3,0.171,10,0.6,1.51
,17:40:54,4,2700,759.4,1.58,13.3,9,13.3,0.176,10,0.7,1.51
,17:40:55,4,2700,760.4,1.57,13.3,9,13.3,0.175,10,0.6,1.5
,17:40:56,4,2700,761.4,1.57,13.3,9,13.3,0.175,10,0.6,1.5
,17:40:57,4,2700,762.4,1.57,13.3,9,13.3,0.175,10,0.6,1.5
,17:40:58,4,2700,763.4,1.56,13.3,9,13.3,0.174,10,0.7,1.49
,17:40:59,4,2700,764.4,1.56,13.3,9,13.3,0.174,10,0.7,1.49
,17:41:00,4,2700,765.4,1.56,13.3,9,13.3,0.169,10,0.7,1.49
,17:41:01,4,2700,766.4,1.56,13.3,9,13.3,0.174,10,0.6,1.49
,17:41:02,4,2700,767.4,1.56,13.3,9,13.2,0.174,10,0.6,1.49
,17:41:03,4,2700,768.4,1.56,13.3,9,13.2,0.169,10,0.6,1.49
,17:41:04,4,2700,769.4,1.56,13.3,9,13.2,0.174,10,0.6,1.48
,17:41:05,4,2700,770.4,1.55,13.3,9,13.2,0.173,10,0.6,1.48
,17:41:06,4,2700,771.4,1.55,13.3,9,13.2,0.173,10,0.6,1.48
,17:41:07,4,2700,772.4,1.55,13.3,9,13.2,0.173,10,0.6,1.48
,17:41:08,4,2700,773.4,1.56,13.3,9,13.2,0.174,10,0.6,1.49
,17:41:09,4,2700,774.4,1.56,13.3,9,13.2,0.174,10,0.7,1.49
,17:41:10,4,2700,775.4,1.57,13.3,9,13.2,0.17,10,0.7,1.5
,17:41:11,4,2700,776.4,1.57,13.3,9,13.2,0.175,10,0.7,1.5
,17:41:12,4,2700,777.4,1.57,13.3,9,13.2,0.175,10,0.7,1.5
,17:41:13,4,2700,778.4,1.57,13.3,9,13.2,0.175,10,0.7,1.5
,17:41:14,4,2700,779.4,1.57,13.3,9,13.2,0.17,10,0.7,1.5
,17:41:15,4,2700,780.4,1.57,13.3,9,13.2,0.175,10,0.7,1.5
,17:41:16,4,2700,781.4,1.57,13.3,9,13.2,0.175,10,0.7,1.5
,17:41:17,4,2700,782.4,1.56,13.3,9,13.2,0.174,10,0.7,1.49
,17:41:18,4,2700,783.4,1.56,13.3,9,13.2,0.169,10,0.7,1.49
,17:41:19,4,2700,784.4,1.55,13.3,9,13.2,0.173,10,0.7,1.48
,17:41:20,4,2700,785.4,1.55,13.3,9,13.1,0.173,10,0.7,1.48
,17:41:21,4,2700,786.4,1.55,13.3,9,13.1,0.173,10,0.7,1.48
,17:41:22,4,2700,787.4,1.56,13.3,9,13.1,0.174,10,0.7,1.49
,17:41:23,4,2700,788.4,1.56,13.3,9,13.1,0.174,10,0.7,1.49
,17:41:24,4,2700,789.4,1.56,13.3,9,13.1,0.174,10,0.7,1.49
,17:41:25,4,2700,790.4,1.56,13.3,9,13.1,0.174,10,0.7,1.49
,17:41:26,4,2700,791.4,1.57,13.3,9,13.1,0.17,10,0.7,1.5
,17:41:27,4,2700,792.4,1.57,13.3,9,13.1,0.17,10,0.7,1.5
,17:41:28,4,2700,793.4,1.56,13.3,9,13.1,0.169,10,0.7,1.49
,17:41:29,4,2700,794.4,1.56,13.3,9,13.1,0.169,10,0.7,1.48
,17:41:30,4,2700,795.4,1.55,13.3,9,13.1,0.168,10,0.7,1.48
,17:41:31,4,2700,796.4,1.55,13.3,9,13.1,0.173,10,0.7,1.48
,17:41:32,4,2700,797.4,1.55,13.3,9,13.1,0.173,10,0.7,1.48
,17:41:33,4,2700,798.4,1.55,13.3,9,13.1,0.173,10,0.7,1.48
,17:41:34,4,2700,799.4,1.55,13.3,9,13.1,0.173,10,0.7,1.48
,17:41:35,4,2700,800.4,1.55,13.3,9,13,0.173,10,0.7,1.48
,17:41:36,4,2700,801.4,1.55,13.3,9,13,0.173,10,0.7,1.48
,17:41:37,4,2700,802.4,1.56,13.3,9,13,0.174,10,0.7,1.49
,17:41:38,4,2700,803.4,1.56,13.3,9,13,0.174,10,0.7,1.49
,17:41:39,4,2700,804.4,1.56,13.3,9,13,0.174,10,0.7,1.49
,17:41:40,4,2700,805.4,1.56,13.3,9,13,0.174,10,0.7,1.49
,17:41:41,4,2700,806.4,1.56,13.3,9,13,0.174,10,0.7,1.49
,17:41:42,4,2700,807.4,1.56,13.3,9,13,0.174,10,0.7,1.49
,17:41:43,4,2700,808.4,1.56,13.3,9,13,0.169,10,0.7,1.49
,17:41:44,4,2700,809.4,1.55,13.3,9,13,0.168,10,0.7,1.48
,17:41:45,4,2700,810.4,1.54,13.3,9,13,0.167,10,0.7,1.48
,17:41:46,4,2700,811.4,1.54,13.3,9,13,0.172,10,0.7,1.47
,17:41:47,4,2700,812.4,1.53,13.3,9,12.9,0.171,10,0.8,1.47
,17:41:48,4,2700,813.4,1.53,13.3,9,12.9,0.171,10,0.8,1.46
,17:41:49,4,2700,814.4,1.53,13.3,9,12.9,0.17,10,0.8,1.46
,17:41:50,4,2700,815.4,1.53,13.3,9,12.9,0.175,10,0.8,1.46
,17:41:51,4,2700,816.4,1.53,13.3,9,12.9,0.17,10,0.8,1.46
,17:41:52,4,2700,817.4,1.53,13.3,9,12.9,0.166,10,0.8,1.46
,17:41:53,4,2700,818.4,1.53,13.3,9,12.9,0.171,10,0.7,1.47
,17:41:54,4,2700,819.4,1.53,13.3,9,12.9,0.171,10,0.8,1.46
,17:41:55,4,2700,820.4,1.53,13.3,9,12.9,0.171,10,0.8,1.46
,17:41:56,4,2700,821.4,1.53,13.3,9,12.9,0.171,10,0.8,1.46
,17:41:57,4,2700,822.4,1.53,13.3,9,12.9,0.171,10,0.8,1.47
,17:41:58,4,2700,823.4,1.53,13.3,9,12.9,0.171,10,0.8,1.46
,17:41:59,4,2700,824.4,1.53,13.3,9,12.9,0.17,10,0.8,1.46
,17:42:00,4,2700,825.4,1.53,13.3,9,12.8,0.17,10,0.8,1.46
,17:42:01,4,2700,826.4,1.53,13.3,9,12.8,0.171,10,0.8,1.46
,17:42:02,4,2700,827.4,1.54,13.3,9,12.8,0.166,10,0.8,1.47
,17:42:03,4,2700,828.4,1.53,13.3,9,12.8,0.166,10,0.8,1.47
,17:42:04,4,2700,829.4,1.53,13.3,9,12.8,0.166,10,0.7,1.46
,17:42:05,4,2700,830.4,1.52,13.3,9,12.8,0.17,10,0.8,1.45
,17:42:06,4,2700,831.4,1.52,13.3,9,12.8,0.165,10,0.7,1.45
,17:42:07,4,2700,832.4,1.51,13.3,9,12.8,0.164,10,0.7,1.45
,17:42:08,4,2700,833.4,1.51,13.3,9,12.8,0.168,10,0.7,1.44
,17:42:09,4,2700,834.4,1.5,13.3,9,12.8,0.168,10,0.7,1.44
,17:42:10,4,2700,835.4,1.51,13.3,9,12.8,0.168,10,0.7,1.44
,17:42:11,4,2700,836.4,1.5,13.3,9,12.8,0.168,10,0.7,1.44
,17:42:12,4,2700,837.4,1.51,13.3,9,12.7,0.173,10,0.7,1.44
,17:42:13,4,2700,838.4,1.51,13.3,9,12.7,0.168,10,0.7,1.44
,17:42:14,4,2700,839.4,1.52,13.3,9,12.7,0.169,10,0.7,1.45
,17:42:15,4,2700,840.4,1.52,13.3,9,12.7,0.169,10,0.7,1.45
,17:42:16,4,2700,841.4,1.52,13.3,9,12.7,0.165,10,0.7,1.45
,17:42:17,4,2700,842.4,1.52,13.3,9,12.7,0.17,10,0.7,1.46
