Data file,,DELRIN500AF-UNHONED_ISO10_12DEG_005.TSV,,,,,,,,,,
,14:14:54,6,3590,2328.5,0.76,13.3,7,9.7,0.114,10,49.9,0.73
,14:14:55,6,3590,2329.5,0.76,13.3,6,9.7,0.119,10,49.9,0.73
,14:14:56,6,3590,2330.5,0.76,13.3,7,9.7,0.114,10,49.9,0.73
,14:14:57,6,3590,2331.5,0.77,13.3,7,9.7,0.111,10,49.9,0.74
,14:14:58,6,3590,2332.5,0.77,13.3,7,9.7,0.107,10,49.9,0.74
,14:14:59,6,3590,2333.5,0.77,13.3,7,9.8,0.107,10,49.9,0.74
,14:15:00,6,3590,2334.5,0.76,13.3,7,9.8,0.11,10,49.9,0.73
,14:15:01,6,3590,2335.5,0.76,13.3,7,9.8,0.114,10,49.9,0.73
,14:15:02,6,3590,2336.5,0.76,13.3,7,9.8,0.113,10,49.9,0.73
,14:15:03,6,3590,2337.5,0.75,13.3,7,9.8,0.113,10,49.9,0.72
,14:15:04,6,3590,2338.5,0.76,13.3,7,9.8,0.113,10,49.9,0.73
,14:15:05,6,3590,2339.5,0.76,13.3,7,9.8,0.114,10,49.9,0.74
,14:15:06,6,3590,2340.5,0.77,13.3,7,9.8,0.111,10,49.9,0.74
,14:15:07,6,3590,2341.5,0.77,13.3,7,9.8,0.108,10,49.9,0.74
,14:15:08,6,3590,2342.5,0.77,13.3,7,9.8,0.107,10,49.9,0.74
,14:15:09,6,3590,2343.5,0.76,13.3,7,9.8,0.11,10,49.9,0.73
,14:15:10,6,3590,2344.5,0.75,13.3,7,9.8,0.113,10,49.9,0.72
,14:15:11,6,3590,2345.5,0.75,13.3,7,9.8,0.108,10,49.8,0.72
,14:15:12,6,3590,2346.5,0.75,13.3,7,9.9,0.109,10,49.9,0.72
,14:15:13,6,3590,2347.5,0.76,13.3,7,9.9,0.113,10,49.9,0.73
,14:15:14,6,3590,2348.5,0.76,13.3,6,9.9,0.118,10,49.8,0.73
,14:15:15,6,3590,2349.5,0.76,13.3,7,9.9,0.114,10,49.9,0.73
,14:15:16,6,3590,2350.5,0.76,13.3,7,9.9,0.106,10,49.9,0.73
,14:15:17,6,3590,2351.5,0.77,13.3,7,9.9,0.107,10,49.9,0.74
,14:15:18,6,3590,2352.5,0.76,13.3,7,9.9,0.11,10,49.9,0.73
,14:15:19,6,3590,2353.5,0.76,13.3,7,9.9,0.114,10,49.9,0.73
,14:15:20,6,3590,2354.5,0.76,13.3,7,10,0.114,10,49.9,0.73
,14:15:21,6,3590,2355.5,0.76,13.3,7,10,0.114,10,49.9,0.73
,14:15:22,6,3590,2356.5,0.77,13.3,7,10,0.115,10,49.8,0.74
,14:15:23,6,3590,2357.5,0.77,13.3,7,10,0.111,10,49.9,0.74
,14:15:24,6,3590,2358.5,0.77,13.3,7,10,0.111,10,49.9,0.74
,14:15:25,6,3590,2359.5,0.77,13.3,7,10,0.108,10,49.9,0.74
,14:15:26,6,3590,2360.5,0.77,13.3,7,10,0.107,10,49.9,0.74
,14:15:27,6,3590,2361.5,0.77,13.3,7,10,0.111,10,49.9,0.73
,14:15:28,6,3590,2362.5,0.76,13.3,7,10,0.11,10,49.8,0.73
,14:15:29,6,3590,2363.5,0.76,13.3,7,10,0.11,10,49.9,0.73
,14:15:30,6,3590,2364.5,0.76,13.3,7,10.1,0.11,10,49.9,0.73
,14:15:31,6,3590,2365.5,0.76,13.3,7,10.1,0.113,10,49.9,0.73
,14:15:32,6,3590,2366.5,0.76,13.3,7,10.1,0.114,10,49.9,0.73
,14:15:33,6,3590,2367.5,0.77,13.3,7,10.1,0.107,10,49.8,0.74
,14:15:34,6,3590,2368.5,0.77,13.3,7,10.1,0.104,10,49.9,0.74
,14:15:35,6,3590,2369.5,0.77,13.3,7,10.1,0.111,10,49.9,0.73
,14:15:36,6,3590,2370.5,0.76,13.3,7,10.1,0.114,10,49.9,0.73
,14:15:37,6,3590,2371.5,0.76,13.3,7,10.2,0.114,10,49.8,0.73
,14:15:38,6,3590,2372.5,0.76,13.3,7,10.2,0.114,10,49.9,0.73
,14:15:39,6,3590,2373.5,0.76,13.3,7,10.2,0.114,10,49.9,0.73
,14:15:40,6,3590,2374.5,0.76,13.3,7,10.2,0.11,10,49.9,0.73
,14:15:41,6,3590,2375.5,0.77,13.3,7,10.2,0.111,10,49.9,0.74
,14:15:42,6,3590,2376.5,0.77,13.3,7,10.2,0.111,10,49.9,0.74
,14:15:43,6,3590,2377.5,0.77,13.3,7,10.2,0.111,10,49.9,0.74
,14:15:44,6,3590,2378.5,0.77,13.3,7,10.2,0.107,10,49.9,0.74
,14:15:45,6,3590,2379.5,0.76,13.3,7,10.3,0.11,10,49.9,0.73
,14:15:46,6,3590,2380.5,0.76,13.3,6,10.3,0.118,10,49.9,0.73
,14:15:47,6,3590,2381.5,0.76,13.3,7,10.3,0.114,10,49.8,0.73
,14:15:48,6,3590,2382.5,0.76,13.3,7,10.3,0.11,10,49.8,0.73
,14:15:49,6,3590,2383.5,0.76,13.3,7,10.3,0.11,10,49.9,0.73
,14:15:50,6,3590,2384.5,0.76,13.3,7,10.3,0.11,10,49.8,0.73
,14:15:51,6,3590,2385.5,0.76,13.3,7,10.4,0.113,10,49.9,0.73
,14:15:52,6,3590,2386.5,0.76,13.3,7,10.4,0.11,10,49.9,0.73
,14:15:53,6,3590,2387.5,0.76,13.3,7,10.4,0.11,10,49.9,0.73
,14:15:54,6,3590,2388.5,0.76,13.3,7,10.4,0.11,10,49.9,0.73
,14:15:55,6,3590,2389.5,0.76,13.3,7,10.4,0.11,10,49.8,0.73
,14:15:56,6,3590,2390.5,0.76,13.3,7,10.4,0.113,10,49.8,0.73
,14:15:57,6,3590,2391.5,0.76,13.3,7,10.5,0.114,10,49.9,0.73
,14:15:58,6,3590,2392.5,0.76,13.3,7,10.5,0.114,10,49.8,0.73
,14:15:59,6,3590,2393.5,0.77,13.3,7,10.5,0.115,10,49.9,0.74
,14:16:00,6,3590,2394.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,14:16:01,6,3590,2395.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,14:16:02,6,3590,2396.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,14:16:03,6,3590,2397.5,0.77,13.3,7,10.5,0.116,10,49.9,0.74
,14:16:04,6,3590,2398.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,14:16:05,6,3590,2399.5,0.77,13.3,7,10.5,0.111,10,49.9,0.74
,14:16:06,6,3590,2400.5,0.76,13.3,7,10.6,0.11,10,49.9,0.73
,14:16:07,6,3590,2401.5,0.76,13.3,7,10.6,0.109,10,49.9,0.73
,14:16:08,6,3590,2402.5,0.76,13.3,7,10.6,0.11,10,49.9,0.73
,14:16:09,6,3590,2403.5,0.76,13.3,7,10.6,0.114,10,49.9,0.73
,14:16:10,6,3590,2404.5,0.77,13.3,7,10.6,0.115,10,49.9,0.74
,14:16:11,6,3590,2405.5,0.76,13.3,7,10.6,0.114,10,49.9,0.73
,14:16:12,6,3590,2406.5,0.77,13.3,7,10.7,0.115,10,49.9,0.74
,14:16:13,6,3590,2407.5,0.77,13.3,7,10.7,0.111,10,49.9,0.74
,14:16:14,6,3590,2408.5,0.77,13.3,7,10.7,0.104,10,49.9,0.74
,14:16:15,6,3590,2409.5,0.77,13.3,7,10.7,0.103,10,49.9,0.74
,14:16:16,6,3590,2410.5,0.76,13.3,7,10.7,0.11,10,49.9,0.73
,14:16:17,6,3590,2411.5,0.76,13.3,7,10.8,0.11,10,49.9,0.73
,14:16:18,6,3590,2412.5,0.76,13.3,7,10.8,0.113,10,49.9,0.72
,14:16:19,6,3590,2413.5,0.75,13.3,7,10.8,0.113,10,49.9,0.73
,14:16:20,6,3590,2414.5,0.76,13.3,7,10.8,0.114,10,49.9,0.73
,14:16:21,6,3590,2415.5,0.76,13.3,7,10.8,0.11,10,49.9,0.74
,14:16:22,6,3590,2416.5,0.77,13.3,7,10.8,0.111,10,49.9,0.74
,14:16:23,6,3590,2417.5,0.77,13.3,7,10.8,0.115,10,49.8,0.74
,14:16:24,6,3590,2418.5,0.77,13.3,7,10.9,0.115,10,49.9,0.74
,14:16:25,6,3590,2419.5,0.77,13.3,7,10.9,0.112,10,49.9,0.74
,14:16:26,6,3590,2420.5,0.77,13.3,7,10.9,0.107,10,49.9,0.74
,14:16:27,6,3590,2421.5,0.76,13.3,7,10.9,0.106,10,49.9,0.73
,14:16:28,6,3590,2422.5,0.76,13.3,7,10.9,0.113,10,49.9,0.73
,14:16:29,6,3590,2423.5,0.75,13.3,7,11,0.113,10,49.9,0.72
,14:16:30,6,3590,2424.5,0.76,13.3,7,11,0.114,10,49.9,0.73
,14:16:31,6,3590,2425.5,0.76,13.3,7,11,0.114,10,49.8,0.73
,14:16:32,6,3590,2426.5,0.77,13.3,7,11,0.111,10,49.8,0.74
,14:16:33,6,3590,2427.5,0.76,13.3,7,11.1,0.11,10,49.8,0.73
,14:16:34,6,3590,2428.5,0.76,13.3,7,11.1,0.114,10,49.9,0.73
,14:16:35,6,3590,2429.5,0.76,13.3,7,11.1,0.114,10,49.9,0.73
,14:16:36,6,3590,2430.5,0.77,13.3,7,11.1,0.112,10,49.9,0.74
,14:16:37,6,3590,2431.5,0.78,13.3,7,11.1,0.113,10,49.9,0.75
,14:16:38,6,3590,2432.5,0.78,13.3,7,11.1,0.113,10,49.9,0.75
,14:16:39,6,3590,2433.5,0.78,13.3,7,11.1,0.113,10,49.9,0.75
,14:16:40,6,3590,2434.5,0.78,13.3,7,11.1,0.112,10,49.9,0.75
,14:16:41,6,3590,2435.5,0.78,13.3,7,11.2,0.108,10,49.9,0.75
,14:16:42,6,3590,2436.5,0.78,13.3,7,11.2,0.104,10,49.9,0.75
,14:16:43,6,3590,2437.5,0.77,13.3,7,11.2,0.104,10,49.9,0.74
,14:16:44,6,3590,2438.5,0.76,13.3,7,11.2,0.106,10,49.9,0.73
,14:16:45,6,3590,2439.5,0.76,13.3,7,11.3,0.109,10,49.9,0.72
,14:16:46,6,3590,2440.5,0.75,13.3,7,11.3,0.113,10,49.9,0.72
,14:16:47,6,3590,2441.5,0.75,13.3,7,11.3,0.113,10,49.9,0.72
,14:16:48,6,3590,2442.5,0.75,13.3,7,11.3,0.113,10,49.8,0.73
,14:16:49,6,3590,2443.5,0.76,13.3,7,11.3,0.114,10,49.9,0.73
,14:16:50,6,3590,2444.5,0.76,13.3,6,11.4,0.119,10,49.8,0.73
,14:16:51,6,3590,2445.5,0.77,13.3,7,11.4,0.115,10,49.8,0.74
,14:16:52,6,3590,2446.5,0.77,13.3,7,11.4,0.115,10,49.9,0.74
,14:16:53,6,3590,2447.5,0.77,13.3,7,11.4,0.116,10,49.9,0.74
,14:16:54,6,3590,2448.5,0.77,13.3,7,11.4,0.116,10,49.9,0.74
,14:16:55,6,3590,2449.5,0.77,13.3,7,11.5,0.112,10,49.8,0.74
,14:16:56,6,3590,2450.5,0.77,13.3,7,11.5,0.112,10,49.9,0.74
,14:16:57,6,3590,2451.5,0.77,13.3,7,11.5,0.116,10,49.9,0.74
,14:16:58,6,3590,2452.5,0.77,13.3,7,11.5,0.115,10,49.8,0.74
,14:16:59,6,3590,2453.5,0.77,13.3,7,11.5,0.116,10,49.9,0.74
,14:17:00,6,3590,2454.5,0.78,13.3,7,11.5,0.112,10,49.9,0.75
,14:17:01,6,3590,2455.5,0.78,13.3,7,11.6,0.112,10,49.9,0.75
,14:17:02,6,3590,2456.5,0.78,13.3,7,11.6,0.112,10,49.9,0.75
,14:17:03,6,3590,2457.5,0.77,13.3,7,11.6,0.112,10,49.9,0.74
,14:17:04,6,3590,2458.5,0.77,13.3,7,11.6,0.116,10,49.9,0.74
,14:17:05,6,3590,2459.5,0.78,13.3,7,11.6,0.116,10,49.9,0.75
,14:17:06,6,3590,2460.5,0.78,13.3,7,11.7,0.116,10,49.9,0.75
,14:17:07,6,3590,2461.5,0.77,13.3,7,11.7,0.116,10,49.9,0.74
,14:17:08,6,3590,2462.5,0.77,13.3,7,11.7,0.116,10,49.9,0.74
,14:17:09,6,3590,2463.5,0.78,13.3,7,11.7,0.112,10,49.9,0.75
,14:17:10,6,3590,2464.5,0.78,13.3,7,11.7,0.112,10,49.9,0.75
,14:17:11,6,3590,2465.5,0.77,13.3,7,11.8,0.112,10,49.9,0.74
,14:17:12,6,3590,2466.5,0.77,13.3,7,11.8,0.111,10,49.8,0.74
,14:17:13,6,3590,2467.5,0.77,13.3,7,11.8,0.111,10,49.9,0.74
,14:17:14,6,3590,2468.5,0.77,13.3,7,11.9,0.107,10,49.8,0.74
,14:17:15,6,3590,2469.5,0.77,13.3,7,11.9,0.104,10,49.9,0.75
,14:17:16,6,3590,2470.5,0.77,13.3,7,11.9,0.104,10,49.9,0.74
,14:17:17,6,3590,2471.5,0.77,13.3,7,11.9,0.103,10,49.9,0.73
,14:17:18,6,3590,2472.5,0.76,13.3,7,11.9,0.106,10,49.8,0.73
,14:17:19,6,3590,2473.5,0.76,13.3,7,11.9,0.105,10,49.9,0.73
,14:17:20,6,3590,2474.5,0.75,13.3,7,11.9,0.105,10,49.9,0.72
,14:17:21,6,3590,2475.5,0.75,13.3,7,12,0.108,10,49.9,0.72
,14:17:22,6,3590,2476.5,0.74,13.3,7,12,0.106,10,49.8,0.71
,14:17:23,6,3590,2477.5,0.73,13.3,7,12,0.11,10,49.9,0.7
,14:17:24,6,3590,2478.5,0.73,13.3,7,12,0.106,10,49.9,0.7
,14:17:25,6,3590,2479.5,0.74,13.3,7,12.1,0.106,10,49.9,0.71
,14:17:26,6,3590,2480.5,0.74,13.3,7,12.1,0.111,10,49.9,0.71
,14:17:27,6,3590,2481.5,0.74,13.3,6,12.1,0.116,10,49.9,0.71
,14:17:28,6,3590,2482.5,0.75,13.3,6,12.1,0.117,10,49.9,0.72
,14:17:29,6,3590,2483.5,0.76,13.3,6,12.1,0.118,10,49.9,0.73
,14:17:30,6,3590,2484.5,0.77,13.3,7,12.2,0.115,10,49.9,0.74
,14:17:31,6,3590,2485.5,0.77,13.3,7,12.2,0.115,10,49.9,0.74
,14:17:32,6,3590,2486.5,0.77,13.3,7,12.2,0.111,10,49.9,0.74
,14:17:33,6,3590,2487.5,0.76,13.3,7,12.3,0.114,10,49.9,0.73
,14:17:34,6,3590,2488.5,0.76,13.3,6,12.3,0.119,10,49.9,0.73
,14:17:35,6,3590,2489.5,0.76,13.3,6,12.3,0.119,10,49.9,0.73
,14:17:36,6,3590,2490.5,0.77,13.3,6,12.3,0.12,10,49.8,0.74
,14:17:37,6,3590,2491.5,0.77,13.3,6,12.3,0.12,10,49.9,0.74
,14:17:38,6,3590,2492.5,0.77,13.3,7,12.3,0.116,10,49.9,0.74
,14:17:39,6,3590,2493.5,0.77,13.3,7,12.4,0.116,10,49.9,0.74
,14:17:40,6,3590,2494.5,0.77,13.3,7,12.4,0.115,10,49.9,0.74
,14:17:41,6,3590,2495.5,0.77,13.3,7,12.4,0.116,10,49.9,0.74
,14:17:42,6,3590,2496.5,0.77,13.3,7,12.4,0.116,10,49.9,0.74
,14:17:43,6,3590,2497.5,0.78,13.3,7,12.4,0.112,10,49.8,0.75
,14:17:44,6,3590,2498.5,0.78,13.3,7,12.5,0.112,10,49.9,0.75
,14:17:45,6,3590,2499.5,0.77,13.3,7,12.5,0.112,10,49.9,0.74
,14:17:46,6,3590,2500.5,0.77,13.3,7,12.5,0.111,10,49.9,0.74
,14:17:47,6,3590,2501.5,0.77,13.3,7,12.5,0.116,10,49.8,0.74
,14:17:48,6,3590,2502.5,0.77,13.3,7,12.6,0.111,10,49.9,0.74
,14:17:49,6,3590,2503.5,0.77,13.3,7,12.6,0.116,10,49.8,0.74
,14:17:50,6,3590,2504.5,0.77,13.3,7,12.6,0.112,10,49.9,0.74
,14:17:51,6,3590,2505.5,0.77,13.3,7,12.6,0.112,10,49.9,0.75
,14:17:52,6,3590,2506.5,0.78,13.3,7,12.6,0.112,10,49.8,0.75
,14:17:53,6,3590,2507.5,0.77,13.3,7,12.7,0.112,10,49.9,0.74
,14:17:54,6,3590,2508.5,0.77,13.3,7,12.7,0.112,10,49.9,0.74
,14:17:55,6,3590,2509.5,0.77,13.3,7,12.7,0.116,10,49.9,0.74
,14:17:56,6,3590,2510.5,0.78,13.3,7,12.7,0.116,10,49.9,0.75
,14:17:57,6,3590,2511.5,0.78,13.3,7,12.7,0.116,10,49.9,0.75
,14:17:58,6,3590,2512.5,0.77,13.3,7,12.7,0.116,10,49.8,0.74
,14:17:59,6,3590,2513.5,0.77,13.3,7,12.8,0.112,10,49.9,0.74
,14:18:00,6,3590,2514.5,0.78,13.3,7,12.8,0.112,10,49.8,0.75
,14:18:01,6,3590,2515.5,0.78,13.3,7,12.8,0.112,10,49.9,0.75
,14:18:02,6,3590,2516.5,0.78,13.3,7,12.9,0.112,10,49.9,0.75
,14:18:03,6,3590,2517.5,0.78,13.3,7,12.9,0.112,10,49.9,0.75
,14:18:04,6,3590,2518.5,0.78,13.3,7,12.9,0.112,10,49.9,0.75
,14:18:05,6,3590,2519.5,0.78,13.3,7,12.9,0.112,10,49.8,0.75
,14:18:06,6,3590,2520.5,0.78,13.3,7,12.9,0.113,10,49.8,0.75
,14:18:07,6,3590,2521.5,0.78,13.3,7,13,0.113,10,49.9,0.75
,14:18:08,6,3590,2522.5,0.78,13.3,7,13,0.113,10,49.9,0.75
,14:18:09,6,3590,2523.5,0.78,13.3,7,13,0.112,10,49.9,0.75
,14:18:10,6,3590,2524.5,0.77,13.3,7,13,0.111,10,49.8,0.74
,14:18:11,6,3590,2525.5,0.77,13.3,7,13,0.111,10,49.8,0.74
,14:18:12,6,3590,2526.5,0.77,13.3,7,13.1,0.115,10,49.9,0.74
,14:18:13,6,3590,2527.5,0.77,13.3,7,13.1,0.111,10,49.8,0.74
,14:18:14,6,3590,2528.5,0.77,13.3,7,13.1,0.108,10,49.9,0.75
,14:18:15,6,3590,2529.5,0.78,13.3,7,13.1,0.108,10,49.9,0.75
,14:18:16,6,3590,2530.5,0.77,13.3,7,13.1,0.112,10,49.9,0.74
,14:18:17,6,3590,2531.5,0.77,13.3,7,13.1,0.116,10,49.9,0.74
,14:18:18,6,3590,2532.5,0.77,13.3,7,13.2,0.116,10,49.8,0.74
,14:18:19,6,3590,2533.5,0.78,13.3,7,13.2,0.117,10,49.8,0.75
,14:18:20,6,3590,2534.5,0.78,13.3,7,13.2,0.118,10,49.8,0.76
,14:18:21,6,3590,2535.5,0.79,13.3,7,13.2,0.114,10,49.9,0.76
,14:18:22,6,3590,2536.5,0.79,13.3,7,13.2,0.114,10,49.8,0.76
,14:18:23,6,3590,2537.5,0.79,13.3,7,13.3,0.118,10,49.9,0.76
,14:18:24,6,3590,2538.5,0.79,13.3,7,13.3,0.118,10,49.8,0.76
,14:18:25,6,3590,2539.5,0.79,13.3,7,13.3,0.114,10,49.8,0.76
,14:18:26,6,3590,2540.5,0.79,13.3,7,13.3,0.114,10,49.8,0.76
,14:18:27,6,3590,2541.5,0.79,13.3,7,13.4,0.118,10,49.9,0.76
,14:18:28,6,3590,2542.5,0.78,13.3,7,13.4,0.118,10,49.9,0.75
,14:18:29,6,3590,2543.5,0.78,13.3,7,13.4,0.113,10,49.9,0.75
,14:18:30,6,3590,2544.5,0.78,13.3,7,13.4,0.113,10,49.8,0.75
,14:18:31,6,3590,2545.5,0.78,13.3,7,13.4,0.113,10,49.8,0.75
,14:18:32,6,3590,2546.5,0.78,13.3,7,13.5,0.113,10,49.8,0.75
,14:18:33,6,3590,2547.5,0.79,13.3,7,13.5,0.118,10,49.9,0.76
,14:18:34,6,3590,2548.5,0.79,13.3,7,13.5,0.118,10,49.9,0.76
,14:18:35,6,3590,2549.5,0.79,13.3,7,13.5,0.119,10,49.9,0.76
,14:18:36,6,3590,2550.5,0.79,13.3,7,13.5,0.114,10,49.9,0.76
,14:18:37,6,3590,2551.5,0.79,13.3,7,13.5,0.114,10,49.9,0.76
,14:18:38,6,3590,2552.5,0.79,13.3,7,13.5,0.114,10,49.9,0.76
,14:18:39,6,3590,2553.5,0.79,13.3,7,13.6,0.118,10,49.9,0.76
,14:18:40,6,3590,2554.5,0.79,13.3,7,13.6,0.118,10,49.9,0.76
,14:18:41,6,3590,2555.5,0.79,13.3,7,13.6,0.114,10,49.9,0.75
,14:18:42,6,3590,2556.5,0.79,13.3,7,13.6,0.118,10,49.9,0.76
,14:18:43,6,3590,2557.5,0.79,13.3,7,13.6,0.118,10,49.8,0.76
,14:18:44,6,3590,2558.5,0.79,13.3,7,13.6,0.118,10,49.9,0.76
,14:18:45,6,3590,2559.5,0.79,13.3,7,13.7,0.119,10,49.8,0.76
,14:18:46,6,3590,2560.5,0.79,13.3,7,13.7,0.118,10,49.9,0.76
,14:18:47,6,3590,2561.5,0.79,13.3,7,13.7,0.114,10,49.9,0.76
,14:18:48,6,3590,2562.5,0.78,13.3,7,13.7,0.113,10,49.9,0.75
,14:18:49,6,3590,2563.5,0.78,13.3,7,13.7,0.112,10,49.9,0.75
,14:18:50,6,3590,2564.5,0.77,13.3,7,13.7,0.115,10,49.8,0.74
,14:18:51,6,3590,2565.5,0.77,13.3,7,13.8,0.115,10,49.9,0.74
,14:18:52,6,3590,2566.5,0.77,13.3,7,13.8,0.111,10,49.9,0.74
,14:18:53,6,3590,2567.5,0.77,13.3,7,13.8,0.111,10,49.9,0.74
,14:18:54,6,3590,2568.5,0.77,13.3,7,13.8,0.116,10,49.9,0.74
,14:18:55,6,3590,2569.5,0.77,13.3,7,13.8,0.111,10,49.9,0.74
,14:18:56,6,3590,2570.5,0.78,13.3,7,13.8,0.112,10,49.9,0.75
,14:18:57,6,3590,2571.5,0.78,13.3,7,13.8,0.112,10,49.9,0.75
,14:18:58,6,3590,2572.5,0.78,13.3,7,13.8,0.112,10,49.9,0.75
,14:18:59,6,3590,2573.5,0.78,13.3,7,13.8,0.112,10,49.9,0.75
,14:19:00,6,3590,2574.5,0.78,13.3,7,13.9,0.112,10,49.8,0.75
,14:19:01,6,3590,2575.5,0.78,13.3,7,13.9,0.109,10,49.9,0.75
,14:19:02,6,3590,2576.5,0.79,13.3,7,13.9,0.106,10,49.9,0.76
,14:19:03,6,3590,2577.5,0.79,13.3,7,13.9,0.106,10,49.9,0.76
,14:19:04,6,3590,2578.5,0.78,13.3,7,13.9,0.109,10,49.9,0.75
,14:19:05,6,3590,2579.5,0.77,13.3,7,13.9,0.111,10,49.8,0.74
,14:19:06,6,3590,2580.5,0.76,13.3,7,13.9,0.114,10,49.9,0.73
,14:19:07,6,3590,2581.5,0.76,13.3,6,14,0.118,10,49.8,0.73
,14:19:08,6,3590,2582.5,0.76,13.3,6,14,0.119,10,49.8,0.73
,14:19:09,6,3590,2583.5,0.77,13.3,7,14,0.116,10,49.9,0.74
,14:19:10,6,3590,2584.5,0.77,13.3,7,14,0.116,10,49.9,0.74
,14:19:11,6,3590,2585.5,0.77,13.3,7,14,0.116,10,49.9,0.74
,14:19:12,6,3590,2586.5,0.77,13.3,7,14,0.116,10,49.9,0.74
,14:19:13,6,3590,2587.5,0.78,13.3,7,14,0.116,10,49.8,0.75
,14:19:14,6,3590,2588.5,0.78,13.3,7,14,0.117,10,49.9,0.75
,14:19:15,6,3590,2589.5,0.78,13.3,7,14,0.113,10,49.9,0.75
,14:19:16,6,3590,2590.5,0.78,13.3,7,14,0.113,10,49.9,0.75
,14:19:17,6,3590,2591.5,0.78,13.3,7,14,0.113,10,49.9,0.75
,14:19:18,6,3590,2592.5,0.78,13.3,7,14.1,0.108,10,49.9,0.75
,14:19:19,6,3590,2593.5,0.77,13.3,7,14.1,0.108,10,49.9,0.74
,14:19:20,6,3590,2594.5,0.77,13.3,7,14.1,0.104,10,49.9,0.74
,14:19:21,6,3590,2595.5,0.77,13.3,7,14.1,0.103,10,49.9,0.73
,14:19:22,6,3590,2596.5,0.76,13.3,7,14.1,0.11,10,49.9,0.73
,14:19:23,6,3590,2597.5,0.76,13.3,7,14.1,0.11,10,49.9,0.73
,14:19:24,6,3590,2598.5,0.76,13.3,7,14.1,0.11,10,49.9,0.73
,14:19:25,6,3590,2599.5,0.76,13.3,7,14.1,0.109,10,49.9,0.73
,14:19:26,6,3590,2600.5,0.76,13.3,7,14.1,0.109,10,49.9,0.73
,14:19:27,6,3590,2601.5,0.75,13.3,7,14.2,0.113,10,49.9,0.72
,14:19:28,6,3590,2602.5,0.75,13.3,7,14.2,0.113,10,49.9,0.72
,14:19:29,6,3590,2603.5,0.75,13.3,7,14.2,0.112,10,49.8,0.72
,14:19:30,6,3590,2604.5,0.75,13.3,7,14.2,0.113,10,49.9,0.72
,14:19:31,6,3590,2605.5,0.75,13.3,7,14.2,0.113,10,49.8,0.72
,14:19:32,6,3590,2606.5,0.76,13.3,7,14.2,0.113,10,49.9,0.73
,14:19:33,6,3590,2607.5,0.76,13.3,7,14.2,0.114,10,49.9,0.73
,14:19:34,6,3590,2608.5,0.77,13.3,7,14.2,0.111,10,49.9,0.74
,14:19:35,6,3590,2609.5,0.77,13.3,7,14.2,0.111,10,49.9,0.74
,14:19:36,6,3590,2610.5,0.76,13.3,7,14.2,0.11,10,49.9,0.73
,14:19:37,6,3590,2611.5,0.76,13.3,7,14.2,0.11,10,49.9,0.73
,14:19:38,6,3590,2612.5,0.76,13.3,7,14.2,0.114,10,49.9,0.73
,14:19:39,6,3590,2613.5,0.76,13.3,7,14.2,0.114,10,49.9,0.73
,14:19:40,6,3590,2614.5,0.76,13.3,7,14.2,0.114,10,49.9,0.73
,14:19:41,6,3590,2615.5,0.77,13.3,7,14.2,0.115,10,49.8,0.74
,14:19:42,6,3590,2616.5,0.76,13.3,7,14.2,0.114,10,49.9,0.73
,14:19:43,6,3590,2617.5,0.76,13.3,7,14.2,0.114,10,49.9,0.74
,14:19:44,6,3590,2618.5,0.77,13.3,7,14.3,0.115,10,49.9,0.74
,14:19:45,6,3590,2619.5,0.77,13.3,7,14.3,0.116,10,49.9,0.74
,14:19:46,6,3590,2620.5,0.78,13.3,7,14.3,0.116,10,49.9,0.74
,14:19:47,6,3590,2621.5,0.78,13.3,7,14.3,0.116,10,49.9,0.75
,14:19:48,6,3590,2622.5,0.78,13.3,7,14.3,0.112,10,49.9,0.75
,14:19:49,6,3590,2623.5,0.78,13.3,7,14.3,0.109,10,49.9,0.75
,14:19:50,6,3590,2624.5,0.79,13.3,7,14.3,0.11,10,49.9,0.76
,14:19:51,6,3590,2625.5,0.79,13.3,7,14.3,0.11,10,49.9,0.76
,14:19:52,6,3590,2626.5,0.78,13.3,7,14.3,0.109,10,49.8,0.75
,14:19:53,6,3590,2627.5,0.78,13.3,7,14.3,0.112,10,49.9,0.75
,14:19:54,6,3590,2628.5,0.77,13.3,7,14.3,0.115,10,49.8,0.74
,14:19:55,6,3590,2629.5,0.76,13.3,7,14.3,0.114,10,49.9,0.73
,14:19:56,6,3590,2630.5,0.76,13.3,7,14.3,0.114,10,49.8,0.73
,14:19:57,6,3590,2631.5,0.77,13.3,7,14.3,0.116,10,49.9,0.74
,14:19:58,6,3590,2632.5,0.78,13.3,7,14.3,0.112,10,49.8,0.75
,14:19:59,6,3590,2633.5,0.78,13.3,7,14.3,0.112,10,49.9,0.75
,14:20:00,6,3590,2634.5,0.77,13.3,7,14.3,0.111,10,49.9,0.74
,14:20:01,6,3590,2635.5,0.76,13.3,7,14.3,0.11,10,49.9,0.73
,14:20:02,6,3590,2636.5,0.76,13.3,7,14.3,0.106,10,49.9,0.73
,14:20:03,6,3590,2637.5,0.76,13.3,7,14.3,0.11,10,49.9,0.73
,14:20:04,6,3590,2638.5,0.76,13.3,7,14.3,0.114,10,49.9,0.73
